CAN Message; 0x150:0000909f6f120aa9
1739209875.612548;-45.120503652039325
1739209875.61255;-45.120503652039325
1739209875.612552;-45.120503652039325
1739209875.6125538;-45.120503652039325
1739209875.6125557;-33.981070128970906
1739209875.6125576;-45.120503652039325
1739209875.6125596;-45.120503652039325
1739209875.6125615;-45.120503652039325
1739209875.6125634;-32.816014438256545
1739209875.6125653;-33.981070128970906
1739209875.6125672;-35.57807855764607
1739209875.612569;-35.57807855764607
1739209875.612571;-38.13080360867914
1739209875.612573;-38.13080360867914
1739209875.6125748;-38.13080360867914
1739209875.6125767;-45.120503652039325
1739209875.6125786;-45.120503652039325
1739209875.6125805;-45.120503652039325
1739209875.6125824;-45.120503652039325
1739209875.6125844;-45.120503652039325
1739209875.6125863;-45.120503652039325
1739209875.6125882;-45.120503652039325
1739209875.61259;-45.120503652039325
1739209875.612592;-38.13080360867914
1739209875.612594;-45.120503652039325
1739209875.6125958;-45.120503652039325
1739209875.6125977;-45.120503652039325
1739209875.6125996;-45.120503652039325
1739209875.6126015;-45.120503652039325
1739209875.6126034;-45.120503652039325
1739209875.6126053;-38.13080360867914
1739209875.6126072;-45.120503652039325
1739209875.6126091;-29.438486411369333
1739209875.612611;-26.991370085610722
1739209875.612613;-45.120503652039325
1739209875.6126149;-38.13080360867914
1739209875.6126168;-32.816014438256545
1739209875.6126187;-35.57807855764607
1739209875.6126206;-45.120503652039325
1739209875.6126225;-45.120503652039325
1739209875.6126244;-38.13080360867914
1739209875.6126263;-38.13080360867914
1739209875.6126282;-38.13080360867914
1739209875.6126301;-35.57807855764607
1739209875.612632;-45.120503652039325
1739209875.6126337;-38.13080360867914
1739209875.6126356;-38.13080360867914
1739209875.6126375;-38.13080360867914
1739209875.6126394;-45.120503652039325
1739209875.6126413;-38.13080360867914
1739209875.6126432;-35.57807855764607
1739209875.6126451;-38.13080360867914
1739209875.612647;-38.13080360867914
1739209875.612649;-38.13080360867914
1739209875.6126509;-45.120503652039325
1739209875.6126528;-45.120503652039325
1739209875.6126547;-35.57807855764607
1739209875.6126566;-27.267205301931607
1739209875.6126585;-45.120503652039325
1739209875.6126604;-45.120503652039325
1739209875.6126623;-32.816014438256545
1739209875.6126642;-32.816014438256545
1739209875.6126661;-45.120503652039325
1739209875.612668;-38.13080360867914
1739209875.61267;-33.981070128970906
1739209875.6126719;-38.13080360867914
1739209875.6126738;-38.13080360867914
1739209875.6126757;-45.120503652039325
1739209875.6126776;-45.120503652039325
1739209875.6126795;-33.981070128970906
1739209875.6126814;-45.120503652039325
1739209875.6126833;-45.120503652039325
1739209875.6126852;-38.13080360867914
1739209875.612687;-38.13080360867914
1739209875.612689;-45.120503652039325
1739209875.612691;-45.120503652039325
1739209875.6126928;-45.120503652039325
1739209875.6126947;-45.120503652039325
1739209875.6126966;-45.120503652039325
1739209875.6126986;-45.120503652039325
1739209875.6127005;-38.13080360867914
1739209875.6127024;-35.57807855764607
1739209875.6127043;-45.120503652039325
1739209875.6127062;-35.57807855764607
1739209875.612708;-35.57807855764607
1739209875.61271;-35.57807855764607
1739209875.612712;-38.13080360867914
1739209875.6127138;-45.120503652039325
1739209875.6127157;-45.120503652039325
1739209875.6127176;-45.120503652039325
1739209875.6127195;-45.120503652039325
1739209875.6127214;-38.13080360867914
1739209875.6127234;-35.57807855764607
1739209875.6127253;-38.13080360867914
1739209875.6127272;-38.13080360867914
1739209875.612729;-38.13080360867914
1739209875.612731;-38.13080360867914
1739209875.612733;-38.13080360867914
1739209875.6127348;-45.120503652039325
1739209875.6127367;-45.120503652039325
1739209875.6127386;-35.57807855764607
1739209875.6127405;-38.13080360867914
1739209875.6127424;-45.120503652039325
1739209875.6127443;-38.13080360867914
1739209875.6127462;-35.57807855764607
1739209875.6127481;-32.816014438256545
1739209875.61275;-38.13080360867914
1739209875.612752;-45.120503652039325
1739209875.6127539;-38.13080360867914
1739209875.6127558;-33.981070128970906
1739209875.6127577;-45.120503652039325
1739209875.6127596;-45.120503652039325
1739209875.6127615;-45.120503652039325
1739209875.6127634;-45.120503652039325
1739209875.6127653;-38.13080360867914
1739209875.6127672;-33.981070128970906
1739209875.6127691;-45.120503652039325
1739209875.612771;-38.13080360867914
1739209875.612773;-38.13080360867914
1739209875.6127746;-45.120503652039325
1739209875.6127765;-38.13080360867914
1739209875.6127784;-45.120503652039325
1739209875.6127803;-38.13080360867914
1739209875.6127822;-35.57807855764607
1739209875.6127841;-38.13080360867914
1739209875.612786;-33.981070128970906
1739209875.612788;-38.13080360867914
1739209875.6127899;-45.120503652039325
1739209875.6127918;-45.120503652039325
1739209875.6127937;-38.13080360867914
1739209875.6127956;-33.981070128970906
1739209875.6127975;-38.13080360867914
1739209875.6127994;-33.981070128970906
1739209875.6128013;-38.13080360867914
1739209875.6128032;-38.13080360867914
1739209875.6128051;-45.120503652039325
1739209875.612807;-38.13080360867914
1739209875.612809;-38.13080360867914
1739209875.6128109;-32.81601443825658
1739209875.6128128;-45.120503652039325
1739209875.6128147;-38.13080360867914
1739209875.6128166;-38.13080360867914
1739209875.6128185;-35.57807855764607
1739209875.6128204;-35.57807855764607
1739209875.6128223;-45.120503652039325
1739209875.6128242;-33.981070128970906
1739209875.612826;-27.267205301931607
1739209875.612828;-45.120503652039325
1739209875.61283;-38.13080360867914
1739209875.6128318;-38.13080360867914
1739209875.6128337;-38.13080360867914
1739209875.6128356;-38.13080360867914
1739209875.6128376;-45.120503652039325
1739209875.6128395;-45.120503652039325
1739209875.6128414;-45.120503652039325
1739209875.6128433;-38.13080360867914
1739209875.6128452;-45.120503652039325
1739209875.612847;-45.120503652039325
1739209875.612849;-45.120503652039325
1739209875.612851;-45.120503652039325
1739209875.6128528;-32.816014438256545
1739209875.6128547;-38.13080360867914
1739209875.6128566;-38.13080360867914
1739209875.6128585;-38.13080360867914
1739209875.6128604;-33.981070128970906
1739209875.6128623;-45.120503652039325
1739209875.6128643;-45.120503652039325
1739209875.6128662;-45.120503652039325
1739209875.612868;-45.120503652039325
1739209875.61287;-38.13080360867914
1739209875.612872;-30.49652367304973
1739209875.6128738;-38.13080360867914
1739209875.6128757;-38.13080360867914
1739209875.6128776;-38.13080360867914
1739209875.6128795;-33.981070128970906
1739209875.6128814;-45.120503652039325
1739209875.6128833;-45.120503652039325
1739209875.6128852;-45.120503652039325
1739209875.6128871;-33.981070128970956
1739209875.612889;-45.120503652039325
1739209875.612891;-45.120503652039325
1739209875.6128929;-45.120503652039325
1739209875.6128948;-35.57807855764607
1739209875.6128967;-35.57807855764607
1739209875.6128986;-38.13080360867914
1739209875.6129005;-33.981070128970906
1739209875.6129024;-33.981070128970906
1739209875.6129043;-45.120503652039325
1739209875.6129062;-38.13080360867914
1739209875.6129081;-45.120503652039325
1739209875.61291;-45.120503652039325
1739209875.612912;-45.120503652039325
1739209875.6129136;-35.57807855764607
1739209875.6129155;-35.57807855764607
1739209875.6129174;-45.120503652039325
1739209875.6129193;-38.13080360867914
1739209875.6129212;-38.13080360867914
1739209875.6129231;-38.13080360867914
1739209875.612925;-38.13080360867914
1739209875.612927;-38.13080360867914
1739209875.6129289;-38.13080360867914
1739209875.6129308;-38.13080360867914
1739209875.6129327;-45.120503652039325
1739209875.6129346;-45.120503652039325
1739209875.6129365;-45.120503652039325
1739209875.6129384;-45.120503652039325
1739209875.6129403;-45.120503652039325
1739209875.6129422;-38.13080360867914
1739209875.6129441;-45.120503652039325
1739209875.612946;-45.120503652039325
1739209875.612948;-31.141103565318893
1739209875.6129498;-35.57807855764607
1739209875.6129518;-45.120503652039325
1739209875.6129537;-38.13080360867914
1739209875.6129556;-38.13080360867914
1739209875.6129575;-45.120503652039325
1739209875.6129594;-45.120503652039325
1739209875.6129613;-45.120503652039325
1739209875.6129632;-45.120503652039325
1739209875.612965;-45.120503652039325
1739209875.612967;-38.13080360867914
1739209875.612969;-38.13080360867914
1739209875.6129708;-38.13080360867914
1739209875.6129727;-45.120503652039325
1739209875.6129746;-35.57807855764607
1739209875.6129766;-35.57807855764607
1739209875.6129785;-38.13080360867914
1739209875.6129804;-45.120503652039325
1739209875.6129823;-38.13080360867914
1739209875.6129842;-35.57807855764607
1739209875.612986;-45.120503652039325
1739209875.612988;-38.13080360867914
1739209875.61299;-35.57807855764607
1739209875.6129918;-38.13080360867914
1739209875.6129937;-38.13080360867914
1739209875.6129956;-38.13080360867914
1739209875.6129975;-45.120503652039325
1739209875.6129994;-45.120503652039325
1739209875.6130013;-45.120503652039325
1739209875.6130033;-38.13080360867914
1739209875.6130052;-45.120503652039325
1739209875.613007;-45.120503652039325
1739209875.613009;-38.13080360867914
1739209875.613011;-33.981070128970906
1739209875.6130128;-45.120503652039325
1739209875.6130147;-38.13080360867914
1739209875.6130166;-45.120503652039325
1739209875.6130185;-38.13080360867914
1739209875.6130204;-45.120503652039325
1739209875.6130223;-45.120503652039325
1739209875.6130242;-45.120503652039325
1739209875.6130261;-45.120503652039325
1739209875.613028;-35.57807855764607
1739209875.61303;-33.981070128970906
1739209875.6130319;-45.120503652039325
1739209875.6130338;-38.13080360867914
1739209875.6130357;-35.57807855764607
1739209875.6130376;-35.57807855764607
1739209875.6130395;-45.120503652039325
1739209875.6130414;-38.13080360867914
1739209875.6130433;-45.120503652039325
1739209875.6130452;-45.120503652039325
1739209875.6130471;-38.13080360867914
1739209875.613049;-35.57807855764607
1739209875.613051;-38.13080360867914
1739209875.6130526;-45.120503652039325
1739209875.6130545;-38.13080360867914
1739209875.6130564;-28.992665084841942
1739209875.6130583;-38.13080360867914
1739209875.6130602;-38.13080360867914
1739209875.6130621;-32.816014438256545
1739209875.613064;-33.981070128970906
1739209875.613066;-38.13080360867914
1739209875.6130679;-38.13080360867914
1739209875.6130698;-38.13080360867914
1739209875.6130717;-31.14110356531892
1739209875.6130736;-38.13080360867914
1739209875.6130755;-38.13080360867914
1739209875.6130774;-45.120503652039325
1739209875.6130793;-45.120503652039325
1739209875.6130812;-38.13080360867914
1739209875.6130831;-35.57807855764607
1739209875.613085;-45.120503652039325
1739209875.613087;-38.13080360867914
1739209875.6130888;-38.13080360867914
1739209875.6130908;-45.120503652039325
1739209875.6130927;-45.120503652039325
1739209875.6130946;-45.120503652039325
1739209875.6130965;-38.13080360867914
1739209875.6130984;-38.13080360867914
1739209875.6131003;-45.120503652039325
1739209875.6131022;-38.13080360867914
1739209875.613104;-33.981070128970906
1739209875.613106;-33.981070128970906
1739209875.613108;-45.120503652039325
1739209875.6131098;-33.981070128970906
1739209875.6131117;-45.120503652039325
1739209875.6131136;-45.120503652039325
1739209875.6131155;-38.13080360867914
1739209875.6131175;-33.981070128970906
1739209875.6131194;-38.13080360867914
1739209875.6131213;-45.120503652039325
1739209875.6131232;-45.120503652039325
1739209875.613125;-38.13080360867914
1739209875.613127;-38.13080360867914
1739209875.613129;-38.13080360867914
1739209875.6131308;-45.120503652039325
1739209875.6131327;-45.120503652039325
1739209875.6131346;-38.13080360867914
1739209875.6131365;-33.981070128970906
1739209875.6131384;-45.120503652039325
1739209875.6131403;-38.13080360867914
1739209875.6131423;-35.57807855764607
1739209875.6131442;-33.981070128970906
1739209875.613146;-45.120503652039325
1739209875.613148;-38.13080360867914
1739209875.61315;-38.13080360867914
1739209875.6131518;-45.120503652039325
1739209875.6131537;-45.120503652039325
1739209875.6131556;-38.13080360867914
1739209875.6131575;-32.816014438256545
1739209875.6131594;-38.13080360867914
1739209875.6131613;-38.13080360867914
1739209875.6131632;-38.13080360867914
1739209875.6131651;-45.120503652039325
1739209875.613167;-45.120503652039325
1739209875.613169;-38.13080360867914
1739209875.6131709;-38.13080360867914
1739209875.6131728;-45.120503652039325
1739209875.6131747;-45.120503652039325
1739209875.6131766;-38.13080360867914
1739209875.6131785;-45.120503652039325
1739209875.6131804;-35.57807855764607
1739209875.6131823;-38.13080360867914
1739209875.6131842;-45.120503652039325
1739209875.6131861;-45.120503652039325
1739209875.613188;-38.13080360867914
1739209875.61319;-38.13080360867914
1739209875.6131916;-45.120503652039325
1739209875.6131935;-45.120503652039325
1739209875.6131954;-35.57807855764607
1739209875.6131973;-31.141103565318915
1739209875.6131992;-45.120503652039325
1739209875.6132011;-45.120503652039325
1739209875.613203;-38.13080360867914
1739209875.613205;-35.57807855764607
1739209875.6132069;-45.120503652039325
1739209875.6132088;-45.120503652039325
1739209875.6132107;-45.120503652039325
1739209875.6132126;-45.120503652039325
1739209875.6132145;-45.120503652039325
1739209875.6132164;-35.57807855764607
1739209875.6132183;-38.13080360867914
1739209875.6132202;-45.120503652039325
1739209875.6132221;-38.13080360867914
1739209875.613224;-45.120503652039325
1739209875.613226;-35.57807855764607
1739209875.6132278;-38.13080360867914
1739209875.6132298;-45.120503652039325
1739209875.6132317;-45.120503652039325
1739209875.6132336;-35.57807855764607
1739209875.6132355;-35.57807855764607
1739209875.6132374;-45.120503652039325
1739209875.6132393;-38.13080360867914
1739209875.6132412;-38.13080360867914
1739209875.613243;-45.120503652039325
1739209875.613245;-45.120503652039325
1739209875.613247;-38.13080360867914
1739209875.6132488;-45.120503652039325
1739209875.6132507;-33.981070128970906
1739209875.6132526;-45.120503652039325
1739209875.6132545;-45.120503652039325
1739209875.6132565;-38.13080360867914
1739209875.6132584;-45.120503652039325
1739209875.6132603;-45.120503652039325
1739209875.6132622;-38.13080360867914
1739209875.613264;-30.49652367304973
1739209875.613266;-45.120503652039325
1739209875.613268;-45.120503652039325
1739209875.6132698;-45.120503652039325
1739209875.6132717;-29.438486411369333
1739209875.6132736;-30.49652367304973
1739209875.6132755;-38.13080360867914
1739209875.6132774;-38.13080360867914
1739209875.6132793;-38.13080360867914
1739209875.6132812;-35.57807855764607
1739209875.6132832;-45.120503652039325
1739209875.613285;-45.120503652039325
1739209875.613287;-45.120503652039325
1739209875.6132889;-45.120503652039325
1739209875.6132908;-45.120503652039325
1739209875.6132927;-38.13080360867914
1739209875.6132946;-45.120503652039325
1739209875.6132965;-38.13080360867914
1739209875.6132984;-32.816014438256545
1739209875.6133003;-32.816014438256545
1739209875.6133022;-38.13080360867914
1739209875.6133041;-45.120503652039325
1739209875.613306;-38.13080360867914
1739209875.613308;-45.120503652039325
1739209875.6133099;-45.120503652039325
1739209875.6133118;-33.981070128970906
1739209875.6133137;-45.120503652039325
1739209875.6133156;-45.120503652039325
1739209875.6133175;-28.21854285175415
1739209875.6133194;-28.58837851428586
1739209875.6133213;-45.120503652039325
1739209875.6133232;-45.120503652039325
1739209875.613325;-45.120503652039325
1739209875.613327;-45.120503652039325
1739209875.613329;-45.120503652039325
1739209875.6133306;-35.57807855764607
1739209875.6133325;-38.13080360867914
1739209875.6133344;-45.120503652039325
1739209875.6133363;-33.981070128970906
1739209875.6133382;-38.13080360867914
1739209875.6133401;-45.120503652039325
1739209875.613342;-38.13080360867914
1739209875.613344;-45.120503652039325
1739209875.6133459;-45.120503652039325
1739209875.6133478;-45.120503652039325
1739209875.6133497;-45.120503652039325
1739209875.6133516;-45.120503652039325
1739209875.6133535;-45.120503652039325
1739209875.6133554;-38.13080360867914
1739209875.6133573;-38.13080360867914
1739209875.6133592;-45.120503652039325
1739209875.6133611;-45.120503652039325
1739209875.613363;-35.57807855764607
1739209875.613365;-30.49652367304973
1739209875.6133668;-45.120503652039325
1739209875.6133687;-45.120503652039325
1739209875.6133707;-31.141103565318893
1739209875.6133726;-32.816014438256545
1739209875.6133745;-45.120503652039325
1739209875.6133764;-38.13080360867914
1739209875.6133783;-38.13080360867914
1739209875.6133802;-45.120503652039325
1739209875.613382;-45.120503652039325
1739209875.613384;-45.120503652039325
1739209875.613386;-38.13080360867914
1739209875.6133878;-38.13080360867914
1739209875.6133897;-35.57807855764607
1739209875.6133916;-35.57807855764607
1739209875.6133935;-45.120503652039325
1739209875.6133955;-45.120503652039325
1739209875.6133974;-38.13080360867914
1739209875.6133993;-38.13080360867914
1739209875.6134012;-45.120503652039325
1739209875.613403;-45.120503652039325
1739209875.613405;-38.13080360867914
1739209875.613407;-38.13080360867914
1739209875.6134088;-38.13080360867914
1739209875.6134107;-45.120503652039325
1739209875.6134126;-45.120503652039325
1739209875.6134145;-45.120503652039325
1739209875.6134164;-45.120503652039325
1739209875.6134183;-33.981070128970906
1739209875.6134202;-45.120503652039325
1739209875.6134222;-45.120503652039325
1739209875.613424;-45.120503652039325
1739209875.613426;-33.981070128970906
1739209875.6134279;-38.13080360867914
1739209875.6134298;-38.13080360867914
1739209875.6134317;-38.13080360867914
1739209875.6134336;-45.120503652039325
1739209875.6134355;-45.120503652039325
1739209875.6134374;-45.120503652039325
1739209875.6134393;-38.13080360867914
1739209875.6134412;-38.13080360867914
1739209875.6134431;-45.120503652039325
1739209875.613445;-38.13080360867914
1739209875.613447;-38.13080360867914
1739209875.6134489;-45.120503652039325
1739209875.6134508;-33.981070128970906
1739209875.6134527;-45.120503652039325
1739209875.6134546;-45.120503652039325
1739209875.6134565;-45.120503652039325
1739209875.6134584;-33.981070128970906
1739209875.6134603;-38.13080360867914
1739209875.6134622;-45.120503652039325
1739209875.613464;-38.13080360867914
1739209875.613466;-38.13080360867914
1739209875.613468;-38.13080360867914
1739209875.6134696;-38.13080360867914
1739209875.6134715;-38.13080360867914
1739209875.6134734;-45.120503652039325
1739209875.6134753;-45.120503652039325
1739209875.6134772;-35.57807855764607
1739209875.6134791;-35.57807855764607
1739209875.613481;-45.120503652039325
1739209875.613483;-38.13080360867914
1739209875.6134849;-32.816014438256545
1739209875.6134868;-32.816014438256545
1739209875.6134887;-31.141103565318915
1739209875.6134906;-45.120503652039325
1739209875.6134925;-38.13080360867914
1739209875.6134944;-45.120503652039325
1739209875.6134963;-38.13080360867914
1739209875.6134982;-45.120503652039325
1739209875.6135;-32.816014438256545
1739209875.613502;-33.981070128970906
1739209875.613504;-31.141103565318943
1739209875.6135058;-45.120503652039325
1739209875.6135077;-35.57807855764607
1739209875.6135097;-38.13080360867914
1739209875.6135116;-35.57807855764607
1739209875.6135135;-35.57807855764607
1739209875.6135154;-38.13080360867914
1739209875.6135173;-38.13080360867914
1739209875.6135192;-33.981070128970906
1739209875.613521;-45.120503652039325
1739209875.613523;-38.13080360867914
1739209875.613525;-35.57807855764607
1739209875.6135268;-45.120503652039325
1739209875.6135287;-45.120503652039325
1739209875.6135306;-45.120503652039325
1739209875.6135325;-45.120503652039325
1739209875.6135345;-38.13080360867914
1739209875.6135364;-45.120503652039325
1739209875.6135383;-35.57807855764607
1739209875.6135402;-32.816014438256545
1739209875.613542;-38.13080360867914
1739209875.613544;-45.120503652039325
1739209875.613546;-33.981070128970906
1739209875.6135478;-45.120503652039325
1739209875.6135497;-33.981070128970956
1739209875.6135516;-38.13080360867914
1739209875.6135535;-45.120503652039325
1739209875.6135554;-45.120503652039325
1739209875.6135573;-35.57807855764607
1739209875.6135592;-45.120503652039325
1739209875.6135612;-38.13080360867914
1739209875.613563;-38.13080360867914
1739209875.613565;-31.141103565318915
1739209875.6135669;-38.13080360867914
1739209875.6135688;-45.120503652039325
1739209875.6135707;-45.120503652039325
1739209875.6135726;-45.120503652039325
1739209875.6135745;-45.120503652039325
1739209875.6135764;-38.13080360867914
1739209875.6135783;-45.120503652039325
1739209875.6135802;-45.120503652039325
1739209875.6135821;-45.120503652039325
1739209875.613584;-38.13080360867914
1739209875.613586;-38.13080360867914
1739209875.6135879;-38.13080360867914
1739209875.6135898;-45.120503652039325
1739209875.6135917;-38.13080360867914
1739209875.6135936;-45.120503652039325
1739209875.6135955;-38.13080360867914
1739209875.6135974;-45.120503652039325
1739209875.6135993;-38.13080360867914
1739209875.6136012;-45.120503652039325
1739209875.613603;-33.981070128970906
1739209875.613605;-31.141103565318915
1739209875.613607;-45.120503652039325
1739209875.6136088;-45.120503652039325
1739209875.6136105;-35.57807855764607
1739209875.6136124;-38.13080360867914
1739209875.6136143;-45.120503652039325
1739209875.6136162;-38.13080360867914
1739209875.6136181;-38.13080360867914
1739209875.61362;-45.120503652039325
1739209875.613622;-38.13080360867914
1739209875.6136239;-38.13080360867914
1739209875.6136258;-45.120503652039325
1739209875.6136277;-45.120503652039325
1739209875.6136296;-38.13080360867914
1739209875.6136315;-38.13080360867914
1739209875.6136334;-38.13080360867914
1739209875.6136353;-38.13080360867914
1739209875.6136372;-38.13080360867914
1739209875.613639;-38.13080360867914
