CAN Message; 0x77:293b84ffee5bd371
1739209593.4412615;-38.13080360867914
1739209593.4412847;-45.120503652039325
1739209593.4413078;-38.13080360867914
1739209593.441331;-45.120503652039325
1739209593.441354;-45.120503652039325
1739209593.4413772;-33.981070128970906
1739209593.4414005;-27.267205301931607
1739209593.4414237;-33.981070128970906
1739209593.4414468;-45.120503652039325
1739209593.44147;-38.13080360867914
1739209593.441493;-35.57807855764607
1739209593.4415162;-45.120503652039325
1739209593.4415395;-45.120503652039325
1739209593.4415627;-38.13080360867914
1739209593.4415858;-38.13080360867914
1739209593.441609;-45.120503652039325
1739209593.441632;-45.120503652039325
1739209593.4416552;-38.13080360867914
1739209593.4416785;-38.13080360867914
1739209593.4417017;-45.120503652039325
1739209593.4417248;-45.120503652039325
1739209593.441748;-45.120503652039325
1739209593.441771;-45.120503652039325
1739209593.4417942;-45.120503652039325
1739209593.4418175;-38.13080360867914
1739209593.4418406;-45.120503652039325
1739209593.4418638;-45.120503652039325
1739209593.441887;-45.120503652039325
1739209593.44191;-45.120503652039325
1739209593.4419332;-45.120503652039325
1739209593.4419563;-33.981070128970906
1739209593.4419796;-33.981070128970906
1739209593.4420028;-38.13080360867914
1739209593.442026;-38.13080360867914
1739209593.442049;-32.816014438256545
1739209593.4420722;-38.13080360867914
1739209593.4420953;-45.120503652039325
1739209593.4421186;-35.57807855764607
1739209593.4421418;-38.13080360867914
1739209593.442165;-45.120503652039325
1739209593.442188;-45.120503652039325
1739209593.4422112;-38.13080360867914
1739209593.4422343;-38.13080360867914
1739209593.4422576;-45.120503652039325
1739209593.4422808;-38.13080360867914
1739209593.442304;-38.13080360867914
1739209593.442327;-38.13080360867914
1739209593.4423501;-35.57807855764607
1739209593.4423733;-35.57807855764607
1739209593.4423966;-45.120503652039325
1739209593.4424198;-38.13080360867914
1739209593.442443;-32.816014438256545
1739209593.442466;-33.981070128970906
1739209593.4424891;-38.13080360867914
1739209593.4425123;-45.120503652039325
1739209593.4425356;-38.13080360867914
1739209593.4425588;-33.981070128970906
1739209593.442582;-45.120503652039325
1739209593.442605;-45.120503652039325
1739209593.4426281;-45.120503652039325
1739209593.4426513;-45.120503652039325
1739209593.4426746;-38.13080360867914
1739209593.4426978;-35.57807855764607
1739209593.442721;-38.13080360867914
1739209593.442744;-45.120503652039325
1739209593.4427671;-38.13080360867914
1739209593.4427903;-32.816014438256545
1739209593.4428136;-45.120503652039325
1739209593.4428368;-38.13080360867914
1739209593.44286;-38.13080360867914
1739209593.442883;-38.13080360867914
1739209593.4429061;-33.981070128970906
1739209593.4429293;-38.13080360867914
1739209593.4429526;-45.120503652039325
1739209593.4429758;-45.120503652039325
1739209593.442999;-32.816014438256545
1739209593.443022;-38.13080360867914
1739209593.4430451;-45.120503652039325
1739209593.4430683;-45.120503652039325
1739209593.4430914;-45.120503652039325
1739209593.4431148;-38.13080360867914
1739209593.443138;-38.13080360867914
1739209593.443161;-35.57807855764607
1739209593.4431841;-45.120503652039325
1739209593.4432073;-38.13080360867914
1739209593.4432304;-35.57807855764607
1739209593.4432538;-33.981070128970906
1739209593.443277;-35.57807855764607
1739209593.4433;-45.120503652039325
1739209593.4433231;-38.13080360867914
1739209593.4433463;-38.13080360867914
1739209593.4433694;-38.13080360867914
1739209593.4433928;-38.13080360867914
1739209593.4434159;-38.13080360867914
1739209593.443439;-35.57807855764607
1739209593.4434621;-45.120503652039325
1739209593.4434853;-45.120503652039325
1739209593.4435084;-45.120503652039325
1739209593.4435318;-45.120503652039325
1739209593.4435549;-45.120503652039325
1739209593.443578;-45.120503652039325
1739209593.4436011;-45.120503652039325
1739209593.4436243;-45.120503652039325
1739209593.4436474;-45.120503652039325
1739209593.4436707;-45.120503652039325
1739209593.4436939;-38.13080360867914
1739209593.443717;-38.13080360867914
1739209593.4437401;-38.13080360867914
1739209593.4437633;-38.13080360867914
1739209593.4437864;-38.13080360867914
1739209593.4438097;-35.57807855764607
1739209593.4438329;-38.13080360867914
1739209593.443856;-35.57807855764607
1739209593.4438791;-45.120503652039325
1739209593.4439023;-33.981070128970906
1739209593.4439254;-45.120503652039325
1739209593.4439487;-45.120503652039325
1739209593.4439719;-45.120503652039325
1739209593.443995;-45.120503652039325
1739209593.4440181;-45.120503652039325
1739209593.4440413;-38.13080360867914
1739209593.4440644;-35.57807855764607
1739209593.4440875;-45.120503652039325
1739209593.4441109;-45.120503652039325
1739209593.444134;-38.13080360867914
1739209593.4441571;-38.13080360867914
1739209593.4441803;-45.120503652039325
1739209593.4442034;-29.438486411369333
1739209593.4442265;-29.438486411369333
1739209593.4442499;-45.120503652039325
1739209593.444273;-45.120503652039325
1739209593.4442961;-38.13080360867914
1739209593.4443192;-35.57807855764607
1739209593.4443424;-45.120503652039325
1739209593.4443655;-45.120503652039325
1739209593.4443889;-45.120503652039325
1739209593.444412;-45.120503652039325
1739209593.4444351;-38.13080360867914
1739209593.4444582;-38.13080360867914
1739209593.4444814;-45.120503652039325
1739209593.4445045;-45.120503652039325
1739209593.4445279;-45.120503652039325
1739209593.444551;-38.13080360867914
1739209593.444574;-38.13080360867914
1739209593.4445972;-38.13080360867914
1739209593.4446204;-45.120503652039325
1739209593.4446435;-45.120503652039325
1739209593.4446669;-38.13080360867914
1739209593.44469;-35.57807855764607
1739209593.444713;-45.120503652039325
1739209593.4447362;-45.120503652039325
1739209593.4447594;-38.13080360867914
1739209593.4447825;-32.816014438256545
1739209593.4448059;-38.13080360867914
1739209593.444829;-33.981070128970906
1739209593.444852;-38.13080360867914
1739209593.4448752;-38.13080360867914
1739209593.4448984;-35.57807855764607
1739209593.4449215;-35.57807855764607
1739209593.4449449;-45.120503652039325
1739209593.444968;-38.13080360867914
1739209593.444991;-35.57807855764607
1739209593.4450142;-32.816014438256545
1739209593.4450374;-45.120503652039325
1739209593.4450605;-45.120503652039325
1739209593.4450839;-38.13080360867914
1739209593.445107;-45.120503652039325
1739209593.44513;-38.13080360867914
1739209593.4451532;-26.991370085610722
1739209593.4451764;-45.120503652039325
1739209593.4451995;-45.120503652039325
1739209593.4452226;-38.13080360867914
1739209593.445246;-35.57807855764607
1739209593.445269;-45.120503652039325
1739209593.4452922;-38.13080360867914
1739209593.4453154;-38.13080360867914
1739209593.4453385;-33.981070128970956
1739209593.4453616;-45.120503652039325
1739209593.445385;-45.120503652039325
1739209593.445408;-45.120503652039325
1739209593.4454312;-45.120503652039325
1739209593.4454544;-38.13080360867914
1739209593.4454775;-35.57807855764607
1739209593.4455006;-45.120503652039325
1739209593.445524;-31.141103565318915
1739209593.445547;-38.13080360867914
1739209593.4455702;-35.57807855764607
1739209593.4455934;-45.120503652039325
1739209593.4456165;-45.120503652039325
1739209593.4456396;-33.981070128970906
1739209593.445663;-33.981070128970906
1739209593.445686;-45.120503652039325
1739209593.4457092;-45.120503652039325
1739209593.4457324;-45.120503652039325
1739209593.4457555;-38.13080360867914
1739209593.4457786;-45.120503652039325
1739209593.445802;-38.13080360867914
1739209593.445825;-38.13080360867914
1739209593.4458482;-45.120503652039325
1739209593.4458714;-38.13080360867914
1739209593.4458945;-30.49652367304973
1739209593.4459176;-38.13080360867914
1739209593.445941;-38.13080360867914
1739209593.445964;-38.13080360867914
1739209593.4459872;-45.120503652039325
1739209593.4460104;-45.120503652039325
1739209593.4460335;-38.13080360867914
1739209593.4460566;-45.120503652039325
1739209593.44608;-45.120503652039325
1739209593.446103;-38.13080360867914
1739209593.4461262;-38.13080360867914
1739209593.4461493;-45.120503652039325
1739209593.4461725;-38.13080360867914
1739209593.4461956;-35.57807855764607
1739209593.446219;-38.13080360867914
1739209593.446242;-38.13080360867914
1739209593.4462652;-38.13080360867914
1739209593.4462883;-38.13080360867914
1739209593.4463115;-45.120503652039325
1739209593.4463346;-45.120503652039325
1739209593.4463577;-45.120503652039325
1739209593.446381;-45.120503652039325
1739209593.4464042;-38.13080360867914
1739209593.4464273;-45.120503652039325
1739209593.4464505;-38.13080360867914
1739209593.4464736;-38.13080360867914
1739209593.4464967;-45.120503652039325
1739209593.44652;-33.981070128970906
1739209593.4465432;-32.816014438256545
1739209593.4465663;-35.57807855764607
1739209593.4465895;-38.13080360867914
1739209593.4466126;-38.13080360867914
1739209593.4466357;-38.13080360867914
1739209593.446659;-38.13080360867914
1739209593.4466822;-45.120503652039325
1739209593.4467053;-45.120503652039325
1739209593.4467285;-45.120503652039325
1739209593.4467516;-45.120503652039325
1739209593.4467747;-45.120503652039325
1739209593.446798;-45.120503652039325
1739209593.4468212;-45.120503652039325
1739209593.4468443;-35.57807855764607
1739209593.4468675;-35.57807855764607
1739209593.4468906;-45.120503652039325
1739209593.4469137;-45.120503652039325
1739209593.446937;-35.57807855764607
1739209593.4469602;-35.57807855764607
1739209593.4469833;-45.120503652039325
1739209593.4470065;-38.13080360867914
1739209593.4470296;-45.120503652039325
1739209593.4470527;-45.120503652039325
1739209593.447076;-45.120503652039325
1739209593.4470992;-45.120503652039325
1739209593.4471223;-38.13080360867914
1739209593.4471455;-45.120503652039325
1739209593.4471686;-38.13080360867914
1739209593.4471917;-45.120503652039325
1739209593.447215;-45.120503652039325
1739209593.4472382;-35.57807855764607
1739209593.4472613;-38.13080360867914
1739209593.4472845;-45.120503652039325
1739209593.4473076;-33.981070128970906
1739209593.4473307;-38.13080360867914
1739209593.4473538;-38.13080360867914
1739209593.4473772;-45.120503652039325
1739209593.4474003;-30.49652367304973
1739209593.4474235;-35.57807855764607
1739209593.4474466;-38.13080360867914
1739209593.4474697;-35.57807855764607
1739209593.4474928;-38.13080360867914
1739209593.4475162;-38.13080360867914
1739209593.4475393;-45.120503652039325
1739209593.4475625;-35.57807855764607
1739209593.4475856;-45.120503652039325
1739209593.4476087;-45.120503652039325
1739209593.4476318;-45.120503652039325
1739209593.4476552;-45.120503652039325
1739209593.4476783;-45.120503652039325
1739209593.4477015;-45.120503652039325
1739209593.4477246;-35.57807855764607
1739209593.4477477;-35.57807855764607
1739209593.4477708;-45.120503652039325
1739209593.4477942;-45.120503652039325
1739209593.4478173;-45.120503652039325
1739209593.4478405;-45.120503652039325
1739209593.4478636;-32.816014438256545
1739209593.4478867;-35.57807855764607
1739209593.4479098;-38.13080360867914
1739209593.4479332;-45.120503652039325
1739209593.4479563;-30.49652367304973
1739209593.4479795;-32.816014438256545
1739209593.4480026;-45.120503652039325
1739209593.4480257;-45.120503652039325
1739209593.4480488;-45.120503652039325
1739209593.4480722;-38.13080360867914
1739209593.4480953;-45.120503652039325
1739209593.4481184;-45.120503652039325
1739209593.4481416;-38.13080360867914
1739209593.4481647;-45.120503652039325
1739209593.4481878;-38.13080360867914
1739209593.4482112;-38.13080360867914
1739209593.4482343;-45.120503652039325
1739209593.4482574;-45.120503652039325
1739209593.4482806;-38.13080360867914
1739209593.4483037;-45.120503652039325
1739209593.4483268;-28.21854285175415
1739209593.4483502;-28.21854285175415
1739209593.4483733;-45.120503652039325
1739209593.4483964;-45.120503652039325
1739209593.4484196;-35.57807855764607
1739209593.4484427;-30.49652367304973
1739209593.4484658;-45.120503652039325
1739209593.448489;-38.13080360867914
1739209593.4485123;-45.120503652039325
1739209593.4485354;-45.120503652039325
1739209593.4485586;-45.120503652039325
1739209593.4485817;-45.120503652039325
1739209593.4486048;-45.120503652039325
1739209593.448628;-45.120503652039325
1739209593.4486513;-45.120503652039325
1739209593.4486744;-33.981070128970906
1739209593.4486976;-45.120503652039325
1739209593.4487207;-45.120503652039325
1739209593.4487438;-45.120503652039325
1739209593.448767;-38.13080360867914
1739209593.4487903;-38.13080360867914
1739209593.4488134;-45.120503652039325
1739209593.4488366;-38.13080360867914
1739209593.4488597;-45.120503652039325
1739209593.4488828;-31.141103565318893
1739209593.448906;-25.826314394896354
1739209593.4489293;-45.120503652039325
1739209593.4489524;-45.120503652039325
1739209593.4489756;-35.57807855764607
1739209593.4489987;-35.57807855764607
1739209593.4490218;-45.120503652039325
1739209593.449045;-45.120503652039325
1739209593.4490683;-45.120503652039325
1739209593.4490914;-38.13080360867914
1739209593.4491146;-38.13080360867914
1739209593.4491377;-38.13080360867914
1739209593.4491608;-45.120503652039325
1739209593.449184;-38.13080360867914
1739209593.4492073;-35.57807855764607
1739209593.4492304;-45.120503652039325
1739209593.4492536;-38.13080360867914
1739209593.4492767;-30.49652367304973
1739209593.4492998;-38.13080360867914
1739209593.449323;-35.57807855764607
1739209593.4493463;-38.13080360867914
1739209593.4493694;-45.120503652039325
1739209593.4493926;-45.120503652039325
1739209593.4494157;-38.13080360867914
1739209593.4494388;-35.57807855764607
1739209593.449462;-32.816014438256545
1739209593.449485;-38.13080360867914
1739209593.4495084;-45.120503652039325
1739209593.4495316;-38.13080360867914
1739209593.4495547;-35.57807855764607
1739209593.4495778;-45.120503652039325
1739209593.449601;-38.13080360867914
1739209593.449624;-45.120503652039325
1739209593.4496474;-33.981070128970956
1739209593.4496706;-33.981070128970906
1739209593.4496937;-38.13080360867914
1739209593.4497168;-35.57807855764607
1739209593.44974;-45.120503652039325
1739209593.449763;-38.13080360867914
1739209593.4497864;-32.816014438256545
1739209593.4498096;-45.120503652039325
1739209593.4498327;-32.816014438256545
1739209593.4498558;-38.13080360867914
1739209593.449879;-45.120503652039325
1739209593.449902;-38.13080360867914
1739209593.4499254;-35.57807855764607
1739209593.4499485;-38.13080360867914
1739209593.4499717;-45.120503652039325
1739209593.4499948;-38.13080360867914
1739209593.450018;-45.120503652039325
1739209593.450041;-45.120503652039325
1739209593.4500644;-45.120503652039325
1739209593.4500875;-45.120503652039325
1739209593.4501107;-38.13080360867914
1739209593.4501338;-45.120503652039325
1739209593.450157;-45.120503652039325
1739209593.45018;-45.120503652039325
1739209593.4502034;-45.120503652039325
1739209593.4502265;-38.13080360867914
1739209593.4502497;-38.13080360867914
1739209593.4502728;-38.13080360867914
1739209593.450296;-45.120503652039325
1739209593.450319;-45.120503652039325
1739209593.4503424;-38.13080360867914
1739209593.4503655;-45.120503652039325
1739209593.4503887;-38.13080360867914
1739209593.4504118;-33.981070128970906
1739209593.450435;-38.13080360867914
1739209593.450458;-45.120503652039325
1739209593.4504814;-38.13080360867914
1739209593.4505045;-33.981070128970906
1739209593.4505277;-45.120503652039325
1739209593.4505508;-38.13080360867914
1739209593.450574;-33.981070128970906
1739209593.450597;-38.13080360867914
1739209593.4506202;-38.13080360867914
1739209593.4506435;-38.13080360867914
1739209593.4506667;-38.13080360867914
1739209593.4506898;-38.13080360867914
1739209593.450713;-45.120503652039325
1739209593.450736;-38.13080360867914
1739209593.4507592;-35.57807855764607
1739209593.4507825;-33.981070128970906
1739209593.4508057;-45.120503652039325
1739209593.4508288;-38.13080360867914
1739209593.450852;-38.13080360867914
1739209593.450875;-33.981070128970906
1739209593.4508982;-38.13080360867914
1739209593.4509215;-38.13080360867914
1739209593.4509447;-45.120503652039325
1739209593.4509678;-45.120503652039325
1739209593.450991;-45.120503652039325
1739209593.451014;-38.13080360867914
1739209593.4510372;-38.13080360867914
1739209593.4510605;-38.13080360867914
1739209593.4510837;-45.120503652039325
1739209593.4511068;-45.120503652039325
1739209593.45113;-38.13080360867914
1739209593.451153;-38.13080360867914
1739209593.4511762;-45.120503652039325
1739209593.4511995;-45.120503652039325
1739209593.4512227;-38.13080360867914
1739209593.4512458;-38.13080360867914
1739209593.451269;-45.120503652039325
1739209593.451292;-38.13080360867914
1739209593.4513152;-35.57807855764607
1739209593.4513385;-31.141103565318915
1739209593.4513617;-45.120503652039325
1739209593.4513848;-45.120503652039325
1739209593.451408;-45.120503652039325
1739209593.451431;-38.13080360867914
1739209593.4514542;-45.120503652039325
1739209593.4514775;-45.120503652039325
1739209593.4515007;-45.120503652039325
1739209593.4515238;-33.981070128970956
1739209593.451547;-45.120503652039325
1739209593.45157;-38.13080360867914
1739209593.4515932;-38.13080360867914
1739209593.4516163;-45.120503652039325
1739209593.4516397;-38.13080360867914
1739209593.4516628;-38.13080360867914
1739209593.451686;-45.120503652039325
1739209593.451709;-31.141103565318915
1739209593.4517322;-38.13080360867914
1739209593.4517553;-45.120503652039325
1739209593.4517787;-38.13080360867914
1739209593.4518018;-38.13080360867914
1739209593.451825;-45.120503652039325
1739209593.451848;-38.13080360867914
1739209593.4518712;-38.13080360867914
1739209593.4518943;-38.13080360867914
1739209593.4519176;-35.57807855764607
1739209593.4519408;-38.13080360867914
1739209593.451964;-33.981070128970906
1739209593.451987;-38.13080360867914
1739209593.4520102;-38.13080360867914
1739209593.4520333;-45.120503652039325
1739209593.4520566;-45.120503652039325
1739209593.4520798;-45.120503652039325
1739209593.452103;-45.120503652039325
1739209593.452126;-45.120503652039325
1739209593.4521492;-45.120503652039325
1739209593.4521723;-45.120503652039325
1739209593.4521956;-38.13080360867914
1739209593.4522188;-45.120503652039325
1739209593.452242;-45.120503652039325
1739209593.452265;-30.49652367304973
1739209593.4522882;-32.816014438256545
1739209593.4523113;-45.120503652039325
1739209593.4523346;-45.120503652039325
1739209593.4523578;-38.13080360867914
1739209593.452381;-45.120503652039325
1739209593.452404;-45.120503652039325
1739209593.4524271;-38.13080360867914
1739209593.4524503;-45.120503652039325
1739209593.4524736;-45.120503652039325
1739209593.4524968;-35.57807855764607
1739209593.45252;-45.120503652039325
1739209593.452543;-45.120503652039325
1739209593.4525661;-38.13080360867914
1739209593.4525893;-45.120503652039325
1739209593.4526126;-45.120503652039325
1739209593.4526358;-45.120503652039325
1739209593.452659;-38.13080360867914
1739209593.452682;-45.120503652039325
1739209593.4527051;-38.13080360867914
1739209593.4527283;-38.13080360867914
1739209593.4527514;-33.981070128970906
1739209593.4527748;-38.13080360867914
1739209593.452798;-45.120503652039325
1739209593.452821;-32.816014438256545
1739209593.4528441;-33.981070128970906
1739209593.4528673;-38.13080360867914
1739209593.4528904;-38.13080360867914
1739209593.4529138;-35.57807855764607
1739209593.452937;-38.13080360867914
1739209593.45296;-38.13080360867914
1739209593.4529831;-33.981070128970906
1739209593.4530063;-45.120503652039325
1739209593.4530294;-45.120503652039325
1739209593.4530528;-33.981070128970906
1739209593.453076;-38.13080360867914
1739209593.453099;-45.120503652039325
1739209593.4531221;-35.57807855764607
1739209593.4531453;-38.13080360867914
1739209593.4531684;-45.120503652039325
1739209593.4531918;-33.981070128970906
1739209593.453215;-38.13080360867914
1739209593.453238;-45.120503652039325
1739209593.4532611;-45.120503652039325
1739209593.4532843;-38.13080360867914
1739209593.4533074;-45.120503652039325
1739209593.4533308;-45.120503652039325
1739209593.453354;-45.120503652039325
1739209593.453377;-38.13080360867914
1739209593.4534001;-45.120503652039325
1739209593.4534233;-38.13080360867914
1739209593.4534464;-38.13080360867914
1739209593.4534698;-38.13080360867914
1739209593.4534929;-38.13080360867914
1739209593.453516;-38.13080360867914
1739209593.4535391;-38.13080360867914
1739209593.4535623;-45.120503652039325
1739209593.4535854;-33.981070128970906
1739209593.4536088;-38.13080360867914
1739209593.4536319;-38.13080360867914
1739209593.453655;-45.120503652039325
1739209593.4536781;-45.120503652039325
1739209593.4537013;-35.57807855764607
1739209593.4537244;-38.13080360867914
1739209593.4537477;-38.13080360867914
1739209593.4537709;-38.13080360867914
1739209593.453794;-45.120503652039325
1739209593.4538171;-38.13080360867914
1739209593.4538403;-38.13080360867914
1739209593.4538634;-38.13080360867914
1739209593.4538865;-38.13080360867914
1739209593.4539099;-38.13080360867914
1739209593.453933;-38.13080360867914
1739209593.4539561;-38.13080360867914
1739209593.4539793;-38.13080360867914
1739209593.4540024;-45.120503652039325
1739209593.4540255;-38.13080360867914
1739209593.4540489;-33.981070128970906
1739209593.454072;-45.120503652039325
1739209593.4540951;-38.13080360867914
1739209593.4541183;-38.13080360867914
1739209593.4541414;-31.141103565318915
1739209593.4541645;-33.981070128970906
1739209593.4541879;-45.120503652039325
1739209593.454211;-45.120503652039325
1739209593.4542341;-38.13080360867914
1739209593.4542572;-45.120503652039325
1739209593.4542804;-38.13080360867914
1739209593.4543035;-35.57807855764607
1739209593.4543269;-38.13080360867914
1739209593.45435;-38.13080360867914
1739209593.4543731;-33.981070128970906
1739209593.4543962;-38.13080360867914
1739209593.4544194;-45.120503652039325
1739209593.4544425;-45.120503652039325
1739209593.4544659;-45.120503652039325
1739209593.454489;-45.120503652039325
1739209593.4545121;-33.981070128970906
1739209593.4545352;-45.120503652039325
1739209593.4545584;-38.13080360867914
1739209593.4545815;-45.120503652039325
1739209593.4546049;-45.120503652039325
1739209593.454628;-33.981070128970906
1739209593.454651;-38.13080360867914
1739209593.4546742;-45.120503652039325
1739209593.4546974;-45.120503652039325
1739209593.4547205;-35.57807855764607
1739209593.4547439;-35.57807855764607
1739209593.454767;-45.120503652039325
1739209593.45479;-45.120503652039325
1739209593.4548132;-45.120503652039325
1739209593.4548364;-45.120503652039325
1739209593.4548595;-38.13080360867914
1739209593.4548826;-33.981070128970906
1739209593.454906;-31.141103565318915
1739209593.454929;-45.120503652039325
1739209593.4549522;-38.13080360867914
1739209593.4549754;-35.57807855764607
1739209593.4549985;-45.120503652039325
1739209593.4550216;-45.120503652039325
1739209593.455045;-45.120503652039325
1739209593.455068;-33.981070128970906
1739209593.4550912;-31.141103565318915
1739209593.4551144;-35.57807855764607
1739209593.4551375;-38.13080360867914
1739209593.4551606;-45.120503652039325
1739209593.455184;-35.57807855764607
1739209593.455207;-38.13080360867914
1739209593.4552302;-45.120503652039325
1739209593.4552534;-38.13080360867914
1739209593.4552765;-28.992665084841942
1739209593.4552996;-38.13080360867914
1739209593.455323;-38.13080360867914
1739209593.455346;-38.13080360867914
1739209593.4553692;-45.120503652039325
1739209593.4553924;-38.13080360867914
1739209593.4554155;-35.57807855764607
1739209593.4554386;-38.13080360867914
1739209593.455462;-35.57807855764607
1739209593.455485;-45.120503652039325
1739209593.4555082;-45.120503652039325
1739209593.4555314;-33.981070128970906
1739209593.4555545;-38.13080360867914
1739209593.4555776;-45.120503652039325
1739209593.455601;-45.120503652039325
1739209593.455624;-38.13080360867914
1739209593.4556472;-33.981070128970906
1739209593.4556704;-38.13080360867914
1739209593.4556935;-45.120503652039325
1739209593.4557166;-45.120503652039325
1739209593.45574;-45.120503652039325
1739209593.455763;-38.13080360867914
1739209593.4557862;-38.13080360867914
1739209593.4558094;-45.120503652039325
1739209593.4558325;-38.13080360867914
1739209593.4558556;-38.13080360867914
1739209593.455879;-45.120503652039325
1739209593.455902;-45.120503652039325
1739209593.4559252;-33.981070128970906
1739209593.4559484;-38.13080360867914
1739209593.4559715;-38.13080360867914
1739209593.4559946;-45.120503652039325
1739209593.4560177;-45.120503652039325
1739209593.456041;-35.57807855764607
1739209593.4560642;-33.981070128970906
1739209593.4560874;-45.120503652039325
1739209593.4561105;-38.13080360867914
1739209593.4561336;-35.57807855764607
1739209593.4561567;-45.120503652039325
1739209593.45618;-45.120503652039325
1739209593.4562032;-33.981070128970906
1739209593.4562263;-38.13080360867914
1739209593.4562495;-45.120503652039325
1739209593.4562726;-45.120503652039325
1739209593.4562957;-33.981070128970906
1739209593.456319;-45.120503652039325
1739209593.4563422;-38.13080360867914
1739209593.4563653;-45.120503652039325
1739209593.4563885;-45.120503652039325
1739209593.4564116;-38.13080360867914
1739209593.4564347;-38.13080360867914
1739209593.456458;-45.120503652039325
1739209593.4564812;-38.13080360867914
1739209593.4565043;-35.57807855764607
1739209593.4565275;-45.120503652039325
1739209593.4565506;-38.13080360867914
1739209593.4565737;-35.57807855764607
1739209593.456597;-35.57807855764607
1739209593.4566202;-38.13080360867914
1739209593.4566433;-31.141103565318915
1739209593.4566665;-33.981070128970906
1739209593.4566896;-45.120503652039325
1739209593.4567127;-45.120503652039325
1739209593.456736;-45.120503652039325
1739209593.4567592;-45.120503652039325
1739209593.4567823;-45.120503652039325
1739209593.4568055;-45.120503652039325
1739209593.4568286;-45.120503652039325
1739209593.4568517;-31.141103565318915
1739209593.456875;-38.13080360867914
1739209593.4568982;-38.13080360867914
1739209593.4569213;-38.13080360867914
1739209593.4569445;-33.981070128970906
1739209593.4569676;-31.141103565318893
1739209593.4569907;-45.120503652039325
1739209593.4570138;-45.120503652039325
1739209593.4570372;-45.120503652039325
1739209593.4570603;-35.57807855764607
1739209593.4570835;-38.13080360867914
1739209593.4571066;-38.13080360867914
1739209593.4571297;-45.120503652039325
1739209593.4571528;-45.120503652039325
1739209593.4571762;-38.13080360867914
1739209593.4571993;-32.816014438256545
1739209593.4572225;-45.120503652039325
1739209593.4572456;-45.120503652039325
1739209593.4572687;-38.13080360867914
1739209593.4572918;-38.13080360867914
1739209593.4573152;-45.120503652039325
1739209593.4573383;-45.120503652039325
1739209593.4573615;-45.120503652039325
1739209593.4573846;-45.120503652039325
1739209593.4574077;-35.57807855764607
1739209593.4574308;-35.57807855764607
1739209593.4574542;-45.120503652039325
1739209593.4574773;-45.120503652039325
1739209593.4575005;-38.13080360867914
1739209593.4575236;-30.49652367304973
1739209593.4575467;-38.13080360867914
1739209593.4575698;-38.13080360867914
1739209593.4575932;-45.120503652039325
1739209593.4576163;-45.120503652039325
1739209593.4576395;-33.981070128970906
1739209593.4576626;-45.120503652039325
1739209593.4576857;-45.120503652039325
1739209593.4577088;-33.981070128970956
1739209593.4577322;-45.120503652039325
1739209593.4577553;-45.120503652039325
1739209593.4577785;-45.120503652039325
1739209593.4578016;-45.120503652039325
1739209593.4578247;-38.13080360867914
1739209593.4578478;-45.120503652039325
1739209593.4578712;-33.981070128970906
1739209593.4578943;-27.267205301931607
1739209593.4579175;-38.13080360867914
1739209593.4579406;-45.120503652039325
