CAN Message; 0x1bb:000070c05422f883
1739209632.4181433;-38.13080360867914
1739209632.4181452;-38.13080360867914
1739209632.4181473;-38.13080360867914
1739209632.4181492;-32.816014438256545
1739209632.4181511;-45.120503652039325
1739209632.418153;-45.120503652039325
1739209632.418155;-45.120503652039325
1739209632.4181569;-45.120503652039325
1739209632.4181588;-45.120503652039325
1739209632.4181607;-45.120503652039325
1739209632.4181626;-38.13080360867914
1739209632.4181645;-33.981070128970906
1739209632.4181664;-38.13080360867914
1739209632.4181683;-38.13080360867914
1739209632.4181702;-45.120503652039325
1739209632.4181721;-38.13080360867914
1739209632.418174;-38.13080360867914
1739209632.418176;-45.120503652039325
1739209632.4181778;-45.120503652039325
1739209632.4181798;-45.120503652039325
1739209632.4181817;-45.120503652039325
1739209632.4181836;-45.120503652039325
1739209632.4181855;-38.13080360867914
1739209632.4181874;-38.13080360867914
1739209632.4181893;-35.57807855764607
1739209632.4181912;-45.120503652039325
1739209632.4181933;-35.57807855764607
1739209632.4181952;-35.57807855764607
1739209632.4181972;-38.13080360867914
1739209632.418199;-38.13080360867914
1739209632.418201;-38.13080360867914
1739209632.4182029;-35.57807855764607
1739209632.4182048;-27.267205301931607
1739209632.4182067;-45.120503652039325
1739209632.4182086;-38.13080360867914
1739209632.4182105;-35.57807855764607
1739209632.4182124;-45.120503652039325
1739209632.4182143;-45.120503652039325
1739209632.4182162;-33.981070128970906
1739209632.4182181;-38.13080360867914
1739209632.41822;-35.57807855764607
1739209632.418222;-45.120503652039325
1739209632.4182239;-38.13080360867914
1739209632.4182258;-38.13080360867914
1739209632.4182277;-38.13080360867914
1739209632.4182296;-45.120503652039325
1739209632.4182315;-35.57807855764607
1739209632.4182334;-35.57807855764607
1739209632.4182353;-45.120503652039325
1739209632.4182372;-45.120503652039325
1739209632.4182394;-38.13080360867914
1739209632.4182413;-38.13080360867914
1739209632.4182432;-38.13080360867914
1739209632.418245;-38.13080360867914
1739209632.418247;-38.13080360867914
1739209632.418249;-38.13080360867914
1739209632.4182508;-38.13080360867914
1739209632.4182527;-45.120503652039325
1739209632.4182546;-45.120503652039325
1739209632.4182565;-35.57807855764607
1739209632.4182584;-33.981070128970906
1739209632.4182603;-45.120503652039325
1739209632.4182622;-35.57807855764607
1739209632.4182642;-35.57807855764607
1739209632.418266;-45.120503652039325
1739209632.418268;-45.120503652039325
1739209632.4182699;-38.13080360867914
1739209632.4182718;-45.120503652039325
1739209632.4182737;-38.13080360867914
1739209632.4182756;-32.816014438256545
1739209632.4182775;-45.120503652039325
1739209632.4182794;-45.120503652039325
1739209632.4182813;-33.981070128970906
1739209632.4182832;-38.13080360867914
1739209632.4182854;-45.120503652039325
1739209632.4182873;-35.57807855764607
1739209632.4182892;-38.13080360867914
1739209632.418291;-45.120503652039325
1739209632.418293;-45.120503652039325
1739209632.418295;-38.13080360867914
1739209632.4182968;-38.13080360867914
1739209632.4182987;-33.981070128970906
1739209632.4183006;-45.120503652039325
1739209632.4183025;-45.120503652039325
1739209632.4183044;-45.120503652039325
1739209632.4183064;-45.120503652039325
1739209632.4183083;-38.13080360867914
1739209632.4183102;-38.13080360867914
1739209632.418312;-45.120503652039325
1739209632.418314;-33.981070128970906
1739209632.418316;-38.13080360867914
1739209632.4183178;-38.13080360867914
1739209632.4183197;-38.13080360867914
1739209632.4183216;-33.981070128970906
1739209632.4183235;-38.13080360867914
1739209632.4183254;-45.120503652039325
1739209632.4183273;-45.120503652039325
1739209632.4183295;-45.120503652039325
1739209632.4183314;-45.120503652039325
1739209632.4183333;-45.120503652039325
1739209632.4183352;-33.981070128970906
1739209632.418337;-38.13080360867914
1739209632.418339;-45.120503652039325
1739209632.418341;-45.120503652039325
1739209632.4183428;-45.120503652039325
1739209632.4183447;-33.981070128970906
1739209632.4183466;-45.120503652039325
1739209632.4183486;-45.120503652039325
1739209632.4183505;-45.120503652039325
1739209632.4183524;-33.981070128970906
1739209632.4183543;-38.13080360867914
1739209632.4183562;-45.120503652039325
1739209632.418358;-38.13080360867914
1739209632.41836;-45.120503652039325
1739209632.418362;-38.13080360867914
1739209632.4183638;-38.13080360867914
1739209632.4183657;-45.120503652039325
1739209632.4183676;-45.120503652039325
1739209632.4183695;-45.120503652039325
1739209632.4183714;-45.120503652039325
1739209632.4183733;-45.120503652039325
1739209632.4183755;-45.120503652039325
1739209632.4183774;-33.981070128970906
1739209632.4183793;-38.13080360867914
1739209632.4183812;-35.57807855764607
1739209632.4183831;-32.816014438256545
1739209632.418385;-38.13080360867914
1739209632.418387;-45.120503652039325
1739209632.4183888;-45.120503652039325
1739209632.4183908;-31.141103565318915
1739209632.4183927;-38.13080360867914
1739209632.4183946;-33.981070128970906
1739209632.4183965;-45.120503652039325
1739209632.4183984;-45.120503652039325
1739209632.4184003;-35.57807855764607
1739209632.4184022;-38.13080360867914
1739209632.418404;-38.13080360867914
1739209632.418406;-32.81601443825658
1739209632.418408;-33.981070128970906
1739209632.4184098;-32.816014438256545
1739209632.4184117;-45.120503652039325
1739209632.4184136;-45.120503652039325
1739209632.4184155;-33.981070128970906
1739209632.4184175;-45.120503652039325
1739209632.4184194;-45.120503652039325
1739209632.4184215;-31.141103565318915
1739209632.4184234;-33.981070128970906
1739209632.4184253;-38.13080360867914
1739209632.4184272;-45.120503652039325
1739209632.4184291;-38.13080360867914
1739209632.418431;-38.13080360867914
1739209632.418433;-38.13080360867914
1739209632.4184349;-45.120503652039325
1739209632.4184368;-45.120503652039325
1739209632.4184387;-38.13080360867914
1739209632.4184406;-38.13080360867914
1739209632.4184425;-45.120503652039325
1739209632.4184444;-45.120503652039325
1739209632.4184463;-38.13080360867914
1739209632.4184482;-35.57807855764607
1739209632.41845;-45.120503652039325
1739209632.418452;-45.120503652039325
1739209632.418454;-45.120503652039325
1739209632.4184558;-45.120503652039325
1739209632.4184577;-45.120503652039325
1739209632.4184597;-45.120503652039325
1739209632.4184616;-33.981070128970906
1739209632.4184635;-38.13080360867914
1739209632.4184654;-45.120503652039325
1739209632.4184675;-38.13080360867914
1739209632.4184694;-33.981070128970906
1739209632.4184713;-32.816014438256545
1739209632.4184732;-45.120503652039325
1739209632.4184752;-45.120503652039325
1739209632.418477;-32.816014438256545
1739209632.418479;-35.57807855764607
1739209632.4184809;-38.13080360867914
1739209632.4184828;-32.816014438256545
1739209632.4184847;-30.49652367304973
1739209632.4184866;-38.13080360867914
1739209632.4184885;-45.120503652039325
1739209632.4184904;-38.13080360867914
1739209632.4184923;-38.13080360867914
1739209632.4184942;-38.13080360867914
1739209632.4184961;-45.120503652039325
1739209632.418498;-38.13080360867914
1739209632.4185;-33.981070128970906
1739209632.4185019;-35.57807855764607
1739209632.4185038;-45.120503652039325
1739209632.4185057;-45.120503652039325
1739209632.4185076;-45.120503652039325
1739209632.4185095;-38.13080360867914
1739209632.4185114;-38.13080360867914
1739209632.4185135;-45.120503652039325
1739209632.4185154;-35.57807855764607
1739209632.4185174;-32.816014438256545
1739209632.4185193;-45.120503652039325
1739209632.4185212;-45.120503652039325
1739209632.418523;-38.13080360867914
1739209632.418525;-35.57807855764607
1739209632.418527;-45.120503652039325
1739209632.4185288;-38.13080360867914
1739209632.4185307;-33.981070128970906
1739209632.4185326;-45.120503652039325
1739209632.4185345;-45.120503652039325
1739209632.4185364;-38.13080360867914
1739209632.4185383;-45.120503652039325
1739209632.4185402;-45.120503652039325
1739209632.4185421;-45.120503652039325
1739209632.418544;-45.120503652039325
1739209632.418546;-33.981070128970906
1739209632.4185479;-38.13080360867914
1739209632.4185498;-45.120503652039325
1739209632.4185517;-45.120503652039325
1739209632.4185536;-35.57807855764607
1739209632.4185555;-35.57807855764607
1739209632.4185576;-45.120503652039325
1739209632.4185596;-38.13080360867914
1739209632.4185615;-38.13080360867914
1739209632.4185634;-38.13080360867914
1739209632.4185653;-45.120503652039325
1739209632.4185672;-45.120503652039325
1739209632.418569;-45.120503652039325
1739209632.418571;-45.120503652039325
1739209632.418573;-35.57807855764607
1739209632.4185748;-45.120503652039325
1739209632.4185767;-45.120503652039325
1739209632.4185786;-45.120503652039325
1739209632.4185805;-45.120503652039325
1739209632.4185824;-45.120503652039325
1739209632.4185843;-38.13080360867914
1739209632.4185863;-35.57807855764607
1739209632.4185882;-45.120503652039325
1739209632.41859;-45.120503652039325
1739209632.418592;-35.57807855764607
1739209632.418594;-35.57807855764607
1739209632.4185958;-45.120503652039325
1739209632.4185977;-45.120503652039325
1739209632.4185996;-38.13080360867914
1739209632.4186015;-38.13080360867914
1739209632.4186037;-38.13080360867914
1739209632.4186056;-38.13080360867914
1739209632.4186075;-45.120503652039325
1739209632.4186094;-45.120503652039325
1739209632.4186113;-45.120503652039325
1739209632.4186132;-33.981070128970906
1739209632.418615;-38.13080360867914
1739209632.418617;-45.120503652039325
1739209632.418619;-38.13080360867914
1739209632.4186208;-45.120503652039325
1739209632.4186227;-35.57807855764607
1739209632.4186246;-32.816014438256545
1739209632.4186265;-45.120503652039325
1739209632.4186285;-38.13080360867914
1739209632.4186304;-38.13080360867914
1739209632.4186323;-38.13080360867914
1739209632.4186342;-45.120503652039325
1739209632.418636;-45.120503652039325
1739209632.418638;-45.120503652039325
1739209632.41864;-38.13080360867914
1739209632.4186418;-45.120503652039325
1739209632.4186437;-45.120503652039325
1739209632.4186456;-45.120503652039325
1739209632.4186475;-45.120503652039325
1739209632.4186497;-45.120503652039325
1739209632.4186516;-45.120503652039325
1739209632.4186535;-45.120503652039325
1739209632.4186554;-45.120503652039325
1739209632.4186573;-45.120503652039325
1739209632.4186592;-45.120503652039325
1739209632.418661;-45.120503652039325
1739209632.418663;-45.120503652039325
1739209632.418665;-45.120503652039325
1739209632.4186668;-45.120503652039325
1739209632.4186687;-32.816014438256545
1739209632.4186707;-29.438486411369333
1739209632.4186726;-35.57807855764607
1739209632.4186745;-38.13080360867914
1739209632.4186764;-38.13080360867914
1739209632.4186783;-35.57807855764607
1739209632.4186802;-38.13080360867914
1739209632.418682;-33.981070128970906
1739209632.418684;-45.120503652039325
1739209632.418686;-38.13080360867914
1739209632.4186878;-38.13080360867914
1739209632.4186897;-45.120503652039325
1739209632.4186916;-45.120503652039325
1739209632.4186935;-45.120503652039325
1739209632.4186957;-38.13080360867914
1739209632.4186976;-45.120503652039325
1739209632.4186995;-35.57807855764607
1739209632.4187014;-26.991370085610722
1739209632.4187033;-45.120503652039325
1739209632.4187052;-38.13080360867914
1739209632.4187071;-38.13080360867914
1739209632.418709;-38.13080360867914
1739209632.418711;-33.981070128970906
1739209632.4187129;-45.120503652039325
1739209632.4187148;-38.13080360867914
1739209632.4187167;-33.981070128970956
1739209632.4187186;-38.13080360867914
1739209632.4187205;-45.120503652039325
1739209632.4187224;-38.13080360867914
1739209632.4187243;-45.120503652039325
1739209632.4187262;-38.13080360867914
1739209632.418728;-38.13080360867914
1739209632.41873;-45.120503652039325
1739209632.418732;-45.120503652039325
1739209632.4187338;-38.13080360867914
1739209632.4187357;-38.13080360867914
1739209632.4187376;-45.120503652039325
1739209632.4187396;-45.120503652039325
1739209632.4187417;-35.57807855764607
1739209632.4187436;-35.57807855764607
1739209632.4187455;-45.120503652039325
1739209632.4187474;-35.57807855764607
1739209632.4187493;-38.13080360867914
1739209632.4187512;-45.120503652039325
1739209632.4187531;-45.120503652039325
1739209632.418755;-45.120503652039325
1739209632.418757;-38.13080360867914
1739209632.4187589;-45.120503652039325
1739209632.4187608;-45.120503652039325
1739209632.4187627;-33.981070128970956
1739209632.4187646;-45.120503652039325
1739209632.4187665;-33.981070128970906
1739209632.4187684;-45.120503652039325
1739209632.4187703;-45.120503652039325
1739209632.4187722;-38.13080360867914
1739209632.4187741;-38.13080360867914
1739209632.418776;-45.120503652039325
1739209632.418778;-31.141103565318915
1739209632.4187799;-33.981070128970906
1739209632.4187818;-45.120503652039325
1739209632.4187837;-38.13080360867914
1739209632.4187856;-35.57807855764607
1739209632.4187877;-45.120503652039325
1739209632.4187896;-45.120503652039325
1739209632.4187915;-35.57807855764607
1739209632.4187934;-35.57807855764607
1739209632.4187953;-45.120503652039325
1739209632.4187973;-38.13080360867914
1739209632.4187992;-45.120503652039325
1739209632.418801;-45.120503652039325
1739209632.418803;-45.120503652039325
1739209632.418805;-45.120503652039325
1739209632.4188068;-33.981070128970906
1739209632.4188087;-31.141103565318915
1739209632.4188106;-33.981070128970906
1739209632.4188125;-38.13080360867914
1739209632.4188144;-38.13080360867914
1739209632.4188163;-30.49652367304973
1739209632.4188182;-38.13080360867914
1739209632.4188201;-45.120503652039325
1739209632.418822;-33.981070128970906
1739209632.418824;-38.13080360867914
1739209632.4188259;-45.120503652039325
1739209632.4188278;-45.120503652039325
1739209632.4188297;-38.13080360867914
1739209632.4188318;-30.49652367304973
1739209632.4188337;-38.13080360867914
1739209632.4188356;-38.13080360867914
1739209632.4188375;-38.13080360867914
1739209632.4188395;-38.13080360867914
1739209632.4188414;-45.120503652039325
1739209632.4188433;-45.120503652039325
1739209632.4188452;-38.13080360867914
1739209632.418847;-38.13080360867914
1739209632.418849;-38.13080360867914
1739209632.418851;-45.120503652039325
1739209632.4188528;-33.981070128970906
1739209632.4188547;-38.13080360867914
1739209632.4188566;-38.13080360867914
1739209632.4188585;-45.120503652039325
1739209632.4188604;-45.120503652039325
1739209632.4188623;-38.13080360867914
1739209632.4188643;-38.13080360867914
1739209632.4188662;-35.57807855764607
1739209632.418868;-38.13080360867914
1739209632.41887;-38.13080360867914
1739209632.4188719;-38.13080360867914
1739209632.4188738;-45.120503652039325
1739209632.4188757;-45.120503652039325
1739209632.4188778;-38.13080360867914
1739209632.4188797;-38.13080360867914
1739209632.4188817;-45.120503652039325
1739209632.4188836;-35.57807855764607
1739209632.4188855;-45.120503652039325
1739209632.4188874;-33.981070128970906
1739209632.4188893;-38.13080360867914
1739209632.4188912;-45.120503652039325
1739209632.418893;-45.120503652039325
1739209632.418895;-32.816014438256545
1739209632.418897;-38.13080360867914
1739209632.4188988;-45.120503652039325
1739209632.4189007;-38.13080360867914
1739209632.4189026;-33.981070128970906
1739209632.4189045;-45.120503652039325
1739209632.4189065;-38.13080360867914
1739209632.4189084;-35.57807855764607
1739209632.4189103;-45.120503652039325
1739209632.4189122;-45.120503652039325
1739209632.418914;-38.13080360867914
1739209632.418916;-45.120503652039325
1739209632.418918;-33.981070128970906
1739209632.4189198;-38.13080360867914
1739209632.4189217;-45.120503652039325
1739209632.4189239;-45.120503652039325
1739209632.4189258;-32.816014438256545
1739209632.4189277;-32.816014438256545
1739209632.4189296;-45.120503652039325
1739209632.4189315;-38.13080360867914
1739209632.4189334;-38.13080360867914
1739209632.4189353;-38.13080360867914
1739209632.4189372;-38.13080360867914
1739209632.418939;-38.13080360867914
1739209632.418941;-38.13080360867914
1739209632.418943;-38.13080360867914
1739209632.4189448;-38.13080360867914
1739209632.4189467;-45.120503652039325
1739209632.4189487;-45.120503652039325
1739209632.4189506;-38.13080360867914
1739209632.4189525;-45.120503652039325
1739209632.4189544;-45.120503652039325
1739209632.4189563;-38.13080360867914
1739209632.4189582;-35.57807855764607
1739209632.41896;-38.13080360867914
1739209632.418962;-38.13080360867914
1739209632.418964;-38.13080360867914
1739209632.4189658;-45.120503652039325
1739209632.4189677;-45.120503652039325
1739209632.4189699;-38.13080360867914
1739209632.4189718;-45.120503652039325
1739209632.4189737;-45.120503652039325
1739209632.4189756;-45.120503652039325
1739209632.4189775;-45.120503652039325
1739209632.4189794;-38.13080360867914
1739209632.4189813;-45.120503652039325
1739209632.4189832;-45.120503652039325
1739209632.4189851;-45.120503652039325
1739209632.418987;-32.816014438256545
1739209632.418989;-32.816014438256545
1739209632.4189909;-38.13080360867914
1739209632.4189928;-45.120503652039325
1739209632.4189947;-35.57807855764607
1739209632.4189966;-35.57807855764607
1739209632.4189985;-45.120503652039325
1739209632.4190004;-45.120503652039325
1739209632.4190023;-45.120503652039325
1739209632.4190042;-45.120503652039325
1739209632.419006;-35.57807855764607
1739209632.419008;-38.13080360867914
1739209632.41901;-45.120503652039325
1739209632.4190118;-45.120503652039325
1739209632.4190137;-38.13080360867914
1739209632.419016;-38.13080360867914
1739209632.4190178;-38.13080360867914
1739209632.4190197;-45.120503652039325
1739209632.4190216;-38.13080360867914
1739209632.4190235;-45.120503652039325
1739209632.4190254;-38.13080360867914
1739209632.4190273;-32.816014438256545
1739209632.4190292;-45.120503652039325
1739209632.4190311;-35.57807855764607
1739209632.419033;-45.120503652039325
1739209632.419035;-45.120503652039325
1739209632.4190369;-38.13080360867914
1739209632.4190388;-38.13080360867914
1739209632.4190407;-45.120503652039325
1739209632.4190426;-33.981070128970956
1739209632.4190445;-38.13080360867914
1739209632.4190464;-38.13080360867914
1739209632.4190483;-38.13080360867914
1739209632.4190502;-38.13080360867914
1739209632.4190521;-33.981070128970906
1739209632.419054;-38.13080360867914
1739209632.419056;-38.13080360867914
1739209632.4190578;-32.816014438256545
1739209632.41906;-35.57807855764607
1739209632.419062;-35.57807855764607
1739209632.4190638;-45.120503652039325
1739209632.4190657;-38.13080360867914
1739209632.4190676;-38.13080360867914
1739209632.4190695;-38.13080360867914
1739209632.4190714;-45.120503652039325
1739209632.4190733;-45.120503652039325
1739209632.4190753;-38.13080360867914
1739209632.4190772;-33.981070128970906
1739209632.419079;-45.120503652039325
1739209632.419081;-45.120503652039325
1739209632.4190829;-45.120503652039325
1739209632.4190848;-38.13080360867914
1739209632.4190867;-38.13080360867914
1739209632.4190886;-45.120503652039325
1739209632.4190905;-38.13080360867914
1739209632.4190924;-35.57807855764607
1739209632.4190943;-38.13080360867914
1739209632.4190962;-38.13080360867914
1739209632.4190981;-38.13080360867914
1739209632.4191;-45.120503652039325
1739209632.419102;-38.13080360867914
1739209632.4191039;-31.141103565318915
1739209632.419106;-33.981070128970906
1739209632.419108;-38.13080360867914
1739209632.4191098;-45.120503652039325
1739209632.4191117;-45.120503652039325
1739209632.4191136;-45.120503652039325
1739209632.4191155;-45.120503652039325
1739209632.4191175;-38.13080360867914
1739209632.4191194;-30.49652367304976
1739209632.4191213;-38.13080360867914
1739209632.4191232;-38.13080360867914
1739209632.419125;-45.120503652039325
1739209632.419127;-45.120503652039325
1739209632.419129;-45.120503652039325
1739209632.4191308;-35.57807855764607
1739209632.4191327;-45.120503652039325
1739209632.4191346;-31.141103565318915
1739209632.4191365;-33.981070128970906
1739209632.4191384;-38.13080360867914
1739209632.4191403;-45.120503652039325
1739209632.4191422;-38.13080360867914
1739209632.4191442;-35.57807855764607
1739209632.419146;-35.57807855764607
1739209632.419148;-38.13080360867914
1739209632.4191499;-45.120503652039325
1739209632.419152;-38.13080360867914
1739209632.419154;-32.816014438256545
1739209632.4191558;-38.13080360867914
1739209632.4191577;-45.120503652039325
1739209632.4191597;-38.13080360867914
1739209632.4191616;-35.57807855764607
1739209632.4191635;-38.13080360867914
1739209632.4191654;-38.13080360867914
1739209632.4191673;-38.13080360867914
1739209632.4191692;-35.57807855764607
1739209632.419171;-45.120503652039325
1739209632.419173;-45.120503652039325
1739209632.419175;-38.13080360867914
1739209632.4191768;-38.13080360867914
1739209632.4191787;-45.120503652039325
1739209632.4191806;-33.981070128970906
1739209632.4191825;-33.981070128970906
1739209632.4191844;-35.57807855764607
1739209632.4191864;-45.120503652039325
1739209632.4191883;-45.120503652039325
1739209632.4191902;-35.57807855764607
1739209632.419192;-35.57807855764607
1739209632.419194;-33.981070128970906
1739209632.419196;-32.816014438256545
1739209632.419198;-31.141103565318915
1739209632.4192;-38.13080360867914
1739209632.4192019;-45.120503652039325
1739209632.4192038;-38.13080360867914
1739209632.4192057;-45.120503652039325
1739209632.4192076;-38.13080360867914
1739209632.4192095;-45.120503652039325
1739209632.4192114;-38.13080360867914
1739209632.4192133;-33.981070128970906
1739209632.4192152;-38.13080360867914
1739209632.419217;-45.120503652039325
1739209632.419219;-45.120503652039325
1739209632.419221;-35.57807855764607
1739209632.4192228;-38.13080360867914
1739209632.4192247;-38.13080360867914
1739209632.4192266;-38.13080360867914
1739209632.4192286;-31.141103565318915
1739209632.4192305;-33.981070128970906
1739209632.4192324;-38.13080360867914
1739209632.4192343;-38.13080360867914
1739209632.4192362;-38.13080360867914
1739209632.419238;-45.120503652039325
1739209632.41924;-45.120503652039325
1739209632.419242;-38.13080360867914
1739209632.419244;-38.13080360867914
1739209632.419246;-45.120503652039325
1739209632.4192479;-38.13080360867914
1739209632.4192498;-38.13080360867914
1739209632.4192517;-35.57807855764607
1739209632.4192536;-38.13080360867914
1739209632.4192555;-45.120503652039325
1739209632.4192574;-45.120503652039325
1739209632.4192593;-45.120503652039325
1739209632.4192612;-38.13080360867914
1739209632.4192631;-45.120503652039325
1739209632.419265;-45.120503652039325
1739209632.419267;-38.13080360867914
1739209632.4192688;-45.120503652039325
1739209632.4192708;-45.120503652039325
1739209632.4192727;-45.120503652039325
1739209632.4192746;-38.13080360867914
1739209632.4192765;-45.120503652039325
1739209632.4192784;-38.13080360867914
1739209632.4192803;-38.13080360867914
1739209632.4192822;-33.981070128970906
1739209632.419284;-45.120503652039325
1739209632.419286;-45.120503652039325
1739209632.4192882;-45.120503652039325
1739209632.41929;-38.13080360867914
1739209632.419292;-38.13080360867914
1739209632.4192939;-45.120503652039325
1739209632.4192958;-45.120503652039325
1739209632.4192977;-33.981070128970906
1739209632.4192996;-32.816014438256545
1739209632.4193015;-45.120503652039325
1739209632.4193034;-38.13080360867914
1739209632.4193053;-45.120503652039325
1739209632.4193072;-38.13080360867914
1739209632.4193091;-45.120503652039325
