CAN Message; 0x24:03d74a7cd614cedf
1739209910.1368911;-35.57807855764607
1739209910.1368952;-38.13080360867914
1739209910.1368995;-33.981070128970906
1739209910.1369038;-28.992665084841942
1739209910.136908;-38.13080360867914
1739209910.1369123;-45.120503652039325
1739209910.1369166;-45.120503652039325
1739209910.136921;-45.120503652039325
1739209910.1369252;-33.981070128970906
1739209910.1369295;-45.120503652039325
1739209910.1369338;-38.13080360867914
1739209910.136938;-38.13080360867914
1739209910.1369424;-45.120503652039325
1739209910.1369467;-38.13080360867914
1739209910.1369507;-45.120503652039325
1739209910.136955;-38.13080360867914
1739209910.1369593;-38.13080360867914
1739209910.1369636;-45.120503652039325
1739209910.136968;-45.120503652039325
1739209910.1369722;-35.57807855764607
1739209910.1369765;-35.57807855764607
1739209910.1369808;-45.120503652039325
1739209910.136985;-45.120503652039325
1739209910.1369894;-31.141103565318893
1739209910.1369936;-38.13080360867914
1739209910.136998;-45.120503652039325
1739209910.1370022;-38.13080360867914
1739209910.1370063;-33.981070128970906
1739209910.1370106;-38.13080360867914
1739209910.1370149;-38.13080360867914
1739209910.1370192;-38.13080360867914
1739209910.1370234;-45.120503652039325
1739209910.1370277;-38.13080360867914
1739209910.137032;-45.120503652039325
1739209910.1370363;-45.120503652039325
1739209910.1370406;-35.57807855764607
1739209910.137045;-32.816014438256545
1739209910.1370492;-45.120503652039325
1739209910.1370535;-45.120503652039325
1739209910.1370578;-32.816014438256545
1739209910.1370618;-32.816014438256545
1739209910.1370661;-45.120503652039325
1739209910.1370704;-45.120503652039325
1739209910.1370747;-33.981070128970906
1739209910.137079;-38.13080360867914
1739209910.1370833;-35.57807855764607
1739209910.1370876;-38.13080360867914
1739209910.1370919;-38.13080360867914
1739209910.1370962;-38.13080360867914
1739209910.1371005;-38.13080360867914
1739209910.1371047;-45.120503652039325
1739209910.137109;-38.13080360867914
1739209910.1371133;-35.57807855764607
1739209910.1371174;-45.120503652039325
1739209910.1371217;-45.120503652039325
1739209910.137126;-38.13080360867914
1739209910.1371303;-45.120503652039325
1739209910.1371346;-33.981070128970906
1739209910.1371388;-45.120503652039325
1739209910.1371431;-38.13080360867914
1739209910.1371474;-32.816014438256545
1739209910.1371517;-45.120503652039325
1739209910.137156;-45.120503652039325
1739209910.1371603;-45.120503652039325
1739209910.1371646;-32.816014438256545
1739209910.137169;-45.120503652039325
1739209910.137173;-45.120503652039325
1739209910.1371772;-38.13080360867914
1739209910.1371815;-45.120503652039325
1739209910.1371858;-38.13080360867914
1739209910.13719;-45.120503652039325
1739209910.1371944;-38.13080360867914
1739209910.1371987;-45.120503652039325
1739209910.137203;-45.120503652039325
1739209910.1372073;-45.120503652039325
1739209910.1372116;-35.57807855764607
1739209910.1372159;-30.49652367304973
1739209910.1372201;-45.120503652039325
1739209910.1372244;-45.120503652039325
1739209910.1372285;-45.120503652039325
1739209910.1372328;-31.141103565318915
1739209910.137237;-45.120503652039325
1739209910.1372414;-45.120503652039325
1739209910.1372457;-45.120503652039325
1739209910.13725;-45.120503652039325
1739209910.1372542;-45.120503652039325
1739209910.1372585;-45.120503652039325
1739209910.1372628;-38.13080360867914
1739209910.137267;-45.120503652039325
1739209910.1372714;-45.120503652039325
1739209910.1372757;-45.120503652039325
1739209910.13728;-38.13080360867914
1739209910.137284;-30.49652367304973
1739209910.1372883;-45.120503652039325
1739209910.1372926;-45.120503652039325
1739209910.137297;-38.13080360867914
1739209910.1373012;-35.57807855764607
1739209910.1373055;-45.120503652039325
1739209910.1373098;-38.13080360867914
1739209910.137314;-35.57807855764607
1739209910.1373184;-38.13080360867914
1739209910.1373227;-45.120503652039325
1739209910.137327;-45.120503652039325
1739209910.1373312;-38.13080360867914
1739209910.1373355;-45.120503652039325
1739209910.1373396;-45.120503652039325
1739209910.137344;-45.120503652039325
1739209910.1373482;-38.13080360867914
1739209910.1373525;-45.120503652039325
1739209910.1373568;-45.120503652039325
1739209910.137361;-45.120503652039325
1739209910.1373653;-32.816014438256545
1739209910.1373696;-35.57807855764607
1739209910.137374;-45.120503652039325
1739209910.1373782;-45.120503652039325
1739209910.1373825;-32.816014438256545
1739209910.1373868;-26.991370085610722
1739209910.1373909;-38.13080360867914
1739209910.1373951;-45.120503652039325
1739209910.1373994;-38.13080360867914
1739209910.1374037;-38.13080360867914
1739209910.137408;-45.120503652039325
1739209910.1374123;-45.120503652039325
1739209910.1374166;-45.120503652039325
1739209910.137421;-33.981070128970956
1739209910.1374252;-45.120503652039325
1739209910.1374295;-45.120503652039325
1739209910.1374338;-38.13080360867914
1739209910.137438;-38.13080360867914
1739209910.1374424;-45.120503652039325
1739209910.1374464;-45.120503652039325
1739209910.1374507;-35.57807855764607
1739209910.137455;-28.58837851428586
1739209910.1374593;-38.13080360867914
1739209910.1374636;-45.120503652039325
1739209910.1374679;-38.13080360867914
1739209910.1374722;-45.120503652039325
1739209910.1374764;-45.120503652039325
1739209910.1374807;-38.13080360867914
1739209910.137485;-38.13080360867914
1739209910.1374893;-31.141103565318915
1739209910.1374936;-38.13080360867914
1739209910.137498;-45.120503652039325
1739209910.137502;-38.13080360867914
1739209910.1375062;-28.992665084841942
1739209910.1375105;-38.13080360867914
1739209910.1375148;-45.120503652039325
1739209910.1375191;-38.13080360867914
1739209910.1375234;-35.57807855764607
1739209910.1375277;-45.120503652039325
1739209910.137532;-45.120503652039325
1739209910.1375363;-45.120503652039325
1739209910.1375406;-45.120503652039325
1739209910.1375449;-45.120503652039325
1739209910.1375492;-45.120503652039325
1739209910.1375535;-45.120503652039325
1739209910.1375575;-28.992665084841942
1739209910.1375618;-31.141103565318915
1739209910.137566;-38.13080360867914
1739209910.1375704;-33.981070128970906
1739209910.1375747;-38.13080360867914
1739209910.137579;-35.57807855764607
1739209910.1375833;-38.13080360867914
1739209910.1375875;-38.13080360867914
1739209910.1375918;-33.981070128970906
1739209910.1375961;-45.120503652039325
1739209910.1376004;-45.120503652039325
1739209910.1376047;-45.120503652039325
1739209910.137609;-38.13080360867914
1739209910.137613;-45.120503652039325
1739209910.1376173;-45.120503652039325
1739209910.1376216;-33.981070128970906
1739209910.137626;-33.981070128970906
1739209910.1376302;-38.13080360867914
1739209910.1376345;-45.120503652039325
1739209910.1376388;-45.120503652039325
1739209910.137643;-38.13080360867914
1739209910.1376474;-38.13080360867914
1739209910.1376517;-45.120503652039325
1739209910.137656;-45.120503652039325
1739209910.1376603;-45.120503652039325
1739209910.1376646;-45.120503652039325
1739209910.1376686;-45.120503652039325
1739209910.137673;-45.120503652039325
1739209910.1376772;-38.13080360867914
1739209910.1376815;-38.13080360867914
1739209910.1376858;-45.120503652039325
1739209910.13769;-45.120503652039325
1739209910.1376944;-38.13080360867914
1739209910.1376987;-45.120503652039325
1739209910.137703;-45.120503652039325
1739209910.1377072;-38.13080360867914
1739209910.1377115;-38.13080360867914
1739209910.1377158;-45.120503652039325
1739209910.13772;-45.120503652039325
1739209910.1377242;-38.13080360867914
1739209910.1377285;-38.13080360867914
1739209910.1377327;-38.13080360867914
1739209910.137737;-38.13080360867914
1739209910.1377413;-45.120503652039325
1739209910.1377456;-45.120503652039325
1739209910.13775;-45.120503652039325
1739209910.1377542;-45.120503652039325
1739209910.1377585;-45.120503652039325
1739209910.1377628;-45.120503652039325
1739209910.137767;-45.120503652039325
1739209910.1377714;-45.120503652039325
1739209910.1377757;-45.120503652039325
1739209910.1377797;-45.120503652039325
1739209910.137784;-38.13080360867914
1739209910.1377883;-45.120503652039325
1739209910.1377926;-38.13080360867914
1739209910.1377969;-35.57807855764607
1739209910.1378012;-45.120503652039325
1739209910.1378055;-45.120503652039325
1739209910.1378098;-45.120503652039325
1739209910.137814;-38.13080360867914
1739209910.1378183;-38.13080360867914
1739209910.1378226;-45.120503652039325
1739209910.137827;-45.120503652039325
1739209910.1378312;-45.120503652039325
1739209910.1378353;-33.981070128970906
1739209910.1378396;-38.13080360867914
1739209910.1378438;-38.13080360867914
1739209910.1378481;-45.120503652039325
1739209910.1378524;-35.57807855764607
1739209910.1378567;-38.13080360867914
1739209910.137861;-45.120503652039325
1739209910.1378653;-45.120503652039325
1739209910.1378696;-45.120503652039325
1739209910.137874;-45.120503652039325
1739209910.1378782;-45.120503652039325
1739209910.1378825;-35.57807855764607
1739209910.1378868;-45.120503652039325
1739209910.1378908;-45.120503652039325
1739209910.137895;-45.120503652039325
1739209910.1378994;-45.120503652039325
1739209910.1379037;-33.981070128970906
1739209910.137908;-45.120503652039325
1739209910.1379123;-38.13080360867914
1739209910.1379166;-35.57807855764607
1739209910.1379209;-35.57807855764607
1739209910.1379251;-38.13080360867914
1739209910.1379294;-38.13080360867914
1739209910.1379337;-45.120503652039325
1739209910.137938;-32.816014438256545
1739209910.1379423;-31.141103565318893
1739209910.1379464;-45.120503652039325
1739209910.1379507;-45.120503652039325
1739209910.137955;-35.57807855764607
1739209910.1379592;-32.816014438256545
1739209910.1379635;-45.120503652039325
1739209910.1379678;-35.57807855764607
1739209910.137972;-45.120503652039325
1739209910.1379764;-45.120503652039325
1739209910.1379807;-33.981070128970906
1739209910.137985;-45.120503652039325
1739209910.1379893;-45.120503652039325
1739209910.1379936;-45.120503652039325
1739209910.1379979;-38.13080360867914
1739209910.138002;-45.120503652039325
1739209910.1380062;-31.141103565318893
1739209910.1380105;-29.438486411369333
1739209910.1380148;-45.120503652039325
1739209910.138019;-38.13080360867914
1739209910.1380234;-38.13080360867914
1739209910.1380277;-35.57807855764607
1739209910.138032;-45.120503652039325
1739209910.1380363;-45.120503652039325
1739209910.1380405;-38.13080360867914
1739209910.1380448;-35.57807855764607
1739209910.1380491;-38.13080360867914
1739209910.1380534;-38.13080360867914
1739209910.1380575;-35.57807855764607
1739209910.1380618;-35.57807855764607
1739209910.138066;-45.120503652039325
1739209910.1380703;-38.13080360867914
1739209910.1380746;-38.13080360867914
1739209910.138079;-45.120503652039325
1739209910.1380832;-45.120503652039325
1739209910.1380875;-38.13080360867914
1739209910.1380918;-45.120503652039325
1739209910.138096;-45.120503652039325
1739209910.1381004;-38.13080360867914
1739209910.1381047;-45.120503652039325
1739209910.138109;-38.13080360867914
1739209910.138113;-28.58837851428586
1739209910.1381173;-38.13080360867914
1739209910.1381216;-38.13080360867914
1739209910.138126;-38.13080360867914
1739209910.1381302;-35.57807855764607
1739209910.1381345;-45.120503652039325
1739209910.1381388;-38.13080360867914
1739209910.138143;-45.120503652039325
1739209910.1381474;-33.981070128970956
1739209910.1381516;-45.120503652039325
1739209910.138156;-45.120503652039325
1739209910.1381602;-38.13080360867914
1739209910.1381645;-38.13080360867914
1739209910.1381686;-45.120503652039325
1739209910.1381729;-38.13080360867914
1739209910.1381772;-35.57807855764607
1739209910.1381814;-30.49652367304973
1739209910.1381857;-38.13080360867914
1739209910.13819;-35.57807855764607
1739209910.1381943;-38.13080360867914
1739209910.1381986;-32.816014438256545
1739209910.138203;-45.120503652039325
1739209910.1382072;-38.13080360867914
1739209910.1382115;-38.13080360867914
1739209910.1382158;-45.120503652039325
1739209910.13822;-45.120503652039325
1739209910.1382241;-45.120503652039325
1739209910.1382284;-38.13080360867914
1739209910.1382327;-33.981070128970906
1739209910.138237;-45.120503652039325
1739209910.1382413;-45.120503652039325
1739209910.1382456;-45.120503652039325
1739209910.1382499;-45.120503652039325
1739209910.1382542;-45.120503652039325
1739209910.1382585;-45.120503652039325
1739209910.1382627;-45.120503652039325
1739209910.138267;-38.13080360867914
1739209910.1382713;-33.981070128970906
1739209910.1382756;-38.13080360867914
1739209910.1382797;-45.120503652039325
1739209910.138284;-33.981070128970906
1739209910.1382883;-45.120503652039325
1739209910.1382926;-38.13080360867914
1739209910.1382968;-38.13080360867914
1739209910.1383011;-35.57807855764607
1739209910.1383054;-38.13080360867914
1739209910.1383097;-45.120503652039325
1739209910.138314;-38.13080360867914
1739209910.1383183;-45.120503652039325
1739209910.1383226;-45.120503652039325
1739209910.138327;-45.120503652039325
1739209910.1383312;-33.981070128970906
1739209910.1383352;-38.13080360867914
1739209910.1383395;-38.13080360867914
1739209910.1383438;-45.120503652039325
1739209910.138348;-38.13080360867914
1739209910.1383524;-33.981070128970906
1739209910.1383567;-45.120503652039325
1739209910.138361;-45.120503652039325
1739209910.1383653;-35.57807855764607
1739209910.1383696;-35.57807855764607
1739209910.1383739;-45.120503652039325
1739209910.1383781;-38.13080360867914
1739209910.1383824;-38.13080360867914
1739209910.1383867;-38.13080360867914
1739209910.1383908;-38.13080360867914
1739209910.138395;-45.120503652039325
1739209910.1383994;-45.120503652039325
1739209910.1384037;-35.57807855764607
1739209910.138408;-38.13080360867914
1739209910.1384122;-45.120503652039325
1739209910.1384165;-38.13080360867914
1739209910.1384208;-38.13080360867914
1739209910.138425;-38.13080360867914
1739209910.1384294;-45.120503652039325
1739209910.1384337;-45.120503652039325
1739209910.138438;-38.13080360867914
1739209910.1384423;-38.13080360867914
1739209910.1384463;-45.120503652039325
1739209910.1384506;-38.13080360867914
1739209910.138455;-31.141103565318915
1739209910.1384592;-35.57807855764607
1739209910.1384635;-45.120503652039325
1739209910.1384678;-45.120503652039325
1739209910.138472;-38.13080360867914
1739209910.1384764;-35.57807855764607
1739209910.1384807;-45.120503652039325
1739209910.138485;-38.13080360867914
1739209910.1384892;-38.13080360867914
1739209910.1384935;-45.120503652039325
1739209910.1384978;-45.120503652039325
1739209910.138502;-45.120503652039325
1739209910.1385062;-45.120503652039325
1739209910.1385105;-38.13080360867914
1739209910.1385148;-38.13080360867914
1739209910.138519;-38.13080360867914
1739209910.1385233;-38.13080360867914
1739209910.1385276;-38.13080360867914
1739209910.138532;-45.120503652039325
1739209910.1385362;-38.13080360867914
1739209910.1385405;-35.57807855764607
1739209910.1385448;-38.13080360867914
1739209910.138549;-38.13080360867914
1739209910.1385534;-38.13080360867914
1739209910.1385574;-45.120503652039325
1739209910.1385617;-33.981070128970906
1739209910.138566;-38.13080360867914
1739209910.1385703;-38.13080360867914
1739209910.1385746;-38.13080360867914
1739209910.138579;-38.13080360867914
1739209910.1385832;-45.120503652039325
1739209910.1385875;-45.120503652039325
1739209910.1385918;-38.13080360867914
1739209910.138596;-32.81601443825658
1739209910.1386003;-45.120503652039325
1739209910.1386046;-33.981070128970906
1739209910.138609;-45.120503652039325
1739209910.138613;-45.120503652039325
1739209910.1386173;-45.120503652039325
1739209910.1386216;-45.120503652039325
1739209910.1386259;-45.120503652039325
1739209910.1386302;-28.58837851428586
1739209910.1386344;-35.57807855764607
1739209910.1386387;-38.13080360867914
1739209910.138643;-35.57807855764607
1739209910.1386473;-35.57807855764607
1739209910.1386516;-38.13080360867914
1739209910.138656;-45.120503652039325
1739209910.1386602;-32.816014438256545
1739209910.1386645;-31.141103565318943
1739209910.1386685;-45.120503652039325
1739209910.1386728;-45.120503652039325
1739209910.1386771;-45.120503652039325
1739209910.1386814;-45.120503652039325
1739209910.1386857;-45.120503652039325
1739209910.13869;-33.981070128970906
1739209910.1386943;-45.120503652039325
1739209910.1386986;-29.438486411369333
1739209910.1387029;-31.141103565318893
1739209910.1387072;-45.120503652039325
1739209910.1387115;-38.13080360867914
1739209910.1387157;-38.13080360867914
1739209910.13872;-38.13080360867914
1739209910.138724;-45.120503652039325
1739209910.1387284;-45.120503652039325
1739209910.1387327;-45.120503652039325
1739209910.138737;-45.120503652039325
1739209910.1387413;-38.13080360867914
1739209910.1387455;-45.120503652039325
1739209910.1387498;-38.13080360867914
1739209910.1387541;-38.13080360867914
1739209910.1387584;-45.120503652039325
1739209910.1387627;-38.13080360867914
1739209910.138767;-38.13080360867914
1739209910.1387713;-45.120503652039325
1739209910.1387756;-38.13080360867914
1739209910.1387796;-45.120503652039325
1739209910.138784;-45.120503652039325
1739209910.1387882;-45.120503652039325
1739209910.1387925;-35.57807855764607
1739209910.1387968;-45.120503652039325
1739209910.138801;-31.141103565318893
1739209910.1388054;-29.438486411369333
1739209910.1388097;-45.120503652039325
1739209910.138814;-38.13080360867914
1739209910.1388183;-35.57807855764607
1739209910.1388226;-35.57807855764607
1739209910.1388268;-45.120503652039325
1739209910.1388311;-32.816014438256545
1739209910.1388352;-45.120503652039325
1739209910.1388395;-45.120503652039325
1739209910.1388438;-35.57807855764607
1739209910.138848;-35.57807855764607
1739209910.1388524;-45.120503652039325
1739209910.1388566;-45.120503652039325
1739209910.138861;-38.13080360867914
1739209910.1388652;-45.120503652039325
1739209910.1388695;-32.816014438256545
1739209910.1388738;-31.141103565318893
1739209910.138878;-45.120503652039325
1739209910.1388824;-38.13080360867914
1739209910.1388865;-38.13080360867914
1739209910.1388907;-45.120503652039325
1739209910.138895;-38.13080360867914
1739209910.1388993;-33.981070128970906
1739209910.1389036;-38.13080360867914
1739209910.138908;-38.13080360867914
1739209910.1389122;-38.13080360867914
1739209910.1389165;-45.120503652039325
1739209910.1389208;-45.120503652039325
1739209910.138925;-38.13080360867914
1739209910.1389294;-33.981070128970906
1739209910.1389337;-38.13080360867914
1739209910.138938;-45.120503652039325
1739209910.138942;-45.120503652039325
1739209910.1389463;-32.816014438256545
1739209910.1389506;-38.13080360867914
1739209910.1389549;-45.120503652039325
1739209910.1389592;-45.120503652039325
1739209910.1389635;-38.13080360867914
1739209910.1389678;-38.13080360867914
1739209910.138972;-38.13080360867914
1739209910.1389763;-35.57807855764607
1739209910.1389806;-38.13080360867914
1739209910.138985;-38.13080360867914
1739209910.1389892;-45.120503652039325
1739209910.1389935;-38.13080360867914
1739209910.1389976;-38.13080360867914
1739209910.1390018;-45.120503652039325
1739209910.1390061;-45.120503652039325
1739209910.1390104;-45.120503652039325
1739209910.1390147;-45.120503652039325
1739209910.139019;-45.120503652039325
1739209910.1390233;-45.120503652039325
1739209910.1390276;-38.13080360867914
1739209910.139032;-35.57807855764607
1739209910.1390362;-38.13080360867914
1739209910.1390405;-45.120503652039325
1739209910.1390448;-38.13080360867914
1739209910.139049;-45.120503652039325
1739209910.139053;-45.120503652039325
1739209910.1390574;-45.120503652039325
1739209910.1390617;-45.120503652039325
1739209910.139066;-35.57807855764607
1739209910.1390703;-38.13080360867914
1739209910.1390746;-38.13080360867914
1739209910.1390789;-33.981070128970906
1739209910.1390831;-33.981070128970906
1739209910.1390874;-45.120503652039325
1739209910.1390917;-45.120503652039325
1739209910.139096;-38.13080360867914
1739209910.1391003;-38.13080360867914
1739209910.1391046;-45.120503652039325
1739209910.1391087;-38.13080360867914
1739209910.139113;-38.13080360867914
1739209910.1391172;-45.120503652039325
1739209910.1391215;-45.120503652039325
1739209910.1391258;-45.120503652039325
1739209910.13913;-33.981070128970906
1739209910.1391344;-38.13080360867914
1739209910.1391387;-38.13080360867914
1739209910.139143;-35.57807855764607
1739209910.1391473;-33.981070128970906
1739209910.1391516;-33.981070128970906
1739209910.1391559;-45.120503652039325
1739209910.1391602;-45.120503652039325
1739209910.1391642;-45.120503652039325
1739209910.1391685;-38.13080360867914
1739209910.1391728;-38.13080360867914
1739209910.139177;-38.13080360867914
1739209910.1391814;-31.141103565318915
1739209910.1391857;-31.141103565318915
1739209910.13919;-38.13080360867914
1739209910.1391943;-38.13080360867914
1739209910.1391985;-38.13080360867914
1739209910.1392028;-38.13080360867914
1739209910.1392071;-45.120503652039325
1739209910.1392114;-33.981070128970906
1739209910.1392157;-33.981070128970906
1739209910.1392198;-32.816014438256545
1739209910.139224;-38.13080360867914
1739209910.1392283;-35.57807855764607
1739209910.1392326;-38.13080360867914
1739209910.139237;-38.13080360867914
1739209910.1392412;-45.120503652039325
1739209910.1392455;-45.120503652039325
1739209910.1392498;-33.981070128970906
1739209910.139254;-38.13080360867914
1739209910.1392584;-45.120503652039325
1739209910.1392627;-45.120503652039325
1739209910.139267;-45.120503652039325
1739209910.1392713;-33.981070128970906
1739209910.1392753;-38.13080360867914
1739209910.1392796;-45.120503652039325
1739209910.139284;-32.816014438256545
1739209910.1392882;-31.141103565318915
1739209910.1392925;-45.120503652039325
1739209910.1392968;-38.13080360867914
1739209910.139301;-38.13080360867914
1739209910.1393054;-45.120503652039325
1739209910.1393096;-45.120503652039325
1739209910.139314;-33.981070128970906
1739209910.1393182;-45.120503652039325
1739209910.1393225;-31.14110356531892
1739209910.1393268;-32.816014438256545
1739209910.1393309;-38.13080360867914
1739209910.1393352;-45.120503652039325
1739209910.1393394;-45.120503652039325
1739209910.1393437;-45.120503652039325
1739209910.139348;-38.13080360867914
1739209910.1393523;-45.120503652039325
1739209910.1393566;-45.120503652039325
1739209910.139361;-45.120503652039325
1739209910.1393652;-38.13080360867914
1739209910.1393695;-45.120503652039325
1739209910.1393738;-38.13080360867914
1739209910.139378;-38.13080360867914
1739209910.1393824;-45.120503652039325
1739209910.1393864;-35.57807855764607
1739209910.1393907;-33.981070128970906
1739209910.139395;-45.120503652039325
1739209910.1393993;-45.120503652039325
1739209910.1394036;-45.120503652039325
1739209910.1394079;-38.13080360867914
1739209910.1394122;-38.13080360867914
1739209910.1394165;-38.13080360867914
1739209910.1394207;-38.13080360867914
1739209910.139425;-45.120503652039325
1739209910.1394293;-45.120503652039325
1739209910.1394336;-45.120503652039325
1739209910.139438;-45.120503652039325
1739209910.139442;-35.57807855764607
1739209910.1394463;-35.57807855764607
1739209910.1394506;-45.120503652039325
1739209910.1394548;-45.120503652039325
1739209910.1394591;-35.57807855764607
1739209910.1394634;-35.57807855764607
1739209910.1394677;-45.120503652039325
1739209910.139472;-45.120503652039325
1739209910.1394763;-38.13080360867914
1739209910.1394806;-35.57807855764607
1739209910.139485;-35.57807855764607
1739209910.1394892;-35.57807855764607
1739209910.1394935;-45.120503652039325
1739209910.1394975;-45.120503652039325
1739209910.1395018;-38.13080360867914
1739209910.139506;-45.120503652039325
1739209910.1395104;-38.13080360867914
1739209910.1395147;-45.120503652039325
1739209910.139519;-45.120503652039325
1739209910.1395233;-45.120503652039325
1739209910.1395276;-38.13080360867914
1739209910.1395319;-32.816014438256545
1739209910.1395361;-45.120503652039325
1739209910.1395404;-45.120503652039325
1739209910.1395447;-32.816014438256545
1739209910.139549;-31.141103565318893
1739209910.139553;-45.120503652039325
1739209910.1395574;-45.120503652039325
1739209910.1395617;-38.13080360867914
1739209910.139566;-45.120503652039325
1739209910.1395702;-45.120503652039325
1739209910.1395745;-38.13080360867914
1739209910.1395788;-45.120503652039325
1739209910.139583;-45.120503652039325
1739209910.1395874;-45.120503652039325
1739209910.1395917;-35.57807855764607
1739209910.139596;-45.120503652039325
1739209910.1396003;-45.120503652039325
1739209910.1396046;-32.816014438256545
1739209910.1396086;-38.13080360867914
1739209910.139613;-38.13080360867914
1739209910.1396172;-45.120503652039325
1739209910.1396215;-38.13080360867914
1739209910.1396258;-45.120503652039325
1739209910.13963;-38.13080360867914
1739209910.1396344;-28.58837851428586
1739209910.1396387;-45.120503652039325
1739209910.139643;-45.120503652039325
1739209910.1396472;-35.57807855764607
1739209910.1396515;-35.57807855764607
1739209910.1396558;-45.120503652039325
1739209910.1396601;-38.13080360867914
1739209910.1396642;-45.120503652039325
1739209910.1396685;-45.120503652039325
1739209910.1396728;-38.13080360867914
1739209910.139677;-35.57807855764607
1739209910.1396813;-45.120503652039325
1739209910.1396856;-45.120503652039325
1739209910.13969;-38.13080360867914
1739209910.1396942;-38.13080360867914
1739209910.1396985;-38.13080360867914
1739209910.1397028;-45.120503652039325
1739209910.139707;-38.13080360867914
1739209910.1397114;-35.57807855764607
1739209910.1397157;-45.120503652039325
1739209910.1397197;-45.120503652039325
1739209910.139724;-38.13080360867914
1739209910.1397283;-45.120503652039325
1739209910.1397326;-35.57807855764607
1739209910.139737;-28.58837851428586
1739209910.1397412;-38.13080360867914
1739209910.1397455;-35.57807855764607
1739209910.1397498;-38.13080360867914
1739209910.139754;-38.13080360867914
1739209910.1397583;-33.981070128970906
1739209910.1397626;-35.57807855764607
1739209910.139767;-45.120503652039325
1739209910.1397712;-38.13080360867914
1739209910.1397753;-45.120503652039325
1739209910.1397796;-45.120503652039325
1739209910.1397839;-45.120503652039325
1739209910.1397882;-38.13080360867914
1739209910.1397924;-38.13080360867914
1739209910.1397967;-38.13080360867914
1739209910.139801;-38.13080360867914
1739209910.1398053;-45.120503652039325
1739209910.1398096;-38.13080360867914
1739209910.139814;-35.57807855764607
1739209910.1398182;-45.120503652039325
1739209910.1398225;-45.120503652039325
1739209910.1398268;-38.13080360867914
1739209910.1398308;-38.13080360867914
1739209910.1398351;-45.120503652039325
1739209910.1398394;-33.981070128970906
1739209910.1398437;-33.981070128970906
1739209910.139848;-38.13080360867914
1739209910.1398523;-38.13080360867914
1739209910.1398566;-38.13080360867914
1739209910.1398609;-38.13080360867914
1739209910.1398652;-45.120503652039325
1739209910.1398695;-45.120503652039325
1739209910.1398737;-45.120503652039325
1739209910.139878;-33.981070128970906
1739209910.1398823;-45.120503652039325
1739209910.1398864;-45.120503652039325
1739209910.1398907;-45.120503652039325
1739209910.139895;-38.13080360867914
1739209910.1398993;-38.13080360867914
1739209910.1399035;-45.120503652039325
1739209910.1399078;-45.120503652039325
1739209910.1399121;-38.13080360867914
1739209910.1399164;-33.981070128970906
1739209910.1399207;-38.13080360867914
1739209910.139925;-45.120503652039325
1739209910.1399293;-38.13080360867914
1739209910.1399336;-38.13080360867914
1739209910.1399379;-35.57807855764607
1739209910.139942;-33.981070128970906
1739209910.1399462;-33.981070128970906
1739209910.1399505;-38.13080360867914
1739209910.1399548;-45.120503652039325
1739209910.139959;-38.13080360867914
1739209910.1399634;-32.816014438256545
1739209910.1399677;-35.57807855764607
1739209910.139972;-45.120503652039325
1739209910.1399763;-45.120503652039325
1739209910.1399806;-38.13080360867914
1739209910.1399848;-45.120503652039325
1739209910.1399891;-38.13080360867914
1739209910.1399934;-38.13080360867914
