CAN Message; 0x1b8:02008b1f66a671f1
Timestamp;Amplitude
1739209806.2506154;-35.57807855764607
1739209806.250618;-45.120503652039325
1739209806.2506206;-45.120503652039325
1739209806.2506232;-45.120503652039325
1739209806.2506258;-38.13080360867914
1739209806.2506282;-38.13080360867914
1739209806.2506309;-45.120503652039325
1739209806.2506335;-35.57807855764607
1739209806.250636;-38.13080360867914
1739209806.2506387;-45.120503652039325
1739209806.2506413;-45.120503652039325
1739209806.250644;-45.120503652039325
1739209806.2506466;-45.120503652039325
1739209806.2506492;-38.13080360867914
1739209806.2506518;-45.120503652039325
1739209806.2506545;-45.120503652039325
1739209806.2506568;-32.816014438256545
1739209806.2506595;-35.57807855764607
1739209806.250662;-45.120503652039325
1739209806.2506647;-38.13080360867914
1739209806.2506673;-45.120503652039325
1739209806.25067;-38.13080360867914
1739209806.2506726;-45.120503652039325
1739209806.2506752;-33.981070128970906
1739209806.2506778;-45.120503652039325
1739209806.2506804;-38.13080360867914
1739209806.2506828;-32.816014438256545
1739209806.2506855;-45.120503652039325
1739209806.250688;-45.120503652039325
1739209806.2506907;-38.13080360867914
1739209806.2506933;-33.981070128970906
1739209806.250696;-45.120503652039325
1739209806.2506986;-45.120503652039325
1739209806.2507012;-45.120503652039325
1739209806.2507038;-33.981070128970906
1739209806.2507064;-33.981070128970906
1739209806.250709;-45.120503652039325
1739209806.2507114;-45.120503652039325
1739209806.250714;-38.13080360867914
1739209806.2507167;-31.141103565318893
1739209806.2507193;-38.13080360867914
1739209806.250722;-45.120503652039325
1739209806.2507246;-38.13080360867914
1739209806.2507272;-45.120503652039325
1739209806.2507298;-38.13080360867914
1739209806.2507324;-45.120503652039325
1739209806.250735;-45.120503652039325
1739209806.2507377;-38.13080360867914
1739209806.25074;-45.120503652039325
1739209806.2507427;-45.120503652039325
1739209806.2507453;-45.120503652039325
1739209806.250748;-38.13080360867914
1739209806.2507505;-38.13080360867914
1739209806.2507532;-45.120503652039325
1739209806.2507558;-45.120503652039325
1739209806.2507584;-33.981070128970906
1739209806.250761;-38.13080360867914
1739209806.2507637;-38.13080360867914
1739209806.250766;-45.120503652039325
1739209806.2507687;-28.992665084841942
1739209806.2507713;-38.13080360867914
1739209806.250774;-38.13080360867914
1739209806.2507765;-45.120503652039325
1739209806.2507792;-38.13080360867914
1739209806.2507818;-35.57807855764607
1739209806.2507844;-45.120503652039325
1739209806.250787;-38.13080360867914
1739209806.2507896;-45.120503652039325
1739209806.2507923;-45.120503652039325
1739209806.2507946;-38.13080360867914
1739209806.2507973;-45.120503652039325
1739209806.2508;-33.981070128970906
1739209806.2508025;-35.57807855764607
1739209806.2508051;-38.13080360867914
1739209806.2508078;-45.120503652039325
1739209806.2508104;-31.141103565318915
1739209806.250813;-32.816014438256545
1739209806.2508156;-38.13080360867914
1739209806.2508183;-45.120503652039325
1739209806.2508206;-35.57807855764607
1739209806.2508233;-32.816014438256545
1739209806.250826;-45.120503652039325
1739209806.2508285;-45.120503652039325
1739209806.2508311;-45.120503652039325
1739209806.2508337;-38.13080360867914
1739209806.2508364;-35.57807855764607
1739209806.250839;-38.13080360867914
1739209806.2508416;-38.13080360867914
1739209806.2508442;-45.120503652039325
1739209806.2508469;-45.120503652039325
1739209806.2508492;-38.13080360867914
1739209806.2508519;-45.120503652039325
1739209806.2508545;-45.120503652039325
1739209806.250857;-38.13080360867914
1739209806.2508597;-38.13080360867914
1739209806.2508624;-38.13080360867914
1739209806.250865;-38.13080360867914
1739209806.2508676;-45.120503652039325
1739209806.2508702;-38.13080360867914
1739209806.2508729;-30.49652367304973
1739209806.2508752;-29.438486411369333
1739209806.2508779;-38.13080360867914
1739209806.2508805;-45.120503652039325
1739209806.250883;-33.981070128970906
1739209806.2508857;-45.120503652039325
1739209806.2508883;-45.120503652039325
1739209806.250891;-45.120503652039325
1739209806.2508936;-45.120503652039325
1739209806.2508962;-38.13080360867914
1739209806.2508988;-45.120503652039325
1739209806.2509015;-45.120503652039325
1739209806.2509038;-38.13080360867914
1739209806.2509065;-45.120503652039325
1739209806.250909;-38.13080360867914
1739209806.2509117;-45.120503652039325
1739209806.2509143;-30.49652367304973
1739209806.250917;-26.991370085610736
1739209806.2509196;-45.120503652039325
1739209806.2509222;-45.120503652039325
1739209806.2509248;-35.57807855764607
1739209806.2509274;-32.816014438256545
1739209806.25093;-45.120503652039325
1739209806.2509325;-45.120503652039325
1739209806.250935;-45.120503652039325
1739209806.2509377;-45.120503652039325
1739209806.2509403;-45.120503652039325
1739209806.250943;-45.120503652039325
1739209806.2509456;-45.120503652039325
1739209806.2509482;-45.120503652039325
1739209806.2509508;-38.13080360867914
1739209806.2509534;-45.120503652039325
1739209806.250956;-45.120503652039325
1739209806.2509584;-45.120503652039325
1739209806.250961;-38.13080360867914
1739209806.2509637;-45.120503652039325
1739209806.2509663;-38.13080360867914
1739209806.250969;-45.120503652039325
1739209806.2509716;-38.13080360867914
1739209806.2509742;-38.13080360867914
1739209806.2509768;-38.13080360867914
1739209806.2509794;-29.438486411369333
1739209806.250982;-38.13080360867914
1739209806.2509847;-45.120503652039325
1739209806.250987;-38.13080360867914
1739209806.2509897;-35.57807855764607
1739209806.2509923;-45.120503652039325
1739209806.250995;-38.13080360867914
1739209806.2509975;-45.120503652039325
1739209806.2510002;-33.981070128970956
1739209806.2510028;-45.120503652039325
1739209806.2510054;-35.57807855764607
1739209806.251008;-38.13080360867914
1739209806.2510107;-45.120503652039325
1739209806.251013;-38.13080360867914
1739209806.2510157;-45.120503652039325
1739209806.2510183;-45.120503652039325
1739209806.251021;-27.8777449560314
1739209806.2510235;-35.57807855764607
1739209806.2510262;-38.13080360867914
1739209806.2510288;-38.13080360867914
1739209806.2510314;-45.120503652039325
1739209806.251034;-38.13080360867914
1739209806.2510366;-32.816014438256545
1739209806.2510393;-45.120503652039325
1739209806.2510417;-38.13080360867914
1739209806.2510443;-45.120503652039325
1739209806.251047;-45.120503652039325
1739209806.2510495;-38.13080360867914
1739209806.2510521;-45.120503652039325
1739209806.2510548;-33.981070128970906
1739209806.2510574;-45.120503652039325
1739209806.25106;-38.13080360867914
1739209806.2510626;-45.120503652039325
1739209806.2510653;-45.120503652039325
1739209806.2510676;-45.120503652039325
1739209806.2510703;-45.120503652039325
1739209806.251073;-45.120503652039325
1739209806.2510755;-38.13080360867914
1739209806.2510781;-45.120503652039325
1739209806.2510808;-45.120503652039325
1739209806.2510834;-33.981070128970906
1739209806.251086;-33.981070128970906
1739209806.2510886;-45.120503652039325
1739209806.2510912;-45.120503652039325
1739209806.2510939;-45.120503652039325
1739209806.2510962;-45.120503652039325
1739209806.2510989;-45.120503652039325
1739209806.2511015;-45.120503652039325
1739209806.251104;-45.120503652039325
1739209806.2511067;-38.13080360867914
1739209806.2511094;-35.57807855764607
1739209806.251112;-38.13080360867914
1739209806.2511146;-35.57807855764607
1739209806.2511172;-38.13080360867914
1739209806.2511199;-38.13080360867914
1739209806.2511222;-38.13080360867914
1739209806.2511249;-45.120503652039325
1739209806.2511275;-45.120503652039325
1739209806.25113;-45.120503652039325
1739209806.2511327;-45.120503652039325
1739209806.2511353;-45.120503652039325
1739209806.251138;-45.120503652039325
1739209806.2511406;-35.57807855764607
1739209806.2511432;-45.120503652039325
1739209806.2511458;-35.57807855764607
1739209806.2511485;-38.13080360867914
1739209806.2511508;-45.120503652039325
1739209806.2511535;-45.120503652039325
1739209806.251156;-38.13080360867914
1739209806.2511587;-38.13080360867914
1739209806.2511613;-45.120503652039325
1739209806.251164;-33.981070128970906
1739209806.2511666;-32.816014438256545
1739209806.2511692;-33.981070128970906
1739209806.2511718;-45.120503652039325
1739209806.2511744;-38.13080360867914
1739209806.251177;-38.13080360867914
1739209806.2511795;-38.13080360867914
1739209806.251182;-45.120503652039325
1739209806.2511847;-45.120503652039325
1739209806.2511873;-35.57807855764607
1739209806.25119;-38.13080360867914
1739209806.2511926;-45.120503652039325
1739209806.2511952;-33.981070128970906
1739209806.2511978;-33.981070128970906
1739209806.2512004;-45.120503652039325
1739209806.251203;-45.120503652039325
1739209806.2512054;-33.981070128970906
1739209806.251208;-38.13080360867914
1739209806.2512107;-31.141103565318915
1739209806.2512133;-45.120503652039325
1739209806.251216;-45.120503652039325
1739209806.2512186;-38.13080360867914
1739209806.2512212;-45.120503652039325
1739209806.2512238;-45.120503652039325
1739209806.2512264;-38.13080360867914
1739209806.251229;-38.13080360867914
1739209806.2512317;-31.14110356531892
1739209806.251234;-38.13080360867914
1739209806.2512367;-38.13080360867914
1739209806.2512393;-38.13080360867914
1739209806.251242;-38.13080360867914
1739209806.2512445;-38.13080360867914
1739209806.2512472;-45.120503652039325
1739209806.2512498;-45.120503652039325
1739209806.2512524;-27.267205301931607
1739209806.251255;-38.13080360867914
1739209806.2512577;-38.13080360867914
1739209806.25126;-45.120503652039325
1739209806.2512627;-38.13080360867914
1739209806.2512653;-38.13080360867914
1739209806.251268;-45.120503652039325
1739209806.2512705;-45.120503652039325
1739209806.2512732;-35.57807855764607
1739209806.2512758;-45.120503652039325
1739209806.2512784;-45.120503652039325
1739209806.251281;-45.120503652039325
1739209806.2512836;-38.13080360867914
1739209806.2512863;-38.13080360867914
1739209806.2512887;-45.120503652039325
1739209806.2512913;-38.13080360867914
1739209806.251294;-28.992665084841942
1739209806.2512965;-33.981070128970906
1739209806.2512991;-38.13080360867914
1739209806.2513018;-45.120503652039325
1739209806.2513044;-33.981070128970906
1739209806.251307;-32.816014438256545
1739209806.2513096;-45.120503652039325
1739209806.2513123;-38.13080360867914
1739209806.2513146;-38.13080360867914
1739209806.2513173;-38.13080360867914
1739209806.25132;-45.120503652039325
1739209806.2513225;-45.120503652039325
1739209806.2513251;-45.120503652039325
1739209806.2513278;-45.120503652039325
1739209806.2513304;-35.57807855764607
1739209806.251333;-38.13080360867914
1739209806.2513356;-45.120503652039325
1739209806.2513382;-45.120503652039325
1739209806.2513409;-38.13080360867914
1739209806.2513433;-38.13080360867914
1739209806.2513459;-45.120503652039325
1739209806.2513485;-45.120503652039325
1739209806.251351;-35.57807855764607
1739209806.2513537;-45.120503652039325
1739209806.2513564;-28.58837851428586
1739209806.251359;-30.49652367304973
1739209806.2513616;-45.120503652039325
1739209806.2513642;-32.816014438256545
1739209806.2513669;-38.13080360867914
1739209806.2513692;-45.120503652039325
1739209806.2513719;-45.120503652039325
1739209806.2513745;-38.13080360867914
1739209806.251377;-45.120503652039325
1739209806.2513797;-45.120503652039325
1739209806.2513824;-38.13080360867914
1739209806.251385;-45.120503652039325
1739209806.2513876;-38.13080360867914
1739209806.2513902;-45.120503652039325
1739209806.2513928;-33.981070128970906
1739209806.2513955;-32.816014438256545
1739209806.2513978;-35.57807855764607
1739209806.2514005;-38.13080360867914
1739209806.251403;-45.120503652039325
1739209806.2514057;-32.816014438256545
1739209806.2514083;-45.120503652039325
1739209806.251411;-38.13080360867914
1739209806.2514136;-33.981070128970906
1739209806.2514162;-45.120503652039325
1739209806.2514188;-38.13080360867914
1739209806.2514215;-32.816014438256545
1739209806.251424;-45.120503652039325
1739209806.2514265;-45.120503652039325
1739209806.251429;-45.120503652039325
1739209806.2514317;-45.120503652039325
1739209806.2514343;-45.120503652039325
1739209806.251437;-38.13080360867914
1739209806.2514396;-45.120503652039325
1739209806.2514422;-38.13080360867914
1739209806.2514448;-38.13080360867914
1739209806.2514474;-38.13080360867914
1739209806.25145;-35.57807855764607
1739209806.2514524;-38.13080360867914
1739209806.251455;-38.13080360867914
1739209806.2514577;-38.13080360867914
1739209806.2514603;-38.13080360867914
1739209806.251463;-38.13080360867914
1739209806.2514656;-45.120503652039325
1739209806.2514682;-33.981070128970906
1739209806.2514708;-35.57807855764607
1739209806.2514734;-35.57807855764607
1739209806.251476;-45.120503652039325
1739209806.2514787;-45.120503652039325
1739209806.251481;-38.13080360867914
1739209806.2514837;-45.120503652039325
1739209806.2514863;-45.120503652039325
1739209806.251489;-45.120503652039325
1739209806.2514915;-33.981070128970906
1739209806.2514942;-38.13080360867914
1739209806.2514968;-45.120503652039325
1739209806.2514994;-38.13080360867914
1739209806.251502;-35.57807855764607
1739209806.2515047;-32.816014438256545
1739209806.251507;-38.13080360867914
1739209806.2515097;-45.120503652039325
1739209806.2515123;-38.13080360867914
1739209806.251515;-45.120503652039325
1739209806.2515175;-32.816014438256545
1739209806.2515202;-35.57807855764607
1739209806.2515228;-33.981070128970906
1739209806.2515254;-45.120503652039325
1739209806.251528;-45.120503652039325
1739209806.2515306;-45.120503652039325
1739209806.2515333;-45.120503652039325
1739209806.2515357;-45.120503652039325
1739209806.2515383;-38.13080360867914
1739209806.251541;-45.120503652039325
1739209806.2515435;-45.120503652039325
1739209806.2515461;-38.13080360867914
1739209806.2515488;-45.120503652039325
1739209806.2515514;-45.120503652039325
1739209806.251554;-45.120503652039325
1739209806.2515566;-32.816014438256545
1739209806.2515593;-38.13080360867914
1739209806.2515616;-45.120503652039325
1739209806.2515643;-33.981070128970906
1739209806.251567;-33.981070128970906
1739209806.2515695;-33.981070128970906
1739209806.2515721;-45.120503652039325
1739209806.2515748;-45.120503652039325
1739209806.2515774;-45.120503652039325
1739209806.25158;-45.120503652039325
1739209806.2515826;-45.120503652039325
1739209806.2515852;-38.13080360867914
1739209806.2515879;-33.981070128970906
1739209806.2515903;-35.57807855764607
1739209806.2515929;-45.120503652039325
1739209806.2515955;-45.120503652039325
1739209806.2515981;-45.120503652039325
1739209806.2516007;-38.13080360867914
1739209806.2516034;-33.981070128970906
1739209806.251606;-38.13080360867914
1739209806.2516086;-38.13080360867914
1739209806.2516112;-31.141103565318915
1739209806.2516139;-38.13080360867914
1739209806.2516162;-45.120503652039325
1739209806.2516189;-45.120503652039325
1739209806.2516215;-35.57807855764607
1739209806.251624;-35.57807855764607
1739209806.2516267;-45.120503652039325
1739209806.2516294;-45.120503652039325
1739209806.251632;-38.13080360867914
1739209806.2516346;-35.57807855764607
1739209806.2516372;-38.13080360867914
1739209806.2516398;-45.120503652039325
1739209806.2516425;-38.13080360867914
1739209806.2516448;-35.57807855764607
1739209806.2516475;-45.120503652039325
1739209806.25165;-45.120503652039325
1739209806.2516527;-38.13080360867914
1739209806.2516553;-38.13080360867914
1739209806.251658;-45.120503652039325
1739209806.2516606;-38.13080360867914
1739209806.2516632;-38.13080360867914
1739209806.2516658;-45.120503652039325
1739209806.2516685;-38.13080360867914
1739209806.251671;-45.120503652039325
1739209806.2516735;-33.981070128970906
1739209806.251676;-35.57807855764607
1739209806.2516787;-45.120503652039325
1739209806.2516813;-45.120503652039325
1739209806.251684;-35.57807855764607
1739209806.2516866;-35.57807855764607
1739209806.2516892;-38.13080360867914
1739209806.2516918;-38.13080360867914
1739209806.2516944;-26.991370085610722
1739209806.251697;-38.13080360867914
1739209806.2516994;-45.120503652039325
1739209806.251702;-38.13080360867914
1739209806.2517047;-38.13080360867914
1739209806.2517073;-38.13080360867914
1739209806.25171;-38.13080360867914
1739209806.2517126;-45.120503652039325
1739209806.2517152;-45.120503652039325
1739209806.2517178;-38.13080360867914
1739209806.2517204;-38.13080360867914
1739209806.251723;-38.13080360867914
1739209806.2517257;-33.981070128970906
1739209806.251728;-38.13080360867914
1739209806.2517307;-35.57807855764607
1739209806.2517333;-45.120503652039325
1739209806.251736;-38.13080360867914
1739209806.2517385;-30.49652367304973
1739209806.2517412;-38.13080360867914
1739209806.2517438;-45.120503652039325
1739209806.2517464;-38.13080360867914
1739209806.251749;-38.13080360867914
1739209806.2517517;-45.120503652039325
1739209806.251754;-38.13080360867914
1739209806.2517567;-33.981070128970906
1739209806.2517593;-45.120503652039325
1739209806.251762;-45.120503652039325
1739209806.2517645;-45.120503652039325
1739209806.2517672;-45.120503652039325
1739209806.2517698;-38.13080360867914
1739209806.2517724;-38.13080360867914
1739209806.251775;-45.120503652039325
1739209806.2517776;-45.120503652039325
1739209806.2517803;-45.120503652039325
1739209806.2517827;-33.981070128970906
1739209806.2517853;-45.120503652039325
1739209806.251788;-45.120503652039325
1739209806.2517905;-45.120503652039325
1739209806.2517931;-38.13080360867914
1739209806.2517958;-35.57807855764607
1739209806.2517984;-45.120503652039325
1739209806.251801;-45.120503652039325
1739209806.2518036;-45.120503652039325
1739209806.2518063;-45.120503652039325
1739209806.2518086;-38.13080360867914
1739209806.2518113;-38.13080360867914
1739209806.251814;-38.13080360867914
1739209806.2518165;-38.13080360867914
1739209806.2518191;-38.13080360867914
1739209806.2518218;-45.120503652039325
1739209806.2518244;-38.13080360867914
1739209806.251827;-38.13080360867914
1739209806.2518296;-38.13080360867914
1739209806.2518322;-45.120503652039325
1739209806.2518349;-35.57807855764607
1739209806.2518373;-38.13080360867914
1739209806.2518399;-38.13080360867914
1739209806.2518425;-32.816014438256545
1739209806.2518451;-38.13080360867914
1739209806.2518477;-38.13080360867914
1739209806.2518504;-45.120503652039325
1739209806.251853;-35.57807855764607
1739209806.2518556;-45.120503652039325
1739209806.2518582;-45.120503652039325
1739209806.2518609;-45.120503652039325
1739209806.2518632;-45.120503652039325
1739209806.2518659;-38.13080360867914
1739209806.2518685;-45.120503652039325
1739209806.251871;-45.120503652039325
1739209806.2518737;-45.120503652039325
1739209806.2518764;-38.13080360867914
1739209806.251879;-45.120503652039325
1739209806.2518816;-38.13080360867914
1739209806.2518842;-31.141103565318893
1739209806.2518868;-45.120503652039325
1739209806.2518895;-45.120503652039325
1739209806.2518919;-38.13080360867914
1739209806.2518945;-31.141103565318893
1739209806.251897;-45.120503652039325
1739209806.2518997;-45.120503652039325
1739209806.2519023;-38.13080360867914
1739209806.251905;-45.120503652039325
1739209806.2519076;-38.13080360867914
1739209806.2519102;-45.120503652039325
1739209806.2519128;-45.120503652039325
1739209806.2519155;-45.120503652039325
1739209806.251918;-45.120503652039325
1739209806.2519205;-45.120503652039325
1739209806.251923;-45.120503652039325
1739209806.2519257;-45.120503652039325
1739209806.2519283;-45.120503652039325
1739209806.251931;-45.120503652039325
1739209806.2519336;-35.57807855764607
1739209806.2519362;-35.57807855764607
1739209806.2519388;-38.13080360867914
1739209806.2519414;-38.13080360867914
1739209806.251944;-38.13080360867914
1739209806.2519464;-32.816014438256545
1739209806.251949;-35.57807855764607
1739209806.2519517;-38.13080360867914
1739209806.2519543;-45.120503652039325
1739209806.251957;-45.120503652039325
1739209806.2519596;-45.120503652039325
1739209806.2519622;-38.13080360867914
1739209806.2519648;-38.13080360867914
1739209806.2519674;-31.141103565318943
1739209806.25197;-45.120503652039325
1739209806.2519727;-45.120503652039325
1739209806.251975;-38.13080360867914
1739209806.2519777;-45.120503652039325
1739209806.2519803;-45.120503652039325
1739209806.251983;-38.13080360867914
1739209806.2519855;-38.13080360867914
1739209806.2519882;-28.58837851428586
1739209806.2519908;-38.13080360867914
1739209806.2519934;-45.120503652039325
1739209806.251996;-38.13080360867914
1739209806.2519987;-32.816014438256545
1739209806.252001;-38.13080360867914
1739209806.2520037;-45.120503652039325
1739209806.2520063;-38.13080360867914
1739209806.252009;-45.120503652039325
1739209806.2520115;-38.13080360867914
1739209806.2520142;-45.120503652039325
1739209806.2520168;-45.120503652039325
1739209806.2520196;-45.120503652039325
1739209806.2520223;-45.120503652039325
1739209806.2520251;-45.120503652039325
1739209806.2520278;-45.120503652039325
1739209806.2520306;-38.13080360867914
1739209806.2520332;-45.120503652039325
1739209806.2520359;-45.120503652039325
1739209806.2520387;-38.13080360867914
1739209806.2520413;-38.13080360867914
1739209806.2520442;-38.13080360867914
1739209806.2520468;-38.13080360867914
1739209806.2520497;-38.13080360867914
1739209806.2520523;-27.267205301931607
1739209806.252055;-31.141103565318915
1739209806.2520578;-38.13080360867914
1739209806.2520604;-45.120503652039325
1739209806.2520633;-33.981070128970906
1739209806.252066;-35.57807855764607
1739209806.2520685;-45.120503652039325
1739209806.2520714;-35.57807855764607
1739209806.252074;-35.57807855764607
1739209806.2520769;-38.13080360867914
1739209806.2520795;-38.13080360867914
1739209806.2520823;-45.120503652039325
1739209806.252085;-45.120503652039325
1739209806.2520876;-38.13080360867914
1739209806.2520905;-38.13080360867914
1739209806.252093;-33.981070128970906
1739209806.252096;-31.141103565318915
1739209806.2520986;-33.981070128970906
1739209806.2521014;-45.120503652039325
1739209806.252104;-45.120503652039325
1739209806.2521067;-45.120503652039325
1739209806.2521095;-38.13080360867914
1739209806.2521122;-35.57807855764607
1739209806.252115;-45.120503652039325
1739209806.2521176;-45.120503652039325
1739209806.2521205;-38.13080360867914
1739209806.252123;-38.13080360867914
1739209806.2521257;-45.120503652039325
1739209806.2521286;-45.120503652039325
1739209806.2521312;-38.13080360867914
1739209806.252134;-35.57807855764607
1739209806.2521367;-38.13080360867914
1739209806.2521396;-38.13080360867914
1739209806.2521422;-38.13080360867914
1739209806.2521448;-38.13080360867914
1739209806.2521477;-38.13080360867914
1739209806.2521503;-38.13080360867914
1739209806.2521532;-45.120503652039325
1739209806.2521558;-45.120503652039325
1739209806.2521586;-38.13080360867914
1739209806.2521613;-38.13080360867914
1739209806.252164;-32.816014438256545
1739209806.2521667;-38.13080360867914
1739209806.2521694;-45.120503652039325
1739209806.2521722;-45.120503652039325
1739209806.2521749;-45.120503652039325
1739209806.2521775;-45.120503652039325
1739209806.2521803;-38.13080360867914
1739209806.252183;-45.120503652039325
1739209806.2521858;-45.120503652039325
1739209806.2521884;-45.120503652039325
1739209806.2521913;-38.13080360867914
1739209806.252194;-32.816014438256545
1739209806.2521966;-38.13080360867914
1739209806.2521994;-45.120503652039325
1739209806.252202;-38.13080360867914
1739209806.252205;-35.57807855764607
1739209806.2522075;-45.120503652039325
1739209806.2522104;-38.13080360867914
1739209806.252213;-35.57807855764607
1739209806.2522156;-38.13080360867914
1739209806.2522185;-45.120503652039325
1739209806.252221;-45.120503652039325
1739209806.252224;-31.141103565318915
1739209806.2522266;-38.13080360867914
1739209806.2522295;-35.57807855764607
1739209806.252232;-38.13080360867914
1739209806.2522347;-38.13080360867914
1739209806.2522376;-35.57807855764607
1739209806.2522402;-38.13080360867914
1739209806.252243;-38.13080360867914
1739209806.2522457;-38.13080360867914
1739209806.2522485;-38.13080360867914
1739209806.2522511;-45.120503652039325
1739209806.2522538;-38.13080360867914
1739209806.2522566;-33.981070128970906
1739209806.2522593;-38.13080360867914
1739209806.252262;-38.13080360867914
1739209806.2522647;-45.120503652039325
1739209806.2522676;-38.13080360867914
1739209806.2522702;-45.120503652039325
1739209806.2522728;-35.57807855764607
1739209806.2522757;-35.57807855764607
1739209806.2522783;-38.13080360867914
1739209806.2522812;-38.13080360867914
1739209806.2522838;-38.13080360867914
1739209806.2522864;-38.13080360867914
1739209806.2522893;-45.120503652039325
1739209806.252292;-45.120503652039325
1739209806.2522948;-45.120503652039325
1739209806.2522974;-38.13080360867914
1739209806.2523003;-45.120503652039325
1739209806.252303;-38.13080360867914
1739209806.2523055;-38.13080360867914
1739209806.2523084;-45.120503652039325
1739209806.252311;-45.120503652039325
1739209806.2523139;-45.120503652039325
1739209806.2523165;-38.13080360867914
1739209806.2523193;-45.120503652039325
1739209806.252322;-38.13080360867914
1739209806.2523246;-35.57807855764607
1739209806.2523274;-35.57807855764607
1739209806.25233;-45.120503652039325
1739209806.252333;-38.13080360867914
1739209806.2523355;-38.13080360867914
1739209806.2523384;-30.49652367304973
1739209806.252341;-29.438486411369333
1739209806.2523437;-35.57807855764607
1739209806.2523465;-38.13080360867914
1739209806.2523491;-38.13080360867914
1739209806.252352;-35.57807855764607
1739209806.2523546;-38.13080360867914
1739209806.2523575;-32.816014438256545
1739209806.25236;-38.13080360867914
1739209806.2523627;-45.120503652039325
1739209806.2523656;-38.13080360867914
1739209806.2523682;-45.120503652039325
1739209806.252371;-45.120503652039325
1739209806.2523737;-45.120503652039325
1739209806.2523763;-45.120503652039325
1739209806.2523792;-45.120503652039325
1739209806.2523818;-45.120503652039325
1739209806.2523847;-38.13080360867914
1739209806.2523873;-38.13080360867914
1739209806.2523901;-45.120503652039325
1739209806.2523928;-38.13080360867914
1739209806.2523954;-38.13080360867914
1739209806.2523983;-38.13080360867914
1739209806.2524009;-45.120503652039325
1739209806.2524037;-38.13080360867914
1739209806.2524064;-32.816014438256545
1739209806.2524092;-45.120503652039325
1739209806.2524118;-45.120503652039325
1739209806.2524145;-32.816014438256545
1739209806.2524173;-32.816014438256545
1739209806.25242;-45.120503652039325
1739209806.2524228;-38.13080360867914
1739209806.2524254;-45.120503652039325
1739209806.2524283;-35.57807855764607
1739209806.252431;-45.120503652039325
1739209806.2524335;-45.120503652039325
1739209806.2524364;-45.120503652039325
1739209806.252439;-38.13080360867914
1739209806.252442;-38.13080360867914
1739209806.2524445;-45.120503652039325
1739209806.2524474;-32.816014438256545
1739209806.25245;-28.21854285175415
1739209806.2524526;-45.120503652039325
1739209806.2524555;-45.120503652039325
1739209806.252458;-38.13080360867914
1739209806.252461;-38.13080360867914
1739209806.2524636;-45.120503652039325
1739209806.2524664;-45.120503652039325
1739209806.252469;-45.120503652039325
1739209806.2524717;-38.13080360867914
1739209806.2524745;-45.120503652039325
1739209806.2524772;-45.120503652039325
1739209806.25248;-45.120503652039325
1739209806.2524827;-45.120503652039325
1739209806.2524853;-45.120503652039325
1739209806.2524881;-45.120503652039325
1739209806.2524908;-45.120503652039325
1739209806.2524936;-33.981070128970906
1739209806.2524962;-38.13080360867914
1739209806.252499;-38.13080360867914
1739209806.2525017;-33.981070128970906
1739209806.2525043;-38.13080360867914
1739209806.2525072;-38.13080360867914
1739209806.2525098;-35.57807855764607
1739209806.2525127;-38.13080360867914
1739209806.2525153;-45.120503652039325
1739209806.2525182;-38.13080360867914
1739209806.2525208;-32.816014438256545
1739209806.2525234;-45.120503652039325
1739209806.2525263;-38.13080360867914
1739209806.252529;-35.57807855764607
1739209806.2525318;-38.13080360867914
1739209806.2525344;-38.13080360867914
1739209806.2525373;-30.49652367304973
1739209806.2525399;-35.57807855764607
1739209806.2525425;-38.13080360867914
1739209806.2525454;-38.13080360867914
1739209806.252548;-38.13080360867914
1739209806.2525508;-33.981070128970906
1739209806.2525535;-35.57807855764607
1739209806.2525563;-38.13080360867914
1739209806.252559;-45.120503652039325
1739209806.2525616;-33.981070128970906
1739209806.2525644;-31.141103565318893
1739209806.252567;-38.13080360867914
1739209806.25257;-35.57807855764607
1739209806.2525725;-45.120503652039325
1739209806.2525754;-45.120503652039325
1739209806.252578;-33.981070128970906
1739209806.2525806;-45.120503652039325
1739209806.2525835;-38.13080360867914
1739209806.2525861;-45.120503652039325
1739209806.252589;-38.13080360867914
1739209806.2525916;-38.13080360867914
1739209806.2525942;-45.120503652039325
1739209806.252597;-32.816014438256545
1739209806.2525997;-45.120503652039325
1739209806.2526026;-38.13080360867914
1739209806.2526052;-33.981070128970906
1739209806.252608;-45.120503652039325
1739209806.2526107;-38.13080360867914
1739209806.2526133;-38.13080360867914
1739209806.2526162;-33.981070128970906
1739209806.2526188;-38.13080360867914
1739209806.2526217;-38.13080360867914
1739209806.2526243;-38.13080360867914
1739209806.2526271;-45.120503652039325
1739209806.2526298;-45.120503652039325
1739209806.2526324;-38.13080360867914
1739209806.2526352;-45.120503652039325
1739209806.2526379;-38.13080360867914
1739209806.2526407;-38.13080360867914
1739209806.2526433;-45.120503652039325
1739209806.2526462;-38.13080360867914
1739209806.2526488;-33.981070128970906
1739209806.2526515;-45.120503652039325
1739209806.2526543;-45.120503652039325
1739209806.252657;-35.57807855764607
1739209806.2526598;-38.13080360867914
1739209806.2526624;-45.120503652039325
1739209806.2526653;-38.13080360867914
1739209806.252668;-45.120503652039325
1739209806.2526705;-38.13080360867914
1739209806.2526734;-38.13080360867914
1739209806.252676;-45.120503652039325
1739209806.2526789;-38.13080360867914
1739209806.2526815;-38.13080360867914
1739209806.2526844;-38.13080360867914
