CAN Message; 0x98:00001ac904ea5702
1739209822.1831853;-45.120503652039325
1739209822.1831908;-38.13080360867914
1739209822.1831965;-32.816014438256545
1739209822.183202;-38.13080360867914
1739209822.1832075;-45.120503652039325
1739209822.183213;-45.120503652039325
1739209822.1832187;-45.120503652039325
1739209822.1832242;-45.120503652039325
1739209822.1832297;-45.120503652039325
1739209822.1832352;-33.981070128970906
1739209822.183241;-35.57807855764607
1739209822.1832464;-32.816014438256545
1739209822.1832519;-38.13080360867914
1739209822.1832573;-45.120503652039325
1739209822.183263;-45.120503652039325
1739209822.1832685;-38.13080360867914
1739209822.183274;-35.57807855764607
1739209822.1832795;-45.120503652039325
1739209822.1832852;-31.141103565318893
1739209822.1832907;-45.120503652039325
1739209822.1832962;-45.120503652039325
1739209822.1833017;-38.13080360867914
1739209822.1833074;-45.120503652039325
1739209822.183313;-45.120503652039325
1739209822.1833184;-45.120503652039325
1739209822.183324;-45.120503652039325
1739209822.1833296;-38.13080360867914
1739209822.183335;-38.13080360867914
1739209822.1833405;-35.57807855764607
1739209822.1833463;-38.13080360867914
1739209822.1833518;-35.57807855764607
1739209822.1833572;-33.981070128970906
1739209822.1833627;-35.57807855764607
1739209822.1833684;-38.13080360867914
1739209822.183374;-45.120503652039325
1739209822.1833794;-35.57807855764607
1739209822.183385;-32.816014438256545
1739209822.1833906;-45.120503652039325
1739209822.183396;-38.13080360867914
1739209822.1834016;-32.816014438256545
1739209822.183407;-38.13080360867914
1739209822.1834128;-45.120503652039325
1739209822.1834183;-38.13080360867914
1739209822.1834238;-35.57807855764607
1739209822.1834292;-38.13080360867914
1739209822.183435;-45.120503652039325
1739209822.1834404;-45.120503652039325
1739209822.183446;-45.120503652039325
1739209822.1834514;-38.13080360867914
1739209822.1834571;-38.13080360867914
1739209822.1834626;-45.120503652039325
1739209822.183468;-45.120503652039325
1739209822.1834736;-33.981070128970906
1739209822.1834793;-45.120503652039325
1739209822.1834848;-45.120503652039325
1739209822.1834903;-45.120503652039325
1739209822.1834958;-45.120503652039325
1739209822.1835015;-45.120503652039325
1739209822.183507;-45.120503652039325
1739209822.1835124;-38.13080360867914
1739209822.183518;-30.49652367304973
1739209822.1835237;-45.120503652039325
1739209822.1835291;-45.120503652039325
1739209822.1835346;-33.981070128970906
1739209822.18354;-33.981070128970906
1739209822.1835458;-45.120503652039325
1739209822.1835513;-35.57807855764607
1739209822.1835568;-45.120503652039325
1739209822.1835623;-33.981070128970956
1739209822.183568;-38.13080360867914
1739209822.1835735;-45.120503652039325
1739209822.183579;-45.120503652039325
1739209822.1835845;-38.13080360867914
1739209822.1835902;-38.13080360867914
1739209822.1835957;-45.120503652039325
1739209822.1836011;-38.13080360867914
1739209822.1836066;-35.57807855764607
1739209822.1836123;-38.13080360867914
1739209822.1836178;-38.13080360867914
1739209822.1836233;-45.120503652039325
1739209822.1836288;-45.120503652039325
1739209822.1836345;-45.120503652039325
1739209822.18364;-38.13080360867914
1739209822.1836455;-45.120503652039325
1739209822.183651;-45.120503652039325
1739209822.1836567;-38.13080360867914
1739209822.1836622;-35.57807855764607
1739209822.1836677;-38.13080360867914
1739209822.1836731;-45.120503652039325
1739209822.1836789;-45.120503652039325
1739209822.1836843;-38.13080360867914
1739209822.1836898;-45.120503652039325
1739209822.1836953;-38.13080360867914
1739209822.183701;-33.981070128970906
1739209822.1837065;-33.981070128970906
1739209822.183712;-45.120503652039325
1739209822.1837175;-45.120503652039325
1739209822.1837232;-45.120503652039325
1739209822.1837287;-38.13080360867914
1739209822.1837342;-38.13080360867914
1739209822.1837397;-45.120503652039325
1739209822.1837454;-38.13080360867914
1739209822.1837509;-35.57807855764607
1739209822.1837564;-38.13080360867914
1739209822.1837618;-45.120503652039325
1739209822.1837676;-45.120503652039325
1739209822.183773;-38.13080360867914
1739209822.1837785;-38.13080360867914
1739209822.1837842;-38.13080360867914
1739209822.1837897;-38.13080360867914
1739209822.1837952;-45.120503652039325
1739209822.1838007;-38.13080360867914
1739209822.1838064;-35.57807855764607
1739209822.183812;-38.13080360867914
1739209822.1838174;-35.57807855764607
1739209822.1838229;-45.120503652039325
1739209822.1838286;-33.981070128970906
1739209822.183834;-33.981070128970906
1739209822.1838396;-45.120503652039325
1739209822.183845;-33.981070128970906
1739209822.1838508;-35.57807855764607
1739209822.1838562;-33.981070128970906
1739209822.1838617;-38.13080360867914
1739209822.1838672;-38.13080360867914
1739209822.183873;-45.120503652039325
1739209822.1838784;-45.120503652039325
1739209822.183884;-45.120503652039325
1739209822.1838894;-38.13080360867914
1739209822.183895;-38.13080360867914
1739209822.1839006;-45.120503652039325
1739209822.183906;-45.120503652039325
1739209822.1839116;-38.13080360867914
1739209822.1839173;-38.13080360867914
1739209822.1839228;-33.981070128970906
1739209822.1839283;-35.57807855764607
1739209822.1839337;-45.120503652039325
1739209822.1839395;-45.120503652039325
1739209822.183945;-45.120503652039325
1739209822.1839504;-38.13080360867914
1739209822.183956;-38.13080360867914
1739209822.1839616;-31.141103565318915
1739209822.183967;-28.992665084841942
1739209822.1839726;-38.13080360867914
1739209822.183978;-38.13080360867914
1739209822.1839838;-45.120503652039325
1739209822.1839893;-38.13080360867914
1739209822.1839948;-35.57807855764607
1739209822.1840003;-33.981070128970906
1739209822.184006;-38.13080360867914
1739209822.1840115;-31.14110356531892
1739209822.184017;-32.816014438256545
1739209822.1840224;-33.981070128970906
1739209822.1840281;-38.13080360867914
1739209822.1840336;-38.13080360867914
1739209822.184039;-32.816014438256545
1739209822.1840446;-45.120503652039325
1739209822.1840503;-38.13080360867914
1739209822.1840558;-38.13080360867914
1739209822.1840613;-38.13080360867914
1739209822.1840668;-38.13080360867914
1739209822.1840725;-45.120503652039325
1739209822.184078;-38.13080360867914
1739209822.1840835;-33.981070128970906
1739209822.184089;-45.120503652039325
1739209822.1840947;-38.13080360867914
1739209822.1841002;-28.992665084841942
1739209822.1841056;-45.120503652039325
1739209822.184111;-38.13080360867914
1739209822.1841168;-45.120503652039325
1739209822.1841223;-38.13080360867914
1739209822.1841278;-45.120503652039325
1739209822.1841333;-38.13080360867914
1739209822.184139;-38.13080360867914
1739209822.1841445;-33.981070128970906
1739209822.18415;-45.120503652039325
1739209822.1841555;-33.981070128970906
1739209822.1841612;-38.13080360867914
1739209822.1841667;-45.120503652039325
1739209822.1841722;-45.120503652039325
1739209822.1841776;-45.120503652039325
1739209822.1841834;-38.13080360867914
1739209822.1841888;-38.13080360867914
1739209822.1841943;-45.120503652039325
1739209822.1841998;-45.120503652039325
1739209822.1842055;-45.120503652039325
1739209822.184211;-45.120503652039325
1739209822.1842165;-45.120503652039325
1739209822.184222;-33.981070128970906
1739209822.1842277;-45.120503652039325
1739209822.1842332;-33.981070128970906
1739209822.1842387;-45.120503652039325
1739209822.1842442;-45.120503652039325
1739209822.1842499;-45.120503652039325
1739209822.1842554;-35.57807855764607
1739209822.1842608;-35.57807855764607
1739209822.1842666;-45.120503652039325
1739209822.184272;-45.120503652039325
1739209822.1842775;-45.120503652039325
1739209822.184283;-45.120503652039325
1739209822.1842887;-45.120503652039325
1739209822.1842942;-45.120503652039325
1739209822.1842997;-45.120503652039325
1739209822.1843052;-45.120503652039325
1739209822.184311;-38.13080360867914
1739209822.1843164;-45.120503652039325
1739209822.1843219;-45.120503652039325
1739209822.1843274;-45.120503652039325
1739209822.184333;-45.120503652039325
1739209822.1843386;-45.120503652039325
1739209822.184344;-45.120503652039325
1739209822.1843495;-38.13080360867914
1739209822.1843553;-33.981070128970906
1739209822.1843607;-45.120503652039325
1739209822.1843662;-35.57807855764607
1739209822.1843717;-38.13080360867914
1739209822.1843774;-45.120503652039325
1739209822.184383;-38.13080360867914
1739209822.1843884;-38.13080360867914
1739209822.184394;-45.120503652039325
1739209822.1843996;-38.13080360867914
1739209822.184405;-35.57807855764607
1739209822.1844106;-38.13080360867914
1739209822.184416;-45.120503652039325
1739209822.1844218;-45.120503652039325
1739209822.1844273;-38.13080360867914
1739209822.1844327;-45.120503652039325
1739209822.1844382;-45.120503652039325
1739209822.184444;-35.57807855764607
1739209822.1844494;-45.120503652039325
1739209822.184455;-45.120503652039325
1739209822.1844604;-45.120503652039325
1739209822.1844661;-45.120503652039325
1739209822.1844716;-38.13080360867914
1739209822.184477;-33.981070128970906
1739209822.1844826;-32.816014438256545
1739209822.1844883;-45.120503652039325
1739209822.1844938;-45.120503652039325
1739209822.1844993;-35.57807855764607
1739209822.1845047;-32.816014438256545
1739209822.1845105;-45.120503652039325
1739209822.184516;-45.120503652039325
1739209822.1845214;-45.120503652039325
1739209822.184527;-35.57807855764607
1739209822.1845326;-45.120503652039325
1739209822.1845381;-45.120503652039325
1739209822.1845436;-45.120503652039325
1739209822.184549;-45.120503652039325
1739209822.1845548;-38.13080360867914
1739209822.1845603;-45.120503652039325
1739209822.1845658;-38.13080360867914
1739209822.1845713;-45.120503652039325
1739209822.184577;-38.13080360867914
1739209822.1845825;-45.120503652039325
1739209822.184588;-33.981070128970906
1739209822.1845934;-25.077289914212862
1739209822.1845992;-38.13080360867914
1739209822.1846046;-38.13080360867914
1739209822.1846101;-38.13080360867914
1739209822.1846156;-35.57807855764607
1739209822.1846213;-38.13080360867914
1739209822.1846268;-45.120503652039325
1739209822.1846323;-38.13080360867914
1739209822.1846378;-45.120503652039325
1739209822.1846435;-38.13080360867914
1739209822.184649;-45.120503652039325
1739209822.1846545;-45.120503652039325
1739209822.18466;-45.120503652039325
1739209822.1846657;-45.120503652039325
1739209822.1846712;-45.120503652039325
1739209822.1846766;-45.120503652039325
1739209822.1846821;-45.120503652039325
1739209822.1846879;-45.120503652039325
1739209822.1846933;-38.13080360867914
1739209822.1846988;-45.120503652039325
1739209822.1847043;-45.120503652039325
1739209822.18471;-38.13080360867914
1739209822.1847155;-45.120503652039325
1739209822.184721;-45.120503652039325
1739209822.1847267;-27.8777449560314
1739209822.1847322;-35.57807855764607
1739209822.1847377;-45.120503652039325
1739209822.1847432;-38.13080360867914
1739209822.184749;-35.57807855764607
1739209822.1847544;-45.120503652039325
1739209822.1847599;-38.13080360867914
1739209822.1847653;-45.120503652039325
1739209822.184771;-38.13080360867914
1739209822.1847765;-38.13080360867914
1739209822.184782;-32.816014438256545
1739209822.1847875;-45.120503652039325
1739209822.1847932;-38.13080360867914
1739209822.1847987;-32.816014438256545
1739209822.1848042;-45.120503652039325
1739209822.1848097;-38.13080360867914
1739209822.1848154;-35.57807855764607
1739209822.184821;-45.120503652039325
1739209822.1848264;-45.120503652039325
1739209822.1848319;-38.13080360867914
1739209822.1848376;-45.120503652039325
1739209822.184843;-38.13080360867914
1739209822.1848485;-45.120503652039325
1739209822.184854;-45.120503652039325
1739209822.1848598;-32.816014438256545
1739209822.1848652;-38.13080360867914
1739209822.1848707;-38.13080360867914
1739209822.1848762;-38.13080360867914
1739209822.184882;-35.57807855764607
1739209822.1848874;-38.13080360867914
1739209822.184893;-45.120503652039325
1739209822.1848984;-45.120503652039325
1739209822.184904;-45.120503652039325
1739209822.1849096;-45.120503652039325
1739209822.184915;-45.120503652039325
1739209822.1849205;-38.13080360867914
1739209822.1849263;-35.57807855764607
1739209822.1849318;-33.981070128970906
1739209822.1849372;-45.120503652039325
1739209822.1849427;-38.13080360867914
1739209822.1849484;-32.816014438256545
1739209822.184954;-38.13080360867914
1739209822.1849594;-45.120503652039325
1739209822.184965;-38.13080360867914
1739209822.1849706;-32.816014438256545
1739209822.184976;-45.120503652039325
1739209822.1849816;-45.120503652039325
1739209822.184987;-45.120503652039325
1739209822.1849928;-45.120503652039325
1739209822.1849983;-38.13080360867914
1739209822.1850038;-45.120503652039325
1739209822.1850092;-38.13080360867914
1739209822.185015;-32.816014438256545
1739209822.1850204;-38.13080360867914
1739209822.185026;-45.120503652039325
1739209822.1850314;-45.120503652039325
1739209822.1850371;-45.120503652039325
1739209822.1850426;-33.981070128970906
1739209822.185048;-45.120503652039325
1739209822.1850536;-38.13080360867914
1739209822.1850593;-45.120503652039325
1739209822.1850648;-45.120503652039325
1739209822.1850703;-38.13080360867914
1739209822.1850758;-45.120503652039325
1739209822.1850815;-35.57807855764607
1739209822.185087;-33.981070128970906
1739209822.1850924;-35.57807855764607
1739209822.185098;-38.13080360867914
1739209822.1851037;-45.120503652039325
1739209822.1851091;-38.13080360867914
1739209822.1851146;-45.120503652039325
1739209822.18512;-38.13080360867914
1739209822.1851258;-45.120503652039325
1739209822.1851313;-38.13080360867914
1739209822.1851368;-33.981070128970906
1739209822.1851423;-45.120503652039325
1739209822.185148;-45.120503652039325
1739209822.1851535;-45.120503652039325
1739209822.185159;-38.13080360867914
1739209822.1851645;-38.13080360867914
1739209822.1851702;-45.120503652039325
1739209822.1851757;-38.13080360867914
1739209822.1851811;-38.13080360867914
1739209822.1851866;-38.13080360867914
1739209822.1851923;-45.120503652039325
1739209822.1851978;-33.981070128970906
1739209822.1852033;-33.981070128970906
1739209822.185209;-45.120503652039325
1739209822.1852145;-45.120503652039325
1739209822.18522;-33.981070128970906
1739209822.1852255;-33.981070128970906
1739209822.1852312;-45.120503652039325
1739209822.1852367;-45.120503652039325
1739209822.1852422;-38.13080360867914
1739209822.1852477;-38.13080360867914
1739209822.1852534;-38.13080360867914
1739209822.1852589;-45.120503652039325
1739209822.1852643;-32.816014438256545
1739209822.1852698;-45.120503652039325
1739209822.1852756;-45.120503652039325
1739209822.185281;-45.120503652039325
1739209822.1852865;-45.120503652039325
1739209822.185292;-45.120503652039325
1739209822.1852977;-38.13080360867914
1739209822.1853032;-38.13080360867914
1739209822.1853087;-27.267205301931607
1739209822.1853142;-33.981070128970906
1739209822.18532;-45.120503652039325
1739209822.1853254;-35.57807855764607
1739209822.1853309;-38.13080360867914
1739209822.1853364;-45.120503652039325
1739209822.185342;-45.120503652039325
1739209822.1853476;-45.120503652039325
1739209822.185353;-38.13080360867914
1739209822.1853585;-45.120503652039325
1739209822.1853642;-38.13080360867914
1739209822.1853697;-35.57807855764607
1739209822.1853752;-33.981070128970906
1739209822.1853807;-45.120503652039325
1739209822.1853864;-38.13080360867914
1739209822.185392;-35.57807855764607
1739209822.1853974;-38.13080360867914
1739209822.1854029;-45.120503652039325
1739209822.1854086;-33.981070128970906
1739209822.185414;-38.13080360867914
1739209822.1854196;-45.120503652039325
1739209822.185425;-45.120503652039325
1739209822.1854308;-33.981070128970906
1739209822.1854362;-38.13080360867914
1739209822.1854417;-30.49652367304973
1739209822.1854472;-30.49652367304973
1739209822.185453;-38.13080360867914
1739209822.1854584;-38.13080360867914
1739209822.185464;-35.57807855764607
1739209822.1854694;-45.120503652039325
1739209822.185475;-45.120503652039325
1739209822.1854806;-35.57807855764607
1739209822.185486;-38.13080360867914
1739209822.1854916;-45.120503652039325
1739209822.1854973;-38.13080360867914
1739209822.1855028;-45.120503652039325
1739209822.1855083;-45.120503652039325
1739209822.1855137;-38.13080360867914
1739209822.1855195;-45.120503652039325
1739209822.185525;-38.13080360867914
1739209822.1855304;-33.981070128970906
1739209822.185536;-32.816014438256545
1739209822.1855416;-33.981070128970906
1739209822.185547;-38.13080360867914
1739209822.1855526;-38.13080360867914
1739209822.185558;-38.13080360867914
1739209822.1855638;-38.13080360867914
1739209822.1855693;-45.120503652039325
1739209822.1855748;-35.57807855764607
1739209822.1855803;-38.13080360867914
1739209822.185586;-45.120503652039325
1739209822.1855915;-38.13080360867914
1739209822.185597;-38.13080360867914
1739209822.1856024;-38.13080360867914
1739209822.1856081;-45.120503652039325
1739209822.1856136;-45.120503652039325
1739209822.185619;-45.120503652039325
1739209822.1856246;-45.120503652039325
1739209822.1856303;-45.120503652039325
1739209822.1856358;-45.120503652039325
1739209822.1856413;-45.120503652039325
1739209822.1856468;-33.981070128970906
1739209822.1856525;-38.13080360867914
1739209822.185658;-38.13080360867914
1739209822.1856635;-38.13080360867914
1739209822.185669;-38.13080360867914
1739209822.1856747;-45.120503652039325
1739209822.1856802;-38.13080360867914
1739209822.1856856;-38.13080360867914
1739209822.1856914;-45.120503652039325
1739209822.1856968;-38.13080360867914
1739209822.1857023;-45.120503652039325
1739209822.1857078;-45.120503652039325
1739209822.1857135;-45.120503652039325
1739209822.185719;-45.120503652039325
1739209822.1857245;-38.13080360867914
1739209822.18573;-38.13080360867914
1739209822.1857357;-45.120503652039325
1739209822.1857412;-38.13080360867914
1739209822.1857467;-35.57807855764607
1739209822.1857522;-45.120503652039325
1739209822.1857579;-38.13080360867914
1739209822.1857634;-35.57807855764607
1739209822.1857688;-45.120503652039325
1739209822.1857743;-38.13080360867914
1739209822.18578;-45.120503652039325
1739209822.1857855;-38.13080360867914
1739209822.185791;-38.13080360867914
1739209822.1857965;-33.981070128970906
1739209822.1858022;-45.120503652039325
1739209822.1858077;-38.13080360867914
1739209822.1858132;-35.57807855764607
1739209822.1858187;-38.13080360867914
1739209822.1858244;-45.120503652039325
1739209822.1858299;-45.120503652039325
1739209822.1858354;-45.120503652039325
1739209822.1858408;-38.13080360867914
1739209822.1858466;-35.57807855764607
1739209822.185852;-45.120503652039325
1739209822.1858575;-45.120503652039325
1739209822.185863;-38.13080360867914
1739209822.1858687;-31.141103565318893
1739209822.1858742;-38.13080360867914
1739209822.1858797;-45.120503652039325
1739209822.1858852;-38.13080360867914
1739209822.185891;-30.49652367304973
1739209822.1858964;-33.981070128970906
1739209822.1859019;-45.120503652039325
1739209822.1859074;-38.13080360867914
1739209822.185913;-38.13080360867914
1739209822.1859186;-38.13080360867914
1739209822.185924;-45.120503652039325
1739209822.1859295;-35.57807855764607
1739209822.1859353;-35.57807855764607
1739209822.1859407;-35.57807855764607
1739209822.1859462;-32.816014438256545
1739209822.1859517;-38.13080360867914
1739209822.1859574;-45.120503652039325
1739209822.185963;-45.120503652039325
1739209822.1859684;-45.120503652039325
1739209822.185974;-45.120503652039325
1739209822.1859796;-33.981070128970906
1739209822.185985;-33.981070128970906
1739209822.1859906;-45.120503652039325
1739209822.185996;-35.57807855764607
1739209822.1860018;-35.57807855764607
1739209822.1860073;-38.13080360867914
1739209822.1860127;-32.816014438256545
1739209822.1860182;-45.120503652039325
1739209822.186024;-38.13080360867914
1739209822.1860294;-31.141103565318915
1739209822.186035;-30.49652367304973
1739209822.1860404;-45.120503652039325
1739209822.1860461;-45.120503652039325
1739209822.1860516;-38.13080360867914
1739209822.186057;-45.120503652039325
1739209822.1860626;-38.13080360867914
1739209822.1860683;-45.120503652039325
1739209822.1860738;-31.14110356531892
1739209822.1860793;-32.816014438256545
1739209822.1860847;-38.13080360867914
1739209822.1860905;-45.120503652039325
1739209822.186096;-45.120503652039325
1739209822.1861014;-38.13080360867914
1739209822.186107;-45.120503652039325
1739209822.1861126;-38.13080360867914
1739209822.1861181;-31.141103565318915
1739209822.1861236;-38.13080360867914
1739209822.186129;-38.13080360867914
1739209822.1861348;-38.13080360867914
1739209822.1861403;-35.57807855764607
1739209822.1861458;-35.57807855764607
1739209822.1861515;-33.981070128970906
1739209822.186157;-45.120503652039325
1739209822.1861625;-31.141103565318915
1739209822.186168;-35.57807855764607
1739209822.1861737;-45.120503652039325
1739209822.1861792;-38.13080360867914
1739209822.1861846;-45.120503652039325
1739209822.1861901;-45.120503652039325
1739209822.1861959;-45.120503652039325
1739209822.1862013;-38.13080360867914
1739209822.1862068;-38.13080360867914
1739209822.1862123;-45.120503652039325
1739209822.186218;-38.13080360867914
1739209822.1862235;-38.13080360867914
1739209822.186229;-45.120503652039325
1739209822.1862345;-45.120503652039325
1739209822.1862402;-45.120503652039325
1739209822.1862457;-38.13080360867914
1739209822.1862512;-38.13080360867914
1739209822.1862566;-35.57807855764607
1739209822.1862624;-38.13080360867914
1739209822.1862679;-45.120503652039325
1739209822.1862733;-32.816014438256545
1739209822.1862788;-38.13080360867914
1739209822.1862845;-38.13080360867914
1739209822.18629;-35.57807855764607
1739209822.1862955;-38.13080360867914
1739209822.186301;-45.120503652039325
1739209822.1863067;-38.13080360867914
1739209822.1863122;-38.13080360867914
1739209822.1863177;-38.13080360867914
1739209822.1863232;-35.57807855764607
1739209822.186329;-38.13080360867914
1739209822.1863344;-35.57807855764607
1739209822.1863399;-45.120503652039325
1739209822.1863453;-38.13080360867914
1739209822.186351;-38.13080360867914
1739209822.1863565;-45.120503652039325
1739209822.186362;-33.981070128970906
1739209822.1863675;-45.120503652039325
1739209822.1863732;-38.13080360867914
1739209822.1863787;-45.120503652039325
1739209822.1863842;-38.13080360867914
1739209822.1863897;-32.816014438256545
1739209822.1863954;-38.13080360867914
1739209822.186401;-45.120503652039325
1739209822.1864064;-35.57807855764607
1739209822.1864119;-32.816014438256545
1739209822.1864176;-38.13080360867914
1739209822.186423;-38.13080360867914
1739209822.1864285;-45.120503652039325
1739209822.186434;-38.13080360867914
1739209822.1864398;-38.13080360867914
1739209822.1864452;-45.120503652039325
1739209822.1864507;-45.120503652039325
1739209822.1864562;-45.120503652039325
1739209822.186462;-45.120503652039325
1739209822.1864674;-38.13080360867914
1739209822.186473;-45.120503652039325
1739209822.1864784;-45.120503652039325
1739209822.186484;-38.13080360867914
1739209822.1864896;-45.120503652039325
1739209822.186495;-45.120503652039325
1739209822.1865005;-45.120503652039325
1739209822.1865063;-38.13080360867914
1739209822.1865118;-45.120503652039325
1739209822.1865172;-32.816014438256545
1739209822.1865227;-27.8777449560314
1739209822.1865284;-38.13080360867914
1739209822.186534;-38.13080360867914
1739209822.1865394;-45.120503652039325
1739209822.186545;-35.57807855764607
1739209822.1865506;-45.120503652039325
1739209822.186556;-45.120503652039325
1739209822.1865616;-45.120503652039325
1739209822.186567;-45.120503652039325
1739209822.1865728;-45.120503652039325
1739209822.1865783;-38.13080360867914
1739209822.1865838;-38.13080360867914
1739209822.1865892;-45.120503652039325
1739209822.186595;-45.120503652039325
1739209822.1866004;-38.13080360867914
1739209822.186606;-45.120503652039325
1739209822.1866114;-45.120503652039325
1739209822.1866171;-38.13080360867914
1739209822.1866226;-45.120503652039325
1739209822.186628;-45.120503652039325
1739209822.1866338;-33.981070128970906
1739209822.1866393;-32.816014438256545
1739209822.1866448;-45.120503652039325
1739209822.1866503;-33.981070128970906
1739209822.186656;-26.035653463252796
1739209822.1866615;-38.13080360867914
1739209822.186667;-45.120503652039325
1739209822.1866724;-38.13080360867914
1739209822.1866782;-38.13080360867914
1739209822.1866837;-45.120503652039325
1739209822.1866891;-38.13080360867914
1739209822.1866946;-45.120503652039325
1739209822.1867003;-38.13080360867914
1739209822.1867058;-35.57807855764607
1739209822.1867113;-45.120503652039325
1739209822.1867168;-45.120503652039325
1739209822.1867225;-35.57807855764607
1739209822.186728;-38.13080360867914
1739209822.1867335;-45.120503652039325
1739209822.186739;-38.13080360867914
1739209822.1867447;-45.120503652039325
1739209822.1867502;-38.13080360867914
1739209822.1867557;-45.120503652039325
1739209822.1867611;-45.120503652039325
1739209822.1867669;-45.120503652039325
1739209822.1867723;-38.13080360867914
1739209822.1867778;-45.120503652039325
1739209822.1867833;-45.120503652039325
1739209822.186789;-35.57807855764607
1739209822.1867945;-38.13080360867914
1739209822.1868;-45.120503652039325
1739209822.1868055;-38.13080360867914
1739209822.1868112;-38.13080360867914
1739209822.1868167;-45.120503652039325
1739209822.1868222;-35.57807855764607
1739209822.1868277;-45.120503652039325
1739209822.1868334;-45.120503652039325
1739209822.1868389;-38.13080360867914
1739209822.1868443;-35.57807855764607
1739209822.1868498;-38.13080360867914
1739209822.1868556;-38.13080360867914
1739209822.186861;-35.57807855764607
1739209822.1868665;-38.13080360867914
1739209822.186872;-45.120503652039325
1739209822.1868777;-38.13080360867914
1739209822.1868832;-38.13080360867914
1739209822.1868887;-38.13080360867914
1739209822.1868942;-38.13080360867914
1739209822.1869;-45.120503652039325
1739209822.1869054;-45.120503652039325
1739209822.1869109;-38.13080360867914
1739209822.1869164;-45.120503652039325
1739209822.186922;-45.120503652039325
1739209822.1869276;-33.981070128970906
1739209822.186933;-38.13080360867914
1739209822.1869385;-45.120503652039325
1739209822.1869442;-35.57807855764607
1739209822.1869497;-38.13080360867914
1739209822.1869552;-45.120503652039325
1739209822.1869607;-33.981070128970906
1739209822.1869664;-33.981070128970906
1739209822.186972;-31.141103565318915
1739209822.1869774;-45.120503652039325
1739209822.1869829;-38.13080360867914
1739209822.1869886;-38.13080360867914
1739209822.186994;-33.981070128970906
1739209822.1869996;-45.120503652039325
1739209822.187005;-38.13080360867914
1739209822.1870108;-45.120503652039325
1739209822.1870162;-45.120503652039325
1739209822.1870217;-45.120503652039325
1739209822.1870272;-38.13080360867914
1739209822.187033;-38.13080360867914
1739209822.1870384;-45.120503652039325
1739209822.187044;-38.13080360867914
1739209822.1870494;-38.13080360867914
1739209822.187055;-38.13080360867914
1739209822.1870606;-38.13080360867914
1739209822.187066;-38.13080360867914
1739209822.1870716;-38.13080360867914
1739209822.1870773;-38.13080360867914
1739209822.1870828;-38.13080360867914
1739209822.1870883;-38.13080360867914
1739209822.187094;-45.120503652039325
1739209822.1870995;-45.120503652039325
1739209822.187105;-45.120503652039325
1739209822.1871104;-45.120503652039325
1739209822.1871161;-45.120503652039325
1739209822.1871216;-32.816014438256545
1739209822.187127;-45.120503652039325
1739209822.1871326;-45.120503652039325
1739209822.1871383;-38.13080360867914
1739209822.1871438;-45.120503652039325
1739209822.1871493;-38.13080360867914
1739209822.1871548;-35.57807855764607
1739209822.1871605;-32.816014438256545
1739209822.187166;-32.816014438256545
1739209822.1871715;-45.120503652039325
1739209822.187177;-35.57807855764607
1739209822.1871827;-38.13080360867914
