CAN Message; 0x1b8:00009373c129d74e
1739209893.9574456;-45.120503652039325
1739209893.957446;-35.57807855764607
1739209893.9574463;-35.57807855764607
1739209893.9574468;-45.120503652039325
1739209893.9574473;-45.120503652039325
1739209893.9574475;-32.816014438256545
1739209893.957448;-33.981070128970906
1739209893.9574482;-45.120503652039325
1739209893.9574487;-38.13080360867914
1739209893.9574492;-38.13080360867914
1739209893.9574494;-38.13080360867914
1739209893.95745;-45.120503652039325
1739209893.9574504;-38.13080360867914
1739209893.9574506;-38.13080360867914
1739209893.957451;-45.120503652039325
1739209893.9574516;-45.120503652039325
1739209893.9574518;-45.120503652039325
1739209893.9574523;-38.13080360867914
1739209893.9574528;-45.120503652039325
1739209893.957453;-45.120503652039325
1739209893.9574535;-45.120503652039325
1739209893.957454;-29.438486411369333
1739209893.9574542;-27.267205301931607
1739209893.9574547;-45.120503652039325
1739209893.957455;-38.13080360867914
1739209893.9574554;-32.816014438256545
1739209893.9574559;-31.141103565318915
1739209893.957456;-45.120503652039325
1739209893.9574566;-38.13080360867914
1739209893.957457;-38.13080360867914
1739209893.9574573;-38.13080360867914
1739209893.9574578;-45.120503652039325
1739209893.9574583;-45.120503652039325
1739209893.9574585;-38.13080360867914
1739209893.957459;-45.120503652039325
1739209893.9574594;-45.120503652039325
1739209893.9574597;-45.120503652039325
1739209893.9574602;-38.13080360867914
1739209893.9574606;-38.13080360867914
1739209893.9574609;-45.120503652039325
1739209893.9574614;-45.120503652039325
1739209893.9574616;-38.13080360867914
1739209893.957462;-45.120503652039325
1739209893.9574625;-38.13080360867914
1739209893.9574628;-38.13080360867914
1739209893.9574633;-32.816014438256545
1739209893.9574637;-27.267205301931607
1739209893.957464;-45.120503652039325
1739209893.9574645;-33.981070128970906
1739209893.957465;-45.120503652039325
1739209893.9574652;-38.13080360867914
1739209893.9574656;-38.13080360867914
1739209893.9574661;-45.120503652039325
1739209893.9574664;-45.120503652039325
1739209893.9574668;-32.81601443825658
1739209893.9574673;-38.13080360867914
1739209893.9574676;-38.13080360867914
1739209893.957468;-45.120503652039325
1739209893.9574683;-45.120503652039325
1739209893.9574687;-33.981070128970906
1739209893.9574692;-45.120503652039325
1739209893.9574695;-45.120503652039325
1739209893.95747;-33.981070128970906
1739209893.9574704;-45.120503652039325
1739209893.9574707;-45.120503652039325
1739209893.9574711;-45.120503652039325
1739209893.9574716;-33.981070128970906
1739209893.9574718;-38.13080360867914
1739209893.9574723;-38.13080360867914
1739209893.9574728;-45.120503652039325
1739209893.957473;-45.120503652039325
1739209893.9574735;-35.57807855764607
1739209893.957474;-38.13080360867914
1739209893.9574742;-38.13080360867914
1739209893.9574747;-33.981070128970906
1739209893.957475;-32.816014438256545
1739209893.9574754;-38.13080360867914
1739209893.957476;-45.120503652039325
1739209893.9574761;-38.13080360867914
1739209893.9574766;-45.120503652039325
1739209893.957477;-45.120503652039325
1739209893.9574773;-45.120503652039325
1739209893.9574778;-45.120503652039325
1739209893.9574783;-45.120503652039325
1739209893.9574785;-45.120503652039325
1739209893.957479;-45.120503652039325
1739209893.9574795;-33.981070128970906
1739209893.9574797;-35.57807855764607
1739209893.9574802;-38.13080360867914
1739209893.9574807;-45.120503652039325
1739209893.957481;-38.13080360867914
1739209893.9574814;-38.13080360867914
1739209893.9574816;-38.13080360867914
1739209893.957482;-35.57807855764607
1739209893.9574826;-38.13080360867914
1739209893.9574828;-45.120503652039325
1739209893.9574833;-45.120503652039325
1739209893.9574838;-45.120503652039325
1739209893.957484;-45.120503652039325
1739209893.9574845;-45.120503652039325
1739209893.957485;-45.120503652039325
1739209893.9574852;-45.120503652039325
1739209893.9574857;-45.120503652039325
1739209893.9574862;-45.120503652039325
1739209893.9574864;-38.13080360867914
1739209893.9574869;-45.120503652039325
1739209893.9574873;-45.120503652039325
1739209893.9574876;-38.13080360867914
1739209893.957488;-38.13080360867914
1739209893.9574883;-35.57807855764607
1739209893.9574888;-35.57807855764607
1739209893.9574893;-29.438486411369333
1739209893.9574895;-35.57807855764607
1739209893.95749;-45.120503652039325
1739209893.9574904;-45.120503652039325
1739209893.9574907;-35.57807855764607
1739209893.9574912;-45.120503652039325
1739209893.9574916;-38.13080360867914
1739209893.9574919;-45.120503652039325
1739209893.9574924;-45.120503652039325
1739209893.9574928;-38.13080360867914
1739209893.957493;-38.13080360867914
1739209893.9574935;-38.13080360867914
1739209893.957494;-45.120503652039325
1739209893.9574943;-38.13080360867914
1739209893.9574947;-45.120503652039325
1739209893.9574952;-45.120503652039325
1739209893.9574955;-29.438486411369333
1739209893.957496;-45.120503652039325
1739209893.9574962;-45.120503652039325
1739209893.9574966;-45.120503652039325
1739209893.9574971;-35.57807855764607
1739209893.9574974;-38.13080360867914
1739209893.9574978;-38.13080360867914
1739209893.9574983;-38.13080360867914
1739209893.9574986;-45.120503652039325
1739209893.957499;-38.13080360867914
1739209893.9574995;-38.13080360867914
1739209893.9574997;-45.120503652039325
1739209893.9575002;-45.120503652039325
1739209893.9575007;-38.13080360867914
1739209893.957501;-45.120503652039325
1739209893.9575014;-45.120503652039325
1739209893.957502;-38.13080360867914
1739209893.9575021;-38.13080360867914
1739209893.9575026;-45.120503652039325
1739209893.9575028;-38.13080360867914
1739209893.9575033;-33.981070128970906
1739209893.9575038;-45.120503652039325
1739209893.957504;-45.120503652039325
1739209893.9575045;-45.120503652039325
1739209893.957505;-32.816014438256545
1739209893.9575052;-35.57807855764607
1739209893.9575057;-45.120503652039325
1739209893.9575062;-45.120503652039325
1739209893.9575064;-45.120503652039325
1739209893.957507;-45.120503652039325
1739209893.9575074;-38.13080360867914
1739209893.9575076;-38.13080360867914
1739209893.957508;-45.120503652039325
1739209893.9575086;-45.120503652039325
1739209893.9575088;-45.120503652039325
1739209893.9575093;-45.120503652039325
1739209893.9575095;-38.13080360867914
1739209893.95751;-33.981070128970906
1739209893.9575105;-45.120503652039325
1739209893.9575107;-45.120503652039325
1739209893.9575112;-26.035653463252796
1739209893.9575117;-32.816014438256545
1739209893.957512;-45.120503652039325
1739209893.9575124;-45.120503652039325
1739209893.9575129;-31.141103565318893
1739209893.957513;-32.816014438256545
1739209893.9575136;-45.120503652039325
1739209893.957514;-38.13080360867914
1739209893.9575143;-45.120503652039325
1739209893.9575148;-45.120503652039325
1739209893.9575152;-45.120503652039325
1739209893.9575155;-45.120503652039325
1739209893.957516;-45.120503652039325
1739209893.9575162;-38.13080360867914
1739209893.9575167;-33.981070128970906
1739209893.9575171;-38.13080360867914
1739209893.9575174;-38.13080360867914
1739209893.9575179;-45.120503652039325
1739209893.9575183;-45.120503652039325
1739209893.9575186;-38.13080360867914
1739209893.957519;-38.13080360867914
1739209893.9575195;-45.120503652039325
1739209893.9575198;-45.120503652039325
1739209893.9575202;-45.120503652039325
1739209893.9575207;-29.438486411369333
1739209893.957521;-28.58837851428586
1739209893.9575214;-45.120503652039325
1739209893.957522;-38.13080360867914
1739209893.9575222;-45.120503652039325
1739209893.9575226;-45.120503652039325
1739209893.9575229;-45.120503652039325
1739209893.9575233;-38.13080360867914
1739209893.9575238;-45.120503652039325
1739209893.957524;-38.13080360867914
1739209893.9575245;-35.57807855764607
1739209893.957525;-45.120503652039325
1739209893.9575253;-45.120503652039325
1739209893.9575257;-45.120503652039325
1739209893.9575262;-38.13080360867914
1739209893.9575264;-45.120503652039325
1739209893.957527;-33.981070128970906
1739209893.9575274;-29.438486411369333
1739209893.9575276;-38.13080360867914
1739209893.957528;-38.13080360867914
1739209893.9575286;-35.57807855764607
1739209893.9575288;-38.13080360867914
1739209893.9575293;-38.13080360867914
1739209893.9575295;-33.981070128970906
1739209893.95753;-45.120503652039325
1739209893.9575305;-38.13080360867914
1739209893.9575307;-31.141103565318893
1739209893.9575312;-38.13080360867914
1739209893.9575317;-45.120503652039325
1739209893.957532;-38.13080360867914
1739209893.9575324;-33.981070128970906
1739209893.957533;-33.981070128970906
1739209893.9575331;-45.120503652039325
1739209893.9575336;-45.120503652039325
1739209893.957534;-45.120503652039325
1739209893.9575343;-33.981070128970906
1739209893.9575348;-45.120503652039325
1739209893.9575353;-38.13080360867914
1739209893.9575355;-38.13080360867914
1739209893.957536;-45.120503652039325
1739209893.9575362;-38.13080360867914
1739209893.9575367;-35.57807855764607
1739209893.9575372;-33.981070128970906
1739209893.9575374;-38.13080360867914
1739209893.957538;-38.13080360867914
1739209893.9575384;-38.13080360867914
1739209893.9575386;-33.981070128970906
1739209893.957539;-33.981070128970906
1739209893.9575396;-45.120503652039325
1739209893.9575398;-45.120503652039325
1739209893.9575403;-45.120503652039325
1739209893.9575408;-45.120503652039325
1739209893.957541;-45.120503652039325
1739209893.9575415;-45.120503652039325
1739209893.957542;-32.816014438256545
1739209893.9575422;-45.120503652039325
1739209893.9575427;-38.13080360867914
1739209893.957543;-38.13080360867914
1739209893.9575434;-35.57807855764607
1739209893.9575438;-45.120503652039325
1739209893.957544;-45.120503652039325
1739209893.9575446;-38.13080360867914
1739209893.957545;-38.13080360867914
1739209893.9575453;-38.13080360867914
1739209893.9575458;-38.13080360867914
1739209893.9575462;-38.13080360867914
1739209893.9575465;-35.57807855764607
1739209893.957547;-45.120503652039325
1739209893.9575474;-45.120503652039325
1739209893.9575477;-45.120503652039325
1739209893.9575481;-38.13080360867914
1739209893.9575486;-38.13080360867914
1739209893.9575489;-45.120503652039325
1739209893.9575493;-38.13080360867914
1739209893.9575496;-35.57807855764607
1739209893.95755;-38.13080360867914
1739209893.9575505;-45.120503652039325
1739209893.9575508;-38.13080360867914
1739209893.9575512;-35.57807855764607
1739209893.9575517;-38.13080360867914
1739209893.957552;-45.120503652039325
1739209893.9575524;-38.13080360867914
1739209893.957553;-38.13080360867914
1739209893.9575531;-45.120503652039325
1739209893.9575536;-45.120503652039325
1739209893.957554;-45.120503652039325
1739209893.9575543;-35.57807855764607
1739209893.9575548;-35.57807855764607
1739209893.9575553;-45.120503652039325
1739209893.9575555;-45.120503652039325
1739209893.957556;-38.13080360867914
1739209893.9575565;-38.13080360867914
1739209893.9575567;-45.120503652039325
1739209893.9575572;-45.120503652039325
1739209893.9575574;-45.120503652039325
1739209893.957558;-38.13080360867914
1739209893.9575584;-45.120503652039325
1739209893.9575586;-33.981070128970906
1739209893.957559;-31.141103565318915
1739209893.9575596;-45.120503652039325
1739209893.9575598;-45.120503652039325
1739209893.9575603;-38.13080360867914
1739209893.9575608;-38.13080360867914
1739209893.957561;-45.120503652039325
1739209893.9575615;-45.120503652039325
1739209893.957562;-45.120503652039325
1739209893.9575622;-38.13080360867914
1739209893.9575627;-35.57807855764607
1739209893.9575632;-45.120503652039325
1739209893.9575634;-38.13080360867914
1739209893.9575639;-38.13080360867914
1739209893.957564;-38.13080360867914
1739209893.9575646;-45.120503652039325
1739209893.957565;-45.120503652039325
1739209893.9575653;-32.816014438256545
1739209893.9575658;-38.13080360867914
1739209893.9575663;-45.120503652039325
1739209893.9575665;-45.120503652039325
1739209893.957567;-35.57807855764607
1739209893.9575675;-45.120503652039325
1739209893.9575677;-38.13080360867914
1739209893.9575682;-45.120503652039325
1739209893.9575686;-45.120503652039325
1739209893.957569;-33.981070128970906
1739209893.9575694;-45.120503652039325
1739209893.9575698;-38.13080360867914
1739209893.95757;-38.13080360867914
1739209893.9575706;-45.120503652039325
1739209893.9575708;-45.120503652039325
1739209893.9575713;-45.120503652039325
1739209893.9575717;-31.141103565318893
1739209893.957572;-38.13080360867914
1739209893.9575725;-38.13080360867914
1739209893.957573;-45.120503652039325
1739209893.9575732;-33.981070128970906
1739209893.9575737;-35.57807855764607
1739209893.9575741;-45.120503652039325
1739209893.9575744;-38.13080360867914
1739209893.9575748;-45.120503652039325
1739209893.9575753;-45.120503652039325
1739209893.9575756;-45.120503652039325
1739209893.957576;-38.13080360867914
1739209893.9575765;-38.13080360867914
1739209893.9575768;-38.13080360867914
1739209893.9575772;-38.13080360867914
1739209893.9575775;-45.120503652039325
1739209893.957578;-32.816014438256545
1739209893.9575784;-38.13080360867914
1739209893.9575787;-45.120503652039325
1739209893.9575791;-38.13080360867914
1739209893.9575796;-31.141103565318893
1739209893.9575799;-38.13080360867914
1739209893.9575803;-45.120503652039325
1739209893.9575808;-45.120503652039325
1739209893.957581;-45.120503652039325
1739209893.9575815;-38.13080360867914
1739209893.957582;-32.816014438256545
1739209893.9575822;-35.57807855764607
1739209893.9575827;-38.13080360867914
1739209893.9575832;-45.120503652039325
1739209893.9575834;-32.816014438256545
1739209893.957584;-38.13080360867914
1739209893.9575841;-35.57807855764607
1739209893.9575846;-38.13080360867914
1739209893.957585;-45.120503652039325
1739209893.9575853;-45.120503652039325
1739209893.9575858;-35.57807855764607
1739209893.9575863;-45.120503652039325
1739209893.9575865;-38.13080360867914
1739209893.957587;-45.120503652039325
1739209893.9575875;-45.120503652039325
1739209893.9575877;-38.13080360867914
1739209893.9575882;-35.57807855764607
1739209893.9575887;-35.57807855764607
1739209893.957589;-45.120503652039325
1739209893.9575894;-45.120503652039325
1739209893.9575899;-33.981070128970906
1739209893.95759;-33.981070128970906
1739209893.9575906;-45.120503652039325
1739209893.9575908;-38.13080360867914
1739209893.9575913;-45.120503652039325
1739209893.9575918;-45.120503652039325
1739209893.957592;-32.816014438256545
1739209893.9575925;-45.120503652039325
1739209893.957593;-45.120503652039325
1739209893.9575932;-38.13080360867914
1739209893.9575937;-29.438486411369333
1739209893.9575942;-31.141103565318893
1739209893.9575944;-35.57807855764607
1739209893.9575949;-32.816014438256545
1739209893.9575953;-38.13080360867914
1739209893.9575956;-35.57807855764607
1739209893.957596;-45.120503652039325
1739209893.9575965;-33.981070128970906
1739209893.9575968;-45.120503652039325
1739209893.9575973;-38.13080360867914
1739209893.9575975;-38.13080360867914
1739209893.957598;-45.120503652039325
1739209893.9575984;-32.816014438256545
1739209893.9575987;-38.13080360867914
1739209893.9575992;-45.120503652039325
1739209893.9575996;-45.120503652039325
1739209893.9575999;-33.981070128970906
1739209893.9576004;-28.58837851428586
1739209893.9576008;-45.120503652039325
1739209893.957601;-45.120503652039325
1739209893.9576015;-38.13080360867914
1739209893.957602;-38.13080360867914
1739209893.9576023;-45.120503652039325
1739209893.9576027;-45.120503652039325
1739209893.9576032;-38.13080360867914
1739209893.9576035;-35.57807855764607
1739209893.957604;-35.57807855764607
1739209893.9576042;-38.13080360867914
1739209893.9576046;-45.120503652039325
1739209893.9576051;-45.120503652039325
1739209893.9576054;-45.120503652039325
1739209893.9576058;-45.120503652039325
1739209893.9576063;-38.13080360867914
1739209893.9576066;-45.120503652039325
1739209893.957607;-38.13080360867914
1739209893.9576075;-38.13080360867914
1739209893.9576077;-38.13080360867914
1739209893.9576082;-45.120503652039325
1739209893.9576087;-38.13080360867914
1739209893.957609;-45.120503652039325
1739209893.9576094;-38.13080360867914
1739209893.95761;-28.992665084841942
1739209893.9576101;-45.120503652039325
1739209893.9576106;-45.120503652039325
1739209893.957611;-45.120503652039325
1739209893.9576113;-38.13080360867914
1739209893.9576118;-45.120503652039325
1739209893.957612;-45.120503652039325
1739209893.9576125;-38.13080360867914
1739209893.957613;-32.816014438256545
1739209893.9576132;-45.120503652039325
1739209893.9576137;-45.120503652039325
1739209893.9576142;-45.120503652039325
1739209893.9576144;-45.120503652039325
1739209893.957615;-38.13080360867914
1739209893.9576154;-45.120503652039325
1739209893.9576156;-45.120503652039325
1739209893.957616;-33.981070128970906
1739209893.9576166;-45.120503652039325
1739209893.9576168;-45.120503652039325
1739209893.9576173;-45.120503652039325
1739209893.9576178;-38.13080360867914
1739209893.957618;-45.120503652039325
1739209893.9576185;-45.120503652039325
1739209893.9576187;-38.13080360867914
1739209893.9576192;-38.13080360867914
1739209893.9576197;-38.13080360867914
1739209893.95762;-38.13080360867914
1739209893.9576204;-45.120503652039325
1739209893.9576209;-38.13080360867914
1739209893.957621;-35.57807855764607
1739209893.9576216;-38.13080360867914
1739209893.957622;-38.13080360867914
1739209893.9576223;-38.13080360867914
1739209893.9576228;-45.120503652039325
1739209893.9576232;-38.13080360867914
1739209893.9576235;-45.120503652039325
1739209893.957624;-45.120503652039325
1739209893.9576244;-38.13080360867914
1739209893.9576247;-38.13080360867914
1739209893.9576252;-45.120503652039325
1739209893.9576254;-33.981070128970906
1739209893.9576259;-38.13080360867914
1739209893.9576263;-38.13080360867914
1739209893.9576266;-38.13080360867914
1739209893.957627;-38.13080360867914
1739209893.9576275;-38.13080360867914
1739209893.9576278;-45.120503652039325
1739209893.9576283;-38.13080360867914
1739209893.9576287;-38.13080360867914
1739209893.957629;-45.120503652039325
1739209893.9576988;-45.120503652039325
1739209893.9577012;-38.13080360867914
1739209893.9577038;-38.13080360867914
1739209893.9577065;-38.13080360867914
1739209893.957709;-45.120503652039325
1739209893.9577115;-38.13080360867914
1739209893.957714;-33.981070128970906
1739209893.9577167;-38.13080360867914
1739209893.9577193;-45.120503652039325
1739209893.9577217;-45.120503652039325
1739209893.9577243;-30.49652367304973
1739209893.957727;-38.13080360867914
1739209893.9577293;-45.120503652039325
1739209893.957732;-38.13080360867914
1739209893.9577346;-45.120503652039325
1739209893.9577372;-45.120503652039325
1739209893.9577396;-38.13080360867914
1739209893.9577422;-38.13080360867914
1739209893.9577448;-45.120503652039325
1739209893.9577472;-45.120503652039325
1739209893.9577498;-45.120503652039325
1739209893.9577525;-38.13080360867914
1739209893.957755;-30.49652367304973
1739209893.9577575;-38.13080360867914
1739209893.95776;-45.120503652039325
1739209893.9577627;-45.120503652039325
1739209893.9577653;-32.816014438256545
1739209893.9577677;-38.13080360867914
1739209893.9577703;-45.120503652039325
1739209893.957773;-45.120503652039325
1739209893.9577754;-45.120503652039325
1739209893.957778;-45.120503652039325
1739209893.9577806;-45.120503652039325
1739209893.9577832;-38.13080360867914
1739209893.9577856;-45.120503652039325
1739209893.9577882;-38.13080360867914
1739209893.9577909;-45.120503652039325
1739209893.9577932;-38.13080360867914
1739209893.9577959;-38.13080360867914
1739209893.9577985;-38.13080360867914
1739209893.957801;-38.13080360867914
1739209893.9578035;-38.13080360867914
1739209893.957806;-33.981070128970906
1739209893.9578087;-33.981070128970906
1739209893.9578114;-45.120503652039325
1739209893.9578137;-45.120503652039325
1739209893.9578164;-38.13080360867914
1739209893.957819;-38.13080360867914
1739209893.9578214;-38.13080360867914
1739209893.957824;-45.120503652039325
1739209893.9578266;-45.120503652039325
1739209893.9578292;-38.13080360867914
1739209893.9578316;-38.13080360867914
1739209893.9578342;-45.120503652039325
1739209893.9578369;-38.13080360867914
1739209893.9578395;-45.120503652039325
1739209893.9578419;-45.120503652039325
1739209893.9578445;-38.13080360867914
1739209893.957847;-38.13080360867914
1739209893.9578495;-38.13080360867914
1739209893.9578521;-45.120503652039325
1739209893.9578547;-35.57807855764607
1739209893.9578574;-31.141103565318915
1739209893.9578598;-38.13080360867914
1739209893.9578624;-45.120503652039325
1739209893.957865;-38.13080360867914
1739209893.9578674;-32.816014438256545
1739209893.95787;-33.981070128970906
1739209893.9578726;-45.120503652039325
1739209893.9578753;-38.13080360867914
1739209893.9578776;-32.816014438256545
1739209893.9578803;-45.120503652039325
1739209893.957883;-45.120503652039325
1739209893.9578855;-38.13080360867914
1739209893.957888;-32.816014438256545
1739209893.9578905;-38.13080360867914
1739209893.9578931;-45.120503652039325
1739209893.9578955;-45.120503652039325
1739209893.9578981;-45.120503652039325
1739209893.9579008;-45.120503652039325
1739209893.9579034;-45.120503652039325
1739209893.9579058;-38.13080360867914
1739209893.9579084;-45.120503652039325
1739209893.957911;-33.981070128970906
1739209893.9579136;-45.120503652039325
1739209893.957916;-45.120503652039325
1739209893.9579186;-26.991370085610736
1739209893.9579213;-30.49652367304973
1739209893.9579237;-45.120503652039325
1739209893.9579263;-38.13080360867914
1739209893.957929;-32.816014438256545
1739209893.9579315;-45.120503652039325
1739209893.957934;-45.120503652039325
1739209893.9579365;-38.13080360867914
1739209893.9579391;-45.120503652039325
1739209893.9579415;-45.120503652039325
1739209893.9579442;-45.120503652039325
1739209893.9579468;-38.13080360867914
1739209893.9579494;-35.57807855764607
1739209893.9579518;-38.13080360867914
1739209893.9579544;-45.120503652039325
1739209893.957957;-45.120503652039325
1739209893.9579597;-35.57807855764607
1739209893.957962;-38.13080360867914
1739209893.9579647;-45.120503652039325
1739209893.9579673;-38.13080360867914
1739209893.9579697;-45.120503652039325
1739209893.9579723;-45.120503652039325
1739209893.957975;-38.13080360867914
1739209893.9579775;-38.13080360867914
1739209893.95798;-33.981070128970906
1739209893.9579825;-38.13080360867914
1739209893.9579852;-45.120503652039325
1739209893.9579875;-45.120503652039325
1739209893.9579902;-35.57807855764607
1739209893.9579928;-38.13080360867914
1739209893.9579954;-45.120503652039325
1739209893.9579978;-32.816014438256545
1739209893.9580004;-45.120503652039325
1739209893.958003;-38.13080360867914
1739209893.9580057;-45.120503652039325
1739209893.958008;-38.13080360867914
1739209893.9580107;-38.13080360867914
1739209893.9580133;-33.981070128970906
1739209893.9580157;-45.120503652039325
1739209893.9580183;-45.120503652039325
1739209893.958021;-38.13080360867914
1739209893.9580235;-32.816014438256545
1739209893.958026;-45.120503652039325
1739209893.9580286;-45.120503652039325
1739209893.9580312;-32.816014438256545
1739209893.9580338;-38.13080360867914
1739209893.9580362;-45.120503652039325
1739209893.9580388;-38.13080360867914
1739209893.9580414;-38.13080360867914
1739209893.9580438;-45.120503652039325
1739209893.9580464;-45.120503652039325
1739209893.958049;-38.13080360867914
1739209893.9580517;-35.57807855764607
1739209893.958054;-31.141103565318915
1739209893.9580567;-45.120503652039325
1739209893.9580593;-45.120503652039325
1739209893.9580617;-38.13080360867914
1739209893.9580643;-33.981070128970906
1739209893.958067;-38.13080360867914
1739209893.9580696;-45.120503652039325
1739209893.958072;-38.13080360867914
1739209893.9580746;-45.120503652039325
1739209893.9580772;-38.13080360867914
1739209893.9580798;-38.13080360867914
1739209893.9580822;-32.816014438256545
1739209893.9580848;-35.57807855764607
1739209893.9580874;-45.120503652039325
1739209893.9580898;-38.13080360867914
1739209893.9580925;-32.816014438256545
1739209893.958095;-35.57807855764607
1739209893.9580977;-45.120503652039325
1739209893.9581;-45.120503652039325
1739209893.9581027;-38.13080360867914
1739209893.9581053;-31.141103565318915
1739209893.958108;-38.13080360867914
1739209893.9581103;-45.120503652039325
1739209893.958113;-35.57807855764607
1739209893.9581156;-33.981070128970906
1739209893.958118;-45.120503652039325
1739209893.9581206;-45.120503652039325
1739209893.9581232;-45.120503652039325
1739209893.9581258;-45.120503652039325
1739209893.9581282;-45.120503652039325
1739209893.9581308;-45.120503652039325
1739209893.9581335;-45.120503652039325
1739209893.9581358;-38.13080360867914
1739209893.9581385;-38.13080360867914
1739209893.958141;-38.13080360867914
1739209893.9581437;-45.120503652039325
1739209893.958146;-33.981070128970906
1739209893.9581487;-38.13080360867914
1739209893.9581513;-38.13080360867914
1739209893.958154;-45.120503652039325
1739209893.9581563;-38.13080360867914
1739209893.958159;-32.816014438256545
1739209893.9581616;-38.13080360867914
1739209893.958164;-45.120503652039325
1739209893.9581666;-38.13080360867914
1739209893.9581692;-38.13080360867914
1739209893.9581718;-35.57807855764607
1739209893.9581742;-45.120503652039325
1739209893.9581769;-45.120503652039325
1739209893.9581795;-35.57807855764607
1739209893.9581819;-33.981070128970906
1739209893.9581845;-38.13080360867914
1739209893.958187;-31.141103565318915
1739209893.9581897;-30.49652367304973
1739209893.958192;-33.981070128970906
1739209893.9581947;-45.120503652039325
1739209893.9581974;-38.13080360867914
1739209893.9582;-38.13080360867914
1739209893.9582024;-38.13080360867914
1739209893.958205;-45.120503652039325
1739209893.9582076;-38.13080360867914
1739209893.95821;-38.13080360867914
1739209893.9582126;-45.120503652039325
1739209893.9582152;-38.13080360867914
1739209893.9582179;-38.13080360867914
1739209893.9582202;-45.120503652039325
1739209893.9582229;-45.120503652039325
1739209893.9582255;-45.120503652039325
1739209893.958228;-45.120503652039325
1739209893.9582305;-38.13080360867914
1739209893.958233;-38.13080360867914
1739209893.9582357;-45.120503652039325
1739209893.9582381;-45.120503652039325
1739209893.9582407;-38.13080360867914
1739209893.9576294;-45.120503652039325
1739209893.95763;-35.57807855764607
1739209893.9576302;-45.120503652039325
1739209893.9576306;-45.120503652039325
1739209893.957631;-38.13080360867914
1739209893.9576313;-38.13080360867914
1739209893.9576318;-38.13080360867914
1739209893.957632;-35.57807855764607
1739209893.9576325;-45.120503652039325
1739209893.957633;-45.120503652039325
1739209893.9576333;-38.13080360867914
1739209893.9576337;-32.816014438256545
1739209893.9576342;-38.13080360867914
1739209893.9576344;-45.120503652039325
1739209893.957635;-38.13080360867914
1739209893.9576354;-35.57807855764607
1739209893.9576356;-38.13080360867914
1739209893.957636;-38.13080360867914
1739209893.9576366;-38.13080360867914
1739209893.9576368;-45.120503652039325
1739209893.9576373;-38.13080360867914
1739209893.9576378;-38.13080360867914
1739209893.957638;-45.120503652039325
1739209893.9576385;-45.120503652039325
1739209893.9576387;-38.13080360867914
1739209893.9576392;-38.13080360867914
1739209893.9576397;-38.13080360867914
1739209893.95764;-38.13080360867914
1739209893.9576404;-45.120503652039325
1739209893.957641;-32.816014438256545
1739209893.9576411;-38.13080360867914
1739209893.9576416;-32.816014438256545
1739209893.957642;-35.57807855764607
1739209893.9576423;-38.13080360867914
1739209893.9576428;-33.981070128970906
1739209893.9576433;-38.13080360867914
1739209893.9576435;-38.13080360867914
1739209893.957644;-33.981070128970906
1739209893.9576445;-45.120503652039325
1739209893.9576447;-45.120503652039325
1739209893.9576452;-45.120503652039325
1739209893.9576454;-35.57807855764607
1739209893.957646;-38.13080360867914
1739209893.9576464;-45.120503652039325
1739209893.9576466;-45.120503652039325
1739209893.957647;-38.13080360867914
1739209893.9576476;-45.120503652039325
1739209893.9576478;-45.120503652039325
1739209893.9576483;-45.120503652039325
1739209893.9576488;-38.13080360867914
1739209893.957649;-38.13080360867914
1739209893.9576495;-45.120503652039325
1739209893.95765;-45.120503652039325
1739209893.9576502;-38.13080360867914
1739209893.9576507;-38.13080360867914
1739209893.9576511;-30.49652367304973
1739209893.9576514;-38.13080360867914
1739209893.9576519;-45.120503652039325
1739209893.957652;-45.120503652039325
1739209893.9576526;-38.13080360867914
1739209893.957653;-33.981070128970906
1739209893.9576533;-45.120503652039325
1739209893.9576538;-38.13080360867914
1739209893.9576542;-38.13080360867914
1739209893.9576545;-45.120503652039325
1739209893.957655;-35.57807855764607
1739209893.9576554;-45.120503652039325
1739209893.9576557;-45.120503652039325
1739209893.9576561;-38.13080360867914
1739209893.9576566;-45.120503652039325
1739209893.9576569;-45.120503652039325
1739209893.9576573;-28.21854285175415
1739209893.9576578;-32.816014438256545
1739209893.957658;-45.120503652039325
1739209893.9576585;-38.13080360867914
1739209893.9576588;-35.57807855764607
1739209893.9576592;-45.120503652039325
1739209893.9576597;-45.120503652039325
1739209893.95766;-45.120503652039325
1739209893.9576604;-38.13080360867914
1739209893.957661;-38.13080360867914
1739209893.9576612;-45.120503652039325
1739209893.9576616;-45.120503652039325
1739209893.957662;-38.13080360867914
1739209893.9576623;-45.120503652039325
1739209893.9576628;-45.120503652039325
1739209893.9576633;-33.981070128970906
1739209893.9576635;-45.120503652039325
1739209893.957664;-45.120503652039325
1739209893.9576645;-45.120503652039325
1739209893.9576647;-45.120503652039325
1739209893.9576652;-45.120503652039325
1739209893.9576654;-38.13080360867914
1739209893.957666;-38.13080360867914
1739209893.9576664;-45.120503652039325
1739209893.9576666;-32.816014438256545
1739209893.957667;-30.49652367304973
1739209893.9576676;-45.120503652039325
1739209893.9576678;-45.120503652039325
1739209893.9576683;-35.57807855764607
1739209893.9576688;-38.13080360867914
1739209893.957669;-45.120503652039325
1739209893.9576695;-38.13080360867914
1739209893.95767;-45.120503652039325
1739209893.9576702;-38.13080360867914
