CAN Message; 0x1d3:0000fd55bdb5f073
Timestamp;Amplitude
1739209736.3379915;-38.13080360867914
1739209736.3379946;-38.13080360867914
1739209736.337998;-38.13080360867914
1739209736.338001;-45.120503652039325
1739209736.338004;-45.120503652039325
1739209736.3380075;-38.13080360867914
1739209736.3380105;-45.120503652039325
1739209736.3380136;-38.13080360867914
1739209736.338017;-38.13080360867914
1739209736.33802;-38.13080360867914
1739209736.3380232;-38.13080360867914
1739209736.3380265;-35.57807855764607
1739209736.3380296;-45.120503652039325
1739209736.3380327;-38.13080360867914
1739209736.338036;-38.13080360867914
1739209736.3380392;-33.981070128970906
1739209736.3380423;-35.57807855764607
1739209736.3380456;-35.57807855764607
1739209736.3380487;-45.120503652039325
1739209736.3380518;-38.13080360867914
1739209736.338055;-32.816014438256545
1739209736.3380582;-35.57807855764607
1739209736.3380613;-45.120503652039325
1739209736.3380644;-33.981070128970906
1739209736.3380678;-45.120503652039325
1739209736.3380709;-45.120503652039325
1739209736.338074;-35.57807855764607
1739209736.3380773;-38.13080360867914
1739209736.3380804;-45.120503652039325
1739209736.3380835;-45.120503652039325
1739209736.3380868;-45.120503652039325
1739209736.33809;-31.141103565318915
1739209736.338093;-38.13080360867914
1739209736.3380964;-45.120503652039325
1739209736.3380995;-45.120503652039325
1739209736.3381026;-38.13080360867914
1739209736.338106;-38.13080360867914
1739209736.338109;-45.120503652039325
1739209736.338112;-38.13080360867914
1739209736.3381155;-38.13080360867914
1739209736.3381186;-35.57807855764607
1739209736.3381217;-33.981070128970906
1739209736.338125;-35.57807855764607
1739209736.338128;-38.13080360867914
1739209736.3381312;-38.13080360867914
1739209736.3381343;-45.120503652039325
1739209736.3381376;-38.13080360867914
1739209736.3381407;-45.120503652039325
1739209736.3381438;-38.13080360867914
1739209736.3381472;-38.13080360867914
1739209736.3381503;-45.120503652039325
1739209736.3381534;-38.13080360867914
1739209736.3381567;-38.13080360867914
1739209736.3381598;-45.120503652039325
1739209736.338163;-45.120503652039325
1739209736.3381662;-45.120503652039325
1739209736.3381693;-45.120503652039325
1739209736.3381724;-38.13080360867914
1739209736.3381758;-45.120503652039325
1739209736.3381789;-38.13080360867914
1739209736.338182;-45.120503652039325
1739209736.3381853;-38.13080360867914
1739209736.3381884;-38.13080360867914
1739209736.3381915;-33.981070128970906
1739209736.3381948;-38.13080360867914
1739209736.338198;-45.120503652039325
1739209736.338201;-38.13080360867914
1739209736.3382044;-33.981070128970906
1739209736.3382075;-45.120503652039325
1739209736.3382106;-45.120503652039325
1739209736.3382137;-33.981070128970906
1739209736.338217;-31.141103565318915
1739209736.3382201;-35.57807855764607
1739209736.3382232;-45.120503652039325
1739209736.3382266;-35.57807855764607
1739209736.3382297;-45.120503652039325
1739209736.3382328;-38.13080360867914
1739209736.338236;-33.981070128970906
1739209736.3382392;-35.57807855764607
1739209736.3382423;-33.981070128970906
1739209736.3382456;-33.981070128970906
1739209736.3382487;-45.120503652039325
1739209736.3382518;-45.120503652039325
1739209736.3382552;-38.13080360867914
1739209736.3382583;-38.13080360867914
1739209736.3382614;-45.120503652039325
1739209736.3382647;-38.13080360867914
1739209736.3382678;-45.120503652039325
1739209736.338271;-35.57807855764607
1739209736.3382742;-38.13080360867914
1739209736.3382773;-38.13080360867914
1739209736.3382804;-45.120503652039325
1739209736.3382838;-45.120503652039325
1739209736.3382869;-38.13080360867914
1739209736.33829;-45.120503652039325
1739209736.338293;-38.13080360867914
1739209736.3382964;-38.13080360867914
1739209736.3382995;-38.13080360867914
1739209736.3383026;-35.57807855764607
1739209736.338306;-35.57807855764607
1739209736.338309;-38.13080360867914
1739209736.3383121;-38.13080360867914
1739209736.3383155;-38.13080360867914
1739209736.3383186;-35.57807855764607
1739209736.3383217;-38.13080360867914
1739209736.338325;-38.13080360867914
1739209736.3383281;-35.57807855764607
1739209736.3383312;-38.13080360867914
1739209736.3383346;-45.120503652039325
1739209736.3383377;-45.120503652039325
1739209736.3383408;-30.49652367304973
1739209736.338344;-38.13080360867914
1739209736.3383472;-33.981070128970956
1739209736.3383503;-45.120503652039325
1739209736.3383536;-35.57807855764607
1739209736.3383567;-38.13080360867914
1739209736.3383598;-45.120503652039325
1739209736.3383632;-38.13080360867914
1739209736.3383663;-38.13080360867914
1739209736.3383694;-35.57807855764607
1739209736.3383727;-28.58837851428586
1739209736.3383758;-38.13080360867914
1739209736.338379;-35.57807855764607
1739209736.338382;-35.57807855764607
1739209736.3383853;-38.13080360867914
1739209736.3383884;-45.120503652039325
1739209736.3383915;-35.57807855764607
1739209736.3383949;-45.120503652039325
1739209736.338398;-33.981070128970956
1739209736.338401;-45.120503652039325
1739209736.3384044;-38.13080360867914
1739209736.3384075;-38.13080360867914
1739209736.3384106;-38.13080360867914
1739209736.338414;-38.13080360867914
1739209736.338417;-35.57807855764607
1739209736.3384202;-35.57807855764607
1739209736.3384235;-30.49652367304973
1739209736.3384266;-35.57807855764607
1739209736.3384297;-45.120503652039325
1739209736.338433;-38.13080360867914
1739209736.3384361;-45.120503652039325
1739209736.3384392;-45.120503652039325
1739209736.3384426;-38.13080360867914
1739209736.3384457;-33.981070128970906
1739209736.3384488;-45.120503652039325
1739209736.338452;-45.120503652039325
1739209736.3384552;-38.13080360867914
1739209736.3384583;-38.13080360867914
1739209736.3384614;-38.13080360867914
1739209736.3384647;-38.13080360867914
1739209736.3384678;-45.120503652039325
1739209736.338471;-45.120503652039325
1739209736.3384743;-38.13080360867914
1739209736.3384774;-45.120503652039325
1739209736.3384805;-45.120503652039325
1739209736.3384838;-45.120503652039325
1739209736.338487;-45.120503652039325
1739209736.33849;-45.120503652039325
1739209736.3384933;-45.120503652039325
1739209736.3384964;-45.120503652039325
1739209736.3384995;-35.57807855764607
1739209736.338503;-38.13080360867914
1739209736.338506;-45.120503652039325
1739209736.338509;-45.120503652039325
1739209736.3385124;-38.13080360867914
1739209736.3385155;-38.13080360867914
1739209736.3385186;-45.120503652039325
1739209736.338522;-38.13080360867914
1739209736.338525;-45.120503652039325
1739209736.3385282;-38.13080360867914
1739209736.3385315;-45.120503652039325
1739209736.3385346;-45.120503652039325
1739209736.3385377;-45.120503652039325
1739209736.3385408;-38.13080360867914
1739209736.3385441;-38.13080360867914
1739209736.3385472;-45.120503652039325
1739209736.3385503;-35.57807855764607
1739209736.3385537;-38.13080360867914
1739209736.3385568;-38.13080360867914
1739209736.3385599;-45.120503652039325
1739209736.3385632;-38.13080360867914
1739209736.3385663;-33.981070128970906
1739209736.3385694;-45.120503652039325
1739209736.3385727;-45.120503652039325
1739209736.3385758;-45.120503652039325
1739209736.338579;-45.120503652039325
1739209736.3385823;-45.120503652039325
1739209736.3385854;-45.120503652039325
1739209736.3385885;-38.13080360867914
1739209736.3385918;-33.981070128970906
1739209736.338595;-38.13080360867914
1739209736.338598;-45.120503652039325
1739209736.3386014;-35.57807855764607
1739209736.3386045;-38.13080360867914
1739209736.3386075;-45.120503652039325
1739209736.338611;-45.120503652039325
1739209736.338614;-38.13080360867914
1739209736.338617;-38.13080360867914
1739209736.3386202;-38.13080360867914
1739209736.3386235;-38.13080360867914
1739209736.3386266;-38.13080360867914
1739209736.3386297;-38.13080360867914
1739209736.338633;-38.13080360867914
1739209736.3386362;-38.13080360867914
1739209736.3386393;-38.13080360867914
1739209736.3386426;-38.13080360867914
1739209736.3386457;-38.13080360867914
1739209736.3386488;-38.13080360867914
1739209736.3386521;-32.816014438256545
1739209736.3386552;-38.13080360867914
1739209736.3386583;-45.120503652039325
1739209736.3386617;-38.13080360867914
1739209736.3386648;-38.13080360867914
1739209736.3386679;-38.13080360867914
1739209736.3386712;-35.57807855764607
1739209736.3386743;-35.57807855764607
1739209736.3386774;-38.13080360867914
1739209736.3386807;-38.13080360867914
1739209736.3386838;-38.13080360867914
1739209736.338687;-38.13080360867914
1739209736.3386903;-38.13080360867914
1739209736.3386934;-38.13080360867914
1739209736.3386965;-45.120503652039325
1739209736.3386998;-45.120503652039325
1739209736.338703;-45.120503652039325
1739209736.338706;-45.120503652039325
1739209736.338709;-38.13080360867914
1739209736.3387125;-38.13080360867914
1739209736.3387156;-38.13080360867914
1739209736.3387187;-45.120503652039325
1739209736.338722;-38.13080360867914
1739209736.338725;-45.120503652039325
1739209736.3387282;-38.13080360867914
1739209736.3387315;-32.816014438256545
1739209736.3387346;-45.120503652039325
1739209736.3387377;-38.13080360867914
1739209736.338741;-45.120503652039325
1739209736.3387442;-35.57807855764607
1739209736.3387473;-33.981070128970906
1739209736.3387506;-38.13080360867914
1739209736.3387537;-45.120503652039325
1739209736.3387568;-45.120503652039325
1739209736.3387601;-38.13080360867914
1739209736.3387632;-38.13080360867914
1739209736.3387663;-38.13080360867914
1739209736.3387697;-38.13080360867914
1739209736.3387728;-45.120503652039325
1739209736.3387759;-45.120503652039325
1739209736.3387792;-45.120503652039325
1739209736.3387823;-33.981070128970906
1739209736.3387854;-33.981070128970906
1739209736.3387885;-45.120503652039325
1739209736.3387918;-45.120503652039325
1739209736.338795;-35.57807855764607
1739209736.338798;-45.120503652039325
1739209736.3388014;-45.120503652039325
1739209736.3388045;-33.981070128970906
1739209736.3388076;-38.13080360867914
1739209736.338811;-38.13080360867914
1739209736.338814;-38.13080360867914
1739209736.3388171;-38.13080360867914
1739209736.3388205;-38.13080360867914
1739209736.3388236;-45.120503652039325
1739209736.3388267;-45.120503652039325
1739209736.33883;-38.13080360867914
1739209736.338833;-38.13080360867914
1739209736.3388362;-38.13080360867914
1739209736.3388395;-38.13080360867914
1739209736.3388426;-45.120503652039325
1739209736.3388457;-38.13080360867914
1739209736.338849;-38.13080360867914
1739209736.3388522;-45.120503652039325
1739209736.3388553;-45.120503652039325
1739209736.3388586;-35.57807855764607
1739209736.3388617;-38.13080360867914
1739209736.3388648;-45.120503652039325
1739209736.338868;-45.120503652039325
1739209736.3388712;-38.13080360867914
1739209736.3388743;-38.13080360867914
1739209736.3388774;-38.13080360867914
1739209736.3388808;-45.120503652039325
1739209736.3388839;-33.981070128970906
1739209736.338887;-38.13080360867914
1739209736.3388903;-38.13080360867914
1739209736.3388934;-45.120503652039325
1739209736.3388965;-38.13080360867914
1739209736.3388999;-38.13080360867914
1739209736.338903;-38.13080360867914
1739209736.338906;-45.120503652039325
1739209736.3389094;-38.13080360867914
1739209736.3389125;-33.981070128970906
1739209736.3389156;-45.120503652039325
1739209736.338919;-35.57807855764607
1739209736.338922;-38.13080360867914
1739209736.3389251;-35.57807855764607
1739209736.3389285;-38.13080360867914
1739209736.3389316;-38.13080360867914
1739209736.3389347;-38.13080360867914
1739209736.338938;-38.13080360867914
1739209736.338941;-38.13080360867914
1739209736.3389442;-45.120503652039325
1739209736.3389473;-38.13080360867914
1739209736.3389506;-38.13080360867914
1739209736.3389537;-38.13080360867914
1739209736.3389568;-45.120503652039325
1739209736.3389602;-38.13080360867914
1739209736.3389633;-28.58837851428586
1739209736.3389664;-38.13080360867914
1739209736.3389697;-45.120503652039325
1739209736.3389728;-38.13080360867914
1739209736.338976;-38.13080360867914
1739209736.3389792;-38.13080360867914
1739209736.3389823;-38.13080360867914
1739209736.3389854;-45.120503652039325
1739209736.3389888;-33.981070128970956
1739209736.3389919;-45.120503652039325
1739209736.338995;-35.57807855764607
1739209736.3389983;-45.120503652039325
1739209736.3390014;-45.120503652039325
1739209736.3390045;-38.13080360867914
1739209736.3390079;-45.120503652039325
1739209736.339011;-38.13080360867914
1739209736.339014;-27.8777449560314
1739209736.3390174;-38.13080360867914
1739209736.3390205;-38.13080360867914
1739209736.3390236;-32.816014438256545
1739209736.3390267;-45.120503652039325
1739209736.33903;-45.120503652039325
1739209736.3390331;-45.120503652039325
1739209736.3390362;-33.981070128970906
1739209736.3390396;-31.141103565318943
1739209736.3390427;-45.120503652039325
1739209736.3390458;-45.120503652039325
1739209736.339049;-45.120503652039325
1739209736.3390522;-45.120503652039325
1739209736.3390553;-45.120503652039325
1739209736.3390586;-45.120503652039325
1739209736.3390617;-45.120503652039325
1739209736.3390648;-31.141103565318893
1739209736.3390682;-38.13080360867914
1739209736.3390713;-45.120503652039325
1739209736.3390744;-38.13080360867914
1739209736.3390777;-45.120503652039325
1739209736.3390808;-45.120503652039325
1739209736.339084;-38.13080360867914
1739209736.3390872;-38.13080360867914
1739209736.3390903;-45.120503652039325
1739209736.3390934;-45.120503652039325
1739209736.3390968;-35.57807855764607
1739209736.3391;-33.981070128970906
1739209736.339103;-45.120503652039325
1739209736.339106;-38.13080360867914
1739209736.3391094;-45.120503652039325
1739209736.3391125;-35.57807855764607
1739209736.3391156;-45.120503652039325
1739209736.339119;-45.120503652039325
1739209736.339122;-45.120503652039325
1739209736.3391252;-45.120503652039325
1739209736.3391285;-38.13080360867914
1739209736.3391316;-45.120503652039325
1739209736.3391347;-45.120503652039325
1739209736.339138;-45.120503652039325
1739209736.3391411;-26.991370085610736
1739209736.3391442;-27.8777449560314
1739209736.3391476;-45.120503652039325
1739209736.3391507;-45.120503652039325
1739209736.3391538;-35.57807855764607
1739209736.339157;-35.57807855764607
1739209736.3391602;-45.120503652039325
1739209736.3391633;-35.57807855764607
1739209736.3391666;-38.13080360867914
1739209736.3391697;-45.120503652039325
1739209736.3391728;-38.13080360867914
1739209736.3391762;-45.120503652039325
1739209736.3391793;-38.13080360867914
1739209736.3391824;-38.13080360867914
1739209736.3391857;-38.13080360867914
1739209736.3391888;-38.13080360867914
1739209736.339192;-45.120503652039325
1739209736.339195;-38.13080360867914
1739209736.3391984;-38.13080360867914
1739209736.3392015;-33.981070128970906
1739209736.3392045;-45.120503652039325
1739209736.339208;-38.13080360867914
1739209736.339211;-35.57807855764607
1739209736.339214;-35.57807855764607
1739209736.3392174;-45.120503652039325
1739209736.3392205;-38.13080360867914
1739209736.3392236;-35.57807855764607
1739209736.339227;-38.13080360867914
1739209736.33923;-38.13080360867914
1739209736.3392332;-35.57807855764607
1739209736.3392365;-38.13080360867914
1739209736.3392396;-31.141103565318915
1739209736.3392427;-45.120503652039325
1739209736.339246;-45.120503652039325
1739209736.3392491;-38.13080360867914
1739209736.3392522;-35.57807855764607
1739209736.3392556;-45.120503652039325
1739209736.3392587;-45.120503652039325
1739209736.3392618;-38.13080360867914
1739209736.339265;-45.120503652039325
1739209736.3392682;-38.13080360867914
1739209736.3392713;-32.816014438256545
1739209736.3392744;-38.13080360867914
1739209736.3392777;-38.13080360867914
1739209736.3392808;-35.57807855764607
1739209736.339284;-35.57807855764607
1739209736.3392873;-38.13080360867914
1739209736.3392904;-38.13080360867914
1739209736.3392935;-45.120503652039325
1739209736.3392968;-38.13080360867914
1739209736.3393;-38.13080360867914
1739209736.339303;-38.13080360867914
1739209736.3393064;-45.120503652039325
1739209736.3393095;-45.120503652039325
1739209736.3393126;-38.13080360867914
1739209736.339316;-38.13080360867914
1739209736.339319;-38.13080360867914
1739209736.339322;-35.57807855764607
1739209736.3393254;-35.57807855764607
1739209736.3393285;-45.120503652039325
1739209736.3393316;-45.120503652039325
1739209736.339335;-35.57807855764607
1739209736.339338;-38.13080360867914
1739209736.3393412;-38.13080360867914
1739209736.3393445;-45.120503652039325
1739209736.3393476;-45.120503652039325
1739209736.3393507;-45.120503652039325
1739209736.3393538;-45.120503652039325
1739209736.3393571;-45.120503652039325
1739209736.3393602;-45.120503652039325
1739209736.3393633;-38.13080360867914
1739209736.3393667;-35.57807855764607
1739209736.3393698;-38.13080360867914
1739209736.3393729;-33.981070128970906
1739209736.3393762;-38.13080360867914
1739209736.3393793;-38.13080360867914
1739209736.3393824;-45.120503652039325
1739209736.3393857;-33.981070128970906
1739209736.3393888;-38.13080360867914
1739209736.339392;-38.13080360867914
1739209736.3393953;-45.120503652039325
1739209736.3393984;-38.13080360867914
1739209736.3394015;-38.13080360867914
1739209736.3394048;-45.120503652039325
1739209736.339408;-45.120503652039325
1739209736.339411;-45.120503652039325
1739209736.3394144;-45.120503652039325
1739209736.3394175;-45.120503652039325
1739209736.3394206;-45.120503652039325
1739209736.339424;-33.981070128970906
1739209736.339427;-45.120503652039325
1739209736.33943;-45.120503652039325
1739209736.3394332;-38.13080360867914
1739209736.3394365;-33.981070128970906
1739209736.3394396;-38.13080360867914
1739209736.3394427;-38.13080360867914
1739209736.339446;-45.120503652039325
1739209736.3394492;-38.13080360867914
1739209736.3394523;-45.120503652039325
1739209736.3394556;-45.120503652039325
1739209736.3394587;-45.120503652039325
1739209736.3394618;-45.120503652039325
1739209736.3394651;-45.120503652039325
1739209736.3394682;-45.120503652039325
1739209736.3394713;-45.120503652039325
1739209736.3394747;-38.13080360867914
1739209736.3394778;-38.13080360867914
1739209736.3394809;-45.120503652039325
1739209736.3394842;-38.13080360867914
1739209736.3394873;-38.13080360867914
1739209736.3394904;-45.120503652039325
1739209736.3394938;-45.120503652039325
1739209736.3394969;-38.13080360867914
1739209736.3395;-38.13080360867914
1739209736.3395033;-45.120503652039325
1739209736.3395064;-38.13080360867914
1739209736.3395095;-38.13080360867914
1739209736.3395128;-45.120503652039325
1739209736.339516;-45.120503652039325
1739209736.339519;-45.120503652039325
1739209736.3395221;-45.120503652039325
1739209736.3395255;-45.120503652039325
1739209736.3395286;-45.120503652039325
1739209736.3395317;-38.13080360867914
1739209736.339535;-38.13080360867914
1739209736.339538;-38.13080360867914
1739209736.3395412;-38.13080360867914
1739209736.3395445;-45.120503652039325
1739209736.3395476;-45.120503652039325
1739209736.3395507;-38.13080360867914
1739209736.339554;-38.13080360867914
1739209736.3395572;-38.13080360867914
1739209736.3395603;-35.57807855764607
1739209736.3395636;-45.120503652039325
1739209736.3395667;-45.120503652039325
1739209736.3395698;-35.57807855764607
1739209736.3395731;-45.120503652039325
1739209736.3395762;-38.13080360867914
1739209736.3395793;-38.13080360867914
1739209736.3395827;-38.13080360867914
1739209736.3395858;-38.13080360867914
1739209736.3395889;-38.13080360867914
1739209736.3395922;-38.13080360867914
1739209736.3395953;-45.120503652039325
1739209736.3395984;-45.120503652039325
1739209736.3396015;-45.120503652039325
1739209736.3396049;-31.141103565318893
1739209736.339608;-32.816014438256545
1739209736.339611;-45.120503652039325
1739209736.3396144;-45.120503652039325
1739209736.3396175;-32.816014438256545
1739209736.3396206;-32.816014438256545
1739209736.339624;-45.120503652039325
1739209736.339627;-38.13080360867914
1739209736.3396301;-45.120503652039325
1739209736.3396335;-38.13080360867914
1739209736.3396366;-45.120503652039325
1739209736.3396397;-38.13080360867914
1739209736.339643;-38.13080360867914
1739209736.339646;-38.13080360867914
1739209736.3396492;-45.120503652039325
1739209736.3396525;-45.120503652039325
1739209736.3396556;-29.438486411369333
1739209736.3396587;-32.816014438256545
1739209736.339662;-45.120503652039325
1739209736.3396652;-45.120503652039325
1739209736.3396683;-38.13080360867914
1739209736.3396716;-35.57807855764607
1739209736.3396747;-45.120503652039325
1739209736.3396778;-45.120503652039325
1739209736.339681;-45.120503652039325
1739209736.3396842;-45.120503652039325
1739209736.3396873;-38.13080360867914
1739209736.3396904;-45.120503652039325
1739209736.3396938;-32.816014438256545
1739209736.339697;-45.120503652039325
1739209736.3397;-38.13080360867914
1739209736.3397033;-38.13080360867914
1739209736.3397064;-35.57807855764607
1739209736.3397095;-35.57807855764607
1739209736.3397129;-45.120503652039325
1739209736.339716;-45.120503652039325
1739209736.339725;-38.13080360867914
1739209736.3397338;-38.13080360867914
1739209736.339743;-45.120503652039325
1739209736.3397517;-38.13080360867914
1739209736.3397608;-45.120503652039325
1739209736.3397696;-45.120503652039325
1739209736.3397787;-45.120503652039325
1739209736.3397877;-45.120503652039325
1739209736.3397965;-45.120503652039325
1739209736.3398056;-45.120503652039325
1739209736.3398144;-33.981070128970906
1739209736.3398235;-45.120503652039325
1739209736.3398323;-45.120503652039325
1739209736.3398414;-38.13080360867914
1739209736.3398504;-45.120503652039325
1739209736.3398592;-45.120503652039325
1739209736.3398683;-35.57807855764607
1739209736.3398771;-35.57807855764607
1739209736.3398862;-38.13080360867914
1739209736.339895;-38.13080360867914
1739209736.339904;-38.13080360867914
1739209736.3399131;-33.981070128970906
1739209736.339922;-35.57807855764607
1739209736.339931;-33.981070128970906
1739209736.3399398;-45.120503652039325
1739209736.339949;-38.13080360867914
1739209736.3399577;-38.13080360867914
1739209736.3399668;-38.13080360867914
1739209736.3399758;-45.120503652039325
1739209736.3399847;-33.981070128970956
1739209736.3399937;-32.816014438256545
1739209736.3400025;-38.13080360867914
1739209736.3400116;-45.120503652039325
1739209736.3400204;-45.120503652039325
1739209736.3400295;-32.816014438256545
1739209736.3400383;-38.13080360867914
1739209736.3400474;-38.13080360867914
1739209736.3400564;-27.267205301931607
1739209736.3400652;-38.13080360867914
1739209736.3400743;-38.13080360867914
1739209736.3400831;-38.13080360867914
1739209736.3400922;-31.141103565318915
1739209736.340101;-38.13080360867914
1739209736.34011;-38.13080360867914
1739209736.3401191;-45.120503652039325
1739209736.340128;-30.49652367304976
1739209736.340137;-38.13080360867914
1739209736.3401458;-45.120503652039325
1739209736.340155;-38.13080360867914
1739209736.3401637;-45.120503652039325
1739209736.3401728;-45.120503652039325
1739209736.3401818;-45.120503652039325
1739209736.3401906;-38.13080360867914
1739209736.3401997;-27.267205301931607
1739209736.3402085;-45.120503652039325
1739209736.3402176;-38.13080360867914
1739209736.3402264;-45.120503652039325
1739209736.3402355;-38.13080360867914
1739209736.3402445;-45.120503652039325
1739209736.3402534;-38.13080360867914
1739209736.3402624;-45.120503652039325
1739209736.3402712;-45.120503652039325
1739209736.3402803;-38.13080360867914
1739209736.340289;-38.13080360867914
1739209736.3402982;-38.13080360867914
1739209736.3403072;-45.120503652039325
1739209736.340316;-38.13080360867914
1739209736.340325;-38.13080360867914
1739209736.340334;-38.13080360867914
1739209736.340343;-38.13080360867914
1739209736.3403518;-38.13080360867914
1739209736.3403609;-38.13080360867914
1739209736.34037;-35.57807855764607
1739209736.3403788;-38.13080360867914
1739209736.3403878;-45.120503652039325
1739209736.3403966;-38.13080360867914
1739209736.3404057;-45.120503652039325
1739209736.3404145;-38.13080360867914
1739209736.3404236;-45.120503652039325
1739209736.3404326;-45.120503652039325
1739209736.3404415;-45.120503652039325
1739209736.3404505;-45.120503652039325
1739209736.3404593;-45.120503652039325
1739209736.3404684;-45.120503652039325
1739209736.3404772;-45.120503652039325
1739209736.3404863;-45.120503652039325
1739209736.3404953;-45.120503652039325
1739209736.3405042;-38.13080360867914
1739209736.3405132;-45.120503652039325
1739209736.340522;-38.13080360867914
1739209736.340531;-38.13080360867914
1739209736.34054;-38.13080360867914
1739209736.340549;-45.120503652039325
1739209736.340558;-38.13080360867914
1739209736.3405669;-38.13080360867914
1739209736.340576;-38.13080360867914
1739209736.3405848;-38.13080360867914
1739209736.3405938;-38.13080360867914
1739209736.3406026;-38.13080360867914
1739209736.3406117;-45.120503652039325
1739209736.3406208;-35.57807855764607
1739209736.3406296;-31.141103565318915
1739209736.3406386;-33.981070128970906
1739209736.3406475;-45.120503652039325
1739209736.3406565;-38.13080360867914
1739209736.3406653;-35.57807855764607
1739209736.3406744;-45.120503652039325
1739209736.3406832;-45.120503652039325
1739209736.3406923;-38.13080360867914
1739209736.3407013;-31.141103565318915
1739209736.3407102;-32.81601443825658
1739209736.3407192;-45.120503652039325
1739209736.340728;-35.57807855764607
1739209736.340737;-38.13080360867914
1739209736.340746;-35.57807855764607
1739209736.340755;-38.13080360867914
1739209736.340764;-45.120503652039325
1739209736.3407729;-38.13080360867914
1739209736.340782;-33.981070128970906
1739209736.3407907;-33.981070128970906
1739209736.3407998;-45.120503652039325
1739209736.3408086;-45.120503652039325
1739209736.3408177;-45.120503652039325
1739209736.3408267;-45.120503652039325
1739209736.3408356;-45.120503652039325
1739209736.3408446;-45.120503652039325
1739209736.3408535;-45.120503652039325
1739209736.3408625;-45.120503652039325
1739209736.3408713;-45.120503652039325
1739209736.3408804;-38.13080360867914
1739209736.3408895;-38.13080360867914
1739209736.3408983;-45.120503652039325
1739209736.3409073;-45.120503652039325
1739209736.3409162;-45.120503652039325
1739209736.3409252;-38.13080360867914
1739209736.340934;-45.120503652039325
1739209736.340943;-38.13080360867914
1739209736.3409522;-45.120503652039325
1739209736.340961;-38.13080360867914
1739209736.34097;-45.120503652039325
1739209736.3409789;-45.120503652039325
1739209736.340988;-38.13080360867914
1739209736.3409967;-38.13080360867914
1739209736.3410058;-45.120503652039325
1739209736.3410149;-35.57807855764607
1739209736.3410237;-31.141103565318915
1739209736.3410327;-45.120503652039325
1739209736.3410416;-45.120503652039325
1739209736.3410506;-35.57807855764607
1739209736.3410594;-33.981070128970906
1739209736.3410685;-38.13080360867914
1739209736.3410776;-45.120503652039325
1739209736.3410864;-32.816014438256545
1739209736.3410954;-33.981070128970906
1739209736.3411043;-38.13080360867914
1739209736.3411133;-35.57807855764607
1739209736.3411222;-38.13080360867914
1739209736.3411312;-35.57807855764607
1739209736.3411403;-38.13080360867914
1739209736.341149;-38.13080360867914
1739209736.3411582;-38.13080360867914
1739209736.341167;-38.13080360867914
1739209736.341176;-45.120503652039325
1739209736.3411849;-45.120503652039325
1739209736.341194;-38.13080360867914
1739209736.341203;-45.120503652039325
1739209736.3412118;-45.120503652039325
1739209736.3412209;-38.13080360867914
1739209736.3412297;-38.13080360867914
1739209736.3412387;-45.120503652039325
1739209736.3412476;-38.13080360867914
1739209736.3412566;-35.57807855764607
1739209736.3412654;-38.13080360867914
1739209736.3412745;-38.13080360867914
1739209736.3412836;-38.13080360867914
1739209736.3412924;-45.120503652039325
1739209736.3413014;-45.120503652039325
1739209736.3413103;-38.13080360867914
1739209736.3413193;-38.13080360867914
1739209736.3413281;-38.13080360867914
1739209736.3413372;-35.57807855764607
1739209736.3413463;-35.57807855764607
1739209736.341355;-45.120503652039325
1739209736.3413641;-38.13080360867914
1739209736.341373;-38.13080360867914
1739209736.341382;-45.120503652039325
1739209736.3413908;-38.13080360867914
1739209736.3414;-33.981070128970906
1739209736.341409;-45.120503652039325
1739209736.3414178;-45.120503652039325
1739209736.3414268;-38.13080360867914
1739209736.3414357;-45.120503652039325
1739209736.3414447;-45.120503652039325
1739209736.3414536;-45.120503652039325
1739209736.3414626;-45.120503652039325
1739209736.3414717;-45.120503652039325
1739209736.3414805;-45.120503652039325
1739209736.3414896;-38.13080360867914
1739209736.3414984;-45.120503652039325
1739209736.3415074;-45.120503652039325
1739209736.3415163;-35.57807855764607
1739209736.3415253;-35.57807855764607
1739209736.3415344;-45.120503652039325
1739209736.3415432;-45.120503652039325
1739209736.3415523;-38.13080360867914
1739209736.341561;-32.816014438256545
1739209736.3415701;-45.120503652039325
1739209736.341579;-45.120503652039325
1739209736.341588;-35.57807855764607
1739209736.341597;-38.13080360867914
1739209736.341606;-45.120503652039325
1739209736.341615;-45.120503652039325
1739209736.3416238;-32.816014438256545
1739209736.3416328;-45.120503652039325
1739209736.3416417;-45.120503652039325
1739209736.3416507;-45.120503652039325
1739209736.3416598;-35.57807855764607
1739209736.3416686;-33.981070128970906
1739209736.3416777;-38.13080360867914
1739209736.3416865;-38.13080360867914
1739209736.3416955;-32.816014438256545
1739209736.3417044;-38.13080360867914
1739209736.3417134;-45.120503652039325
1739209736.3417225;-33.981070128970906
1739209736.3417313;-45.120503652039325
1739209736.3417404;-38.13080360867914
1739209736.3417492;-45.120503652039325
1739209736.3417583;-45.120503652039325
1739209736.341767;-38.13080360867914
1739209736.3417761;-45.120503652039325
1739209736.3417852;-45.120503652039325
1739209736.341794;-38.13080360867914
1739209736.341803;-45.120503652039325
1739209736.341812;-45.120503652039325
1739209736.341821;-35.57807855764607
1739209736.3418298;-35.57807855764607
1739209736.3418388;-45.120503652039325
1739209736.341848;-38.13080360867914
1739209736.3418567;-38.13080360867914
1739209736.3418658;-38.13080360867914
1739209736.3418746;-45.120503652039325
1739209736.3418837;-45.120503652039325
