CAN Message; 0x1b8:010088a0f91d9b38
1739209659.5357554;-38.13080360867914
1739209659.5357583;-38.13080360867914
1739209659.535761;-45.120503652039325
1739209659.535764;-35.57807855764607
1739209659.5357668;-35.57807855764607
1739209659.5357697;-38.13080360867914
1739209659.5357726;-45.120503652039325
1739209659.5357754;-38.13080360867914
1739209659.5357783;-38.13080360867914
1739209659.5357811;-38.13080360867914
1739209659.535784;-38.13080360867914
1739209659.5357869;-38.13080360867914
1739209659.5357897;-35.57807855764607
1739209659.5357926;-38.13080360867914
1739209659.5357955;-45.120503652039325
1739209659.5357985;-38.13080360867914
1739209659.5358014;-38.13080360867914
1739209659.5358043;-45.120503652039325
1739209659.5358071;-38.13080360867914
1739209659.53581;-35.57807855764607
1739209659.5358129;-45.120503652039325
1739209659.5358157;-35.57807855764607
1739209659.5358186;-31.141103565318893
1739209659.5358214;-38.13080360867914
1739209659.5358243;-45.120503652039325
1739209659.5358272;-38.13080360867914
1739209659.53583;-38.13080360867914
1739209659.535833;-45.120503652039325
1739209659.5358357;-38.13080360867914
1739209659.5358386;-45.120503652039325
1739209659.5358417;-38.13080360867914
1739209659.5358446;-38.13080360867914
1739209659.5358474;-45.120503652039325
1739209659.5358503;-45.120503652039325
1739209659.5358531;-38.13080360867914
1739209659.535856;-35.57807855764607
1739209659.5358589;-45.120503652039325
1739209659.5358617;-38.13080360867914
1739209659.5358646;-38.13080360867914
1739209659.5358675;-38.13080360867914
1739209659.5358703;-38.13080360867914
1739209659.5358732;-38.13080360867914
1739209659.535876;-45.120503652039325
1739209659.535879;-38.13080360867914
1739209659.5358818;-45.120503652039325
1739209659.5358849;-31.141103565318915
1739209659.5358877;-32.816014438256545
1739209659.5358906;-45.120503652039325
1739209659.5358934;-45.120503652039325
1739209659.5358963;-38.13080360867914
1739209659.5358992;-45.120503652039325
1739209659.535902;-45.120503652039325
1739209659.535905;-35.57807855764607
1739209659.5359077;-45.120503652039325
1739209659.5359106;-33.981070128970956
1739209659.5359135;-32.816014438256545
1739209659.5359163;-38.13080360867914
1739209659.5359192;-38.13080360867914
1739209659.535922;-45.120503652039325
1739209659.535925;-33.981070128970906
1739209659.5359278;-38.13080360867914
1739209659.5359309;-32.816014438256545
1739209659.5359337;-28.21854285175415
1739209659.5359366;-38.13080360867914
1739209659.5359395;-35.57807855764607
1739209659.5359423;-38.13080360867914
1739209659.5359452;-35.57807855764607
1739209659.535948;-38.13080360867914
1739209659.535951;-33.981070128970906
1739209659.5359538;-45.120503652039325
1739209659.5359566;-35.57807855764607
1739209659.5359595;-38.13080360867914
1739209659.5359623;-35.57807855764607
1739209659.5359652;-38.13080360867914
1739209659.535968;-45.120503652039325
1739209659.535971;-33.981070128970906
1739209659.535974;-32.816014438256545
1739209659.535977;-38.13080360867914
1739209659.5359797;-29.438486411369333
1739209659.5359826;-38.13080360867914
1739209659.5359855;-35.57807855764607
1739209659.5359883;-38.13080360867914
1739209659.5359912;-32.816014438256545
1739209659.535994;-38.13080360867914
1739209659.535997;-32.816014438256545
1739209659.5359998;-45.120503652039325
1739209659.5360026;-38.13080360867914
1739209659.5360055;-38.13080360867914
1739209659.5360084;-38.13080360867914
1739209659.5360112;-35.57807855764607
1739209659.536014;-45.120503652039325
1739209659.5360172;-45.120503652039325
1739209659.53602;-38.13080360867914
1739209659.536023;-45.120503652039325
1739209659.5360258;-38.13080360867914
1739209659.5360286;-38.13080360867914
1739209659.5360315;-45.120503652039325
1739209659.5360343;-45.120503652039325
1739209659.5360372;-45.120503652039325
1739209659.53604;-45.120503652039325
1739209659.536043;-45.120503652039325
1739209659.5360458;-45.120503652039325
1739209659.5360487;-45.120503652039325
1739209659.5360515;-38.13080360867914
1739209659.5360544;-38.13080360867914
1739209659.5360572;-45.120503652039325
1739209659.5360603;-45.120503652039325
1739209659.5360632;-45.120503652039325
1739209659.536066;-38.13080360867914
1739209659.536069;-45.120503652039325
1739209659.5360718;-33.981070128970956
1739209659.5360746;-45.120503652039325
1739209659.5360775;-38.13080360867914
1739209659.5360804;-45.120503652039325
1739209659.5360832;-45.120503652039325
1739209659.536086;-45.120503652039325
1739209659.536089;-45.120503652039325
1739209659.5360918;-45.120503652039325
1739209659.5360947;-26.991370085610722
1739209659.5360975;-33.981070128970906
1739209659.5361004;-45.120503652039325
1739209659.5361032;-38.13080360867914
1739209659.5361063;-35.57807855764607
1739209659.5361092;-45.120503652039325
1739209659.536112;-45.120503652039325
1739209659.536115;-45.120503652039325
1739209659.5361178;-33.981070128970956
1739209659.5361207;-45.120503652039325
1739209659.5361235;-45.120503652039325
1739209659.5361264;-38.13080360867914
1739209659.5361292;-45.120503652039325
1739209659.536132;-38.13080360867914
1739209659.536135;-33.981070128970906
1739209659.5361378;-45.120503652039325
1739209659.5361407;-31.141103565318915
1739209659.5361435;-33.981070128970906
1739209659.5361464;-38.13080360867914
1739209659.5361495;-45.120503652039325
1739209659.5361524;-45.120503652039325
1739209659.5361552;-45.120503652039325
1739209659.536158;-38.13080360867914
1739209659.536161;-45.120503652039325
1739209659.5361638;-38.13080360867914
1739209659.5361667;-38.13080360867914
1739209659.5361695;-45.120503652039325
1739209659.5361724;-45.120503652039325
1739209659.5361753;-45.120503652039325
1739209659.536178;-38.13080360867914
1739209659.536181;-45.120503652039325
1739209659.5361838;-38.13080360867914
1739209659.5361867;-35.57807855764607
1739209659.5361896;-38.13080360867914
1739209659.5361927;-38.13080360867914
1739209659.5361955;-38.13080360867914
1739209659.5361984;-38.13080360867914
1739209659.5362012;-45.120503652039325
1739209659.536204;-45.120503652039325
1739209659.536207;-45.120503652039325
1739209659.5362098;-45.120503652039325
1739209659.5362127;-45.120503652039325
1739209659.5362155;-45.120503652039325
1739209659.5362184;-45.120503652039325
1739209659.5362213;-38.13080360867914
1739209659.5362241;-32.816014438256545
1739209659.536227;-45.120503652039325
1739209659.5362298;-38.13080360867914
1739209659.5362327;-33.981070128970906
1739209659.5362356;-45.120503652039325
1739209659.5362387;-38.13080360867914
1739209659.5362415;-38.13080360867914
1739209659.5362444;-38.13080360867914
1739209659.5362473;-45.120503652039325
1739209659.53625;-38.13080360867914
1739209659.536253;-45.120503652039325
1739209659.5362558;-45.120503652039325
1739209659.5362587;-45.120503652039325
1739209659.5362616;-38.13080360867914
1739209659.5362644;-38.13080360867914
1739209659.5362673;-45.120503652039325
1739209659.5362701;-38.13080360867914
1739209659.536273;-38.13080360867914
1739209659.5362759;-38.13080360867914
1739209659.5362787;-38.13080360867914
1739209659.5362818;-38.13080360867914
1739209659.5362847;-45.120503652039325
1739209659.5362875;-38.13080360867914
1739209659.5362904;-32.816014438256545
1739209659.5362933;-45.120503652039325
1739209659.5362961;-38.13080360867914
1739209659.536299;-38.13080360867914
1739209659.5363019;-45.120503652039325
1739209659.5363047;-35.57807855764607
1739209659.5363076;-35.57807855764607
1739209659.5363104;-38.13080360867914
1739209659.5363133;-45.120503652039325
1739209659.5363162;-35.57807855764607
1739209659.536319;-35.57807855764607
1739209659.5363219;-45.120503652039325
1739209659.536325;-45.120503652039325
1739209659.5363278;-38.13080360867914
1739209659.5363307;-38.13080360867914
1739209659.5363336;-38.13080360867914
1739209659.5363364;-45.120503652039325
1739209659.5363393;-38.13080360867914
1739209659.5363421;-33.981070128970906
1739209659.536345;-38.13080360867914
1739209659.5363479;-45.120503652039325
1739209659.5363507;-35.57807855764607
1739209659.5363536;-38.13080360867914
1739209659.5363564;-45.120503652039325
1739209659.5363593;-45.120503652039325
1739209659.5363622;-38.13080360867914
1739209659.536365;-35.57807855764607
1739209659.5363681;-38.13080360867914
1739209659.536371;-45.120503652039325
1739209659.5363739;-32.816014438256545
1739209659.5363767;-31.141103565318893
1739209659.5363796;-38.13080360867914
1739209659.5363824;-45.120503652039325
1739209659.5363853;-38.13080360867914
1739209659.5363882;-35.57807855764607
1739209659.536391;-45.120503652039325
1739209659.536394;-45.120503652039325
1739209659.5363967;-45.120503652039325
1739209659.5363996;-45.120503652039325
1739209659.5364025;-45.120503652039325
1739209659.5364053;-45.120503652039325
1739209659.5364082;-33.981070128970906
1739209659.536411;-45.120503652039325
1739209659.5364141;-35.57807855764607
1739209659.536417;-45.120503652039325
1739209659.5364199;-35.57807855764607
1739209659.5364227;-31.141103565318915
1739209659.5364256;-45.120503652039325
1739209659.5364285;-45.120503652039325
1739209659.5364313;-38.13080360867914
1739209659.5364342;-35.57807855764607
1739209659.536437;-38.13080360867914
1739209659.53644;-38.13080360867914
1739209659.5364428;-45.120503652039325
1739209659.5364456;-38.13080360867914
1739209659.5364485;-38.13080360867914
1739209659.5364513;-45.120503652039325
1739209659.5364542;-38.13080360867914
1739209659.5364573;-38.13080360867914
1739209659.5364602;-38.13080360867914
1739209659.536463;-45.120503652039325
1739209659.536466;-38.13080360867914
1739209659.5364687;-35.57807855764607
1739209659.5364716;-45.120503652039325
1739209659.5364745;-45.120503652039325
1739209659.5364773;-31.141103565318915
1739209659.5364802;-32.816014438256545
1739209659.536483;-45.120503652039325
1739209659.536486;-45.120503652039325
1739209659.5364888;-35.57807855764607
1739209659.5364916;-35.57807855764607
1739209659.5364945;-45.120503652039325
1739209659.5364974;-45.120503652039325
1739209659.5365005;-45.120503652039325
1739209659.5365033;-45.120503652039325
1739209659.5365062;-45.120503652039325
1739209659.536509;-38.13080360867914
1739209659.536512;-35.57807855764607
1739209659.5365148;-38.13080360867914
1739209659.5365176;-45.120503652039325
1739209659.5365205;-45.120503652039325
1739209659.5365233;-38.13080360867914
1739209659.5365262;-35.57807855764607
1739209659.536529;-38.13080360867914
1739209659.536532;-45.120503652039325
1739209659.5365348;-35.57807855764607
1739209659.5365376;-31.141103565318893
1739209659.5365405;-38.13080360867914
1739209659.5365434;-35.57807855764607
1739209659.5365465;-38.13080360867914
1739209659.5365493;-45.120503652039325
1739209659.5365522;-32.816014438256545
1739209659.536555;-38.13080360867914
1739209659.536558;-38.13080360867914
1739209659.5365608;-45.120503652039325
1739209659.5365636;-45.120503652039325
1739209659.5365665;-38.13080360867914
1739209659.5365694;-35.57807855764607
1739209659.5365722;-33.981070128970906
1739209659.536575;-38.13080360867914
1739209659.536578;-32.816014438256545
1739209659.5365808;-35.57807855764607
1739209659.5365837;-32.816014438256545
1739209659.5365865;-35.57807855764607
1739209659.5365896;-45.120503652039325
1739209659.5365925;-45.120503652039325
1739209659.5365953;-45.120503652039325
1739209659.5365982;-38.13080360867914
1739209659.536601;-45.120503652039325
1739209659.536604;-45.120503652039325
1739209659.5366068;-38.13080360867914
1739209659.5366096;-38.13080360867914
1739209659.5366125;-35.57807855764607
1739209659.5366154;-38.13080360867914
1739209659.5366182;-35.57807855764607
1739209659.536621;-38.13080360867914
1739209659.536624;-45.120503652039325
1739209659.5366268;-45.120503652039325
1739209659.5366297;-26.991370085610722
1739209659.5366328;-33.981070128970906
1739209659.5366356;-45.120503652039325
1739209659.5366385;-38.13080360867914
1739209659.5366414;-38.13080360867914
1739209659.5366442;-38.13080360867914
1739209659.536647;-38.13080360867914
1739209659.53665;-38.13080360867914
1739209659.5366528;-33.981070128970956
1739209659.5366557;-45.120503652039325
1739209659.5366585;-45.120503652039325
1739209659.5366614;-45.120503652039325
1739209659.5366642;-45.120503652039325
1739209659.536667;-45.120503652039325
1739209659.53667;-45.120503652039325
1739209659.5366728;-45.120503652039325
1739209659.536676;-33.981070128970906
1739209659.5366788;-33.981070128970906
1739209659.5366817;-45.120503652039325
1739209659.5366845;-35.57807855764607
1739209659.5366874;-32.816014438256545
1739209659.5366902;-38.13080360867914
1739209659.536693;-45.120503652039325
1739209659.536696;-38.13080360867914
1739209659.5366988;-32.816014438256545
1739209659.5367017;-38.13080360867914
1739209659.5367045;-45.120503652039325
1739209659.5367074;-38.13080360867914
1739209659.5367103;-38.13080360867914
1739209659.5367131;-35.57807855764607
1739209659.536716;-38.13080360867914
1739209659.5367188;-38.13080360867914
1739209659.536722;-33.981070128970906
1739209659.5367248;-45.120503652039325
1739209659.5367277;-45.120503652039325
1739209659.5367305;-38.13080360867914
1739209659.5367334;-35.57807855764607
1739209659.5367362;-45.120503652039325
1739209659.536739;-45.120503652039325
1739209659.536742;-38.13080360867914
1739209659.5367448;-31.141103565318915
1739209659.5367477;-31.141103565318915
1739209659.5367506;-45.120503652039325
1739209659.5367534;-38.13080360867914
1739209659.5367563;-32.816014438256545
1739209659.5367591;-45.120503652039325
1739209659.536762;-45.120503652039325
1739209659.536765;-35.57807855764607
1739209659.536768;-38.13080360867914
1739209659.5367708;-33.981070128970906
1739209659.5367737;-45.120503652039325
1739209659.5367765;-45.120503652039325
1739209659.5367794;-33.981070128970906
1739209659.5367823;-45.120503652039325
1739209659.5367851;-38.13080360867914
1739209659.536788;-38.13080360867914
1739209659.5367908;-33.981070128970906
1739209659.5367937;-31.141103565318915
1739209659.5367966;-38.13080360867914
1739209659.5367994;-45.120503652039325
1739209659.5368023;-38.13080360867914
1739209659.5368052;-35.57807855764607
1739209659.5368083;-38.13080360867914
1739209659.536811;-38.13080360867914
1739209659.536814;-38.13080360867914
1739209659.5368168;-38.13080360867914
1739209659.5368197;-33.981070128970906
1739209659.5368226;-38.13080360867914
1739209659.5368254;-45.120503652039325
1739209659.5368283;-45.120503652039325
1739209659.5368311;-38.13080360867914
1739209659.536834;-45.120503652039325
1739209659.5368369;-45.120503652039325
1739209659.5368397;-45.120503652039325
1739209659.5368426;-45.120503652039325
1739209659.5368454;-38.13080360867914
1739209659.5368483;-38.13080360867914
1739209659.5368512;-38.13080360867914
1739209659.5368543;-33.981070128970906
1739209659.5368571;-38.13080360867914
1739209659.53686;-45.120503652039325
1739209659.5368629;-38.13080360867914
1739209659.5368657;-38.13080360867914
1739209659.5368686;-45.120503652039325
1739209659.5368714;-38.13080360867914
1739209659.5368743;-33.981070128970906
1739209659.5368772;-29.438486411369333
1739209659.53688;-45.120503652039325
1739209659.5368829;-35.57807855764607
1739209659.5368857;-38.13080360867914
1739209659.5368886;-45.120503652039325
1739209659.5368915;-45.120503652039325
1739209659.5368943;-45.120503652039325
1739209659.5368974;-45.120503652039325
1739209659.5369003;-45.120503652039325
1739209659.5369031;-38.13080360867914
1739209659.536906;-45.120503652039325
1739209659.5369089;-38.13080360867914
1739209659.5369117;-38.13080360867914
1739209659.5369146;-38.13080360867914
1739209659.5369174;-45.120503652039325
1739209659.5369196;-35.57807855764607
1739209659.5369217;-32.816014438256545
1739209659.5369236;-45.120503652039325
1739209659.5369258;-45.120503652039325
1739209659.536928;-33.981070128970906
1739209659.53693;-45.120503652039325
1739209659.5369322;-35.57807855764607
1739209659.5369344;-38.13080360867914
1739209659.5369363;-38.13080360867914
1739209659.5369384;-45.120503652039325
1739209659.5369406;-38.13080360867914
1739209659.5369427;-45.120503652039325
1739209659.5369449;-38.13080360867914
1739209659.5369468;-35.57807855764607
1739209659.536949;-35.57807855764607
1739209659.536951;-38.13080360867914
1739209659.5369532;-45.120503652039325
1739209659.5369554;-35.57807855764607
1739209659.5369573;-45.120503652039325
1739209659.5369594;-45.120503652039325
1739209659.5369616;-38.13080360867914
1739209659.5369637;-45.120503652039325
1739209659.5369658;-38.13080360867914
1739209659.536968;-38.13080360867914
1739209659.53697;-45.120503652039325
1739209659.536972;-45.120503652039325
1739209659.5369742;-38.13080360867914
1739209659.5369763;-38.13080360867914
1739209659.5369785;-45.120503652039325
1739209659.5369804;-45.120503652039325
1739209659.5369825;-38.13080360867914
1739209659.5369847;-45.120503652039325
1739209659.5369868;-45.120503652039325
1739209659.536989;-45.120503652039325
1739209659.5369911;-38.13080360867914
1739209659.536993;-38.13080360867914
1739209659.5369952;-38.13080360867914
1739209659.5369973;-35.57807855764607
1739209659.5369995;-38.13080360867914
1739209659.5370016;-38.13080360867914
1739209659.5370035;-45.120503652039325
1739209659.5370057;-38.13080360867914
1739209659.5370078;-38.13080360867914
1739209659.53701;-45.120503652039325
1739209659.537012;-45.120503652039325
1739209659.537014;-45.120503652039325
1739209659.5370162;-45.120503652039325
1739209659.5370183;-45.120503652039325
1739209659.5370204;-35.57807855764607
1739209659.5370226;-38.13080360867914
1739209659.5370247;-45.120503652039325
1739209659.5370266;-38.13080360867914
1739209659.5370288;-38.13080360867914
1739209659.537031;-33.981070128970906
1739209659.537033;-38.13080360867914
1739209659.5370352;-35.57807855764607
1739209659.5370371;-45.120503652039325
1739209659.5370393;-45.120503652039325
1739209659.5370414;-33.981070128970906
1739209659.5370436;-38.13080360867914
1739209659.5370457;-38.13080360867914
1739209659.5370476;-45.120503652039325
1739209659.5370498;-33.981070128970906
1739209659.537052;-32.816014438256545
1739209659.537054;-38.13080360867914
1739209659.5370562;-38.13080360867914
1739209659.5370584;-45.120503652039325
1739209659.5370603;-38.13080360867914
1739209659.5370624;-38.13080360867914
1739209659.5370646;-38.13080360867914
1739209659.5370667;-33.981070128970906
1739209659.5370688;-35.57807855764607
1739209659.5370708;-38.13080360867914
1739209659.537073;-38.13080360867914
1739209659.537075;-38.13080360867914
1739209659.5370772;-35.57807855764607
1739209659.5370793;-38.13080360867914
1739209659.5370815;-45.120503652039325
1739209659.5370834;-33.981070128970906
1739209659.5370855;-32.816014438256545
1739209659.5370877;-45.120503652039325
1739209659.5370898;-45.120503652039325
1739209659.537092;-38.13080360867914
1739209659.5370939;-35.57807855764607
1739209659.537096;-33.981070128970906
1739209659.5370982;-38.13080360867914
1739209659.5371003;-38.13080360867914
1739209659.5371025;-38.13080360867914
1739209659.5371044;-38.13080360867914
1739209659.5371065;-38.13080360867914
1739209659.5371087;-35.57807855764607
1739209659.5371108;-38.13080360867914
1739209659.537113;-45.120503652039325
1739209659.537115;-38.13080360867914
1739209659.537117;-38.13080360867914
1739209659.5371192;-45.120503652039325
1739209659.5371213;-45.120503652039325
1739209659.5371234;-45.120503652039325
1739209659.5371256;-38.13080360867914
1739209659.5371275;-38.13080360867914
1739209659.5371296;-38.13080360867914
1739209659.5371318;-38.13080360867914
1739209659.537134;-38.13080360867914
1739209659.537136;-33.981070128970906
1739209659.5371382;-38.13080360867914
1739209659.5371401;-38.13080360867914
1739209659.5371423;-38.13080360867914
1739209659.5371444;-38.13080360867914
1739209659.5371466;-45.120503652039325
1739209659.5371487;-38.13080360867914
1739209659.5371506;-33.981070128970906
1739209659.5371528;-38.13080360867914
1739209659.537155;-38.13080360867914
1739209659.537157;-45.120503652039325
1739209659.5371592;-45.120503652039325
1739209659.537161;-38.13080360867914
1739209659.5371633;-38.13080360867914
1739209659.5371654;-32.81601443825658
1739209659.5371675;-32.816014438256545
1739209659.5371697;-38.13080360867914
1739209659.5371718;-45.120503652039325
1739209659.5371737;-45.120503652039325
1739209659.537176;-38.13080360867914
1739209659.537178;-45.120503652039325
1739209659.5371802;-45.120503652039325
1739209659.5371823;-31.141103565318915
1739209659.5371842;-31.141103565318915
1739209659.5371864;-45.120503652039325
1739209659.5371885;-38.13080360867914
1739209659.5371907;-45.120503652039325
1739209659.5371928;-38.13080360867914
1739209659.537195;-35.57807855764607
1739209659.5371969;-38.13080360867914
1739209659.537199;-38.13080360867914
1739209659.5372012;-28.58837851428586
1739209659.5372033;-32.816014438256545
1739209659.5372055;-45.120503652039325
1739209659.5372074;-38.13080360867914
1739209659.5372095;-38.13080360867914
1739209659.5372117;-33.981070128970906
1739209659.5372138;-45.120503652039325
1739209659.537216;-33.981070128970906
1739209659.5372179;-31.141103565318915
1739209659.53722;-45.120503652039325
1739209659.5372221;-45.120503652039325
1739209659.5372243;-45.120503652039325
1739209659.5372264;-38.13080360867914
1739209659.5372286;-35.57807855764607
1739209659.5372305;-38.13080360867914
1739209659.5372326;-45.120503652039325
1739209659.5372348;-33.981070128970906
1739209659.537237;-45.120503652039325
1739209659.537239;-38.13080360867914
1739209659.537241;-35.57807855764607
1739209659.5372431;-38.13080360867914
1739209659.5372453;-45.120503652039325
1739209659.5372474;-38.13080360867914
1739209659.5372496;-45.120503652039325
1739209659.5372515;-31.14110356531892
1739209659.5372536;-45.120503652039325
1739209659.5372558;-45.120503652039325
1739209659.537258;-38.13080360867914
1739209659.53726;-38.13080360867914
1739209659.5372622;-45.120503652039325
1739209659.537264;-45.120503652039325
1739209659.5372663;-45.120503652039325
1739209659.5372684;-31.141103565318915
1739209659.5372705;-45.120503652039325
1739209659.5372727;-38.13080360867914
1739209659.5372746;-38.13080360867914
1739209659.5372767;-38.13080360867914
1739209659.537279;-45.120503652039325
1739209659.537281;-38.13080360867914
1739209659.5372832;-45.120503652039325
1739209659.5372853;-38.13080360867914
1739209659.5372872;-38.13080360867914
1739209659.5372894;-45.120503652039325
1739209659.5372915;-38.13080360867914
1739209659.5372937;-45.120503652039325
1739209659.5372958;-45.120503652039325
1739209659.5372977;-38.13080360867914
1739209659.5372999;-45.120503652039325
1739209659.537302;-45.120503652039325
1739209659.5373042;-38.13080360867914
1739209659.5373063;-38.13080360867914
1739209659.5373082;-45.120503652039325
1739209659.5373104;-33.981070128970906
1739209659.5373125;-38.13080360867914
1739209659.5373147;-38.13080360867914
1739209659.5373168;-35.57807855764607
1739209659.537319;-38.13080360867914
1739209659.5373209;-38.13080360867914
1739209659.537323;-45.120503652039325
1739209659.5373251;-45.120503652039325
1739209659.5373273;-38.13080360867914
1739209659.5373294;-35.57807855764607
1739209659.5373313;-45.120503652039325
1739209659.5373335;-38.13080360867914
1739209659.5373356;-45.120503652039325
1739209659.5373378;-38.13080360867914
1739209659.53734;-38.13080360867914
1739209659.537342;-45.120503652039325
1739209659.537344;-45.120503652039325
1739209659.5373461;-38.13080360867914
1739209659.5373483;-38.13080360867914
1739209659.5373504;-45.120503652039325
1739209659.5373526;-30.49652367304973
1739209659.5373545;-32.816014438256545
1739209659.5373566;-45.120503652039325
1739209659.5373588;-45.120503652039325
1739209659.537361;-33.981070128970906
1739209659.537363;-32.816014438256545
1739209659.537365;-45.120503652039325
1739209659.537367;-35.57807855764607
1739209659.5373693;-38.13080360867914
1739209659.5373714;-45.120503652039325
1739209659.5373735;-38.13080360867914
1739209659.5373757;-45.120503652039325
1739209659.5373776;-45.120503652039325
1739209659.5373797;-38.13080360867914
1739209659.537382;-38.13080360867914
1739209659.537384;-45.120503652039325
1739209659.5373862;-28.58837851428586
1739209659.537388;-27.8777449560314
1739209659.5373902;-45.120503652039325
1739209659.5373924;-45.120503652039325
1739209659.5373945;-33.981070128970906
1739209659.5373967;-38.13080360867914
1739209659.5373988;-38.13080360867914
1739209659.5374007;-38.13080360867914
1739209659.5374029;-45.120503652039325
1739209659.537405;-45.120503652039325
1739209659.5374072;-38.13080360867914
1739209659.5374093;-45.120503652039325
1739209659.5374112;-38.13080360867914
1739209659.5374134;-38.13080360867914
1739209659.5374155;-38.13080360867914
1739209659.5374177;-45.120503652039325
1739209659.5374198;-35.57807855764607
1739209659.5374217;-26.991370085610736
1739209659.5374238;-38.13080360867914
1739209659.537426;-45.120503652039325
1739209659.5374281;-33.981070128970906
1739209659.5374303;-38.13080360867914
1739209659.5374324;-45.120503652039325
1739209659.5374343;-45.120503652039325
1739209659.5374365;-45.120503652039325
1739209659.5374386;-45.120503652039325
1739209659.5374408;-45.120503652039325
1739209659.537443;-45.120503652039325
1739209659.5374448;-45.120503652039325
1739209659.537447;-38.13080360867914
1739209659.5374491;-38.13080360867914
1739209659.5374513;-45.120503652039325
1739209659.5374534;-32.816014438256545
1739209659.5374556;-29.438486411369333
1739209659.5374575;-38.13080360867914
1739209659.5374596;-45.120503652039325
1739209659.5374618;-38.13080360867914
1739209659.537464;-38.13080360867914
1739209659.537466;-45.120503652039325
1739209659.537468;-33.981070128970906
1739209659.53747;-45.120503652039325
1739209659.5374722;-45.120503652039325
1739209659.5374744;-38.13080360867914
1739209659.5374765;-45.120503652039325
1739209659.5374784;-45.120503652039325
1739209659.5374806;-45.120503652039325
1739209659.5374827;-45.120503652039325
1739209659.537485;-45.120503652039325
1739209659.537487;-45.120503652039325
1739209659.5374892;-35.57807855764607
1739209659.537491;-35.57807855764607
1739209659.5374932;-45.120503652039325
1739209659.5374954;-45.120503652039325
1739209659.5374975;-45.120503652039325
1739209659.5374997;-45.120503652039325
1739209659.5375016;-45.120503652039325
1739209659.5375037;-45.120503652039325
1739209659.5375059;-45.120503652039325
1739209659.537508;-33.981070128970906
1739209659.5375102;-38.13080360867914
1739209659.537512;-38.13080360867914
1739209659.5375142;-38.13080360867914
1739209659.5375164;-45.120503652039325
1739209659.5375185;-38.13080360867914
1739209659.5375206;-45.120503652039325
1739209659.5375228;-45.120503652039325
1739209659.5375247;-38.13080360867914
1739209659.5375268;-38.13080360867914
1739209659.537529;-45.120503652039325
1739209659.5375311;-45.120503652039325
1739209659.5375333;-38.13080360867914
1739209659.5375352;-38.13080360867914
1739209659.5375373;-45.120503652039325
1739209659.5375395;-38.13080360867914
1739209659.5375416;-38.13080360867914
1739209659.5375438;-45.120503652039325
1739209659.537546;-45.120503652039325
1739209659.5375478;-45.120503652039325
1739209659.53755;-38.13080360867914
1739209659.537552;-45.120503652039325
1739209659.5375543;-45.120503652039325
1739209659.5375564;-45.120503652039325
1739209659.5375583;-45.120503652039325
1739209659.5375605;-38.13080360867914
1739209659.5375626;-35.57807855764607
1739209659.5375648;-45.120503652039325
1739209659.537567;-38.13080360867914
1739209659.5375688;-38.13080360867914
1739209659.537571;-38.13080360867914
1739209659.537573;-35.57807855764607
1739209659.5375752;-38.13080360867914
1739209659.5375774;-38.13080360867914
1739209659.5375795;-35.57807855764607
1739209659.5375814;-38.13080360867914
1739209659.5375836;-33.981070128970906
1739209659.5375857;-38.13080360867914
1739209659.537588;-38.13080360867914
1739209659.53759;-45.120503652039325
1739209659.537592;-45.120503652039325
1739209659.537594;-45.120503652039325
1739209659.5375962;-35.57807855764607
1739209659.5375984;-38.13080360867914
1739209659.5376005;-38.13080360867914
1739209659.5376027;-45.120503652039325
1739209659.5376046;-38.13080360867914
1739209659.5376067;-30.49652367304973
1739209659.5376089;-33.981070128970906
1739209659.537611;-45.120503652039325
1739209659.5376132;-33.981070128970906
1739209659.537615;-32.816014438256545
1739209659.5376172;-38.13080360867914
1739209659.5376194;-38.13080360867914
1739209659.5376215;-38.13080360867914
1739209659.5376236;-38.13080360867914
1739209659.5376256;-45.120503652039325
1739209659.5376277;-45.120503652039325
1739209659.5376298;-38.13080360867914
1739209659.537632;-38.13080360867914
1739209659.5376341;-45.120503652039325
1739209659.5376363;-45.120503652039325
1739209659.5376382;-45.120503652039325
1739209659.5376403;-38.13080360867914
1739209659.5376425;-38.13080360867914
1739209659.5376446;-45.120503652039325
1739209659.5376468;-38.13080360867914
1739209659.5376487;-45.120503652039325
1739209659.5376508;-38.13080360867914
1739209659.537653;-45.120503652039325
1739209659.537655;-45.120503652039325
1739209659.5376573;-35.57807855764607
1739209659.5376594;-38.13080360867914
1739209659.5376613;-45.120503652039325
1739209659.5376635;-45.120503652039325
1739209659.5376656;-38.13080360867914
1739209659.5376678;-38.13080360867914
1739209659.53767;-45.120503652039325
1739209659.5376718;-33.981070128970906
1739209659.537674;-45.120503652039325
1739209659.537676;-45.120503652039325
1739209659.5376782;-45.120503652039325
1739209659.5376804;-38.13080360867914
1739209659.5376823;-35.57807855764607
1739209659.5376844;-38.13080360867914
1739209659.5376866;-45.120503652039325
1739209659.5376887;-38.13080360867914
1739209659.5376909;-45.120503652039325
1739209659.537693;-38.13080360867914
1739209659.537695;-45.120503652039325
1739209659.537697;-45.120503652039325
1739209659.5376992;-45.120503652039325
1739209659.5377014;-38.13080360867914
1739209659.5377035;-38.13080360867914
1739209659.5377054;-38.13080360867914
1739209659.5377076;-35.57807855764607
1739209659.5377097;-45.120503652039325
1739209659.5377119;-45.120503652039325
1739209659.537714;-33.981070128970906
1739209659.537716;-35.57807855764607
1739209659.537718;-33.981070128970906
