CAN Message; 0x39:0fd640423fc8bb07
1739209900.8785048;-45.120503652039325
1739209900.8785172;-45.120503652039325
1739209900.8785295;-38.13080360867914
1739209900.878542;-33.981070128970906
1739209900.8785543;-38.13080360867914
1739209900.8785667;-45.120503652039325
1739209900.8785791;-38.13080360867914
1739209900.8785915;-32.816014438256545
1739209900.8786042;-38.13080360867914
1739209900.8786166;-45.120503652039325
1739209900.878629;-38.13080360867914
1739209900.8786414;-32.816014438256545
1739209900.8786538;-38.13080360867914
1739209900.8786662;-38.13080360867914
1739209900.8786786;-45.120503652039325
1739209900.878691;-33.981070128970906
1739209900.8787034;-45.120503652039325
1739209900.8787158;-38.13080360867914
1739209900.8787282;-38.13080360867914
1739209900.8787405;-45.120503652039325
1739209900.878753;-38.13080360867914
1739209900.8787656;-45.120503652039325
1739209900.878778;-38.13080360867914
1739209900.8787904;-45.120503652039325
1739209900.8788028;-38.13080360867914
1739209900.8788152;-45.120503652039325
1739209900.8788276;-38.13080360867914
1739209900.87884;-27.8777449560314
1739209900.8788524;-45.120503652039325
1739209900.8788648;-45.120503652039325
1739209900.8788772;-32.816014438256545
1739209900.8788896;-31.141103565318893
1739209900.878902;-45.120503652039325
1739209900.8789144;-45.120503652039325
1739209900.878927;-33.981070128970906
1739209900.8789394;-38.13080360867914
1739209900.8789518;-45.120503652039325
1739209900.8789642;-38.13080360867914
1739209900.8789766;-38.13080360867914
1739209900.878989;-38.13080360867914
1739209900.8790014;-35.57807855764607
1739209900.8790138;-45.120503652039325
1739209900.8790262;-45.120503652039325
1739209900.8790386;-45.120503652039325
1739209900.879051;-38.13080360867914
1739209900.8790634;-38.13080360867914
1739209900.879076;-33.981070128970906
1739209900.8790884;-38.13080360867914
1739209900.8791008;-45.120503652039325
1739209900.8791132;-45.120503652039325
1739209900.8791256;-45.120503652039325
1739209900.879138;-28.992665084841942
1739209900.8791504;-35.57807855764607
1739209900.8791628;-38.13080360867914
1739209900.8791752;-38.13080360867914
1739209900.8791876;-32.816014438256545
1739209900.8792;-45.120503652039325
1739209900.8792124;-45.120503652039325
1739209900.8792248;-38.13080360867914
1739209900.8792374;-38.13080360867914
1739209900.8792498;-45.120503652039325
1739209900.8792622;-45.120503652039325
1739209900.8792746;-45.120503652039325
1739209900.879287;-38.13080360867914
1739209900.8792994;-38.13080360867914
1739209900.8793118;-45.120503652039325
1739209900.8793242;-38.13080360867914
1739209900.8793366;-32.816014438256545
1739209900.879349;-38.13080360867914
1739209900.8793614;-45.120503652039325
1739209900.8793738;-45.120503652039325
1739209900.8793862;-45.120503652039325
1739209900.8793988;-38.13080360867914
1739209900.8794112;-38.13080360867914
1739209900.8794236;-38.13080360867914
1739209900.879436;-32.816014438256545
1739209900.8794484;-38.13080360867914
1739209900.8794608;-45.120503652039325
1739209900.8794732;-45.120503652039325
1739209900.8794856;-31.141103565318915
1739209900.879498;-32.816014438256545
1739209900.8795104;-38.13080360867914
1739209900.8795228;-38.13080360867914
1739209900.8795352;-45.120503652039325
1739209900.8795476;-45.120503652039325
1739209900.8795602;-45.120503652039325
1739209900.8795726;-38.13080360867914
1739209900.879585;-38.13080360867914
1739209900.8795974;-33.981070128970906
1739209900.8796098;-45.120503652039325
1739209900.8796222;-45.120503652039325
1739209900.8796346;-33.981070128970906
1739209900.879647;-38.13080360867914
1739209900.8796594;-38.13080360867914
1739209900.8796718;-38.13080360867914
1739209900.8796842;-35.57807855764607
1739209900.8796966;-35.57807855764607
1739209900.879709;-38.13080360867914
1739209900.8797216;-45.120503652039325
1739209900.879734;-38.13080360867914
1739209900.8797464;-45.120503652039325
1739209900.8797588;-38.13080360867914
1739209900.8797712;-35.57807855764607
1739209900.8797836;-33.981070128970906
1739209900.879796;-33.981070128970906
1739209900.8798084;-45.120503652039325
1739209900.8798208;-38.13080360867914
1739209900.8798332;-38.13080360867914
1739209900.8798456;-45.120503652039325
1739209900.879858;-45.120503652039325
1739209900.8798704;-38.13080360867914
1739209900.879883;-38.13080360867914
1739209900.8798954;-45.120503652039325
1739209900.8799078;-45.120503652039325
1739209900.8799202;-35.57807855764607
1739209900.8799326;-32.816014438256545
1739209900.879945;-38.13080360867914
1739209900.8799574;-45.120503652039325
1739209900.8799698;-38.13080360867914
1739209900.8799822;-38.13080360867914
1739209900.8799946;-45.120503652039325
1739209900.880007;-45.120503652039325
1739209900.8800194;-45.120503652039325
1739209900.880032;-45.120503652039325
1739209900.8800445;-45.120503652039325
1739209900.8800569;-45.120503652039325
1739209900.8800693;-38.13080360867914
1739209900.8800817;-45.120503652039325
1739209900.880094;-38.13080360867914
1739209900.8801064;-45.120503652039325
1739209900.8801188;-45.120503652039325
1739209900.8801312;-38.13080360867914
1739209900.8801436;-45.120503652039325
1739209900.880156;-45.120503652039325
1739209900.8801684;-38.13080360867914
1739209900.8801808;-38.13080360867914
1739209900.8801935;-38.13080360867914
1739209900.8802059;-38.13080360867914
1739209900.8802183;-45.120503652039325
1739209900.8802307;-45.120503652039325
1739209900.880243;-35.57807855764607
1739209900.8802555;-38.13080360867914
1739209900.8802679;-38.13080360867914
1739209900.8802803;-45.120503652039325
1739209900.8802927;-38.13080360867914
1739209900.880305;-38.13080360867914
1739209900.8803174;-38.13080360867914
1739209900.8803298;-45.120503652039325
1739209900.8803422;-38.13080360867914
1739209900.880355;-45.120503652039325
1739209900.8803673;-38.13080360867914
1739209900.8803797;-45.120503652039325
1739209900.880392;-45.120503652039325
1739209900.8804045;-45.120503652039325
1739209900.8804169;-45.120503652039325
1739209900.8804293;-45.120503652039325
1739209900.8804417;-30.49652367304973
1739209900.880454;-33.981070128970906
1739209900.8804665;-38.13080360867914
1739209900.8804789;-45.120503652039325
1739209900.8804913;-38.13080360867914
1739209900.8805037;-38.13080360867914
1739209900.8805163;-45.120503652039325
1739209900.8805287;-35.57807855764607
1739209900.880541;-45.120503652039325
1739209900.8805535;-45.120503652039325
1739209900.880566;-32.816014438256545
1739209900.8805783;-38.13080360867914
1739209900.8805907;-38.13080360867914
1739209900.880603;-45.120503652039325
1739209900.8806155;-38.13080360867914
1739209900.8806279;-32.816014438256545
1739209900.8806403;-45.120503652039325
1739209900.8806527;-45.120503652039325
1739209900.8806653;-38.13080360867914
1739209900.8806777;-38.13080360867914
1739209900.88069;-45.120503652039325
1739209900.8807025;-45.120503652039325
1739209900.880715;-38.13080360867914
1739209900.8807273;-45.120503652039325
1739209900.8807397;-31.141103565318893
1739209900.880752;-32.816014438256545
1739209900.8807645;-38.13080360867914
1739209900.880777;-31.141103565318893
1739209900.8807893;-38.13080360867914
1739209900.8808017;-38.13080360867914
1739209900.880814;-45.120503652039325
1739209900.8808267;-32.816014438256545
1739209900.880839;-45.120503652039325
1739209900.8808515;-45.120503652039325
1739209900.880864;-35.57807855764607
1739209900.8808763;-35.57807855764607
1739209900.8808887;-45.120503652039325
1739209900.880901;-45.120503652039325
1739209900.8809135;-33.981070128970906
1739209900.880926;-38.13080360867914
1739209900.8809383;-32.816014438256545
1739209900.8809507;-32.816014438256545
1739209900.880963;-38.13080360867914
1739209900.8809755;-33.981070128970906
1739209900.8809881;-38.13080360867914
1739209900.8810005;-45.120503652039325
1739209900.881013;-38.13080360867914
1739209900.8810253;-35.57807855764607
1739209900.8810377;-38.13080360867914
1739209900.88105;-45.120503652039325
1739209900.8810625;-33.981070128970906
1739209900.881075;-32.816014438256545
1739209900.8810873;-45.120503652039325
1739209900.8810997;-45.120503652039325
1739209900.881112;-38.13080360867914
1739209900.8811245;-38.13080360867914
1739209900.881137;-38.13080360867914
1739209900.8811495;-45.120503652039325
1739209900.881162;-35.57807855764607
1739209900.8811743;-35.57807855764607
1739209900.8811867;-45.120503652039325
1739209900.8811991;-45.120503652039325
1739209900.8812115;-45.120503652039325
1739209900.881224;-38.13080360867914
1739209900.8812363;-38.13080360867914
1739209900.8812487;-35.57807855764607
1739209900.881261;-38.13080360867914
1739209900.8812735;-45.120503652039325
1739209900.881286;-38.13080360867914
1739209900.8812983;-38.13080360867914
1739209900.881311;-45.120503652039325
1739209900.8813233;-38.13080360867914
1739209900.8813357;-45.120503652039325
1739209900.8813481;-45.120503652039325
1739209900.8813605;-38.13080360867914
1739209900.881373;-45.120503652039325
1739209900.8813853;-45.120503652039325
1739209900.8813977;-45.120503652039325
1739209900.8814101;-38.13080360867914
1739209900.8814225;-38.13080360867914
1739209900.881435;-38.13080360867914
1739209900.8814473;-35.57807855764607
1739209900.8814597;-38.13080360867914
1739209900.8814723;-45.120503652039325
1739209900.8814847;-38.13080360867914
1739209900.8814971;-38.13080360867914
1739209900.8815095;-38.13080360867914
1739209900.881522;-33.981070128970906
1739209900.8815343;-45.120503652039325
1739209900.8815467;-45.120503652039325
1739209900.8815591;-38.13080360867914
1739209900.8815715;-33.981070128970906
1739209900.881584;-45.120503652039325
1739209900.8815963;-45.120503652039325
1739209900.8816087;-38.13080360867914
1739209900.8816214;-35.57807855764607
1739209900.8816338;-45.120503652039325
1739209900.8816462;-45.120503652039325
1739209900.8816586;-38.13080360867914
1739209900.881671;-38.13080360867914
1739209900.8816833;-38.13080360867914
1739209900.8816957;-45.120503652039325
1739209900.8817081;-38.13080360867914
1739209900.8817205;-35.57807855764607
1739209900.881733;-38.13080360867914
1739209900.8817453;-38.13080360867914
1739209900.8817577;-38.13080360867914
1739209900.8817701;-35.57807855764607
1739209900.8817828;-45.120503652039325
1739209900.8817952;-38.13080360867914
1739209900.8818076;-33.981070128970906
1739209900.88182;-38.13080360867914
1739209900.8818324;-45.120503652039325
1739209900.8818448;-45.120503652039325
1739209900.8818572;-33.981070128970906
1739209900.8818696;-32.816014438256545
1739209900.881882;-38.13080360867914
1739209900.8818944;-45.120503652039325
1739209900.8819067;-33.981070128970906
1739209900.8819191;-45.120503652039325
1739209900.8819315;-45.120503652039325
1739209900.8819442;-38.13080360867914
1739209900.8819566;-33.981070128970906
1739209900.881969;-35.57807855764607
1739209900.8819814;-45.120503652039325
1739209900.8819938;-38.13080360867914
1739209900.8820062;-33.981070128970906
1739209900.8820186;-45.120503652039325
1739209900.882031;-38.13080360867914
1739209900.8820434;-45.120503652039325
1739209900.8820558;-38.13080360867914
1739209900.8820682;-35.57807855764607
1739209900.8820806;-38.13080360867914
1739209900.882093;-45.120503652039325
1739209900.8821056;-38.13080360867914
1739209900.882118;-38.13080360867914
1739209900.8821304;-45.120503652039325
1739209900.8821428;-45.120503652039325
1739209900.8821552;-38.13080360867914
1739209900.8821676;-45.120503652039325
1739209900.88218;-45.120503652039325
1739209900.8821924;-38.13080360867914
1739209900.8822048;-45.120503652039325
1739209900.8822172;-38.13080360867914
1739209900.8822296;-45.120503652039325
1739209900.882242;-38.13080360867914
1739209900.8822546;-27.267205301931607
1739209900.882267;-35.57807855764607
1739209900.8822794;-45.120503652039325
1739209900.8822918;-45.120503652039325
1739209900.8823042;-33.981070128970906
1739209900.8823166;-45.120503652039325
1739209900.882329;-38.13080360867914
1739209900.8823414;-38.13080360867914
1739209900.8823538;-31.14110356531892
1739209900.8823662;-38.13080360867914
1739209900.8823786;-45.120503652039325
1739209900.882391;-45.120503652039325
1739209900.8824034;-38.13080360867914
1739209900.882416;-45.120503652039325
1739209900.8824284;-38.13080360867914
1739209900.8824408;-45.120503652039325
1739209900.8824532;-28.992665084841942
1739209900.8824656;-35.57807855764607
1739209900.882478;-38.13080360867914
1739209900.8824904;-38.13080360867914
1739209900.8825028;-38.13080360867914
1739209900.8825152;-35.57807855764607
1739209900.8825276;-45.120503652039325
1739209900.88254;-45.120503652039325
1739209900.8825524;-38.13080360867914
1739209900.8825648;-45.120503652039325
1739209900.8825774;-38.13080360867914
1739209900.8825898;-45.120503652039325
1739209900.8826022;-45.120503652039325
1739209900.8826146;-45.120503652039325
1739209900.882627;-45.120503652039325
1739209900.8826394;-38.13080360867914
1739209900.8826518;-38.13080360867914
1739209900.8826642;-45.120503652039325
1739209900.8826766;-38.13080360867914
1739209900.882689;-45.120503652039325
1739209900.8827014;-45.120503652039325
1739209900.8827138;-38.13080360867914
1739209900.8827262;-38.13080360867914
1739209900.8827388;-45.120503652039325
1739209900.8827512;-31.141103565318915
1739209900.8827636;-38.13080360867914
1739209900.882776;-45.120503652039325
1739209900.8827884;-38.13080360867914
1739209900.8828008;-35.57807855764607
1739209900.8828132;-45.120503652039325
1739209900.8828256;-45.120503652039325
1739209900.882838;-35.57807855764607
1739209900.8828504;-38.13080360867914
1739209900.8828628;-45.120503652039325
1739209900.8828752;-38.13080360867914
1739209900.8828876;-38.13080360867914
1739209900.8829002;-38.13080360867914
1739209900.8829126;-38.13080360867914
1739209900.882925;-38.13080360867914
1739209900.8829374;-45.120503652039325
1739209900.8829498;-30.49652367304973
1739209900.8829622;-32.816014438256545
1739209900.8829746;-45.120503652039325
1739209900.882987;-45.120503652039325
1739209900.8829994;-38.13080360867914
1739209900.8830118;-45.120503652039325
1739209900.8830242;-32.816014438256545
1739209900.8830366;-35.57807855764607
1739209900.883049;-45.120503652039325
1739209900.8830616;-45.120503652039325
1739209900.883074;-38.13080360867914
1739209900.8830864;-38.13080360867914
1739209900.8830988;-35.57807855764607
1739209900.8831112;-38.13080360867914
1739209900.8831236;-38.13080360867914
1739209900.883136;-38.13080360867914
1739209900.8831484;-38.13080360867914
1739209900.8831608;-45.120503652039325
1739209900.8831732;-45.120503652039325
1739209900.8831856;-45.120503652039325
1739209900.883198;-45.120503652039325
1739209900.8832107;-45.120503652039325
1739209900.883223;-38.13080360867914
1739209900.8832355;-38.13080360867914
1739209900.8832479;-38.13080360867914
1739209900.8832603;-45.120503652039325
1739209900.8832726;-38.13080360867914
1739209900.883285;-38.13080360867914
1739209900.8832974;-35.57807855764607
1739209900.8833098;-38.13080360867914
1739209900.8833222;-45.120503652039325
1739209900.8833346;-35.57807855764607
1739209900.883347;-45.120503652039325
1739209900.8833594;-45.120503652039325
1739209900.883372;-38.13080360867914
1739209900.8833845;-38.13080360867914
1739209900.8833969;-45.120503652039325
1739209900.8834093;-38.13080360867914
1739209900.8834217;-32.816014438256545
1739209900.883434;-35.57807855764607
1739209900.8834465;-32.816014438256545
1739209900.8834589;-29.438486411369333
1739209900.8834713;-45.120503652039325
1739209900.8834836;-45.120503652039325
1739209900.883496;-35.57807855764607
1739209900.8835084;-38.13080360867914
1739209900.8835208;-38.13080360867914
1739209900.8835335;-33.981070128970906
1739209900.8835459;-45.120503652039325
1739209900.8835583;-45.120503652039325
1739209900.8835707;-38.13080360867914
1739209900.883583;-45.120503652039325
1739209900.8835955;-38.13080360867914
1739209900.8836079;-38.13080360867914
1739209900.8836203;-35.57807855764607
1739209900.8836327;-38.13080360867914
1739209900.883645;-38.13080360867914
1739209900.8836575;-35.57807855764607
1739209900.8836699;-38.13080360867914
1739209900.8836823;-45.120503652039325
1739209900.883695;-45.120503652039325
1739209900.8837073;-45.120503652039325
1739209900.8837197;-35.57807855764607
1739209900.883732;-38.13080360867914
1739209900.8837445;-45.120503652039325
1739209900.8837569;-38.13080360867914
1739209900.8837693;-38.13080360867914
1739209900.8837817;-38.13080360867914
1739209900.883794;-45.120503652039325
1739209900.8838065;-35.57807855764607
1739209900.8838189;-38.13080360867914
1739209900.8838313;-45.120503652039325
1739209900.883844;-45.120503652039325
1739209900.8838563;-38.13080360867914
1739209900.8838687;-38.13080360867914
1739209900.883881;-38.13080360867914
1739209900.8838935;-38.13080360867914
1739209900.883906;-45.120503652039325
1739209900.8839183;-38.13080360867914
1739209900.8839307;-38.13080360867914
1739209900.883943;-38.13080360867914
1739209900.8839555;-33.981070128970906
1739209900.8839679;-38.13080360867914
1739209900.8839803;-38.13080360867914
1739209900.8839927;-45.120503652039325
1739209900.8840053;-45.120503652039325
1739209900.8840177;-38.13080360867914
1739209900.88403;-38.13080360867914
1739209900.8840425;-45.120503652039325
1739209900.884055;-38.13080360867914
1739209900.8840673;-38.13080360867914
1739209900.8840797;-45.120503652039325
1739209900.884092;-45.120503652039325
1739209900.8841045;-38.13080360867914
1739209900.884117;-38.13080360867914
1739209900.8841293;-38.13080360867914
1739209900.8841417;-45.120503652039325
1739209900.884154;-38.13080360867914
1739209900.8841667;-38.13080360867914
1739209900.884179;-38.13080360867914
1739209900.8841915;-38.13080360867914
1739209900.884204;-45.120503652039325
1739209900.8842163;-38.13080360867914
1739209900.8842287;-35.57807855764607
1739209900.884241;-45.120503652039325
1739209900.8842535;-38.13080360867914
1739209900.884266;-33.981070128970906
1739209900.8842783;-38.13080360867914
1739209900.8842907;-45.120503652039325
1739209900.884303;-45.120503652039325
1739209900.8843155;-38.13080360867914
1739209900.8843281;-45.120503652039325
1739209900.8843405;-45.120503652039325
1739209900.884353;-38.13080360867914
1739209900.8843653;-31.141103565318915
1739209900.8843777;-38.13080360867914
1739209900.88439;-45.120503652039325
1739209900.8844025;-45.120503652039325
1739209900.884415;-38.13080360867914
1739209900.8844273;-38.13080360867914
1739209900.8844397;-38.13080360867914
1739209900.884452;-38.13080360867914
1739209900.8844645;-28.992665084841942
1739209900.884477;-38.13080360867914
1739209900.8844895;-45.120503652039325
1739209900.884502;-38.13080360867914
1739209900.8845143;-38.13080360867914
1739209900.8845267;-45.120503652039325
1739209900.8845391;-45.120503652039325
1739209900.8845515;-45.120503652039325
1739209900.884564;-45.120503652039325
1739209900.8845763;-45.120503652039325
1739209900.8845887;-45.120503652039325
1739209900.884601;-45.120503652039325
1739209900.8846135;-38.13080360867914
1739209900.884626;-45.120503652039325
1739209900.8846383;-45.120503652039325
1739209900.884651;-38.13080360867914
1739209900.8846633;-45.120503652039325
1739209900.8846757;-38.13080360867914
1739209900.8846881;-38.13080360867914
1739209900.8847005;-45.120503652039325
1739209900.884713;-38.13080360867914
1739209900.8847253;-38.13080360867914
1739209900.8847377;-38.13080360867914
1739209900.8847501;-38.13080360867914
1739209900.8847625;-28.992665084841942
1739209900.884775;-45.120503652039325
1739209900.8847873;-45.120503652039325
1739209900.8848;-38.13080360867914
1739209900.8848124;-38.13080360867914
1739209900.8848248;-45.120503652039325
1739209900.8848372;-45.120503652039325
1739209900.8848495;-38.13080360867914
1739209900.884862;-35.57807855764607
1739209900.8848743;-38.13080360867914
1739209900.8848867;-38.13080360867914
1739209900.8848991;-45.120503652039325
1739209900.8849115;-38.13080360867914
1739209900.884924;-38.13080360867914
1739209900.8849363;-45.120503652039325
1739209900.8849487;-38.13080360867914
1739209900.8849614;-38.13080360867914
1739209900.8849738;-33.981070128970906
1739209900.8849862;-45.120503652039325
1739209900.8849986;-45.120503652039325
1739209900.885011;-38.13080360867914
1739209900.8850234;-45.120503652039325
1739209900.8850358;-45.120503652039325
1739209900.8850482;-45.120503652039325
1739209900.8850605;-31.141103565318915
1739209900.885073;-45.120503652039325
1739209900.8850853;-45.120503652039325
1739209900.8850977;-45.120503652039325
1739209900.8851101;-33.981070128970906
1739209900.8851228;-45.120503652039325
1739209900.8851352;-45.120503652039325
1739209900.8851476;-45.120503652039325
1739209900.88516;-45.120503652039325
1739209900.8851724;-38.13080360867914
1739209900.8851848;-38.13080360867914
1739209900.8851972;-45.120503652039325
1739209900.8852096;-38.13080360867914
1739209900.885222;-35.57807855764607
1739209900.8852344;-45.120503652039325
1739209900.8852468;-38.13080360867914
1739209900.8852592;-38.13080360867914
1739209900.8852715;-38.13080360867914
1739209900.8852842;-45.120503652039325
1739209900.8852966;-45.120503652039325
1739209900.885309;-45.120503652039325
1739209900.8853214;-45.120503652039325
1739209900.8853338;-38.13080360867914
1739209900.8853462;-38.13080360867914
1739209900.8853586;-38.13080360867914
1739209900.885371;-45.120503652039325
1739209900.8853834;-45.120503652039325
1739209900.8853958;-38.13080360867914
1739209900.8854082;-38.13080360867914
1739209900.8854206;-45.120503652039325
1739209900.8854332;-35.57807855764607
1739209900.8854456;-38.13080360867914
1739209900.885458;-38.13080360867914
1739209900.8854704;-38.13080360867914
1739209900.8854828;-38.13080360867914
1739209900.8854952;-45.120503652039325
1739209900.8855076;-45.120503652039325
1739209900.88552;-38.13080360867914
1739209900.8855324;-38.13080360867914
1739209900.8855448;-38.13080360867914
1739209900.8855572;-45.120503652039325
1739209900.8855696;-38.13080360867914
1739209900.885582;-45.120503652039325
1739209900.8855946;-38.13080360867914
1739209900.885607;-38.13080360867914
1739209900.8856194;-45.120503652039325
1739209900.8856318;-38.13080360867914
1739209900.8856442;-32.816014438256545
1739209900.8856566;-38.13080360867914
1739209900.885669;-33.981070128970906
1739209900.8856814;-38.13080360867914
1739209900.8856938;-38.13080360867914
1739209900.8857062;-38.13080360867914
1739209900.8857186;-38.13080360867914
1739209900.885731;-38.13080360867914
1739209900.8857434;-38.13080360867914
1739209900.885756;-45.120503652039325
1739209900.8857684;-45.120503652039325
1739209900.8857808;-45.120503652039325
1739209900.8857932;-45.120503652039325
1739209900.8858056;-45.120503652039325
1739209900.885818;-45.120503652039325
1739209900.8858304;-38.13080360867914
1739209900.8858428;-38.13080360867914
1739209900.8858552;-38.13080360867914
1739209900.8858676;-45.120503652039325
1739209900.88588;-38.13080360867914
1739209900.8858924;-45.120503652039325
1739209900.8859048;-45.120503652039325
1739209900.8859174;-38.13080360867914
1739209900.8859298;-45.120503652039325
1739209900.8859422;-35.57807855764607
1739209900.8859546;-45.120503652039325
1739209900.885967;-28.992665084841942
1739209900.8859794;-38.13080360867914
1739209900.8859918;-45.120503652039325
1739209900.8860042;-45.120503652039325
1739209900.8860166;-45.120503652039325
1739209900.886029;-45.120503652039325
1739209900.8860414;-38.13080360867914
