CAN Message; 0x150:05003bd638d91589
1739209851.426744;-32.816014438256545
1739209851.4267526;-38.13080360867914
1739209851.4267612;-38.13080360867914
1739209851.4267697;-45.120503652039325
1739209851.4267783;-38.13080360867914
1739209851.426787;-38.13080360867914
1739209851.4267955;-35.57807855764607
1739209851.426804;-45.120503652039325
1739209851.426813;-45.120503652039325
1739209851.4268215;-38.13080360867914
1739209851.42683;-45.120503652039325
1739209851.4268386;-38.13080360867914
1739209851.4268472;-26.991370085610736
1739209851.4268558;-38.13080360867914
1739209851.4268644;-45.120503652039325
1739209851.426873;-35.57807855764607
1739209851.4268818;-35.57807855764607
1739209851.4268904;-45.120503652039325
1739209851.426899;-33.981070128970906
1739209851.4269075;-45.120503652039325
1739209851.4269161;-38.13080360867914
1739209851.4269247;-45.120503652039325
1739209851.4269333;-45.120503652039325
1739209851.4269419;-45.120503652039325
1739209851.4269505;-45.120503652039325
1739209851.4269593;-45.120503652039325
1739209851.4269679;-45.120503652039325
1739209851.4269764;-38.13080360867914
1739209851.426985;-45.120503652039325
1739209851.4269936;-38.13080360867914
1739209851.4270022;-32.816014438256545
1739209851.4270108;-38.13080360867914
1739209851.4270194;-45.120503652039325
1739209851.4270282;-38.13080360867914
1739209851.4270368;-38.13080360867914
1739209851.4270453;-38.13080360867914
1739209851.427054;-38.13080360867914
1739209851.4270625;-33.981070128970906
1739209851.427071;-38.13080360867914
1739209851.4270797;-35.57807855764607
1739209851.4270883;-38.13080360867914
1739209851.4270968;-38.13080360867914
1739209851.4271057;-45.120503652039325
1739209851.4271142;-45.120503652039325
1739209851.4271228;-45.120503652039325
1739209851.4271314;-38.13080360867914
1739209851.42714;-45.120503652039325
1739209851.4271486;-38.13080360867914
1739209851.4271572;-38.13080360867914
1739209851.4271657;-38.13080360867914
1739209851.4271746;-45.120503652039325
1739209851.4271832;-38.13080360867914
1739209851.4271917;-38.13080360867914
1739209851.4272003;-38.13080360867914
1739209851.427209;-45.120503652039325
1739209851.4272175;-45.120503652039325
1739209851.427226;-38.13080360867914
1739209851.4272346;-45.120503652039325
1739209851.4272432;-45.120503652039325
1739209851.427252;-45.120503652039325
1739209851.4272606;-38.13080360867914
1739209851.4272692;-38.13080360867914
1739209851.4272778;-38.13080360867914
1739209851.4272864;-45.120503652039325
1739209851.427295;-38.13080360867914
1739209851.4273036;-38.13080360867914
1739209851.4273121;-38.13080360867914
1739209851.427321;-45.120503652039325
1739209851.4273295;-45.120503652039325
1739209851.4273381;-33.981070128970906
1739209851.4273467;-38.13080360867914
1739209851.4273553;-38.13080360867914
1739209851.4273639;-38.13080360867914
1739209851.4273725;-45.120503652039325
1739209851.427381;-38.13080360867914
1739209851.4273896;-38.13080360867914
1739209851.4273984;-38.13080360867914
1739209851.427407;-38.13080360867914
1739209851.4274156;-33.981070128970906
1739209851.4274242;-38.13080360867914
1739209851.4274328;-35.57807855764607
1739209851.4274414;-33.981070128970906
1739209851.42745;-38.13080360867914
1739209851.4274585;-45.120503652039325
1739209851.4274673;-45.120503652039325
1739209851.427476;-38.13080360867914
1739209851.4274845;-35.57807855764607
1739209851.427493;-45.120503652039325
1739209851.4275017;-45.120503652039325
1739209851.4275103;-38.13080360867914
1739209851.4275188;-38.13080360867914
1739209851.4275274;-45.120503652039325
1739209851.427536;-38.13080360867914
1739209851.4275448;-31.14110356531892
1739209851.4275534;-45.120503652039325
1739209851.427562;-45.120503652039325
1739209851.4275706;-45.120503652039325
1739209851.4275792;-45.120503652039325
1739209851.4275877;-45.120503652039325
1739209851.4275963;-45.120503652039325
1739209851.427605;-45.120503652039325
1739209851.4276137;-27.267205301931607
1739209851.4276223;-38.13080360867914
1739209851.427631;-45.120503652039325
1739209851.4276395;-45.120503652039325
1739209851.427648;-38.13080360867914
1739209851.4276567;-45.120503652039325
1739209851.4276652;-33.981070128970906
1739209851.4276738;-35.57807855764607
1739209851.4276824;-38.13080360867914
1739209851.4276912;-45.120503652039325
1739209851.4276998;-38.13080360867914
1739209851.4277084;-38.13080360867914
1739209851.427717;-38.13080360867914
1739209851.4277256;-38.13080360867914
1739209851.4277341;-45.120503652039325
1739209851.4277427;-33.981070128970906
1739209851.4277513;-32.816014438256545
1739209851.4277601;-38.13080360867914
1739209851.4277687;-38.13080360867914
1739209851.4277773;-35.57807855764607
1739209851.4277859;-38.13080360867914
1739209851.4277945;-45.120503652039325
1739209851.427803;-45.120503652039325
1739209851.4278116;-45.120503652039325
1739209851.4278202;-28.992665084841942
1739209851.427829;-38.13080360867914
1739209851.4278376;-38.13080360867914
1739209851.4278462;-38.13080360867914
1739209851.4278548;-38.13080360867914
1739209851.4278634;-45.120503652039325
1739209851.427872;-45.120503652039325
1739209851.4278805;-35.57807855764607
1739209851.427889;-35.57807855764607
1739209851.4278977;-45.120503652039325
1739209851.4279065;-38.13080360867914
1739209851.427915;-45.120503652039325
1739209851.4279237;-35.57807855764607
1739209851.4279323;-35.57807855764607
1739209851.4279408;-45.120503652039325
1739209851.4279494;-38.13080360867914
1739209851.427958;-32.816014438256545
1739209851.4279666;-45.120503652039325
1739209851.4279754;-45.120503652039325
1739209851.427984;-45.120503652039325
1739209851.4279926;-38.13080360867914
1739209851.4280012;-45.120503652039325
1739209851.4280097;-33.981070128970906
1739209851.4280183;-38.13080360867914
1739209851.428027;-38.13080360867914
1739209851.4280355;-33.981070128970906
1739209851.428044;-45.120503652039325
1739209851.428053;-45.120503652039325
1739209851.4280615;-38.13080360867914
1739209851.42807;-45.120503652039325
1739209851.4280787;-38.13080360867914
1739209851.4280872;-45.120503652039325
1739209851.4280958;-45.120503652039325
1739209851.4281044;-38.13080360867914
1739209851.428113;-38.13080360867914
1739209851.4281218;-45.120503652039325
1739209851.4281304;-38.13080360867914
1739209851.428139;-31.141103565318893
1739209851.4281476;-45.120503652039325
1739209851.4281561;-45.120503652039325
1739209851.4281647;-35.57807855764607
1739209851.4281733;-38.13080360867914
1739209851.428182;-45.120503652039325
1739209851.4281905;-38.13080360867914
1739209851.4281993;-38.13080360867914
1739209851.4282079;-35.57807855764607
1739209851.4282165;-38.13080360867914
1739209851.428225;-45.120503652039325
1739209851.4282336;-33.981070128970906
1739209851.4282422;-45.120503652039325
1739209851.4282508;-45.120503652039325
1739209851.4282594;-45.120503652039325
1739209851.4282682;-38.13080360867914
1739209851.4282768;-45.120503652039325
1739209851.4282854;-45.120503652039325
1739209851.428294;-38.13080360867914
1739209851.4283025;-38.13080360867914
1739209851.428311;-45.120503652039325
1739209851.4283197;-45.120503652039325
1739209851.4283283;-35.57807855764607
1739209851.4283369;-45.120503652039325
1739209851.4283457;-38.13080360867914
1739209851.4283543;-38.13080360867914
1739209851.4283628;-45.120503652039325
1739209851.4283714;-45.120503652039325
1739209851.42838;-45.120503652039325
1739209851.4283886;-45.120503652039325
1739209851.4283972;-45.120503652039325
1739209851.4284058;-45.120503652039325
1739209851.4284146;-45.120503652039325
1739209851.4284232;-45.120503652039325
1739209851.4284317;-45.120503652039325
1739209851.4284403;-38.13080360867914
1739209851.428449;-45.120503652039325
1739209851.4284575;-45.120503652039325
1739209851.428466;-38.13080360867914
1739209851.4284747;-45.120503652039325
1739209851.4284832;-38.13080360867914
1739209851.428492;-38.13080360867914
1739209851.4285007;-38.13080360867914
1739209851.4285092;-45.120503652039325
1739209851.4285178;-25.62660358559016
1739209851.4285264;-33.981070128970906
1739209851.428535;-45.120503652039325
1739209851.4285436;-35.57807855764607
1739209851.4285522;-35.57807855764607
1739209851.428561;-45.120503652039325
1739209851.4285696;-45.120503652039325
1739209851.4285781;-38.13080360867914
1739209851.4285867;-38.13080360867914
1739209851.4285953;-45.120503652039325
1739209851.428604;-38.13080360867914
1739209851.4286125;-45.120503652039325
1739209851.428621;-45.120503652039325
1739209851.4286296;-45.120503652039325
1739209851.4286385;-45.120503652039325
1739209851.428647;-35.57807855764607
1739209851.4286556;-38.13080360867914
1739209851.4286642;-45.120503652039325
1739209851.4286728;-45.120503652039325
1739209851.4286814;-38.13080360867914
1739209851.42869;-38.13080360867914
1739209851.4286985;-45.120503652039325
1739209851.4287074;-45.120503652039325
1739209851.428716;-45.120503652039325
1739209851.4287245;-28.992665084841942
1739209851.428733;-31.141103565318915
1739209851.4287417;-45.120503652039325
1739209851.4287503;-45.120503652039325
1739209851.4287589;-38.13080360867914
1739209851.4287674;-38.13080360867914
1739209851.4287763;-45.120503652039325
1739209851.4287848;-38.13080360867914
1739209851.4287934;-45.120503652039325
1739209851.428802;-45.120503652039325
1739209851.4288106;-45.120503652039325
1739209851.4288192;-38.13080360867914
1739209851.4288278;-30.49652367304973
1739209851.4288363;-33.981070128970906
1739209851.428845;-45.120503652039325
1739209851.4288538;-38.13080360867914
1739209851.4288623;-45.120503652039325
1739209851.428871;-45.120503652039325
1739209851.4288795;-38.13080360867914
1739209851.428888;-38.13080360867914
1739209851.4288967;-45.120503652039325
1739209851.4289052;-45.120503652039325
1739209851.4289138;-45.120503652039325
1739209851.4289227;-45.120503652039325
1739209851.4289312;-38.13080360867914
1739209851.4289398;-38.13080360867914
1739209851.4289484;-38.13080360867914
1739209851.428957;-38.13080360867914
1739209851.4289656;-45.120503652039325
1739209851.4289742;-38.13080360867914
1739209851.4289827;-45.120503652039325
1739209851.4289913;-38.13080360867914
1739209851.4290001;-45.120503652039325
1739209851.4290087;-38.13080360867914
1739209851.4290173;-32.816014438256545
1739209851.429026;-45.120503652039325
1739209851.4290345;-45.120503652039325
1739209851.429043;-35.57807855764607
1739209851.4290516;-35.57807855764607
1739209851.4290602;-38.13080360867914
1739209851.429069;-38.13080360867914
1739209851.4290776;-45.120503652039325
1739209851.4290862;-45.120503652039325
1739209851.4290948;-38.13080360867914
1739209851.4291034;-45.120503652039325
1739209851.429112;-38.13080360867914
1739209851.4291205;-45.120503652039325
1739209851.4291291;-38.13080360867914
1739209851.4291377;-45.120503652039325
1739209851.4291465;-33.981070128970906
1739209851.429155;-38.13080360867914
1739209851.4291637;-45.120503652039325
1739209851.4291723;-45.120503652039325
1739209851.4291809;-38.13080360867914
1739209851.4291894;-38.13080360867914
1739209851.429198;-38.13080360867914
1739209851.4292066;-38.13080360867914
1739209851.4292154;-45.120503652039325
1739209851.429224;-45.120503652039325
1739209851.4292326;-45.120503652039325
1739209851.4292412;-38.13080360867914
1739209851.4292498;-38.13080360867914
1739209851.4292583;-45.120503652039325
1739209851.429267;-45.120503652039325
1739209851.4292755;-38.13080360867914
1739209851.429284;-45.120503652039325
1739209851.429293;-38.13080360867914
1739209851.4293015;-38.13080360867914
1739209851.42931;-38.13080360867914
1739209851.4293187;-35.57807855764607
1739209851.4293272;-38.13080360867914
1739209851.4293358;-38.13080360867914
1739209851.4293444;-45.120503652039325
1739209851.429353;-31.141103565318915
1739209851.4293618;-32.816014438256545
1739209851.4293704;-38.13080360867914
1739209851.429379;-45.120503652039325
1739209851.4293876;-38.13080360867914
1739209851.4293962;-45.120503652039325
1739209851.4294047;-38.13080360867914
1739209851.4294133;-32.816014438256545
1739209851.429422;-38.13080360867914
1739209851.4294305;-45.120503652039325
1739209851.4294393;-38.13080360867914
1739209851.429448;-45.120503652039325
1739209851.4294565;-38.13080360867914
1739209851.429465;-45.120503652039325
1739209851.4294736;-45.120503652039325
1739209851.4294822;-45.120503652039325
1739209851.4294908;-31.141103565318915
1739209851.4294994;-31.141103565318893
1739209851.4295082;-38.13080360867914
1739209851.4295168;-38.13080360867914
1739209851.4295254;-35.57807855764607
1739209851.429534;-38.13080360867914
1739209851.4295425;-38.13080360867914
1739209851.4295511;-35.57807855764607
1739209851.4295597;-45.120503652039325
1739209851.4295683;-45.120503652039325
1739209851.4295769;-45.120503652039325
1739209851.4295857;-38.13080360867914
1739209851.4295943;-38.13080360867914
1739209851.4296029;-45.120503652039325
1739209851.4296114;-33.981070128970906
1739209851.42962;-35.57807855764607
1739209851.4296286;-45.120503652039325
1739209851.4296372;-45.120503652039325
1739209851.4296458;-45.120503652039325
1739209851.4296546;-45.120503652039325
1739209851.4296632;-45.120503652039325
1739209851.4296718;-45.120503652039325
1739209851.4296803;-38.13080360867914
1739209851.429689;-45.120503652039325
1739209851.4296975;-33.981070128970906
1739209851.429706;-32.816014438256545
1739209851.4297147;-45.120503652039325
1739209851.4297235;-45.120503652039325
1739209851.429732;-38.13080360867914
1739209851.4297407;-35.57807855764607
1739209851.4297493;-45.120503652039325
1739209851.4297578;-32.816014438256545
1739209851.4297664;-45.120503652039325
1739209851.429775;-38.13080360867914
1739209851.4297836;-45.120503652039325
1739209851.4297922;-38.13080360867914
1739209851.429801;-45.120503652039325
1739209851.4298096;-45.120503652039325
1739209851.4298182;-33.981070128970906
1739209851.4298267;-45.120503652039325
1739209851.4298353;-35.57807855764607
1739209851.429844;-31.141103565318893
1739209851.4298525;-38.13080360867914
1739209851.429861;-35.57807855764607
1739209851.42987;-38.13080360867914
1739209851.4298785;-45.120503652039325
1739209851.429887;-45.120503652039325
1739209851.4298956;-38.13080360867914
1739209851.4299042;-35.57807855764607
1739209851.4299128;-38.13080360867914
1739209851.4299214;-45.120503652039325
1739209851.42993;-45.120503652039325
1739209851.4299386;-45.120503652039325
1739209851.4350803;-45.120503652039325
1739209851.4350808;-45.120503652039325
1739209851.4350815;-38.13080360867914
1739209851.4350822;-45.120503652039325
1739209851.4350827;-38.13080360867914
1739209851.4350834;-45.120503652039325
1739209851.435084;-33.981070128970906
1739209851.4350846;-45.120503652039325
1739209851.4350853;-33.981070128970906
1739209851.435086;-32.816014438256545
1739209851.4350865;-33.981070128970906
1739209851.4350872;-38.13080360867914
1739209851.435088;-31.141103565318893
1739209851.4350884;-38.13080360867914
1739209851.435089;-45.120503652039325
1739209851.4350898;-45.120503652039325
1739209851.4350903;-33.981070128970906
1739209851.435091;-32.816014438256545
1739209851.4350917;-45.120503652039325
1739209851.4350922;-45.120503652039325
1739209851.435093;-45.120503652039325
1739209851.4350936;-45.120503652039325
1739209851.435094;-45.120503652039325
1739209851.4350948;-38.13080360867914
1739209851.4350955;-45.120503652039325
1739209851.435096;-45.120503652039325
1739209851.4350967;-38.13080360867914
1739209851.4350975;-38.13080360867914
1739209851.4350982;-38.13080360867914
1739209851.4350986;-45.120503652039325
1739209851.4350994;-35.57807855764607
1739209851.4351;-38.13080360867914
1739209851.4351006;-35.57807855764607
1739209851.4351013;-29.438486411369333
1739209851.435102;-35.57807855764607
1739209851.4351025;-35.57807855764607
1739209851.4351032;-33.981070128970906
1739209851.435104;-33.981070128970906
1739209851.4351044;-45.120503652039325
1739209851.435105;-33.981070128970906
1739209851.4351058;-38.13080360867914
1739209851.4351063;-45.120503652039325
1739209851.435107;-38.13080360867914
1739209851.4351077;-35.57807855764607
1739209851.4351082;-45.120503652039325
1739209851.435109;-45.120503652039325
1739209851.4351096;-35.57807855764607
1739209851.43511;-35.57807855764607
1739209851.4351108;-45.120503652039325
1739209851.4351115;-45.120503652039325
1739209851.435112;-45.120503652039325
1739209851.4351127;-45.120503652039325
1739209851.4351134;-38.13080360867914
1739209851.435114;-45.120503652039325
1739209851.4351146;-45.120503652039325
1739209851.4351153;-45.120503652039325
1739209851.4351158;-32.816014438256545
1739209851.4351165;-26.487275050834715
1739209851.4351172;-38.13080360867914
1739209851.4351177;-45.120503652039325
1739209851.4351184;-38.13080360867914
1739209851.4351192;-31.141103565318893
1739209851.4351196;-45.120503652039325
1739209851.4351203;-45.120503652039325
1739209851.435121;-38.13080360867914
1739209851.4351215;-45.120503652039325
1739209851.4351223;-38.13080360867914
1739209851.435123;-38.13080360867914
1739209851.4351234;-38.13080360867914
1739209851.4351242;-31.141103565318915
1739209851.4351249;-33.981070128970906
1739209851.4351254;-45.120503652039325
1739209851.435126;-35.57807855764607
1739209851.4351268;-30.49652367304973
1739209851.4351273;-38.13080360867914
1739209851.435128;-38.13080360867914
1739209851.4351287;-38.13080360867914
1739209851.4351292;-45.120503652039325
1739209851.43513;-45.120503652039325
1739209851.4351306;-45.120503652039325
1739209851.4351313;-45.120503652039325
1739209851.4351318;-45.120503652039325
1739209851.4351325;-45.120503652039325
1739209851.4351332;-45.120503652039325
1739209851.4351337;-45.120503652039325
1739209851.4351344;-38.13080360867914
1739209851.4351351;-45.120503652039325
1739209851.4351356;-45.120503652039325
1739209851.4351363;-38.13080360867914
1739209851.435137;-45.120503652039325
1739209851.4351375;-45.120503652039325
1739209851.4351382;-38.13080360867914
1739209851.435139;-38.13080360867914
1739209851.4351394;-45.120503652039325
1739209851.4351401;-38.13080360867914
1739209851.4351408;-38.13080360867914
1739209851.4351413;-45.120503652039325
1739209851.435142;-33.981070128970906
1739209851.4351428;-35.57807855764607
1739209851.4351432;-45.120503652039325
1739209851.435144;-45.120503652039325
1739209851.4351447;-38.13080360867914
1739209851.4351451;-38.13080360867914
1739209851.4351459;-33.981070128970906
1739209851.4351466;-38.13080360867914
1739209851.435147;-45.120503652039325
1739209851.4351478;-45.120503652039325
1739209851.4351485;-38.13080360867914
1739209851.435149;-45.120503652039325
1739209851.4351497;-45.120503652039325
1739209851.4351504;-38.13080360867914
1739209851.4351509;-35.57807855764607
1739209851.4351516;-45.120503652039325
1739209851.4351523;-45.120503652039325
1739209851.4351528;-45.120503652039325
1739209851.4351535;-38.13080360867914
1739209851.4351542;-35.57807855764607
1739209851.4351547;-38.13080360867914
1739209851.4351554;-45.120503652039325
1739209851.435156;-45.120503652039325
1739209851.4351566;-45.120503652039325
1739209851.4351573;-35.57807855764607
1739209851.435158;-33.981070128970906
1739209851.4351585;-38.13080360867914
1739209851.4351592;-38.13080360867914
1739209851.43516;-45.120503652039325
1739209851.4351604;-33.981070128970906
1739209851.435161;-45.120503652039325
1739209851.4351618;-33.981070128970906
1739209851.4351623;-38.13080360867914
1739209851.435163;-38.13080360867914
1739209851.4351637;-45.120503652039325
1739209851.4351642;-38.13080360867914
1739209851.435165;-38.13080360867914
1739209851.4351656;-45.120503652039325
1739209851.4351664;-45.120503652039325
1739209851.4351668;-45.120503652039325
1739209851.4351676;-38.13080360867914
1739209851.4351683;-45.120503652039325
1739209851.4351687;-45.120503652039325
1739209851.4351695;-45.120503652039325
1739209851.4351702;-32.816014438256545
1739209851.4351707;-38.13080360867914
1739209851.4351714;-45.120503652039325
1739209851.435172;-38.13080360867914
1739209851.4351726;-38.13080360867914
1739209851.4351733;-31.141103565318915
1739209851.435174;-38.13080360867914
1739209851.4351745;-45.120503652039325
1739209851.4351752;-35.57807855764607
1739209851.435176;-45.120503652039325
1739209851.4351764;-45.120503652039325
1739209851.435177;-45.120503652039325
1739209851.4351778;-45.120503652039325
1739209851.4351783;-31.14110356531892
1739209851.435179;-45.120503652039325
1739209851.4351797;-45.120503652039325
1739209851.4351802;-45.120503652039325
1739209851.435181;-45.120503652039325
1739209851.4351816;-45.120503652039325
1739209851.435182;-45.120503652039325
1739209851.4351828;-38.13080360867914
1739209851.4351835;-31.141103565318915
1739209851.435184;-32.816014438256545
1739209851.4351847;-45.120503652039325
1739209851.4351854;-45.120503652039325
1739209851.435186;-45.120503652039325
1739209851.4351866;-45.120503652039325
1739209851.4351873;-38.13080360867914
1739209851.4351878;-45.120503652039325
1739209851.4351885;-28.992665084841942
1739209851.4351892;-38.13080360867914
1739209851.4351897;-45.120503652039325
1739209851.4351904;-38.13080360867914
1739209851.4351912;-38.13080360867914
1739209851.4351916;-45.120503652039325
1739209851.4351923;-38.13080360867914
1739209851.435193;-32.816014438256545
1739209851.4351935;-32.81601443825658
1739209851.4351943;-38.13080360867914
1739209851.435195;-33.981070128970906
1739209851.4351954;-45.120503652039325
1739209851.4351962;-38.13080360867914
1739209851.4351969;-45.120503652039325
1739209851.4351974;-33.981070128970906
1739209851.435198;-33.981070128970906
1739209851.4351988;-30.49652367304973
1739209851.4351993;-33.981070128970906
1739209851.4352;-38.13080360867914
1739209851.4352007;-38.13080360867914
1739209851.4352014;-38.13080360867914
1739209851.435202;-45.120503652039325
1739209851.4352026;-33.981070128970906
1739209851.4352033;-38.13080360867914
1739209851.4352038;-38.13080360867914
1739209851.4352045;-38.13080360867914
1739209851.4352052;-38.13080360867914
1739209851.4352057;-38.13080360867914
1739209851.4352064;-38.13080360867914
1739209851.4352071;-45.120503652039325
1739209851.4352076;-45.120503652039325
1739209851.4352083;-45.120503652039325
1739209851.435209;-45.120503652039325
1739209851.4352095;-38.13080360867914
1739209851.4352102;-45.120503652039325
1739209851.435211;-45.120503652039325
1739209851.4352114;-45.120503652039325
1739209851.4352121;-33.981070128970906
1739209851.4352129;-38.13080360867914
1739209851.4352133;-45.120503652039325
1739209851.435214;-32.816014438256545
1739209851.4352148;-35.57807855764607
1739209851.4352152;-45.120503652039325
1739209851.4299474;-38.13080360867914
1739209851.429956;-33.981070128970906
1739209851.4299645;-38.13080360867914
1739209851.4299731;-38.13080360867914
1739209851.4299817;-45.120503652039325
1739209851.4299903;-35.57807855764607
1739209851.4299989;-38.13080360867914
1739209851.4300075;-38.13080360867914
1739209851.4300163;-45.120503652039325
1739209851.4300249;-33.981070128970906
1739209851.4300334;-45.120503652039325
1739209851.430042;-32.816014438256545
1739209851.4300506;-32.816014438256545
1739209851.4300592;-38.13080360867914
1739209851.4300678;-35.57807855764607
1739209851.4300764;-38.13080360867914
1739209851.430085;-45.120503652039325
1739209851.4300938;-45.120503652039325
1739209851.4301023;-38.13080360867914
1739209851.430111;-38.13080360867914
1739209851.4301195;-38.13080360867914
1739209851.430128;-45.120503652039325
1739209851.4301367;-45.120503652039325
1739209851.4301453;-33.981070128970906
1739209851.4301538;-32.816014438256545
1739209851.4301627;-33.981070128970906
1739209851.4301713;-45.120503652039325
1739209851.4301798;-45.120503652039325
1739209851.4301884;-31.141103565318915
1739209851.430197;-33.981070128970906
1739209851.4302056;-45.120503652039325
1739209851.4302142;-35.57807855764607
1739209851.4302227;-35.57807855764607
1739209851.4302313;-38.13080360867914
1739209851.4302402;-38.13080360867914
1739209851.4302487;-45.120503652039325
1739209851.4302573;-45.120503652039325
1739209851.430266;-45.120503652039325
1739209851.4302745;-45.120503652039325
1739209851.430283;-45.120503652039325
1739209851.4302917;-38.13080360867914
1739209851.4303002;-45.120503652039325
1739209851.430309;-45.120503652039325
1739209851.4303176;-35.57807855764607
1739209851.4303262;-38.13080360867914
1739209851.4303348;-38.13080360867914
1739209851.4303434;-35.57807855764607
1739209851.430352;-45.120503652039325
1739209851.4303606;-35.57807855764607
1739209851.4303691;-45.120503652039325
1739209851.4303777;-38.13080360867914
1739209851.4303865;-45.120503652039325
1739209851.4303951;-31.141103565318915
1739209851.4304037;-31.141103565318915
1739209851.4304123;-38.13080360867914
1739209851.4304209;-38.13080360867914
1739209851.4304295;-38.13080360867914
1739209851.430438;-38.13080360867914
1739209851.4304466;-45.120503652039325
1739209851.4304554;-33.981070128970906
1739209851.430464;-45.120503652039325
1739209851.4304726;-33.981070128970906
1739209851.4304812;-33.981070128970906
1739209851.4304898;-38.13080360867914
1739209851.4304984;-45.120503652039325
1739209851.430507;-38.13080360867914
1739209851.4305155;-45.120503652039325
1739209851.430524;-45.120503652039325
1739209851.430533;-38.13080360867914
1739209851.4305415;-38.13080360867914
1739209851.43055;-45.120503652039325
1739209851.4305587;-45.120503652039325
1739209851.4305673;-38.13080360867914
1739209851.4305758;-38.13080360867914
1739209851.4305844;-45.120503652039325
1739209851.430593;-45.120503652039325
1739209851.4306018;-38.13080360867914
1739209851.4306104;-33.981070128970906
1739209851.430619;-45.120503652039325
1739209851.4306276;-45.120503652039325
1739209851.4306362;-38.13080360867914
1739209851.4306448;-33.981070128970906
1739209851.4306533;-38.13080360867914
1739209851.430662;-45.120503652039325
1739209851.4306707;-45.120503652039325
1739209851.4306793;-27.267205301931607
1739209851.430688;-35.57807855764607
1739209851.4306965;-45.120503652039325
1739209851.430705;-38.13080360867914
1739209851.4307137;-45.120503652039325
1739209851.4307222;-45.120503652039325
1739209851.4307308;-45.120503652039325
1739209851.4307394;-38.13080360867914
1739209851.4307482;-29.438486411369347
1739209851.4307568;-45.120503652039325
1739209851.4307654;-38.13080360867914
1739209851.430774;-38.13080360867914
1739209851.4307826;-38.13080360867914
1739209851.4307911;-38.13080360867914
1739209851.4307997;-45.120503652039325
1739209851.4308083;-45.120503652039325
1739209851.4308171;-33.981070128970906
1739209851.4308257;-38.13080360867914
1739209851.4308343;-33.981070128970906
1739209851.4308429;-45.120503652039325
1739209851.4308515;-45.120503652039325
1739209851.43086;-38.13080360867914
1739209851.4308686;-45.120503652039325
1739209851.4308772;-45.120503652039325
1739209851.4308858;-38.13080360867914
1739209851.4308946;-38.13080360867914
1739209851.4309032;-45.120503652039325
1739209851.4309118;-45.120503652039325
1739209851.4309204;-31.141103565318915
1739209851.430929;-38.13080360867914
1739209851.4309375;-45.120503652039325
1739209851.430946;-45.120503652039325
1739209851.4309547;-38.13080360867914
1739209851.4309635;-45.120503652039325
1739209851.430972;-45.120503652039325
1739209851.4309807;-45.120503652039325
1739209851.4309893;-45.120503652039325
1739209851.4309978;-30.49652367304973
1739209851.4310064;-38.13080360867914
1739209851.431015;-45.120503652039325
1739209851.4310236;-33.981070128970906
1739209851.4310322;-32.816014438256545
1739209851.431041;-33.981070128970906
1739209851.4310496;-45.120503652039325
1739209851.4310582;-38.13080360867914
1739209851.4310668;-45.120503652039325
1739209851.4310753;-33.981070128970906
1739209851.431084;-38.13080360867914
1739209851.4310925;-45.120503652039325
1739209851.431101;-38.13080360867914
1739209851.43111;-38.13080360867914
1739209851.4311185;-45.120503652039325
1739209851.431127;-35.57807855764607
1739209851.4311357;-38.13080360867914
1739209851.4311442;-38.13080360867914
1739209851.4311528;-38.13080360867914
1739209851.4311614;-38.13080360867914
1739209851.43117;-35.57807855764607
1739209851.4311786;-38.13080360867914
1739209851.4311874;-38.13080360867914
