CAN Message; 0x1b8:0200ede9c4de1420
1739209590.6511095;-38.13080360867914
1739209590.6511128;-45.120503652039325
1739209590.651116;-33.981070128970906
1739209590.651119;-32.816014438256545
1739209590.651122;-38.13080360867914
1739209590.6511252;-38.13080360867914
1739209590.6511285;-38.13080360867914
1739209590.6511316;-35.57807855764607
1739209590.6511347;-38.13080360867914
1739209590.6511378;-45.120503652039325
1739209590.651141;-31.14110356531892
1739209590.6511443;-45.120503652039325
1739209590.6511474;-38.13080360867914
1739209590.6511505;-35.57807855764607
1739209590.6511536;-38.13080360867914
1739209590.6511567;-45.120503652039325
1739209590.65116;-38.13080360867914
1739209590.651163;-38.13080360867914
1739209590.6511662;-31.141103565318915
1739209590.6511693;-32.816014438256545
1739209590.6511724;-38.13080360867914
1739209590.6511757;-45.120503652039325
1739209590.6511788;-33.981070128970906
1739209590.651182;-38.13080360867914
1739209590.651185;-38.13080360867914
1739209590.6511881;-45.120503652039325
1739209590.6511915;-45.120503652039325
1739209590.6511946;-45.120503652039325
1739209590.6511977;-45.120503652039325
1739209590.6512008;-45.120503652039325
1739209590.6512039;-45.120503652039325
1739209590.6512072;-45.120503652039325
1739209590.6512103;-45.120503652039325
1739209590.6512134;-35.57807855764607
1739209590.6512165;-45.120503652039325
1739209590.6512196;-45.120503652039325
1739209590.651223;-38.13080360867914
1739209590.651226;-45.120503652039325
1739209590.6512291;-45.120503652039325
1739209590.6512322;-38.13080360867914
1739209590.6512353;-38.13080360867914
1739209590.6512387;-45.120503652039325
1739209590.6512418;-28.992665084841942
1739209590.6512449;-26.487275050834715
1739209590.651248;-45.120503652039325
1739209590.651251;-38.13080360867914
1739209590.6512542;-35.57807855764607
1739209590.6512575;-45.120503652039325
1739209590.6512606;-38.13080360867914
1739209590.6512637;-32.816014438256545
1739209590.6512668;-38.13080360867914
1739209590.65127;-45.120503652039325
1739209590.6512733;-38.13080360867914
1739209590.6512764;-38.13080360867914
1739209590.6512794;-38.13080360867914
1739209590.6512825;-35.57807855764607
1739209590.6512856;-38.13080360867914
1739209590.651289;-38.13080360867914
1739209590.651292;-45.120503652039325
1739209590.6512952;-45.120503652039325
1739209590.6512983;-35.57807855764607
1739209590.6513014;-45.120503652039325
1739209590.6513047;-45.120503652039325
1739209590.6513078;-38.13080360867914
1739209590.651311;-35.57807855764607
1739209590.651314;-45.120503652039325
1739209590.6513171;-38.13080360867914
1739209590.6513205;-35.57807855764607
1739209590.6513236;-38.13080360867914
1739209590.6513267;-45.120503652039325
1739209590.6513298;-33.981070128970906
1739209590.6513329;-45.120503652039325
1739209590.6513362;-45.120503652039325
1739209590.6513393;-35.57807855764607
1739209590.6513424;-45.120503652039325
1739209590.6513455;-45.120503652039325
1739209590.6513486;-45.120503652039325
1739209590.651352;-45.120503652039325
1739209590.651355;-45.120503652039325
1739209590.6513581;-32.816014438256545
1739209590.6513612;-35.57807855764607
1739209590.6513643;-45.120503652039325
1739209590.6513677;-38.13080360867914
1739209590.6513708;-35.57807855764607
1739209590.6513739;-45.120503652039325
1739209590.651377;-45.120503652039325
1739209590.65138;-45.120503652039325
1739209590.6513834;-45.120503652039325
1739209590.6513865;-38.13080360867914
1739209590.6513896;-35.57807855764607
1739209590.6513927;-38.13080360867914
1739209590.6513958;-45.120503652039325
1739209590.6513991;-38.13080360867914
1739209590.6514022;-35.57807855764607
1739209590.6514053;-38.13080360867914
1739209590.6514084;-38.13080360867914
1739209590.6514115;-38.13080360867914
1739209590.6514149;-45.120503652039325
1739209590.651418;-38.13080360867914
1739209590.651421;-33.981070128970906
1739209590.6514242;-33.981070128970906
1739209590.6514273;-45.120503652039325
1739209590.6514306;-45.120503652039325
1739209590.6514337;-38.13080360867914
1739209590.6514368;-33.981070128970906
1739209590.65144;-45.120503652039325
1739209590.651443;-45.120503652039325
1739209590.6514463;-38.13080360867914
1739209590.6514494;-38.13080360867914
1739209590.6514525;-45.120503652039325
1739209590.6514556;-38.13080360867914
1739209590.6514587;-38.13080360867914
1739209590.651462;-38.13080360867914
1739209590.6514652;-38.13080360867914
1739209590.6514683;-38.13080360867914
1739209590.6514714;-38.13080360867914
1739209590.6514745;-38.13080360867914
1739209590.6514778;-35.57807855764607
1739209590.651481;-38.13080360867914
1739209590.651484;-38.13080360867914
1739209590.651487;-38.13080360867914
1739209590.6514902;-38.13080360867914
1739209590.6514935;-45.120503652039325
1739209590.6514966;-45.120503652039325
1739209590.6514997;-38.13080360867914
1739209590.6515028;-38.13080360867914
1739209590.651506;-38.13080360867914
1739209590.6515093;-45.120503652039325
1739209590.6515124;-45.120503652039325
1739209590.6515155;-32.816014438256545
1739209590.6515186;-38.13080360867914
1739209590.6515217;-45.120503652039325
1739209590.651525;-38.13080360867914
1739209590.6515281;-35.57807855764607
1739209590.6515312;-38.13080360867914
1739209590.6515343;-35.57807855764607
1739209590.6515374;-38.13080360867914
1739209590.6515408;-45.120503652039325
1739209590.6515439;-45.120503652039325
1739209590.651547;-45.120503652039325
1739209590.65155;-33.981070128970906
1739209590.6515532;-38.13080360867914
1739209590.6515565;-38.13080360867914
1739209590.6515596;-38.13080360867914
1739209590.6515627;-45.120503652039325
1739209590.6515658;-35.57807855764607
1739209590.651569;-45.120503652039325
1739209590.6515722;-45.120503652039325
1739209590.6515753;-33.981070128970906
1739209590.6515784;-45.120503652039325
1739209590.6515815;-45.120503652039325
1739209590.6515846;-32.816014438256545
1739209590.651588;-38.13080360867914
1739209590.651591;-45.120503652039325
1739209590.6515942;-45.120503652039325
1739209590.6515973;-33.981070128970906
1739209590.6516004;-31.141103565318915
1739209590.6516035;-38.13080360867914
1739209590.6516068;-45.120503652039325
1739209590.65161;-45.120503652039325
1739209590.651613;-38.13080360867914
1739209590.651616;-35.57807855764607
1739209590.6516192;-38.13080360867914
1739209590.6516225;-45.120503652039325
1739209590.6516256;-31.141103565318915
1739209590.6516287;-33.981070128970906
1739209590.6516318;-45.120503652039325
1739209590.651635;-38.13080360867914
1739209590.6516383;-38.13080360867914
1739209590.6516414;-45.120503652039325
1739209590.6516445;-45.120503652039325
1739209590.6516476;-38.13080360867914
1739209590.6516507;-32.816014438256545
1739209590.651654;-38.13080360867914
1739209590.651657;-45.120503652039325
1739209590.6516602;-45.120503652039325
1739209590.6516633;-45.120503652039325
1739209590.6516664;-35.57807855764607
1739209590.6516697;-38.13080360867914
1739209590.6516728;-45.120503652039325
1739209590.651676;-27.267205301931607
1739209590.651679;-33.981070128970906
1739209590.6516821;-45.120503652039325
1739209590.6516855;-45.120503652039325
1739209590.6516886;-38.13080360867914
1739209590.6516917;-38.13080360867914
1739209590.6516948;-38.13080360867914
1739209590.6516979;-45.120503652039325
1739209590.6517012;-32.816014438256545
1739209590.6517043;-45.120503652039325
1739209590.6517074;-38.13080360867914
1739209590.6517105;-35.57807855764607
1739209590.6517136;-38.13080360867914
1739209590.651717;-45.120503652039325
1739209590.65172;-45.120503652039325
1739209590.6517231;-38.13080360867914
1739209590.6517262;-33.981070128970906
1739209590.6517293;-38.13080360867914
1739209590.6517327;-45.120503652039325
1739209590.6517358;-45.120503652039325
1739209590.651739;-38.13080360867914
1739209590.651742;-35.57807855764607
1739209590.651745;-38.13080360867914
1739209590.6517484;-45.120503652039325
1739209590.6517515;-45.120503652039325
1739209590.6517546;-45.120503652039325
1739209590.6517577;-45.120503652039325
1739209590.6517608;-45.120503652039325
1739209590.6517642;-45.120503652039325
1739209590.6517673;-45.120503652039325
1739209590.6517704;-38.13080360867914
1739209590.6517735;-38.13080360867914
1739209590.6517766;-45.120503652039325
1739209590.65178;-45.120503652039325
1739209590.651783;-38.13080360867914
1739209590.651786;-35.57807855764607
1739209590.6517892;-38.13080360867914
1739209590.6517923;-45.120503652039325
1739209590.6517956;-38.13080360867914
1739209590.6517987;-45.120503652039325
1739209590.6518018;-45.120503652039325
1739209590.651805;-38.13080360867914
1739209590.651808;-45.120503652039325
1739209590.6518114;-45.120503652039325
1739209590.6518145;-45.120503652039325
1739209590.6518176;-45.120503652039325
1739209590.6518207;-38.13080360867914
1739209590.6518238;-45.120503652039325
1739209590.651827;-38.13080360867914
1739209590.6518302;-35.57807855764607
1739209590.6518333;-38.13080360867914
1739209590.6518364;-35.57807855764607
1739209590.6518395;-45.120503652039325
1739209590.6518428;-45.120503652039325
1739209590.651846;-38.13080360867914
1739209590.651849;-45.120503652039325
1739209590.6518521;-38.13080360867914
1739209590.6518552;-32.816014438256545
1739209590.6518586;-45.120503652039325
1739209590.6518617;-35.57807855764607
1739209590.6518648;-38.13080360867914
1739209590.6518679;-38.13080360867914
1739209590.651871;-45.120503652039325
1739209590.6518743;-45.120503652039325
1739209590.6518774;-45.120503652039325
1739209590.6518805;-38.13080360867914
1739209590.6518836;-35.57807855764607
1739209590.6518867;-45.120503652039325
1739209590.65189;-45.120503652039325
1739209590.6518931;-38.13080360867914
1739209590.6518962;-33.981070128970906
1739209590.6518993;-45.120503652039325
1739209590.6519024;-33.981070128970906
1739209590.6519058;-27.8777449560314
1739209590.6519089;-38.13080360867914
1739209590.651912;-35.57807855764607
1739209590.651915;-38.13080360867914
1739209590.6519182;-38.13080360867914
1739209590.6519215;-45.120503652039325
1739209590.6519246;-35.57807855764607
1739209590.6519277;-45.120503652039325
1739209590.6519308;-45.120503652039325
1739209590.651934;-45.120503652039325
1739209590.6519372;-45.120503652039325
1739209590.6519403;-45.120503652039325
1739209590.6519434;-32.816014438256545
1739209590.6519465;-45.120503652039325
1739209590.6519496;-45.120503652039325
1739209590.651953;-38.13080360867914
1739209590.651956;-38.13080360867914
1739209590.6519592;-33.981070128970906
1739209590.6519623;-45.120503652039325
1739209590.6519654;-45.120503652039325
1739209590.6519685;-45.120503652039325
1739209590.6519718;-45.120503652039325
1739209590.651975;-35.57807855764607
1739209590.651978;-38.13080360867914
1739209590.651981;-38.13080360867914
1739209590.6519842;-45.120503652039325
1739209590.6519876;-35.57807855764607
1739209590.6519907;-38.13080360867914
1739209590.6519938;-38.13080360867914
1739209590.6519969;-45.120503652039325
1739209590.652;-38.13080360867914
1739209590.6520033;-38.13080360867914
1739209590.6520064;-45.120503652039325
1739209590.6520095;-33.981070128970906
1739209590.6520126;-45.120503652039325
1739209590.6520157;-38.13080360867914
1739209590.652019;-38.13080360867914
1739209590.6520221;-33.981070128970906
1739209590.6520252;-45.120503652039325
1739209590.6520283;-38.13080360867914
1739209590.6520314;-35.57807855764607
1739209590.6520348;-38.13080360867914
1739209590.6520379;-45.120503652039325
1739209590.652041;-45.120503652039325
1739209590.652044;-33.981070128970906
1739209590.6520472;-45.120503652039325
1739209590.6520505;-38.13080360867914
1739209590.6520536;-45.120503652039325
1739209590.6520567;-45.120503652039325
1739209590.6520598;-45.120503652039325
1739209590.652063;-38.13080360867914
1739209590.6520662;-38.13080360867914
1739209590.6520693;-45.120503652039325
1739209590.6520724;-38.13080360867914
1739209590.6520755;-38.13080360867914
1739209590.6520786;-38.13080360867914
1739209590.652082;-35.57807855764607
1739209590.652085;-33.981070128970906
1739209590.6520882;-45.120503652039325
1739209590.6520913;-45.120503652039325
1739209590.6520944;-45.120503652039325
1739209590.6520977;-45.120503652039325
1739209590.6521008;-45.120503652039325
1739209590.652104;-38.13080360867914
1739209590.652107;-35.57807855764607
1739209590.65211;-38.13080360867914
1739209590.6521134;-45.120503652039325
1739209590.6521165;-38.13080360867914
1739209590.6521196;-38.13080360867914
1739209590.6521227;-38.13080360867914
1739209590.6521258;-45.120503652039325
1739209590.6521292;-45.120503652039325
1739209590.6521323;-45.120503652039325
1739209590.6521354;-45.120503652039325
1739209590.6521385;-38.13080360867914
1739209590.6521416;-38.13080360867914
1739209590.652145;-45.120503652039325
1739209590.652148;-45.120503652039325
1739209590.652151;-45.120503652039325
1739209590.6521542;-38.13080360867914
1739209590.6521573;-35.57807855764607
1739209590.6521606;-38.13080360867914
1739209590.6521637;-38.13080360867914
1739209590.6521668;-38.13080360867914
1739209590.65217;-32.816014438256545
1739209590.652173;-35.57807855764607
1739209590.6521764;-38.13080360867914
1739209590.6521795;-45.120503652039325
1739209590.6521826;-45.120503652039325
1739209590.6521857;-38.13080360867914
1739209590.6521888;-35.57807855764607
1739209590.652192;-45.120503652039325
1739209590.6521952;-45.120503652039325
1739209590.6521983;-38.13080360867914
1739209590.6522014;-38.13080360867914
1739209590.6522045;-38.13080360867914
1739209590.6522079;-45.120503652039325
1739209590.652211;-45.120503652039325
1739209590.652214;-45.120503652039325
1739209590.6522171;-38.13080360867914
1739209590.6522202;-38.13080360867914
1739209590.6522236;-38.13080360867914
1739209590.6522267;-45.120503652039325
1739209590.6522298;-38.13080360867914
1739209590.652233;-35.57807855764607
1739209590.652236;-38.13080360867914
1739209590.6522393;-45.120503652039325
1739209590.6522424;-45.120503652039325
1739209590.6522455;-45.120503652039325
1739209590.6522486;-38.13080360867914
1739209590.6522517;-45.120503652039325
1739209590.652255;-45.120503652039325
1739209590.6522582;-45.120503652039325
1739209590.6522613;-38.13080360867914
1739209590.6522644;-45.120503652039325
1739209590.6522675;-45.120503652039325
1739209590.6522708;-45.120503652039325
1739209590.652274;-45.120503652039325
1739209590.652277;-45.120503652039325
1739209590.65228;-45.120503652039325
1739209590.6522832;-45.120503652039325
1739209590.6522865;-31.141103565318915
1739209590.6522896;-38.13080360867914
1739209590.6522927;-45.120503652039325
1739209590.6522958;-45.120503652039325
1739209590.652299;-35.57807855764607
1739209590.6523023;-35.57807855764607
1739209590.6523054;-38.13080360867914
1739209590.6523085;-35.57807855764607
1739209590.6523116;-31.14110356531892
1739209590.6523147;-45.120503652039325
1739209590.652318;-38.13080360867914
1739209590.652321;-45.120503652039325
1739209590.6523242;-45.120503652039325
1739209590.6523273;-38.13080360867914
1739209590.6523304;-45.120503652039325
1739209590.6523335;-45.120503652039325
1739209590.6523368;-31.141103565318915
1739209590.65234;-33.981070128970906
1739209590.652343;-45.120503652039325
1739209590.6523461;-38.13080360867914
1739209590.6523492;-35.57807855764607
1739209590.6523526;-45.120503652039325
1739209590.6523557;-45.120503652039325
1739209590.6523588;-35.57807855764607
1739209590.6523619;-38.13080360867914
1739209590.652365;-45.120503652039325
1739209590.6523683;-45.120503652039325
1739209590.6523714;-45.120503652039325
1739209590.6523745;-45.120503652039325
1739209590.6523776;-45.120503652039325
1739209590.6523807;-38.13080360867914
1739209590.652384;-45.120503652039325
1739209590.6523871;-33.981070128970906
1739209590.6523902;-33.981070128970906
1739209590.6523933;-45.120503652039325
1739209590.6523964;-45.120503652039325
1739209590.6523998;-33.981070128970906
1739209590.6524029;-35.57807855764607
1739209590.652406;-38.13080360867914
1739209590.652409;-45.120503652039325
1739209590.6524122;-33.981070128970906
1739209590.6524155;-38.13080360867914
1739209590.6524186;-45.120503652039325
1739209590.6524217;-38.13080360867914
1739209590.6524248;-38.13080360867914
1739209590.652428;-45.120503652039325
1739209590.6524312;-45.120503652039325
1739209590.6524343;-35.57807855764607
1739209590.6524374;-45.120503652039325
1739209590.6524405;-45.120503652039325
1739209590.6524436;-38.13080360867914
1739209590.652447;-35.57807855764607
1739209590.65245;-38.13080360867914
1739209590.6524532;-45.120503652039325
1739209590.6524563;-38.13080360867914
1739209590.6524594;-35.57807855764607
1739209590.6524627;-33.981070128970906
1739209590.6524658;-26.991370085610722
1739209590.652469;-45.120503652039325
1739209590.652472;-45.120503652039325
1739209590.652475;-33.981070128970906
1739209590.6524785;-32.816014438256545
1739209590.6524816;-38.13080360867914
1739209590.6524847;-38.13080360867914
1739209590.6524878;-45.120503652039325
1739209590.6524909;-45.120503652039325
1739209590.6524942;-33.981070128970906
1739209590.6524973;-38.13080360867914
1739209590.6525004;-38.13080360867914
1739209590.6525035;-33.981070128970906
1739209590.6525066;-35.57807855764607
1739209590.65251;-45.120503652039325
1739209590.652513;-33.981070128970906
1739209590.6525161;-32.816014438256545
1739209590.6525192;-38.13080360867914
1739209590.6525223;-38.13080360867914
1739209590.6525257;-38.13080360867914
1739209590.6525288;-45.120503652039325
1739209590.6525319;-45.120503652039325
1739209590.652535;-45.120503652039325
1739209590.652538;-38.13080360867914
1739209590.6525414;-38.13080360867914
1739209590.6525445;-45.120503652039325
1739209590.6525476;-45.120503652039325
1739209590.6525507;-38.13080360867914
1739209590.6525538;-35.57807855764607
1739209590.6525571;-38.13080360867914
1739209590.6525602;-38.13080360867914
1739209590.6525633;-38.13080360867914
1739209590.6525664;-45.120503652039325
1739209590.6525695;-45.120503652039325
1739209590.6525729;-38.13080360867914
1739209590.652576;-38.13080360867914
1739209590.652579;-45.120503652039325
1739209590.6525822;-38.13080360867914
1739209590.6525853;-35.57807855764607
1739209590.6525886;-38.13080360867914
1739209590.6525917;-32.816014438256545
1739209590.6525948;-38.13080360867914
1739209590.652598;-45.120503652039325
1739209590.652601;-38.13080360867914
1739209590.6526043;-35.57807855764607
1739209590.6526074;-38.13080360867914
1739209590.6526105;-45.120503652039325
1739209590.6526136;-33.981070128970906
1739209590.6526167;-45.120503652039325
1739209590.65262;-45.120503652039325
1739209590.6526232;-45.120503652039325
1739209590.6526263;-45.120503652039325
1739209590.6526294;-45.120503652039325
1739209590.6526325;-35.57807855764607
1739209590.6526358;-38.13080360867914
1739209590.652639;-38.13080360867914
1739209590.652642;-38.13080360867914
1739209590.652645;-38.13080360867914
1739209590.6526482;-38.13080360867914
1739209590.6526515;-38.13080360867914
1739209590.6526546;-38.13080360867914
1739209590.6526577;-38.13080360867914
1739209590.6526608;-45.120503652039325
1739209590.652664;-38.13080360867914
1739209590.6526673;-38.13080360867914
1739209590.6526704;-45.120503652039325
1739209590.6526735;-45.120503652039325
1739209590.6526766;-45.120503652039325
1739209590.6526797;-45.120503652039325
1739209590.6526828;-38.13080360867914
1739209590.652686;-45.120503652039325
1739209590.6526892;-45.120503652039325
1739209590.6526923;-45.120503652039325
1739209590.6526954;-45.120503652039325
1739209590.6526985;-35.57807855764607
1739209590.6527019;-38.13080360867914
1739209590.652705;-45.120503652039325
1739209590.652708;-45.120503652039325
1739209590.6527112;-38.13080360867914
1739209590.6527143;-38.13080360867914
1739209590.6527176;-38.13080360867914
1739209590.6527207;-38.13080360867914
1739209590.6527238;-45.120503652039325
1739209590.652727;-38.13080360867914
1739209590.65273;-38.13080360867914
1739209590.6527333;-35.57807855764607
1739209590.6527364;-45.120503652039325
1739209590.6527395;-38.13080360867914
1739209590.6527426;-38.13080360867914
1739209590.6527457;-33.981070128970906
1739209590.652749;-38.13080360867914
1739209590.6527522;-38.13080360867914
1739209590.6527553;-35.57807855764607
1739209590.6527584;-45.120503652039325
1739209590.6527615;-38.13080360867914
1739209590.6527648;-38.13080360867914
1739209590.652768;-45.120503652039325
1739209590.652771;-31.141103565318915
1739209590.652774;-35.57807855764607
1739209590.6527772;-38.13080360867914
1739209590.6527805;-45.120503652039325
1739209590.6527836;-38.13080360867914
1739209590.6527867;-38.13080360867914
1739209590.6527898;-33.981070128970906
1739209590.652793;-45.120503652039325
1739209590.6527963;-38.13080360867914
1739209590.6527994;-35.57807855764607
1739209590.6528025;-38.13080360867914
1739209590.6528056;-45.120503652039325
1739209590.6528087;-38.13080360867914
1739209590.652812;-45.120503652039325
1739209590.652815;-45.120503652039325
1739209590.6528182;-45.120503652039325
1739209590.6528213;-35.57807855764607
1739209590.6528244;-35.57807855764607
1739209590.6528277;-38.13080360867914
1739209590.6528308;-35.57807855764607
1739209590.652834;-38.13080360867914
1739209590.652837;-35.57807855764607
1739209590.6528401;-35.57807855764607
1739209590.6528435;-45.120503652039325
1739209590.6528466;-33.981070128970906
1739209590.6528497;-38.13080360867914
1739209590.6528528;-33.981070128970906
1739209590.6528559;-45.120503652039325
1739209590.6528592;-45.120503652039325
1739209590.6528623;-35.57807855764607
1739209590.6528654;-45.120503652039325
1739209590.6528685;-31.141103565318893
1739209590.6528716;-32.816014438256545
1739209590.652875;-38.13080360867914
1739209590.652878;-35.57807855764607
1739209590.6528811;-45.120503652039325
1739209590.6528842;-45.120503652039325
1739209590.6528873;-45.120503652039325
1739209590.6528907;-38.13080360867914
1739209590.6528938;-45.120503652039325
1739209590.652897;-31.141103565318915
1739209590.6529;-33.981070128970906
1739209590.652903;-45.120503652039325
1739209590.6529064;-45.120503652039325
1739209590.6529095;-38.13080360867914
1739209590.6529126;-38.13080360867914
1739209590.6529157;-45.120503652039325
1739209590.6529188;-45.120503652039325
1739209590.6529222;-38.13080360867914
1739209590.6529253;-45.120503652039325
1739209590.6529284;-38.13080360867914
1739209590.6529315;-45.120503652039325
1739209590.6529346;-38.13080360867914
1739209590.652938;-45.120503652039325
1739209590.652941;-38.13080360867914
1739209590.652944;-38.13080360867914
1739209590.6529472;-35.57807855764607
1739209590.6529503;-32.816014438256545
1739209590.6529536;-45.120503652039325
1739209590.6529567;-38.13080360867914
1739209590.6529598;-32.816014438256545
1739209590.652963;-33.981070128970906
1739209590.652966;-38.13080360867914
1739209590.6529694;-45.120503652039325
1739209590.6529725;-45.120503652039325
1739209590.6529756;-45.120503652039325
1739209590.6529787;-45.120503652039325
1739209590.6529818;-45.120503652039325
1739209590.652985;-45.120503652039325
1739209590.6529882;-38.13080360867914
1739209590.6529913;-45.120503652039325
1739209590.6529944;-38.13080360867914
1739209590.6529975;-38.13080360867914
1739209590.6530008;-45.120503652039325
1739209590.653004;-33.981070128970906
1739209590.653007;-38.13080360867914
1739209590.6530101;-45.120503652039325
1739209590.6530132;-45.120503652039325
1739209590.6530166;-45.120503652039325
1739209590.6530197;-45.120503652039325
1739209590.6530228;-35.57807855764607
1739209590.6530259;-30.49652367304973
1739209590.653029;-45.120503652039325
1739209590.6530323;-45.120503652039325
1739209590.6530354;-38.13080360867914
1739209590.6530385;-32.816014438256545
1739209590.6530416;-38.13080360867914
1739209590.6530447;-45.120503652039325
1739209590.6530478;-45.120503652039325
1739209590.6530511;-45.120503652039325
1739209590.6530542;-38.13080360867914
1739209590.6530573;-45.120503652039325
1739209590.6530604;-45.120503652039325
1739209590.6530635;-38.13080360867914
1739209590.6530669;-38.13080360867914
1739209590.65307;-45.120503652039325
1739209590.653073;-38.13080360867914
1739209590.6530762;-29.438486411369333
1739209590.6530793;-45.120503652039325
1739209590.6530826;-45.120503652039325
1739209590.6530857;-45.120503652039325
1739209590.6530888;-45.120503652039325
1739209590.653092;-45.120503652039325
1739209590.653095;-38.13080360867914
1739209590.6530983;-45.120503652039325
1739209590.6531014;-35.57807855764607
1739209590.6531045;-45.120503652039325
1739209590.6531076;-38.13080360867914
1739209590.6531107;-38.13080360867914
1739209590.653114;-45.120503652039325
1739209590.6531172;-38.13080360867914
1739209590.6531203;-38.13080360867914
1739209590.6531234;-33.981070128970906
1739209590.6531265;-26.035653463252796
1739209590.6531298;-35.57807855764607
1739209590.653133;-45.120503652039325
1739209590.653136;-38.13080360867914
1739209590.653139;-32.816014438256545
1739209590.6531422;-45.120503652039325
1739209590.6531456;-45.120503652039325
1739209590.6531487;-45.120503652039325
1739209590.6531518;-45.120503652039325
1739209590.6531549;-38.13080360867914
1739209590.653158;-38.13080360867914
1739209590.6531613;-38.13080360867914
1739209590.6531644;-38.13080360867914
1739209590.6531675;-35.57807855764607
1739209590.6531706;-38.13080360867914
1739209590.6531737;-33.981070128970906
