CAN Message; 0x1bb:000096119c0b72c1
1739209879.6752262;-38.13080360867914
1739209879.6752324;-33.981070128970906
1739209879.6752386;-33.981070128970906
1739209879.6752448;-38.13080360867914
1739209879.675251;-38.13080360867914
1739209879.6752572;-45.120503652039325
1739209879.6752634;-38.13080360867914
1739209879.6752696;-45.120503652039325
1739209879.6752758;-45.120503652039325
1739209879.6752822;-45.120503652039325
1739209879.6752884;-45.120503652039325
1739209879.6752946;-38.13080360867914
1739209879.6753008;-45.120503652039325
1739209879.675307;-45.120503652039325
1739209879.6753132;-38.13080360867914
1739209879.6753194;-45.120503652039325
1739209879.6753256;-45.120503652039325
1739209879.6753318;-45.120503652039325
1739209879.675338;-45.120503652039325
1739209879.6753445;-45.120503652039325
1739209879.6753507;-38.13080360867914
1739209879.6753569;-45.120503652039325
1739209879.675363;-45.120503652039325
1739209879.6753693;-33.981070128970906
1739209879.6753755;-38.13080360867914
1739209879.6753817;-45.120503652039325
1739209879.6753879;-45.120503652039325
1739209879.675394;-35.57807855764607
1739209879.6754003;-38.13080360867914
1739209879.6754065;-45.120503652039325
1739209879.675413;-45.120503652039325
1739209879.675419;-45.120503652039325
1739209879.6754253;-45.120503652039325
1739209879.6754315;-38.13080360867914
1739209879.6754377;-45.120503652039325
1739209879.675444;-45.120503652039325
1739209879.67545;-45.120503652039325
1739209879.6754563;-45.120503652039325
1739209879.6754625;-38.13080360867914
1739209879.6754687;-35.57807855764607
1739209879.6754751;-38.13080360867914
1739209879.6754813;-45.120503652039325
1739209879.6754875;-45.120503652039325
1739209879.6754937;-45.120503652039325
1739209879.6755;-45.120503652039325
1739209879.675506;-38.13080360867914
1739209879.6755123;-45.120503652039325
1739209879.6755185;-35.57807855764607
1739209879.6755247;-38.13080360867914
1739209879.675531;-45.120503652039325
1739209879.675537;-38.13080360867914
1739209879.6755435;-31.141103565318915
1739209879.6755497;-38.13080360867914
1739209879.675556;-45.120503652039325
1739209879.6755621;-38.13080360867914
1739209879.6755683;-33.981070128970906
1739209879.6755745;-32.816014438256545
1739209879.6755807;-35.57807855764607
1739209879.675587;-45.120503652039325
1739209879.6755931;-45.120503652039325
1739209879.6755993;-45.120503652039325
1739209879.6756058;-45.120503652039325
1739209879.675612;-45.120503652039325
1739209879.6756182;-45.120503652039325
1739209879.6756244;-33.981070128970906
1739209879.6756306;-35.57807855764607
1739209879.6756368;-38.13080360867914
1739209879.675643;-38.13080360867914
1739209879.6756492;-38.13080360867914
1739209879.6756554;-38.13080360867914
1739209879.6756616;-45.120503652039325
1739209879.6756678;-45.120503652039325
1739209879.6756742;-45.120503652039325
1739209879.6756804;-45.120503652039325
1739209879.6756866;-38.13080360867914
1739209879.6756928;-38.13080360867914
1739209879.675699;-38.13080360867914
1739209879.6757052;-45.120503652039325
1739209879.6757114;-38.13080360867914
1739209879.6757176;-38.13080360867914
1739209879.6757238;-35.57807855764607
1739209879.67573;-45.120503652039325
1739209879.6757364;-45.120503652039325
1739209879.6757426;-45.120503652039325
1739209879.6757488;-45.120503652039325
1739209879.675755;-45.120503652039325
1739209879.6757612;-38.13080360867914
1739209879.6757674;-35.57807855764607
1739209879.6757736;-27.267205301931607
1739209879.6757798;-38.13080360867914
1739209879.675786;-45.120503652039325
1739209879.6757922;-38.13080360867914
1739209879.6757984;-33.981070128970906
1739209879.6758049;-33.981070128970906
1739209879.675811;-38.13080360867914
1739209879.6758173;-45.120503652039325
1739209879.6758235;-35.57807855764607
1739209879.6758296;-38.13080360867914
1739209879.6758358;-45.120503652039325
1739209879.675842;-45.120503652039325
1739209879.6758482;-45.120503652039325
1739209879.6758544;-45.120503652039325
1739209879.6758606;-33.981070128970906
1739209879.675867;-38.13080360867914
1739209879.6758733;-45.120503652039325
1739209879.6758795;-45.120503652039325
1739209879.6758857;-33.981070128970906
1739209879.6758919;-32.816014438256545
1739209879.675898;-38.13080360867914
1739209879.6759043;-45.120503652039325
1739209879.6759105;-45.120503652039325
1739209879.6759167;-38.13080360867914
1739209879.6759229;-33.981070128970906
1739209879.6759293;-38.13080360867914
1739209879.6759355;-38.13080360867914
1739209879.6759417;-38.13080360867914
1739209879.675948;-45.120503652039325
1739209879.675954;-45.120503652039325
1739209879.6759603;-45.120503652039325
1739209879.6759665;-38.13080360867914
1739209879.6759727;-38.13080360867914
1739209879.675979;-45.120503652039325
1739209879.675985;-38.13080360867914
1739209879.6759913;-45.120503652039325
1739209879.6759977;-45.120503652039325
1739209879.676004;-32.816014438256545
1739209879.6760101;-45.120503652039325
1739209879.6760163;-45.120503652039325
1739209879.6760225;-26.991370085610722
1739209879.6760287;-31.141103565318893
1739209879.676035;-45.120503652039325
1739209879.6760411;-33.981070128970906
1739209879.6760473;-38.13080360867914
1739209879.6760535;-38.13080360867914
1739209879.67606;-45.120503652039325
1739209879.6760662;-38.13080360867914
1739209879.6760724;-33.981070128970956
1739209879.6760786;-45.120503652039325
1739209879.6760848;-33.981070128970906
1739209879.676091;-38.13080360867914
1739209879.6760972;-38.13080360867914
1739209879.6761034;-38.13080360867914
1739209879.6761096;-45.120503652039325
1739209879.6761158;-45.120503652039325
1739209879.676122;-45.120503652039325
1739209879.6761284;-38.13080360867914
1739209879.6761346;-35.57807855764607
1739209879.6761408;-38.13080360867914
1739209879.676147;-45.120503652039325
1739209879.6761532;-33.981070128970906
1739209879.6761594;-38.13080360867914
1739209879.6761656;-45.120503652039325
1739209879.6761718;-35.57807855764607
1739209879.676178;-35.57807855764607
1739209879.6761842;-38.13080360867914
1739209879.6761906;-38.13080360867914
1739209879.6761968;-38.13080360867914
1739209879.676203;-45.120503652039325
1739209879.6762092;-38.13080360867914
1739209879.6762154;-38.13080360867914
1739209879.6762216;-45.120503652039325
1739209879.6762278;-38.13080360867914
1739209879.676234;-38.13080360867914
1739209879.6762402;-45.120503652039325
1739209879.6762464;-45.120503652039325
1739209879.6762526;-38.13080360867914
1739209879.676259;-45.120503652039325
1739209879.6762652;-45.120503652039325
1739209879.6762714;-45.120503652039325
1739209879.6762776;-45.120503652039325
1739209879.6762838;-38.13080360867914
1739209879.67629;-38.13080360867914
1739209879.6762962;-45.120503652039325
1739209879.6763024;-45.120503652039325
1739209879.6763086;-33.981070128970906
1739209879.6763148;-38.13080360867914
1739209879.6763213;-38.13080360867914
1739209879.6763275;-45.120503652039325
1739209879.6763337;-45.120503652039325
1739209879.6763399;-38.13080360867914
1739209879.676346;-38.13080360867914
1739209879.6763523;-38.13080360867914
1739209879.6763585;-45.120503652039325
1739209879.6763647;-38.13080360867914
1739209879.6763709;-45.120503652039325
1739209879.676377;-38.13080360867914
1739209879.6763833;-38.13080360867914
1739209879.6763897;-38.13080360867914
1739209879.676396;-38.13080360867914
1739209879.676402;-38.13080360867914
1739209879.6764083;-38.13080360867914
1739209879.6764145;-45.120503652039325
1739209879.6764207;-35.57807855764607
1739209879.676427;-38.13080360867914
1739209879.676433;-38.13080360867914
1739209879.6764393;-45.120503652039325
1739209879.6764455;-38.13080360867914
1739209879.676452;-38.13080360867914
1739209879.6764581;-45.120503652039325
1739209879.6764643;-38.13080360867914
1739209879.6764705;-45.120503652039325
1739209879.6764767;-38.13080360867914
1739209879.676483;-35.57807855764607
1739209879.676489;-38.13080360867914
1739209879.6764953;-45.120503652039325
1739209879.6765015;-38.13080360867914
1739209879.6765077;-32.816014438256545
1739209879.6765141;-35.57807855764607
1739209879.6765203;-38.13080360867914
1739209879.6765265;-45.120503652039325
1739209879.6765327;-45.120503652039325
1739209879.676539;-45.120503652039325
1739209879.6765451;-45.120503652039325
1739209879.6765513;-45.120503652039325
1739209879.6765575;-38.13080360867914
1739209879.6765637;-45.120503652039325
1739209879.67657;-38.13080360867914
1739209879.6765761;-38.13080360867914
1739209879.6765826;-38.13080360867914
1739209879.6765888;-45.120503652039325
1739209879.676595;-45.120503652039325
1739209879.6766012;-32.816014438256545
1739209879.6766074;-45.120503652039325
1739209879.6766136;-45.120503652039325
1739209879.6766198;-45.120503652039325
1739209879.676626;-28.992665084841942
1739209879.6766322;-33.981070128970906
1739209879.6766384;-38.13080360867914
1739209879.6766448;-38.13080360867914
1739209879.676651;-38.13080360867914
1739209879.6766572;-38.13080360867914
1739209879.6766634;-35.57807855764607
1739209879.6766696;-38.13080360867914
1739209879.6766758;-32.816014438256545
1739209879.676682;-31.141103565318915
1739209879.6766882;-38.13080360867914
1739209879.6766944;-45.120503652039325
1739209879.6767006;-38.13080360867914
1739209879.6767068;-33.981070128970906
1739209879.6767132;-45.120503652039325
1739209879.6767194;-45.120503652039325
1739209879.6767256;-38.13080360867914
1739209879.6767318;-45.120503652039325
1739209879.676738;-38.13080360867914
1739209879.6767442;-38.13080360867914
1739209879.6767504;-38.13080360867914
1739209879.6767566;-38.13080360867914
1739209879.6767628;-45.120503652039325
1739209879.676769;-38.13080360867914
1739209879.6767755;-33.981070128970906
1739209879.6767817;-33.981070128970906
1739209879.6767879;-45.120503652039325
1739209879.676794;-45.120503652039325
1739209879.6768003;-45.120503652039325
1739209879.6768064;-38.13080360867914
1739209879.6768126;-38.13080360867914
1739209879.6768188;-45.120503652039325
1739209879.676825;-38.13080360867914
1739209879.6768312;-28.992665084841942
1739209879.6768374;-45.120503652039325
1739209879.676844;-45.120503652039325
1739209879.67685;-38.13080360867914
1739209879.6768563;-38.13080360867914
1739209879.6768625;-38.13080360867914
1739209879.6768687;-45.120503652039325
1739209879.6768749;-38.13080360867914
1739209879.676881;-33.981070128970906
1739209879.6768873;-35.57807855764607
1739209879.6768935;-45.120503652039325
1739209879.6768997;-45.120503652039325
1739209879.676906;-35.57807855764607
1739209879.6769123;-35.57807855764607
1739209879.6769185;-45.120503652039325
1739209879.6769247;-45.120503652039325
1739209879.676931;-45.120503652039325
1739209879.676937;-38.13080360867914
1739209879.6769433;-35.57807855764607
1739209879.6769495;-35.57807855764607
1739209879.6769557;-38.13080360867914
1739209879.676962;-45.120503652039325
1739209879.676968;-45.120503652039325
1739209879.6769745;-45.120503652039325
1739209879.6769807;-38.13080360867914
1739209879.676987;-45.120503652039325
1739209879.6769931;-38.13080360867914
1739209879.6769993;-38.13080360867914
1739209879.6770055;-38.13080360867914
1739209879.6770117;-45.120503652039325
1739209879.677018;-38.13080360867914
1739209879.6770241;-45.120503652039325
1739209879.6770303;-38.13080360867914
1739209879.6770368;-38.13080360867914
1739209879.677043;-38.13080360867914
1739209879.6770492;-45.120503652039325
1739209879.6770554;-35.57807855764607
1739209879.6770616;-29.438486411369333
1739209879.6770678;-45.120503652039325
1739209879.677074;-45.120503652039325
1739209879.6770802;-33.981070128970906
1739209879.6770864;-38.13080360867914
1739209879.6770926;-45.120503652039325
1739209879.677099;-45.120503652039325
1739209879.6771052;-38.13080360867914
1739209879.6771114;-38.13080360867914
1739209879.6771176;-33.981070128970906
1739209879.6771238;-45.120503652039325
1739209879.67713;-45.120503652039325
1739209879.6771362;-38.13080360867914
1739209879.6771424;-38.13080360867914
1739209879.6771486;-45.120503652039325
1739209879.6771548;-38.13080360867914
1739209879.677161;-45.120503652039325
1739209879.6771674;-38.13080360867914
1739209879.6771736;-45.120503652039325
1739209879.6771798;-38.13080360867914
1739209879.677186;-32.816014438256545
1739209879.6771922;-45.120503652039325
1739209879.6771984;-38.13080360867914
1739209879.6772046;-45.120503652039325
1739209879.6772108;-45.120503652039325
1739209879.677217;-38.13080360867914
1739209879.6772232;-38.13080360867914
1739209879.6772296;-45.120503652039325
1739209879.6772358;-45.120503652039325
1739209879.677242;-45.120503652039325
1739209879.6772482;-45.120503652039325
1739209879.6772544;-38.13080360867914
1739209879.6772606;-45.120503652039325
1739209879.6772668;-45.120503652039325
1739209879.677273;-45.120503652039325
1739209879.6772792;-38.13080360867914
1739209879.6772854;-38.13080360867914
1739209879.6772916;-38.13080360867914
1739209879.677298;-45.120503652039325
1739209879.6773043;-35.57807855764607
1739209879.6773105;-35.57807855764607
1739209879.6773167;-45.120503652039325
1739209879.6773229;-45.120503652039325
1739209879.677329;-38.13080360867914
1739209879.6773353;-38.13080360867914
1739209879.6773415;-45.120503652039325
1739209879.6773477;-45.120503652039325
1739209879.6773539;-45.120503652039325
1739209879.6773603;-45.120503652039325
1739209879.6773665;-35.57807855764607
1739209879.6773727;-35.57807855764607
1739209879.677379;-45.120503652039325
1739209879.677385;-33.981070128970956
1739209879.6773913;-38.13080360867914
1739209879.6773975;-45.120503652039325
1739209879.6774037;-45.120503652039325
1739209879.67741;-45.120503652039325
1739209879.677416;-45.120503652039325
1739209879.6774223;-45.120503652039325
1739209879.6774287;-31.141103565318893
1739209879.677435;-26.487275050834715
1739209879.6774411;-38.13080360867914
1739209879.6774473;-38.13080360867914
1739209879.6774535;-38.13080360867914
1739209879.6774597;-30.49652367304973
1739209879.677466;-38.13080360867914
1739209879.677472;-45.120503652039325
1739209879.6774783;-33.981070128970906
1739209879.6774845;-38.13080360867914
1739209879.677491;-45.120503652039325
1739209879.6774971;-45.120503652039325
1739209879.6775033;-38.13080360867914
1739209879.6775095;-45.120503652039325
1739209879.6775157;-45.120503652039325
1739209879.677522;-45.120503652039325
1739209879.6775281;-38.13080360867914
1739209879.6775343;-45.120503652039325
1739209879.6775405;-45.120503652039325
1739209879.6775467;-45.120503652039325
1739209879.677553;-38.13080360867914
1739209879.6775594;-45.120503652039325
1739209879.6775656;-38.13080360867914
1739209879.6775718;-38.13080360867914
1739209879.677578;-45.120503652039325
1739209879.6775842;-28.58837851428586
1739209879.6775904;-38.13080360867914
1739209879.6775966;-45.120503652039325
1739209879.6776028;-38.13080360867914
1739209879.677609;-35.57807855764607
1739209879.6776152;-45.120503652039325
1739209879.6776216;-45.120503652039325
1739209879.6776278;-45.120503652039325
1739209879.677634;-45.120503652039325
1739209879.6776402;-45.120503652039325
1739209879.6776464;-45.120503652039325
1739209879.6776526;-45.120503652039325
1739209879.6776588;-35.57807855764607
1739209879.677665;-45.120503652039325
1739209879.6776712;-45.120503652039325
1739209879.6776774;-38.13080360867914
1739209879.6776836;-38.13080360867914
1739209879.67769;-45.120503652039325
1739209879.6776962;-45.120503652039325
1739209879.6777024;-38.13080360867914
1739209879.6777086;-45.120503652039325
1739209879.6777148;-45.120503652039325
1739209879.677721;-45.120503652039325
1739209879.6777272;-38.13080360867914
1739209879.6777334;-32.816014438256545
1739209879.6777396;-35.57807855764607
1739209879.6777458;-32.816014438256545
1739209879.6777523;-45.120503652039325
1739209879.6777585;-38.13080360867914
1739209879.6777647;-31.141103565318915
1739209879.6777709;-35.57807855764607
1739209879.677777;-38.13080360867914
1739209879.6777833;-45.120503652039325
1739209879.6777894;-45.120503652039325
1739209879.6777956;-38.13080360867914
1739209879.6778018;-45.120503652039325
1739209879.677808;-45.120503652039325
1739209879.6778145;-38.13080360867914
1739209879.6778207;-45.120503652039325
1739209879.677827;-45.120503652039325
1739209879.677833;-38.13080360867914
1739209879.6778393;-38.13080360867914
1739209879.6778455;-38.13080360867914
1739209879.6778517;-35.57807855764607
1739209879.6778579;-35.57807855764607
1739209879.677864;-45.120503652039325
1739209879.6778703;-45.120503652039325
1739209879.6778765;-38.13080360867914
1739209879.677883;-35.57807855764607
1739209879.677889;-45.120503652039325
1739209879.6778953;-38.13080360867914
1739209879.6779015;-45.120503652039325
1739209879.6779077;-38.13080360867914
1739209879.677914;-38.13080360867914
1739209879.67792;-45.120503652039325
1739209879.6779263;-38.13080360867914
1739209879.6779325;-45.120503652039325
1739209879.6779387;-45.120503652039325
1739209879.6779451;-45.120503652039325
1739209879.6779513;-45.120503652039325
1739209879.6779575;-45.120503652039325
1739209879.6779637;-45.120503652039325
1739209879.67797;-38.13080360867914
1739209879.6779761;-38.13080360867914
1739209879.6779823;-38.13080360867914
1739209879.6779885;-33.981070128970906
1739209879.6779947;-38.13080360867914
1739209879.678001;-38.13080360867914
1739209879.6780071;-38.13080360867914
1739209879.6780136;-38.13080360867914
1739209879.6780198;-45.120503652039325
1739209879.678026;-45.120503652039325
1739209879.6780322;-38.13080360867914
1739209879.6780384;-38.13080360867914
1739209879.6780446;-45.120503652039325
1739209879.6780508;-38.13080360867914
1739209879.678057;-33.981070128970906
1739209879.6780632;-38.13080360867914
1739209879.6780694;-45.120503652039325
1739209879.6780758;-38.13080360867914
1739209879.678082;-45.120503652039325
1739209879.6780882;-35.57807855764607
1739209879.6780944;-45.120503652039325
1739209879.6781006;-38.13080360867914
1739209879.6781068;-38.13080360867914
1739209879.678113;-45.120503652039325
1739209879.6781192;-45.120503652039325
1739209879.6781254;-45.120503652039325
1739209879.6781316;-45.120503652039325
1739209879.6781378;-27.267205301931607
1739209879.6781442;-38.13080360867914
1739209879.6781504;-45.120503652039325
1739209879.6781566;-45.120503652039325
1739209879.6781628;-33.981070128970906
1739209879.678169;-38.13080360867914
1739209879.6781752;-38.13080360867914
1739209879.6781814;-45.120503652039325
1739209879.6781876;-45.120503652039325
1739209879.6781938;-45.120503652039325
1739209879.6782;-38.13080360867914
1739209879.6782064;-45.120503652039325
1739209879.6782126;-38.13080360867914
1739209879.6782188;-45.120503652039325
1739209879.678225;-38.13080360867914
1739209879.6782312;-35.57807855764607
1739209879.6782374;-38.13080360867914
1739209879.6782436;-45.120503652039325
1739209879.6782498;-38.13080360867914
1739209879.678256;-38.13080360867914
1739209879.6782622;-45.120503652039325
1739209879.6782684;-38.13080360867914
1739209879.6782749;-38.13080360867914
1739209879.678281;-45.120503652039325
1739209879.6782873;-27.8777449560314
1739209879.6782935;-31.141103565318893
1739209879.6782997;-45.120503652039325
1739209879.6783059;-45.120503652039325
1739209879.678312;-38.13080360867914
1739209879.6783183;-45.120503652039325
1739209879.6783245;-45.120503652039325
1739209879.6783307;-38.13080360867914
1739209879.678337;-45.120503652039325
1739209879.6783433;-38.13080360867914
1739209879.6783495;-35.57807855764607
1739209879.6783557;-45.120503652039325
1739209879.678362;-45.120503652039325
1739209879.678368;-45.120503652039325
1739209879.6783743;-45.120503652039325
1739209879.6783805;-38.13080360867914
1739209879.6783867;-45.120503652039325
1739209879.678393;-45.120503652039325
1739209879.6783993;-32.816014438256545
1739209879.6784055;-38.13080360867914
1739209879.6784117;-45.120503652039325
1739209879.678418;-38.13080360867914
1739209879.6784241;-38.13080360867914
1739209879.6784303;-45.120503652039325
1739209879.6784365;-35.57807855764607
1739209879.6784427;-38.13080360867914
1739209879.678449;-38.13080360867914
1739209879.678455;-35.57807855764607
1739209879.6784613;-45.120503652039325
1739209879.6784678;-45.120503652039325
1739209879.678474;-38.13080360867914
1739209879.6784801;-35.57807855764607
1739209879.6784863;-45.120503652039325
1739209879.6784925;-45.120503652039325
1739209879.6784987;-38.13080360867914
1739209879.678505;-38.13080360867914
1739209879.6785111;-45.120503652039325
1739209879.6785173;-45.120503652039325
1739209879.6785235;-45.120503652039325
1739209879.67853;-45.120503652039325
1739209879.6785362;-45.120503652039325
1739209879.6785424;-45.120503652039325
1739209879.6785486;-35.57807855764607
1739209879.6785548;-38.13080360867914
1739209879.678561;-38.13080360867914
1739209879.6785672;-45.120503652039325
1739209879.6785734;-38.13080360867914
1739209879.6785796;-45.120503652039325
1739209879.6785858;-38.13080360867914
1739209879.678592;-45.120503652039325
1739209879.6785984;-45.120503652039325
1739209879.6786046;-38.13080360867914
1739209879.6786108;-45.120503652039325
1739209879.678617;-35.57807855764607
1739209879.6786232;-45.120503652039325
1739209879.6786294;-45.120503652039325
1739209879.6786356;-45.120503652039325
1739209879.6786418;-33.981070128970906
1739209879.678648;-38.13080360867914
1739209879.6786542;-45.120503652039325
1739209879.6786606;-45.120503652039325
1739209879.6786668;-38.13080360867914
1739209879.678673;-35.57807855764607
1739209879.6786792;-38.13080360867914
1739209879.6786854;-38.13080360867914
1739209879.6786916;-38.13080360867914
1739209879.6786978;-38.13080360867914
1739209879.678704;-33.981070128970906
1739209879.6787102;-38.13080360867914
1739209879.6787164;-45.120503652039325
1739209879.6787226;-33.981070128970906
1739209879.678729;-38.13080360867914
1739209879.6787353;-45.120503652039325
1739209879.6787415;-45.120503652039325
1739209879.6787477;-45.120503652039325
1739209879.6787539;-45.120503652039325
1739209879.67876;-45.120503652039325
1739209879.6787663;-33.981070128970906
1739209879.6787724;-45.120503652039325
1739209879.6787786;-45.120503652039325
1739209879.6787848;-45.120503652039325
1739209879.6787913;-33.981070128970906
1739209879.6787975;-38.13080360867914
1739209879.6788037;-45.120503652039325
1739209879.67881;-45.120503652039325
1739209879.678816;-45.120503652039325
1739209879.6788223;-45.120503652039325
1739209879.6788285;-38.13080360867914
1739209879.6788347;-38.13080360867914
1739209879.6788409;-32.816014438256545
1739209879.678847;-33.981070128970906
1739209879.6788533;-33.981070128970906
1739209879.6788597;-38.13080360867914
1739209879.678866;-33.981070128970906
1739209879.678872;-45.120503652039325
1739209879.6788783;-38.13080360867914
1739209879.6788845;-45.120503652039325
1739209879.6788907;-33.981070128970906
1739209879.678897;-33.981070128970906
1739209879.678903;-38.13080360867914
1739209879.6789093;-38.13080360867914
1739209879.6789155;-45.120503652039325
1739209879.678922;-35.57807855764607
1739209879.6789281;-45.120503652039325
1739209879.6789343;-38.13080360867914
1739209879.6789405;-45.120503652039325
1739209879.6789467;-45.120503652039325
1739209879.678953;-38.13080360867914
1739209879.6789591;-38.13080360867914
1739209879.6789653;-38.13080360867914
1739209879.6789715;-38.13080360867914
1739209879.6789777;-38.13080360867914
1739209879.6789842;-38.13080360867914
1739209879.6789904;-45.120503652039325
1739209879.6789966;-33.981070128970906
1739209879.6790028;-29.438486411369333
1739209879.679009;-45.120503652039325
1739209879.6790152;-38.13080360867914
1739209879.6790214;-45.120503652039325
1739209879.6790276;-38.13080360867914
1739209879.6790338;-45.120503652039325
1739209879.67904;-31.141103565318915
1739209879.6790462;-33.981070128970906
1739209879.6790526;-38.13080360867914
1739209879.6790588;-38.13080360867914
1739209879.679065;-38.13080360867914
1739209879.6790712;-33.981070128970906
1739209879.6790774;-38.13080360867914
1739209879.6790836;-38.13080360867914
1739209879.6790898;-38.13080360867914
