CAN Message; 0x1d3:00007fb02c5fe292
1739209823.401314;-45.120503652039325
1739209823.4013164;-38.13080360867914
1739209823.4013188;-38.13080360867914
1739209823.401321;-33.981070128970906
1739209823.4013233;-28.992665084841942
1739209823.4013257;-45.120503652039325
1739209823.401328;-45.120503652039325
1739209823.4013302;-45.120503652039325
1739209823.4013326;-38.13080360867914
1739209823.401335;-38.13080360867914
1739209823.4013374;-33.981070128970906
1739209823.4013395;-38.13080360867914
1739209823.401342;-38.13080360867914
1739209823.4013443;-45.120503652039325
1739209823.4013467;-38.13080360867914
1739209823.4013488;-38.13080360867914
1739209823.4013512;-38.13080360867914
1739209823.4013536;-38.13080360867914
1739209823.401356;-38.13080360867914
1739209823.4013581;-35.57807855764607
1739209823.4013605;-38.13080360867914
1739209823.401363;-45.120503652039325
1739209823.4013653;-45.120503652039325
1739209823.4013674;-38.13080360867914
1739209823.4013698;-45.120503652039325
1739209823.4013722;-45.120503652039325
1739209823.4013746;-38.13080360867914
1739209823.4013767;-35.57807855764607
1739209823.401379;-33.981070128970906
1739209823.4013815;-45.120503652039325
1739209823.4013839;-45.120503652039325
1739209823.401386;-38.13080360867914
1739209823.4013884;-33.981070128970906
1739209823.4013908;-45.120503652039325
1739209823.4013932;-45.120503652039325
1739209823.4013953;-38.13080360867914
1739209823.4013977;-45.120503652039325
1739209823.4014;-45.120503652039325
1739209823.4014025;-38.13080360867914
1739209823.4014046;-35.57807855764607
1739209823.401407;-33.981070128970906
1739209823.4014094;-45.120503652039325
1739209823.4014118;-38.13080360867914
1739209823.401414;-38.13080360867914
1739209823.4014163;-38.13080360867914
1739209823.4014187;-45.120503652039325
1739209823.401421;-45.120503652039325
1739209823.4014232;-38.13080360867914
1739209823.4014256;-45.120503652039325
1739209823.401428;-45.120503652039325
1739209823.4014304;-38.13080360867914
1739209823.4014325;-45.120503652039325
1739209823.401435;-35.57807855764607
1739209823.4014373;-33.981070128970906
1739209823.4014397;-45.120503652039325
1739209823.4014418;-45.120503652039325
1739209823.4014442;-38.13080360867914
1739209823.4014466;-35.57807855764607
1739209823.401449;-38.13080360867914
1739209823.401451;-45.120503652039325
1739209823.4014535;-33.981070128970906
1739209823.4014559;-33.981070128970906
1739209823.4014583;-45.120503652039325
1739209823.4014604;-45.120503652039325
1739209823.4014628;-45.120503652039325
1739209823.4014652;-35.57807855764607
1739209823.4014676;-45.120503652039325
1739209823.4014697;-45.120503652039325
1739209823.401472;-45.120503652039325
1739209823.4014745;-45.120503652039325
1739209823.4014769;-35.57807855764607
1739209823.401479;-45.120503652039325
1739209823.4014814;-45.120503652039325
1739209823.4014838;-38.13080360867914
1739209823.4014862;-38.13080360867914
1739209823.4014883;-45.120503652039325
1739209823.4014907;-30.49652367304973
1739209823.401493;-27.8777449560314
1739209823.4014955;-38.13080360867914
1739209823.4014976;-45.120503652039325
1739209823.4015;-38.13080360867914
1739209823.4015024;-38.13080360867914
1739209823.4015048;-38.13080360867914
1739209823.401507;-35.57807855764607
1739209823.4015093;-45.120503652039325
1739209823.4015117;-38.13080360867914
1739209823.401514;-33.981070128970906
1739209823.4015164;-33.981070128970906
1739209823.4015186;-45.120503652039325
1739209823.401521;-45.120503652039325
1739209823.4015234;-38.13080360867914
1739209823.4015257;-35.57807855764607
1739209823.401528;-38.13080360867914
1739209823.4015303;-35.57807855764607
1739209823.4015326;-38.13080360867914
1739209823.401535;-35.57807855764607
1739209823.4015372;-38.13080360867914
1739209823.4015396;-38.13080360867914
1739209823.401542;-38.13080360867914
1739209823.4015443;-35.57807855764607
1739209823.4015465;-35.57807855764607
1739209823.4015489;-32.816014438256545
1739209823.4015512;-38.13080360867914
1739209823.4015536;-38.13080360867914
1739209823.4015558;-33.981070128970906
1739209823.4015582;-38.13080360867914
1739209823.4015605;-38.13080360867914
1739209823.401563;-32.816014438256545
1739209823.401565;-45.120503652039325
1739209823.4015675;-31.141103565318943
1739209823.4015698;-45.120503652039325
1739209823.4015722;-38.13080360867914
1739209823.4015744;-45.120503652039325
1739209823.4015768;-45.120503652039325
1739209823.4015791;-35.57807855764607
1739209823.4015815;-35.57807855764607
1739209823.4015837;-38.13080360867914
1739209823.401586;-31.141103565318893
1739209823.4015884;-38.13080360867914
1739209823.4015908;-38.13080360867914
1739209823.401593;-45.120503652039325
1739209823.4015954;-45.120503652039325
1739209823.4015977;-38.13080360867914
1739209823.4016001;-35.57807855764607
1739209823.4016023;-45.120503652039325
1739209823.4016047;-38.13080360867914
1739209823.401607;-45.120503652039325
1739209823.4016094;-38.13080360867914
1739209823.4016116;-45.120503652039325
1739209823.401614;-45.120503652039325
1739209823.4016163;-45.120503652039325
1739209823.4016187;-38.13080360867914
1739209823.4016209;-38.13080360867914
1739209823.4016232;-45.120503652039325
1739209823.4016256;-38.13080360867914
1739209823.401628;-45.120503652039325
1739209823.4016302;-38.13080360867914
1739209823.4016325;-38.13080360867914
1739209823.401635;-38.13080360867914
1739209823.4016373;-45.120503652039325
1739209823.4016395;-38.13080360867914
1739209823.4016418;-32.816014438256545
1739209823.4016442;-38.13080360867914
1739209823.4016466;-45.120503652039325
1739209823.4016488;-45.120503652039325
1739209823.4016511;-35.57807855764607
1739209823.4016535;-45.120503652039325
1739209823.401656;-45.120503652039325
1739209823.401658;-45.120503652039325
1739209823.4016604;-45.120503652039325
1739209823.4016628;-45.120503652039325
1739209823.4016652;-38.13080360867914
1739209823.4016674;-38.13080360867914
1739209823.4016697;-35.57807855764607
1739209823.4016721;-38.13080360867914
1739209823.4016745;-38.13080360867914
1739209823.4016767;-38.13080360867914
1739209823.401679;-45.120503652039325
1739209823.4016814;-33.981070128970906
1739209823.4016838;-45.120503652039325
1739209823.401686;-45.120503652039325
1739209823.4016883;-45.120503652039325
1739209823.4016907;-38.13080360867914
1739209823.401693;-35.57807855764607
1739209823.4016953;-38.13080360867914
1739209823.4016976;-45.120503652039325
1739209823.4017;-38.13080360867914
1739209823.4017024;-38.13080360867914
1739209823.4017045;-45.120503652039325
1739209823.401707;-32.816014438256545
1739209823.4017093;-45.120503652039325
1739209823.4017117;-38.13080360867914
1739209823.4017138;-38.13080360867914
1739209823.4017162;-38.13080360867914
1739209823.4017186;-45.120503652039325
1739209823.401721;-45.120503652039325
1739209823.4017231;-45.120503652039325
1739209823.4017255;-38.13080360867914
1739209823.401728;-33.981070128970906
1739209823.4017303;-45.120503652039325
1739209823.4017324;-45.120503652039325
1739209823.4017348;-38.13080360867914
1739209823.4017372;-31.141103565318915
1739209823.4017396;-45.120503652039325
1739209823.4017417;-45.120503652039325
1739209823.4017441;-45.120503652039325
1739209823.4017465;-45.120503652039325
1739209823.401749;-45.120503652039325
1739209823.401751;-45.120503652039325
1739209823.4017534;-38.13080360867914
1739209823.4017558;-28.58837851428586
1739209823.4017582;-45.120503652039325
1739209823.4017603;-45.120503652039325
1739209823.4017627;-45.120503652039325
1739209823.401765;-38.13080360867914
1739209823.4017675;-38.13080360867914
1739209823.4017696;-33.981070128970906
1739209823.401772;-35.57807855764607
1739209823.4017744;-31.141103565318915
1739209823.4017768;-45.120503652039325
1739209823.401779;-38.13080360867914
1739209823.4017813;-35.57807855764607
1739209823.4017837;-38.13080360867914
1739209823.401786;-45.120503652039325
1739209823.4017882;-38.13080360867914
1739209823.4017906;-45.120503652039325
1739209823.401793;-38.13080360867914
1739209823.4017954;-38.13080360867914
1739209823.4017975;-38.13080360867914
1739209823.4018;-45.120503652039325
1739209823.4018023;-38.13080360867914
1739209823.4018047;-38.13080360867914
1739209823.4018068;-38.13080360867914
1739209823.4018092;-38.13080360867914
1739209823.4018116;-35.57807855764607
1739209823.401814;-38.13080360867914
1739209823.4018161;-45.120503652039325
1739209823.4018185;-38.13080360867914
1739209823.401821;-35.57807855764607
1739209823.4018233;-45.120503652039325
1739209823.4018254;-38.13080360867914
1739209823.4018278;-45.120503652039325
1739209823.4018302;-38.13080360867914
1739209823.4018326;-38.13080360867914
1739209823.4018347;-31.141103565318915
1739209823.401837;-38.13080360867914
1739209823.4018395;-45.120503652039325
1739209823.4018419;-45.120503652039325
1739209823.401844;-38.13080360867914
1739209823.4018464;-38.13080360867914
1739209823.4018488;-28.992665084841942
1739209823.4018512;-38.13080360867914
1739209823.4018533;-38.13080360867914
1739209823.4018557;-38.13080360867914
1739209823.401858;-38.13080360867914
1739209823.4018605;-45.120503652039325
1739209823.4018626;-38.13080360867914
1739209823.401865;-45.120503652039325
1739209823.4018674;-35.57807855764607
1739209823.4018698;-45.120503652039325
1739209823.401872;-45.120503652039325
1739209823.4018743;-45.120503652039325
1739209823.4018767;-38.13080360867914
1739209823.401879;-31.141103565318893
1739209823.4018812;-38.13080360867914
1739209823.4018836;-45.120503652039325
1739209823.401886;-31.141103565318915
1739209823.4018884;-32.816014438256545
1739209823.4018905;-35.57807855764607
1739209823.401893;-35.57807855764607
1739209823.4018953;-38.13080360867914
1739209823.4018977;-45.120503652039325
1739209823.4018998;-38.13080360867914
1739209823.4019022;-45.120503652039325
1739209823.4019046;-45.120503652039325
1739209823.401907;-45.120503652039325
1739209823.401909;-38.13080360867914
1739209823.4019115;-45.120503652039325
1739209823.401914;-38.13080360867914
1739209823.4019163;-45.120503652039325
1739209823.4019184;-45.120503652039325
1739209823.4019208;-45.120503652039325
1739209823.4019232;-45.120503652039325
1739209823.4019256;-38.13080360867914
1739209823.4019277;-38.13080360867914
1739209823.40193;-45.120503652039325
1739209823.4019325;-45.120503652039325
1739209823.4019349;-32.816014438256545
1739209823.401937;-38.13080360867914
1739209823.4019394;-45.120503652039325
1739209823.4019418;-38.13080360867914
1739209823.4019442;-35.57807855764607
1739209823.4019463;-38.13080360867914
1739209823.4019487;-45.120503652039325
1739209823.401951;-38.13080360867914
1739209823.4019535;-38.13080360867914
1739209823.4019556;-45.120503652039325
1739209823.401958;-45.120503652039325
1739209823.4019604;-45.120503652039325
1739209823.4019628;-38.13080360867914
1739209823.401965;-38.13080360867914
1739209823.4019673;-45.120503652039325
1739209823.4019697;-38.13080360867914
1739209823.401972;-32.816014438256545
1739209823.4019742;-38.13080360867914
1739209823.4019766;-38.13080360867914
1739209823.401979;-38.13080360867914
1739209823.4019814;-38.13080360867914
1739209823.4019835;-45.120503652039325
1739209823.401986;-35.57807855764607
1739209823.4019883;-38.13080360867914
1739209823.4019907;-45.120503652039325
1739209823.4019928;-38.13080360867914
1739209823.4019952;-45.120503652039325
1739209823.4019976;-38.13080360867914
1739209823.402;-38.13080360867914
1739209823.402002;-38.13080360867914
1739209823.4020045;-45.120503652039325
1739209823.4020069;-38.13080360867914
1739209823.4020092;-32.816014438256545
1739209823.4020114;-45.120503652039325
1739209823.4020138;-32.816014438256545
1739209823.4020162;-45.120503652039325
1739209823.4020185;-33.981070128970906
1739209823.4020207;-33.981070128970906
1739209823.402023;-38.13080360867914
1739209823.4020255;-38.13080360867914
1739209823.4020278;-38.13080360867914
1739209823.40203;-35.57807855764607
1739209823.4020324;-45.120503652039325
1739209823.4020348;-38.13080360867914
1739209823.4020371;-45.120503652039325
1739209823.4020393;-45.120503652039325
1739209823.4020417;-38.13080360867914
1739209823.402044;-38.13080360867914
1739209823.4020464;-45.120503652039325
1739209823.4020486;-45.120503652039325
1739209823.402051;-38.13080360867914
1739209823.4020534;-38.13080360867914
1739209823.4020557;-38.13080360867914
1739209823.402058;-35.57807855764607
1739209823.4020603;-38.13080360867914
1739209823.4020627;-38.13080360867914
1739209823.402065;-38.13080360867914
1739209823.4020672;-33.981070128970906
1739209823.4020696;-35.57807855764607
1739209823.402072;-45.120503652039325
1739209823.4020743;-45.120503652039325
1739209823.4020765;-33.981070128970906
1739209823.4020789;-38.13080360867914
1739209823.4020813;-33.981070128970906
1739209823.4020836;-45.120503652039325
1739209823.4020858;-45.120503652039325
1739209823.4020882;-38.13080360867914
1739209823.4020905;-38.13080360867914
1739209823.402093;-38.13080360867914
1739209823.402095;-38.13080360867914
1739209823.4020975;-38.13080360867914
1739209823.4020998;-38.13080360867914
1739209823.4021022;-32.816014438256545
1739209823.4021044;-38.13080360867914
1739209823.4021068;-45.120503652039325
1739209823.4021091;-38.13080360867914
1739209823.4021115;-33.981070128970906
1739209823.4021142;-33.981070128970906
1739209823.4021165;-45.120503652039325
1739209823.402119;-45.120503652039325
1739209823.4021215;-45.120503652039325
1739209823.402124;-45.120503652039325
1739209823.4021263;-45.120503652039325
1739209823.402129;-38.13080360867914
1739209823.4021313;-38.13080360867914
1739209823.402134;-38.13080360867914
1739209823.4021363;-45.120503652039325
1739209823.4021387;-38.13080360867914
1739209823.4021413;-32.816014438256545
1739209823.4021437;-45.120503652039325
1739209823.402146;-45.120503652039325
1739209823.4021487;-38.13080360867914
1739209823.402151;-33.981070128970906
1739209823.4021535;-28.992665084841942
1739209823.402156;-38.13080360867914
1739209823.4021585;-35.57807855764607
1739209823.402161;-38.13080360867914
1739209823.4021635;-38.13080360867914
1739209823.402166;-45.120503652039325
1739209823.4021683;-33.981070128970906
1739209823.402171;-45.120503652039325
1739209823.4021733;-33.981070128970906
1739209823.402176;-32.816014438256545
1739209823.4021783;-45.120503652039325
1739209823.4021807;-45.120503652039325
1739209823.4021833;-38.13080360867914
1739209823.4021857;-38.13080360867914
1739209823.402188;-38.13080360867914
1739209823.4021907;-38.13080360867914
1739209823.402193;-38.13080360867914
1739209823.4021955;-38.13080360867914
1739209823.402198;-38.13080360867914
1739209823.4022005;-45.120503652039325
1739209823.4022028;-38.13080360867914
1739209823.4022055;-38.13080360867914
1739209823.4022079;-45.120503652039325
1739209823.4022102;-45.120503652039325
1739209823.4022129;-31.141103565318915
1739209823.4022152;-38.13080360867914
1739209823.4022179;-38.13080360867914
1739209823.4022202;-45.120503652039325
1739209823.4022226;-35.57807855764607
1739209823.4022253;-38.13080360867914
1739209823.4022276;-38.13080360867914
1739209823.40223;-38.13080360867914
1739209823.4022326;-26.991370085610722
1739209823.402235;-38.13080360867914
1739209823.4022374;-38.13080360867914
1739209823.40224;-38.13080360867914
1739209823.4022424;-38.13080360867914
1739209823.4022448;-45.120503652039325
1739209823.4022474;-38.13080360867914
1739209823.4022498;-35.57807855764607
1739209823.4022522;-33.981070128970906
1739209823.4022548;-45.120503652039325
1739209823.4022572;-38.13080360867914
1739209823.4022598;-38.13080360867914
1739209823.4022622;-38.13080360867914
1739209823.4022646;-45.120503652039325
1739209823.4022672;-45.120503652039325
1739209823.4022696;-35.57807855764607
1739209823.402272;-38.13080360867914
1739209823.4022746;-45.120503652039325
1739209823.402277;-38.13080360867914
1739209823.4022794;-35.57807855764607
1739209823.402282;-38.13080360867914
1739209823.4022844;-38.13080360867914
1739209823.4022868;-38.13080360867914
1739209823.4022894;-45.120503652039325
1739209823.4022918;-45.120503652039325
1739209823.4022942;-45.120503652039325
1739209823.4022968;-45.120503652039325
1739209823.4022992;-45.120503652039325
1739209823.4023015;-38.13080360867914
1739209823.4023042;-45.120503652039325
1739209823.4023066;-38.13080360867914
1739209823.4023092;-38.13080360867914
1739209823.4023116;-38.13080360867914
1739209823.402314;-32.816014438256545
1739209823.4023166;-38.13080360867914
1739209823.402319;-38.13080360867914
1739209823.4023213;-33.981070128970906
1739209823.402324;-31.141103565318893
1739209823.4023263;-45.120503652039325
1739209823.4023287;-45.120503652039325
1739209823.4023314;-33.981070128970906
1739209823.4023337;-45.120503652039325
1739209823.4023361;-45.120503652039325
1739209823.4023387;-35.57807855764607
1739209823.4023411;-38.13080360867914
1739209823.4023435;-45.120503652039325
1739209823.4023461;-45.120503652039325
1739209823.4023485;-38.13080360867914
1739209823.4023511;-45.120503652039325
1739209823.4023535;-45.120503652039325
1739209823.402356;-38.13080360867914
1739209823.4023585;-35.57807855764607
1739209823.402361;-35.57807855764607
1739209823.4023633;-38.13080360867914
1739209823.402366;-38.13080360867914
1739209823.4023683;-35.57807855764607
1739209823.4023707;-38.13080360867914
1739209823.4023733;-45.120503652039325
1739209823.4023757;-38.13080360867914
1739209823.402378;-35.57807855764607
1739209823.4023807;-38.13080360867914
1739209823.402383;-45.120503652039325
1739209823.4023855;-45.120503652039325
1739209823.402388;-38.13080360867914
1739209823.4023905;-38.13080360867914
1739209823.402393;-45.120503652039325
1739209823.4023955;-38.13080360867914
1739209823.4023979;-35.57807855764607
1739209823.4024005;-35.57807855764607
1739209823.4024029;-45.120503652039325
1739209823.4024053;-38.13080360867914
1739209823.402408;-35.57807855764607
1739209823.4024103;-38.13080360867914
1739209823.4024127;-38.13080360867914
1739209823.4024153;-38.13080360867914
1739209823.4024177;-35.57807855764607
1739209823.40242;-45.120503652039325
1739209823.4024227;-45.120503652039325
1739209823.402425;-33.981070128970906
1739209823.4024274;-35.57807855764607
1739209823.40243;-38.13080360867914
1739209823.4024324;-38.13080360867914
1739209823.402435;-45.120503652039325
1739209823.4024374;-38.13080360867914
1739209823.4024398;-35.57807855764607
1739209823.4024425;-38.13080360867914
1739209823.4024448;-45.120503652039325
1739209823.4024472;-38.13080360867914
1739209823.4024498;-38.13080360867914
1739209823.4024522;-33.981070128970906
1739209823.4024546;-38.13080360867914
1739209823.4024572;-38.13080360867914
1739209823.4024596;-38.13080360867914
1739209823.402462;-38.13080360867914
1739209823.4024646;-45.120503652039325
1739209823.402467;-45.120503652039325
1739209823.4024694;-45.120503652039325
1739209823.402472;-45.120503652039325
1739209823.4024744;-38.13080360867914
1739209823.402477;-45.120503652039325
1739209823.4024794;-45.120503652039325
1739209823.4024818;-45.120503652039325
1739209823.4024844;-45.120503652039325
1739209823.4024868;-45.120503652039325
1739209823.4024892;-45.120503652039325
1739209823.4024918;-45.120503652039325
1739209823.4024942;-45.120503652039325
1739209823.4024966;-45.120503652039325
1739209823.4024992;-38.13080360867914
1739209823.4025016;-35.57807855764607
1739209823.402504;-45.120503652039325
1739209823.4025066;-45.120503652039325
1739209823.402509;-45.120503652039325
1739209823.4025114;-31.141103565318915
1739209823.402514;-32.816014438256545
1739209823.4025164;-38.13080360867914
1739209823.402519;-35.57807855764607
1739209823.4025214;-38.13080360867914
1739209823.4025238;-38.13080360867914
1739209823.4025264;-45.120503652039325
1739209823.4025288;-45.120503652039325
1739209823.4025311;-38.13080360867914
1739209823.4025338;-45.120503652039325
1739209823.4025362;-45.120503652039325
1739209823.4025385;-45.120503652039325
1739209823.4025412;-45.120503652039325
1739209823.4025435;-45.120503652039325
1739209823.402546;-45.120503652039325
1739209823.4025486;-45.120503652039325
1739209823.402551;-28.992665084841942
1739209823.4025533;-31.141103565318915
1739209823.402556;-38.13080360867914
1739209823.4025583;-38.13080360867914
1739209823.402561;-38.13080360867914
1739209823.4025633;-33.981070128970906
1739209823.4025657;-45.120503652039325
1739209823.4025683;-38.13080360867914
1739209823.4025707;-38.13080360867914
1739209823.402573;-38.13080360867914
1739209823.4025757;-35.57807855764607
1739209823.402578;-45.120503652039325
1739209823.4025805;-45.120503652039325
1739209823.4025831;-38.13080360867914
1739209823.4025855;-45.120503652039325
1739209823.402588;-38.13080360867914
1739209823.4025905;-38.13080360867914
1739209823.402593;-38.13080360867914
1739209823.4025953;-33.981070128970906
1739209823.402598;-45.120503652039325
1739209823.4026003;-45.120503652039325
1739209823.402603;-38.13080360867914
1739209823.4026053;-35.57807855764607
1739209823.4026077;-38.13080360867914
1739209823.4026103;-38.13080360867914
1739209823.4026127;-38.13080360867914
1739209823.402615;-38.13080360867914
1739209823.4026177;-38.13080360867914
1739209823.40262;-45.120503652039325
1739209823.4026225;-38.13080360867914
1739209823.402625;-38.13080360867914
1739209823.4026275;-38.13080360867914
1739209823.4026299;-45.120503652039325
1739209823.4026325;-32.816014438256545
1739209823.4026349;-35.57807855764607
1739209823.4026372;-38.13080360867914
1739209823.4026399;-45.120503652039325
1739209823.4026423;-38.13080360867914
1739209823.4026449;-33.981070128970906
1739209823.4026473;-38.13080360867914
1739209823.4026496;-38.13080360867914
1739209823.4026523;-31.141103565318915
1739209823.4026546;-45.120503652039325
1739209823.402657;-45.120503652039325
1739209823.4026597;-38.13080360867914
1739209823.402662;-35.57807855764607
1739209823.4026644;-38.13080360867914
1739209823.402667;-38.13080360867914
1739209823.4026694;-38.13080360867914
1739209823.4026718;-33.981070128970906
1739209823.4026744;-35.57807855764607
1739209823.4026768;-45.120503652039325
1739209823.4026792;-45.120503652039325
1739209823.4026818;-45.120503652039325
1739209823.4026842;-38.13080360867914
1739209823.4026866;-38.13080360867914
1739209823.4026892;-38.13080360867914
1739209823.4026916;-38.13080360867914
1739209823.4026942;-45.120503652039325
1739209823.4026966;-38.13080360867914
1739209823.402699;-45.120503652039325
1739209823.4027016;-33.981070128970906
1739209823.402704;-35.57807855764607
1739209823.4027064;-33.981070128970906
1739209823.402709;-45.120503652039325
1739209823.4027114;-38.13080360867914
1739209823.4027138;-38.13080360867914
1739209823.4027164;-38.13080360867914
1739209823.4027188;-45.120503652039325
1739209823.4027212;-38.13080360867914
1739209823.4027238;-32.816014438256545
1739209823.4027262;-45.120503652039325
1739209823.4027286;-45.120503652039325
1739209823.4027312;-38.13080360867914
1739209823.4027336;-38.13080360867914
1739209823.4027362;-33.981070128970906
1739209823.4027386;-45.120503652039325
1739209823.402741;-38.13080360867914
1739209823.4027436;-45.120503652039325
1739209823.402746;-38.13080360867914
1739209823.4027483;-45.120503652039325
1739209823.402751;-38.13080360867914
1739209823.4027534;-35.57807855764607
1739209823.4027557;-45.120503652039325
1739209823.4027584;-45.120503652039325
1739209823.4027607;-45.120503652039325
1739209823.4027631;-45.120503652039325
1739209823.4027658;-45.120503652039325
1739209823.4027681;-45.120503652039325
1739209823.4027705;-38.13080360867914
1739209823.4027731;-35.57807855764607
1739209823.4027755;-45.120503652039325
1739209823.4027781;-45.120503652039325
1739209823.4027805;-45.120503652039325
1739209823.402783;-45.120503652039325
1739209823.4027855;-45.120503652039325
1739209823.402788;-45.120503652039325
1739209823.4027903;-45.120503652039325
1739209823.402793;-45.120503652039325
1739209823.4027953;-38.13080360867914
1739209823.4027977;-38.13080360867914
1739209823.4028003;-35.57807855764607
1739209823.4028027;-45.120503652039325
1739209823.402805;-45.120503652039325
1739209823.4028077;-38.13080360867914
1739209823.40281;-31.141103565318915
1739209823.4028125;-32.816014438256545
1739209823.402815;-45.120503652039325
1739209823.4028175;-38.13080360867914
1739209823.40282;-45.120503652039325
1739209823.4028225;-38.13080360867914
1739209823.4028249;-38.13080360867914
1739209823.4028275;-45.120503652039325
1739209823.40283;-45.120503652039325
1739209823.4028323;-45.120503652039325
1739209823.402835;-45.120503652039325
1739209823.4028373;-45.120503652039325
1739209823.4028397;-38.13080360867914
1739209823.4028423;-45.120503652039325
1739209823.4028447;-38.13080360867914
1739209823.402847;-45.120503652039325
1739209823.4028497;-38.13080360867914
1739209823.402852;-38.13080360867914
1739209823.4028544;-45.120503652039325
1739209823.402857;-45.120503652039325
1739209823.4028594;-38.13080360867914
1739209823.402862;-29.438486411369333
1739209823.4028645;-38.13080360867914
1739209823.4028668;-45.120503652039325
1739209823.4028695;-35.57807855764607
1739209823.4028718;-31.141103565318893
1739209823.4028742;-38.13080360867914
1739209823.4028769;-45.120503652039325
1739209823.4028792;-45.120503652039325
1739209823.4028816;-45.120503652039325
1739209823.4028842;-38.13080360867914
1739209823.4028866;-38.13080360867914
1739209823.402889;-45.120503652039325
1739209823.4028916;-35.57807855764607
1739209823.402894;-45.120503652039325
1739209823.4028964;-45.120503652039325
1739209823.402899;-45.120503652039325
1739209823.4029014;-45.120503652039325
1739209823.402904;-45.120503652039325
1739209823.4029064;-45.120503652039325
1739209823.4029088;-38.13080360867914
1739209823.4029114;-28.21854285175415
1739209823.4029138;-35.57807855764607
1739209823.4029162;-38.13080360867914
1739209823.4029188;-38.13080360867914
1739209823.4029212;-35.57807855764607
1739209823.4029236;-45.120503652039325
1739209823.4029262;-38.13080360867914
1739209823.4029286;-38.13080360867914
1739209823.402931;-45.120503652039325
1739209823.4029336;-45.120503652039325
1739209823.402936;-35.57807855764607
1739209823.4029384;-38.13080360867914
1739209823.402941;-45.120503652039325
1739209823.4029434;-45.120503652039325
1739209823.402946;-38.13080360867914
1739209823.4029484;-38.13080360867914
1739209823.4029508;-45.120503652039325
1739209823.4029534;-45.120503652039325
1739209823.4029558;-38.13080360867914
1739209823.4029582;-45.120503652039325
1739209823.4029608;-45.120503652039325
1739209823.4029632;-45.120503652039325
1739209823.4029655;-45.120503652039325
1739209823.4029682;-45.120503652039325
1739209823.4029706;-30.49652367304973
1739209823.402973;-38.13080360867914
1739209823.4029756;-45.120503652039325
1739209823.402978;-38.13080360867914
1739209823.4029803;-38.13080360867914
1739209823.402983;-38.13080360867914
1739209823.4029853;-45.120503652039325
1739209823.402988;-35.57807855764607
1739209823.4029903;-45.120503652039325
1739209823.4029927;-45.120503652039325
1739209823.4029953;-38.13080360867914
1739209823.4029977;-38.13080360867914
1739209823.403;-45.120503652039325
1739209823.4030027;-38.13080360867914
1739209823.4030051;-45.120503652039325
1739209823.4030075;-38.13080360867914
1739209823.4030101;-32.816014438256545
1739209823.4030125;-33.981070128970906
1739209823.403015;-45.120503652039325
1739209823.4030175;-45.120503652039325
1739209823.40302;-45.120503652039325
1739209823.4030223;-45.120503652039325
1739209823.403025;-38.13080360867914
1739209823.4030273;-45.120503652039325
1739209823.4030297;-32.816014438256545
1739209823.4030323;-38.13080360867914
1739209823.4030347;-45.120503652039325
1739209823.4030373;-38.13080360867914
1739209823.4030397;-45.120503652039325
1739209823.403042;-33.981070128970906
1739209823.4030447;-38.13080360867914
1739209823.403047;-38.13080360867914
1739209823.4030495;-45.120503652039325
1739209823.403052;-35.57807855764607
1739209823.4030545;-35.57807855764607
1739209823.4030569;-45.120503652039325
1739209823.4030595;-45.120503652039325
1739209823.4030619;-45.120503652039325
1739209823.4030643;-38.13080360867914
1739209823.4030669;-38.13080360867914
1739209823.4030693;-45.120503652039325
1739209823.4030716;-38.13080360867914
1739209823.4030743;-35.57807855764607
1739209823.4030766;-45.120503652039325
1739209823.4030793;-45.120503652039325
1739209823.4030817;-45.120503652039325
1739209823.403084;-38.13080360867914
1739209823.4030867;-45.120503652039325
1739209823.403089;-38.13080360867914
1739209823.4030914;-45.120503652039325
1739209823.403094;-45.120503652039325
1739209823.4030964;-45.120503652039325
1739209823.4030988;-38.13080360867914
1739209823.4031014;-45.120503652039325
1739209823.4031038;-45.120503652039325
1739209823.4031062;-38.13080360867914
1739209823.4031088;-38.13080360867914
1739209823.4031112;-33.981070128970906
1739209823.4031136;-38.13080360867914
1739209823.4031162;-38.13080360867914
1739209823.4031186;-35.57807855764607
1739209823.4031212;-33.981070128970906
1739209823.4031236;-45.120503652039325
1739209823.403126;-38.13080360867914
1739209823.4031286;-35.57807855764607
1739209823.403131;-38.13080360867914
1739209823.4031334;-45.120503652039325
1739209823.403136;-38.13080360867914
1739209823.4031384;-32.816014438256545
1739209823.4031408;-38.13080360867914
1739209823.4031434;-45.120503652039325
1739209823.4031458;-38.13080360867914
1739209823.4031482;-35.57807855764607
1739209823.4031508;-33.981070128970906
1739209823.4031532;-38.13080360867914
1739209823.4031556;-38.13080360867914
1739209823.4031582;-45.120503652039325
1739209823.4031606;-38.13080360867914
1739209823.4031632;-45.120503652039325
1739209823.4031656;-45.120503652039325
1739209823.403168;-35.57807855764607
1739209823.4031706;-30.49652367304973
1739209823.403173;-45.120503652039325
1739209823.4031754;-35.57807855764607
1739209823.403178;-32.816014438256545
1739209823.4031804;-45.120503652039325
1739209823.4031827;-45.120503652039325
1739209823.4031854;-45.120503652039325
1739209823.4031878;-45.120503652039325
1739209823.4031901;-28.992665084841942
1739209823.4031928;-33.981070128970906
1739209823.4031951;-45.120503652039325
1739209823.4031975;-38.13080360867914
1739209823.4032001;-35.57807855764607
1739209823.4032025;-38.13080360867914
1739209823.4032052;-38.13080360867914
