CAN Message; 0x1a7:0000e0bc38968105
Timestamp;Amplitude
1739209706.3258882;-45.120503652039325
1739209706.325902;-45.120503652039325
1739209706.3259156;-38.13080360867914
1739209706.3259294;-35.57807855764607
1739209706.325943;-45.120503652039325
1739209706.3259568;-45.120503652039325
1739209706.3259704;-45.120503652039325
1739209706.325984;-28.992665084841942
1739209706.3259978;-38.13080360867914
1739209706.3260114;-45.120503652039325
1739209706.3260252;-38.13080360867914
1739209706.3260388;-45.120503652039325
1739209706.3260527;-38.13080360867914
1739209706.3260663;-35.57807855764607
1739209706.3260798;-38.13080360867914
1739209706.3260937;-32.816014438256545
1739209706.3261073;-33.981070128970906
1739209706.326121;-38.13080360867914
1739209706.3261347;-38.13080360867914
1739209706.3261485;-38.13080360867914
1739209706.326162;-38.13080360867914
1739209706.3261757;-33.981070128970906
1739209706.3261895;-45.120503652039325
1739209706.326203;-33.981070128970906
1739209706.326217;-38.13080360867914
1739209706.3262305;-38.13080360867914
1739209706.3262444;-38.13080360867914
1739209706.326258;-38.13080360867914
1739209706.3262715;-38.13080360867914
1739209706.3262854;-45.120503652039325
1739209706.326299;-45.120503652039325
1739209706.3263128;-45.120503652039325
1739209706.3263264;-38.13080360867914
1739209706.3263402;-38.13080360867914
1739209706.3263538;-38.13080360867914
1739209706.3263674;-45.120503652039325
1739209706.3263812;-38.13080360867914
1739209706.3263948;-38.13080360867914
1739209706.3264086;-35.57807855764607
1739209706.3264222;-33.981070128970906
1739209706.326436;-33.981070128970906
1739209706.3264496;-45.120503652039325
1739209706.3264632;-38.13080360867914
1739209706.326477;-38.13080360867914
1739209706.3264906;-45.120503652039325
1739209706.3265045;-45.120503652039325
1739209706.326518;-38.13080360867914
1739209706.326532;-33.981070128970906
1739209706.3265455;-32.816014438256545
1739209706.326559;-38.13080360867914
1739209706.326573;-45.120503652039325
1739209706.3265865;-33.981070128970906
1739209706.3266003;-38.13080360867914
1739209706.326614;-38.13080360867914
1739209706.3266275;-38.13080360867914
1739209706.3266413;-33.981070128970906
1739209706.326655;-31.141103565318915
1739209706.3266687;-45.120503652039325
1739209706.3266823;-38.13080360867914
1739209706.3266962;-33.981070128970906
1739209706.3267097;-38.13080360867914
1739209706.3267233;-33.981070128970906
1739209706.3267372;-45.120503652039325
1739209706.3267508;-45.120503652039325
1739209706.3267646;-38.13080360867914
1739209706.3267782;-35.57807855764607
1739209706.326792;-45.120503652039325
1739209706.3268056;-45.120503652039325
1739209706.3268192;-32.816014438256545
1739209706.326833;-38.13080360867914
1739209706.3268466;-45.120503652039325
1739209706.3268604;-45.120503652039325
1739209706.326874;-38.13080360867914
1739209706.3268878;-38.13080360867914
1739209706.3269014;-45.120503652039325
1739209706.326915;-45.120503652039325
1739209706.3269289;-45.120503652039325
1739209706.3269424;-38.13080360867914
1739209706.3269563;-38.13080360867914
1739209706.3269699;-45.120503652039325
1739209706.3269837;-38.13080360867914
1739209706.3269973;-45.120503652039325
1739209706.3270109;-38.13080360867914
1739209706.3270247;-35.57807855764607
1739209706.3270383;-45.120503652039325
1739209706.327052;-45.120503652039325
1739209706.3270657;-45.120503652039325
1739209706.3270795;-45.120503652039325
1739209706.3270931;-38.13080360867914
1739209706.3271067;-45.120503652039325
1739209706.3271205;-45.120503652039325
1739209706.3271341;-45.120503652039325
1739209706.327148;-32.816014438256545
1739209706.3271616;-32.816014438256545
1739209706.3271754;-45.120503652039325
1739209706.327189;-45.120503652039325
1739209706.3272026;-45.120503652039325
1739209706.3272164;-45.120503652039325
1739209706.32723;-38.13080360867914
1739209706.3272438;-45.120503652039325
1739209706.3272574;-38.13080360867914
1739209706.3272712;-38.13080360867914
1739209706.3272848;-33.981070128970906
1739209706.3272984;-45.120503652039325
1739209706.3273122;-45.120503652039325
1739209706.3273258;-45.120503652039325
1739209706.3273396;-38.13080360867914
1739209706.3273532;-38.13080360867914
1739209706.327367;-45.120503652039325
1739209706.3273807;-45.120503652039325
1739209706.3273942;-38.13080360867914
1739209706.327408;-45.120503652039325
1739209706.3274217;-38.13080360867914
1739209706.3274355;-35.57807855764607
1739209706.327449;-38.13080360867914
1739209706.327463;-38.13080360867914
1739209706.3274765;-38.13080360867914
1739209706.32749;-35.57807855764607
1739209706.327504;-45.120503652039325
1739209706.3275175;-45.120503652039325
1739209706.3275313;-45.120503652039325
1739209706.327545;-45.120503652039325
1739209706.3275588;-45.120503652039325
1739209706.3275723;-45.120503652039325
1739209706.327586;-45.120503652039325
1739209706.3275998;-45.120503652039325
1739209706.3276134;-45.120503652039325
1739209706.3276272;-45.120503652039325
1739209706.3276408;-32.816014438256545
1739209706.3276546;-38.13080360867914
1739209706.3276682;-45.120503652039325
1739209706.3276818;-45.120503652039325
1739209706.3276956;-35.57807855764607
1739209706.3277092;-35.57807855764607
1739209706.327723;-45.120503652039325
1739209706.3277366;-45.120503652039325
1739209706.3277504;-38.13080360867914
1739209706.327764;-33.981070128970906
1739209706.3277776;-45.120503652039325
1739209706.3277915;-45.120503652039325
1739209706.327805;-45.120503652039325
1739209706.3278189;-45.120503652039325
1739209706.3278325;-38.13080360867914
1739209706.3278463;-45.120503652039325
1739209706.3278599;-45.120503652039325
1739209706.3278735;-45.120503652039325
1739209706.3278873;-38.13080360867914
1739209706.327901;-45.120503652039325
1739209706.3279147;-45.120503652039325
1739209706.3279283;-35.57807855764607
1739209706.3279421;-38.13080360867914
1739209706.3279557;-38.13080360867914
1739209706.3279693;-38.13080360867914
1739209706.3279831;-31.141103565318915
1739209706.3279967;-35.57807855764607
1739209706.3280106;-35.57807855764607
1739209706.3280241;-45.120503652039325
1739209706.328038;-45.120503652039325
1739209706.3280516;-45.120503652039325
1739209706.3280652;-38.13080360867914
1739209706.328079;-45.120503652039325
1739209706.3280926;-33.981070128970956
1739209706.3281064;-45.120503652039325
1739209706.32812;-45.120503652039325
1739209706.3281338;-45.120503652039325
1739209706.3281474;-45.120503652039325
1739209706.328161;-45.120503652039325
1739209706.3281748;-38.13080360867914
1739209706.3281884;-32.816014438256545
1739209706.3282022;-28.58837851428586
1739209706.3282158;-38.13080360867914
1739209706.3282297;-38.13080360867914
1739209706.3282433;-38.13080360867914
1739209706.3282568;-30.49652367304973
1739209706.3282707;-45.120503652039325
1739209706.3282843;-38.13080360867914
1739209706.328298;-38.13080360867914
1739209706.3283117;-45.120503652039325
1739209706.3394186;-35.57807855764607
1739209706.3394213;-38.13080360867914
1739209706.3394241;-45.120503652039325
1739209706.339427;-45.120503652039325
1739209706.3394299;-38.13080360867914
1739209706.3394325;-45.120503652039325
1739209706.3394353;-38.13080360867914
1739209706.3394382;-38.13080360867914
1739209706.3394408;-45.120503652039325
1739209706.3394437;-38.13080360867914
1739209706.3394465;-38.13080360867914
1739209706.3394494;-38.13080360867914
1739209706.339452;-45.120503652039325
1739209706.339455;-45.120503652039325
1739209706.3394578;-45.120503652039325
1739209706.3394604;-45.120503652039325
1739209706.3394632;-45.120503652039325
1739209706.339466;-45.120503652039325
1739209706.339469;-33.981070128970906
1739209706.3394716;-38.13080360867914
1739209706.3394744;-45.120503652039325
1739209706.3394773;-26.487275050834715
1739209706.33948;-32.816014438256545
1739209706.3394828;-45.120503652039325
1739209706.3394856;-45.120503652039325
1739209706.3394885;-38.13080360867914
1739209706.3394911;-45.120503652039325
1739209706.339494;-45.120503652039325
1739209706.3394969;-38.13080360867914
1739209706.3394995;-31.141103565318943
1739209706.3395023;-45.120503652039325
1739209706.3395052;-32.816014438256545
1739209706.339508;-38.13080360867914
1739209706.3395107;-45.120503652039325
1739209706.3395135;-38.13080360867914
1739209706.3395164;-35.57807855764607
1739209706.339519;-35.57807855764607
1739209706.339522;-45.120503652039325
1739209706.3395247;-45.120503652039325
1739209706.3395276;-38.13080360867914
1739209706.3395302;-45.120503652039325
1739209706.339533;-45.120503652039325
1739209706.339536;-38.13080360867914
1739209706.3395386;-38.13080360867914
1739209706.3395414;-45.120503652039325
1739209706.3395443;-32.816014438256545
1739209706.3395472;-38.13080360867914
1739209706.3395498;-45.120503652039325
1739209706.3395526;-38.13080360867914
1739209706.3395555;-38.13080360867914
1739209706.3395581;-45.120503652039325
1739209706.339561;-45.120503652039325
1739209706.3395638;-38.13080360867914
1739209706.3395667;-45.120503652039325
1739209706.3395693;-45.120503652039325
1739209706.3395722;-38.13080360867914
1739209706.339575;-45.120503652039325
1739209706.3395777;-38.13080360867914
1739209706.3395805;-32.816014438256545
1739209706.3395834;-45.120503652039325
1739209706.3395863;-45.120503652039325
1739209706.3395889;-33.981070128970906
1739209706.3395917;-38.13080360867914
1739209706.3395946;-38.13080360867914
1739209706.3395972;-45.120503652039325
1739209706.3396;-45.120503652039325
1739209706.339603;-45.120503652039325
1739209706.3396058;-45.120503652039325
1739209706.3396084;-45.120503652039325
1739209706.3396113;-38.13080360867914
1739209706.3396142;-45.120503652039325
1739209706.3396168;-38.13080360867914
1739209706.3396196;-38.13080360867914
1739209706.3396225;-45.120503652039325
1739209706.3396254;-45.120503652039325
1739209706.339628;-38.13080360867914
1739209706.3396308;-33.981070128970906
1739209706.3396337;-45.120503652039325
1739209706.3396363;-38.13080360867914
1739209706.3396392;-35.57807855764607
1739209706.339642;-35.57807855764607
1739209706.339645;-45.120503652039325
1739209706.3396475;-45.120503652039325
1739209706.3396504;-35.57807855764607
1739209706.3396533;-45.120503652039325
1739209706.3396559;-35.57807855764607
1739209706.3396587;-38.13080360867914
1739209706.3396616;-45.120503652039325
1739209706.3396645;-45.120503652039325
1739209706.339667;-45.120503652039325
1739209706.33967;-38.13080360867914
1739209706.3396728;-45.120503652039325
1739209706.3396754;-45.120503652039325
1739209706.3396783;-38.13080360867914
1739209706.3396811;-31.141103565318915
1739209706.339684;-38.13080360867914
1739209706.3396866;-45.120503652039325
1739209706.3396895;-45.120503652039325
1739209706.3396924;-38.13080360867914
1739209706.339695;-38.13080360867914
1739209706.3396978;-38.13080360867914
1739209706.3397007;-45.120503652039325
1739209706.3397036;-45.120503652039325
1739209706.3397062;-45.120503652039325
1739209706.339709;-38.13080360867914
1739209706.339712;-38.13080360867914
1739209706.3397145;-38.13080360867914
1739209706.3397174;-38.13080360867914
1739209706.3397202;-45.120503652039325
1739209706.339723;-45.120503652039325
1739209706.3397257;-38.13080360867914
1739209706.3397286;-45.120503652039325
1739209706.3397315;-38.13080360867914
1739209706.339734;-38.13080360867914
1739209706.339737;-35.57807855764607
1739209706.3397398;-38.13080360867914
1739209706.3397427;-45.120503652039325
1739209706.3397453;-38.13080360867914
1739209706.3397481;-31.141103565318915
1739209706.339751;-38.13080360867914
1739209706.3397536;-38.13080360867914
1739209706.3397565;-45.120503652039325
1739209706.3397593;-45.120503652039325
1739209706.3397622;-45.120503652039325
1739209706.3397648;-45.120503652039325
1739209706.3397677;-35.57807855764607
1739209706.3397706;-30.49652367304973
1739209706.3397732;-33.981070128970906
1739209706.339776;-45.120503652039325
1739209706.339779;-45.120503652039325
1739209706.3397818;-38.13080360867914
1739209706.3397844;-38.13080360867914
1739209706.3397872;-45.120503652039325
1739209706.33979;-38.13080360867914
1739209706.339793;-33.981070128970906
1739209706.3397956;-33.981070128970906
1739209706.3397985;-45.120503652039325
1739209706.3398013;-45.120503652039325
1739209706.339804;-33.981070128970906
1739209706.3398068;-38.13080360867914
1739209706.3398097;-45.120503652039325
1739209706.3398125;-45.120503652039325
1739209706.3398151;-45.120503652039325
1739209706.339818;-38.13080360867914
1739209706.3398209;-45.120503652039325
1739209706.3398235;-35.57807855764607
1739209706.3398263;-35.57807855764607
1739209706.3398292;-45.120503652039325
1739209706.339832;-45.120503652039325
1739209706.3398347;-45.120503652039325
1739209706.3398376;-45.120503652039325
1739209706.3398404;-38.13080360867914
1739209706.339843;-38.13080360867914
1739209706.339846;-45.120503652039325
1739209706.3398488;-38.13080360867914
1739209706.3398516;-38.13080360867914
1739209706.3398542;-33.981070128970906
1739209706.339857;-45.120503652039325
1739209706.33986;-33.981070128970906
1739209706.3398626;-32.816014438256545
1739209706.3398654;-45.120503652039325
1739209706.3398683;-35.57807855764607
1739209706.3398712;-33.981070128970906
1739209706.3398738;-38.13080360867914
1739209706.3398767;-38.13080360867914
1739209706.3398795;-45.120503652039325
1739209706.3398821;-38.13080360867914
1739209706.339885;-31.141103565318915
1739209706.3398879;-38.13080360867914
1739209706.3398907;-45.120503652039325
1739209706.3398933;-38.13080360867914
1739209706.3398962;-45.120503652039325
1739209706.339899;-45.120503652039325
1739209706.3399017;-38.13080360867914
1739209706.3399045;-45.120503652039325
1739209706.3399074;-45.120503652039325
1739209706.3399103;-45.120503652039325
1739209706.339913;-38.13080360867914
1739209706.3399158;-35.57807855764607
1739209706.3399186;-32.816014438256545
1739209706.3399212;-38.13080360867914
1739209706.339924;-38.13080360867914
1739209706.339927;-45.120503652039325
1739209706.3399298;-38.13080360867914
1739209706.3399324;-35.57807855764607
1739209706.3399353;-45.120503652039325
1739209706.3399382;-45.120503652039325
1739209706.3399408;-35.57807855764607
1739209706.3399436;-35.57807855764607
1739209706.3399465;-45.120503652039325
1739209706.3399494;-38.13080360867914
1739209706.339952;-33.981070128970906
1739209706.3399549;-45.120503652039325
1739209706.3399577;-38.13080360867914
1739209706.3399603;-38.13080360867914
1739209706.3399632;-38.13080360867914
1739209706.339966;-38.13080360867914
1739209706.339969;-45.120503652039325
1739209706.3399715;-38.13080360867914
1739209706.3399744;-38.13080360867914
1739209706.3399773;-35.57807855764607
1739209706.33998;-38.13080360867914
1739209706.3399827;-38.13080360867914
1739209706.3399856;-38.13080360867914
1739209706.3399885;-38.13080360867914
1739209706.339991;-45.120503652039325
1739209706.339994;-45.120503652039325
1739209706.3399968;-32.816014438256545
1739209706.3399994;-38.13080360867914
1739209706.3400023;-38.13080360867914
1739209706.3400052;-45.120503652039325
1739209706.340008;-45.120503652039325
1739209706.3400106;-45.120503652039325
1739209706.3400135;-38.13080360867914
1739209706.3400164;-38.13080360867914
1739209706.340019;-38.13080360867914
1739209706.3400218;-38.13080360867914
1739209706.3400247;-45.120503652039325
1739209706.3400276;-45.120503652039325
1739209706.3400302;-35.57807855764607
1739209706.340033;-35.57807855764607
1739209706.340036;-38.13080360867914
1739209706.3400385;-45.120503652039325
1739209706.3400414;-32.816014438256545
1739209706.3400443;-31.141103565318893
1739209706.3400471;-45.120503652039325
1739209706.3400497;-45.120503652039325
1739209706.3400526;-45.120503652039325
1739209706.3400555;-38.13080360867914
1739209706.340058;-45.120503652039325
1739209706.340061;-45.120503652039325
1739209706.3400638;-38.13080360867914
1739209706.3400667;-45.120503652039325
1739209706.3400693;-45.120503652039325
1739209706.3400722;-45.120503652039325
1739209706.340075;-33.981070128970906
1739209706.3400776;-45.120503652039325
1739209706.3400805;-45.120503652039325
1739209706.3400834;-38.13080360867914
1739209706.3400862;-38.13080360867914
1739209706.3400888;-28.58837851428586
1739209706.3400917;-45.120503652039325
1739209706.3400946;-45.120503652039325
1739209706.3400972;-45.120503652039325
1739209706.3401;-33.981070128970906
1739209706.340103;-45.120503652039325
1739209706.3401058;-45.120503652039325
1739209706.3401084;-38.13080360867914
1739209706.3401113;-45.120503652039325
1739209706.340114;-45.120503652039325
1739209706.3401167;-45.120503652039325
1739209706.3401196;-45.120503652039325
1739209706.3401225;-45.120503652039325
1739209706.3401253;-45.120503652039325
1739209706.340128;-45.120503652039325
1739209706.3401308;-45.120503652039325
1739209706.3401337;-31.141103565318915
1739209706.3401363;-38.13080360867914
1739209706.3401392;-38.13080360867914
1739209706.340142;-45.120503652039325
1739209706.3401449;-45.120503652039325
1739209706.3401475;-45.120503652039325
1739209706.3401504;-45.120503652039325
1739209706.3401532;-45.120503652039325
1739209706.3401558;-45.120503652039325
1739209706.3401587;-45.120503652039325
1739209706.3401616;-45.120503652039325
1739209706.3401644;-45.120503652039325
1739209706.340167;-45.120503652039325
1739209706.34017;-45.120503652039325
1739209706.3401728;-38.13080360867914
1739209706.3401754;-45.120503652039325
1739209706.3401783;-45.120503652039325
1739209706.340181;-45.120503652039325
1739209706.340184;-45.120503652039325
1739209706.3401866;-38.13080360867914
1739209706.3401895;-35.57807855764607
1739209706.3401923;-45.120503652039325
1739209706.340195;-38.13080360867914
1739209706.3401978;-45.120503652039325
1739209706.3402007;-28.992665084841942
1739209706.3402035;-45.120503652039325
1739209706.3402061;-45.120503652039325
1739209706.340209;-38.13080360867914
1739209706.3402119;-45.120503652039325
1739209706.3402145;-45.120503652039325
1739209706.3402174;-45.120503652039325
1739209706.3402202;-45.120503652039325
1739209706.340223;-32.81601443825658
1739209706.3402257;-45.120503652039325
1739209706.3402286;-45.120503652039325
1739209706.3402314;-45.120503652039325
1739209706.340234;-35.57807855764607
1739209706.340237;-45.120503652039325
1739209706.3402398;-45.120503652039325
1739209706.3402426;-45.120503652039325
1739209706.3402452;-31.141103565318915
1739209706.340248;-38.13080360867914
1739209706.340251;-33.981070128970906
1739209706.3402536;-38.13080360867914
1739209706.3402565;-38.13080360867914
1739209706.3402593;-45.120503652039325
1739209706.3402622;-33.981070128970906
1739209706.3402648;-38.13080360867914
1739209706.3402677;-29.438486411369354
1739209706.3402705;-33.981070128970906
1739209706.3402731;-38.13080360867914
1739209706.340276;-45.120503652039325
1739209706.3402789;-38.13080360867914
1739209706.3402817;-33.981070128970906
1739209706.3402843;-38.13080360867914
1739209706.3402872;-45.120503652039325
1739209706.34029;-31.141103565318915
1739209706.3402927;-38.13080360867914
1739209706.3402956;-45.120503652039325
1739209706.3402984;-45.120503652039325
1739209706.3403013;-38.13080360867914
1739209706.340304;-45.120503652039325
1739209706.3403068;-45.120503652039325
1739209706.3403096;-35.57807855764607
1739209706.3403122;-38.13080360867914
1739209706.340315;-38.13080360867914
1739209706.340318;-38.13080360867914
1739209706.3403208;-38.13080360867914
1739209706.3403234;-33.981070128970906
1739209706.3403263;-38.13080360867914
1739209706.3403292;-45.120503652039325
1739209706.3403318;-35.57807855764607
1739209706.3403347;-31.141103565318915
1739209706.3403375;-33.981070128970906
1739209706.3403404;-45.120503652039325
1739209706.340343;-38.13080360867914
1739209706.3403459;-38.13080360867914
1739209706.3403487;-45.120503652039325
1739209706.3403513;-45.120503652039325
1739209706.3403542;-33.981070128970906
1739209706.340357;-33.981070128970906
1739209706.34036;-33.981070128970906
1739209706.3403625;-38.13080360867914
1739209706.3403654;-38.13080360867914
1739209706.3403683;-38.13080360867914
1739209706.340371;-35.57807855764607
1739209706.3403738;-38.13080360867914
1739209706.3403766;-38.13080360867914
1739209706.3403795;-31.141103565318915
1739209706.340382;-28.992665084841942
1739209706.340385;-38.13080360867914
1739209706.3403878;-45.120503652039325
1739209706.3403904;-38.13080360867914
1739209706.3403933;-45.120503652039325
1739209706.3403962;-33.981070128970906
1739209706.340399;-45.120503652039325
1739209706.3404016;-38.13080360867914
1739209706.3404045;-38.13080360867914
1739209706.3404074;-45.120503652039325
1739209706.34041;-45.120503652039325
1739209706.3404129;-45.120503652039325
1739209706.3404157;-35.57807855764607
1739209706.3404186;-38.13080360867914
1739209706.3404212;-45.120503652039325
1739209706.340424;-38.13080360867914
1739209706.340427;-38.13080360867914
1739209706.3404295;-35.57807855764607
1739209706.3404324;-35.57807855764607
1739209706.3404353;-38.13080360867914
1739209706.3404381;-38.13080360867914
1739209706.3404408;-35.57807855764607
1739209706.3404436;-35.57807855764607
1739209706.3404465;-38.13080360867914
1739209706.340449;-33.981070128970906
1739209706.340452;-45.120503652039325
1739209706.3404548;-45.120503652039325
1739209706.3404577;-38.13080360867914
1739209706.3404603;-45.120503652039325
1739209706.3404632;-45.120503652039325
1739209706.340466;-38.13080360867914
1739209706.3404686;-38.13080360867914
1739209706.3404715;-38.13080360867914
1739209706.3404744;-45.120503652039325
1739209706.3404772;-45.120503652039325
1739209706.3404799;-45.120503652039325
1739209706.3404827;-32.816014438256545
1739209706.3404856;-38.13080360867914
1739209706.3404884;-35.57807855764607
1739209706.340491;-38.13080360867914
1739209706.340494;-32.816014438256545
1739209706.3404968;-32.816014438256545
1739209706.3404994;-45.120503652039325
1739209706.3405023;-45.120503652039325
1739209706.3405051;-38.13080360867914
1739209706.340508;-38.13080360867914
1739209706.3405106;-38.13080360867914
1739209706.3405135;-38.13080360867914
1739209706.3405163;-45.120503652039325
1739209706.340519;-45.120503652039325
1739209706.3405218;-35.57807855764607
1739209706.3405247;-38.13080360867914
1739209706.3405275;-45.120503652039325
1739209706.3405302;-45.120503652039325
1739209706.340533;-38.13080360867914
1739209706.3405359;-38.13080360867914
1739209706.3405385;-35.57807855764607
1739209706.3405414;-35.57807855764607
1739209706.3405442;-38.13080360867914
1739209706.340547;-45.120503652039325
1739209706.3405497;-30.49652367304973
1739209706.3405526;-35.57807855764607
1739209706.3405554;-45.120503652039325
1739209706.340558;-45.120503652039325
1739209706.340561;-38.13080360867914
1739209706.3405638;-33.981070128970906
1739209706.3405666;-45.120503652039325
1739209706.3405693;-38.13080360867914
1739209706.340572;-38.13080360867914
1739209706.340575;-38.13080360867914
1739209706.3405776;-45.120503652039325
1739209706.3405805;-45.120503652039325
1739209706.3405833;-45.120503652039325
1739209706.3405862;-45.120503652039325
1739209706.3405888;-45.120503652039325
1739209706.3405917;-45.120503652039325
1739209706.3405945;-38.13080360867914
1739209706.3405972;-45.120503652039325
1739209706.3406;-35.57807855764607
1739209706.3406029;-38.13080360867914
1739209706.3406057;-31.141103565318893
1739209706.3406084;-28.21854285175415
1739209706.3406112;-45.120503652039325
1739209706.340614;-38.13080360867914
1739209706.3406167;-45.120503652039325
1739209706.3406196;-45.120503652039325
1739209706.3406224;-38.13080360867914
1739209706.3406253;-32.816014438256545
1739209706.340628;-45.120503652039325
1739209706.3406308;-38.13080360867914
1739209706.3406336;-32.816014438256545
1739209706.3406363;-35.57807855764607
1739209706.340639;-45.120503652039325
1739209706.340642;-45.120503652039325
1739209706.3406448;-38.13080360867914
1739209706.3406475;-45.120503652039325
1739209706.3406503;-32.816014438256545
1739209706.3406532;-30.49652367304973
1739209706.3406558;-45.120503652039325
1739209706.3406587;-38.13080360867914
1739209706.3406615;-35.57807855764607
1739209706.3406644;-38.13080360867914
1739209706.340667;-45.120503652039325
1739209706.3406699;-45.120503652039325
1739209706.3406727;-38.13080360867914
1739209706.3406754;-38.13080360867914
1739209706.3406782;-35.57807855764607
1739209706.340681;-45.120503652039325
1739209706.340684;-38.13080360867914
1739209706.3406866;-35.57807855764607
1739209706.3406894;-45.120503652039325
1739209706.3406923;-45.120503652039325
1739209706.340695;-45.120503652039325
1739209706.3406978;-38.13080360867914
1739209706.3407006;-45.120503652039325
1739209706.3407035;-45.120503652039325
1739209706.340706;-38.13080360867914
1739209706.340709;-45.120503652039325
1739209706.3407118;-33.981070128970906
1739209706.3407145;-38.13080360867914
1739209706.3407173;-38.13080360867914
1739209706.3407202;-25.826314394896357
1739209706.340723;-38.13080360867914
1739209706.3407257;-45.120503652039325
1739209706.3407285;-38.13080360867914
1739209706.3407314;-35.57807855764607
1739209706.340734;-45.120503652039325
1739209706.3407369;-35.57807855764607
1739209706.3407397;-38.13080360867914
1739209706.3407426;-45.120503652039325
1739209706.3407452;-33.981070128970906
1739209706.340748;-45.120503652039325
1739209706.340751;-38.13080360867914
1739209706.3407536;-38.13080360867914
1739209706.3407564;-38.13080360867914
1739209706.3407593;-38.13080360867914
1739209706.3407621;-45.120503652039325
1739209706.3407648;-38.13080360867914
1739209706.3407676;-33.981070128970906
1739209706.3407705;-38.13080360867914
1739209706.340773;-45.120503652039325
1739209706.340776;-45.120503652039325
1739209706.3407788;-45.120503652039325
1739209706.3407817;-45.120503652039325
1739209706.3407843;-45.120503652039325
1739209706.3407872;-33.981070128970906
1739209706.34079;-38.13080360867914
1739209706.3407927;-45.120503652039325
1739209706.3407955;-38.13080360867914
1739209706.3407984;-35.57807855764607
1739209706.3408012;-38.13080360867914
1739209706.3408039;-38.13080360867914
1739209706.3408067;-45.120503652039325
1739209706.3408096;-45.120503652039325
1739209706.3408122;-45.120503652039325
1739209706.340815;-38.13080360867914
1739209706.340818;-38.13080360867914
1739209706.3408208;-38.13080360867914
1739209706.3408234;-38.13080360867914
1739209706.3408263;-38.13080360867914
1739209706.3408291;-38.13080360867914
1739209706.3408318;-45.120503652039325
1739209706.3408346;-45.120503652039325
1739209706.3408375;-38.13080360867914
1739209706.3408403;-45.120503652039325
1739209706.340843;-38.13080360867914
1739209706.3408458;-38.13080360867914
1739209706.3408487;-45.120503652039325
1739209706.3408513;-38.13080360867914
1739209706.3408542;-38.13080360867914
1739209706.340857;-30.49652367304973
1739209706.34086;-32.816014438256545
1739209706.3408625;-45.120503652039325
1739209706.3408654;-45.120503652039325
1739209706.3408682;-32.816014438256545
1739209706.3408709;-38.13080360867914
1739209706.3408737;-38.13080360867914
1739209706.3408766;-38.13080360867914
1739209706.3408794;-45.120503652039325
1739209706.340882;-33.981070128970906
1739209706.340885;-38.13080360867914
1739209706.3408878;-45.120503652039325
1739209706.3408904;-45.120503652039325
1739209706.3408933;-38.13080360867914
1739209706.3408961;-45.120503652039325
1739209706.340899;-45.120503652039325
1739209706.3409016;-31.141103565318915
1739209706.3409045;-38.13080360867914
1739209706.3409073;-45.120503652039325
1739209706.34091;-38.13080360867914
1739209706.3409128;-35.57807855764607
1739209706.3409157;-45.120503652039325
1739209706.3409185;-31.141103565318893
1739209706.3409212;-35.57807855764607
1739209706.340924;-45.120503652039325
1739209706.340927;-45.120503652039325
1739209706.3409295;-38.13080360867914
1739209706.3409324;-38.13080360867914
1739209706.3409352;-45.120503652039325
1739209706.340938;-45.120503652039325
1739209706.3409407;-38.13080360867914
1739209706.3409436;-45.120503652039325
1739209706.3409464;-33.981070128970906
1739209706.340949;-45.120503652039325
1739209706.340952;-45.120503652039325
1739209706.3409548;-45.120503652039325
1739209706.3409576;-35.57807855764607
1739209706.3409603;-38.13080360867914
1739209706.3409631;-45.120503652039325
1739209706.340966;-45.120503652039325
1739209706.3409686;-38.13080360867914
1739209706.3409715;-38.13080360867914
1739209706.3409743;-38.13080360867914
1739209706.3409772;-45.120503652039325
1739209706.3409798;-45.120503652039325
1739209706.3409827;-33.981070128970906
1739209706.3409855;-45.120503652039325
1739209706.3409882;-45.120503652039325
1739209706.340991;-45.120503652039325
1739209706.340994;-38.13080360867914
1739209706.3409967;-35.57807855764607
1739209706.3409994;-38.13080360867914
1739209706.3410022;-33.981070128970906
1739209706.341005;-35.57807855764607
1739209706.3410077;-38.13080360867914
1739209706.3410106;-38.13080360867914
1739209706.3410134;-26.487275050834715
1739209706.3410163;-32.816014438256545
1739209706.341019;-45.120503652039325
1739209706.3410218;-45.120503652039325
1739209706.3410246;-35.57807855764607
1739209706.3410273;-35.57807855764607
1739209706.3410301;-38.13080360867914
1739209706.341033;-38.13080360867914
1739209706.3410358;-38.13080360867914
1739209706.3410385;-45.120503652039325
1739209706.3410413;-32.816014438256545
1739209706.3410442;-38.13080360867914
1739209706.3410468;-45.120503652039325
1739209706.3410497;-45.120503652039325
1739209706.3410525;-35.57807855764607
1739209706.3410554;-38.13080360867914
1739209706.341058;-31.141103565318893
1739209706.3410609;-30.49652367304973
1739209706.3410637;-45.120503652039325
1739209706.3410664;-45.120503652039325
1739209706.3410692;-38.13080360867914
1739209706.341072;-38.13080360867914
1739209706.341075;-45.120503652039325
1739209706.3410776;-45.120503652039325
1739209706.3410804;-35.57807855764607
1739209706.3410833;-32.816014438256545
1739209706.341086;-45.120503652039325
1739209706.3410888;-38.13080360867914
1739209706.3410916;-38.13080360867914
1739209706.3410945;-38.13080360867914
1739209706.341097;-45.120503652039325
1739209706.3411;-35.57807855764607
1739209706.3411028;-38.13080360867914
1739209706.3411055;-45.120503652039325
1739209706.3411083;-38.13080360867914
1739209706.3411112;-38.13080360867914
1739209706.341114;-45.120503652039325
