CAN Message; 0x150:07000e59e153485f
1739209761.9967663;-38.13080360867914
1739209761.9967725;-45.120503652039325
1739209761.996779;-30.49652367304973
1739209761.9967852;-35.57807855764607
1739209761.9967916;-45.120503652039325
1739209761.9967978;-45.120503652039325
1739209761.9968042;-38.13080360867914
1739209761.9968104;-45.120503652039325
1739209761.9968169;-38.13080360867914
1739209761.996823;-35.57807855764607
1739209761.9968295;-38.13080360867914
1739209761.9968357;-45.120503652039325
1739209761.9968421;-45.120503652039325
1739209761.9968483;-45.120503652039325
1739209761.9968548;-45.120503652039325
1739209761.996861;-45.120503652039325
1739209761.9968674;-33.981070128970906
1739209761.9968736;-38.13080360867914
1739209761.99688;-27.8777449560314
1739209761.9968863;-30.49652367304973
1739209761.9968927;-38.13080360867914
1739209761.996899;-35.57807855764607
1739209761.9969053;-35.57807855764607
1739209761.9969115;-38.13080360867914
1739209761.996918;-45.120503652039325
1739209761.9969242;-35.57807855764607
1739209761.9969306;-33.981070128970956
1739209761.9969368;-45.120503652039325
1739209761.9969432;-38.13080360867914
1739209761.9969494;-38.13080360867914
1739209761.9969559;-45.120503652039325
1739209761.996962;-45.120503652039325
1739209761.9969685;-45.120503652039325
1739209761.9969747;-45.120503652039325
1739209761.9969811;-45.120503652039325
1739209761.9969873;-35.57807855764607
1739209761.9969938;-45.120503652039325
1739209761.997;-45.120503652039325
1739209761.9970064;-45.120503652039325
1739209761.9970126;-45.120503652039325
1739209761.997019;-38.13080360867914
1739209761.9970253;-38.13080360867914
1739209761.9970317;-45.120503652039325
1739209761.997038;-45.120503652039325
1739209761.9970443;-35.57807855764607
1739209761.9970505;-35.57807855764607
1739209761.997057;-38.13080360867914
1739209761.9970632;-35.57807855764607
1739209761.9970696;-38.13080360867914
1739209761.9970758;-38.13080360867914
1739209761.9970822;-45.120503652039325
1739209761.9970884;-45.120503652039325
1739209761.9970949;-45.120503652039325
1739209761.997101;-45.120503652039325
1739209761.9971075;-45.120503652039325
1739209761.9971137;-45.120503652039325
1739209761.9971201;-38.13080360867914
1739209761.9971263;-45.120503652039325
1739209761.9971328;-32.816014438256545
1739209761.997139;-28.21854285175415
1739209761.9971454;-45.120503652039325
1739209761.9971516;-45.120503652039325
1739209761.997158;-31.141103565318915
1739209761.9971645;-32.816014438256545
1739209761.9971707;-45.120503652039325
1739209761.9971771;-45.120503652039325
1739209761.9971833;-38.13080360867914
1739209761.9971898;-38.13080360867914
1739209761.997196;-45.120503652039325
1739209761.9972024;-45.120503652039325
1739209761.9972086;-45.120503652039325
1739209761.997215;-38.13080360867914
1739209761.9972212;-38.13080360867914
1739209761.9972277;-45.120503652039325
1739209761.9972339;-38.13080360867914
1739209761.9972403;-30.49652367304973
1739209761.9972465;-38.13080360867914
1739209761.997253;-45.120503652039325
1739209761.9972591;-45.120503652039325
1739209761.9972656;-45.120503652039325
1739209761.9972718;-38.13080360867914
1739209761.9972782;-45.120503652039325
1739209761.9972844;-38.13080360867914
1739209761.9972908;-38.13080360867914
1739209761.997297;-38.13080360867914
1739209761.9973035;-45.120503652039325
1739209761.9973097;-38.13080360867914
1739209761.9973161;-35.57807855764607
1739209761.9973223;-38.13080360867914
1739209761.9973288;-45.120503652039325
1739209761.997335;-38.13080360867914
1739209761.9973414;-45.120503652039325
1739209761.9973476;-38.13080360867914
1739209761.997354;-38.13080360867914
1739209761.9973602;-38.13080360867914
1739209761.9973667;-38.13080360867914
1739209761.9973729;-38.13080360867914
1739209761.9973793;-45.120503652039325
1739209761.9973855;-45.120503652039325
1739209761.997392;-30.49652367304973
1739209761.9973981;-38.13080360867914
1739209761.9974046;-38.13080360867914
1739209761.9974108;-38.13080360867914
1739209761.9974172;-32.816014438256545
1739209761.9974234;-38.13080360867914
1739209761.9974298;-45.120503652039325
1739209761.997436;-45.120503652039325
1739209761.9974425;-45.120503652039325
1739209761.9974487;-45.120503652039325
1739209761.9974551;-38.13080360867914
1739209761.9974613;-45.120503652039325
1739209761.9974678;-45.120503652039325
1739209761.997474;-38.13080360867914
1739209761.9974804;-38.13080360867914
1739209761.9974866;-45.120503652039325
1739209761.997493;-38.13080360867914
1739209761.9974992;-45.120503652039325
1739209761.9975057;-45.120503652039325
1739209761.9975119;-38.13080360867914
1739209761.9975183;-35.57807855764607
1739209761.9975245;-38.13080360867914
1739209761.997531;-45.120503652039325
1739209761.9975371;-45.120503652039325
1739209761.9975436;-45.120503652039325
1739209761.9975498;-45.120503652039325
1739209761.9975562;-45.120503652039325
1739209761.9975624;-45.120503652039325
1739209761.9975688;-45.120503652039325
1739209761.997575;-38.13080360867914
1739209761.9975815;-35.57807855764607
1739209761.9975877;-45.120503652039325
1739209761.997594;-45.120503652039325
1739209761.9976003;-38.13080360867914
1739209761.9976068;-45.120503652039325
1739209761.997613;-38.13080360867914
1739209761.9976194;-38.13080360867914
1739209761.9976258;-45.120503652039325
1739209761.997632;-45.120503652039325
1739209761.9976385;-35.57807855764607
1739209761.9976447;-35.57807855764607
1739209761.997651;-31.141103565318915
1739209761.9976573;-35.57807855764607
1739209761.9976637;-45.120503652039325
1739209761.99767;-38.13080360867914
1739209761.9976764;-38.13080360867914
1739209761.9976826;-45.120503652039325
1739209761.997689;-35.57807855764607
1739209761.9976952;-45.120503652039325
1739209761.9977016;-45.120503652039325
1739209761.9977078;-38.13080360867914
1739209761.9977143;-38.13080360867914
1739209761.9977205;-38.13080360867914
1739209761.997727;-38.13080360867914
1739209761.997733;-38.13080360867914
1739209761.9977396;-38.13080360867914
1739209761.9977458;-35.57807855764607
1739209761.9977522;-33.981070128970906
1739209761.9977584;-45.120503652039325
1739209761.9977648;-38.13080360867914
1739209761.997771;-45.120503652039325
1739209761.9977775;-38.13080360867914
1739209761.9977837;-38.13080360867914
1739209761.99779;-38.13080360867914
1739209761.9977963;-38.13080360867914
1739209761.9978027;-45.120503652039325
1739209761.997809;-45.120503652039325
1739209761.9978154;-45.120503652039325
1739209761.9978216;-38.13080360867914
1739209761.997828;-38.13080360867914
1739209761.9978342;-45.120503652039325
1739209761.9978406;-38.13080360867914
1739209761.9978468;-38.13080360867914
1739209761.9978533;-45.120503652039325
1739209761.9978595;-45.120503652039325
1739209761.997866;-45.120503652039325
1739209761.997872;-45.120503652039325
1739209761.9978786;-38.13080360867914
1739209761.9978848;-45.120503652039325
1739209761.9978912;-38.13080360867914
1739209761.9978974;-45.120503652039325
1739209761.9979038;-38.13080360867914
1739209761.99791;-45.120503652039325
1739209761.9979165;-38.13080360867914
1739209761.9979227;-38.13080360867914
1739209761.997929;-38.13080360867914
1739209761.9979353;-38.13080360867914
1739209761.9979417;-38.13080360867914
1739209761.997948;-35.57807855764607
1739209761.9979544;-33.981070128970956
1739209761.9979606;-45.120503652039325
1739209761.997967;-45.120503652039325
1739209761.9979732;-45.120503652039325
1739209761.9979796;-38.13080360867914
1739209761.9979858;-45.120503652039325
1739209761.9979923;-38.13080360867914
1739209761.9979985;-38.13080360867914
1739209761.998005;-28.58837851428586
1739209761.998011;-30.49652367304973
1739209761.9980175;-38.13080360867914
1739209761.9980237;-35.57807855764607
1739209761.9980302;-35.57807855764607
1739209761.9980364;-38.13080360867914
1739209761.9980428;-38.13080360867914
1739209761.998049;-35.57807855764607
1739209761.9980555;-33.981070128970956
1739209761.9980617;-45.120503652039325
1739209761.998068;-35.57807855764607
1739209761.9980743;-38.13080360867914
1739209761.9980807;-45.120503652039325
1739209761.9980872;-45.120503652039325
1739209761.9980934;-38.13080360867914
1739209761.9980998;-38.13080360867914
1739209761.998106;-32.816014438256545
1739209761.9981124;-35.57807855764607
1739209761.9981186;-45.120503652039325
1739209761.998125;-45.120503652039325
1739209761.9981313;-35.57807855764607
1739209761.9981377;-35.57807855764607
1739209761.998144;-45.120503652039325
1739209761.9981503;-45.120503652039325
1739209761.9981565;-45.120503652039325
1739209761.998163;-38.13080360867914
1739209761.9981692;-45.120503652039325
1739209761.9981756;-38.13080360867914
1739209761.9981818;-38.13080360867914
1739209761.9981883;-38.13080360867914
1739209761.9981945;-38.13080360867914
1739209761.998201;-45.120503652039325
1739209761.998207;-45.120503652039325
1739209761.9982135;-38.13080360867914
1739209761.9982197;-38.13080360867914
1739209761.9982262;-38.13080360867914
1739209761.9982324;-45.120503652039325
1739209761.9982388;-38.13080360867914
1739209761.998245;-38.13080360867914
1739209761.9982514;-45.120503652039325
1739209761.9982576;-32.816014438256545
1739209761.998264;-31.141103565318893
1739209761.9982703;-45.120503652039325
1739209761.9982767;-45.120503652039325
1739209761.998283;-38.13080360867914
1739209761.9982893;-35.57807855764607
1739209761.9982955;-38.13080360867914
1739209761.998302;-38.13080360867914
1739209761.9983082;-45.120503652039325
1739209761.9983146;-38.13080360867914
1739209761.9983208;-32.816014438256545
1739209761.9983273;-45.120503652039325
1739209761.9983335;-45.120503652039325
1739209761.99834;-33.981070128970906
1739209761.998346;-38.13080360867914
1739209761.9983525;-45.120503652039325
1739209761.9983587;-29.438486411369333
1739209761.9983652;-27.8777449560314
1739209761.9983714;-35.57807855764607
1739209761.9983778;-35.57807855764607
1739209761.998384;-38.13080360867914
1739209761.9983904;-38.13080360867914
1739209761.9983966;-38.13080360867914
1739209761.998403;-32.816014438256545
1739209761.9984093;-45.120503652039325
1739209761.9984157;-33.981070128970956
1739209761.998422;-45.120503652039325
1739209761.9984283;-38.13080360867914
1739209761.9984345;-45.120503652039325
1739209761.998441;-45.120503652039325
1739209761.9984472;-35.57807855764607
1739209761.9984536;-45.120503652039325
1739209761.9984598;-45.120503652039325
1739209761.9984663;-32.816014438256545
1739209761.9984725;-38.13080360867914
1739209761.998479;-38.13080360867914
1739209761.998485;-38.13080360867914
1739209761.9984915;-45.120503652039325
1739209761.9984977;-38.13080360867914
1739209761.9985042;-35.57807855764607
1739209761.9985104;-45.120503652039325
1739209761.9985168;-38.13080360867914
1739209761.998523;-38.13080360867914
1739209761.9985294;-38.13080360867914
1739209761.9985356;-35.57807855764607
1739209761.998542;-38.13080360867914
1739209761.9985485;-45.120503652039325
1739209761.9985547;-45.120503652039325
1739209761.9985611;-33.981070128970906
1739209761.9985673;-38.13080360867914
1739209761.9985738;-45.120503652039325
1739209761.99858;-38.13080360867914
1739209761.9985864;-38.13080360867914
1739209761.9985926;-45.120503652039325
1739209761.998599;-38.13080360867914
1739209761.9986053;-45.120503652039325
1739209761.9986117;-38.13080360867914
1739209761.998618;-33.981070128970906
1739209761.9986243;-38.13080360867914
1739209761.9986305;-45.120503652039325
1739209761.998637;-38.13080360867914
1739209761.9986432;-33.981070128970906
1739209761.9986496;-45.120503652039325
1739209761.9986558;-45.120503652039325
1739209761.9986622;-38.13080360867914
1739209761.9986684;-45.120503652039325
1739209761.9986749;-38.13080360867914
1739209761.998681;-45.120503652039325
1739209761.9986875;-38.13080360867914
1739209761.9986937;-45.120503652039325
1739209761.9987001;-38.13080360867914
1739209761.9987063;-38.13080360867914
1739209761.9987128;-45.120503652039325
1739209761.998719;-38.13080360867914
1739209761.9987254;-35.57807855764607
1739209761.9987316;-45.120503652039325
1739209761.998738;-38.13080360867914
1739209761.9987442;-38.13080360867914
1739209761.9987507;-38.13080360867914
1739209761.998757;-38.13080360867914
1739209761.9987633;-35.57807855764607
1739209761.9987695;-38.13080360867914
1739209761.998776;-45.120503652039325
1739209761.9987822;-45.120503652039325
1739209761.9987886;-45.120503652039325
1739209761.9987948;-38.13080360867914
1739209761.9988012;-38.13080360867914
1739209761.9988074;-45.120503652039325
1739209761.9988139;-38.13080360867914
1739209761.99882;-45.120503652039325
1739209761.9988265;-38.13080360867914
1739209761.9988327;-45.120503652039325
1739209761.9988391;-38.13080360867914
1739209761.9988453;-38.13080360867914
1739209761.9988518;-45.120503652039325
1739209761.998858;-32.816014438256545
1739209761.9988644;-45.120503652039325
1739209761.9988706;-38.13080360867914
1739209761.998877;-33.981070128970906
1739209761.9988832;-45.120503652039325
1739209761.9988897;-45.120503652039325
1739209761.998896;-38.13080360867914
1739209761.9989023;-33.981070128970906
1739209761.9989085;-38.13080360867914
1739209761.998915;-38.13080360867914
1739209761.9989212;-45.120503652039325
1739209761.9989276;-38.13080360867914
1739209761.9989338;-38.13080360867914
1739209761.9989402;-38.13080360867914
1739209761.9989464;-45.120503652039325
1739209761.9989529;-38.13080360867914
1739209761.998959;-45.120503652039325
1739209761.9989655;-38.13080360867914
1739209761.9989717;-45.120503652039325
1739209761.9989781;-33.981070128970906
1739209761.9989843;-38.13080360867914
1739209761.9989908;-38.13080360867914
1739209761.998997;-38.13080360867914
1739209761.9990034;-31.141103565318915
1739209761.9990098;-38.13080360867914
1739209761.999016;-38.13080360867914
1739209761.9990225;-45.120503652039325
1739209761.9990287;-33.981070128970906
1739209761.9990351;-38.13080360867914
1739209761.9990413;-45.120503652039325
1739209761.9990478;-38.13080360867914
1739209761.999054;-38.13080360867914
1739209761.9990604;-35.57807855764607
1739209761.9990666;-45.120503652039325
1739209761.999073;-38.13080360867914
1739209761.9990792;-32.81601443825658
1739209761.9990857;-45.120503652039325
1739209761.9990919;-35.57807855764607
1739209761.9990983;-38.13080360867914
1739209761.9991045;-38.13080360867914
1739209761.999111;-45.120503652039325
1739209761.9991171;-45.120503652039325
1739209761.9991236;-45.120503652039325
1739209761.9991298;-28.58837851428586
1739209761.9991362;-38.13080360867914
1739209761.9991424;-38.13080360867914
1739209761.9991488;-38.13080360867914
1739209761.999155;-38.13080360867914
1739209761.9991615;-45.120503652039325
1739209761.9991677;-38.13080360867914
1739209761.999174;-38.13080360867914
1739209761.9991803;-33.981070128970956
1739209761.9991868;-45.120503652039325
1739209761.999193;-35.57807855764607
1739209761.9991994;-38.13080360867914
1739209761.9992056;-45.120503652039325
1739209761.999212;-45.120503652039325
1739209761.9992182;-38.13080360867914
1739209761.9992247;-38.13080360867914
1739209761.9992309;-45.120503652039325
1739209761.9992373;-45.120503652039325
1739209761.9992435;-38.13080360867914
1739209761.99925;-38.13080360867914
1739209761.9992561;-45.120503652039325
1739209761.9992626;-38.13080360867914
1739209761.9992688;-38.13080360867914
1739209761.9992752;-45.120503652039325
1739209761.9992814;-30.49652367304973
1739209761.9992878;-32.816014438256545
1739209761.999294;-45.120503652039325
1739209761.9993005;-45.120503652039325
1739209761.9993067;-38.13080360867914
1739209761.999313;-38.13080360867914
1739209761.9993193;-45.120503652039325
1739209761.9993258;-45.120503652039325
1739209761.999332;-45.120503652039325
1739209761.9993384;-45.120503652039325
1739209761.9993446;-45.120503652039325
1739209761.999351;-45.120503652039325
1739209761.9993572;-45.120503652039325
1739209761.9993637;-38.13080360867914
1739209761.9993699;-38.13080360867914
1739209761.9993763;-45.120503652039325
1739209761.9993825;-35.57807855764607
1739209761.999389;-32.816014438256545
1739209761.9993951;-38.13080360867914
1739209761.9994016;-45.120503652039325
1739209761.9994078;-38.13080360867914
1739209761.9994142;-45.120503652039325
1739209761.9994204;-38.13080360867914
1739209761.9994268;-45.120503652039325
1739209761.999433;-32.816014438256545
1739209761.9994395;-31.141103565318893
1739209761.9994457;-45.120503652039325
1739209761.999452;-45.120503652039325
1739209761.9994583;-31.141103565318915
1739209761.9994648;-32.816014438256545
1739209761.9994712;-45.120503652039325
1739209761.9994774;-38.13080360867914
1739209761.9994838;-45.120503652039325
1739209761.99949;-45.120503652039325
1739209761.9994965;-45.120503652039325
1739209761.9995027;-45.120503652039325
1739209761.999509;-38.13080360867914
1739209761.9995153;-32.816014438256545
1739209761.9995217;-45.120503652039325
1739209761.999528;-45.120503652039325
1739209761.9995344;-38.13080360867914
1739209761.9995406;-38.13080360867914
1739209761.999547;-38.13080360867914
1739209761.9995532;-45.120503652039325
1739209761.9995596;-45.120503652039325
1739209761.9995658;-38.13080360867914
1739209761.9995723;-45.120503652039325
1739209761.9995785;-45.120503652039325
1739209761.999585;-38.13080360867914
1739209761.999591;-38.13080360867914
1739209761.9995975;-45.120503652039325
1739209761.9996037;-45.120503652039325
1739209761.9996102;-38.13080360867914
1739209761.9996164;-45.120503652039325
1739209761.9996228;-45.120503652039325
1739209761.999629;-38.13080360867914
1739209761.9996355;-38.13080360867914
1739209761.9996417;-31.141103565318915
1739209761.999648;-38.13080360867914
1739209761.9996543;-38.13080360867914
1739209761.9996607;-38.13080360867914
1739209761.999667;-38.13080360867914
1739209761.9996734;-35.57807855764607
1739209761.9996796;-38.13080360867914
1739209761.999686;-38.13080360867914
1739209761.9996922;-38.13080360867914
1739209761.9996986;-38.13080360867914
1739209761.9997048;-45.120503652039325
1739209761.9997113;-45.120503652039325
1739209761.9997175;-45.120503652039325
1739209761.999724;-38.13080360867914
1739209761.99973;-45.120503652039325
1739209761.9997365;-38.13080360867914
1739209761.9997427;-35.57807855764607
1739209761.9997492;-45.120503652039325
1739209761.9997554;-45.120503652039325
1739209761.9997618;-45.120503652039325
1739209761.999768;-33.981070128970906
1739209761.9997745;-35.57807855764607
1739209761.9997807;-45.120503652039325
1739209761.999787;-38.13080360867914
1739209761.9997933;-31.141103565318915
1739209761.9997997;-33.981070128970906
1739209761.999806;-38.13080360867914
1739209761.9998124;-45.120503652039325
1739209761.9998186;-38.13080360867914
1739209761.999825;-38.13080360867914
1739209761.9998312;-45.120503652039325
1739209761.9998376;-38.13080360867914
1739209761.9998438;-35.57807855764607
1739209761.9998503;-30.49652367304973
1739209761.9998565;-33.981070128970906
1739209761.999863;-45.120503652039325
1739209761.999869;-38.13080360867914
1739209761.9998755;-38.13080360867914
1739209761.9998817;-38.13080360867914
1739209761.9998882;-38.13080360867914
1739209761.9998944;-31.141103565318915
1739209761.9999008;-31.141103565318915
1739209761.999907;-38.13080360867914
1739209761.9999135;-45.120503652039325
1739209761.9999197;-38.13080360867914
1739209761.999926;-38.13080360867914
1739209761.9999323;-38.13080360867914
1739209761.9999387;-45.120503652039325
1739209761.9999452;-38.13080360867914
1739209761.9999514;-38.13080360867914
1739209761.9999578;-38.13080360867914
1739209761.999964;-45.120503652039325
1739209761.9999704;-45.120503652039325
1739209761.9999766;-38.13080360867914
1739209761.999983;-38.13080360867914
1739209761.9999893;-45.120503652039325
1739209761.9999957;-38.13080360867914
1739209762.000002;-33.981070128970906
1739209762.0000083;-45.120503652039325
1739209762.0000145;-38.13080360867914
1739209762.000021;-38.13080360867914
1739209762.0000272;-38.13080360867914
1739209762.0000336;-38.13080360867914
1739209762.0000398;-38.13080360867914
1739209762.0000463;-31.141103565318915
1739209762.0000525;-30.49652367304973
1739209762.000059;-45.120503652039325
1739209762.000065;-45.120503652039325
1739209762.0000715;-45.120503652039325
1739209762.0000777;-33.981070128970906
1739209762.0000842;-38.13080360867914
1739209762.0000904;-38.13080360867914
1739209762.0000968;-38.13080360867914
1739209762.000103;-31.141103565318915
1739209762.0001094;-45.120503652039325
1739209762.0001156;-38.13080360867914
1739209762.000122;-38.13080360867914
1739209762.0001283;-45.120503652039325
1739209762.0001347;-38.13080360867914
1739209762.000141;-38.13080360867914
1739209762.0001473;-33.981070128970906
1739209762.0001535;-31.14110356531892
1739209762.00016;-45.120503652039325
1739209762.0001662;-38.13080360867914
1739209762.0001726;-38.13080360867914
1739209762.0001788;-38.13080360867914
1739209762.0001853;-38.13080360867914
1739209762.0001915;-38.13080360867914
1739209762.000198;-35.57807855764607
1739209762.000204;-31.141103565318915
1739209762.0002105;-38.13080360867914
1739209762.0002167;-38.13080360867914
1739209762.0002232;-35.57807855764607
1739209762.0002294;-45.120503652039325
1739209762.0002358;-45.120503652039325
1739209762.000242;-38.13080360867914
1739209762.0002484;-45.120503652039325
1739209762.0002546;-33.981070128970906
1739209762.000261;-45.120503652039325
1739209762.0002673;-45.120503652039325
1739209762.0002737;-45.120503652039325
1739209762.00028;-38.13080360867914
1739209762.0002863;-38.13080360867914
1739209762.0002925;-45.120503652039325
1739209762.000299;-45.120503652039325
1739209762.0003052;-45.120503652039325
1739209762.0003116;-35.57807855764607
1739209762.0003178;-38.13080360867914
1739209762.0003242;-45.120503652039325
1739209762.0003304;-38.13080360867914
1739209762.000337;-35.57807855764607
1739209762.000343;-45.120503652039325
1739209762.0003495;-45.120503652039325
1739209762.0003557;-33.981070128970906
1739209762.0003622;-38.13080360867914
1739209762.0003684;-45.120503652039325
1739209762.0003748;-45.120503652039325
1739209762.000381;-31.141103565318915
1739209762.0003874;-45.120503652039325
1739209762.0003936;-45.120503652039325
1739209762.0004;-45.120503652039325
1739209762.0004065;-38.13080360867914
1739209762.0004127;-38.13080360867914
1739209762.0004191;-45.120503652039325
1739209762.0004253;-35.57807855764607
1739209762.0004318;-38.13080360867914
1739209762.000438;-32.816014438256545
1739209762.0004444;-45.120503652039325
1739209762.0004506;-38.13080360867914
1739209762.000457;-33.981070128970906
1739209762.0004632;-38.13080360867914
1739209762.0004697;-38.13080360867914
1739209762.000476;-45.120503652039325
1739209762.0004823;-45.120503652039325
1739209762.0004885;-38.13080360867914
1739209762.000495;-38.13080360867914
1739209762.0005012;-38.13080360867914
1739209762.0005076;-38.13080360867914
1739209762.0005138;-45.120503652039325
1739209762.0005202;-45.120503652039325
1739209762.0005264;-38.13080360867914
1739209762.0005329;-38.13080360867914
1739209762.000539;-35.57807855764607
1739209762.0005455;-38.13080360867914
1739209762.0005517;-45.120503652039325
1739209762.0005581;-38.13080360867914
1739209762.0005643;-38.13080360867914
1739209762.0005708;-45.120503652039325
1739209762.000577;-35.57807855764607
1739209762.0005834;-45.120503652039325
1739209762.0005896;-45.120503652039325
1739209762.000596;-38.13080360867914
1739209762.0006022;-38.13080360867914
1739209762.0006087;-38.13080360867914
1739209762.000615;-45.120503652039325
1739209762.0006213;-45.120503652039325
1739209762.0006275;-45.120503652039325
1739209762.000634;-32.816014438256545
1739209762.0006402;-38.13080360867914
1739209762.0006466;-38.13080360867914
1739209762.0006528;-35.57807855764607
1739209762.0006592;-38.13080360867914
1739209762.0006654;-38.13080360867914
1739209762.0006719;-38.13080360867914
1739209762.000678;-38.13080360867914
1739209762.0006845;-45.120503652039325
1739209762.0006907;-45.120503652039325
1739209762.0006971;-33.981070128970906
1739209762.0007033;-33.981070128970906
1739209762.0007098;-33.981070128970906
1739209762.000716;-38.13080360867914
1739209762.0007224;-45.120503652039325
1739209762.0007286;-38.13080360867914
1739209762.000735;-38.13080360867914
1739209762.0007412;-38.13080360867914
1739209762.0007477;-45.120503652039325
1739209762.0007539;-32.816014438256545
1739209762.0007603;-45.120503652039325
1739209762.0007665;-33.981070128970906
1739209762.000773;-38.13080360867914
1739209762.0007792;-45.120503652039325
1739209762.0007856;-45.120503652039325
1739209762.0007918;-45.120503652039325
1739209762.0007982;-35.57807855764607
1739209762.0008044;-35.57807855764607
1739209762.0008109;-38.13080360867914
1739209762.000817;-38.13080360867914
1739209762.0008235;-45.120503652039325
1739209762.0008297;-38.13080360867914
1739209762.0008361;-35.57807855764607
1739209762.0008423;-38.13080360867914
1739209762.0008488;-33.981070128970906
1739209762.000855;-38.13080360867914
1739209762.0008614;-45.120503652039325
1739209762.0008678;-45.120503652039325
1739209762.000874;-45.120503652039325
1739209762.0008805;-45.120503652039325
1739209762.0008867;-38.13080360867914
1739209762.000893;-33.981070128970906
1739209762.0008993;-38.13080360867914
1739209762.0009058;-38.13080360867914
1739209762.000912;-38.13080360867914
1739209762.0009184;-31.141103565318915
1739209762.0009246;-38.13080360867914
1739209762.000931;-38.13080360867914
1739209762.0009372;-38.13080360867914
1739209762.0009437;-45.120503652039325
1739209762.0009499;-45.120503652039325
1739209762.0009563;-45.120503652039325
1739209762.0009625;-45.120503652039325
1739209762.000969;-30.49652367304976
1739209762.0009751;-38.13080360867914
1739209762.0009816;-45.120503652039325
1739209762.0009878;-38.13080360867914
1739209762.0009942;-38.13080360867914
1739209762.0010004;-45.120503652039325
1739209762.0010068;-45.120503652039325
1739209762.001013;-38.13080360867914
1739209762.0010195;-28.992665084841942
1739209762.0010257;-31.141103565318915
1739209762.001032;-45.120503652039325
1739209762.0010383;-38.13080360867914
1739209762.0010448;-33.981070128970906
1739209762.001051;-35.57807855764607
1739209762.0010574;-38.13080360867914
1739209762.0010636;-35.57807855764607
1739209762.00107;-32.816014438256545
1739209762.0010762;-38.13080360867914
1739209762.0010827;-38.13080360867914
1739209762.0010889;-38.13080360867914
1739209762.0010953;-38.13080360867914
1739209762.0011015;-38.13080360867914
1739209762.001108;-45.120503652039325
1739209762.0011141;-38.13080360867914
1739209762.0011206;-33.981070128970906
1739209762.0011268;-38.13080360867914
1739209762.0011332;-38.13080360867914
1739209762.0011394;-38.13080360867914
1739209762.0011458;-45.120503652039325
1739209762.001152;-35.57807855764607
1739209762.0011585;-38.13080360867914
1739209762.0011647;-45.120503652039325
1739209762.001171;-38.13080360867914
1739209762.0011773;-38.13080360867914
1739209762.0011837;-45.120503652039325
1739209762.00119;-38.13080360867914
1739209762.0011964;-38.13080360867914
