CAN Message; 0x24:05ebc59aabfbf613
Timestamp;Amplitude
1739209784.0601158;-45.120503652039325
1739209784.0601232;-45.120503652039325
1739209784.0601308;-35.57807855764607
1739209784.0601385;-38.13080360867914
1739209784.060146;-45.120503652039325
1739209784.0601537;-38.13080360867914
1739209784.0601614;-38.13080360867914
1739209784.0601687;-38.13080360867914
1739209784.0601764;-45.120503652039325
1739209784.060184;-38.13080360867914
1739209784.0601916;-38.13080360867914
1739209784.0601993;-35.57807855764607
1739209784.0602067;-35.57807855764607
1739209784.0602143;-38.13080360867914
1739209784.060222;-32.816014438256545
1739209784.0602295;-45.120503652039325
1739209784.0602372;-45.120503652039325
1739209784.0602446;-45.120503652039325
1739209784.0602522;-45.120503652039325
1739209784.0602598;-45.120503652039325
1739209784.0602674;-45.120503652039325
1739209784.060275;-45.120503652039325
1739209784.0602825;-45.120503652039325
1739209784.06029;-38.13080360867914
1739209784.0602977;-35.57807855764607
1739209784.0603054;-45.120503652039325
1739209784.060313;-45.120503652039325
1739209784.0603206;-38.13080360867914
1739209784.060328;-38.13080360867914
1739209784.0603356;-45.120503652039325
1739209784.0603433;-38.13080360867914
1739209784.060351;-35.57807855764607
1739209784.0603585;-45.120503652039325
1739209784.060366;-45.120503652039325
1739209784.0603735;-45.120503652039325
1739209784.0603812;-45.120503652039325
1739209784.0603888;-35.57807855764607
1739209784.0603964;-45.120503652039325
1739209784.0604038;-45.120503652039325
1739209784.0604115;-38.13080360867914
1739209784.060419;-35.57807855764607
1739209784.0604267;-45.120503652039325
1739209784.0604343;-45.120503652039325
1739209784.0604417;-45.120503652039325
1739209784.0604494;-45.120503652039325
1739209784.060457;-38.13080360867914
1739209784.0604646;-45.120503652039325
1739209784.0604722;-38.13080360867914
1739209784.0604799;-45.120503652039325
1739209784.0604873;-33.981070128970906
1739209784.060495;-38.13080360867914
1739209784.0605025;-38.13080360867914
1739209784.0605102;-31.141103565318893
1739209784.0605178;-45.120503652039325
1739209784.0605252;-45.120503652039325
1739209784.0605328;-38.13080360867914
1739209784.0605404;-35.57807855764607
1739209784.060548;-38.13080360867914
1739209784.0605557;-45.120503652039325
1739209784.060563;-33.981070128970906
1739209784.0605707;-38.13080360867914
1739209784.0605783;-38.13080360867914
1739209784.060586;-45.120503652039325
1739209784.0605936;-38.13080360867914
1739209784.0606012;-45.120503652039325
1739209784.0606086;-38.13080360867914
1739209784.0606163;-32.816014438256545
1739209784.060624;-33.981070128970906
1739209784.0606315;-32.816014438256545
1739209784.0606391;-38.13080360867914
1739209784.0606465;-45.120503652039325
1739209784.0606542;-38.13080360867914
1739209784.0606618;-38.13080360867914
1739209784.0606694;-45.120503652039325
1739209784.060677;-45.120503652039325
1739209784.0606844;-45.120503652039325
1739209784.060692;-45.120503652039325
1739209784.0606997;-45.120503652039325
1739209784.0607073;-45.120503652039325
1739209784.060715;-45.120503652039325
1739209784.0607224;-45.120503652039325
1739209784.06073;-38.13080360867914
1739209784.0607376;-45.120503652039325
1739209784.0607452;-45.120503652039325
1739209784.0607529;-45.120503652039325
1739209784.0607605;-38.13080360867914
1739209784.060768;-45.120503652039325
1739209784.0607755;-45.120503652039325
1739209784.0607831;-45.120503652039325
1739209784.0607908;-45.120503652039325
1739209784.0607984;-38.13080360867914
1739209784.0608058;-45.120503652039325
1739209784.0608134;-38.13080360867914
1739209784.060821;-38.13080360867914
1739209784.0608287;-38.13080360867914
1739209784.0608363;-45.120503652039325
1739209784.0608437;-38.13080360867914
1739209784.0608513;-33.981070128970906
1739209784.060859;-38.13080360867914
1739209784.0608666;-45.120503652039325
1739209784.0608742;-45.120503652039325
1739209784.0608819;-38.13080360867914
1739209784.0608892;-45.120503652039325
1739209784.0608969;-38.13080360867914
1739209784.0609045;-45.120503652039325
1739209784.0609121;-45.120503652039325
1739209784.0609198;-45.120503652039325
1739209784.0609272;-45.120503652039325
1739209784.0609348;-45.120503652039325
1739209784.0609424;-38.13080360867914
1739209784.06095;-45.120503652039325
1739209784.0609577;-45.120503652039325
1739209784.060965;-38.13080360867914
1739209784.0609727;-38.13080360867914
1739209784.0609803;-45.120503652039325
1739209784.060988;-38.13080360867914
1739209784.0609956;-38.13080360867914
1739209784.061003;-38.13080360867914
1739209784.0610106;-38.13080360867914
1739209784.0610182;-38.13080360867914
1739209784.0610259;-38.13080360867914
1739209784.0610335;-38.13080360867914
1739209784.061041;-45.120503652039325
1739209784.0610485;-35.57807855764607
1739209784.0610561;-38.13080360867914
1739209784.0610638;-32.81601443825658
1739209784.0610714;-45.120503652039325
1739209784.061079;-35.57807855764607
1739209784.0610864;-38.13080360867914
1739209784.061094;-45.120503652039325
1739209784.0611017;-38.13080360867914
1739209784.0611093;-45.120503652039325
1739209784.061117;-45.120503652039325
1739209784.0611243;-28.992665084841942
1739209784.061132;-35.57807855764607
1739209784.0611396;-38.13080360867914
1739209784.0611472;-45.120503652039325
1739209784.0611548;-45.120503652039325
1739209784.0611625;-38.13080360867914
1739209784.0611699;-38.13080360867914
1739209784.0611775;-45.120503652039325
1739209784.0611851;-38.13080360867914
1739209784.0611928;-45.120503652039325
1739209784.0612004;-38.13080360867914
1739209784.0612078;-45.120503652039325
1739209784.0612154;-38.13080360867914
1739209784.061223;-38.13080360867914
1739209784.0612307;-38.13080360867914
1739209784.0612383;-38.13080360867914
1739209784.0612457;-31.141103565318915
1739209784.0612533;-38.13080360867914
1739209784.061261;-45.120503652039325
1739209784.0612686;-38.13080360867914
1739209784.0612762;-38.13080360867914
1739209784.0612836;-38.13080360867914
1739209784.0612912;-45.120503652039325
1739209784.0612988;-38.13080360867914
1739209784.0613065;-45.120503652039325
1739209784.061314;-45.120503652039325
1739209784.0613217;-45.120503652039325
1739209784.0613291;-45.120503652039325
1739209784.0613368;-45.120503652039325
1739209784.0613444;-45.120503652039325
1739209784.061352;-45.120503652039325
1739209784.0613596;-45.120503652039325
1739209784.061367;-45.120503652039325
1739209784.0613747;-33.981070128970906
1739209784.0613823;-33.981070128970906
1739209784.06139;-38.13080360867914
1739209784.0613976;-45.120503652039325
1739209784.061405;-45.120503652039325
1739209784.0614126;-38.13080360867914
1739209784.0614202;-45.120503652039325
1739209784.0614278;-30.49652367304973
1739209784.0614355;-31.141103565318893
1739209784.0614429;-45.120503652039325
1739209784.0614505;-38.13080360867914
1739209784.061458;-38.13080360867914
1739209784.0614657;-38.13080360867914
1739209784.0614734;-45.120503652039325
1739209784.061481;-38.13080360867914
1739209784.0614884;-45.120503652039325
1739209784.061496;-38.13080360867914
1739209784.0615036;-35.57807855764607
1739209784.0615113;-45.120503652039325
1739209784.061519;-45.120503652039325
1739209784.0615263;-38.13080360867914
1739209784.061534;-45.120503652039325
1739209784.0615416;-45.120503652039325
1739209784.0615492;-31.141103565318893
1739209784.0615568;-27.8777449560314
1739209784.0615642;-45.120503652039325
1739209784.0615718;-38.13080360867914
1739209784.0615795;-32.816014438256545
1739209784.061587;-45.120503652039325
1739209784.0615947;-45.120503652039325
1739209784.0616024;-38.13080360867914
1739209784.0616097;-45.120503652039325
1739209784.0616174;-45.120503652039325
1739209784.061625;-45.120503652039325
1739209784.0616326;-45.120503652039325
1739209784.0616403;-38.13080360867914
1739209784.0616477;-35.57807855764607
1739209784.0616553;-45.120503652039325
1739209784.061663;-45.120503652039325
1739209784.0616705;-38.13080360867914
1739209784.0616782;-45.120503652039325
1739209784.0616856;-38.13080360867914
1739209784.0616932;-45.120503652039325
1739209784.0617008;-45.120503652039325
1739209784.0617085;-45.120503652039325
1739209784.061716;-33.981070128970906
1739209784.0617235;-38.13080360867914
1739209784.061731;-38.13080360867914
1739209784.0617387;-32.816014438256545
1739209784.0617464;-45.120503652039325
1739209784.061754;-45.120503652039325
1739209784.0617616;-35.57807855764607
1739209784.061769;-38.13080360867914
1739209784.0617766;-38.13080360867914
1739209784.0617843;-35.57807855764607
1739209784.061792;-45.120503652039325
1739209784.0617995;-45.120503652039325
1739209784.061807;-38.13080360867914
1739209784.0618145;-45.120503652039325
1739209784.0618222;-45.120503652039325
1739209784.0618298;-45.120503652039325
1739209784.0618374;-35.57807855764607
1739209784.0618448;-45.120503652039325
1739209784.0618525;-38.13080360867914
1739209784.06186;-38.13080360867914
1739209784.0618677;-38.13080360867914
1739209784.0618753;-45.120503652039325
1739209784.061883;-33.981070128970906
1739209784.0618904;-38.13080360867914
1739209784.061898;-38.13080360867914
1739209784.0619056;-35.57807855764607
1739209784.0619133;-38.13080360867914
1739209784.061921;-38.13080360867914
1739209784.0619283;-45.120503652039325
1739209784.061936;-45.120503652039325
1739209784.0619435;-38.13080360867914
1739209784.0619512;-35.57807855764607
1739209784.0619588;-45.120503652039325
1739209784.0619662;-45.120503652039325
1739209784.0619738;-38.13080360867914
1739209784.0619814;-38.13080360867914
1739209784.061989;-38.13080360867914
1739209784.0619967;-45.120503652039325
1739209784.062004;-45.120503652039325
1739209784.0620117;-45.120503652039325
1739209784.0620193;-45.120503652039325
1739209784.062027;-38.13080360867914
1739209784.0620346;-38.13080360867914
1739209784.0620422;-38.13080360867914
1739209784.0620496;-38.13080360867914
1739209784.0620573;-45.120503652039325
1739209784.062065;-38.13080360867914
1739209784.0620725;-35.57807855764607
1739209784.0620801;-38.13080360867914
1739209784.0620875;-38.13080360867914
1739209784.0620952;-45.120503652039325
1739209784.0621028;-38.13080360867914
1739209784.0621104;-33.981070128970906
1739209784.062118;-38.13080360867914
1739209784.0621254;-38.13080360867914
1739209784.062133;-45.120503652039325
1739209784.0621407;-35.57807855764607
1739209784.0621483;-32.816014438256545
1739209784.062156;-45.120503652039325
1739209784.0621634;-45.120503652039325
1739209784.062171;-38.13080360867914
1739209784.0621786;-38.13080360867914
1739209784.0621862;-38.13080360867914
1739209784.0621939;-45.120503652039325
1739209784.0622015;-33.981070128970906
1739209784.062209;-38.13080360867914
1739209784.0622165;-38.13080360867914
1739209784.0622241;-45.120503652039325
1739209784.0622318;-38.13080360867914
1739209784.0622394;-35.57807855764607
1739209784.0622468;-45.120503652039325
1739209784.0622544;-38.13080360867914
1739209784.062262;-38.13080360867914
1739209784.0622697;-38.13080360867914
1739209784.0622773;-38.13080360867914
1739209784.0622847;-38.13080360867914
1739209784.0622923;-38.13080360867914
1739209784.0623;-38.13080360867914
1739209784.0623076;-38.13080360867914
1739209784.0623152;-45.120503652039325
1739209784.0623229;-45.120503652039325
1739209784.0623302;-38.13080360867914
1739209784.0623379;-38.13080360867914
1739209784.0623455;-38.13080360867914
1739209784.0623531;-31.141103565318915
1739209784.0623608;-45.120503652039325
1739209784.0623682;-38.13080360867914
1739209784.0623758;-38.13080360867914
1739209784.0623834;-45.120503652039325
1739209784.062391;-45.120503652039325
1739209784.0623987;-45.120503652039325
1739209784.062406;-38.13080360867914
1739209784.0624137;-32.816014438256545
1739209784.0624213;-45.120503652039325
1739209784.062429;-38.13080360867914
1739209784.0624366;-38.13080360867914
1739209784.062444;-38.13080360867914
1739209784.0624516;-45.120503652039325
1739209784.0624592;-45.120503652039325
1739209784.0624669;-38.13080360867914
1739209784.0624745;-31.141103565318915
1739209784.062482;-35.57807855764607
1739209784.0624895;-45.120503652039325
1739209784.0624971;-31.141103565318893
1739209784.0625048;-45.120503652039325
1739209784.0625124;-45.120503652039325
1739209784.06252;-45.120503652039325
1739209784.0625274;-45.120503652039325
1739209784.062535;-38.13080360867914
1739209784.0625427;-45.120503652039325
1739209784.0625503;-45.120503652039325
1739209784.062558;-45.120503652039325
1739209784.0625653;-38.13080360867914
1739209784.062573;-45.120503652039325
1739209784.0625806;-45.120503652039325
1739209784.0625882;-45.120503652039325
1739209784.0625958;-38.13080360867914
1739209784.0626035;-38.13080360867914
1739209784.0626109;-45.120503652039325
1739209784.0626185;-45.120503652039325
1739209784.0626261;-38.13080360867914
1739209784.0626338;-38.13080360867914
1739209784.0626414;-38.13080360867914
1739209784.0626488;-38.13080360867914
1739209784.0626564;-27.267205301931607
1739209784.062664;-33.981070128970906
1739209784.0626717;-45.120503652039325
1739209784.0626793;-38.13080360867914
1739209784.0626867;-35.57807855764607
1739209784.0626943;-45.120503652039325
1739209784.062702;-45.120503652039325
1739209784.0627096;-45.120503652039325
1739209784.0627172;-35.57807855764607
1739209784.0627246;-38.13080360867914
1739209784.0627322;-45.120503652039325
1739209784.0627398;-45.120503652039325
1739209784.0627475;-38.13080360867914
1739209784.062755;-38.13080360867914
1739209784.0627627;-35.57807855764607
1739209784.0627701;-35.57807855764607
1739209784.0627778;-33.981070128970906
1739209784.0627854;-32.816014438256545
1739209784.062793;-45.120503652039325
1739209784.0628006;-45.120503652039325
1739209784.062808;-45.120503652039325
1739209784.0628157;-38.13080360867914
1739209784.0628233;-38.13080360867914
1739209784.062831;-38.13080360867914
1739209784.0628386;-38.13080360867914
1739209784.062846;-45.120503652039325
1739209784.0628536;-38.13080360867914
1739209784.0628612;-45.120503652039325
1739209784.0628688;-38.13080360867914
1739209784.0628765;-35.57807855764607
1739209784.0628839;-38.13080360867914
1739209784.0628915;-45.120503652039325
1739209784.062899;-38.13080360867914
1739209784.0629067;-38.13080360867914
1739209784.0629144;-38.13080360867914
1739209784.062922;-45.120503652039325
1739209784.0629294;-45.120503652039325
1739209784.062937;-31.141103565318915
1739209784.0629447;-33.981070128970906
1739209784.0629523;-45.120503652039325
1739209784.06296;-33.981070128970906
1739209784.0629673;-33.981070128970906
1739209784.062975;-45.120503652039325
1739209784.0629826;-45.120503652039325
1739209784.0629902;-33.981070128970906
1739209784.0629978;-38.13080360867914
1739209784.0630052;-45.120503652039325
1739209784.0630128;-45.120503652039325
1739209784.0630205;-38.13080360867914
1739209784.063028;-38.13080360867914
1739209784.0630357;-38.13080360867914
1739209784.0630434;-45.120503652039325
1739209784.0630507;-38.13080360867914
1739209784.0630584;-32.816014438256545
1739209784.063066;-38.13080360867914
1739209784.0630736;-45.120503652039325
1739209784.0630813;-38.13080360867914
1739209784.0630887;-45.120503652039325
1739209784.0630963;-45.120503652039325
1739209784.063104;-45.120503652039325
1739209784.0631115;-45.120503652039325
1739209784.0631192;-38.13080360867914
1739209784.0631266;-45.120503652039325
1739209784.0631342;-45.120503652039325
1739209784.0631418;-45.120503652039325
1739209784.0631495;-45.120503652039325
1739209784.063157;-45.120503652039325
1739209784.0631645;-45.120503652039325
1739209784.063172;-38.13080360867914
1739209784.0631797;-35.57807855764607
1739209784.0631874;-45.120503652039325
1739209784.063195;-45.120503652039325
1739209784.0632026;-45.120503652039325
1739209784.06321;-31.141103565318915
1739209784.0632176;-33.981070128970906
1739209784.0632253;-45.120503652039325
1739209784.063233;-45.120503652039325
1739209784.0632405;-38.13080360867914
1739209784.063248;-45.120503652039325
1739209784.0632555;-45.120503652039325
1739209784.0632632;-38.13080360867914
1739209784.0632708;-45.120503652039325
1739209784.0632784;-45.120503652039325
1739209784.0632858;-45.120503652039325
1739209784.0632935;-38.13080360867914
1739209784.063301;-45.120503652039325
1739209784.0633087;-45.120503652039325
1739209784.0633163;-38.13080360867914
1739209784.063324;-45.120503652039325
1739209784.0633314;-45.120503652039325
1739209784.063339;-38.13080360867914
1739209784.0633466;-45.120503652039325
1739209784.0633543;-45.120503652039325
1739209784.063362;-32.816014438256545
1739209784.0633693;-38.13080360867914
1739209784.063377;-45.120503652039325
1739209784.0633845;-38.13080360867914
1739209784.0633922;-33.981070128970906
1739209784.0633998;-38.13080360867914
1739209784.0634072;-35.57807855764607
1739209784.0634148;-38.13080360867914
1739209784.0634224;-45.120503652039325
1739209784.06343;-45.120503652039325
1739209784.0634377;-38.13080360867914
1739209784.063445;-38.13080360867914
1739209784.0634527;-33.981070128970956
1739209784.0634604;-35.57807855764607
1739209784.063468;-33.981070128970906
1739209784.0634756;-45.120503652039325
1739209784.0634832;-38.13080360867914
1739209784.0634906;-38.13080360867914
1739209784.0634983;-38.13080360867914
1739209784.063506;-45.120503652039325
1739209784.0635135;-33.981070128970906
1739209784.0635211;-31.141103565318915
1739209784.0635285;-45.120503652039325
1739209784.0635362;-45.120503652039325
1739209784.0635438;-38.13080360867914
1739209784.0635514;-38.13080360867914
1739209784.063559;-45.120503652039325
1739209784.0635664;-38.13080360867914
1739209784.063574;-38.13080360867914
1739209784.0635817;-38.13080360867914
1739209784.0635893;-45.120503652039325
1739209784.063597;-45.120503652039325
1739209784.0636044;-45.120503652039325
1739209784.063612;-45.120503652039325
1739209784.0636196;-45.120503652039325
1739209784.0636272;-45.120503652039325
1739209784.0636349;-38.13080360867914
1739209784.0636425;-38.13080360867914
1739209784.06365;-45.120503652039325
1739209784.0636575;-45.120503652039325
1739209784.0636652;-38.13080360867914
1739209784.0636728;-45.120503652039325
1739209784.0636804;-45.120503652039325
1739209784.0636878;-33.981070128970906
1739209784.0636954;-33.981070128970906
1739209784.063703;-30.49652367304973
1739209784.0637107;-45.120503652039325
1739209784.0637183;-38.13080360867914
1739209784.0637257;-33.981070128970906
1739209784.0637333;-33.981070128970906
1739209784.063741;-32.816014438256545
1739209784.0637486;-38.13080360867914
1739209784.0637562;-38.13080360867914
1739209784.0637639;-28.992665084841942
1739209784.0637712;-45.120503652039325
1739209784.0637789;-45.120503652039325
1739209784.0637865;-38.13080360867914
1739209784.0637941;-45.120503652039325
1739209784.0638018;-45.120503652039325
1739209784.0638092;-33.981070128970906
1739209784.0638168;-38.13080360867914
1739209784.0638244;-32.816014438256545
1739209784.063832;-45.120503652039325
1739209784.0638397;-35.57807855764607
1739209784.063847;-32.816014438256545
1739209784.0638547;-38.13080360867914
1739209784.0638623;-45.120503652039325
1739209784.06387;-38.13080360867914
1739209784.0638776;-45.120503652039325
1739209784.063885;-45.120503652039325
1739209784.0638926;-45.120503652039325
1739209784.0639002;-45.120503652039325
1739209784.0639079;-45.120503652039325
1739209784.0639155;-38.13080360867914
1739209784.0639231;-35.57807855764607
1739209784.0639305;-38.13080360867914
1739209784.0639381;-45.120503652039325
1739209784.0639458;-38.13080360867914
1739209784.0639534;-45.120503652039325
1739209784.063961;-45.120503652039325
1739209784.0639684;-35.57807855764607
1739209784.063976;-38.13080360867914
1739209784.0639837;-45.120503652039325
1739209784.0639913;-45.120503652039325
1739209784.063999;-45.120503652039325
1739209784.0640063;-38.13080360867914
1739209784.064014;-35.57807855764607
1739209784.0640216;-45.120503652039325
1739209784.0640292;-45.120503652039325
1739209784.0640368;-38.13080360867914
1739209784.0640445;-31.141103565318893
1739209784.0640519;-45.120503652039325
1739209784.0640595;-45.120503652039325
1739209784.0640671;-33.981070128970906
1739209784.0640748;-38.13080360867914
1739209784.0640824;-38.13080360867914
1739209784.0640898;-38.13080360867914
1739209784.0640974;-38.13080360867914
1739209784.064105;-45.120503652039325
1739209784.0641127;-38.13080360867914
1739209784.0641203;-45.120503652039325
1739209784.0641277;-38.13080360867914
1739209784.0641353;-38.13080360867914
1739209784.064143;-45.120503652039325
1739209784.0641506;-38.13080360867914
1739209784.0641582;-35.57807855764607
1739209784.0641656;-32.816014438256545
1739209784.0641732;-45.120503652039325
1739209784.0641809;-38.13080360867914
1739209784.0641885;-38.13080360867914
1739209784.064196;-45.120503652039325
1739209784.0642037;-45.120503652039325
1739209784.0642111;-45.120503652039325
1739209784.0642188;-45.120503652039325
1739209784.0642264;-45.120503652039325
1739209784.064234;-38.13080360867914
1739209784.0642416;-38.13080360867914
1739209784.064249;-45.120503652039325
1739209784.0642567;-45.120503652039325
1739209784.0642643;-38.13080360867914
1739209784.064272;-35.57807855764607
1739209784.0642796;-38.13080360867914
1739209784.064287;-45.120503652039325
1739209784.0642946;-38.13080360867914
1739209784.0643022;-38.13080360867914
1739209784.0643098;-38.13080360867914
1739209784.0643175;-45.120503652039325
1739209784.0643249;-45.120503652039325
1739209784.0643325;-38.13080360867914
1739209784.06434;-45.120503652039325
1739209784.0643477;-45.120503652039325
1739209784.0643554;-33.981070128970906
1739209784.064363;-38.13080360867914
1739209784.0643704;-38.13080360867914
1739209784.064378;-45.120503652039325
1739209784.0643857;-38.13080360867914
1739209784.0643933;-35.57807855764607
1739209784.064401;-38.13080360867914
1739209784.0644083;-45.120503652039325
1739209784.064416;-45.120503652039325
1739209784.0644236;-38.13080360867914
1739209784.0644312;-45.120503652039325
1739209784.0644388;-35.57807855764607
1739209784.0644462;-45.120503652039325
1739209784.0644538;-45.120503652039325
1739209784.0644615;-45.120503652039325
1739209784.064469;-45.120503652039325
1739209784.0644767;-45.120503652039325
1739209784.0644844;-45.120503652039325
1739209784.0644917;-45.120503652039325
1739209784.0644994;-45.120503652039325
1739209784.064507;-45.120503652039325
1739209784.0645146;-45.120503652039325
1739209784.0645223;-32.816014438256545
1739209784.0645297;-38.13080360867914
1739209784.0645373;-45.120503652039325
1739209784.064545;-45.120503652039325
1739209784.0645525;-38.13080360867914
1739209784.0645602;-32.816014438256545
1739209784.0645676;-35.57807855764607
1739209784.0645752;-35.57807855764607
1739209784.0645828;-45.120503652039325
1739209784.0645905;-38.13080360867914
1739209784.064598;-38.13080360867914
1739209784.0646055;-35.57807855764607
1739209784.064613;-38.13080360867914
1739209784.0646207;-45.120503652039325
1739209784.0646284;-38.13080360867914
1739209784.064636;-38.13080360867914
1739209784.0646436;-35.57807855764607
1739209784.064651;-38.13080360867914
1739209784.0646586;-38.13080360867914
1739209784.0646663;-38.13080360867914
1739209784.064674;-45.120503652039325
1739209784.0646815;-33.981070128970906
1739209784.064689;-38.13080360867914
1739209784.0646966;-45.120503652039325
1739209784.0647042;-45.120503652039325
1739209784.0647118;-38.13080360867914
1739209784.0647194;-35.57807855764607
1739209784.0647268;-38.13080360867914
1739209784.0647345;-45.120503652039325
1739209784.064742;-45.120503652039325
1739209784.0647497;-38.13080360867914
1739209784.0647573;-38.13080360867914
1739209784.064765;-38.13080360867914
1739209784.0647724;-45.120503652039325
1739209784.06478;-38.13080360867914
1739209784.0647876;-35.57807855764607
1739209784.0647953;-45.120503652039325
1739209784.064803;-45.120503652039325
1739209784.0648103;-38.13080360867914
1739209784.064818;-38.13080360867914
1739209784.0648255;-45.120503652039325
1739209784.0648332;-33.981070128970906
1739209784.0648408;-38.13080360867914
1739209784.0648482;-45.120503652039325
1739209784.0648558;-45.120503652039325
1739209784.0648634;-45.120503652039325
1739209784.064871;-38.13080360867914
1739209784.0648787;-38.13080360867914
1739209784.064886;-45.120503652039325
1739209784.0648937;-45.120503652039325
1739209784.0649014;-38.13080360867914
1739209784.064909;-35.57807855764607
1739209784.0649166;-38.13080360867914
1739209784.0649242;-35.57807855764607
1739209784.0649316;-32.816014438256545
1739209784.0649393;-35.57807855764607
1739209784.064947;-45.120503652039325
1739209784.0649545;-45.120503652039325
1739209784.0649621;-38.13080360867914
1739209784.0649695;-45.120503652039325
1739209784.0649772;-38.13080360867914
1739209784.0649848;-33.981070128970906
1739209784.0649924;-31.141103565318915
1739209784.065;-45.120503652039325
1739209784.0650074;-45.120503652039325
1739209784.065015;-45.120503652039325
1739209784.0650227;-35.57807855764607
1739209784.0650303;-38.13080360867914
1739209784.065038;-45.120503652039325
1739209784.0650454;-38.13080360867914
1739209784.065053;-30.49652367304973
1739209784.0650606;-45.120503652039325
1739209784.0650682;-45.120503652039325
1739209784.0650759;-38.13080360867914
1739209784.0650835;-45.120503652039325
1739209784.065091;-45.120503652039325
1739209784.0650985;-38.13080360867914
1739209784.0651062;-33.981070128970906
1739209784.0651138;-30.49652367304973
1739209784.0651214;-38.13080360867914
1739209784.0651288;-45.120503652039325
1739209784.0651364;-45.120503652039325
1739209784.065144;-38.13080360867914
1739209784.0651517;-45.120503652039325
1739209784.0651593;-45.120503652039325
1739209784.0651667;-38.13080360867914
