CAN Message; 0x1a7:0000d1bcdf5e19a7
Timestamp;Amplitude
1739209686.6655054;-45.120503652039325
1739209686.6655068;-45.120503652039325
1739209686.665508;-38.13080360867914
1739209686.6655095;-38.13080360867914
1739209686.6655107;-45.120503652039325
1739209686.665512;-38.13080360867914
1739209686.6655133;-35.57807855764607
1739209686.6655147;-45.120503652039325
1739209686.665516;-45.120503652039325
1739209686.6655173;-35.57807855764607
1739209686.6655185;-38.13080360867914
1739209686.66552;-45.120503652039325
1739209686.6655211;-45.120503652039325
1739209686.6655226;-38.13080360867914
1739209686.6655238;-38.13080360867914
1739209686.6655252;-38.13080360867914
1739209686.6655264;-45.120503652039325
1739209686.6655278;-45.120503652039325
1739209686.665529;-33.981070128970906
1739209686.6655304;-38.13080360867914
1739209686.6655316;-45.120503652039325
1739209686.665533;-38.13080360867914
1739209686.6655343;-38.13080360867914
1739209686.6655357;-45.120503652039325
1739209686.6655369;-38.13080360867914
1739209686.6655383;-38.13080360867914
1739209686.6655395;-38.13080360867914
1739209686.665541;-45.120503652039325
1739209686.6655421;-45.120503652039325
1739209686.6655436;-38.13080360867914
1739209686.6655447;-45.120503652039325
1739209686.6655462;-38.13080360867914
1739209686.6655474;-38.13080360867914
1739209686.6655488;-45.120503652039325
1739209686.66555;-38.13080360867914
1739209686.6655514;-38.13080360867914
1739209686.6655526;-38.13080360867914
1739209686.665554;-45.120503652039325
1739209686.6655552;-33.981070128970906
1739209686.6655567;-38.13080360867914
1739209686.6655579;-38.13080360867914
1739209686.6655593;-38.13080360867914
1739209686.6655605;-38.13080360867914
1739209686.665562;-38.13080360867914
1739209686.665563;-35.57807855764607
1739209686.6655645;-38.13080360867914
1739209686.665566;-45.120503652039325
1739209686.6655672;-45.120503652039325
1739209686.6655686;-45.120503652039325
1739209686.6655698;-45.120503652039325
1739209686.6655712;-38.13080360867914
1739209686.6655724;-38.13080360867914
1739209686.6655738;-38.13080360867914
1739209686.665575;-38.13080360867914
1739209686.6655765;-45.120503652039325
1739209686.6655777;-38.13080360867914
1739209686.665579;-35.57807855764607
1739209686.6655803;-38.13080360867914
1739209686.6655817;-45.120503652039325
1739209686.665583;-45.120503652039325
1739209686.6655843;-38.13080360867914
1739209686.6655855;-38.13080360867914
1739209686.665587;-35.57807855764607
1739209686.6655881;-31.141103565318915
1739209686.6655896;-33.981070128970906
1739209686.6655908;-45.120503652039325
1739209686.6655922;-38.13080360867914
1739209686.6655934;-32.816014438256545
1739209686.6655948;-38.13080360867914
1739209686.665596;-38.13080360867914
1739209686.6655974;-38.13080360867914
1739209686.6655986;-45.120503652039325
1739209686.6656;-45.120503652039325
1739209686.6656013;-35.57807855764607
1739209686.6656027;-38.13080360867914
1739209686.6656039;-45.120503652039325
1739209686.6656053;-45.120503652039325
1739209686.6656065;-45.120503652039325
1739209686.665608;-38.13080360867914
1739209686.6656091;-33.981070128970906
1739209686.6656106;-38.13080360867914
1739209686.6656117;-45.120503652039325
1739209686.6656132;-45.120503652039325
1739209686.6656144;-38.13080360867914
1739209686.6656158;-45.120503652039325
1739209686.665617;-45.120503652039325
1739209686.6656184;-38.13080360867914
1739209686.6656196;-45.120503652039325
1739209686.665621;-38.13080360867914
1739209686.6656222;-45.120503652039325
1739209686.6656237;-45.120503652039325
1739209686.6656249;-45.120503652039325
1739209686.6656263;-38.13080360867914
1739209686.6656275;-45.120503652039325
1739209686.665629;-38.13080360867914
1739209686.66563;-28.992665084841942
1739209686.6656315;-38.13080360867914
1739209686.665633;-45.120503652039325
1739209686.6656342;-45.120503652039325
1739209686.6656356;-27.8777449560314
1739209686.6656368;-35.57807855764607
1739209686.6656382;-45.120503652039325
1739209686.6656394;-45.120503652039325
1739209686.6656408;-45.120503652039325
1739209686.665642;-45.120503652039325
1739209686.6656435;-45.120503652039325
1739209686.6656446;-38.13080360867914
1739209686.665646;-45.120503652039325
1739209686.6656473;-45.120503652039325
1739209686.6656487;-45.120503652039325
1739209686.66565;-45.120503652039325
1739209686.6656513;-32.816014438256545
1739209686.6656525;-35.57807855764607
1739209686.665654;-45.120503652039325
1739209686.6656551;-45.120503652039325
1739209686.6656566;-38.13080360867914
1739209686.6656578;-38.13080360867914
1739209686.6656592;-45.120503652039325
1739209686.6656604;-38.13080360867914
1739209686.6656618;-45.120503652039325
1739209686.665663;-45.120503652039325
1739209686.6656644;-35.57807855764607
1739209686.6656656;-38.13080360867914
1739209686.665667;-45.120503652039325
1739209686.6656682;-45.120503652039325
1739209686.6656697;-38.13080360867914
1739209686.6656709;-45.120503652039325
1739209686.6656723;-45.120503652039325
1739209686.6656735;-33.981070128970906
1739209686.665675;-45.120503652039325
1739209686.665676;-45.120503652039325
1739209686.6656775;-30.49652367304973
1739209686.6656787;-38.13080360867914
1739209686.6656802;-38.13080360867914
1739209686.6656814;-45.120503652039325
1739209686.6656828;-35.57807855764607
1739209686.665684;-35.57807855764607
1739209686.6656854;-45.120503652039325
1739209686.6656866;-45.120503652039325
1739209686.665688;-45.120503652039325
1739209686.6656892;-45.120503652039325
1739209686.6656907;-35.57807855764607
1739209686.6656919;-32.816014438256545
1739209686.6656933;-45.120503652039325
1739209686.6656945;-45.120503652039325
1739209686.665696;-33.981070128970906
1739209686.665697;-38.13080360867914
1739209686.6656985;-38.13080360867914
1739209686.6657;-45.120503652039325
1739209686.6657012;-35.57807855764607
1739209686.6657026;-45.120503652039325
1739209686.6657038;-32.816014438256545
1739209686.6657052;-32.816014438256545
1739209686.6657064;-38.13080360867914
1739209686.6657078;-33.981070128970906
1739209686.665709;-45.120503652039325
1739209686.6657104;-45.120503652039325
1739209686.6657116;-45.120503652039325
1739209686.665713;-32.816014438256545
1739209686.6657143;-38.13080360867914
1739209686.6657157;-38.13080360867914
1739209686.665717;-32.816014438256545
1739209686.6657183;-45.120503652039325
1739209686.6657195;-45.120503652039325
1739209686.665721;-45.120503652039325
1739209686.6657221;-38.13080360867914
1739209686.6657236;-45.120503652039325
1739209686.6657248;-33.981070128970906
1739209686.6657262;-29.438486411369333
1739209686.6657274;-38.13080360867914
1739209686.6657288;-38.13080360867914
1739209686.66573;-38.13080360867914
1739209686.6657314;-38.13080360867914
1739209686.6657326;-45.120503652039325
1739209686.665734;-35.57807855764607
1739209686.6657352;-45.120503652039325
1739209686.6657367;-38.13080360867914
1739209686.6657379;-45.120503652039325
1739209686.6657393;-33.981070128970906
1739209686.6657405;-45.120503652039325
1739209686.665742;-45.120503652039325
1739209686.665743;-38.13080360867914
1739209686.6657445;-45.120503652039325
1739209686.6657457;-38.13080360867914
1739209686.6657472;-30.49652367304973
1739209686.6657484;-38.13080360867914
1739209686.6657498;-38.13080360867914
1739209686.665751;-38.13080360867914
1739209686.6657524;-35.57807855764607
1739209686.6657536;-38.13080360867914
1739209686.665755;-38.13080360867914
1739209686.6657562;-45.120503652039325
1739209686.6657577;-38.13080360867914
1739209686.6657588;-38.13080360867914
1739209686.6657603;-35.57807855764607
1739209686.6657615;-38.13080360867914
1739209686.665763;-45.120503652039325
1739209686.665764;-45.120503652039325
1739209686.6657655;-45.120503652039325
1739209686.665767;-45.120503652039325
1739209686.6657681;-38.13080360867914
1739209686.6657696;-38.13080360867914
1739209686.6657708;-38.13080360867914
1739209686.6657722;-45.120503652039325
1739209686.6657734;-38.13080360867914
1739209686.6657748;-45.120503652039325
1739209686.665776;-38.13080360867914
1739209686.6657774;-35.57807855764607
1739209686.6657786;-31.141103565318915
1739209686.66578;-45.120503652039325
1739209686.6657813;-45.120503652039325
1739209686.6657827;-38.13080360867914
1739209686.665784;-38.13080360867914
1739209686.6657853;-38.13080360867914
1739209686.6657865;-35.57807855764607
1739209686.665788;-45.120503652039325
1739209686.6657891;-35.57807855764607
1739209686.6657906;-38.13080360867914
1739209686.6657917;-45.120503652039325
1739209686.6657932;-45.120503652039325
1739209686.6657944;-45.120503652039325
1739209686.6657958;-45.120503652039325
1739209686.665797;-45.120503652039325
1739209686.6657984;-38.13080360867914
1739209686.6657996;-27.267205301931607
1739209686.665801;-33.981070128970906
1739209686.6658022;-45.120503652039325
1739209686.6658037;-38.13080360867914
1739209686.6658049;-38.13080360867914
1739209686.6658063;-38.13080360867914
1739209686.6658075;-35.57807855764607
1739209686.665809;-45.120503652039325
1739209686.66581;-33.981070128970906
1739209686.6658115;-33.981070128970906
1739209686.6658127;-45.120503652039325
1739209686.6658142;-38.13080360867914
1739209686.6658154;-38.13080360867914
1739209686.6658168;-45.120503652039325
1739209686.665818;-45.120503652039325
1739209686.6658194;-45.120503652039325
1739209686.6658206;-31.141103565318915
1739209686.665822;-38.13080360867914
1739209686.6658232;-35.57807855764607
1739209686.6658247;-45.120503652039325
1739209686.6658258;-45.120503652039325
1739209686.6658273;-33.981070128970906
1739209686.6658285;-45.120503652039325
1739209686.66583;-45.120503652039325
1739209686.665831;-45.120503652039325
1739209686.6658325;-38.13080360867914
1739209686.6658344;-35.57807855764607
1739209686.6658363;-45.120503652039325
1739209686.6658385;-45.120503652039325
1739209686.6658404;-35.57807855764607
1739209686.6658423;-45.120503652039325
1739209686.6658442;-38.13080360867914
1739209686.6658463;-38.13080360867914
1739209686.6658483;-45.120503652039325
1739209686.6658502;-38.13080360867914
1739209686.665852;-35.57807855764607
1739209686.6658542;-45.120503652039325
1739209686.6658561;-45.120503652039325
1739209686.665858;-45.120503652039325
1739209686.66586;-45.120503652039325
1739209686.6658618;-33.981070128970906
1739209686.665864;-38.13080360867914
1739209686.665866;-38.13080360867914
1739209686.6658678;-45.120503652039325
1739209686.6658697;-38.13080360867914
1739209686.6658719;-35.57807855764607
1739209686.6658738;-38.13080360867914
1739209686.6658757;-35.57807855764607
1739209686.6658776;-33.981070128970906
1739209686.6658795;-45.120503652039325
1739209686.6658816;-45.120503652039325
1739209686.6658835;-38.13080360867914
1739209686.6658854;-38.13080360867914
1739209686.6658874;-45.120503652039325
1739209686.6658895;-38.13080360867914
1739209686.6658914;-45.120503652039325
1739209686.6658933;-45.120503652039325
1739209686.6658952;-45.120503652039325
1739209686.6658974;-45.120503652039325
1739209686.6658993;-45.120503652039325
1739209686.6659012;-38.13080360867914
1739209686.665903;-45.120503652039325
1739209686.665905;-38.13080360867914
1739209686.6659071;-45.120503652039325
1739209686.665909;-38.13080360867914
1739209686.665911;-32.816014438256545
1739209686.6659129;-38.13080360867914
1739209686.665915;-45.120503652039325
1739209686.665917;-45.120503652039325
1739209686.6659188;-38.13080360867914
1739209686.6659207;-38.13080360867914
1739209686.6659226;-38.13080360867914
1739209686.6659248;-35.57807855764607
1739209686.6659267;-45.120503652039325
1739209686.6659286;-45.120503652039325
1739209686.6659305;-35.57807855764607
1739209686.6659327;-32.816014438256545
1739209686.6659346;-45.120503652039325
1739209686.6659365;-45.120503652039325
1739209686.6659384;-38.13080360867914
1739209686.6659405;-45.120503652039325
1739209686.6659424;-38.13080360867914
1739209686.6659443;-38.13080360867914
1739209686.6659462;-38.13080360867914
1739209686.6659482;-45.120503652039325
1739209686.6659503;-32.816014438256545
1739209686.6659522;-35.57807855764607
1739209686.665954;-45.120503652039325
1739209686.665956;-45.120503652039325
1739209686.6659582;-45.120503652039325
1739209686.66596;-45.120503652039325
1739209686.665962;-32.816014438256545
1739209686.665964;-38.13080360867914
1739209686.6659658;-45.120503652039325
1739209686.665968;-45.120503652039325
1739209686.6659698;-32.816014438256545
1739209686.6659718;-38.13080360867914
1739209686.6659737;-45.120503652039325
1739209686.6659758;-45.120503652039325
1739209686.6659777;-45.120503652039325
1739209686.6659796;-38.13080360867914
1739209686.6659815;-35.57807855764607
1739209686.6659837;-38.13080360867914
1739209686.6659856;-35.57807855764607
1739209686.6659875;-38.13080360867914
1739209686.6659894;-35.57807855764607
1739209686.6659913;-38.13080360867914
1739209686.6659935;-45.120503652039325
1739209686.6659954;-45.120503652039325
1739209686.6659973;-45.120503652039325
1739209686.6659992;-45.120503652039325
1739209686.6660013;-45.120503652039325
1739209686.6660032;-38.13080360867914
1739209686.6660051;-45.120503652039325
1739209686.666007;-45.120503652039325
1739209686.666009;-38.13080360867914
1739209686.666011;-45.120503652039325
1739209686.666013;-45.120503652039325
1739209686.666015;-45.120503652039325
1739209686.6660168;-45.120503652039325
1739209686.666019;-45.120503652039325
1739209686.6660209;-28.21854285175415
1739209686.6660228;-29.438486411369333
1739209686.6660247;-45.120503652039325
1739209686.6660268;-38.13080360867914
1739209686.6660287;-45.120503652039325
1739209686.6660306;-35.57807855764607
1739209686.6660326;-38.13080360867914
1739209686.6660345;-38.13080360867914
1739209686.6660366;-45.120503652039325
1739209686.6660385;-38.13080360867914
1739209686.6660404;-38.13080360867914
1739209686.6660423;-38.13080360867914
1739209686.6660445;-45.120503652039325
1739209686.6660464;-45.120503652039325
1739209686.6660483;-32.816014438256545
1739209686.6660502;-45.120503652039325
1739209686.666052;-32.816014438256545
1739209686.6660542;-28.58837851428586
1739209686.6660562;-45.120503652039325
1739209686.666058;-45.120503652039325
1739209686.66606;-33.981070128970906
1739209686.666062;-45.120503652039325
1739209686.666064;-45.120503652039325
1739209686.666066;-33.981070128970906
1739209686.6660678;-45.120503652039325
1739209686.66607;-38.13080360867914
1739209686.666072;-38.13080360867914
1739209686.6660738;-45.120503652039325
1739209686.6660757;-45.120503652039325
1739209686.6660776;-45.120503652039325
1739209686.6660798;-32.816014438256545
1739209686.6660817;-38.13080360867914
1739209686.6660836;-45.120503652039325
1739209686.6660855;-45.120503652039325
1739209686.6660876;-45.120503652039325
1739209686.6660895;-38.13080360867914
1739209686.6660914;-38.13080360867914
1739209686.6660933;-45.120503652039325
1739209686.6660953;-38.13080360867914
1739209686.6660974;-38.13080360867914
1739209686.6660993;-35.57807855764607
1739209686.6661012;-27.267205301931607
1739209686.6661031;-35.57807855764607
1739209686.6661053;-35.57807855764607
1739209686.6661072;-38.13080360867914
1739209686.666109;-33.981070128970906
1739209686.666111;-45.120503652039325
1739209686.6661131;-38.13080360867914
1739209686.666115;-38.13080360867914
1739209686.666117;-35.57807855764607
1739209686.6661189;-45.120503652039325
1739209686.6661208;-45.120503652039325
1739209686.666123;-38.13080360867914
1739209686.6661248;-45.120503652039325
1739209686.6661267;-45.120503652039325
1739209686.6661286;-38.13080360867914
1739209686.6661308;-35.57807855764607
1739209686.6661327;-38.13080360867914
1739209686.6661346;-45.120503652039325
1739209686.6661365;-45.120503652039325
1739209686.6661384;-35.57807855764607
1739209686.6661406;-38.13080360867914
1739209686.6661425;-45.120503652039325
1739209686.6661444;-45.120503652039325
1739209686.6661463;-38.13080360867914
1739209686.6661484;-35.57807855764607
1739209686.6661503;-38.13080360867914
1739209686.6661522;-38.13080360867914
1739209686.6661541;-35.57807855764607
1739209686.6661563;-38.13080360867914
1739209686.6661582;-38.13080360867914
1739209686.66616;-33.981070128970906
1739209686.666162;-45.120503652039325
1739209686.666164;-45.120503652039325
1739209686.666166;-35.57807855764607
1739209686.666168;-38.13080360867914
1739209686.66617;-35.57807855764607
1739209686.6661718;-38.13080360867914
1739209686.666174;-38.13080360867914
1739209686.6661758;-38.13080360867914
1739209686.6661777;-38.13080360867914
1739209686.6661797;-33.981070128970906
1739209686.6661818;-45.120503652039325
1739209686.6661837;-38.13080360867914
1739209686.6661856;-45.120503652039325
1739209686.6661875;-38.13080360867914
1739209686.6661894;-31.141103565318915
1739209686.6661916;-38.13080360867914
1739209686.6661935;-45.120503652039325
1739209686.6661954;-38.13080360867914
1739209686.6661973;-45.120503652039325
1739209686.6661994;-33.981070128970906
1739209686.6662014;-45.120503652039325
1739209686.6662033;-45.120503652039325
1739209686.6662052;-45.120503652039325
1739209686.666207;-45.120503652039325
1739209686.6662092;-45.120503652039325
1739209686.6662111;-33.981070128970906
1739209686.666213;-45.120503652039325
1739209686.666215;-45.120503652039325
1739209686.666217;-45.120503652039325
1739209686.666219;-45.120503652039325
1739209686.666221;-33.981070128970906
1739209686.6662228;-38.13080360867914
1739209686.666225;-38.13080360867914
1739209686.6662269;-38.13080360867914
1739209686.6662288;-35.57807855764607
1739209686.6662307;-35.57807855764607
1739209686.6662326;-45.120503652039325
1739209686.6662347;-45.120503652039325
1739209686.6662366;-45.120503652039325
1739209686.6662385;-45.120503652039325
1739209686.6662405;-45.120503652039325
1739209686.6662426;-45.120503652039325
1739209686.6662445;-45.120503652039325
1739209686.6662464;-45.120503652039325
1739209686.6662483;-45.120503652039325
1739209686.6662502;-38.13080360867914
1739209686.6662524;-45.120503652039325
1739209686.6662543;-45.120503652039325
1739209686.6662562;-45.120503652039325
1739209686.666258;-45.120503652039325
1739209686.6662602;-32.816014438256545
1739209686.6662621;-35.57807855764607
1739209686.666264;-45.120503652039325
1739209686.666266;-45.120503652039325
1739209686.666268;-35.57807855764607
1739209686.66627;-35.57807855764607
1739209686.666272;-45.120503652039325
1739209686.6662738;-45.120503652039325
1739209686.6662757;-45.120503652039325
1739209686.666278;-38.13080360867914
1739209686.6662798;-45.120503652039325
1739209686.6662817;-38.13080360867914
1739209686.6662836;-38.13080360867914
1739209686.6662858;-38.13080360867914
1739209686.6662877;-35.57807855764607
1739209686.6662896;-45.120503652039325
1739209686.6662915;-29.438486411369333
1739209686.6662934;-32.816014438256545
1739209686.6662955;-35.57807855764607
1739209686.6662974;-38.13080360867914
1739209686.6662993;-35.57807855764607
1739209686.6663013;-35.57807855764607
1739209686.6663034;-45.120503652039325
1739209686.6663053;-38.13080360867914
1739209686.6663072;-45.120503652039325
1739209686.666309;-45.120503652039325
1739209686.6663113;-38.13080360867914
1739209686.6663132;-45.120503652039325
1739209686.666315;-38.13080360867914
1739209686.666317;-38.13080360867914
1739209686.666319;-38.13080360867914
1739209686.666321;-45.120503652039325
1739209686.666323;-35.57807855764607
1739209686.6663249;-35.57807855764607
1739209686.6663268;-45.120503652039325
1739209686.666329;-45.120503652039325
1739209686.6663308;-35.57807855764607
1739209686.6663327;-35.57807855764607
1739209686.6663346;-45.120503652039325
1739209686.6663365;-45.120503652039325
1739209686.6663387;-38.13080360867914
1739209686.6663406;-38.13080360867914
1739209686.6663425;-45.120503652039325
1739209686.6663444;-45.120503652039325
1739209686.6663465;-45.120503652039325
1739209686.6663485;-45.120503652039325
1739209686.6663504;-45.120503652039325
1739209686.6663523;-33.981070128970906
1739209686.6663544;-45.120503652039325
1739209686.6663563;-45.120503652039325
1739209686.6663582;-38.13080360867914
1739209686.6663601;-35.57807855764607
1739209686.666362;-38.13080360867914
1739209686.6663642;-38.13080360867914
1739209686.666366;-38.13080360867914
1739209686.666368;-45.120503652039325
1739209686.66637;-26.991370085610736
1739209686.666372;-31.141103565318893
1739209686.666374;-45.120503652039325
1739209686.6663759;-38.13080360867914
1739209686.6663778;-38.13080360867914
1739209686.6663797;-35.57807855764607
1739209686.6663818;-45.120503652039325
1739209686.6663837;-38.13080360867914
1739209686.6663857;-45.120503652039325
1739209686.6663876;-45.120503652039325
1739209686.6663897;-38.13080360867914
1739209686.6663916;-45.120503652039325
1739209686.6663935;-38.13080360867914
1739209686.6663954;-45.120503652039325
1739209686.6663976;-38.13080360867914
1739209686.6663995;-45.120503652039325
1739209686.6664014;-31.141103565318893
1739209686.6664033;-27.8777449560314
1739209686.6664052;-45.120503652039325
1739209686.6664073;-38.13080360867914
1739209686.6664093;-35.57807855764607
1739209686.6664112;-33.981070128970906
1739209686.666413;-45.120503652039325
1739209686.6664152;-45.120503652039325
1739209686.6664171;-45.120503652039325
1739209686.666419;-33.981070128970956
1739209686.666421;-38.13080360867914
1739209686.6664228;-38.13080360867914
1739209686.666425;-38.13080360867914
1739209686.666427;-45.120503652039325
1739209686.6664288;-38.13080360867914
1739209686.6664307;-45.120503652039325
1739209686.6664329;-31.141103565318893
1739209686.6664348;-30.49652367304973
1739209686.6664367;-45.120503652039325
1739209686.6664386;-38.13080360867914
1739209686.6664407;-38.13080360867914
1739209686.6664426;-33.981070128970906
1739209686.6664445;-45.120503652039325
1739209686.6664464;-45.120503652039325
1739209686.6664484;-45.120503652039325
1739209686.6664505;-45.120503652039325
1739209686.6664524;-45.120503652039325
1739209686.6664543;-38.13080360867914
1739209686.6664562;-38.13080360867914
1739209686.6664584;-38.13080360867914
1739209686.6664603;-45.120503652039325
1739209686.6664622;-45.120503652039325
1739209686.666464;-45.120503652039325
1739209686.666466;-45.120503652039325
1739209686.6664681;-45.120503652039325
1739209686.66647;-38.13080360867914
1739209686.666472;-38.13080360867914
1739209686.6664739;-38.13080360867914
1739209686.666476;-45.120503652039325
1739209686.666478;-45.120503652039325
1739209686.6664798;-38.13080360867914
1739209686.6664817;-27.267205301931607
1739209686.6664839;-38.13080360867914
1739209686.6664858;-45.120503652039325
1739209686.6664877;-38.13080360867914
1739209686.6664896;-33.981070128970906
1739209686.6664915;-45.120503652039325
1739209686.6664937;-45.120503652039325
1739209686.6664956;-38.13080360867914
1739209686.6664975;-35.57807855764607
1739209686.6664994;-45.120503652039325
1739209686.6665015;-45.120503652039325
1739209686.6665034;-45.120503652039325
1739209686.6665053;-45.120503652039325
1739209686.6665072;-45.120503652039325
1739209686.6665094;-45.120503652039325
1739209686.6665113;-38.13080360867914
1739209686.6665132;-28.992665084841942
1739209686.666515;-45.120503652039325
1739209686.666517;-38.13080360867914
1739209686.6665192;-35.57807855764607
1739209686.666521;-38.13080360867914
1739209686.666523;-45.120503652039325
1739209686.666525;-45.120503652039325
1739209686.666527;-45.120503652039325
1739209686.666529;-38.13080360867914
1739209686.6665308;-38.13080360867914
1739209686.6665328;-45.120503652039325
1739209686.6665347;-45.120503652039325
1739209686.6665368;-38.13080360867914
1739209686.6665387;-45.120503652039325
1739209686.6665406;-38.13080360867914
1739209686.6665425;-35.57807855764607
1739209686.6665447;-38.13080360867914
1739209686.6665466;-45.120503652039325
1739209686.6665485;-38.13080360867914
1739209686.6665504;-38.13080360867914
1739209686.6665525;-38.13080360867914
1739209686.6665545;-45.120503652039325
1739209686.6665564;-38.13080360867914
1739209686.6665583;-45.120503652039325
1739209686.6665602;-38.13080360867914
1739209686.6665623;-38.13080360867914
1739209686.6665642;-35.57807855764607
1739209686.6665661;-45.120503652039325
1739209686.666568;-38.13080360867914
1739209686.6665702;-30.49652367304973
1739209686.666572;-38.13080360867914
1739209686.666574;-45.120503652039325
1739209686.666576;-45.120503652039325
1739209686.6665778;-35.57807855764607
1739209686.66658;-32.816014438256545
1739209686.6665819;-38.13080360867914
1739209686.6665838;-38.13080360867914
1739209686.6665857;-45.120503652039325
1739209686.6665878;-33.981070128970906
1739209686.6665897;-45.120503652039325
1739209686.6665916;-38.13080360867914
1739209686.6665936;-35.57807855764607
1739209686.6665957;-38.13080360867914
1739209686.6665976;-45.120503652039325
1739209686.6665995;-45.120503652039325
1739209686.6666014;-45.120503652039325
1739209686.6666033;-38.13080360867914
1739209686.6666055;-38.13080360867914
1739209686.6666074;-45.120503652039325
1739209686.6666093;-45.120503652039325
1739209686.6666112;-45.120503652039325
1739209686.6666133;-38.13080360867914
1739209686.6666152;-38.13080360867914
1739209686.6666172;-38.13080360867914
1739209686.666619;-38.13080360867914
1739209686.666621;-45.120503652039325
1739209686.666623;-45.120503652039325
1739209686.666625;-45.120503652039325
1739209686.666627;-45.120503652039325
1739209686.6666288;-38.13080360867914
1739209686.666631;-35.57807855764607
1739209686.666633;-45.120503652039325
1739209686.6666348;-45.120503652039325
1739209686.6666367;-38.13080360867914
1739209686.6666389;-45.120503652039325
1739209686.6666408;-32.816014438256545
1739209686.6666427;-38.13080360867914
1739209686.6666446;-45.120503652039325
1739209686.6666465;-38.13080360867914
1739209686.6666486;-35.57807855764607
1739209686.6666505;-38.13080360867914
1739209686.6666524;-38.13080360867914
1739209686.6666543;-38.13080360867914
1739209686.6666565;-45.120503652039325
1739209686.6666584;-38.13080360867914
1739209686.6666603;-35.57807855764607
1739209686.6666622;-35.57807855764607
1739209686.6666641;-45.120503652039325
1739209686.6666663;-38.13080360867914
1739209686.6666682;-38.13080360867914
1739209686.66667;-45.120503652039325
1739209686.666672;-33.981070128970906
1739209686.6666741;-45.120503652039325
1739209686.666676;-45.120503652039325
1739209686.666678;-38.13080360867914
1739209686.6666799;-35.57807855764607
1739209686.666682;-38.13080360867914
1739209686.666684;-45.120503652039325
1739209686.6666858;-45.120503652039325
1739209686.6666877;-45.120503652039325
1739209686.6666896;-38.13080360867914
1739209686.6666918;-38.13080360867914
1739209686.6666937;-45.120503652039325
1739209686.6666956;-45.120503652039325
1739209686.6666975;-45.120503652039325
1739209686.6666996;-33.981070128970906
1739209686.6667016;-45.120503652039325
1739209686.6667035;-45.120503652039325
1739209686.6667054;-45.120503652039325
1739209686.6667073;-38.13080360867914
1739209686.6667094;-45.120503652039325
1739209686.6667113;-33.981070128970906
1739209686.6667132;-45.120503652039325
1739209686.6667151;-38.13080360867914
1739209686.6667173;-38.13080360867914
1739209686.6667192;-45.120503652039325
1739209686.666721;-38.13080360867914
1739209686.666723;-35.57807855764607
1739209686.6667252;-32.816014438256545
1739209686.666727;-45.120503652039325
1739209686.666729;-45.120503652039325
1739209686.6667309;-35.57807855764607
1739209686.6667328;-38.13080360867914
1739209686.666735;-45.120503652039325
1739209686.6667368;-45.120503652039325
1739209686.6667387;-38.13080360867914
1739209686.6667407;-38.13080360867914
1739209686.6667428;-35.57807855764607
1739209686.6667447;-38.13080360867914
1739209686.6667466;-35.57807855764607
1739209686.6667485;-38.13080360867914
1739209686.6667504;-33.981070128970906
1739209686.6667526;-35.57807855764607
1739209686.6667545;-45.120503652039325
1739209686.6667564;-38.13080360867914
1739209686.6667583;-45.120503652039325
1739209686.6667604;-38.13080360867914
1739209686.6667624;-38.13080360867914
1739209686.6667643;-33.981070128970906
1739209686.6667662;-45.120503652039325
1739209686.6667683;-38.13080360867914
1739209686.6667702;-35.57807855764607
1739209686.6667721;-38.13080360867914
1739209686.666774;-45.120503652039325
1739209686.666776;-45.120503652039325
1739209686.666778;-35.57807855764607
1739209686.66678;-45.120503652039325
1739209686.666782;-33.981070128970906
1739209686.6667838;-30.49652367304973
1739209686.666786;-38.13080360867914
1739209686.6667879;-45.120503652039325
1739209686.6667898;-33.981070128970906
1739209686.6667917;-38.13080360867914
1739209686.6667936;-32.816014438256545
1739209686.6667957;-30.49652367304973
1739209686.6667976;-45.120503652039325
1739209686.6667995;-45.120503652039325
1739209686.6668015;-38.13080360867914
1739209686.6668036;-38.13080360867914
1739209686.6668055;-45.120503652039325
1739209686.6668074;-38.13080360867914
1739209686.6668093;-38.13080360867914
1739209686.6668115;-38.13080360867914
1739209686.6668134;-45.120503652039325
1739209686.6668153;-45.120503652039325
1739209686.6668172;-35.57807855764607
1739209686.666819;-38.13080360867914
1739209686.6668212;-38.13080360867914
1739209686.6668231;-45.120503652039325
1739209686.666825;-38.13080360867914
1739209686.666827;-45.120503652039325
1739209686.666829;-38.13080360867914
1739209686.666831;-27.267205301931607
1739209686.666833;-45.120503652039325
1739209686.6668348;-38.13080360867914
1739209686.6668367;-45.120503652039325
1739209686.666839;-33.981070128970906
1739209686.6668408;-45.120503652039325
1739209686.6668427;-45.120503652039325
1739209686.6668446;-45.120503652039325
1739209686.6668468;-32.81601443825658
1739209686.6668487;-38.13080360867914
1739209686.6668506;-45.120503652039325
1739209686.6668525;-38.13080360867914
1739209686.6668546;-45.120503652039325
1739209686.6668565;-45.120503652039325
1739209686.6668584;-38.13080360867914
1739209686.6668603;-35.57807855764607
1739209686.6668622;-27.267205301931607
1739209686.6668644;-38.13080360867914
1739209686.6668663;-38.13080360867914
1739209686.6668682;-35.57807855764607
1739209686.66687;-38.13080360867914
1739209686.6668723;-38.13080360867914
1739209686.6668742;-38.13080360867914
1739209686.666876;-45.120503652039325
1739209686.666878;-45.120503652039325
1739209686.6668801;-45.120503652039325
1739209686.666882;-45.120503652039325
1739209686.666884;-45.120503652039325
