CAN Message; 0x1a7:000029fdb49b6d7d
1739209867.480421;-45.120503652039325
1739209867.4804235;-45.120503652039325
1739209867.4804258;-35.57807855764607
1739209867.4804282;-45.120503652039325
1739209867.4804306;-38.13080360867914
1739209867.4804327;-45.120503652039325
1739209867.4804351;-45.120503652039325
1739209867.4804375;-45.120503652039325
1739209867.48044;-38.13080360867914
1739209867.4804423;-45.120503652039325
1739209867.4804447;-45.120503652039325
1739209867.480447;-45.120503652039325
1739209867.4804494;-38.13080360867914
1739209867.4804518;-38.13080360867914
1739209867.4804542;-45.120503652039325
1739209867.4804566;-45.120503652039325
1739209867.480459;-38.13080360867914
1739209867.4804611;-38.13080360867914
1739209867.4804635;-45.120503652039325
1739209867.480466;-30.49652367304973
1739209867.4804683;-32.816014438256545
1739209867.4804707;-45.120503652039325
1739209867.480473;-45.120503652039325
1739209867.4804754;-32.816014438256545
1739209867.4804778;-45.120503652039325
1739209867.4804802;-45.120503652039325
1739209867.4804826;-35.57807855764607
1739209867.480485;-38.13080360867914
1739209867.4804873;-45.120503652039325
1739209867.4804895;-38.13080360867914
1739209867.4804919;-45.120503652039325
1739209867.4804943;-45.120503652039325
1739209867.4804966;-45.120503652039325
1739209867.480499;-38.13080360867914
1739209867.4805014;-45.120503652039325
1739209867.4805038;-29.438486411369333
1739209867.4805062;-29.438486411369333
1739209867.4805086;-45.120503652039325
1739209867.480511;-45.120503652039325
1739209867.4805133;-32.816014438256545
1739209867.4805157;-35.57807855764607
1739209867.4805179;-45.120503652039325
1739209867.4805202;-45.120503652039325
1739209867.4805226;-45.120503652039325
1739209867.480525;-38.13080360867914
1739209867.4805274;-38.13080360867914
1739209867.4805298;-45.120503652039325
1739209867.4805322;-45.120503652039325
1739209867.4805346;-45.120503652039325
1739209867.480537;-38.13080360867914
1739209867.4805393;-38.13080360867914
1739209867.4805417;-45.120503652039325
1739209867.480544;-45.120503652039325
1739209867.4805462;-35.57807855764607
1739209867.4805486;-38.13080360867914
1739209867.480551;-45.120503652039325
1739209867.4805534;-45.120503652039325
1739209867.4805558;-38.13080360867914
1739209867.4805582;-35.57807855764607
1739209867.4805605;-35.57807855764607
1739209867.480563;-35.57807855764607
1739209867.4805653;-45.120503652039325
1739209867.4805677;-45.120503652039325
1739209867.48057;-35.57807855764607
1739209867.4805725;-33.981070128970906
1739209867.4805746;-45.120503652039325
1739209867.480577;-45.120503652039325
1739209867.4805794;-45.120503652039325
1739209867.4805818;-38.13080360867914
1739209867.4805841;-38.13080360867914
1739209867.4805865;-45.120503652039325
1739209867.480589;-38.13080360867914
1739209867.4805913;-35.57807855764607
1739209867.4805937;-45.120503652039325
1739209867.480596;-45.120503652039325
1739209867.4805984;-45.120503652039325
1739209867.4806008;-33.981070128970906
1739209867.480603;-38.13080360867914
1739209867.4806054;-38.13080360867914
1739209867.4806077;-45.120503652039325
1739209867.4806101;-45.120503652039325
1739209867.4806125;-38.13080360867914
1739209867.480615;-45.120503652039325
1739209867.4806173;-45.120503652039325
1739209867.4806197;-38.13080360867914
1739209867.480622;-38.13080360867914
1739209867.4806244;-38.13080360867914
1739209867.4806268;-38.13080360867914
1739209867.4806292;-45.120503652039325
1739209867.4806314;-45.120503652039325
1739209867.4806337;-45.120503652039325
1739209867.4806361;-35.57807855764607
1739209867.4806385;-38.13080360867914
1739209867.480641;-45.120503652039325
1739209867.4806433;-45.120503652039325
1739209867.4806457;-45.120503652039325
1739209867.480648;-32.816014438256545
1739209867.4806504;-38.13080360867914
1739209867.4806528;-38.13080360867914
1739209867.4806552;-45.120503652039325
1739209867.4806576;-31.141103565318915
1739209867.4806597;-33.981070128970906
1739209867.480662;-45.120503652039325
1739209867.4806645;-45.120503652039325
1739209867.4806669;-38.13080360867914
1739209867.4806693;-38.13080360867914
1739209867.4806716;-45.120503652039325
1739209867.480674;-38.13080360867914
1739209867.4806764;-38.13080360867914
1739209867.4806788;-38.13080360867914
1739209867.4806812;-38.13080360867914
1739209867.4806836;-38.13080360867914
1739209867.480686;-38.13080360867914
1739209867.480688;-45.120503652039325
1739209867.4806905;-45.120503652039325
1739209867.4806929;-45.120503652039325
1739209867.4806952;-38.13080360867914
1739209867.4806976;-45.120503652039325
1739209867.4807;-45.120503652039325
1739209867.4807024;-45.120503652039325
1739209867.4807048;-38.13080360867914
1739209867.4807072;-38.13080360867914
1739209867.4807096;-45.120503652039325
1739209867.480712;-45.120503652039325
1739209867.4807143;-33.981070128970906
1739209867.4807165;-31.141103565318915
1739209867.4807189;-38.13080360867914
1739209867.4807212;-38.13080360867914
1739209867.4807236;-45.120503652039325
1739209867.480726;-38.13080360867914
1739209867.4807284;-38.13080360867914
1739209867.4807308;-45.120503652039325
1739209867.4807332;-33.981070128970906
1739209867.4807355;-30.49652367304973
1739209867.480738;-45.120503652039325
1739209867.4807403;-38.13080360867914
1739209867.4807427;-45.120503652039325
1739209867.4807448;-45.120503652039325
1739209867.4807472;-45.120503652039325
1739209867.4807496;-38.13080360867914
1739209867.480752;-33.981070128970906
1739209867.4807544;-38.13080360867914
1739209867.4807568;-38.13080360867914
1739209867.4807591;-38.13080360867914
1739209867.4807615;-33.981070128970906
1739209867.480764;-35.57807855764607
1739209867.4807663;-38.13080360867914
1739209867.4807687;-38.13080360867914
1739209867.480771;-45.120503652039325
1739209867.4807734;-38.13080360867914
1739209867.4807756;-38.13080360867914
1739209867.480778;-38.13080360867914
1739209867.4807804;-45.120503652039325
1739209867.4807827;-38.13080360867914
1739209867.4807851;-35.57807855764607
1739209867.4807875;-45.120503652039325
1739209867.48079;-45.120503652039325
1739209867.4807923;-33.981070128970906
1739209867.4807947;-38.13080360867914
1739209867.480797;-38.13080360867914
1739209867.4807994;-35.57807855764607
1739209867.4808018;-45.120503652039325
1739209867.480804;-45.120503652039325
1739209867.4808064;-31.141103565318915
1739209867.4808087;-38.13080360867914
1739209867.480811;-38.13080360867914
1739209867.4808135;-38.13080360867914
1739209867.480816;-38.13080360867914
1739209867.4808183;-35.57807855764607
1739209867.4808207;-33.981070128970906
1739209867.480823;-45.120503652039325
1739209867.4808254;-38.13080360867914
1739209867.4808278;-38.13080360867914
1739209867.4808302;-35.57807855764607
1739209867.4808323;-35.57807855764607
1739209867.4808347;-35.57807855764607
1739209867.480837;-45.120503652039325
1739209867.4808395;-38.13080360867914
1739209867.4808419;-45.120503652039325
1739209867.4808443;-45.120503652039325
1739209867.4808466;-38.13080360867914
1739209867.480849;-45.120503652039325
1739209867.4808514;-38.13080360867914
1739209867.4808538;-38.13080360867914
1739209867.4808562;-45.120503652039325
1739209867.4808586;-33.981070128970906
1739209867.4808607;-45.120503652039325
1739209867.480863;-38.13080360867914
1739209867.4808655;-45.120503652039325
1739209867.4808679;-33.981070128970906
1739209867.4808702;-35.57807855764607
1739209867.4808726;-45.120503652039325
1739209867.480875;-31.141103565318915
1739209867.4808774;-33.981070128970906
1739209867.4808798;-33.981070128970906
1739209867.4808822;-38.13080360867914
1739209867.4808846;-45.120503652039325
1739209867.480887;-45.120503652039325
1739209867.480889;-38.13080360867914
1739209867.4808915;-45.120503652039325
1739209867.4808939;-45.120503652039325
1739209867.4808962;-45.120503652039325
1739209867.4808986;-38.13080360867914
1739209867.480901;-38.13080360867914
1739209867.4809034;-45.120503652039325
1739209867.4809058;-45.120503652039325
1739209867.4809082;-45.120503652039325
1739209867.4809105;-38.13080360867914
1739209867.480913;-45.120503652039325
1739209867.4809153;-33.981070128970906
1739209867.4809175;-38.13080360867914
1739209867.4809198;-45.120503652039325
1739209867.4809222;-38.13080360867914
1739209867.4809246;-35.57807855764607
1739209867.480927;-31.141103565318893
1739209867.4809294;-38.13080360867914
1739209867.4809318;-38.13080360867914
1739209867.4809341;-35.57807855764607
1739209867.4809365;-35.57807855764607
1739209867.480939;-45.120503652039325
1739209867.4809413;-38.13080360867914
1739209867.4809437;-45.120503652039325
1739209867.4809458;-45.120503652039325
1739209867.4809482;-38.13080360867914
1739209867.4809506;-38.13080360867914
1739209867.480953;-45.120503652039325
1739209867.4809554;-45.120503652039325
1739209867.4809577;-45.120503652039325
1739209867.4809601;-38.13080360867914
1739209867.4809625;-45.120503652039325
1739209867.480965;-45.120503652039325
1739209867.4809673;-38.13080360867914
1739209867.4809697;-33.981070128970906
1739209867.480972;-45.120503652039325
1739209867.4809742;-45.120503652039325
1739209867.4809766;-35.57807855764607
1739209867.480979;-38.13080360867914
1739209867.4809813;-32.816014438256545
1739209867.4809837;-29.438486411369333
1739209867.480986;-38.13080360867914
1739209867.4809885;-38.13080360867914
1739209867.480991;-38.13080360867914
1739209867.4809933;-35.57807855764607
1739209867.4809957;-45.120503652039325
1739209867.480998;-45.120503652039325
1739209867.4810004;-38.13080360867914
1739209867.4810026;-45.120503652039325
1739209867.481005;-38.13080360867914
1739209867.4810073;-35.57807855764607
1739209867.4810097;-38.13080360867914
1739209867.481012;-38.13080360867914
1739209867.4810145;-38.13080360867914
1739209867.4810169;-33.981070128970906
1739209867.4810193;-45.120503652039325
1739209867.4810216;-45.120503652039325
1739209867.481024;-45.120503652039325
1739209867.4810264;-45.120503652039325
1739209867.4810288;-38.13080360867914
1739209867.481031;-38.13080360867914
1739209867.4810333;-38.13080360867914
1739209867.4810357;-45.120503652039325
1739209867.481038;-38.13080360867914
1739209867.4810405;-38.13080360867914
1739209867.4810429;-38.13080360867914
1739209867.4810452;-38.13080360867914
1739209867.4810476;-45.120503652039325
1739209867.48105;-45.120503652039325
1739209867.4810524;-38.13080360867914
1739209867.4810548;-38.13080360867914
1739209867.4810572;-38.13080360867914
1739209867.4810593;-45.120503652039325
1739209867.4810617;-45.120503652039325
1739209867.481064;-38.13080360867914
1739209867.4810665;-38.13080360867914
1739209867.4810688;-38.13080360867914
1739209867.4810712;-45.120503652039325
1739209867.4810736;-45.120503652039325
1739209867.481076;-38.13080360867914
1739209867.4810784;-31.141103565318915
1739209867.4810808;-33.981070128970906
1739209867.4810832;-45.120503652039325
1739209867.4810855;-38.13080360867914
1739209867.4810877;-33.981070128970906
1739209867.48109;-38.13080360867914
1739209867.4810925;-45.120503652039325
1739209867.4810948;-45.120503652039325
1739209867.4810972;-45.120503652039325
1739209867.4810996;-45.120503652039325
1739209867.481102;-45.120503652039325
1739209867.4811044;-38.13080360867914
1739209867.4811068;-45.120503652039325
1739209867.4811091;-38.13080360867914
1739209867.4811115;-38.13080360867914
1739209867.481114;-38.13080360867914
1739209867.481116;-32.816014438256545
1739209867.4811184;-31.141103565318915
1739209867.4811208;-38.13080360867914
1739209867.4811232;-45.120503652039325
1739209867.4811256;-38.13080360867914
1739209867.481128;-45.120503652039325
1739209867.4811304;-45.120503652039325
1739209867.4811327;-45.120503652039325
1739209867.4811351;-33.981070128970906
1739209867.4811375;-33.981070128970906
1739209867.48114;-45.120503652039325
1739209867.4811423;-35.57807855764607
1739209867.4811444;-33.981070128970906
1739209867.4811468;-38.13080360867914
1739209867.4811492;-38.13080360867914
1739209867.4811516;-38.13080360867914
1739209867.481154;-33.981070128970906
1739209867.4811563;-33.981070128970906
1739209867.4811587;-45.120503652039325
1739209867.481161;-45.120503652039325
1739209867.4811635;-45.120503652039325
1739209867.481166;-45.120503652039325
1739209867.4811683;-45.120503652039325
1739209867.4811707;-45.120503652039325
1739209867.4811728;-45.120503652039325
1739209867.4811752;-31.141103565318915
1739209867.4811776;-35.57807855764607
1739209867.48118;-38.13080360867914
1739209867.4811823;-38.13080360867914
1739209867.4811847;-33.981070128970906
1739209867.481187;-33.981070128970906
1739209867.4811895;-38.13080360867914
1739209867.4811919;-33.981070128970906
1739209867.4811943;-29.438486411369347
1739209867.4811966;-45.120503652039325
1739209867.481199;-45.120503652039325
1739209867.4812012;-38.13080360867914
1739209867.4812036;-33.981070128970906
1739209867.481206;-38.13080360867914
1739209867.4812083;-38.13080360867914
1739209867.4812107;-35.57807855764607
1739209867.481213;-33.981070128970906
1739209867.4812155;-45.120503652039325
1739209867.4812179;-45.120503652039325
1739209867.4812202;-45.120503652039325
1739209867.4812226;-45.120503652039325
1739209867.481225;-38.13080360867914
1739209867.4812274;-38.13080360867914
1739209867.4812295;-45.120503652039325
1739209867.481232;-45.120503652039325
1739209867.4812343;-45.120503652039325
1739209867.4812367;-38.13080360867914
1739209867.481239;-45.120503652039325
1739209867.4812415;-38.13080360867914
1739209867.4812438;-35.57807855764607
1739209867.4812462;-35.57807855764607
1739209867.4812486;-38.13080360867914
1739209867.481251;-45.120503652039325
1739209867.4812534;-35.57807855764607
1739209867.4812558;-38.13080360867914
1739209867.481258;-45.120503652039325
1739209867.4812603;-38.13080360867914
1739209867.4812627;-35.57807855764607
1739209867.481265;-38.13080360867914
1739209867.4812675;-35.57807855764607
1739209867.4812698;-45.120503652039325
1739209867.4812722;-45.120503652039325
1739209867.4812746;-38.13080360867914
1739209867.481277;-38.13080360867914
1739209867.4812794;-45.120503652039325
1739209867.4812818;-45.120503652039325
1739209867.4812841;-33.981070128970906
1739209867.4812863;-38.13080360867914
1739209867.4812887;-45.120503652039325
1739209867.481291;-45.120503652039325
1739209867.4812934;-38.13080360867914
1739209867.4812958;-45.120503652039325
1739209867.4812982;-38.13080360867914
1739209867.4813006;-45.120503652039325
1739209867.481303;-31.141103565318893
1739209867.4813054;-38.13080360867914
1739209867.4813077;-38.13080360867914
1739209867.4813101;-32.816014438256545
1739209867.4813125;-45.120503652039325
1739209867.4813147;-45.120503652039325
1739209867.481317;-45.120503652039325
1739209867.4813194;-35.57807855764607
1739209867.4813218;-38.13080360867914
1739209867.4813242;-45.120503652039325
1739209867.4813266;-45.120503652039325
1739209867.481329;-45.120503652039325
1739209867.4813313;-33.981070128970906
1739209867.4813337;-35.57807855764607
1739209867.481336;-38.13080360867914
1739209867.4813385;-45.120503652039325
1739209867.481341;-45.120503652039325
1739209867.481343;-45.120503652039325
1739209867.4813454;-35.57807855764607
1739209867.4813478;-35.57807855764607
1739209867.4813502;-45.120503652039325
1739209867.4813526;-45.120503652039325
1739209867.481355;-32.816014438256545
1739209867.4813573;-35.57807855764607
1739209867.4813597;-45.120503652039325
1739209867.481362;-45.120503652039325
1739209867.4813645;-35.57807855764607
1739209867.4813669;-35.57807855764607
1739209867.4813693;-45.120503652039325
1739209867.4813716;-45.120503652039325
1739209867.4813738;-45.120503652039325
1739209867.4813762;-45.120503652039325
1739209867.4813786;-45.120503652039325
1739209867.481381;-45.120503652039325
1739209867.4813833;-38.13080360867914
1739209867.4813857;-45.120503652039325
1739209867.481388;-45.120503652039325
1739209867.4813905;-45.120503652039325
1739209867.4813929;-33.981070128970906
1739209867.4813952;-38.13080360867914
1739209867.4813976;-35.57807855764607
1739209867.4814;-38.13080360867914
1739209867.4814022;-38.13080360867914
1739209867.4814045;-28.58837851428586
1739209867.481407;-38.13080360867914
1739209867.4814093;-38.13080360867914
1739209867.4814117;-45.120503652039325
1739209867.481414;-45.120503652039325
1739209867.4814165;-33.981070128970906
1739209867.4814188;-38.13080360867914
1739209867.4814212;-45.120503652039325
1739209867.4814236;-38.13080360867914
1739209867.481426;-45.120503652039325
1739209867.4814284;-45.120503652039325
1739209867.4814305;-38.13080360867914
1739209867.481433;-45.120503652039325
1739209867.4814353;-45.120503652039325
1739209867.4814377;-45.120503652039325
1739209867.48144;-38.13080360867914
1739209867.4814425;-26.991370085610722
1739209867.4814448;-38.13080360867914
1739209867.4814472;-45.120503652039325
1739209867.4814496;-35.57807855764607
1739209867.481452;-32.816014438256545
1739209867.4814544;-38.13080360867914
1739209867.4814568;-38.13080360867914
1739209867.481459;-38.13080360867914
1739209867.4814613;-45.120503652039325
1739209867.4814637;-45.120503652039325
1739209867.481466;-38.13080360867914
1739209867.4814684;-45.120503652039325
1739209867.4814708;-45.120503652039325
1739209867.4814732;-45.120503652039325
1739209867.4814756;-38.13080360867914
1739209867.481478;-38.13080360867914
1739209867.4814804;-38.13080360867914
1739209867.4814827;-45.120503652039325
1739209867.4814851;-38.13080360867914
1739209867.4814873;-45.120503652039325
1739209867.4814897;-45.120503652039325
1739209867.481492;-45.120503652039325
1739209867.4814944;-45.120503652039325
1739209867.4814968;-45.120503652039325
1739209867.4814992;-27.267205301931607
1739209867.4815016;-33.981070128970906
1739209867.481504;-38.13080360867914
1739209867.4815063;-38.13080360867914
1739209867.4815087;-30.49652367304973
1739209867.481511;-38.13080360867914
1739209867.4815135;-45.120503652039325
1739209867.4815156;-38.13080360867914
1739209867.481518;-35.57807855764607
1739209867.4815204;-38.13080360867914
1739209867.4815228;-33.981070128970906
1739209867.4815252;-45.120503652039325
1739209867.4815276;-45.120503652039325
1739209867.48153;-45.120503652039325
1739209867.4815323;-45.120503652039325
1739209867.4815347;-45.120503652039325
1739209867.481537;-45.120503652039325
1739209867.4815395;-35.57807855764607
1739209867.4815419;-38.13080360867914
1739209867.481544;-35.57807855764607
1739209867.4815464;-32.816014438256545
1739209867.4815488;-45.120503652039325
1739209867.4815512;-45.120503652039325
1739209867.4815536;-33.981070128970906
1739209867.481556;-33.981070128970906
1739209867.4815583;-38.13080360867914
1739209867.4815607;-45.120503652039325
1739209867.481563;-38.13080360867914
1739209867.4815655;-35.57807855764607
1739209867.4815679;-38.13080360867914
1739209867.4815702;-35.57807855764607
1739209867.4815724;-45.120503652039325
1739209867.4815748;-45.120503652039325
1739209867.4815772;-45.120503652039325
1739209867.4815795;-38.13080360867914
1739209867.481582;-45.120503652039325
1739209867.4815843;-45.120503652039325
1739209867.4815867;-45.120503652039325
1739209867.481589;-45.120503652039325
1739209867.4815915;-45.120503652039325
1739209867.4815938;-45.120503652039325
1739209867.4815962;-45.120503652039325
1739209867.4815986;-45.120503652039325
1739209867.4816008;-38.13080360867914
1739209867.4816031;-38.13080360867914
1739209867.4816055;-45.120503652039325
1739209867.481608;-45.120503652039325
1739209867.4816103;-38.13080360867914
1739209867.4816127;-35.57807855764607
1739209867.481615;-33.981070128970906
1739209867.4816175;-45.120503652039325
1739209867.4816198;-38.13080360867914
1739209867.4816222;-35.57807855764607
1739209867.4816246;-35.57807855764607
1739209867.481627;-38.13080360867914
1739209867.4816291;-38.13080360867914
1739209867.4816315;-38.13080360867914
1739209867.481634;-45.120503652039325
1739209867.4816363;-38.13080360867914
1739209867.4816387;-38.13080360867914
1739209867.481641;-45.120503652039325
1739209867.4816434;-45.120503652039325
1739209867.4816458;-45.120503652039325
1739209867.4816482;-45.120503652039325
1739209867.4816506;-45.120503652039325
1739209867.481653;-33.981070128970906
1739209867.4816554;-38.13080360867914
1739209867.4816575;-45.120503652039325
1739209867.48166;-35.57807855764607
1739209867.4816623;-38.13080360867914
1739209867.4816647;-45.120503652039325
1739209867.481667;-35.57807855764607
1739209867.4816694;-32.816014438256545
1739209867.4816718;-38.13080360867914
1739209867.4816742;-45.120503652039325
1739209867.4816766;-32.816014438256545
1739209867.481679;-32.816014438256545
1739209867.4816813;-38.13080360867914
1739209867.4816837;-38.13080360867914
1739209867.4816859;-45.120503652039325
1739209867.4816883;-38.13080360867914
1739209867.4816906;-45.120503652039325
1739209867.481693;-45.120503652039325
1739209867.4816954;-38.13080360867914
1739209867.4816978;-45.120503652039325
1739209867.4817002;-45.120503652039325
1739209867.4817026;-45.120503652039325
1739209867.481705;-38.13080360867914
1739209867.4817073;-33.981070128970906
1739209867.4817097;-30.49652367304973
1739209867.481712;-33.981070128970906
1739209867.4817142;-38.13080360867914
1739209867.4817166;-38.13080360867914
1739209867.481719;-31.141103565318915
1739209867.4817214;-38.13080360867914
1739209867.4817238;-45.120503652039325
1739209867.4817262;-45.120503652039325
1739209867.4817286;-38.13080360867914
1739209867.481731;-45.120503652039325
1739209867.4817333;-35.57807855764607
1739209867.4817357;-35.57807855764607
1739209867.481738;-38.13080360867914
1739209867.4817405;-38.13080360867914
1739209867.4817426;-38.13080360867914
1739209867.481745;-31.141103565318893
1739209867.4817474;-38.13080360867914
1739209867.4817498;-45.120503652039325
1739209867.4817522;-38.13080360867914
1739209867.4817545;-45.120503652039325
1739209867.481757;-45.120503652039325
1739209867.4817593;-38.13080360867914
1739209867.4817617;-38.13080360867914
1739209867.481764;-45.120503652039325
1739209867.4817665;-29.438486411369333
1739209867.4817688;-31.141103565318893
1739209867.481771;-38.13080360867914
1739209867.4817734;-38.13080360867914
1739209867.4817758;-45.120503652039325
1739209867.4817781;-45.120503652039325
1739209867.4817805;-45.120503652039325
1739209867.481783;-45.120503652039325
1739209867.4817853;-45.120503652039325
1739209867.4817877;-38.13080360867914
1739209867.48179;-38.13080360867914
1739209867.4817924;-38.13080360867914
1739209867.4817948;-38.13080360867914
1739209867.4817972;-45.120503652039325
1739209867.4817994;-38.13080360867914
1739209867.4818017;-33.981070128970906
1739209867.4818041;-45.120503652039325
1739209867.4818065;-45.120503652039325
1739209867.481809;-45.120503652039325
1739209867.4818113;-38.13080360867914
1739209867.4818137;-45.120503652039325
1739209867.481816;-38.13080360867914
1739209867.4818184;-35.57807855764607
1739209867.4818208;-38.13080360867914
1739209867.4818232;-33.981070128970906
1739209867.4818256;-38.13080360867914
1739209867.4818277;-45.120503652039325
1739209867.4818301;-38.13080360867914
1739209867.4818325;-32.816014438256545
1739209867.481835;-38.13080360867914
1739209867.4818373;-45.120503652039325
1739209867.4818397;-45.120503652039325
1739209867.481842;-45.120503652039325
1739209867.4818444;-45.120503652039325
1739209867.4818468;-45.120503652039325
1739209867.4818492;-45.120503652039325
1739209867.4818516;-38.13080360867914
1739209867.481854;-38.13080360867914
1739209867.481856;-38.13080360867914
1739209867.4818585;-45.120503652039325
1739209867.4818609;-38.13080360867914
1739209867.4818633;-38.13080360867914
1739209867.4818656;-38.13080360867914
1739209867.481868;-35.57807855764607
1739209867.4818704;-45.120503652039325
1739209867.4818728;-45.120503652039325
1739209867.4818752;-35.57807855764607
1739209867.4818776;-35.57807855764607
1739209867.48188;-38.13080360867914
1739209867.4818823;-38.13080360867914
1739209867.4818845;-38.13080360867914
1739209867.4818869;-35.57807855764607
1739209867.4818892;-45.120503652039325
1739209867.4818916;-38.13080360867914
1739209867.481894;-33.981070128970906
1739209867.4818964;-38.13080360867914
1739209867.4818988;-45.120503652039325
1739209867.4819012;-31.141103565318915
1739209867.4819036;-38.13080360867914
1739209867.481906;-45.120503652039325
1739209867.4819083;-38.13080360867914
1739209867.4819107;-33.981070128970906
1739209867.4819129;-38.13080360867914
1739209867.4819152;-45.120503652039325
1739209867.4819176;-35.57807855764607
1739209867.48192;-35.57807855764607
1739209867.4819224;-45.120503652039325
1739209867.4819248;-45.120503652039325
1739209867.4819272;-38.13080360867914
1739209867.4819295;-45.120503652039325
1739209867.481932;-45.120503652039325
1739209867.4819343;-45.120503652039325
1739209867.4819367;-45.120503652039325
1739209867.481939;-38.13080360867914
1739209867.4819412;-38.13080360867914
1739209867.4819436;-38.13080360867914
1739209867.481946;-35.57807855764607
1739209867.4819484;-35.57807855764607
1739209867.4819508;-45.120503652039325
1739209867.4819531;-33.981070128970906
1739209867.4819555;-45.120503652039325
1739209867.48196;-28.992665084841942
1739209867.4819648;-33.981070128970906
1739209867.4819694;-38.13080360867914
1739209867.4819741;-45.120503652039325
1739209867.4819787;-33.981070128970906
1739209867.4819834;-38.13080360867914
1739209867.481988;-45.120503652039325
1739209867.4819925;-38.13080360867914
1739209867.4819973;-38.13080360867914
1739209867.4820018;-38.13080360867914
1739209867.4820065;-45.120503652039325
1739209867.482011;-45.120503652039325
1739209867.4820156;-38.13080360867914
1739209867.4820204;-38.13080360867914
1739209867.482025;-45.120503652039325
1739209867.4820297;-45.120503652039325
1739209867.4820342;-38.13080360867914
1739209867.482039;-38.13080360867914
1739209867.4820435;-45.120503652039325
1739209867.482048;-45.120503652039325
1739209867.4820528;-38.13080360867914
1739209867.4820573;-38.13080360867914
1739209867.482062;-38.13080360867914
1739209867.4820666;-45.120503652039325
1739209867.4820714;-45.120503652039325
1739209867.482076;-33.981070128970906
1739209867.4820805;-32.816014438256545
1739209867.4820852;-45.120503652039325
1739209867.4820898;-38.13080360867914
1739209867.4820945;-38.13080360867914
1739209867.482099;-33.981070128970906
1739209867.4821036;-38.13080360867914
1739209867.4821084;-38.13080360867914
1739209867.482113;-31.141103565318915
1739209867.4821177;-45.120503652039325
1739209867.4821222;-45.120503652039325
1739209867.482127;-38.13080360867914
1739209867.4821315;-45.120503652039325
1739209867.482136;-45.120503652039325
1739209867.4821408;-45.120503652039325
1739209867.4821453;-38.13080360867914
1739209867.48215;-38.13080360867914
1739209867.4821546;-45.120503652039325
1739209867.4821594;-38.13080360867914
1739209867.482164;-38.13080360867914
1739209867.4821684;-38.13080360867914
1739209867.4821732;-45.120503652039325
1739209867.4821777;-45.120503652039325
1739209867.4821825;-45.120503652039325
1739209867.482187;-45.120503652039325
1739209867.4821916;-45.120503652039325
1739209867.4821963;-38.13080360867914
1739209867.4822009;-45.120503652039325
1739209867.4822056;-35.57807855764607
1739209867.4822102;-38.13080360867914
1739209867.482215;-45.120503652039325
1739209867.4822195;-32.816014438256545
1739209867.482224;-38.13080360867914
1739209867.4822288;-45.120503652039325
1739209867.4822333;-38.13080360867914
1739209867.482238;-38.13080360867914
1739209867.4822426;-45.120503652039325
1739209867.4822474;-45.120503652039325
1739209867.482252;-45.120503652039325
1739209867.4822564;-45.120503652039325
1739209867.4822612;-45.120503652039325
1739209867.4822657;-38.13080360867914
1739209867.4822705;-38.13080360867914
1739209867.482275;-45.120503652039325
1739209867.4822795;-35.57807855764607
1739209867.4822843;-38.13080360867914
1739209867.4822888;-45.120503652039325
1739209867.4822936;-38.13080360867914
1739209867.4822981;-38.13080360867914
1739209867.482303;-45.120503652039325
1739209867.4823074;-38.13080360867914
1739209867.482312;-45.120503652039325
1739209867.4823167;-45.120503652039325
1739209867.4823213;-45.120503652039325
1739209867.482326;-45.120503652039325
1739209867.4823306;-38.13080360867914
1739209867.4823353;-45.120503652039325
1739209867.4823399;-45.120503652039325
1739209867.4823444;-38.13080360867914
1739209867.4823492;-38.13080360867914
1739209867.4823537;-33.981070128970906
1739209867.4823585;-38.13080360867914
1739209867.482363;-35.57807855764607
1739209867.4823675;-45.120503652039325
1739209867.4823723;-35.57807855764607
1739209867.4823768;-30.49652367304973
1739209867.4823816;-38.13080360867914
1739209867.482386;-45.120503652039325
1739209867.4823909;-35.57807855764607
1739209867.4823954;-35.57807855764607
1739209867.4824;-45.120503652039325
1739209867.4824047;-45.120503652039325
1739209867.4824092;-38.13080360867914
1739209867.482414;-35.57807855764607
1739209867.4824185;-45.120503652039325
1739209867.4824233;-35.57807855764607
1739209867.4824278;-45.120503652039325
1739209867.4824324;-45.120503652039325
1739209867.4824371;-38.13080360867914
1739209867.4824417;-38.13080360867914
1739209867.4824464;-45.120503652039325
1739209867.482451;-45.120503652039325
1739209867.4824555;-35.57807855764607
1739209867.4824603;-38.13080360867914
1739209867.4824648;-38.13080360867914
1739209867.4824696;-45.120503652039325
1739209867.482474;-38.13080360867914
1739209867.4824789;-45.120503652039325
1739209867.4824834;-31.141103565318893
1739209867.482488;-29.438486411369333
1739209867.4824927;-38.13080360867914
1739209867.4824972;-38.13080360867914
1739209867.482502;-33.981070128970906
1739209867.4825065;-35.57807855764607
1739209867.4825113;-45.120503652039325
1739209867.4825158;-38.13080360867914
1739209867.4825203;-38.13080360867914
1739209867.482525;-45.120503652039325
1739209867.4825296;-38.13080360867914
1739209867.4825344;-45.120503652039325
1739209867.482539;-45.120503652039325
1739209867.4825435;-45.120503652039325
1739209867.4825482;-38.13080360867914
1739209867.4825528;-38.13080360867914
1739209867.4825575;-45.120503652039325
1739209867.482562;-45.120503652039325
1739209867.4825668;-45.120503652039325
1739209867.4825714;-38.13080360867914
1739209867.482576;-38.13080360867914
1739209867.4825807;-45.120503652039325
1739209867.4825852;-38.13080360867914
