CAN Message; 0x62:035c165d36d332ad
1739209719.1911235;-45.120503652039325
1739209719.1911259;-45.120503652039325
1739209719.191128;-45.120503652039325
1739209719.1911302;-45.120503652039325
1739209719.1911325;-45.120503652039325
1739209719.1911347;-38.13080360867914
1739209719.1911368;-45.120503652039325
1739209719.1911392;-45.120503652039325
1739209719.1911414;-38.13080360867914
1739209719.1911438;-38.13080360867914
1739209719.191146;-38.13080360867914
1739209719.191148;-45.120503652039325
1739209719.1911504;-38.13080360867914
1739209719.1911526;-38.13080360867914
1739209719.1911547;-33.981070128970906
1739209719.191157;-28.58837851428586
1739209719.1911592;-45.120503652039325
1739209719.1911614;-45.120503652039325
1739209719.1911638;-38.13080360867914
1739209719.191166;-32.816014438256545
1739209719.1911683;-45.120503652039325
1739209719.1911705;-35.57807855764607
1739209719.1911726;-45.120503652039325
1739209719.191175;-31.141103565318943
1739209719.1911771;-45.120503652039325
1739209719.1911793;-38.13080360867914
1739209719.1911817;-45.120503652039325
1739209719.1911838;-45.120503652039325
1739209719.191186;-35.57807855764607
1739209719.1911883;-45.120503652039325
1739209719.1911905;-35.57807855764607
1739209719.1911929;-32.816014438256545
1739209719.191195;-38.13080360867914
1739209719.1911972;-38.13080360867914
1739209719.1911995;-45.120503652039325
1739209719.1912017;-38.13080360867914
1739209719.1912038;-45.120503652039325
1739209719.1912062;-38.13080360867914
1739209719.1912084;-45.120503652039325
1739209719.1912105;-45.120503652039325
1739209719.191213;-45.120503652039325
1739209719.191215;-45.120503652039325
1739209719.1912174;-45.120503652039325
1739209719.1912196;-45.120503652039325
1739209719.1912217;-45.120503652039325
1739209719.191224;-38.13080360867914
1739209719.1912262;-38.13080360867914
1739209719.1912284;-45.120503652039325
1739209719.1912308;-38.13080360867914
1739209719.191233;-38.13080360867914
1739209719.191235;-38.13080360867914
1739209719.1912374;-45.120503652039325
1739209719.1912396;-38.13080360867914
1739209719.191242;-38.13080360867914
1739209719.1912441;-38.13080360867914
1739209719.1912463;-28.992665084841942
1739209719.1912487;-38.13080360867914
1739209719.1912508;-38.13080360867914
1739209719.191253;-38.13080360867914
1739209719.1912553;-32.816014438256545
1739209719.1912575;-45.120503652039325
1739209719.1912596;-45.120503652039325
1739209719.191262;-38.13080360867914
1739209719.1912642;-32.81601443825658
1739209719.1912665;-45.120503652039325
1739209719.1912687;-45.120503652039325
1739209719.1912708;-33.981070128970906
1739209719.1912732;-38.13080360867914
1739209719.1912754;-38.13080360867914
1739209719.1912775;-45.120503652039325
1739209719.19128;-38.13080360867914
1739209719.191282;-33.981070128970906
1739209719.1912844;-38.13080360867914
1739209719.1912866;-45.120503652039325
1739209719.1912887;-45.120503652039325
1739209719.191291;-45.120503652039325
1739209719.1912932;-45.120503652039325
1739209719.1912954;-38.13080360867914
1739209719.1912978;-38.13080360867914
1739209719.1913;-33.981070128970906
1739209719.191302;-38.13080360867914
1739209719.1913044;-45.120503652039325
1739209719.1913066;-45.120503652039325
1739209719.191309;-33.981070128970906
1739209719.1913111;-38.13080360867914
1739209719.1913133;-45.120503652039325
1739209719.1913157;-45.120503652039325
1739209719.1913178;-38.13080360867914
1739209719.19132;-45.120503652039325
1739209719.1913223;-45.120503652039325
1739209719.1913245;-45.120503652039325
1739209719.1913266;-45.120503652039325
1739209719.191329;-45.120503652039325
1739209719.1913311;-45.120503652039325
1739209719.1913335;-38.13080360867914
1739209719.1913357;-38.13080360867914
1739209719.1913378;-38.13080360867914
1739209719.1913402;-35.57807855764607
1739209719.1913424;-45.120503652039325
1739209719.1913445;-45.120503652039325
1739209719.191347;-38.13080360867914
1739209719.191349;-45.120503652039325
1739209719.1913512;-45.120503652039325
1739209719.1913536;-45.120503652039325
1739209719.1913557;-38.13080360867914
1739209719.191358;-45.120503652039325
1739209719.1913602;-45.120503652039325
1739209719.1913624;-38.13080360867914
1739209719.1913648;-32.816014438256545
1739209719.191367;-38.13080360867914
1739209719.191369;-45.120503652039325
1739209719.1913714;-45.120503652039325
1739209719.1913736;-45.120503652039325
1739209719.1913757;-45.120503652039325
1739209719.191378;-45.120503652039325
1739209719.1913803;-45.120503652039325
1739209719.1913826;-45.120503652039325
1739209719.1913848;-32.816014438256545
1739209719.191387;-38.13080360867914
1739209719.1913893;-38.13080360867914
1739209719.1913915;-30.49652367304973
1739209719.1913936;-45.120503652039325
1739209719.191396;-45.120503652039325
1739209719.1913981;-45.120503652039325
1739209719.1914005;-38.13080360867914
1739209719.1914027;-45.120503652039325
1739209719.1914048;-45.120503652039325
1739209719.1914072;-45.120503652039325
1739209719.1914093;-45.120503652039325
1739209719.1914115;-45.120503652039325
1739209719.1914139;-38.13080360867914
1739209719.191416;-38.13080360867914
1739209719.1914182;-45.120503652039325
1739209719.1914206;-45.120503652039325
1739209719.1914227;-45.120503652039325
1739209719.191425;-38.13080360867914
1739209719.1914272;-45.120503652039325
1739209719.1914294;-45.120503652039325
1739209719.1914318;-35.57807855764607
1739209719.191434;-38.13080360867914
1739209719.191436;-38.13080360867914
1739209719.1914384;-38.13080360867914
1739209719.1914406;-38.13080360867914
1739209719.1914427;-45.120503652039325
1739209719.191445;-28.58837851428586
1739209719.1914473;-38.13080360867914
1739209719.1914496;-45.120503652039325
1739209719.1914518;-38.13080360867914
1739209719.191454;-35.57807855764607
1739209719.1914563;-38.13080360867914
1739209719.1914585;-38.13080360867914
1739209719.1914606;-38.13080360867914
1739209719.191463;-33.981070128970956
1739209719.1914651;-45.120503652039325
1739209719.1914673;-45.120503652039325
1739209719.1914697;-38.13080360867914
1739209719.1914718;-45.120503652039325
1739209719.1914742;-45.120503652039325
1739209719.1914763;-38.13080360867914
1739209719.1914785;-38.13080360867914
1739209719.1914809;-28.58837851428586
1739209719.191483;-32.816014438256545
1739209719.1914852;-38.13080360867914
1739209719.1914876;-35.57807855764607
1739209719.1914897;-35.57807855764607
1739209719.1914918;-38.13080360867914
1739209719.1914942;-45.120503652039325
1739209719.1914964;-38.13080360867914
1739209719.1914988;-45.120503652039325
1739209719.191501;-45.120503652039325
1739209719.191503;-45.120503652039325
1739209719.1915054;-45.120503652039325
1739209719.1915076;-38.13080360867914
1739209719.1915097;-38.13080360867914
1739209719.191512;-38.13080360867914
1739209719.1915143;-32.816014438256545
1739209719.1915164;-45.120503652039325
1739209719.1915188;-45.120503652039325
1739209719.191521;-35.57807855764607
1739209719.1915233;-35.57807855764607
1739209719.1915255;-45.120503652039325
1739209719.1915276;-45.120503652039325
1739209719.19153;-33.981070128970906
1739209719.1915321;-38.13080360867914
1739209719.1915343;-32.816014438256545
1739209719.1915367;-32.816014438256545
1739209719.1915388;-35.57807855764607
1739209719.1915412;-32.816014438256545
1739209719.1915433;-38.13080360867914
1739209719.1915455;-38.13080360867914
1739209719.1915479;-38.13080360867914
1739209719.19155;-32.816014438256545
1739209719.1915522;-45.120503652039325
1739209719.1915545;-45.120503652039325
1739209719.1915567;-38.13080360867914
1739209719.1915588;-38.13080360867914
1739209719.1915612;-38.13080360867914
1739209719.1915634;-45.120503652039325
1739209719.1915658;-35.57807855764607
1739209719.191568;-35.57807855764607
1739209719.19157;-45.120503652039325
1739209719.1915724;-38.13080360867914
1739209719.1915746;-38.13080360867914
1739209719.1915767;-45.120503652039325
1739209719.191579;-45.120503652039325
1739209719.1915812;-45.120503652039325
1739209719.1915834;-35.57807855764607
1739209719.1915858;-35.57807855764607
1739209719.191588;-38.13080360867914
1739209719.1915903;-38.13080360867914
1739209719.1915925;-38.13080360867914
1739209719.1915946;-45.120503652039325
1739209719.191597;-38.13080360867914
1739209719.1915991;-45.120503652039325
1739209719.1916013;-45.120503652039325
1739209719.1916037;-33.981070128970906
1739209719.1916058;-38.13080360867914
1739209719.191608;-45.120503652039325
1739209719.1916103;-38.13080360867914
1739209719.1916125;-35.57807855764607
1739209719.1916149;-45.120503652039325
1739209719.191617;-45.120503652039325
1739209719.1916192;-38.13080360867914
1739209719.1916215;-45.120503652039325
1739209719.1916237;-38.13080360867914
1739209719.1916258;-38.13080360867914
1739209719.1916282;-35.57807855764607
1739209719.1916304;-35.57807855764607
1739209719.1916325;-38.13080360867914
1739209719.191635;-38.13080360867914
1739209719.191637;-38.13080360867914
1739209719.1916394;-38.13080360867914
1739209719.1916416;-45.120503652039325
1739209719.1916437;-45.120503652039325
1739209719.191646;-32.816014438256545
1739209719.1916482;-38.13080360867914
1739209719.1916504;-45.120503652039325
1739209719.1916528;-38.13080360867914
1739209719.191655;-35.57807855764607
1739209719.1916573;-35.57807855764607
1739209719.1916595;-38.13080360867914
1739209719.1916616;-45.120503652039325
1739209719.191664;-45.120503652039325
1739209719.1916661;-45.120503652039325
1739209719.1916683;-45.120503652039325
1739209719.1916707;-45.120503652039325
1739209719.1916728;-38.13080360867914
1739209719.191675;-31.141103565318915
1739209719.1916773;-38.13080360867914
1739209719.1916795;-38.13080360867914
1739209719.1916819;-33.981070128970906
1739209719.191684;-38.13080360867914
1739209719.1916862;-38.13080360867914
1739209719.1916885;-38.13080360867914
1739209719.1916907;-45.120503652039325
1739209719.1916928;-38.13080360867914
1739209719.1916952;-38.13080360867914
1739209719.1916974;-33.981070128970906
1739209719.1916995;-38.13080360867914
1739209719.191702;-38.13080360867914
1739209719.191704;-45.120503652039325
1739209719.1917064;-38.13080360867914
1739209719.1917086;-45.120503652039325
1739209719.1917107;-45.120503652039325
1739209719.191713;-45.120503652039325
1739209719.1917152;-38.13080360867914
1739209719.1917174;-28.992665084841942
1739209719.1917198;-33.981070128970906
1739209719.191722;-38.13080360867914
1739209719.191724;-38.13080360867914
1739209719.1917264;-33.981070128970906
1739209719.1917286;-38.13080360867914
1739209719.191731;-38.13080360867914
1739209719.1917331;-38.13080360867914
1739209719.1917353;-38.13080360867914
1739209719.1917377;-38.13080360867914
1739209719.1917398;-45.120503652039325
1739209719.191742;-38.13080360867914
1739209719.1917443;-38.13080360867914
1739209719.1917465;-45.120503652039325
1739209719.1917486;-45.120503652039325
1739209719.191751;-45.120503652039325
1739209719.1917531;-45.120503652039325
1739209719.1917555;-45.120503652039325
1739209719.1917577;-45.120503652039325
1739209719.1917598;-38.13080360867914
1739209719.1917622;-45.120503652039325
1739209719.1917644;-38.13080360867914
1739209719.1917665;-38.13080360867914
1739209719.191769;-33.981070128970906
1739209719.191771;-31.141103565318915
1739209719.1917734;-45.120503652039325
1739209719.1917756;-38.13080360867914
1739209719.1917777;-38.13080360867914
1739209719.19178;-45.120503652039325
1739209719.1917822;-38.13080360867914
1739209719.1917844;-38.13080360867914
1739209719.1917868;-38.13080360867914
1739209719.191789;-31.14110356531892
1739209719.191791;-38.13080360867914
1739209719.1917934;-38.13080360867914
1739209719.1917956;-38.13080360867914
1739209719.191798;-38.13080360867914
1739209719.1918;-45.120503652039325
1739209719.1918023;-45.120503652039325
1739209719.1918046;-38.13080360867914
1739209719.1918068;-32.816014438256545
1739209719.191809;-38.13080360867914
1739209719.1918113;-38.13080360867914
1739209719.1918135;-32.816014438256545
1739209719.1918156;-45.120503652039325
1739209719.191818;-45.120503652039325
1739209719.1918201;-45.120503652039325
1739209719.1918225;-35.57807855764607
1739209719.1918247;-33.981070128970906
1739209719.1918268;-45.120503652039325
1739209719.1918292;-38.13080360867914
1739209719.1918314;-35.57807855764607
1739209719.1918335;-33.981070128970906
1739209719.1918359;-45.120503652039325
1739209719.191838;-38.13080360867914
1739209719.1918402;-45.120503652039325
1739209719.1918426;-33.981070128970956
1739209719.1918447;-45.120503652039325
1739209719.191847;-45.120503652039325
1739209719.1918492;-45.120503652039325
1739209719.1918514;-38.13080360867914
1739209719.1918538;-35.57807855764607
1739209719.191856;-38.13080360867914
1739209719.191858;-38.13080360867914
1739209719.1918604;-30.49652367304973
1739209719.1918626;-35.57807855764607
1739209719.1918647;-38.13080360867914
1739209719.191867;-35.57807855764607
1739209719.1918693;-45.120503652039325
1739209719.1918716;-38.13080360867914
1739209719.1918738;-35.57807855764607
1739209719.191876;-38.13080360867914
1739209719.1918783;-38.13080360867914
1739209719.1918805;-38.13080360867914
1739209719.1918826;-45.120503652039325
1739209719.191885;-38.13080360867914
1739209719.1918871;-33.981070128970906
1739209719.1918893;-45.120503652039325
1739209719.1918917;-45.120503652039325
1739209719.1918938;-32.816014438256545
1739209719.1918962;-45.120503652039325
1739209719.1918983;-45.120503652039325
1739209719.1919005;-38.13080360867914
1739209719.1919029;-38.13080360867914
1739209719.191905;-38.13080360867914
1739209719.1919072;-35.57807855764607
1739209719.1919096;-45.120503652039325
1739209719.1919117;-38.13080360867914
1739209719.191914;-32.816014438256545
1739209719.1919162;-45.120503652039325
1739209719.1919184;-35.57807855764607
1739209719.1919208;-38.13080360867914
1739209719.191923;-45.120503652039325
1739209719.191925;-45.120503652039325
1739209719.1919274;-45.120503652039325
1739209719.1919296;-45.120503652039325
1739209719.1919317;-45.120503652039325
1739209719.191934;-38.13080360867914
1739209719.1919363;-38.13080360867914
1739209719.1919386;-45.120503652039325
1739209719.1919408;-35.57807855764607
1739209719.191943;-32.816014438256545
1739209719.1919453;-38.13080360867914
1739209719.1919475;-38.13080360867914
1739209719.1919496;-38.13080360867914
1739209719.191952;-32.816014438256545
1739209719.1919541;-45.120503652039325
1739209719.1919563;-45.120503652039325
1739209719.1919587;-45.120503652039325
1739209719.1919608;-33.981070128970906
1739209719.1919632;-45.120503652039325
1739209719.1919653;-45.120503652039325
1739209719.1919675;-33.981070128970906
1739209719.1919699;-45.120503652039325
1739209719.191972;-45.120503652039325
1739209719.1919742;-45.120503652039325
1739209719.1919765;-35.57807855764607
1739209719.1919787;-45.120503652039325
1739209719.1919808;-45.120503652039325
1739209719.1919832;-45.120503652039325
1739209719.1919854;-35.57807855764607
1739209719.1919878;-30.49652367304973
1739209719.19199;-45.120503652039325
1739209719.191992;-45.120503652039325
1739209719.1919944;-30.49652367304973
1739209719.1919966;-30.49652367304973
1739209719.1919987;-45.120503652039325
1739209719.192001;-45.120503652039325
1739209719.1920033;-35.57807855764607
1739209719.1920054;-38.13080360867914
1739209719.1920078;-45.120503652039325
1739209719.19201;-45.120503652039325
1739209719.1920123;-38.13080360867914
1739209719.1920145;-45.120503652039325
1739209719.1920166;-45.120503652039325
1739209719.192019;-45.120503652039325
1739209719.1920211;-45.120503652039325
1739209719.1920233;-45.120503652039325
1739209719.1920257;-45.120503652039325
1739209719.1920278;-45.120503652039325
1739209719.1920302;-32.816014438256545
1739209719.1920323;-32.816014438256545
1739209719.1920345;-38.13080360867914
1739209719.1920369;-45.120503652039325
1739209719.192039;-35.57807855764607
1739209719.1920412;-25.62660358559016
1739209719.1920435;-38.13080360867914
1739209719.1920457;-45.120503652039325
1739209719.1920478;-38.13080360867914
1739209719.1920502;-31.141103565318915
1739209719.1920524;-45.120503652039325
1739209719.1920547;-38.13080360867914
1739209719.192057;-45.120503652039325
1739209719.192059;-32.81601443825658
1739209719.1920614;-38.13080360867914
1739209719.1920636;-45.120503652039325
1739209719.1920657;-45.120503652039325
1739209719.192068;-45.120503652039325
1739209719.1920702;-45.120503652039325
1739209719.1920724;-45.120503652039325
1739209719.1920748;-45.120503652039325
1739209719.192077;-38.13080360867914
1739209719.1920793;-45.120503652039325
1739209719.1920815;-45.120503652039325
1739209719.1920836;-35.57807855764607
1739209719.192086;-38.13080360867914
1739209719.1920881;-45.120503652039325
1739209719.1920903;-45.120503652039325
1739209719.1920927;-45.120503652039325
1739209719.1920948;-28.992665084841942
1739209719.192097;-38.13080360867914
1739209719.1920993;-38.13080360867914
1739209719.1921015;-35.57807855764607
1739209719.1921039;-38.13080360867914
1739209719.192106;-35.57807855764607
1739209719.1921082;-35.57807855764607
1739209719.1921105;-45.120503652039325
1739209719.1921127;-38.13080360867914
1739209719.1921148;-45.120503652039325
1739209719.1921172;-38.13080360867914
1739209719.1921194;-38.13080360867914
1739209719.1921215;-38.13080360867914
1739209719.192124;-45.120503652039325
1739209719.192126;-45.120503652039325
1739209719.1921284;-38.13080360867914
1739209719.1921306;-31.141103565318915
1739209719.1921327;-33.981070128970906
1739209719.192135;-38.13080360867914
1739209719.1921372;-45.120503652039325
1739209719.1921394;-33.981070128970906
1739209719.1921418;-33.981070128970906
1739209719.192144;-45.120503652039325
1739209719.192146;-38.13080360867914
1739209719.1921484;-33.981070128970906
1739209719.1921506;-33.981070128970906
1739209719.192153;-45.120503652039325
1739209719.1921551;-45.120503652039325
1739209719.1921573;-45.120503652039325
1739209719.1921597;-45.120503652039325
1739209719.1921618;-45.120503652039325
1739209719.192164;-38.13080360867914
1739209719.1921663;-35.57807855764607
1739209719.1921685;-45.120503652039325
1739209719.1921709;-33.981070128970906
1739209719.192173;-38.13080360867914
1739209719.1921751;-38.13080360867914
1739209719.1921775;-38.13080360867914
1739209719.1921797;-45.120503652039325
1739209719.1921818;-45.120503652039325
1739209719.1921842;-45.120503652039325
1739209719.1921864;-45.120503652039325
1739209719.1921885;-38.13080360867914
1739209719.192191;-38.13080360867914
1739209719.192193;-45.120503652039325
1739209719.1921954;-32.816014438256545
1739209719.1921976;-45.120503652039325
1739209719.1921997;-45.120503652039325
1739209719.192202;-38.13080360867914
1739209719.1922042;-38.13080360867914
1739209719.1922064;-38.13080360867914
1739209719.1922088;-35.57807855764607
1739209719.192211;-38.13080360867914
1739209719.192213;-38.13080360867914
1739209719.1922154;-35.57807855764607
1739209719.1922176;-45.120503652039325
1739209719.19222;-45.120503652039325
1739209719.192222;-45.120503652039325
1739209719.1922243;-45.120503652039325
1739209719.1922266;-45.120503652039325
1739209719.1922288;-45.120503652039325
1739209719.192231;-38.13080360867914
1739209719.1922333;-38.13080360867914
1739209719.1922355;-38.13080360867914
1739209719.1922376;-45.120503652039325
1739209719.19224;-38.13080360867914
1739209719.1922421;-33.981070128970906
1739209719.1922445;-45.120503652039325
1739209719.1922467;-38.13080360867914
1739209719.1922488;-33.981070128970906
1739209719.1922512;-38.13080360867914
1739209719.1922534;-38.13080360867914
1739209719.1922555;-35.57807855764607
1739209719.192258;-45.120503652039325
1739209719.19226;-45.120503652039325
1739209719.1922622;-38.13080360867914
1739209719.1922646;-45.120503652039325
1739209719.1922667;-45.120503652039325
1739209719.192269;-45.120503652039325
1739209719.1922712;-35.57807855764607
1739209719.1922734;-38.13080360867914
1739209719.1922758;-38.13080360867914
1739209719.192278;-38.13080360867914
1739209719.19228;-33.981070128970906
1739209719.1922824;-45.120503652039325
1739209719.1922846;-38.13080360867914
1739209719.192287;-35.57807855764607
1739209719.192289;-45.120503652039325
1739209719.1922913;-33.981070128970906
1739209719.1922936;-45.120503652039325
1739209719.1922958;-45.120503652039325
1739209719.192298;-35.57807855764607
1739209719.1923003;-35.57807855764607
1739209719.1923025;-45.120503652039325
1739209719.1923046;-45.120503652039325
1739209719.192307;-35.57807855764607
1739209719.1923091;-35.57807855764607
1739209719.1923115;-45.120503652039325
1739209719.1923137;-45.120503652039325
1739209719.1923158;-38.13080360867914
1739209719.1923182;-45.120503652039325
1739209719.1923203;-35.57807855764607
1739209719.1923225;-38.13080360867914
1739209719.1923249;-45.120503652039325
1739209719.192327;-45.120503652039325
1739209719.1923292;-45.120503652039325
1739209719.1923316;-38.13080360867914
1739209719.1923337;-38.13080360867914
1739209719.192336;-38.13080360867914
1739209719.1923382;-45.120503652039325
1739209719.1923404;-45.120503652039325
1739209719.1923428;-38.13080360867914
1739209719.192345;-33.981070128970906
1739209719.192347;-45.120503652039325
1739209719.1923494;-38.13080360867914
1739209719.1923516;-38.13080360867914
1739209719.1923537;-38.13080360867914
1739209719.192356;-45.120503652039325
1739209719.1923583;-45.120503652039325
1739209719.1923606;-45.120503652039325
1739209719.1923628;-45.120503652039325
1739209719.192365;-28.21854285175415
1739209719.1923673;-29.438486411369333
1739209719.1923695;-38.13080360867914
1739209719.1923716;-35.57807855764607
1739209719.192374;-45.120503652039325
1739209719.1923761;-38.13080360867914
1739209719.1923783;-45.120503652039325
1739209719.1923807;-45.120503652039325
1739209719.1923828;-45.120503652039325
1739209719.1923852;-45.120503652039325
1739209719.1923873;-38.13080360867914
1739209719.1923895;-38.13080360867914
1739209719.1923919;-32.816014438256545
1739209719.192394;-35.57807855764607
1739209719.1923962;-38.13080360867914
1739209719.1923985;-38.13080360867914
1739209719.1924007;-38.13080360867914
1739209719.1924028;-45.120503652039325
1739209719.1924052;-38.13080360867914
1739209719.1924074;-38.13080360867914
1739209719.1924098;-35.57807855764607
1739209719.192412;-45.120503652039325
1739209719.192414;-38.13080360867914
1739209719.1924164;-38.13080360867914
1739209719.1924186;-32.816014438256545
1739209719.1924207;-26.487275050834715
1739209719.192423;-45.120503652039325
1739209719.1924253;-45.120503652039325
1739209719.1924276;-35.57807855764607
1739209719.1924298;-35.57807855764607
1739209719.192432;-45.120503652039325
1739209719.1924343;-38.13080360867914
1739209719.1924365;-38.13080360867914
1739209719.1924386;-38.13080360867914
1739209719.192441;-45.120503652039325
1739209719.1924431;-45.120503652039325
1739209719.1924453;-38.13080360867914
1739209719.1924477;-33.981070128970906
1739209719.1924498;-38.13080360867914
1739209719.1924522;-45.120503652039325
1739209719.1924543;-35.57807855764607
1739209719.1924565;-32.816014438256545
1739209719.1924589;-38.13080360867914
1739209719.192461;-45.120503652039325
1739209719.1924632;-45.120503652039325
1739209719.1924655;-38.13080360867914
1739209719.1924677;-45.120503652039325
1739209719.1924698;-45.120503652039325
1739209719.1924722;-45.120503652039325
1739209719.1924744;-38.13080360867914
1739209719.1924767;-38.13080360867914
1739209719.192479;-38.13080360867914
1739209719.192481;-38.13080360867914
1739209719.1924834;-38.13080360867914
1739209719.1924856;-38.13080360867914
1739209719.1924877;-45.120503652039325
1739209719.19249;-45.120503652039325
1739209719.1924922;-45.120503652039325
1739209719.1924944;-45.120503652039325
1739209719.1924968;-38.13080360867914
1739209719.192499;-45.120503652039325
1739209719.1925013;-45.120503652039325
1739209719.1925035;-38.13080360867914
1739209719.1925056;-45.120503652039325
1739209719.192508;-45.120503652039325
1739209719.1925101;-45.120503652039325
1739209719.1925123;-45.120503652039325
1739209719.1925147;-45.120503652039325
1739209719.1925168;-45.120503652039325
1739209719.192519;-45.120503652039325
1739209719.1925213;-38.13080360867914
1739209719.1925235;-32.816014438256545
1739209719.1925259;-45.120503652039325
1739209719.192528;-38.13080360867914
1739209719.1925302;-33.981070128970906
1739209719.1925325;-45.120503652039325
1739209719.1925347;-45.120503652039325
1739209719.1925368;-38.13080360867914
1739209719.1925392;-38.13080360867914
1739209719.1925414;-38.13080360867914
1739209719.1925437;-38.13080360867914
1739209719.192546;-45.120503652039325
1739209719.192548;-35.57807855764607
1739209719.1925504;-38.13080360867914
1739209719.1925526;-38.13080360867914
1739209719.1925547;-35.57807855764607
1739209719.192557;-45.120503652039325
1739209719.1925592;-45.120503652039325
1739209719.1925614;-45.120503652039325
1739209719.1925638;-38.13080360867914
1739209719.192566;-45.120503652039325
1739209719.1925683;-38.13080360867914
1739209719.1925704;-38.13080360867914
1739209719.1925726;-33.981070128970906
1739209719.192575;-33.981070128970906
1739209719.1925771;-38.13080360867914
1739209719.1925793;-45.120503652039325
1739209719.1925817;-38.13080360867914
1739209719.1925838;-33.981070128970906
1739209719.192586;-45.120503652039325
1739209719.1925883;-45.120503652039325
1739209719.1925905;-38.13080360867914
1739209719.1925929;-38.13080360867914
1739209719.192595;-45.120503652039325
1739209719.1925972;-38.13080360867914
1739209719.1925995;-38.13080360867914
1739209719.1926017;-35.57807855764607
1739209719.1926038;-45.120503652039325
1739209719.1926062;-38.13080360867914
1739209719.1926084;-38.13080360867914
1739209719.1926105;-38.13080360867914
1739209719.192613;-38.13080360867914
1739209719.192615;-38.13080360867914
1739209719.1926174;-33.981070128970906
1739209719.1926196;-28.992665084841942
1739209719.1926217;-45.120503652039325
1739209719.192624;-38.13080360867914
1739209719.1926262;-45.120503652039325
1739209719.1926284;-38.13080360867914
1739209719.1926308;-38.13080360867914
1739209719.192633;-33.981070128970906
1739209719.192635;-45.120503652039325
1739209719.1926374;-32.816014438256545
1739209719.1926396;-38.13080360867914
1739209719.192642;-45.120503652039325
1739209719.1926441;-45.120503652039325
1739209719.1926463;-38.13080360867914
1739209719.1926486;-38.13080360867914
1739209719.1926508;-45.120503652039325
1739209719.192653;-45.120503652039325
1739209719.1926553;-38.13080360867914
1739209719.1926575;-38.13080360867914
1739209719.1926599;-38.13080360867914
1739209719.192662;-45.120503652039325
1739209719.1926641;-38.13080360867914
1739209719.1926665;-32.816014438256545
1739209719.1926687;-45.120503652039325
1739209719.1926708;-38.13080360867914
1739209719.1926732;-38.13080360867914
1739209719.1926754;-38.13080360867914
1739209719.1926775;-38.13080360867914
1739209719.19268;-33.981070128970906
1739209719.192682;-45.120503652039325
1739209719.1926844;-45.120503652039325
1739209719.1926866;-38.13080360867914
1739209719.1926887;-45.120503652039325
1739209719.192691;-45.120503652039325
1739209719.1926932;-38.13080360867914
1739209719.1926954;-32.816014438256545
1739209719.1926978;-38.13080360867914
