CAN Message; 0x39:0547ed0c90310d3a
1739209792.6382866;-45.120503652039325
1739209792.638296;-45.120503652039325
1739209792.6383052;-29.438486411369333
1739209792.6383145;-26.991370085610722
1739209792.6383238;-28.992665084841967
1739209792.638333;-31.141103565318915
1739209792.6383424;-38.13080360867914
1739209792.638352;-31.141103565318915
1739209792.6383612;-30.49652367304973
1739209792.6383705;-45.120503652039325
1739209792.6383798;-38.13080360867914
1739209792.638389;-35.57807855764607
1739209792.6383984;-45.120503652039325
1739209792.6384077;-38.13080360867914
1739209792.638417;-31.141103565318915
1739209792.6384265;-24.151403521958727
1739209792.6384358;-22.740042620751332
1739209792.6384451;-38.13080360867914
1739209792.6384544;-27.267205301931607
1739209792.6384637;-29.438486411369333
1739209792.638473;-33.981070128970906
1739209792.6384823;-45.120503652039325
1739209792.6384916;-38.13080360867914
1739209792.6385012;-45.120503652039325
1739209792.6385105;-38.13080360867914
1739209792.6385198;-32.816014438256545
1739209792.638529;-45.120503652039325
1739209792.6385384;-32.81601443825658
1739209792.6385477;-22.264930561961556
1739209792.638557;-27.267205301931607
1739209792.6385663;-45.120503652039325
1739209792.6385758;-25.826314394896354
1739209792.638585;-38.13080360867914
1739209792.6385944;-30.49652367304976
1739209792.6386037;-29.438486411369333
1739209792.638613;-38.13080360867914
1739209792.6386223;-32.816014438256545
1739209792.6386316;-33.981070128970906
1739209792.6386409;-38.13080360867914
1739209792.6386504;-29.438486411369347
1739209792.6386597;-25.826314394896357
1739209792.638669;-24.438645034577675
1739209792.6386783;-31.141103565318915
1739209792.6386876;-29.438486411369333
1739209792.638697;-38.13080360867914
1739209792.6387062;-38.13080360867914
1739209792.6387155;-32.816014438256545
1739209792.638725;-45.120503652039325
1739209792.6387343;-38.13080360867914
1739209792.6387436;-45.120503652039325
1739209792.638753;-38.13080360867914
1739209792.6387622;-31.141103565318893
1739209792.6387715;-25.07728991421287
1739209792.6387808;-29.438486411369375
1739209792.6387901;-38.13080360867914
1739209792.6387997;-45.120503652039325
1739209792.638809;-28.588378514285886
1739209792.6388183;-38.13080360867914
1739209792.6388276;-33.981070128970906
1739209792.6388369;-45.120503652039325
1739209792.6388462;-45.120503652039325
1739209792.6388555;-33.981070128970906
1739209792.6388648;-31.141103565318893
1739209792.6388743;-45.120503652039325
1739209792.6388836;-24.746238672633048
1739209792.638893;-22.54371790334745
1739209792.6389022;-28.992665084841967
1739209792.6389115;-31.141103565318915
1739209792.6389208;-32.81601443825658
1739209792.63893;-38.13080360867914
1739209792.6389394;-29.438486411369333
1739209792.638949;-45.120503652039325
1739209792.6389582;-38.13080360867914
1739209792.6389675;-33.981070128970906
1739209792.6389768;-38.13080360867914
1739209792.638986;-38.13080360867914
1739209792.6389954;-31.141103565318943
1739209792.6390047;-22.44878636800916
1739209792.639014;-25.826314394896357
1739209792.6390235;-35.57807855764607
1739209792.6390328;-38.13080360867914
1739209792.6390421;-33.981070128970906
1739209792.6390514;-32.816014438256545
1739209792.6390607;-38.13080360867914
1739209792.63907;-38.13080360867914
1739209792.6390793;-45.120503652039325
1739209792.6390886;-38.13080360867914
1739209792.6390982;-45.120503652039325
1739209792.6391075;-28.58837851428586
1739209792.6391168;-23.50682362968953
1739209792.639126;-26.03565346325281
1739209792.6391354;-31.141103565318893
1739209792.6391447;-31.141103565318893
1739209792.639154;-31.141103565318915
1739209792.6391633;-45.120503652039325
1739209792.6391728;-30.49652367304973
1739209792.639182;-45.120503652039325
1739209792.6391914;-38.13080360867914
1739209792.6392007;-33.981070128970906
1739209792.63921;-33.981070128970906
1739209792.6392193;-45.120503652039325
1739209792.6392286;-26.991370085610754
1739209792.639238;-22.448786368009156
1739209792.6392474;-25.826314394896357
1739209792.6392567;-45.120503652039325
1739209792.639266;-35.57807855764607
1739209792.6392753;-35.57807855764607
1739209792.6392846;-38.13080360867914
1739209792.639294;-38.13080360867914
1739209792.6393032;-45.120503652039325
1739209792.6393127;-45.120503652039325
1739209792.639322;-45.120503652039325
1739209792.6393313;-38.13080360867914
1739209792.6393406;-45.120503652039325
1739209792.63935;-45.120503652039325
1739209792.6393592;-45.120503652039325
1739209792.6393685;-45.120503652039325
1739209792.6393778;-45.120503652039325
1739209792.6393874;-33.981070128970906
1739209792.6393967;-45.120503652039325
1739209792.639406;-45.120503652039325
1739209792.6394153;-35.57807855764607
1739209792.6394246;-32.816014438256545
1739209792.6394339;-38.13080360867914
1739209792.6394432;-45.120503652039325
1739209792.6394525;-33.981070128970906
1739209792.639462;-31.141103565318915
1739209792.6394713;-33.981070128970906
1739209792.6394806;-38.13080360867914
1739209792.63949;-45.120503652039325
1739209792.6394992;-45.120503652039325
1739209792.6395085;-45.120503652039325
1739209792.6395178;-45.120503652039325
1739209792.639527;-45.120503652039325
1739209792.6395366;-31.141103565318915
1739209792.639546;-38.13080360867914
1739209792.6395552;-45.120503652039325
1739209792.6395645;-45.120503652039325
1739209792.6395738;-38.13080360867914
1739209792.639583;-45.120503652039325
1739209792.6395924;-45.120503652039325
1739209792.6396017;-31.141103565318915
1739209792.6396112;-30.49652367304973
1739209792.6396205;-35.57807855764607
1739209792.6396298;-38.13080360867914
1739209792.6396391;-45.120503652039325
1739209792.6396484;-38.13080360867914
1739209792.6396577;-38.13080360867914
1739209792.639667;-38.13080360867914
1739209792.6396763;-38.13080360867914
1739209792.6396859;-35.57807855764607
1739209792.6396952;-38.13080360867914
1739209792.6397045;-45.120503652039325
1739209792.6397138;-45.120503652039325
1739209792.639723;-38.13080360867914
1739209792.6397324;-38.13080360867914
1739209792.6397417;-38.13080360867914
1739209792.639751;-38.13080360867914
1739209792.6397605;-38.13080360867914
1739209792.6397698;-38.13080360867914
1739209792.639779;-33.981070128970906
1739209792.6397884;-32.816014438256545
1739209792.6397977;-38.13080360867914
1739209792.639807;-45.120503652039325
1739209792.6398163;-45.120503652039325
1739209792.6398256;-38.13080360867914
1739209792.6398351;-38.13080360867914
1739209792.6398444;-33.981070128970956
1739209792.6398537;-45.120503652039325
1739209792.639863;-45.120503652039325
1739209792.6398723;-45.120503652039325
1739209792.6398816;-38.13080360867914
1739209792.639891;-35.57807855764607
1739209792.6399002;-38.13080360867914
1739209792.6399097;-31.141103565318915
1739209792.639919;-25.826314394896357
1739209792.6399283;-45.120503652039325
1739209792.6399376;-45.120503652039325
1739209792.639947;-38.13080360867914
1739209792.6399562;-38.13080360867914
1739209792.6399655;-38.13080360867914
1739209792.6399748;-38.13080360867914
1739209792.6399844;-45.120503652039325
1739209792.6399937;-38.13080360867914
1739209792.640003;-35.57807855764607
1739209792.6400123;-45.120503652039325
1739209792.6400216;-45.120503652039325
1739209792.6400309;-38.13080360867914
1739209792.6400402;-38.13080360867914
1739209792.6400495;-38.13080360867914
1739209792.640059;-33.981070128970906
1739209792.6400683;-38.13080360867914
1739209792.6400776;-27.267205301931607
1739209792.640087;-31.141103565318915
1739209792.6400962;-38.13080360867914
1739209792.6401055;-33.981070128970906
1739209792.6401148;-33.981070128970906
1739209792.640124;-33.981070128970956
1739209792.6401336;-31.141103565318893
1739209792.640143;-29.438486411369347
1739209792.6401522;-31.141103565318943
1739209792.6401615;-25.252786309376837
1739209792.6401708;-25.826314394896357
1739209792.64018;-28.58837851428586
1739209792.6401894;-45.120503652039325
1739209792.6401987;-30.49652367304973
1739209792.6402082;-45.120503652039325
1739209792.6402175;-33.981070128970906
1739209792.6402268;-45.120503652039325
1739209792.6402361;-31.14110356531892
1739209792.6402454;-33.981070128970906
1739209792.6402547;-28.58837851428586
1739209792.640264;-27.8777449560314
1739209792.6402733;-38.13080360867914
1739209792.6402829;-38.13080360867914
1739209792.6402922;-26.991370085610754
1739209792.6403015;-27.267205301931607
1739209792.6403108;-29.438486411369375
1739209792.64032;-24.15140352195873
1739209792.6403294;-26.991370085610736
1739209792.6403387;-33.981070128970906
1739209792.640348;-38.13080360867914
1739209792.6403575;-25.25278630937684
1739209792.6403668;-38.13080360867914
1739209792.640376;-31.141103565318943
1739209792.6403854;-24.589719217205094
1739209792.6403947;-27.267205301931607
1739209792.640404;-33.981070128970906
1739209792.6404133;-31.141103565318915
1739209792.6404228;-38.13080360867914
1739209792.6404321;-27.267205301931607
1739209792.6404414;-33.981070128970906
1739209792.6404507;-31.141103565318915
1739209792.64046;-35.57807855764607
1739209792.6404693;-45.120503652039325
1739209792.6404786;-35.57807855764607
1739209792.640488;-28.992665084841942
1739209792.6404974;-38.13080360867914
1739209792.6405067;-32.81601443825658
1739209792.640516;-38.13080360867914
1739209792.6405253;-45.120503652039325
1739209792.6405346;-31.141103565318915
1739209792.640544;-33.981070128970906
1739209792.6405532;-29.438486411369333
1739209792.6405625;-32.816014438256545
1739209792.640572;-38.13080360867914
1739209792.6405814;-38.13080360867914
1739209792.6405907;-31.141103565318915
1739209792.6406;-29.438486411369347
1739209792.6406093;-45.120503652039325
1739209792.6406186;-33.981070128970906
1739209792.6406279;-30.49652367304973
1739209792.6406372;-33.981070128970956
1739209792.6406467;-25.826314394896357
1739209792.640656;-25.826314394896357
1739209792.6406653;-27.267205301931607
1739209792.6406746;-33.981070128970956
1739209792.640684;-27.267205301931607
1739209792.6406932;-26.487275050834725
1739209792.6407025;-38.13080360867914
1739209792.6407118;-38.13080360867914
1739209792.6407213;-31.14110356531892
1739209792.6407306;-31.141103565318915
1739209792.64074;-35.57807855764607
1739209792.6407492;-28.58837851428586
1739209792.6407585;-38.13080360867914
1739209792.6407678;-27.267205301931607
1739209792.640777;-28.992665084841942
1739209792.6407864;-35.57807855764607
1739209792.640796;-31.141103565318915
1739209792.6408052;-38.13080360867914
1739209792.6408145;-38.13080360867914
1739209792.6408238;-27.8777449560314
1739209792.6408331;-31.14110356531892
1739209792.6408424;-31.141103565318943
1739209792.6408517;-28.992665084841942
1739209792.640861;-35.57807855764607
1739209792.6408706;-27.267205301931607
1739209792.6408799;-26.991370085610722
1739209792.6408892;-25.826314394896364
1739209792.6408985;-23.38864096791655
1739209792.6409078;-26.991370085610722
1739209792.640917;-33.981070128970956
1739209792.6409264;-30.49652367304973
1739209792.6409357;-35.57807855764607
1739209792.6409452;-38.13080360867914
1739209792.6409545;-38.13080360867914
1739209792.6409638;-31.141103565318943
1739209792.640973;-30.49652367304973
1739209792.6409824;-33.981070128970956
1739209792.6409917;-25.07728991421287
1739209792.641001;-25.252786309376837
1739209792.6410103;-28.992665084841942
1739209792.6410198;-38.13080360867914
1739209792.6410291;-29.438486411369333
1739209792.6410384;-31.141103565318943
1739209792.6410477;-45.120503652039325
1739209792.641057;-27.267205301931607
1739209792.6410663;-31.141103565318943
1739209792.6410756;-30.49652367304976
1739209792.641085;-31.141103565318893
1739209792.6410944;-28.992665084841942
1739209792.6411037;-38.13080360867914
1739209792.641113;-38.13080360867914
1739209792.6411223;-30.49652367304973
1739209792.6411316;-38.13080360867914
1739209792.641141;-30.49652367304973
1739209792.6411502;-35.57807855764607
1739209792.6411595;-38.13080360867914
1739209792.641169;-45.120503652039325
1739209792.6411784;-26.487275050834715
1739209792.6411877;-33.981070128970956
1739209792.641197;-38.13080360867914
1739209792.6412063;-28.992665084841967
1739209792.6412156;-26.991370085610722
1739209792.6412249;-30.49652367304976
1739209792.6412342;-25.62660358559016
1739209792.6412437;-26.487275050834715
1739209792.641253;-32.816014438256545
1739209792.6412623;-38.13080360867914
1739209792.6412716;-31.141103565318943
1739209792.641281;-27.267205301931607
1739209792.6412902;-31.14110356531892
1739209792.6412995;-32.816014438256545
1739209792.6413088;-32.816014438256545
1739209792.6413183;-28.992665084841942
1739209792.6413276;-31.141103565318915
1739209792.641337;-38.13080360867914
1739209792.6413462;-45.120503652039325
1739209792.6413555;-30.49652367304973
1739209792.6413648;-45.120503652039325
1739209792.641374;-28.992665084841942
1739209792.6413834;-30.49652367304973
1739209792.641393;-45.120503652039325
1739209792.6414022;-33.981070128970906
1739209792.6414115;-35.57807855764607
1739209792.6414208;-33.981070128970906
1739209792.6414301;-35.57807855764607
1739209792.6414394;-38.13080360867914
1739209792.6414487;-38.13080360867914
1739209792.641458;-38.13080360867914
1739209792.6414676;-38.13080360867914
1739209792.6414769;-38.13080360867914
1739209792.6414862;-35.57807855764607
1739209792.6414955;-32.816014438256545
1739209792.6415048;-31.141103565318915
1739209792.641514;-33.981070128970906
1739209792.6415234;-38.13080360867914
1739209792.6415327;-38.13080360867914
1739209792.6415422;-45.120503652039325
1739209792.6415515;-45.120503652039325
1739209792.6415608;-45.120503652039325
1739209792.64157;-38.13080360867914
1739209792.6415794;-38.13080360867914
1739209792.6415887;-45.120503652039325
1739209792.641598;-45.120503652039325
1739209792.6416073;-33.981070128970906
1739209792.6416168;-45.120503652039325
1739209792.6416261;-45.120503652039325
1739209792.6416354;-45.120503652039325
1739209792.6416447;-45.120503652039325
1739209792.641654;-35.57807855764607
1739209792.6416633;-38.13080360867914
1739209792.6416726;-45.120503652039325
1739209792.6416821;-45.120503652039325
1739209792.6416914;-45.120503652039325
1739209792.6417007;-38.13080360867914
1739209792.64171;-45.120503652039325
1739209792.6417193;-33.981070128970906
1739209792.6417286;-25.62660358559016
1739209792.641738;-38.13080360867914
1739209792.6417472;-45.120503652039325
1739209792.6417568;-38.13080360867914
1739209792.641766;-38.13080360867914
1739209792.6417754;-38.13080360867914
1739209792.6417847;-45.120503652039325
1739209792.641794;-45.120503652039325
1739209792.6418033;-45.120503652039325
1739209792.6418126;-38.13080360867914
1739209792.6418219;-45.120503652039325
1739209792.6418314;-45.120503652039325
1739209792.6418407;-35.57807855764607
1739209792.64185;-33.981070128970906
1739209792.6418593;-45.120503652039325
1739209792.6418686;-38.13080360867914
1739209792.641878;-35.57807855764607
1739209792.6418872;-33.981070128970906
1739209792.6418965;-45.120503652039325
1739209792.641906;-38.13080360867914
1739209792.6419153;-38.13080360867914
1739209792.6419246;-45.120503652039325
1739209792.641934;-45.120503652039325
1739209792.6419432;-45.120503652039325
1739209792.6419525;-38.13080360867914
1739209792.6419618;-38.13080360867914
1739209792.641971;-45.120503652039325
1739209792.6419806;-38.13080360867914
1739209792.64199;-33.981070128970906
1739209792.6419992;-45.120503652039325
1739209792.6420085;-38.13080360867914
1739209792.6420178;-38.13080360867914
1739209792.6420271;-45.120503652039325
1739209792.6420364;-38.13080360867914
1739209792.6420457;-38.13080360867914
1739209792.6420553;-35.57807855764607
1739209792.6420646;-45.120503652039325
1739209792.6420739;-33.981070128970906
1739209792.6420832;-45.120503652039325
1739209792.6420925;-45.120503652039325
1739209792.6421018;-35.57807855764607
1739209792.642111;-45.120503652039325
1739209792.6421204;-45.120503652039325
1739209792.64213;-38.13080360867914
1739209792.6421392;-45.120503652039325
1739209792.6421485;-38.13080360867914
1739209792.6421578;-38.13080360867914
1739209792.642167;-38.13080360867914
1739209792.6421764;-45.120503652039325
1739209792.6421857;-45.120503652039325
1739209792.642195;-33.981070128970906
1739209792.6422045;-45.120503652039325
1739209792.6422138;-45.120503652039325
1739209792.6422231;-38.13080360867914
1739209792.6422324;-38.13080360867914
1739209792.6422417;-38.13080360867914
1739209792.642251;-31.141103565318893
1739209792.6422603;-38.13080360867914
1739209792.6422696;-38.13080360867914
1739209792.6422791;-38.13080360867914
1739209792.6422884;-35.57807855764607
1739209792.6422977;-38.13080360867914
1739209792.642307;-45.120503652039325
1739209792.6423163;-33.981070128970906
1739209792.6423256;-45.120503652039325
1739209792.642335;-45.120503652039325
1739209792.6423442;-38.13080360867914
1739209792.6423538;-33.981070128970906
1739209792.642363;-45.120503652039325
1739209792.6423724;-38.13080360867914
1739209792.6423817;-38.13080360867914
1739209792.642391;-38.13080360867914
1739209792.6424003;-38.13080360867914
1739209792.6424096;-38.13080360867914
1739209792.6424189;-35.57807855764607
1739209792.6424284;-38.13080360867914
1739209792.6424377;-45.120503652039325
1739209792.642447;-45.120503652039325
1739209792.6424563;-38.13080360867914
1739209792.6424656;-38.13080360867914
1739209792.642475;-38.13080360867914
1739209792.6424842;-33.981070128970906
1739209792.6424935;-38.13080360867914
1739209792.642503;-45.120503652039325
1739209792.6425123;-38.13080360867914
1739209792.6425216;-38.13080360867914
1739209792.642531;-38.13080360867914
1739209792.6425402;-45.120503652039325
1739209792.6425495;-45.120503652039325
1739209792.6425588;-33.981070128970906
1739209792.642568;-38.13080360867914
1739209792.6425776;-45.120503652039325
1739209792.642587;-38.13080360867914
1739209792.6425962;-38.13080360867914
1739209792.6426055;-45.120503652039325
1739209792.6426148;-38.13080360867914
1739209792.6426241;-35.57807855764607
1739209792.6426334;-38.13080360867914
1739209792.6426427;-45.120503652039325
1739209792.6426523;-38.13080360867914
1739209792.6426616;-35.57807855764607
1739209792.6426709;-35.57807855764607
1739209792.6426802;-45.120503652039325
1739209792.6426895;-45.120503652039325
1739209792.6426988;-38.13080360867914
1739209792.642708;-33.981070128970906
1739209792.6427174;-45.120503652039325
1739209792.642727;-45.120503652039325
1739209792.6427362;-45.120503652039325
1739209792.6427455;-33.981070128970906
1739209792.6427548;-45.120503652039325
1739209792.642764;-45.120503652039325
1739209792.6427734;-38.13080360867914
1739209792.6427827;-38.13080360867914
1739209792.642792;-38.13080360867914
1739209792.6428015;-38.13080360867914
1739209792.6428108;-38.13080360867914
1739209792.6428201;-45.120503652039325
1739209792.6428294;-45.120503652039325
1739209792.6428387;-38.13080360867914
1739209792.642848;-45.120503652039325
1739209792.6428573;-38.13080360867914
1739209792.6428668;-38.13080360867914
1739209792.6428761;-38.13080360867914
1739209792.6428854;-45.120503652039325
1739209792.6428947;-33.981070128970906
1739209792.642904;-35.57807855764607
1739209792.6429133;-38.13080360867914
1739209792.6429226;-45.120503652039325
1739209792.642932;-38.13080360867914
1739209792.6429415;-33.981070128970906
1739209792.6429508;-38.13080360867914
1739209792.64296;-45.120503652039325
1739209792.6429694;-38.13080360867914
1739209792.6429787;-35.57807855764607
1739209792.642988;-35.57807855764607
1739209792.6429973;-45.120503652039325
1739209792.6430066;-31.141103565318915
1739209792.643016;-28.992665084841942
1739209792.6430254;-45.120503652039325
1739209792.6430347;-45.120503652039325
1739209792.643044;-38.13080360867914
1739209792.6430533;-38.13080360867914
1739209792.6430626;-33.981070128970906
1739209792.643072;-38.13080360867914
1739209792.6430812;-33.981070128970906
1739209792.6430907;-33.981070128970906
1739209792.6431;-33.981070128970906
1739209792.6431093;-45.120503652039325
1739209792.6431186;-38.13080360867914
1739209792.643128;-38.13080360867914
1739209792.6431372;-45.120503652039325
1739209792.6431465;-38.13080360867914
1739209792.6431558;-33.981070128970906
1739209792.6431653;-45.120503652039325
1739209792.6431746;-45.120503652039325
1739209792.643184;-45.120503652039325
1739209792.6431932;-45.120503652039325
1739209792.6432025;-38.13080360867914
1739209792.6432118;-38.13080360867914
1739209792.6432211;-38.13080360867914
1739209792.6432304;-32.816014438256545
1739209792.64324;-31.141103565318915
1739209792.6432493;-45.120503652039325
1739209792.6432586;-38.13080360867914
1739209792.6432679;-33.981070128970906
1739209792.6432772;-45.120503652039325
1739209792.6432865;-38.13080360867914
1739209792.6432958;-33.981070128970906
1739209792.643305;-33.981070128970906
1739209792.6433146;-38.13080360867914
1739209792.643324;-45.120503652039325
1739209792.6433332;-35.57807855764607
1739209792.6433425;-33.981070128970906
1739209792.6433518;-38.13080360867914
1739209792.643361;-45.120503652039325
1739209792.6433704;-38.13080360867914
1739209792.6433797;-35.57807855764607
1739209792.6433892;-38.13080360867914
1739209792.6433985;-45.120503652039325
1739209792.6434078;-45.120503652039325
1739209792.6434171;-45.120503652039325
1739209792.6434264;-45.120503652039325
1739209792.6434357;-45.120503652039325
1739209792.643445;-45.120503652039325
1739209792.6434543;-45.120503652039325
1739209792.6434639;-45.120503652039325
1739209792.6434731;-45.120503652039325
1739209792.6434824;-38.13080360867914
1739209792.6434917;-45.120503652039325
1739209792.643501;-32.816014438256545
1739209792.6435103;-45.120503652039325
1739209792.6435196;-45.120503652039325
1739209792.643529;-45.120503652039325
1739209792.6435385;-45.120503652039325
1739209792.6435478;-38.13080360867914
1739209792.643557;-45.120503652039325
1739209792.6435664;-45.120503652039325
1739209792.6435757;-38.13080360867914
1739209792.643585;-45.120503652039325
1739209792.6435943;-45.120503652039325
1739209792.6436036;-35.57807855764607
1739209792.643613;-30.49652367304973
1739209792.6436224;-38.13080360867914
1739209792.6436317;-45.120503652039325
1739209792.643641;-33.981070128970906
1739209792.6436503;-38.13080360867914
1739209792.6436596;-45.120503652039325
1739209792.643669;-45.120503652039325
1739209792.6436782;-45.120503652039325
1739209792.6436877;-45.120503652039325
1739209792.643697;-45.120503652039325
1739209792.6437063;-38.13080360867914
1739209792.6437156;-45.120503652039325
1739209792.643725;-45.120503652039325
1739209792.6437342;-32.816014438256545
1739209792.6437435;-38.13080360867914
1739209792.6437528;-38.13080360867914
1739209792.6437624;-38.13080360867914
1739209792.6437716;-45.120503652039325
1739209792.643781;-35.57807855764607
1739209792.6437902;-38.13080360867914
1739209792.6437995;-38.13080360867914
1739209792.6438088;-45.120503652039325
1739209792.6438181;-35.57807855764607
1739209792.6438274;-31.141103565318915
1739209792.643837;-45.120503652039325
1739209792.6438463;-45.120503652039325
1739209792.6438556;-35.57807855764607
1739209792.6438649;-35.57807855764607
1739209792.6438742;-38.13080360867914
1739209792.6438835;-35.57807855764607
1739209792.6438928;-33.981070128970906
1739209792.643902;-33.981070128970906
1739209792.6439116;-45.120503652039325
1739209792.643921;-38.13080360867914
1739209792.6439302;-45.120503652039325
1739209792.6439395;-38.13080360867914
1739209792.6439488;-45.120503652039325
1739209792.643958;-45.120503652039325
1739209792.6439674;-45.120503652039325
1739209792.6439767;-38.13080360867914
1739209792.6439862;-45.120503652039325
1739209792.6439955;-38.13080360867914
1739209792.6440048;-35.57807855764607
1739209792.6440141;-45.120503652039325
1739209792.6440234;-38.13080360867914
1739209792.6440327;-35.57807855764607
1739209792.644042;-45.120503652039325
1739209792.6440516;-38.13080360867914
1739209792.6440609;-32.816014438256545
1739209792.6440701;-38.13080360867914
1739209792.6440794;-45.120503652039325
1739209792.6440887;-38.13080360867914
1739209792.644098;-45.120503652039325
1739209792.6441073;-45.120503652039325
1739209792.6441166;-45.120503652039325
1739209792.6441262;-45.120503652039325
1739209792.6441355;-38.13080360867914
1739209792.6441448;-45.120503652039325
