CAN Message; 0x24:051ee6cb74433382
1739209920.329986;-38.13080360867914
1739209920.3299975;-45.120503652039325
1739209920.3300092;-45.120503652039325
1739209920.3300207;-38.13080360867914
1739209920.3300323;-45.120503652039325
1739209920.3300438;-38.13080360867914
1739209920.3300555;-45.120503652039325
1739209920.330067;-38.13080360867914
1739209920.3300786;-38.13080360867914
1739209920.33009;-38.13080360867914
1739209920.3301015;-45.120503652039325
1739209920.3301132;-38.13080360867914
1739209920.3301246;-45.120503652039325
1739209920.3301363;-45.120503652039325
1739209920.3301477;-38.13080360867914
1739209920.3301594;-38.13080360867914
1739209920.3301709;-45.120503652039325
1739209920.3301826;-45.120503652039325
1739209920.330194;-32.816014438256545
1739209920.3302057;-38.13080360867914
1739209920.3302171;-45.120503652039325
1739209920.3302288;-33.981070128970906
1739209920.3302402;-45.120503652039325
1739209920.330252;-45.120503652039325
1739209920.3302634;-38.13080360867914
1739209920.330275;-45.120503652039325
1739209920.3302865;-45.120503652039325
1739209920.3302982;-38.13080360867914
1739209920.3303096;-45.120503652039325
1739209920.3303213;-38.13080360867914
1739209920.3303328;-45.120503652039325
1739209920.3303444;-45.120503652039325
1739209920.330356;-45.120503652039325
1739209920.3303676;-45.120503652039325
1739209920.330379;-45.120503652039325
1739209920.3303907;-45.120503652039325
1739209920.3304021;-45.120503652039325
1739209920.3304136;-45.120503652039325
1739209920.3304253;-45.120503652039325
1739209920.3304367;-33.981070128970906
1739209920.3304484;-38.13080360867914
1739209920.3304598;-45.120503652039325
1739209920.3304715;-38.13080360867914
1739209920.330483;-35.57807855764607
1739209920.3304946;-45.120503652039325
1739209920.330506;-45.120503652039325
1739209920.3305178;-45.120503652039325
1739209920.3305292;-38.13080360867914
1739209920.330541;-45.120503652039325
1739209920.3305523;-38.13080360867914
1739209920.330564;-38.13080360867914
1739209920.3305755;-45.120503652039325
1739209920.3305871;-45.120503652039325
1739209920.3305986;-45.120503652039325
1739209920.3306103;-38.13080360867914
1739209920.3306217;-33.981070128970906
1739209920.3306334;-45.120503652039325
1739209920.3306448;-45.120503652039325
1739209920.3306565;-45.120503652039325
1739209920.330668;-38.13080360867914
1739209920.3306797;-35.57807855764607
1739209920.330691;-38.13080360867914
1739209920.3307028;-45.120503652039325
1739209920.3307142;-45.120503652039325
1739209920.3307257;-38.13080360867914
1739209920.3307374;-38.13080360867914
1739209920.3307488;-45.120503652039325
1739209920.3307605;-38.13080360867914
1739209920.330772;-45.120503652039325
1739209920.3307836;-38.13080360867914
1739209920.330795;-45.120503652039325
1739209920.3308067;-38.13080360867914
1739209920.3308182;-35.57807855764607
1739209920.3308299;-45.120503652039325
1739209920.3308413;-45.120503652039325
1739209920.330853;-33.981070128970906
1739209920.3308644;-32.816014438256545
1739209920.330876;-38.13080360867914
1739209920.3308876;-45.120503652039325
1739209920.3308992;-28.992665084841942
1739209920.3309107;-32.816014438256545
1739209920.3309224;-45.120503652039325
1739209920.3309338;-45.120503652039325
1739209920.3309455;-38.13080360867914
1739209920.330957;-35.57807855764607
1739209920.3309686;-38.13080360867914
1739209920.33098;-45.120503652039325
1739209920.3309917;-38.13080360867914
1739209920.3310032;-33.981070128970906
1739209920.3310149;-38.13080360867914
1739209920.3310263;-45.120503652039325
1739209920.3310378;-45.120503652039325
1739209920.3310494;-38.13080360867914
1739209920.331061;-38.13080360867914
1739209920.3310726;-45.120503652039325
1739209920.331084;-26.991370085610722
1739209920.3310957;-30.49652367304973
1739209920.3311071;-45.120503652039325
1739209920.3311188;-45.120503652039325
1739209920.3311303;-33.981070128970906
1739209920.331142;-35.57807855764607
1739209920.3311534;-38.13080360867914
1739209920.331165;-45.120503652039325
1739209920.3311765;-38.13080360867914
1739209920.3311882;-38.13080360867914
1739209920.3311996;-45.120503652039325
1739209920.3312113;-45.120503652039325
1739209920.3312228;-45.120503652039325
1739209920.3312345;-38.13080360867914
1739209920.331246;-38.13080360867914
1739209920.3312576;-38.13080360867914
1739209920.331269;-45.120503652039325
1739209920.3312807;-45.120503652039325
1739209920.3312922;-45.120503652039325
1739209920.3313038;-45.120503652039325
1739209920.3313153;-45.120503652039325
1739209920.331327;-38.13080360867914
1739209920.3313384;-38.13080360867914
1739209920.3313498;-45.120503652039325
1739209920.3313615;-28.992665084841942
1739209920.331373;-28.58837851428586
1739209920.3313847;-45.120503652039325
1739209920.331396;-45.120503652039325
1739209920.3314078;-38.13080360867914
1739209920.3314192;-35.57807855764607
1739209920.331431;-45.120503652039325
1739209920.3314424;-45.120503652039325
1739209920.331454;-45.120503652039325
1739209920.3314655;-45.120503652039325
1739209920.3314772;-45.120503652039325
1739209920.3314886;-45.120503652039325
1739209920.3315003;-38.13080360867914
1739209920.3315117;-32.816014438256545
1739209920.3315234;-38.13080360867914
1739209920.3315349;-45.120503652039325
1739209920.3315465;-38.13080360867914
1739209920.331558;-38.13080360867914
1739209920.3315697;-38.13080360867914
1739209920.331581;-45.120503652039325
1739209920.3315928;-38.13080360867914
1739209920.3316042;-38.13080360867914
1739209920.331616;-38.13080360867914
1739209920.3316274;-45.120503652039325
1739209920.331639;-38.13080360867914
1739209920.3316505;-32.816014438256545
1739209920.331662;-45.120503652039325
1739209920.3316736;-45.120503652039325
1739209920.331685;-32.816014438256545
1739209920.3316967;-33.981070128970906
1739209920.3317082;-45.120503652039325
1739209920.3317199;-38.13080360867914
1739209920.3317313;-45.120503652039325
1739209920.331743;-38.13080360867914
1739209920.3317544;-33.981070128970906
1739209920.3317661;-45.120503652039325
1739209920.3317776;-45.120503652039325
1739209920.3317893;-33.981070128970906
1739209920.3318007;-38.13080360867914
1739209920.3318124;-45.120503652039325
1739209920.3318238;-45.120503652039325
1739209920.3318355;-35.57807855764607
1739209920.331847;-45.120503652039325
1739209920.3318586;-45.120503652039325
1739209920.33187;-38.13080360867914
1739209920.3318818;-45.120503652039325
1739209920.3318932;-45.120503652039325
1739209920.331905;-45.120503652039325
1739209920.3319163;-38.13080360867914
1739209920.331928;-38.13080360867914
1739209920.3319395;-45.120503652039325
1739209920.3319511;-45.120503652039325
1739209920.3319626;-38.13080360867914
1739209920.331974;-32.816014438256545
1739209920.3319857;-45.120503652039325
1739209920.3319972;-38.13080360867914
1739209920.3320088;-38.13080360867914
1739209920.3320203;-33.981070128970906
1739209920.332032;-31.141103565318915
1739209920.3320434;-45.120503652039325
1739209920.332055;-38.13080360867914
1739209920.3320665;-38.13080360867914
1739209920.3320782;-38.13080360867914
1739209920.3320897;-45.120503652039325
1739209920.3321013;-35.57807855764607
1739209920.3321128;-38.13080360867914
1739209920.3321245;-38.13080360867914
1739209920.332136;-38.13080360867914
1739209920.3321476;-45.120503652039325
1739209920.332159;-45.120503652039325
1739209920.3321707;-45.120503652039325
1739209920.3321822;-45.120503652039325
1739209920.3321939;-38.13080360867914
1739209920.3322053;-35.57807855764607
1739209920.332217;-45.120503652039325
1739209920.3322284;-45.120503652039325
1739209920.33224;-45.120503652039325
1739209920.3322515;-35.57807855764607
1739209920.3322632;-38.13080360867914
1739209920.3322747;-45.120503652039325
1739209920.3322861;-45.120503652039325
1739209920.3322978;-28.992665084841942
1739209920.3323092;-31.141103565318915
1739209920.332321;-45.120503652039325
1739209920.3323324;-38.13080360867914
1739209920.332344;-38.13080360867914
1739209920.3323555;-38.13080360867914
1739209920.3323672;-45.120503652039325
1739209920.3323786;-45.120503652039325
1739209920.3323903;-31.141103565318915
1739209920.3324018;-32.816014438256545
1739209920.3324134;-38.13080360867914
1739209920.3324249;-38.13080360867914
1739209920.3324366;-38.13080360867914
1739209920.332448;-38.13080360867914
1739209920.3324597;-45.120503652039325
1739209920.3324711;-38.13080360867914
1739209920.3324828;-32.816014438256545
1739209920.3324943;-38.13080360867914
1739209920.332506;-45.120503652039325
1739209920.3325174;-38.13080360867914
1739209920.332529;-35.57807855764607
1739209920.3325405;-38.13080360867914
1739209920.3325522;-45.120503652039325
1739209920.3325636;-38.13080360867914
1739209920.3325753;-31.141103565318915
1739209920.3325868;-28.58837851428586
1739209920.3325982;-45.120503652039325
1739209920.33261;-35.57807855764607
1739209920.3326213;-35.57807855764607
1739209920.332633;-38.13080360867914
1739209920.3326445;-45.120503652039325
1739209920.3326561;-45.120503652039325
1739209920.3326676;-38.13080360867914
1739209920.3326793;-31.141103565318915
1739209920.3326907;-45.120503652039325
1739209920.3327024;-38.13080360867914
1739209920.3327138;-35.57807855764607
1739209920.3327255;-38.13080360867914
1739209920.332737;-45.120503652039325
1739209920.3327487;-33.981070128970906
1739209920.33276;-38.13080360867914
1739209920.3327718;-29.438486411369347
1739209920.3327832;-45.120503652039325
1739209920.332795;-38.13080360867914
1739209920.3328063;-45.120503652039325
1739209920.332818;-38.13080360867914
1739209920.3328295;-38.13080360867914
1739209920.3328412;-45.120503652039325
1739209920.3328526;-45.120503652039325
1739209920.3328643;-27.267205301931607
1739209920.3328757;-38.13080360867914
1739209920.3328874;-45.120503652039325
1739209920.3328989;-35.57807855764607
1739209920.3329103;-45.120503652039325
1739209920.332922;-45.120503652039325
1739209920.3329334;-38.13080360867914
1739209920.332945;-35.57807855764607
1739209920.3329566;-33.981070128970906
1739209920.3329682;-38.13080360867914
1739209920.3329797;-38.13080360867914
1739209920.3329914;-45.120503652039325
1739209920.3330028;-45.120503652039325
1739209920.3330145;-45.120503652039325
1739209920.333026;-45.120503652039325
1739209920.3330376;-38.13080360867914
1739209920.333049;-38.13080360867914
1739209920.3330607;-38.13080360867914
1739209920.3330722;-38.13080360867914
1739209920.3330839;-45.120503652039325
1739209920.3330953;-38.13080360867914
1739209920.333107;-35.57807855764607
1739209920.3331184;-38.13080360867914
1739209920.3331301;-38.13080360867914
1739209920.3331416;-33.981070128970906
1739209920.3331532;-45.120503652039325
1739209920.3331647;-38.13080360867914
1739209920.3331764;-38.13080360867914
1739209920.3331878;-38.13080360867914
1739209920.3331995;-45.120503652039325
1739209920.333211;-45.120503652039325
1739209920.3332224;-45.120503652039325
1739209920.333234;-38.13080360867914
1739209920.3332455;-45.120503652039325
1739209920.3332572;-38.13080360867914
1739209920.3332686;-38.13080360867914
1739209920.3332803;-33.981070128970906
1739209920.3332918;-38.13080360867914
1739209920.3333035;-45.120503652039325
1739209920.333315;-38.13080360867914
1739209920.3333266;-38.13080360867914
1739209920.333338;-45.120503652039325
1739209920.3333497;-45.120503652039325
1739209920.3333611;-45.120503652039325
1739209920.3333728;-45.120503652039325
1739209920.3333843;-38.13080360867914
1739209920.333396;-45.120503652039325
1739209920.3334074;-45.120503652039325
1739209920.333419;-45.120503652039325
1739209920.3334305;-45.120503652039325
1739209920.3334422;-45.120503652039325
1739209920.3334537;-45.120503652039325
1739209920.3334653;-38.13080360867914
1739209920.3334768;-38.13080360867914
1739209920.3334885;-38.13080360867914
1739209920.3335;-45.120503652039325
1739209920.3335116;-38.13080360867914
1739209920.333523;-27.8777449560314
1739209920.3335345;-45.120503652039325
1739209920.3335462;-45.120503652039325
1739209920.3335576;-38.13080360867914
1739209920.3335693;-32.816014438256545
1739209920.3335807;-38.13080360867914
1739209920.3335924;-45.120503652039325
1739209920.3336039;-38.13080360867914
1739209920.3336155;-45.120503652039325
1739209920.333627;-45.120503652039325
1739209920.3336387;-45.120503652039325
1739209920.33365;-45.120503652039325
1739209920.3336618;-45.120503652039325
1739209920.3336732;-38.13080360867914
1739209920.333685;-45.120503652039325
1739209920.3336964;-45.120503652039325
1739209920.333708;-45.120503652039325
1739209920.3337195;-38.13080360867914
1739209920.3337312;-45.120503652039325
1739209920.3337426;-38.13080360867914
1739209920.3337543;-35.57807855764607
1739209920.3337657;-45.120503652039325
1739209920.3337774;-38.13080360867914
1739209920.3337889;-32.816014438256545
1739209920.3338006;-29.438486411369333
1739209920.333812;-38.13080360867914
1739209920.3338237;-45.120503652039325
1739209920.3338351;-45.120503652039325
1739209920.3338466;-45.120503652039325
1739209920.3338583;-45.120503652039325
1739209920.3338697;-45.120503652039325
1739209920.3338814;-45.120503652039325
1739209920.3338928;-33.981070128970956
1739209920.3339045;-45.120503652039325
1739209920.333916;-45.120503652039325
1739209920.3339276;-38.13080360867914
1739209920.333939;-45.120503652039325
1739209920.3339508;-38.13080360867914
1739209920.3339622;-38.13080360867914
1739209920.333974;-45.120503652039325
1739209920.3339853;-28.58837851428586
1739209920.333997;-35.57807855764607
1739209920.3340085;-38.13080360867914
1739209920.3340201;-38.13080360867914
1739209920.3340316;-35.57807855764607
1739209920.3340433;-38.13080360867914
1739209920.3340547;-35.57807855764607
1739209920.3340664;-38.13080360867914
1739209920.3340778;-45.120503652039325
1739209920.3340895;-38.13080360867914
1739209920.334101;-32.816014438256545
1739209920.3341126;-45.120503652039325
1739209920.334124;-45.120503652039325
1739209920.3341355;-45.120503652039325
1739209920.3341472;-45.120503652039325
1739209920.3341587;-45.120503652039325
1739209920.3341703;-45.120503652039325
1739209920.3341818;-45.120503652039325
1739209920.3341935;-38.13080360867914
1739209920.334205;-45.120503652039325
1739209920.3342166;-45.120503652039325
1739209920.334228;-45.120503652039325
1739209920.3342397;-45.120503652039325
1739209920.3342512;-45.120503652039325
1739209920.3342628;-31.141103565318915
1739209920.3342743;-33.981070128970906
1739209920.334286;-45.120503652039325
1739209920.3342974;-45.120503652039325
1739209920.334309;-45.120503652039325
1739209920.3343205;-45.120503652039325
1739209920.3343322;-45.120503652039325
1739209920.3343437;-45.120503652039325
1739209920.3343554;-45.120503652039325
1739209920.3343668;-38.13080360867914
1739209920.3343785;-35.57807855764607
1739209920.33439;-38.13080360867914
1739209920.3344016;-38.13080360867914
1739209920.334413;-33.981070128970906
1739209920.3344247;-35.57807855764607
1739209920.3344362;-38.13080360867914
1739209920.3344476;-45.120503652039325
1739209920.3344593;-45.120503652039325
1739209920.3344707;-45.120503652039325
1739209920.3344824;-45.120503652039325
1739209920.3344939;-45.120503652039325
1739209920.3345056;-38.13080360867914
1739209920.334517;-38.13080360867914
1739209920.3345287;-45.120503652039325
1739209920.3345401;-33.981070128970906
1739209920.3345518;-38.13080360867914
1739209920.3345633;-45.120503652039325
1739209920.334575;-38.13080360867914
1739209920.3345864;-38.13080360867914
1739209920.334598;-45.120503652039325
1739209920.3346095;-45.120503652039325
1739209920.3346212;-45.120503652039325
1739209920.3346326;-33.981070128970906
1739209920.3346443;-38.13080360867914
1739209920.3346558;-35.57807855764607
1739209920.3346674;-38.13080360867914
1739209920.334679;-38.13080360867914
1739209920.3346906;-38.13080360867914
1739209920.334702;-45.120503652039325
1739209920.3347137;-38.13080360867914
1739209920.3347251;-38.13080360867914
1739209920.3347368;-38.13080360867914
1739209920.3347483;-38.13080360867914
1739209920.3347597;-45.120503652039325
1739209920.3347714;-45.120503652039325
1739209920.3347828;-45.120503652039325
1739209920.3347945;-45.120503652039325
1739209920.334806;-38.13080360867914
1739209920.3348176;-35.57807855764607
1739209920.334829;-45.120503652039325
1739209920.3348408;-45.120503652039325
1739209920.3348522;-38.13080360867914
1739209920.334864;-38.13080360867914
1739209920.3348753;-33.981070128970906
1739209920.334887;-45.120503652039325
1739209920.3348985;-38.13080360867914
1739209920.3349102;-45.120503652039325
1739209920.3349216;-33.981070128970906
1739209920.3349333;-38.13080360867914
1739209920.3349447;-38.13080360867914
1739209920.3349564;-38.13080360867914
1739209920.3349679;-38.13080360867914
1739209920.3349795;-45.120503652039325
1739209920.334991;-45.120503652039325
1739209920.3350027;-45.120503652039325
1739209920.335014;-35.57807855764607
1739209920.3350258;-45.120503652039325
1739209920.3350372;-45.120503652039325
1739209920.335049;-45.120503652039325
1739209920.3350604;-45.120503652039325
1739209920.3350718;-38.13080360867914
1739209920.3350835;-45.120503652039325
1739209920.335095;-45.120503652039325
1739209920.3351066;-27.267205301931607
1739209920.335118;-33.981070128970906
1739209920.3351297;-45.120503652039325
1739209920.3351412;-45.120503652039325
1739209920.3351529;-31.141103565318915
1739209920.3351643;-38.13080360867914
1739209920.335176;-45.120503652039325
1739209920.3351874;-35.57807855764607
1739209920.335199;-38.13080360867914
1739209920.3352106;-45.120503652039325
1739209920.3352222;-38.13080360867914
1739209920.3352337;-45.120503652039325
1739209920.3352454;-45.120503652039325
1739209920.3352568;-38.13080360867914
1739209920.3352685;-38.13080360867914
1739209920.33528;-38.13080360867914
1739209920.3352916;-38.13080360867914
1739209920.335303;-38.13080360867914
1739209920.3353148;-45.120503652039325
1739209920.3353262;-45.120503652039325
1739209920.3353379;-45.120503652039325
1739209920.3353493;-38.13080360867914
1739209920.335361;-33.981070128970906
1739209920.3353724;-45.120503652039325
1739209920.335384;-28.992665084841942
1739209920.3353956;-30.49652367304973
1739209920.335407;-45.120503652039325
1739209920.3354187;-45.120503652039325
1739209920.3354301;-33.981070128970906
1739209920.3354418;-38.13080360867914
1739209920.3354533;-38.13080360867914
1739209920.335465;-45.120503652039325
1739209920.3354764;-45.120503652039325
1739209920.335488;-45.120503652039325
1739209920.3354995;-38.13080360867914
1739209920.3355112;-45.120503652039325
1739209920.3355227;-38.13080360867914
1739209920.3355343;-35.57807855764607
1739209920.3355458;-45.120503652039325
1739209920.3355575;-45.120503652039325
1739209920.335569;-45.120503652039325
1739209920.3355806;-38.13080360867914
1739209920.335592;-38.13080360867914
1739209920.3356037;-38.13080360867914
1739209920.3356152;-38.13080360867914
1739209920.3356268;-38.13080360867914
1739209920.3356383;-38.13080360867914
1739209920.33565;-45.120503652039325
1739209920.3356614;-33.981070128970906
1739209920.335673;-33.981070128970906
1739209920.3356845;-45.120503652039325
1739209920.335696;-38.13080360867914
1739209920.3357077;-38.13080360867914
1739209920.335719;-38.13080360867914
1739209920.3357308;-45.120503652039325
1739209920.3357422;-45.120503652039325
1739209920.335754;-45.120503652039325
1739209920.3357654;-38.13080360867914
1739209920.335777;-38.13080360867914
1739209920.3357885;-45.120503652039325
1739209920.3358002;-38.13080360867914
1739209920.3358116;-32.816014438256545
1739209920.3358233;-38.13080360867914
1739209920.3358347;-45.120503652039325
1739209920.3358464;-38.13080360867914
1739209920.3358579;-35.57807855764607
1739209920.3358696;-38.13080360867914
1739209920.335881;-45.120503652039325
1739209920.3358927;-38.13080360867914
1739209920.3359041;-45.120503652039325
1739209920.3359158;-45.120503652039325
1739209920.3359272;-45.120503652039325
1739209920.335939;-45.120503652039325
1739209920.3359504;-45.120503652039325
1739209920.335962;-45.120503652039325
1739209920.3359735;-45.120503652039325
1739209920.3359852;-33.981070128970906
1739209920.3359966;-38.13080360867914
1739209920.336008;-45.120503652039325
1739209920.3360198;-45.120503652039325
1739209920.3360312;-38.13080360867914
1739209920.336043;-28.58837851428586
1739209920.3360543;-33.981070128970906
1739209920.336066;-45.120503652039325
1739209920.3360775;-38.13080360867914
1739209920.3360891;-32.816014438256545
1739209920.3361006;-38.13080360867914
1739209920.3361123;-45.120503652039325
1739209920.3361237;-38.13080360867914
1739209920.3361354;-45.120503652039325
1739209920.3361468;-45.120503652039325
1739209920.3361585;-45.120503652039325
1739209920.33617;-45.120503652039325
1739209920.3361816;-45.120503652039325
1739209920.336193;-45.120503652039325
1739209920.3362048;-45.120503652039325
1739209920.3362162;-38.13080360867914
1739209920.336228;-38.13080360867914
1739209920.3362393;-45.120503652039325
1739209920.336251;-45.120503652039325
1739209920.3362625;-38.13080360867914
1739209920.3362741;-32.816014438256545
1739209920.3362856;-38.13080360867914
1739209920.3362973;-45.120503652039325
1739209920.3363087;-45.120503652039325
1739209920.3363202;-28.992665084841942
1739209920.3363318;-31.141103565318915
1739209920.3363433;-45.120503652039325
1739209920.336355;-38.13080360867914
1739209920.3363664;-38.13080360867914
1739209920.336378;-38.13080360867914
1739209920.3363895;-45.120503652039325
1739209920.3364012;-38.13080360867914
1739209920.3364127;-35.57807855764607
1739209920.3364244;-45.120503652039325
1739209920.3364358;-45.120503652039325
1739209920.3364475;-38.13080360867914
1739209920.336459;-35.57807855764607
1739209920.3364706;-45.120503652039325
1739209920.336482;-45.120503652039325
1739209920.3364937;-33.981070128970906
1739209920.3365052;-28.992665084841942
1739209920.3365169;-28.992665084841942
1739209920.3365283;-33.981070128970906
1739209920.33654;-38.13080360867914
1739209920.3365514;-33.981070128970906
1739209920.336563;-32.816014438256545
1739209920.3365746;-29.438486411369333
1739209920.3365862;-45.120503652039325
1739209920.3365977;-38.13080360867914
1739209920.3366094;-38.13080360867914
1739209920.3366208;-38.13080360867914
1739209920.3366323;-38.13080360867914
1739209920.336644;-32.816014438256545
1739209920.3366554;-38.13080360867914
1739209920.336667;-45.120503652039325
1739209920.3366785;-33.981070128970906
1739209920.3366902;-33.981070128970906
1739209920.3367016;-38.13080360867914
1739209920.3367133;-38.13080360867914
1739209920.3367248;-38.13080360867914
1739209920.3367364;-38.13080360867914
1739209920.336748;-45.120503652039325
1739209920.3367596;-45.120503652039325
1739209920.336771;-38.13080360867914
1739209920.3367827;-31.141103565318915
1739209920.3367941;-26.991370085610722
1739209920.3368058;-38.13080360867914
1739209920.3368173;-45.120503652039325
1739209920.336829;-32.816014438256545
1739209920.3368404;-38.13080360867914
1739209920.336852;-45.120503652039325
1739209920.3368635;-38.13080360867914
1739209920.3368752;-38.13080360867914
1739209920.3368866;-45.120503652039325
1739209920.3368983;-45.120503652039325
1739209920.3369098;-38.13080360867914
1739209920.3369215;-35.57807855764607
1739209920.336933;-38.13080360867914
1739209920.3369443;-45.120503652039325
1739209920.336956;-45.120503652039325
1739209920.3369675;-45.120503652039325
1739209920.3369792;-33.981070128970906
1739209920.3369906;-45.120503652039325
1739209920.3370023;-45.120503652039325
1739209920.3370137;-33.981070128970906
1739209920.3370254;-45.120503652039325
1739209920.3370368;-45.120503652039325
1739209920.3370485;-38.13080360867914
1739209920.33706;-45.120503652039325
1739209920.3370717;-33.981070128970906
1739209920.337083;-45.120503652039325
1739209920.3370948;-38.13080360867914
1739209920.3371062;-45.120503652039325
1739209920.337118;-32.816014438256545
1739209920.3371294;-33.981070128970906
1739209920.337141;-38.13080360867914
1739209920.3371525;-45.120503652039325
1739209920.3371642;-38.13080360867914
1739209920.3371756;-38.13080360867914
1739209920.3371873;-45.120503652039325
1739209920.3371987;-38.13080360867914
1739209920.3372104;-38.13080360867914
1739209920.3372219;-45.120503652039325
1739209920.3372335;-45.120503652039325
1739209920.337245;-45.120503652039325
1739209920.3372564;-45.120503652039325
1739209920.337268;-45.120503652039325
1739209920.3372796;-45.120503652039325
1739209920.3372912;-38.13080360867914
