CAN Message; 0x150:050083c85ebf0c7c
1739209701.0096757;-31.141103565318915
1739209701.00968;-31.141103565318915
1739209701.0096843;-45.120503652039325
1739209701.0096886;-38.13080360867914
1739209701.009693;-38.13080360867914
1739209701.0096972;-45.120503652039325
1739209701.0097013;-45.120503652039325
1739209701.0097055;-35.57807855764607
1739209701.0097098;-32.81601443825658
1739209701.0097141;-45.120503652039325
1739209701.0097184;-38.13080360867914
1739209701.0097227;-45.120503652039325
1739209701.009727;-45.120503652039325
1739209701.0097313;-45.120503652039325
1739209701.0097356;-45.120503652039325
1739209701.0097399;-38.13080360867914
1739209701.0097442;-28.58837851428586
1739209701.0097485;-33.981070128970906
1739209701.0097528;-45.120503652039325
1739209701.0097568;-38.13080360867914
1739209701.009761;-35.57807855764607
1739209701.0097654;-38.13080360867914
1739209701.0097697;-38.13080360867914
1739209701.009774;-35.57807855764607
1739209701.0097783;-38.13080360867914
1739209701.0097826;-45.120503652039325
1739209701.0097868;-45.120503652039325
1739209701.0097911;-35.57807855764607
1739209701.0097954;-38.13080360867914
1739209701.0097997;-45.120503652039325
1739209701.009804;-45.120503652039325
1739209701.009808;-35.57807855764607
1739209701.0098124;-45.120503652039325
1739209701.0098166;-45.120503652039325
1739209701.009821;-38.13080360867914
1739209701.0098252;-35.57807855764607
1739209701.0098295;-38.13080360867914
1739209701.0098338;-38.13080360867914
1739209701.009838;-38.13080360867914
1739209701.0098424;-45.120503652039325
1739209701.0098467;-32.816014438256545
1739209701.009851;-30.49652367304973
1739209701.0098553;-45.120503652039325
1739209701.0098596;-45.120503652039325
1739209701.0098636;-33.981070128970906
1739209701.009868;-38.13080360867914
1739209701.0098722;-38.13080360867914
1739209701.0098765;-32.816014438256545
1739209701.0098808;-45.120503652039325
1739209701.009885;-33.981070128970956
1739209701.0098894;-35.57807855764607
1739209701.0098937;-38.13080360867914
1739209701.009898;-45.120503652039325
1739209701.0099022;-45.120503652039325
1739209701.0099065;-45.120503652039325
1739209701.0099108;-45.120503652039325
1739209701.009915;-35.57807855764607
1739209701.0099192;-29.438486411369333
1739209701.0099235;-45.120503652039325
1739209701.0099277;-45.120503652039325
1739209701.009932;-45.120503652039325
1739209701.0099363;-45.120503652039325
1739209701.0099406;-45.120503652039325
1739209701.009945;-45.120503652039325
1739209701.0099492;-45.120503652039325
1739209701.0099535;-45.120503652039325
1739209701.0099578;-35.57807855764607
1739209701.009962;-38.13080360867914
1739209701.0099664;-45.120503652039325
1739209701.0099707;-38.13080360867914
1739209701.0099747;-38.13080360867914
1739209701.009979;-45.120503652039325
1739209701.0099833;-38.13080360867914
1739209701.0099876;-29.438486411369333
1739209701.009992;-38.13080360867914
1739209701.0099962;-45.120503652039325
1739209701.0100005;-38.13080360867914
1739209701.0100048;-45.120503652039325
1739209701.010009;-45.120503652039325
1739209701.0100133;-45.120503652039325
1739209701.0100176;-45.120503652039325
1739209701.010022;-45.120503652039325
1739209701.0100262;-45.120503652039325
1739209701.0100303;-45.120503652039325
1739209701.0100346;-38.13080360867914
1739209701.0100389;-35.57807855764607
1739209701.0100431;-35.57807855764607
1739209701.0100474;-45.120503652039325
1739209701.0100517;-38.13080360867914
1739209701.010056;-38.13080360867914
1739209701.0100603;-38.13080360867914
1739209701.0100646;-38.13080360867914
1739209701.010069;-38.13080360867914
1739209701.0100732;-45.120503652039325
1739209701.0100775;-38.13080360867914
1739209701.0100818;-35.57807855764607
1739209701.0100858;-38.13080360867914
1739209701.01009;-32.816014438256545
1739209701.0100944;-38.13080360867914
1739209701.0100987;-45.120503652039325
1739209701.010103;-35.57807855764607
1739209701.0101073;-35.57807855764607
1739209701.0101116;-38.13080360867914
1739209701.0101159;-38.13080360867914
1739209701.0101202;-33.981070128970906
1739209701.0101244;-38.13080360867914
1739209701.0101287;-45.120503652039325
1739209701.010133;-35.57807855764607
1739209701.010137;-45.120503652039325
1739209701.0101414;-45.120503652039325
1739209701.0101457;-35.57807855764607
1739209701.01015;-35.57807855764607
1739209701.0101542;-38.13080360867914
1739209701.0101585;-38.13080360867914
1739209701.0101628;-38.13080360867914
1739209701.0101671;-38.13080360867914
1739209701.0101714;-38.13080360867914
1739209701.0101757;-38.13080360867914
1739209701.01018;-33.981070128970906
1739209701.0101843;-35.57807855764607
1739209701.0101886;-38.13080360867914
1739209701.0101926;-45.120503652039325
1739209701.010197;-38.13080360867914
1739209701.0102012;-35.57807855764607
1739209701.0102055;-45.120503652039325
1739209701.0102098;-45.120503652039325
1739209701.010214;-38.13080360867914
1739209701.0102184;-38.13080360867914
1739209701.0102227;-38.13080360867914
1739209701.010227;-38.13080360867914
1739209701.0102313;-33.981070128970906
1739209701.0102355;-45.120503652039325
1739209701.0102398;-38.13080360867914
1739209701.0102441;-45.120503652039325
1739209701.0102482;-38.13080360867914
1739209701.0102525;-45.120503652039325
1739209701.0102568;-38.13080360867914
1739209701.010261;-38.13080360867914
1739209701.0102654;-33.981070128970906
1739209701.0102696;-45.120503652039325
1739209701.010274;-45.120503652039325
1739209701.0102782;-33.981070128970906
1739209701.0102825;-38.13080360867914
1739209701.0102868;-45.120503652039325
1739209701.010291;-38.13080360867914
1739209701.0102954;-45.120503652039325
1739209701.0102997;-33.981070128970906
1739209701.0103037;-45.120503652039325
1739209701.010308;-45.120503652039325
1739209701.0103123;-45.120503652039325
1739209701.0103166;-45.120503652039325
1739209701.010321;-38.13080360867914
1739209701.0103252;-38.13080360867914
1739209701.0103295;-45.120503652039325
1739209701.0103338;-33.981070128970906
1739209701.010338;-45.120503652039325
1739209701.0103424;-38.13080360867914
1739209701.0103467;-38.13080360867914
1739209701.010351;-33.981070128970906
1739209701.010355;-38.13080360867914
1739209701.0103593;-38.13080360867914
1739209701.0103636;-45.120503652039325
1739209701.0103679;-38.13080360867914
1739209701.0103722;-45.120503652039325
1739209701.0103765;-45.120503652039325
1739209701.0103807;-45.120503652039325
1739209701.010385;-38.13080360867914
1739209701.0103893;-38.13080360867914
1739209701.0103936;-45.120503652039325
1739209701.010398;-45.120503652039325
1739209701.0104022;-45.120503652039325
1739209701.0104065;-38.13080360867914
1739209701.0104105;-38.13080360867914
1739209701.0104148;-38.13080360867914
1739209701.0104191;-33.981070128970906
1739209701.0104234;-38.13080360867914
1739209701.0104277;-35.57807855764607
1739209701.010432;-45.120503652039325
1739209701.0104363;-28.992665084841942
1739209701.0104406;-30.49652367304973
1739209701.0104449;-38.13080360867914
1739209701.0104492;-45.120503652039325
1739209701.0104535;-38.13080360867914
1739209701.0104578;-32.816014438256545
1739209701.010462;-45.120503652039325
1739209701.010466;-38.13080360867914
1739209701.0104704;-35.57807855764607
1739209701.0104747;-45.120503652039325
1739209701.010479;-38.13080360867914
1739209701.0104833;-45.120503652039325
1739209701.0104876;-45.120503652039325
1739209701.0104918;-38.13080360867914
1739209701.0104961;-45.120503652039325
1739209701.0105004;-45.120503652039325
1739209701.0105047;-31.141103565318915
1739209701.010509;-32.816014438256545
1739209701.0105133;-45.120503652039325
1739209701.0105176;-45.120503652039325
1739209701.0105217;-33.981070128970906
1739209701.010526;-38.13080360867914
1739209701.0105302;-45.120503652039325
1739209701.0105345;-45.120503652039325
1739209701.0105388;-38.13080360867914
1739209701.010543;-45.120503652039325
1739209701.0105474;-33.981070128970906
1739209701.0105517;-29.438486411369333
1739209701.010556;-45.120503652039325
1739209701.0105603;-45.120503652039325
1739209701.0105646;-33.981070128970906
1739209701.0105689;-38.13080360867914
1739209701.0105731;-45.120503652039325
1739209701.0105772;-45.120503652039325
1739209701.0105815;-38.13080360867914
1739209701.0105858;-38.13080360867914
1739209701.01059;-45.120503652039325
1739209701.0105944;-35.57807855764607
1739209701.0105987;-38.13080360867914
1739209701.010603;-45.120503652039325
1739209701.0106072;-32.816014438256545
1739209701.0106115;-30.49652367304973
1739209701.0106158;-45.120503652039325
1739209701.01062;-45.120503652039325
1739209701.0106244;-31.141103565318915
1739209701.0106287;-33.981070128970906
1739209701.0106328;-45.120503652039325
1739209701.010637;-45.120503652039325
1739209701.0106413;-45.120503652039325
1739209701.0106456;-38.13080360867914
1739209701.01065;-38.13080360867914
1739209701.0106542;-45.120503652039325
1739209701.0106585;-45.120503652039325
1739209701.0106628;-38.13080360867914
1739209701.010667;-38.13080360867914
1739209701.0106714;-45.120503652039325
1739209701.0106757;-31.141103565318915
1739209701.01068;-27.8777449560314
1739209701.010684;-45.120503652039325
1739209701.0106883;-45.120503652039325
1739209701.0106926;-38.13080360867914
1739209701.010697;-38.13080360867914
1739209701.0107012;-45.120503652039325
1739209701.0107055;-38.13080360867914
1739209701.0107098;-45.120503652039325
1739209701.010714;-45.120503652039325
1739209701.0107183;-38.13080360867914
1739209701.0107226;-38.13080360867914
1739209701.010727;-45.120503652039325
1739209701.0107312;-38.13080360867914
1739209701.0107355;-38.13080360867914
1739209701.0107396;-38.13080360867914
1739209701.0107439;-45.120503652039325
1739209701.0107481;-45.120503652039325
1739209701.0107524;-38.13080360867914
1739209701.0107567;-35.57807855764607
1739209701.010761;-38.13080360867914
1739209701.0107653;-45.120503652039325
1739209701.0107696;-35.57807855764607
1739209701.010774;-38.13080360867914
1739209701.0107782;-45.120503652039325
1739209701.0107825;-38.13080360867914
1739209701.0107868;-38.13080360867914
1739209701.010791;-45.120503652039325
1739209701.010795;-38.13080360867914
1739209701.0107994;-35.57807855764607
1739209701.0108037;-45.120503652039325
1739209701.010808;-45.120503652039325
1739209701.0108123;-45.120503652039325
1739209701.0108166;-45.120503652039325
1739209701.0108209;-38.13080360867914
1739209701.0108252;-45.120503652039325
1739209701.0108294;-45.120503652039325
1739209701.0108337;-38.13080360867914
1739209701.010838;-38.13080360867914
1739209701.0108423;-45.120503652039325
1739209701.0108466;-38.13080360867914
1739209701.0108507;-45.120503652039325
1739209701.010855;-45.120503652039325
1739209701.0108593;-45.120503652039325
1739209701.0108635;-38.13080360867914
1739209701.0108678;-38.13080360867914
1739209701.0108721;-45.120503652039325
1739209701.0108764;-38.13080360867914
1739209701.0108807;-45.120503652039325
1739209701.010885;-45.120503652039325
1739209701.0108893;-33.981070128970906
1739209701.0108936;-45.120503652039325
1739209701.0108979;-33.981070128970906
1739209701.010902;-45.120503652039325
1739209701.0109062;-45.120503652039325
1739209701.0109105;-45.120503652039325
1739209701.0109148;-38.13080360867914
1739209701.010919;-38.13080360867914
1739209701.0109234;-33.981070128970906
1739209701.0109277;-45.120503652039325
1739209701.010932;-38.13080360867914
1739209701.0109363;-45.120503652039325
1739209701.0109406;-45.120503652039325
1739209701.0109448;-45.120503652039325
1739209701.0109491;-38.13080360867914
1739209701.0109534;-38.13080360867914
1739209701.0109575;-45.120503652039325
1739209701.0109618;-45.120503652039325
1739209701.010966;-38.13080360867914
1739209701.0109704;-35.57807855764607
1739209701.0109746;-38.13080360867914
1739209701.010979;-45.120503652039325
1739209701.0109832;-45.120503652039325
1739209701.0109875;-38.13080360867914
1739209701.0109918;-33.981070128970906
1739209701.010996;-45.120503652039325
1739209701.0110004;-38.13080360867914
1739209701.0110047;-45.120503652039325
1739209701.011009;-38.13080360867914
1739209701.011013;-38.13080360867914
1739209701.0110173;-45.120503652039325
1739209701.0110216;-38.13080360867914
1739209701.011026;-33.981070128970906
1739209701.0110302;-45.120503652039325
1739209701.0110345;-45.120503652039325
1739209701.0110388;-45.120503652039325
1739209701.011043;-33.981070128970906
1739209701.0110474;-32.816014438256545
1739209701.0110517;-45.120503652039325
1739209701.011056;-45.120503652039325
1739209701.0110602;-45.120503652039325
1739209701.0110645;-35.57807855764607
1739209701.0110686;-45.120503652039325
1739209701.0110729;-45.120503652039325
1739209701.0110772;-38.13080360867914
1739209701.0110815;-38.13080360867914
1739209701.0110857;-38.13080360867914
1739209701.01109;-45.120503652039325
1739209701.0110943;-38.13080360867914
1739209701.0110986;-35.57807855764607
1739209701.011103;-45.120503652039325
1739209701.0111072;-45.120503652039325
1739209701.0111115;-38.13080360867914
1739209701.0111158;-45.120503652039325
1739209701.01112;-45.120503652039325
1739209701.0111241;-45.120503652039325
1739209701.0111284;-38.13080360867914
1739209701.0111327;-38.13080360867914
1739209701.011137;-45.120503652039325
1739209701.0111413;-45.120503652039325
1739209701.0111456;-38.13080360867914
1739209701.01115;-45.120503652039325
1739209701.0111542;-45.120503652039325
1739209701.0111585;-38.13080360867914
1739209701.0111628;-35.57807855764607
1739209701.011167;-45.120503652039325
1739209701.0111713;-38.13080360867914
1739209701.0111756;-35.57807855764607
1739209701.0111797;-38.13080360867914
1739209701.011184;-45.120503652039325
1739209701.0111883;-38.13080360867914
1739209701.0111926;-38.13080360867914
1739209701.0111969;-31.141103565318915
1739209701.0112011;-38.13080360867914
1739209701.0112054;-38.13080360867914
1739209701.0112097;-35.57807855764607
1739209701.011214;-35.57807855764607
1739209701.0112183;-45.120503652039325
1739209701.0112226;-38.13080360867914
1739209701.011227;-35.57807855764607
1739209701.011231;-31.14110356531892
1739209701.0112352;-45.120503652039325
1739209701.0112395;-38.13080360867914
1739209701.0112438;-32.816014438256545
1739209701.011248;-33.981070128970906
1739209701.0112524;-45.120503652039325
1739209701.0112567;-33.981070128970906
1739209701.011261;-35.57807855764607
1739209701.0112653;-31.141103565318915
1739209701.0112696;-33.981070128970906
1739209701.0112739;-38.13080360867914
1739209701.0112782;-35.57807855764607
1739209701.0112824;-35.57807855764607
1739209701.0112865;-45.120503652039325
1739209701.0112908;-38.13080360867914
1739209701.011295;-38.13080360867914
1739209701.0112994;-38.13080360867914
1739209701.0113037;-38.13080360867914
1739209701.011308;-45.120503652039325
1739209701.0113122;-45.120503652039325
1739209701.0113165;-45.120503652039325
1739209701.0113208;-32.816014438256545
1739209701.0113251;-38.13080360867914
1739209701.0113294;-38.13080360867914
1739209701.0113337;-45.120503652039325
1739209701.011338;-45.120503652039325
1739209701.011342;-45.120503652039325
1739209701.0113463;-45.120503652039325
1739209701.0113506;-45.120503652039325
1739209701.011355;-45.120503652039325
1739209701.0113592;-45.120503652039325
1739209701.0113635;-45.120503652039325
1739209701.0113678;-28.58837851428586
1739209701.011372;-28.58837851428586
1739209701.0113764;-45.120503652039325
1739209701.0113807;-35.57807855764607
1739209701.011385;-35.57807855764607
1739209701.0113893;-38.13080360867914
1739209701.0113935;-45.120503652039325
1739209701.0113976;-45.120503652039325
1739209701.011402;-45.120503652039325
1739209701.0114062;-45.120503652039325
1739209701.0114105;-35.57807855764607
1739209701.0114148;-45.120503652039325
1739209701.011419;-38.13080360867914
1739209701.0114233;-38.13080360867914
1739209701.0114276;-38.13080360867914
1739209701.011432;-45.120503652039325
1739209701.0114362;-32.816014438256545
1739209701.0114405;-30.49652367304973
1739209701.0114448;-45.120503652039325
1739209701.0114489;-45.120503652039325
1739209701.0114532;-45.120503652039325
1739209701.0114574;-45.120503652039325
1739209701.0114617;-45.120503652039325
1739209701.011466;-45.120503652039325
1739209701.0114703;-45.120503652039325
1739209701.0114746;-45.120503652039325
1739209701.011479;-38.13080360867914
1739209701.0114832;-35.57807855764607
1739209701.0114875;-35.57807855764607
1739209701.0114918;-38.13080360867914
1739209701.011496;-45.120503652039325
1739209701.0115004;-32.816014438256545
1739209701.0115044;-38.13080360867914
1739209701.0115087;-45.120503652039325
1739209701.011513;-38.13080360867914
1739209701.0115173;-35.57807855764607
1739209701.0115216;-45.120503652039325
1739209701.0115259;-45.120503652039325
1739209701.0115302;-35.57807855764607
1739209701.0115345;-38.13080360867914
1739209701.0115387;-35.57807855764607
1739209701.011543;-33.981070128970906
1739209701.0115473;-45.120503652039325
1739209701.0115516;-38.13080360867914
1739209701.011556;-38.13080360867914
1739209701.01156;-32.816014438256545
1739209701.0115643;-45.120503652039325
1739209701.0115685;-45.120503652039325
1739209701.0115728;-38.13080360867914
1739209701.0115771;-45.120503652039325
1739209701.0115814;-38.13080360867914
1739209701.0115857;-45.120503652039325
1739209701.01159;-45.120503652039325
1739209701.0115943;-38.13080360867914
1739209701.0115986;-33.981070128970906
1739209701.0116029;-45.120503652039325
1739209701.0116072;-35.57807855764607
1739209701.0116115;-35.57807855764607
1739209701.0116155;-45.120503652039325
1739209701.0116198;-45.120503652039325
1739209701.011624;-33.981070128970906
1739209701.0116284;-33.981070128970906
1739209701.0116327;-45.120503652039325
1739209701.011637;-45.120503652039325
1739209701.0116413;-45.120503652039325
1739209701.0116456;-45.120503652039325
1739209701.0116498;-45.120503652039325
1739209701.0116541;-45.120503652039325
1739209701.0116584;-38.13080360867914
1739209701.0116627;-32.816014438256545
1739209701.011667;-45.120503652039325
1739209701.011671;-33.981070128970906
1739209701.0116754;-38.13080360867914
1739209701.0116796;-45.120503652039325
1739209701.011684;-38.13080360867914
1739209701.0116882;-38.13080360867914
1739209701.0116925;-45.120503652039325
1739209701.0116968;-45.120503652039325
1739209701.011701;-38.13080360867914
1739209701.0117054;-32.816014438256545
1739209701.0117097;-38.13080360867914
1739209701.011714;-38.13080360867914
1739209701.0117183;-33.981070128970906
1739209701.0117226;-32.816014438256545
1739209701.0117266;-38.13080360867914
1739209701.011731;-45.120503652039325
1739209701.0117352;-33.981070128970906
1739209701.0117395;-38.13080360867914
1739209701.0117438;-38.13080360867914
1739209701.011748;-45.120503652039325
1739209701.0117524;-35.57807855764607
1739209701.0117567;-35.57807855764607
1739209701.011761;-38.13080360867914
1739209701.0117652;-33.981070128970906
1739209701.0117695;-33.981070128970906
1739209701.0117738;-38.13080360867914
1739209701.0117779;-38.13080360867914
1739209701.0117822;-45.120503652039325
1739209701.0117865;-35.57807855764607
1739209701.0117908;-32.816014438256545
1739209701.011795;-38.13080360867914
1739209701.0117993;-45.120503652039325
1739209701.0118036;-45.120503652039325
1739209701.011808;-35.57807855764607
1739209701.0118122;-38.13080360867914
1739209701.0118165;-45.120503652039325
1739209701.0118208;-33.981070128970906
1739209701.011825;-38.13080360867914
1739209701.0118294;-38.13080360867914
1739209701.0118334;-38.13080360867914
1739209701.0118377;-35.57807855764607
1739209701.011842;-35.57807855764607
1739209701.0118463;-33.981070128970906
1739209701.0118506;-29.438486411369333
1739209701.011855;-28.58837851428586
1739209701.0118592;-38.13080360867914
1739209701.0118635;-38.13080360867914
1739209701.0118678;-45.120503652039325
1739209701.011872;-38.13080360867914
1739209701.0118763;-38.13080360867914
1739209701.0118806;-45.120503652039325
1739209701.011885;-45.120503652039325
1739209701.011889;-33.981070128970906
1739209701.0118933;-45.120503652039325
1739209701.0118976;-35.57807855764607
1739209701.0119019;-38.13080360867914
1739209701.0119061;-38.13080360867914
1739209701.0119104;-45.120503652039325
1739209701.0119147;-45.120503652039325
1739209701.011919;-38.13080360867914
1739209701.0119233;-30.49652367304973
1739209701.0119276;-45.120503652039325
1739209701.011932;-45.120503652039325
1739209701.0119362;-45.120503652039325
1739209701.0119405;-38.13080360867914
1739209701.0119445;-38.13080360867914
1739209701.0119488;-38.13080360867914
1739209701.011953;-45.120503652039325
1739209701.0119574;-38.13080360867914
1739209701.0119617;-38.13080360867914
1739209701.011966;-38.13080360867914
1739209701.0119703;-45.120503652039325
1739209701.0119746;-38.13080360867914
1739209701.0119789;-38.13080360867914
1739209701.0119832;-38.13080360867914
1739209701.0119874;-45.120503652039325
1739209701.0119917;-33.981070128970906
1739209701.0119958;-35.57807855764607
1739209701.012;-38.13080360867914
1739209701.0120044;-35.57807855764607
1739209701.0120087;-38.13080360867914
1739209701.012013;-38.13080360867914
1739209701.0120173;-38.13080360867914
1739209701.0120215;-45.120503652039325
1739209701.0120258;-32.816014438256545
1739209701.0120301;-38.13080360867914
1739209701.0120344;-45.120503652039325
1739209701.0120387;-45.120503652039325
1739209701.012043;-38.13080360867914
1739209701.0120473;-32.816014438256545
1739209701.0120513;-45.120503652039325
1739209701.0120556;-45.120503652039325
1739209701.01206;-27.267205301931607
1739209701.0120642;-33.981070128970906
1739209701.0120685;-45.120503652039325
1739209701.0120728;-45.120503652039325
1739209701.012077;-45.120503652039325
1739209701.0120814;-45.120503652039325
1739209701.0120857;-45.120503652039325
1739209701.01209;-45.120503652039325
1739209701.0120943;-45.120503652039325
1739209701.0120986;-45.120503652039325
1739209701.0121028;-35.57807855764607
1739209701.012107;-45.120503652039325
1739209701.0121112;-45.120503652039325
1739209701.0121155;-38.13080360867914
1739209701.0121198;-45.120503652039325
1739209701.012124;-38.13080360867914
1739209701.0121284;-45.120503652039325
1739209701.0121326;-45.120503652039325
1739209701.012137;-45.120503652039325
1739209701.0121412;-45.120503652039325
1739209701.0121455;-38.13080360867914
1739209701.0121498;-35.57807855764607
1739209701.012154;-45.120503652039325
1739209701.0121584;-38.13080360867914
1739209701.0121624;-32.816014438256545
1739209701.0121667;-38.13080360867914
1739209701.012171;-38.13080360867914
1739209701.0121753;-38.13080360867914
1739209701.0121796;-38.13080360867914
1739209701.012184;-45.120503652039325
1739209701.0121882;-38.13080360867914
1739209701.0121925;-38.13080360867914
1739209701.0121968;-45.120503652039325
1739209701.012201;-38.13080360867914
1739209701.0122054;-35.57807855764607
1739209701.0122097;-45.120503652039325
1739209701.012214;-45.120503652039325
1739209701.012218;-35.57807855764607
1739209701.0122223;-38.13080360867914
1739209701.0122266;-45.120503652039325
1739209701.0122309;-33.981070128970906
1739209701.0122352;-38.13080360867914
1739209701.0122395;-45.120503652039325
1739209701.0122437;-45.120503652039325
1739209701.012248;-38.13080360867914
1739209701.0122523;-45.120503652039325
1739209701.0122566;-38.13080360867914
1739209701.012261;-45.120503652039325
1739209701.0122652;-38.13080360867914
1739209701.0122695;-38.13080360867914
1739209701.0122736;-38.13080360867914
1739209701.0122778;-45.120503652039325
1739209701.0122821;-31.141103565318915
1739209701.0122864;-32.816014438256545
1739209701.0122907;-45.120503652039325
1739209701.012295;-45.120503652039325
1739209701.0122993;-45.120503652039325
1739209701.0123036;-32.816014438256545
1739209701.012308;-38.13080360867914
1739209701.0123122;-45.120503652039325
1739209701.0123165;-45.120503652039325
1739209701.0123208;-38.13080360867914
1739209701.0123248;-38.13080360867914
1739209701.012329;-38.13080360867914
1739209701.0123334;-45.120503652039325
1739209701.0123377;-45.120503652039325
1739209701.012342;-45.120503652039325
1739209701.0123463;-38.13080360867914
1739209701.0123506;-38.13080360867914
1739209701.0123549;-38.13080360867914
1739209701.0123591;-45.120503652039325
1739209701.0123634;-38.13080360867914
1739209701.0123677;-45.120503652039325
1739209701.012372;-38.13080360867914
1739209701.0123763;-38.13080360867914
1739209701.0123804;-45.120503652039325
1739209701.0123847;-45.120503652039325
1739209701.012389;-38.13080360867914
1739209701.0123932;-38.13080360867914
1739209701.0123975;-45.120503652039325
1739209701.0124018;-45.120503652039325
1739209701.012406;-45.120503652039325
1739209701.0124104;-45.120503652039325
1739209701.0124147;-45.120503652039325
1739209701.012419;-45.120503652039325
1739209701.0124233;-45.120503652039325
1739209701.0124276;-45.120503652039325
1739209701.0124319;-45.120503652039325
1739209701.012436;-45.120503652039325
1739209701.0124402;-45.120503652039325
1739209701.0124445;-45.120503652039325
1739209701.0124488;-45.120503652039325
1739209701.012453;-38.13080360867914
1739209701.0124574;-35.57807855764607
1739209701.0124617;-38.13080360867914
1739209701.012466;-35.57807855764607
1739209701.0124702;-38.13080360867914
1739209701.0124745;-28.58837851428586
1739209701.0124788;-31.141103565318915
