CAN Message; 0x98:00006359806b6f97
1739209695.6474988;-38.13080360867914
1739209695.6475067;-33.981070128970906
1739209695.6475146;-33.981070128970906
1739209695.6475227;-45.120503652039325
1739209695.6475306;-38.13080360867914
1739209695.6475384;-38.13080360867914
1739209695.6475463;-45.120503652039325
1739209695.6475542;-38.13080360867914
1739209695.647562;-38.13080360867914
1739209695.64757;-35.57807855764607
1739209695.6475778;-38.13080360867914
1739209695.6475856;-45.120503652039325
1739209695.6475935;-38.13080360867914
1739209695.6476014;-45.120503652039325
1739209695.6476092;-38.13080360867914
1739209695.647617;-38.13080360867914
1739209695.647625;-45.120503652039325
1739209695.6476328;-33.981070128970906
1739209695.647641;-31.141103565318915
1739209695.6476488;-45.120503652039325
1739209695.6476567;-45.120503652039325
1739209695.6476645;-45.120503652039325
1739209695.6476724;-45.120503652039325
1739209695.6476803;-45.120503652039325
1739209695.6476882;-38.13080360867914
1739209695.647696;-45.120503652039325
1739209695.647704;-28.58837851428586
1739209695.6477118;-38.13080360867914
1739209695.6477196;-38.13080360867914
1739209695.6477275;-33.981070128970906
1739209695.6477354;-45.120503652039325
1739209695.6477432;-33.981070128970906
1739209695.647751;-45.120503652039325
1739209695.647759;-38.13080360867914
1739209695.647767;-33.981070128970906
1739209695.647775;-35.57807855764607
1739209695.6477828;-45.120503652039325
1739209695.6477907;-38.13080360867914
1739209695.6477985;-38.13080360867914
1739209695.6478064;-35.57807855764607
1739209695.6478143;-38.13080360867914
1739209695.6478221;-45.120503652039325
1739209695.64783;-33.981070128970906
1739209695.6478379;-45.120503652039325
1739209695.6478457;-45.120503652039325
1739209695.6478536;-45.120503652039325
1739209695.6478615;-45.120503652039325
1739209695.6478693;-38.13080360867914
1739209695.6478772;-38.13080360867914
1739209695.6478853;-45.120503652039325
1739209695.6478932;-38.13080360867914
1739209695.647901;-32.816014438256545
1739209695.647909;-45.120503652039325
1739209695.6479168;-45.120503652039325
1739209695.6479247;-38.13080360867914
1739209695.6479325;-45.120503652039325
1739209695.6479404;-38.13080360867914
1739209695.6479483;-35.57807855764607
1739209695.6479561;-38.13080360867914
1739209695.647964;-45.120503652039325
1739209695.6479719;-38.13080360867914
1739209695.6479797;-35.57807855764607
1739209695.6479876;-33.981070128970906
1739209695.6479955;-38.13080360867914
1739209695.6480033;-38.13080360867914
1739209695.6480114;-32.816014438256545
1739209695.6480193;-38.13080360867914
1739209695.6480272;-45.120503652039325
1739209695.648035;-33.981070128970906
1739209695.648043;-38.13080360867914
1739209695.6480508;-45.120503652039325
1739209695.6480587;-45.120503652039325
1739209695.6480665;-38.13080360867914
1739209695.6480744;-35.57807855764607
1739209695.6480823;-38.13080360867914
1739209695.6480901;-45.120503652039325
1739209695.648098;-45.120503652039325
1739209695.6481059;-45.120503652039325
1739209695.6481137;-38.13080360867914
1739209695.6481216;-38.13080360867914
1739209695.6481297;-45.120503652039325
1739209695.6481376;-38.13080360867914
1739209695.6481454;-38.13080360867914
1739209695.6481533;-38.13080360867914
1739209695.6481612;-38.13080360867914
1739209695.648169;-45.120503652039325
1739209695.648177;-38.13080360867914
1739209695.6481848;-32.816014438256545
1739209695.6481926;-38.13080360867914
1739209695.6482005;-38.13080360867914
1739209695.6482084;-38.13080360867914
1739209695.6482162;-45.120503652039325
1739209695.648224;-45.120503652039325
1739209695.648232;-45.120503652039325
1739209695.6482399;-45.120503652039325
1739209695.6482477;-45.120503652039325
1739209695.6482558;-38.13080360867914
1739209695.6482637;-45.120503652039325
1739209695.6482716;-35.57807855764607
1739209695.6482794;-35.57807855764607
1739209695.6482873;-38.13080360867914
1739209695.6482952;-38.13080360867914
1739209695.648303;-38.13080360867914
1739209695.648311;-38.13080360867914
1739209695.6483188;-38.13080360867914
1739209695.6483266;-31.141103565318893
1739209695.6483345;-45.120503652039325
1739209695.6483424;-45.120503652039325
1739209695.6483502;-45.120503652039325
1739209695.648358;-45.120503652039325
1739209695.648366;-45.120503652039325
1739209695.648374;-45.120503652039325
1739209695.648382;-38.13080360867914
1739209695.6483898;-38.13080360867914
1739209695.6483977;-45.120503652039325
1739209695.6484056;-38.13080360867914
1739209695.6484134;-38.13080360867914
1739209695.6484213;-38.13080360867914
1739209695.6484292;-45.120503652039325
1739209695.648437;-38.13080360867914
1739209695.648445;-35.57807855764607
1739209695.6484528;-38.13080360867914
1739209695.6484606;-35.57807855764607
1739209695.6484685;-27.8777449560314
1739209695.6484764;-38.13080360867914
1739209695.6484842;-38.13080360867914
1739209695.648492;-45.120503652039325
1739209695.6485002;-35.57807855764607
1739209695.648508;-45.120503652039325
1739209695.648516;-45.120503652039325
1739209695.6485238;-45.120503652039325
1739209695.6485317;-45.120503652039325
1739209695.6485395;-38.13080360867914
1739209695.6485474;-45.120503652039325
1739209695.6485553;-45.120503652039325
1739209695.6485631;-45.120503652039325
1739209695.648571;-38.13080360867914
1739209695.648579;-45.120503652039325
1739209695.6485868;-38.13080360867914
1739209695.6485946;-45.120503652039325
1739209695.6486025;-45.120503652039325
1739209695.6486104;-38.13080360867914
1739209695.6486185;-45.120503652039325
1739209695.6486263;-45.120503652039325
1739209695.6486342;-38.13080360867914
1739209695.648642;-45.120503652039325
1739209695.64865;-45.120503652039325
1739209695.6486578;-28.58837851428586
1739209695.6486657;-38.13080360867914
1739209695.6486735;-38.13080360867914
1739209695.6486814;-35.57807855764607
1739209695.6486893;-31.141103565318893
1739209695.6486971;-38.13080360867914
1739209695.648705;-38.13080360867914
1739209695.6487129;-45.120503652039325
1739209695.6487207;-33.981070128970956
1739209695.6487286;-45.120503652039325
1739209695.6487365;-38.13080360867914
1739209695.6487446;-45.120503652039325
1739209695.6487525;-45.120503652039325
1739209695.6487603;-38.13080360867914
1739209695.6487682;-38.13080360867914
1739209695.648776;-45.120503652039325
1739209695.648784;-33.981070128970906
1739209695.6487918;-32.816014438256545
1739209695.6487997;-32.816014438256545
1739209695.6488075;-45.120503652039325
1739209695.6488154;-45.120503652039325
1739209695.6488233;-45.120503652039325
1739209695.6488311;-38.13080360867914
1739209695.648839;-38.13080360867914
1739209695.6488469;-45.120503652039325
1739209695.6488547;-38.13080360867914
1739209695.6488628;-35.57807855764607
1739209695.6488707;-38.13080360867914
1739209695.6488786;-45.120503652039325
1739209695.6488864;-38.13080360867914
1739209695.6488943;-35.57807855764607
1739209695.6489022;-38.13080360867914
1739209695.64891;-45.120503652039325
1739209695.648918;-45.120503652039325
1739209695.6489258;-38.13080360867914
1739209695.6489336;-38.13080360867914
1739209695.6489415;-45.120503652039325
1739209695.6489494;-45.120503652039325
1739209695.6489573;-38.13080360867914
1739209695.6489651;-45.120503652039325
1739209695.648973;-38.13080360867914
1739209695.6489809;-38.13080360867914
1739209695.648989;-38.13080360867914
1739209695.6489968;-45.120503652039325
1739209695.6490047;-38.13080360867914
1739209695.6490126;-33.981070128970906
1739209695.6490204;-45.120503652039325
1739209695.6490283;-45.120503652039325
1739209695.6490362;-38.13080360867914
1739209695.649044;-45.120503652039325
1739209695.649052;-38.13080360867914
1739209695.6490598;-35.57807855764607
1739209695.6490676;-45.120503652039325
1739209695.6490755;-45.120503652039325
1739209695.6490834;-38.13080360867914
1739209695.6490912;-35.57807855764607
1739209695.649099;-35.57807855764607
1739209695.6491072;-38.13080360867914
1739209695.649115;-45.120503652039325
1739209695.649123;-31.141103565318915
1739209695.6491308;-35.57807855764607
1739209695.6491387;-38.13080360867914
1739209695.6491466;-45.120503652039325
1739209695.6491544;-45.120503652039325
1739209695.6491623;-45.120503652039325
1739209695.6491702;-38.13080360867914
1739209695.649178;-38.13080360867914
1739209695.649186;-45.120503652039325
1739209695.6491938;-45.120503652039325
1739209695.6492016;-35.57807855764607
1739209695.6492095;-38.13080360867914
1739209695.6492174;-45.120503652039325
1739209695.6492252;-38.13080360867914
1739209695.6492333;-45.120503652039325
1739209695.6492412;-38.13080360867914
1739209695.649249;-38.13080360867914
1739209695.649257;-45.120503652039325
1739209695.6492648;-45.120503652039325
1739209695.6492727;-38.13080360867914
1739209695.6492805;-38.13080360867914
1739209695.6492884;-45.120503652039325
1739209695.6492963;-28.992665084841942
1739209695.6493042;-32.816014438256545
1739209695.649312;-38.13080360867914
1739209695.64932;-45.120503652039325
1739209695.6493278;-33.981070128970906
1739209695.6493356;-38.13080360867914
1739209695.6493435;-45.120503652039325
1739209695.6493516;-45.120503652039325
1739209695.6493595;-45.120503652039325
1739209695.6493673;-45.120503652039325
1739209695.6493752;-45.120503652039325
1739209695.649383;-45.120503652039325
1739209695.649391;-45.120503652039325
1739209695.6493988;-35.57807855764607
1739209695.6494067;-38.13080360867914
1739209695.6494145;-38.13080360867914
1739209695.6494224;-45.120503652039325
1739209695.6494303;-45.120503652039325
1739209695.6494381;-45.120503652039325
1739209695.649446;-45.120503652039325
1739209695.6494539;-38.13080360867914
1739209695.6494617;-38.13080360867914
1739209695.6494696;-38.13080360867914
1739209695.6494777;-38.13080360867914
1739209695.6494856;-35.57807855764607
1739209695.6494935;-35.57807855764607
1739209695.6495013;-38.13080360867914
1739209695.6495092;-38.13080360867914
1739209695.649517;-38.13080360867914
1739209695.649525;-45.120503652039325
1739209695.6495328;-45.120503652039325
1739209695.6495407;-38.13080360867914
1739209695.6495485;-33.981070128970956
1739209695.6495564;-45.120503652039325
1739209695.6495643;-33.981070128970906
1739209695.6495721;-38.13080360867914
1739209695.64958;-45.120503652039325
1739209695.6495879;-45.120503652039325
1739209695.649596;-33.981070128970906
1739209695.6496038;-45.120503652039325
1739209695.6496117;-28.58837851428586
1739209695.6496196;-29.438486411369333
1739209695.6496274;-45.120503652039325
1739209695.6496353;-45.120503652039325
1739209695.6496432;-33.981070128970906
1739209695.649651;-32.816014438256545
1739209695.649659;-45.120503652039325
1739209695.6496668;-45.120503652039325
1739209695.6496747;-45.120503652039325
1739209695.6496825;-38.13080360867914
1739209695.6496904;-38.13080360867914
1739209695.6496983;-45.120503652039325
1739209695.6497061;-45.120503652039325
1739209695.649714;-38.13080360867914
1739209695.649722;-38.13080360867914
1739209695.64973;-45.120503652039325
1739209695.6497378;-35.57807855764607
1739209695.6497457;-35.57807855764607
1739209695.6497536;-45.120503652039325
1739209695.6497614;-45.120503652039325
1739209695.6497693;-38.13080360867914
1739209695.6497772;-32.816014438256545
1739209695.649785;-38.13080360867914
1739209695.649793;-45.120503652039325
1739209695.6498008;-38.13080360867914
1739209695.6498086;-32.816014438256545
1739209695.6498165;-45.120503652039325
1739209695.6498244;-45.120503652039325
1739209695.6498322;-38.13080360867914
1739209695.6498404;-35.57807855764607
1739209695.6498482;-45.120503652039325
1739209695.649856;-38.13080360867914
1739209695.649864;-45.120503652039325
1739209695.6498718;-35.57807855764607
1739209695.6498797;-32.816014438256545
1739209695.6498876;-32.816014438256545
1739209695.6498954;-38.13080360867914
1739209695.6499033;-45.120503652039325
1739209695.6499112;-33.981070128970906
1739209695.649919;-38.13080360867914
1739209695.649927;-33.981070128970906
1739209695.6499348;-26.991370085610736
1739209695.6499426;-38.13080360867914
1739209695.6499505;-35.57807855764607
1739209695.6499584;-45.120503652039325
1739209695.6499665;-38.13080360867914
1739209695.6499743;-45.120503652039325
1739209695.6499822;-38.13080360867914
1739209695.64999;-45.120503652039325
1739209695.649998;-45.120503652039325
1739209695.6500058;-45.120503652039325
1739209695.6500137;-45.120503652039325
1739209695.6500216;-38.13080360867914
1739209695.6500294;-35.57807855764607
1739209695.6500373;-38.13080360867914
1739209695.6500452;-45.120503652039325
1739209695.650053;-38.13080360867914
1739209695.650061;-32.816014438256545
1739209695.6500688;-38.13080360867914
1739209695.6500766;-45.120503652039325
1739209695.6500847;-38.13080360867914
1739209695.6500926;-38.13080360867914
1739209695.6501005;-38.13080360867914
1739209695.6501083;-45.120503652039325
1739209695.6501162;-45.120503652039325
1739209695.650124;-45.120503652039325
1739209695.650132;-45.120503652039325
1739209695.6501398;-45.120503652039325
1739209695.6501477;-45.120503652039325
1739209695.6501555;-38.13080360867914
1739209695.6501634;-38.13080360867914
1739209695.6501713;-45.120503652039325
1739209695.6501791;-45.120503652039325
1739209695.650187;-45.120503652039325
1739209695.650195;-38.13080360867914
1739209695.6502028;-45.120503652039325
1739209695.6502109;-38.13080360867914
1739209695.6502187;-45.120503652039325
1739209695.6502266;-38.13080360867914
1739209695.6502345;-38.13080360867914
1739209695.6502423;-38.13080360867914
1739209695.6502502;-38.13080360867914
1739209695.650258;-38.13080360867914
1739209695.650266;-35.57807855764607
1739209695.6502738;-38.13080360867914
1739209695.6502817;-38.13080360867914
1739209695.6502895;-38.13080360867914
1739209695.6502974;-45.120503652039325
1739209695.6503053;-45.120503652039325
1739209695.6503131;-45.120503652039325
1739209695.650321;-38.13080360867914
1739209695.650329;-38.13080360867914
1739209695.650337;-45.120503652039325
1739209695.6503448;-38.13080360867914
1739209695.6503527;-38.13080360867914
1739209695.6503606;-45.120503652039325
1739209695.6503685;-45.120503652039325
1739209695.6503763;-38.13080360867914
1739209695.6503842;-33.981070128970906
1739209695.650392;-45.120503652039325
1739209695.6504;-38.13080360867914
1739209695.6504078;-45.120503652039325
1739209695.6504157;-38.13080360867914
1739209695.6504235;-45.120503652039325
1739209695.6504314;-38.13080360867914
1739209695.6504393;-38.13080360867914
1739209695.6504471;-38.13080360867914
1739209695.6504552;-45.120503652039325
1739209695.650463;-38.13080360867914
1739209695.650471;-38.13080360867914
1739209695.6504788;-45.120503652039325
1739209695.6504867;-45.120503652039325
1739209695.6504946;-45.120503652039325
1739209695.6505024;-35.57807855764607
1739209695.6505103;-38.13080360867914
1739209695.6505182;-38.13080360867914
1739209695.650526;-45.120503652039325
1739209695.650534;-33.981070128970906
1739209695.6505418;-38.13080360867914
1739209695.6505497;-35.57807855764607
1739209695.6505575;-38.13080360867914
1739209695.6505654;-45.120503652039325
1739209695.6505733;-38.13080360867914
1739209695.6505814;-38.13080360867914
1739209695.6505892;-45.120503652039325
1739209695.650597;-45.120503652039325
1739209695.650605;-38.13080360867914
1739209695.6506128;-35.57807855764607
1739209695.6506207;-45.120503652039325
1739209695.6506286;-45.120503652039325
1739209695.6506364;-31.141103565318915
1739209695.6506443;-38.13080360867914
1739209695.6506522;-45.120503652039325
1739209695.65066;-38.13080360867914
1739209695.650668;-38.13080360867914
1739209695.6506758;-45.120503652039325
1739209695.6506836;-45.120503652039325
1739209695.6506915;-45.120503652039325
1739209695.6506996;-32.816014438256545
1739209695.6507075;-45.120503652039325
