CAN Message; 0x1bb:0000b77234ec984b
Timestamp;Amplitude
1739209723.9653635;-45.120503652039325
1739209723.9653673;-38.13080360867914
1739209723.965371;-38.13080360867914
1739209723.9653747;-45.120503652039325
1739209723.9653785;-38.13080360867914
1739209723.965382;-26.991370085610736
1739209723.965386;-35.57807855764607
1739209723.9653895;-45.120503652039325
1739209723.9653933;-45.120503652039325
1739209723.9653971;-32.816014438256545
1739209723.9654007;-38.13080360867914
1739209723.9654045;-45.120503652039325
1739209723.965408;-45.120503652039325
1739209723.965412;-45.120503652039325
1739209723.9654155;-45.120503652039325
1739209723.9654193;-45.120503652039325
1739209723.965423;-38.13080360867914
1739209723.9654267;-45.120503652039325
1739209723.9654305;-45.120503652039325
1739209723.965434;-45.120503652039325
1739209723.965438;-45.120503652039325
1739209723.9654417;-35.57807855764607
1739209723.9654453;-35.57807855764607
1739209723.965449;-45.120503652039325
1739209723.9654527;-38.13080360867914
1739209723.9654565;-33.981070128970906
1739209723.96546;-38.13080360867914
1739209723.9654639;-45.120503652039325
1739209723.9654677;-45.120503652039325
1739209723.9654713;-31.141103565318893
1739209723.965475;-32.816014438256545
1739209723.9654787;-45.120503652039325
1739209723.9654825;-38.13080360867914
1739209723.965486;-35.57807855764607
1739209723.9654899;-35.57807855764607
1739209723.9654937;-45.120503652039325
1739209723.9654973;-35.57807855764607
1739209723.965501;-45.120503652039325
1739209723.9655046;-45.120503652039325
1739209723.9655085;-45.120503652039325
1739209723.9655123;-38.13080360867914
1739209723.9655159;-38.13080360867914
1739209723.9655197;-38.13080360867914
1739209723.9655232;-45.120503652039325
1739209723.965527;-45.120503652039325
1739209723.9655306;-29.438486411369333
1739209723.9655344;-26.991370085610722
1739209723.9655383;-38.13080360867914
1739209723.9655418;-45.120503652039325
1739209723.9655457;-35.57807855764607
1739209723.9655492;-38.13080360867914
1739209723.965553;-45.120503652039325
1739209723.9655566;-38.13080360867914
1739209723.9655604;-38.13080360867914
1739209723.9655643;-45.120503652039325
1739209723.9655678;-38.13080360867914
1739209723.9655716;-45.120503652039325
1739209723.9655752;-38.13080360867914
1739209723.965579;-45.120503652039325
1739209723.9655828;-45.120503652039325
1739209723.9655864;-45.120503652039325
1739209723.9655902;-38.13080360867914
1739209723.9655938;-38.13080360867914
1739209723.9655976;-45.120503652039325
1739209723.9656012;-45.120503652039325
1739209723.965605;-45.120503652039325
1739209723.9656088;-38.13080360867914
1739209723.9656124;-38.13080360867914
1739209723.9656162;-45.120503652039325
1739209723.9656198;-38.13080360867914
1739209723.9656236;-35.57807855764607
1739209723.9656274;-45.120503652039325
1739209723.965631;-38.13080360867914
1739209723.9656348;-35.57807855764607
1739209723.9656384;-32.816014438256545
1739209723.9656422;-45.120503652039325
1739209723.9656458;-38.13080360867914
1739209723.9656496;-38.13080360867914
1739209723.9656534;-45.120503652039325
1739209723.965657;-33.981070128970906
1739209723.9656608;-35.57807855764607
1739209723.9656644;-45.120503652039325
1739209723.9656682;-38.13080360867914
1739209723.9656718;-35.57807855764607
1739209723.9656756;-45.120503652039325
1739209723.9656794;-45.120503652039325
1739209723.965683;-45.120503652039325
1739209723.9656868;-45.120503652039325
1739209723.9656904;-45.120503652039325
1739209723.9656942;-45.120503652039325
1739209723.965698;-45.120503652039325
1739209723.9657016;-38.13080360867914
1739209723.9657054;-38.13080360867914
1739209723.965709;-45.120503652039325
1739209723.9657128;-38.13080360867914
1739209723.9657164;-35.57807855764607
1739209723.9657202;-38.13080360867914
1739209723.965724;-45.120503652039325
1739209723.9657276;-45.120503652039325
1739209723.9657314;-38.13080360867914
1739209723.965735;-38.13080360867914
1739209723.9657388;-45.120503652039325
1739209723.9657423;-45.120503652039325
1739209723.9657462;-38.13080360867914
1739209723.96575;-38.13080360867914
1739209723.9657536;-45.120503652039325
1739209723.9657574;-38.13080360867914
1739209723.965761;-35.57807855764607
1739209723.9657648;-38.13080360867914
1739209723.9657686;-45.120503652039325
1739209723.9657722;-33.981070128970906
1739209723.965776;-32.816014438256545
1739209723.9657795;-38.13080360867914
1739209723.9657834;-45.120503652039325
1739209723.965787;-45.120503652039325
1739209723.9657907;-38.13080360867914
1739209723.9657946;-38.13080360867914
1739209723.9657981;-45.120503652039325
1739209723.965802;-45.120503652039325
1739209723.9658055;-33.981070128970906
1739209723.9658093;-38.13080360867914
1739209723.9658132;-38.13080360867914
1739209723.9658167;-45.120503652039325
1739209723.9658206;-38.13080360867914
1739209723.9658241;-38.13080360867914
1739209723.965828;-45.120503652039325
1739209723.9658315;-45.120503652039325
1739209723.9658353;-35.57807855764607
1739209723.9658391;-38.13080360867914
1739209723.9658427;-38.13080360867914
1739209723.9658465;-33.981070128970906
1739209723.96585;-33.981070128970906
1739209723.965854;-38.13080360867914
1739209723.9658575;-45.120503652039325
1739209723.9658613;-38.13080360867914
1739209723.9658651;-33.981070128970906
1739209723.9658687;-45.120503652039325
1739209723.9658725;-45.120503652039325
1739209723.965876;-38.13080360867914
1739209723.96588;-35.57807855764607
1739209723.9658837;-45.120503652039325
1739209723.9658873;-45.120503652039325
1739209723.9658911;-45.120503652039325
1739209723.9658947;-38.13080360867914
1739209723.9658985;-38.13080360867914
1739209723.965902;-45.120503652039325
1739209723.965906;-38.13080360867914
1739209723.9659097;-38.13080360867914
1739209723.9659133;-45.120503652039325
1739209723.965917;-45.120503652039325
1739209723.9659207;-33.981070128970906
1739209723.9659245;-26.991370085610722
1739209723.965928;-38.13080360867914
1739209723.965932;-45.120503652039325
1739209723.9659357;-45.120503652039325
1739209723.9659393;-35.57807855764607
1739209723.965943;-33.981070128970906
1739209723.9659467;-45.120503652039325
1739209723.9659505;-45.120503652039325
1739209723.9659543;-33.981070128970956
1739209723.9659579;-45.120503652039325
1739209723.9659617;-45.120503652039325
1739209723.9659653;-45.120503652039325
1739209723.965969;-45.120503652039325
1739209723.9659727;-45.120503652039325
1739209723.9659765;-45.120503652039325
1739209723.9659803;-33.981070128970906
1739209723.9659839;-26.487275050834715
1739209723.9659877;-33.981070128970906
1739209723.9659913;-45.120503652039325
1739209723.965995;-38.13080360867914
1739209723.965999;-35.57807855764607
1739209723.9660025;-38.13080360867914
1739209723.9660063;-45.120503652039325
1739209723.9660099;-45.120503652039325
1739209723.9660137;-45.120503652039325
1739209723.9660172;-45.120503652039325
1739209723.966021;-38.13080360867914
1739209723.9660249;-38.13080360867914
1739209723.9660285;-45.120503652039325
1739209723.9660323;-45.120503652039325
1739209723.9660358;-38.13080360867914
1739209723.9660397;-38.13080360867914
1739209723.9660432;-45.120503652039325
1739209723.966047;-45.120503652039325
1739209723.9660509;-38.13080360867914
1739209723.9660544;-45.120503652039325
1739209723.9660583;-45.120503652039325
1739209723.9660618;-38.13080360867914
1739209723.9660656;-35.57807855764607
1739209723.9660695;-38.13080360867914
1739209723.966073;-26.991370085610736
1739209723.9660769;-35.57807855764607
1739209723.9660804;-45.120503652039325
1739209723.9660842;-38.13080360867914
1739209723.9660878;-35.57807855764607
1739209723.9660916;-45.120503652039325
1739209723.9660954;-38.13080360867914
1739209723.966099;-33.981070128970906
1739209723.9661028;-32.81601443825658
1739209723.9661064;-45.120503652039325
1739209723.9661102;-32.816014438256545
1739209723.9661138;-38.13080360867914
1739209723.9661176;-45.120503652039325
1739209723.9661214;-45.120503652039325
1739209723.966125;-33.981070128970906
1739209723.9661288;-45.120503652039325
1739209723.9661324;-31.141103565318893
1739209723.9661362;-32.816014438256545
1739209723.96614;-33.981070128970906
1739209723.9661436;-33.981070128970906
1739209723.9661474;-45.120503652039325
1739209723.966151;-38.13080360867914
1739209723.9661548;-32.816014438256545
1739209723.9661584;-38.13080360867914
1739209723.9661622;-45.120503652039325
1739209723.966166;-33.981070128970906
1739209723.9661696;-35.57807855764607
1739209723.9661734;-38.13080360867914
1739209723.966177;-45.120503652039325
1739209723.9661808;-38.13080360867914
1739209723.9661846;-38.13080360867914
1739209723.9661882;-33.981070128970906
1739209723.966192;-45.120503652039325
1739209723.9661956;-45.120503652039325
1739209723.9661994;-45.120503652039325
1739209723.966203;-45.120503652039325
1739209723.9662068;-45.120503652039325
1739209723.9662106;-45.120503652039325
1739209723.9662142;-35.57807855764607
1739209723.966218;-33.981070128970906
1739209723.9662216;-35.57807855764607
1739209723.9662254;-35.57807855764607
1739209723.966229;-38.13080360867914
1739209723.9662328;-38.13080360867914
1739209723.9662366;-38.13080360867914
1739209723.9662402;-38.13080360867914
1739209723.966244;-45.120503652039325
1739209723.9662476;-38.13080360867914
1739209723.9662514;-45.120503652039325
1739209723.9662552;-45.120503652039325
1739209723.9662588;-45.120503652039325
1739209723.9662626;-45.120503652039325
1739209723.9662662;-45.120503652039325
1739209723.96627;-33.981070128970906
1739209723.9662735;-45.120503652039325
1739209723.9662774;-45.120503652039325
1739209723.9662812;-32.816014438256545
1739209723.9662848;-38.13080360867914
1739209723.9662886;-45.120503652039325
1739209723.9662921;-45.120503652039325
1739209723.966296;-38.13080360867914
1739209723.9662998;-38.13080360867914
1739209723.9663033;-45.120503652039325
1739209723.9663072;-35.57807855764607
1739209723.9663107;-38.13080360867914
1739209723.9663146;-45.120503652039325
1739209723.9663181;-45.120503652039325
1739209723.966322;-38.13080360867914
1739209723.9663258;-35.57807855764607
1739209723.9663293;-38.13080360867914
1739209723.9663332;-45.120503652039325
1739209723.9663367;-45.120503652039325
1739209723.9663405;-45.120503652039325
1739209723.966344;-33.981070128970906
1739209723.966348;-45.120503652039325
1739209723.9663517;-45.120503652039325
1739209723.9663553;-45.120503652039325
1739209723.9663591;-38.13080360867914
1739209723.9663627;-38.13080360867914
1739209723.9663665;-38.13080360867914
1739209723.9663703;-35.57807855764607
1739209723.966374;-38.13080360867914
1739209723.9663777;-38.13080360867914
1739209723.9663813;-45.120503652039325
1739209723.9663851;-45.120503652039325
1739209723.9663887;-33.981070128970906
1739209723.9663925;-45.120503652039325
1739209723.9663963;-45.120503652039325
1739209723.9664;-45.120503652039325
1739209723.9664037;-38.13080360867914
1739209723.9664073;-45.120503652039325
1739209723.966411;-45.120503652039325
1739209723.9664147;-45.120503652039325
1739209723.9664185;-38.13080360867914
1739209723.9664223;-38.13080360867914
1739209723.966426;-38.13080360867914
1739209723.9664297;-38.13080360867914
1739209723.9664333;-45.120503652039325
1739209723.966437;-45.120503652039325
1739209723.966441;-38.13080360867914
1739209723.9664445;-38.13080360867914
1739209723.9664483;-38.13080360867914
1739209723.966452;-45.120503652039325
1739209723.9664557;-45.120503652039325
1739209723.9664593;-45.120503652039325
1739209723.966463;-38.13080360867914
1739209723.966467;-38.13080360867914
1739209723.9664705;-45.120503652039325
1739209723.9664743;-45.120503652039325
1739209723.9664779;-33.981070128970906
1739209723.9664817;-45.120503652039325
1739209723.9664855;-38.13080360867914
1739209723.966489;-33.981070128970906
1739209723.966493;-45.120503652039325
1739209723.9664965;-38.13080360867914
1739209723.9665003;-38.13080360867914
1739209723.9665039;-38.13080360867914
1739209723.9665077;-33.981070128970906
1739209723.9665115;-45.120503652039325
1739209723.966515;-38.13080360867914
1739209723.9665189;-35.57807855764607
1739209723.9665225;-31.141103565318915
1739209723.9665263;-33.981070128970906
1739209723.9665298;-45.120503652039325
1739209723.9665337;-33.981070128970906
1739209723.9665375;-38.13080360867914
1739209723.966541;-45.120503652039325
1739209723.9665449;-45.120503652039325
1739209723.9665484;-38.13080360867914
1739209723.9665523;-38.13080360867914
1739209723.966556;-38.13080360867914
1739209723.9665596;-38.13080360867914
1739209723.9665635;-35.57807855764607
1739209723.966567;-38.13080360867914
1739209723.9665709;-45.120503652039325
1739209723.9665744;-45.120503652039325
1739209723.9665782;-38.13080360867914
1739209723.966582;-38.13080360867914
1739209723.9665856;-38.13080360867914
1739209723.9665895;-45.120503652039325
1739209723.966593;-35.57807855764607
1739209723.9665968;-35.57807855764607
1739209723.9666004;-38.13080360867914
1739209723.9666042;-38.13080360867914
1739209723.966608;-32.816014438256545
1739209723.9666116;-38.13080360867914
1739209723.9666154;-38.13080360867914
1739209723.966619;-38.13080360867914
1739209723.9666228;-38.13080360867914
1739209723.9666266;-38.13080360867914
1739209723.9666302;-45.120503652039325
1739209723.966634;-45.120503652039325
1739209723.9666376;-38.13080360867914
1739209723.9666414;-45.120503652039325
1739209723.966645;-33.981070128970956
1739209723.9666488;-45.120503652039325
1739209723.9666526;-45.120503652039325
1739209723.9666562;-38.13080360867914
1739209723.96666;-45.120503652039325
1739209723.9666636;-38.13080360867914
1739209723.9666674;-38.13080360867914
1739209723.9666712;-32.816014438256545
1739209723.9666748;-26.991370085610722
1739209723.9666786;-35.57807855764607
1739209723.9666822;-45.120503652039325
1739209723.966686;-38.13080360867914
1739209723.9666896;-35.57807855764607
1739209723.9666934;-45.120503652039325
1739209723.9666972;-32.816014438256545
1739209723.9667008;-38.13080360867914
1739209723.9667046;-33.981070128970956
1739209723.9667082;-45.120503652039325
1739209723.966712;-45.120503652039325
1739209723.9667156;-45.120503652039325
1739209723.9667194;-38.13080360867914
1739209723.9667232;-35.57807855764607
1739209723.9667268;-38.13080360867914
1739209723.9667306;-38.13080360867914
1739209723.9667342;-30.49652367304973
1739209723.966738;-38.13080360867914
1739209723.9667418;-45.120503652039325
1739209723.9667454;-38.13080360867914
1739209723.9667492;-38.13080360867914
1739209723.9667528;-45.120503652039325
1739209723.9667566;-38.13080360867914
1739209723.9667602;-38.13080360867914
1739209723.966764;-45.120503652039325
1739209723.9667678;-38.13080360867914
1739209723.9667714;-38.13080360867914
1739209723.9667752;-45.120503652039325
1739209723.9667788;-38.13080360867914
1739209723.9667826;-38.13080360867914
1739209723.9667861;-38.13080360867914
1739209723.96679;-38.13080360867914
1739209723.9667938;-45.120503652039325
1739209723.9667974;-38.13080360867914
1739209723.9668012;-45.120503652039325
1739209723.9668047;-45.120503652039325
1739209723.9668086;-45.120503652039325
1739209723.9668124;-38.13080360867914
1739209723.966816;-38.13080360867914
1739209723.9668198;-38.13080360867914
1739209723.9668233;-35.57807855764607
1739209723.9668272;-35.57807855764607
1739209723.9668307;-45.120503652039325
1739209723.9668345;-45.120503652039325
1739209723.9668384;-35.57807855764607
1739209723.966842;-45.120503652039325
1739209723.9668458;-45.120503652039325
1739209723.9668493;-38.13080360867914
1739209723.9668531;-45.120503652039325
1739209723.966857;-38.13080360867914
1739209723.9668605;-45.120503652039325
1739209723.9668643;-45.120503652039325
1739209723.966868;-35.57807855764607
1739209723.9668717;-31.141103565318915
1739209723.9668753;-45.120503652039325
1739209723.9668791;-45.120503652039325
1739209723.966883;-32.816014438256545
1739209723.9668865;-35.57807855764607
1739209723.9668903;-45.120503652039325
1739209723.966894;-38.13080360867914
1739209723.9668977;-38.13080360867914
1739209723.9669013;-45.120503652039325
1739209723.966905;-45.120503652039325
1739209723.966909;-45.120503652039325
1739209723.9669125;-38.13080360867914
1739209723.9669163;-45.120503652039325
1739209723.96692;-45.120503652039325
1739209723.9669237;-45.120503652039325
1739209723.9669275;-38.13080360867914
1739209723.966931;-38.13080360867914
1739209723.966935;-45.120503652039325
1739209723.9669385;-45.120503652039325
1739209723.9669423;-35.57807855764607
1739209723.966946;-31.141103565318915
1739209723.9669497;-45.120503652039325
1739209723.9669535;-45.120503652039325
1739209723.966957;-45.120503652039325
1739209723.966961;-45.120503652039325
1739209723.9669645;-38.13080360867914
1739209723.9669683;-38.13080360867914
1739209723.9669719;-38.13080360867914
1739209723.9669757;-38.13080360867914
1739209723.9669795;-45.120503652039325
1739209723.966983;-45.120503652039325
1739209723.966987;-45.120503652039325
1739209723.9669905;-45.120503652039325
1739209723.9669943;-45.120503652039325
1739209723.966998;-45.120503652039325
1739209723.9670017;-45.120503652039325
1739209723.9670055;-45.120503652039325
1739209723.967009;-45.120503652039325
1739209723.967013;-45.120503652039325
1739209723.9670165;-32.816014438256545
1739209723.9670203;-38.13080360867914
1739209723.967024;-45.120503652039325
1739209723.9670277;-45.120503652039325
1739209723.9670315;-45.120503652039325
1739209723.967035;-33.981070128970906
1739209723.9670389;-38.13080360867914
1739209723.9670427;-38.13080360867914
1739209723.9670463;-45.120503652039325
1739209723.96705;-45.120503652039325
1739209723.9670537;-45.120503652039325
1739209723.9670575;-38.13080360867914
1739209723.967061;-45.120503652039325
1739209723.9670649;-33.981070128970906
1739209723.9670687;-38.13080360867914
1739209723.9670722;-45.120503652039325
1739209723.967076;-38.13080360867914
1739209723.9670796;-38.13080360867914
1739209723.9670835;-45.120503652039325
1739209723.967087;-38.13080360867914
1739209723.9670908;-38.13080360867914
1739209723.9670947;-31.141103565318915
1739209723.9670982;-38.13080360867914
1739209723.967102;-38.13080360867914
1739209723.9671056;-45.120503652039325
1739209723.9671094;-38.13080360867914
1739209723.9671133;-35.57807855764607
1739209723.9671168;-45.120503652039325
1739209723.9671206;-38.13080360867914
1739209723.9671242;-31.141103565318915
1739209723.967128;-38.13080360867914
1739209723.9671316;-45.120503652039325
1739209723.9671354;-38.13080360867914
1739209723.9671392;-38.13080360867914
1739209723.9671428;-38.13080360867914
1739209723.9671466;-45.120503652039325
1739209723.9671502;-45.120503652039325
1739209723.967154;-45.120503652039325
1739209723.9671578;-38.13080360867914
1739209723.9671614;-38.13080360867914
1739209723.9671652;-35.57807855764607
1739209723.9671688;-45.120503652039325
1739209723.9671726;-35.57807855764607
1739209723.9671762;-38.13080360867914
1739209723.96718;-45.120503652039325
1739209723.9671838;-45.120503652039325
1739209723.9671874;-38.13080360867914
1739209723.9671912;-38.13080360867914
1739209723.9671948;-45.120503652039325
1739209723.9671986;-45.120503652039325
1739209723.9672022;-35.57807855764607
1739209723.967206;-45.120503652039325
1739209723.9672098;-45.120503652039325
1739209723.9672134;-28.992665084841942
1739209723.9672172;-28.992665084841942
