CAN Message; 0x1b8:0200892734e6452b
1739209682.628424;-38.13080360867914
1739209682.6284297;-38.13080360867914
1739209682.6284354;-45.120503652039325
1739209682.628441;-45.120503652039325
1739209682.6284468;-38.13080360867914
1739209682.6284525;-35.57807855764607
1739209682.6284583;-35.57807855764607
1739209682.628464;-38.13080360867914
1739209682.6284697;-35.57807855764607
1739209682.6284754;-45.120503652039325
1739209682.628481;-45.120503652039325
1739209682.6284866;-45.120503652039325
1739209682.6284924;-38.13080360867914
1739209682.628498;-38.13080360867914
1739209682.6285038;-35.57807855764607
1739209682.6285095;-38.13080360867914
1739209682.6285152;-33.981070128970906
1739209682.628521;-38.13080360867914
1739209682.6285267;-38.13080360867914
1739209682.6285324;-45.120503652039325
1739209682.6285381;-38.13080360867914
1739209682.6285439;-38.13080360867914
1739209682.6285496;-45.120503652039325
1739209682.6285553;-45.120503652039325
1739209682.628561;-31.141103565318915
1739209682.6285667;-33.981070128970906
1739209682.6285725;-45.120503652039325
1739209682.6285782;-38.13080360867914
1739209682.6285837;-38.13080360867914
1739209682.6285894;-45.120503652039325
1739209682.628595;-38.13080360867914
1739209682.6286008;-45.120503652039325
1739209682.6286066;-33.981070128970906
1739209682.6286123;-31.141103565318915
1739209682.628618;-45.120503652039325
1739209682.6286237;-45.120503652039325
1739209682.6286294;-45.120503652039325
1739209682.6286352;-38.13080360867914
1739209682.628641;-45.120503652039325
1739209682.6286466;-45.120503652039325
1739209682.6286523;-31.141103565318915
1739209682.628658;-33.981070128970906
1739209682.6286638;-38.13080360867914
1739209682.6286695;-38.13080360867914
1739209682.6286752;-45.120503652039325
1739209682.6286807;-38.13080360867914
1739209682.6286864;-38.13080360867914
1739209682.6286922;-45.120503652039325
1739209682.6286979;-38.13080360867914
1739209682.6287036;-38.13080360867914
1739209682.6287093;-38.13080360867914
1739209682.628715;-45.120503652039325
1739209682.6287208;-45.120503652039325
1739209682.6287265;-45.120503652039325
1739209682.6287322;-45.120503652039325
1739209682.628738;-35.57807855764607
1739209682.6287436;-38.13080360867914
1739209682.6287494;-38.13080360867914
1739209682.628755;-38.13080360867914
1739209682.6287608;-45.120503652039325
1739209682.6287665;-45.120503652039325
1739209682.6287723;-33.981070128970906
1739209682.6287777;-45.120503652039325
1739209682.6287835;-45.120503652039325
1739209682.6287892;-45.120503652039325
1739209682.628795;-35.57807855764607
1739209682.6288006;-38.13080360867914
1739209682.6288064;-45.120503652039325
1739209682.628812;-45.120503652039325
1739209682.6288178;-38.13080360867914
1739209682.6288235;-38.13080360867914
1739209682.6288292;-38.13080360867914
1739209682.628835;-38.13080360867914
1739209682.6288407;-27.267205301931607
1739209682.6288464;-38.13080360867914
1739209682.6288521;-45.120503652039325
1739209682.6288579;-38.13080360867914
1739209682.6288636;-33.981070128970906
1739209682.6288693;-45.120503652039325
1739209682.628875;-38.13080360867914
1739209682.6288805;-38.13080360867914
1739209682.6288862;-38.13080360867914
1739209682.628892;-38.13080360867914
1739209682.6288977;-38.13080360867914
1739209682.6289034;-45.120503652039325
1739209682.628909;-35.57807855764607
1739209682.6289148;-35.57807855764607
1739209682.6289206;-45.120503652039325
1739209682.6289263;-38.13080360867914
1739209682.628932;-38.13080360867914
1739209682.6289377;-38.13080360867914
1739209682.6289434;-45.120503652039325
1739209682.6289492;-38.13080360867914
1739209682.628955;-38.13080360867914
1739209682.6289606;-38.13080360867914
1739209682.6289663;-38.13080360867914
1739209682.628972;-45.120503652039325
1739209682.6289775;-38.13080360867914
1739209682.6289833;-38.13080360867914
1739209682.628989;-45.120503652039325
1739209682.6289947;-45.120503652039325
1739209682.6290004;-38.13080360867914
1739209682.6290061;-38.13080360867914
1739209682.6290119;-38.13080360867914
1739209682.6290176;-45.120503652039325
1739209682.6290233;-38.13080360867914
1739209682.629029;-33.981070128970906
1739209682.6290348;-45.120503652039325
1739209682.6290405;-45.120503652039325
1739209682.6290462;-38.13080360867914
1739209682.629052;-31.141103565318893
1739209682.6290576;-45.120503652039325
1739209682.6290634;-45.120503652039325
1739209682.629069;-31.141103565318915
1739209682.6290746;-45.120503652039325
1739209682.6290803;-45.120503652039325
1739209682.629086;-45.120503652039325
1739209682.6290917;-33.981070128970906
1739209682.6290975;-45.120503652039325
1739209682.6291032;-38.13080360867914
1739209682.629109;-45.120503652039325
1739209682.6291146;-45.120503652039325
1739209682.6291203;-38.13080360867914
1739209682.629126;-38.13080360867914
1739209682.6291318;-45.120503652039325
1739209682.6291375;-38.13080360867914
1739209682.6291432;-32.816014438256545
1739209682.629149;-45.120503652039325
1739209682.6291547;-45.120503652039325
1739209682.6291604;-30.49652367304973
1739209682.6291661;-35.57807855764607
1739209682.6291718;-45.120503652039325
1739209682.6291773;-38.13080360867914
1739209682.629183;-38.13080360867914
1739209682.6291888;-45.120503652039325
1739209682.6291945;-45.120503652039325
1739209682.6292002;-45.120503652039325
1739209682.629206;-38.13080360867914
1739209682.6292117;-38.13080360867914
1739209682.6292174;-45.120503652039325
1739209682.629223;-45.120503652039325
1739209682.6292288;-35.57807855764607
1739209682.6292346;-32.816014438256545
1739209682.6292403;-45.120503652039325
1739209682.629246;-45.120503652039325
1739209682.6292517;-45.120503652039325
1739209682.6292574;-38.13080360867914
1739209682.6292632;-38.13080360867914
1739209682.629269;-38.13080360867914
1739209682.6292744;-38.13080360867914
1739209682.62928;-38.13080360867914
1739209682.6292858;-38.13080360867914
1739209682.6292915;-45.120503652039325
1739209682.6292973;-38.13080360867914
1739209682.629303;-45.120503652039325
1739209682.6293087;-45.120503652039325
1739209682.6293144;-45.120503652039325
1739209682.6293201;-38.13080360867914
1739209682.6293259;-38.13080360867914
1739209682.6293316;-45.120503652039325
1739209682.6293373;-45.120503652039325
1739209682.629343;-38.13080360867914
1739209682.6293488;-31.141103565318915
1739209682.6293545;-38.13080360867914
1739209682.6293602;-35.57807855764607
1739209682.629366;-45.120503652039325
1739209682.6293714;-38.13080360867914
1739209682.6293771;-35.57807855764607
1739209682.6293828;-38.13080360867914
1739209682.6293886;-38.13080360867914
1739209682.6293943;-45.120503652039325
1739209682.6294;-45.120503652039325
1739209682.6294057;-38.13080360867914
1739209682.6294115;-45.120503652039325
1739209682.6294172;-45.120503652039325
1739209682.629423;-38.13080360867914
1739209682.6294286;-38.13080360867914
1739209682.6294343;-38.13080360867914
1739209682.62944;-38.13080360867914
1739209682.6294458;-38.13080360867914
1739209682.6294515;-45.120503652039325
1739209682.6294572;-45.120503652039325
1739209682.629463;-35.57807855764607
1739209682.6294687;-38.13080360867914
1739209682.6294742;-45.120503652039325
1739209682.62948;-45.120503652039325
1739209682.6294856;-31.141103565318915
1739209682.6294913;-38.13080360867914
1739209682.629497;-45.120503652039325
1739209682.6295028;-45.120503652039325
1739209682.6295085;-45.120503652039325
1739209682.6295142;-38.13080360867914
1739209682.62952;-38.13080360867914
1739209682.6295257;-38.13080360867914
1739209682.6295314;-31.14110356531892
1739209682.629537;-45.120503652039325
1739209682.6295428;-38.13080360867914
1739209682.6295485;-45.120503652039325
1739209682.6295543;-45.120503652039325
1739209682.62956;-45.120503652039325
1739209682.6295657;-38.13080360867914
1739209682.6295712;-45.120503652039325
1739209682.629577;-28.992665084841942
1739209682.6295826;-33.981070128970906
1739209682.6295884;-45.120503652039325
1739209682.629594;-38.13080360867914
1739209682.6295998;-38.13080360867914
1739209682.6296055;-38.13080360867914
1739209682.6296113;-38.13080360867914
1739209682.629617;-38.13080360867914
1739209682.6296227;-33.981070128970906
1739209682.6296284;-33.981070128970906
1739209682.6296341;-33.981070128970906
1739209682.6296399;-38.13080360867914
1739209682.6296456;-38.13080360867914
1739209682.6296513;-45.120503652039325
1739209682.629657;-45.120503652039325
1739209682.6296628;-45.120503652039325
1739209682.6296682;-38.13080360867914
1739209682.629674;-38.13080360867914
1739209682.6296797;-45.120503652039325
1739209682.6296854;-45.120503652039325
1739209682.6296911;-38.13080360867914
1739209682.6296968;-38.13080360867914
1739209682.6297026;-45.120503652039325
1739209682.6297083;-38.13080360867914
1739209682.629714;-38.13080360867914
1739209682.6297197;-38.13080360867914
1739209682.6297255;-45.120503652039325
1739209682.6297312;-33.981070128970906
1739209682.629737;-45.120503652039325
1739209682.6297426;-45.120503652039325
1739209682.6297483;-45.120503652039325
1739209682.629754;-35.57807855764607
1739209682.6297598;-38.13080360867914
1739209682.6297655;-31.141103565318915
1739209682.629771;-45.120503652039325
1739209682.6297767;-38.13080360867914
1739209682.6297824;-38.13080360867914
1739209682.6297882;-45.120503652039325
1739209682.629794;-45.120503652039325
1739209682.6297996;-38.13080360867914
1739209682.6298053;-38.13080360867914
1739209682.629811;-31.14110356531892
1739209682.6298168;-45.120503652039325
1739209682.6298225;-38.13080360867914
1739209682.6298282;-45.120503652039325
1739209682.629834;-38.13080360867914
1739209682.6298397;-38.13080360867914
1739209682.6298454;-38.13080360867914
1739209682.629851;-33.981070128970906
1739209682.6298568;-31.141103565318915
1739209682.6298625;-45.120503652039325
1739209682.629868;-31.141103565318915
1739209682.6298738;-38.13080360867914
1739209682.6298795;-45.120503652039325
1739209682.6298852;-45.120503652039325
1739209682.629891;-45.120503652039325
1739209682.6298966;-38.13080360867914
1739209682.6299024;-38.13080360867914
1739209682.629908;-45.120503652039325
1739209682.6299138;-38.13080360867914
1739209682.6299195;-35.57807855764607
1739209682.6299253;-45.120503652039325
1739209682.629931;-45.120503652039325
1739209682.6299367;-38.13080360867914
1739209682.6299424;-38.13080360867914
1739209682.6299481;-38.13080360867914
1739209682.6299539;-45.120503652039325
1739209682.6299596;-35.57807855764607
1739209682.6299653;-45.120503652039325
1739209682.6299708;-38.13080360867914
1739209682.6299765;-45.120503652039325
1739209682.6299822;-45.120503652039325
1739209682.629988;-38.13080360867914
1739209682.6299937;-38.13080360867914
1739209682.6299994;-45.120503652039325
1739209682.6300051;-35.57807855764607
1739209682.6300108;-38.13080360867914
1739209682.6300166;-38.13080360867914
1739209682.6300223;-45.120503652039325
1739209682.630028;-33.981070128970906
1739209682.6300337;-38.13080360867914
1739209682.6300395;-38.13080360867914
1739209682.6300452;-45.120503652039325
1739209682.630051;-35.57807855764607
1739209682.6300566;-38.13080360867914
1739209682.6300623;-38.13080360867914
1739209682.6300678;-45.120503652039325
1739209682.6300735;-38.13080360867914
1739209682.6300793;-35.57807855764607
1739209682.630085;-33.981070128970906
1739209682.6300907;-45.120503652039325
1739209682.6300964;-38.13080360867914
1739209682.6301022;-38.13080360867914
1739209682.6301079;-45.120503652039325
1739209682.6301136;-45.120503652039325
1739209682.6301193;-38.13080360867914
1739209682.630125;-38.13080360867914
1739209682.6301308;-45.120503652039325
1739209682.6301365;-45.120503652039325
1739209682.6301422;-35.57807855764607
1739209682.630148;-35.57807855764607
1739209682.6301537;-38.13080360867914
1739209682.6301594;-38.13080360867914
1739209682.6301649;-38.13080360867914
1739209682.6301706;-33.981070128970906
1739209682.6301763;-38.13080360867914
1739209682.630182;-45.120503652039325
1739209682.6301877;-45.120503652039325
1739209682.6301935;-35.57807855764607
1739209682.6301992;-45.120503652039325
1739209682.630205;-45.120503652039325
1739209682.6302106;-45.120503652039325
1739209682.6302164;-38.13080360867914
1739209682.630222;-45.120503652039325
1739209682.6302278;-45.120503652039325
1739209682.6302335;-35.57807855764607
1739209682.6302392;-38.13080360867914
1739209682.630245;-38.13080360867914
1739209682.6302507;-45.120503652039325
1739209682.6302564;-35.57807855764607
1739209682.6302621;-35.57807855764607
1739209682.6302676;-38.13080360867914
1739209682.6302733;-38.13080360867914
1739209682.630279;-45.120503652039325
1739209682.6302848;-38.13080360867914
1739209682.6302905;-45.120503652039325
1739209682.6302962;-45.120503652039325
1739209682.630302;-33.981070128970906
1739209682.6303077;-38.13080360867914
1739209682.6303134;-38.13080360867914
1739209682.630319;-45.120503652039325
1739209682.6303248;-45.120503652039325
1739209682.6303306;-45.120503652039325
1739209682.6303363;-35.57807855764607
1739209682.630342;-45.120503652039325
1739209682.6303477;-45.120503652039325
1739209682.6303535;-38.13080360867914
1739209682.6303592;-38.13080360867914
1739209682.6303647;-33.981070128970906
1739209682.6303704;-45.120503652039325
1739209682.630376;-38.13080360867914
1739209682.6303818;-45.120503652039325
1739209682.6303875;-38.13080360867914
1739209682.6303933;-45.120503652039325
1739209682.630399;-45.120503652039325
1739209682.6304047;-35.57807855764607
1739209682.6304104;-45.120503652039325
1739209682.6304162;-45.120503652039325
1739209682.6304219;-45.120503652039325
1739209682.6304276;-38.13080360867914
1739209682.6304333;-45.120503652039325
1739209682.630439;-38.13080360867914
1739209682.6304448;-38.13080360867914
1739209682.6304505;-45.120503652039325
1739209682.6304562;-38.13080360867914
1739209682.6304617;-45.120503652039325
1739209682.6304674;-45.120503652039325
1739209682.6304731;-35.57807855764607
1739209682.6304789;-30.49652367304973
1739209682.6304846;-45.120503652039325
1739209682.6304903;-45.120503652039325
1739209682.630496;-33.981070128970906
1739209682.6305017;-31.141103565318915
1739209682.6305075;-33.981070128970906
1739209682.6305132;-45.120503652039325
1739209682.630519;-45.120503652039325
1739209682.6305246;-45.120503652039325
1739209682.6305304;-45.120503652039325
1739209682.630536;-38.13080360867914
1739209682.6305418;-35.57807855764607
1739209682.6305475;-38.13080360867914
1739209682.6305532;-38.13080360867914
1739209682.630559;-45.120503652039325
1739209682.6305645;-33.981070128970906
1739209682.6305702;-38.13080360867914
1739209682.630576;-45.120503652039325
1739209682.6305816;-38.13080360867914
1739209682.6305873;-45.120503652039325
1739209682.630593;-27.267205301931607
1739209682.6305988;-33.981070128970906
1739209682.6306045;-38.13080360867914
1739209682.6306102;-38.13080360867914
1739209682.630616;-38.13080360867914
1739209682.6306217;-38.13080360867914
1739209682.6306274;-38.13080360867914
1739209682.630633;-38.13080360867914
1739209682.6306388;-38.13080360867914
1739209682.6306446;-38.13080360867914
1739209682.6306503;-45.120503652039325
1739209682.630656;-45.120503652039325
1739209682.6306615;-45.120503652039325
1739209682.6306672;-45.120503652039325
1739209682.630673;-38.13080360867914
1739209682.6306787;-38.13080360867914
1739209682.6306844;-38.13080360867914
1739209682.63069;-38.13080360867914
1739209682.6306958;-45.120503652039325
1739209682.6307015;-38.13080360867914
1739209682.6307073;-35.57807855764607
1739209682.630713;-38.13080360867914
1739209682.6307187;-45.120503652039325
1739209682.6307244;-45.120503652039325
1739209682.6307302;-31.141103565318915
1739209682.6307359;-33.981070128970906
1739209682.6307416;-45.120503652039325
1739209682.6307473;-45.120503652039325
1739209682.630753;-45.120503652039325
1739209682.6307585;-45.120503652039325
1739209682.6307642;-45.120503652039325
1739209682.63077;-35.57807855764607
1739209682.6307757;-33.981070128970906
1739209682.6307814;-33.981070128970906
1739209682.6307871;-35.57807855764607
1739209682.6307929;-38.13080360867914
1739209682.6307986;-38.13080360867914
1739209682.6308043;-45.120503652039325
1739209682.63081;-45.120503652039325
1739209682.6308157;-33.981070128970906
1739209682.6308215;-33.981070128970906
1739209682.6308272;-30.49652367304973
1739209682.630833;-38.13080360867914
1739209682.6308386;-45.120503652039325
1739209682.6308444;-38.13080360867914
1739209682.63085;-38.13080360867914
1739209682.6308558;-45.120503652039325
1739209682.6308613;-38.13080360867914
1739209682.630867;-38.13080360867914
1739209682.6308727;-33.981070128970906
1739209682.6308784;-45.120503652039325
1739209682.6308842;-45.120503652039325
1739209682.63089;-45.120503652039325
1739209682.6308956;-45.120503652039325
1739209682.6309013;-45.120503652039325
1739209682.630907;-33.981070128970906
1739209682.6309128;-38.13080360867914
1739209682.6309185;-38.13080360867914
1739209682.6309242;-38.13080360867914
1739209682.63093;-33.981070128970906
1739209682.6309357;-35.57807855764607
1739209682.6309414;-45.120503652039325
1739209682.630947;-38.13080360867914
1739209682.6309528;-38.13080360867914
1739209682.6309583;-45.120503652039325
1739209682.630964;-45.120503652039325
1739209682.6309698;-45.120503652039325
1739209682.6309755;-45.120503652039325
1739209682.6309812;-45.120503652039325
1739209682.630987;-38.13080360867914
1739209682.6309927;-38.13080360867914
1739209682.6309984;-45.120503652039325
1739209682.631004;-38.13080360867914
1739209682.6310098;-33.981070128970906
1739209682.6310155;-45.120503652039325
1739209682.6310213;-45.120503652039325
1739209682.631027;-38.13080360867914
1739209682.6310327;-38.13080360867914
1739209682.6310384;-38.13080360867914
1739209682.6310441;-35.57807855764607
1739209682.6310499;-45.120503652039325
1739209682.6310554;-45.120503652039325
1739209682.631061;-35.57807855764607
1739209682.6310668;-38.13080360867914
1739209682.6310725;-45.120503652039325
1739209682.6310782;-35.57807855764607
1739209682.631084;-35.57807855764607
1739209682.6310897;-45.120503652039325
1739209682.6310954;-38.13080360867914
1739209682.6311011;-38.13080360867914
1739209682.6311069;-38.13080360867914
1739209682.6311126;-38.13080360867914
1739209682.6311183;-45.120503652039325
1739209682.631124;-38.13080360867914
1739209682.6311297;-38.13080360867914
1739209682.6311355;-45.120503652039325
1739209682.6311412;-45.120503652039325
1739209682.631147;-45.120503652039325
1739209682.6311526;-33.981070128970906
1739209682.631158;-38.13080360867914
1739209682.6311638;-45.120503652039325
1739209682.6311696;-33.981070128970906
1739209682.6311753;-35.57807855764607
1739209682.631181;-45.120503652039325
1739209682.6311867;-45.120503652039325
1739209682.6311924;-35.57807855764607
1739209682.6311982;-30.49652367304973
1739209682.631204;-45.120503652039325
1739209682.6312096;-45.120503652039325
1739209682.6312153;-45.120503652039325
1739209682.631221;-33.981070128970906
1739209682.6312268;-45.120503652039325
1739209682.6312325;-45.120503652039325
1739209682.6312382;-45.120503652039325
1739209682.631244;-45.120503652039325
1739209682.6312497;-45.120503652039325
1739209682.6312551;-45.120503652039325
1739209682.6312609;-38.13080360867914
1739209682.6312666;-45.120503652039325
1739209682.6312723;-38.13080360867914
1739209682.631278;-45.120503652039325
1739209682.6312838;-38.13080360867914
1739209682.6312895;-30.49652367304973
1739209682.6312952;-45.120503652039325
1739209682.631301;-38.13080360867914
1739209682.6313066;-38.13080360867914
1739209682.6313124;-32.816014438256545
1739209682.631318;-38.13080360867914
1739209682.6313238;-38.13080360867914
1739209682.6313295;-38.13080360867914
1739209682.6313353;-45.120503652039325
1739209682.631341;-45.120503652039325
1739209682.6313467;-45.120503652039325
1739209682.6313522;-35.57807855764607
1739209682.631358;-38.13080360867914
1739209682.6313636;-38.13080360867914
1739209682.6313694;-38.13080360867914
1739209682.631375;-45.120503652039325
1739209682.6313808;-35.57807855764607
1739209682.6313865;-38.13080360867914
1739209682.6313922;-45.120503652039325
1739209682.631398;-35.57807855764607
1739209682.6314037;-32.816014438256545
1739209682.6314094;-45.120503652039325
1739209682.6314151;-45.120503652039325
1739209682.6314209;-38.13080360867914
1739209682.6314266;-38.13080360867914
1739209682.6314323;-45.120503652039325
1739209682.631438;-38.13080360867914
1739209682.6314437;-45.120503652039325
1739209682.6314495;-45.120503652039325
1739209682.631455;-45.120503652039325
1739209682.6314607;-38.13080360867914
1739209682.6314664;-45.120503652039325
1739209682.631472;-45.120503652039325
1739209682.6314778;-38.13080360867914
1739209682.6314836;-38.13080360867914
1739209682.6314893;-35.57807855764607
1739209682.631495;-35.57807855764607
1739209682.6315007;-38.13080360867914
1739209682.6315064;-38.13080360867914
1739209682.6315122;-45.120503652039325
1739209682.631518;-31.141103565318915
1739209682.6315236;-38.13080360867914
