CAN Message; 0x1b8:0100b5d1df7eb5c7
1739209782.9964693;-38.13080360867914
1739209782.9964721;-31.141103565318893
1739209782.9964747;-45.120503652039325
1739209782.9964776;-38.13080360867914
1739209782.9964802;-38.13080360867914
1739209782.9964828;-45.120503652039325
1739209782.9964857;-45.120503652039325
1739209782.9964883;-45.120503652039325
1739209782.996491;-45.120503652039325
1739209782.9964938;-45.120503652039325
1739209782.9964964;-38.13080360867914
1739209782.9964993;-38.13080360867914
1739209782.996502;-45.120503652039325
1739209782.9965045;-45.120503652039325
1739209782.9965074;-45.120503652039325
1739209782.99651;-45.120503652039325
1739209782.996513;-31.141103565318915
1739209782.9965155;-29.438486411369333
1739209782.9965181;-45.120503652039325
1739209782.996521;-45.120503652039325
1739209782.9965236;-38.13080360867914
1739209782.9965265;-26.991370085610722
1739209782.996529;-38.13080360867914
1739209782.9965317;-45.120503652039325
1739209782.9965346;-45.120503652039325
1739209782.9965372;-38.13080360867914
1739209782.9965398;-45.120503652039325
1739209782.9965427;-45.120503652039325
1739209782.9965453;-45.120503652039325
1739209782.9965482;-33.981070128970956
1739209782.9965508;-45.120503652039325
1739209782.9965534;-45.120503652039325
1739209782.9965563;-45.120503652039325
1739209782.996559;-45.120503652039325
1739209782.9965618;-38.13080360867914
1739209782.9965644;-38.13080360867914
1739209782.996567;-38.13080360867914
1739209782.9965699;-45.120503652039325
1739209782.9965725;-38.13080360867914
1739209782.9965754;-35.57807855764607
1739209782.996578;-38.13080360867914
1739209782.9965806;-45.120503652039325
1739209782.9965835;-45.120503652039325
1739209782.996586;-45.120503652039325
1739209782.9965887;-45.120503652039325
1739209782.9965916;-30.49652367304973
1739209782.9965942;-38.13080360867914
1739209782.996597;-45.120503652039325
1739209782.9965997;-38.13080360867914
1739209782.9966023;-35.57807855764607
1739209782.9966052;-38.13080360867914
1739209782.9966078;-45.120503652039325
1739209782.9966106;-38.13080360867914
1739209782.9966133;-31.141103565318943
1739209782.996616;-38.13080360867914
1739209782.9966187;-38.13080360867914
1739209782.9966214;-45.120503652039325
1739209782.9966242;-45.120503652039325
1739209782.9966269;-45.120503652039325
1739209782.9966295;-45.120503652039325
1739209782.9966323;-45.120503652039325
1739209782.996635;-33.981070128970906
1739209782.9966376;-33.981070128970906
1739209782.9966404;-38.13080360867914
1739209782.996643;-38.13080360867914
1739209782.996646;-38.13080360867914
1739209782.9966486;-45.120503652039325
1739209782.9966512;-38.13080360867914
1739209782.996654;-45.120503652039325
1739209782.9966567;-38.13080360867914
1739209782.9966595;-38.13080360867914
1739209782.9966621;-45.120503652039325
1739209782.9966648;-45.120503652039325
1739209782.9966676;-33.981070128970906
1739209782.9966702;-35.57807855764607
1739209782.996673;-45.120503652039325
1739209782.9966757;-45.120503652039325
1739209782.9966784;-38.13080360867914
1739209782.9966812;-45.120503652039325
1739209782.9966838;-45.120503652039325
1739209782.9966865;-33.981070128970906
1739209782.9966893;-38.13080360867914
1739209782.996692;-38.13080360867914
1739209782.9966948;-38.13080360867914
1739209782.9966974;-38.13080360867914
1739209782.9967;-38.13080360867914
1739209782.996703;-33.981070128970906
1739209782.9967055;-45.120503652039325
1739209782.9967084;-38.13080360867914
1739209782.996711;-30.49652367304973
1739209782.9967136;-35.57807855764607
1739209782.9967165;-38.13080360867914
1739209782.9967191;-45.120503652039325
1739209782.996722;-38.13080360867914
1739209782.9967246;-38.13080360867914
1739209782.9967272;-45.120503652039325
1739209782.99673;-45.120503652039325
1739209782.9967327;-45.120503652039325
1739209782.9967353;-38.13080360867914
1739209782.9967382;-32.816014438256545
1739209782.9967408;-45.120503652039325
1739209782.9967437;-38.13080360867914
1739209782.9967463;-38.13080360867914
1739209782.996749;-38.13080360867914
1739209782.9967518;-35.57807855764607
1739209782.9967544;-45.120503652039325
1739209782.9967573;-45.120503652039325
1739209782.99676;-45.120503652039325
1739209782.9967625;-45.120503652039325
1739209782.9967654;-38.13080360867914
1739209782.996768;-35.57807855764607
1739209782.9967706;-38.13080360867914
1739209782.9967735;-38.13080360867914
1739209782.996776;-38.13080360867914
1739209782.996779;-45.120503652039325
1739209782.9967816;-45.120503652039325
1739209782.9967842;-38.13080360867914
1739209782.996787;-38.13080360867914
1739209782.9967897;-45.120503652039325
1739209782.9967926;-45.120503652039325
1739209782.9967952;-38.13080360867914
1739209782.9967978;-35.57807855764607
1739209782.9968007;-38.13080360867914
1739209782.9968033;-45.120503652039325
1739209782.9968061;-33.981070128970906
1739209782.9968088;-32.816014438256545
1739209782.9968114;-35.57807855764607
1739209782.9968143;-38.13080360867914
1739209782.9968169;-38.13080360867914
1739209782.9968195;-35.57807855764607
1739209782.9968224;-38.13080360867914
1739209782.996825;-38.13080360867914
1739209782.9968278;-38.13080360867914
1739209782.9968305;-35.57807855764607
1739209782.996833;-31.141103565318915
1739209782.996836;-38.13080360867914
1739209782.9968386;-45.120503652039325
1739209782.9968414;-45.120503652039325
1739209782.996844;-33.981070128970906
1739209782.9968467;-35.57807855764607
1739209782.9968495;-45.120503652039325
1739209782.9968522;-32.816014438256545
1739209782.996855;-38.13080360867914
1739209782.9968576;-45.120503652039325
1739209782.9968603;-35.57807855764607
1739209782.9968631;-45.120503652039325
1739209782.9968657;-45.120503652039325
1739209782.9968684;-38.13080360867914
1739209782.9968712;-38.13080360867914
1739209782.9968739;-45.120503652039325
1739209782.9968767;-33.981070128970906
1739209782.9968793;-38.13080360867914
1739209782.996882;-45.120503652039325
1739209782.9968848;-45.120503652039325
1739209782.9968874;-32.816014438256545
1739209782.9968903;-33.981070128970906
1739209782.996893;-45.120503652039325
1739209782.9968956;-45.120503652039325
1739209782.9968984;-45.120503652039325
1739209782.996901;-45.120503652039325
1739209782.996904;-38.13080360867914
1739209782.9969065;-35.57807855764607
1739209782.9969091;-45.120503652039325
1739209782.996912;-35.57807855764607
1739209782.9969146;-45.120503652039325
1739209782.9969172;-38.13080360867914
1739209782.99692;-45.120503652039325
1739209782.9969227;-38.13080360867914
1739209782.9969256;-35.57807855764607
1739209782.9969282;-45.120503652039325
1739209782.9969308;-45.120503652039325
1739209782.9969337;-38.13080360867914
1739209782.9969363;-45.120503652039325
1739209782.9969392;-45.120503652039325
1739209782.9969418;-32.816014438256545
1739209782.9969444;-29.438486411369333
1739209782.9969473;-45.120503652039325
1739209782.99695;-38.13080360867914
1739209782.9969528;-38.13080360867914
1739209782.9969554;-45.120503652039325
1739209782.996958;-45.120503652039325
1739209782.9969609;-35.57807855764607
1739209782.9969635;-38.13080360867914
1739209782.9969661;-45.120503652039325
1739209782.996969;-45.120503652039325
1739209782.9969716;-33.981070128970906
1739209782.9969745;-35.57807855764607
1739209782.996977;-38.13080360867914
1739209782.9969797;-38.13080360867914
1739209782.9969826;-38.13080360867914
1739209782.9969852;-45.120503652039325
1739209782.996988;-45.120503652039325
1739209782.9969907;-38.13080360867914
1739209782.9969933;-38.13080360867914
1739209782.9969962;-45.120503652039325
1739209782.9969988;-45.120503652039325
1739209782.9970016;-35.57807855764607
1739209782.9970043;-35.57807855764607
1739209782.997007;-35.57807855764607
1739209782.9970098;-38.13080360867914
1739209782.9970124;-45.120503652039325
1739209782.997015;-32.816014438256545
1739209782.9970179;-45.120503652039325
1739209782.9970205;-38.13080360867914
1739209782.9970233;-33.981070128970906
1739209782.997026;-45.120503652039325
1739209782.9970286;-45.120503652039325
1739209782.9970315;-45.120503652039325
1739209782.997034;-38.13080360867914
1739209782.997037;-35.57807855764607
1739209782.9970396;-45.120503652039325
1739209782.9970422;-38.13080360867914
1739209782.997045;-35.57807855764607
1739209782.9970477;-38.13080360867914
1739209782.9970505;-38.13080360867914
1739209782.9970531;-35.57807855764607
1739209782.9970558;-45.120503652039325
1739209782.9970586;-38.13080360867914
1739209782.9970613;-38.13080360867914
1739209782.9970639;-45.120503652039325
1739209782.9970667;-45.120503652039325
1739209782.9970694;-38.13080360867914
1739209782.9970722;-38.13080360867914
1739209782.9970748;-45.120503652039325
1739209782.9970775;-38.13080360867914
1739209782.9970803;-38.13080360867914
1739209782.997083;-45.120503652039325
1739209782.9970858;-35.57807855764607
1739209782.9970884;-38.13080360867914
1739209782.997091;-35.57807855764607
1739209782.997094;-45.120503652039325
1739209782.9970965;-45.120503652039325
1739209782.9970994;-35.57807855764607
1739209782.997102;-35.57807855764607
1739209782.9971046;-38.13080360867914
1739209782.9971075;-45.120503652039325
1739209782.9971101;-38.13080360867914
1739209782.9971128;-35.57807855764607
1739209782.9971156;-33.981070128970906
1739209782.9971182;-45.120503652039325
1739209782.997121;-38.13080360867914
1739209782.9971237;-38.13080360867914
1739209782.9971263;-45.120503652039325
1739209782.9971292;-45.120503652039325
1739209782.9971318;-38.13080360867914
1739209782.9971347;-38.13080360867914
1739209782.9971373;-38.13080360867914
1739209782.99714;-45.120503652039325
1739209782.9971428;-35.57807855764607
1739209782.9971454;-35.57807855764607
1739209782.9971483;-38.13080360867914
1739209782.997151;-45.120503652039325
1739209782.9971535;-38.13080360867914
1739209782.9971564;-35.57807855764607
1739209782.997159;-38.13080360867914
1739209782.9971616;-45.120503652039325
1739209782.9971645;-45.120503652039325
1739209782.997167;-38.13080360867914
1739209782.99717;-38.13080360867914
1739209782.9971726;-45.120503652039325
1739209782.9971752;-38.13080360867914
1739209782.997178;-38.13080360867914
1739209782.9971807;-38.13080360867914
1739209782.9971836;-38.13080360867914
1739209782.9971862;-33.981070128970906
1739209782.9971888;-38.13080360867914
1739209782.9971917;-38.13080360867914
1739209782.9971943;-35.57807855764607
1739209782.9971972;-45.120503652039325
1739209782.9971998;-45.120503652039325
1739209782.9972024;-38.13080360867914
1739209782.9972053;-38.13080360867914
1739209782.9972079;-31.141103565318915
1739209782.9972105;-33.981070128970906
1739209782.9972134;-45.120503652039325
1739209782.997216;-38.13080360867914
1739209782.9972188;-38.13080360867914
1739209782.9972215;-38.13080360867914
1739209782.997224;-38.13080360867914
1739209782.997227;-38.13080360867914
1739209782.9972296;-31.141103565318915
1739209782.9972324;-45.120503652039325
1739209782.997235;-45.120503652039325
1739209782.9972377;-45.120503652039325
1739209782.9972405;-38.13080360867914
1739209782.9972432;-45.120503652039325
1739209782.997246;-33.981070128970906
1739209782.9972486;-38.13080360867914
1739209782.9972513;-38.13080360867914
1739209782.9972541;-45.120503652039325
1739209782.9972568;-35.57807855764607
1739209782.9972594;-35.57807855764607
1739209782.9972622;-45.120503652039325
1739209782.9972649;-45.120503652039325
1739209782.9972677;-38.13080360867914
1739209782.9972703;-45.120503652039325
1739209782.997273;-38.13080360867914
1739209782.9972758;-35.57807855764607
1739209782.9972785;-38.13080360867914
1739209782.9972813;-45.120503652039325
1739209782.997284;-45.120503652039325
1739209782.9972866;-38.13080360867914
1739209782.9972894;-45.120503652039325
1739209782.997292;-45.120503652039325
1739209782.997295;-31.141103565318915
1739209782.9972975;-38.13080360867914
1739209782.9973001;-38.13080360867914
1739209782.997303;-38.13080360867914
1739209782.9973056;-33.981070128970906
1739209782.9973083;-45.120503652039325
1739209782.997311;-45.120503652039325
1739209782.9973137;-45.120503652039325
1739209782.9973166;-38.13080360867914
1739209782.9973192;-38.13080360867914
1739209782.9973218;-38.13080360867914
1739209782.9973247;-45.120503652039325
1739209782.9973273;-38.13080360867914
1739209782.9973302;-32.816014438256545
1739209782.9973328;-45.120503652039325
1739209782.9973354;-45.120503652039325
1739209782.9973383;-27.267205301931607
1739209782.997341;-31.141103565318893
1739209782.9973438;-45.120503652039325
1739209782.9973464;-38.13080360867914
1739209782.997349;-38.13080360867914
1739209782.997352;-45.120503652039325
1739209782.9973545;-45.120503652039325
1739209782.9973571;-45.120503652039325
1739209782.99736;-45.120503652039325
1739209782.9973626;-45.120503652039325
1739209782.9973655;-38.13080360867914
1739209782.997368;-45.120503652039325
1739209782.9973707;-35.57807855764607
1739209782.9973736;-38.13080360867914
1739209782.9973762;-45.120503652039325
1739209782.997379;-45.120503652039325
1739209782.9973817;-45.120503652039325
1739209782.9973843;-45.120503652039325
1739209782.9973872;-45.120503652039325
1739209782.9973898;-45.120503652039325
1739209782.9973927;-38.13080360867914
1739209782.9973953;-45.120503652039325
1739209782.997398;-38.13080360867914
1739209782.9974008;-45.120503652039325
1739209782.9974034;-38.13080360867914
1739209782.997406;-45.120503652039325
1739209782.9974089;-45.120503652039325
1739209782.9974115;-45.120503652039325
1739209782.9974144;-33.981070128970906
1739209782.997417;-38.13080360867914
1739209782.9974196;-45.120503652039325
1739209782.9974225;-45.120503652039325
1739209782.997425;-45.120503652039325
1739209782.997428;-45.120503652039325
1739209782.9974306;-38.13080360867914
1739209782.9974332;-38.13080360867914
1739209782.997436;-45.120503652039325
1739209782.9974387;-38.13080360867914
1739209782.9974413;-35.57807855764607
1739209782.9974442;-38.13080360867914
1739209782.9974468;-38.13080360867914
1739209782.9974496;-38.13080360867914
1739209782.9974523;-45.120503652039325
1739209782.997455;-45.120503652039325
1739209782.9974577;-45.120503652039325
1739209782.9974604;-45.120503652039325
1739209782.9974632;-38.13080360867914
1739209782.9974658;-35.57807855764607
1739209782.9974685;-38.13080360867914
1739209782.9974713;-45.120503652039325
1739209782.997474;-35.57807855764607
1739209782.9974768;-38.13080360867914
1739209782.9974794;-32.816014438256545
1739209782.997482;-35.57807855764607
1739209782.997485;-45.120503652039325
1739209782.9974875;-38.13080360867914
1739209782.9974902;-38.13080360867914
1739209782.997493;-38.13080360867914
1739209782.9974957;-38.13080360867914
1739209782.9974985;-45.120503652039325
1739209782.9975011;-45.120503652039325
1739209782.9975038;-38.13080360867914
1739209782.9975066;-38.13080360867914
1739209782.9975092;-45.120503652039325
1739209782.997512;-38.13080360867914
1739209782.9975147;-45.120503652039325
1739209782.9975173;-45.120503652039325
1739209782.9975202;-45.120503652039325
1739209782.9975228;-33.981070128970906
1739209782.9975257;-32.816014438256545
1739209782.9975283;-45.120503652039325
1739209782.997531;-45.120503652039325
1739209782.9975338;-38.13080360867914
1739209782.9975364;-27.267205301931607
1739209782.997539;-33.981070128970906
1739209782.997542;-45.120503652039325
1739209782.9975445;-45.120503652039325
1739209782.9975474;-32.816014438256545
1739209782.99755;-38.13080360867914
1739209782.9975526;-45.120503652039325
1739209782.9975555;-45.120503652039325
1739209782.997558;-38.13080360867914
1739209782.997561;-38.13080360867914
1739209782.9975636;-45.120503652039325
1739209782.9975662;-38.13080360867914
1739209782.997569;-45.120503652039325
1739209782.9975717;-38.13080360867914
1739209782.9975746;-45.120503652039325
1739209782.9975772;-38.13080360867914
1739209782.9975798;-38.13080360867914
1739209782.9975827;-38.13080360867914
1739209782.9975853;-45.120503652039325
1739209782.997588;-33.981070128970906
1739209782.9975908;-35.57807855764607
1739209782.9975934;-38.13080360867914
1739209782.9975963;-45.120503652039325
1739209782.997599;-38.13080360867914
1739209782.9976015;-26.991370085610722
1739209782.9976044;-32.816014438256545
1739209782.997607;-32.816014438256545
1739209782.9976099;-45.120503652039325
1739209782.9976125;-38.13080360867914
1739209782.997615;-35.57807855764607
1739209782.997618;-38.13080360867914
1739209782.9976206;-35.57807855764607
1739209782.9976234;-35.57807855764607
1739209782.997626;-38.13080360867914
1739209782.9976287;-35.57807855764607
1739209782.9976315;-33.981070128970906
1739209782.9976342;-45.120503652039325
1739209782.9976368;-45.120503652039325
1739209782.9976397;-45.120503652039325
1739209782.9976423;-38.13080360867914
1739209782.9976451;-38.13080360867914
1739209782.9976478;-45.120503652039325
1739209782.9976504;-38.13080360867914
1739209782.9976532;-45.120503652039325
1739209782.9976559;-38.13080360867914
1739209782.9976587;-38.13080360867914
1739209782.9976614;-35.57807855764607
1739209782.997664;-38.13080360867914
1739209782.9976668;-38.13080360867914
1739209782.9976695;-32.816014438256545
1739209782.9976723;-35.57807855764607
1739209782.997675;-38.13080360867914
1739209782.9976776;-38.13080360867914
1739209782.9976804;-32.816014438256545
1739209782.997683;-38.13080360867914
1739209782.9976857;-38.13080360867914
1739209782.9976885;-38.13080360867914
1739209782.9976912;-33.981070128970906
1739209782.997694;-33.981070128970906
1739209782.9976966;-38.13080360867914
1739209782.9976993;-38.13080360867914
1739209782.9977021;-45.120503652039325
1739209782.9977047;-45.120503652039325
1739209782.9977076;-45.120503652039325
1739209782.9977102;-38.13080360867914
1739209782.9977129;-31.141103565318915
1739209782.9977157;-45.120503652039325
1739209782.9977183;-38.13080360867914
1739209782.9977212;-33.981070128970906
1739209782.9977238;-38.13080360867914
1739209782.9977264;-45.120503652039325
1739209782.9977293;-38.13080360867914
1739209782.997732;-38.13080360867914
1739209782.9977345;-33.981070128970906
1739209782.9977374;-45.120503652039325
1739209782.99774;-45.120503652039325
1739209782.997743;-38.13080360867914
1739209782.9977455;-38.13080360867914
1739209782.9977481;-45.120503652039325
1739209782.997751;-38.13080360867914
1739209782.9977536;-38.13080360867914
1739209782.9977565;-31.141103565318915
1739209782.997759;-45.120503652039325
1739209782.9977617;-45.120503652039325
1739209782.9977646;-32.816014438256545
1739209782.9977672;-45.120503652039325
1739209782.99777;-45.120503652039325
1739209782.9977727;-38.13080360867914
1739209782.9977753;-38.13080360867914
1739209782.9977782;-38.13080360867914
1739209782.9977808;-45.120503652039325
1739209782.9977834;-38.13080360867914
1739209782.9977863;-45.120503652039325
1739209782.997789;-38.13080360867914
1739209782.9977918;-31.141103565318893
1739209782.9977944;-45.120503652039325
1739209782.997797;-38.13080360867914
1739209782.9977999;-38.13080360867914
1739209782.9978025;-45.120503652039325
1739209782.9978054;-38.13080360867914
1739209782.997808;-45.120503652039325
1739209782.9978106;-45.120503652039325
1739209782.9978135;-45.120503652039325
1739209782.997816;-45.120503652039325
1739209782.997819;-45.120503652039325
1739209782.9978216;-45.120503652039325
1739209782.9978242;-33.981070128970906
1739209782.997827;-38.13080360867914
1739209782.9978297;-38.13080360867914
1739209782.9978323;-38.13080360867914
1739209782.9978352;-45.120503652039325
1739209782.9978378;-38.13080360867914
1739209782.9978406;-45.120503652039325
1739209782.9978433;-38.13080360867914
1739209782.997846;-38.13080360867914
1739209782.9978487;-38.13080360867914
1739209782.9978514;-38.13080360867914
1739209782.9978542;-38.13080360867914
1739209782.9978569;-35.57807855764607
1739209782.9978595;-45.120503652039325
1739209782.9978623;-38.13080360867914
1739209782.997865;-45.120503652039325
1739209782.9978678;-45.120503652039325
1739209782.9978704;-33.981070128970906
1739209782.997873;-32.816014438256545
1739209782.997876;-45.120503652039325
1739209782.9978786;-45.120503652039325
1739209782.9978812;-38.13080360867914
1739209782.997884;-32.816014438256545
1739209782.9978867;-45.120503652039325
1739209782.9978895;-45.120503652039325
1739209782.9978921;-38.13080360867914
1739209782.9978948;-38.13080360867914
1739209782.9978976;-45.120503652039325
1739209782.9979002;-45.120503652039325
1739209782.997903;-38.13080360867914
1739209782.9979057;-38.13080360867914
1739209782.9979084;-31.141103565318893
1739209782.9979112;-29.438486411369333
1739209782.9979138;-38.13080360867914
1739209782.9979167;-35.57807855764607
1739209782.9979193;-38.13080360867914
1739209782.997922;-38.13080360867914
1739209782.9979248;-45.120503652039325
1739209782.9979274;-32.816014438256545
1739209782.99793;-45.120503652039325
1739209782.997933;-35.57807855764607
1739209782.9979355;-38.13080360867914
1739209782.9979384;-35.57807855764607
1739209782.997941;-45.120503652039325
1739209782.9979436;-45.120503652039325
1739209782.9979465;-38.13080360867914
1739209782.9979491;-32.816014438256545
1739209782.997952;-38.13080360867914
1739209782.9979546;-45.120503652039325
1739209782.9979572;-33.981070128970906
1739209782.99796;-35.57807855764607
1739209782.9979627;-38.13080360867914
1739209782.9979656;-45.120503652039325
1739209782.9979682;-45.120503652039325
1739209782.9979708;-45.120503652039325
1739209782.9979737;-38.13080360867914
1739209782.9979763;-30.49652367304973
1739209782.997979;-45.120503652039325
1739209782.9979818;-33.981070128970906
1739209782.9979844;-38.13080360867914
1739209782.9979873;-35.57807855764607
1739209782.99799;-45.120503652039325
1739209782.9979925;-32.816014438256545
1739209782.9979954;-45.120503652039325
1739209782.997998;-32.81601443825658
1739209782.9980009;-38.13080360867914
1739209782.9980035;-45.120503652039325
1739209782.998006;-45.120503652039325
1739209782.998009;-45.120503652039325
1739209782.9980116;-35.57807855764607
1739209782.9980145;-38.13080360867914
1739209782.998017;-45.120503652039325
1739209782.9980197;-29.438486411369333
1739209782.9980226;-38.13080360867914
1739209782.9980252;-35.57807855764607
1739209782.9980278;-38.13080360867914
1739209782.9980307;-38.13080360867914
1739209782.9980333;-38.13080360867914
1739209782.9980361;-35.57807855764607
1739209782.9980388;-45.120503652039325
1739209782.9980414;-45.120503652039325
1739209782.9980443;-45.120503652039325
1739209782.9980469;-38.13080360867914
1739209782.9980497;-38.13080360867914
1739209782.9980524;-35.57807855764607
1739209782.998055;-38.13080360867914
1739209782.9980578;-38.13080360867914
1739209782.9980605;-35.57807855764607
1739209782.9980633;-45.120503652039325
1739209782.998066;-38.13080360867914
1739209782.9980686;-35.57807855764607
1739209782.9980714;-38.13080360867914
1739209782.998074;-45.120503652039325
1739209782.9980767;-38.13080360867914
1739209782.9980795;-38.13080360867914
1739209782.9980822;-38.13080360867914
1739209782.998085;-32.816014438256545
1739209782.9980876;-38.13080360867914
1739209782.9980903;-45.120503652039325
1739209782.9980931;-38.13080360867914
1739209782.9980958;-38.13080360867914
1739209782.9980986;-38.13080360867914
1739209782.9981012;-38.13080360867914
1739209782.9981039;-45.120503652039325
1739209782.9981067;-45.120503652039325
1739209782.9981093;-45.120503652039325
1739209782.9981122;-45.120503652039325
1739209782.9981148;-45.120503652039325
1739209782.9981174;-38.13080360867914
1739209782.9981203;-38.13080360867914
1739209782.998123;-38.13080360867914
1739209782.9981256;-38.13080360867914
1739209782.9981284;-38.13080360867914
1739209782.998131;-38.13080360867914
1739209782.998134;-38.13080360867914
1739209782.9981365;-35.57807855764607
1739209782.9981415;-38.13080360867914
1739209782.9981463;-45.120503652039325
1739209782.9981513;-45.120503652039325
1739209782.998156;-38.13080360867914
1739209782.998161;-35.57807855764607
1739209782.9981658;-38.13080360867914
1739209782.9981709;-45.120503652039325
1739209782.9981756;-45.120503652039325
1739209782.9981806;-38.13080360867914
1739209782.9981854;-45.120503652039325
1739209782.9981904;-45.120503652039325
1739209782.9981952;-33.981070128970906
1739209782.9982002;-33.981070128970906
1739209782.998205;-33.981070128970906
1739209782.99821;-38.13080360867914
1739209782.9982147;-45.120503652039325
1739209782.9982197;-33.981070128970906
1739209782.9982245;-38.13080360867914
1739209782.9982295;-38.13080360867914
1739209782.9982343;-38.13080360867914
1739209782.9982393;-45.120503652039325
1739209782.998244;-33.981070128970906
1739209782.998249;-38.13080360867914
1739209782.9982538;-45.120503652039325
1739209782.9982588;-45.120503652039325
1739209782.9982636;-45.120503652039325
1739209782.9982686;-38.13080360867914
1739209782.9982734;-38.13080360867914
1739209782.9982784;-45.120503652039325
1739209782.9982831;-28.992665084841942
1739209782.9982882;-32.816014438256545
1739209782.998293;-38.13080360867914
1739209782.998298;-45.120503652039325
1739209782.9983027;-33.981070128970906
1739209782.9983077;-35.57807855764607
1739209782.9983125;-38.13080360867914
1739209782.9983175;-45.120503652039325
1739209782.9983222;-30.49652367304973
1739209782.9983273;-38.13080360867914
1739209782.998332;-45.120503652039325
1739209782.998337;-45.120503652039325
1739209782.9983418;-45.120503652039325
1739209782.9983468;-35.57807855764607
1739209782.9983516;-38.13080360867914
1739209782.9983566;-35.57807855764607
1739209782.9983613;-38.13080360867914
1739209782.9983664;-38.13080360867914
1739209782.9983711;-38.13080360867914
1739209782.9983761;-45.120503652039325
1739209782.998381;-45.120503652039325
1739209782.998386;-45.120503652039325
1739209782.9983907;-45.120503652039325
1739209782.9983957;-45.120503652039325
1739209782.9984004;-38.13080360867914
1739209782.9984055;-45.120503652039325
1739209782.9984102;-38.13080360867914
1739209782.9984152;-45.120503652039325
1739209782.99842;-38.13080360867914
1739209782.998425;-45.120503652039325
1739209782.9984298;-38.13080360867914
1739209782.9984348;-35.57807855764607
1739209782.9984396;-29.438486411369354
1739209782.9984446;-45.120503652039325
1739209782.9984493;-45.120503652039325
1739209782.9984543;-38.13080360867914
1739209782.998459;-38.13080360867914
1739209782.998464;-38.13080360867914
1739209782.9984689;-45.120503652039325
1739209782.998474;-45.120503652039325
1739209782.9984787;-33.981070128970906
1739209782.9984837;-38.13080360867914
1739209782.9984884;-45.120503652039325
1739209782.9984934;-45.120503652039325
1739209782.9984982;-45.120503652039325
1739209782.9985032;-45.120503652039325
1739209782.998508;-38.13080360867914
1739209782.998513;-38.13080360867914
1739209782.9985178;-38.13080360867914
1739209782.9985228;-45.120503652039325
1739209782.9985275;-38.13080360867914
1739209782.9985325;-38.13080360867914
1739209782.9985373;-38.13080360867914
1739209782.9985423;-45.120503652039325
1739209782.998547;-38.13080360867914
1739209782.998552;-35.57807855764607
1739209782.9985569;-38.13080360867914
1739209782.9985619;-45.120503652039325
1739209782.9985666;-33.981070128970906
1739209782.9985716;-45.120503652039325
1739209782.9985764;-38.13080360867914
1739209782.9985814;-35.57807855764607
1739209782.9985862;-38.13080360867914
1739209782.9985912;-38.13080360867914
1739209782.998596;-38.13080360867914
1739209782.998601;-38.13080360867914
1739209782.9986057;-45.120503652039325
1739209782.9986107;-45.120503652039325
1739209782.9986155;-45.120503652039325
1739209782.9986205;-45.120503652039325
1739209782.9986253;-45.120503652039325
1739209782.9986303;-45.120503652039325
1739209782.998635;-45.120503652039325
1739209782.99864;-38.13080360867914
1739209782.9986448;-38.13080360867914
1739209782.9986498;-45.120503652039325
1739209782.9986546;-33.981070128970906
1739209782.9986596;-32.816014438256545
1739209782.9986644;-45.120503652039325
1739209782.9986694;-45.120503652039325
1739209782.9986742;-38.13080360867914
1739209782.9986792;-30.49652367304973
1739209782.998684;-33.981070128970906
1739209782.998689;-45.120503652039325
1739209782.9986937;-45.120503652039325
1739209782.9986987;-32.816014438256545
1739209782.9987035;-45.120503652039325
1739209782.9987085;-38.13080360867914
1739209782.9987133;-38.13080360867914
1739209782.9987183;-45.120503652039325
1739209782.998723;-45.120503652039325
1739209782.998728;-45.120503652039325
1739209782.9987328;-45.120503652039325
1739209782.9987378;-45.120503652039325
1739209782.9987426;-45.120503652039325
1739209782.9987476;-45.120503652039325
1739209782.9987524;-45.120503652039325
1739209782.9987574;-45.120503652039325
1739209782.9987621;-45.120503652039325
1739209782.9987671;-45.120503652039325
1739209782.998772;-35.57807855764607
1739209782.998777;-35.57807855764607
1739209782.9987817;-38.13080360867914
1739209782.9987867;-38.13080360867914
1739209782.9987915;-45.120503652039325
1739209782.9987965;-28.58837851428586
1739209782.9988012;-38.13080360867914
1739209782.9988062;-45.120503652039325
1739209782.998811;-38.13080360867914
1739209782.998816;-35.57807855764607
1739209782.9988208;-38.13080360867914
1739209782.9988258;-45.120503652039325
1739209782.9988306;-45.120503652039325
1739209782.9988356;-31.141103565318943
1739209782.9988403;-38.13080360867914
1739209782.9988453;-45.120503652039325
1739209782.99885;-45.120503652039325
1739209782.998855;-45.120503652039325
1739209782.99886;-38.13080360867914
1739209782.998865;-35.57807855764607
1739209782.9988697;-45.120503652039325
1739209782.9988747;-30.49652367304973
1739209782.9988794;-38.13080360867914
1739209782.9988844;-35.57807855764607
1739209782.9988892;-45.120503652039325
1739209782.9988942;-38.13080360867914
1739209782.998899;-35.57807855764607
1739209782.998904;-35.57807855764607
1739209782.9989088;-38.13080360867914
1739209782.9989138;-45.120503652039325
1739209782.9989185;-38.13080360867914
1739209782.9989235;-45.120503652039325
1739209782.9989283;-45.120503652039325
1739209782.9989333;-45.120503652039325
1739209782.998938;-38.13080360867914
1739209782.998943;-32.816014438256545
1739209782.9989479;-38.13080360867914
1739209782.9989529;-38.13080360867914
1739209782.9989576;-45.120503652039325
1739209782.9989626;-38.13080360867914
1739209782.9989674;-38.13080360867914
1739209782.9989724;-45.120503652039325
