CAN Message; 0x98:000018426b269763
1739209905.4342432;-38.13080360867914
1739209905.4342535;-38.13080360867914
1739209905.4342635;-38.13080360867914
1739209905.4342737;-45.120503652039325
1739209905.434284;-38.13080360867914
1739209905.434294;-45.120503652039325
1739209905.4343042;-38.13080360867914
1739209905.4343143;-38.13080360867914
1739209905.4343245;-45.120503652039325
1739209905.4343348;-38.13080360867914
1739209905.4343448;-38.13080360867914
1739209905.434355;-45.120503652039325
1739209905.434365;-33.981070128970906
1739209905.4343753;-32.816014438256545
1739209905.4343853;-38.13080360867914
1739209905.4343956;-38.13080360867914
1739209905.4344058;-31.141103565318915
1739209905.4344158;-38.13080360867914
1739209905.434426;-45.120503652039325
1739209905.434436;-45.120503652039325
1739209905.4344463;-38.13080360867914
1739209905.4344566;-33.981070128970906
1739209905.4344666;-45.120503652039325
1739209905.4344769;-33.981070128970906
1739209905.4344869;-33.981070128970906
1739209905.434497;-38.13080360867914
1739209905.4345071;-38.13080360867914
1739209905.4345174;-45.120503652039325
1739209905.4345276;-38.13080360867914
1739209905.4345376;-38.13080360867914
1739209905.434548;-35.57807855764607
1739209905.434558;-33.981070128970906
1739209905.4345682;-33.981070128970906
1739209905.4345784;-45.120503652039325
1739209905.4345884;-45.120503652039325
1739209905.4345987;-38.13080360867914
1739209905.4346087;-38.13080360867914
1739209905.434619;-45.120503652039325
1739209905.4346292;-45.120503652039325
1739209905.4346392;-33.981070128970906
1739209905.4346495;-31.141103565318915
1739209905.4346595;-38.13080360867914
1739209905.4346697;-45.120503652039325
1739209905.4346797;-38.13080360867914
1739209905.43469;-38.13080360867914
1739209905.4347003;-45.120503652039325
1739209905.4347103;-45.120503652039325
1739209905.4347205;-45.120503652039325
1739209905.4347305;-35.57807855764607
1739209905.4347408;-30.49652367304973
1739209905.434751;-38.13080360867914
1739209905.434761;-45.120503652039325
1739209905.4347713;-35.57807855764607
1739209905.4347813;-38.13080360867914
1739209905.4347916;-45.120503652039325
1739209905.4348016;-38.13080360867914
1739209905.4348118;-33.981070128970906
1739209905.434822;-38.13080360867914
1739209905.434832;-38.13080360867914
1739209905.4348423;-38.13080360867914
1739209905.4348524;-38.13080360867914
1739209905.4348626;-45.120503652039325
1739209905.4348729;-38.13080360867914
1739209905.4348829;-38.13080360867914
1739209905.4348931;-35.57807855764607
1739209905.4349031;-45.120503652039325
1739209905.4349134;-45.120503652039325
1739209905.4349234;-45.120503652039325
1739209905.4349337;-38.13080360867914
1739209905.434944;-38.13080360867914
1739209905.434954;-45.120503652039325
1739209905.4349642;-38.13080360867914
1739209905.4349742;-31.141103565318915
1739209905.4349844;-45.120503652039325
1739209905.4349947;-45.120503652039325
1739209905.4350047;-45.120503652039325
1739209905.435015;-45.120503652039325
1739209905.435025;-38.13080360867914
1739209905.4350352;-45.120503652039325
1739209905.4350452;-38.13080360867914
1739209905.4350555;-38.13080360867914
1739209905.4350657;-45.120503652039325
1739209905.4350758;-45.120503652039325
1739209905.435086;-45.120503652039325
1739209905.435096;-38.13080360867914
1739209905.4351063;-45.120503652039325
1739209905.4351165;-35.57807855764607
1739209905.4351265;-38.13080360867914
1739209905.4351368;-45.120503652039325
1739209905.4351468;-33.981070128970906
1739209905.435157;-45.120503652039325
1739209905.4351673;-45.120503652039325
1739209905.4351773;-38.13080360867914
1739209905.4351876;-38.13080360867914
1739209905.4351976;-45.120503652039325
1739209905.4352078;-38.13080360867914
1739209905.4352179;-33.981070128970906
1739209905.435228;-45.120503652039325
1739209905.4352384;-35.57807855764607
1739209905.4352484;-35.57807855764607
1739209905.4352586;-45.120503652039325
1739209905.4352686;-45.120503652039325
1739209905.435279;-45.120503652039325
1739209905.4352891;-38.13080360867914
1739209905.4352992;-38.13080360867914
1739209905.4353094;-45.120503652039325
1739209905.4353194;-45.120503652039325
1739209905.4353297;-38.13080360867914
1739209905.4353397;-38.13080360867914
1739209905.43535;-45.120503652039325
1739209905.4353602;-45.120503652039325
1739209905.4353702;-45.120503652039325
1739209905.4353805;-35.57807855764607
1739209905.4353905;-38.13080360867914
1739209905.4354007;-38.13080360867914
1739209905.435411;-32.816014438256545
1739209905.435421;-38.13080360867914
1739209905.4354312;-38.13080360867914
1739209905.4354413;-38.13080360867914
1739209905.4354515;-38.13080360867914
1739209905.4354615;-45.120503652039325
1739209905.4354718;-45.120503652039325
1739209905.435482;-33.981070128970906
1739209905.435492;-35.57807855764607
1739209905.4355023;-45.120503652039325
1739209905.4355123;-45.120503652039325
1739209905.4355226;-32.816014438256545
1739209905.4355328;-35.57807855764607
1739209905.4355428;-35.57807855764607
1739209905.435553;-38.13080360867914
1739209905.435563;-38.13080360867914
1739209905.4355733;-33.981070128970906
1739209905.4355836;-35.57807855764607
1739209905.4355936;-38.13080360867914
1739209905.4356039;-38.13080360867914
1739209905.4356139;-45.120503652039325
1739209905.4356241;-35.57807855764607
1739209905.4356341;-32.816014438256545
1739209905.4356444;-45.120503652039325
1739209905.4356546;-35.57807855764607
1739209905.4356647;-45.120503652039325
1739209905.435675;-38.13080360867914
1739209905.435685;-38.13080360867914
1739209905.4356952;-45.120503652039325
1739209905.4357054;-45.120503652039325
1739209905.4357154;-45.120503652039325
1739209905.4357257;-35.57807855764607
1739209905.4357357;-35.57807855764607
1739209905.435746;-38.13080360867914
1739209905.435756;-45.120503652039325
1739209905.4357662;-32.816014438256545
1739209905.4357765;-38.13080360867914
1739209905.4357865;-32.816014438256545
1739209905.4357967;-26.991370085610722
1739209905.4358068;-38.13080360867914
1739209905.435817;-45.120503652039325
1739209905.4358273;-38.13080360867914
1739209905.4358373;-35.57807855764607
1739209905.4358475;-38.13080360867914
1739209905.4358575;-35.57807855764607
1739209905.4358678;-45.120503652039325
1739209905.4358778;-38.13080360867914
1739209905.435888;-38.13080360867914
1739209905.4358983;-45.120503652039325
1739209905.4359083;-45.120503652039325
1739209905.4359186;-45.120503652039325
1739209905.4359286;-45.120503652039325
1739209905.4359388;-45.120503652039325
1739209905.435949;-35.57807855764607
1739209905.435959;-32.816014438256545
1739209905.4359694;-45.120503652039325
1739209905.4359794;-45.120503652039325
1739209905.4359896;-35.57807855764607
1739209905.4359996;-35.57807855764607
1739209905.43601;-38.13080360867914
1739209905.4360201;-38.13080360867914
1739209905.4360301;-38.13080360867914
1739209905.4360404;-38.13080360867914
1739209905.4360504;-35.57807855764607
1739209905.4360607;-45.120503652039325
1739209905.436071;-38.13080360867914
1739209905.436081;-45.120503652039325
1739209905.4360912;-45.120503652039325
1739209905.4361012;-45.120503652039325
1739209905.4361115;-38.13080360867914
1739209905.4361217;-45.120503652039325
1739209905.4361317;-45.120503652039325
1739209905.436142;-45.120503652039325
1739209905.436152;-45.120503652039325
1739209905.4361622;-38.13080360867914
1739209905.4361722;-38.13080360867914
1739209905.4361825;-45.120503652039325
1739209905.4361928;-38.13080360867914
1739209905.4362028;-33.981070128970906
1739209905.436213;-45.120503652039325
1739209905.436223;-38.13080360867914
1739209905.4362333;-38.13080360867914
1739209905.4362435;-45.120503652039325
1739209905.4362535;-35.57807855764607
1739209905.4362638;-38.13080360867914
1739209905.4362738;-38.13080360867914
1739209905.436284;-33.981070128970906
1739209905.436294;-38.13080360867914
1739209905.4363043;-45.120503652039325
1739209905.4363146;-45.120503652039325
1739209905.4363246;-38.13080360867914
1739209905.4363348;-45.120503652039325
1739209905.4363449;-38.13080360867914
1739209905.436355;-38.13080360867914
1739209905.4363654;-31.141103565318915
1739209905.4363754;-33.981070128970906
1739209905.4363856;-38.13080360867914
1739209905.4363956;-38.13080360867914
1739209905.436406;-38.13080360867914
1739209905.436416;-35.57807855764607
1739209905.4364262;-38.13080360867914
1739209905.4364364;-38.13080360867914
1739209905.4364464;-33.981070128970906
1739209905.4364567;-38.13080360867914
1739209905.4364667;-45.120503652039325
1739209905.436477;-45.120503652039325
1739209905.4364872;-45.120503652039325
1739209905.4364972;-45.120503652039325
1739209905.4365075;-45.120503652039325
1739209905.4365175;-45.120503652039325
1739209905.4365277;-31.141103565318915
1739209905.4365377;-32.816014438256545
1739209905.436548;-38.13080360867914
1739209905.4365582;-38.13080360867914
1739209905.4365683;-45.120503652039325
1739209905.4365785;-38.13080360867914
1739209905.4365885;-45.120503652039325
1739209905.4365988;-38.13080360867914
1739209905.436609;-38.13080360867914
1739209905.436619;-38.13080360867914
1739209905.4366293;-45.120503652039325
1739209905.4366393;-45.120503652039325
1739209905.4366496;-38.13080360867914
1739209905.4366598;-45.120503652039325
1739209905.4366698;-45.120503652039325
1739209905.43668;-38.13080360867914
1739209905.43669;-33.981070128970906
1739209905.4367003;-45.120503652039325
1739209905.4367104;-45.120503652039325
1739209905.4367206;-45.120503652039325
1739209905.4367309;-45.120503652039325
1739209905.4367409;-38.13080360867914
1739209905.4367511;-45.120503652039325
1739209905.4367611;-45.120503652039325
1739209905.4367714;-45.120503652039325
1739209905.4367816;-45.120503652039325
1739209905.4367917;-45.120503652039325
1739209905.436802;-38.13080360867914
1739209905.436812;-38.13080360867914
1739209905.4368222;-38.13080360867914
1739209905.4368322;-45.120503652039325
1739209905.4368424;-33.981070128970906
1739209905.4368527;-32.816014438256545
1739209905.4368627;-38.13080360867914
1739209905.436873;-38.13080360867914
1739209905.436883;-35.57807855764607
1739209905.4368932;-35.57807855764607
1739209905.4369035;-45.120503652039325
1739209905.4369135;-45.120503652039325
1739209905.4369237;-38.13080360867914
1739209905.4369338;-38.13080360867914
1739209905.436944;-38.13080360867914
1739209905.436954;-38.13080360867914
1739209905.4369643;-38.13080360867914
1739209905.4369745;-38.13080360867914
1739209905.4369845;-35.57807855764607
1739209905.4369948;-33.981070128970906
1739209905.4370048;-45.120503652039325
1739209905.437015;-45.120503652039325
1739209905.4370253;-38.13080360867914
1739209905.4370353;-45.120503652039325
1739209905.4370456;-45.120503652039325
1739209905.4370556;-38.13080360867914
1739209905.4370658;-45.120503652039325
1739209905.4370759;-45.120503652039325
1739209905.437086;-32.816014438256545
1739209905.4370964;-38.13080360867914
1739209905.4371064;-35.57807855764607
1739209905.4371166;-38.13080360867914
1739209905.4371266;-35.57807855764607
1739209905.437137;-38.13080360867914
1739209905.4371471;-38.13080360867914
1739209905.4371572;-38.13080360867914
1739209905.4371674;-38.13080360867914
1739209905.4371774;-32.816014438256545
1739209905.4371877;-45.120503652039325
1739209905.437198;-38.13080360867914
1739209905.437208;-38.13080360867914
1739209905.4372182;-45.120503652039325
1739209905.4372282;-45.120503652039325
1739209905.4372385;-45.120503652039325
1739209905.4372485;-38.13080360867914
1739209905.4372587;-45.120503652039325
1739209905.437269;-45.120503652039325
1739209905.437279;-38.13080360867914
1739209905.4372892;-38.13080360867914
1739209905.4372993;-33.981070128970906
1739209905.4373095;-38.13080360867914
1739209905.4373198;-45.120503652039325
1739209905.4373298;-38.13080360867914
1739209905.43734;-38.13080360867914
1739209905.43735;-38.13080360867914
1739209905.4373603;-35.57807855764607
1739209905.4373703;-45.120503652039325
1739209905.4373806;-45.120503652039325
1739209905.4373908;-45.120503652039325
1739209905.4374008;-45.120503652039325
1739209905.437411;-38.13080360867914
1739209905.437421;-38.13080360867914
1739209905.4374313;-45.120503652039325
1739209905.4374416;-45.120503652039325
1739209905.4374516;-38.13080360867914
1739209905.4374619;-38.13080360867914
1739209905.4374719;-45.120503652039325
1739209905.437482;-45.120503652039325
1739209905.4374921;-45.120503652039325
1739209905.4375024;-45.120503652039325
1739209905.4375126;-38.13080360867914
1739209905.4375226;-35.57807855764607
1739209905.437533;-45.120503652039325
1739209905.437543;-38.13080360867914
1739209905.4375532;-35.57807855764607
1739209905.4375634;-35.57807855764607
1739209905.4375734;-45.120503652039325
1739209905.4375837;-45.120503652039325
1739209905.4375937;-38.13080360867914
1739209905.437604;-38.13080360867914
1739209905.437614;-45.120503652039325
1739209905.4376242;-45.120503652039325
1739209905.4376345;-45.120503652039325
1739209905.4376445;-45.120503652039325
1739209905.4376547;-45.120503652039325
1739209905.4376647;-38.13080360867914
1739209905.437675;-45.120503652039325
1739209905.4376853;-38.13080360867914
1739209905.4376953;-45.120503652039325
1739209905.4377055;-38.13080360867914
1739209905.4377155;-35.57807855764607
1739209905.4377258;-45.120503652039325
1739209905.437736;-35.57807855764607
1739209905.437746;-38.13080360867914
1739209905.4377563;-33.981070128970906
1739209905.4377663;-26.991370085610722
1739209905.4377766;-45.120503652039325
1739209905.4377866;-38.13080360867914
1739209905.4377968;-45.120503652039325
1739209905.437807;-35.57807855764607
1739209905.437817;-38.13080360867914
1739209905.4378273;-33.981070128970906
1739209905.4378374;-45.120503652039325
1739209905.4378476;-33.981070128970956
1739209905.4378579;-45.120503652039325
1739209905.4378679;-38.13080360867914
1739209905.4378781;-45.120503652039325
1739209905.4378881;-38.13080360867914
1739209905.4378984;-38.13080360867914
1739209905.4379084;-38.13080360867914
1739209905.4379187;-38.13080360867914
1739209905.437929;-35.57807855764607
1739209905.437939;-45.120503652039325
1739209905.4379492;-45.120503652039325
1739209905.4379592;-45.120503652039325
1739209905.4379694;-38.13080360867914
1739209905.4379797;-38.13080360867914
1739209905.4379897;-38.13080360867914
1739209905.438;-35.57807855764607
1739209905.43801;-28.992665084841942
1739209905.4380202;-38.13080360867914
1739209905.4380302;-45.120503652039325
1739209905.4380405;-38.13080360867914
1739209905.4380507;-35.57807855764607
1739209905.4380608;-45.120503652039325
1739209905.438071;-45.120503652039325
1739209905.438081;-45.120503652039325
1739209905.4380913;-35.57807855764607
1739209905.4381015;-38.13080360867914
1739209905.4381115;-45.120503652039325
1739209905.4381218;-45.120503652039325
1739209905.4381318;-38.13080360867914
1739209905.438142;-38.13080360867914
1739209905.438152;-45.120503652039325
1739209905.4381623;-38.13080360867914
1739209905.4381726;-33.981070128970906
1739209905.4381826;-38.13080360867914
1739209905.4381928;-45.120503652039325
1739209905.4382029;-45.120503652039325
1739209905.438213;-45.120503652039325
1739209905.4382234;-38.13080360867914
1739209905.4382334;-45.120503652039325
1739209905.4382436;-32.816014438256545
1739209905.4382536;-28.992665084841942
1739209905.438264;-35.57807855764607
1739209905.4382741;-38.13080360867914
1739209905.4382842;-45.120503652039325
1739209905.4382944;-33.981070128970906
1739209905.4383044;-33.981070128970906
1739209905.4383147;-45.120503652039325
1739209905.4383247;-38.13080360867914
1739209905.438335;-38.13080360867914
1739209905.4383452;-38.13080360867914
1739209905.4383552;-38.13080360867914
1739209905.4383655;-38.13080360867914
1739209905.4383755;-33.981070128970906
1739209905.4383857;-38.13080360867914
1739209905.438396;-45.120503652039325
1739209905.438406;-38.13080360867914
1739209905.4384162;-45.120503652039325
1739209905.4384263;-45.120503652039325
1739209905.4384365;-38.13080360867914
1739209905.4384465;-38.13080360867914
1739209905.4384568;-38.13080360867914
1739209905.438467;-45.120503652039325
1739209905.438477;-38.13080360867914
1739209905.4384873;-38.13080360867914
1739209905.4384973;-35.57807855764607
1739209905.4385076;-31.141103565318915
1739209905.4385178;-38.13080360867914
1739209905.4385278;-45.120503652039325
1739209905.438538;-38.13080360867914
1739209905.438548;-30.49652367304973
1739209905.4385583;-45.120503652039325
1739209905.4385684;-45.120503652039325
1739209905.4385786;-45.120503652039325
1739209905.4385889;-45.120503652039325
1739209905.4385989;-38.13080360867914
1739209905.4386091;-38.13080360867914
1739209905.4386191;-45.120503652039325
1739209905.4386294;-38.13080360867914
1739209905.4386396;-38.13080360867914
1739209905.4386497;-45.120503652039325
1739209905.43866;-45.120503652039325
1739209905.43867;-45.120503652039325
1739209905.4386802;-35.57807855764607
1739209905.4386902;-45.120503652039325
1739209905.4387004;-45.120503652039325
1739209905.4387107;-38.13080360867914
1739209905.4387207;-45.120503652039325
1739209905.438731;-45.120503652039325
1739209905.438741;-45.120503652039325
1739209905.4387512;-28.992665084841942
1739209905.4387615;-45.120503652039325
1739209905.4387715;-45.120503652039325
1739209905.4387817;-33.981070128970906
1739209905.4387918;-38.13080360867914
1739209905.438802;-45.120503652039325
1739209905.4388123;-45.120503652039325
1739209905.4388223;-38.13080360867914
1739209905.4388325;-33.981070128970956
1739209905.4388425;-45.120503652039325
1739209905.4388528;-45.120503652039325
1739209905.4388628;-45.120503652039325
1739209905.438873;-45.120503652039325
1739209905.4388833;-45.120503652039325
1739209905.4388933;-38.13080360867914
1739209905.4389036;-45.120503652039325
1739209905.4389136;-30.49652367304973
1739209905.4389238;-35.57807855764607
1739209905.438934;-45.120503652039325
1739209905.438944;-45.120503652039325
1739209905.4389544;-35.57807855764607
1739209905.4389644;-45.120503652039325
1739209905.4389746;-38.13080360867914
1739209905.4389846;-35.57807855764607
1739209905.438995;-26.991370085610722
1739209905.4390051;-32.816014438256545
1739209905.4390152;-45.120503652039325
1739209905.4390254;-38.13080360867914
1739209905.4390354;-33.981070128970906
1739209905.4390457;-45.120503652039325
1739209905.439056;-38.13080360867914
1739209905.439066;-35.57807855764607
1739209905.4390762;-38.13080360867914
1739209905.4390862;-45.120503652039325
1739209905.4390965;-45.120503652039325
1739209905.4391065;-45.120503652039325
1739209905.4391167;-38.13080360867914
1739209905.439127;-45.120503652039325
1739209905.439137;-38.13080360867914
1739209905.4391472;-35.57807855764607
1739209905.4391572;-45.120503652039325
1739209905.4391675;-38.13080360867914
1739209905.4391778;-45.120503652039325
1739209905.4391878;-38.13080360867914
1739209905.439198;-45.120503652039325
1739209905.439208;-45.120503652039325
1739209905.4392183;-38.13080360867914
1739209905.4392285;-38.13080360867914
1739209905.4392385;-38.13080360867914
1739209905.4392488;-38.13080360867914
1739209905.4392588;-38.13080360867914
1739209905.439269;-35.57807855764607
1739209905.439279;-38.13080360867914
1739209905.4392893;-45.120503652039325
1739209905.4392996;-45.120503652039325
1739209905.4393096;-45.120503652039325
1739209905.4393198;-45.120503652039325
1739209905.4393299;-45.120503652039325
1739209905.43934;-38.13080360867914
1739209905.4393504;-45.120503652039325
1739209905.4393604;-45.120503652039325
1739209905.4393706;-33.981070128970906
1739209905.4393806;-45.120503652039325
1739209905.439391;-38.13080360867914
1739209905.439401;-35.57807855764607
1739209905.4394112;-38.13080360867914
1739209905.4394214;-45.120503652039325
1739209905.4394314;-45.120503652039325
1739209905.4394417;-45.120503652039325
1739209905.4394517;-45.120503652039325
1739209905.439462;-38.13080360867914
1739209905.4394722;-38.13080360867914
1739209905.4394822;-45.120503652039325
1739209905.4394925;-45.120503652039325
1739209905.4395025;-35.57807855764607
1739209905.4395127;-35.57807855764607
1739209905.4395227;-35.57807855764607
1739209905.439533;-38.13080360867914
1739209905.4395432;-45.120503652039325
1739209905.4395533;-45.120503652039325
1739209905.4395635;-45.120503652039325
1739209905.4395735;-31.141103565318915
1739209905.4395838;-35.57807855764607
1739209905.439594;-35.57807855764607
1739209905.439604;-45.120503652039325
1739209905.4396143;-38.13080360867914
1739209905.4396243;-45.120503652039325
1739209905.4396346;-38.13080360867914
1739209905.4396446;-45.120503652039325
1739209905.4396548;-38.13080360867914
1739209905.439665;-38.13080360867914
1739209905.439675;-45.120503652039325
1739209905.4396853;-45.120503652039325
1739209905.4396954;-45.120503652039325
1739209905.4397056;-45.120503652039325
1739209905.4397159;-45.120503652039325
1739209905.4397259;-45.120503652039325
1739209905.4397361;-45.120503652039325
1739209905.4397461;-45.120503652039325
1739209905.4397564;-45.120503652039325
1739209905.4397666;-38.13080360867914
1739209905.4397767;-35.57807855764607
1739209905.439787;-38.13080360867914
1739209905.439797;-45.120503652039325
1739209905.4398072;-45.120503652039325
1739209905.4398172;-28.992665084841942
1739209905.4398274;-35.57807855764607
1739209905.4398377;-38.13080360867914
1739209905.4398477;-38.13080360867914
1739209905.439858;-38.13080360867914
1739209905.439868;-45.120503652039325
1739209905.4398782;-45.120503652039325
1739209905.4398885;-35.57807855764607
1739209905.4398985;-35.57807855764607
1739209905.4399087;-38.13080360867914
1739209905.4399188;-45.120503652039325
1739209905.439929;-45.120503652039325
1739209905.439939;-45.120503652039325
1739209905.4399493;-45.120503652039325
1739209905.4399595;-38.13080360867914
1739209905.4399695;-33.981070128970906
1739209905.4399798;-33.981070128970906
1739209905.4399898;-38.13080360867914
1739209905.44;-38.13080360867914
1739209905.4400103;-38.13080360867914
1739209905.4400203;-35.57807855764607
1739209905.4400306;-38.13080360867914
1739209905.4400406;-45.120503652039325
1739209905.4400508;-45.120503652039325
1739209905.4400609;-33.981070128970906
1739209905.440071;-33.981070128970906
1739209905.4400814;-38.13080360867914
1739209905.4400914;-38.13080360867914
1739209905.4401016;-38.13080360867914
1739209905.4401116;-35.57807855764607
1739209905.440122;-38.13080360867914
1739209905.4401321;-45.120503652039325
1739209905.4401422;-30.49652367304973
1739209905.4401524;-33.981070128970906
1739209905.4401624;-45.120503652039325
1739209905.4401727;-45.120503652039325
1739209905.4401827;-45.120503652039325
1739209905.440193;-45.120503652039325
1739209905.4402032;-33.981070128970906
1739209905.4402132;-38.13080360867914
1739209905.4402235;-33.981070128970906
1739209905.4402335;-38.13080360867914
1739209905.4402437;-45.120503652039325
1739209905.440254;-45.120503652039325
1739209905.440264;-38.13080360867914
1739209905.4402742;-45.120503652039325
1739209905.4402843;-45.120503652039325
1739209905.4402945;-45.120503652039325
1739209905.4403048;-45.120503652039325
1739209905.4403148;-33.981070128970906
1739209905.440325;-38.13080360867914
1739209905.440335;-38.13080360867914
1739209905.4403453;-38.13080360867914
1739209905.4403553;-35.57807855764607
1739209905.4403656;-38.13080360867914
1739209905.4403758;-45.120503652039325
1739209905.4403858;-38.13080360867914
1739209905.440396;-38.13080360867914
1739209905.440406;-33.981070128970906
1739209905.4404163;-35.57807855764607
1739209905.4404266;-38.13080360867914
1739209905.4404366;-45.120503652039325
1739209905.4404469;-45.120503652039325
1739209905.4404569;-45.120503652039325
1739209905.4404671;-38.13080360867914
1739209905.4404771;-33.981070128970906
1739209905.4404874;-38.13080360867914
1739209905.4404976;-38.13080360867914
1739209905.4405077;-38.13080360867914
1739209905.440518;-35.57807855764607
1739209905.440528;-38.13080360867914
1739209905.4405382;-38.13080360867914
1739209905.4405484;-38.13080360867914
1739209905.4405584;-38.13080360867914
1739209905.4405687;-38.13080360867914
1739209905.4405787;-38.13080360867914
1739209905.440589;-33.981070128970906
1739209905.440599;-45.120503652039325
1739209905.4406092;-45.120503652039325
1739209905.4406195;-35.57807855764607
1739209905.4406295;-38.13080360867914
1739209905.4406397;-45.120503652039325
1739209905.4406497;-45.120503652039325
1739209905.44066;-45.120503652039325
1739209905.4406703;-45.120503652039325
1739209905.4406803;-35.57807855764607
1739209905.4406905;-38.13080360867914
1739209905.4407005;-45.120503652039325
1739209905.4407108;-45.120503652039325
1739209905.4407208;-45.120503652039325
1739209905.440731;-45.120503652039325
1739209905.4407413;-38.13080360867914
1739209905.4407513;-45.120503652039325
1739209905.4407616;-45.120503652039325
1739209905.4407716;-38.13080360867914
1739209905.4407818;-38.13080360867914
1739209905.440792;-38.13080360867914
1739209905.440802;-38.13080360867914
1739209905.4408123;-45.120503652039325
1739209905.4408224;-45.120503652039325
1739209905.4408326;-38.13080360867914
1739209905.4408429;-45.120503652039325
1739209905.4408529;-45.120503652039325
1739209905.4408631;-45.120503652039325
1739209905.4408731;-45.120503652039325
1739209905.4408834;-32.816014438256545
1739209905.4408934;-38.13080360867914
1739209905.4409037;-45.120503652039325
1739209905.440914;-38.13080360867914
1739209905.440924;-33.981070128970906
1739209905.4409342;-45.120503652039325
1739209905.4409442;-38.13080360867914
1739209905.4409544;-45.120503652039325
1739209905.4409647;-35.57807855764607
1739209905.4409747;-32.816014438256545
1739209905.440985;-45.120503652039325
1739209905.440995;-45.120503652039325
1739209905.4410052;-38.13080360867914
1739209905.4410152;-38.13080360867914
1739209905.4410255;-45.120503652039325
1739209905.4410357;-32.816014438256545
1739209905.4410458;-38.13080360867914
1739209905.441056;-45.120503652039325
1739209905.441066;-32.816014438256545
1739209905.4410763;-38.13080360867914
1739209905.4410865;-38.13080360867914
1739209905.4410965;-45.120503652039325
1739209905.4411068;-38.13080360867914
1739209905.4411168;-45.120503652039325
1739209905.441127;-31.141103565318893
1739209905.441137;-29.438486411369333
1739209905.4411473;-38.13080360867914
1739209905.4411576;-38.13080360867914
1739209905.4411676;-35.57807855764607
1739209905.4411778;-35.57807855764607
1739209905.4411879;-38.13080360867914
1739209905.441198;-45.120503652039325
1739209905.4412084;-45.120503652039325
1739209905.4412184;-45.120503652039325
1739209905.4412286;-45.120503652039325
1739209905.4412386;-45.120503652039325
1739209905.441249;-38.13080360867914
1739209905.441259;-35.57807855764607
1739209905.4412692;-45.120503652039325
1739209905.4412794;-45.120503652039325
1739209905.4412894;-45.120503652039325
1739209905.4412997;-45.120503652039325
1739209905.4413097;-38.13080360867914
1739209905.44132;-45.120503652039325
1739209905.4413302;-45.120503652039325
1739209905.4413402;-45.120503652039325
1739209905.4413505;-38.13080360867914
1739209905.4413605;-38.13080360867914
1739209905.4413707;-33.981070128970906
1739209905.441381;-28.21854285175415
1739209905.441391;-38.13080360867914
1739209905.4414012;-45.120503652039325
1739209905.4414113;-35.57807855764607
1739209905.4414215;-38.13080360867914
1739209905.4414315;-38.13080360867914
1739209905.4414418;-35.57807855764607
1739209905.441452;-45.120503652039325
1739209905.441462;-38.13080360867914
