CAN Message; 0x150:03009128293be3f3
Timestamp;Amplitude
1739209879.9860108;-38.13080360867914
1739209879.9860125;-38.13080360867914
1739209879.9860144;-45.120503652039325
1739209879.986016;-45.120503652039325
1739209879.986018;-38.13080360867914
1739209879.9860196;-35.57807855764607
1739209879.9860215;-38.13080360867914
1739209879.9860232;-35.57807855764607
1739209879.9860249;-38.13080360867914
1739209879.9860268;-45.120503652039325
1739209879.9860284;-45.120503652039325
1739209879.9860303;-38.13080360867914
1739209879.986032;-38.13080360867914
1739209879.986034;-38.13080360867914
1739209879.9860356;-35.57807855764607
1739209879.9860373;-45.120503652039325
1739209879.9860392;-33.981070128970906
1739209879.9860408;-38.13080360867914
1739209879.9860427;-45.120503652039325
1739209879.9860444;-35.57807855764607
1739209879.9860463;-35.57807855764607
1739209879.986048;-45.120503652039325
1739209879.9860497;-38.13080360867914
1739209879.9860516;-30.49652367304973
1739209879.9860532;-27.267205301931607
1739209879.9860551;-38.13080360867914
1739209879.9860568;-38.13080360867914
1739209879.9860587;-45.120503652039325
1739209879.9860604;-38.13080360867914
1739209879.986062;-35.57807855764607
1739209879.986064;-35.57807855764607
1739209879.9860656;-45.120503652039325
1739209879.9860675;-30.49652367304973
1739209879.9860692;-38.13080360867914
1739209879.986071;-45.120503652039325
1739209879.9860728;-38.13080360867914
1739209879.9860744;-38.13080360867914
1739209879.9860764;-45.120503652039325
1739209879.986078;-38.13080360867914
1739209879.98608;-45.120503652039325
1739209879.9860816;-33.981070128970906
1739209879.9860835;-38.13080360867914
1739209879.9860852;-38.13080360867914
1739209879.9860868;-38.13080360867914
1739209879.9860888;-38.13080360867914
1739209879.9860904;-35.57807855764607
1739209879.9860923;-38.13080360867914
1739209879.986094;-38.13080360867914
1739209879.9860957;-33.981070128970906
1739209879.9860976;-33.981070128970906
1739209879.9860992;-38.13080360867914
1739209879.9861012;-45.120503652039325
1739209879.9861028;-38.13080360867914
1739209879.9861047;-38.13080360867914
1739209879.9861064;-45.120503652039325
1739209879.986108;-38.13080360867914
1739209879.98611;-38.13080360867914
1739209879.9861116;-38.13080360867914
1739209879.9861135;-38.13080360867914
1739209879.9861152;-35.57807855764607
1739209879.9861171;-38.13080360867914
1739209879.9861188;-38.13080360867914
1739209879.9861205;-45.120503652039325
1739209879.9861224;-45.120503652039325
1739209879.986124;-33.981070128970906
1739209879.986126;-45.120503652039325
1739209879.9861276;-38.13080360867914
1739209879.9861295;-38.13080360867914
1739209879.9861312;-38.13080360867914
1739209879.9861329;-38.13080360867914
1739209879.9861348;-45.120503652039325
1739209879.9861364;-33.981070128970906
1739209879.9861383;-31.141103565318915
1739209879.98614;-33.981070128970906
1739209879.986142;-45.120503652039325
1739209879.9861436;-45.120503652039325
1739209879.9861453;-38.13080360867914
1739209879.9861472;-38.13080360867914
1739209879.9861488;-33.981070128970906
1739209879.9861507;-33.981070128970906
1739209879.9861524;-38.13080360867914
1739209879.9861543;-32.81601443825658
1739209879.986156;-33.981070128970906
1739209879.9861577;-45.120503652039325
1739209879.9861596;-45.120503652039325
1739209879.9861612;-35.57807855764607
1739209879.9861631;-38.13080360867914
1739209879.9861648;-45.120503652039325
1739209879.9861667;-32.816014438256545
1739209879.9861684;-27.267205301931607
1739209879.98617;-45.120503652039325
1739209879.986172;-35.57807855764607
1739209879.9861736;-33.981070128970906
1739209879.9861755;-45.120503652039325
1739209879.9861772;-38.13080360867914
1739209879.986179;-35.57807855764607
1739209879.9861808;-45.120503652039325
1739209879.9861825;-45.120503652039325
1739209879.9861844;-45.120503652039325
1739209879.986186;-45.120503652039325
1739209879.986188;-45.120503652039325
1739209879.9861896;-35.57807855764607
1739209879.9861915;-45.120503652039325
1739209879.9861932;-38.13080360867914
1739209879.9861948;-38.13080360867914
1739209879.9861968;-45.120503652039325
1739209879.9861984;-38.13080360867914
1739209879.9862003;-45.120503652039325
1739209879.986202;-45.120503652039325
1739209879.986204;-38.13080360867914
1739209879.9862056;-35.57807855764607
1739209879.9862072;-45.120503652039325
1739209879.9862092;-45.120503652039325
1739209879.9862108;-45.120503652039325
1739209879.9862127;-45.120503652039325
1739209879.9862144;-38.13080360867914
1739209879.9862163;-33.981070128970906
1739209879.986218;-38.13080360867914
1739209879.9862196;-45.120503652039325
1739209879.9862216;-38.13080360867914
1739209879.9862232;-38.13080360867914
1739209879.9862251;-45.120503652039325
1739209879.9862268;-38.13080360867914
1739209879.9862287;-45.120503652039325
1739209879.9862304;-45.120503652039325
1739209879.986232;-30.49652367304973
1739209879.986234;-32.816014438256545
1739209879.9862356;-45.120503652039325
1739209879.9862375;-38.13080360867914
1739209879.9862392;-30.49652367304973
1739209879.9862409;-38.13080360867914
1739209879.9862428;-45.120503652039325
1739209879.9862444;-38.13080360867914
1739209879.9862463;-38.13080360867914
1739209879.986248;-45.120503652039325
1739209879.98625;-45.120503652039325
1739209879.9862516;-45.120503652039325
1739209879.9862533;-45.120503652039325
1739209879.9862552;-35.57807855764607
1739209879.9862568;-38.13080360867914
1739209879.9862587;-38.13080360867914
1739209879.9862604;-35.57807855764607
1739209879.9862623;-45.120503652039325
1739209879.986264;-38.13080360867914
1739209879.9862657;-38.13080360867914
1739209879.9862676;-38.13080360867914
1739209879.9862692;-35.57807855764607
1739209879.9862711;-38.13080360867914
1739209879.9862728;-38.13080360867914
1739209879.9862747;-45.120503652039325
1739209879.9862764;-45.120503652039325
1739209879.986278;-38.13080360867914
1739209879.98628;-45.120503652039325
1739209879.9862816;-33.981070128970906
1739209879.9862835;-45.120503652039325
1739209879.9862852;-45.120503652039325
1739209879.986287;-45.120503652039325
1739209879.9862888;-32.816014438256545
1739209879.9862905;-38.13080360867914
1739209879.9862924;-38.13080360867914
1739209879.986294;-45.120503652039325
1739209879.986296;-35.57807855764607
1739209879.9862976;-31.141103565318915
1739209879.9862995;-38.13080360867914
1739209879.9863012;-38.13080360867914
1739209879.986306;-45.120503652039325
1739209879.9863105;-38.13080360867914
1739209879.9863153;-45.120503652039325
1739209879.98632;-45.120503652039325
1739209879.9863245;-38.13080360867914
1739209879.9863293;-38.13080360867914
1739209879.986334;-45.120503652039325
1739209879.9863386;-45.120503652039325
1739209879.9863434;-33.981070128970906
1739209879.9863482;-45.120503652039325
1739209879.986353;-45.120503652039325
1739209879.9863575;-45.120503652039325
1739209879.9863622;-38.13080360867914
1739209879.986367;-33.981070128970906
1739209879.9863715;-38.13080360867914
1739209879.9863763;-33.981070128970906
1739209879.986381;-38.13080360867914
1739209879.9863856;-38.13080360867914
1739209879.9863904;-38.13080360867914
1739209879.9863951;-45.120503652039325
1739209879.9863997;-35.57807855764607
1739209879.9864044;-38.13080360867914
1739209879.9864092;-35.57807855764607
1739209879.9864137;-35.57807855764607
1739209879.9864185;-45.120503652039325
1739209879.9864233;-45.120503652039325
1739209879.9864278;-45.120503652039325
1739209879.9864326;-45.120503652039325
1739209879.9864373;-45.120503652039325
1739209879.986442;-38.13080360867914
1739209879.9864466;-38.13080360867914
1739209879.9864514;-38.13080360867914
1739209879.9864562;-38.13080360867914
1739209879.9864607;-33.981070128970906
1739209879.9864655;-45.120503652039325
1739209879.9864702;-38.13080360867914
1739209879.9864748;-35.57807855764607
1739209879.9864795;-31.141103565318915
1739209879.9864843;-45.120503652039325
1739209879.9864888;-38.13080360867914
1739209879.9864936;-38.13080360867914
1739209879.9864984;-45.120503652039325
1739209879.986503;-45.120503652039325
1739209879.9865077;-45.120503652039325
1739209879.9865124;-45.120503652039325
1739209879.986517;-38.13080360867914
1739209879.9865217;-38.13080360867914
1739209879.9865265;-45.120503652039325
1739209879.9865313;-35.57807855764607
1739209879.9865358;-35.57807855764607
1739209879.9865406;-45.120503652039325
1739209879.9865453;-33.981070128970906
1739209879.9865499;-33.981070128970906
1739209879.9865546;-33.981070128970906
1739209879.9865594;-33.981070128970906
1739209879.986564;-38.13080360867914
1739209879.9865687;-38.13080360867914
1739209879.9865735;-45.120503652039325
1739209879.986578;-32.816014438256545
1739209879.9865828;-33.981070128970906
1739209879.9865875;-45.120503652039325
1739209879.986592;-30.49652367304973
1739209879.9865968;-33.981070128970906
1739209879.9866016;-38.13080360867914
1739209879.9866061;-38.13080360867914
1739209879.986611;-45.120503652039325
1739209879.9866157;-45.120503652039325
1739209879.9866204;-45.120503652039325
1739209879.986625;-38.13080360867914
1739209879.9866297;-38.13080360867914
1739209879.9866345;-38.13080360867914
1739209879.986639;-45.120503652039325
1739209879.9866438;-38.13080360867914
1739209879.9866486;-38.13080360867914
1739209879.986653;-45.120503652039325
1739209879.9866579;-38.13080360867914
1739209879.9866626;-38.13080360867914
1739209879.9866672;-38.13080360867914
1739209879.986672;-45.120503652039325
1739209879.9866767;-38.13080360867914
1739209879.9866812;-35.57807855764607
1739209879.986686;-38.13080360867914
1739209879.9866908;-45.120503652039325
1739209879.9866955;-45.120503652039325
1739209879.9867;-45.120503652039325
1739209879.9867048;-38.13080360867914
1739209879.9867096;-45.120503652039325
1739209879.9867141;-45.120503652039325
1739209879.986719;-35.57807855764607
1739209879.9867237;-45.120503652039325
1739209879.9867282;-35.57807855764607
1739209879.986733;-45.120503652039325
1739209879.9867377;-45.120503652039325
1739209879.9867423;-45.120503652039325
1739209879.986747;-35.57807855764607
1739209879.9867518;-38.13080360867914
1739209879.9867563;-45.120503652039325
1739209879.986761;-45.120503652039325
1739209879.9867659;-38.13080360867914
1739209879.9867704;-33.981070128970906
1739209879.9867752;-45.120503652039325
1739209879.98678;-33.981070128970906
1739209879.9867847;-31.141103565318915
1739209879.9867892;-45.120503652039325
1739209879.986794;-45.120503652039325
1739209879.9867988;-45.120503652039325
1739209879.9868033;-38.13080360867914
1739209879.986808;-45.120503652039325
1739209879.9868128;-38.13080360867914
1739209879.9868174;-45.120503652039325
1739209879.9868221;-32.81601443825658
1739209879.986827;-33.981070128970906
1739209879.9868314;-33.981070128970906
1739209879.9868362;-38.13080360867914
1739209879.986841;-38.13080360867914
1739209879.9868455;-38.13080360867914
1739209879.9868503;-38.13080360867914
1739209879.986855;-32.816014438256545
1739209879.9868596;-31.141103565318915
1739209879.9868643;-38.13080360867914
1739209879.986869;-33.981070128970906
1739209879.9868739;-38.13080360867914
1739209879.9868784;-38.13080360867914
1739209879.9868832;-45.120503652039325
1739209879.986888;-30.49652367304973
1739209879.9868925;-38.13080360867914
1739209879.9868972;-38.13080360867914
1739209879.986902;-35.57807855764607
1739209879.9869065;-35.57807855764607
1739209879.9869113;-45.120503652039325
1739209879.986916;-45.120503652039325
1739209879.9869206;-38.13080360867914
1739209879.9869254;-35.57807855764607
1739209879.9869301;-38.13080360867914
1739209879.9869347;-45.120503652039325
1739209879.9869394;-45.120503652039325
1739209879.9869442;-45.120503652039325
1739209879.9869487;-38.13080360867914
1739209879.9869535;-32.816014438256545
1739209879.9869583;-35.57807855764607
1739209879.986963;-45.120503652039325
1739209879.9869676;-38.13080360867914
1739209879.9869723;-38.13080360867914
1739209879.986977;-38.13080360867914
1739209879.9869816;-38.13080360867914
1739209879.9869864;-38.13080360867914
1739209879.9869912;-33.981070128970906
1739209879.9869957;-45.120503652039325
1739209879.9870005;-45.120503652039325
1739209879.9870052;-45.120503652039325
1739209879.9870098;-45.120503652039325
1739209879.9870145;-38.13080360867914
1739209879.9870193;-45.120503652039325
1739209879.9870238;-38.13080360867914
1739209879.9870286;-38.13080360867914
1739209879.9870334;-35.57807855764607
1739209879.987038;-38.13080360867914
1739209879.9870427;-45.120503652039325
1739209879.9870474;-45.120503652039325
1739209879.9870522;-45.120503652039325
1739209879.9870567;-45.120503652039325
1739209879.9870615;-38.13080360867914
1739209879.9870663;-45.120503652039325
1739209879.9870708;-45.120503652039325
1739209879.9870756;-38.13080360867914
1739209879.9870803;-38.13080360867914
1739209879.9870849;-45.120503652039325
1739209879.9870896;-45.120503652039325
1739209879.9870944;-35.57807855764607
1739209879.987099;-38.13080360867914
1739209879.9871037;-38.13080360867914
1739209879.9871085;-45.120503652039325
1739209879.987113;-45.120503652039325
1739209879.9871178;-38.13080360867914
1739209879.9871225;-38.13080360867914
1739209879.987127;-33.981070128970906
1739209879.9871318;-45.120503652039325
1739209879.9871366;-45.120503652039325
1739209879.9871414;-45.120503652039325
1739209879.987146;-33.981070128970906
1739209879.9871507;-45.120503652039325
1739209879.9871554;-45.120503652039325
1739209879.98716;-35.57807855764607
1739209879.9871647;-38.13080360867914
1739209879.9871695;-45.120503652039325
1739209879.987174;-38.13080360867914
1739209879.9871788;-35.57807855764607
1739209879.9871836;-38.13080360867914
1739209879.987188;-45.120503652039325
1739209879.9871929;-45.120503652039325
1739209879.9871976;-45.120503652039325
1739209879.9872022;-31.141103565318915
1739209879.987207;-38.13080360867914
1739209879.9872117;-38.13080360867914
1739209879.9872162;-45.120503652039325
1739209879.987221;-38.13080360867914
1739209879.9872258;-38.13080360867914
1739209879.9872305;-38.13080360867914
1739209879.987235;-45.120503652039325
1739209879.9872398;-38.13080360867914
1739209879.9872446;-38.13080360867914
1739209879.9872491;-33.981070128970906
1739209879.987254;-45.120503652039325
1739209879.9872587;-38.13080360867914
1739209879.9872632;-35.57807855764607
1739209879.987268;-38.13080360867914
1739209879.9872727;-38.13080360867914
1739209879.9872773;-45.120503652039325
1739209879.987282;-38.13080360867914
1739209879.9872868;-38.13080360867914
1739209879.9872913;-45.120503652039325
1739209879.987296;-33.981070128970906
1739209879.9873009;-45.120503652039325
1739209879.9873054;-38.13080360867914
1739209879.9873102;-38.13080360867914
1739209879.987315;-33.981070128970906
1739209879.9873197;-45.120503652039325
1739209879.9873242;-45.120503652039325
1739209879.987329;-45.120503652039325
1739209879.9873338;-45.120503652039325
1739209879.9873383;-38.13080360867914
1739209879.987343;-35.57807855764607
1739209879.9873478;-38.13080360867914
1739209879.9873524;-31.14110356531892
1739209879.9873571;-28.58837851428586
1739209879.987362;-35.57807855764607
1739209879.9873664;-45.120503652039325
1739209879.9873712;-45.120503652039325
1739209879.987376;-45.120503652039325
1739209879.9873805;-38.13080360867914
1739209879.9873853;-35.57807855764607
1739209879.98739;-26.991370085610722
1739209879.9873948;-38.13080360867914
1739209879.9873993;-38.13080360867914
1739209879.987404;-45.120503652039325
1739209879.9874089;-38.13080360867914
1739209879.9874134;-35.57807855764607
1739209879.9874182;-38.13080360867914
1739209879.987423;-45.120503652039325
1739209879.9874275;-45.120503652039325
1739209879.9874322;-45.120503652039325
1739209879.987437;-45.120503652039325
1739209879.9874415;-45.120503652039325
1739209879.9874463;-45.120503652039325
1739209879.987451;-45.120503652039325
1739209879.9874556;-45.120503652039325
1739209879.9874604;-45.120503652039325
1739209879.9874651;-38.13080360867914
1739209879.9874697;-35.57807855764607
1739209879.9874744;-38.13080360867914
1739209879.9874792;-38.13080360867914
1739209879.987484;-38.13080360867914
1739209879.9874885;-45.120503652039325
1739209879.9874933;-45.120503652039325
1739209879.987498;-38.13080360867914
1739209879.9875026;-30.49652367304973
1739209879.9875073;-33.981070128970906
1739209879.987512;-38.13080360867914
1739209879.9875166;-38.13080360867914
1739209879.9875214;-38.13080360867914
1739209879.9875262;-35.57807855764607
1739209879.9875307;-38.13080360867914
1739209879.9875355;-45.120503652039325
1739209879.9875402;-28.992665084841942
1739209879.9875448;-31.141103565318915
1739209879.9875495;-38.13080360867914
1739209879.9875543;-45.120503652039325
1739209879.9875588;-38.13080360867914
1739209879.9875636;-45.120503652039325
1739209879.9875684;-38.13080360867914
1739209879.9875731;-38.13080360867914
1739209879.9875777;-33.981070128970906
1739209879.9875824;-33.981070128970906
1739209879.9875872;-35.57807855764607
1739209879.9875917;-45.120503652039325
1739209879.9875965;-38.13080360867914
1739209879.9876013;-35.57807855764607
1739209879.9876058;-35.57807855764607
1739209879.9876106;-38.13080360867914
1739209879.9876153;-33.981070128970906
1739209879.9876199;-31.141103565318915
1739209879.9876246;-38.13080360867914
1739209879.9876294;-45.120503652039325
1739209879.987634;-45.120503652039325
1739209879.9876387;-45.120503652039325
1739209879.9876435;-45.120503652039325
1739209879.987648;-45.120503652039325
1739209879.9876528;-45.120503652039325
1739209879.9876575;-45.120503652039325
1739209879.9876623;-45.120503652039325
1739209879.9876668;-45.120503652039325
1739209879.9876716;-45.120503652039325
1739209879.9876764;-45.120503652039325
1739209879.987681;-45.120503652039325
1739209879.9876857;-45.120503652039325
1739209879.9876904;-38.13080360867914
1739209879.987695;-45.120503652039325
1739209879.9876997;-45.120503652039325
1739209879.9877045;-45.120503652039325
1739209879.987709;-38.13080360867914
1739209879.9877138;-45.120503652039325
1739209879.9877186;-35.57807855764607
1739209879.987723;-45.120503652039325
1739209879.9877279;-38.13080360867914
1739209879.9877326;-38.13080360867914
1739209879.9877372;-38.13080360867914
1739209879.987742;-45.120503652039325
1739209879.9877467;-38.13080360867914
1739209879.9877515;-38.13080360867914
1739209879.987756;-38.13080360867914
1739209879.9877608;-45.120503652039325
1739209879.9877656;-45.120503652039325
1739209879.98777;-38.13080360867914
1739209879.9877748;-38.13080360867914
1739209879.9877796;-45.120503652039325
1739209879.9877841;-45.120503652039325
1739209879.987789;-33.981070128970906
1739209879.9877937;-32.816014438256545
1739209879.9877982;-45.120503652039325
1739209879.987803;-38.13080360867914
1739209879.9878078;-45.120503652039325
1739209879.9878123;-38.13080360867914
1739209879.987817;-38.13080360867914
1739209879.9878218;-38.13080360867914
1739209879.9878263;-45.120503652039325
1739209879.987831;-45.120503652039325
1739209879.987836;-38.13080360867914
1739209879.9878407;-35.57807855764607
1739209879.9878452;-38.13080360867914
1739209879.98785;-45.120503652039325
1739209879.9878547;-38.13080360867914
1739209879.9878592;-38.13080360867914
1739209879.987864;-35.57807855764607
1739209879.9878688;-45.120503652039325
1739209879.9878733;-38.13080360867914
1739209879.987878;-45.120503652039325
1739209879.9878829;-38.13080360867914
1739209879.9878874;-38.13080360867914
1739209879.9878922;-45.120503652039325
1739209879.987897;-45.120503652039325
1739209879.9879014;-38.13080360867914
1739209879.9879062;-33.981070128970906
1739209879.987911;-45.120503652039325
1739209879.9879155;-38.13080360867914
1739209879.9879203;-38.13080360867914
1739209879.987925;-45.120503652039325
1739209879.9879298;-45.120503652039325
1739209879.9879344;-35.57807855764607
1739209879.9879391;-45.120503652039325
1739209879.987944;-38.13080360867914
1739209879.9879484;-45.120503652039325
1739209879.9879532;-45.120503652039325
1739209879.987958;-32.816014438256545
1739209879.9879625;-38.13080360867914
1739209879.9879673;-38.13080360867914
1739209879.987972;-38.13080360867914
1739209879.9879766;-35.57807855764607
1739209879.9879813;-35.57807855764607
1739209879.987986;-45.120503652039325
1739209879.9879906;-45.120503652039325
1739209879.9879954;-33.981070128970906
1739209879.9880002;-32.816014438256545
1739209879.9880047;-38.13080360867914
1739209879.9880095;-45.120503652039325
1739209879.9880142;-45.120503652039325
1739209879.988019;-33.981070128970906
1739209879.9880235;-45.120503652039325
1739209879.9880283;-35.57807855764607
1739209879.988033;-38.13080360867914
1739209879.9880376;-31.141103565318943
1739209879.9880424;-35.57807855764607
1739209879.9880471;-45.120503652039325
1739209879.9880517;-45.120503652039325
1739209879.9880564;-45.120503652039325
1739209879.9880612;-45.120503652039325
1739209879.9880657;-45.120503652039325
1739209879.9880705;-35.57807855764607
1739209879.9880753;-33.981070128970906
1739209879.9880798;-45.120503652039325
1739209879.9880846;-38.13080360867914
1739209879.9880893;-30.49652367304973
1739209879.988094;-33.981070128970906
1739209879.9880986;-45.120503652039325
1739209879.9881034;-38.13080360867914
1739209879.9881082;-45.120503652039325
1739209879.9881127;-38.13080360867914
1739209879.9881175;-45.120503652039325
1739209879.9881222;-45.120503652039325
1739209879.9881268;-45.120503652039325
1739209879.9881315;-35.57807855764607
1739209879.9881363;-38.13080360867914
1739209879.9881408;-45.120503652039325
1739209879.9881456;-38.13080360867914
1739209879.9881504;-30.49652367304976
1739209879.988155;-38.13080360867914
1739209879.9881597;-45.120503652039325
1739209879.9881644;-45.120503652039325
1739209879.988169;-45.120503652039325
1739209879.9881737;-38.13080360867914
1739209879.9881785;-38.13080360867914
1739209879.9881833;-33.981070128970906
1739209879.9881878;-27.267205301931607
1739209879.9881926;-32.816014438256545
1739209879.9881973;-35.57807855764607
1739209879.9882019;-38.13080360867914
1739209879.9882066;-35.57807855764607
1739209879.9882114;-45.120503652039325
1739209879.988216;-38.13080360867914
1739209879.9882207;-38.13080360867914
1739209879.9882255;-45.120503652039325
1739209879.98823;-45.120503652039325
1739209879.9882348;-45.120503652039325
1739209879.9882395;-35.57807855764607
1739209879.988244;-31.141103565318915
1739209879.9882488;-45.120503652039325
1739209879.9882536;-38.13080360867914
1739209879.9882581;-38.13080360867914
1739209879.988263;-45.120503652039325
1739209879.9882677;-45.120503652039325
1739209879.9882724;-45.120503652039325
1739209879.988277;-45.120503652039325
1739209879.9882817;-45.120503652039325
1739209879.9882865;-45.120503652039325
1739209879.988291;-38.13080360867914
1739209879.9882958;-38.13080360867914
1739209879.9883006;-31.141103565318915
1739209879.988305;-35.57807855764607
1739209879.9883099;-38.13080360867914
1739209879.9883146;-38.13080360867914
1739209879.9883192;-35.57807855764607
1739209879.988324;-33.981070128970906
1739209879.9883287;-33.981070128970906
1739209879.9883332;-45.120503652039325
1739209879.988338;-45.120503652039325
1739209879.9883428;-45.120503652039325
1739209879.9883473;-45.120503652039325
1739209879.988352;-38.13080360867914
1739209879.9883568;-38.13080360867914
1739209879.9883616;-38.13080360867914
1739209879.9883661;-45.120503652039325
1739209879.988371;-45.120503652039325
1739209879.9883757;-38.13080360867914
1739209879.9883802;-38.13080360867914
1739209879.988385;-38.13080360867914
1739209879.9883897;-38.13080360867914
1739209879.9883943;-35.57807855764607
1739209879.988399;-45.120503652039325
1739209879.9884038;-45.120503652039325
1739209879.9884083;-35.57807855764607
1739209879.988413;-35.57807855764607
1739209879.9884179;-38.13080360867914
1739209879.9884224;-45.120503652039325
1739209879.9884272;-38.13080360867914
1739209879.988432;-33.981070128970906
1739209879.9884365;-38.13080360867914
1739209879.9884412;-45.120503652039325
1739209879.988446;-35.57807855764607
1739209879.9884508;-38.13080360867914
1739209879.9884553;-45.120503652039325
1739209879.98846;-45.120503652039325
1739209879.9884648;-45.120503652039325
1739209879.9884694;-45.120503652039325
1739209879.9884741;-45.120503652039325
1739209879.988479;-45.120503652039325
1739209879.9884834;-45.120503652039325
1739209879.9884882;-38.13080360867914
1739209879.988493;-38.13080360867914
1739209879.9884975;-45.120503652039325
1739209879.9885023;-45.120503652039325
1739209879.988507;-38.13080360867914
1739209879.9885116;-33.981070128970906
1739209879.9885163;-38.13080360867914
1739209879.988521;-45.120503652039325
1739209879.9885256;-45.120503652039325
1739209879.9885304;-38.13080360867914
1739209879.9885352;-38.13080360867914
1739209879.98854;-45.120503652039325
1739209879.9885445;-38.13080360867914
1739209879.9885492;-38.13080360867914
1739209879.988554;-38.13080360867914
1739209879.9885585;-45.120503652039325
1739209879.9885633;-38.13080360867914
1739209879.988568;-38.13080360867914
1739209879.9885726;-45.120503652039325
1739209879.9885774;-45.120503652039325
1739209879.9885821;-45.120503652039325
1739209879.9885867;-45.120503652039325
1739209879.9885914;-38.13080360867914
1739209879.9885962;-38.13080360867914
1739209879.9886007;-38.13080360867914
1739209879.9886055;-27.8777449560314
1739209879.9886103;-45.120503652039325
1739209879.9886148;-35.57807855764607
1739209879.9886196;-38.13080360867914
1739209879.9886243;-38.13080360867914
1739209879.988629;-35.57807855764607
1739209879.9886336;-32.816014438256545
1739209879.9886384;-33.981070128970906
1739209879.9886432;-38.13080360867914
1739209879.9886477;-45.120503652039325
1739209879.9886525;-38.13080360867914
1739209879.9886572;-38.13080360867914
1739209879.9886618;-45.120503652039325
1739209879.9886665;-38.13080360867914
1739209879.9886713;-35.57807855764607
1739209879.9886758;-38.13080360867914
1739209879.9886806;-45.120503652039325
1739209879.9886854;-45.120503652039325
1739209879.98869;-38.13080360867914
1739209879.9886947;-38.13080360867914
1739209879.9886994;-45.120503652039325
1739209879.9887042;-38.13080360867914
1739209879.9887087;-45.120503652039325
1739209879.9887135;-38.13080360867914
1739209879.9887183;-28.58837851428586
1739209879.9887228;-38.13080360867914
1739209879.9887276;-45.120503652039325
1739209879.9887323;-45.120503652039325
1739209879.9887369;-45.120503652039325
1739209879.9887416;-45.120503652039325
1739209879.9887464;-45.120503652039325
1739209879.988751;-35.57807855764607
1739209879.9887557;-45.120503652039325
1739209879.9887605;-45.120503652039325
1739209879.988765;-35.57807855764607
1739209879.9887698;-38.13080360867914
1739209879.9887745;-45.120503652039325
1739209879.988779;-38.13080360867914
1739209879.9887838;-38.13080360867914
1739209879.9887886;-45.120503652039325
1739209879.9887934;-31.141103565318893
1739209879.988798;-35.57807855764607
1739209879.9888027;-45.120503652039325
1739209879.9888074;-38.13080360867914
1739209879.988812;-45.120503652039325
1739209879.9888167;-38.13080360867914
1739209879.9888215;-38.13080360867914
1739209879.988826;-45.120503652039325
1739209879.9888308;-45.120503652039325
1739209879.9888356;-45.120503652039325
1739209879.98884;-38.13080360867914
1739209879.9888449;-38.13080360867914
1739209879.9888496;-38.13080360867914
1739209879.9888542;-33.981070128970906
1739209879.988859;-45.120503652039325
1739209879.9888637;-38.13080360867914
1739209879.9888682;-38.13080360867914
1739209879.988873;-38.13080360867914
1739209879.9888778;-35.57807855764607
1739209879.9888825;-45.120503652039325
1739209879.988887;-45.120503652039325
1739209879.9888918;-33.981070128970906
1739209879.9888966;-38.13080360867914
1739209879.9889011;-45.120503652039325
1739209879.988906;-32.816014438256545
1739209879.9889107;-38.13080360867914
1739209879.9889152;-45.120503652039325
1739209879.98892;-38.13080360867914
1739209879.9889247;-38.13080360867914
1739209879.9889293;-45.120503652039325
1739209879.988934;-45.120503652039325
1739209879.9889388;-38.13080360867914
1739209879.9889433;-45.120503652039325
1739209879.988948;-45.120503652039325
1739209879.9889529;-45.120503652039325
1739209879.9889574;-45.120503652039325
1739209879.9889622;-45.120503652039325
1739209879.988967;-38.13080360867914
1739209879.9889717;-45.120503652039325
1739209879.9889762;-45.120503652039325
1739209879.988981;-45.120503652039325
1739209879.9889858;-38.13080360867914
1739209879.9889903;-35.57807855764607
1739209879.988995;-35.57807855764607
1739209879.9889998;-45.120503652039325
1739209879.9890044;-45.120503652039325
1739209879.9890091;-38.13080360867914
1739209879.989014;-45.120503652039325
1739209879.9890184;-38.13080360867914
1739209879.9890232;-38.13080360867914
1739209879.989028;-45.120503652039325
1739209879.9890325;-45.120503652039325
1739209879.9890373;-38.13080360867914
1739209879.989042;-32.816014438256545
1739209879.9890466;-45.120503652039325
1739209879.9890513;-38.13080360867914
1739209879.989056;-35.57807855764607
1739209879.9890609;-31.141103565318915
1739209879.9890654;-38.13080360867914
1739209879.9890702;-38.13080360867914
1739209879.989075;-32.816014438256545
1739209879.9890795;-38.13080360867914
1739209879.9890842;-38.13080360867914
1739209879.989089;-33.981070128970906
1739209879.9890935;-45.120503652039325
1739209879.9890983;-38.13080360867914
1739209879.989103;-45.120503652039325
1739209879.9891076;-38.13080360867914
1739209879.9891124;-38.13080360867914
1739209879.9891171;-38.13080360867914
1739209879.9891217;-38.13080360867914
1739209879.9891264;-32.816014438256545
1739209879.9891312;-45.120503652039325
1739209879.9891357;-45.120503652039325
1739209879.9891405;-38.13080360867914
1739209879.9891453;-33.981070128970906
1739209879.98915;-45.120503652039325
1739209879.9891546;-38.13080360867914
1739209879.9891593;-38.13080360867914
1739209879.989164;-33.981070128970906
1739209879.9891686;-45.120503652039325
1739209879.9891734;-38.13080360867914
1739209879.9891782;-38.13080360867914
1739209879.9891827;-45.120503652039325
1739209879.9891875;-38.13080360867914
1739209879.9891922;-45.120503652039325
1739209879.9891968;-45.120503652039325
1739209879.9892015;-38.13080360867914
1739209879.9892063;-45.120503652039325
1739209879.9892108;-31.141103565318915
1739209879.9892156;-33.981070128970906
