CAN Message; 0x98:00003391936ad426
1739209891.1023018;-38.13080360867914
1739209891.102313;-38.13080360867914
1739209891.102324;-29.438486411369347
1739209891.1023352;-38.13080360867914
1739209891.1023462;-45.120503652039325
1739209891.1023574;-38.13080360867914
1739209891.1023684;-38.13080360867914
1739209891.1023796;-45.120503652039325
1739209891.1023905;-38.13080360867914
1739209891.1024017;-38.13080360867914
1739209891.1024127;-30.49652367304973
1739209891.102424;-38.13080360867914
1739209891.1024349;-38.13080360867914
1739209891.102446;-38.13080360867914
1739209891.102457;-38.13080360867914
1739209891.102468;-38.13080360867914
1739209891.1024792;-45.120503652039325
1739209891.1024902;-38.13080360867914
1739209891.1025014;-31.141103565318915
1739209891.1025124;-33.981070128970906
1739209891.1025236;-45.120503652039325
1739209891.1025345;-38.13080360867914
1739209891.1025457;-35.57807855764607
1739209891.1025567;-38.13080360867914
1739209891.102568;-45.120503652039325
1739209891.1025789;-38.13080360867914
1739209891.10259;-33.981070128970906
1739209891.102601;-45.120503652039325
1739209891.1026123;-45.120503652039325
1739209891.1026232;-33.981070128970906
1739209891.1026342;-33.981070128970906
1739209891.1026454;-45.120503652039325
1739209891.1026564;-38.13080360867914
1739209891.1026676;-35.57807855764607
1739209891.1026785;-33.981070128970906
1739209891.1026897;-45.120503652039325
1739209891.1027007;-38.13080360867914
1739209891.102712;-38.13080360867914
1739209891.102723;-45.120503652039325
1739209891.102734;-45.120503652039325
1739209891.102745;-38.13080360867914
1739209891.1027563;-35.57807855764607
1739209891.1027672;-38.13080360867914
1739209891.1027784;-38.13080360867914
1739209891.1027894;-45.120503652039325
1739209891.1028004;-38.13080360867914
1739209891.1028116;-38.13080360867914
1739209891.1028225;-38.13080360867914
1739209891.1028337;-45.120503652039325
1739209891.1028447;-35.57807855764607
1739209891.102856;-38.13080360867914
1739209891.102867;-38.13080360867914
1739209891.102878;-38.13080360867914
1739209891.102889;-38.13080360867914
1739209891.1029003;-38.13080360867914
1739209891.1029112;-38.13080360867914
1739209891.1029224;-45.120503652039325
1739209891.1029334;-38.13080360867914
1739209891.1029446;-32.816014438256545
1739209891.1029556;-28.992665084841942
1739209891.1029668;-45.120503652039325
1739209891.1029778;-38.13080360867914
1739209891.1029887;-38.13080360867914
1739209891.103;-45.120503652039325
1739209891.103011;-45.120503652039325
1739209891.103022;-32.816014438256545
1739209891.103033;-38.13080360867914
1739209891.1030443;-45.120503652039325
1739209891.1030552;-38.13080360867914
1739209891.1030664;-45.120503652039325
1739209891.1030774;-45.120503652039325
1739209891.1030886;-38.13080360867914
1739209891.1030996;-45.120503652039325
1739209891.1031108;-38.13080360867914
1739209891.1031218;-45.120503652039325
1739209891.103133;-45.120503652039325
1739209891.103144;-45.120503652039325
1739209891.1031551;-45.120503652039325
1739209891.103166;-45.120503652039325
1739209891.103177;-45.120503652039325
1739209891.1031883;-38.13080360867914
1739209891.1031992;-45.120503652039325
1739209891.1032104;-45.120503652039325
1739209891.1032214;-45.120503652039325
1739209891.1032326;-45.120503652039325
1739209891.1032436;-45.120503652039325
1739209891.1032548;-38.13080360867914
1739209891.1032658;-38.13080360867914
1739209891.103277;-45.120503652039325
1739209891.103288;-45.120503652039325
1739209891.1032991;-45.120503652039325
1739209891.10331;-38.13080360867914
1739209891.1033213;-38.13080360867914
1739209891.1033323;-45.120503652039325
1739209891.1033432;-45.120503652039325
1739209891.1033545;-38.13080360867914
1739209891.1033654;-33.981070128970906
1739209891.1033766;-45.120503652039325
1739209891.1033876;-45.120503652039325
1739209891.1033988;-30.49652367304973
1739209891.1034098;-45.120503652039325
1739209891.103421;-45.120503652039325
1739209891.103432;-38.13080360867914
1739209891.1034431;-33.981070128970906
1739209891.103454;-45.120503652039325
1739209891.1034653;-45.120503652039325
1739209891.1034763;-45.120503652039325
1739209891.1034875;-45.120503652039325
1739209891.1034985;-33.981070128970906
1739209891.1035094;-45.120503652039325
1739209891.1035206;-45.120503652039325
1739209891.1035316;-32.816014438256545
1739209891.1035428;-33.981070128970906
1739209891.1035538;-45.120503652039325
1739209891.103565;-38.13080360867914
1739209891.103576;-32.816014438256545
1739209891.1035872;-38.13080360867914
1739209891.103598;-45.120503652039325
1739209891.1036093;-45.120503652039325
1739209891.1036203;-38.13080360867914
1739209891.1036315;-45.120503652039325
1739209891.1036425;-45.120503652039325
1739209891.1036537;-38.13080360867914
1739209891.1036646;-45.120503652039325
1739209891.1036758;-38.13080360867914
1739209891.1036868;-45.120503652039325
1739209891.1036978;-45.120503652039325
1739209891.103709;-38.13080360867914
1739209891.10372;-38.13080360867914
1739209891.1037312;-45.120503652039325
1739209891.1037421;-38.13080360867914
1739209891.1037533;-38.13080360867914
1739209891.1037643;-38.13080360867914
1739209891.1037755;-45.120503652039325
1739209891.1037865;-38.13080360867914
1739209891.1037977;-45.120503652039325
1739209891.1038086;-45.120503652039325
1739209891.1038198;-38.13080360867914
1739209891.1038308;-45.120503652039325
1739209891.103842;-45.120503652039325
1739209891.103853;-45.120503652039325
1739209891.1038642;-45.120503652039325
1739209891.1038752;-45.120503652039325
1739209891.1038861;-45.120503652039325
1739209891.1038973;-38.13080360867914
1739209891.1039083;-38.13080360867914
1739209891.1039195;-38.13080360867914
1739209891.1039305;-38.13080360867914
1739209891.1039417;-31.141103565318915
1739209891.1039526;-45.120503652039325
1739209891.1039639;-38.13080360867914
1739209891.1039748;-45.120503652039325
1739209891.103986;-45.120503652039325
1739209891.103997;-45.120503652039325
1739209891.1040082;-45.120503652039325
1739209891.1040192;-45.120503652039325
1739209891.1040304;-33.981070128970906
1739209891.1040413;-38.13080360867914
1739209891.1040523;-45.120503652039325
1739209891.1040635;-45.120503652039325
1739209891.1040745;-38.13080360867914
1739209891.1040857;-45.120503652039325
1739209891.1040967;-38.13080360867914
1739209891.1041079;-45.120503652039325
1739209891.1041188;-38.13080360867914
1739209891.10413;-38.13080360867914
1739209891.104141;-38.13080360867914
1739209891.1041522;-45.120503652039325
1739209891.1041632;-45.120503652039325
1739209891.1041744;-35.57807855764607
1739209891.1041853;-35.57807855764607
1739209891.1041965;-38.13080360867914
1739209891.1042075;-33.981070128970906
1739209891.1042185;-38.13080360867914
1739209891.1042297;-45.120503652039325
1739209891.1042407;-38.13080360867914
1739209891.1042519;-38.13080360867914
1739209891.1042628;-38.13080360867914
1739209891.104274;-38.13080360867914
1739209891.104285;-45.120503652039325
1739209891.1042962;-33.981070128970906
1739209891.1043072;-33.981070128970906
1739209891.1043184;-38.13080360867914
1739209891.1043293;-38.13080360867914
1739209891.1043406;-33.981070128970906
1739209891.1043515;-45.120503652039325
1739209891.1043627;-45.120503652039325
1739209891.1043737;-45.120503652039325
1739209891.104385;-38.13080360867914
1739209891.1043959;-38.13080360867914
1739209891.1044068;-38.13080360867914
1739209891.104418;-38.13080360867914
1739209891.104429;-33.981070128970906
1739209891.1044402;-33.981070128970906
1739209891.1044512;-38.13080360867914
1739209891.1044624;-45.120503652039325
1739209891.1044734;-38.13080360867914
1739209891.1044846;-38.13080360867914
1739209891.1044955;-38.13080360867914
1739209891.1045067;-38.13080360867914
1739209891.1045177;-45.120503652039325
1739209891.104529;-45.120503652039325
1739209891.1045399;-45.120503652039325
1739209891.104551;-35.57807855764607
1739209891.104562;-35.57807855764607
1739209891.1045732;-45.120503652039325
1739209891.1045842;-45.120503652039325
1739209891.1045952;-45.120503652039325
1739209891.1046064;-38.13080360867914
1739209891.1046174;-45.120503652039325
1739209891.1046286;-45.120503652039325
1739209891.1046395;-45.120503652039325
1739209891.1046507;-33.981070128970906
1739209891.1046617;-33.981070128970906
1739209891.104673;-45.120503652039325
1739209891.1046839;-33.981070128970906
1739209891.104695;-38.13080360867914
1739209891.104706;-45.120503652039325
1739209891.1047173;-38.13080360867914
1739209891.1047282;-33.981070128970906
1739209891.1047394;-38.13080360867914
1739209891.1047504;-35.57807855764607
1739209891.1047614;-38.13080360867914
1739209891.1047726;-35.57807855764607
1739209891.1047835;-38.13080360867914
1739209891.1047947;-45.120503652039325
1739209891.1048057;-38.13080360867914
1739209891.104817;-38.13080360867914
1739209891.104828;-31.141103565318915
1739209891.104839;-31.141103565318915
1739209891.10485;-38.13080360867914
1739209891.1048613;-35.57807855764607
1739209891.1048722;-35.57807855764607
1739209891.1048834;-45.120503652039325
1739209891.1048944;-45.120503652039325
1739209891.1049056;-33.981070128970906
1739209891.1049166;-32.816014438256545
1739209891.1049275;-35.57807855764607
1739209891.1049387;-45.120503652039325
1739209891.1049497;-38.13080360867914
1739209891.104961;-38.13080360867914
1739209891.104972;-38.13080360867914
1739209891.104983;-38.13080360867914
1739209891.104994;-38.13080360867914
1739209891.1050053;-38.13080360867914
1739209891.1050162;-45.120503652039325
1739209891.1050274;-45.120503652039325
1739209891.1050384;-38.13080360867914
1739209891.1050496;-38.13080360867914
1739209891.1050606;-45.120503652039325
1739209891.1050718;-45.120503652039325
1739209891.1050828;-35.57807855764607
1739209891.105094;-38.13080360867914
1739209891.105105;-28.58837851428586
1739209891.105116;-45.120503652039325
1739209891.105127;-38.13080360867914
1739209891.105138;-35.57807855764607
1739209891.1051493;-45.120503652039325
1739209891.1051602;-38.13080360867914
1739209891.1051714;-35.57807855764607
1739209891.1051824;-33.981070128970906
1739209891.1051936;-31.141103565318943
1739209891.1052046;-38.13080360867914
1739209891.1052158;-35.57807855764607
1739209891.1052268;-45.120503652039325
1739209891.105238;-45.120503652039325
1739209891.105249;-38.13080360867914
1739209891.1052601;-38.13080360867914
1739209891.105271;-35.57807855764607
1739209891.1052823;-30.49652367304973
1739209891.1052933;-38.13080360867914
1739209891.1053042;-38.13080360867914
1739209891.1053154;-38.13080360867914
1739209891.1053264;-33.981070128970906
1739209891.1053376;-38.13080360867914
1739209891.1053486;-38.13080360867914
1739209891.1053598;-33.981070128970906
1739209891.1053708;-33.981070128970956
1739209891.105382;-45.120503652039325
1739209891.105393;-38.13080360867914
1739209891.1054041;-38.13080360867914
1739209891.105415;-45.120503652039325
1739209891.1054263;-38.13080360867914
1739209891.1054373;-45.120503652039325
1739209891.1054485;-45.120503652039325
1739209891.1054595;-27.8777449560314
1739209891.1054704;-35.57807855764607
1739209891.1054816;-45.120503652039325
1739209891.1054926;-38.13080360867914
1739209891.1055038;-38.13080360867914
1739209891.1055148;-45.120503652039325
1739209891.105526;-38.13080360867914
1739209891.105537;-35.57807855764607
1739209891.1055481;-45.120503652039325
1739209891.105559;-45.120503652039325
1739209891.1055703;-45.120503652039325
1739209891.1055813;-45.120503652039325
1739209891.1055925;-38.13080360867914
1739209891.1056035;-38.13080360867914
1739209891.1056147;-45.120503652039325
1739209891.1056256;-38.13080360867914
1739209891.1056366;-29.438486411369333
1739209891.1056478;-35.57807855764607
1739209891.1056588;-45.120503652039325
1739209891.10567;-35.57807855764607
1739209891.105681;-38.13080360867914
1739209891.1056921;-45.120503652039325
1739209891.105703;-45.120503652039325
1739209891.1057143;-38.13080360867914
1739209891.1057253;-45.120503652039325
1739209891.1057365;-45.120503652039325
1739209891.1057475;-35.57807855764607
1739209891.1057587;-35.57807855764607
1739209891.1057696;-35.57807855764607
1739209891.1057808;-38.13080360867914
1739209891.1057918;-45.120503652039325
1739209891.105803;-45.120503652039325
1739209891.105814;-45.120503652039325
1739209891.105825;-38.13080360867914
1739209891.1058362;-38.13080360867914
1739209891.1058471;-38.13080360867914
1739209891.1058583;-45.120503652039325
1739209891.1058693;-45.120503652039325
1739209891.1058805;-32.816014438256545
1739209891.1058915;-38.13080360867914
1739209891.1059027;-35.57807855764607
1739209891.1059136;-35.57807855764607
1739209891.1059248;-38.13080360867914
1739209891.1059358;-38.13080360867914
1739209891.105947;-38.13080360867914
1739209891.105958;-33.981070128970906
1739209891.1059692;-33.981070128970906
1739209891.1059802;-31.141103565318915
1739209891.1059914;-45.120503652039325
1739209891.1060023;-45.120503652039325
1739209891.1060133;-45.120503652039325
1739209891.1060245;-45.120503652039325
1739209891.1060355;-45.120503652039325
1739209891.1060467;-45.120503652039325
1739209891.1060576;-35.57807855764607
1739209891.1060688;-38.13080360867914
1739209891.1060798;-38.13080360867914
1739209891.106091;-38.13080360867914
1739209891.106102;-33.981070128970906
1739209891.1061132;-38.13080360867914
1739209891.1061242;-38.13080360867914
1739209891.1061354;-38.13080360867914
1739209891.1061463;-45.120503652039325
1739209891.1061575;-45.120503652039325
1739209891.1061685;-33.981070128970906
1739209891.1061795;-45.120503652039325
1739209891.1061907;-45.120503652039325
1739209891.1062016;-45.120503652039325
1739209891.1062129;-45.120503652039325
1739209891.1062238;-38.13080360867914
1739209891.106235;-38.13080360867914
1739209891.106246;-45.120503652039325
1739209891.1062572;-33.981070128970906
1739209891.1062682;-30.49652367304973
1739209891.1062794;-38.13080360867914
1739209891.1062903;-45.120503652039325
1739209891.1063015;-38.13080360867914
1739209891.1063125;-33.981070128970906
1739209891.1063237;-38.13080360867914
1739209891.1063347;-38.13080360867914
1739209891.1063457;-45.120503652039325
1739209891.1063569;-45.120503652039325
1739209891.1063678;-45.120503652039325
1739209891.106379;-38.13080360867914
1739209891.10639;-38.13080360867914
1739209891.1064012;-38.13080360867914
1739209891.1064122;-38.13080360867914
1739209891.1064234;-45.120503652039325
1739209891.1064343;-35.57807855764607
1739209891.1064456;-38.13080360867914
1739209891.1064565;-45.120503652039325
1739209891.1064677;-38.13080360867914
1739209891.1064787;-38.13080360867914
1739209891.10649;-38.13080360867914
1739209891.1065009;-45.120503652039325
1739209891.106512;-38.13080360867914
1739209891.106523;-38.13080360867914
1739209891.106534;-38.13080360867914
1739209891.1065452;-45.120503652039325
1739209891.1065562;-45.120503652039325
1739209891.1065674;-45.120503652039325
1739209891.1065784;-33.981070128970906
1739209891.1065896;-45.120503652039325
1739209891.1066005;-45.120503652039325
1739209891.1066117;-38.13080360867914
1739209891.1066227;-38.13080360867914
1739209891.106634;-38.13080360867914
1739209891.1066449;-45.120503652039325
1739209891.106656;-45.120503652039325
1739209891.106667;-45.120503652039325
1739209891.1066782;-45.120503652039325
1739209891.1066892;-33.981070128970906
1739209891.1067004;-45.120503652039325
1739209891.1067114;-35.57807855764607
1739209891.1067224;-33.981070128970906
1739209891.1067336;-45.120503652039325
1739209891.1067445;-35.57807855764607
1739209891.1067557;-38.13080360867914
1739209891.1067667;-38.13080360867914
1739209891.106778;-45.120503652039325
1739209891.1067889;-45.120503652039325
1739209891.1068;-38.13080360867914
1739209891.106811;-38.13080360867914
1739209891.1068223;-38.13080360867914
1739209891.1068332;-33.981070128970906
1739209891.1068444;-38.13080360867914
1739209891.1068554;-45.120503652039325
1739209891.1068666;-38.13080360867914
1739209891.1068776;-38.13080360867914
1739209891.1068885;-38.13080360867914
1739209891.1068997;-45.120503652039325
1739209891.1069107;-38.13080360867914
1739209891.106922;-35.57807855764607
1739209891.1069329;-35.57807855764607
1739209891.106944;-33.981070128970906
1739209891.106955;-45.120503652039325
1739209891.1069663;-35.57807855764607
1739209891.1069772;-38.13080360867914
1739209891.1069884;-45.120503652039325
1739209891.1069994;-45.120503652039325
1739209891.1070106;-38.13080360867914
1739209891.1070216;-45.120503652039325
1739209891.1070328;-38.13080360867914
1739209891.1070437;-38.13080360867914
1739209891.1070547;-35.57807855764607
1739209891.107066;-45.120503652039325
1739209891.107077;-45.120503652039325
1739209891.107088;-38.13080360867914
1739209891.107099;-38.13080360867914
1739209891.1071103;-35.57807855764607
1739209891.1071212;-38.13080360867914
1739209891.1071324;-45.120503652039325
1739209891.1071434;-38.13080360867914
1739209891.1071546;-38.13080360867914
1739209891.1071656;-32.816014438256545
1739209891.1071768;-38.13080360867914
1739209891.1071877;-35.57807855764607
1739209891.107199;-45.120503652039325
1739209891.10721;-45.120503652039325
1739209891.1072211;-45.120503652039325
1739209891.107232;-32.816014438256545
1739209891.107243;-38.13080360867914
1739209891.1072543;-33.981070128970956
1739209891.1072652;-45.120503652039325
1739209891.1072764;-45.120503652039325
1739209891.1072874;-45.120503652039325
1739209891.1072986;-45.120503652039325
1739209891.1073096;-38.13080360867914
1739209891.1073208;-33.981070128970906
1739209891.1073318;-38.13080360867914
1739209891.107343;-28.58837851428586
1739209891.107354;-38.13080360867914
1739209891.1073651;-45.120503652039325
1739209891.107376;-38.13080360867914
1739209891.1073873;-38.13080360867914
1739209891.1073983;-45.120503652039325
1739209891.1074095;-45.120503652039325
1739209891.1074204;-45.120503652039325
1739209891.1074314;-45.120503652039325
1739209891.1074426;-45.120503652039325
1739209891.1074536;-45.120503652039325
1739209891.1074648;-38.13080360867914
1739209891.1074758;-45.120503652039325
1739209891.107487;-45.120503652039325
1739209891.107498;-45.120503652039325
1739209891.1075091;-33.981070128970906
1739209891.10752;-45.120503652039325
1739209891.1075313;-38.13080360867914
1739209891.1075423;-45.120503652039325
1739209891.1075535;-38.13080360867914
1739209891.1075644;-38.13080360867914
1739209891.1075757;-38.13080360867914
1739209891.1075866;-38.13080360867914
1739209891.1075976;-38.13080360867914
1739209891.1076088;-29.438486411369333
1739209891.1076198;-35.57807855764607
1739209891.107631;-45.120503652039325
1739209891.107642;-45.120503652039325
1739209891.1076531;-35.57807855764607
1739209891.107664;-38.13080360867914
1739209891.1076753;-45.120503652039325
1739209891.1076863;-35.57807855764607
1739209891.1076975;-45.120503652039325
1739209891.1077085;-45.120503652039325
1739209891.1077197;-38.13080360867914
1739209891.1077306;-38.13080360867914
1739209891.1077418;-38.13080360867914
1739209891.1077528;-33.981070128970906
1739209891.1077638;-38.13080360867914
1739209891.107775;-45.120503652039325
1739209891.107786;-29.438486411369333
1739209891.1077971;-33.981070128970906
1739209891.107808;-45.120503652039325
1739209891.1078193;-45.120503652039325
1739209891.1078303;-31.141103565318893
1739209891.1078415;-35.57807855764607
1739209891.1078525;-45.120503652039325
1739209891.1078637;-38.13080360867914
1739209891.1078746;-38.13080360867914
1739209891.1078858;-45.120503652039325
1739209891.1078968;-38.13080360867914
1739209891.107908;-38.13080360867914
1739209891.107919;-45.120503652039325
1739209891.1079302;-45.120503652039325
1739209891.1079412;-38.13080360867914
1739209891.107952;-45.120503652039325
1739209891.1079633;-29.438486411369333
1739209891.1079743;-28.58837851428586
1739209891.1079855;-45.120503652039325
1739209891.1079965;-38.13080360867914
1739209891.1080077;-32.816014438256545
1739209891.1080186;-38.13080360867914
1739209891.1080298;-45.120503652039325
1739209891.1080408;-38.13080360867914
1739209891.108052;-38.13080360867914
1739209891.108063;-45.120503652039325
1739209891.1080742;-38.13080360867914
1739209891.1080852;-45.120503652039325
1739209891.1080964;-35.57807855764607
1739209891.1081073;-38.13080360867914
1739209891.1081185;-45.120503652039325
1739209891.1081295;-45.120503652039325
1739209891.1081405;-38.13080360867914
1739209891.1081517;-33.981070128970906
1739209891.1081626;-45.120503652039325
1739209891.1081738;-45.120503652039325
1739209891.1081848;-38.13080360867914
1739209891.108196;-38.13080360867914
1739209891.108207;-45.120503652039325
1739209891.1082182;-38.13080360867914
1739209891.1082292;-35.57807855764607
1739209891.1082404;-38.13080360867914
1739209891.1082513;-45.120503652039325
1739209891.1082625;-38.13080360867914
1739209891.1082735;-35.57807855764607
1739209891.1082847;-35.57807855764607
1739209891.1082957;-38.13080360867914
1739209891.1083066;-45.120503652039325
1739209891.1083179;-38.13080360867914
1739209891.1083288;-45.120503652039325
1739209891.10834;-45.120503652039325
1739209891.108351;-45.120503652039325
1739209891.1083622;-45.120503652039325
1739209891.1083732;-45.120503652039325
1739209891.1083844;-38.13080360867914
1739209891.1083953;-38.13080360867914
1739209891.1084065;-35.57807855764607
1739209891.1084175;-33.981070128970906
1739209891.1084287;-35.57807855764607
1739209891.1084397;-45.120503652039325
1739209891.108451;-38.13080360867914
1739209891.1084619;-35.57807855764607
1739209891.1084728;-38.13080360867914
1739209891.108484;-33.981070128970906
1739209891.108495;-45.120503652039325
1739209891.1085062;-45.120503652039325
1739209891.1085172;-45.120503652039325
1739209891.1085284;-38.13080360867914
1739209891.1085393;-45.120503652039325
1739209891.1085505;-45.120503652039325
1739209891.1085615;-33.981070128970906
1739209891.1085727;-35.57807855764607
1739209891.1085837;-45.120503652039325
1739209891.108595;-35.57807855764607
1739209891.1086059;-38.13080360867914
1739209891.108617;-45.120503652039325
1739209891.108628;-38.13080360867914
1739209891.1086392;-38.13080360867914
1739209891.1086502;-33.981070128970906
1739209891.1086612;-45.120503652039325
1739209891.1086724;-32.816014438256545
1739209891.1086833;-45.120503652039325
1739209891.1086946;-38.13080360867914
1739209891.1087055;-45.120503652039325
1739209891.1087167;-45.120503652039325
1739209891.1087277;-38.13080360867914
1739209891.108739;-38.13080360867914
1739209891.1087499;-38.13080360867914
1739209891.108761;-45.120503652039325
1739209891.108772;-38.13080360867914
1739209891.1087832;-35.57807855764607
1739209891.1087942;-38.13080360867914
1739209891.1088054;-45.120503652039325
1739209891.1088164;-45.120503652039325
1739209891.1088276;-45.120503652039325
1739209891.1088386;-45.120503652039325
1739209891.1088495;-45.120503652039325
1739209891.1088607;-38.13080360867914
1739209891.1088717;-33.981070128970906
1739209891.108883;-45.120503652039325
1739209891.1088939;-38.13080360867914
1739209891.108905;-38.13080360867914
1739209891.108916;-35.57807855764607
1739209891.1089272;-38.13080360867914
1739209891.1089382;-45.120503652039325
1739209891.1089494;-45.120503652039325
1739209891.1089604;-38.13080360867914
1739209891.1089716;-38.13080360867914
1739209891.1089826;-45.120503652039325
1739209891.1089938;-38.13080360867914
1739209891.1090047;-45.120503652039325
1739209891.1090157;-45.120503652039325
1739209891.109027;-45.120503652039325
1739209891.1090379;-35.57807855764607
1739209891.109049;-38.13080360867914
1739209891.10906;-38.13080360867914
1739209891.1090713;-45.120503652039325
1739209891.1090822;-38.13080360867914
1739209891.1090934;-32.816014438256545
1739209891.1091044;-38.13080360867914
1739209891.1091156;-45.120503652039325
1739209891.1091266;-45.120503652039325
1739209891.1091378;-38.13080360867914
1739209891.1091487;-38.13080360867914
1739209891.10916;-45.120503652039325
1739209891.109171;-45.120503652039325
1739209891.109182;-45.120503652039325
1739209891.109193;-45.120503652039325
1739209891.109204;-35.57807855764607
1739209891.1092153;-35.57807855764607
1739209891.1092262;-38.13080360867914
1739209891.1092374;-45.120503652039325
1739209891.1092484;-45.120503652039325
1739209891.1092596;-38.13080360867914
1739209891.1092706;-38.13080360867914
1739209891.1092818;-38.13080360867914
1739209891.1092927;-38.13080360867914
1739209891.109304;-38.13080360867914
1739209891.109315;-38.13080360867914
1739209891.1093261;-38.13080360867914
1739209891.109337;-38.13080360867914
1739209891.1093483;-38.13080360867914
1739209891.1093593;-45.120503652039325
1739209891.1093702;-45.120503652039325
1739209891.1093814;-45.120503652039325
1739209891.1093924;-38.13080360867914
1739209891.1094036;-45.120503652039325
1739209891.1094146;-45.120503652039325
1739209891.1094258;-35.57807855764607
1739209891.1094368;-35.57807855764607
1739209891.109448;-38.13080360867914
1739209891.109459;-45.120503652039325
1739209891.1094701;-32.816014438256545
1739209891.109481;-45.120503652039325
1739209891.1094923;-35.57807855764607
1739209891.1095033;-38.13080360867914
1739209891.1095145;-38.13080360867914
1739209891.1095254;-45.120503652039325
1739209891.1095366;-45.120503652039325
1739209891.1095476;-45.120503652039325
