CAN Message; 0x98:00002df07c4ca8ad
Timestamp;Amplitude
1739209765.194247;-33.981070128970906
1739209765.1942565;-38.13080360867914
1739209765.1942658;-45.120503652039325
1739209765.1942754;-45.120503652039325
1739209765.1942847;-38.13080360867914
1739209765.1942942;-45.120503652039325
1739209765.1943035;-45.120503652039325
1739209765.194313;-38.13080360867914
1739209765.1943223;-45.120503652039325
1739209765.194332;-45.120503652039325
1739209765.1943412;-45.120503652039325
1739209765.1943507;-45.120503652039325
1739209765.19436;-38.13080360867914
1739209765.1943696;-45.120503652039325
1739209765.1943789;-45.120503652039325
1739209765.1943884;-33.981070128970906
1739209765.1943977;-38.13080360867914
1739209765.1944072;-38.13080360867914
1739209765.1944165;-38.13080360867914
1739209765.194426;-45.120503652039325
1739209765.1944354;-35.57807855764607
1739209765.194445;-38.13080360867914
1739209765.1944542;-45.120503652039325
1739209765.1944637;-38.13080360867914
1739209765.194473;-45.120503652039325
1739209765.1944826;-38.13080360867914
1739209765.1944919;-45.120503652039325
1739209765.1945012;-38.13080360867914
1739209765.1945107;-38.13080360867914
1739209765.19452;-32.816014438256545
1739209765.1945295;-38.13080360867914
1739209765.1945388;-45.120503652039325
1739209765.1945484;-45.120503652039325
1739209765.1945577;-45.120503652039325
1739209765.1945672;-38.13080360867914
1739209765.1945765;-38.13080360867914
1739209765.194586;-45.120503652039325
1739209765.1945953;-45.120503652039325
1739209765.1946049;-38.13080360867914
1739209765.1946142;-38.13080360867914
1739209765.1946237;-45.120503652039325
1739209765.194633;-30.49652367304973
1739209765.1946425;-35.57807855764607
1739209765.1946518;-38.13080360867914
1739209765.1946614;-45.120503652039325
1739209765.1946707;-38.13080360867914
1739209765.1946802;-38.13080360867914
1739209765.1946895;-38.13080360867914
1739209765.194699;-35.57807855764607
1739209765.1947083;-45.120503652039325
1739209765.194718;-45.120503652039325
1739209765.1947272;-45.120503652039325
1739209765.1947367;-45.120503652039325
1739209765.194746;-38.13080360867914
1739209765.1947556;-38.13080360867914
1739209765.1947649;-38.13080360867914
1739209765.1947744;-38.13080360867914
1739209765.1947837;-45.120503652039325
1739209765.1947932;-38.13080360867914
1739209765.1948025;-38.13080360867914
1739209765.194812;-45.120503652039325
1739209765.1948214;-38.13080360867914
1739209765.1948307;-38.13080360867914
1739209765.1948402;-35.57807855764607
1739209765.1948495;-45.120503652039325
1739209765.194859;-27.8777449560314
1739209765.1948683;-29.438486411369333
1739209765.1948779;-45.120503652039325
1739209765.1948872;-45.120503652039325
1739209765.1948967;-35.57807855764607
1739209765.194906;-31.141103565318893
1739209765.1949155;-45.120503652039325
1739209765.1949248;-38.13080360867914
1739209765.1949344;-38.13080360867914
1739209765.1949437;-45.120503652039325
1739209765.1949532;-45.120503652039325
1739209765.1949625;-45.120503652039325
1739209765.194972;-45.120503652039325
1739209765.1949813;-38.13080360867914
1739209765.1949909;-45.120503652039325
1739209765.1950002;-45.120503652039325
1739209765.1950097;-30.49652367304973
1739209765.195019;-32.816014438256545
1739209765.1950285;-45.120503652039325
1739209765.1950378;-45.120503652039325
1739209765.1950474;-38.13080360867914
1739209765.1950567;-35.57807855764607
1739209765.1950662;-38.13080360867914
1739209765.1950755;-38.13080360867914
1739209765.195085;-35.57807855764607
1739209765.1950943;-35.57807855764607
1739209765.195104;-45.120503652039325
1739209765.1951132;-45.120503652039325
1739209765.1951227;-38.13080360867914
1739209765.195132;-38.13080360867914
1739209765.1951416;-45.120503652039325
1739209765.1951509;-38.13080360867914
1739209765.1951602;-45.120503652039325
1739209765.1951697;-38.13080360867914
1739209765.195179;-45.120503652039325
1739209765.1951885;-45.120503652039325
1739209765.1951978;-38.13080360867914
1739209765.1952074;-38.13080360867914
1739209765.1952167;-38.13080360867914
1739209765.1952262;-38.13080360867914
1739209765.1952355;-31.141103565318893
1739209765.195245;-28.21854285175415
1739209765.1952543;-45.120503652039325
1739209765.1952639;-38.13080360867914
1739209765.1952732;-35.57807855764607
1739209765.1952827;-35.57807855764607
1739209765.195292;-45.120503652039325
1739209765.1953015;-45.120503652039325
1739209765.1953108;-45.120503652039325
1739209765.1953204;-45.120503652039325
1739209765.1953297;-35.57807855764607
1739209765.1953392;-38.13080360867914
1739209765.1953485;-45.120503652039325
1739209765.195358;-38.13080360867914
1739209765.1953673;-38.13080360867914
1739209765.1953769;-45.120503652039325
1739209765.1953862;-45.120503652039325
1739209765.1953957;-38.13080360867914
1739209765.195405;-38.13080360867914
1739209765.1954145;-38.13080360867914
1739209765.1954238;-45.120503652039325
1739209765.1954334;-45.120503652039325
1739209765.1954427;-38.13080360867914
1739209765.1954522;-45.120503652039325
1739209765.1954615;-38.13080360867914
1739209765.1954708;-35.57807855764607
1739209765.1954803;-45.120503652039325
1739209765.1954896;-38.13080360867914
1739209765.1954992;-45.120503652039325
1739209765.1955085;-32.816014438256545
1739209765.195518;-38.13080360867914
1739209765.1955273;-45.120503652039325
1739209765.1955369;-38.13080360867914
1739209765.1955462;-45.120503652039325
1739209765.1955557;-32.816014438256545
1739209765.195565;-32.816014438256545
1739209765.1955745;-45.120503652039325
1739209765.1955838;-45.120503652039325
1739209765.1955934;-38.13080360867914
1739209765.1956027;-38.13080360867914
1739209765.1956122;-45.120503652039325
1739209765.1956215;-35.57807855764607
1739209765.195631;-38.13080360867914
1739209765.1956403;-38.13080360867914
1739209765.1956499;-45.120503652039325
1739209765.1956592;-38.13080360867914
1739209765.1956687;-38.13080360867914
1739209765.195678;-45.120503652039325
1739209765.1956875;-38.13080360867914
1739209765.1956968;-38.13080360867914
1739209765.1957064;-45.120503652039325
1739209765.1957157;-45.120503652039325
1739209765.1957252;-45.120503652039325
1739209765.1957345;-38.13080360867914
1739209765.195744;-38.13080360867914
1739209765.1957533;-38.13080360867914
1739209765.1957629;-45.120503652039325
1739209765.1957722;-45.120503652039325
1739209765.1957817;-33.981070128970906
1739209765.195791;-38.13080360867914
1739209765.1958003;-45.120503652039325
1739209765.1958098;-45.120503652039325
1739209765.1958191;-45.120503652039325
1739209765.1958287;-45.120503652039325
1739209765.195838;-45.120503652039325
1739209765.1958475;-38.13080360867914
1739209765.1958568;-33.981070128970906
1739209765.1958663;-45.120503652039325
1739209765.1958756;-45.120503652039325
1739209765.1958852;-35.57807855764607
1739209765.1958945;-38.13080360867914
1739209765.195904;-45.120503652039325
1739209765.1959133;-33.981070128970906
1739209765.1959229;-35.57807855764607
1739209765.1959321;-45.120503652039325
1739209765.1959417;-45.120503652039325
1739209765.195951;-45.120503652039325
1739209765.1959605;-33.981070128970906
1739209765.1959698;-38.13080360867914
1739209765.1959794;-45.120503652039325
1739209765.1959887;-45.120503652039325
1739209765.1959982;-33.981070128970906
1739209765.1960075;-29.438486411369347
1739209765.196017;-45.120503652039325
1739209765.1960263;-38.13080360867914
1739209765.1960359;-35.57807855764607
1739209765.1960452;-38.13080360867914
1739209765.1960547;-38.13080360867914
1739209765.196064;-45.120503652039325
1739209765.1960735;-38.13080360867914
1739209765.1960828;-31.141103565318915
1739209765.1960924;-38.13080360867914
1739209765.1961017;-38.13080360867914
1739209765.196111;-38.13080360867914
1739209765.1961205;-45.120503652039325
1739209765.1961298;-45.120503652039325
1739209765.1961393;-38.13080360867914
1739209765.1961486;-38.13080360867914
1739209765.1961582;-38.13080360867914
1739209765.1961675;-45.120503652039325
1739209765.196177;-45.120503652039325
1739209765.1961863;-38.13080360867914
1739209765.1961958;-38.13080360867914
1739209765.1962051;-45.120503652039325
1739209765.1962147;-38.13080360867914
1739209765.196224;-45.120503652039325
1739209765.1962335;-45.120503652039325
1739209765.1962428;-38.13080360867914
1739209765.1962523;-45.120503652039325
1739209765.1962616;-45.120503652039325
1739209765.1962712;-45.120503652039325
1739209765.1962805;-38.13080360867914
1739209765.19629;-45.120503652039325
1739209765.1962993;-45.120503652039325
1739209765.1963089;-27.267205301931607
1739209765.1963181;-35.57807855764607
1739209765.1963277;-45.120503652039325
1739209765.196337;-38.13080360867914
1739209765.1963465;-38.13080360867914
1739209765.1963558;-38.13080360867914
1739209765.1963654;-38.13080360867914
1739209765.1963747;-38.13080360867914
1739209765.1963842;-35.57807855764607
1739209765.1963935;-38.13080360867914
1739209765.196403;-45.120503652039325
1739209765.1964123;-45.120503652039325
1739209765.1964219;-33.981070128970906
1739209765.1964312;-45.120503652039325
1739209765.1964405;-38.13080360867914
1739209765.19645;-38.13080360867914
1739209765.1964593;-45.120503652039325
1739209765.1964688;-38.13080360867914
1739209765.1964781;-38.13080360867914
1739209765.1964877;-38.13080360867914
1739209765.196497;-45.120503652039325
1739209765.1965065;-45.120503652039325
1739209765.1965158;-45.120503652039325
1739209765.1965253;-45.120503652039325
1739209765.1965346;-38.13080360867914
1739209765.1965442;-38.13080360867914
1739209765.1965535;-45.120503652039325
1739209765.196563;-38.13080360867914
1739209765.1965723;-45.120503652039325
1739209765.1965818;-45.120503652039325
1739209765.1965911;-45.120503652039325
1739209765.1966007;-45.120503652039325
1739209765.19661;-38.13080360867914
1739209765.1966195;-45.120503652039325
1739209765.1966288;-38.13080360867914
1739209765.1966383;-38.13080360867914
1739209765.1966476;-38.13080360867914
1739209765.1966572;-45.120503652039325
1739209765.1966665;-38.13080360867914
1739209765.196676;-35.57807855764607
1739209765.1966853;-45.120503652039325
1739209765.1966949;-45.120503652039325
1739209765.1967041;-38.13080360867914
1739209765.1967137;-38.13080360867914
1739209765.196723;-45.120503652039325
1739209765.1967325;-45.120503652039325
1739209765.1967418;-38.13080360867914
1739209765.196751;-38.13080360867914
1739209765.1967607;-38.13080360867914
1739209765.19677;-45.120503652039325
1739209765.1967795;-38.13080360867914
1739209765.1967888;-38.13080360867914
1739209765.1967983;-38.13080360867914
1739209765.1968076;-45.120503652039325
1739209765.1968172;-45.120503652039325
1739209765.1968265;-38.13080360867914
1739209765.196836;-38.13080360867914
1739209765.1968453;-32.816014438256545
1739209765.1968548;-45.120503652039325
1739209765.1968641;-45.120503652039325
1739209765.1968737;-45.120503652039325
1739209765.196883;-38.13080360867914
1739209765.1968925;-38.13080360867914
1739209765.1969018;-38.13080360867914
1739209765.1969113;-45.120503652039325
1739209765.1969206;-38.13080360867914
1739209765.1969302;-38.13080360867914
1739209765.1969395;-35.57807855764607
1739209765.196949;-45.120503652039325
1739209765.1969583;-45.120503652039325
1739209765.1969678;-38.13080360867914
1739209765.1969771;-33.981070128970906
1739209765.1969867;-38.13080360867914
1739209765.196996;-45.120503652039325
1739209765.1970055;-33.981070128970906
1739209765.1970148;-38.13080360867914
1739209765.1970243;-38.13080360867914
1739209765.1970336;-35.57807855764607
1739209765.1970432;-38.13080360867914
1739209765.1970525;-32.816014438256545
1739209765.197062;-38.13080360867914
1739209765.1970713;-31.141103565318915
1739209765.1970737;-38.13080360867914
1739209765.197076;-38.13080360867914
1739209765.1970785;-38.13080360867914
1739209765.1970806;-45.120503652039325
1739209765.197083;-33.981070128970906
1739209765.1970854;-45.120503652039325
1739209765.1970878;-45.120503652039325
1739209765.1970901;-28.992665084841967
1739209765.1970925;-33.981070128970906
1739209765.197095;-38.13080360867914
1739209765.1970973;-45.120503652039325
1739209765.1970994;-45.120503652039325
1739209765.1971018;-45.120503652039325
1739209765.1971042;-38.13080360867914
1739209765.1971066;-38.13080360867914
1739209765.197109;-28.992665084841942
1739209765.1971114;-38.13080360867914
1739209765.1971138;-45.120503652039325
1739209765.1971161;-38.13080360867914
1739209765.1971183;-45.120503652039325
1739209765.1971207;-45.120503652039325
1739209765.197123;-38.13080360867914
1739209765.1971254;-45.120503652039325
1739209765.1971278;-45.120503652039325
1739209765.1971302;-38.13080360867914
1739209765.1971326;-45.120503652039325
1739209765.197135;-45.120503652039325
1739209765.197137;-45.120503652039325
1739209765.1971395;-35.57807855764607
1739209765.197142;-35.57807855764607
1739209765.1971443;-45.120503652039325
1739209765.1971467;-45.120503652039325
1739209765.197149;-45.120503652039325
1739209765.1971514;-45.120503652039325
1739209765.1971536;-38.13080360867914
1739209765.197156;-38.13080360867914
1739209765.1971583;-45.120503652039325
1739209765.1971607;-45.120503652039325
1739209765.197163;-33.981070128970906
1739209765.1971655;-28.992665084841942
1739209765.1971679;-33.981070128970906
1739209765.1971703;-45.120503652039325
1739209765.1971724;-38.13080360867914
1739209765.1971748;-33.981070128970906
1739209765.1971772;-38.13080360867914
1739209765.1971796;-45.120503652039325
1739209765.197182;-35.57807855764607
1739209765.1971843;-35.57807855764607
1739209765.1971867;-45.120503652039325
1739209765.197189;-45.120503652039325
1739209765.1971912;-38.13080360867914
1739209765.1971936;-38.13080360867914
1739209765.197196;-45.120503652039325
1739209765.1971984;-45.120503652039325
1739209765.1972008;-38.13080360867914
1739209765.1972032;-31.141103565318915
1739209765.1972055;-38.13080360867914
1739209765.197208;-45.120503652039325
1739209765.19721;-45.120503652039325
1739209765.1972125;-45.120503652039325
1739209765.1972148;-38.13080360867914
1739209765.1972172;-38.13080360867914
1739209765.1972196;-38.13080360867914
1739209765.197222;-35.57807855764607
1739209765.1972244;-38.13080360867914
1739209765.1972265;-45.120503652039325
1739209765.197229;-45.120503652039325
1739209765.1972313;-38.13080360867914
1739209765.1972337;-38.13080360867914
1739209765.197236;-45.120503652039325
1739209765.1972384;-38.13080360867914
1739209765.1972408;-38.13080360867914
1739209765.1972432;-38.13080360867914
1739209765.1972454;-38.13080360867914
1739209765.1972477;-38.13080360867914
1739209765.1972501;-45.120503652039325
1739209765.1972525;-45.120503652039325
1739209765.197255;-33.981070128970906
1739209765.1972573;-45.120503652039325
1739209765.1972597;-38.13080360867914
1739209765.197262;-35.57807855764607
1739209765.1972642;-38.13080360867914
1739209765.1972666;-38.13080360867914
1739209765.197269;-45.120503652039325
1739209765.1972713;-38.13080360867914
1739209765.1972737;-38.13080360867914
1739209765.197276;-38.13080360867914
1739209765.1972785;-45.120503652039325
1739209765.197281;-38.13080360867914
1739209765.197283;-38.13080360867914
1739209765.1972854;-45.120503652039325
1739209765.1972878;-45.120503652039325
1739209765.1972902;-33.981070128970906
1739209765.1972926;-38.13080360867914
1739209765.197295;-45.120503652039325
1739209765.1972973;-45.120503652039325
1739209765.1972995;-45.120503652039325
1739209765.1973019;-38.13080360867914
1739209765.1973042;-38.13080360867914
1739209765.1973066;-35.57807855764607
1739209765.197309;-45.120503652039325
1739209765.1973114;-38.13080360867914
1739209765.1973138;-45.120503652039325
1739209765.1973162;-45.120503652039325
1739209765.1973183;-28.58837851428586
1739209765.1973207;-35.57807855764607
1739209765.197323;-38.13080360867914
1739209765.1973255;-45.120503652039325
1739209765.1973279;-35.57807855764607
1739209765.1973302;-38.13080360867914
1739209765.1973326;-38.13080360867914
1739209765.197335;-38.13080360867914
1739209765.1973372;-45.120503652039325
1739209765.1973395;-38.13080360867914
1739209765.197342;-38.13080360867914
1739209765.1973443;-45.120503652039325
1739209765.1973467;-45.120503652039325
1739209765.197349;-45.120503652039325
1739209765.1973515;-38.13080360867914
1739209765.1973538;-45.120503652039325
1739209765.197356;-45.120503652039325
1739209765.1973584;-45.120503652039325
1739209765.1973608;-45.120503652039325
1739209765.1973631;-45.120503652039325
1739209765.1973655;-33.981070128970906
1739209765.197368;-45.120503652039325
1739209765.1973703;-45.120503652039325
1739209765.1973724;-45.120503652039325
1739209765.1973748;-30.49652367304973
1739209765.1973772;-32.816014438256545
1739209765.1973796;-45.120503652039325
1739209765.197382;-45.120503652039325
1739209765.1973844;-35.57807855764607
1739209765.1973867;-35.57807855764607
1739209765.1973891;-45.120503652039325
1739209765.1973913;-33.981070128970906
1739209765.1973937;-38.13080360867914
1739209765.197396;-45.120503652039325
1739209765.1973984;-35.57807855764607
1739209765.1974008;-38.13080360867914
1739209765.1974032;-45.120503652039325
1739209765.1974056;-38.13080360867914
1739209765.197408;-35.57807855764607
1739209765.19741;-38.13080360867914
1739209765.1974125;-30.49652367304973
1739209765.1974149;-31.141103565318893
1739209765.1974173;-45.120503652039325
1739209765.1974196;-38.13080360867914
1739209765.197422;-35.57807855764607
1739209765.1974244;-38.13080360867914
1739209765.1974268;-45.120503652039325
1739209765.197429;-45.120503652039325
1739209765.1974313;-45.120503652039325
1739209765.1974337;-45.120503652039325
1739209765.197436;-45.120503652039325
1739209765.1974385;-45.120503652039325
1739209765.1974409;-38.13080360867914
1739209765.1974432;-45.120503652039325
1739209765.1974456;-35.57807855764607
1739209765.1974478;-35.57807855764607
1739209765.1974502;-45.120503652039325
1739209765.1974525;-45.120503652039325
1739209765.197455;-45.120503652039325
1739209765.1974573;-38.13080360867914
1739209765.1974597;-45.120503652039325
1739209765.197462;-45.120503652039325
1739209765.1974642;-38.13080360867914
1739209765.1974666;-45.120503652039325
1739209765.197469;-35.57807855764607
1739209765.1974714;-29.438486411369333
1739209765.1974738;-35.57807855764607
1739209765.1974761;-35.57807855764607
1739209765.1974785;-38.13080360867914
1739209765.197481;-38.13080360867914
1739209765.197483;-38.13080360867914
1739209765.1974854;-32.816014438256545
1739209765.1974878;-45.120503652039325
1739209765.1974902;-45.120503652039325
1739209765.1974926;-33.981070128970906
1739209765.197495;-45.120503652039325
1739209765.1974974;-45.120503652039325
1739209765.1974998;-38.13080360867914
1739209765.197502;-32.816014438256545
1739209765.1975043;-35.57807855764607
1739209765.1975067;-38.13080360867914
1739209765.197509;-45.120503652039325
1739209765.1975114;-38.13080360867914
1739209765.1975138;-32.816014438256545
1739209765.1975162;-45.120503652039325
1739209765.1975186;-45.120503652039325
1739209765.1975207;-33.981070128970906
1739209765.197523;-38.13080360867914
1739209765.1975255;-38.13080360867914
1739209765.197528;-32.816014438256545
1739209765.1975303;-35.57807855764607
1739209765.1975327;-32.816014438256545
1739209765.197535;-38.13080360867914
1739209765.1975372;-32.816014438256545
1739209765.1975396;-38.13080360867914
1739209765.197542;-38.13080360867914
1739209765.1975443;-45.120503652039325
1739209765.1975467;-45.120503652039325
1739209765.197549;-38.13080360867914
1739209765.1975515;-45.120503652039325
1739209765.1975539;-45.120503652039325
1739209765.197556;-38.13080360867914
1739209765.1975584;-38.13080360867914
1739209765.1975608;-45.120503652039325
1739209765.1975632;-38.13080360867914
1739209765.1975656;-35.57807855764607
1739209765.197568;-38.13080360867914
1739209765.1975703;-38.13080360867914
1739209765.1975727;-33.981070128970906
1739209765.1975749;-45.120503652039325
1739209765.1975772;-38.13080360867914
1739209765.1975796;-38.13080360867914
1739209765.197582;-38.13080360867914
1739209765.1975844;-32.816014438256545
1739209765.1975868;-38.13080360867914
1739209765.1975892;-45.120503652039325
1739209765.1975915;-35.57807855764607
1739209765.1975937;-35.57807855764607
1739209765.197596;-38.13080360867914
1739209765.1975985;-45.120503652039325
1739209765.1976008;-33.981070128970906
1739209765.1976032;-33.981070128970906
1739209765.1976056;-38.13080360867914
1739209765.197608;-45.120503652039325
1739209765.1976101;-38.13080360867914
1739209765.1976125;-31.141103565318915
1739209765.197615;-33.981070128970906
1739209765.1976173;-38.13080360867914
1739209765.1976197;-45.120503652039325
1739209765.197622;-33.981070128970906
1739209765.1976244;-38.13080360867914
1739209765.1976268;-45.120503652039325
1739209765.197629;-32.816014438256545
1739209765.1976314;-32.816014438256545
1739209765.1976337;-45.120503652039325
1739209765.1976361;-38.13080360867914
1739209765.1976385;-38.13080360867914
1739209765.197641;-33.981070128970906
1739209765.1976433;-33.981070128970906
1739209765.1976457;-45.120503652039325
1739209765.1976478;-45.120503652039325
1739209765.1976502;-45.120503652039325
1739209765.1976526;-45.120503652039325
1739209765.197655;-45.120503652039325
1739209765.1976573;-38.13080360867914
1739209765.1976597;-33.981070128970906
1739209765.197662;-33.981070128970906
1739209765.1976645;-35.57807855764607
1739209765.1976666;-45.120503652039325
1739209765.197669;-38.13080360867914
1739209765.1976714;-38.13080360867914
1739209765.1976738;-45.120503652039325
1739209765.1976762;-38.13080360867914
1739209765.1976786;-38.13080360867914
1739209765.197681;-31.141103565318915
1739209765.197683;-45.120503652039325
1739209765.1976855;-45.120503652039325
1739209765.1976879;-38.13080360867914
1739209765.1976902;-33.981070128970906
1739209765.1976926;-38.13080360867914
1739209765.197695;-45.120503652039325
1739209765.1976974;-45.120503652039325
1739209765.1976998;-38.13080360867914
1739209765.197702;-45.120503652039325
1739209765.1977043;-45.120503652039325
1739209765.1977067;-45.120503652039325
1739209765.197709;-38.13080360867914
1739209765.1977115;-38.13080360867914
1739209765.1977139;-35.57807855764607
1739209765.1977162;-45.120503652039325
1739209765.1977186;-38.13080360867914
1739209765.1977208;-38.13080360867914
1739209765.1977232;-45.120503652039325
1739209765.1977255;-45.120503652039325
1739209765.197728;-38.13080360867914
1739209765.1977303;-35.57807855764607
1739209765.1977327;-45.120503652039325
1739209765.197735;-45.120503652039325
1739209765.1977375;-27.267205301931607
1739209765.1977396;-38.13080360867914
1739209765.197742;-38.13080360867914
1739209765.1977444;-35.57807855764607
1739209765.1977468;-38.13080360867914
1739209765.1977491;-45.120503652039325
1739209765.1977515;-45.120503652039325
1739209765.197754;-38.13080360867914
1739209765.197756;-32.81601443825658
1739209765.1977584;-45.120503652039325
1739209765.1977608;-33.981070128970906
1739209765.1977632;-45.120503652039325
1739209765.1977656;-38.13080360867914
1739209765.197768;-32.816014438256545
1739209765.1977704;-45.120503652039325
1739209765.1977727;-45.120503652039325
1739209765.197775;-45.120503652039325
1739209765.1977773;-45.120503652039325
1739209765.1977797;-45.120503652039325
1739209765.197782;-38.13080360867914
1739209765.1977844;-38.13080360867914
1739209765.1977868;-45.120503652039325
1739209765.1977892;-45.120503652039325
1739209765.1977916;-33.981070128970906
1739209765.1977937;-35.57807855764607
1739209765.197796;-38.13080360867914
1739209765.1977985;-45.120503652039325
1739209765.1978009;-38.13080360867914
1739209765.1978033;-45.120503652039325
1739209765.1978056;-45.120503652039325
1739209765.197808;-38.13080360867914
1739209765.1978104;-38.13080360867914
1739209765.1978126;-38.13080360867914
1739209765.197815;-45.120503652039325
1739209765.1978173;-38.13080360867914
1739209765.1978197;-38.13080360867914
1739209765.197822;-38.13080360867914
1739209765.1978245;-38.13080360867914
1739209765.1978269;-38.13080360867914
1739209765.197829;-38.13080360867914
1739209765.1978314;-38.13080360867914
1739209765.1978338;-45.120503652039325
1739209765.1978362;-45.120503652039325
1739209765.1978385;-38.13080360867914
1739209765.197841;-45.120503652039325
1739209765.1978433;-45.120503652039325
1739209765.1978457;-38.13080360867914
1739209765.1978478;-38.13080360867914
1739209765.1978502;-45.120503652039325
1739209765.1978526;-45.120503652039325
1739209765.197855;-38.13080360867914
1739209765.1978574;-38.13080360867914
1739209765.1978598;-38.13080360867914
1739209765.1978621;-45.120503652039325
1739209765.1978645;-45.120503652039325
1739209765.1978667;-38.13080360867914
1739209765.197869;-38.13080360867914
1739209765.1978714;-38.13080360867914
1739209765.1978738;-38.13080360867914
1739209765.1978762;-35.57807855764607
1739209765.1978786;-45.120503652039325
1739209765.197881;-33.981070128970906
1739209765.1978834;-38.13080360867914
1739209765.1978855;-45.120503652039325
1739209765.197888;-45.120503652039325
1739209765.1978903;-45.120503652039325
1739209765.1978927;-38.13080360867914
1739209765.197895;-45.120503652039325
1739209765.1978974;-45.120503652039325
1739209765.1978998;-45.120503652039325
1739209765.197902;-38.13080360867914
1739209765.1979043;-38.13080360867914
1739209765.1979067;-45.120503652039325
1739209765.197909;-45.120503652039325
1739209765.1979115;-38.13080360867914
1739209765.197914;-45.120503652039325
1739209765.1979163;-32.816014438256545
1739209765.1979187;-38.13080360867914
1739209765.1979208;-45.120503652039325
1739209765.1979232;-45.120503652039325
1739209765.1979256;-38.13080360867914
1739209765.197928;-26.991370085610722
1739209765.1979303;-45.120503652039325
1739209765.1979327;-45.120503652039325
1739209765.197935;-45.120503652039325
1739209765.1979375;-33.981070128970906
1739209765.1979396;-38.13080360867914
1739209765.197942;-45.120503652039325
1739209765.1979444;-45.120503652039325
1739209765.1979468;-33.981070128970956
1739209765.1979492;-45.120503652039325
1739209765.1979516;-45.120503652039325
1739209765.197954;-38.13080360867914
1739209765.1979563;-45.120503652039325
1739209765.1979585;-45.120503652039325
1739209765.1979609;-45.120503652039325
1739209765.1979632;-35.57807855764607
1739209765.1979656;-28.58837851428586
1739209765.197968;-38.13080360867914
1739209765.1979704;-45.120503652039325
1739209765.1979728;-38.13080360867914
1739209765.1979752;-38.13080360867914
1739209765.1979773;-35.57807855764607
1739209765.1979797;-38.13080360867914
1739209765.197982;-38.13080360867914
1739209765.1979845;-45.120503652039325
1739209765.1979868;-38.13080360867914
1739209765.1979892;-38.13080360867914
1739209765.1979916;-45.120503652039325
1739209765.1979938;-38.13080360867914
1739209765.1979961;-38.13080360867914
1739209765.1979985;-38.13080360867914
1739209765.198001;-38.13080360867914
1739209765.1980033;-38.13080360867914
1739209765.1980057;-38.13080360867914
1739209765.198008;-38.13080360867914
1739209765.1980104;-45.120503652039325
1739209765.1980126;-45.120503652039325
1739209765.198015;-45.120503652039325
1739209765.1980174;-45.120503652039325
1739209765.1980197;-45.120503652039325
1739209765.1980221;-27.267205301931607
1739209765.1980245;-33.981070128970906
1739209765.198027;-38.13080360867914
1739209765.1980293;-38.13080360867914
1739209765.1980314;-45.120503652039325
1739209765.1980338;-33.981070128970906
1739209765.1980362;-45.120503652039325
1739209765.1980386;-38.13080360867914
1739209765.198041;-35.57807855764607
1739209765.1980433;-33.981070128970906
1739209765.1980457;-45.120503652039325
1739209765.198048;-45.120503652039325
1739209765.1980503;-45.120503652039325
1739209765.1980526;-38.13080360867914
1739209765.198055;-38.13080360867914
1739209765.1980574;-45.120503652039325
1739209765.1980598;-45.120503652039325
1739209765.1980622;-45.120503652039325
1739209765.1980646;-38.13080360867914
1739209765.1980667;-38.13080360867914
1739209765.198069;-38.13080360867914
1739209765.1980715;-45.120503652039325
1739209765.1980739;-33.981070128970906
1739209765.1980762;-38.13080360867914
1739209765.1980786;-38.13080360867914
1739209765.198081;-38.13080360867914
1739209765.1980834;-35.57807855764607
1739209765.1980855;-38.13080360867914
1739209765.198088;-45.120503652039325
1739209765.1980903;-33.981070128970906
1739209765.1980927;-38.13080360867914
1739209765.198095;-45.120503652039325
1739209765.1980975;-38.13080360867914
1739209765.1980999;-38.13080360867914
1739209765.1981022;-45.120503652039325
1739209765.1981044;-45.120503652039325
1739209765.1981068;-45.120503652039325
1739209765.1981091;-45.120503652039325
1739209765.1981115;-45.120503652039325
1739209765.198114;-38.13080360867914
1739209765.1981163;-38.13080360867914
1739209765.1981187;-45.120503652039325
1739209765.198121;-45.120503652039325
1739209765.1981232;-38.13080360867914
1739209765.1981256;-38.13080360867914
1739209765.198128;-38.13080360867914
1739209765.1981304;-35.57807855764607
1739209765.1981328;-45.120503652039325
1739209765.1981351;-38.13080360867914
1739209765.1981375;-32.816014438256545
1739209765.1981397;-45.120503652039325
1739209765.198142;-45.120503652039325
1739209765.1981444;-45.120503652039325
1739209765.1981468;-35.57807855764607
1739209765.1981492;-38.13080360867914
1739209765.1981516;-38.13080360867914
1739209765.198154;-38.13080360867914
1739209765.1981564;-45.120503652039325
1739209765.1981585;-45.120503652039325
1739209765.198161;-45.120503652039325
1739209765.1981633;-38.13080360867914
1739209765.1981657;-45.120503652039325
1739209765.198168;-45.120503652039325
1739209765.1981704;-33.981070128970906
1739209765.1981728;-33.981070128970906
1739209765.1981752;-32.816014438256545
1739209765.1981773;-38.13080360867914
1739209765.1981797;-38.13080360867914
1739209765.198182;-38.13080360867914
1739209765.1981845;-35.57807855764607
1739209765.1981869;-38.13080360867914
1739209765.1981893;-33.981070128970906
1739209765.1981916;-32.816014438256545
1739209765.198194;-45.120503652039325
1739209765.1981962;-45.120503652039325
1739209765.1981986;-38.13080360867914
1739209765.198201;-35.57807855764607
1739209765.1982033;-45.120503652039325
1739209765.1982057;-45.120503652039325
1739209765.198208;-38.13080360867914
1739209765.1982105;-45.120503652039325
