CAN Message; 0x1a7:0000456fd2875685
1739209759.5818777;-45.120503652039325
1739209759.5818799;-38.13080360867914
1739209759.5818822;-31.141103565318893
1739209759.5818846;-35.57807855764607
1739209759.5818868;-38.13080360867914
1739209759.5818892;-38.13080360867914
1739209759.5818913;-45.120503652039325
1739209759.5818937;-38.13080360867914
1739209759.581896;-38.13080360867914
1739209759.5818982;-38.13080360867914
1739209759.5819006;-45.120503652039325
1739209759.581903;-45.120503652039325
1739209759.5819051;-45.120503652039325
1739209759.5819075;-45.120503652039325
1739209759.58191;-45.120503652039325
1739209759.581912;-45.120503652039325
1739209759.5819144;-35.57807855764607
1739209759.5819166;-38.13080360867914
1739209759.581919;-35.57807855764607
1739209759.5819213;-38.13080360867914
1739209759.5819235;-45.120503652039325
1739209759.5819259;-45.120503652039325
1739209759.5819283;-38.13080360867914
1739209759.5819304;-32.816014438256545
1739209759.5819328;-45.120503652039325
1739209759.5819352;-32.816014438256545
1739209759.5819373;-38.13080360867914
1739209759.5819397;-38.13080360867914
1739209759.5819418;-35.57807855764607
1739209759.5819442;-38.13080360867914
1739209759.5819466;-45.120503652039325
1739209759.5819488;-33.981070128970956
1739209759.5819511;-38.13080360867914
1739209759.5819535;-38.13080360867914
1739209759.5819557;-38.13080360867914
1739209759.581958;-45.120503652039325
1739209759.5819604;-38.13080360867914
1739209759.5819626;-38.13080360867914
1739209759.581965;-38.13080360867914
1739209759.581967;-31.141103565318915
1739209759.5819695;-35.57807855764607
1739209759.581972;-38.13080360867914
1739209759.581974;-38.13080360867914
1739209759.5819764;-38.13080360867914
1739209759.5819788;-38.13080360867914
1739209759.581981;-32.816014438256545
1739209759.5819833;-45.120503652039325
1739209759.5819857;-32.81601443825658
1739209759.5819879;-38.13080360867914
1739209759.5819902;-38.13080360867914
1739209759.5819924;-45.120503652039325
1739209759.5819948;-45.120503652039325
1739209759.5819972;-35.57807855764607
1739209759.5819993;-45.120503652039325
1739209759.5820017;-38.13080360867914
1739209759.582004;-32.816014438256545
1739209759.5820062;-38.13080360867914
1739209759.5820086;-45.120503652039325
1739209759.582011;-38.13080360867914
1739209759.5820131;-45.120503652039325
1739209759.5820155;-45.120503652039325
1739209759.582018;-45.120503652039325
1739209759.58202;-45.120503652039325
1739209759.5820224;-33.981070128970906
1739209759.5820246;-35.57807855764607
1739209759.582027;-45.120503652039325
1739209759.5820293;-38.13080360867914
1739209759.5820315;-38.13080360867914
1739209759.5820339;-38.13080360867914
1739209759.5820363;-45.120503652039325
1739209759.5820384;-45.120503652039325
1739209759.5820408;-35.57807855764607
1739209759.5820432;-38.13080360867914
1739209759.5820453;-38.13080360867914
1739209759.5820477;-38.13080360867914
1739209759.5820498;-38.13080360867914
1739209759.5820522;-45.120503652039325
1739209759.5820546;-45.120503652039325
1739209759.5820568;-45.120503652039325
1739209759.5820591;-27.267205301931607
1739209759.5820615;-38.13080360867914
1739209759.5820637;-45.120503652039325
1739209759.582066;-38.13080360867914
1739209759.5820684;-33.981070128970906
1739209759.5820706;-45.120503652039325
1739209759.582073;-45.120503652039325
1739209759.582075;-38.13080360867914
1739209759.5820775;-38.13080360867914
1739209759.58208;-38.13080360867914
1739209759.582082;-38.13080360867914
1739209759.5820844;-45.120503652039325
1739209759.5820868;-38.13080360867914
1739209759.582089;-45.120503652039325
1739209759.5820913;-45.120503652039325
1739209759.5820937;-45.120503652039325
1739209759.5820959;-38.13080360867914
1739209759.5820982;-38.13080360867914
1739209759.5821004;-38.13080360867914
1739209759.5821028;-38.13080360867914
1739209759.5821052;-38.13080360867914
1739209759.5821073;-45.120503652039325
1739209759.5821097;-33.981070128970906
1739209759.582112;-45.120503652039325
1739209759.5821142;-38.13080360867914
1739209759.5821166;-32.816014438256545
1739209759.582119;-38.13080360867914
1739209759.5821211;-45.120503652039325
1739209759.5821235;-38.13080360867914
1739209759.5821257;-32.816014438256545
1739209759.582128;-45.120503652039325
1739209759.5821304;-38.13080360867914
1739209759.5821326;-38.13080360867914
1739209759.582135;-45.120503652039325
1739209759.5821373;-38.13080360867914
1739209759.5821395;-35.57807855764607
1739209759.5821419;-38.13080360867914
1739209759.5821443;-45.120503652039325
1739209759.5821464;-38.13080360867914
1739209759.5821488;-45.120503652039325
1739209759.582151;-45.120503652039325
1739209759.5821533;-35.57807855764607
1739209759.5821557;-38.13080360867914
1739209759.5821579;-45.120503652039325
1739209759.5821602;-38.13080360867914
1739209759.5821626;-35.57807855764607
1739209759.5821648;-38.13080360867914
1739209759.5821671;-38.13080360867914
1739209759.5821695;-38.13080360867914
1739209759.5821717;-31.141103565318915
1739209759.582174;-45.120503652039325
1739209759.5821764;-45.120503652039325
1739209759.5821786;-45.120503652039325
1739209759.582181;-38.13080360867914
1739209759.5821831;-45.120503652039325
1739209759.5821855;-38.13080360867914
1739209759.582188;-35.57807855764607
1739209759.58219;-45.120503652039325
1739209759.5821924;-45.120503652039325
1739209759.5821948;-45.120503652039325
1739209759.582197;-38.13080360867914
1739209759.5821993;-38.13080360867914
1739209759.5822017;-45.120503652039325
1739209759.5822039;-38.13080360867914
1739209759.5822062;-38.13080360867914
1739209759.5822084;-29.438486411369333
1739209759.5822108;-38.13080360867914
1739209759.5822132;-38.13080360867914
1739209759.5822153;-38.13080360867914
1739209759.5822177;-45.120503652039325
1739209759.58222;-38.13080360867914
1739209759.5822222;-38.13080360867914
1739209759.5822246;-45.120503652039325
1739209759.582227;-45.120503652039325
1739209759.5822291;-45.120503652039325
1739209759.5822315;-38.13080360867914
1739209759.5822337;-38.13080360867914
1739209759.582236;-45.120503652039325
1739209759.5822384;-45.120503652039325
1739209759.5822406;-45.120503652039325
1739209759.582243;-33.981070128970906
1739209759.5822453;-45.120503652039325
1739209759.5822475;-45.120503652039325
1739209759.5822499;-45.120503652039325
1739209759.5822523;-38.13080360867914
1739209759.5822544;-35.57807855764607
1739209759.5822568;-38.13080360867914
1739209759.582259;-38.13080360867914
1739209759.5822613;-45.120503652039325
1739209759.5822637;-31.141103565318893
1739209759.5822659;-33.981070128970906
1739209759.5822682;-45.120503652039325
1739209759.5822706;-45.120503652039325
1739209759.5822728;-45.120503652039325
1739209759.5822752;-45.120503652039325
1739209759.5822775;-35.57807855764607
1739209759.5822797;-32.816014438256545
1739209759.582282;-35.57807855764607
1739209759.5822842;-38.13080360867914
1739209759.5822866;-38.13080360867914
1739209759.582289;-38.13080360867914
1739209759.5822911;-45.120503652039325
1739209759.5822935;-38.13080360867914
1739209759.582296;-38.13080360867914
1739209759.582298;-45.120503652039325
1739209759.5823004;-27.8777449560314
1739209759.5823028;-31.141103565318893
1739209759.582305;-45.120503652039325
1739209759.5823073;-45.120503652039325
1739209759.5823095;-38.13080360867914
1739209759.5823119;-38.13080360867914
1739209759.5823143;-45.120503652039325
1739209759.5823164;-35.57807855764607
1739209759.5823188;-45.120503652039325
1739209759.5823212;-45.120503652039325
1739209759.5823233;-38.13080360867914
1739209759.5823257;-35.57807855764607
1739209759.582328;-45.120503652039325
1739209759.5823302;-45.120503652039325
1739209759.5823326;-38.13080360867914
1739209759.582335;-45.120503652039325
1739209759.5823371;-32.816014438256545
1739209759.5823395;-33.981070128970906
1739209759.5823417;-45.120503652039325
1739209759.582344;-45.120503652039325
1739209759.5823464;-31.141103565318893
1739209759.5823486;-35.57807855764607
1739209759.582351;-45.120503652039325
1739209759.5823534;-45.120503652039325
1739209759.5823555;-45.120503652039325
1739209759.582358;-38.13080360867914
1739209759.5823603;-45.120503652039325
1739209759.5823624;-38.13080360867914
1739209759.5823648;-38.13080360867914
1739209759.582367;-38.13080360867914
1739209759.5823693;-38.13080360867914
1739209759.5823717;-33.981070128970906
1739209759.5823739;-45.120503652039325
1739209759.5823762;-38.13080360867914
1739209759.5823786;-35.57807855764607
1739209759.5823808;-45.120503652039325
1739209759.5823832;-45.120503652039325
1739209759.5823855;-45.120503652039325
1739209759.5823877;-35.57807855764607
1739209759.58239;-38.13080360867914
1739209759.5823922;-38.13080360867914
1739209759.5823946;-28.992665084841942
1739209759.582397;-38.13080360867914
1739209759.5823991;-45.120503652039325
1739209759.5824015;-38.13080360867914
1739209759.582404;-38.13080360867914
1739209759.582406;-45.120503652039325
1739209759.5824084;-31.141103565318915
1739209759.5824108;-45.120503652039325
1739209759.582413;-38.13080360867914
1739209759.5824153;-35.57807855764607
1739209759.5824175;-38.13080360867914
1739209759.5824199;-45.120503652039325
1739209759.5824223;-45.120503652039325
1739209759.5824244;-38.13080360867914
1739209759.5824268;-45.120503652039325
1739209759.5824292;-38.13080360867914
1739209759.5824313;-27.267205301931607
1739209759.5824337;-38.13080360867914
1739209759.582436;-45.120503652039325
1739209759.5824382;-38.13080360867914
1739209759.5824406;-32.816014438256545
1739209759.5824428;-38.13080360867914
1739209759.5824451;-45.120503652039325
1739209759.5824475;-45.120503652039325
1739209759.5824497;-45.120503652039325
1739209759.582452;-45.120503652039325
1739209759.5824544;-45.120503652039325
1739209759.5824566;-45.120503652039325
1739209759.582459;-38.13080360867914
1739209759.5824614;-45.120503652039325
1739209759.5824635;-38.13080360867914
1739209759.582466;-33.981070128970906
1739209759.582468;-45.120503652039325
1739209759.5824704;-45.120503652039325
1739209759.5824728;-45.120503652039325
1739209759.582475;-45.120503652039325
1739209759.5824773;-45.120503652039325
1739209759.5824797;-45.120503652039325
1739209759.5824819;-45.120503652039325
1739209759.5824842;-38.13080360867914
1739209759.5824866;-33.981070128970906
1739209759.5824888;-45.120503652039325
1739209759.5824912;-45.120503652039325
1739209759.5824935;-45.120503652039325
1739209759.5824957;-38.13080360867914
1739209759.582498;-45.120503652039325
1739209759.5825002;-45.120503652039325
1739209759.5825026;-38.13080360867914
1739209759.582505;-45.120503652039325
1739209759.5825071;-45.120503652039325
1739209759.5825095;-38.13080360867914
1739209759.582512;-33.981070128970906
1739209759.582514;-45.120503652039325
1739209759.5825164;-45.120503652039325
1739209759.5825188;-45.120503652039325
1739209759.582521;-45.120503652039325
1739209759.5825233;-33.981070128970906
1739209759.5825255;-38.13080360867914
1739209759.5825279;-38.13080360867914
1739209759.5825303;-32.816014438256545
1739209759.5825324;-35.57807855764607
1739209759.5825348;-45.120503652039325
1739209759.5825372;-45.120503652039325
1739209759.5825393;-38.13080360867914
1739209759.5825417;-45.120503652039325
1739209759.582544;-45.120503652039325
1739209759.5825462;-45.120503652039325
1739209759.5825486;-35.57807855764607
1739209759.5825508;-31.141103565318915
1739209759.5825531;-38.13080360867914
1739209759.5825555;-35.57807855764607
1739209759.5825577;-35.57807855764607
1739209759.58256;-38.13080360867914
1739209759.5825624;-45.120503652039325
1739209759.5825646;-45.120503652039325
1739209759.582567;-38.13080360867914
1739209759.5825694;-38.13080360867914
1739209759.5825715;-45.120503652039325
1739209759.582574;-45.120503652039325
1739209759.582576;-32.816014438256545
1739209759.5825784;-38.13080360867914
1739209759.5825808;-38.13080360867914
1739209759.582583;-38.13080360867914
1739209759.5825853;-38.13080360867914
1739209759.5825877;-45.120503652039325
1739209759.5825899;-32.816014438256545
1739209759.5825922;-38.13080360867914
1739209759.5825946;-35.57807855764607
1739209759.5825968;-33.981070128970906
1739209759.5825992;-45.120503652039325
1739209759.5826013;-38.13080360867914
1739209759.5826037;-32.816014438256545
1739209759.582606;-35.57807855764607
1739209759.5826082;-45.120503652039325
1739209759.5826106;-45.120503652039325
1739209759.582613;-38.13080360867914
1739209759.5826151;-45.120503652039325
1739209759.5826175;-38.13080360867914
1739209759.58262;-45.120503652039325
1739209759.582622;-38.13080360867914
1739209759.5826244;-35.57807855764607
1739209759.5826268;-33.981070128970906
1739209759.582629;-45.120503652039325
1739209759.5826313;-38.13080360867914
1739209759.5826335;-45.120503652039325
1739209759.5826359;-45.120503652039325
1739209759.5826383;-38.13080360867914
1739209759.5826404;-38.13080360867914
1739209759.5826428;-38.13080360867914
1739209759.5826452;-45.120503652039325
1739209759.5826473;-38.13080360867914
1739209759.5826497;-38.13080360867914
1739209759.582652;-38.13080360867914
1739209759.5826542;-32.816014438256545
1739209759.5826566;-35.57807855764607
1739209759.5826588;-45.120503652039325
1739209759.5826612;-38.13080360867914
1739209759.5826635;-31.141103565318893
1739209759.5826657;-33.981070128970906
1739209759.582668;-45.120503652039325
1739209759.5826705;-33.981070128970906
1739209759.5826726;-33.981070128970906
1739209759.582675;-45.120503652039325
1739209759.5826774;-45.120503652039325
1739209759.5826795;-45.120503652039325
1739209759.582682;-45.120503652039325
1739209759.582684;-38.13080360867914
1739209759.5826864;-38.13080360867914
1739209759.5826888;-38.13080360867914
1739209759.582691;-45.120503652039325
1739209759.5826933;-45.120503652039325
1739209759.5826957;-45.120503652039325
1739209759.5826979;-38.13080360867914
1739209759.5827003;-38.13080360867914
1739209759.5827026;-45.120503652039325
1739209759.5827048;-45.120503652039325
1739209759.5827072;-45.120503652039325
1739209759.5827093;-29.438486411369333
1739209759.5827117;-32.816014438256545
1739209759.582714;-45.120503652039325
1739209759.5827162;-45.120503652039325
1739209759.5827186;-38.13080360867914
1739209759.582721;-38.13080360867914
1739209759.5827231;-45.120503652039325
1739209759.5827255;-38.13080360867914
1739209759.582728;-38.13080360867914
1739209759.58273;-45.120503652039325
1739209759.5827324;-45.120503652039325
1739209759.5827346;-45.120503652039325
1739209759.582737;-45.120503652039325
1739209759.5827394;-45.120503652039325
1739209759.5827415;-45.120503652039325
1739209759.582744;-45.120503652039325
1739209759.5827463;-29.438486411369333
1739209759.5827484;-29.438486411369333
1739209759.5827508;-45.120503652039325
1739209759.5827532;-33.981070128970906
1739209759.5827553;-35.57807855764607
1739209759.5827577;-35.57807855764607
1739209759.5827599;-45.120503652039325
1739209759.5827622;-38.13080360867914
1739209759.5827646;-45.120503652039325
1739209759.5827668;-45.120503652039325
1739209759.5827692;-35.57807855764607
1739209759.5827715;-38.13080360867914
1739209759.5827737;-45.120503652039325
1739209759.582776;-45.120503652039325
1739209759.5827785;-32.816014438256545
1739209759.5827806;-38.13080360867914
1739209759.582783;-30.49652367304973
1739209759.5827854;-31.141103565318893
1739209759.5827875;-38.13080360867914
1739209759.58279;-45.120503652039325
1739209759.582792;-38.13080360867914
1739209759.5827944;-45.120503652039325
1739209759.5827968;-45.120503652039325
1739209759.582799;-45.120503652039325
1739209759.5828013;-38.13080360867914
1739209759.5828037;-38.13080360867914
1739209759.5828059;-35.57807855764607
1739209759.5828083;-33.981070128970906
1739209759.5828106;-45.120503652039325
1739209759.5828128;-45.120503652039325
1739209759.5828152;-38.13080360867914
1739209759.5828173;-38.13080360867914
1739209759.5828197;-45.120503652039325
1739209759.582822;-38.13080360867914
1739209759.5828242;-38.13080360867914
1739209759.5828266;-33.981070128970906
1739209759.582829;-45.120503652039325
1739209759.5828311;-45.120503652039325
1739209759.5828335;-32.816014438256545
1739209759.582836;-45.120503652039325
1739209759.582838;-38.13080360867914
1739209759.5828404;-31.141103565318915
1739209759.5828426;-45.120503652039325
1739209759.582845;-45.120503652039325
1739209759.5828474;-38.13080360867914
1739209759.5828495;-38.13080360867914
1739209759.582852;-38.13080360867914
1739209759.5828543;-38.13080360867914
1739209759.5828564;-45.120503652039325
1739209759.5828588;-38.13080360867914
1739209759.5828612;-35.57807855764607
1739209759.5828633;-38.13080360867914
1739209759.5828657;-45.120503652039325
1739209759.5828679;-45.120503652039325
1739209759.5828702;-45.120503652039325
1739209759.5828726;-38.13080360867914
1739209759.5828748;-45.120503652039325
1739209759.5828772;-38.13080360867914
1739209759.5828795;-38.13080360867914
1739209759.5828817;-45.120503652039325
1739209759.582884;-45.120503652039325
1739209759.5828865;-45.120503652039325
1739209759.5828886;-45.120503652039325
1739209759.582891;-45.120503652039325
1739209759.5828931;-45.120503652039325
1739209759.5828955;-31.141103565318915
1739209759.582898;-38.13080360867914
1739209759.5829;-38.13080360867914
1739209759.5829024;-38.13080360867914
1739209759.5829048;-32.816014438256545
1739209759.582907;-38.13080360867914
1739209759.5829093;-45.120503652039325
1739209759.5829117;-38.13080360867914
1739209759.5829139;-38.13080360867914
1739209759.5829163;-45.120503652039325
1739209759.5829184;-45.120503652039325
1739209759.5829208;-38.13080360867914
1739209759.5829232;-38.13080360867914
1739209759.5829253;-45.120503652039325
1739209759.5829277;-38.13080360867914
1739209759.58293;-38.13080360867914
1739209759.5829322;-38.13080360867914
1739209759.5829346;-38.13080360867914
1739209759.582937;-38.13080360867914
1739209759.5829391;-45.120503652039325
1739209759.5829415;-38.13080360867914
1739209759.582944;-38.13080360867914
1739209759.582946;-38.13080360867914
1739209759.5829484;-45.120503652039325
1739209759.5829506;-38.13080360867914
1739209759.582953;-38.13080360867914
1739209759.5829554;-45.120503652039325
1739209759.5829575;-45.120503652039325
1739209759.58296;-45.120503652039325
1739209759.5829623;-45.120503652039325
1739209759.5829644;-38.13080360867914
1739209759.5829668;-45.120503652039325
1739209759.5829692;-45.120503652039325
1739209759.5829713;-38.13080360867914
1739209759.5829737;-45.120503652039325
1739209759.5829759;-45.120503652039325
1739209759.5829782;-38.13080360867914
1739209759.5829806;-45.120503652039325
1739209759.5829828;-38.13080360867914
1739209759.5829852;-38.13080360867914
1739209759.5829875;-38.13080360867914
1739209759.5829897;-45.120503652039325
1739209759.582992;-38.13080360867914
1739209759.5829945;-35.57807855764607
1739209759.5829966;-38.13080360867914
1739209759.582999;-45.120503652039325
1739209759.5830011;-45.120503652039325
1739209759.5830035;-35.57807855764607
1739209759.583006;-38.13080360867914
1739209759.583008;-45.120503652039325
1739209759.5830104;-45.120503652039325
1739209759.5830128;-38.13080360867914
1739209759.583015;-35.57807855764607
1739209759.5830173;-45.120503652039325
1739209759.5830197;-45.120503652039325
1739209759.5830219;-45.120503652039325
1739209759.5830243;-38.13080360867914
1739209759.5830264;-35.57807855764607
1739209759.5830288;-45.120503652039325
1739209759.5830312;-38.13080360867914
1739209759.5830333;-38.13080360867914
1739209759.5830357;-35.57807855764607
1739209759.583038;-38.13080360867914
1739209759.5830402;-45.120503652039325
1739209759.5830426;-45.120503652039325
1739209759.583045;-45.120503652039325
1739209759.5830472;-45.120503652039325
1739209759.5830495;-38.13080360867914
1739209759.5830517;-38.13080360867914
1739209759.583054;-45.120503652039325
1739209759.5830564;-38.13080360867914
1739209759.5830586;-35.57807855764607
1739209759.583061;-38.13080360867914
1739209759.5830634;-28.58837851428586
1739209759.5830655;-38.13080360867914
1739209759.583068;-38.13080360867914
1739209759.5830703;-38.13080360867914
1739209759.5830724;-38.13080360867914
1739209759.5830748;-38.13080360867914
1739209759.583077;-45.120503652039325
1739209759.5830793;-45.120503652039325
1739209759.5830817;-45.120503652039325
1739209759.5830839;-33.981070128970906
1739209759.5830863;-32.816014438256545
1739209759.5830886;-38.13080360867914
1739209759.5830908;-45.120503652039325
1739209759.5830932;-45.120503652039325
1739209759.5830956;-45.120503652039325
1739209759.5830977;-38.13080360867914
1739209759.5831;-45.120503652039325
1739209759.5831025;-45.120503652039325
1739209759.5831046;-35.57807855764607
1739209759.583107;-38.13080360867914
1739209759.5831091;-38.13080360867914
1739209759.5831115;-38.13080360867914
1739209759.583114;-45.120503652039325
1739209759.583116;-45.120503652039325
1739209759.5831184;-35.57807855764607
1739209759.5831208;-38.13080360867914
1739209759.583123;-45.120503652039325
1739209759.5831254;-33.981070128970906
1739209759.5831277;-38.13080360867914
1739209759.58313;-38.13080360867914
1739209759.5831323;-32.816014438256545
1739209759.5831344;-32.816014438256545
1739209759.5831368;-45.120503652039325
1739209759.5831392;-45.120503652039325
1739209759.5831413;-35.57807855764607
1739209759.5831437;-38.13080360867914
1739209759.583146;-38.13080360867914
1739209759.5831482;-38.13080360867914
1739209759.5831506;-38.13080360867914
1739209759.583153;-38.13080360867914
1739209759.5831552;-29.438486411369333
1739209759.5831575;-32.816014438256545
1739209759.5831597;-38.13080360867914
1739209759.583162;-38.13080360867914
1739209759.5831645;-38.13080360867914
1739209759.5831666;-38.13080360867914
1739209759.583169;-38.13080360867914
1739209759.5831714;-33.981070128970906
1739209759.5831735;-45.120503652039325
1739209759.583176;-45.120503652039325
1739209759.5831783;-32.816014438256545
1739209759.5831804;-45.120503652039325
1739209759.5831828;-45.120503652039325
1739209759.583185;-38.13080360867914
1739209759.5831873;-38.13080360867914
1739209759.5831897;-45.120503652039325
1739209759.5831919;-45.120503652039325
1739209759.5831943;-45.120503652039325
1739209759.5831966;-38.13080360867914
1739209759.5831988;-38.13080360867914
1739209759.5832012;-38.13080360867914
1739209759.5832036;-38.13080360867914
1739209759.5832057;-38.13080360867914
1739209759.583208;-38.13080360867914
1739209759.5832102;-35.57807855764607
1739209759.5832126;-33.981070128970906
1739209759.583215;-38.13080360867914
1739209759.5832171;-35.57807855764607
1739209759.5832195;-38.13080360867914
1739209759.583222;-35.57807855764607
1739209759.583224;-45.120503652039325
1739209759.5832264;-45.120503652039325
1739209759.5832288;-45.120503652039325
1739209759.583231;-38.13080360867914
1739209759.5832334;-32.816014438256545
1739209759.5832355;-38.13080360867914
1739209759.583238;-38.13080360867914
1739209759.5832403;-38.13080360867914
1739209759.5832424;-38.13080360867914
1739209759.5832448;-45.120503652039325
1739209759.5832472;-29.438486411369333
1739209759.5832493;-26.991370085610722
1739209759.5832517;-38.13080360867914
