CAN Message; 0x62:05ebcb87bb143c56
1739209874.368833;-45.120503652039325
1739209874.3688421;-38.13080360867914
1739209874.3688512;-38.13080360867914
1739209874.3688602;-45.120503652039325
1739209874.3688693;-38.13080360867914
1739209874.3688784;-38.13080360867914
1739209874.3688874;-38.13080360867914
1739209874.3688965;-38.13080360867914
1739209874.3689055;-45.120503652039325
1739209874.3689146;-45.120503652039325
1739209874.3689237;-45.120503652039325
1739209874.3689327;-45.120503652039325
1739209874.3689418;-45.120503652039325
1739209874.3689508;-38.13080360867914
1739209874.3689597;-35.57807855764607
1739209874.3689687;-38.13080360867914
1739209874.3689778;-35.57807855764607
1739209874.3689868;-33.981070128970906
1739209874.368996;-35.57807855764607
1739209874.369005;-45.120503652039325
1739209874.369014;-45.120503652039325
1739209874.369023;-38.13080360867914
1739209874.3690321;-45.120503652039325
1739209874.3690412;-38.13080360867914
1739209874.3690503;-45.120503652039325
1739209874.3690593;-45.120503652039325
1739209874.3690684;-45.120503652039325
1739209874.3690774;-38.13080360867914
1739209874.3690865;-38.13080360867914
1739209874.3690953;-45.120503652039325
1739209874.3691044;-45.120503652039325
1739209874.3691134;-38.13080360867914
1739209874.3691225;-35.57807855764607
1739209874.3691316;-38.13080360867914
1739209874.3691406;-45.120503652039325
1739209874.3691497;-45.120503652039325
1739209874.3691587;-29.438486411369333
1739209874.3691678;-38.13080360867914
1739209874.3691769;-45.120503652039325
1739209874.369186;-38.13080360867914
1739209874.369195;-35.57807855764607
1739209874.369204;-33.981070128970906
1739209874.369213;-38.13080360867914
1739209874.3692222;-38.13080360867914
1739209874.369231;-45.120503652039325
1739209874.36924;-38.13080360867914
1739209874.369249;-38.13080360867914
1739209874.3692582;-33.981070128970906
1739209874.3692672;-33.981070128970956
1739209874.3692763;-38.13080360867914
1739209874.3692853;-38.13080360867914
1739209874.3692944;-38.13080360867914
1739209874.3693035;-38.13080360867914
1739209874.3693125;-45.120503652039325
1739209874.3693216;-45.120503652039325
1739209874.3693306;-38.13080360867914
1739209874.3693397;-26.991370085610722
1739209874.3693488;-31.141103565318915
1739209874.3693578;-38.13080360867914
1739209874.369367;-38.13080360867914
1739209874.3693757;-35.57807855764607
1739209874.3693848;-38.13080360867914
1739209874.3693938;-45.120503652039325
1739209874.369403;-38.13080360867914
1739209874.369412;-38.13080360867914
1739209874.369421;-38.13080360867914
1739209874.36943;-35.57807855764607
1739209874.3694391;-38.13080360867914
1739209874.3694482;-45.120503652039325
1739209874.3694572;-38.13080360867914
1739209874.3694663;-38.13080360867914
1739209874.3694754;-45.120503652039325
1739209874.3694844;-35.57807855764607
1739209874.3694935;-45.120503652039325
1739209874.3695025;-45.120503652039325
1739209874.3695114;-45.120503652039325
1739209874.3695204;-45.120503652039325
1739209874.3695295;-45.120503652039325
1739209874.3695385;-38.13080360867914
1739209874.3695476;-38.13080360867914
1739209874.3695567;-30.49652367304973
1739209874.3695657;-28.992665084841942
1739209874.3695748;-45.120503652039325
1739209874.3695838;-45.120503652039325
1739209874.369593;-45.120503652039325
1739209874.369602;-33.981070128970906
1739209874.369611;-38.13080360867914
1739209874.36962;-45.120503652039325
1739209874.3696291;-45.120503652039325
1739209874.3696382;-33.981070128970906
1739209874.369647;-32.816014438256545
1739209874.369656;-45.120503652039325
1739209874.3696651;-38.13080360867914
1739209874.3696742;-35.57807855764607
1739209874.3696833;-35.57807855764607
1739209874.3696923;-38.13080360867914
1739209874.3697014;-45.120503652039325
1739209874.3697104;-45.120503652039325
1739209874.3697195;-45.120503652039325
1739209874.3697286;-38.13080360867914
1739209874.3697376;-38.13080360867914
1739209874.3697467;-38.13080360867914
1739209874.3697557;-38.13080360867914
1739209874.3697648;-38.13080360867914
1739209874.3697739;-38.13080360867914
1739209874.369783;-31.141103565318915
1739209874.3697917;-45.120503652039325
1739209874.3698008;-38.13080360867914
1739209874.3698099;-38.13080360867914
1739209874.369819;-32.816014438256545
1739209874.369828;-32.816014438256545
1739209874.369837;-33.981070128970906
1739209874.369846;-45.120503652039325
1739209874.3698552;-38.13080360867914
1739209874.3698642;-45.120503652039325
1739209874.3698733;-45.120503652039325
1739209874.3698823;-45.120503652039325
1739209874.3698914;-45.120503652039325
1739209874.3699005;-45.120503652039325
1739209874.3699095;-33.981070128970906
1739209874.3699186;-45.120503652039325
1739209874.3699274;-33.981070128970906
1739209874.3699365;-45.120503652039325
1739209874.3699455;-45.120503652039325
1739209874.3699546;-45.120503652039325
1739209874.3699636;-38.13080360867914
1739209874.3699727;-38.13080360867914
1739209874.3699818;-45.120503652039325
1739209874.3699908;-45.120503652039325
1739209874.37;-38.13080360867914
1739209874.370009;-35.57807855764607
1739209874.370018;-38.13080360867914
1739209874.370027;-45.120503652039325
1739209874.3700361;-45.120503652039325
1739209874.3700452;-38.13080360867914
1739209874.3700542;-38.13080360867914
1739209874.370063;-38.13080360867914
1739209874.3700721;-38.13080360867914
1739209874.3700812;-45.120503652039325
1739209874.3700902;-45.120503652039325
1739209874.3700993;-38.13080360867914
1739209874.3701084;-45.120503652039325
1739209874.3701174;-45.120503652039325
1739209874.3701265;-45.120503652039325
1739209874.3701355;-45.120503652039325
1739209874.3701446;-38.13080360867914
1739209874.3701537;-38.13080360867914
1739209874.3701627;-45.120503652039325
1739209874.3701718;-45.120503652039325
1739209874.3701808;-35.57807855764607
1739209874.37019;-35.57807855764607
1739209874.3701987;-38.13080360867914
1739209874.3702078;-45.120503652039325
1739209874.3702168;-45.120503652039325
1739209874.370226;-45.120503652039325
1739209874.370235;-38.13080360867914
1739209874.370244;-38.13080360867914
1739209874.370253;-45.120503652039325
1739209874.3702621;-45.120503652039325
1739209874.3702712;-45.120503652039325
1739209874.3702803;-45.120503652039325
1739209874.3702893;-38.13080360867914
1739209874.3702984;-33.981070128970906
1739209874.3703074;-45.120503652039325
1739209874.3703165;-45.120503652039325
1739209874.3703256;-35.57807855764607
1739209874.3703346;-38.13080360867914
1739209874.3703434;-45.120503652039325
1739209874.3703525;-35.57807855764607
1739209874.3703616;-45.120503652039325
1739209874.3703706;-45.120503652039325
1739209874.3703797;-45.120503652039325
1739209874.3703887;-45.120503652039325
1739209874.3703978;-45.120503652039325
1739209874.3704069;-45.120503652039325
1739209874.370416;-33.981070128970906
1739209874.370425;-45.120503652039325
1739209874.370434;-45.120503652039325
1739209874.370443;-45.120503652039325
1739209874.3704522;-38.13080360867914
1739209874.3704612;-45.120503652039325
1739209874.3704703;-38.13080360867914
1739209874.370479;-32.816014438256545
1739209874.3704882;-38.13080360867914
1739209874.3704972;-45.120503652039325
1739209874.3705063;-33.981070128970906
1739209874.3705153;-32.816014438256545
1739209874.3705244;-35.57807855764607
1739209874.3705335;-38.13080360867914
1739209874.3705425;-45.120503652039325
1739209874.3705516;-33.981070128970906
1739209874.3705606;-45.120503652039325
1739209874.3705697;-45.120503652039325
1739209874.3705788;-45.120503652039325
1739209874.3705878;-45.120503652039325
1739209874.370597;-38.13080360867914
1739209874.370606;-45.120503652039325
1739209874.3706148;-45.120503652039325
1739209874.3706238;-45.120503652039325
1739209874.370633;-38.13080360867914
1739209874.370642;-45.120503652039325
1739209874.370651;-38.13080360867914
1739209874.37066;-32.816014438256545
1739209874.3706691;-45.120503652039325
1739209874.3706782;-45.120503652039325
1739209874.3706872;-38.13080360867914
1739209874.3706963;-38.13080360867914
1739209874.3707054;-38.13080360867914
1739209874.3707144;-45.120503652039325
1739209874.3707235;-45.120503652039325
1739209874.3707325;-26.991370085610736
1739209874.3707416;-35.57807855764607
1739209874.3707507;-45.120503652039325
1739209874.3707595;-38.13080360867914
1739209874.3707685;-32.816014438256545
1739209874.3707776;-45.120503652039325
1739209874.3707867;-45.120503652039325
1739209874.3707957;-45.120503652039325
1739209874.3708048;-35.57807855764607
1739209874.3708138;-38.13080360867914
1739209874.370823;-38.13080360867914
1739209874.370832;-45.120503652039325
1739209874.370841;-45.120503652039325
1739209874.37085;-38.13080360867914
1739209874.3708591;-45.120503652039325
1739209874.3708682;-38.13080360867914
1739209874.3708773;-31.141103565318893
1739209874.3708863;-38.13080360867914
1739209874.3708951;-38.13080360867914
1739209874.3709042;-33.981070128970906
1739209874.3709133;-38.13080360867914
1739209874.3709223;-45.120503652039325
1739209874.3709314;-45.120503652039325
1739209874.3709404;-45.120503652039325
1739209874.3709495;-45.120503652039325
1739209874.3709586;-45.120503652039325
1739209874.3709676;-45.120503652039325
1739209874.3709767;-38.13080360867914
1739209874.3709857;-35.57807855764607
1739209874.3709948;-38.13080360867914
1739209874.3710039;-38.13080360867914
1739209874.371013;-45.120503652039325
1739209874.371022;-45.120503652039325
1739209874.3710308;-45.120503652039325
1739209874.3710399;-38.13080360867914
1739209874.371049;-38.13080360867914
1739209874.371058;-45.120503652039325
1739209874.371067;-38.13080360867914
1739209874.371076;-38.13080360867914
1739209874.3710852;-38.13080360867914
1739209874.3710942;-32.816014438256545
1739209874.3711033;-38.13080360867914
1739209874.3711123;-45.120503652039325
1739209874.3711214;-38.13080360867914
1739209874.3711305;-31.141103565318893
1739209874.3711395;-38.13080360867914
1739209874.3711486;-45.120503652039325
1739209874.3711576;-38.13080360867914
1739209874.3711665;-45.120503652039325
1739209874.3711755;-38.13080360867914
1739209874.3711846;-45.120503652039325
1739209874.3711936;-45.120503652039325
1739209874.3712027;-38.13080360867914
1739209874.3712118;-35.57807855764607
1739209874.3712208;-38.13080360867914
1739209874.37123;-38.13080360867914
1739209874.371239;-35.57807855764607
1739209874.371248;-38.13080360867914
1739209874.371257;-45.120503652039325
1739209874.3712661;-45.120503652039325
1739209874.3712752;-45.120503652039325
1739209874.3712842;-45.120503652039325
1739209874.3712933;-45.120503652039325
1739209874.3713024;-45.120503652039325
1739209874.3713112;-38.13080360867914
1739209874.3713202;-38.13080360867914
1739209874.3713293;-45.120503652039325
1739209874.3713384;-38.13080360867914
1739209874.3713474;-32.816014438256545
1739209874.3713565;-35.57807855764607
1739209874.3713655;-45.120503652039325
1739209874.3713746;-38.13080360867914
1739209874.3713837;-35.57807855764607
1739209874.3713927;-33.981070128970906
1739209874.3714018;-38.13080360867914
1739209874.3714108;-38.13080360867914
1739209874.37142;-35.57807855764607
1739209874.371429;-38.13080360867914
1739209874.371438;-38.13080360867914
1739209874.3714468;-38.13080360867914
1739209874.371456;-38.13080360867914
1739209874.371465;-45.120503652039325
1739209874.371474;-45.120503652039325
1739209874.371483;-45.120503652039325
1739209874.3714921;-45.120503652039325
1739209874.3715012;-45.120503652039325
1739209874.3715103;-45.120503652039325
1739209874.3715193;-38.13080360867914
1739209874.3715284;-45.120503652039325
1739209874.3715374;-33.981070128970906
1739209874.3715465;-45.120503652039325
1739209874.3715556;-45.120503652039325
1739209874.3715646;-35.57807855764607
1739209874.3715737;-33.981070128970906
1739209874.3715825;-45.120503652039325
1739209874.3715916;-45.120503652039325
1739209874.3716006;-38.13080360867914
1739209874.3716097;-31.14110356531892
1739209874.3716187;-38.13080360867914
1739209874.3716278;-38.13080360867914
1739209874.3716369;-35.57807855764607
1739209874.371646;-38.13080360867914
1739209874.371655;-38.13080360867914
1739209874.371664;-38.13080360867914
1739209874.371673;-45.120503652039325
1739209874.3716822;-31.141103565318915
1739209874.3716912;-32.816014438256545
1739209874.3717003;-38.13080360867914
1739209874.3717093;-35.57807855764607
1739209874.3717184;-45.120503652039325
1739209874.3717272;-45.120503652039325
1739209874.3717363;-33.981070128970906
1739209874.3717453;-35.57807855764607
1739209874.3717544;-33.981070128970906
1739209874.3717635;-38.13080360867914
1739209874.3717725;-45.120503652039325
1739209874.3717816;-38.13080360867914
1739209874.3717906;-32.816014438256545
1739209874.3717997;-45.120503652039325
1739209874.3718088;-45.120503652039325
1739209874.3718178;-32.816014438256545
1739209874.371827;-32.81601443825658
1739209874.371836;-38.13080360867914
1739209874.371845;-38.13080360867914
1739209874.371854;-45.120503652039325
1739209874.371863;-38.13080360867914
1739209874.371872;-38.13080360867914
1739209874.371881;-45.120503652039325
1739209874.37189;-45.120503652039325
1739209874.3718991;-31.141103565318915
1739209874.3719082;-32.816014438256545
1739209874.3719172;-38.13080360867914
1739209874.3719263;-33.981070128970906
1739209874.3719354;-45.120503652039325
1739209874.3719444;-45.120503652039325
1739209874.3719535;-38.13080360867914
1739209874.3719625;-32.816014438256545
1739209874.3719716;-38.13080360867914
1739209874.3719807;-38.13080360867914
1739209874.3719897;-32.816014438256545
1739209874.3719985;-35.57807855764607
1739209874.3720076;-38.13080360867914
1739209874.3720167;-45.120503652039325
1739209874.3720257;-45.120503652039325
1739209874.3720348;-45.120503652039325
1739209874.3720438;-45.120503652039325
1739209874.372053;-38.13080360867914
1739209874.372062;-38.13080360867914
1739209874.372071;-45.120503652039325
1739209874.37208;-45.120503652039325
1739209874.3720891;-32.816014438256545
1739209874.3720982;-45.120503652039325
1739209874.3721073;-45.120503652039325
1739209874.3721163;-31.141103565318915
1739209874.3721254;-38.13080360867914
1739209874.3721342;-45.120503652039325
1739209874.3721433;-35.57807855764607
1739209874.3721523;-38.13080360867914
1739209874.3721614;-45.120503652039325
1739209874.3721704;-38.13080360867914
1739209874.3721795;-38.13080360867914
1739209874.3721886;-38.13080360867914
1739209874.3721976;-45.120503652039325
1739209874.3722067;-45.120503652039325
1739209874.3722157;-38.13080360867914
1739209874.3722248;-38.13080360867914
1739209874.3722339;-38.13080360867914
1739209874.372243;-38.13080360867914
1739209874.372252;-45.120503652039325
1739209874.372261;-38.13080360867914
1739209874.37227;-32.816014438256545
1739209874.372279;-45.120503652039325
1739209874.372288;-45.120503652039325
1739209874.372297;-38.13080360867914
1739209874.372306;-38.13080360867914
1739209874.3723152;-45.120503652039325
1739209874.3723242;-38.13080360867914
1739209874.3723333;-33.981070128970906
1739209874.3723423;-45.120503652039325
1739209874.3723514;-45.120503652039325
1739209874.3723605;-45.120503652039325
1739209874.3723695;-38.13080360867914
1739209874.3723786;-45.120503652039325
1739209874.3723876;-38.13080360867914
1739209874.3723967;-33.981070128970906
1739209874.3724058;-45.120503652039325
1739209874.3724146;-33.981070128970906
1739209874.3724236;-38.13080360867914
1739209874.3724327;-45.120503652039325
1739209874.3724418;-45.120503652039325
1739209874.3724508;-33.981070128970906
1739209874.37246;-38.13080360867914
1739209874.372469;-45.120503652039325
1739209874.372478;-35.57807855764607
1739209874.372487;-32.816014438256545
1739209874.3724961;-38.13080360867914
1739209874.3725052;-38.13080360867914
1739209874.3725142;-38.13080360867914
1739209874.3725233;-45.120503652039325
1739209874.3725324;-45.120503652039325
1739209874.3725414;-45.120503652039325
1739209874.3725502;-38.13080360867914
1739209874.3725593;-38.13080360867914
1739209874.3725684;-38.13080360867914
1739209874.3725774;-32.816014438256545
1739209874.3725865;-38.13080360867914
1739209874.3725955;-38.13080360867914
1739209874.3726046;-38.13080360867914
1739209874.3726137;-38.13080360867914
1739209874.3726227;-38.13080360867914
1739209874.3726318;-28.58837851428586
1739209874.3726408;-28.58837851428586
1739209874.37265;-38.13080360867914
1739209874.372659;-38.13080360867914
1739209874.372668;-32.816014438256545
1739209874.372677;-33.981070128970906
1739209874.372686;-45.120503652039325
1739209874.372695;-38.13080360867914
1739209874.372704;-38.13080360867914
1739209874.372713;-45.120503652039325
1739209874.3727221;-45.120503652039325
1739209874.3727312;-45.120503652039325
1739209874.3727403;-45.120503652039325
1739209874.3727493;-45.120503652039325
1739209874.3727584;-38.13080360867914
1739209874.3727674;-45.120503652039325
1739209874.3727765;-45.120503652039325
1739209874.3727856;-38.13080360867914
1739209874.3727946;-35.57807855764607
1739209874.3728037;-38.13080360867914
1739209874.3728127;-45.120503652039325
1739209874.3728218;-45.120503652039325
1739209874.3728306;-38.13080360867914
1739209874.3728397;-38.13080360867914
1739209874.3728487;-33.981070128970906
1739209874.3728578;-28.992665084841942
1739209874.3728669;-45.120503652039325
1739209874.372876;-38.13080360867914
1739209874.372885;-38.13080360867914
1739209874.372894;-38.13080360867914
1739209874.372903;-38.13080360867914
1739209874.3729122;-33.981070128970906
1739209874.3729212;-38.13080360867914
1739209874.3729303;-33.981070128970906
1739209874.3729393;-45.120503652039325
1739209874.3729484;-45.120503652039325
1739209874.3729575;-45.120503652039325
1739209874.3729663;-45.120503652039325
1739209874.3729753;-35.57807855764607
1739209874.3729844;-38.13080360867914
1739209874.3729935;-45.120503652039325
1739209874.3730025;-38.13080360867914
1739209874.3730116;-38.13080360867914
1739209874.3730206;-38.13080360867914
1739209874.3730297;-38.13080360867914
1739209874.3730388;-38.13080360867914
1739209874.3730478;-38.13080360867914
1739209874.373057;-45.120503652039325
1739209874.373066;-45.120503652039325
1739209874.373075;-33.981070128970906
1739209874.373084;-38.13080360867914
1739209874.3730931;-35.57807855764607
1739209874.373102;-45.120503652039325
1739209874.373111;-35.57807855764607
1739209874.37312;-33.981070128970906
1739209874.3731291;-38.13080360867914
1739209874.3731382;-45.120503652039325
1739209874.3731472;-38.13080360867914
1739209874.3731563;-35.57807855764607
1739209874.3731654;-35.57807855764607
1739209874.3731744;-38.13080360867914
1739209874.3731835;-45.120503652039325
1739209874.3731925;-38.13080360867914
1739209874.3732016;-38.13080360867914
1739209874.3732107;-45.120503652039325
1739209874.3732197;-33.981070128970906
1739209874.3732288;-32.816014438256545
1739209874.3732378;-38.13080360867914
1739209874.3732467;-45.120503652039325
1739209874.3732557;-45.120503652039325
1739209874.3732648;-45.120503652039325
1739209874.3732738;-45.120503652039325
1739209874.373283;-45.120503652039325
1739209874.373292;-38.13080360867914
1739209874.373301;-38.13080360867914
1739209874.37331;-45.120503652039325
1739209874.3733191;-38.13080360867914
1739209874.3733282;-38.13080360867914
1739209874.3733373;-45.120503652039325
1739209874.3733463;-45.120503652039325
1739209874.3733554;-45.120503652039325
1739209874.3733644;-45.120503652039325
1739209874.3733735;-45.120503652039325
1739209874.3733823;-45.120503652039325
1739209874.3733914;-45.120503652039325
1739209874.3734004;-38.13080360867914
1739209874.3734095;-38.13080360867914
1739209874.3734186;-38.13080360867914
1739209874.3734276;-45.120503652039325
1739209874.3734367;-33.981070128970906
1739209874.3734457;-38.13080360867914
1739209874.3734548;-45.120503652039325
1739209874.3734639;-45.120503652039325
1739209874.373473;-33.981070128970906
1739209874.373482;-38.13080360867914
1739209874.373491;-45.120503652039325
1739209874.3735;-45.120503652039325
1739209874.3735092;-38.13080360867914
1739209874.373518;-38.13080360867914
1739209874.373527;-45.120503652039325
1739209874.373536;-45.120503652039325
1739209874.3735452;-45.120503652039325
1739209874.3735542;-45.120503652039325
1739209874.3735633;-38.13080360867914
1739209874.3735723;-38.13080360867914
1739209874.3735814;-45.120503652039325
1739209874.3735905;-45.120503652039325
1739209874.3735995;-33.981070128970906
1739209874.3736086;-45.120503652039325
1739209874.3736176;-38.13080360867914
1739209874.3736267;-38.13080360867914
1739209874.3736358;-45.120503652039325
1739209874.3736448;-45.120503652039325
1739209874.3736537;-31.141103565318915
1739209874.3736627;-27.8777449560314
1739209874.3736718;-38.13080360867914
1739209874.3736808;-45.120503652039325
1739209874.37369;-38.13080360867914
1739209874.373699;-31.141103565318893
1739209874.373708;-38.13080360867914
1739209874.373717;-45.120503652039325
1739209874.3737261;-45.120503652039325
1739209874.3737352;-45.120503652039325
1739209874.3737442;-45.120503652039325
1739209874.3737533;-38.13080360867914
1739209874.3737624;-45.120503652039325
1739209874.3737714;-45.120503652039325
1739209874.3737805;-38.13080360867914
1739209874.3737895;-35.57807855764607
1739209874.3737984;-38.13080360867914
1739209874.3738074;-45.120503652039325
1739209874.3738165;-38.13080360867914
1739209874.3738256;-45.120503652039325
1739209874.3738346;-38.13080360867914
1739209874.3738437;-35.57807855764607
1739209874.3738527;-35.57807855764607
1739209874.3738618;-45.120503652039325
1739209874.3738708;-33.981070128970906
1739209874.37388;-26.991370085610736
1739209874.373889;-38.13080360867914
1739209874.373898;-45.120503652039325
1739209874.373907;-38.13080360867914
1739209874.3739161;-32.816014438256545
1739209874.3739252;-45.120503652039325
1739209874.373934;-45.120503652039325
1739209874.373943;-45.120503652039325
1739209874.3739522;-45.120503652039325
1739209874.3739612;-38.13080360867914
1739209874.3739703;-32.816014438256545
1739209874.3739793;-45.120503652039325
1739209874.3739884;-45.120503652039325
1739209874.3739974;-33.981070128970906
1739209874.3740065;-45.120503652039325
1739209874.3740156;-45.120503652039325
1739209874.3740246;-45.120503652039325
1739209874.3740337;-38.13080360867914
1739209874.3740427;-45.120503652039325
1739209874.3740518;-45.120503652039325
1739209874.3740609;-45.120503652039325
1739209874.3740697;-38.13080360867914
1739209874.3740788;-45.120503652039325
1739209874.3740878;-45.120503652039325
1739209874.3740969;-31.141103565318893
1739209874.374106;-38.13080360867914
1739209874.374115;-45.120503652039325
1739209874.374124;-45.120503652039325
1739209874.374133;-35.57807855764607
1739209874.3741422;-45.120503652039325
1739209874.3741512;-38.13080360867914
1739209874.3741603;-38.13080360867914
1739209874.3741693;-45.120503652039325
1739209874.3741784;-38.13080360867914
1739209874.3741875;-45.120503652039325
1739209874.3741965;-45.120503652039325
1739209874.3742056;-45.120503652039325
1739209874.3742144;-38.13080360867914
1739209874.3742235;-35.57807855764607
1739209874.3742325;-45.120503652039325
1739209874.3742416;-45.120503652039325
1739209874.3742507;-45.120503652039325
1739209874.3742597;-45.120503652039325
1739209874.3742688;-38.13080360867914
1739209874.3742778;-45.120503652039325
1739209874.374287;-38.13080360867914
1739209874.374296;-38.13080360867914
1739209874.374305;-38.13080360867914
1739209874.374314;-38.13080360867914
1739209874.3743231;-45.120503652039325
1739209874.3743322;-38.13080360867914
1739209874.3743412;-38.13080360867914
1739209874.37435;-38.13080360867914
1739209874.3743591;-38.13080360867914
1739209874.3743682;-38.13080360867914
1739209874.3743773;-45.120503652039325
1739209874.3743863;-45.120503652039325
1739209874.3743954;-38.13080360867914
1739209874.3744044;-45.120503652039325
1739209874.3744135;-38.13080360867914
1739209874.3744226;-32.816014438256545
1739209874.3744316;-33.981070128970906
1739209874.3744407;-45.120503652039325
1739209874.3744497;-38.13080360867914
1739209874.3744588;-35.57807855764607
1739209874.3744678;-38.13080360867914
1739209874.374477;-38.13080360867914
1739209874.3744857;-38.13080360867914
1739209874.3744948;-38.13080360867914
1739209874.3745039;-45.120503652039325
1739209874.374513;-38.13080360867914
1739209874.374522;-38.13080360867914
1739209874.374531;-38.13080360867914
1739209874.37454;-30.49652367304973
1739209874.3745492;-35.57807855764607
1739209874.3745582;-45.120503652039325
1739209874.3745673;-38.13080360867914
1739209874.3745763;-38.13080360867914
1739209874.3745854;-38.13080360867914
1739209874.3745944;-33.981070128970906
1739209874.3746035;-38.13080360867914
1739209874.3746126;-28.992665084841942
1739209874.3746214;-45.120503652039325
1739209874.3746305;-33.981070128970906
1739209874.3746395;-35.57807855764607
1739209874.3746486;-33.981070128970906
1739209874.3746576;-45.120503652039325
1739209874.3746667;-38.13080360867914
1739209874.3746758;-38.13080360867914
1739209874.3746848;-38.13080360867914
1739209874.3746939;-45.120503652039325
1739209874.374703;-38.13080360867914
1739209874.374712;-38.13080360867914
1739209874.374721;-45.120503652039325
1739209874.37473;-38.13080360867914
1739209874.3747392;-35.57807855764607
1739209874.3747482;-38.13080360867914
1739209874.3747573;-33.981070128970906
1739209874.374766;-38.13080360867914
1739209874.3747752;-38.13080360867914
1739209874.3747842;-45.120503652039325
1739209874.3747933;-38.13080360867914
1739209874.3748024;-45.120503652039325
1739209874.3748114;-38.13080360867914
1739209874.3748205;-45.120503652039325
1739209874.3748295;-27.877744956031414
1739209874.3748386;-45.120503652039325
1739209874.3748477;-33.981070128970906
1739209874.3748567;-35.57807855764607
1739209874.3748658;-33.981070128970906
1739209874.3748748;-45.120503652039325
1739209874.374884;-45.120503652039325
1739209874.374893;-38.13080360867914
1739209874.3749018;-33.981070128970906
1739209874.3749108;-38.13080360867914
1739209874.37492;-38.13080360867914
1739209874.374929;-45.120503652039325
1739209874.374938;-38.13080360867914
1739209874.374947;-45.120503652039325
1739209874.3749561;-45.120503652039325
1739209874.3749652;-45.120503652039325
1739209874.3749743;-38.13080360867914
1739209874.3749833;-38.13080360867914
1739209874.3749924;-38.13080360867914
1739209874.3750014;-45.120503652039325
1739209874.3750105;-31.141103565318915
1739209874.3750196;-32.816014438256545
1739209874.3750286;-38.13080360867914
1739209874.3750374;-45.120503652039325
1739209874.3750465;-38.13080360867914
1739209874.3750556;-45.120503652039325
1739209874.3750646;-38.13080360867914
1739209874.3750737;-32.816014438256545
1739209874.3750827;-33.981070128970906
1739209874.3750918;-45.120503652039325
1739209874.3751009;-38.13080360867914
1739209874.37511;-38.13080360867914
1739209874.375119;-45.120503652039325
1739209874.375128;-45.120503652039325
1739209874.375137;-45.120503652039325
1739209874.3751462;-45.120503652039325
1739209874.3751552;-45.120503652039325
