CAN Message; 0x39:02146403dd1a9af1
1739209829.0637994;-38.13080360867914
1739209829.063807;-38.13080360867914
1739209829.0638144;-45.120503652039325
1739209829.0638218;-45.120503652039325
1739209829.0638292;-45.120503652039325
1739209829.0638366;-45.120503652039325
1739209829.063844;-33.981070128970906
1739209829.0638514;-35.57807855764607
1739209829.063859;-38.13080360867914
1739209829.0638664;-45.120503652039325
1739209829.0638738;-45.120503652039325
1739209829.0638812;-45.120503652039325
1739209829.0638885;-45.120503652039325
1739209829.063896;-35.57807855764607
1739209829.0639033;-38.13080360867914
1739209829.063911;-45.120503652039325
1739209829.0639184;-38.13080360867914
1739209829.0639257;-45.120503652039325
1739209829.0639331;-38.13080360867914
1739209829.0639405;-38.13080360867914
1739209829.063948;-38.13080360867914
1739209829.0639553;-38.13080360867914
1739209829.063963;-38.13080360867914
1739209829.0639703;-38.13080360867914
1739209829.0639777;-45.120503652039325
1739209829.063985;-45.120503652039325
1739209829.0639925;-38.13080360867914
1739209829.064;-38.13080360867914
1739209829.0640073;-38.13080360867914
1739209829.064015;-45.120503652039325
1739209829.0640223;-33.981070128970906
1739209829.0640297;-30.49652367304973
1739209829.064037;-45.120503652039325
1739209829.0640445;-45.120503652039325
1739209829.0640519;-32.816014438256545
1739209829.0640595;-38.13080360867914
1739209829.064067;-38.13080360867914
1739209829.0640743;-38.13080360867914
1739209829.0640817;-38.13080360867914
1739209829.064089;-38.13080360867914
1739209829.0640965;-38.13080360867914
1739209829.0641038;-38.13080360867914
1739209829.0641115;-38.13080360867914
1739209829.0641189;-35.57807855764607
1739209829.0641263;-38.13080360867914
1739209829.0641336;-45.120503652039325
1739209829.064141;-31.141103565318915
1739209829.0641484;-30.49652367304973
1739209829.0641558;-45.120503652039325
1739209829.0641634;-38.13080360867914
1739209829.0641708;-35.57807855764607
1739209829.0641782;-45.120503652039325
1739209829.0641856;-38.13080360867914
1739209829.064193;-45.120503652039325
1739209829.0642004;-45.120503652039325
1739209829.0642078;-38.13080360867914
1739209829.0642154;-38.13080360867914
1739209829.0642228;-45.120503652039325
1739209829.0642302;-33.981070128970906
1739209829.0642376;-45.120503652039325
1739209829.064245;-45.120503652039325
1739209829.0642524;-38.13080360867914
1739209829.0642598;-45.120503652039325
1739209829.0642674;-45.120503652039325
1739209829.0642748;-45.120503652039325
1739209829.0642822;-38.13080360867914
1739209829.0642896;-38.13080360867914
1739209829.064297;-45.120503652039325
1739209829.0643044;-38.13080360867914
1739209829.0643117;-45.120503652039325
1739209829.0643194;-38.13080360867914
1739209829.0643268;-38.13080360867914
1739209829.0643342;-45.120503652039325
1739209829.0643415;-35.57807855764607
1739209829.064349;-45.120503652039325
1739209829.0643563;-45.120503652039325
1739209829.0643637;-45.120503652039325
1739209829.0643713;-45.120503652039325
1739209829.0643787;-45.120503652039325
1739209829.0643861;-45.120503652039325
1739209829.0643935;-45.120503652039325
1739209829.064401;-45.120503652039325
1739209829.0644083;-45.120503652039325
1739209829.064416;-35.57807855764607
1739209829.0644233;-38.13080360867914
1739209829.0644307;-45.120503652039325
1739209829.064438;-38.13080360867914
1739209829.0644455;-35.57807855764607
1739209829.064453;-38.13080360867914
1739209829.0644603;-45.120503652039325
1739209829.064468;-38.13080360867914
1739209829.0644753;-38.13080360867914
1739209829.0644827;-38.13080360867914
1739209829.06449;-45.120503652039325
1739209829.0644975;-38.13080360867914
1739209829.0645049;-38.13080360867914
1739209829.0645123;-45.120503652039325
1739209829.06452;-45.120503652039325
1739209829.0645273;-38.13080360867914
1739209829.0645347;-38.13080360867914
1739209829.064542;-38.13080360867914
1739209829.0645494;-45.120503652039325
1739209829.0645568;-38.13080360867914
1739209829.0645642;-30.49652367304973
1739209829.0645719;-33.981070128970906
1739209829.0645792;-38.13080360867914
1739209829.0645866;-38.13080360867914
1739209829.064594;-38.13080360867914
1739209829.0646014;-33.981070128970906
1739209829.0646088;-45.120503652039325
1739209829.0646162;-38.13080360867914
1739209829.0646238;-38.13080360867914
1739209829.0646312;-45.120503652039325
1739209829.0646386;-45.120503652039325
1739209829.064646;-45.120503652039325
1739209829.0646534;-45.120503652039325
1739209829.0646608;-45.120503652039325
1739209829.0646682;-38.13080360867914
1739209829.0646758;-38.13080360867914
1739209829.0646832;-45.120503652039325
1739209829.0646906;-38.13080360867914
1739209829.064698;-35.57807855764607
1739209829.0647054;-45.120503652039325
1739209829.0647128;-38.13080360867914
1739209829.0647202;-38.13080360867914
1739209829.0647278;-38.13080360867914
1739209829.0647352;-45.120503652039325
1739209829.0647426;-31.141103565318915
1739209829.06475;-28.992665084841942
1739209829.0647573;-45.120503652039325
1739209829.0647647;-45.120503652039325
1739209829.0647721;-38.13080360867914
1739209829.0647798;-38.13080360867914
1739209829.0647871;-45.120503652039325
1739209829.0647945;-38.13080360867914
1739209829.064802;-45.120503652039325
1739209829.0648093;-38.13080360867914
1739209829.0648167;-45.120503652039325
1739209829.0648243;-45.120503652039325
1739209829.0648317;-45.120503652039325
1739209829.0648391;-45.120503652039325
1739209829.0648465;-45.120503652039325
1739209829.064854;-45.120503652039325
1739209829.0648613;-38.13080360867914
1739209829.0648687;-38.13080360867914
1739209829.0648763;-45.120503652039325
1739209829.0648837;-45.120503652039325
1739209829.064891;-38.13080360867914
1739209829.0648985;-38.13080360867914
1739209829.064906;-45.120503652039325
1739209829.0649133;-45.120503652039325
1739209829.0649207;-32.816014438256545
1739209829.0649283;-38.13080360867914
1739209829.0649357;-45.120503652039325
1739209829.064943;-38.13080360867914
1739209829.0649505;-35.57807855764607
1739209829.0649579;-38.13080360867914
1739209829.0649652;-45.120503652039325
1739209829.0649726;-38.13080360867914
1739209829.0649803;-38.13080360867914
1739209829.0649877;-35.57807855764607
1739209829.064995;-45.120503652039325
1739209829.0650024;-45.120503652039325
1739209829.0650098;-45.120503652039325
1739209829.0650172;-45.120503652039325
1739209829.0650246;-45.120503652039325
1739209829.0650322;-38.13080360867914
1739209829.0650396;-33.981070128970906
1739209829.065047;-27.267205301931607
1739209829.0650544;-45.120503652039325
1739209829.0650618;-45.120503652039325
1739209829.0650692;-45.120503652039325
1739209829.0650766;-38.13080360867914
1739209829.0650842;-38.13080360867914
1739209829.0650916;-38.13080360867914
1739209829.065099;-38.13080360867914
1739209829.0651064;-38.13080360867914
1739209829.0651138;-45.120503652039325
1739209829.0651212;-45.120503652039325
1739209829.0651286;-38.13080360867914
1739209829.0651362;-38.13080360867914
1739209829.0651436;-45.120503652039325
1739209829.065151;-45.120503652039325
1739209829.0651584;-38.13080360867914
1739209829.0651658;-38.13080360867914
1739209829.0651731;-45.120503652039325
1739209829.0651805;-45.120503652039325
1739209829.0651882;-38.13080360867914
1739209829.0651956;-38.13080360867914
1739209829.065203;-38.13080360867914
1739209829.0652103;-38.13080360867914
1739209829.0652177;-45.120503652039325
1739209829.0652251;-38.13080360867914
1739209829.0652328;-38.13080360867914
1739209829.0652401;-38.13080360867914
1739209829.0652475;-45.120503652039325
1739209829.065255;-33.981070128970906
1739209829.0652623;-32.816014438256545
1739209829.0652697;-45.120503652039325
1739209829.065277;-45.120503652039325
1739209829.0652847;-31.141103565318915
1739209829.0652921;-38.13080360867914
1739209829.0652995;-38.13080360867914
1739209829.065307;-45.120503652039325
1739209829.0653143;-38.13080360867914
1739209829.0653217;-38.13080360867914
1739209829.065329;-38.13080360867914
1739209829.0653367;-45.120503652039325
1739209829.065344;-38.13080360867914
1739209829.0653515;-38.13080360867914
1739209829.0653589;-38.13080360867914
1739209829.0653663;-45.120503652039325
1739209829.0653737;-33.981070128970906
1739209829.065381;-33.981070128970906
1739209829.0653887;-45.120503652039325
1739209829.065396;-38.13080360867914
1739209829.0654035;-38.13080360867914
1739209829.0654109;-45.120503652039325
1739209829.0654182;-38.13080360867914
1739209829.0654256;-35.57807855764607
1739209829.065433;-45.120503652039325
1739209829.0654407;-45.120503652039325
1739209829.065448;-45.120503652039325
1739209829.0654554;-38.13080360867914
1739209829.0654628;-38.13080360867914
1739209829.0654702;-45.120503652039325
1739209829.0654776;-38.13080360867914
1739209829.065485;-38.13080360867914
1739209829.0654926;-38.13080360867914
1739209829.0655;-45.120503652039325
1739209829.0655074;-38.13080360867914
1739209829.0655148;-38.13080360867914
1739209829.0655222;-45.120503652039325
1739209829.0655296;-32.816014438256545
1739209829.065537;-45.120503652039325
1739209829.0655446;-38.13080360867914
1739209829.065552;-45.120503652039325
1739209829.0655594;-45.120503652039325
1739209829.0655668;-38.13080360867914
1739209829.0655742;-38.13080360867914
1739209829.0655816;-32.816014438256545
1739209829.065589;-45.120503652039325
1739209829.0655966;-45.120503652039325
1739209829.065604;-38.13080360867914
1739209829.0656114;-38.13080360867914
1739209829.0656188;-45.120503652039325
1739209829.0656261;-38.13080360867914
1739209829.0656335;-38.13080360867914
1739209829.0656412;-45.120503652039325
1739209829.0656486;-31.141103565318893
1739209829.065656;-45.120503652039325
1739209829.0656633;-45.120503652039325
1739209829.0656707;-45.120503652039325
1739209829.0656781;-33.981070128970906
1739209829.0656855;-38.13080360867914
1739209829.0656931;-38.13080360867914
1739209829.0657005;-35.57807855764607
1739209829.065708;-45.120503652039325
1739209829.0657153;-45.120503652039325
1739209829.0657227;-45.120503652039325
1739209829.06573;-45.120503652039325
1739209829.0657375;-45.120503652039325
1739209829.065745;-45.120503652039325
1739209829.0657525;-45.120503652039325
1739209829.06576;-45.120503652039325
1739209829.0657673;-45.120503652039325
1739209829.0657747;-45.120503652039325
1739209829.065782;-45.120503652039325
1739209829.0657895;-38.13080360867914
1739209829.065797;-35.57807855764607
1739209829.0658045;-45.120503652039325
1739209829.0658119;-35.57807855764607
1739209829.0658193;-38.13080360867914
1739209829.0658267;-31.141103565318893
1739209829.065834;-35.57807855764607
1739209829.0658414;-35.57807855764607
1739209829.065849;-38.13080360867914
1739209829.0658565;-45.120503652039325
1739209829.0658638;-38.13080360867914
1739209829.0658712;-45.120503652039325
1739209829.0658786;-38.13080360867914
1739209829.065886;-33.981070128970956
1739209829.0658934;-45.120503652039325
1739209829.065901;-38.13080360867914
1739209829.0659084;-45.120503652039325
1739209829.0659158;-45.120503652039325
1739209829.0659232;-45.120503652039325
1739209829.0659306;-35.57807855764607
1739209829.065938;-38.13080360867914
1739209829.0659454;-30.49652367304973
1739209829.065953;-35.57807855764607
1739209829.0659604;-35.57807855764607
1739209829.0659678;-38.13080360867914
1739209829.0659752;-38.13080360867914
1739209829.0659826;-38.13080360867914
1739209829.06599;-32.816014438256545
1739209829.0659974;-33.981070128970906
1739209829.066005;-38.13080360867914
1739209829.0660124;-35.57807855764607
1739209829.0660198;-35.57807855764607
1739209829.0660272;-38.13080360867914
1739209829.0660346;-35.57807855764607
1739209829.066042;-45.120503652039325
1739209829.0660496;-45.120503652039325
1739209829.066057;-38.13080360867914
1739209829.0660644;-38.13080360867914
1739209829.0660717;-45.120503652039325
1739209829.0660791;-35.57807855764607
1739209829.0660865;-45.120503652039325
1739209829.066094;-45.120503652039325
1739209829.0661016;-38.13080360867914
1739209829.066109;-45.120503652039325
1739209829.0661163;-38.13080360867914
1739209829.0661237;-28.58837851428586
1739209829.066131;-31.141103565318915
1739209829.0661385;-45.120503652039325
1739209829.066146;-38.13080360867914
1739209829.0661535;-45.120503652039325
1739209829.066161;-45.120503652039325
1739209829.0661683;-38.13080360867914
1739209829.0661757;-35.57807855764607
1739209829.066183;-35.57807855764607
1739209829.0661905;-38.13080360867914
1739209829.0661979;-45.120503652039325
1739209829.0662055;-38.13080360867914
1739209829.066213;-35.57807855764607
1739209829.0662203;-35.57807855764607
1739209829.0662277;-38.13080360867914
1739209829.066235;-38.13080360867914
1739209829.0662425;-38.13080360867914
1739209829.0662498;-38.13080360867914
1739209829.0662575;-38.13080360867914
1739209829.0662649;-45.120503652039325
1739209829.0662723;-45.120503652039325
1739209829.0662796;-38.13080360867914
1739209829.066287;-35.57807855764607
1739209829.0662944;-38.13080360867914
1739209829.0663018;-38.13080360867914
1739209829.0663095;-33.981070128970906
1739209829.0663168;-45.120503652039325
1739209829.0663242;-45.120503652039325
1739209829.0663316;-45.120503652039325
1739209829.066339;-31.141103565318915
1739209829.0663464;-38.13080360867914
1739209829.0663538;-38.13080360867914
1739209829.0663614;-45.120503652039325
1739209829.0663688;-38.13080360867914
1739209829.0663762;-38.13080360867914
1739209829.0663836;-45.120503652039325
1739209829.066391;-45.120503652039325
1739209829.0663984;-38.13080360867914
1739209829.0664058;-35.57807855764607
1739209829.0664134;-38.13080360867914
1739209829.0664208;-45.120503652039325
1739209829.0664282;-45.120503652039325
1739209829.0664356;-45.120503652039325
1739209829.066443;-38.13080360867914
1739209829.0664504;-45.120503652039325
1739209829.066458;-33.981070128970906
1739209829.0664654;-32.816014438256545
1739209829.0664728;-38.13080360867914
1739209829.0664802;-45.120503652039325
1739209829.0664876;-38.13080360867914
1739209829.066495;-35.57807855764607
1739209829.0665023;-45.120503652039325
1739209829.06651;-45.120503652039325
1739209829.0665174;-38.13080360867914
1739209829.0665247;-38.13080360867914
1739209829.0665321;-45.120503652039325
1739209829.0665395;-45.120503652039325
1739209829.066547;-45.120503652039325
1739209829.0665543;-38.13080360867914
1739209829.066562;-38.13080360867914
1739209829.0665693;-38.13080360867914
1739209829.0665767;-45.120503652039325
1739209829.066584;-45.120503652039325
1739209829.0665915;-38.13080360867914
1739209829.066599;-38.13080360867914
1739209829.0666063;-38.13080360867914
1739209829.066614;-38.13080360867914
1739209829.0666213;-38.13080360867914
1739209829.0666287;-45.120503652039325
1739209829.066636;-38.13080360867914
1739209829.0666435;-45.120503652039325
1739209829.0666509;-45.120503652039325
1739209829.0666583;-35.57807855764607
1739209829.066666;-38.13080360867914
1739209829.0666733;-45.120503652039325
1739209829.0666807;-38.13080360867914
1739209829.066688;-45.120503652039325
1739209829.0666955;-38.13080360867914
1739209829.0667028;-45.120503652039325
1739209829.0667102;-38.13080360867914
1739209829.0667179;-35.57807855764607
1739209829.0667253;-38.13080360867914
1739209829.0667326;-45.120503652039325
1739209829.06674;-33.981070128970906
1739209829.0667474;-38.13080360867914
1739209829.0667548;-38.13080360867914
1739209829.0667622;-38.13080360867914
1739209829.0667698;-38.13080360867914
1739209829.0667772;-45.120503652039325
1739209829.0667846;-31.141103565318915
1739209829.066792;-30.49652367304973
1739209829.0667994;-38.13080360867914
1739209829.0668068;-38.13080360867914
1739209829.0668144;-35.57807855764607
1739209829.0668218;-38.13080360867914
1739209829.0668292;-45.120503652039325
1739209829.0668366;-45.120503652039325
1739209829.066844;-45.120503652039325
1739209829.0668514;-38.13080360867914
1739209829.0668588;-38.13080360867914
1739209829.0668664;-38.13080360867914
1739209829.0668738;-45.120503652039325
1739209829.0668812;-38.13080360867914
1739209829.0668886;-38.13080360867914
1739209829.066896;-45.120503652039325
1739209829.0669034;-31.141103565318915
1739209829.0669107;-27.8777449560314
1739209829.0669184;-38.13080360867914
1739209829.0669258;-45.120503652039325
1739209829.0669332;-38.13080360867914
1739209829.0669405;-35.57807855764607
1739209829.066948;-38.13080360867914
1739209829.0669553;-35.57807855764607
1739209829.0669627;-38.13080360867914
1739209829.0669703;-45.120503652039325
1739209829.0669777;-38.13080360867914
1739209829.0669851;-45.120503652039325
1739209829.0669925;-45.120503652039325
1739209829.067;-45.120503652039325
1739209829.0670073;-45.120503652039325
1739209829.0670147;-32.816014438256545
1739209829.0670223;-45.120503652039325
1739209829.0670297;-33.981070128970956
1739209829.067037;-38.13080360867914
1739209829.0670445;-45.120503652039325
1739209829.067052;-45.120503652039325
1739209829.0670593;-45.120503652039325
1739209829.0670667;-38.13080360867914
1739209829.0670743;-38.13080360867914
1739209829.0670817;-35.57807855764607
1739209829.067089;-26.991370085610736
1739209829.0670965;-38.13080360867914
1739209829.0671039;-45.120503652039325
1739209829.0671113;-33.981070128970906
1739209829.0671186;-38.13080360867914
1739209829.0671263;-45.120503652039325
1739209829.0671337;-32.816014438256545
1739209829.067141;-45.120503652039325
1739209829.0671484;-45.120503652039325
1739209829.0671558;-45.120503652039325
1739209829.0671632;-45.120503652039325
1739209829.0671706;-33.981070128970906
1739209829.0671782;-35.57807855764607
1739209829.0671856;-33.981070128970906
1739209829.067193;-45.120503652039325
1739209829.0672004;-38.13080360867914
1739209829.0672078;-38.13080360867914
1739209829.0672152;-38.13080360867914
1739209829.0672228;-38.13080360867914
1739209829.0672302;-45.120503652039325
1739209829.0672376;-45.120503652039325
1739209829.067245;-45.120503652039325
1739209829.0672524;-45.120503652039325
1739209829.0672598;-38.13080360867914
1739209829.0672672;-35.57807855764607
1739209829.0672748;-45.120503652039325
1739209829.0672822;-45.120503652039325
1739209829.0672896;-38.13080360867914
1739209829.067297;-32.816014438256545
1739209829.0673044;-38.13080360867914
1739209829.0673118;-45.120503652039325
1739209829.0673192;-38.13080360867914
1739209829.0673268;-45.120503652039325
1739209829.0673342;-38.13080360867914
1739209829.0673416;-45.120503652039325
1739209829.067349;-38.13080360867914
1739209829.0673563;-45.120503652039325
1739209829.0673637;-38.13080360867914
1739209829.0673711;-45.120503652039325
1739209829.0673788;-38.13080360867914
1739209829.0673862;-32.816014438256545
1739209829.0673935;-45.120503652039325
1739209829.067401;-45.120503652039325
1739209829.0674083;-38.13080360867914
1739209829.0674157;-45.120503652039325
1739209829.067423;-45.120503652039325
1739209829.0674307;-45.120503652039325
1739209829.0674381;-38.13080360867914
1739209829.0674455;-38.13080360867914
1739209829.067453;-33.981070128970906
1739209829.0674603;-33.981070128970906
1739209829.0674677;-38.13080360867914
1739209829.067475;-35.57807855764607
1739209829.0674827;-38.13080360867914
1739209829.06749;-35.57807855764607
1739209829.0674975;-45.120503652039325
1739209829.067505;-38.13080360867914
1739209829.0675123;-33.981070128970906
1739209829.0675197;-38.13080360867914
1739209829.067527;-38.13080360867914
1739209829.0675347;-45.120503652039325
1739209829.067542;-45.120503652039325
1739209829.0675495;-38.13080360867914
1739209829.0675569;-45.120503652039325
1739209829.0675642;-38.13080360867914
1739209829.0675716;-38.13080360867914
1739209829.067579;-33.981070128970906
1739209829.0675867;-35.57807855764607
1739209829.067594;-38.13080360867914
1739209829.0676014;-45.120503652039325
1739209829.0676088;-45.120503652039325
1739209829.0676162;-38.13080360867914
1739209829.0676236;-35.57807855764607
1739209829.0676312;-38.13080360867914
1739209829.0676386;-45.120503652039325
1739209829.067646;-38.13080360867914
1739209829.0676534;-33.981070128970906
1739209829.0676608;-33.981070128970906
1739209829.0676682;-38.13080360867914
1739209829.0676756;-45.120503652039325
1739209829.0676832;-32.816014438256545
1739209829.0676906;-31.141103565318915
1739209829.067698;-45.120503652039325
1739209829.0677054;-38.13080360867914
1739209829.0677128;-45.120503652039325
1739209829.0677202;-45.120503652039325
1739209829.0677276;-45.120503652039325
1739209829.0677352;-38.13080360867914
1739209829.0677426;-38.13080360867914
1739209829.06775;-30.49652367304973
1739209829.0677574;-45.120503652039325
1739209829.0677648;-38.13080360867914
1739209829.0677722;-35.57807855764607
1739209829.0677795;-38.13080360867914
1739209829.0677872;-35.57807855764607
1739209829.0677946;-38.13080360867914
1739209829.067802;-45.120503652039325
1739209829.0678093;-30.49652367304973
1739209829.0678167;-45.120503652039325
1739209829.0678241;-38.13080360867914
1739209829.0678315;-38.13080360867914
1739209829.0678391;-38.13080360867914
1739209829.0678465;-35.57807855764607
1739209829.067854;-38.13080360867914
1739209829.0678613;-45.120503652039325
1739209829.0678687;-33.981070128970906
1739209829.067876;-38.13080360867914
1739209829.0678835;-45.120503652039325
1739209829.0678911;-45.120503652039325
1739209829.0678985;-38.13080360867914
1739209829.067906;-45.120503652039325
1739209829.0679133;-45.120503652039325
1739209829.0679207;-45.120503652039325
1739209829.067928;-38.13080360867914
1739209829.0679355;-45.120503652039325
1739209829.067943;-38.13080360867914
1739209829.0679505;-45.120503652039325
1739209829.0679579;-45.120503652039325
1739209829.0679653;-45.120503652039325
1739209829.0679727;-38.13080360867914
1739209829.06798;-35.57807855764607
1739209829.0679874;-30.49652367304973
1739209829.067995;-38.13080360867914
1739209829.0680025;-45.120503652039325
1739209829.0680099;-38.13080360867914
1739209829.0680172;-33.981070128970906
1739209829.0680246;-45.120503652039325
1739209829.068032;-38.13080360867914
1739209829.0680397;-38.13080360867914
1739209829.068047;-31.141103565318915
1739209829.0680544;-33.981070128970906
1739209829.0680618;-45.120503652039325
1739209829.0680692;-35.57807855764607
1739209829.0680766;-33.981070128970906
1739209829.068084;-45.120503652039325
1739209829.0680916;-45.120503652039325
1739209829.068099;-33.981070128970906
1739209829.0681064;-35.57807855764607
1739209829.0681138;-45.120503652039325
1739209829.0681212;-38.13080360867914
1739209829.0681286;-38.13080360867914
1739209829.068136;-38.13080360867914
1739209829.0681436;-45.120503652039325
1739209829.068151;-38.13080360867914
1739209829.0681584;-38.13080360867914
1739209829.0681658;-38.13080360867914
1739209829.0681732;-38.13080360867914
1739209829.0681806;-45.120503652039325
1739209829.068188;-45.120503652039325
1739209829.0681956;-45.120503652039325
1739209829.068203;-38.13080360867914
1739209829.0682104;-38.13080360867914
1739209829.0682178;-45.120503652039325
1739209829.0682251;-38.13080360867914
1739209829.0682325;-45.120503652039325
1739209829.06824;-45.120503652039325
1739209829.0682476;-45.120503652039325
1739209829.068255;-33.981070128970906
1739209829.0682623;-38.13080360867914
1739209829.0682697;-38.13080360867914
1739209829.0682771;-45.120503652039325
1739209829.0682845;-45.120503652039325
1739209829.068292;-45.120503652039325
1739209829.0682995;-38.13080360867914
1739209829.068307;-38.13080360867914
1739209829.0683143;-45.120503652039325
1739209829.0683217;-38.13080360867914
1739209829.068329;-38.13080360867914
1739209829.0683365;-38.13080360867914
1739209829.0683439;-33.981070128970906
1739209829.0683515;-30.49652367304973
1739209829.068359;-45.120503652039325
1739209829.0683663;-38.13080360867914
1739209829.0683737;-38.13080360867914
1739209829.068381;-45.120503652039325
1739209829.0683885;-45.120503652039325
1739209829.0683959;-38.13080360867914
1739209829.0684035;-38.13080360867914
1739209829.0684109;-45.120503652039325
1739209829.0684183;-38.13080360867914
1739209829.0684257;-35.57807855764607
1739209829.068433;-38.13080360867914
1739209829.0684404;-45.120503652039325
1739209829.068448;-38.13080360867914
1739209829.0684555;-35.57807855764607
1739209829.0684628;-33.981070128970906
1739209829.0684702;-45.120503652039325
1739209829.0684776;-38.13080360867914
1739209829.068485;-45.120503652039325
1739209829.0684924;-45.120503652039325
1739209829.0685;-45.120503652039325
1739209829.0685074;-45.120503652039325
1739209829.0685148;-38.13080360867914
1739209829.0685222;-38.13080360867914
1739209829.0685296;-45.120503652039325
1739209829.068537;-38.13080360867914
1739209829.0685444;-38.13080360867914
1739209829.068552;-38.13080360867914
1739209829.0685594;-38.13080360867914
1739209829.0685668;-45.120503652039325
1739209829.0685742;-38.13080360867914
1739209829.0685816;-38.13080360867914
1739209829.068589;-38.13080360867914
1739209829.0685964;-45.120503652039325
1739209829.068604;-38.13080360867914
1739209829.0686114;-33.981070128970906
1739209829.0686188;-45.120503652039325
1739209829.0686262;-45.120503652039325
1739209829.0686336;-45.120503652039325
1739209829.068641;-38.13080360867914
1739209829.0686483;-45.120503652039325
1739209829.068656;-38.13080360867914
1739209829.0686634;-45.120503652039325
1739209829.0686707;-38.13080360867914
1739209829.0686781;-38.13080360867914
1739209829.0686855;-45.120503652039325
1739209829.068693;-38.13080360867914
1739209829.0687003;-38.13080360867914
1739209829.068708;-35.57807855764607
1739209829.0687153;-38.13080360867914
1739209829.0687227;-45.120503652039325
1739209829.06873;-38.13080360867914
1739209829.0687375;-30.49652367304973
1739209829.068745;-33.981070128970906
1739209829.0687523;-45.120503652039325
1739209829.06876;-35.57807855764607
1739209829.0687673;-35.57807855764607
1739209829.0687747;-38.13080360867914
1739209829.068782;-45.120503652039325
1739209829.0687895;-35.57807855764607
1739209829.0687969;-38.13080360867914
1739209829.0688043;-38.13080360867914
1739209829.068812;-45.120503652039325
1739209829.0688193;-38.13080360867914
1739209829.0688267;-45.120503652039325
1739209829.068834;-38.13080360867914
1739209829.0688415;-35.57807855764607
