CAN Message; 0x1d3:00002b8409416761
1739209679.955856;-35.57807855764607
1739209679.9558594;-38.13080360867914
1739209679.9558628;-45.120503652039325
1739209679.955866;-45.120503652039325
1739209679.9558694;-45.120503652039325
1739209679.9558728;-45.120503652039325
1739209679.955876;-45.120503652039325
1739209679.9558794;-38.13080360867914
1739209679.9558828;-35.57807855764607
1739209679.9558861;-32.816014438256545
1739209679.9558895;-45.120503652039325
1739209679.955893;-38.13080360867914
1739209679.9558964;-33.981070128970906
1739209679.9558997;-33.981070128970906
1739209679.955903;-45.120503652039325
1739209679.9559064;-45.120503652039325
1739209679.9559097;-45.120503652039325
1739209679.955913;-38.13080360867914
1739209679.9559164;-38.13080360867914
1739209679.9559197;-38.13080360867914
1739209679.955923;-38.13080360867914
1739209679.9559264;-38.13080360867914
1739209679.9559298;-45.120503652039325
1739209679.955933;-38.13080360867914
1739209679.9559367;-35.57807855764607
1739209679.95594;-38.13080360867914
1739209679.9559433;-45.120503652039325
1739209679.9559467;-45.120503652039325
1739209679.95595;-35.57807855764607
1739209679.9559534;-38.13080360867914
1739209679.9559567;-45.120503652039325
1739209679.95596;-38.13080360867914
1739209679.9559634;-38.13080360867914
1739209679.9559667;-33.981070128970906
1739209679.95597;-38.13080360867914
1739209679.9559734;-35.57807855764607
1739209679.955977;-38.13080360867914
1739209679.9559803;-38.13080360867914
1739209679.9559836;-45.120503652039325
1739209679.955987;-45.120503652039325
1739209679.9559903;-38.13080360867914
1739209679.9559937;-38.13080360867914
1739209679.955997;-45.120503652039325
1739209679.9560003;-38.13080360867914
1739209679.9560037;-35.57807855764607
1739209679.956007;-31.141103565318915
1739209679.9560103;-45.120503652039325
1739209679.9560137;-45.120503652039325
1739209679.956017;-38.13080360867914
1739209679.9560206;-38.13080360867914
1739209679.956024;-45.120503652039325
1739209679.9560273;-45.120503652039325
1739209679.9560306;-35.57807855764607
1739209679.956034;-33.981070128970906
1739209679.9560373;-38.13080360867914
1739209679.9560406;-38.13080360867914
1739209679.956044;-35.57807855764607
1739209679.9560473;-33.981070128970906
1739209679.9560506;-38.13080360867914
1739209679.956054;-38.13080360867914
1739209679.9560573;-33.981070128970906
1739209679.956061;-33.981070128970906
1739209679.9560642;-45.120503652039325
1739209679.9560676;-38.13080360867914
1739209679.956071;-45.120503652039325
1739209679.9560742;-45.120503652039325
1739209679.9560776;-45.120503652039325
1739209679.956081;-38.13080360867914
1739209679.9560843;-45.120503652039325
1739209679.9560876;-28.992665084841942
1739209679.956091;-28.58837851428586
1739209679.9560943;-45.120503652039325
1739209679.9560976;-45.120503652039325
1739209679.956101;-33.981070128970906
1739209679.9561045;-38.13080360867914
1739209679.9561079;-38.13080360867914
1739209679.9561112;-45.120503652039325
1739209679.9561145;-45.120503652039325
1739209679.9561179;-33.981070128970956
1739209679.9561212;-45.120503652039325
1739209679.9561245;-45.120503652039325
1739209679.956128;-45.120503652039325
1739209679.9561312;-38.13080360867914
1739209679.9561346;-45.120503652039325
1739209679.956138;-45.120503652039325
1739209679.9561412;-33.981070128970906
1739209679.9561446;-33.981070128970906
1739209679.9561481;-45.120503652039325
1739209679.9561515;-45.120503652039325
1739209679.9561548;-45.120503652039325
1739209679.9561582;-38.13080360867914
1739209679.9561615;-38.13080360867914
1739209679.9561648;-38.13080360867914
1739209679.9561682;-38.13080360867914
1739209679.9561715;-38.13080360867914
1739209679.9561749;-45.120503652039325
1739209679.9561782;-45.120503652039325
1739209679.9561815;-38.13080360867914
1739209679.9561849;-45.120503652039325
1739209679.9561884;-38.13080360867914
1739209679.9561918;-38.13080360867914
1739209679.956195;-45.120503652039325
1739209679.9561985;-45.120503652039325
1739209679.9562018;-45.120503652039325
1739209679.9562051;-45.120503652039325
1739209679.9562085;-45.120503652039325
1739209679.9562118;-38.13080360867914
1739209679.9562151;-38.13080360867914
1739209679.9562185;-45.120503652039325
1739209679.9562218;-35.57807855764607
1739209679.9562252;-38.13080360867914
1739209679.9562285;-38.13080360867914
1739209679.956232;-35.57807855764607
1739209679.9562354;-33.981070128970906
1739209679.9562387;-45.120503652039325
1739209679.956242;-38.13080360867914
1739209679.9562454;-35.57807855764607
1739209679.9562488;-38.13080360867914
1739209679.956252;-45.120503652039325
1739209679.9562554;-38.13080360867914
1739209679.9562588;-38.13080360867914
1739209679.956262;-38.13080360867914
1739209679.9562654;-38.13080360867914
1739209679.9562688;-38.13080360867914
1739209679.9562721;-35.57807855764607
1739209679.9562757;-38.13080360867914
1739209679.956279;-45.120503652039325
1739209679.9562824;-45.120503652039325
1739209679.9562857;-35.57807855764607
1739209679.956289;-38.13080360867914
1739209679.9562924;-45.120503652039325
1739209679.9562957;-38.13080360867914
1739209679.956299;-38.13080360867914
1739209679.9563024;-38.13080360867914
1739209679.9563057;-45.120503652039325
1739209679.956309;-38.13080360867914
1739209679.9563124;-32.816014438256545
1739209679.956316;-38.13080360867914
1739209679.9563193;-45.120503652039325
1739209679.9563227;-45.120503652039325
1739209679.956326;-35.57807855764607
1739209679.9563293;-45.120503652039325
1739209679.9563327;-38.13080360867914
1739209679.956336;-35.57807855764607
1739209679.9563394;-35.57807855764607
1739209679.9563427;-38.13080360867914
1739209679.956346;-45.120503652039325
1739209679.9563494;-35.57807855764607
1739209679.9563527;-38.13080360867914
1739209679.956356;-31.141103565318915
1739209679.9563596;-45.120503652039325
1739209679.956363;-45.120503652039325
1739209679.9563663;-45.120503652039325
1739209679.9563696;-45.120503652039325
1739209679.956373;-38.13080360867914
1739209679.9563763;-45.120503652039325
1739209679.9563797;-38.13080360867914
1739209679.956383;-38.13080360867914
1739209679.9563863;-38.13080360867914
1739209679.9563897;-33.981070128970906
1739209679.956393;-35.57807855764607
1739209679.9563963;-33.981070128970906
1739209679.9563997;-45.120503652039325
1739209679.9564033;-35.57807855764607
1739209679.9564066;-38.13080360867914
1739209679.95641;-45.120503652039325
1739209679.9564133;-45.120503652039325
1739209679.9564166;-38.13080360867914
1739209679.95642;-35.57807855764607
1739209679.9564233;-45.120503652039325
1739209679.9564266;-38.13080360867914
1739209679.95643;-38.13080360867914
1739209679.9564333;-35.57807855764607
1739209679.9564366;-45.120503652039325
1739209679.95644;-45.120503652039325
1739209679.9564435;-38.13080360867914
1739209679.956447;-45.120503652039325
1739209679.9564502;-45.120503652039325
1739209679.9564536;-32.816014438256545
1739209679.956457;-33.981070128970906
1739209679.9564602;-45.120503652039325
1739209679.9564636;-45.120503652039325
1739209679.956467;-33.981070128970906
1739209679.9564703;-31.141103565318915
1739209679.9564736;-45.120503652039325
1739209679.956477;-45.120503652039325
1739209679.9564803;-33.981070128970906
1739209679.9564836;-45.120503652039325
1739209679.9564872;-45.120503652039325
1739209679.9564905;-38.13080360867914
1739209679.9564939;-38.13080360867914
1739209679.9564972;-31.14110356531892
1739209679.9565005;-38.13080360867914
1739209679.9565039;-45.120503652039325
1739209679.9565072;-35.57807855764607
1739209679.9565105;-38.13080360867914
1739209679.956514;-38.13080360867914
1739209679.9565172;-45.120503652039325
1739209679.9565206;-38.13080360867914
1739209679.956524;-28.992665084841942
1739209679.9565272;-45.120503652039325
1739209679.9565308;-38.13080360867914
1739209679.9565341;-38.13080360867914
1739209679.9565375;-38.13080360867914
1739209679.9565408;-38.13080360867914
1739209679.9565442;-33.981070128970906
1739209679.9565475;-45.120503652039325
1739209679.9565508;-32.816014438256545
1739209679.9565542;-38.13080360867914
1739209679.9565575;-45.120503652039325
1739209679.9565609;-45.120503652039325
1739209679.9565642;-33.981070128970906
1739209679.9565675;-35.57807855764607
1739209679.956571;-38.13080360867914
1739209679.9565744;-45.120503652039325
1739209679.9565778;-38.13080360867914
1739209679.956581;-38.13080360867914
1739209679.9565845;-38.13080360867914
1739209679.9565878;-45.120503652039325
1739209679.9565911;-45.120503652039325
1739209679.9565945;-35.57807855764607
1739209679.9565978;-33.981070128970906
1739209679.9566011;-45.120503652039325
1739209679.9566045;-45.120503652039325
1739209679.9566078;-35.57807855764607
1739209679.9566112;-38.13080360867914
1739209679.9566147;-45.120503652039325
1739209679.956618;-45.120503652039325
1739209679.9566214;-35.57807855764607
1739209679.9566247;-38.13080360867914
1739209679.956628;-45.120503652039325
1739209679.9566314;-31.141103565318915
1739209679.9566348;-33.981070128970906
1739209679.956638;-38.13080360867914
1739209679.9566414;-45.120503652039325
1739209679.9566448;-33.981070128970906
1739209679.956648;-31.141103565318893
1739209679.9566514;-33.981070128970906
1739209679.956655;-45.120503652039325
1739209679.9566584;-32.816014438256545
1739209679.9566617;-33.981070128970906
1739209679.956665;-38.13080360867914
1739209679.9566684;-45.120503652039325
1739209679.9566717;-38.13080360867914
1739209679.956675;-32.816014438256545
1739209679.9566784;-45.120503652039325
1739209679.9566817;-38.13080360867914
1739209679.956685;-31.141103565318915
1739209679.9566884;-33.981070128970906
1739209679.9566917;-45.120503652039325
1739209679.956695;-45.120503652039325
1739209679.9566987;-45.120503652039325
1739209679.956702;-45.120503652039325
1739209679.9567053;-33.981070128970906
1739209679.9567087;-38.13080360867914
1739209679.956712;-33.981070128970906
1739209679.9567153;-45.120503652039325
1739209679.9567187;-45.120503652039325
1739209679.956722;-45.120503652039325
1739209679.9567254;-38.13080360867914
1739209679.9567287;-38.13080360867914
1739209679.956732;-45.120503652039325
1739209679.9567354;-45.120503652039325
1739209679.9567387;-45.120503652039325
1739209679.9567423;-45.120503652039325
1739209679.9567456;-38.13080360867914
1739209679.956749;-45.120503652039325
1739209679.9567523;-38.13080360867914
1739209679.9567556;-38.13080360867914
1739209679.956759;-38.13080360867914
1739209679.9567623;-45.120503652039325
1739209679.9567657;-38.13080360867914
1739209679.956769;-33.981070128970906
1739209679.9567723;-45.120503652039325
1739209679.9567757;-38.13080360867914
1739209679.956779;-35.57807855764607
1739209679.9567826;-45.120503652039325
1739209679.956786;-45.120503652039325
1739209679.9567893;-35.57807855764607
1739209679.9567926;-38.13080360867914
1739209679.956796;-45.120503652039325
1739209679.9567993;-38.13080360867914
1739209679.9568026;-38.13080360867914
1739209679.956806;-38.13080360867914
1739209679.9568093;-35.57807855764607
1739209679.9568126;-38.13080360867914
1739209679.956816;-45.120503652039325
1739209679.9568193;-38.13080360867914
1739209679.9568226;-38.13080360867914
1739209679.9568262;-45.120503652039325
1739209679.9568295;-38.13080360867914
1739209679.956833;-33.981070128970906
1739209679.9568362;-45.120503652039325
1739209679.9568396;-38.13080360867914
1739209679.956843;-32.816014438256545
1739209679.9568462;-45.120503652039325
1739209679.9568496;-45.120503652039325
1739209679.956853;-45.120503652039325
1739209679.9568563;-38.13080360867914
1739209679.9568596;-38.13080360867914
1739209679.956863;-45.120503652039325
1739209679.9568663;-45.120503652039325
1739209679.9568698;-38.13080360867914
1739209679.9568732;-38.13080360867914
1739209679.9568765;-38.13080360867914
1739209679.9568799;-38.13080360867914
1739209679.9568832;-35.57807855764607
1739209679.9568865;-38.13080360867914
1739209679.9568899;-38.13080360867914
1739209679.9568932;-38.13080360867914
1739209679.9568965;-45.120503652039325
1739209679.9569;-33.981070128970906
1739209679.9569032;-45.120503652039325
1739209679.9569066;-45.120503652039325
1739209679.9569101;-38.13080360867914
1739209679.9569135;-38.13080360867914
1739209679.9569168;-38.13080360867914
1739209679.9569201;-45.120503652039325
1739209679.9569235;-38.13080360867914
1739209679.9569268;-45.120503652039325
1739209679.9569302;-32.816014438256545
1739209679.9569335;-33.981070128970906
1739209679.9569368;-45.120503652039325
1739209679.9569402;-45.120503652039325
1739209679.9569435;-38.13080360867914
1739209679.9569468;-38.13080360867914
1739209679.9569502;-38.13080360867914
1739209679.9569538;-38.13080360867914
1739209679.956957;-45.120503652039325
1739209679.9569604;-45.120503652039325
1739209679.9569638;-38.13080360867914
1739209679.956967;-38.13080360867914
1739209679.9569705;-45.120503652039325
1739209679.9569738;-45.120503652039325
1739209679.9569771;-38.13080360867914
1739209679.9569805;-38.13080360867914
1739209679.9569838;-38.13080360867914
1739209679.9569871;-45.120503652039325
1739209679.9569905;-35.57807855764607
1739209679.9569938;-38.13080360867914
1739209679.9569974;-35.57807855764607
1739209679.9570007;-38.13080360867914
1739209679.957004;-38.13080360867914
1739209679.9570074;-38.13080360867914
1739209679.9570107;-30.49652367304973
1739209679.957014;-28.992665084841942
1739209679.9570174;-45.120503652039325
1739209679.9570208;-45.120503652039325
1739209679.957024;-45.120503652039325
1739209679.9570274;-38.13080360867914
1739209679.9570308;-45.120503652039325
1739209679.957034;-38.13080360867914
1739209679.9570377;-45.120503652039325
1739209679.957041;-32.81601443825658
1739209679.9570444;-45.120503652039325
1739209679.9570477;-45.120503652039325
1739209679.957051;-45.120503652039325
1739209679.9570544;-45.120503652039325
1739209679.9570577;-45.120503652039325
1739209679.957061;-45.120503652039325
1739209679.9570644;-38.13080360867914
1739209679.9570677;-38.13080360867914
1739209679.957071;-45.120503652039325
1739209679.9570744;-38.13080360867914
1739209679.9570777;-35.57807855764607
1739209679.9570813;-38.13080360867914
1739209679.9570847;-45.120503652039325
1739209679.957088;-45.120503652039325
1739209679.9570913;-38.13080360867914
1739209679.9570947;-38.13080360867914
1739209679.957098;-45.120503652039325
1739209679.9571013;-38.13080360867914
1739209679.9571047;-38.13080360867914
1739209679.957108;-38.13080360867914
1739209679.9571114;-45.120503652039325
1739209679.9571147;-45.120503652039325
1739209679.957118;-45.120503652039325
1739209679.9571214;-38.13080360867914
1739209679.957125;-45.120503652039325
1739209679.9571283;-45.120503652039325
1739209679.9571316;-45.120503652039325
1739209679.957135;-45.120503652039325
1739209679.9571383;-45.120503652039325
1739209679.9571416;-38.13080360867914
1739209679.957145;-33.981070128970906
1739209679.9571483;-28.992665084841942
1739209679.9571517;-45.120503652039325
1739209679.957155;-38.13080360867914
1739209679.9571583;-35.57807855764607
1739209679.9571617;-33.981070128970906
1739209679.9571652;-45.120503652039325
1739209679.9571686;-45.120503652039325
1739209679.957172;-35.57807855764607
1739209679.9571753;-38.13080360867914
1739209679.9571786;-45.120503652039325
1739209679.957182;-38.13080360867914
1739209679.9571853;-35.57807855764607
1739209679.9571886;-38.13080360867914
1739209679.957192;-45.120503652039325
1739209679.9571953;-38.13080360867914
1739209679.9571986;-35.57807855764607
1739209679.957202;-38.13080360867914
1739209679.9572053;-45.120503652039325
1739209679.9572089;-45.120503652039325
1739209679.9572122;-45.120503652039325
1739209679.9572155;-45.120503652039325
1739209679.957219;-45.120503652039325
1739209679.9572222;-38.13080360867914
1739209679.9572256;-38.13080360867914
1739209679.957229;-38.13080360867914
1739209679.9572322;-45.120503652039325
1739209679.9572356;-38.13080360867914
1739209679.957239;-45.120503652039325
1739209679.9572423;-38.13080360867914
1739209679.9572456;-35.57807855764607
1739209679.9572492;-38.13080360867914
1739209679.9572525;-35.57807855764607
1739209679.9572558;-38.13080360867914
1739209679.9572592;-45.120503652039325
1739209679.9572625;-45.120503652039325
1739209679.9572659;-38.13080360867914
1739209679.9572692;-38.13080360867914
1739209679.9572725;-45.120503652039325
1739209679.9572759;-33.981070128970906
1739209679.9572792;-45.120503652039325
1739209679.9572825;-45.120503652039325
1739209679.957286;-45.120503652039325
1739209679.9572892;-45.120503652039325
1739209679.9572928;-45.120503652039325
1739209679.9572961;-38.13080360867914
1739209679.9572995;-45.120503652039325
1739209679.9573028;-45.120503652039325
1739209679.9573061;-38.13080360867914
1739209679.9573095;-38.13080360867914
1739209679.9573128;-45.120503652039325
1739209679.9573162;-45.120503652039325
1739209679.9573195;-45.120503652039325
1739209679.9573228;-38.13080360867914
1739209679.9573262;-45.120503652039325
1739209679.9573295;-38.13080360867914
1739209679.9573328;-32.816014438256545
1739209679.9573364;-38.13080360867914
1739209679.9573398;-45.120503652039325
1739209679.957343;-38.13080360867914
1739209679.9573464;-35.57807855764607
1739209679.9573498;-38.13080360867914
1739209679.957353;-45.120503652039325
1739209679.9573565;-45.120503652039325
1739209679.9573598;-45.120503652039325
1739209679.9573631;-38.13080360867914
1739209679.9573665;-32.816014438256545
1739209679.9573698;-45.120503652039325
1739209679.9573731;-38.13080360867914
1739209679.9573767;-33.981070128970906
1739209679.95738;-38.13080360867914
1739209679.9573834;-38.13080360867914
1739209679.9573867;-38.13080360867914
1739209679.95739;-38.13080360867914
1739209679.9573934;-45.120503652039325
1739209679.9573967;-45.120503652039325
1739209679.9574;-32.816014438256545
1739209679.9574034;-33.981070128970906
1739209679.9574068;-45.120503652039325
1739209679.95741;-45.120503652039325
1739209679.9574134;-45.120503652039325
1739209679.9574168;-38.13080360867914
1739209679.9574203;-38.13080360867914
1739209679.9574237;-35.57807855764607
1739209679.957427;-45.120503652039325
1739209679.9574304;-38.13080360867914
1739209679.9574337;-32.816014438256545
1739209679.957437;-45.120503652039325
1739209679.9574404;-45.120503652039325
1739209679.9574437;-45.120503652039325
1739209679.957447;-38.13080360867914
1739209679.9574504;-38.13080360867914
1739209679.9574537;-45.120503652039325
1739209679.957457;-45.120503652039325
1739209679.9574604;-45.120503652039325
1739209679.957464;-45.120503652039325
1739209679.9574673;-45.120503652039325
1739209679.9574707;-45.120503652039325
1739209679.957474;-45.120503652039325
1739209679.9574773;-45.120503652039325
1739209679.9574807;-45.120503652039325
1739209679.957484;-38.13080360867914
1739209679.9574873;-38.13080360867914
1739209679.9574907;-38.13080360867914
1739209679.957494;-45.120503652039325
1739209679.9574974;-38.13080360867914
1739209679.9575007;-25.826314394896354
1739209679.9575043;-38.13080360867914
1739209679.9575076;-38.13080360867914
1739209679.957511;-38.13080360867914
1739209679.9575143;-35.57807855764607
1739209679.9575176;-38.13080360867914
1739209679.957521;-45.120503652039325
1739209679.9575243;-45.120503652039325
1739209679.9575276;-45.120503652039325
1739209679.957531;-45.120503652039325
1739209679.9575343;-45.120503652039325
1739209679.9575377;-38.13080360867914
1739209679.957541;-35.57807855764607
1739209679.9575443;-38.13080360867914
1739209679.957548;-45.120503652039325
1739209679.9575512;-45.120503652039325
1739209679.9575546;-45.120503652039325
1739209679.957558;-45.120503652039325
1739209679.9575613;-45.120503652039325
1739209679.9575646;-45.120503652039325
1739209679.957568;-45.120503652039325
1739209679.9575713;-38.13080360867914
1739209679.9575746;-38.13080360867914
1739209679.957578;-45.120503652039325
1739209679.9575813;-29.438486411369333
1739209679.9575846;-31.141103565318893
1739209679.957588;-38.13080360867914
1739209679.9575915;-45.120503652039325
1739209679.9575949;-35.57807855764607
1739209679.9575982;-38.13080360867914
1739209679.9576015;-35.57807855764607
1739209679.957605;-33.981070128970906
1739209679.9576082;-38.13080360867914
1739209679.9576116;-45.120503652039325
1739209679.957615;-32.816014438256545
1739209679.9576182;-38.13080360867914
1739209679.9576216;-45.120503652039325
1739209679.957625;-45.120503652039325
1739209679.9576283;-45.120503652039325
1739209679.9576318;-38.13080360867914
1739209679.9576352;-38.13080360867914
1739209679.9576385;-33.981070128970906
1739209679.9576418;-38.13080360867914
1739209679.9576452;-33.981070128970906
1739209679.9576485;-45.120503652039325
1739209679.9576519;-45.120503652039325
1739209679.9576552;-38.13080360867914
1739209679.9576585;-38.13080360867914
1739209679.9576619;-35.57807855764607
1739209679.9576652;-38.13080360867914
1739209679.9576685;-45.120503652039325
1739209679.9576719;-45.120503652039325
1739209679.9576755;-38.13080360867914
1739209679.9576788;-38.13080360867914
1739209679.9576821;-45.120503652039325
1739209679.9576855;-38.13080360867914
1739209679.9576888;-45.120503652039325
1739209679.9576921;-45.120503652039325
1739209679.9576955;-45.120503652039325
1739209679.9576988;-38.13080360867914
1739209679.9577022;-45.120503652039325
1739209679.9577055;-38.13080360867914
1739209679.9577088;-45.120503652039325
1739209679.9577122;-38.13080360867914
1739209679.9577157;-32.816014438256545
1739209679.957719;-33.981070128970906
1739209679.9577224;-45.120503652039325
1739209679.9577258;-38.13080360867914
1739209679.957729;-32.816014438256545
1739209679.9577324;-33.981070128970906
1739209679.9577358;-45.120503652039325
1739209679.957739;-45.120503652039325
1739209679.9577425;-45.120503652039325
1739209679.9577458;-45.120503652039325
1739209679.9577491;-45.120503652039325
1739209679.9577525;-38.13080360867914
1739209679.9577558;-35.57807855764607
1739209679.9577594;-33.981070128970906
1739209679.9577627;-45.120503652039325
1739209679.957766;-45.120503652039325
1739209679.9577694;-35.57807855764607
1739209679.9577727;-38.13080360867914
1739209679.957776;-45.120503652039325
1739209679.9577794;-45.120503652039325
1739209679.9577827;-45.120503652039325
1739209679.957786;-45.120503652039325
1739209679.9577894;-45.120503652039325
1739209679.9577928;-38.13080360867914
1739209679.957796;-35.57807855764607
1739209679.9577994;-32.816014438256545
1739209679.957803;-38.13080360867914
1739209679.9578063;-45.120503652039325
1739209679.9578097;-45.120503652039325
1739209679.957813;-35.57807855764607
1739209679.9578164;-38.13080360867914
1739209679.9578197;-45.120503652039325
1739209679.957823;-45.120503652039325
1739209679.9578264;-45.120503652039325
1739209679.9578297;-38.13080360867914
1739209679.957833;-35.57807855764607
1739209679.9578364;-38.13080360867914
1739209679.9578397;-45.120503652039325
1739209679.9578433;-45.120503652039325
1739209679.9578466;-45.120503652039325
1739209679.95785;-33.981070128970906
1739209679.9578533;-32.816014438256545
1739209679.9578567;-38.13080360867914
1739209679.95786;-45.120503652039325
1739209679.9578633;-45.120503652039325
1739209679.9578667;-33.981070128970906
1739209679.95787;-38.13080360867914
1739209679.9578733;-38.13080360867914
1739209679.9578767;-45.120503652039325
1739209679.95788;-38.13080360867914
1739209679.9578834;-35.57807855764607
1739209679.957887;-38.13080360867914
1739209679.9578903;-38.13080360867914
1739209679.9578936;-38.13080360867914
1739209679.957897;-45.120503652039325
1739209679.9579003;-38.13080360867914
1739209679.9579036;-38.13080360867914
1739209679.957907;-45.120503652039325
1739209679.9579103;-38.13080360867914
1739209679.9579136;-32.816014438256545
1739209679.957917;-45.120503652039325
1739209679.9579203;-45.120503652039325
1739209679.9579237;-31.141103565318893
1739209679.957927;-33.981070128970906
1739209679.9579306;-45.120503652039325
1739209679.957934;-31.141103565318915
1739209679.9579372;-28.58837851428586
1739209679.9579406;-38.13080360867914
1739209679.957944;-45.120503652039325
1739209679.9579473;-33.981070128970906
1739209679.9579506;-31.141103565318915
1739209679.957954;-45.120503652039325
1739209679.9579573;-45.120503652039325
1739209679.9579606;-45.120503652039325
1739209679.957964;-45.120503652039325
1739209679.9579673;-38.13080360867914
1739209679.9579709;-45.120503652039325
1739209679.9579742;-45.120503652039325
1739209679.9579775;-35.57807855764607
1739209679.9579809;-38.13080360867914
1739209679.9579842;-45.120503652039325
1739209679.9579875;-38.13080360867914
1739209679.957991;-38.13080360867914
1739209679.9579942;-45.120503652039325
1739209679.9579976;-38.13080360867914
1739209679.958001;-38.13080360867914
1739209679.9580042;-35.57807855764607
1739209679.9580076;-38.13080360867914
1739209679.958011;-45.120503652039325
1739209679.9580145;-38.13080360867914
1739209679.9580178;-35.57807855764607
1739209679.9580212;-38.13080360867914
1739209679.9580245;-38.13080360867914
1739209679.9580278;-38.13080360867914
1739209679.9580312;-38.13080360867914
1739209679.9580345;-45.120503652039325
1739209679.9580379;-38.13080360867914
