CAN Message; 0x1bb:00004b2c98b76c9e
1739209764.4368966;-45.120503652039325
1739209764.4369104;-45.120503652039325
1739209764.4369242;-45.120503652039325
1739209764.436938;-45.120503652039325
1739209764.4369519;-45.120503652039325
1739209764.4369657;-38.13080360867914
1739209764.4369795;-38.13080360867914
1739209764.4369934;-38.13080360867914
1739209764.4370072;-38.13080360867914
1739209764.437021;-32.816014438256545
1739209764.4370348;-38.13080360867914
1739209764.4370487;-38.13080360867914
1739209764.4370625;-38.13080360867914
1739209764.4370763;-45.120503652039325
1739209764.4370902;-38.13080360867914
1739209764.437104;-35.57807855764607
1739209764.4371178;-38.13080360867914
1739209764.4371316;-45.120503652039325
1739209764.4371455;-38.13080360867914
1739209764.4371593;-35.57807855764607
1739209764.4371734;-38.13080360867914
1739209764.4371872;-45.120503652039325
1739209764.437201;-35.57807855764607
1739209764.4372149;-38.13080360867914
1739209764.4372287;-45.120503652039325
1739209764.4372425;-38.13080360867914
1739209764.4372563;-38.13080360867914
1739209764.4372702;-45.120503652039325
1739209764.437284;-45.120503652039325
1739209764.4372978;-33.981070128970906
1739209764.4373116;-31.141103565318915
1739209764.4373255;-35.57807855764607
1739209764.4373393;-38.13080360867914
1739209764.4373531;-38.13080360867914
1739209764.437367;-38.13080360867914
1739209764.4373808;-38.13080360867914
1739209764.4373946;-38.13080360867914
1739209764.4374084;-45.120503652039325
1739209764.4374223;-32.816014438256545
1739209764.437436;-35.57807855764607
1739209764.43745;-38.13080360867914
1739209764.4374638;-45.120503652039325
1739209764.4374776;-33.981070128970906
1739209764.4374914;-38.13080360867914
1739209764.4375052;-38.13080360867914
1739209764.437519;-38.13080360867914
1739209764.437533;-38.13080360867914
1739209764.4375467;-38.13080360867914
1739209764.4375606;-45.120503652039325
1739209764.4375744;-35.57807855764607
1739209764.4375882;-45.120503652039325
1739209764.437602;-45.120503652039325
1739209764.4376159;-45.120503652039325
1739209764.4376297;-38.13080360867914
1739209764.4376435;-33.981070128970906
1739209764.4376574;-45.120503652039325
1739209764.4376712;-45.120503652039325
1739209764.4376853;-45.120503652039325
1739209764.437699;-32.816014438256545
1739209764.437713;-38.13080360867914
1739209764.4377267;-45.120503652039325
1739209764.4377406;-38.13080360867914
1739209764.4377544;-33.981070128970906
1739209764.4377682;-45.120503652039325
1739209764.437782;-38.13080360867914
1739209764.4377959;-38.13080360867914
1739209764.4378097;-38.13080360867914
1739209764.4378235;-45.120503652039325
1739209764.4378374;-33.981070128970906
1739209764.4378512;-38.13080360867914
1739209764.437865;-28.58837851428586
1739209764.4378788;-45.120503652039325
1739209764.4378927;-33.981070128970906
1739209764.4379065;-38.13080360867914
1739209764.4379203;-38.13080360867914
1739209764.4379342;-45.120503652039325
1739209764.437948;-38.13080360867914
1739209764.4379618;-45.120503652039325
1739209764.4379756;-33.981070128970906
1739209764.4379895;-45.120503652039325
1739209764.4380033;-38.13080360867914
1739209764.4380171;-45.120503652039325
1739209764.438031;-38.13080360867914
1739209764.4380448;-45.120503652039325
1739209764.4380586;-38.13080360867914
1739209764.4380724;-38.13080360867914
1739209764.4380863;-38.13080360867914
1739209764.4381;-45.120503652039325
1739209764.438114;-38.13080360867914
1739209764.4381278;-38.13080360867914
1739209764.4381416;-38.13080360867914
1739209764.4381554;-45.120503652039325
1739209764.4381692;-45.120503652039325
1739209764.438183;-33.981070128970906
1739209764.4381971;-33.981070128970906
1739209764.438211;-38.13080360867914
1739209764.4382248;-45.120503652039325
1739209764.4382386;-45.120503652039325
1739209764.4382524;-38.13080360867914
1739209764.4382663;-45.120503652039325
1739209764.43828;-45.120503652039325
1739209764.438294;-45.120503652039325
1739209764.4383078;-33.981070128970906
1739209764.4383216;-38.13080360867914
1739209764.4383354;-45.120503652039325
1739209764.4383492;-38.13080360867914
1739209764.438363;-38.13080360867914
1739209764.438377;-45.120503652039325
1739209764.4383907;-38.13080360867914
1739209764.4384046;-45.120503652039325
1739209764.4384184;-38.13080360867914
1739209764.4384322;-38.13080360867914
1739209764.438446;-45.120503652039325
1739209764.4384599;-45.120503652039325
1739209764.4384737;-38.13080360867914
1739209764.4384875;-35.57807855764607
1739209764.4385014;-38.13080360867914
1739209764.4385152;-45.120503652039325
1739209764.438529;-38.13080360867914
1739209764.4385428;-35.57807855764607
1739209764.4385567;-38.13080360867914
1739209764.4385705;-45.120503652039325
1739209764.4385843;-45.120503652039325
1739209764.4385982;-38.13080360867914
1739209764.438612;-38.13080360867914
1739209764.4386258;-38.13080360867914
1739209764.4386396;-45.120503652039325
1739209764.4386535;-45.120503652039325
1739209764.4386673;-38.13080360867914
1739209764.4386811;-45.120503652039325
1739209764.4386952;-38.13080360867914
1739209764.438709;-35.57807855764607
1739209764.4387228;-33.981070128970906
1739209764.4387367;-45.120503652039325
1739209764.4387505;-45.120503652039325
1739209764.4387643;-31.141103565318893
1739209764.4387782;-38.13080360867914
1739209764.438792;-45.120503652039325
1739209764.4388058;-45.120503652039325
1739209764.4388196;-31.141103565318893
1739209764.4388335;-45.120503652039325
1739209764.4388473;-45.120503652039325
1739209764.4388611;-45.120503652039325
1739209764.438875;-45.120503652039325
1739209764.4388888;-45.120503652039325
1739209764.4389026;-38.13080360867914
1739209764.4389164;-33.981070128970906
1739209764.4389303;-38.13080360867914
1739209764.438944;-38.13080360867914
1739209764.438958;-45.120503652039325
1739209764.4389718;-38.13080360867914
1739209764.4389856;-29.438486411369333
1739209764.4389994;-38.13080360867914
1739209764.4390132;-45.120503652039325
1739209764.439027;-38.13080360867914
1739209764.439041;-35.57807855764607
1739209764.4390547;-35.57807855764607
1739209764.4390686;-45.120503652039325
1739209764.4390824;-38.13080360867914
1739209764.4390962;-45.120503652039325
1739209764.43911;-45.120503652039325
1739209764.4391239;-45.120503652039325
1739209764.4391377;-45.120503652039325
1739209764.4391515;-45.120503652039325
1739209764.4391654;-38.13080360867914
1739209764.4391792;-45.120503652039325
1739209764.439193;-45.120503652039325
1739209764.439207;-35.57807855764607
1739209764.439221;-38.13080360867914
1739209764.4392347;-45.120503652039325
1739209764.4392486;-38.13080360867914
1739209764.4392624;-32.816014438256545
1739209764.4392762;-38.13080360867914
1739209764.43929;-45.120503652039325
1739209764.4393039;-38.13080360867914
1739209764.4393177;-32.816014438256545
1739209764.4393315;-33.981070128970906
1739209764.4393454;-45.120503652039325
1739209764.4393592;-45.120503652039325
1739209764.439373;-45.120503652039325
1739209764.4393868;-38.13080360867914
1739209764.4394007;-45.120503652039325
1739209764.4394145;-38.13080360867914
1739209764.4394283;-38.13080360867914
1739209764.4394422;-45.120503652039325
1739209764.439456;-45.120503652039325
1739209764.4394698;-45.120503652039325
1739209764.4394836;-45.120503652039325
1739209764.4394975;-38.13080360867914
1739209764.4395113;-38.13080360867914
1739209764.4395251;-45.120503652039325
1739209764.439539;-28.58837851428586
1739209764.4395528;-32.816014438256545
1739209764.4395666;-32.816014438256545
1739209764.4395804;-33.981070128970906
1739209764.4395943;-35.57807855764607
1739209764.439608;-38.13080360867914
1739209764.439622;-45.120503652039325
1739209764.4396358;-45.120503652039325
1739209764.4396496;-45.120503652039325
1739209764.4396634;-45.120503652039325
1739209764.4396772;-45.120503652039325
1739209764.439691;-45.120503652039325
1739209764.4397051;-45.120503652039325
1739209764.439719;-45.120503652039325
1739209764.4397328;-45.120503652039325
1739209764.4397466;-45.120503652039325
1739209764.4397604;-45.120503652039325
1739209764.4397743;-38.13080360867914
1739209764.439788;-32.816014438256545
1739209764.439802;-45.120503652039325
1739209764.4398158;-45.120503652039325
1739209764.4398296;-45.120503652039325
1739209764.4398434;-38.13080360867914
1739209764.4398572;-38.13080360867914
1739209764.439871;-33.981070128970906
1739209764.439885;-28.992665084841942
1739209764.4398987;-32.816014438256545
1739209764.4399126;-38.13080360867914
1739209764.4399264;-38.13080360867914
1739209764.4399402;-35.57807855764607
1739209764.439954;-38.13080360867914
1739209764.4399679;-38.13080360867914
1739209764.4399817;-45.120503652039325
1739209764.4399955;-32.816014438256545
1739209764.4400094;-38.13080360867914
1739209764.4400232;-45.120503652039325
1739209764.440037;-38.13080360867914
1739209764.4400508;-45.120503652039325
1739209764.4400647;-38.13080360867914
1739209764.4400785;-38.13080360867914
1739209764.4400923;-32.816014438256545
1739209764.4401062;-31.141103565318915
1739209764.44012;-45.120503652039325
1739209764.4401338;-45.120503652039325
1739209764.4401476;-45.120503652039325
1739209764.4401615;-38.13080360867914
1739209764.4401753;-45.120503652039325
1739209764.4401891;-38.13080360867914
1739209764.440203;-35.57807855764607
1739209764.440217;-38.13080360867914
1739209764.4402308;-38.13080360867914
1739209764.4402447;-38.13080360867914
1739209764.4402585;-38.13080360867914
1739209764.4402723;-33.981070128970906
1739209764.4402862;-45.120503652039325
1739209764.4403;-38.13080360867914
1739209764.4403138;-38.13080360867914
1739209764.4403276;-45.120503652039325
1739209764.4403415;-45.120503652039325
1739209764.4403553;-38.13080360867914
1739209764.4403691;-38.13080360867914
1739209764.440383;-45.120503652039325
1739209764.4403968;-45.120503652039325
1739209764.4404106;-38.13080360867914
1739209764.4404244;-38.13080360867914
1739209764.4404383;-33.981070128970906
1739209764.440452;-45.120503652039325
1739209764.440466;-38.13080360867914
1739209764.4404798;-38.13080360867914
1739209764.4404936;-32.816014438256545
1739209764.4405074;-33.981070128970906
1739209764.4405212;-38.13080360867914
1739209764.440535;-38.13080360867914
1739209764.440549;-45.120503652039325
1739209764.4405627;-45.120503652039325
1739209764.4405766;-38.13080360867914
1739209764.4405904;-35.57807855764607
1739209764.4406042;-38.13080360867914
1739209764.440618;-45.120503652039325
1739209764.4406319;-38.13080360867914
1739209764.4406457;-35.57807855764607
1739209764.4406595;-33.981070128970906
1739209764.4406734;-45.120503652039325
1739209764.4406872;-38.13080360867914
1739209764.440701;-35.57807855764607
1739209764.4407148;-45.120503652039325
1739209764.440729;-45.120503652039325
1739209764.4407427;-38.13080360867914
1739209764.4407566;-35.57807855764607
1739209764.4407704;-38.13080360867914
1739209764.4407842;-45.120503652039325
1739209764.440798;-45.120503652039325
1739209764.4408119;-45.120503652039325
1739209764.4408257;-38.13080360867914
1739209764.4408395;-35.57807855764607
1739209764.4408534;-38.13080360867914
1739209764.4408672;-38.13080360867914
1739209764.440881;-45.120503652039325
1739209764.4408948;-45.120503652039325
1739209764.4409087;-45.120503652039325
1739209764.4409225;-38.13080360867914
1739209764.4409363;-38.13080360867914
1739209764.4409502;-45.120503652039325
1739209764.440964;-38.13080360867914
1739209764.4409778;-45.120503652039325
1739209764.4409916;-38.13080360867914
1739209764.4410055;-32.816014438256545
1739209764.4410193;-38.13080360867914
1739209764.4410331;-38.13080360867914
1739209764.441047;-45.120503652039325
1739209764.4410608;-32.816014438256545
1739209764.4410746;-38.13080360867914
1739209764.4410884;-35.57807855764607
1739209764.4411023;-45.120503652039325
1739209764.441116;-45.120503652039325
1739209764.44113;-38.13080360867914
1739209764.4411438;-45.120503652039325
1739209764.4411576;-38.13080360867914
1739209764.4411714;-45.120503652039325
1739209764.4411852;-35.57807855764607
1739209764.441199;-45.120503652039325
1739209764.441213;-35.57807855764607
1739209764.441227;-32.816014438256545
1739209764.4412408;-45.120503652039325
1739209764.4412546;-45.120503652039325
1739209764.4412684;-38.13080360867914
1739209764.4412823;-35.57807855764607
1739209764.441296;-38.13080360867914
1739209764.44131;-38.13080360867914
1739209764.4413238;-45.120503652039325
1739209764.4413376;-45.120503652039325
1739209764.4413514;-45.120503652039325
1739209764.4413652;-45.120503652039325
1739209764.441379;-38.13080360867914
1739209764.441393;-45.120503652039325
1739209764.4414067;-45.120503652039325
1739209764.4414206;-45.120503652039325
1739209764.4414344;-45.120503652039325
1739209764.4414482;-45.120503652039325
1739209764.441462;-38.13080360867914
1739209764.4414759;-45.120503652039325
1739209764.4414897;-33.981070128970906
1739209764.4415035;-33.981070128970906
1739209764.4415174;-45.120503652039325
1739209764.4415312;-35.57807855764607
1739209764.441545;-38.13080360867914
1739209764.4415588;-31.141103565318893
1739209764.4415727;-45.120503652039325
1739209764.4415865;-45.120503652039325
1739209764.4416003;-45.120503652039325
1739209764.4416142;-38.13080360867914
1739209764.441628;-35.57807855764607
1739209764.4416418;-38.13080360867914
1739209764.4416556;-45.120503652039325
1739209764.4416695;-38.13080360867914
1739209764.4416833;-45.120503652039325
1739209764.4416971;-38.13080360867914
1739209764.441711;-35.57807855764607
1739209764.4417248;-38.13080360867914
1739209764.4417388;-45.120503652039325
1739209764.4417527;-33.981070128970906
1739209764.4417665;-45.120503652039325
1739209764.4417803;-27.8777449560314
1739209764.4417942;-38.13080360867914
1739209764.441808;-45.120503652039325
1739209764.4418218;-45.120503652039325
1739209764.4418356;-35.57807855764607
1739209764.4418495;-45.120503652039325
1739209764.4418633;-45.120503652039325
1739209764.4418771;-45.120503652039325
1739209764.441891;-45.120503652039325
1739209764.4419048;-38.13080360867914
1739209764.4419186;-38.13080360867914
1739209764.4419324;-38.13080360867914
1739209764.4419463;-45.120503652039325
1739209764.44196;-45.120503652039325
1739209764.441974;-38.13080360867914
1739209764.4419878;-38.13080360867914
1739209764.4420016;-45.120503652039325
1739209764.4420154;-45.120503652039325
1739209764.4420292;-35.57807855764607
1739209764.442043;-45.120503652039325
1739209764.442057;-45.120503652039325
1739209764.4420707;-38.13080360867914
1739209764.4420846;-35.57807855764607
1739209764.4420984;-45.120503652039325
1739209764.4421122;-28.58837851428586
1739209764.442126;-32.816014438256545
1739209764.4421399;-45.120503652039325
1739209764.4421537;-45.120503652039325
1739209764.4421675;-45.120503652039325
1739209764.4421813;-33.981070128970906
1739209764.4421952;-38.13080360867914
1739209764.442209;-35.57807855764607
1739209764.4422228;-38.13080360867914
1739209764.442237;-45.120503652039325
1739209764.4422507;-35.57807855764607
1739209764.4422646;-38.13080360867914
1739209764.4422784;-38.13080360867914
1739209764.4422922;-45.120503652039325
1739209764.442306;-45.120503652039325
1739209764.4423199;-45.120503652039325
1739209764.4423337;-28.58837851428586
1739209764.4423475;-28.992665084841942
1739209764.4423614;-35.57807855764607
1739209764.4423752;-38.13080360867914
1739209764.442389;-38.13080360867914
1739209764.4424028;-45.120503652039325
1739209764.4424167;-45.120503652039325
1739209764.4424305;-35.57807855764607
1739209764.4424443;-33.981070128970906
1739209764.4424582;-38.13080360867914
1739209764.442472;-38.13080360867914
1739209764.4424858;-45.120503652039325
1739209764.4424996;-45.120503652039325
1739209764.4425135;-38.13080360867914
1739209764.4425273;-45.120503652039325
1739209764.4425411;-38.13080360867914
1739209764.442555;-32.816014438256545
1739209764.4425688;-31.141103565318915
1739209764.4425826;-45.120503652039325
1739209764.4425964;-45.120503652039325
1739209764.4426103;-33.981070128970906
1739209764.442624;-45.120503652039325
1739209764.442638;-45.120503652039325
1739209764.4426517;-38.13080360867914
1739209764.4426656;-38.13080360867914
1739209764.4426794;-38.13080360867914
1739209764.4426932;-45.120503652039325
1739209764.442707;-38.13080360867914
1739209764.442721;-35.57807855764607
1739209764.4427347;-38.13080360867914
1739209764.4427488;-45.120503652039325
1739209764.4427626;-38.13080360867914
1739209764.4427764;-32.816014438256545
1739209764.4427903;-45.120503652039325
1739209764.442804;-45.120503652039325
1739209764.442818;-38.13080360867914
1739209764.4428318;-38.13080360867914
1739209764.4428456;-38.13080360867914
1739209764.4428594;-45.120503652039325
1739209764.4428732;-33.981070128970906
1739209764.442887;-38.13080360867914
1739209764.442901;-33.981070128970906
1739209764.4429147;-38.13080360867914
1739209764.4429286;-38.13080360867914
1739209764.4429424;-35.57807855764607
1739209764.4429562;-33.981070128970906
1739209764.44297;-38.13080360867914
1739209764.4429839;-45.120503652039325
1739209764.4429977;-38.13080360867914
1739209764.4430115;-38.13080360867914
1739209764.4430254;-45.120503652039325
1739209764.4430392;-38.13080360867914
1739209764.443053;-38.13080360867914
1739209764.4430668;-45.120503652039325
1739209764.4430807;-45.120503652039325
1739209764.4430945;-38.13080360867914
1739209764.4431083;-38.13080360867914
1739209764.4431221;-33.981070128970906
1739209764.443136;-38.13080360867914
1739209764.4431498;-38.13080360867914
1739209764.4431636;-38.13080360867914
1739209764.4431775;-38.13080360867914
1739209764.4431913;-35.57807855764607
1739209764.443205;-38.13080360867914
1739209764.443219;-35.57807855764607
1739209764.4432328;-38.13080360867914
1739209764.4432468;-38.13080360867914
1739209764.4432607;-45.120503652039325
1739209764.4432745;-38.13080360867914
1739209764.4432883;-33.981070128970906
1739209764.4433022;-45.120503652039325
1739209764.443316;-45.120503652039325
1739209764.4433298;-38.13080360867914
1739209764.4433436;-38.13080360867914
1739209764.4433575;-45.120503652039325
1739209764.4433713;-38.13080360867914
1739209764.4433851;-45.120503652039325
1739209764.443399;-38.13080360867914
1739209764.4434128;-45.120503652039325
1739209764.4434266;-38.13080360867914
1739209764.4434404;-45.120503652039325
1739209764.4434543;-35.57807855764607
1739209764.443468;-38.13080360867914
1739209764.443482;-45.120503652039325
1739209764.4434958;-45.120503652039325
1739209764.4435096;-45.120503652039325
1739209764.4435234;-35.57807855764607
1739209764.4435372;-45.120503652039325
1739209764.443551;-45.120503652039325
1739209764.443565;-45.120503652039325
1739209764.4435787;-45.120503652039325
1739209764.4435925;-38.13080360867914
1739209764.4436064;-45.120503652039325
1739209764.4436202;-31.141103565318915
1739209764.443634;-45.120503652039325
1739209764.4436479;-38.13080360867914
1739209764.4436617;-45.120503652039325
1739209764.4436755;-38.13080360867914
1739209764.4436893;-32.816014438256545
1739209764.4437032;-45.120503652039325
1739209764.443717;-45.120503652039325
1739209764.4437308;-45.120503652039325
1739209764.4437447;-32.816014438256545
1739209764.4437587;-38.13080360867914
1739209764.4437726;-45.120503652039325
1739209764.4437864;-38.13080360867914
1739209764.4438002;-45.120503652039325
1739209764.443814;-38.13080360867914
1739209764.4438279;-45.120503652039325
1739209764.4438417;-38.13080360867914
1739209764.4438555;-45.120503652039325
1739209764.4438694;-38.13080360867914
1739209764.4438832;-45.120503652039325
1739209764.443897;-38.13080360867914
1739209764.4439108;-32.816014438256545
1739209764.4439247;-45.120503652039325
1739209764.4439385;-45.120503652039325
1739209764.4439523;-33.981070128970906
1739209764.4439662;-32.816014438256545
1739209764.44398;-38.13080360867914
1739209764.4439938;-45.120503652039325
1739209764.4440076;-38.13080360867914
1739209764.4440215;-32.816014438256545
1739209764.4440353;-38.13080360867914
1739209764.4440491;-45.120503652039325
1739209764.444063;-45.120503652039325
1739209764.4440768;-45.120503652039325
1739209764.4440906;-45.120503652039325
1739209764.4441044;-45.120503652039325
1739209764.4441183;-45.120503652039325
1739209764.444132;-45.120503652039325
1739209764.444146;-45.120503652039325
1739209764.4441597;-45.120503652039325
1739209764.4441736;-38.13080360867914
1739209764.4441874;-38.13080360867914
1739209764.4442012;-38.13080360867914
1739209764.444215;-35.57807855764607
1739209764.444229;-38.13080360867914
1739209764.4442427;-28.21854285175415
1739209764.4442568;-35.57807855764607
1739209764.4442706;-45.120503652039325
1739209764.4442844;-45.120503652039325
1739209764.4442983;-38.13080360867914
1739209764.444312;-38.13080360867914
1739209764.444326;-45.120503652039325
1739209764.4443398;-45.120503652039325
1739209764.4443536;-33.981070128970956
1739209764.4443674;-45.120503652039325
1739209764.4443812;-38.13080360867914
1739209764.444395;-45.120503652039325
1739209764.444409;-45.120503652039325
1739209764.4444227;-35.57807855764607
1739209764.4444366;-35.57807855764607
1739209764.4444504;-38.13080360867914
1739209764.4444642;-35.57807855764607
1739209764.444478;-38.13080360867914
1739209764.4444919;-45.120503652039325
1739209764.4445057;-38.13080360867914
1739209764.4445195;-38.13080360867914
1739209764.4445333;-38.13080360867914
1739209764.4445472;-45.120503652039325
1739209764.444561;-45.120503652039325
1739209764.4445748;-35.57807855764607
1739209764.4445887;-38.13080360867914
1739209764.4446025;-45.120503652039325
1739209764.4446163;-45.120503652039325
1739209764.4446301;-45.120503652039325
1739209764.444644;-45.120503652039325
1739209764.4446578;-45.120503652039325
1739209764.4446716;-33.981070128970906
1739209764.4446855;-33.981070128970956
1739209764.4446993;-45.120503652039325
1739209764.444713;-35.57807855764607
1739209764.444727;-45.120503652039325
1739209764.4447408;-45.120503652039325
1739209764.4447546;-45.120503652039325
1739209764.4447687;-35.57807855764607
1739209764.4447825;-38.13080360867914
1739209764.4447963;-32.816014438256545
1739209764.4448102;-35.57807855764607
1739209764.444824;-38.13080360867914
1739209764.4448378;-38.13080360867914
1739209764.4448516;-38.13080360867914
1739209764.4448655;-38.13080360867914
1739209764.4448793;-45.120503652039325
1739209764.4448931;-45.120503652039325
1739209764.444907;-45.120503652039325
1739209764.4449208;-45.120503652039325
1739209764.4449346;-45.120503652039325
1739209764.4449484;-45.120503652039325
1739209764.4449623;-33.981070128970906
1739209764.444976;-45.120503652039325
1739209764.44499;-45.120503652039325
1739209764.4450037;-38.13080360867914
1739209764.4450176;-45.120503652039325
1739209764.4450314;-45.120503652039325
1739209764.4450452;-45.120503652039325
1739209764.445059;-38.13080360867914
1739209764.445073;-38.13080360867914
1739209764.4450867;-45.120503652039325
1739209764.4451005;-45.120503652039325
1739209764.4451144;-45.120503652039325
1739209764.4451282;-31.141103565318915
1739209764.445142;-38.13080360867914
1739209764.4451559;-45.120503652039325
1739209764.4451697;-35.57807855764607
1739209764.4451835;-35.57807855764607
1739209764.4451973;-31.141103565318915
1739209764.4452112;-38.13080360867914
1739209764.445225;-45.120503652039325
1739209764.4452388;-45.120503652039325
1739209764.4452527;-45.120503652039325
1739209764.4452665;-45.120503652039325
1739209764.4452806;-33.981070128970906
1739209764.4452944;-45.120503652039325
1739209764.4453082;-38.13080360867914
1739209764.445322;-45.120503652039325
1739209764.4453359;-38.13080360867914
1739209764.4453497;-35.57807855764607
1739209764.4453635;-38.13080360867914
1739209764.4453773;-45.120503652039325
1739209764.4453912;-38.13080360867914
1739209764.445405;-38.13080360867914
1739209764.4454188;-45.120503652039325
1739209764.4454327;-38.13080360867914
1739209764.4454465;-45.120503652039325
1739209764.4454603;-38.13080360867914
1739209764.4454741;-35.57807855764607
1739209764.445488;-45.120503652039325
1739209764.4455018;-38.13080360867914
1739209764.4455156;-35.57807855764607
1739209764.4455295;-35.57807855764607
1739209764.4455433;-38.13080360867914
1739209764.445557;-38.13080360867914
1739209764.445571;-35.57807855764607
1739209764.4455848;-38.13080360867914
1739209764.4455986;-45.120503652039325
1739209764.4456124;-33.981070128970906
1739209764.4456263;-33.981070128970906
1739209764.44564;-38.13080360867914
1739209764.445654;-38.13080360867914
1739209764.4456677;-45.120503652039325
1739209764.4456816;-38.13080360867914
1739209764.4456954;-38.13080360867914
1739209764.4457092;-38.13080360867914
1739209764.445723;-38.13080360867914
1739209764.445737;-35.57807855764607
1739209764.4457507;-38.13080360867914
1739209764.4457645;-38.13080360867914
1739209764.4457786;-38.13080360867914
1739209764.4457924;-32.816014438256545
1739209764.4458063;-38.13080360867914
1739209764.44582;-38.13080360867914
1739209764.445834;-38.13080360867914
1739209764.4458477;-38.13080360867914
1739209764.4458616;-38.13080360867914
1739209764.4458754;-45.120503652039325
1739209764.4458892;-38.13080360867914
1739209764.445903;-35.57807855764607
1739209764.445917;-38.13080360867914
1739209764.4459307;-45.120503652039325
1739209764.4459445;-38.13080360867914
1739209764.4459584;-35.57807855764607
1739209764.4459722;-38.13080360867914
1739209764.445986;-45.120503652039325
1739209764.4459999;-38.13080360867914
1739209764.4460137;-38.13080360867914
1739209764.4460275;-31.141103565318915
1739209764.4460413;-30.49652367304973
1739209764.4460552;-45.120503652039325
1739209764.446069;-35.57807855764607
1739209764.4460828;-35.57807855764607
1739209764.4460967;-38.13080360867914
1739209764.4461105;-38.13080360867914
1739209764.4461243;-31.141103565318893
1739209764.4461381;-35.57807855764607
1739209764.446152;-38.13080360867914
1739209764.4461658;-38.13080360867914
1739209764.4461796;-38.13080360867914
1739209764.4461935;-45.120503652039325
1739209764.4462073;-38.13080360867914
1739209764.446221;-38.13080360867914
1739209764.446235;-45.120503652039325
1739209764.4462488;-38.13080360867914
