CAN Message; 0x1bb:0000fbbbd2797d37
1739209852.1065547;-38.13080360867914
1739209852.1065621;-45.120503652039325
1739209852.1065695;-45.120503652039325
1739209852.1065767;-45.120503652039325
1739209852.106584;-45.120503652039325
1739209852.1065915;-45.120503652039325
1739209852.1065986;-45.120503652039325
1739209852.106606;-45.120503652039325
1739209852.1066134;-35.57807855764607
1739209852.1066206;-45.120503652039325
1739209852.106628;-45.120503652039325
1739209852.1066353;-45.120503652039325
1739209852.1066425;-45.120503652039325
1739209852.1066499;-38.13080360867914
1739209852.1066573;-38.13080360867914
1739209852.1066647;-45.120503652039325
1739209852.1066718;-28.992665084841942
1739209852.1066792;-28.992665084841942
1739209852.1066866;-45.120503652039325
1739209852.1066937;-45.120503652039325
1739209852.1067011;-38.13080360867914
1739209852.1067085;-45.120503652039325
1739209852.1067157;-45.120503652039325
1739209852.106723;-38.13080360867914
1739209852.1067305;-45.120503652039325
1739209852.1067376;-45.120503652039325
1739209852.106745;-38.13080360867914
1739209852.1067524;-45.120503652039325
1739209852.1067595;-33.981070128970906
1739209852.106767;-38.13080360867914
1739209852.1067743;-45.120503652039325
1739209852.1067817;-45.120503652039325
1739209852.1067889;-45.120503652039325
1739209852.1067963;-38.13080360867914
1739209852.1068037;-38.13080360867914
1739209852.1068108;-45.120503652039325
1739209852.1068182;-45.120503652039325
1739209852.1068256;-35.57807855764607
1739209852.1068327;-38.13080360867914
1739209852.1068401;-45.120503652039325
1739209852.1068475;-33.981070128970906
1739209852.1068547;-33.981070128970906
1739209852.106862;-38.13080360867914
1739209852.1068695;-38.13080360867914
1739209852.1068766;-38.13080360867914
1739209852.106884;-38.13080360867914
1739209852.1068914;-38.13080360867914
1739209852.1068985;-38.13080360867914
1739209852.106906;-38.13080360867914
1739209852.1069133;-45.120503652039325
1739209852.1069207;-38.13080360867914
1739209852.1069279;-31.141103565318893
1739209852.1069353;-38.13080360867914
1739209852.1069427;-38.13080360867914
1739209852.1069498;-38.13080360867914
1739209852.1069572;-35.57807855764607
1739209852.1069646;-38.13080360867914
1739209852.1069717;-38.13080360867914
1739209852.1069791;-38.13080360867914
1739209852.1069865;-35.57807855764607
1739209852.1069937;-38.13080360867914
1739209852.107001;-45.120503652039325
1739209852.1070085;-35.57807855764607
1739209852.1070156;-38.13080360867914
1739209852.107023;-38.13080360867914
1739209852.1070304;-45.120503652039325
1739209852.1070378;-45.120503652039325
1739209852.107045;-38.13080360867914
1739209852.1070523;-45.120503652039325
1739209852.1070597;-38.13080360867914
1739209852.1070669;-45.120503652039325
1739209852.1070743;-45.120503652039325
1739209852.1070817;-45.120503652039325
1739209852.1070888;-33.981070128970906
1739209852.1070962;-32.816014438256545
1739209852.1071036;-38.13080360867914
1739209852.1071107;-45.120503652039325
1739209852.1071181;-33.981070128970906
1739209852.1071255;-33.981070128970906
1739209852.1071327;-45.120503652039325
1739209852.10714;-38.13080360867914
1739209852.1071475;-38.13080360867914
1739209852.1071546;-45.120503652039325
1739209852.107162;-45.120503652039325
1739209852.1071694;-45.120503652039325
1739209852.1071768;-45.120503652039325
1739209852.107184;-45.120503652039325
1739209852.1071913;-45.120503652039325
1739209852.1071987;-45.120503652039325
1739209852.1072059;-45.120503652039325
1739209852.1072133;-45.120503652039325
1739209852.1072206;-45.120503652039325
1739209852.1072278;-38.13080360867914
1739209852.1072352;-31.141103565318893
1739209852.1072426;-38.13080360867914
1739209852.1072497;-45.120503652039325
1739209852.1072571;-45.120503652039325
1739209852.1072645;-28.58837851428586
1739209852.1072717;-28.992665084841942
1739209852.107279;-45.120503652039325
1739209852.1072865;-45.120503652039325
1739209852.1072938;-38.13080360867914
1739209852.107301;-38.13080360867914
1739209852.1073084;-45.120503652039325
1739209852.1073158;-35.57807855764607
1739209852.107323;-38.13080360867914
1739209852.1073303;-38.13080360867914
1739209852.1073377;-45.120503652039325
1739209852.1073449;-45.120503652039325
1739209852.1073523;-45.120503652039325
1739209852.1073596;-45.120503652039325
1739209852.1073668;-38.13080360867914
1739209852.1073742;-38.13080360867914
1739209852.1073816;-38.13080360867914
1739209852.1073887;-38.13080360867914
1739209852.1073961;-32.816014438256545
1739209852.1074035;-33.981070128970906
1739209852.1074107;-45.120503652039325
1739209852.107418;-38.13080360867914
1739209852.1074255;-35.57807855764607
1739209852.1074328;-38.13080360867914
1739209852.10744;-33.981070128970906
1739209852.1074474;-28.992665084841942
1739209852.1074548;-45.120503652039325
1739209852.107462;-38.13080360867914
1739209852.1074693;-38.13080360867914
1739209852.1074767;-38.13080360867914
1739209852.1074839;-45.120503652039325
1739209852.1074913;-45.120503652039325
1739209852.1074986;-45.120503652039325
1739209852.1075058;-38.13080360867914
1739209852.1075132;-45.120503652039325
1739209852.1075206;-45.120503652039325
1739209852.1075277;-45.120503652039325
1739209852.1075351;-45.120503652039325
1739209852.1075425;-35.57807855764607
1739209852.10755;-38.13080360867914
1739209852.107557;-45.120503652039325
1739209852.1075644;-45.120503652039325
1739209852.1075718;-45.120503652039325
1739209852.107579;-38.13080360867914
1739209852.1075864;-45.120503652039325
1739209852.1075938;-45.120503652039325
1739209852.107601;-35.57807855764607
1739209852.1076083;-45.120503652039325
1739209852.1076157;-33.981070128970906
1739209852.1076229;-31.141103565318915
1739209852.1076303;-38.13080360867914
1739209852.1076376;-38.13080360867914
1739209852.1076448;-38.13080360867914
1739209852.1076522;-35.57807855764607
1739209852.1076596;-33.981070128970906
1739209852.1076667;-38.13080360867914
1739209852.1076741;-38.13080360867914
1739209852.1076815;-45.120503652039325
1739209852.107689;-45.120503652039325
1739209852.107696;-38.13080360867914
1739209852.1077034;-38.13080360867914
1739209852.1077108;-45.120503652039325
1739209852.107718;-45.120503652039325
1739209852.1077254;-38.13080360867914
1739209852.1077328;-45.120503652039325
1739209852.10774;-38.13080360867914
1739209852.1077473;-45.120503652039325
1739209852.1077547;-45.120503652039325
1739209852.1077619;-35.57807855764607
1739209852.1077693;-45.120503652039325
1739209852.1077766;-38.13080360867914
1739209852.1077838;-35.57807855764607
1739209852.1077912;-45.120503652039325
1739209852.1077986;-33.981070128970906
1739209852.1078057;-30.49652367304973
1739209852.1078131;-38.13080360867914
1739209852.1078205;-38.13080360867914
1739209852.107828;-38.13080360867914
1739209852.107835;-32.816014438256545
1739209852.1078424;-33.981070128970906
1739209852.1078498;-45.120503652039325
1739209852.107857;-45.120503652039325
1739209852.1078644;-45.120503652039325
1739209852.1078718;-38.13080360867914
1739209852.107879;-45.120503652039325
1739209852.1078863;-38.13080360867914
1739209852.1078937;-38.13080360867914
1739209852.1079009;-38.13080360867914
1739209852.1079082;-45.120503652039325
1739209852.1079156;-32.816014438256545
1739209852.1079228;-33.981070128970906
1739209852.1079302;-38.13080360867914
1739209852.1079376;-45.120503652039325
1739209852.107945;-33.981070128970906
1739209852.107952;-33.981070128970906
1739209852.1079595;-45.120503652039325
1739209852.107967;-45.120503652039325
1739209852.107974;-38.13080360867914
1739209852.1079814;-38.13080360867914
1739209852.1079888;-45.120503652039325
1739209852.107996;-45.120503652039325
1739209852.1080034;-38.13080360867914
1739209852.1080108;-45.120503652039325
1739209852.108018;-45.120503652039325
1739209852.1080253;-31.141103565318893
1739209852.1080327;-45.120503652039325
1739209852.1080399;-38.13080360867914
1739209852.1080472;-38.13080360867914
1739209852.1080546;-45.120503652039325
1739209852.1080618;-45.120503652039325
1739209852.1080692;-38.13080360867914
1739209852.1080766;-32.816014438256545
1739209852.108084;-45.120503652039325
1739209852.108091;-32.816014438256545
1739209852.1080985;-28.58837851428586
1739209852.108106;-38.13080360867914
1739209852.108113;-35.57807855764607
1739209852.1081204;-38.13080360867914
1739209852.1081278;-35.57807855764607
1739209852.108135;-31.141103565318915
1739209852.1081424;-38.13080360867914
1739209852.1081498;-45.120503652039325
1739209852.108157;-32.816014438256545
1739209852.1081643;-35.57807855764607
1739209852.1081717;-45.120503652039325
1739209852.1081789;-45.120503652039325
1739209852.1081862;-32.816014438256545
1739209852.1081936;-38.13080360867914
1739209852.108201;-45.120503652039325
1739209852.1082082;-45.120503652039325
1739209852.1082156;-45.120503652039325
1739209852.108223;-38.13080360867914
1739209852.10823;-45.120503652039325
1739209852.1082375;-38.13080360867914
1739209852.108245;-38.13080360867914
1739209852.108252;-38.13080360867914
1739209852.1082594;-45.120503652039325
1739209852.1082668;-32.816014438256545
1739209852.108274;-25.826314394896354
1739209852.1082814;-38.13080360867914
1739209852.1082888;-45.120503652039325
1739209852.108296;-38.13080360867914
1739209852.1083033;-38.13080360867914
1739209852.1083107;-45.120503652039325
1739209852.1083179;-38.13080360867914
1739209852.1083252;-38.13080360867914
1739209852.1083326;-45.120503652039325
1739209852.10834;-45.120503652039325
1739209852.1083472;-45.120503652039325
1739209852.1083546;-38.13080360867914
1739209852.108362;-32.816014438256545
1739209852.108369;-38.13080360867914
1739209852.1083765;-45.120503652039325
1739209852.108384;-45.120503652039325
1739209852.108391;-45.120503652039325
1739209852.1083984;-45.120503652039325
1739209852.1084058;-45.120503652039325
1739209852.108413;-38.13080360867914
1739209852.1084204;-38.13080360867914
1739209852.1084278;-35.57807855764607
1739209852.108435;-45.120503652039325
1739209852.1084423;-38.13080360867914
1739209852.1084497;-31.141103565318893
1739209852.108457;-45.120503652039325
1739209852.1084642;-45.120503652039325
1739209852.1084716;-38.13080360867914
1739209852.108479;-33.981070128970906
1739209852.1084862;-45.120503652039325
1739209852.1084936;-45.120503652039325
1739209852.108501;-38.13080360867914
1739209852.108508;-45.120503652039325
1739209852.1085155;-38.13080360867914
1739209852.108523;-45.120503652039325
1739209852.10853;-38.13080360867914
1739209852.1085374;-38.13080360867914
1739209852.1085448;-45.120503652039325
1739209852.108552;-35.57807855764607
1739209852.1085594;-38.13080360867914
1739209852.1085668;-38.13080360867914
1739209852.108574;-33.981070128970906
1739209852.1085813;-45.120503652039325
1739209852.1085887;-45.120503652039325
1739209852.108596;-45.120503652039325
1739209852.1086032;-35.57807855764607
1739209852.1086106;-38.13080360867914
1739209852.108618;-38.13080360867914
1739209852.1086252;-38.13080360867914
1739209852.1086326;-45.120503652039325
1739209852.10864;-45.120503652039325
1739209852.108647;-38.13080360867914
1739209852.1086545;-45.120503652039325
1739209852.108662;-38.13080360867914
1739209852.108669;-45.120503652039325
1739209852.1086764;-45.120503652039325
1739209852.1086838;-45.120503652039325
1739209852.108691;-38.13080360867914
1739209852.1086984;-35.57807855764607
1739209852.1087058;-45.120503652039325
1739209852.1087132;-38.13080360867914
1739209852.1087203;-35.57807855764607
1739209852.1087277;-35.57807855764607
1739209852.108735;-45.120503652039325
1739209852.1087422;-38.13080360867914
1739209852.1087496;-31.141103565318915
1739209852.108757;-35.57807855764607
1739209852.1087642;-33.981070128970906
1739209852.1087716;-45.120503652039325
1739209852.108779;-45.120503652039325
1739209852.108786;-45.120503652039325
1739209852.1087935;-38.13080360867914
1739209852.108801;-38.13080360867914
1739209852.108808;-35.57807855764607
1739209852.1088154;-45.120503652039325
1739209852.1088228;-38.13080360867914
1739209852.10883;-38.13080360867914
1739209852.1088374;-45.120503652039325
1739209852.1088448;-38.13080360867914
1739209852.1088521;-38.13080360867914
1739209852.1088593;-32.816014438256545
1739209852.1088667;-28.992665084841942
1739209852.108874;-45.120503652039325
1739209852.1088812;-45.120503652039325
1739209852.1088886;-38.13080360867914
1739209852.108896;-33.981070128970906
1739209852.1089032;-45.120503652039325
1739209852.1089106;-38.13080360867914
1739209852.108918;-35.57807855764607
1739209852.108925;-38.13080360867914
1739209852.1089325;-45.120503652039325
1739209852.10894;-38.13080360867914
1739209852.108947;-35.57807855764607
1739209852.1089544;-38.13080360867914
1739209852.1089618;-45.120503652039325
1739209852.1089692;-38.13080360867914
1739209852.1089764;-38.13080360867914
1739209852.1089838;-33.981070128970906
1739209852.1089911;-35.57807855764607
1739209852.1089983;-38.13080360867914
1739209852.1090057;-38.13080360867914
1739209852.109013;-38.13080360867914
1739209852.1090202;-45.120503652039325
1739209852.1090276;-38.13080360867914
1739209852.109035;-38.13080360867914
1739209852.1090422;-30.49652367304973
1739209852.1090496;-38.13080360867914
1739209852.109057;-35.57807855764607
1739209852.109064;-38.13080360867914
1739209852.1090715;-38.13080360867914
1739209852.109079;-38.13080360867914
1739209852.109086;-45.120503652039325
1739209852.1090934;-45.120503652039325
1739209852.1091008;-38.13080360867914
1739209852.1091082;-35.57807855764607
1739209852.1091154;-45.120503652039325
1739209852.1091228;-38.13080360867914
1739209852.1091301;-33.981070128970906
1739209852.1091373;-38.13080360867914
1739209852.1091447;-45.120503652039325
1739209852.109152;-45.120503652039325
1739209852.1091592;-33.981070128970906
1739209852.1091666;-45.120503652039325
1739209852.109174;-45.120503652039325
1739209852.1091812;-38.13080360867914
1739209852.1091886;-45.120503652039325
1739209852.109196;-45.120503652039325
1739209852.109203;-33.981070128970906
1739209852.1092105;-45.120503652039325
1739209852.109218;-45.120503652039325
1739209852.109225;-35.57807855764607
1739209852.1092324;-38.13080360867914
1739209852.1092398;-35.57807855764607
1739209852.1092472;-35.57807855764607
1739209852.1092544;-38.13080360867914
1739209852.1092618;-45.120503652039325
1739209852.1092691;-45.120503652039325
1739209852.1092763;-38.13080360867914
1739209852.1092837;-38.13080360867914
1739209852.109291;-45.120503652039325
1739209852.1092982;-45.120503652039325
1739209852.1093056;-38.13080360867914
1739209852.109313;-35.57807855764607
1739209852.1093202;-45.120503652039325
1739209852.1093276;-45.120503652039325
1739209852.109335;-38.13080360867914
1739209852.109342;-45.120503652039325
1739209852.1093495;-38.13080360867914
1739209852.1093569;-38.13080360867914
1739209852.1093643;-45.120503652039325
1739209852.1093714;-45.120503652039325
1739209852.1093788;-38.13080360867914
1739209852.1093862;-45.120503652039325
1739209852.1093934;-38.13080360867914
1739209852.1094007;-45.120503652039325
1739209852.1094081;-33.981070128970906
1739209852.1094153;-35.57807855764607
1739209852.1094227;-38.13080360867914
1739209852.10943;-32.816014438256545
1739209852.1094372;-45.120503652039325
1739209852.1094446;-35.57807855764607
1739209852.109452;-35.57807855764607
1739209852.1094592;-35.57807855764607
1739209852.1094666;-45.120503652039325
1739209852.109474;-38.13080360867914
1739209852.109481;-38.13080360867914
1739209852.1094885;-38.13080360867914
1739209852.1094959;-45.120503652039325
1739209852.1095033;-38.13080360867914
1739209852.1095104;-45.120503652039325
1739209852.1095178;-38.13080360867914
1739209852.1095252;-45.120503652039325
1739209852.1095324;-38.13080360867914
1739209852.1095397;-38.13080360867914
1739209852.1095471;-45.120503652039325
1739209852.1095543;-45.120503652039325
1739209852.1095617;-45.120503652039325
1739209852.109569;-38.13080360867914
1739209852.1095762;-26.991370085610736
1739209852.1095836;-38.13080360867914
1739209852.109591;-45.120503652039325
1739209852.1095982;-38.13080360867914
1739209852.1096056;-32.816014438256545
1739209852.109613;-38.13080360867914
1739209852.1096203;-38.13080360867914
1739209852.1096275;-45.120503652039325
1739209852.1096349;-45.120503652039325
1739209852.1096423;-45.120503652039325
1739209852.1096494;-35.57807855764607
1739209852.1096568;-35.57807855764607
1739209852.1096642;-45.120503652039325
1739209852.1096714;-33.981070128970906
1739209852.1096787;-38.13080360867914
1739209852.1096861;-38.13080360867914
1739209852.1096933;-45.120503652039325
1739209852.1097007;-45.120503652039325
1739209852.109708;-45.120503652039325
1739209852.1097152;-45.120503652039325
1739209852.1097226;-45.120503652039325
1739209852.10973;-45.120503652039325
1739209852.1097372;-38.13080360867914
1739209852.1097445;-38.13080360867914
1739209852.109752;-29.438486411369333
1739209852.1097593;-35.57807855764607
1739209852.1097665;-38.13080360867914
1739209852.1097739;-38.13080360867914
1739209852.1097813;-35.57807855764607
1739209852.1097884;-38.13080360867914
1739209852.1097958;-45.120503652039325
1739209852.1098032;-38.13080360867914
1739209852.1098104;-38.13080360867914
1739209852.1098177;-45.120503652039325
1739209852.1098251;-38.13080360867914
1739209852.1098323;-45.120503652039325
1739209852.1098397;-45.120503652039325
1739209852.109847;-38.13080360867914
1739209852.1098542;-32.816014438256545
1739209852.1098616;-38.13080360867914
1739209852.109869;-45.120503652039325
1739209852.1098764;-38.13080360867914
1739209852.1098835;-38.13080360867914
1739209852.109891;-38.13080360867914
1739209852.1098983;-45.120503652039325
1739209852.1099055;-38.13080360867914
1739209852.1099129;-38.13080360867914
1739209852.1099203;-45.120503652039325
1739209852.1099274;-38.13080360867914
1739209852.1099348;-33.981070128970906
1739209852.1099422;-38.13080360867914
1739209852.1099494;-38.13080360867914
1739209852.1099567;-35.57807855764607
1739209852.1099641;-38.13080360867914
1739209852.1099713;-38.13080360867914
1739209852.1099787;-33.981070128970906
1739209852.109986;-45.120503652039325
1739209852.1099932;-45.120503652039325
1739209852.1100006;-32.816014438256545
1739209852.110008;-33.981070128970906
1739209852.1100154;-45.120503652039325
1739209852.1100225;-45.120503652039325
1739209852.11003;-38.13080360867914
1739209852.1100373;-38.13080360867914
1739209852.1100445;-45.120503652039325
1739209852.1100519;-35.57807855764607
1739209852.1100593;-38.13080360867914
1739209852.1100664;-45.120503652039325
1739209852.1100738;-45.120503652039325
1739209852.1100812;-45.120503652039325
1739209852.1100883;-45.120503652039325
1739209852.1100957;-45.120503652039325
1739209852.1101031;-45.120503652039325
1739209852.1101103;-38.13080360867914
1739209852.1101177;-45.120503652039325
1739209852.110125;-45.120503652039325
1739209852.1101325;-35.57807855764607
1739209852.1101396;-38.13080360867914
1739209852.110147;-45.120503652039325
1739209852.1101544;-38.13080360867914
1739209852.1101615;-35.57807855764607
1739209852.110169;-31.141103565318915
1739209852.1101763;-45.120503652039325
1739209852.1101835;-38.13080360867914
1739209852.1101909;-38.13080360867914
1739209852.1101983;-38.13080360867914
1739209852.1102054;-45.120503652039325
1739209852.1102128;-38.13080360867914
1739209852.1102202;-35.57807855764607
1739209852.1102273;-38.13080360867914
1739209852.1102347;-45.120503652039325
1739209852.1102421;-38.13080360867914
1739209852.1102493;-45.120503652039325
1739209852.1102567;-38.13080360867914
1739209852.110264;-45.120503652039325
1739209852.1102715;-45.120503652039325
1739209852.1102786;-45.120503652039325
1739209852.110286;-38.13080360867914
1739209852.1102934;-38.13080360867914
1739209852.1103005;-38.13080360867914
1739209852.110308;-38.13080360867914
1739209852.1103153;-33.981070128970906
1739209852.1103225;-38.13080360867914
1739209852.1103299;-38.13080360867914
1739209852.1103373;-45.120503652039325
1739209852.1103444;-30.49652367304973
1739209852.1103518;-38.13080360867914
1739209852.1103592;-45.120503652039325
1739209852.1103663;-45.120503652039325
1739209852.1103737;-45.120503652039325
1739209852.1103811;-38.13080360867914
1739209852.1103883;-38.13080360867914
1739209852.1103957;-38.13080360867914
1739209852.110403;-28.992665084841942
1739209852.1104105;-33.981070128970906
1739209852.1104176;-33.981070128970906
1739209852.110425;-45.120503652039325
1739209852.1104324;-38.13080360867914
1739209852.1104395;-35.57807855764607
1739209852.110447;-33.981070128970906
1739209852.1104543;-45.120503652039325
1739209852.1104615;-45.120503652039325
1739209852.1104689;-35.57807855764607
1739209852.1104763;-38.13080360867914
1739209852.1104834;-45.120503652039325
1739209852.1104908;-38.13080360867914
1739209852.1104982;-32.816014438256545
1739209852.1105053;-38.13080360867914
1739209852.1105127;-45.120503652039325
1739209852.1105201;-38.13080360867914
1739209852.1105275;-38.13080360867914
1739209852.1105347;-38.13080360867914
1739209852.110542;-45.120503652039325
1739209852.1105494;-38.13080360867914
1739209852.1105566;-35.57807855764607
1739209852.110564;-38.13080360867914
1739209852.1105714;-45.120503652039325
1739209852.1105785;-28.992665084841942
1739209852.110586;-33.981070128970906
1739209852.1105933;-45.120503652039325
1739209852.1106005;-45.120503652039325
1739209852.1106079;-38.13080360867914
1739209852.1106153;-45.120503652039325
1739209852.1106224;-45.120503652039325
1739209852.1106298;-45.120503652039325
1739209852.1106372;-35.57807855764607
1739209852.1106443;-35.57807855764607
1739209852.1106517;-38.13080360867914
1739209852.1106591;-35.57807855764607
1739209852.1106665;-38.13080360867914
1739209852.1106737;-35.57807855764607
1739209852.110681;-38.13080360867914
1739209852.1106884;-35.57807855764607
1739209852.1106956;-32.816014438256545
1739209852.110703;-33.981070128970906
1739209852.1107104;-38.13080360867914
1739209852.1107175;-35.57807855764607
1739209852.110725;-38.13080360867914
1739209852.1107323;-45.120503652039325
1739209852.1107395;-38.13080360867914
1739209852.1107469;-35.57807855764607
1739209852.1107543;-35.57807855764607
1739209852.1107614;-38.13080360867914
1739209852.1107688;-38.13080360867914
1739209852.1107762;-35.57807855764607
1739209852.1107836;-33.981070128970906
1739209852.1107907;-45.120503652039325
1739209852.1107981;-45.120503652039325
1739209852.1108055;-35.57807855764607
1739209852.1108127;-38.13080360867914
1739209852.11082;-38.13080360867914
1739209852.1108274;-35.57807855764607
1739209852.1108346;-38.13080360867914
1739209852.110842;-38.13080360867914
1739209852.1108494;-38.13080360867914
1739209852.1108565;-45.120503652039325
1739209852.110864;-45.120503652039325
1739209852.1108713;-38.13080360867914
1739209852.1108785;-38.13080360867914
1739209852.1108859;-38.13080360867914
1739209852.1108932;-45.120503652039325
1739209852.1109004;-45.120503652039325
1739209852.1109078;-38.13080360867914
1739209852.1109152;-45.120503652039325
1739209852.1109226;-45.120503652039325
1739209852.1109297;-38.13080360867914
1739209852.110937;-45.120503652039325
1739209852.1109445;-38.13080360867914
1739209852.1109517;-38.13080360867914
1739209852.110959;-38.13080360867914
1739209852.1109664;-33.981070128970906
1739209852.1109736;-38.13080360867914
1739209852.110981;-38.13080360867914
1739209852.1109884;-45.120503652039325
1739209852.1109955;-29.438486411369333
1739209852.111003;-33.981070128970906
1739209852.1110103;-45.120503652039325
1739209852.1110175;-38.13080360867914
1739209852.1110249;-35.57807855764607
1739209852.1110322;-35.57807855764607
1739209852.1110396;-45.120503652039325
1739209852.1110468;-33.981070128970906
1739209852.1110542;-38.13080360867914
1739209852.1110616;-38.13080360867914
1739209852.1110687;-45.120503652039325
1739209852.111076;-38.13080360867914
1739209852.1110835;-45.120503652039325
1739209852.1110907;-45.120503652039325
1739209852.111098;-45.120503652039325
1739209852.1111054;-38.13080360867914
1739209852.1111126;-38.13080360867914
1739209852.11112;-45.120503652039325
1739209852.1111274;-38.13080360867914
1739209852.1111345;-38.13080360867914
1739209852.111142;-35.57807855764607
1739209852.1111493;-38.13080360867914
1739209852.1111565;-35.57807855764607
1739209852.1111639;-38.13080360867914
1739209852.1111712;-32.816014438256545
1739209852.1111786;-35.57807855764607
1739209852.1111858;-45.120503652039325
1739209852.1111932;-45.120503652039325
1739209852.1112006;-45.120503652039325
1739209852.1112077;-45.120503652039325
1739209852.111215;-38.13080360867914
1739209852.1112225;-33.981070128970906
1739209852.1112297;-45.120503652039325
1739209852.111237;-45.120503652039325
1739209852.1112444;-35.57807855764607
1739209852.1112516;-45.120503652039325
1739209852.111259;-45.120503652039325
1739209852.1112664;-38.13080360867914
1739209852.1112735;-35.57807855764607
1739209852.111281;-38.13080360867914
1739209852.1112883;-45.120503652039325
1739209852.1112957;-38.13080360867914
1739209852.1113029;-35.57807855764607
1739209852.1113102;-38.13080360867914
1739209852.1113176;-45.120503652039325
1739209852.1113248;-45.120503652039325
1739209852.1113322;-45.120503652039325
1739209852.1113396;-45.120503652039325
1739209852.1113467;-33.981070128970906
1739209852.111354;-31.141103565318915
1739209852.1113615;-45.120503652039325
1739209852.1113687;-45.120503652039325
1739209852.111376;-38.13080360867914
1739209852.1113834;-38.13080360867914
1739209852.1113906;-45.120503652039325
1739209852.111398;-38.13080360867914
1739209852.1114054;-45.120503652039325
1739209852.1114125;-45.120503652039325
1739209852.11142;-45.120503652039325
1739209852.1114273;-38.13080360867914
1739209852.1114347;-38.13080360867914
1739209852.1114419;-45.120503652039325
1739209852.1114492;-45.120503652039325
1739209852.1114566;-45.120503652039325
1739209852.1114638;-38.13080360867914
1739209852.1114712;-33.981070128970906
1739209852.1114786;-45.120503652039325
1739209852.1114857;-38.13080360867914
1739209852.111493;-45.120503652039325
1739209852.1115005;-38.13080360867914
1739209852.1115077;-38.13080360867914
1739209852.111515;-38.13080360867914
1739209852.1115224;-32.816014438256545
1739209852.1115296;-30.49652367304973
1739209852.111537;-45.120503652039325
1739209852.1115444;-38.13080360867914
1739209852.1115518;-33.981070128970906
1739209852.111559;-35.57807855764607
1739209852.1115663;-38.13080360867914
1739209852.1115737;-45.120503652039325
1739209852.1115808;-32.816014438256545
1739209852.1115882;-45.120503652039325
1739209852.1115956;-45.120503652039325
1739209852.1116028;-45.120503652039325
1739209852.1116102;-45.120503652039325
1739209852.1116176;-38.13080360867914
1739209852.1116247;-35.57807855764607
1739209852.111632;-45.120503652039325
1739209852.1116395;-45.120503652039325
1739209852.1116467;-45.120503652039325
1739209852.111654;-45.120503652039325
1739209852.1116614;-38.13080360867914
1739209852.1116686;-45.120503652039325
