CAN Message; 0x1bb:0000e4d5ebf04e37
1739209703.2223096;-45.120503652039325
1739209703.2223194;-38.13080360867914
1739209703.2223291;-45.120503652039325
1739209703.222339;-38.13080360867914
1739209703.2223487;-35.57807855764607
1739209703.2223585;-28.992665084841942
1739209703.2223682;-45.120503652039325
1739209703.222378;-38.13080360867914
1739209703.2223878;-33.981070128970906
1739209703.2223976;-38.13080360867914
1739209703.2224073;-38.13080360867914
1739209703.222417;-45.120503652039325
1739209703.222427;-45.120503652039325
1739209703.2224367;-33.981070128970906
1739209703.2224464;-45.120503652039325
1739209703.2224562;-45.120503652039325
1739209703.222466;-38.13080360867914
1739209703.2224758;-38.13080360867914
1739209703.2224855;-45.120503652039325
1739209703.2224953;-45.120503652039325
1739209703.222505;-38.13080360867914
1739209703.2225149;-33.981070128970906
1739209703.2225246;-45.120503652039325
1739209703.2225344;-45.120503652039325
1739209703.2225442;-38.13080360867914
1739209703.222554;-38.13080360867914
1739209703.2225637;-38.13080360867914
1739209703.2225735;-38.13080360867914
1739209703.2225833;-38.13080360867914
1739209703.222593;-33.981070128970906
1739209703.2226028;-38.13080360867914
1739209703.2226126;-45.120503652039325
1739209703.2226224;-45.120503652039325
1739209703.2226322;-45.120503652039325
1739209703.222642;-32.816014438256545
1739209703.2226517;-38.13080360867914
1739209703.2226615;-45.120503652039325
1739209703.2226713;-28.58837851428586
1739209703.222681;-31.141103565318915
1739209703.2226908;-33.981070128970906
1739209703.2227006;-45.120503652039325
1739209703.2227104;-38.13080360867914
1739209703.2227201;-45.120503652039325
1739209703.22273;-31.141103565318915
1739209703.2227397;-45.120503652039325
1739209703.2227495;-32.816014438256545
1739209703.2227592;-33.981070128970906
1739209703.222769;-45.120503652039325
1739209703.2227788;-45.120503652039325
1739209703.2227886;-38.13080360867914
1739209703.2227983;-35.57807855764607
1739209703.2228081;-45.120503652039325
1739209703.222818;-38.13080360867914
1739209703.2228277;-32.816014438256545
1739209703.2228374;-38.13080360867914
1739209703.2228472;-45.120503652039325
1739209703.222857;-38.13080360867914
1739209703.2228668;-45.120503652039325
1739209703.2228765;-38.13080360867914
1739209703.2228863;-38.13080360867914
1739209703.222896;-38.13080360867914
1739209703.2229059;-38.13080360867914
1739209703.2229156;-45.120503652039325
1739209703.2229254;-38.13080360867914
1739209703.2229352;-45.120503652039325
1739209703.222945;-38.13080360867914
1739209703.2229548;-38.13080360867914
1739209703.2229645;-45.120503652039325
1739209703.2229743;-38.13080360867914
1739209703.222984;-33.981070128970906
1739209703.2229939;-38.13080360867914
1739209703.2230036;-38.13080360867914
1739209703.2230134;-35.57807855764607
1739209703.2230232;-33.981070128970906
1739209703.223033;-35.57807855764607
1739209703.2230427;-35.57807855764607
1739209703.2230525;-45.120503652039325
1739209703.2230623;-35.57807855764607
1739209703.223072;-38.13080360867914
1739209703.2230818;-45.120503652039325
1739209703.2230916;-38.13080360867914
1739209703.2231014;-38.13080360867914
1739209703.2231112;-45.120503652039325
1739209703.223121;-45.120503652039325
1739209703.2231307;-45.120503652039325
1739209703.2231405;-45.120503652039325
1739209703.2231503;-38.13080360867914
1739209703.22316;-38.13080360867914
1739209703.2231698;-38.13080360867914
1739209703.2231796;-45.120503652039325
1739209703.2231894;-38.13080360867914
1739209703.2231991;-35.57807855764607
1739209703.223209;-45.120503652039325
1739209703.2232187;-38.13080360867914
1739209703.2232285;-38.13080360867914
1739209703.2232382;-45.120503652039325
1739209703.223248;-45.120503652039325
1739209703.2232578;-45.120503652039325
1739209703.2232676;-45.120503652039325
1739209703.2232773;-45.120503652039325
1739209703.223287;-45.120503652039325
1739209703.2232969;-45.120503652039325
1739209703.2233067;-45.120503652039325
1739209703.2233164;-45.120503652039325
1739209703.2233262;-38.13080360867914
1739209703.223336;-38.13080360867914
1739209703.2233458;-35.57807855764607
1739209703.2233555;-35.57807855764607
1739209703.2233653;-35.57807855764607
1739209703.223375;-45.120503652039325
1739209703.2233849;-38.13080360867914
1739209703.2233946;-38.13080360867914
1739209703.2234044;-45.120503652039325
1739209703.2234142;-38.13080360867914
1739209703.223424;-45.120503652039325
1739209703.2234337;-45.120503652039325
1739209703.2234435;-45.120503652039325
1739209703.2234533;-38.13080360867914
1739209703.223463;-45.120503652039325
1739209703.2234728;-38.13080360867914
1739209703.2234826;-35.57807855764607
1739209703.2234924;-38.13080360867914
1739209703.2235022;-38.13080360867914
1739209703.223512;-45.120503652039325
1739209703.2235217;-35.57807855764607
1739209703.2235315;-45.120503652039325
1739209703.2235413;-45.120503652039325
1739209703.223551;-38.13080360867914
1739209703.2235608;-45.120503652039325
1739209703.2235706;-45.120503652039325
1739209703.2235804;-45.120503652039325
1739209703.2235901;-38.13080360867914
1739209703.2236;-38.13080360867914
1739209703.2236097;-38.13080360867914
1739209703.2236195;-45.120503652039325
1739209703.2236292;-38.13080360867914
1739209703.223639;-32.816014438256545
1739209703.2236488;-38.13080360867914
1739209703.2236586;-35.57807855764607
1739209703.2236683;-45.120503652039325
1739209703.223678;-38.13080360867914
1739209703.223688;-38.13080360867914
1739209703.2236977;-38.13080360867914
1739209703.2237074;-31.141103565318915
1739209703.2237172;-45.120503652039325
1739209703.223727;-38.13080360867914
1739209703.2237368;-45.120503652039325
1739209703.2237465;-33.981070128970906
1739209703.2237563;-45.120503652039325
1739209703.223766;-45.120503652039325
1739209703.2237759;-45.120503652039325
1739209703.2237856;-45.120503652039325
1739209703.2237954;-45.120503652039325
1739209703.2238052;-45.120503652039325
1739209703.223815;-35.57807855764607
1739209703.2238247;-38.13080360867914
1739209703.2238345;-45.120503652039325
1739209703.2238443;-38.13080360867914
1739209703.223854;-35.57807855764607
1739209703.2238638;-31.141103565318915
1739209703.2238736;-38.13080360867914
1739209703.2238834;-38.13080360867914
1739209703.2238932;-45.120503652039325
1739209703.223903;-33.981070128970906
1739209703.2239127;-45.120503652039325
1739209703.2239225;-38.13080360867914
1739209703.2239323;-45.120503652039325
1739209703.223942;-45.120503652039325
1739209703.2239518;-33.981070128970906
1739209703.2239616;-38.13080360867914
1739209703.2239714;-45.120503652039325
1739209703.2239811;-38.13080360867914
1739209703.223991;-35.57807855764607
1739209703.2240007;-35.57807855764607
1739209703.2240105;-38.13080360867914
1739209703.2240202;-38.13080360867914
1739209703.22403;-35.57807855764607
1739209703.2240398;-38.13080360867914
1739209703.2240496;-45.120503652039325
1739209703.2240593;-38.13080360867914
1739209703.224069;-35.57807855764607
1739209703.224079;-45.120503652039325
1739209703.2240887;-45.120503652039325
1739209703.2240984;-45.120503652039325
1739209703.2241082;-38.13080360867914
1739209703.2241182;-45.120503652039325
1739209703.224128;-38.13080360867914
1739209703.2241378;-45.120503652039325
1739209703.2241476;-38.13080360867914
1739209703.2241573;-35.57807855764607
1739209703.224167;-45.120503652039325
1739209703.224177;-38.13080360867914
1739209703.2241867;-38.13080360867914
1739209703.2241964;-45.120503652039325
1739209703.2242062;-38.13080360867914
1739209703.224216;-33.981070128970906
1739209703.2242258;-45.120503652039325
1739209703.2242355;-45.120503652039325
1739209703.2242453;-38.13080360867914
1739209703.224255;-33.981070128970906
1739209703.2242649;-38.13080360867914
1739209703.2242746;-38.13080360867914
1739209703.2242844;-38.13080360867914
1739209703.2242942;-45.120503652039325
1739209703.224304;-45.120503652039325
1739209703.2243137;-38.13080360867914
1739209703.2243235;-38.13080360867914
1739209703.2243333;-33.981070128970906
1739209703.224343;-38.13080360867914
1739209703.2243528;-38.13080360867914
1739209703.2243626;-38.13080360867914
1739209703.2243724;-35.57807855764607
1739209703.2243822;-45.120503652039325
1739209703.224392;-38.13080360867914
1739209703.2244017;-45.120503652039325
1739209703.2244115;-32.816014438256545
1739209703.2244213;-38.13080360867914
1739209703.224431;-45.120503652039325
1739209703.2244408;-38.13080360867914
1739209703.2244506;-38.13080360867914
1739209703.2244604;-38.13080360867914
1739209703.2244701;-38.13080360867914
1739209703.22448;-45.120503652039325
1739209703.2244897;-38.13080360867914
1739209703.2244995;-33.981070128970906
1739209703.2245092;-33.981070128970906
1739209703.224519;-45.120503652039325
1739209703.2245288;-38.13080360867914
1739209703.2245386;-35.57807855764607
1739209703.2245483;-38.13080360867914
1739209703.224558;-45.120503652039325
1739209703.224568;-33.981070128970906
1739209703.2245777;-32.816014438256545
1739209703.2245874;-38.13080360867914
1739209703.2245972;-45.120503652039325
1739209703.224607;-38.13080360867914
1739209703.2246168;-38.13080360867914
1739209703.2246265;-38.13080360867914
1739209703.2246363;-38.13080360867914
1739209703.224646;-45.120503652039325
1739209703.2246559;-38.13080360867914
1739209703.2246656;-38.13080360867914
1739209703.2246754;-45.120503652039325
1739209703.2246852;-45.120503652039325
1739209703.224695;-35.57807855764607
1739209703.2247047;-45.120503652039325
1739209703.2247145;-38.13080360867914
1739209703.2247243;-31.141103565318915
1739209703.224734;-33.981070128970906
1739209703.2247438;-38.13080360867914
1739209703.2247536;-35.57807855764607
1739209703.2247634;-38.13080360867914
1739209703.2247732;-38.13080360867914
1739209703.224783;-45.120503652039325
1739209703.2247927;-33.981070128970906
1739209703.2248025;-35.57807855764607
1739209703.2248123;-32.81601443825658
1739209703.224822;-33.981070128970906
1739209703.2248318;-35.57807855764607
1739209703.2248416;-38.13080360867914
1739209703.2248514;-38.13080360867914
1739209703.2248611;-38.13080360867914
1739209703.224871;-38.13080360867914
1739209703.2248807;-35.57807855764607
1739209703.2248905;-31.141103565318915
1739209703.2249002;-45.120503652039325
1739209703.22491;-38.13080360867914
1739209703.2249198;-33.981070128970906
1739209703.2249296;-45.120503652039325
1739209703.2249393;-38.13080360867914
1739209703.2249491;-38.13080360867914
1739209703.224959;-38.13080360867914
1739209703.2249687;-45.120503652039325
1739209703.2249784;-38.13080360867914
1739209703.2249882;-45.120503652039325
1739209703.224998;-45.120503652039325
1739209703.2250078;-45.120503652039325
1739209703.2250175;-38.13080360867914
1739209703.2250273;-45.120503652039325
1739209703.225037;-45.120503652039325
1739209703.2250469;-38.13080360867914
1739209703.2250566;-45.120503652039325
1739209703.2250664;-45.120503652039325
1739209703.2250762;-45.120503652039325
1739209703.225086;-38.13080360867914
1739209703.2250957;-38.13080360867914
1739209703.2251055;-45.120503652039325
1739209703.2251153;-45.120503652039325
1739209703.225125;-33.981070128970906
1739209703.2251348;-38.13080360867914
1739209703.2251446;-45.120503652039325
1739209703.2251544;-35.57807855764607
1739209703.2251642;-38.13080360867914
1739209703.225174;-45.120503652039325
1739209703.2251837;-45.120503652039325
1739209703.2251935;-45.120503652039325
1739209703.2252033;-45.120503652039325
1739209703.225213;-38.13080360867914
1739209703.2252228;-45.120503652039325
1739209703.2252326;-45.120503652039325
1739209703.2252424;-38.13080360867914
1739209703.2252522;-38.13080360867914
1739209703.225262;-45.120503652039325
1739209703.2252717;-38.13080360867914
1739209703.2252815;-33.981070128970906
1739209703.2252913;-38.13080360867914
1739209703.225301;-45.120503652039325
1739209703.2253108;-45.120503652039325
1739209703.2253206;-38.13080360867914
1739209703.2253304;-45.120503652039325
1739209703.2253401;-35.57807855764607
1739209703.22535;-38.13080360867914
1739209703.2253597;-45.120503652039325
1739209703.2253695;-45.120503652039325
1739209703.2253792;-45.120503652039325
1739209703.225389;-45.120503652039325
1739209703.2253988;-35.57807855764607
1739209703.2254086;-33.981070128970906
1739209703.2254183;-38.13080360867914
1739209703.225428;-38.13080360867914
1739209703.2254379;-45.120503652039325
1739209703.2254477;-45.120503652039325
1739209703.2254574;-38.13080360867914
1739209703.2254672;-38.13080360867914
1739209703.225477;-45.120503652039325
1739209703.2254868;-38.13080360867914
1739209703.2254965;-38.13080360867914
1739209703.2255063;-38.13080360867914
1739209703.225516;-45.120503652039325
1739209703.2255259;-45.120503652039325
1739209703.2255356;-45.120503652039325
1739209703.2255454;-45.120503652039325
1739209703.2255552;-35.57807855764607
1739209703.225565;-38.13080360867914
1739209703.2255747;-45.120503652039325
1739209703.2255845;-45.120503652039325
1739209703.2255943;-45.120503652039325
1739209703.225604;-33.981070128970906
1739209703.2256138;-45.120503652039325
1739209703.2256236;-38.13080360867914
1739209703.2256334;-45.120503652039325
1739209703.2256432;-33.981070128970906
1739209703.225653;-45.120503652039325
1739209703.2256627;-38.13080360867914
1739209703.2256725;-33.981070128970906
1739209703.2256823;-38.13080360867914
1739209703.225692;-45.120503652039325
1739209703.2257018;-38.13080360867914
1739209703.2257116;-35.57807855764607
1739209703.2257214;-38.13080360867914
1739209703.2257311;-38.13080360867914
1739209703.225741;-38.13080360867914
1739209703.2257507;-35.57807855764607
1739209703.2257605;-31.141103565318915
1739209703.2257702;-45.120503652039325
1739209703.22578;-45.120503652039325
1739209703.2257898;-45.120503652039325
1739209703.2257996;-38.13080360867914
1739209703.2258093;-45.120503652039325
1739209703.225819;-45.120503652039325
1739209703.225829;-45.120503652039325
1739209703.2258387;-38.13080360867914
1739209703.2258484;-38.13080360867914
1739209703.2258582;-38.13080360867914
1739209703.225868;-45.120503652039325
1739209703.2258778;-45.120503652039325
1739209703.2258875;-38.13080360867914
1739209703.2258973;-38.13080360867914
1739209703.225907;-45.120503652039325
1739209703.2259169;-45.120503652039325
1739209703.2259266;-38.13080360867914
1739209703.2259364;-45.120503652039325
1739209703.2259462;-45.120503652039325
1739209703.225956;-33.981070128970906
1739209703.2259657;-35.57807855764607
1739209703.2259755;-38.13080360867914
1739209703.2259853;-38.13080360867914
1739209703.225995;-38.13080360867914
1739209703.2260048;-45.120503652039325
1739209703.2260146;-38.13080360867914
1739209703.2260244;-45.120503652039325
1739209703.2260342;-38.13080360867914
1739209703.226044;-45.120503652039325
1739209703.2260537;-45.120503652039325
1739209703.2260635;-33.981070128970906
1739209703.2260733;-38.13080360867914
1739209703.226083;-45.120503652039325
1739209703.2260928;-38.13080360867914
1739209703.2261026;-35.57807855764607
1739209703.2261124;-33.981070128970906
1739209703.2261221;-45.120503652039325
1739209703.226132;-45.120503652039325
1739209703.2261417;-35.57807855764607
1739209703.2261515;-33.981070128970906
1739209703.2261612;-45.120503652039325
1739209703.226171;-38.13080360867914
1739209703.2261808;-38.13080360867914
1739209703.2261906;-38.13080360867914
1739209703.2262003;-45.120503652039325
1739209703.22621;-45.120503652039325
1739209703.22622;-38.13080360867914
1739209703.2262297;-38.13080360867914
1739209703.2262394;-45.120503652039325
1739209703.2262492;-45.120503652039325
1739209703.226259;-45.120503652039325
1739209703.2262688;-33.981070128970906
1739209703.2262785;-45.120503652039325
1739209703.2262883;-38.13080360867914
1739209703.226298;-33.981070128970906
1739209703.2263079;-38.13080360867914
1739209703.2263176;-38.13080360867914
1739209703.2263274;-38.13080360867914
1739209703.2263372;-38.13080360867914
1739209703.226347;-45.120503652039325
1739209703.2263567;-38.13080360867914
1739209703.2263665;-38.13080360867914
1739209703.2263763;-45.120503652039325
1739209703.226386;-31.141103565318915
1739209703.2263958;-28.992665084841942
1739209703.2264056;-45.120503652039325
1739209703.2264154;-45.120503652039325
1739209703.2264252;-38.13080360867914
1739209703.226435;-45.120503652039325
1739209703.2264447;-45.120503652039325
1739209703.2264545;-45.120503652039325
1739209703.2264643;-45.120503652039325
1739209703.226474;-38.13080360867914
1739209703.2264838;-38.13080360867914
1739209703.2264936;-45.120503652039325
1739209703.2265034;-45.120503652039325
1739209703.2265131;-38.13080360867914
1739209703.226523;-45.120503652039325
1739209703.2265327;-45.120503652039325
1739209703.2265425;-31.141103565318915
1739209703.2265522;-28.992665084841942
1739209703.226562;-45.120503652039325
1739209703.2265718;-45.120503652039325
1739209703.2265816;-38.13080360867914
1739209703.2265913;-45.120503652039325
1739209703.2266011;-45.120503652039325
1739209703.226611;-33.981070128970906
1739209703.2266207;-45.120503652039325
1739209703.2266304;-38.13080360867914
1739209703.2266402;-45.120503652039325
1739209703.22665;-45.120503652039325
1739209703.2266598;-45.120503652039325
1739209703.2266695;-45.120503652039325
1739209703.2266793;-35.57807855764607
1739209703.226689;-38.13080360867914
1739209703.2266989;-38.13080360867914
1739209703.2267087;-38.13080360867914
1739209703.2267184;-38.13080360867914
1739209703.2267282;-35.57807855764607
1739209703.226738;-38.13080360867914
1739209703.2267478;-38.13080360867914
1739209703.2267575;-38.13080360867914
1739209703.2267673;-45.120503652039325
1739209703.226777;-38.13080360867914
1739209703.2267869;-38.13080360867914
1739209703.2267966;-38.13080360867914
1739209703.2268064;-38.13080360867914
1739209703.2268162;-38.13080360867914
1739209703.226826;-38.13080360867914
1739209703.2268357;-45.120503652039325
1739209703.2268455;-32.816014438256545
1739209703.2268553;-45.120503652039325
1739209703.226865;-33.981070128970956
1739209703.2268748;-45.120503652039325
1739209703.2268846;-45.120503652039325
1739209703.2268944;-45.120503652039325
1739209703.2269042;-38.13080360867914
1739209703.226914;-35.57807855764607
1739209703.2269237;-45.120503652039325
1739209703.2269335;-38.13080360867914
1739209703.2269433;-25.826314394896354
1739209703.226953;-38.13080360867914
1739209703.2269628;-45.120503652039325
1739209703.2269726;-38.13080360867914
1739209703.2269824;-32.816014438256545
1739209703.2269921;-45.120503652039325
1739209703.227002;-45.120503652039325
1739209703.2270117;-45.120503652039325
1739209703.2270215;-45.120503652039325
1739209703.2270312;-38.13080360867914
1739209703.227041;-38.13080360867914
1739209703.2270508;-45.120503652039325
1739209703.2270606;-35.57807855764607
1739209703.2270703;-38.13080360867914
1739209703.22708;-45.120503652039325
1739209703.22709;-45.120503652039325
1739209703.2270997;-45.120503652039325
1739209703.2271094;-38.13080360867914
1739209703.2271192;-45.120503652039325
1739209703.227129;-45.120503652039325
1739209703.2271388;-45.120503652039325
1739209703.2271485;-38.13080360867914
1739209703.2271583;-45.120503652039325
1739209703.227168;-45.120503652039325
1739209703.2271779;-38.13080360867914
1739209703.2271876;-45.120503652039325
1739209703.2271974;-45.120503652039325
1739209703.2272072;-38.13080360867914
1739209703.227217;-38.13080360867914
1739209703.2272267;-38.13080360867914
1739209703.2272365;-35.57807855764607
1739209703.2272463;-45.120503652039325
1739209703.227256;-45.120503652039325
1739209703.2272658;-45.120503652039325
1739209703.2272756;-35.57807855764607
1739209703.2272854;-38.13080360867914
1739209703.2272952;-45.120503652039325
1739209703.227305;-38.13080360867914
1739209703.2273147;-38.13080360867914
1739209703.2273245;-38.13080360867914
1739209703.2273343;-38.13080360867914
1739209703.227344;-45.120503652039325
1739209703.2273538;-45.120503652039325
1739209703.2273636;-45.120503652039325
1739209703.2273734;-45.120503652039325
1739209703.2273831;-45.120503652039325
1739209703.227393;-38.13080360867914
1739209703.2274027;-38.13080360867914
1739209703.2274125;-45.120503652039325
1739209703.2274222;-38.13080360867914
1739209703.227432;-45.120503652039325
1739209703.2274418;-38.13080360867914
1739209703.2274516;-45.120503652039325
1739209703.2274613;-45.120503652039325
1739209703.227471;-45.120503652039325
1739209703.227481;-45.120503652039325
1739209703.2274907;-38.13080360867914
1739209703.2275004;-33.981070128970906
1739209703.2275102;-45.120503652039325
1739209703.22752;-38.13080360867914
1739209703.2275298;-38.13080360867914
1739209703.2275395;-45.120503652039325
1739209703.2275493;-35.57807855764607
1739209703.227559;-38.13080360867914
1739209703.2275689;-45.120503652039325
1739209703.2275786;-38.13080360867914
1739209703.2275884;-38.13080360867914
1739209703.2275982;-38.13080360867914
1739209703.227608;-45.120503652039325
1739209703.2276177;-38.13080360867914
1739209703.2276275;-32.816014438256545
1739209703.2276373;-33.981070128970906
1739209703.227647;-45.120503652039325
1739209703.2276568;-38.13080360867914
1739209703.2276666;-35.57807855764607
1739209703.2276764;-38.13080360867914
1739209703.2276862;-45.120503652039325
1739209703.227696;-38.13080360867914
1739209703.2277057;-45.120503652039325
1739209703.2277155;-35.57807855764607
1739209703.2277253;-38.13080360867914
1739209703.227735;-33.981070128970906
1739209703.2277448;-38.13080360867914
1739209703.2277546;-38.13080360867914
1739209703.2277644;-38.13080360867914
1739209703.2277741;-45.120503652039325
1739209703.227784;-45.120503652039325
1739209703.2277937;-45.120503652039325
1739209703.2278035;-38.13080360867914
1739209703.2278132;-33.981070128970906
1739209703.227823;-45.120503652039325
1739209703.2278328;-45.120503652039325
1739209703.2278426;-35.57807855764607
1739209703.2278523;-33.981070128970906
1739209703.2278621;-45.120503652039325
1739209703.227872;-45.120503652039325
1739209703.2278817;-35.57807855764607
1739209703.2278914;-31.141103565318915
1739209703.2279012;-45.120503652039325
1739209703.227911;-38.13080360867914
1739209703.2279208;-35.57807855764607
1739209703.2279305;-33.981070128970906
1739209703.2279403;-45.120503652039325
1739209703.22795;-45.120503652039325
1739209703.2279599;-38.13080360867914
1739209703.2279696;-31.141103565318915
1739209703.2279794;-38.13080360867914
1739209703.2279892;-45.120503652039325
1739209703.227999;-45.120503652039325
1739209703.2280087;-38.13080360867914
1739209703.2280185;-38.13080360867914
1739209703.2280283;-45.120503652039325
1739209703.228038;-38.13080360867914
1739209703.2280478;-33.981070128970906
1739209703.2280576;-45.120503652039325
1739209703.2280674;-38.13080360867914
1739209703.2280772;-45.120503652039325
1739209703.228087;-38.13080360867914
1739209703.2280967;-45.120503652039325
1739209703.2281065;-38.13080360867914
1739209703.2281163;-38.13080360867914
1739209703.228126;-33.981070128970906
1739209703.2281358;-38.13080360867914
1739209703.2281456;-45.120503652039325
1739209703.2281554;-45.120503652039325
1739209703.2281651;-45.120503652039325
1739209703.228175;-32.816014438256545
1739209703.2281847;-35.57807855764607
1739209703.2281945;-45.120503652039325
1739209703.2282043;-28.992665084841942
1739209703.228214;-31.141103565318915
1739209703.2282238;-38.13080360867914
1739209703.2282336;-45.120503652039325
1739209703.2282434;-33.981070128970906
1739209703.2282531;-38.13080360867914
1739209703.228263;-33.981070128970906
1739209703.2282727;-45.120503652039325
1739209703.2282825;-38.13080360867914
1739209703.2282922;-38.13080360867914
1739209703.228302;-38.13080360867914
1739209703.2283118;-45.120503652039325
1739209703.2283216;-38.13080360867914
1739209703.2283313;-30.49652367304973
1739209703.228341;-38.13080360867914
1739209703.2283509;-45.120503652039325
1739209703.2283607;-45.120503652039325
1739209703.2283704;-33.981070128970906
1739209703.2283802;-38.13080360867914
1739209703.22839;-45.120503652039325
1739209703.2283998;-45.120503652039325
1739209703.2284095;-45.120503652039325
1739209703.2284193;-45.120503652039325
1739209703.228429;-38.13080360867914
1739209703.2284389;-35.57807855764607
1739209703.2284486;-45.120503652039325
1739209703.2284584;-38.13080360867914
1739209703.2284682;-35.57807855764607
1739209703.228478;-35.57807855764607
1739209703.2284877;-38.13080360867914
1739209703.2284975;-45.120503652039325
1739209703.2285073;-30.49652367304973
1739209703.228517;-45.120503652039325
1739209703.2285268;-38.13080360867914
1739209703.2285366;-35.57807855764607
1739209703.2285464;-38.13080360867914
1739209703.2285562;-33.981070128970906
1739209703.228566;-38.13080360867914
1739209703.2285757;-38.13080360867914
1739209703.2285855;-35.57807855764607
1739209703.2285953;-35.57807855764607
1739209703.228605;-45.120503652039325
1739209703.2286148;-45.120503652039325
1739209703.2286246;-35.57807855764607
1739209703.2286344;-35.57807855764607
1739209703.2286441;-45.120503652039325
1739209703.228654;-45.120503652039325
1739209703.2286637;-33.981070128970906
1739209703.2286735;-45.120503652039325
1739209703.2286832;-45.120503652039325
1739209703.228693;-33.981070128970906
1739209703.2287028;-45.120503652039325
1739209703.2287126;-45.120503652039325
1739209703.2287223;-35.57807855764607
1739209703.228732;-35.57807855764607
1739209703.228742;-45.120503652039325
1739209703.2287517;-45.120503652039325
1739209703.2287614;-45.120503652039325
1739209703.2287712;-45.120503652039325
1739209703.228781;-45.120503652039325
1739209703.2287908;-38.13080360867914
1739209703.2288005;-45.120503652039325
1739209703.2288103;-38.13080360867914
1739209703.22882;-45.120503652039325
1739209703.2288299;-38.13080360867914
1739209703.2288396;-38.13080360867914
1739209703.2288494;-38.13080360867914
1739209703.2288592;-45.120503652039325
1739209703.228869;-45.120503652039325
1739209703.2288787;-33.981070128970906
1739209703.2288885;-38.13080360867914
1739209703.2288983;-45.120503652039325
1739209703.228908;-45.120503652039325
1739209703.2289178;-38.13080360867914
1739209703.2289276;-35.57807855764607
1739209703.2289374;-38.13080360867914
1739209703.2289472;-38.13080360867914
1739209703.228957;-45.120503652039325
1739209703.2289667;-45.120503652039325
1739209703.2289765;-45.120503652039325
1739209703.2289863;-38.13080360867914
1739209703.228996;-45.120503652039325
1739209703.2290058;-45.120503652039325
1739209703.2290156;-45.120503652039325
1739209703.2290254;-45.120503652039325
1739209703.2290351;-38.13080360867914
1739209703.229045;-35.57807855764607
1739209703.2290547;-45.120503652039325
1739209703.2290645;-45.120503652039325
1739209703.2290742;-35.57807855764607
1739209703.229084;-38.13080360867914
1739209703.2290938;-38.13080360867914
1739209703.2291036;-38.13080360867914
1739209703.2291136;-32.816014438256545
1739209703.2291234;-33.981070128970906
1739209703.2291331;-45.120503652039325
1739209703.229143;-45.120503652039325
1739209703.2291527;-45.120503652039325
1739209703.2291625;-38.13080360867914
1739209703.2291722;-45.120503652039325
1739209703.229182;-38.13080360867914
1739209703.2291918;-45.120503652039325
1739209703.2292016;-45.120503652039325
1739209703.2292113;-45.120503652039325
1739209703.229221;-45.120503652039325
1739209703.2292309;-45.120503652039325
1739209703.2292407;-45.120503652039325
1739209703.2292504;-45.120503652039325
1739209703.2292602;-45.120503652039325
1739209703.22927;-38.13080360867914
