CAN Message; 0x1bb:00007240636178c9
1739209784.4383614;-28.58837851428586
1739209784.4383721;-38.13080360867914
1739209784.438383;-38.13080360867914
1739209784.438394;-38.13080360867914
1739209784.438405;-35.57807855764607
1739209784.438416;-45.120503652039325
1739209784.438427;-45.120503652039325
1739209784.4384377;-45.120503652039325
1739209784.4384487;-45.120503652039325
1739209784.4384596;-38.13080360867914
1739209784.4384706;-45.120503652039325
1739209784.4384816;-45.120503652039325
1739209784.4384925;-38.13080360867914
1739209784.4385033;-38.13080360867914
1739209784.4385142;-45.120503652039325
1739209784.4385252;-38.13080360867914
1739209784.4385362;-32.816014438256545
1739209784.4385471;-33.981070128970906
1739209784.438558;-45.120503652039325
1739209784.4385688;-35.57807855764607
1739209784.4385798;-33.981070128970906
1739209784.4385908;-35.57807855764607
1739209784.4386017;-38.13080360867914
1739209784.4386127;-45.120503652039325
1739209784.4386234;-32.816014438256545
1739209784.4386344;-38.13080360867914
1739209784.4386454;-45.120503652039325
1739209784.4386563;-45.120503652039325
1739209784.4386673;-35.57807855764607
1739209784.4386783;-45.120503652039325
1739209784.438689;-45.120503652039325
1739209784.4387;-45.120503652039325
1739209784.438711;-45.120503652039325
1739209784.438722;-38.13080360867914
1739209784.4387329;-38.13080360867914
1739209784.4387438;-35.57807855764607
1739209784.4387546;-38.13080360867914
1739209784.4387655;-33.981070128970906
1739209784.4387765;-45.120503652039325
1739209784.4387875;-38.13080360867914
1739209784.4387984;-26.035653463252796
1739209784.4388094;-28.992665084841942
1739209784.4388201;-45.120503652039325
1739209784.438831;-38.13080360867914
1739209784.438842;-32.816014438256545
1739209784.438853;-35.57807855764607
1739209784.438864;-38.13080360867914
1739209784.438875;-38.13080360867914
1739209784.4388857;-35.57807855764607
1739209784.4388967;-45.120503652039325
1739209784.4389076;-45.120503652039325
1739209784.4389186;-45.120503652039325
1739209784.4389296;-38.13080360867914
1739209784.4389403;-35.57807855764607
1739209784.4389513;-33.981070128970906
1739209784.4389622;-45.120503652039325
1739209784.4389732;-31.141103565318893
1739209784.4389842;-38.13080360867914
1739209784.4389951;-45.120503652039325
1739209784.4390059;-33.981070128970906
1739209784.4390168;-45.120503652039325
1739209784.4390278;-38.13080360867914
1739209784.4390388;-38.13080360867914
1739209784.4390497;-38.13080360867914
1739209784.4390607;-33.981070128970906
1739209784.4390714;-45.120503652039325
1739209784.4390824;-38.13080360867914
1739209784.4390934;-38.13080360867914
1739209784.4391043;-38.13080360867914
1739209784.4391153;-38.13080360867914
1739209784.4391263;-35.57807855764607
1739209784.439137;-38.13080360867914
1739209784.439148;-45.120503652039325
1739209784.439159;-45.120503652039325
1739209784.43917;-45.120503652039325
1739209784.4391809;-45.120503652039325
1739209784.4391918;-45.120503652039325
1739209784.4392025;-38.13080360867914
1739209784.4392135;-45.120503652039325
1739209784.4392245;-38.13080360867914
1739209784.4392354;-35.57807855764607
1739209784.4392464;-38.13080360867914
1739209784.4392571;-45.120503652039325
1739209784.439268;-38.13080360867914
1739209784.439279;-45.120503652039325
1739209784.43929;-33.981070128970906
1739209784.439301;-45.120503652039325
1739209784.439312;-45.120503652039325
1739209784.4393227;-45.120503652039325
1739209784.4393337;-45.120503652039325
1739209784.4393446;-35.57807855764607
1739209784.4393556;-38.13080360867914
1739209784.4393666;-45.120503652039325
1739209784.4393775;-33.981070128970906
1739209784.4393883;-45.120503652039325
1739209784.4393992;-45.120503652039325
1739209784.4394102;-38.13080360867914
1739209784.4394212;-38.13080360867914
1739209784.4394321;-45.120503652039325
1739209784.439443;-45.120503652039325
1739209784.4394538;-45.120503652039325
1739209784.4394648;-38.13080360867914
1739209784.4394758;-45.120503652039325
1739209784.4394867;-45.120503652039325
1739209784.4394977;-45.120503652039325
1739209784.4395084;-45.120503652039325
1739209784.4395194;-45.120503652039325
1739209784.4395304;-45.120503652039325
1739209784.4395413;-45.120503652039325
1739209784.4395523;-38.13080360867914
1739209784.4395633;-38.13080360867914
1739209784.439574;-45.120503652039325
1739209784.439585;-38.13080360867914
1739209784.439596;-38.13080360867914
1739209784.439607;-38.13080360867914
1739209784.4396179;-38.13080360867914
1739209784.4396288;-35.57807855764607
1739209784.4396396;-38.13080360867914
1739209784.4396505;-45.120503652039325
1739209784.4396615;-45.120503652039325
1739209784.4396725;-45.120503652039325
1739209784.4396834;-38.13080360867914
1739209784.4396944;-45.120503652039325
1739209784.4397051;-38.13080360867914
1739209784.439716;-35.57807855764607
1739209784.439727;-38.13080360867914
1739209784.439738;-45.120503652039325
1739209784.439749;-45.120503652039325
1739209784.43976;-35.57807855764607
1739209784.4397707;-38.13080360867914
1739209784.4397817;-45.120503652039325
1739209784.4397926;-45.120503652039325
1739209784.4398036;-35.57807855764607
1739209784.4398146;-45.120503652039325
1739209784.4398253;-45.120503652039325
1739209784.4398363;-38.13080360867914
1739209784.4398472;-38.13080360867914
1739209784.4398582;-33.981070128970906
1739209784.4398692;-45.120503652039325
1739209784.4398801;-38.13080360867914
1739209784.4398909;-38.13080360867914
1739209784.4399018;-38.13080360867914
1739209784.4399128;-38.13080360867914
1739209784.4399238;-45.120503652039325
1739209784.4399347;-45.120503652039325
1739209784.4399457;-38.13080360867914
1739209784.4399564;-38.13080360867914
1739209784.4399674;-45.120503652039325
1739209784.4399784;-29.438486411369333
1739209784.4399893;-45.120503652039325
1739209784.4400003;-45.120503652039325
1739209784.4400113;-38.13080360867914
1739209784.440022;-38.13080360867914
1739209784.440033;-33.981070128970906
1739209784.440044;-33.981070128970906
1739209784.440055;-38.13080360867914
1739209784.4400659;-45.120503652039325
1739209784.4400768;-33.981070128970906
1739209784.4400876;-38.13080360867914
1739209784.4400985;-38.13080360867914
1739209784.4401095;-45.120503652039325
1739209784.4401205;-38.13080360867914
1739209784.4401314;-32.816014438256545
1739209784.4401422;-45.120503652039325
1739209784.4401531;-38.13080360867914
1739209784.440164;-38.13080360867914
1739209784.440175;-45.120503652039325
1739209784.440186;-45.120503652039325
1739209784.440197;-45.120503652039325
1739209784.4402077;-45.120503652039325
1739209784.4402187;-45.120503652039325
1739209784.4402297;-38.13080360867914
1739209784.4402406;-45.120503652039325
1739209784.4402516;-38.13080360867914
1739209784.4402626;-45.120503652039325
1739209784.4402733;-38.13080360867914
1739209784.4402843;-45.120503652039325
1739209784.4402952;-31.141103565318915
1739209784.4403062;-31.141103565318915
1739209784.4403172;-45.120503652039325
1739209784.4403281;-32.816014438256545
1739209784.4403389;-38.13080360867914
1739209784.4403498;-45.120503652039325
1739209784.4403608;-38.13080360867914
1739209784.4403718;-32.816014438256545
1739209784.4403827;-35.57807855764607
1739209784.4403934;-33.981070128970956
1739209784.4404044;-38.13080360867914
1739209784.4404154;-35.57807855764607
1739209784.4404263;-38.13080360867914
1739209784.4404373;-45.120503652039325
1739209784.4404483;-38.13080360867914
1739209784.440459;-45.120503652039325
1739209784.44047;-38.13080360867914
1739209784.440481;-38.13080360867914
1739209784.440492;-45.120503652039325
1739209784.440503;-35.57807855764607
1739209784.4405138;-33.981070128970906
1739209784.4405246;-45.120503652039325
1739209784.4405355;-45.120503652039325
1739209784.4405465;-38.13080360867914
1739209784.4405575;-45.120503652039325
1739209784.4405684;-45.120503652039325
1739209784.4405794;-38.13080360867914
1739209784.4405901;-35.57807855764607
1739209784.440601;-38.13080360867914
1739209784.440612;-35.57807855764607
1739209784.440623;-38.13080360867914
1739209784.440634;-35.57807855764607
1739209784.440645;-38.13080360867914
1739209784.4406557;-45.120503652039325
1739209784.4406667;-45.120503652039325
1739209784.4406776;-35.57807855764607
1739209784.4406886;-38.13080360867914
1739209784.4406996;-45.120503652039325
1739209784.4407103;-38.13080360867914
1739209784.4407213;-38.13080360867914
1739209784.4407322;-45.120503652039325
1739209784.4407432;-26.991370085610736
1739209784.4407542;-38.13080360867914
1739209784.4407651;-45.120503652039325
1739209784.4407759;-38.13080360867914
1739209784.4407868;-35.57807855764607
1739209784.4407978;-45.120503652039325
1739209784.4408088;-45.120503652039325
1739209784.4408197;-45.120503652039325
1739209784.4408307;-38.13080360867914
1739209784.4408414;-45.120503652039325
1739209784.4408524;-45.120503652039325
1739209784.4408634;-45.120503652039325
1739209784.4408743;-38.13080360867914
1739209784.4408853;-35.57807855764607
1739209784.4408963;-38.13080360867914
1739209784.440907;-35.57807855764607
1739209784.440918;-28.21854285175415
1739209784.440929;-35.57807855764607
1739209784.44094;-45.120503652039325
1739209784.4409509;-45.120503652039325
1739209784.4409618;-45.120503652039325
1739209784.4409726;-45.120503652039325
1739209784.4409835;-45.120503652039325
1739209784.4409945;-45.120503652039325
1739209784.4410055;-38.13080360867914
1739209784.4410164;-45.120503652039325
1739209784.4410272;-45.120503652039325
1739209784.4410381;-38.13080360867914
1739209784.441049;-38.13080360867914
1739209784.44106;-38.13080360867914
1739209784.441071;-45.120503652039325
1739209784.441082;-45.120503652039325
1739209784.4410927;-45.120503652039325
1739209784.4411037;-38.13080360867914
1739209784.4411147;-45.120503652039325
1739209784.4411256;-38.13080360867914
1739209784.4411366;-45.120503652039325
1739209784.4411476;-38.13080360867914
1739209784.4411583;-38.13080360867914
1739209784.4411693;-45.120503652039325
1739209784.4411802;-45.120503652039325
1739209784.4411912;-45.120503652039325
1739209784.4412022;-45.120503652039325
1739209784.4412131;-33.981070128970906
1739209784.4412239;-45.120503652039325
1739209784.4412348;-38.13080360867914
1739209784.4412458;-35.57807855764607
1739209784.4412568;-38.13080360867914
1739209784.4412677;-45.120503652039325
1739209784.4412785;-38.13080360867914
1739209784.4412894;-32.816014438256545
1739209784.4413004;-38.13080360867914
1739209784.4413114;-45.120503652039325
1739209784.4413223;-45.120503652039325
1739209784.4413333;-45.120503652039325
1739209784.441344;-45.120503652039325
1739209784.441355;-38.13080360867914
1739209784.441366;-38.13080360867914
1739209784.441377;-38.13080360867914
1739209784.441388;-38.13080360867914
1739209784.4413989;-45.120503652039325
1739209784.4414096;-38.13080360867914
1739209784.4414206;-35.57807855764607
1739209784.4414315;-38.13080360867914
1739209784.4414425;-45.120503652039325
1739209784.4414535;-45.120503652039325
1739209784.4414644;-45.120503652039325
1739209784.4414752;-45.120503652039325
1739209784.4414861;-45.120503652039325
1739209784.441497;-33.981070128970906
1739209784.441508;-32.816014438256545
1739209784.441519;-38.13080360867914
1739209784.44153;-45.120503652039325
1739209784.4415407;-33.981070128970906
1739209784.4415517;-38.13080360867914
1739209784.4415627;-45.120503652039325
1739209784.4415736;-38.13080360867914
1739209784.4415846;-45.120503652039325
1739209784.4415953;-38.13080360867914
1739209784.4416063;-38.13080360867914
1739209784.4416173;-45.120503652039325
1739209784.4416282;-33.981070128970906
1739209784.4416392;-38.13080360867914
1739209784.4416502;-38.13080360867914
1739209784.441661;-38.13080360867914
1739209784.4416718;-35.57807855764607
1739209784.4416828;-45.120503652039325
1739209784.4416938;-45.120503652039325
1739209784.4417048;-45.120503652039325
1739209784.4417157;-33.981070128970906
1739209784.4417264;-45.120503652039325
1739209784.4417374;-38.13080360867914
1739209784.4417484;-45.120503652039325
1739209784.4417593;-45.120503652039325
1739209784.4417703;-32.816014438256545
1739209784.4417813;-38.13080360867914
1739209784.441792;-45.120503652039325
1739209784.441803;-38.13080360867914
1739209784.441814;-38.13080360867914
1739209784.441825;-38.13080360867914
1739209784.4418359;-38.13080360867914
1739209784.4418468;-38.13080360867914
1739209784.4418576;-35.57807855764607
1739209784.4418685;-35.57807855764607
1739209784.4418795;-38.13080360867914
1739209784.4418905;-33.981070128970906
1739209784.4419014;-33.981070128970906
1739209784.4419122;-45.120503652039325
1739209784.4419231;-38.13080360867914
1739209784.441934;-38.13080360867914
1739209784.441945;-45.120503652039325
1739209784.441956;-38.13080360867914
1739209784.441967;-38.13080360867914
1739209784.4419777;-28.58837851428586
1739209784.4419887;-45.120503652039325
1739209784.4419997;-38.13080360867914
1739209784.4420106;-45.120503652039325
1739209784.4420216;-38.13080360867914
1739209784.4420326;-38.13080360867914
1739209784.4420433;-38.13080360867914
1739209784.4420543;-38.13080360867914
1739209784.4420652;-33.981070128970906
1739209784.4420762;-33.981070128970906
1739209784.4420872;-45.120503652039325
1739209784.4420981;-38.13080360867914
1739209784.4421089;-35.57807855764607
1739209784.4421198;-38.13080360867914
1739209784.4421308;-45.120503652039325
1739209784.4421418;-45.120503652039325
1739209784.4421527;-38.13080360867914
1739209784.4421635;-38.13080360867914
1739209784.4421744;-33.981070128970906
1739209784.4421854;-35.57807855764607
1739209784.4421964;-38.13080360867914
1739209784.4422073;-45.120503652039325
1739209784.4422183;-45.120503652039325
1739209784.442229;-35.57807855764607
1739209784.44224;-38.13080360867914
1739209784.442251;-45.120503652039325
1739209784.442262;-38.13080360867914
1739209784.442273;-45.120503652039325
1739209784.4422839;-45.120503652039325
1739209784.4422946;-45.120503652039325
1739209784.4423056;-45.120503652039325
1739209784.4423165;-45.120503652039325
1739209784.4423275;-33.981070128970906
1739209784.4423385;-31.141103565318915
1739209784.4423494;-38.13080360867914
1739209784.4423602;-45.120503652039325
1739209784.4423711;-33.981070128970906
1739209784.442382;-38.13080360867914
1739209784.442393;-45.120503652039325
1739209784.442404;-45.120503652039325
1739209784.442415;-45.120503652039325
1739209784.4424257;-45.120503652039325
1739209784.4424367;-38.13080360867914
1739209784.4424477;-45.120503652039325
1739209784.4424586;-45.120503652039325
1739209784.4424696;-45.120503652039325
1739209784.4424803;-38.13080360867914
1739209784.4424913;-45.120503652039325
1739209784.4425023;-33.981070128970906
1739209784.4425132;-28.992665084841942
1739209784.4425242;-45.120503652039325
1739209784.4425352;-45.120503652039325
1739209784.442546;-38.13080360867914
1739209784.4425569;-45.120503652039325
1739209784.4425678;-38.13080360867914
1739209784.4425788;-38.13080360867914
1739209784.4425898;-45.120503652039325
1739209784.4426007;-45.120503652039325
1739209784.4426115;-45.120503652039325
1739209784.4426224;-45.120503652039325
1739209784.4426334;-45.120503652039325
1739209784.4426444;-38.13080360867914
1739209784.4426553;-45.120503652039325
1739209784.4426663;-35.57807855764607
1739209784.442677;-38.13080360867914
1739209784.442688;-45.120503652039325
1739209784.442699;-45.120503652039325
1739209784.44271;-38.13080360867914
1739209784.442721;-38.13080360867914
1739209784.4427319;-38.13080360867914
1739209784.4427426;-35.57807855764607
1739209784.4427536;-45.120503652039325
1739209784.4427645;-38.13080360867914
1739209784.4427755;-38.13080360867914
1739209784.4427865;-45.120503652039325
1739209784.4427972;-45.120503652039325
1739209784.4428082;-35.57807855764607
1739209784.442819;-38.13080360867914
1739209784.44283;-45.120503652039325
1739209784.442841;-45.120503652039325
1739209784.442852;-45.120503652039325
1739209784.4428627;-45.120503652039325
1739209784.4428737;-45.120503652039325
1739209784.4428847;-35.57807855764607
1739209784.4428957;-38.13080360867914
1739209784.4429066;-45.120503652039325
1739209784.4429176;-38.13080360867914
1739209784.4429283;-45.120503652039325
1739209784.4429393;-38.13080360867914
1739209784.4429502;-35.57807855764607
1739209784.4429612;-38.13080360867914
1739209784.4429722;-45.120503652039325
1739209784.4429832;-45.120503652039325
1739209784.4429939;-45.120503652039325
1739209784.4430048;-35.57807855764607
1739209784.4430158;-38.13080360867914
1739209784.4430268;-35.57807855764607
1739209784.4430377;-38.13080360867914
1739209784.4430485;-45.120503652039325
1739209784.4430594;-45.120503652039325
1739209784.4430704;-35.57807855764607
1739209784.4430814;-33.981070128970906
1739209784.4430923;-45.120503652039325
1739209784.4431033;-45.120503652039325
1739209784.443114;-45.120503652039325
1739209784.443125;-38.13080360867914
1739209784.443136;-31.141103565318915
1739209784.443147;-45.120503652039325
1739209784.443158;-38.13080360867914
1739209784.4431689;-45.120503652039325
1739209784.4431796;-33.981070128970906
1739209784.4431906;-45.120503652039325
1739209784.4432015;-35.57807855764607
1739209784.4432125;-38.13080360867914
1739209784.4432235;-45.120503652039325
1739209784.4432344;-45.120503652039325
1739209784.4432452;-38.13080360867914
1739209784.4432561;-38.13080360867914
1739209784.443267;-45.120503652039325
1739209784.443278;-45.120503652039325
1739209784.443289;-38.13080360867914
1739209784.4433;-33.981070128970906
1739209784.4433107;-33.981070128970906
1739209784.4433217;-45.120503652039325
1739209784.4433327;-45.120503652039325
1739209784.4433436;-32.816014438256545
1739209784.4433546;-35.57807855764607
1739209784.4433653;-38.13080360867914
1739209784.4433763;-38.13080360867914
1739209784.4433873;-38.13080360867914
1739209784.4433982;-33.981070128970906
1739209784.4434092;-38.13080360867914
1739209784.4434202;-45.120503652039325
1739209784.443431;-45.120503652039325
1739209784.4434419;-45.120503652039325
1739209784.4434528;-38.13080360867914
1739209784.4434638;-45.120503652039325
1739209784.4434748;-45.120503652039325
1739209784.4434857;-35.57807855764607
1739209784.4434965;-38.13080360867914
1739209784.4435074;-45.120503652039325
1739209784.4435184;-45.120503652039325
1739209784.4435294;-45.120503652039325
1739209784.4435403;-45.120503652039325
1739209784.4435513;-45.120503652039325
1739209784.443562;-38.13080360867914
1739209784.443573;-27.267205301931607
1739209784.443584;-45.120503652039325
1739209784.443595;-38.13080360867914
1739209784.443606;-38.13080360867914
1739209784.4436166;-38.13080360867914
1739209784.4436276;-38.13080360867914
1739209784.4436386;-45.120503652039325
1739209784.4436495;-38.13080360867914
1739209784.4436605;-32.816014438256545
1739209784.4436715;-45.120503652039325
1739209784.4436822;-45.120503652039325
1739209784.4436932;-45.120503652039325
1739209784.4437041;-38.13080360867914
1739209784.443715;-35.57807855764607
1739209784.443726;-38.13080360867914
1739209784.443737;-32.816014438256545
1739209784.4437478;-28.992665084841942
1739209784.4437587;-45.120503652039325
1739209784.4437697;-38.13080360867914
1739209784.4437807;-35.57807855764607
1739209784.4437916;-33.981070128970906
1739209784.4438026;-45.120503652039325
1739209784.4438133;-45.120503652039325
1739209784.4438243;-38.13080360867914
1739209784.4438353;-45.120503652039325
1739209784.4438462;-45.120503652039325
1739209784.4438572;-45.120503652039325
1739209784.4438682;-35.57807855764607
1739209784.443879;-38.13080360867914
1739209784.4438899;-45.120503652039325
1739209784.4439008;-38.13080360867914
1739209784.4439118;-35.57807855764607
1739209784.4439228;-33.981070128970906
1739209784.4439335;-38.13080360867914
1739209784.4439445;-38.13080360867914
1739209784.4439554;-38.13080360867914
1739209784.4439664;-38.13080360867914
1739209784.4439774;-38.13080360867914
1739209784.4439883;-45.120503652039325
1739209784.443999;-45.120503652039325
1739209784.44401;-30.49652367304973
1739209784.444021;-38.13080360867914
1739209784.444032;-45.120503652039325
1739209784.444043;-38.13080360867914
1739209784.444054;-33.981070128970906
1739209784.4440646;-45.120503652039325
1739209784.4440756;-45.120503652039325
1739209784.4440866;-45.120503652039325
1739209784.4440975;-30.49652367304973
1739209784.4441085;-33.981070128970906
1739209784.4441195;-45.120503652039325
1739209784.4441302;-45.120503652039325
1739209784.4441411;-35.57807855764607
1739209784.444152;-45.120503652039325
1739209784.444163;-38.13080360867914
1739209784.444174;-32.816014438256545
1739209784.444185;-32.816014438256545
1739209784.4441957;-38.13080360867914
1739209784.4442067;-38.13080360867914
1739209784.4442177;-38.13080360867914
1739209784.4442286;-38.13080360867914
1739209784.4442396;-45.120503652039325
1739209784.4442503;-45.120503652039325
1739209784.4442613;-35.57807855764607
1739209784.4442723;-33.981070128970906
1739209784.4442832;-33.981070128970906
1739209784.4442942;-45.120503652039325
1739209784.4443052;-45.120503652039325
1739209784.444316;-38.13080360867914
1739209784.4443269;-45.120503652039325
1739209784.4443378;-38.13080360867914
1739209784.4443488;-45.120503652039325
1739209784.4443598;-45.120503652039325
1739209784.4443707;-45.120503652039325
1739209784.4443815;-45.120503652039325
1739209784.4443924;-33.981070128970906
1739209784.4444034;-38.13080360867914
1739209784.4444144;-45.120503652039325
1739209784.4444253;-38.13080360867914
1739209784.4444363;-38.13080360867914
1739209784.444447;-45.120503652039325
1739209784.444458;-45.120503652039325
1739209784.444469;-38.13080360867914
1739209784.44448;-45.120503652039325
1739209784.444491;-38.13080360867914
1739209784.4445016;-38.13080360867914
1739209784.4445126;-38.13080360867914
1739209784.4445236;-45.120503652039325
1739209784.4445345;-35.57807855764607
1739209784.4445455;-38.13080360867914
1739209784.4445565;-45.120503652039325
1739209784.4445672;-45.120503652039325
1739209784.4445782;-38.13080360867914
1739209784.4445891;-38.13080360867914
1739209784.4446;-45.120503652039325
1739209784.444611;-45.120503652039325
1739209784.444622;-45.120503652039325
1739209784.4446328;-38.13080360867914
1739209784.4446437;-35.57807855764607
1739209784.4446547;-38.13080360867914
1739209784.4446657;-45.120503652039325
1739209784.4446766;-32.816014438256545
1739209784.4446876;-35.57807855764607
1739209784.4446983;-45.120503652039325
1739209784.4447093;-38.13080360867914
1739209784.4447203;-35.57807855764607
1739209784.4447312;-38.13080360867914
1739209784.4447422;-38.13080360867914
1739209784.4447532;-38.13080360867914
1739209784.444764;-45.120503652039325
1739209784.4447749;-45.120503652039325
1739209784.4447858;-38.13080360867914
1739209784.4447968;-38.13080360867914
1739209784.4448078;-45.120503652039325
1739209784.4448185;-45.120503652039325
1739209784.4448295;-38.13080360867914
1739209784.4448404;-38.13080360867914
1739209784.4448514;-38.13080360867914
1739209784.4448624;-38.13080360867914
1739209784.4448733;-45.120503652039325
1739209784.444884;-45.120503652039325
1739209784.444895;-38.13080360867914
1739209784.444906;-35.57807855764607
1739209784.444917;-35.57807855764607
1739209784.444928;-38.13080360867914
1739209784.444939;-45.120503652039325
1739209784.4449496;-45.120503652039325
1739209784.4449606;-38.13080360867914
1739209784.4449716;-38.13080360867914
1739209784.4449825;-45.120503652039325
1739209784.4449935;-38.13080360867914
1739209784.4450045;-38.13080360867914
1739209784.4450152;-38.13080360867914
1739209784.4450262;-38.13080360867914
1739209784.4450371;-45.120503652039325
1739209784.445048;-35.57807855764607
1739209784.445059;-38.13080360867914
1739209784.44507;-38.13080360867914
1739209784.4450808;-45.120503652039325
1739209784.4450917;-35.57807855764607
1739209784.4451027;-38.13080360867914
1739209784.4451137;-45.120503652039325
1739209784.4451246;-35.57807855764607
1739209784.4451354;-38.13080360867914
1739209784.4451463;-33.981070128970906
1739209784.4451573;-38.13080360867914
1739209784.4451683;-45.120503652039325
1739209784.4451792;-38.13080360867914
1739209784.4451902;-45.120503652039325
1739209784.445201;-35.57807855764607
1739209784.445212;-38.13080360867914
1739209784.4452229;-45.120503652039325
1739209784.4452338;-45.120503652039325
1739209784.4452448;-35.57807855764607
1739209784.4452558;-33.981070128970906
1739209784.4452665;-45.120503652039325
1739209784.4452775;-45.120503652039325
1739209784.4452884;-38.13080360867914
1739209784.4452994;-33.981070128970906
1739209784.4453104;-45.120503652039325
1739209784.4453213;-38.13080360867914
1739209784.445332;-38.13080360867914
1739209784.445343;-45.120503652039325
1739209784.445354;-45.120503652039325
1739209784.445365;-45.120503652039325
1739209784.445376;-35.57807855764607
1739209784.4453866;-38.13080360867914
1739209784.4453976;-45.120503652039325
1739209784.4454086;-38.13080360867914
1739209784.4454195;-35.57807855764607
1739209784.4454305;-33.981070128970906
1739209784.4454415;-38.13080360867914
1739209784.4454522;-38.13080360867914
1739209784.4454632;-35.57807855764607
1739209784.4454741;-33.981070128970906
1739209784.445485;-45.120503652039325
1739209784.445496;-38.13080360867914
1739209784.445507;-38.13080360867914
1739209784.4455178;-33.981070128970906
1739209784.4455287;-45.120503652039325
1739209784.4455397;-38.13080360867914
1739209784.4455507;-38.13080360867914
1739209784.4455616;-45.120503652039325
1739209784.4455726;-45.120503652039325
1739209784.4455833;-38.13080360867914
1739209784.4455943;-38.13080360867914
1739209784.4456053;-33.981070128970906
1739209784.4456162;-38.13080360867914
1739209784.4456272;-45.120503652039325
1739209784.4456382;-38.13080360867914
1739209784.445649;-35.57807855764607
1739209784.4456599;-38.13080360867914
1739209784.4456708;-45.120503652039325
1739209784.4456818;-45.120503652039325
1739209784.4456928;-31.141103565318915
1739209784.4457035;-38.13080360867914
