CAN Message; 0x150:07007cd2eebd65a4
1739209811.1535983;-45.120503652039325
1739209811.1536064;-38.13080360867914
1739209811.1536145;-45.120503652039325
1739209811.1536224;-38.13080360867914
1739209811.1536305;-45.120503652039325
1739209811.1536386;-38.13080360867914
1739209811.1536467;-45.120503652039325
1739209811.1536548;-32.816014438256545
1739209811.153663;-38.13080360867914
1739209811.1536708;-45.120503652039325
1739209811.153679;-38.13080360867914
1739209811.153687;-45.120503652039325
1739209811.153695;-28.21854285175415
1739209811.1537032;-45.120503652039325
1739209811.1537113;-45.120503652039325
1739209811.1537192;-45.120503652039325
1739209811.1537273;-45.120503652039325
1739209811.1537354;-45.120503652039325
1739209811.1537435;-38.13080360867914
1739209811.1537516;-45.120503652039325
1739209811.1537597;-32.81601443825658
1739209811.1537678;-45.120503652039325
1739209811.1537757;-45.120503652039325
1739209811.1537838;-45.120503652039325
1739209811.153792;-45.120503652039325
1739209811.1538;-35.57807855764607
1739209811.153808;-38.13080360867914
1739209811.1538162;-38.13080360867914
1739209811.153824;-29.438486411369333
1739209811.1538322;-35.57807855764607
1739209811.1538403;-45.120503652039325
1739209811.1538484;-45.120503652039325
1739209811.1538565;-38.13080360867914
1739209811.1538646;-38.13080360867914
1739209811.1538725;-45.120503652039325
1739209811.1538806;-45.120503652039325
1739209811.1538887;-45.120503652039325
1739209811.1538968;-45.120503652039325
1739209811.153905;-45.120503652039325
1739209811.153913;-38.13080360867914
1739209811.153921;-45.120503652039325
1739209811.153929;-45.120503652039325
1739209811.153937;-35.57807855764607
1739209811.1539452;-38.13080360867914
1739209811.1539533;-45.120503652039325
1739209811.1539614;-45.120503652039325
1739209811.1539695;-38.13080360867914
1739209811.1539774;-38.13080360867914
1739209811.1539855;-45.120503652039325
1739209811.1539936;-38.13080360867914
1739209811.1540017;-45.120503652039325
1739209811.1540098;-45.120503652039325
1739209811.154018;-26.487275050834715
1739209811.1540258;-33.981070128970906
1739209811.154034;-45.120503652039325
1739209811.154042;-45.120503652039325
1739209811.15405;-32.816014438256545
1739209811.1540582;-38.13080360867914
1739209811.1540663;-45.120503652039325
1739209811.1540742;-38.13080360867914
1739209811.1540823;-45.120503652039325
1739209811.1540904;-45.120503652039325
1739209811.1540985;-45.120503652039325
1739209811.1541066;-38.13080360867914
1739209811.1541147;-35.57807855764607
1739209811.1541226;-38.13080360867914
1739209811.1541307;-45.120503652039325
1739209811.1541388;-38.13080360867914
1739209811.154147;-38.13080360867914
1739209811.154155;-45.120503652039325
1739209811.1541631;-45.120503652039325
1739209811.154171;-33.981070128970906
1739209811.154179;-45.120503652039325
1739209811.1541872;-38.13080360867914
1739209811.1541953;-35.57807855764607
1739209811.1542034;-45.120503652039325
1739209811.1542115;-38.13080360867914
1739209811.1542196;-35.57807855764607
1739209811.1542275;-38.13080360867914
1739209811.1542356;-45.120503652039325
1739209811.1542437;-35.57807855764607
1739209811.1542518;-33.981070128970906
1739209811.15426;-45.120503652039325
1739209811.154268;-35.57807855764607
1739209811.154276;-33.981070128970906
1739209811.154284;-45.120503652039325
1739209811.154292;-45.120503652039325
1739209811.1543002;-38.13080360867914
1739209811.1543083;-45.120503652039325
1739209811.1543164;-38.13080360867914
1739209811.1543243;-29.438486411369333
1739209811.1543324;-38.13080360867914
1739209811.1543405;-31.141103565318915
1739209811.1543486;-31.141103565318893
1739209811.1543567;-25.077289914212862
1739209811.1543648;-28.588378514285886
1739209811.1543727;-23.506823629689542
1739209811.1543808;-25.826314394896357
1739209811.154389;-45.120503652039325
1739209811.154397;-35.57807855764607
1739209811.154405;-45.120503652039325
1739209811.1544132;-38.13080360867914
1739209811.154421;-33.981070128970906
1739209811.1544292;-35.57807855764607
1739209811.1544373;-27.267205301931607
1739209811.1544454;-29.438486411369333
1739209811.1544535;-32.816014438256545
1739209811.1544616;-33.981070128970906
1739209811.1544697;-26.035653463252824
1739209811.1544776;-24.15140352195873
1739209811.1544857;-28.21854285175415
1739209811.1544938;-38.13080360867914
1739209811.154502;-38.13080360867914
1739209811.15451;-31.141103565318915
1739209811.1545181;-31.141103565318915
1739209811.154526;-38.13080360867914
1739209811.154534;-45.120503652039325
1739209811.1545422;-27.267205301931607
1739209811.1545503;-33.981070128970906
1739209811.1545584;-35.57807855764607
1739209811.1545665;-25.826314394896357
1739209811.1545744;-26.991370085610722
1739209811.1545825;-31.141103565318915
1739209811.1545906;-31.141103565318915
1739209811.1545987;-45.120503652039325
1739209811.1546068;-28.992665084841942
1739209811.154615;-29.438486411369333
1739209811.1546228;-45.120503652039325
1739209811.154631;-38.13080360867914
1739209811.154639;-26.991370085610722
1739209811.154647;-33.981070128970906
1739209811.1546552;-38.13080360867914
1739209811.1546633;-25.826314394896357
1739209811.1546712;-26.991370085610736
1739209811.1546793;-28.992665084841967
1739209811.1546874;-38.13080360867914
1739209811.1546955;-45.120503652039325
1739209811.1547036;-38.13080360867914
1739209811.1547117;-38.13080360867914
1739209811.1547198;-45.120503652039325
1739209811.1547277;-28.992665084841942
1739209811.1547358;-35.57807855764607
1739209811.154744;-31.141103565318943
1739209811.154752;-33.981070128970906
1739209811.1547601;-45.120503652039325
1739209811.1547682;-22.448786368009163
1739209811.154776;-24.151403521958727
1739209811.1547842;-45.120503652039325
1739209811.1547923;-31.141103565318915
1739209811.1548004;-28.58837851428586
1739209811.1548085;-31.141103565318915
1739209811.1548166;-45.120503652039325
1739209811.1548245;-28.992665084841942
1739209811.1548326;-28.992665084841942
1739209811.1548407;-45.120503652039325
1739209811.1548488;-33.981070128970906
1739209811.154857;-38.13080360867914
1739209811.154865;-29.438486411369375
1739209811.154873;-26.487275050834715
1739209811.154881;-30.49652367304973
1739209811.154889;-45.120503652039325
1739209811.1548972;-35.57807855764607
1739209811.1549053;-38.13080360867914
1739209811.1549134;-45.120503652039325
1739209811.1549213;-45.120503652039325
1739209811.1549294;-45.120503652039325
1739209811.1549375;-38.13080360867914
1739209811.1549456;-45.120503652039325
1739209811.1549537;-45.120503652039325
1739209811.1549618;-38.13080360867914
1739209811.15497;-45.120503652039325
1739209811.1549778;-45.120503652039325
1739209811.154986;-38.13080360867914
1739209811.154994;-33.981070128970906
1739209811.155002;-33.981070128970906
1739209811.1550102;-45.120503652039325
1739209811.1550183;-35.57807855764607
1739209811.1550262;-33.981070128970906
1739209811.1550343;-38.13080360867914
1739209811.1550424;-38.13080360867914
1739209811.1550505;-35.57807855764607
1739209811.1550586;-27.267205301931607
1739209811.1550667;-22.002965041481744
1739209811.1550746;-26.991370085610754
1739209811.1550827;-38.13080360867914
1739209811.1550908;-38.13080360867914
1739209811.155099;-38.13080360867914
1739209811.155107;-45.120503652039325
1739209811.1551151;-38.13080360867914
1739209811.155123;-38.13080360867914
1739209811.155131;-31.141103565318915
1739209811.1551392;-26.991370085610722
1739209811.1551473;-27.8777449560314
1739209811.1551554;-45.120503652039325
1739209811.1551635;-25.07728991421287
1739209811.1551714;-24.151403521958727
1739209811.1551795;-33.981070128970906
1739209811.1551876;-30.49652367304973
1739209811.1551957;-45.120503652039325
1739209811.1552038;-45.120503652039325
1739209811.155212;-35.57807855764607
1739209811.15522;-45.120503652039325
1739209811.155228;-38.13080360867914
1739209811.155236;-30.49652367304973
1739209811.155244;-33.981070128970906
1739209811.1552522;-30.49652367304973
1739209811.1552603;-26.991370085610722
1739209811.1552684;-25.826314394896357
1739209811.1552763;-24.438645034577675
1739209811.1552844;-33.981070128970906
1739209811.1552925;-38.13080360867914
1739209811.1553006;-45.120503652039325
1739209811.1553087;-32.816014438256545
1739209811.1553168;-31.141103565318915
1739209811.1553247;-38.13080360867914
1739209811.1553328;-26.991370085610736
1739209811.155341;-24.746238672633048
1739209811.155349;-45.120503652039325
1739209811.1553571;-32.816014438256545
1739209811.1553652;-22.84163660590255
1739209811.155373;-33.981070128970956
1739209811.1553812;-35.57807855764607
1739209811.1553893;-33.981070128970956
1739209811.1553974;-45.120503652039325
1739209811.1554055;-31.141103565318915
1739209811.1554136;-32.816014438256545
1739209811.1554215;-45.120503652039325
1739209811.1554296;-28.992665084841942
1739209811.1554377;-38.13080360867914
1739209811.1554458;-30.49652367304973
1739209811.155454;-25.826314394896357
1739209811.155462;-21.228842808393964
1739209811.1554701;-24.438645034577675
1739209811.155478;-45.120503652039325
1739209811.155486;-38.13080360867914
1739209811.1554942;-45.120503652039325
1739209811.1555023;-35.57807855764607
1739209811.1555104;-38.13080360867914
1739209811.1555185;-33.981070128970956
1739209811.1555264;-33.981070128970906
1739209811.1555345;-33.981070128970906
1739209811.1555426;-38.13080360867914
1739209811.1555507;-38.13080360867914
1739209811.1555588;-27.267205301931607
1739209811.155567;-24.589719217205094
1739209811.1555748;-31.141103565318915
1739209811.155583;-28.58837851428586
1739209811.155591;-31.141103565318915
1739209811.155599;-35.57807855764607
1739209811.1556072;-38.13080360867914
1739209811.1556153;-38.13080360867914
1739209811.1556232;-33.981070128970906
1739209811.1556313;-45.120503652039325
1739209811.1556394;-38.13080360867914
1739209811.1556475;-45.120503652039325
1739209811.1556556;-45.120503652039325
1739209811.1556637;-45.120503652039325
1739209811.1556718;-38.13080360867914
1739209811.1556797;-45.120503652039325
1739209811.1556878;-38.13080360867914
1739209811.155696;-38.13080360867914
1739209811.155704;-38.13080360867914
1739209811.1557121;-33.981070128970906
1739209811.1557202;-45.120503652039325
1739209811.155728;-38.13080360867914
1739209811.1557362;-45.120503652039325
1739209811.1557443;-38.13080360867914
1739209811.1557524;-38.13080360867914
1739209811.1557605;-38.13080360867914
1739209811.1557686;-38.13080360867914
1739209811.1557765;-33.981070128970906
1739209811.1557846;-31.141103565318915
1739209811.1557927;-35.57807855764607
1739209811.1558008;-38.13080360867914
1739209811.155809;-38.13080360867914
1739209811.155817;-32.816014438256545
1739209811.155825;-38.13080360867914
1739209811.155833;-38.13080360867914
1739209811.155841;-45.120503652039325
1739209811.1558492;-32.816014438256545
1739209811.1558573;-38.13080360867914
1739209811.1558654;-38.13080360867914
1739209811.1558733;-45.120503652039325
1739209811.1558814;-45.120503652039325
1739209811.1558895;-45.120503652039325
1739209811.1558976;-38.13080360867914
1739209811.1559057;-38.13080360867914
1739209811.1559138;-38.13080360867914
1739209811.155922;-45.120503652039325
1739209811.1559298;-45.120503652039325
1739209811.155938;-45.120503652039325
1739209811.155946;-38.13080360867914
1739209811.1559541;-38.13080360867914
1739209811.1559622;-35.57807855764607
1739209811.1559703;-45.120503652039325
1739209811.1559782;-38.13080360867914
1739209811.1559863;-38.13080360867914
1739209811.1559944;-45.120503652039325
1739209811.1560025;-38.13080360867914
1739209811.1560106;-38.13080360867914
1739209811.1560187;-38.13080360867914
1739209811.1560266;-38.13080360867914
1739209811.1560347;-45.120503652039325
1739209811.1560428;-38.13080360867914
1739209811.156051;-35.57807855764607
1739209811.156059;-38.13080360867914
1739209811.1560671;-35.57807855764607
1739209811.156075;-38.13080360867914
1739209811.156083;-45.120503652039325
1739209811.1560912;-38.13080360867914
1739209811.1560993;-38.13080360867914
1739209811.1561074;-31.141103565318915
1739209811.1561155;-35.57807855764607
1739209811.1561234;-45.120503652039325
1739209811.1561315;-35.57807855764607
1739209811.1561396;-38.13080360867914
1739209811.1561477;-38.13080360867914
1739209811.1561558;-45.120503652039325
1739209811.156164;-35.57807855764607
1739209811.156172;-38.13080360867914
1739209811.15618;-45.120503652039325
1739209811.156188;-38.13080360867914
1739209811.156196;-45.120503652039325
1739209811.1562042;-45.120503652039325
1739209811.1562123;-45.120503652039325
1739209811.1562204;-33.981070128970906
1739209811.1562283;-35.57807855764607
1739209811.1562364;-38.13080360867914
1739209811.1562445;-38.13080360867914
1739209811.1562526;-45.120503652039325
1739209811.1562607;-45.120503652039325
1739209811.1562688;-45.120503652039325
1739209811.1562767;-45.120503652039325
1739209811.1562848;-45.120503652039325
1739209811.156293;-45.120503652039325
1739209811.156301;-35.57807855764607
1739209811.1563091;-32.816014438256545
1739209811.1563172;-45.120503652039325
1739209811.156325;-38.13080360867914
1739209811.1563332;-33.981070128970906
1739209811.1563413;-45.120503652039325
1739209811.1563494;-38.13080360867914
1739209811.1563575;-32.816014438256545
1739209811.1563656;-45.120503652039325
1739209811.1563735;-45.120503652039325
1739209811.1563816;-45.120503652039325
1739209811.1563897;-38.13080360867914
1739209811.1563978;-38.13080360867914
1739209811.156406;-45.120503652039325
1739209811.156414;-45.120503652039325
1739209811.1564221;-45.120503652039325
1739209811.15643;-38.13080360867914
1739209811.156438;-38.13080360867914
1739209811.1564462;-45.120503652039325
1739209811.1612563;-38.13080360867914
1739209811.1612582;-35.57807855764607
1739209811.16126;-26.991370085610736
1739209811.1612618;-38.13080360867914
1739209811.1612635;-38.13080360867914
1739209811.1612654;-38.13080360867914
1739209811.161267;-35.57807855764607
1739209811.161269;-38.13080360867914
1739209811.1612706;-45.120503652039325
1739209811.1612725;-45.120503652039325
1739209811.1612742;-38.13080360867914
1739209811.161276;-35.57807855764607
1739209811.1612778;-38.13080360867914
1739209811.1612797;-45.120503652039325
1739209811.1612813;-38.13080360867914
1739209811.1612833;-38.13080360867914
1739209811.161285;-45.120503652039325
1739209811.1612868;-35.57807855764607
1739209811.1612885;-32.816014438256545
1739209811.1612904;-45.120503652039325
1739209811.161292;-38.13080360867914
1739209811.161294;-38.13080360867914
1739209811.1612957;-45.120503652039325
1739209811.1612976;-38.13080360867914
1739209811.1612992;-38.13080360867914
1739209811.1613011;-45.120503652039325
1739209811.1613028;-35.57807855764607
1739209811.1613047;-38.13080360867914
1739209811.1613064;-45.120503652039325
1739209811.1613083;-38.13080360867914
1739209811.16131;-35.57807855764607
1739209811.1613119;-45.120503652039325
1739209811.1613135;-38.13080360867914
1739209811.1613154;-38.13080360867914
1739209811.161317;-45.120503652039325
1739209811.161319;-38.13080360867914
1739209811.1613207;-45.120503652039325
1739209811.1613226;-35.57807855764607
1739209811.1613243;-38.13080360867914
1739209811.1613262;-38.13080360867914
1739209811.1613278;-45.120503652039325
1739209811.1613297;-38.13080360867914
1739209811.1613314;-30.49652367304973
1739209811.1613333;-38.13080360867914
1739209811.161335;-45.120503652039325
1739209811.161337;-38.13080360867914
1739209811.1613386;-38.13080360867914
1739209811.1613402;-38.13080360867914
1739209811.1613421;-45.120503652039325
1739209811.1613438;-33.981070128970906
1739209811.1613457;-45.120503652039325
1739209811.1613474;-38.13080360867914
1739209811.1613493;-45.120503652039325
1739209811.161351;-38.13080360867914
1739209811.1613529;-45.120503652039325
1739209811.1613545;-33.981070128970906
1739209811.1613564;-45.120503652039325
1739209811.161358;-45.120503652039325
1739209811.16136;-38.13080360867914
1739209811.1613617;-35.57807855764607
1739209811.1613636;-38.13080360867914
1739209811.1613653;-45.120503652039325
1739209811.1613672;-38.13080360867914
1739209811.1613688;-38.13080360867914
1739209811.1613708;-38.13080360867914
1739209811.1613724;-38.13080360867914
1739209811.1613743;-45.120503652039325
1739209811.161376;-33.981070128970906
1739209811.161378;-45.120503652039325
1739209811.1613796;-45.120503652039325
1739209811.1613815;-45.120503652039325
1739209811.1613832;-38.13080360867914
1739209811.161385;-35.57807855764607
1739209811.1613867;-38.13080360867914
1739209811.1613886;-38.13080360867914
1739209811.1613903;-33.981070128970906
1739209811.1613922;-45.120503652039325
1739209811.161394;-38.13080360867914
1739209811.1613958;-38.13080360867914
1739209811.1613975;-45.120503652039325
1739209811.1613994;-45.120503652039325
1739209811.161401;-38.13080360867914
1739209811.161403;-45.120503652039325
1739209811.1614046;-38.13080360867914
1739209811.1614065;-45.120503652039325
1739209811.1614082;-38.13080360867914
1739209811.16141;-45.120503652039325
1739209811.1614118;-38.13080360867914
1739209811.1614137;-38.13080360867914
1739209811.1614153;-45.120503652039325
1739209811.1614172;-38.13080360867914
1739209811.161419;-38.13080360867914
1739209811.1614208;-45.120503652039325
1739209811.1614225;-45.120503652039325
1739209811.1614242;-38.13080360867914
1739209811.161426;-38.13080360867914
1739209811.1614277;-45.120503652039325
1739209811.1614296;-45.120503652039325
1739209811.1614313;-38.13080360867914
1739209811.1614332;-38.13080360867914
1739209811.161435;-45.120503652039325
1739209811.1614368;-45.120503652039325
1739209811.1614385;-38.13080360867914
1739209811.1614404;-38.13080360867914
1739209811.161442;-45.120503652039325
1739209811.161444;-33.981070128970906
1739209811.1614456;-38.13080360867914
1739209811.1614475;-31.141103565318915
1739209811.1614492;-38.13080360867914
1739209811.161451;-38.13080360867914
1739209811.1614528;-38.13080360867914
1739209811.1614547;-45.120503652039325
1739209811.1614563;-45.120503652039325
1739209811.1614583;-33.981070128970906
1739209811.16146;-38.13080360867914
1739209811.1614618;-38.13080360867914
1739209811.1614635;-45.120503652039325
1739209811.1614654;-33.981070128970906
1739209811.161467;-33.981070128970906
1739209811.161469;-38.13080360867914
1739209811.1614707;-45.120503652039325
1739209811.1614726;-38.13080360867914
1739209811.1614742;-38.13080360867914
1739209811.1614761;-38.13080360867914
1739209811.1614778;-38.13080360867914
1739209811.1614797;-38.13080360867914
1739209811.1614814;-45.120503652039325
1739209811.1614833;-38.13080360867914
1739209811.161485;-33.981070128970906
1739209811.1614869;-38.13080360867914
1739209811.1614885;-45.120503652039325
1739209811.1614904;-27.267205301931607
1739209811.161492;-32.816014438256545
1739209811.161494;-45.120503652039325
1739209811.1614957;-45.120503652039325
1739209811.1614976;-38.13080360867914
1739209811.1614993;-45.120503652039325
1739209811.1615012;-45.120503652039325
1739209811.1615028;-45.120503652039325
1739209811.1615045;-38.13080360867914
1739209811.1615064;-45.120503652039325
1739209811.161508;-28.992665084841942
1739209811.16151;-35.57807855764607
1739209811.1615117;-38.13080360867914
1739209811.1615136;-45.120503652039325
1739209811.1615152;-35.57807855764607
1739209811.1615171;-35.57807855764607
1739209811.1615188;-38.13080360867914
1739209811.1615207;-45.120503652039325
1739209811.1615224;-38.13080360867914
1739209811.1615243;-35.57807855764607
1739209811.161526;-38.13080360867914
1739209811.1615279;-45.120503652039325
1739209811.1615295;-38.13080360867914
1739209811.1615314;-38.13080360867914
1739209811.161533;-45.120503652039325
1739209811.161535;-45.120503652039325
1739209811.1615367;-38.13080360867914
1739209811.1615386;-45.120503652039325
1739209811.1615403;-38.13080360867914
1739209811.1615422;-38.13080360867914
1739209811.1615438;-45.120503652039325
1739209811.1615458;-38.13080360867914
1739209811.1615474;-45.120503652039325
1739209811.1615493;-45.120503652039325
1739209811.161551;-45.120503652039325
1739209811.161553;-45.120503652039325
1739209811.1615546;-45.120503652039325
1739209811.1615565;-38.13080360867914
1739209811.1615582;-38.13080360867914
1739209811.16156;-38.13080360867914
1739209811.1615617;-32.816014438256545
1739209811.1615636;-32.816014438256545
1739209811.1615653;-38.13080360867914
1739209811.1615672;-45.120503652039325
1739209811.1615689;-38.13080360867914
1739209811.1615708;-38.13080360867914
1739209811.1615725;-45.120503652039325
1739209811.1615744;-45.120503652039325
1739209811.161576;-45.120503652039325
1739209811.161578;-45.120503652039325
1739209811.1615796;-45.120503652039325
1739209811.1615815;-45.120503652039325
1739209811.1615832;-45.120503652039325
1739209811.161585;-38.13080360867914
1739209811.1615868;-38.13080360867914
1739209811.1615884;-45.120503652039325
1739209811.1615903;-35.57807855764607
1739209811.161592;-35.57807855764607
1739209811.161594;-45.120503652039325
1739209811.1615956;-45.120503652039325
1739209811.1615975;-38.13080360867914
1739209811.1615992;-38.13080360867914
1739209811.161601;-45.120503652039325
1739209811.1616027;-45.120503652039325
1739209811.1616046;-45.120503652039325
1739209811.1616063;-45.120503652039325
1739209811.1616082;-38.13080360867914
1739209811.16161;-38.13080360867914
1739209811.1616118;-45.120503652039325
1739209811.1616135;-38.13080360867914
1739209811.1616154;-45.120503652039325
1739209811.161617;-45.120503652039325
1739209811.161619;-38.13080360867914
1739209811.1616206;-38.13080360867914
1739209811.1616225;-45.120503652039325
1739209811.1616242;-45.120503652039325
1739209811.161626;-38.13080360867914
1739209811.1616278;-45.120503652039325
1739209811.1616297;-38.13080360867914
1739209811.1616313;-38.13080360867914
1739209811.1616333;-38.13080360867914
1739209811.161635;-38.13080360867914
1739209811.1616368;-45.120503652039325
1739209811.1564543;-45.120503652039325
1739209811.1564624;-33.981070128970906
1739209811.1564705;-32.816014438256545
1739209811.1564784;-38.13080360867914
1739209811.1564865;-45.120503652039325
1739209811.1564946;-38.13080360867914
1739209811.1565027;-31.141103565318893
1739209811.1565108;-45.120503652039325
1739209811.156519;-45.120503652039325
1739209811.1565268;-45.120503652039325
1739209811.156535;-32.816014438256545
1739209811.156543;-38.13080360867914
1739209811.1565511;-45.120503652039325
1739209811.1565592;-45.120503652039325
1739209811.1565673;-45.120503652039325
1739209811.1565752;-38.13080360867914
1739209811.1565833;-45.120503652039325
1739209811.1565914;-45.120503652039325
1739209811.1565995;-45.120503652039325
1739209811.1566076;-33.981070128970906
1739209811.1566157;-45.120503652039325
1739209811.1566236;-38.13080360867914
1739209811.1566317;-35.57807855764607
1739209811.1566398;-38.13080360867914
1739209811.156648;-45.120503652039325
1739209811.156656;-45.120503652039325
1739209811.1566641;-45.120503652039325
1739209811.1566722;-33.981070128970906
1739209811.15668;-45.120503652039325
1739209811.1566882;-38.13080360867914
1739209811.1566963;-26.991370085610736
1739209811.1567044;-33.981070128970906
1739209811.1567125;-35.57807855764607
1739209811.1567206;-38.13080360867914
1739209811.1567285;-45.120503652039325
1739209811.1567366;-45.120503652039325
1739209811.1567447;-45.120503652039325
1739209811.1567528;-45.120503652039325
1739209811.156761;-38.13080360867914
1739209811.156769;-45.120503652039325
1739209811.156777;-45.120503652039325
1739209811.156785;-45.120503652039325
1739209811.156793;-45.120503652039325
1739209811.1568012;-45.120503652039325
1739209811.1568093;-38.13080360867914
1739209811.1568174;-38.13080360867914
1739209811.1568253;-45.120503652039325
1739209811.1568334;-45.120503652039325
1739209811.1568415;-38.13080360867914
1739209811.1568496;-45.120503652039325
1739209811.1568577;-38.13080360867914
1739209811.1568658;-33.981070128970906
1739209811.1568737;-45.120503652039325
1739209811.1568818;-38.13080360867914
1739209811.15689;-35.57807855764607
1739209811.156898;-45.120503652039325
1739209811.1569061;-45.120503652039325
1739209811.1569142;-35.57807855764607
1739209811.1569223;-38.13080360867914
1739209811.1569302;-38.13080360867914
1739209811.1569383;-45.120503652039325
1739209811.1569464;-33.981070128970906
1739209811.1569545;-38.13080360867914
1739209811.1569626;-45.120503652039325
1739209811.1569707;-45.120503652039325
1739209811.1569786;-38.13080360867914
1739209811.1569867;-35.57807855764607
1739209811.1569948;-38.13080360867914
1739209811.157003;-45.120503652039325
1739209811.157011;-38.13080360867914
1739209811.1570191;-38.13080360867914
1739209811.157027;-31.141103565318915
1739209811.157035;-38.13080360867914
1739209811.1570432;-35.57807855764607
1739209811.1570513;-45.120503652039325
1739209811.1570594;-38.13080360867914
1739209811.1570675;-45.120503652039325
1739209811.1570754;-38.13080360867914
1739209811.1570835;-38.13080360867914
1739209811.1570916;-38.13080360867914
1739209811.1570997;-45.120503652039325
1739209811.1571078;-45.120503652039325
1739209811.157116;-45.120503652039325
1739209811.157124;-45.120503652039325
1739209811.157132;-38.13080360867914
1739209811.15714;-38.13080360867914
1739209811.1571481;-33.981070128970906
1739209811.1571562;-31.14110356531892
1739209811.1571643;-32.816014438256545
1739209811.1571724;-45.120503652039325
1739209811.1571803;-38.13080360867914
1739209811.1571884;-38.13080360867914
1739209811.1571965;-35.57807855764607
1739209811.1572046;-45.120503652039325
1739209811.1572127;-31.141103565318915
1739209811.1572208;-28.992665084841942
1739209811.1572287;-45.120503652039325
1739209811.1572368;-38.13080360867914
1739209811.157245;-38.13080360867914
1739209811.157253;-38.13080360867914
1739209811.1572611;-45.120503652039325
1739209811.1572692;-38.13080360867914
1739209811.157277;-33.981070128970906
1739209811.1572852;-33.981070128970906
1739209811.1572933;-45.120503652039325
1739209811.1573014;-38.13080360867914
1739209811.1573095;-38.13080360867914
1739209811.1573176;-45.120503652039325
1739209811.1573255;-45.120503652039325
1739209811.1573336;-38.13080360867914
1739209811.1573417;-35.57807855764607
1739209811.1573498;-38.13080360867914
1739209811.157358;-45.120503652039325
1739209811.157366;-38.13080360867914
1739209811.1573741;-32.816014438256545
1739209811.157382;-33.981070128970906
1739209811.15739;-45.120503652039325
1739209811.1573982;-45.120503652039325
1739209811.1574063;-33.981070128970906
1739209811.1574144;-30.49652367304973
1739209811.1574225;-45.120503652039325
1739209811.1574304;-38.13080360867914
1739209811.1574385;-32.816014438256545
1739209811.1574466;-33.981070128970906
1739209811.1574547;-38.13080360867914
1739209811.1574628;-38.13080360867914
1739209811.157471;-35.57807855764607
1739209811.1574788;-31.141103565318915
1739209811.157487;-45.120503652039325
1739209811.157495;-45.120503652039325
1739209811.1575031;-38.13080360867914
1739209811.1575112;-45.120503652039325
1739209811.1575193;-45.120503652039325
1739209811.1575272;-38.13080360867914
1739209811.1575353;-38.13080360867914
1739209811.1575434;-32.816014438256545
1739209811.1575515;-33.981070128970906
1739209811.1575596;-38.13080360867914
1739209811.1575677;-45.120503652039325
1739209811.1575756;-35.57807855764607
1739209811.1575837;-38.13080360867914
1739209811.1575918;-38.13080360867914
1739209811.1576;-38.13080360867914
