CAN Message; 0x98:0000b6acba4db1a1
1739209729.2238019;-35.57807855764607
1739209729.2238126;-35.57807855764607
1739209729.2238235;-45.120503652039325
1739209729.2238343;-45.120503652039325
1739209729.2238452;-33.981070128970906
1739209729.223856;-45.120503652039325
1739209729.223867;-45.120503652039325
1739209729.2238777;-38.13080360867914
1739209729.2238884;-38.13080360867914
1739209729.2238994;-38.13080360867914
1739209729.22391;-45.120503652039325
1739209729.223921;-45.120503652039325
1739209729.2239318;-38.13080360867914
1739209729.2239428;-35.57807855764607
1739209729.2239535;-45.120503652039325
1739209729.2239645;-45.120503652039325
1739209729.2239752;-38.13080360867914
1739209729.223986;-38.13080360867914
1739209729.2239969;-45.120503652039325
1739209729.2240076;-38.13080360867914
1739209729.2240186;-33.981070128970906
1739209729.2240293;-35.57807855764607
1739209729.2240403;-38.13080360867914
1739209729.224051;-38.13080360867914
1739209729.2240617;-32.816014438256545
1739209729.2240727;-35.57807855764607
1739209729.2240834;-38.13080360867914
1739209729.2240944;-45.120503652039325
1739209729.2241051;-38.13080360867914
1739209729.224116;-38.13080360867914
1739209729.2241268;-35.57807855764607
1739209729.2241378;-38.13080360867914
1739209729.2241485;-38.13080360867914
1739209729.2241592;-38.13080360867914
1739209729.2241702;-45.120503652039325
1739209729.224181;-45.120503652039325
1739209729.224192;-45.120503652039325
1739209729.2242026;-45.120503652039325
1739209729.2242136;-45.120503652039325
1739209729.2242243;-45.120503652039325
1739209729.224235;-45.120503652039325
1739209729.224246;-45.120503652039325
1739209729.2242568;-38.13080360867914
1739209729.2242677;-45.120503652039325
1739209729.2242785;-38.13080360867914
1739209729.2242894;-45.120503652039325
1739209729.2243001;-32.816014438256545
1739209729.224311;-29.438486411369333
1739209729.2243218;-45.120503652039325
1739209729.2243326;-38.13080360867914
1739209729.2243435;-35.57807855764607
1739209729.2243543;-35.57807855764607
1739209729.2243652;-45.120503652039325
1739209729.224376;-38.13080360867914
1739209729.224387;-45.120503652039325
1739209729.2243977;-45.120503652039325
1739209729.2244084;-38.13080360867914
1739209729.2244194;-45.120503652039325
1739209729.22443;-38.13080360867914
1739209729.224441;-45.120503652039325
1739209729.2244518;-45.120503652039325
1739209729.2244627;-45.120503652039325
1739209729.2244735;-38.13080360867914
1739209729.2244844;-28.992665084841942
1739209729.2244952;-45.120503652039325
1739209729.224506;-45.120503652039325
1739209729.2245169;-38.13080360867914
1739209729.2245276;-30.49652367304973
1739209729.2245386;-45.120503652039325
1739209729.2245493;-38.13080360867914
1739209729.2245603;-38.13080360867914
1739209729.224571;-45.120503652039325
1739209729.2245817;-45.120503652039325
1739209729.2245927;-38.13080360867914
1739209729.2246034;-45.120503652039325
1739209729.2246144;-38.13080360867914
1739209729.224625;-38.13080360867914
1739209729.224636;-45.120503652039325
1739209729.2246468;-45.120503652039325
1739209729.2246575;-45.120503652039325
1739209729.2246685;-38.13080360867914
1739209729.2246792;-45.120503652039325
1739209729.2246902;-33.981070128970906
1739209729.224701;-38.13080360867914
1739209729.224712;-45.120503652039325
1739209729.2247226;-45.120503652039325
1739209729.2247336;-33.981070128970906
1739209729.2247443;-30.49652367304973
1739209729.224755;-45.120503652039325
1739209729.224766;-38.13080360867914
1739209729.2247767;-38.13080360867914
1739209729.2247877;-38.13080360867914
1739209729.2247984;-45.120503652039325
1739209729.2248094;-35.57807855764607
1739209729.2248201;-38.13080360867914
1739209729.2248309;-33.981070128970956
1739209729.2248418;-38.13080360867914
1739209729.2248526;-38.13080360867914
1739209729.2248635;-45.120503652039325
1739209729.2248743;-45.120503652039325
1739209729.2248852;-35.57807855764607
1739209729.224896;-38.13080360867914
1739209729.224907;-38.13080360867914
1739209729.2249177;-31.141103565318915
1739209729.2249284;-45.120503652039325
1739209729.2249393;-38.13080360867914
1739209729.22495;-38.13080360867914
1739209729.224961;-33.981070128970906
1739209729.2249718;-45.120503652039325
1739209729.2249827;-45.120503652039325
1739209729.2249935;-45.120503652039325
1739209729.2250042;-45.120503652039325
1739209729.2250152;-35.57807855764607
1739209729.225026;-35.57807855764607
1739209729.2250369;-45.120503652039325
1739209729.2250476;-45.120503652039325
1739209729.2250586;-45.120503652039325
1739209729.2250693;-38.13080360867914
1739209729.2250803;-38.13080360867914
1739209729.225091;-38.13080360867914
1739209729.2251017;-45.120503652039325
1739209729.2251127;-38.13080360867914
1739209729.2251234;-45.120503652039325
1739209729.2251344;-45.120503652039325
1739209729.225145;-38.13080360867914
1739209729.225156;-38.13080360867914
1739209729.2251668;-38.13080360867914
1739209729.2251775;-28.992665084841942
1739209729.2251885;-38.13080360867914
1739209729.2251992;-45.120503652039325
1739209729.2252102;-45.120503652039325
1739209729.225221;-33.981070128970906
1739209729.225232;-45.120503652039325
1739209729.2252426;-38.13080360867914
1739209729.2252533;-38.13080360867914
1739209729.2252643;-32.816014438256545
1739209729.225275;-38.13080360867914
1739209729.225286;-38.13080360867914
1739209729.2252967;-38.13080360867914
1739209729.2253077;-38.13080360867914
1739209729.2253184;-45.120503652039325
1739209729.2253294;-38.13080360867914
1739209729.2253401;-38.13080360867914
1739209729.2253509;-38.13080360867914
1739209729.2253618;-38.13080360867914
1739209729.2253726;-45.120503652039325
1739209729.2253835;-45.120503652039325
1739209729.2253942;-45.120503652039325
1739209729.2254052;-38.13080360867914
1739209729.225416;-38.13080360867914
1739209729.2254267;-38.13080360867914
1739209729.2254376;-38.13080360867914
1739209729.2254484;-32.816014438256545
1739209729.2254593;-38.13080360867914
1739209729.22547;-45.120503652039325
1739209729.225481;-45.120503652039325
1739209729.2254918;-35.57807855764607
1739209729.2255027;-38.13080360867914
1739209729.2255135;-45.120503652039325
1739209729.2255242;-38.13080360867914
1739209729.2255352;-38.13080360867914
1739209729.225546;-38.13080360867914
1739209729.2255569;-45.120503652039325
1739209729.2255676;-38.13080360867914
1739209729.2255785;-45.120503652039325
1739209729.2255893;-33.981070128970906
1739209729.2256;-45.120503652039325
1739209729.225611;-45.120503652039325
1739209729.2256217;-35.57807855764607
1739209729.2256327;-35.57807855764607
1739209729.2256434;-45.120503652039325
1739209729.2256544;-45.120503652039325
1739209729.225665;-30.49652367304973
1739209729.225676;-38.13080360867914
1739209729.2256868;-38.13080360867914
1739209729.2256975;-38.13080360867914
1739209729.2257085;-38.13080360867914
1739209729.2257192;-45.120503652039325
1739209729.2257302;-38.13080360867914
1739209729.225741;-35.57807855764607
1739209729.2257519;-45.120503652039325
1739209729.2257626;-45.120503652039325
1739209729.2257733;-45.120503652039325
1739209729.2257843;-45.120503652039325
1739209729.225795;-45.120503652039325
1739209729.225806;-45.120503652039325
1739209729.2258167;-38.13080360867914
1739209729.2258277;-38.13080360867914
1739209729.2258384;-33.981070128970906
1739209729.2258494;-38.13080360867914
1739209729.22586;-38.13080360867914
1739209729.2258708;-45.120503652039325
1739209729.2258818;-35.57807855764607
1739209729.2258925;-38.13080360867914
1739209729.2259035;-45.120503652039325
1739209729.2259142;-45.120503652039325
1739209729.2259252;-38.13080360867914
1739209729.225936;-38.13080360867914
1739209729.2259467;-45.120503652039325
1739209729.2259576;-38.13080360867914
1739209729.2259684;-45.120503652039325
1739209729.2259793;-45.120503652039325
1739209729.22599;-38.13080360867914
1739209729.226001;-38.13080360867914
1739209729.2260118;-38.13080360867914
1739209729.2260225;-45.120503652039325
1739209729.2260334;-45.120503652039325
1739209729.2260442;-45.120503652039325
1739209729.2260551;-35.57807855764607
1739209729.2260659;-38.13080360867914
1739209729.2260768;-38.13080360867914
1739209729.2260876;-38.13080360867914
1739209729.2260985;-35.57807855764607
1739209729.2261093;-38.13080360867914
1739209729.22612;-45.120503652039325
1739209729.226131;-45.120503652039325
1739209729.2261417;-45.120503652039325
1739209729.2261527;-38.13080360867914
1739209729.2261634;-38.13080360867914
1739209729.2261744;-45.120503652039325
1739209729.226185;-45.120503652039325
1739209729.2261958;-38.13080360867914
1739209729.2262068;-45.120503652039325
1739209729.2262175;-38.13080360867914
1739209729.2262285;-45.120503652039325
1739209729.2262392;-45.120503652039325
1739209729.2262502;-35.57807855764607
1739209729.226261;-38.13080360867914
1739209729.2262719;-38.13080360867914
1739209729.2262826;-38.13080360867914
1739209729.2262933;-38.13080360867914
1739209729.2263043;-38.13080360867914
1739209729.226315;-31.141103565318893
1739209729.226326;-35.57807855764607
1739209729.2263367;-45.120503652039325
1739209729.2263477;-38.13080360867914
1739209729.2263584;-45.120503652039325
1739209729.2263691;-38.13080360867914
1739209729.22638;-38.13080360867914
1739209729.2263908;-33.981070128970906
1739209729.2264018;-38.13080360867914
1739209729.2264125;-38.13080360867914
1739209729.2264235;-35.57807855764607
1739209729.2264342;-38.13080360867914
1739209729.2264452;-45.120503652039325
1739209729.226456;-45.120503652039325
1739209729.2264667;-38.13080360867914
1739209729.2264776;-45.120503652039325
1739209729.2264884;-32.816014438256545
1739209729.2264993;-30.49652367304973
1739209729.22651;-45.120503652039325
1739209729.226521;-38.13080360867914
1739209729.2265317;-38.13080360867914
1739209729.2265425;-38.13080360867914
1739209729.2265534;-38.13080360867914
1739209729.2265642;-38.13080360867914
1739209729.2265751;-45.120503652039325
1739209729.2265859;-45.120503652039325
1739209729.2265968;-45.120503652039325
1739209729.2266076;-45.120503652039325
1739209729.2266183;-38.13080360867914
1739209729.2266293;-38.13080360867914
1739209729.22664;-45.120503652039325
1739209729.226651;-45.120503652039325
1739209729.2266617;-45.120503652039325
1739209729.2266726;-45.120503652039325
1739209729.2266834;-45.120503652039325
1739209729.2266943;-45.120503652039325
1739209729.226705;-38.13080360867914
1739209729.2267158;-45.120503652039325
1739209729.2267268;-38.13080360867914
1739209729.2267375;-45.120503652039325
1739209729.2267485;-32.816014438256545
1739209729.2267592;-25.252786309376837
1739209729.2267702;-45.120503652039325
1739209729.226781;-45.120503652039325
1739209729.2267916;-32.816014438256545
1739209729.2268026;-32.816014438256545
1739209729.2268133;-45.120503652039325
1739209729.2268243;-35.57807855764607
1739209729.226835;-38.13080360867914
1739209729.226846;-38.13080360867914
1739209729.2268567;-38.13080360867914
1739209729.2268677;-45.120503652039325
1739209729.2268784;-32.816014438256545
1739209729.2268891;-38.13080360867914
1739209729.2269;-45.120503652039325
1739209729.2269108;-38.13080360867914
1739209729.2269218;-35.57807855764607
1739209729.2269325;-28.992665084841942
1739209729.2269435;-38.13080360867914
1739209729.2269542;-38.13080360867914
1739209729.226965;-38.13080360867914
1739209729.226976;-45.120503652039325
1739209729.2269866;-45.120503652039325
1739209729.2269976;-45.120503652039325
1739209729.2270083;-38.13080360867914
1739209729.2270193;-45.120503652039325
1739209729.22703;-45.120503652039325
1739209729.227041;-45.120503652039325
1739209729.2270517;-38.13080360867914
1739209729.2270625;-38.13080360867914
1739209729.2270734;-38.13080360867914
1739209729.2270842;-38.13080360867914
1739209729.2270951;-45.120503652039325
1739209729.2271059;-45.120503652039325
1739209729.2271168;-45.120503652039325
1739209729.2271276;-45.120503652039325
1739209729.2271383;-45.120503652039325
1739209729.2271492;-45.120503652039325
1739209729.22716;-38.13080360867914
1739209729.227171;-35.57807855764607
1739209729.2271817;-38.13080360867914
1739209729.2271926;-35.57807855764607
1739209729.2272034;-38.13080360867914
1739209729.2272143;-45.120503652039325
1739209729.227225;-45.120503652039325
1739209729.2272358;-38.13080360867914
1739209729.2272468;-38.13080360867914
1739209729.2272575;-45.120503652039325
1739209729.2272685;-45.120503652039325
1739209729.2272792;-45.120503652039325
1739209729.2272902;-38.13080360867914
1739209729.227301;-38.13080360867914
1739209729.2273116;-45.120503652039325
1739209729.2273226;-45.120503652039325
1739209729.2273333;-38.13080360867914
1739209729.2273443;-38.13080360867914
1739209729.227355;-45.120503652039325
1739209729.227366;-45.120503652039325
1739209729.2273767;-38.13080360867914
1739209729.2273874;-45.120503652039325
1739209729.2273984;-45.120503652039325
1739209729.2274091;-38.13080360867914
1739209729.22742;-38.13080360867914
1739209729.2274308;-38.13080360867914
1739209729.2274418;-45.120503652039325
1739209729.2274525;-45.120503652039325
1739209729.2274635;-38.13080360867914
1739209729.2274742;-38.13080360867914
1739209729.227485;-45.120503652039325
1739209729.227496;-38.13080360867914
1739209729.2275066;-38.13080360867914
1739209729.2275176;-45.120503652039325
1739209729.2275283;-45.120503652039325
1739209729.2275393;-45.120503652039325
1739209729.22755;-38.13080360867914
1739209729.2275608;-38.13080360867914
1739209729.2275717;-38.13080360867914
1739209729.2275825;-38.13080360867914
1739209729.2275934;-45.120503652039325
1739209729.2276042;-45.120503652039325
1739209729.227615;-45.120503652039325
1739209729.2276258;-45.120503652039325
1739209729.2276368;-33.981070128970906
1739209729.2276475;-45.120503652039325
1739209729.2276583;-38.13080360867914
1739209729.2276692;-33.981070128970906
1739209729.22768;-35.57807855764607
1739209729.227691;-45.120503652039325
1739209729.2277017;-38.13080360867914
1739209729.2277126;-45.120503652039325
1739209729.2277234;-45.120503652039325
1739209729.227734;-45.120503652039325
1739209729.227745;-35.57807855764607
1739209729.2277558;-38.13080360867914
1739209729.2277668;-45.120503652039325
1739209729.2277775;-45.120503652039325
1739209729.2277884;-45.120503652039325
1739209729.2277992;-45.120503652039325
1739209729.2278101;-32.816014438256545
1739209729.2278209;-35.57807855764607
1739209729.2278316;-45.120503652039325
1739209729.2278426;-38.13080360867914
1739209729.2278533;-38.13080360867914
1739209729.2278643;-45.120503652039325
1739209729.227875;-38.13080360867914
1739209729.227886;-32.816014438256545
1739209729.2278967;-35.57807855764607
1739209729.2279074;-45.120503652039325
1739209729.2279184;-32.816014438256545
1739209729.227929;-45.120503652039325
1739209729.22794;-45.120503652039325
1739209729.2279508;-45.120503652039325
1739209729.2279618;-33.981070128970906
1739209729.2279725;-33.981070128970906
1739209729.2279835;-38.13080360867914
1739209729.2279942;-38.13080360867914
1739209729.228005;-35.57807855764607
1739209729.228016;-35.57807855764607
1739209729.2280266;-38.13080360867914
1739209729.2280376;-45.120503652039325
1739209729.2280483;-32.816014438256545
1739209729.2280593;-38.13080360867914
1739209729.22807;-45.120503652039325
1739209729.2280807;-45.120503652039325
1739209729.2280917;-45.120503652039325
1739209729.2281024;-45.120503652039325
1739209729.2281134;-38.13080360867914
1739209729.2281241;-38.13080360867914
1739209729.228135;-45.120503652039325
1739209729.2281458;-45.120503652039325
1739209729.2281566;-38.13080360867914
1739209729.2281675;-45.120503652039325
1739209729.2281783;-38.13080360867914
1739209729.2281892;-45.120503652039325
1739209729.2282;-38.13080360867914
1739209729.228211;-45.120503652039325
1739209729.2282217;-45.120503652039325
1739209729.2282326;-45.120503652039325
1739209729.2282434;-31.141103565318893
1739209729.228254;-32.816014438256545
1739209729.228265;-45.120503652039325
1739209729.2282758;-45.120503652039325
1739209729.2282867;-38.13080360867914
1739209729.2282975;-35.57807855764607
1739209729.2283084;-45.120503652039325
1739209729.2283192;-35.57807855764607
1739209729.22833;-45.120503652039325
1739209729.2283409;-45.120503652039325
1739209729.2283516;-45.120503652039325
1739209729.2283626;-45.120503652039325
1739209729.2283733;-45.120503652039325
1739209729.2283843;-38.13080360867914
1739209729.228395;-45.120503652039325
1739209729.228406;-45.120503652039325
1739209729.2284167;-31.141103565318893
1739209729.2284274;-30.49652367304973
1739209729.2284384;-45.120503652039325
1739209729.228449;-45.120503652039325
1739209729.22846;-32.816014438256545
1739209729.2284708;-38.13080360867914
1739209729.2284818;-45.120503652039325
1739209729.2284925;-45.120503652039325
1739209729.2285032;-45.120503652039325
1739209729.2285142;-45.120503652039325
1739209729.228525;-45.120503652039325
1739209729.228536;-45.120503652039325
1739209729.2285466;-45.120503652039325
1739209729.2285576;-45.120503652039325
1739209729.2285683;-45.120503652039325
1739209729.2285793;-38.13080360867914
1739209729.22859;-38.13080360867914
1739209729.2286007;-45.120503652039325
1739209729.2286117;-38.13080360867914
1739209729.2286224;-45.120503652039325
1739209729.2286334;-38.13080360867914
1739209729.2286441;-32.816014438256545
1739209729.228655;-45.120503652039325
1739209729.2286658;-45.120503652039325
1739209729.2286766;-45.120503652039325
1739209729.2286875;-45.120503652039325
1739209729.2286983;-38.13080360867914
1739209729.2287092;-38.13080360867914
1739209729.22872;-45.120503652039325
1739209729.228731;-45.120503652039325
1739209729.2287416;-38.13080360867914
1739209729.2287524;-45.120503652039325
1739209729.2287633;-38.13080360867914
1739209729.228774;-45.120503652039325
1739209729.228785;-45.120503652039325
1739209729.2287958;-38.13080360867914
1739209729.2288067;-38.13080360867914
1739209729.2288175;-45.120503652039325
1739209729.2288284;-45.120503652039325
1739209729.2288392;-45.120503652039325
1739209729.22885;-45.120503652039325
1739209729.2288609;-45.120503652039325
1739209729.2288716;-38.13080360867914
1739209729.2288826;-38.13080360867914
1739209729.2288933;-45.120503652039325
1739209729.2289042;-45.120503652039325
1739209729.228915;-38.13080360867914
1739209729.2289257;-33.981070128970906
1739209729.2289367;-45.120503652039325
1739209729.2289474;-32.81601443825658
1739209729.2289584;-38.13080360867914
1739209729.228969;-38.13080360867914
1739209729.22898;-45.120503652039325
1739209729.2289908;-33.981070128970956
1739209729.2290018;-38.13080360867914
1739209729.2290125;-45.120503652039325
1739209729.2290232;-38.13080360867914
1739209729.2290342;-28.58837851428586
1739209729.229045;-45.120503652039325
1739209729.229056;-38.13080360867914
1739209729.2290666;-38.13080360867914
1739209729.2290776;-38.13080360867914
1739209729.2290883;-38.13080360867914
1739209729.229099;-33.981070128970906
1739209729.22911;-45.120503652039325
1739209729.2291207;-35.57807855764607
1739209729.2291317;-38.13080360867914
1739209729.2291424;-38.13080360867914
1739209729.2291534;-38.13080360867914
1739209729.2291641;-45.120503652039325
1739209729.229175;-45.120503652039325
1739209729.2291858;-45.120503652039325
1739209729.2291965;-38.13080360867914
1739209729.2292075;-33.981070128970906
1739209729.2292182;-35.57807855764607
1739209729.2292292;-38.13080360867914
1739209729.22924;-35.57807855764607
1739209729.229251;-38.13080360867914
1739209729.2292616;-38.13080360867914
1739209729.2292724;-38.13080360867914
1739209729.2292833;-45.120503652039325
1739209729.229294;-38.13080360867914
1739209729.229305;-38.13080360867914
1739209729.2293158;-38.13080360867914
1739209729.2293267;-45.120503652039325
1739209729.2293375;-45.120503652039325
1739209729.2293484;-38.13080360867914
1739209729.2293591;-45.120503652039325
1739209729.2293699;-45.120503652039325
1739209729.2293808;-38.13080360867914
1739209729.2293916;-38.13080360867914
1739209729.2294025;-38.13080360867914
1739209729.2294133;-38.13080360867914
1739209729.2294242;-45.120503652039325
1739209729.229435;-45.120503652039325
1739209729.2294457;-35.57807855764607
1739209729.2294567;-38.13080360867914
1739209729.2294674;-33.981070128970906
1739209729.2294784;-38.13080360867914
1739209729.229489;-45.120503652039325
1739209729.2295;-38.13080360867914
1739209729.2295108;-38.13080360867914
1739209729.2295215;-35.57807855764607
1739209729.2295325;-38.13080360867914
1739209729.2295432;-38.13080360867914
1739209729.2295542;-38.13080360867914
1739209729.229565;-45.120503652039325
