CAN Message; 0x150:0300c8ee693d8232
Timestamp;Amplitude
1739209714.4393668;-35.57807855764607
1739209714.4393754;-35.57807855764607
1739209714.4393842;-35.57807855764607
1739209714.4393928;-32.816014438256545
1739209714.4394014;-45.120503652039325
1739209714.43941;-45.120503652039325
1739209714.4394186;-45.120503652039325
1739209714.4394274;-31.141103565318893
1739209714.439436;-38.13080360867914
1739209714.4394445;-38.13080360867914
1739209714.4394531;-38.13080360867914
1739209714.4394617;-45.120503652039325
1739209714.4394705;-38.13080360867914
1739209714.439479;-45.120503652039325
1739209714.4394877;-38.13080360867914
1739209714.4394963;-45.120503652039325
1739209714.4395049;-45.120503652039325
1739209714.4395134;-35.57807855764607
1739209714.4395223;-45.120503652039325
1739209714.4395308;-45.120503652039325
1739209714.4395394;-38.13080360867914
1739209714.439548;-38.13080360867914
1739209714.4395566;-45.120503652039325
1739209714.4395654;-27.8777449560314
1739209714.439574;-33.981070128970906
1739209714.4395826;-45.120503652039325
1739209714.4395912;-38.13080360867914
1739209714.4395998;-32.816014438256545
1739209714.4396086;-38.13080360867914
1739209714.4396172;-45.120503652039325
1739209714.4396257;-35.57807855764607
1739209714.4396343;-45.120503652039325
1739209714.439643;-45.120503652039325
1739209714.4396515;-45.120503652039325
1739209714.4396603;-45.120503652039325
1739209714.439669;-45.120503652039325
1739209714.4396775;-45.120503652039325
1739209714.439686;-45.120503652039325
1739209714.4396946;-45.120503652039325
1739209714.4397035;-45.120503652039325
1739209714.439712;-45.120503652039325
1739209714.4397206;-45.120503652039325
1739209714.4397292;-38.13080360867914
1739209714.4397378;-38.13080360867914
1739209714.4397466;-38.13080360867914
1739209714.4397552;-38.13080360867914
1739209714.4397638;-45.120503652039325
1739209714.4397724;-28.58837851428586
1739209714.439781;-33.981070128970906
1739209714.4397895;-45.120503652039325
1739209714.4397984;-38.13080360867914
1739209714.439807;-35.57807855764607
1739209714.4398155;-38.13080360867914
1739209714.439824;-35.57807855764607
1739209714.4398327;-35.57807855764607
1739209714.4398415;-38.13080360867914
1739209714.43985;-45.120503652039325
1739209714.4398587;-38.13080360867914
1739209714.4398673;-45.120503652039325
1739209714.4398758;-38.13080360867914
1739209714.4398847;-38.13080360867914
1739209714.4398932;-33.981070128970906
1739209714.4399018;-45.120503652039325
1739209714.4399104;-38.13080360867914
1739209714.439919;-35.57807855764607
1739209714.4399276;-38.13080360867914
1739209714.4399364;-45.120503652039325
1739209714.439945;-45.120503652039325
1739209714.4399536;-45.120503652039325
1739209714.4399621;-45.120503652039325
1739209714.4399707;-45.120503652039325
1739209714.4399796;-38.13080360867914
1739209714.4399881;-38.13080360867914
1739209714.4399967;-32.816014438256545
1739209714.4400053;-38.13080360867914
1739209714.440014;-38.13080360867914
1739209714.4400227;-35.57807855764607
1739209714.4400313;-38.13080360867914
1739209714.4400399;-38.13080360867914
1739209714.4400485;-35.57807855764607
1739209714.440057;-45.120503652039325
1739209714.4400659;-35.57807855764607
1739209714.4400744;-38.13080360867914
1739209714.440083;-45.120503652039325
1739209714.4400916;-45.120503652039325
1739209714.4401002;-32.816014438256545
1739209714.4401088;-45.120503652039325
1739209714.4401176;-38.13080360867914
1739209714.4401262;-32.816014438256545
1739209714.4401348;-38.13080360867914
1739209714.4401433;-45.120503652039325
1739209714.440152;-38.13080360867914
1739209714.4401608;-38.13080360867914
1739209714.4401693;-45.120503652039325
1739209714.440178;-45.120503652039325
1739209714.4401865;-38.13080360867914
1739209714.440195;-38.13080360867914
1739209714.440204;-45.120503652039325
1739209714.4402125;-38.13080360867914
1739209714.440221;-38.13080360867914
1739209714.4402297;-45.120503652039325
1739209714.4402382;-33.981070128970906
1739209714.4402468;-38.13080360867914
1739209714.4402556;-38.13080360867914
1739209714.4402642;-33.981070128970906
1739209714.4402728;-45.120503652039325
1739209714.4402814;-38.13080360867914
1739209714.44029;-38.13080360867914
1739209714.4402988;-35.57807855764607
1739209714.4403074;-38.13080360867914
1739209714.440316;-38.13080360867914
1739209714.4403245;-35.57807855764607
1739209714.4403331;-38.13080360867914
1739209714.440342;-45.120503652039325
1739209714.4403505;-45.120503652039325
1739209714.440359;-35.57807855764607
1739209714.4403677;-38.13080360867914
1739209714.4403763;-45.120503652039325
1739209714.4403849;-45.120503652039325
1739209714.4403937;-45.120503652039325
1739209714.4404023;-38.13080360867914
1739209714.4404109;-45.120503652039325
1739209714.4404194;-38.13080360867914
1739209714.440428;-35.57807855764607
1739209714.4404368;-45.120503652039325
1739209714.4404454;-45.120503652039325
1739209714.440454;-38.13080360867914
1739209714.4404626;-38.13080360867914
1739209714.4404712;-35.57807855764607
1739209714.44048;-38.13080360867914
1739209714.4404886;-38.13080360867914
1739209714.4404972;-35.57807855764607
1739209714.4405057;-38.13080360867914
1739209714.4405143;-45.120503652039325
1739209714.4405231;-45.120503652039325
1739209714.4405317;-33.981070128970906
1739209714.4405403;-45.120503652039325
1739209714.440549;-45.120503652039325
1739209714.4405575;-33.981070128970906
1739209714.440566;-33.981070128970906
1739209714.440575;-38.13080360867914
1739209714.4405835;-45.120503652039325
1739209714.440592;-45.120503652039325
1739209714.4406006;-38.13080360867914
1739209714.4406092;-32.816014438256545
1739209714.440618;-30.49652367304973
1739209714.4406266;-45.120503652039325
1739209714.4406352;-45.120503652039325
1739209714.4406438;-38.13080360867914
1739209714.4406524;-32.816014438256545
1739209714.4406612;-38.13080360867914
1739209714.4406698;-45.120503652039325
1739209714.4406784;-45.120503652039325
1739209714.440687;-45.120503652039325
1739209714.4406955;-45.120503652039325
1739209714.440704;-45.120503652039325
1739209714.440713;-45.120503652039325
1739209714.4407215;-45.120503652039325
1739209714.44073;-45.120503652039325
1739209714.4407387;-45.120503652039325
1739209714.4407473;-38.13080360867914
1739209714.440756;-38.13080360867914
1739209714.4407647;-45.120503652039325
1739209714.4407732;-45.120503652039325
1739209714.4407818;-31.141103565318915
1739209714.4407904;-33.981070128970906
1739209714.4407992;-45.120503652039325
1739209714.4408078;-45.120503652039325
1739209714.4408164;-38.13080360867914
1739209714.440825;-32.816014438256545
1739209714.4408336;-38.13080360867914
1739209714.4408422;-38.13080360867914
1739209714.440851;-38.13080360867914
1739209714.4408596;-38.13080360867914
1739209714.4408681;-38.13080360867914
1739209714.4408767;-45.120503652039325
1739209714.4408853;-45.120503652039325
1739209714.4408941;-32.81601443825658
1739209714.4409027;-45.120503652039325
1739209714.4409113;-38.13080360867914
1739209714.4409199;-38.13080360867914
1739209714.4409285;-45.120503652039325
1739209714.4409373;-45.120503652039325
1739209714.4409459;-38.13080360867914
1739209714.4409544;-35.57807855764607
1739209714.440963;-26.991370085610736
1739209714.4409716;-38.13080360867914
1739209714.4409802;-45.120503652039325
1739209714.440989;-45.120503652039325
1739209714.4409976;-35.57807855764607
1739209714.4410062;-45.120503652039325
1739209714.4410148;-45.120503652039325
1739209714.4410233;-45.120503652039325
1739209714.4410322;-35.57807855764607
1739209714.4410408;-45.120503652039325
1739209714.4410493;-35.57807855764607
1739209714.441058;-45.120503652039325
1739209714.4410665;-45.120503652039325
1739209714.4410753;-45.120503652039325
1739209714.441084;-35.57807855764607
1739209714.4410925;-38.13080360867914
1739209714.441101;-32.816014438256545
1739209714.4411097;-35.57807855764607
1739209714.4411185;-45.120503652039325
1739209714.441127;-38.13080360867914
1739209714.4411356;-45.120503652039325
1739209714.4411442;-45.120503652039325
1739209714.4411528;-38.13080360867914
1739209714.4411614;-38.13080360867914
1739209714.4411702;-32.816014438256545
1739209714.4411788;-33.981070128970906
1739209714.4411874;-38.13080360867914
1739209714.441196;-45.120503652039325
1739209714.4412045;-35.57807855764607
1739209714.4412134;-38.13080360867914
1739209714.441222;-45.120503652039325
1739209714.4412305;-33.981070128970906
1739209714.441239;-33.981070128970956
1739209714.4412477;-45.120503652039325
1739209714.4412565;-31.141103565318893
1739209714.441265;-45.120503652039325
1739209714.4412737;-45.120503652039325
1739209714.4412823;-38.13080360867914
1739209714.4412909;-38.13080360867914
1739209714.4412994;-38.13080360867914
1739209714.4413083;-26.487275050834715
1739209714.4413168;-33.981070128970906
1739209714.4413254;-45.120503652039325
1739209714.441334;-38.13080360867914
1739209714.4413426;-35.57807855764607
1739209714.4413514;-45.120503652039325
1739209714.44136;-45.120503652039325
1739209714.4413686;-45.120503652039325
1739209714.4413772;-38.13080360867914
1739209714.4413857;-45.120503652039325
1739209714.4413946;-38.13080360867914
1739209714.4414032;-45.120503652039325
1739209714.4414117;-45.120503652039325
1739209714.4414203;-38.13080360867914
1739209714.441429;-45.120503652039325
1739209714.4414375;-45.120503652039325
1739209714.4414463;-45.120503652039325
1739209714.441455;-45.120503652039325
1739209714.4414635;-45.120503652039325
1739209714.441472;-38.13080360867914
1739209714.4414806;-45.120503652039325
1739209714.4414895;-45.120503652039325
1739209714.441498;-45.120503652039325
1739209714.4415066;-38.13080360867914
1739209714.4415152;-35.57807855764607
1739209714.4415238;-38.13080360867914
1739209714.4415326;-45.120503652039325
1739209714.4415412;-38.13080360867914
1739209714.4415498;-38.13080360867914
1739209714.4415584;-38.13080360867914
1739209714.441567;-45.120503652039325
1739209714.4415755;-45.120503652039325
1739209714.4415843;-38.13080360867914
1739209714.441593;-45.120503652039325
1739209714.4416015;-38.13080360867914
1739209714.44161;-45.120503652039325
1739209714.4416187;-45.120503652039325
1739209714.4416275;-38.13080360867914
1739209714.441636;-38.13080360867914
1739209714.4416447;-38.13080360867914
1739209714.4416533;-38.13080360867914
1739209714.4416618;-38.13080360867914
1739209714.4416707;-45.120503652039325
1739209714.4416792;-45.120503652039325
1739209714.4416878;-45.120503652039325
1739209714.4416964;-45.120503652039325
1739209714.441705;-45.120503652039325
1739209714.4417138;-38.13080360867914
1739209714.4417224;-38.13080360867914
1739209714.441731;-38.13080360867914
1739209714.4417396;-45.120503652039325
1739209714.4417481;-38.13080360867914
1739209714.4417567;-38.13080360867914
1739209714.4417655;-38.13080360867914
1739209714.4417741;-45.120503652039325
1739209714.4417827;-45.120503652039325
1739209714.4417913;-45.120503652039325
1739209714.4417999;-38.13080360867914
1739209714.4418087;-45.120503652039325
1739209714.4418173;-45.120503652039325
1739209714.4418259;-45.120503652039325
1739209714.4418344;-38.13080360867914
1739209714.441843;-33.981070128970906
1739209714.4418519;-38.13080360867914
1739209714.4418604;-38.13080360867914
1739209714.441869;-33.981070128970906
1739209714.4418776;-38.13080360867914
1739209714.4418862;-38.13080360867914
1739209714.4418948;-45.120503652039325
1739209714.4419036;-33.981070128970906
1739209714.4419122;-38.13080360867914
1739209714.4419208;-45.120503652039325
1739209714.4419293;-45.120503652039325
1739209714.441938;-38.13080360867914
1739209714.4419467;-45.120503652039325
1739209714.4419553;-45.120503652039325
1739209714.441964;-38.13080360867914
1739209714.4419725;-38.13080360867914
1739209714.441981;-38.13080360867914
1739209714.44199;-45.120503652039325
1739209714.4419985;-45.120503652039325
1739209714.442007;-38.13080360867914
1739209714.4420156;-35.57807855764607
1739209714.4420242;-33.981070128970906
1739209714.4420328;-45.120503652039325
1739209714.4420416;-33.981070128970906
1739209714.4420502;-32.816014438256545
1739209714.4420588;-38.13080360867914
1739209714.4420674;-38.13080360867914
1739209714.442076;-30.49652367304973
1739209714.4420848;-32.816014438256545
1739209714.4420934;-38.13080360867914
1739209714.442102;-38.13080360867914
1739209714.4421105;-38.13080360867914
1739209714.4421191;-45.120503652039325
1739209714.442128;-45.120503652039325
1739209714.4421365;-38.13080360867914
1739209714.442145;-38.13080360867914
1739209714.4421537;-45.120503652039325
1739209714.4421623;-38.13080360867914
1739209714.4421709;-45.120503652039325
1739209714.4421797;-45.120503652039325
1739209714.4421883;-45.120503652039325
1739209714.4421968;-38.13080360867914
1739209714.4422054;-38.13080360867914
1739209714.442214;-30.49652367304973
1739209714.4422228;-31.141103565318915
1739209714.4422314;-38.13080360867914
1739209714.44224;-45.120503652039325
1739209714.4422486;-38.13080360867914
1739209714.4422572;-35.57807855764607
1739209714.442266;-45.120503652039325
1739209714.4422746;-35.57807855764607
1739209714.4422832;-38.13080360867914
1739209714.4422917;-38.13080360867914
1739209714.4423003;-38.13080360867914
1739209714.4423091;-38.13080360867914
1739209714.4423177;-38.13080360867914
1739209714.4423263;-45.120503652039325
1739209714.442335;-45.120503652039325
1739209714.4423435;-45.120503652039325
1739209714.442352;-38.13080360867914
1739209714.4423609;-32.816014438256545
1739209714.4423695;-45.120503652039325
1739209714.442378;-45.120503652039325
1739209714.4423866;-45.120503652039325
1739209714.4423952;-33.981070128970906
1739209714.442404;-45.120503652039325
1739209714.4424126;-45.120503652039325
1739209714.4424212;-45.120503652039325
1739209714.4424298;-45.120503652039325
1739209714.4424384;-45.120503652039325
1739209714.4424472;-45.120503652039325
1739209714.4424558;-45.120503652039325
1739209714.4424644;-45.120503652039325
1739209714.442473;-33.981070128970906
1739209714.4424815;-38.13080360867914
1739209714.44249;-38.13080360867914
1739209714.442499;-35.57807855764607
1739209714.4425075;-38.13080360867914
1739209714.442516;-45.120503652039325
1739209714.4425247;-45.120503652039325
1739209714.4425333;-45.120503652039325
1739209714.442542;-45.120503652039325
1739209714.4425507;-45.120503652039325
1739209714.4425592;-45.120503652039325
1739209714.4425678;-31.141103565318893
1739209714.4425764;-38.13080360867914
1739209714.4425852;-35.57807855764607
1739209714.4425938;-45.120503652039325
1739209714.4426024;-32.816014438256545
1739209714.442611;-38.13080360867914
1739209714.4426196;-35.57807855764607
1739209714.4426281;-38.13080360867914
1739209714.442637;-33.981070128970956
1739209714.4426455;-45.120503652039325
1739209714.4426541;-45.120503652039325
1739209714.4426627;-45.120503652039325
1739209714.4426713;-45.120503652039325
1739209714.4426801;-45.120503652039325
1739209714.4426887;-45.120503652039325
1739209714.4426973;-38.13080360867914
1739209714.4427059;-25.826314394896354
1739209714.4427145;-38.13080360867914
1739209714.4427233;-45.120503652039325
1739209714.4427319;-38.13080360867914
1739209714.4427404;-35.57807855764607
1739209714.442749;-38.13080360867914
1739209714.4427576;-45.120503652039325
1739209714.4427664;-38.13080360867914
1739209714.442775;-38.13080360867914
1739209714.4427836;-45.120503652039325
1739209714.4427922;-45.120503652039325
1739209714.4428008;-45.120503652039325
1739209714.4428093;-45.120503652039325
1739209714.4428182;-38.13080360867914
1739209714.4428267;-45.120503652039325
1739209714.4428353;-38.13080360867914
1739209714.442844;-29.438486411369333
1739209714.4428525;-38.13080360867914
1739209714.4428613;-45.120503652039325
1739209714.44287;-45.120503652039325
