CAN Message; 0x1a7:000048cc2bbe00e4
Timestamp;Amplitude
1739209611.6410458;-38.13080360867914
1739209611.641049;-38.13080360867914
1739209611.6410518;-38.13080360867914
1739209611.6410549;-33.981070128970906
1739209611.641058;-45.120503652039325
1739209611.6410608;-38.13080360867914
1739209611.641064;-35.57807855764607
1739209611.6410668;-45.120503652039325
1739209611.64107;-45.120503652039325
1739209611.6410728;-38.13080360867914
1739209611.6410758;-35.57807855764607
1739209611.6410787;-38.13080360867914
1739209611.6410818;-38.13080360867914
1739209611.6410847;-33.981070128970906
1739209611.6410878;-45.120503652039325
1739209611.6410906;-38.13080360867914
1739209611.6410937;-33.981070128970906
1739209611.6410966;-35.57807855764607
1739209611.6410997;-38.13080360867914
1739209611.6411026;-38.13080360867914
1739209611.6411057;-45.120503652039325
1739209611.6411085;-38.13080360867914
1739209611.6411116;-45.120503652039325
1739209611.6411145;-45.120503652039325
1739209611.6411176;-38.13080360867914
1739209611.6411204;-38.13080360867914
1739209611.6411235;-45.120503652039325
1739209611.6411264;-45.120503652039325
1739209611.6411295;-38.13080360867914
1739209611.6411324;-33.981070128970906
1739209611.6411355;-45.120503652039325
1739209611.6411383;-45.120503652039325
1739209611.6411414;-38.13080360867914
1739209611.6411443;-33.981070128970906
1739209611.6411474;-45.120503652039325
1739209611.6411502;-45.120503652039325
1739209611.6411533;-38.13080360867914
1739209611.6411562;-33.981070128970906
1739209611.6411593;-45.120503652039325
1739209611.6411622;-38.13080360867914
1739209611.6411653;-45.120503652039325
1739209611.641168;-38.13080360867914
1739209611.6411712;-45.120503652039325
1739209611.641174;-38.13080360867914
1739209611.6411772;-38.13080360867914
1739209611.64118;-38.13080360867914
1739209611.6411831;-45.120503652039325
1739209611.641186;-38.13080360867914
1739209611.641189;-38.13080360867914
1739209611.641192;-38.13080360867914
1739209611.641195;-45.120503652039325
1739209611.641198;-45.120503652039325
1739209611.641201;-35.57807855764607
1739209611.6412039;-35.57807855764607
1739209611.641207;-45.120503652039325
1739209611.6412098;-33.981070128970906
1739209611.641213;-32.816014438256545
1739209611.6412158;-28.992665084841942
1739209611.641219;-38.13080360867914
1739209611.641222;-38.13080360867914
1739209611.6412249;-38.13080360867914
1739209611.641228;-35.57807855764607
1739209611.6412308;-35.57807855764607
1739209611.641234;-38.13080360867914
1739209611.6412368;-45.120503652039325
1739209611.64124;-32.816014438256545
1739209611.6412427;-32.816014438256545
1739209611.6412458;-38.13080360867914
1739209611.6412487;-45.120503652039325
1739209611.6412518;-38.13080360867914
1739209611.6412547;-35.57807855764607
1739209611.6412578;-45.120503652039325
1739209611.6412606;-45.120503652039325
1739209611.6412637;-38.13080360867914
1739209611.6412666;-45.120503652039325
1739209611.6412697;-38.13080360867914
1739209611.6412725;-45.120503652039325
1739209611.6412756;-38.13080360867914
1739209611.6412785;-38.13080360867914
1739209611.6412816;-38.13080360867914
1739209611.6412845;-38.13080360867914
1739209611.6412876;-28.992665084841942
1739209611.6412904;-35.57807855764607
1739209611.6412935;-33.981070128970906
1739209611.6412964;-35.57807855764607
1739209611.6412995;-38.13080360867914
1739209611.6413023;-38.13080360867914
1739209611.6413054;-45.120503652039325
1739209611.6413083;-38.13080360867914
1739209611.6413114;-30.49652367304973
1739209611.6413143;-38.13080360867914
1739209611.6413174;-38.13080360867914
1739209611.6413202;-45.120503652039325
1739209611.6413233;-45.120503652039325
1739209611.6413262;-35.57807855764607
1739209611.6413293;-38.13080360867914
1739209611.6413321;-45.120503652039325
1739209611.6413352;-38.13080360867914
1739209611.641338;-45.120503652039325
1739209611.6413412;-33.981070128970906
1739209611.641344;-45.120503652039325
1739209611.6413472;-45.120503652039325
1739209611.64135;-45.120503652039325
1739209611.6413531;-38.13080360867914
1739209611.641356;-38.13080360867914
1739209611.641359;-38.13080360867914
1739209611.641362;-45.120503652039325
1739209611.641365;-38.13080360867914
1739209611.641368;-32.816014438256545
1739209611.641371;-31.141103565318915
1739209611.6413739;-45.120503652039325
1739209611.641377;-45.120503652039325
1739209611.6413798;-38.13080360867914
1739209611.641383;-38.13080360867914
1739209611.6413858;-45.120503652039325
1739209611.641389;-45.120503652039325
1739209611.641392;-45.120503652039325
1739209611.6413949;-45.120503652039325
1739209611.641398;-45.120503652039325
1739209611.6414008;-38.13080360867914
1739209611.641404;-38.13080360867914
1739209611.6414068;-45.120503652039325
1739209611.6414099;-35.57807855764607
1739209611.6414127;-38.13080360867914
1739209611.6414158;-45.120503652039325
1739209611.6414187;-33.981070128970906
1739209611.6414218;-35.57807855764607
1739209611.6414247;-35.57807855764607
1739209611.6414278;-45.120503652039325
1739209611.6414306;-38.13080360867914
1739209611.6414337;-35.57807855764607
1739209611.6414366;-38.13080360867914
1739209611.6414397;-38.13080360867914
1739209611.6414425;-38.13080360867914
1739209611.6414456;-35.57807855764607
1739209611.6414485;-38.13080360867914
1739209611.6414516;-45.120503652039325
1739209611.6414545;-45.120503652039325
1739209611.6414576;-45.120503652039325
1739209611.6414604;-35.57807855764607
1739209611.6414635;-35.57807855764607
1739209611.6414664;-35.57807855764607
1739209611.6414695;-45.120503652039325
1739209611.6414723;-38.13080360867914
1739209611.6414754;-45.120503652039325
1739209611.6414783;-38.13080360867914
1739209611.6414814;-29.438486411369333
1739209611.6414843;-38.13080360867914
1739209611.6414874;-38.13080360867914
1739209611.6414902;-38.13080360867914
1739209611.6414933;-32.816014438256545
1739209611.6414962;-45.120503652039325
1739209611.6414993;-35.57807855764607
1739209611.6415021;-45.120503652039325
1739209611.6415052;-45.120503652039325
1739209611.641508;-45.120503652039325
1739209611.6415112;-38.13080360867914
1739209611.641514;-38.13080360867914
1739209611.6415172;-45.120503652039325
1739209611.64152;-38.13080360867914
1739209611.6415231;-38.13080360867914
1739209611.641526;-38.13080360867914
1739209611.641529;-45.120503652039325
1739209611.641532;-38.13080360867914
1739209611.641535;-38.13080360867914
1739209611.641538;-38.13080360867914
1739209611.641541;-32.816014438256545
1739209611.6415439;-38.13080360867914
1739209611.641547;-35.57807855764607
1739209611.6415498;-38.13080360867914
1739209611.641553;-31.141103565318893
1739209611.6415558;-38.13080360867914
1739209611.641559;-45.120503652039325
1739209611.641562;-45.120503652039325
1739209611.6415648;-45.120503652039325
1739209611.641568;-45.120503652039325
1739209611.6415708;-45.120503652039325
1739209611.641574;-38.13080360867914
1739209611.6415768;-32.81601443825658
1739209611.6415799;-45.120503652039325
1739209611.6415827;-45.120503652039325
1739209611.6415858;-38.13080360867914
1739209611.6415887;-45.120503652039325
1739209611.6415918;-38.13080360867914
1739209611.6415946;-38.13080360867914
1739209611.6415977;-38.13080360867914
1739209611.6416006;-28.21854285175415
1739209611.6416037;-33.981070128970906
1739209611.6416066;-45.120503652039325
1739209611.6416097;-38.13080360867914
1739209611.6416125;-35.57807855764607
1739209611.6416156;-38.13080360867914
1739209611.6416185;-38.13080360867914
1739209611.6416216;-45.120503652039325
1739209611.6416245;-38.13080360867914
1739209611.6416276;-38.13080360867914
1739209611.6416304;-45.120503652039325
1739209611.6416335;-38.13080360867914
1739209611.6416364;-35.57807855764607
1739209611.6416395;-38.13080360867914
1739209611.6416423;-31.141103565318893
1739209611.6416454;-35.57807855764607
1739209611.6416483;-38.13080360867914
1739209611.6416514;-45.120503652039325
1739209611.6416543;-38.13080360867914
1739209611.6416574;-45.120503652039325
1739209611.6416602;-45.120503652039325
1739209611.6416633;-38.13080360867914
1739209611.6416662;-45.120503652039325
1739209611.6416693;-45.120503652039325
1739209611.6416721;-27.8777449560314
1739209611.6416752;-30.49652367304973
1739209611.641678;-45.120503652039325
1739209611.6416812;-38.13080360867914
1739209611.641684;-28.21854285175415
1739209611.6416872;-38.13080360867914
1739209611.64169;-45.120503652039325
1739209611.641693;-38.13080360867914
1739209611.641696;-45.120503652039325
1739209611.641699;-38.13080360867914
1739209611.641702;-38.13080360867914
1739209611.641705;-45.120503652039325
1739209611.641708;-45.120503652039325
1739209611.641711;-38.13080360867914
1739209611.6417139;-35.57807855764607
1739209611.641717;-38.13080360867914
1739209611.6417198;-45.120503652039325
1739209611.641723;-38.13080360867914
1739209611.6417258;-38.13080360867914
1739209611.6417289;-45.120503652039325
1739209611.641732;-45.120503652039325
1739209611.6417348;-45.120503652039325
1739209611.641738;-38.13080360867914
1739209611.6417408;-45.120503652039325
1739209611.641744;-38.13080360867914
1739209611.6417468;-35.57807855764607
1739209611.6417499;-38.13080360867914
1739209611.6417527;-45.120503652039325
1739209611.6417558;-38.13080360867914
1739209611.6417587;-38.13080360867914
1739209611.6417618;-45.120503652039325
1739209611.6417646;-45.120503652039325
1739209611.6417677;-35.57807855764607
1739209611.6417706;-38.13080360867914
1739209611.6417737;-45.120503652039325
1739209611.6417766;-38.13080360867914
1739209611.6417797;-35.57807855764607
1739209611.6417825;-38.13080360867914
1739209611.6417856;-38.13080360867914
1739209611.6417885;-35.57807855764607
1739209611.6417916;-45.120503652039325
1739209611.6417944;-35.57807855764607
1739209611.6417975;-45.120503652039325
1739209611.6418004;-38.13080360867914
1739209611.6418035;-45.120503652039325
1739209611.6418064;-45.120503652039325
1739209611.6418095;-38.13080360867914
1739209611.6418123;-45.120503652039325
1739209611.6418154;-45.120503652039325
1739209611.6418183;-38.13080360867914
1739209611.6418214;-38.13080360867914
1739209611.6418242;-38.13080360867914
1739209611.6418273;-45.120503652039325
1739209611.6418302;-38.13080360867914
1739209611.6418333;-45.120503652039325
1739209611.6418362;-38.13080360867914
1739209611.6418393;-35.57807855764607
1739209611.6418421;-38.13080360867914
1739209611.6418452;-38.13080360867914
1739209611.641848;-38.13080360867914
1739209611.6418512;-33.981070128970906
1739209611.641854;-45.120503652039325
1739209611.6418571;-45.120503652039325
1739209611.64186;-38.13080360867914
1739209611.641863;-38.13080360867914
1739209611.641866;-33.981070128970906
1739209611.641869;-38.13080360867914
1739209611.641872;-45.120503652039325
1739209611.641875;-38.13080360867914
1739209611.641878;-38.13080360867914
1739209611.641881;-35.57807855764607
1739209611.6418839;-45.120503652039325
1739209611.641887;-45.120503652039325
1739209611.6418898;-32.816014438256545
1739209611.641893;-38.13080360867914
1739209611.6418958;-38.13080360867914
1739209611.6418989;-45.120503652039325
1739209611.641902;-38.13080360867914
1739209611.6419048;-45.120503652039325
1739209611.641908;-45.120503652039325
1739209611.6419108;-38.13080360867914
1739209611.641914;-31.14110356531892
1739209611.6419168;-35.57807855764607
1739209611.6419199;-33.981070128970906
1739209611.6419227;-38.13080360867914
1739209611.6419258;-38.13080360867914
1739209611.6419287;-45.120503652039325
1739209611.6419318;-38.13080360867914
1739209611.6419346;-38.13080360867914
1739209611.6419377;-31.141103565318915
1739209611.6419406;-31.141103565318915
1739209611.6419437;-38.13080360867914
1739209611.6419466;-38.13080360867914
1739209611.6419497;-38.13080360867914
1739209611.6419525;-45.120503652039325
1739209611.6419556;-38.13080360867914
1739209611.6419585;-45.120503652039325
1739209611.6419616;-45.120503652039325
1739209611.6419644;-38.13080360867914
1739209611.6419675;-38.13080360867914
1739209611.6419704;-45.120503652039325
1739209611.6419735;-45.120503652039325
1739209611.6419764;-38.13080360867914
1739209611.6419795;-38.13080360867914
1739209611.6419823;-45.120503652039325
1739209611.6419854;-38.13080360867914
1739209611.6419883;-38.13080360867914
1739209611.6419914;-45.120503652039325
1739209611.6419942;-38.13080360867914
1739209611.6419973;-38.13080360867914
1739209611.6420002;-45.120503652039325
1739209611.6420033;-45.120503652039325
1739209611.6420062;-35.57807855764607
1739209611.6420093;-38.13080360867914
1739209611.6420121;-33.981070128970906
1739209611.6420152;-38.13080360867914
1739209611.642018;-45.120503652039325
1739209611.6420212;-38.13080360867914
1739209611.642024;-38.13080360867914
1739209611.6420271;-38.13080360867914
1739209611.64203;-35.57807855764607
1739209611.642033;-38.13080360867914
1739209611.642036;-33.981070128970956
1739209611.642039;-38.13080360867914
1739209611.642042;-45.120503652039325
1739209611.642045;-45.120503652039325
1739209611.642048;-38.13080360867914
1739209611.642051;-45.120503652039325
1739209611.6420538;-45.120503652039325
1739209611.642057;-33.981070128970906
1739209611.6420598;-27.8777449560314
1739209611.642063;-45.120503652039325
1739209611.6420658;-45.120503652039325
1739209611.6420689;-38.13080360867914
1739209611.642072;-38.13080360867914
1739209611.6420748;-45.120503652039325
1739209611.642078;-38.13080360867914
1739209611.6420808;-38.13080360867914
1739209611.642084;-45.120503652039325
1739209611.6420867;-45.120503652039325
1739209611.6420898;-45.120503652039325
1739209611.6420927;-35.57807855764607
1739209611.6420958;-33.981070128970906
1739209611.6420987;-31.141103565318915
1739209611.6421018;-38.13080360867914
1739209611.6421046;-38.13080360867914
1739209611.6421077;-45.120503652039325
1739209611.6421106;-38.13080360867914
1739209611.6421137;-45.120503652039325
1739209611.6421165;-45.120503652039325
1739209611.6421196;-38.13080360867914
1739209611.6421225;-33.981070128970906
1739209611.6421256;-45.120503652039325
1739209611.6421285;-38.13080360867914
1739209611.6421316;-35.57807855764607
1739209611.6421344;-45.120503652039325
1739209611.6421375;-35.57807855764607
1739209611.6421404;-45.120503652039325
1739209611.6421435;-45.120503652039325
1739209611.6421463;-38.13080360867914
1739209611.6421494;-35.57807855764607
1739209611.6421523;-38.13080360867914
1739209611.6421554;-38.13080360867914
1739209611.6421583;-38.13080360867914
1739209611.6421614;-35.57807855764607
1739209611.6421642;-45.120503652039325
1739209611.6421673;-32.816014438256545
1739209611.6421702;-38.13080360867914
1739209611.6421733;-45.120503652039325
1739209611.6421762;-38.13080360867914
1739209611.6421793;-32.816014438256545
1739209611.642182;-38.13080360867914
1739209611.6421852;-45.120503652039325
1739209611.642188;-45.120503652039325
1739209611.6421912;-38.13080360867914
1739209611.642194;-38.13080360867914
1739209611.6421971;-45.120503652039325
1739209611.6422;-45.120503652039325
1739209611.642203;-45.120503652039325
1739209611.642206;-38.13080360867914
1739209611.642209;-35.57807855764607
1739209611.642212;-38.13080360867914
1739209611.642215;-35.57807855764607
1739209611.6422179;-38.13080360867914
1739209611.642221;-35.57807855764607
1739209611.6422238;-45.120503652039325
1739209611.642227;-45.120503652039325
1739209611.6422298;-33.981070128970906
1739209611.642233;-45.120503652039325
1739209611.6422358;-45.120503652039325
1739209611.6422389;-38.13080360867914
1739209611.642242;-45.120503652039325
1739209611.6422448;-45.120503652039325
1739209611.642248;-45.120503652039325
1739209611.6422508;-33.981070128970906
1739209611.6422539;-45.120503652039325
1739209611.6422567;-45.120503652039325
1739209611.6422598;-38.13080360867914
1739209611.6422627;-45.120503652039325
1739209611.6422658;-45.120503652039325
1739209611.6422687;-32.816014438256545
1739209611.6422718;-38.13080360867914
1739209611.6422746;-45.120503652039325
1739209611.6422777;-38.13080360867914
1739209611.6422806;-32.816014438256545
1739209611.6422837;-38.13080360867914
1739209611.6422865;-38.13080360867914
1739209611.6422896;-45.120503652039325
1739209611.6422925;-45.120503652039325
1739209611.6422956;-38.13080360867914
1739209611.6422985;-32.816014438256545
1739209611.6423016;-38.13080360867914
1739209611.6423044;-45.120503652039325
1739209611.6423075;-45.120503652039325
1739209611.6423104;-45.120503652039325
1739209611.6423135;-45.120503652039325
1739209611.6423163;-38.13080360867914
1739209611.6423194;-45.120503652039325
1739209611.6423223;-45.120503652039325
1739209611.6423254;-38.13080360867914
1739209611.6423283;-38.13080360867914
1739209611.6423314;-38.13080360867914
1739209611.6423342;-45.120503652039325
1739209611.6423373;-45.120503652039325
1739209611.6423402;-26.035653463252796
1739209611.6423433;-38.13080360867914
1739209611.6423461;-45.120503652039325
1739209611.6423492;-38.13080360867914
1739209611.642352;-33.981070128970906
1739209611.6423552;-38.13080360867914
1739209611.642358;-35.57807855764607
1739209611.6423612;-38.13080360867914
1739209611.642364;-45.120503652039325
1739209611.6423671;-45.120503652039325
1739209611.64237;-38.13080360867914
1739209611.642373;-38.13080360867914
1739209611.642376;-35.57807855764607
1739209611.642379;-45.120503652039325
1739209611.642382;-45.120503652039325
1739209611.642385;-38.13080360867914
1739209611.6423879;-45.120503652039325
1739209611.642391;-45.120503652039325
1739209611.6423938;-33.981070128970906
1739209611.642397;-33.981070128970906
1739209611.6423998;-45.120503652039325
1739209611.642403;-38.13080360867914
1739209611.6424057;-38.13080360867914
1739209611.6424088;-45.120503652039325
1739209611.642412;-29.438486411369333
1739209611.6424148;-32.816014438256545
1739209611.642418;-45.120503652039325
1739209611.6424208;-38.13080360867914
1739209611.6424239;-45.120503652039325
1739209611.6424267;-38.13080360867914
1739209611.6424298;-45.120503652039325
1739209611.6424327;-45.120503652039325
1739209611.6424358;-45.120503652039325
1739209611.6424387;-45.120503652039325
1739209611.6424417;-38.13080360867914
1739209611.6424446;-45.120503652039325
1739209611.6424477;-45.120503652039325
1739209611.6424506;-45.120503652039325
1739209611.6424537;-38.13080360867914
1739209611.6424565;-38.13080360867914
1739209611.6424596;-38.13080360867914
1739209611.6424625;-38.13080360867914
1739209611.6424656;-35.57807855764607
1739209611.6424685;-38.13080360867914
1739209611.6424716;-45.120503652039325
1739209611.6424744;-45.120503652039325
1739209611.6424775;-38.13080360867914
1739209611.6424804;-45.120503652039325
1739209611.6424835;-38.13080360867914
1739209611.6424863;-35.57807855764607
1739209611.6424894;-45.120503652039325
1739209611.6424923;-35.57807855764607
1739209611.6424954;-35.57807855764607
1739209611.6424983;-38.13080360867914
1739209611.6425014;-45.120503652039325
1739209611.6425042;-38.13080360867914
1739209611.6425073;-38.13080360867914
1739209611.6425102;-45.120503652039325
1739209611.6425133;-35.57807855764607
1739209611.6425161;-35.57807855764607
1739209611.6425192;-38.13080360867914
1739209611.642522;-38.13080360867914
1739209611.6425252;-32.816014438256545
1739209611.642528;-45.120503652039325
1739209611.6425312;-38.13080360867914
1739209611.642534;-38.13080360867914
1739209611.642537;-38.13080360867914
1739209611.64254;-45.120503652039325
1739209611.642543;-45.120503652039325
1739209611.642546;-38.13080360867914
1739209611.642549;-38.13080360867914
1739209611.642552;-38.13080360867914
1739209611.642555;-35.57807855764607
1739209611.6425579;-38.13080360867914
1739209611.642561;-45.120503652039325
1739209611.6425638;-38.13080360867914
1739209611.642567;-32.816014438256545
1739209611.6425698;-30.49652367304973
1739209611.6425729;-45.120503652039325
1739209611.6425757;-38.13080360867914
1739209611.6425788;-45.120503652039325
1739209611.642582;-33.981070128970906
1739209611.6425848;-32.816014438256545
1739209611.642588;-45.120503652039325
1739209611.6425908;-45.120503652039325
1739209611.6425939;-45.120503652039325
1739209611.6425967;-38.13080360867914
1739209611.6425998;-45.120503652039325
1739209611.6426027;-38.13080360867914
1739209611.6426058;-45.120503652039325
1739209611.6426086;-38.13080360867914
1739209611.6426117;-38.13080360867914
1739209611.6426146;-35.57807855764607
1739209611.6426177;-38.13080360867914
1739209611.6426206;-38.13080360867914
1739209611.6426237;-45.120503652039325
1739209611.6426265;-45.120503652039325
1739209611.6426296;-31.141103565318915
1739209611.6426325;-33.981070128970906
1739209611.6426356;-45.120503652039325
1739209611.6426384;-35.57807855764607
1739209611.6426415;-38.13080360867914
1739209611.6426444;-38.13080360867914
1739209611.6426475;-45.120503652039325
1739209611.6426504;-32.816014438256545
1739209611.6426535;-32.816014438256545
1739209611.6426563;-38.13080360867914
1739209611.6426594;-38.13080360867914
1739209611.6426623;-45.120503652039325
1739209611.6426654;-45.120503652039325
1739209611.6426682;-45.120503652039325
1739209611.6426713;-38.13080360867914
1739209611.6426742;-45.120503652039325
1739209611.6426773;-28.992665084841942
1739209611.6426802;-28.992665084841942
1739209611.6426833;-33.981070128970906
1739209611.6426861;-45.120503652039325
1739209611.6426892;-33.981070128970906
1739209611.642692;-33.981070128970906
1739209611.6426952;-45.120503652039325
1739209611.642698;-38.13080360867914
1739209611.6427011;-38.13080360867914
1739209611.642704;-38.13080360867914
1739209611.642707;-35.57807855764607
1739209611.64271;-45.120503652039325
1739209611.642713;-45.120503652039325
1739209611.642716;-38.13080360867914
1739209611.642719;-38.13080360867914
1739209611.642722;-45.120503652039325
1739209611.642725;-28.992665084841942
1739209611.6427279;-30.49652367304973
1739209611.642731;-38.13080360867914
1739209611.6427338;-45.120503652039325
1739209611.642737;-38.13080360867914
1739209611.6427398;-38.13080360867914
1739209611.6427429;-45.120503652039325
1739209611.6427457;-45.120503652039325
1739209611.6427488;-35.57807855764607
1739209611.642761;-38.13080360867914
1739209611.6427732;-45.120503652039325
1739209611.6427853;-45.120503652039325
1739209611.6427975;-38.13080360867914
1739209611.6428096;-45.120503652039325
1739209611.6428218;-45.120503652039325
1739209611.642834;-35.57807855764607
1739209611.642846;-38.13080360867914
1739209611.6428583;-38.13080360867914
1739209611.6428704;-38.13080360867914
1739209611.6428826;-31.141103565318893
1739209611.6428947;-38.13080360867914
1739209611.642907;-45.120503652039325
1739209611.642919;-33.981070128970906
1739209611.6429312;-45.120503652039325
1739209611.6429434;-33.981070128970906
1739209611.6429555;-26.487275050834715
1739209611.6429677;-45.120503652039325
1739209611.6429799;-45.120503652039325
1739209611.642992;-38.13080360867914
1739209611.6430042;-38.13080360867914
1739209611.6430163;-38.13080360867914
1739209611.6430285;-45.120503652039325
1739209611.6430407;-45.120503652039325
1739209611.6430528;-45.120503652039325
1739209611.643065;-38.13080360867914
1739209611.6430771;-45.120503652039325
1739209611.6430893;-45.120503652039325
1739209611.6431015;-32.816014438256545
1739209611.6431136;-33.981070128970906
1739209611.6431258;-45.120503652039325
1739209611.643138;-38.13080360867914
1739209611.64315;-35.57807855764607
1739209611.6431623;-35.57807855764607
1739209611.6431744;-38.13080360867914
1739209611.6431866;-45.120503652039325
1739209611.6431987;-45.120503652039325
1739209611.643211;-38.13080360867914
1739209611.643223;-38.13080360867914
1739209611.6432352;-45.120503652039325
1739209611.6432474;-32.816014438256545
1739209611.6432595;-38.13080360867914
1739209611.6432714;-45.120503652039325
1739209611.6432836;-33.981070128970906
1739209611.6432958;-38.13080360867914
1739209611.643308;-38.13080360867914
1739209611.64332;-38.13080360867914
1739209611.6433322;-45.120503652039325
1739209611.6433444;-45.120503652039325
1739209611.6433566;-45.120503652039325
1739209611.6433687;-45.120503652039325
1739209611.6433809;-45.120503652039325
1739209611.643393;-32.816014438256545
1739209611.6434052;-30.49652367304973
1739209611.6434174;-45.120503652039325
1739209611.6434295;-38.13080360867914
1739209611.6434417;-32.816014438256545
1739209611.6434538;-38.13080360867914
1739209611.643466;-45.120503652039325
1739209611.6434782;-45.120503652039325
1739209611.6434903;-45.120503652039325
1739209611.6435025;-45.120503652039325
1739209611.6435146;-38.13080360867914
1739209611.6435268;-38.13080360867914
1739209611.643539;-45.120503652039325
1739209611.643551;-45.120503652039325
1739209611.6435633;-45.120503652039325
1739209611.6435754;-38.13080360867914
1739209611.6435876;-38.13080360867914
1739209611.6435997;-38.13080360867914
1739209611.643612;-35.57807855764607
1739209611.643624;-38.13080360867914
1739209611.6436362;-45.120503652039325
1739209611.6436484;-35.57807855764607
1739209611.6436605;-38.13080360867914
1739209611.6436727;-38.13080360867914
1739209611.6436849;-45.120503652039325
1739209611.643697;-45.120503652039325
1739209611.6437092;-45.120503652039325
1739209611.6437213;-45.120503652039325
1739209611.6437335;-38.13080360867914
1739209611.6437457;-38.13080360867914
1739209611.6437578;-45.120503652039325
1739209611.64377;-45.120503652039325
1739209611.6437821;-38.13080360867914
1739209611.6437943;-38.13080360867914
1739209611.6438065;-38.13080360867914
1739209611.6438186;-38.13080360867914
1739209611.6438308;-32.816014438256545
1739209611.643843;-33.981070128970906
1739209611.643855;-38.13080360867914
1739209611.6438673;-38.13080360867914
1739209611.6438794;-45.120503652039325
1739209611.6438916;-35.57807855764607
1739209611.6439037;-38.13080360867914
1739209611.643916;-45.120503652039325
1739209611.643928;-45.120503652039325
1739209611.6439402;-38.13080360867914
1739209611.6439524;-38.13080360867914
1739209611.6439645;-38.13080360867914
1739209611.6439767;-38.13080360867914
1739209611.6439888;-45.120503652039325
1739209611.644001;-35.57807855764607
1739209611.6440132;-38.13080360867914
1739209611.6440253;-45.120503652039325
1739209611.6440375;-38.13080360867914
1739209611.6440496;-45.120503652039325
1739209611.6440618;-38.13080360867914
1739209611.644074;-30.49652367304973
1739209611.6440861;-31.141103565318915
1739209611.6440983;-38.13080360867914
1739209611.6441104;-45.120503652039325
1739209611.6441226;-31.141103565318893
1739209611.6441348;-31.141103565318915
1739209611.644147;-45.120503652039325
1739209611.644159;-45.120503652039325
1739209611.6441712;-45.120503652039325
1739209611.6441834;-45.120503652039325
1739209611.6441956;-45.120503652039325
1739209611.6442077;-38.13080360867914
1739209611.6442199;-38.13080360867914
1739209611.644232;-33.981070128970906
1739209611.6442442;-38.13080360867914
1739209611.6442564;-45.120503652039325
1739209611.6442685;-45.120503652039325
1739209611.6442807;-38.13080360867914
1739209611.6442928;-45.120503652039325
1739209611.6443048;-45.120503652039325
1739209611.644317;-38.13080360867914
1739209611.644329;-28.58837851428586
1739209611.6443412;-38.13080360867914
1739209611.6443534;-38.13080360867914
1739209611.6443655;-45.120503652039325
1739209611.6443777;-38.13080360867914
1739209611.6443899;-45.120503652039325
1739209611.644402;-38.13080360867914
1739209611.6444142;-38.13080360867914
1739209611.6444263;-31.141103565318915
1739209611.6444385;-45.120503652039325
1739209611.6444507;-38.13080360867914
1739209611.6444628;-38.13080360867914
1739209611.644475;-38.13080360867914
1739209611.6444871;-35.57807855764607
1739209611.6444993;-38.13080360867914
1739209611.6445115;-45.120503652039325
1739209611.6445236;-45.120503652039325
1739209611.6445358;-45.120503652039325
1739209611.644548;-33.981070128970906
1739209611.64456;-38.13080360867914
1739209611.6445723;-45.120503652039325
1739209611.6445844;-45.120503652039325
1739209611.6445966;-45.120503652039325
1739209611.6446087;-38.13080360867914
1739209611.644621;-33.981070128970906
1739209611.644633;-38.13080360867914
1739209611.6446452;-38.13080360867914
1739209611.6446574;-38.13080360867914
1739209611.6446695;-33.981070128970906
1739209611.6446817;-45.120503652039325
1739209611.6446939;-45.120503652039325
1739209611.644706;-38.13080360867914
1739209611.6447182;-31.141103565318915
1739209611.6447303;-31.141103565318915
1739209611.6447425;-33.981070128970906
1739209611.6447546;-45.120503652039325
1739209611.6447668;-45.120503652039325
1739209611.644779;-45.120503652039325
1739209611.6447911;-45.120503652039325
1739209611.6448033;-38.13080360867914
1739209611.6448154;-45.120503652039325
1739209611.6448276;-38.13080360867914
1739209611.6448398;-38.13080360867914
1739209611.644852;-45.120503652039325
1739209611.644864;-38.13080360867914
1739209611.6448762;-45.120503652039325
1739209611.6448884;-38.13080360867914
1739209611.6449006;-38.13080360867914
1739209611.6449127;-38.13080360867914
1739209611.6449249;-38.13080360867914
1739209611.644937;-38.13080360867914
1739209611.6449492;-38.13080360867914
1739209611.6449614;-38.13080360867914
1739209611.6449735;-38.13080360867914
1739209611.6449857;-38.13080360867914
1739209611.6449978;-38.13080360867914
1739209611.64501;-33.981070128970906
1739209611.6450222;-45.120503652039325
1739209611.6450343;-45.120503652039325
1739209611.6450465;-35.57807855764607
1739209611.6450586;-45.120503652039325
1739209611.6450708;-38.13080360867914
1739209611.645083;-38.13080360867914
1739209611.645095;-45.120503652039325
1739209611.6451073;-38.13080360867914
1739209611.6451194;-45.120503652039325
1739209611.6451316;-45.120503652039325
1739209611.6451437;-45.120503652039325
1739209611.645156;-38.13080360867914
1739209611.645168;-38.13080360867914
1739209611.6451802;-33.981070128970906
1739209611.6451924;-45.120503652039325
1739209611.6452045;-45.120503652039325
1739209611.6452167;-32.816014438256545
1739209611.6452289;-32.816014438256545
1739209611.645241;-38.13080360867914
1739209611.6452532;-38.13080360867914
1739209611.6452653;-38.13080360867914
1739209611.6452775;-38.13080360867914
1739209611.6452897;-38.13080360867914
1739209611.6453018;-38.13080360867914
1739209611.645314;-45.120503652039325
1739209611.6453261;-45.120503652039325
1739209611.6453383;-35.57807855764607
1739209611.6453502;-38.13080360867914
