CAN Message; 0x1d3:000042c25575a59d
Timestamp;Amplitude
1739209855.3978822;-45.120503652039325
1739209855.3978868;-38.13080360867914
1739209855.3978913;-35.57807855764607
1739209855.3978958;-38.13080360867914
1739209855.3979003;-38.13080360867914
1739209855.3979049;-45.120503652039325
1739209855.3979094;-38.13080360867914
1739209855.397914;-38.13080360867914
1739209855.3979185;-45.120503652039325
1739209855.3979232;-38.13080360867914
1739209855.3979278;-30.49652367304973
1739209855.3979323;-45.120503652039325
1739209855.3979368;-45.120503652039325
1739209855.3979414;-38.13080360867914
1739209855.397946;-38.13080360867914
1739209855.3979504;-45.120503652039325
1739209855.397955;-38.13080360867914
1739209855.3979595;-45.120503652039325
1739209855.397964;-45.120503652039325
1739209855.3979685;-35.57807855764607
1739209855.397973;-35.57807855764607
1739209855.3979776;-38.13080360867914
1739209855.3979821;-38.13080360867914
1739209855.397987;-33.981070128970906
1739209855.3979914;-45.120503652039325
1739209855.397996;-38.13080360867914
1739209855.3980005;-35.57807855764607
1739209855.398005;-45.120503652039325
1739209855.3980095;-45.120503652039325
1739209855.398014;-38.13080360867914
1739209855.3980186;-45.120503652039325
1739209855.3980231;-38.13080360867914
1739209855.3980277;-45.120503652039325
1739209855.3980322;-38.13080360867914
1739209855.3980367;-38.13080360867914
1739209855.3980412;-45.120503652039325
1739209855.398046;-45.120503652039325
1739209855.3980505;-35.57807855764607
1739209855.398055;-32.816014438256545
1739209855.3980596;-45.120503652039325
1739209855.3980641;-35.57807855764607
1739209855.3980687;-45.120503652039325
1739209855.3980732;-33.981070128970906
1739209855.3980777;-31.141103565318915
1739209855.3980823;-45.120503652039325
1739209855.3980868;-45.120503652039325
1739209855.3980913;-38.13080360867914
1739209855.3980958;-33.981070128970906
1739209855.3981004;-45.120503652039325
1739209855.3981051;-33.981070128970906
1739209855.3981097;-38.13080360867914
1739209855.3981142;-38.13080360867914
1739209855.3981187;-38.13080360867914
1739209855.3981233;-38.13080360867914
1739209855.3981278;-38.13080360867914
1739209855.3981323;-38.13080360867914
1739209855.3981369;-35.57807855764607
1739209855.3981414;-38.13080360867914
1739209855.398146;-38.13080360867914
1739209855.3981504;-38.13080360867914
1739209855.398155;-35.57807855764607
1739209855.3981595;-38.13080360867914
1739209855.3981643;-45.120503652039325
1739209855.3981688;-38.13080360867914
1739209855.3981733;-45.120503652039325
1739209855.3981779;-38.13080360867914
1739209855.3981824;-35.57807855764607
1739209855.398187;-45.120503652039325
1739209855.3981915;-38.13080360867914
1739209855.398196;-38.13080360867914
1739209855.3982005;-45.120503652039325
1739209855.398205;-45.120503652039325
1739209855.3982096;-45.120503652039325
1739209855.398214;-45.120503652039325
1739209855.3982186;-45.120503652039325
1739209855.3982234;-38.13080360867914
1739209855.398228;-35.57807855764607
1739209855.3982325;-45.120503652039325
1739209855.398237;-33.981070128970906
1739209855.3982415;-38.13080360867914
1739209855.398246;-45.120503652039325
1739209855.3982506;-38.13080360867914
1739209855.398255;-31.141103565318893
1739209855.3982596;-31.141103565318915
1739209855.3982642;-45.120503652039325
1739209855.3982687;-38.13080360867914
1739209855.3982732;-35.57807855764607
1739209855.3982778;-38.13080360867914
1739209855.3982825;-45.120503652039325
1739209855.398287;-38.13080360867914
1739209855.3982916;-38.13080360867914
1739209855.398296;-32.816014438256545
1739209855.3983006;-45.120503652039325
1739209855.3983052;-38.13080360867914
1739209855.3983097;-38.13080360867914
1739209855.3983142;-38.13080360867914
1739209855.3983188;-38.13080360867914
1739209855.3983233;-45.120503652039325
1739209855.3983278;-38.13080360867914
1739209855.3983324;-31.141103565318915
1739209855.398337;-45.120503652039325
1739209855.3983417;-45.120503652039325
1739209855.3983462;-45.120503652039325
1739209855.3983507;-38.13080360867914
1739209855.3983552;-45.120503652039325
1739209855.3983598;-38.13080360867914
1739209855.3983643;-45.120503652039325
1739209855.3983688;-38.13080360867914
1739209855.3983734;-38.13080360867914
1739209855.398378;-38.13080360867914
1739209855.3983824;-45.120503652039325
1739209855.398387;-38.13080360867914
1739209855.3983915;-35.57807855764607
1739209855.398396;-38.13080360867914
1739209855.3984008;-45.120503652039325
1739209855.3984053;-38.13080360867914
1739209855.3984098;-45.120503652039325
1739209855.3984144;-38.13080360867914
1739209855.398419;-38.13080360867914
1739209855.3984234;-45.120503652039325
1739209855.398428;-45.120503652039325
1739209855.3984325;-38.13080360867914
1739209855.398437;-45.120503652039325
1739209855.3984416;-45.120503652039325
1739209855.398446;-45.120503652039325
1739209855.3984506;-38.13080360867914
1739209855.3984551;-35.57807855764607
1739209855.3984597;-38.13080360867914
1739209855.3984644;-45.120503652039325
1739209855.398469;-38.13080360867914
1739209855.3984735;-45.120503652039325
1739209855.398478;-38.13080360867914
1739209855.3984826;-45.120503652039325
1739209855.398487;-45.120503652039325
1739209855.3984916;-45.120503652039325
1739209855.3984962;-45.120503652039325
1739209855.3985007;-45.120503652039325
1739209855.3985052;-45.120503652039325
1739209855.3985097;-45.120503652039325
1739209855.3985143;-35.57807855764607
1739209855.3985188;-33.981070128970906
1739209855.3985236;-38.13080360867914
1739209855.398528;-35.57807855764607
1739209855.3985326;-33.981070128970906
1739209855.3985372;-35.57807855764607
1739209855.3985417;-45.120503652039325
1739209855.3985462;-38.13080360867914
1739209855.3985507;-31.141103565318915
1739209855.3985553;-33.981070128970906
1739209855.3985598;-45.120503652039325
1739209855.3985643;-38.13080360867914
1739209855.3985689;-38.13080360867914
1739209855.3985734;-45.120503652039325
1739209855.398578;-45.120503652039325
1739209855.3985827;-32.816014438256545
1739209855.3985872;-32.816014438256545
1739209855.3985918;-45.120503652039325
1739209855.3985963;-38.13080360867914
1739209855.3986008;-38.13080360867914
1739209855.3986053;-38.13080360867914
1739209855.3986099;-35.57807855764607
1739209855.3986144;-45.120503652039325
1739209855.398619;-38.13080360867914
1739209855.3986235;-31.141103565318915
1739209855.398628;-33.981070128970906
1739209855.3986325;-38.13080360867914
1739209855.398637;-35.57807855764607
1739209855.3986418;-45.120503652039325
1739209855.3986464;-45.120503652039325
1739209855.398651;-33.981070128970906
1739209855.3986554;-45.120503652039325
1739209855.39866;-45.120503652039325
1739209855.3986645;-35.57807855764607
1739209855.398669;-38.13080360867914
1739209855.3986735;-45.120503652039325
1739209855.398678;-33.981070128970906
1739209855.3986826;-38.13080360867914
1739209855.3986871;-45.120503652039325
1739209855.3986917;-45.120503652039325
1739209855.3986962;-45.120503652039325
1739209855.398701;-45.120503652039325
1739209855.3987055;-45.120503652039325
1739209855.39871;-45.120503652039325
1739209855.3987145;-45.120503652039325
1739209855.398719;-35.57807855764607
1739209855.3987236;-38.13080360867914
1739209855.3987281;-45.120503652039325
1739209855.3987327;-38.13080360867914
1739209855.3987372;-35.57807855764607
1739209855.3987417;-38.13080360867914
1739209855.3987463;-38.13080360867914
1739209855.3987508;-35.57807855764607
1739209855.3987553;-45.120503652039325
1739209855.39876;-45.120503652039325
1739209855.3987646;-35.57807855764607
1739209855.3987691;-38.13080360867914
1739209855.3987737;-45.120503652039325
1739209855.3987782;-33.981070128970906
1739209855.3987827;-35.57807855764607
1739209855.3987873;-38.13080360867914
1739209855.3987918;-35.57807855764607
1739209855.3987963;-38.13080360867914
1739209855.3988008;-45.120503652039325
1739209855.3988054;-35.57807855764607
1739209855.39881;-32.816014438256545
1739209855.3988144;-45.120503652039325
1739209855.3988192;-45.120503652039325
1739209855.3988237;-38.13080360867914
1739209855.3988283;-38.13080360867914
1739209855.3988328;-45.120503652039325
1739209855.3988373;-45.120503652039325
1739209855.3988419;-45.120503652039325
1739209855.3988464;-45.120503652039325
1739209855.398851;-45.120503652039325
1739209855.3988554;-45.120503652039325
1739209855.39886;-45.120503652039325
1739209855.3988645;-33.981070128970906
1739209855.398869;-33.981070128970906
1739209855.3988736;-45.120503652039325
1739209855.3988783;-38.13080360867914
1739209855.3988829;-35.57807855764607
1739209855.3988874;-45.120503652039325
1739209855.398892;-45.120503652039325
1739209855.3988965;-45.120503652039325
1739209855.398901;-45.120503652039325
1739209855.3989055;-45.120503652039325
1739209855.39891;-45.120503652039325
1739209855.3989146;-38.13080360867914
1739209855.398919;-38.13080360867914
1739209855.3989236;-45.120503652039325
1739209855.3989282;-45.120503652039325
1739209855.3989327;-38.13080360867914
1739209855.3989372;-35.57807855764607
1739209855.398942;-45.120503652039325
1739209855.3989465;-45.120503652039325
1739209855.398951;-45.120503652039325
1739209855.3989556;-33.981070128970906
1739209855.39896;-35.57807855764607
1739209855.3989646;-35.57807855764607
1739209855.3989692;-45.120503652039325
1739209855.3989737;-38.13080360867914
1739209855.3989782;-32.816014438256545
1739209855.3989828;-38.13080360867914
1739209855.3989873;-38.13080360867914
1739209855.3989918;-38.13080360867914
1739209855.3989964;-45.120503652039325
1739209855.3990011;-38.13080360867914
1739209855.3990057;-38.13080360867914
1739209855.3990102;-45.120503652039325
1739209855.3990147;-38.13080360867914
1739209855.3990192;-38.13080360867914
1739209855.3990238;-38.13080360867914
1739209855.3990283;-38.13080360867914
1739209855.3990328;-35.57807855764607
1739209855.3990374;-38.13080360867914
1739209855.399042;-45.120503652039325
1739209855.3990464;-45.120503652039325
1739209855.399051;-45.120503652039325
1739209855.3990555;-38.13080360867914
1739209855.3990602;-45.120503652039325
1739209855.3990648;-45.120503652039325
1739209855.3990693;-45.120503652039325
1739209855.3990738;-45.120503652039325
1739209855.3990784;-45.120503652039325
1739209855.399083;-45.120503652039325
1739209855.3990874;-45.120503652039325
1739209855.399092;-38.13080360867914
1739209855.3990965;-45.120503652039325
1739209855.399101;-38.13080360867914
1739209855.3991055;-38.13080360867914
1739209855.39911;-45.120503652039325
1739209855.3991146;-45.120503652039325
1739209855.3991194;-35.57807855764607
1739209855.399124;-38.13080360867914
1739209855.3991284;-45.120503652039325
1739209855.399133;-45.120503652039325
1739209855.3991375;-33.981070128970906
1739209855.399142;-27.267205301931607
1739209855.3991466;-45.120503652039325
1739209855.3991516;-38.13080360867914
1739209855.3991566;-38.13080360867914
1739209855.3991616;-38.13080360867914
1739209855.3991666;-45.120503652039325
1739209855.3991716;-45.120503652039325
1739209855.3991766;-38.13080360867914
1739209855.3991816;-32.816014438256545
1739209855.3991868;-45.120503652039325
1739209855.3991919;-38.13080360867914
1739209855.3991969;-38.13080360867914
1739209855.3992019;-33.981070128970906
1739209855.3992069;-45.120503652039325
1739209855.399212;-45.120503652039325
1739209855.399217;-38.13080360867914
1739209855.399222;-33.981070128970906
1739209855.399227;-33.981070128970906
1739209855.399232;-45.120503652039325
1739209855.399237;-38.13080360867914
1739209855.399242;-38.13080360867914
1739209855.399247;-35.57807855764607
1739209855.399252;-33.981070128970906
1739209855.399257;-45.120503652039325
1739209855.3992622;-38.13080360867914
1739209855.3992672;-35.57807855764607
1739209855.3992722;-38.13080360867914
1739209855.3992772;-45.120503652039325
1739209855.3992822;-45.120503652039325
1739209855.3992872;-35.57807855764607
1739209855.3992922;-38.13080360867914
1739209855.3992972;-45.120503652039325
1739209855.3993022;-31.141103565318915
1739209855.3993073;-38.13080360867914
1739209855.3993123;-38.13080360867914
1739209855.3993173;-35.57807855764607
1739209855.3993223;-38.13080360867914
1739209855.3993273;-45.120503652039325
1739209855.3993323;-45.120503652039325
1739209855.3993373;-38.13080360867914
1739209855.3993425;-32.816014438256545
1739209855.3993475;-45.120503652039325
1739209855.3993526;-38.13080360867914
1739209855.3993576;-35.57807855764607
1739209855.3993626;-45.120503652039325
1739209855.3993676;-35.57807855764607
1739209855.3993726;-35.57807855764607
1739209855.3993776;-45.120503652039325
1739209855.3993826;-45.120503652039325
1739209855.3993876;-38.13080360867914
1739209855.3993926;-38.13080360867914
1739209855.3993976;-45.120503652039325
1739209855.3994026;-38.13080360867914
1739209855.3994076;-45.120503652039325
1739209855.3994126;-45.120503652039325
1739209855.3994179;-45.120503652039325
1739209855.399423;-38.13080360867914
1739209855.399428;-38.13080360867914
1739209855.399433;-45.120503652039325
1739209855.399438;-38.13080360867914
1739209855.399443;-38.13080360867914
1739209855.399448;-45.120503652039325
1739209855.399453;-38.13080360867914
1739209855.399458;-45.120503652039325
1739209855.399463;-45.120503652039325
1739209855.399468;-32.816014438256545
1739209855.399473;-38.13080360867914
1739209855.399478;-45.120503652039325
1739209855.399483;-45.120503652039325
1739209855.399488;-31.141103565318893
1739209855.3994932;-45.120503652039325
1739209855.3994982;-45.120503652039325
1739209855.3995032;-38.13080360867914
1739209855.3995082;-35.57807855764607
1739209855.3995132;-38.13080360867914
1739209855.3995183;-45.120503652039325
1739209855.3995233;-45.120503652039325
1739209855.3995283;-45.120503652039325
1739209855.3995333;-45.120503652039325
1739209855.3995383;-45.120503652039325
1739209855.3995433;-45.120503652039325
1739209855.3995483;-45.120503652039325
1739209855.3995533;-38.13080360867914
1739209855.3995583;-45.120503652039325
1739209855.3995633;-45.120503652039325
1739209855.3995683;-45.120503652039325
1739209855.3995736;-45.120503652039325
1739209855.3995786;-35.57807855764607
1739209855.3995836;-38.13080360867914
1739209855.3995886;-45.120503652039325
1739209855.3995936;-33.981070128970906
1739209855.3995986;-32.816014438256545
1739209855.3996036;-38.13080360867914
1739209855.3996086;-38.13080360867914
1739209855.3996136;-45.120503652039325
1739209855.3996186;-32.816014438256545
1739209855.3996236;-33.981070128970906
1739209855.3996286;-45.120503652039325
1739209855.3996336;-45.120503652039325
1739209855.3996387;-32.816014438256545
1739209855.3996437;-38.13080360867914
1739209855.399649;-45.120503652039325
1739209855.399654;-35.57807855764607
1739209855.399659;-35.57807855764607
1739209855.399664;-38.13080360867914
1739209855.399669;-32.816014438256545
1739209855.399674;-38.13080360867914
1739209855.399679;-45.120503652039325
1739209855.399684;-45.120503652039325
1739209855.399689;-33.981070128970906
1739209855.399694;-33.981070128970906
1739209855.399699;-45.120503652039325
1739209855.399704;-45.120503652039325
1739209855.399709;-45.120503652039325
1739209855.399714;-45.120503652039325
1739209855.399719;-45.120503652039325
1739209855.3997242;-38.13080360867914
1739209855.3997293;-38.13080360867914
1739209855.3997343;-33.981070128970906
1739209855.3997393;-45.120503652039325
1739209855.3997443;-45.120503652039325
1739209855.3997493;-32.816014438256545
1739209855.3997543;-38.13080360867914
1739209855.3997593;-45.120503652039325
1739209855.3997643;-38.13080360867914
1739209855.3997693;-32.816014438256545
1739209855.3997743;-38.13080360867914
1739209855.3997793;-45.120503652039325
1739209855.3997843;-38.13080360867914
1739209855.3997893;-45.120503652039325
1739209855.3997943;-38.13080360867914
1739209855.3997996;-38.13080360867914
1739209855.3998046;-45.120503652039325
1739209855.3998096;-45.120503652039325
1739209855.3998146;-45.120503652039325
1739209855.3998196;-38.13080360867914
1739209855.3998246;-38.13080360867914
1739209855.3998296;-45.120503652039325
1739209855.3998346;-45.120503652039325
1739209855.3998396;-38.13080360867914
1739209855.3998446;-38.13080360867914
1739209855.3998497;-45.120503652039325
1739209855.3998547;-38.13080360867914
1739209855.3998597;-38.13080360867914
1739209855.3998647;-45.120503652039325
1739209855.3998697;-26.487275050834715
1739209855.3998747;-31.141103565318915
1739209855.39988;-45.120503652039325
1739209855.399885;-45.120503652039325
1739209855.39989;-38.13080360867914
1739209855.399895;-38.13080360867914
1739209855.3999;-45.120503652039325
1739209855.399905;-35.57807855764607
1739209855.39991;-45.120503652039325
1739209855.399915;-45.120503652039325
1739209855.39992;-38.13080360867914
1739209855.399925;-38.13080360867914
1739209855.39993;-45.120503652039325
1739209855.399935;-38.13080360867914
1739209855.39994;-38.13080360867914
1739209855.399945;-45.120503652039325
1739209855.39995;-38.13080360867914
1739209855.3999553;-38.13080360867914
1739209855.3999603;-45.120503652039325
1739209855.3999653;-45.120503652039325
1739209855.3999703;-45.120503652039325
1739209855.3999753;-38.13080360867914
1739209855.3999803;-35.57807855764607
1739209855.3999853;-45.120503652039325
1739209855.3999903;-31.141103565318915
1739209855.3999953;-31.141103565318915
1739209855.4000003;-38.13080360867914
1739209855.4000053;-38.13080360867914
1739209855.4000103;-38.13080360867914
1739209855.4000154;-38.13080360867914
1739209855.4000204;-38.13080360867914
1739209855.4000254;-38.13080360867914
1739209855.4000306;-38.13080360867914
1739209855.4000356;-38.13080360867914
1739209855.4000406;-38.13080360867914
1739209855.4000456;-45.120503652039325
1739209855.4000506;-38.13080360867914
1739209855.4000556;-45.120503652039325
1739209855.4000607;-45.120503652039325
1739209855.4000657;-38.13080360867914
1739209855.4000707;-33.981070128970906
1739209855.4000757;-27.267205301931607
1739209855.4000807;-45.120503652039325
1739209855.4000857;-38.13080360867914
1739209855.4000907;-32.816014438256545
1739209855.4000957;-38.13080360867914
1739209855.4001007;-38.13080360867914
1739209855.4001057;-45.120503652039325
1739209855.400111;-45.120503652039325
1739209855.400116;-31.141103565318915
1739209855.400121;-33.981070128970906
1739209855.400126;-38.13080360867914
1739209855.400131;-38.13080360867914
1739209855.400136;-45.120503652039325
1739209855.400141;-38.13080360867914
1739209855.400146;-38.13080360867914
1739209855.400151;-45.120503652039325
1739209855.400156;-45.120503652039325
1739209855.400161;-45.120503652039325
1739209855.400166;-38.13080360867914
1739209855.400171;-38.13080360867914
1739209855.400176;-45.120503652039325
1739209855.400181;-33.981070128970906
1739209855.4001863;-38.13080360867914
1739209855.4001913;-45.120503652039325
1739209855.4001963;-33.981070128970906
1739209855.4002013;-45.120503652039325
1739209855.4002063;-38.13080360867914
1739209855.4002113;-38.13080360867914
1739209855.4002163;-38.13080360867914
1739209855.4002213;-38.13080360867914
1739209855.3894856;-45.120503652039325
1739209855.3894904;-35.57807855764607
1739209855.3894954;-38.13080360867914
1739209855.3895001;-45.120503652039325
1739209855.389505;-38.13080360867914
1739209855.3895097;-38.13080360867914
1739209855.3895147;-38.13080360867914
1739209855.3895195;-45.120503652039325
1739209855.3895242;-38.13080360867914
1739209855.389529;-35.57807855764607
1739209855.3895338;-35.57807855764607
1739209855.3895388;-38.13080360867914
1739209855.3895435;-45.120503652039325
1739209855.3895483;-38.13080360867914
1739209855.389553;-33.981070128970906
1739209855.389558;-38.13080360867914
1739209855.3895628;-45.120503652039325
1739209855.3895676;-38.13080360867914
1739209855.3895724;-38.13080360867914
1739209855.3895774;-45.120503652039325
1739209855.3895822;-38.13080360867914
1739209855.389587;-38.13080360867914
1739209855.3895917;-45.120503652039325
1739209855.3895965;-45.120503652039325
1739209855.3896015;-38.13080360867914
1739209855.3896062;-38.13080360867914
1739209855.389611;-33.981070128970906
1739209855.3896158;-32.816014438256545
1739209855.3896208;-38.13080360867914
1739209855.3896255;-45.120503652039325
1739209855.3896303;-45.120503652039325
1739209855.389635;-38.13080360867914
1739209855.3896399;-35.57807855764607
1739209855.3896449;-38.13080360867914
1739209855.3896496;-45.120503652039325
1739209855.3896544;-38.13080360867914
1739209855.3896592;-38.13080360867914
1739209855.3896642;-45.120503652039325
1739209855.389669;-45.120503652039325
1739209855.3896737;-45.120503652039325
1739209855.3896785;-45.120503652039325
1739209855.3896832;-38.13080360867914
1739209855.3896883;-38.13080360867914
1739209855.389693;-45.120503652039325
1739209855.3896978;-38.13080360867914
1739209855.3897026;-38.13080360867914
1739209855.3897076;-38.13080360867914
1739209855.3897123;-45.120503652039325
1739209855.389717;-45.120503652039325
1739209855.3897219;-38.13080360867914
1739209855.3897269;-38.13080360867914
1739209855.3897316;-45.120503652039325
1739209855.3897364;-38.13080360867914
1739209855.3897412;-35.57807855764607
1739209855.389746;-38.13080360867914
1739209855.389751;-45.120503652039325
1739209855.3897557;-33.981070128970906
1739209855.3897605;-32.816014438256545
1739209855.3897653;-38.13080360867914
1739209855.3897703;-45.120503652039325
1739209855.389775;-38.13080360867914
1739209855.3897798;-38.13080360867914
1739209855.3897846;-38.13080360867914
1739209855.3897893;-45.120503652039325
1739209855.3897943;-45.120503652039325
1739209855.389799;-38.13080360867914
1739209855.389804;-38.13080360867914
1739209855.3898087;-38.13080360867914
1739209855.3898137;-45.120503652039325
1739209855.3898184;-38.13080360867914
1739209855.3898232;-38.13080360867914
1739209855.389828;-30.49652367304973
1739209855.389833;-33.981070128970906
1739209855.3898377;-45.120503652039325
1739209855.3898425;-38.13080360867914
1739209855.3898473;-38.13080360867914
1739209855.389852;-35.57807855764607
1739209855.389857;-45.120503652039325
1739209855.3898618;-45.120503652039325
1739209855.3898666;-45.120503652039325
1739209855.3898714;-45.120503652039325
1739209855.3898764;-45.120503652039325
1739209855.3898811;-38.13080360867914
1739209855.389886;-38.13080360867914
1739209855.3898907;-45.120503652039325
1739209855.3898954;-45.120503652039325
1739209855.3899004;-38.13080360867914
1739209855.3899052;-45.120503652039325
1739209855.38991;-45.120503652039325
1739209855.3899148;-38.13080360867914
1739209855.3899198;-45.120503652039325
1739209855.3899245;-32.816014438256545
1739209855.3899293;-38.13080360867914
1739209855.389934;-38.13080360867914
1739209855.3899388;-33.981070128970906
1739209855.3899438;-38.13080360867914
1739209855.3899486;-35.57807855764607
1739209855.3899534;-38.13080360867914
1739209855.3899581;-45.120503652039325
1739209855.3899632;-45.120503652039325
1739209855.389968;-38.13080360867914
1739209855.3899727;-38.13080360867914
1739209855.3899775;-38.13080360867914
1739209855.3899825;-38.13080360867914
1739209855.3899872;-32.81601443825658
1739209855.389992;-38.13080360867914
1739209855.3899968;-38.13080360867914
1739209855.3900015;-38.13080360867914
1739209855.3900065;-38.13080360867914
1739209855.3900113;-38.13080360867914
1739209855.390016;-38.13080360867914
1739209855.3900208;-31.141103565318915
1739209855.3900259;-28.992665084841942
1739209855.3900306;-45.120503652039325
1739209855.3900354;-38.13080360867914
1739209855.3900402;-35.57807855764607
1739209855.390045;-38.13080360867914
1739209855.39005;-45.120503652039325
1739209855.3900547;-35.57807855764607
1739209855.3900595;-38.13080360867914
1739209855.3900642;-45.120503652039325
1739209855.3900692;-38.13080360867914
1739209855.390074;-38.13080360867914
1739209855.3900788;-38.13080360867914
1739209855.3900836;-45.120503652039325
1739209855.3900886;-45.120503652039325
1739209855.3900933;-45.120503652039325
1739209855.390098;-38.13080360867914
1739209855.3901029;-33.981070128970906
1739209855.3901076;-45.120503652039325
1739209855.3901126;-33.981070128970906
1739209855.3901174;-33.981070128970906
1739209855.3901222;-38.13080360867914
1739209855.390127;-33.981070128970906
1739209855.390132;-38.13080360867914
1739209855.3901367;-45.120503652039325
1739209855.3901415;-38.13080360867914
1739209855.3901463;-38.13080360867914
1739209855.390151;-38.13080360867914
1739209855.390156;-38.13080360867914
1739209855.3901608;-38.13080360867914
1739209855.3901656;-38.13080360867914
1739209855.3901703;-38.13080360867914
1739209855.3901753;-45.120503652039325
1739209855.39018;-32.816014438256545
1739209855.3901849;-38.13080360867914
1739209855.3901896;-38.13080360867914
1739209855.3901944;-45.120503652039325
1739209855.3901994;-38.13080360867914
1739209855.3902042;-35.57807855764607
1739209855.390209;-45.120503652039325
1739209855.3902137;-45.120503652039325
1739209855.3902187;-28.992665084841942
1739209855.3902235;-38.13080360867914
1739209855.3902283;-45.120503652039325
1739209855.390233;-38.13080360867914
1739209855.390238;-35.57807855764607
1739209855.3902428;-38.13080360867914
1739209855.3902476;-45.120503652039325
1739209855.3902524;-45.120503652039325
1739209855.3902571;-30.49652367304973
1739209855.3902621;-38.13080360867914
1739209855.390267;-38.13080360867914
1739209855.3902717;-38.13080360867914
1739209855.3902764;-45.120503652039325
1739209855.3902814;-45.120503652039325
1739209855.3902862;-38.13080360867914
1739209855.390291;-45.120503652039325
1739209855.3902957;-33.981070128970906
1739209855.3903005;-45.120503652039325
1739209855.3903055;-45.120503652039325
1739209855.3903103;-35.57807855764607
1739209855.390315;-38.13080360867914
1739209855.3903198;-45.120503652039325
1739209855.3903248;-38.13080360867914
1739209855.3903296;-35.57807855764607
1739209855.3903344;-38.13080360867914
1739209855.3903391;-45.120503652039325
1739209855.3903441;-45.120503652039325
1739209855.390349;-45.120503652039325
1739209855.3903537;-38.13080360867914
1739209855.3903584;-38.13080360867914
1739209855.3903632;-38.13080360867914
1739209855.3903682;-45.120503652039325
1739209855.390373;-38.13080360867914
1739209855.3903778;-45.120503652039325
1739209855.3903825;-38.13080360867914
1739209855.3903875;-45.120503652039325
1739209855.3903923;-38.13080360867914
1739209855.390397;-45.120503652039325
1739209855.3904018;-38.13080360867914
1739209855.3904066;-45.120503652039325
1739209855.3904116;-38.13080360867914
1739209855.3904164;-38.13080360867914
1739209855.3904212;-38.13080360867914
1739209855.390426;-45.120503652039325
1739209855.390431;-33.981070128970906
1739209855.3904357;-30.49652367304973
1739209855.3904405;-45.120503652039325
1739209855.3904452;-38.13080360867914
1739209855.3904502;-38.13080360867914
1739209855.390455;-38.13080360867914
1739209855.3904598;-35.57807855764607
1739209855.3904645;-45.120503652039325
1739209855.3904693;-45.120503652039325
1739209855.3904743;-45.120503652039325
1739209855.390479;-38.13080360867914
1739209855.3904839;-45.120503652039325
1739209855.3904886;-45.120503652039325
1739209855.3904936;-45.120503652039325
1739209855.3904984;-38.13080360867914
1739209855.3905032;-45.120503652039325
1739209855.390508;-33.981070128970906
1739209855.3905127;-38.13080360867914
1739209855.3905177;-38.13080360867914
1739209855.3905225;-38.13080360867914
1739209855.3905272;-38.13080360867914
1739209855.390532;-35.57807855764607
1739209855.390537;-45.120503652039325
1739209855.3905418;-45.120503652039325
1739209855.3905466;-38.13080360867914
1739209855.3905513;-45.120503652039325
1739209855.390556;-45.120503652039325
1739209855.390561;-45.120503652039325
1739209855.3905659;-33.981070128970906
1739209855.3905706;-45.120503652039325
1739209855.3905754;-45.120503652039325
1739209855.3905804;-38.13080360867914
1739209855.3905852;-38.13080360867914
1739209855.39059;-38.13080360867914
1739209855.3905947;-45.120503652039325
1739209855.3905997;-45.120503652039325
1739209855.3906045;-45.120503652039325
1739209855.3906093;-32.816014438256545
1739209855.390614;-38.13080360867914
1739209855.3906188;-45.120503652039325
1739209855.3906238;-45.120503652039325
1739209855.3906286;-32.816014438256545
1739209855.3906333;-35.57807855764607
1739209855.390638;-45.120503652039325
1739209855.3906431;-38.13080360867914
1739209855.390648;-38.13080360867914
1739209855.3906527;-38.13080360867914
1739209855.3906574;-38.13080360867914
1739209855.3906622;-45.120503652039325
1739209855.3906672;-45.120503652039325
1739209855.390672;-38.13080360867914
1739209855.3906767;-38.13080360867914
1739209855.3906815;-45.120503652039325
1739209855.3906865;-32.816014438256545
1739209855.3906913;-38.13080360867914
1739209855.390696;-45.120503652039325
1739209855.3907008;-38.13080360867914
1739209855.3907058;-32.816014438256545
1739209855.3907106;-38.13080360867914
1739209855.3907154;-38.13080360867914
1739209855.3907201;-38.13080360867914
1739209855.390725;-32.816014438256545
1739209855.39073;-38.13080360867914
1739209855.3907347;-45.120503652039325
1739209855.3907394;-45.120503652039325
1739209855.3907442;-45.120503652039325
1739209855.3907492;-45.120503652039325
1739209855.390754;-45.120503652039325
1739209855.3907588;-45.120503652039325
1739209855.3907635;-45.120503652039325
1739209855.3907683;-45.120503652039325
1739209855.3907733;-38.13080360867914
1739209855.390778;-45.120503652039325
1739209855.3907828;-33.981070128970906
1739209855.3907876;-38.13080360867914
1739209855.3907926;-32.816014438256545
1739209855.3907974;-35.57807855764607
1739209855.3908021;-29.438486411369333
1739209855.390807;-32.816014438256545
1739209855.390812;-45.120503652039325
1739209855.3908167;-45.120503652039325
1739209855.3908215;-45.120503652039325
1739209855.3908262;-38.13080360867914
1739209855.390831;-45.120503652039325
1739209855.390836;-33.981070128970906
1739209855.3908408;-38.13080360867914
1739209855.3908455;-45.120503652039325
1739209855.3908503;-45.120503652039325
1739209855.3908553;-45.120503652039325
1739209855.39086;-45.120503652039325
1739209855.3908648;-45.120503652039325
1739209855.3908696;-45.120503652039325
1739209855.3908744;-45.120503652039325
1739209855.3908794;-32.816014438256545
1739209855.3908842;-33.981070128970906
1739209855.390889;-45.120503652039325
1739209855.3908937;-38.13080360867914
1739209855.3908987;-32.816014438256545
