CAN Message; 0x1d3:00007970e43f92c6
1739209895.7945015;-38.13080360867914
1739209895.794505;-45.120503652039325
1739209895.7945082;-38.13080360867914
1739209895.7945116;-32.816014438256545
1739209895.794515;-33.981070128970906
1739209895.7945182;-45.120503652039325
1739209895.7945216;-38.13080360867914
1739209895.794525;-45.120503652039325
1739209895.7945282;-38.13080360867914
1739209895.7945316;-45.120503652039325
1739209895.794535;-45.120503652039325
1739209895.7945383;-35.57807855764607
1739209895.7945416;-38.13080360867914
1739209895.794545;-45.120503652039325
1739209895.7945483;-35.57807855764607
1739209895.7945516;-32.816014438256545
1739209895.794555;-38.13080360867914
1739209895.7945583;-45.120503652039325
1739209895.7945616;-33.981070128970906
1739209895.794565;-32.816014438256545
1739209895.7945683;-35.57807855764607
1739209895.7945716;-45.120503652039325
1739209895.794575;-38.13080360867914
1739209895.7945783;-45.120503652039325
1739209895.7945817;-45.120503652039325
1739209895.794585;-45.120503652039325
1739209895.7945883;-38.13080360867914
1739209895.7945917;-38.13080360867914
1739209895.794595;-45.120503652039325
1739209895.7945983;-45.120503652039325
1739209895.7946017;-38.13080360867914
1739209895.794605;-33.981070128970906
1739209895.7946084;-35.57807855764607
1739209895.7946117;-45.120503652039325
1739209895.794615;-45.120503652039325
1739209895.7946184;-35.57807855764607
1739209895.7946217;-33.981070128970906
1739209895.794625;-38.13080360867914
1739209895.7946284;-35.57807855764607
1739209895.7946317;-38.13080360867914
1739209895.794635;-38.13080360867914
1739209895.7946384;-38.13080360867914
1739209895.7946417;-45.120503652039325
1739209895.794645;-35.57807855764607
1739209895.7946484;-38.13080360867914
1739209895.7946517;-45.120503652039325
1739209895.794655;-45.120503652039325
1739209895.7946584;-45.120503652039325
1739209895.7946618;-38.13080360867914
1739209895.794665;-38.13080360867914
1739209895.7946684;-45.120503652039325
1739209895.7946718;-35.57807855764607
1739209895.794675;-33.981070128970906
1739209895.7946784;-38.13080360867914
1739209895.7946818;-45.120503652039325
1739209895.7946851;-45.120503652039325
1739209895.7946885;-38.13080360867914
1739209895.7946916;-38.13080360867914
1739209895.794695;-45.120503652039325
1739209895.7946982;-45.120503652039325
1739209895.7947016;-38.13080360867914
1739209895.794705;-38.13080360867914
1739209895.7947083;-45.120503652039325
1739209895.7947116;-35.57807855764607
1739209895.794715;-38.13080360867914
1739209895.7947183;-38.13080360867914
1739209895.7947216;-38.13080360867914
1739209895.794725;-45.120503652039325
1739209895.7947283;-38.13080360867914
1739209895.7947316;-38.13080360867914
1739209895.794735;-38.13080360867914
1739209895.7947383;-38.13080360867914
1739209895.7947416;-38.13080360867914
1739209895.794745;-45.120503652039325
1739209895.7947483;-33.981070128970906
1739209895.7947516;-38.13080360867914
1739209895.794755;-38.13080360867914
1739209895.7947583;-45.120503652039325
1739209895.7947617;-45.120503652039325
1739209895.794765;-45.120503652039325
1739209895.7947683;-38.13080360867914
1739209895.7947717;-38.13080360867914
1739209895.794775;-38.13080360867914
1739209895.7947783;-35.57807855764607
1739209895.7947817;-32.816014438256545
1739209895.794785;-33.981070128970906
1739209895.7947884;-45.120503652039325
1739209895.7947917;-38.13080360867914
1739209895.794795;-38.13080360867914
1739209895.7947984;-45.120503652039325
1739209895.7948017;-45.120503652039325
1739209895.794805;-38.13080360867914
1739209895.7948084;-45.120503652039325
1739209895.7948117;-45.120503652039325
1739209895.794815;-38.13080360867914
1739209895.7948184;-38.13080360867914
1739209895.7948217;-45.120503652039325
1739209895.794825;-45.120503652039325
1739209895.7948284;-38.13080360867914
1739209895.7948318;-45.120503652039325
1739209895.794835;-30.49652367304973
1739209895.7948384;-28.58837851428586
1739209895.7948418;-45.120503652039325
1739209895.794845;-45.120503652039325
1739209895.7948484;-38.13080360867914
1739209895.7948518;-38.13080360867914
1739209895.794855;-45.120503652039325
1739209895.7948585;-38.13080360867914
1739209895.7948618;-45.120503652039325
1739209895.7948651;-33.981070128970956
1739209895.7948685;-45.120503652039325
1739209895.7948718;-45.120503652039325
1739209895.7948751;-38.13080360867914
1739209895.7948785;-45.120503652039325
1739209895.7948818;-45.120503652039325
1739209895.7948852;-45.120503652039325
1739209895.7948885;-35.57807855764607
1739209895.7948918;-27.8777449560314
1739209895.7948952;-45.120503652039325
1739209895.7948985;-38.13080360867914
1739209895.7949018;-32.816014438256545
1739209895.7949052;-33.981070128970906
1739209895.7949085;-38.13080360867914
1739209895.7949119;-45.120503652039325
1739209895.7949152;-45.120503652039325
1739209895.7949183;-45.120503652039325
1739209895.7949216;-45.120503652039325
1739209895.794925;-38.13080360867914
1739209895.7949283;-45.120503652039325
1739209895.7949317;-45.120503652039325
1739209895.794935;-38.13080360867914
1739209895.7949383;-38.13080360867914
1739209895.7949417;-35.57807855764607
1739209895.794945;-38.13080360867914
1739209895.7949483;-45.120503652039325
1739209895.7949517;-38.13080360867914
1739209895.794955;-45.120503652039325
1739209895.7949584;-38.13080360867914
1739209895.7949617;-38.13080360867914
1739209895.794965;-45.120503652039325
1739209895.7949684;-38.13080360867914
1739209895.7949717;-29.438486411369333
1739209895.794975;-38.13080360867914
1739209895.7949784;-38.13080360867914
1739209895.7949817;-38.13080360867914
1739209895.794985;-29.438486411369333
1739209895.7949884;-45.120503652039325
1739209895.7949917;-45.120503652039325
1739209895.794995;-38.13080360867914
1739209895.7949984;-38.13080360867914
1739209895.7950017;-45.120503652039325
1739209895.795005;-45.120503652039325
1739209895.7950084;-45.120503652039325
1739209895.7950118;-45.120503652039325
1739209895.795015;-45.120503652039325
1739209895.7950184;-45.120503652039325
1739209895.7950218;-45.120503652039325
1739209895.795025;-26.991370085610736
1739209895.7950284;-35.57807855764607
1739209895.7950318;-45.120503652039325
1739209895.7950351;-38.13080360867914
1739209895.7950385;-31.141103565318893
1739209895.7950418;-45.120503652039325
1739209895.7950451;-45.120503652039325
1739209895.7950485;-38.13080360867914
1739209895.7950518;-45.120503652039325
1739209895.7950552;-45.120503652039325
1739209895.7950585;-45.120503652039325
1739209895.7950618;-45.120503652039325
1739209895.7950652;-45.120503652039325
1739209895.7950685;-33.981070128970906
1739209895.7950718;-45.120503652039325
1739209895.7950752;-45.120503652039325
1739209895.7950785;-29.438486411369333
1739209895.7950819;-33.981070128970906
1739209895.7950852;-45.120503652039325
1739209895.7950885;-45.120503652039325
1739209895.7950919;-32.816014438256545
1739209895.7950952;-38.13080360867914
1739209895.7950985;-45.120503652039325
1739209895.795102;-35.57807855764607
1739209895.7951052;-38.13080360867914
1739209895.7951086;-45.120503652039325
1739209895.795112;-35.57807855764607
1739209895.7951152;-38.13080360867914
1739209895.7951186;-45.120503652039325
1739209895.795122;-45.120503652039325
1739209895.7951252;-32.816014438256545
1739209895.7951286;-45.120503652039325
1739209895.795132;-32.816014438256545
1739209895.7951353;-35.57807855764607
1739209895.7951386;-38.13080360867914
1739209895.795142;-45.120503652039325
1739209895.795145;-45.120503652039325
1739209895.7951484;-33.981070128970906
1739209895.7951517;-38.13080360867914
1739209895.795155;-38.13080360867914
1739209895.7951584;-45.120503652039325
1739209895.7951617;-38.13080360867914
1739209895.795165;-35.57807855764607
1739209895.7951684;-38.13080360867914
1739209895.7951717;-45.120503652039325
1739209895.795175;-38.13080360867914
1739209895.7951784;-32.816014438256545
1739209895.7951818;-38.13080360867914
1739209895.795185;-38.13080360867914
1739209895.7951884;-33.981070128970906
1739209895.7951918;-45.120503652039325
1739209895.795195;-38.13080360867914
1739209895.7951984;-38.13080360867914
1739209895.7952018;-38.13080360867914
1739209895.795205;-35.57807855764607
1739209895.7952085;-38.13080360867914
1739209895.7952118;-45.120503652039325
1739209895.7952151;-45.120503652039325
1739209895.7952185;-32.816014438256545
1739209895.7952218;-38.13080360867914
1739209895.7952251;-45.120503652039325
1739209895.7952285;-38.13080360867914
1739209895.7952318;-32.816014438256545
1739209895.7952352;-38.13080360867914
1739209895.7952385;-45.120503652039325
1739209895.7952418;-45.120503652039325
1739209895.7952452;-38.13080360867914
1739209895.7952485;-38.13080360867914
1739209895.7952518;-45.120503652039325
1739209895.7952552;-45.120503652039325
1739209895.7952585;-33.981070128970906
1739209895.7952602;-38.13080360867914
1739209895.795262;-45.120503652039325
1739209895.7952638;-32.816014438256545
1739209895.7952657;-38.13080360867914
1739209895.7952673;-38.13080360867914
1739209895.7952693;-38.13080360867914
1739209895.795271;-33.981070128970906
1739209895.7952726;-38.13080360867914
1739209895.7952745;-38.13080360867914
1739209895.7952762;-45.120503652039325
1739209895.795278;-38.13080360867914
1739209895.7952797;-35.57807855764607
1739209895.7952816;-38.13080360867914
1739209895.7952833;-45.120503652039325
1739209895.795285;-45.120503652039325
1739209895.795287;-45.120503652039325
1739209895.7952886;-38.13080360867914
1739209895.7952905;-38.13080360867914
1739209895.7952921;-32.816014438256545
1739209895.795294;-33.981070128970906
1739209895.7952957;-38.13080360867914
1739209895.7952976;-45.120503652039325
1739209895.7952993;-38.13080360867914
1739209895.795301;-35.57807855764607
1739209895.7953029;-38.13080360867914
1739209895.7953045;-35.57807855764607
1739209895.7953064;-38.13080360867914
1739209895.795308;-35.57807855764607
1739209895.79531;-38.13080360867914
1739209895.7953117;-45.120503652039325
1739209895.7953134;-45.120503652039325
1739209895.7953153;-45.120503652039325
1739209895.795317;-38.13080360867914
1739209895.7953188;-45.120503652039325
1739209895.7953205;-45.120503652039325
1739209895.7953224;-45.120503652039325
1739209895.795324;-45.120503652039325
1739209895.7953258;-45.120503652039325
1739209895.7953277;-45.120503652039325
1739209895.7953293;-45.120503652039325
1739209895.7953312;-45.120503652039325
1739209895.795333;-45.120503652039325
1739209895.7953348;-33.981070128970906
1739209895.7953365;-31.141103565318893
1739209895.7953382;-33.981070128970906
1739209895.79534;-45.120503652039325
1739209895.7953417;-38.13080360867914
1739209895.7953436;-35.57807855764607
1739209895.7953453;-38.13080360867914
1739209895.7953472;-45.120503652039325
1739209895.795349;-45.120503652039325
1739209895.7953506;-38.13080360867914
1739209895.7953525;-38.13080360867914
1739209895.7953541;-45.120503652039325
1739209895.795356;-33.981070128970906
1739209895.7953577;-45.120503652039325
1739209895.7953596;-38.13080360867914
1739209895.7953613;-45.120503652039325
1739209895.7953632;-38.13080360867914
1739209895.7953649;-30.49652367304973
1739209895.7953665;-45.120503652039325
1739209895.7953684;-45.120503652039325
1739209895.79537;-38.13080360867914
1739209895.795372;-32.816014438256545
1739209895.7953737;-38.13080360867914
1739209895.7953756;-38.13080360867914
1739209895.7953773;-45.120503652039325
1739209895.795379;-45.120503652039325
1739209895.7953808;-38.13080360867914
1739209895.7953825;-38.13080360867914
1739209895.7953844;-45.120503652039325
1739209895.795386;-45.120503652039325
1739209895.795388;-38.13080360867914
1739209895.7953897;-38.13080360867914
1739209895.7953913;-38.13080360867914
1739209895.7953932;-45.120503652039325
1739209895.795395;-45.120503652039325
1739209895.7953968;-45.120503652039325
1739209895.7953985;-38.13080360867914
1739209895.7954004;-38.13080360867914
1739209895.795402;-45.120503652039325
1739209895.7954037;-45.120503652039325
1739209895.7954056;-33.981070128970906
1739209895.7954073;-29.438486411369333
1739209895.7954092;-35.57807855764607
1739209895.7954109;-38.13080360867914
1739209895.7954128;-45.120503652039325
1739209895.7954144;-38.13080360867914
1739209895.7954164;-45.120503652039325
1739209895.795418;-45.120503652039325
1739209895.7954197;-45.120503652039325
1739209895.7954216;-33.981070128970956
1739209895.7954233;-38.13080360867914
1739209895.7954252;-38.13080360867914
1739209895.7954268;-38.13080360867914
1739209895.7954288;-45.120503652039325
1739209895.7954304;-45.120503652039325
1739209895.795432;-45.120503652039325
1739209895.795434;-38.13080360867914
1739209895.7954357;-26.991370085610736
1739209895.7954376;-38.13080360867914
1739209895.7954392;-45.120503652039325
1739209895.7954412;-45.120503652039325
1739209895.7954428;-38.13080360867914
1739209895.7954445;-45.120503652039325
1739209895.7954464;-38.13080360867914
1739209895.795448;-45.120503652039325
1739209895.79545;-35.57807855764607
1739209895.7954516;-45.120503652039325
1739209895.7954535;-38.13080360867914
1739209895.7954552;-45.120503652039325
1739209895.795457;-45.120503652039325
1739209895.7954588;-45.120503652039325
1739209895.7954605;-38.13080360867914
1739209895.7954624;-38.13080360867914
1739209895.795464;-26.991370085610736
1739209895.795466;-33.981070128970906
1739209895.7954676;-38.13080360867914
1739209895.7954693;-45.120503652039325
1739209895.7954712;-38.13080360867914
1739209895.7954729;-45.120503652039325
1739209895.7954748;-45.120503652039325
1739209895.7954764;-38.13080360867914
1739209895.7954783;-45.120503652039325
1739209895.79548;-45.120503652039325
1739209895.795482;-35.57807855764607
1739209895.7954836;-45.120503652039325
1739209895.7954853;-45.120503652039325
1739209895.7954872;-38.13080360867914
1739209895.7954888;-38.13080360867914
1739209895.7954907;-38.13080360867914
1739209895.7954924;-45.120503652039325
1739209895.7954943;-45.120503652039325
1739209895.795496;-32.816014438256545
1739209895.7954977;-38.13080360867914
1739209895.7954996;-45.120503652039325
1739209895.7955012;-45.120503652039325
1739209895.7955031;-35.57807855764607
1739209895.7955048;-45.120503652039325
1739209895.7955067;-31.141103565318915
1739209895.7955084;-33.981070128970906
1739209895.79551;-45.120503652039325
1739209895.795512;-38.13080360867914
1739209895.7955136;-35.57807855764607
1739209895.7955155;-35.57807855764607
1739209895.7955172;-45.120503652039325
1739209895.795519;-45.120503652039325
1739209895.7955208;-38.13080360867914
1739209895.7955225;-45.120503652039325
1739209895.7955244;-38.13080360867914
1739209895.795526;-45.120503652039325
1739209895.795528;-45.120503652039325
1739209895.7955296;-45.120503652039325
1739209895.7955315;-38.13080360867914
1739209895.7955332;-45.120503652039325
1739209895.7955348;-33.981070128970906
1739209895.7955368;-31.141103565318915
1739209895.7955384;-45.120503652039325
1739209895.7955403;-38.13080360867914
1739209895.795542;-38.13080360867914
1739209895.795544;-45.120503652039325
1739209895.7955456;-45.120503652039325
1739209895.7955475;-38.13080360867914
1739209895.7955492;-38.13080360867914
1739209895.7955508;-45.120503652039325
1739209895.7955527;-45.120503652039325
1739209895.7955544;-38.13080360867914
1739209895.7955563;-35.57807855764607
1739209895.795558;-33.981070128970906
1739209895.79556;-45.120503652039325
1739209895.7955616;-45.120503652039325
1739209895.7955632;-35.57807855764607
1739209895.7955651;-38.13080360867914
1739209895.7955668;-45.120503652039325
1739209895.7955687;-45.120503652039325
1739209895.7955704;-45.120503652039325
1739209895.7955723;-38.13080360867914
1739209895.795574;-45.120503652039325
1739209895.7955756;-45.120503652039325
1739209895.7955775;-38.13080360867914
1739209895.7955792;-35.57807855764607
1739209895.795581;-38.13080360867914
1739209895.7955828;-38.13080360867914
1739209895.7955847;-33.981070128970906
1739209895.7955863;-35.57807855764607
1739209895.795588;-38.13080360867914
1739209895.79559;-45.120503652039325
1739209895.7955916;-45.120503652039325
1739209895.7955935;-45.120503652039325
1739209895.7955952;-45.120503652039325
1739209895.795597;-38.13080360867914
1739209895.7955987;-38.13080360867914
1739209895.7956004;-45.120503652039325
1739209895.7956023;-45.120503652039325
1739209895.795604;-45.120503652039325
1739209895.795606;-38.13080360867914
1739209895.7956076;-33.981070128970906
1739209895.7956095;-45.120503652039325
1739209895.7956111;-33.981070128970906
1739209895.795613;-38.13080360867914
1739209895.7956147;-32.816014438256545
1739209895.7956164;-31.141103565318915
1739209895.7956183;-38.13080360867914
1739209895.79562;-38.13080360867914
1739209895.7956219;-38.13080360867914
1739209895.7956235;-38.13080360867914
1739209895.7956254;-45.120503652039325
1739209895.795627;-38.13080360867914
1739209895.7956288;-45.120503652039325
1739209895.7956307;-45.120503652039325
1739209895.7956324;-33.981070128970906
1739209895.7956343;-45.120503652039325
1739209895.795636;-45.120503652039325
1739209895.7914274;-30.49652367304973
1739209895.7914283;-45.120503652039325
1739209895.7914295;-45.120503652039325
1739209895.7914307;-38.13080360867914
1739209895.7914317;-45.120503652039325
1739209895.7914329;-30.49652367304973
1739209895.7914338;-35.57807855764607
1739209895.791435;-28.21854285175415
1739209895.791436;-31.141103565318915
1739209895.7914371;-45.120503652039325
1739209895.791438;-28.992665084841942
1739209895.7914393;-26.991370085610722
1739209895.7914405;-45.120503652039325
1739209895.7914414;-31.141103565318943
1739209895.7914426;-31.14110356531892
1739209895.7914436;-29.438486411369333
1739209895.7914448;-38.13080360867914
1739209895.7914457;-38.13080360867914
1739209895.791447;-31.14110356531892
1739209895.791448;-33.981070128970906
1739209895.791449;-38.13080360867914
1739209895.7914503;-27.8777449560314
1739209895.7914512;-24.589719217205094
1739209895.7914524;-45.120503652039325
1739209895.7914534;-33.981070128970906
1739209895.7914546;-30.49652367304973
1739209895.7914555;-28.992665084841942
1739209895.7914567;-38.13080360867914
1739209895.791458;-35.57807855764607
1739209895.7914588;-31.141103565318893
1739209895.79146;-31.141103565318915
1739209895.791461;-45.120503652039325
1739209895.7914622;-35.57807855764607
1739209895.7914631;-38.13080360867914
1739209895.7914643;-25.07728991421287
1739209895.7914655;-25.077289914212862
1739209895.7914665;-26.487275050834725
1739209895.7914677;-33.981070128970906
1739209895.7914686;-26.991370085610722
1739209895.7914698;-27.8777449560314
1739209895.7914708;-38.13080360867914
1739209895.791472;-38.13080360867914
1739209895.7914732;-33.981070128970906
1739209895.791474;-38.13080360867914
1739209895.7914753;-30.49652367304973
1739209895.7914762;-32.81601443825658
1739209895.7914774;-22.740042620751332
1739209895.7914784;-32.81601443825658
1739209895.7914796;-45.120503652039325
1739209895.7914805;-27.87774495603143
1739209895.7914817;-27.877744956031414
1739209895.791483;-31.141103565318915
1739209895.7914839;-24.151403521958734
1739209895.791485;-24.746238672633048
1739209895.791486;-28.218542851754165
1739209895.7914872;-45.120503652039325
1739209895.7914882;-38.13080360867914
1739209895.7914894;-45.120503652039325
1739209895.7914906;-45.120503652039325
1739209895.7914915;-25.252786309376837
1739209895.7914927;-30.49652367304973
1739209895.7914937;-35.57807855764607
1739209895.7914948;-32.816014438256545
1739209895.7914958;-38.13080360867914
1739209895.791497;-33.981070128970906
1739209895.7914982;-45.120503652039325
1739209895.7914991;-25.826314394896364
1739209895.7915003;-33.981070128970906
1739209895.7915013;-31.141103565318943
1739209895.7915025;-27.267205301931607
1739209895.7915034;-28.992665084841942
1739209895.7915046;-33.981070128970906
1739209895.7915056;-31.141103565318915
1739209895.7915068;-26.035653463252796
1739209895.791508;-33.981070128970906
1739209895.791509;-38.13080360867914
1739209895.79151;-28.58837851428586
1739209895.791511;-35.57807855764607
1739209895.7915123;-33.981070128970906
1739209895.7915132;-29.438486411369333
1739209895.7915144;-33.981070128970906
1739209895.7915156;-45.120503652039325
1739209895.7915165;-38.13080360867914
1739209895.7915177;-25.826314394896354
1739209895.7915187;-28.58837851428586
1739209895.7915199;-35.57807855764607
1739209895.7915208;-45.120503652039325
1739209895.791522;-27.267205301931607
1739209895.791523;-33.981070128970956
1739209895.7915242;-31.141103565318915
1739209895.7915254;-25.62660358559016
1739209895.7915263;-32.81601443825658
1739209895.7915275;-31.14110356531892
1739209895.7915285;-38.13080360867914
1739209895.7915297;-35.57807855764607
1739209895.7915306;-31.141103565318915
1739209895.7915318;-35.57807855764607
1739209895.791533;-45.120503652039325
1739209895.791534;-38.13080360867914
1739209895.7915351;-38.13080360867914
1739209895.791536;-28.58837851428586
1739209895.7915373;-38.13080360867914
1739209895.7915382;-45.120503652039325
1739209895.7915394;-38.13080360867914
1739209895.7915406;-38.13080360867914
1739209895.7915416;-38.13080360867914
1739209895.7915428;-45.120503652039325
1739209895.7915437;-45.120503652039325
1739209895.791545;-31.141103565318915
1739209895.7915459;-38.13080360867914
1739209895.791547;-38.13080360867914
1739209895.791548;-45.120503652039325
1739209895.7915492;-38.13080360867914
1739209895.7915504;-31.141103565318893
1739209895.7915514;-38.13080360867914
1739209895.7915525;-45.120503652039325
1739209895.7915535;-28.992665084841942
1739209895.7915547;-38.13080360867914
1739209895.7915556;-33.981070128970906
1739209895.7915568;-45.120503652039325
1739209895.791558;-45.120503652039325
1739209895.791559;-38.13080360867914
1739209895.7915602;-38.13080360867914
1739209895.7915611;-45.120503652039325
1739209895.7915623;-33.981070128970906
1739209895.7915633;-38.13080360867914
1739209895.7915645;-38.13080360867914
1739209895.7915654;-45.120503652039325
1739209895.7915666;-35.57807855764607
1739209895.7915678;-35.57807855764607
1739209895.7915688;-38.13080360867914
1739209895.79157;-45.120503652039325
1739209895.791571;-33.981070128970906
1739209895.791572;-32.816014438256545
1739209895.791573;-38.13080360867914
1739209895.7915742;-45.120503652039325
1739209895.7915754;-45.120503652039325
1739209895.7915764;-38.13080360867914
1739209895.7915776;-45.120503652039325
1739209895.7915785;-45.120503652039325
1739209895.7915797;-45.120503652039325
1739209895.7915807;-45.120503652039325
1739209895.7915819;-35.57807855764607
1739209895.791583;-38.13080360867914
1739209895.791584;-38.13080360867914
1739209895.7915852;-38.13080360867914
1739209895.7915862;-45.120503652039325
1739209895.7915874;-45.120503652039325
1739209895.7915883;-45.120503652039325
1739209895.7915895;-45.120503652039325
1739209895.7915905;-45.120503652039325
1739209895.7915916;-45.120503652039325
1739209895.7915928;-45.120503652039325
1739209895.7915938;-38.13080360867914
1739209895.791595;-38.13080360867914
1739209895.791596;-45.120503652039325
1739209895.7915971;-33.981070128970906
1739209895.791598;-33.981070128970906
1739209895.7915993;-45.120503652039325
1739209895.7916005;-45.120503652039325
1739209895.7916014;-38.13080360867914
1739209895.7916026;-45.120503652039325
1739209895.7916036;-45.120503652039325
1739209895.7916048;-45.120503652039325
1739209895.7916057;-45.120503652039325
1739209895.791607;-38.13080360867914
1739209895.791608;-38.13080360867914
1739209895.791609;-45.120503652039325
1739209895.7916102;-45.120503652039325
1739209895.7916112;-38.13080360867914
1739209895.7916124;-35.57807855764607
1739209895.7916133;-45.120503652039325
1739209895.7916145;-33.981070128970906
1739209895.7916155;-32.816014438256545
1739209895.7916167;-38.13080360867914
1739209895.7916179;-45.120503652039325
1739209895.7916188;-38.13080360867914
1739209895.79162;-33.981070128970906
1739209895.791621;-45.120503652039325
1739209895.7916222;-45.120503652039325
1739209895.791623;-45.120503652039325
1739209895.7916243;-38.13080360867914
1739209895.7916255;-33.981070128970906
1739209895.7916265;-45.120503652039325
1739209895.7916276;-45.120503652039325
1739209895.7916286;-35.57807855764607
1739209895.7916298;-38.13080360867914
1739209895.7916307;-45.120503652039325
1739209895.791632;-35.57807855764607
1739209895.791633;-32.816014438256545
1739209895.791634;-45.120503652039325
1739209895.7916353;-45.120503652039325
1739209895.7916362;-38.13080360867914
1739209895.7916374;-38.13080360867914
1739209895.7916384;-45.120503652039325
1739209895.7916396;-45.120503652039325
1739209895.7916405;-45.120503652039325
1739209895.7916417;-38.13080360867914
1739209895.791643;-38.13080360867914
1739209895.7916439;-38.13080360867914
1739209895.791645;-45.120503652039325
1739209895.791646;-38.13080360867914
1739209895.7916472;-38.13080360867914
1739209895.7916481;-45.120503652039325
1739209895.7916493;-33.981070128970906
1739209895.7916505;-32.816014438256545
1739209895.7916515;-45.120503652039325
1739209895.7916527;-45.120503652039325
1739209895.7916536;-35.57807855764607
1739209895.7916548;-38.13080360867914
1739209895.7916558;-45.120503652039325
1739209895.791657;-45.120503652039325
1739209895.791658;-45.120503652039325
1739209895.791659;-45.120503652039325
1739209895.7916603;-45.120503652039325
1739209895.7916613;-45.120503652039325
1739209895.7916625;-45.120503652039325
1739209895.7916634;-38.13080360867914
1739209895.7916646;-38.13080360867914
1739209895.7916656;-45.120503652039325
1739209895.7916667;-38.13080360867914
1739209895.791668;-35.57807855764607
1739209895.791669;-45.120503652039325
1739209895.79167;-45.120503652039325
1739209895.791671;-35.57807855764607
1739209895.7916722;-35.57807855764607
1739209895.7916732;-45.120503652039325
1739209895.7916744;-45.120503652039325
1739209895.7916756;-45.120503652039325
1739209895.7916765;-45.120503652039325
1739209895.7916777;-45.120503652039325
1739209895.7916787;-45.120503652039325
1739209895.7916799;-45.120503652039325
1739209895.7916808;-35.57807855764607
1739209895.791682;-35.57807855764607
1739209895.791683;-45.120503652039325
1739209895.7916842;-45.120503652039325
1739209895.7916853;-38.13080360867914
1739209895.7916863;-45.120503652039325
1739209895.7916875;-45.120503652039325
1739209895.7916884;-38.13080360867914
1739209895.7916896;-45.120503652039325
1739209895.7916906;-33.981070128970906
1739209895.7916918;-45.120503652039325
1739209895.791693;-45.120503652039325
1739209895.791694;-45.120503652039325
1739209895.791695;-45.120503652039325
1739209895.791696;-45.120503652039325
1739209895.7916973;-38.13080360867914
1739209895.7916982;-32.816014438256545
1739209895.7916994;-38.13080360867914
1739209895.7917004;-45.120503652039325
1739209895.7917016;-45.120503652039325
1739209895.7917027;-38.13080360867914
1739209895.7917037;-31.141103565318915
1739209895.791705;-45.120503652039325
1739209895.7917058;-38.13080360867914
1739209895.791707;-45.120503652039325
1739209895.791708;-38.13080360867914
1739209895.7917092;-45.120503652039325
1739209895.7917104;-45.120503652039325
1739209895.7917113;-35.57807855764607
1739209895.7917125;-38.13080360867914
1739209895.7917135;-45.120503652039325
1739209895.7917147;-38.13080360867914
1739209895.7917156;-35.57807855764607
1739209895.7917168;-38.13080360867914
1739209895.791718;-45.120503652039325
1739209895.791719;-33.981070128970906
1739209895.7917202;-32.816014438256545
1739209895.791721;-38.13080360867914
1739209895.7917223;-35.57807855764607
1739209895.7917233;-33.981070128970906
1739209895.7917244;-38.13080360867914
1739209895.7917254;-38.13080360867914
1739209895.7917266;-38.13080360867914
1739209895.7917278;-38.13080360867914
1739209895.7917287;-45.120503652039325
1739209895.79173;-38.13080360867914
1739209895.7917309;-38.13080360867914
1739209895.791732;-38.13080360867914
1739209895.791733;-38.13080360867914
1739209895.7917342;-38.13080360867914
1739209895.7917354;-35.57807855764607
1739209895.7917364;-35.57807855764607
1739209895.7917376;-45.120503652039325
1739209895.7917385;-31.141103565318915
1739209895.7917397;-30.49652367304973
1739209895.7917407;-38.13080360867914
1739209895.7917418;-45.120503652039325
1739209895.791743;-45.120503652039325
1739209895.791744;-35.57807855764607
1739209895.7917452;-45.120503652039325
1739209895.7917461;-45.120503652039325
1739209895.7917473;-38.13080360867914
1739209895.7917483;-38.13080360867914
1739209895.7917495;-38.13080360867914
1739209895.7917504;-45.120503652039325
1739209895.7917516;-38.13080360867914
1739209895.7917528;-32.816014438256545
1739209895.7917538;-38.13080360867914
1739209895.791755;-45.120503652039325
1739209895.791756;-27.267205301931607
1739209895.791757;-30.49652367304973
1739209895.791758;-38.13080360867914
1739209895.7917593;-45.120503652039325
1739209895.7917604;-38.13080360867914
1739209895.7917614;-38.13080360867914
1739209895.7917626;-38.13080360867914
1739209895.7917635;-45.120503652039325
1739209895.7917647;-33.981070128970906
1739209895.7917657;-45.120503652039325
1739209895.791767;-38.13080360867914
1739209895.7917678;-45.120503652039325
1739209895.791769;-45.120503652039325
1739209895.7917702;-35.57807855764607
1739209895.7917712;-38.13080360867914
1739209895.7917724;-45.120503652039325
1739209895.7917733;-31.141103565318915
1739209895.7917745;-35.57807855764607
1739209895.7917755;-38.13080360867914
1739209895.7917767;-45.120503652039325
1739209895.7917778;-45.120503652039325
1739209895.7917788;-45.120503652039325
1739209895.79178;-38.13080360867914
1739209895.791781;-45.120503652039325
1739209895.7917821;-38.13080360867914
1739209895.791783;-38.13080360867914
1739209895.7917843;-45.120503652039325
1739209895.7917855;-45.120503652039325
1739209895.7917864;-35.57807855764607
1739209895.7917876;-35.57807855764607
1739209895.7917886;-33.981070128970906
1739209895.7917898;-45.120503652039325
1739209895.7917907;-45.120503652039325
1739209895.791792;-38.13080360867914
1739209895.7917929;-38.13080360867914
1739209895.791794;-45.120503652039325
1739209895.7917953;-45.120503652039325
1739209895.7917962;-38.13080360867914
1739209895.7917974;-38.13080360867914
1739209895.7917984;-45.120503652039325
1739209895.7917995;-38.13080360867914
1739209895.7918005;-35.57807855764607
1739209895.7918017;-45.120503652039325
1739209895.791803;-45.120503652039325
