CAN Message; 0x1a7:00006278de656ffc
Timestamp;Amplitude
1739209670.3191257;-38.13080360867914
1739209670.3191316;-32.816014438256545
1739209670.3191376;-38.13080360867914
1739209670.3191435;-45.120503652039325
1739209670.3191495;-38.13080360867914
1739209670.3191555;-28.992665084841942
1739209670.3191614;-45.120503652039325
1739209670.3191674;-38.13080360867914
1739209670.3191733;-45.120503652039325
1739209670.3191793;-45.120503652039325
1739209670.3191853;-33.981070128970906
1739209670.3191912;-38.13080360867914
1739209670.3191974;-38.13080360867914
1739209670.3192034;-33.981070128970906
1739209670.3192093;-38.13080360867914
1739209670.3192153;-45.120503652039325
1739209670.3192213;-45.120503652039325
1739209670.3192272;-45.120503652039325
1739209670.3192332;-45.120503652039325
1739209670.3192391;-38.13080360867914
1739209670.319245;-45.120503652039325
1739209670.319251;-33.981070128970906
1739209670.319257;-38.13080360867914
1739209670.319263;-45.120503652039325
1739209670.3192692;-45.120503652039325
1739209670.3192751;-45.120503652039325
1739209670.319281;-45.120503652039325
1739209670.319287;-45.120503652039325
1739209670.319293;-45.120503652039325
1739209670.319299;-45.120503652039325
1739209670.319305;-45.120503652039325
1739209670.319311;-35.57807855764607
1739209670.3193169;-32.816014438256545
1739209670.3193228;-38.13080360867914
1739209670.3193288;-45.120503652039325
1739209670.3193347;-45.120503652039325
1739209670.319341;-45.120503652039325
1739209670.319347;-38.13080360867914
1739209670.3193529;-38.13080360867914
1739209670.3193588;-45.120503652039325
1739209670.3193648;-38.13080360867914
1739209670.3193707;-38.13080360867914
1739209670.3193767;-45.120503652039325
1739209670.3193827;-45.120503652039325
1739209670.3193886;-35.57807855764607
1739209670.3193946;-38.13080360867914
1739209670.3194005;-45.120503652039325
1739209670.3194065;-45.120503652039325
1739209670.3194127;-35.57807855764607
1739209670.3194187;-38.13080360867914
1739209670.3194246;-45.120503652039325
1739209670.3194306;-38.13080360867914
1739209670.3194366;-45.120503652039325
1739209670.3194425;-45.120503652039325
1739209670.3194485;-45.120503652039325
1739209670.3194544;-38.13080360867914
1739209670.3194604;-45.120503652039325
1739209670.3194664;-38.13080360867914
1739209670.3194723;-35.57807855764607
1739209670.3194783;-38.13080360867914
1739209670.3194842;-35.57807855764607
1739209670.3194904;-33.981070128970906
1739209670.3194964;-38.13080360867914
1739209670.3195024;-38.13080360867914
1739209670.3195083;-45.120503652039325
1739209670.3195143;-38.13080360867914
1739209670.3195202;-45.120503652039325
1739209670.3195262;-45.120503652039325
1739209670.3195322;-38.13080360867914
1739209670.319538;-38.13080360867914
1739209670.319544;-38.13080360867914
1739209670.31955;-38.13080360867914
1739209670.319556;-38.13080360867914
1739209670.3195622;-45.120503652039325
1739209670.3195682;-35.57807855764607
1739209670.319574;-45.120503652039325
1739209670.31958;-45.120503652039325
1739209670.319586;-35.57807855764607
1739209670.319592;-35.57807855764607
1739209670.319598;-45.120503652039325
1739209670.319604;-35.57807855764607
1739209670.3196099;-35.57807855764607
1739209670.3196158;-38.13080360867914
1739209670.3196218;-45.120503652039325
1739209670.3196278;-38.13080360867914
1739209670.319634;-45.120503652039325
1739209670.31964;-38.13080360867914
1739209670.319646;-38.13080360867914
1739209670.3196518;-45.120503652039325
1739209670.3196578;-45.120503652039325
1739209670.3196638;-31.141103565318915
1739209670.3196697;-38.13080360867914
1739209670.3196757;-45.120503652039325
1739209670.3196816;-33.981070128970906
1739209670.3196876;-38.13080360867914
1739209670.3196936;-45.120503652039325
1739209670.3196995;-45.120503652039325
1739209670.3197057;-45.120503652039325
1739209670.3197117;-45.120503652039325
1739209670.3197176;-45.120503652039325
1739209670.3197236;-45.120503652039325
1739209670.3197296;-38.13080360867914
1739209670.3197355;-45.120503652039325
1739209670.3197415;-38.13080360867914
1739209670.3197474;-35.57807855764607
1739209670.3197534;-45.120503652039325
1739209670.3197594;-38.13080360867914
1739209670.3197653;-38.13080360867914
1739209670.3197713;-38.13080360867914
1739209670.3197775;-45.120503652039325
1739209670.3197834;-38.13080360867914
1739209670.3197894;-35.57807855764607
1739209670.3197954;-38.13080360867914
1739209670.3198013;-45.120503652039325
1739209670.3198073;-45.120503652039325
1739209670.3198133;-38.13080360867914
1739209670.3198192;-45.120503652039325
1739209670.3198252;-38.13080360867914
1739209670.3198311;-45.120503652039325
1739209670.319837;-38.13080360867914
1739209670.319843;-38.13080360867914
1739209670.3198493;-38.13080360867914
1739209670.3198552;-38.13080360867914
1739209670.3198612;-38.13080360867914
1739209670.3198671;-45.120503652039325
1739209670.319873;-45.120503652039325
1739209670.319879;-38.13080360867914
1739209670.319885;-38.13080360867914
1739209670.319891;-33.981070128970906
1739209670.319897;-38.13080360867914
1739209670.319903;-45.120503652039325
1739209670.3199089;-35.57807855764607
1739209670.3199148;-35.57807855764607
1739209670.319921;-38.13080360867914
1739209670.319927;-38.13080360867914
1739209670.319933;-38.13080360867914
1739209670.319939;-38.13080360867914
1739209670.3199449;-38.13080360867914
1739209670.3199508;-38.13080360867914
1739209670.3199568;-38.13080360867914
1739209670.3199627;-33.981070128970906
1739209670.3199687;-38.13080360867914
1739209670.3199747;-32.816014438256545
1739209670.3199806;-35.57807855764607
1739209670.3199866;-35.57807855764607
1739209670.3199928;-45.120503652039325
1739209670.3199987;-45.120503652039325
1739209670.3200047;-45.120503652039325
1739209670.3200107;-45.120503652039325
1739209670.3200166;-38.13080360867914
1739209670.3200226;-38.13080360867914
1739209670.3200285;-38.13080360867914
1739209670.3200345;-32.816014438256545
1739209670.3200405;-38.13080360867914
1739209670.3200464;-45.120503652039325
1739209670.3200524;-38.13080360867914
1739209670.3200583;-38.13080360867914
1739209670.3200645;-38.13080360867914
1739209670.3200705;-38.13080360867914
1739209670.3200765;-33.981070128970906
1739209670.3200824;-45.120503652039325
1739209670.3200884;-45.120503652039325
1739209670.3200943;-38.13080360867914
1739209670.3201003;-38.13080360867914
1739209670.3201063;-45.120503652039325
1739209670.3201122;-38.13080360867914
1739209670.3201182;-45.120503652039325
1739209670.3201241;-38.13080360867914
1739209670.32013;-35.57807855764607
1739209670.3201363;-38.13080360867914
1739209670.3201423;-38.13080360867914
1739209670.3201482;-38.13080360867914
1739209670.3201542;-38.13080360867914
1739209670.3201602;-38.13080360867914
1739209670.320166;-45.120503652039325
1739209670.320172;-38.13080360867914
1739209670.320178;-35.57807855764607
1739209670.320184;-38.13080360867914
1739209670.32019;-45.120503652039325
1739209670.320196;-38.13080360867914
1739209670.3202019;-38.13080360867914
1739209670.320208;-45.120503652039325
1739209670.320214;-45.120503652039325
1739209670.32022;-45.120503652039325
1739209670.320226;-38.13080360867914
1739209670.320232;-38.13080360867914
1739209670.3202379;-45.120503652039325
1739209670.3202438;-38.13080360867914
1739209670.3202498;-38.13080360867914
1739209670.3202558;-35.57807855764607
1739209670.3202617;-38.13080360867914
1739209670.3202677;-31.141103565318915
1739209670.3202736;-35.57807855764607
1739209670.3202798;-45.120503652039325
1739209670.3202858;-38.13080360867914
1739209670.3202918;-38.13080360867914
1739209670.3202977;-38.13080360867914
1739209670.3203037;-45.120503652039325
1739209670.3203096;-38.13080360867914
1739209670.3203156;-32.816014438256545
1739209670.3203216;-38.13080360867914
1739209670.3203275;-33.981070128970906
1739209670.3203335;-38.13080360867914
1739209670.3203394;-45.120503652039325
1739209670.3203454;-35.57807855764607
1739209670.3203516;-45.120503652039325
1739209670.3203576;-45.120503652039325
1739209670.3203635;-28.992665084841942
1739209670.3203695;-45.120503652039325
1739209670.3203754;-38.13080360867914
1739209670.3203814;-35.57807855764607
1739209670.3203874;-33.981070128970906
1739209670.3203933;-38.13080360867914
1739209670.3203993;-45.120503652039325
1739209670.3204052;-45.120503652039325
1739209670.3204112;-32.81601443825658
1739209670.3204172;-38.13080360867914
1739209670.3204234;-45.120503652039325
1739209670.3204293;-38.13080360867914
1739209670.3204353;-38.13080360867914
1739209670.3204412;-38.13080360867914
1739209670.3204472;-38.13080360867914
1739209670.3204532;-38.13080360867914
1739209670.3204591;-27.267205301931607
1739209670.320465;-35.57807855764607
1739209670.320471;-45.120503652039325
1739209670.320477;-45.120503652039325
1739209670.320483;-38.13080360867914
1739209670.320489;-45.120503652039325
1739209670.3204951;-45.120503652039325
1739209670.320501;-32.816014438256545
1739209670.320507;-35.57807855764607
1739209670.320513;-38.13080360867914
1739209670.320519;-33.981070128970906
1739209670.320525;-45.120503652039325
1739209670.320531;-45.120503652039325
1739209670.3205369;-38.13080360867914
1739209670.3205428;-38.13080360867914
1739209670.3205488;-45.120503652039325
1739209670.3205547;-38.13080360867914
1739209670.3205607;-38.13080360867914
1739209670.320567;-38.13080360867914
1739209670.3205729;-38.13080360867914
1739209670.3205788;-45.120503652039325
1739209670.3205848;-45.120503652039325
1739209670.3205907;-45.120503652039325
1739209670.3205967;-45.120503652039325
1739209670.3206027;-32.816014438256545
1739209670.3206086;-35.57807855764607
1739209670.3206146;-38.13080360867914
1739209670.3206205;-45.120503652039325
1739209670.3206265;-32.816014438256545
1739209670.3206325;-33.981070128970906
1739209670.3206387;-45.120503652039325
1739209670.3206446;-38.13080360867914
1739209670.3206506;-45.120503652039325
1739209670.3206565;-45.120503652039325
1739209670.3206625;-38.13080360867914
1739209670.3206685;-38.13080360867914
1739209670.3206744;-45.120503652039325
1739209670.3206804;-38.13080360867914
1739209670.3206863;-35.57807855764607
1739209670.3206923;-45.120503652039325
1739209670.3206983;-28.58837851428586
1739209670.3207042;-27.8777449560314
1739209670.3207104;-45.120503652039325
1739209670.3207164;-45.120503652039325
1739209670.3207223;-38.13080360867914
1739209670.3207283;-45.120503652039325
1739209670.3207343;-45.120503652039325
1739209670.3207402;-38.13080360867914
1739209670.3207462;-45.120503652039325
1739209670.3207521;-45.120503652039325
1739209670.320758;-38.13080360867914
1739209670.320764;-45.120503652039325
1739209670.32077;-38.13080360867914
1739209670.320776;-38.13080360867914
1739209670.3207822;-38.13080360867914
1739209670.3207881;-45.120503652039325
1739209670.320794;-35.57807855764607
1739209670.3208;-32.816014438256545
1739209670.320806;-35.57807855764607
1739209670.320812;-38.13080360867914
1739209670.320818;-45.120503652039325
1739209670.320824;-45.120503652039325
1739209670.3208299;-38.13080360867914
1739209670.3208358;-38.13080360867914
1739209670.3208418;-45.120503652039325
1739209670.3208477;-45.120503652039325
1739209670.320854;-38.13080360867914
1739209670.32086;-45.120503652039325
1739209670.3208659;-33.981070128970906
1739209670.3208718;-33.981070128970906
1739209670.3208778;-45.120503652039325
1739209670.3208838;-45.120503652039325
1739209670.3208897;-45.120503652039325
1739209670.3208957;-45.120503652039325
1739209670.3209016;-45.120503652039325
1739209670.3209076;-38.13080360867914
1739209670.3209136;-38.13080360867914
1739209670.3209195;-38.13080360867914
1739209670.3209257;-35.57807855764607
1739209670.3209317;-38.13080360867914
1739209670.3209376;-35.57807855764607
1739209670.3209436;-32.816014438256545
1739209670.3209496;-38.13080360867914
1739209670.3209555;-45.120503652039325
1739209670.3209615;-38.13080360867914
1739209670.3209674;-35.57807855764607
1739209670.3209734;-45.120503652039325
1739209670.3209794;-32.816014438256545
1739209670.3209853;-38.13080360867914
1739209670.3209913;-45.120503652039325
1739209670.3209972;-38.13080360867914
1739209670.3210034;-38.13080360867914
1739209670.3210094;-45.120503652039325
1739209670.3210154;-45.120503652039325
1739209670.3210213;-35.57807855764607
1739209670.3210273;-38.13080360867914
1739209670.3210332;-38.13080360867914
1739209670.3210392;-35.57807855764607
1739209670.3210452;-38.13080360867914
1739209670.3210511;-45.120503652039325
1739209670.321057;-45.120503652039325
1739209670.321063;-38.13080360867914
1739209670.321069;-38.13080360867914
1739209670.3210752;-33.981070128970906
1739209670.3210812;-38.13080360867914
1739209670.3210871;-38.13080360867914
1739209670.321093;-35.57807855764607
1739209670.321099;-45.120503652039325
1739209670.321105;-45.120503652039325
1739209670.321111;-38.13080360867914
1739209670.321117;-35.57807855764607
1739209670.321123;-45.120503652039325
1739209670.3211288;-45.120503652039325
1739209670.3211348;-45.120503652039325
1739209670.3211408;-45.120503652039325
1739209670.321147;-38.13080360867914
1739209670.321153;-38.13080360867914
1739209670.321159;-45.120503652039325
1739209670.3211648;-45.120503652039325
1739209670.3211708;-45.120503652039325
1739209670.3211768;-38.13080360867914
1739209670.3211827;-38.13080360867914
1739209670.3211887;-38.13080360867914
1739209670.3211946;-45.120503652039325
1739209670.3212006;-45.120503652039325
1739209670.3212066;-38.13080360867914
1739209670.3212125;-38.13080360867914
1739209670.3212187;-45.120503652039325
1739209670.3212247;-38.13080360867914
1739209670.3212306;-38.13080360867914
1739209670.3212366;-33.981070128970906
1739209670.3212426;-45.120503652039325
1739209670.3212485;-38.13080360867914
1739209670.3212545;-38.13080360867914
1739209670.3212605;-45.120503652039325
1739209670.3212664;-45.120503652039325
1739209670.3212724;-38.13080360867914
1739209670.3212783;-35.57807855764607
1739209670.3212843;-33.981070128970906
1739209670.3212905;-45.120503652039325
1739209670.3212965;-38.13080360867914
1739209670.3213024;-35.57807855764607
1739209670.3213084;-38.13080360867914
1739209670.3213143;-45.120503652039325
1739209670.3213203;-38.13080360867914
1739209670.3213263;-32.816014438256545
1739209670.3213322;-33.981070128970906
1739209670.3213382;-45.120503652039325
1739209670.3213441;-33.981070128970906
1739209670.32135;-45.120503652039325
1739209670.321356;-45.120503652039325
1739209670.3213623;-45.120503652039325
1739209670.3213682;-38.13080360867914
1739209670.3213742;-35.57807855764607
1739209670.3213801;-45.120503652039325
1739209670.321386;-45.120503652039325
1739209670.321392;-35.57807855764607
1739209670.321398;-38.13080360867914
1739209670.321404;-38.13080360867914
1739209670.32141;-38.13080360867914
1739209670.321416;-38.13080360867914
1739209670.3214219;-45.120503652039325
1739209670.3214278;-45.120503652039325
1739209670.321434;-45.120503652039325
1739209670.32144;-45.120503652039325
1739209670.321446;-38.13080360867914
1739209670.321452;-38.13080360867914
1739209670.3214579;-45.120503652039325
1739209670.3214638;-38.13080360867914
1739209670.3214698;-32.816014438256545
1739209670.3214757;-31.14110356531892
1739209670.3214817;-45.120503652039325
1739209670.3214877;-38.13080360867914
1739209670.3214936;-35.57807855764607
1739209670.3214996;-45.120503652039325
1739209670.3215058;-45.120503652039325
1739209670.3215117;-33.981070128970906
1739209670.3215177;-38.13080360867914
1739209670.3215237;-28.992665084841942
1739209670.3215296;-38.13080360867914
1739209670.3215356;-38.13080360867914
1739209670.3215415;-38.13080360867914
1739209670.3215475;-45.120503652039325
1739209670.3215535;-45.120503652039325
1739209670.3215594;-45.120503652039325
1739209670.3215654;-33.981070128970906
1739209670.3215714;-29.438486411369354
1739209670.3215775;-45.120503652039325
1739209670.3215835;-31.141103565318915
1739209670.3215895;-38.13080360867914
1739209670.3215954;-45.120503652039325
1739209670.3216014;-45.120503652039325
1739209670.3216074;-38.13080360867914
1739209670.3216133;-35.57807855764607
1739209670.3216193;-33.981070128970906
1739209670.3216252;-45.120503652039325
1739209670.3216312;-38.13080360867914
1739209670.3216372;-32.816014438256545
1739209670.321643;-38.13080360867914
1739209670.3216493;-38.13080360867914
1739209670.3216553;-38.13080360867914
1739209670.3216612;-32.816014438256545
1739209670.3216672;-38.13080360867914
1739209670.3216732;-45.120503652039325
1739209670.321679;-45.120503652039325
1739209670.321685;-38.13080360867914
1739209670.321691;-38.13080360867914
1739209670.321697;-45.120503652039325
1739209670.321703;-45.120503652039325
1739209670.321709;-45.120503652039325
1739209670.3217149;-45.120503652039325
1739209670.321721;-45.120503652039325
1739209670.321727;-38.13080360867914
1739209670.321733;-35.57807855764607
1739209670.321739;-38.13080360867914
1739209670.321745;-45.120503652039325
1739209670.3217509;-38.13080360867914
1739209670.3217568;-38.13080360867914
1739209670.3217628;-30.49652367304973
1739209670.3217688;-30.49652367304973
1739209670.3217747;-45.120503652039325
1739209670.3217807;-45.120503652039325
1739209670.3217866;-38.13080360867914
1739209670.3217928;-45.120503652039325
1739209670.3217988;-45.120503652039325
1739209670.3218048;-35.57807855764607
1739209670.3218107;-45.120503652039325
1739209670.3218167;-38.13080360867914
1739209670.3218226;-32.816014438256545
1739209670.3218286;-38.13080360867914
1739209670.3218346;-45.120503652039325
1739209670.3218405;-35.57807855764607
1739209670.3218465;-33.981070128970906
1739209670.3218524;-45.120503652039325
1739209670.3218584;-35.57807855764607
1739209670.3218646;-35.57807855764607
1739209670.3218706;-45.120503652039325
1739209670.3218765;-38.13080360867914
1739209670.3218825;-45.120503652039325
1739209670.3218884;-45.120503652039325
1739209670.3218944;-38.13080360867914
1739209670.3219004;-45.120503652039325
1739209670.3219063;-38.13080360867914
1739209670.3219123;-35.57807855764607
1739209670.3219182;-45.120503652039325
1739209670.3219242;-38.13080360867914
1739209670.3219302;-35.57807855764607
1739209670.3219364;-33.981070128970906
1739209670.3219423;-45.120503652039325
1739209670.3219483;-45.120503652039325
1739209670.3219543;-45.120503652039325
1739209670.3219602;-45.120503652039325
1739209670.3219662;-38.13080360867914
1739209670.3219721;-45.120503652039325
1739209670.321978;-45.120503652039325
1739209670.321984;-33.981070128970906
1739209670.32199;-38.13080360867914
1739209670.321996;-45.120503652039325
1739209670.322002;-33.981070128970906
1739209670.3220081;-32.816014438256545
1739209670.322014;-38.13080360867914
1739209670.32202;-38.13080360867914
1739209670.322026;-45.120503652039325
1739209670.322032;-45.120503652039325
1739209670.322038;-45.120503652039325
1739209670.322044;-45.120503652039325
1739209670.3220499;-45.120503652039325
1739209670.3220558;-45.120503652039325
1739209670.3220618;-45.120503652039325
1739209670.3220677;-38.13080360867914
1739209670.3220737;-35.57807855764607
1739209670.32208;-35.57807855764607
1739209670.3220859;-45.120503652039325
1739209670.3220918;-45.120503652039325
1739209670.3220978;-38.13080360867914
1739209670.3221037;-38.13080360867914
1739209670.3221097;-38.13080360867914
1739209670.3221157;-35.57807855764607
1739209670.3221216;-38.13080360867914
1739209670.3221276;-38.13080360867914
1739209670.3221335;-33.981070128970906
1739209670.3221395;-35.57807855764607
1739209670.3221455;-38.13080360867914
1739209670.3221517;-45.120503652039325
1739209670.3221576;-38.13080360867914
1739209670.3221636;-35.57807855764607
1739209670.3221695;-38.13080360867914
1739209670.3221755;-38.13080360867914
1739209670.3221815;-33.981070128970906
1739209670.3221874;-45.120503652039325
1739209670.3221934;-45.120503652039325
1739209670.3221993;-45.120503652039325
1739209670.3222053;-45.120503652039325
1739209670.3222113;-45.120503652039325
1739209670.3222172;-38.13080360867914
1739209670.3222234;-45.120503652039325
1739209670.3222294;-35.57807855764607
1739209670.3222353;-38.13080360867914
1739209670.3222413;-38.13080360867914
1739209670.3222473;-38.13080360867914
1739209670.3222532;-38.13080360867914
1739209670.3222592;-35.57807855764607
1739209670.3222651;-45.120503652039325
1739209670.322271;-35.57807855764607
1739209670.322277;-45.120503652039325
1739209670.322283;-45.120503652039325
1739209670.322289;-45.120503652039325
1739209670.3222952;-33.981070128970906
1739209670.3223011;-33.981070128970906
1739209670.322307;-45.120503652039325
1739209670.322313;-45.120503652039325
1739209670.322319;-38.13080360867914
1739209670.322325;-45.120503652039325
1739209670.322331;-45.120503652039325
1739209670.322337;-45.120503652039325
1739209670.3223429;-45.120503652039325
1739209670.3223488;-33.981070128970906
1739209670.3223548;-38.13080360867914
1739209670.3223608;-38.13080360867914
1739209670.322367;-38.13080360867914
1739209670.322373;-38.13080360867914
1739209670.3223789;-38.13080360867914
1739209670.3223848;-45.120503652039325
1739209670.3223908;-45.120503652039325
1739209670.3223968;-45.120503652039325
1739209670.3224027;-45.120503652039325
1739209670.3224087;-38.13080360867914
1739209670.3224146;-38.13080360867914
1739209670.3224206;-38.13080360867914
1739209670.3224266;-45.120503652039325
1739209670.3224325;-45.120503652039325
1739209670.3224387;-45.120503652039325
1739209670.3224447;-38.13080360867914
1739209670.3224506;-45.120503652039325
1739209670.3224566;-45.120503652039325
1739209670.3224626;-38.13080360867914
1739209670.3224685;-45.120503652039325
1739209670.3224745;-45.120503652039325
1739209670.3224804;-45.120503652039325
1739209670.3224864;-45.120503652039325
1739209670.3224924;-38.13080360867914
1739209670.3224983;-38.13080360867914
1739209670.3225043;-45.120503652039325
1739209670.3225105;-38.13080360867914
1739209670.3225164;-38.13080360867914
1739209670.3225224;-45.120503652039325
1739209670.3225284;-45.120503652039325
1739209670.3225343;-38.13080360867914
1739209670.3225403;-33.981070128970906
1739209670.3225462;-38.13080360867914
1739209670.3225522;-38.13080360867914
1739209670.3225582;-38.13080360867914
1739209670.3225641;-38.13080360867914
1739209670.32257;-45.120503652039325
1739209670.322576;-45.120503652039325
1739209670.322582;-45.120503652039325
1739209670.3225882;-28.992665084841942
1739209670.3225942;-35.57807855764607
1739209670.3226001;-45.120503652039325
1739209670.322606;-35.57807855764607
1739209670.322612;-38.13080360867914
1739209670.322618;-38.13080360867914
1739209670.322624;-45.120503652039325
