CAN Message; 0x1a7:00006d40509a60e1
1739209622.2040277;-45.120503652039325
1739209622.204028;-45.120503652039325
1739209622.2040284;-45.120503652039325
1739209622.2040286;-38.13080360867914
1739209622.204029;-38.13080360867914
1739209622.2040296;-45.120503652039325
1739209622.2040298;-38.13080360867914
1739209622.2040303;-38.13080360867914
1739209622.2040305;-38.13080360867914
1739209622.204031;-45.120503652039325
1739209622.2040315;-38.13080360867914
1739209622.2040317;-35.57807855764607
1739209622.2040322;-38.13080360867914
1739209622.2040324;-45.120503652039325
1739209622.204033;-35.57807855764607
1739209622.2040334;-32.816014438256545
1739209622.2040336;-33.981070128970906
1739209622.204034;-33.981070128970906
1739209622.2040343;-45.120503652039325
1739209622.2040348;-45.120503652039325
1739209622.2040353;-45.120503652039325
1739209622.2040355;-45.120503652039325
1739209622.204036;-45.120503652039325
1739209622.2040362;-45.120503652039325
1739209622.2040367;-38.13080360867914
1739209622.2040372;-45.120503652039325
1739209622.2040374;-33.981070128970906
1739209622.204038;-29.438486411369333
1739209622.2040381;-38.13080360867914
1739209622.2040386;-45.120503652039325
1739209622.204039;-35.57807855764607
1739209622.2040393;-31.141103565318893
1739209622.2040398;-38.13080360867914
1739209622.20404;-33.981070128970906
1739209622.2040405;-45.120503652039325
1739209622.204041;-45.120503652039325
1739209622.2040412;-38.13080360867914
1739209622.2040417;-45.120503652039325
1739209622.204042;-38.13080360867914
1739209622.2040424;-45.120503652039325
1739209622.2040427;-45.120503652039325
1739209622.2040431;-45.120503652039325
1739209622.2040436;-38.13080360867914
1739209622.2040439;-35.57807855764607
1739209622.2040443;-45.120503652039325
1739209622.2040446;-45.120503652039325
1739209622.204045;-38.13080360867914
1739209622.2040455;-38.13080360867914
1739209622.2040458;-38.13080360867914
1739209622.2040462;-45.120503652039325
1739209622.2040465;-45.120503652039325
1739209622.204047;-45.120503652039325
1739209622.2040474;-45.120503652039325
1739209622.2040477;-38.13080360867914
1739209622.2040482;-38.13080360867914
1739209622.2040484;-45.120503652039325
1739209622.2040489;-45.120503652039325
1739209622.2040493;-45.120503652039325
1739209622.2040496;-45.120503652039325
1739209622.20405;-45.120503652039325
1739209622.2040503;-45.120503652039325
1739209622.2040508;-45.120503652039325
1739209622.2040513;-32.816014438256545
1739209622.2040515;-32.816014438256545
1739209622.204052;-45.120503652039325
1739209622.2040522;-45.120503652039325
1739209622.2040527;-35.57807855764607
1739209622.2040532;-32.816014438256545
1739209622.2040534;-38.13080360867914
1739209622.2040539;-45.120503652039325
1739209622.204054;-45.120503652039325
1739209622.2040546;-45.120503652039325
1739209622.204055;-38.13080360867914
1739209622.2040553;-33.981070128970906
1739209622.2040558;-45.120503652039325
1739209622.204056;-45.120503652039325
1739209622.2040565;-38.13080360867914
1739209622.204057;-38.13080360867914
1739209622.2040572;-45.120503652039325
1739209622.2040577;-38.13080360867914
1739209622.204058;-38.13080360867914
1739209622.2040584;-38.13080360867914
1739209622.2040586;-35.57807855764607
1739209622.2040591;-28.21854285175415
1739209622.2040596;-38.13080360867914
1739209622.2040598;-35.57807855764607
1739209622.2040603;-38.13080360867914
1739209622.2040606;-35.57807855764607
1739209622.204061;-45.120503652039325
1739209622.2040615;-35.57807855764607
1739209622.2040617;-45.120503652039325
1739209622.2040622;-38.13080360867914
1739209622.2040625;-45.120503652039325
1739209622.204063;-33.981070128970906
1739209622.2040634;-45.120503652039325
1739209622.2040637;-45.120503652039325
1739209622.2040641;-38.13080360867914
1739209622.2040644;-38.13080360867914
1739209622.2040648;-35.57807855764607
1739209622.2040653;-28.21854285175415
1739209622.2040656;-38.13080360867914
1739209622.204066;-38.13080360867914
1739209622.2040663;-38.13080360867914
1739209622.2040668;-35.57807855764607
1739209622.2040672;-38.13080360867914
1739209622.2040675;-45.120503652039325
1739209622.204068;-38.13080360867914
1739209622.2040682;-45.120503652039325
1739209622.2040687;-45.120503652039325
1739209622.2040691;-45.120503652039325
1739209622.2040694;-45.120503652039325
1739209622.2040699;-45.120503652039325
1739209622.20407;-45.120503652039325
1739209622.2040706;-38.13080360867914
1739209622.204071;-45.120503652039325
1739209622.2040713;-38.13080360867914
1739209622.2040718;-38.13080360867914
1739209622.204072;-45.120503652039325
1739209622.2040725;-33.981070128970906
1739209622.204073;-35.57807855764607
1739209622.2040732;-38.13080360867914
1739209622.2040737;-35.57807855764607
1739209622.204074;-45.120503652039325
1739209622.2040744;-45.120503652039325
1739209622.2040749;-33.981070128970906
1739209622.204075;-45.120503652039325
1739209622.2040756;-35.57807855764607
1739209622.2040758;-38.13080360867914
1739209622.2040763;-38.13080360867914
1739209622.2040765;-45.120503652039325
1739209622.204077;-45.120503652039325
1739209622.2040775;-45.120503652039325
1739209622.2040777;-45.120503652039325
1739209622.2040782;-35.57807855764607
1739209622.2040784;-45.120503652039325
1739209622.204079;-45.120503652039325
1739209622.2040794;-45.120503652039325
1739209622.2040796;-38.13080360867914
1739209622.20408;-38.13080360867914
1739209622.2040803;-38.13080360867914
1739209622.2040808;-38.13080360867914
1739209622.2040813;-45.120503652039325
1739209622.2040815;-38.13080360867914
1739209622.204082;-45.120503652039325
1739209622.2040823;-35.57807855764607
1739209622.2040827;-35.57807855764607
1739209622.2040832;-45.120503652039325
1739209622.2040834;-35.57807855764607
1739209622.204084;-35.57807855764607
1739209622.2040842;-33.981070128970906
1739209622.2040846;-38.13080360867914
1739209622.204085;-45.120503652039325
1739209622.2040854;-38.13080360867914
1739209622.2040858;-45.120503652039325
1739209622.204086;-45.120503652039325
1739209622.2040865;-33.981070128970906
1739209622.204087;-33.981070128970906
1739209622.2040873;-45.120503652039325
1739209622.2040877;-45.120503652039325
1739209622.204088;-38.13080360867914
1739209622.2040884;-33.981070128970906
1739209622.204089;-45.120503652039325
1739209622.2040892;-35.57807855764607
1739209622.2040896;-38.13080360867914
1739209622.2040899;-38.13080360867914
1739209622.2040904;-45.120503652039325
1739209622.2040908;-38.13080360867914
1739209622.204091;-38.13080360867914
1739209622.2040915;-45.120503652039325
1739209622.2040918;-45.120503652039325
1739209622.2040923;-45.120503652039325
1739209622.2040927;-31.141103565318915
1739209622.204093;-28.58837851428586
1739209622.2040935;-45.120503652039325
1739209622.2040937;-38.13080360867914
1739209622.2040942;-38.13080360867914
1739209622.2040944;-38.13080360867914
1739209622.204095;-38.13080360867914
1739209622.2040954;-38.13080360867914
1739209622.2040956;-45.120503652039325
1739209622.204096;-38.13080360867914
1739209622.2040963;-35.57807855764607
1739209622.2040968;-38.13080360867914
1739209622.2040973;-45.120503652039325
1739209622.2040975;-45.120503652039325
1739209622.204098;-38.13080360867914
1739209622.2040982;-38.13080360867914
1739209622.2040987;-38.13080360867914
1739209622.2040992;-38.13080360867914
1739209622.2040994;-45.120503652039325
1739209622.2041;-45.120503652039325
1739209622.2041001;-38.13080360867914
1739209622.2041006;-38.13080360867914
1739209622.204101;-45.120503652039325
1739209622.2041013;-45.120503652039325
1739209622.2041018;-45.120503652039325
1739209622.204102;-38.13080360867914
1739209622.2041025;-35.57807855764607
1739209622.204103;-45.120503652039325
1739209622.2041032;-45.120503652039325
1739209622.2041037;-35.57807855764607
1739209622.204104;-32.816014438256545
1739209622.2041044;-45.120503652039325
1739209622.204105;-45.120503652039325
1739209622.2041051;-33.981070128970906
1739209622.2041056;-38.13080360867914
1739209622.2041059;-38.13080360867914
1739209622.2041063;-32.816014438256545
1739209622.2041068;-38.13080360867914
1739209622.204107;-45.120503652039325
1739209622.2041075;-38.13080360867914
1739209622.2041078;-38.13080360867914
1739209622.2041082;-38.13080360867914
1739209622.2041087;-38.13080360867914
1739209622.204109;-38.13080360867914
1739209622.2041094;-45.120503652039325
1739209622.2041097;-38.13080360867914
1739209622.2041101;-38.13080360867914
1739209622.2041106;-45.120503652039325
1739209622.2041109;-38.13080360867914
1739209622.2041113;-38.13080360867914
1739209622.2041116;-45.120503652039325
1739209622.204112;-38.13080360867914
1739209622.2041123;-38.13080360867914
1739209622.2041128;-45.120503652039325
1739209622.2041132;-45.120503652039325
1739209622.2041135;-45.120503652039325
1739209622.204114;-38.13080360867914
1739209622.2041142;-38.13080360867914
1739209622.2041147;-45.120503652039325
1739209622.2041152;-38.13080360867914
1739209622.2041154;-38.13080360867914
1739209622.2041159;-33.981070128970906
1739209622.204116;-38.13080360867914
1739209622.2041166;-45.120503652039325
1739209622.204117;-45.120503652039325
1739209622.2041173;-38.13080360867914
1739209622.2041178;-45.120503652039325
1739209622.204118;-38.13080360867914
1739209622.2041185;-38.13080360867914
1739209622.204119;-45.120503652039325
1739209622.2041192;-33.981070128970906
1739209622.2041197;-38.13080360867914
1739209622.20412;-45.120503652039325
1739209622.2041204;-45.120503652039325
1739209622.2041209;-45.120503652039325
1739209622.204121;-33.981070128970906
1739209622.2041216;-38.13080360867914
1739209622.2041218;-38.13080360867914
1739209622.2041223;-45.120503652039325
1739209622.2041228;-33.981070128970906
1739209622.204123;-38.13080360867914
1739209622.2041235;-38.13080360867914
1739209622.2041237;-35.57807855764607
1739209622.2041242;-45.120503652039325
1739209622.2041247;-38.13080360867914
1739209622.204125;-38.13080360867914
1739209622.2041254;-45.120503652039325
1739209622.2041256;-33.981070128970906
1739209622.2041261;-32.816014438256545
1739209622.2041266;-38.13080360867914
1739209622.2041268;-38.13080360867914
1739209622.2041273;-33.981070128970906
1739209622.2041276;-38.13080360867914
1739209622.204128;-38.13080360867914
1739209622.2041285;-45.120503652039325
1739209622.2041287;-45.120503652039325
1739209622.2041292;-45.120503652039325
1739209622.2041295;-45.120503652039325
1739209622.20413;-32.816014438256545
1739209622.2041302;-38.13080360867914
1739209622.2041306;-35.57807855764607
1739209622.2041311;-38.13080360867914
1739209622.2041314;-35.57807855764607
1739209622.2041318;-38.13080360867914
1739209622.204132;-32.816014438256545
1739209622.2041326;-38.13080360867914
1739209622.204133;-45.120503652039325
1739209622.2041333;-38.13080360867914
1739209622.2041337;-32.816014438256545
1739209622.204134;-38.13080360867914
1739209622.2041345;-45.120503652039325
1739209622.204135;-38.13080360867914
1739209622.2041352;-33.981070128970906
1739209622.2041357;-38.13080360867914
1739209622.204136;-45.120503652039325
1739209622.2041364;-38.13080360867914
1739209622.2041368;-45.120503652039325
1739209622.204137;-38.13080360867914
1739209622.2041376;-38.13080360867914
1739209622.2041378;-38.13080360867914
1739209622.2041383;-35.57807855764607
1739209622.2016249;-45.120503652039325
1739209622.2016304;-35.57807855764607
1739209622.201636;-32.816014438256545
1739209622.2016416;-45.120503652039325
1739209622.201647;-45.120503652039325
1739209622.2016528;-38.13080360867914
1739209622.2016582;-45.120503652039325
1739209622.2016637;-45.120503652039325
1739209622.2016695;-45.120503652039325
1739209622.201675;-45.120503652039325
1739209622.2016804;-38.13080360867914
1739209622.2016861;-38.13080360867914
1739209622.2016916;-38.13080360867914
1739209622.201697;-38.13080360867914
1739209622.2017026;-35.57807855764607
1739209622.2017083;-38.13080360867914
1739209622.2017138;-45.120503652039325
1739209622.2017193;-45.120503652039325
1739209622.201725;-45.120503652039325
1739209622.2017305;-38.13080360867914
1739209622.201736;-45.120503652039325
1739209622.2017417;-33.981070128970906
1739209622.2017472;-26.991370085610736
1739209622.2017527;-38.13080360867914
1739209622.2017584;-38.13080360867914
1739209622.2017639;-45.120503652039325
1739209622.2017694;-38.13080360867914
1739209622.201775;-38.13080360867914
1739209622.2017806;-45.120503652039325
1739209622.201786;-45.120503652039325
1739209622.2017918;-38.13080360867914
1739209622.2017972;-45.120503652039325
1739209622.2018027;-45.120503652039325
1739209622.2018085;-38.13080360867914
1739209622.201814;-38.13080360867914
1739209622.2018194;-45.120503652039325
1739209622.2018251;-45.120503652039325
1739209622.2018306;-45.120503652039325
1739209622.201836;-28.58837851428586
1739209622.2018416;-31.141103565318915
1739209622.2018473;-45.120503652039325
1739209622.2018528;-38.13080360867914
1739209622.2018583;-31.141103565318893
1739209622.201864;-38.13080360867914
1739209622.2018695;-45.120503652039325
1739209622.201875;-38.13080360867914
1739209622.2018807;-45.120503652039325
1739209622.2018862;-45.120503652039325
1739209622.2018917;-45.120503652039325
1739209622.2018974;-38.13080360867914
1739209622.2019029;-32.816014438256545
1739209622.2019083;-33.981070128970906
1739209622.201914;-45.120503652039325
1739209622.2019196;-38.13080360867914
1739209622.201925;-38.13080360867914
1739209622.2019308;-45.120503652039325
1739209622.2019362;-45.120503652039325
1739209622.2019417;-45.120503652039325
1739209622.2019475;-45.120503652039325
1739209622.201953;-38.13080360867914
1739209622.2019584;-38.13080360867914
1739209622.201964;-45.120503652039325
1739209622.2019696;-33.981070128970906
1739209622.201975;-32.816014438256545
1739209622.2019806;-38.13080360867914
1739209622.2019863;-45.120503652039325
1739209622.2019918;-45.120503652039325
1739209622.2019973;-38.13080360867914
1739209622.202003;-45.120503652039325
1739209622.2020085;-38.13080360867914
1739209622.202014;-45.120503652039325
1739209622.2020197;-38.13080360867914
1739209622.2020252;-35.57807855764607
1739209622.2020307;-45.120503652039325
1739209622.2020364;-38.13080360867914
1739209622.2020419;-45.120503652039325
1739209622.2020473;-45.120503652039325
1739209622.202053;-45.120503652039325
1739209622.2020586;-38.13080360867914
1739209622.202064;-38.13080360867914
1739209622.2020698;-38.13080360867914
1739209622.2020752;-38.13080360867914
1739209622.2020807;-35.57807855764607
1739209622.2020864;-38.13080360867914
1739209622.202092;-45.120503652039325
1739209622.2020974;-45.120503652039325
1739209622.202103;-45.120503652039325
1739209622.2021086;-45.120503652039325
1739209622.202114;-45.120503652039325
1739209622.2021196;-38.13080360867914
1739209622.2021253;-35.57807855764607
1739209622.2021308;-45.120503652039325
1739209622.2021363;-38.13080360867914
1739209622.202142;-38.13080360867914
1739209622.2021475;-38.13080360867914
1739209622.202153;-45.120503652039325
1739209622.2021587;-45.120503652039325
1739209622.2021642;-38.13080360867914
1739209622.2021697;-45.120503652039325
1739209622.2021754;-38.13080360867914
1739209622.2021809;-38.13080360867914
1739209622.2021863;-45.120503652039325
1739209622.202192;-45.120503652039325
1739209622.2021976;-33.981070128970906
1739209622.202203;-38.13080360867914
1739209622.2022088;-45.120503652039325
1739209622.2022142;-45.120503652039325
1739209622.2022197;-45.120503652039325
1739209622.2022254;-38.13080360867914
1739209622.202231;-38.13080360867914
1739209622.2022364;-38.13080360867914
1739209622.202242;-38.13080360867914
1739209622.2022476;-45.120503652039325
1739209622.202253;-38.13080360867914
1739209622.2022586;-32.816014438256545
1739209622.2022643;-45.120503652039325
1739209622.2022698;-45.120503652039325
1739209622.2022753;-45.120503652039325
1739209622.202281;-45.120503652039325
1739209622.2022865;-38.13080360867914
1739209622.202292;-35.57807855764607
1739209622.2022977;-38.13080360867914
1739209622.2023032;-35.57807855764607
1739209622.2023087;-33.981070128970906
1739209622.2023144;-38.13080360867914
1739209622.2023199;-45.120503652039325
1739209622.2023253;-38.13080360867914
1739209622.202331;-45.120503652039325
1739209622.2023365;-45.120503652039325
1739209622.202342;-45.120503652039325
1739209622.2023478;-33.981070128970906
1739209622.2023532;-38.13080360867914
1739209622.2023587;-45.120503652039325
1739209622.2023642;-33.981070128970906
1739209622.20237;-45.120503652039325
1739209622.2023754;-35.57807855764607
1739209622.202381;-32.816014438256545
1739209622.2023866;-45.120503652039325
1739209622.202392;-45.120503652039325
1739209622.2023976;-45.120503652039325
1739209622.2024033;-32.816014438256545
1739209622.2024088;-38.13080360867914
1739209622.2024143;-38.13080360867914
1739209622.20242;-38.13080360867914
1739209622.2024255;-45.120503652039325
1739209622.202431;-38.13080360867914
1739209622.2024367;-45.120503652039325
1739209622.2024422;-45.120503652039325
1739209622.2024477;-38.13080360867914
1739209622.2024534;-38.13080360867914
1739209622.2024589;-45.120503652039325
1739209622.2024643;-45.120503652039325
1739209622.20247;-45.120503652039325
1739209622.2024755;-38.13080360867914
1739209622.202481;-45.120503652039325
1739209622.2024868;-38.13080360867914
1739209622.2024922;-35.57807855764607
1739209622.2024977;-38.13080360867914
1739209622.2025032;-45.120503652039325
1739209622.202509;-38.13080360867914
1739209622.2025144;-29.438486411369333
1739209622.20252;-45.120503652039325
1739209622.2025256;-45.120503652039325
1739209622.202531;-45.120503652039325
1739209622.2025366;-45.120503652039325
1739209622.2025423;-45.120503652039325
1739209622.2025478;-45.120503652039325
1739209622.2025533;-45.120503652039325
1739209622.202559;-45.120503652039325
1739209622.2025645;-38.13080360867914
1739209622.20257;-38.13080360867914
1739209622.2025757;-35.57807855764607
1739209622.2025812;-38.13080360867914
1739209622.2025867;-45.120503652039325
1739209622.2025924;-38.13080360867914
1739209622.2025979;-38.13080360867914
1739209622.2026033;-45.120503652039325
1739209622.202609;-45.120503652039325
1739209622.2026145;-35.57807855764607
1739209622.20262;-45.120503652039325
1739209622.2026255;-45.120503652039325
1739209622.2026312;-38.13080360867914
1739209622.2026367;-35.57807855764607
1739209622.2026422;-45.120503652039325
1739209622.202648;-45.120503652039325
1739209622.2026534;-38.13080360867914
1739209622.202659;-45.120503652039325
1739209622.2026646;-32.816014438256545
1739209622.20267;-38.13080360867914
1739209622.2026756;-38.13080360867914
1739209622.2026813;-38.13080360867914
1739209622.2026868;-33.981070128970906
1739209622.2026923;-38.13080360867914
1739209622.202698;-45.120503652039325
1739209622.2027035;-38.13080360867914
1739209622.202709;-38.13080360867914
1739209622.2027147;-45.120503652039325
1739209622.2027202;-45.120503652039325
1739209622.2027256;-35.57807855764607
1739209622.2027314;-45.120503652039325
1739209622.2027369;-38.13080360867914
1739209622.2027423;-35.57807855764607
1739209622.202748;-45.120503652039325
1739209622.2027535;-33.981070128970906
1739209622.202759;-38.13080360867914
1739209622.2027645;-45.120503652039325
1739209622.2027702;-38.13080360867914
1739209622.2027757;-35.57807855764607
1739209622.2027812;-35.57807855764607
1739209622.202787;-45.120503652039325
1739209622.2027924;-45.120503652039325
1739209622.202798;-38.13080360867914
1739209622.2028036;-45.120503652039325
1739209622.202809;-45.120503652039325
1739209622.2028146;-45.120503652039325
1739209622.2028203;-45.120503652039325
1739209622.2028258;-33.981070128970906
1739209622.2028313;-45.120503652039325
1739209622.202837;-45.120503652039325
1739209622.2028425;-38.13080360867914
1739209622.202848;-38.13080360867914
1739209622.2028537;-38.13080360867914
1739209622.2028592;-45.120503652039325
1739209622.2028646;-38.13080360867914
1739209622.2028704;-35.57807855764607
1739209622.2028759;-38.13080360867914
1739209622.2028813;-45.120503652039325
1739209622.202887;-45.120503652039325
1739209622.2028925;-35.57807855764607
1739209622.202898;-38.13080360867914
1739209622.2029035;-45.120503652039325
1739209622.2029092;-45.120503652039325
1739209622.2029147;-45.120503652039325
1739209622.2029202;-45.120503652039325
1739209622.202926;-38.13080360867914
1739209622.2029314;-38.13080360867914
1739209622.202937;-45.120503652039325
1739209622.2029426;-38.13080360867914
1739209622.202948;-38.13080360867914
1739209622.2029536;-35.57807855764607
1739209622.2029593;-45.120503652039325
1739209622.2029648;-38.13080360867914
1739209622.2029703;-35.57807855764607
1739209622.202976;-45.120503652039325
1739209622.2029815;-35.57807855764607
1739209622.202987;-38.13080360867914
1739209622.2029927;-35.57807855764607
1739209622.2029982;-38.13080360867914
1739209622.2030036;-45.120503652039325
1739209622.2030094;-38.13080360867914
1739209622.2030149;-35.57807855764607
1739209622.2030203;-45.120503652039325
1739209622.2030258;-38.13080360867914
1739209622.2030315;-33.981070128970906
1739209622.203037;-35.57807855764607
1739209622.2030425;-38.13080360867914
1739209622.2030482;-45.120503652039325
1739209622.2030537;-38.13080360867914
1739209622.2030592;-38.13080360867914
1739209622.203065;-45.120503652039325
1739209622.2030704;-30.49652367304973
1739209622.203076;-38.13080360867914
1739209622.2030816;-38.13080360867914
1739209622.203087;-45.120503652039325
1739209622.2030926;-38.13080360867914
1739209622.2030983;-38.13080360867914
1739209622.2031038;-45.120503652039325
1739209622.2031093;-45.120503652039325
1739209622.203115;-45.120503652039325
1739209622.2031205;-38.13080360867914
1739209622.203126;-45.120503652039325
1739209622.2031317;-45.120503652039325
1739209622.2031372;-45.120503652039325
1739209622.2031426;-38.13080360867914
1739209622.2031484;-45.120503652039325
1739209622.2031538;-45.120503652039325
1739209622.2031593;-45.120503652039325
1739209622.2031648;-38.13080360867914
1739209622.2031705;-45.120503652039325
1739209622.203176;-33.981070128970906
1739209622.2031815;-32.816014438256545
1739209622.2031872;-38.13080360867914
1739209622.2031927;-45.120503652039325
1739209622.2031982;-38.13080360867914
1739209622.203204;-25.826314394896354
1739209622.2032094;-38.13080360867914
1739209622.203215;-38.13080360867914
1739209622.2032206;-38.13080360867914
1739209622.203226;-38.13080360867914
1739209622.2032316;-45.120503652039325
1739209622.2032373;-45.120503652039325
1739209622.2032428;-45.120503652039325
1739209622.2032483;-33.981070128970956
1739209622.203254;-45.120503652039325
1739209622.2032595;-38.13080360867914
1739209622.203265;-38.13080360867914
1739209622.2032707;-38.13080360867914
1739209622.2032762;-45.120503652039325
1739209622.2032816;-45.120503652039325
1739209622.2032871;-38.13080360867914
1739209622.2032928;-28.992665084841942
1739209622.2032983;-33.981070128970906
1739209622.2033038;-38.13080360867914
1739209622.2033095;-38.13080360867914
1739209622.203315;-32.816014438256545
1739209622.2033205;-38.13080360867914
1739209622.2033262;-45.120503652039325
1739209622.2033317;-35.57807855764607
1739209622.2033372;-35.57807855764607
1739209622.203343;-45.120503652039325
1739209622.2033484;-45.120503652039325
1739209622.203354;-45.120503652039325
1739209622.2033596;-45.120503652039325
1739209622.203365;-45.120503652039325
1739209622.2033706;-45.120503652039325
1739209622.2033763;-38.13080360867914
1739209622.2033818;-32.816014438256545
1739209622.2033873;-38.13080360867914
1739209622.203393;-45.120503652039325
1739209622.2033985;-45.120503652039325
1739209622.203404;-38.13080360867914
1739209622.2034097;-38.13080360867914
1739209622.2034152;-38.13080360867914
1739209622.2034206;-45.120503652039325
1739209622.2034261;-38.13080360867914
1739209622.2034318;-33.981070128970906
1739209622.2034373;-45.120503652039325
1739209622.2034428;-38.13080360867914
1739209622.2034485;-35.57807855764607
1739209622.203454;-38.13080360867914
1739209622.2034595;-45.120503652039325
1739209622.2034652;-38.13080360867914
1739209622.2034707;-35.57807855764607
1739209622.2034762;-38.13080360867914
1739209622.203482;-45.120503652039325
1739209622.2034874;-45.120503652039325
1739209622.2034929;-38.13080360867914
1739209622.2034986;-38.13080360867914
1739209622.203504;-45.120503652039325
1739209622.2035096;-45.120503652039325
1739209622.2035153;-38.13080360867914
1739209622.2035208;-33.981070128970906
1739209622.2035263;-45.120503652039325
1739209622.203532;-45.120503652039325
1739209622.2035375;-45.120503652039325
1739209622.203543;-38.13080360867914
1739209622.2035487;-38.13080360867914
1739209622.2035542;-35.57807855764607
1739209622.2035596;-33.981070128970906
1739209622.2035651;-33.981070128970906
1739209622.2035708;-38.13080360867914
1739209622.2035763;-38.13080360867914
1739209622.2035818;-38.13080360867914
1739209622.2035875;-45.120503652039325
1739209622.203593;-38.13080360867914
1739209622.2035985;-38.13080360867914
1739209622.2036042;-33.981070128970906
1739209622.2036097;-27.877744956031414
1739209622.2036152;-45.120503652039325
1739209622.203621;-33.981070128970906
1739209622.2036264;-38.13080360867914
1739209622.2036319;-33.981070128970906
1739209622.2036376;-38.13080360867914
1739209622.203643;-38.13080360867914
1739209622.2036486;-38.13080360867914
1739209622.2036543;-31.141103565318915
1739209622.2036598;-45.120503652039325
1739209622.2036653;-38.13080360867914
1739209622.203671;-35.57807855764607
1739209622.2036765;-45.120503652039325
1739209622.203682;-45.120503652039325
1739209622.2036874;-38.13080360867914
1739209622.2036932;-38.13080360867914
1739209622.2036986;-31.141103565318915
1739209622.203704;-45.120503652039325
1739209622.2037098;-38.13080360867914
1739209622.2037153;-38.13080360867914
1739209622.2037208;-33.981070128970906
1739209622.2037265;-38.13080360867914
1739209622.203732;-38.13080360867914
1739209622.2037375;-35.57807855764607
1739209622.2037432;-38.13080360867914
1739209622.2037487;-45.120503652039325
1739209622.2041438;-38.13080360867914
1739209622.204149;-28.58837851428586
1739209622.2041545;-35.57807855764607
1739209622.20416;-38.13080360867914
1739209622.2041655;-38.13080360867914
1739209622.2041707;-35.57807855764607
1739209622.2041762;-38.13080360867914
1739209622.2041817;-45.120503652039325
1739209622.204187;-38.13080360867914
1739209622.2041924;-38.13080360867914
1739209622.204198;-45.120503652039325
1739209622.2042034;-33.981070128970906
1739209622.2042086;-38.13080360867914
1739209622.204214;-45.120503652039325
1739209622.2042196;-45.120503652039325
1739209622.2042248;-45.120503652039325
1739209622.2042303;-33.981070128970906
1739209622.2042358;-31.141103565318893
1739209622.2042413;-38.13080360867914
1739209622.2042465;-35.57807855764607
1739209622.204252;-38.13080360867914
1739209622.2042575;-38.13080360867914
1739209622.2042627;-45.120503652039325
1739209622.2042682;-45.120503652039325
1739209622.2042737;-38.13080360867914
1739209622.204279;-38.13080360867914
1739209622.2042844;-45.120503652039325
1739209622.20429;-38.13080360867914
1739209622.2042954;-45.120503652039325
1739209622.2043006;-38.13080360867914
1739209622.2043061;-38.13080360867914
1739209622.2043116;-45.120503652039325
1739209622.2043169;-35.57807855764607
1739209622.2043223;-38.13080360867914
1739209622.2043278;-45.120503652039325
1739209622.2043333;-38.13080360867914
1739209622.2043386;-38.13080360867914
1739209622.204344;-38.13080360867914
1739209622.2043495;-45.120503652039325
1739209622.2043548;-45.120503652039325
1739209622.2043602;-38.13080360867914
1739209622.2043657;-30.49652367304973
1739209622.2043712;-32.816014438256545
1739209622.2043765;-45.120503652039325
1739209622.204382;-38.13080360867914
1739209622.2043874;-32.816014438256545
1739209622.2043927;-35.57807855764607
1739209622.2043982;-45.120503652039325
1739209622.2044036;-33.981070128970906
1739209622.2044091;-33.981070128970906
1739209622.2044144;-45.120503652039325
1739209622.2044199;-38.13080360867914
1739209622.2044253;-45.120503652039325
1739209622.2044306;-45.120503652039325
1739209622.204436;-33.981070128970906
1739209622.2044415;-45.120503652039325
1739209622.204447;-38.13080360867914
1739209622.2044523;-45.120503652039325
1739209622.2044578;-45.120503652039325
1739209622.2044632;-38.13080360867914
1739209622.2044685;-38.13080360867914
1739209622.204474;-45.120503652039325
1739209622.2044795;-45.120503652039325
1739209622.204485;-32.816014438256545
1739209622.2044902;-38.13080360867914
1739209622.2044957;-45.120503652039325
1739209622.2045012;-45.120503652039325
1739209622.2045064;-45.120503652039325
1739209622.204512;-45.120503652039325
1739209622.2045174;-38.13080360867914
1739209622.2045226;-35.57807855764607
1739209622.204528;-38.13080360867914
1739209622.2045336;-45.120503652039325
1739209622.204539;-45.120503652039325
1739209622.2045443;-38.13080360867914
1739209622.2045498;-45.120503652039325
1739209622.2045553;-45.120503652039325
1739209622.2045605;-45.120503652039325
1739209622.204566;-45.120503652039325
1739209622.2045715;-33.981070128970906
1739209622.204577;-45.120503652039325
1739209622.2045822;-45.120503652039325
1739209622.2045877;-38.13080360867914
1739209622.2045932;-33.981070128970906
1739209622.2045984;-38.13080360867914
1739209622.204604;-45.120503652039325
1739209622.2046094;-33.981070128970906
1739209622.2046149;-38.13080360867914
1739209622.2046201;-33.981070128970906
1739209622.2046256;-45.120503652039325
1739209622.204631;-38.13080360867914
1739209622.2046363;-45.120503652039325
1739209622.2046418;-45.120503652039325
1739209622.2046473;-38.13080360867914
1739209622.2046528;-38.13080360867914
1739209622.204658;-38.13080360867914
1739209622.2046635;-38.13080360867914
1739209622.204669;-45.120503652039325
1739209622.2046742;-38.13080360867914
1739209622.2046797;-38.13080360867914
1739209622.2046852;-38.13080360867914
1739209622.2046907;-45.120503652039325
1739209622.204696;-38.13080360867914
1739209622.2047014;-33.981070128970906
1739209622.204707;-45.120503652039325
1739209622.2047122;-45.120503652039325
1739209622.2047176;-38.13080360867914
1739209622.2047231;-45.120503652039325
1739209622.2047284;-45.120503652039325
1739209622.2047338;-45.120503652039325
1739209622.2047393;-38.13080360867914
1739209622.2047448;-33.981070128970906
