CAN Message; 0x1bb:000065bcddb97c2c
Timestamp;Amplitude
1739209682.3545523;-38.13080360867914
1739209682.3545544;-32.816014438256545
1739209682.3545563;-38.13080360867914
1739209682.3545582;-45.120503652039325
1739209682.3545604;-38.13080360867914
1739209682.3545623;-38.13080360867914
1739209682.3545642;-45.120503652039325
1739209682.354566;-45.120503652039325
1739209682.3545682;-38.13080360867914
1739209682.3545702;-38.13080360867914
1739209682.354572;-38.13080360867914
1739209682.3545742;-45.120503652039325
1739209682.354576;-38.13080360867914
1739209682.354578;-38.13080360867914
1739209682.35458;-33.981070128970906
1739209682.354582;-45.120503652039325
1739209682.354584;-38.13080360867914
1739209682.3565876;-45.120503652039325
1739209682.3565924;-45.120503652039325
1739209682.3565972;-45.120503652039325
1739209682.3566017;-38.13080360867914
1739209682.3566065;-38.13080360867914
1739209682.356611;-33.981070128970906
1739209682.3566158;-38.13080360867914
1739209682.3566206;-38.13080360867914
1739209682.356625;-38.13080360867914
1739209682.3566298;-31.141103565318915
1739209682.3566344;-35.57807855764607
1739209682.3566391;-38.13080360867914
1739209682.356644;-38.13080360867914
1739209682.3566484;-38.13080360867914
1739209682.3566532;-45.120503652039325
1739209682.3566577;-45.120503652039325
1739209682.3566625;-45.120503652039325
1739209682.3566673;-32.81601443825658
1739209682.3566718;-38.13080360867914
1739209682.3566766;-38.13080360867914
1739209682.356681;-45.120503652039325
1739209682.3566859;-38.13080360867914
1739209682.3566904;-38.13080360867914
1739209682.3566952;-45.120503652039325
1739209682.3567;-45.120503652039325
1739209682.3567045;-27.267205301931607
1739209682.3567092;-32.816014438256545
1739209682.3567138;-45.120503652039325
1739209682.3567185;-45.120503652039325
1739209682.3567233;-38.13080360867914
1739209682.3567278;-38.13080360867914
1739209682.3567326;-45.120503652039325
1739209682.3567371;-38.13080360867914
1739209682.356742;-38.13080360867914
1739209682.3567467;-45.120503652039325
1739209682.3567512;-38.13080360867914
1739209682.356756;-32.816014438256545
1739209682.3567605;-38.13080360867914
1739209682.3567653;-45.120503652039325
1739209682.35677;-45.120503652039325
1739209682.3567746;-38.13080360867914
1739209682.3567793;-45.120503652039325
1739209682.3567839;-38.13080360867914
1739209682.3567886;-38.13080360867914
1739209682.3567932;-38.13080360867914
1739209682.356798;-38.13080360867914
1739209682.3568027;-38.13080360867914
1739209682.3568072;-38.13080360867914
1739209682.356812;-45.120503652039325
1739209682.3568165;-28.58837851428586
1739209682.3568213;-32.816014438256545
1739209682.356826;-45.120503652039325
1739209682.3568306;-45.120503652039325
1739209682.3568354;-33.981070128970906
1739209682.35684;-38.13080360867914
1739209682.3568447;-45.120503652039325
1739209682.3568494;-31.141103565318893
1739209682.356854;-38.13080360867914
1739209682.3568587;-38.13080360867914
1739209682.3568633;-28.58837851428586
1739209682.356868;-30.49652367304973
1739209682.3568728;-45.120503652039325
1739209682.3568773;-45.120503652039325
1739209682.356882;-38.13080360867914
1739209682.3568866;-38.13080360867914
1739209682.3568914;-32.816014438256545
1739209682.356896;-30.49652367304973
1739209682.3569007;-45.120503652039325
1739209682.3569055;-38.13080360867914
1739209682.35691;-35.57807855764607
1739209682.3569148;-45.120503652039325
1739209682.3569193;-45.120503652039325
1739209682.356924;-45.120503652039325
1739209682.3569288;-45.120503652039325
1739209682.3569334;-45.120503652039325
1739209682.3569381;-45.120503652039325
1739209682.3569427;-45.120503652039325
1739209682.3569474;-38.13080360867914
1739209682.3569522;-38.13080360867914
1739209682.3569567;-45.120503652039325
1739209682.3569615;-45.120503652039325
1739209682.356966;-38.13080360867914
1739209682.3569708;-38.13080360867914
1739209682.3569756;-38.13080360867914
1739209682.35698;-45.120503652039325
1739209682.3569849;-38.13080360867914
1739209682.3569894;-38.13080360867914
1739209682.3569942;-45.120503652039325
1739209682.3569987;-45.120503652039325
1739209682.3570035;-38.13080360867914
1739209682.3570082;-32.816014438256545
1739209682.3570127;-38.13080360867914
1739209682.3570175;-45.120503652039325
1739209682.357022;-31.141103565318915
1739209682.3570268;-32.816014438256545
1739209682.3570316;-45.120503652039325
1739209682.357036;-45.120503652039325
1739209682.357041;-45.120503652039325
1739209682.3570454;-45.120503652039325
1739209682.3570502;-38.13080360867914
1739209682.357055;-45.120503652039325
1739209682.3570595;-38.13080360867914
1739209682.3570642;-33.981070128970906
1739209682.3570688;-38.13080360867914
1739209682.3570735;-45.120503652039325
1739209682.357078;-33.981070128970906
1739209682.3570828;-32.816014438256545
1739209682.3570876;-45.120503652039325
1739209682.3570921;-45.120503652039325
1739209682.357097;-38.13080360867914
1739209682.3571014;-38.13080360867914
1739209682.3571062;-45.120503652039325
1739209682.357111;-45.120503652039325
1739209682.3571155;-38.13080360867914
1739209682.3571203;-38.13080360867914
1739209682.3571248;-45.120503652039325
1739209682.3571296;-45.120503652039325
1739209682.3571343;-45.120503652039325
1739209682.3571389;-33.981070128970906
1739209682.3571436;-33.981070128970906
1739209682.3571482;-38.13080360867914
1739209682.357153;-38.13080360867914
1739209682.3571577;-35.57807855764607
1739209682.3571622;-38.13080360867914
1739209682.357167;-45.120503652039325
1739209682.3571715;-45.120503652039325
1739209682.3571763;-45.120503652039325
1739209682.3571808;-45.120503652039325
1739209682.3571856;-45.120503652039325
1739209682.3571904;-45.120503652039325
1739209682.357195;-45.120503652039325
1739209682.3571997;-45.120503652039325
1739209682.3572042;-45.120503652039325
1739209682.357209;-45.120503652039325
1739209682.3572137;-38.13080360867914
1739209682.3572183;-38.13080360867914
1739209682.357223;-45.120503652039325
1739209682.3572276;-45.120503652039325
1739209682.3572323;-38.13080360867914
1739209682.357237;-33.981070128970906
1739209682.3572416;-38.13080360867914
1739209682.3572464;-38.13080360867914
1739209682.357251;-45.120503652039325
1739209682.3572557;-38.13080360867914
1739209682.3572605;-38.13080360867914
1739209682.357265;-38.13080360867914
1739209682.3572698;-38.13080360867914
1739209682.3572743;-33.981070128970906
1739209682.357279;-45.120503652039325
1739209682.3572836;-38.13080360867914
1739209682.3572884;-32.816014438256545
1739209682.3572931;-33.981070128970906
1739209682.3572977;-32.816014438256545
1739209682.3573024;-38.13080360867914
1739209682.357307;-38.13080360867914
1739209682.3573117;-33.981070128970906
1739209682.3573165;-38.13080360867914
1739209682.357321;-38.13080360867914
1739209682.3573258;-45.120503652039325
1739209682.3573303;-45.120503652039325
1739209682.357335;-38.13080360867914
1739209682.3573399;-38.13080360867914
1739209682.3573444;-45.120503652039325
1739209682.3573492;-33.981070128970906
1739209682.3573537;-38.13080360867914
1739209682.3573585;-45.120503652039325
1739209682.3573632;-45.120503652039325
1739209682.3573678;-33.981070128970906
1739209682.3573725;-32.816014438256545
1739209682.357377;-45.120503652039325
1739209682.3573818;-38.13080360867914
1739209682.3573864;-38.13080360867914
1739209682.357391;-38.13080360867914
1739209682.357396;-38.13080360867914
1739209682.3574004;-45.120503652039325
1739209682.3574052;-33.981070128970906
1739209682.3574097;-35.57807855764607
1739209682.3574145;-38.13080360867914
1739209682.3574193;-45.120503652039325
1739209682.3574238;-45.120503652039325
1739209682.3574286;-45.120503652039325
1739209682.357433;-45.120503652039325
1739209682.3574378;-45.120503652039325
1739209682.3574426;-33.981070128970906
1739209682.3574471;-45.120503652039325
1739209682.357452;-45.120503652039325
1739209682.3574564;-45.120503652039325
1739209682.3574612;-38.13080360867914
1739209682.357466;-45.120503652039325
1739209682.3574705;-45.120503652039325
1739209682.3574753;-38.13080360867914
1739209682.3574798;-38.13080360867914
1739209682.3574846;-45.120503652039325
1739209682.357489;-38.13080360867914
1739209682.3574939;-33.981070128970906
1739209682.3574986;-32.816014438256545
1739209682.3575032;-45.120503652039325
1739209682.357508;-38.13080360867914
1739209682.3575125;-35.57807855764607
1739209682.3575172;-45.120503652039325
1739209682.357522;-45.120503652039325
1739209682.3575265;-38.13080360867914
1739209682.3575313;-35.57807855764607
1739209682.3575358;-31.141103565318915
1739209682.3575406;-45.120503652039325
1739209682.3575454;-45.120503652039325
1739209682.35755;-45.120503652039325
1739209682.3575547;-33.981070128970906
1739209682.3575592;-35.57807855764607
1739209682.357564;-38.13080360867914
1739209682.3575687;-45.120503652039325
1739209682.3575733;-38.13080360867914
1739209682.357578;-45.120503652039325
1739209682.3575826;-35.57807855764607
1739209682.3575873;-45.120503652039325
1739209682.3575919;-45.120503652039325
1739209682.3575966;-30.49652367304973
1739209682.3576014;-38.13080360867914
1739209682.357606;-45.120503652039325
1739209682.3576107;-35.57807855764607
1739209682.3576152;-38.13080360867914
1739209682.35762;-38.13080360867914
1739209682.3576248;-38.13080360867914
1739209682.3576293;-38.13080360867914
1739209682.357634;-35.57807855764607
1739209682.3576386;-45.120503652039325
1739209682.3576434;-45.120503652039325
1739209682.3576481;-33.981070128970906
1739209682.3576527;-45.120503652039325
1739209682.3576574;-45.120503652039325
1739209682.357662;-45.120503652039325
1739209682.3576667;-38.13080360867914
1739209682.3576715;-38.13080360867914
1739209682.357676;-45.120503652039325
1739209682.3576808;-38.13080360867914
1739209682.3576853;-38.13080360867914
1739209682.35769;-38.13080360867914
1739209682.3576946;-35.57807855764607
1739209682.3576994;-38.13080360867914
1739209682.3577042;-45.120503652039325
1739209682.3577087;-45.120503652039325
1739209682.3577135;-38.13080360867914
1739209682.357718;-45.120503652039325
1739209682.3577228;-28.58837851428586
1739209682.3577275;-33.981070128970906
1739209682.357732;-45.120503652039325
1739209682.3577368;-32.816014438256545
1739209682.3577414;-35.57807855764607
1739209682.3577461;-45.120503652039325
1739209682.357751;-38.13080360867914
1739209682.3577554;-32.816014438256545
1739209682.3577602;-38.13080360867914
1739209682.3577647;-45.120503652039325
1739209682.3577695;-35.57807855764607
1739209682.3577743;-38.13080360867914
1739209682.3577788;-45.120503652039325
1739209682.3577836;-45.120503652039325
1739209682.357788;-38.13080360867914
1739209682.3577929;-45.120503652039325
1739209682.3577974;-32.816014438256545
1739209682.3578022;-30.49652367304973
1739209682.357807;-45.120503652039325
1739209682.3578115;-45.120503652039325
1739209682.3578162;-35.57807855764607
1739209682.3578207;-38.13080360867914
1739209682.3578255;-38.13080360867914
1739209682.3578303;-35.57807855764607
1739209682.3578348;-38.13080360867914
1739209682.3578396;-45.120503652039325
1739209682.357844;-38.13080360867914
1739209682.357849;-32.816014438256545
1739209682.3578537;-45.120503652039325
1739209682.3578582;-45.120503652039325
1739209682.357863;-45.120503652039325
1739209682.3578675;-45.120503652039325
1739209682.3578722;-45.120503652039325
1739209682.357877;-35.57807855764607
1739209682.3578815;-38.13080360867914
1739209682.3578863;-38.13080360867914
1739209682.3578908;-45.120503652039325
1739209682.3578956;-45.120503652039325
1739209682.3579001;-38.13080360867914
1739209682.357905;-38.13080360867914
1739209682.3579097;-38.13080360867914
1739209682.3579142;-45.120503652039325
1739209682.357919;-38.13080360867914
1739209682.3579235;-38.13080360867914
1739209682.3579283;-38.13080360867914
1739209682.357933;-38.13080360867914
1739209682.3579376;-45.120503652039325
1739209682.3579423;-38.13080360867914
1739209682.3579469;-45.120503652039325
1739209682.3579516;-45.120503652039325
1739209682.3579564;-33.981070128970906
1739209682.357961;-38.13080360867914
1739209682.3579657;-45.120503652039325
1739209682.3579702;-45.120503652039325
1739209682.357975;-35.57807855764607
1739209682.3579798;-35.57807855764607
1739209682.3579843;-38.13080360867914
1739209682.357989;-38.13080360867914
1739209682.3579936;-38.13080360867914
1739209682.3579984;-38.13080360867914
1739209682.358003;-38.13080360867914
1739209682.3580077;-45.120503652039325
1739209682.3580124;-33.981070128970906
1739209682.358017;-45.120503652039325
1739209682.3580217;-45.120503652039325
1739209682.3580263;-45.120503652039325
1739209682.358031;-45.120503652039325
1739209682.3580358;-45.120503652039325
1739209682.3580403;-38.13080360867914
1739209682.358045;-45.120503652039325
1739209682.3580496;-38.13080360867914
1739209682.3580544;-35.57807855764607
1739209682.3580592;-38.13080360867914
1739209682.3580637;-45.120503652039325
1739209682.3580685;-38.13080360867914
1739209682.358073;-32.816014438256545
1739209682.3580778;-33.981070128970906
1739209682.3580825;-45.120503652039325
1739209682.358087;-38.13080360867914
1739209682.3580918;-38.13080360867914
1739209682.3580964;-38.13080360867914
1739209682.3581011;-45.120503652039325
1739209682.3581057;-38.13080360867914
1739209682.3581104;-35.57807855764607
1739209682.3581152;-38.13080360867914
1739209682.3581197;-45.120503652039325
1739209682.3581245;-45.120503652039325
1739209682.358129;-45.120503652039325
1739209682.3581338;-38.13080360867914
1739209682.3581386;-45.120503652039325
1739209682.358143;-45.120503652039325
1739209682.3581479;-38.13080360867914
1739209682.3581524;-38.13080360867914
1739209682.3581572;-45.120503652039325
1739209682.358162;-38.13080360867914
1739209682.3581665;-35.57807855764607
1739209682.3581712;-45.120503652039325
1739209682.3581758;-45.120503652039325
1739209682.3581805;-38.13080360867914
1739209682.3581853;-35.57807855764607
1739209682.3581898;-38.13080360867914
1739209682.3581946;-38.13080360867914
1739209682.3581991;-33.981070128970906
1739209682.358204;-38.13080360867914
1739209682.3582084;-38.13080360867914
1739209682.3582132;-45.120503652039325
1739209682.358218;-33.981070128970906
1739209682.3582225;-45.120503652039325
1739209682.3582273;-38.13080360867914
1739209682.3582318;-45.120503652039325
1739209682.3582366;-38.13080360867914
1739209682.3582413;-35.57807855764607
1739209682.3582458;-38.13080360867914
1739209682.3582506;-38.13080360867914
1739209682.3582551;-31.141103565318915
1739209682.35826;-35.57807855764607
1739209682.3582647;-45.120503652039325
1739209682.3582692;-38.13080360867914
1739209682.358274;-38.13080360867914
1739209682.3582785;-38.13080360867914
1739209682.3582833;-38.13080360867914
1739209682.358288;-45.120503652039325
1739209682.3582926;-38.13080360867914
1739209682.3582973;-45.120503652039325
1739209682.3583019;-38.13080360867914
1739209682.3583066;-35.57807855764607
1739209682.3583112;-38.13080360867914
1739209682.358316;-45.120503652039325
1739209682.3583207;-38.13080360867914
1739209682.3583252;-38.13080360867914
1739209682.35833;-38.13080360867914
1739209682.3583345;-38.13080360867914
1739209682.3583393;-33.981070128970906
1739209682.358344;-45.120503652039325
1739209682.3583486;-38.13080360867914
1739209682.3583534;-38.13080360867914
1739209682.358358;-38.13080360867914
1739209682.3583627;-45.120503652039325
1739209682.3583674;-31.141103565318915
1739209682.358372;-38.13080360867914
1739209682.3583767;-38.13080360867914
1739209682.3583813;-45.120503652039325
1739209682.358386;-45.120503652039325
1739209682.3583908;-45.120503652039325
1739209682.3583953;-45.120503652039325
1739209682.3584;-38.13080360867914
1739209682.3584046;-35.57807855764607
1739209682.3584094;-38.13080360867914
1739209682.358414;-35.57807855764607
1739209682.3584187;-35.57807855764607
1739209682.3584235;-45.120503652039325
1739209682.358428;-38.13080360867914
1739209682.3584328;-38.13080360867914
1739209682.3584373;-45.120503652039325
1739209682.358442;-27.267205301931607
1739209682.3584468;-32.816014438256545
1739209682.3584514;-38.13080360867914
1739209682.3584561;-45.120503652039325
1739209682.3584607;-33.981070128970906
1739209682.3584654;-35.57807855764607
1739209682.3584702;-38.13080360867914
1739209682.3584747;-45.120503652039325
1739209682.3584795;-38.13080360867914
1739209682.358484;-38.13080360867914
1739209682.3584888;-38.13080360867914
1739209682.3584936;-45.120503652039325
1739209682.358498;-45.120503652039325
1739209682.3585029;-45.120503652039325
1739209682.3585074;-45.120503652039325
1739209682.3585122;-45.120503652039325
1739209682.3585167;-31.141103565318915
1739209682.3585215;-32.816014438256545
1739209682.3585262;-38.13080360867914
1739209682.3585308;-45.120503652039325
1739209682.3585355;-33.981070128970906
1739209682.35854;-38.13080360867914
1739209682.3585448;-45.120503652039325
1739209682.3585496;-45.120503652039325
1739209682.3585541;-45.120503652039325
1739209682.358559;-38.13080360867914
1739209682.3585634;-38.13080360867914
1739209682.3585682;-45.120503652039325
1739209682.358573;-38.13080360867914
1739209682.3585775;-38.13080360867914
1739209682.3585823;-45.120503652039325
1739209682.3585868;-45.120503652039325
1739209682.3585916;-45.120503652039325
1739209682.3585963;-45.120503652039325
1739209682.3586009;-45.120503652039325
1739209682.3586056;-45.120503652039325
1739209682.3586102;-45.120503652039325
1739209682.358615;-45.120503652039325
1739209682.3586195;-38.13080360867914
1739209682.3586242;-45.120503652039325
1739209682.358629;-32.816014438256545
1739209682.3586335;-27.8777449560314
1739209682.3586383;-45.120503652039325
1739209682.3586428;-45.120503652039325
1739209682.3586476;-38.13080360867914
1739209682.3586524;-38.13080360867914
1739209682.358657;-45.120503652039325
1739209682.3586617;-31.141103565318893
1739209682.3586662;-38.13080360867914
1739209682.358671;-45.120503652039325
1739209682.3586757;-35.57807855764607
1739209682.3586802;-45.120503652039325
1739209682.358685;-45.120503652039325
1739209682.3586895;-38.13080360867914
1739209682.3586943;-35.57807855764607
1739209682.358699;-38.13080360867914
1739209682.3587036;-35.57807855764607
1739209682.3587084;-35.57807855764607
1739209682.358713;-45.120503652039325
1739209682.3587177;-38.13080360867914
1739209682.3587222;-45.120503652039325
1739209682.358727;-45.120503652039325
1739209682.3587317;-45.120503652039325
1739209682.3587363;-45.120503652039325
1739209682.358741;-45.120503652039325
1739209682.3587456;-45.120503652039325
1739209682.3587503;-38.13080360867914
1739209682.358755;-45.120503652039325
1739209682.3587596;-45.120503652039325
1739209682.3587644;-33.981070128970906
1739209682.358769;-45.120503652039325
1739209682.3587737;-45.120503652039325
1739209682.3587785;-45.120503652039325
1739209682.358783;-45.120503652039325
1739209682.3587878;-38.13080360867914
1739209682.3587923;-45.120503652039325
1739209682.358797;-45.120503652039325
1739209682.3588018;-38.13080360867914
1739209682.3588064;-38.13080360867914
1739209682.3588111;-45.120503652039325
1739209682.3588157;-38.13080360867914
1739209682.3588204;-31.141103565318893
1739209682.358825;-38.13080360867914
1739209682.3588297;-38.13080360867914
1739209682.3588345;-33.981070128970906
1739209682.358839;-45.120503652039325
1739209682.3588438;-45.120503652039325
1739209682.3588483;-38.13080360867914
1739209682.358853;-45.120503652039325
1739209682.3588579;-45.120503652039325
1739209682.3588624;-38.13080360867914
1739209682.3588672;-38.13080360867914
1739209682.3588717;-38.13080360867914
1739209682.3588765;-35.57807855764607
1739209682.3588812;-38.13080360867914
1739209682.3588858;-35.57807855764607
1739209682.3588905;-38.13080360867914
1739209682.358895;-35.57807855764607
1739209682.3588998;-45.120503652039325
1739209682.3589046;-38.13080360867914
1739209682.3589091;-35.57807855764607
1739209682.358914;-45.120503652039325
1739209682.3589184;-45.120503652039325
1739209682.3589232;-45.120503652039325
1739209682.3589277;-45.120503652039325
1739209682.3589325;-38.13080360867914
1739209682.3589373;-38.13080360867914
1739209682.3589418;-38.13080360867914
1739209682.3589466;-45.120503652039325
1739209682.358951;-35.57807855764607
1739209682.3589559;-45.120503652039325
1739209682.3589606;-38.13080360867914
1739209682.3589652;-45.120503652039325
1739209682.35897;-45.120503652039325
1739209682.3589745;-33.981070128970906
1739209682.3589792;-38.13080360867914
1739209682.358984;-38.13080360867914
1739209682.3589885;-45.120503652039325
1739209682.3589933;-38.13080360867914
1739209682.3589978;-35.57807855764607
1739209682.3590026;-45.120503652039325
1739209682.3590074;-45.120503652039325
1739209682.359012;-38.13080360867914
1739209682.3590167;-33.981070128970906
1739209682.3590212;-38.13080360867914
1739209682.359026;-38.13080360867914
1739209682.3590305;-38.13080360867914
1739209682.3590353;-45.120503652039325
1739209682.35904;-45.120503652039325
1739209682.3590446;-45.120503652039325
1739209682.3590493;-33.981070128970906
1739209682.3590539;-45.120503652039325
1739209682.3590586;-45.120503652039325
1739209682.3590634;-31.141103565318915
1739209682.359068;-31.141103565318915
1739209682.3590727;-35.57807855764607
1739209682.3590772;-38.13080360867914
1739209682.359082;-45.120503652039325
1739209682.3590868;-45.120503652039325
1739209682.3590913;-45.120503652039325
1739209682.359096;-45.120503652039325
1739209682.3591006;-45.120503652039325
1739209682.3591053;-38.13080360867914
1739209682.35911;-45.120503652039325
1739209682.3591146;-45.120503652039325
1739209682.3591194;-38.13080360867914
1739209682.359124;-38.13080360867914
1739209682.3591287;-38.13080360867914
1739209682.3591332;-38.13080360867914
1739209682.359138;-33.981070128970906
1739209682.3591428;-38.13080360867914
1739209682.3591473;-45.120503652039325
1739209682.359152;-45.120503652039325
1739209682.3591566;-45.120503652039325
1739209682.3591614;-38.13080360867914
1739209682.3591661;-38.13080360867914
1739209682.3591707;-38.13080360867914
1739209682.3591754;-45.120503652039325
1739209682.35918;-38.13080360867914
1739209682.3591847;-35.57807855764607
1739209682.3591895;-45.120503652039325
1739209682.359194;-45.120503652039325
1739209682.3591988;-27.267205301931607
1739209682.3592033;-35.57807855764607
1739209682.359208;-38.13080360867914
1739209682.3592129;-45.120503652039325
1739209682.3592174;-33.981070128970906
1739209682.3592222;-45.120503652039325
1739209682.3592267;-38.13080360867914
1739209682.3592315;-45.120503652039325
1739209682.359236;-29.438486411369347
1739209682.3592408;-45.120503652039325
1739209682.3592455;-45.120503652039325
1739209682.35925;-45.120503652039325
1739209682.3592548;-38.13080360867914
1739209682.3592594;-38.13080360867914
1739209682.3592641;-45.120503652039325
1739209682.359269;-45.120503652039325
1739209682.3592734;-28.992665084841942
1739209682.3592782;-38.13080360867914
1739209682.3592827;-45.120503652039325
1739209682.3592875;-45.120503652039325
1739209682.3592923;-38.13080360867914
1739209682.3592968;-45.120503652039325
1739209682.3593016;-38.13080360867914
1739209682.359306;-32.816014438256545
1739209682.3593109;-38.13080360867914
1739209682.3593156;-45.120503652039325
1739209682.3593202;-38.13080360867914
1739209682.359325;-32.816014438256545
1739209682.3593295;-38.13080360867914
1739209682.3593342;-45.120503652039325
1739209682.3593388;-38.13080360867914
1739209682.3593435;-35.57807855764607
1739209682.3593483;-38.13080360867914
1739209682.3593528;-38.13080360867914
1739209682.3593576;-38.13080360867914
1739209682.3593621;-38.13080360867914
1739209682.359367;-38.13080360867914
1739209682.3623505;-45.120503652039325
1739209682.3623555;-38.13080360867914
1739209682.3623605;-45.120503652039325
1739209682.3623655;-38.13080360867914
1739209682.3623707;-45.120503652039325
1739209682.3623757;-38.13080360867914
1739209682.3623807;-38.13080360867914
1739209682.3623857;-38.13080360867914
1739209682.3623908;-45.120503652039325
1739209682.3623958;-38.13080360867914
1739209682.3624008;-32.816014438256545
1739209682.3624058;-38.13080360867914
1739209682.362411;-45.120503652039325
1739209682.362416;-38.13080360867914
1739209682.362421;-38.13080360867914
1739209682.362426;-33.981070128970906
1739209682.362431;-38.13080360867914
1739209682.362436;-38.13080360867914
1739209682.362441;-33.981070128970906
1739209682.362446;-38.13080360867914
1739209682.362451;-45.120503652039325
1739209682.3624563;-38.13080360867914
1739209682.3624613;-38.13080360867914
1739209682.3624663;-38.13080360867914
1739209682.3624713;-38.13080360867914
1739209682.3624763;-38.13080360867914
1739209682.3624814;-38.13080360867914
1739209682.3624864;-45.120503652039325
1739209682.3624914;-45.120503652039325
1739209682.3624966;-38.13080360867914
1739209682.3625016;-32.816014438256545
1739209682.3625066;-38.13080360867914
1739209682.3625116;-45.120503652039325
1739209682.3625166;-38.13080360867914
1739209682.3625216;-32.816014438256545
1739209682.3625267;-38.13080360867914
1739209682.3625317;-45.120503652039325
1739209682.3625367;-45.120503652039325
1739209682.362542;-38.13080360867914
1739209682.362547;-38.13080360867914
1739209682.362552;-38.13080360867914
1739209682.362557;-45.120503652039325
1739209682.362562;-38.13080360867914
1739209682.362567;-33.981070128970906
1739209682.362572;-35.57807855764607
1739209682.362577;-38.13080360867914
1739209682.3625822;-35.57807855764607
1739209682.3625872;-28.992665084841942
1739209682.3625922;-45.120503652039325
1739209682.3625972;-38.13080360867914
1739209682.3626022;-35.57807855764607
1739209682.3626072;-38.13080360867914
1739209682.3626122;-45.120503652039325
1739209682.3626173;-38.13080360867914
1739209682.3626223;-38.13080360867914
1739209682.3626275;-29.438486411369347
1739209682.3626325;-45.120503652039325
1739209682.3626375;-45.120503652039325
1739209682.3626425;-38.13080360867914
1739209682.3626475;-38.13080360867914
1739209682.3626525;-45.120503652039325
1739209682.3626575;-38.13080360867914
1739209682.3626626;-35.57807855764607
1739209682.3626676;-33.981070128970906
1739209682.3626728;-45.120503652039325
1739209682.3626778;-38.13080360867914
1739209682.3626828;-32.816014438256545
1739209682.3626878;-38.13080360867914
1739209682.3626928;-35.57807855764607
1739209682.3626978;-38.13080360867914
1739209682.3627028;-38.13080360867914
1739209682.3627079;-38.13080360867914
1739209682.362713;-45.120503652039325
1739209682.362718;-38.13080360867914
1739209682.362723;-35.57807855764607
1739209682.362728;-35.57807855764607
1739209682.3627331;-45.120503652039325
1739209682.3627381;-45.120503652039325
1739209682.3627431;-45.120503652039325
1739209682.3627481;-38.13080360867914
1739209682.3627532;-45.120503652039325
1739209682.3627584;-45.120503652039325
1739209682.3627634;-38.13080360867914
1739209682.3627684;-38.13080360867914
1739209682.3627734;-45.120503652039325
1739209682.3627784;-38.13080360867914
1739209682.3627834;-45.120503652039325
1739209682.3627884;-28.992665084841942
1739209682.3627934;-33.981070128970906
1739209682.3627987;-38.13080360867914
1739209682.3628037;-35.57807855764607
1739209682.3628087;-38.13080360867914
1739209682.3628137;-38.13080360867914
1739209682.3628187;-45.120503652039325
1739209682.3628237;-38.13080360867914
1739209682.3628287;-33.981070128970956
1739209682.3628337;-38.13080360867914
1739209682.3628387;-38.13080360867914
1739209682.362844;-45.120503652039325
1739209682.362849;-45.120503652039325
1739209682.362854;-38.13080360867914
1739209682.362859;-35.57807855764607
1739209682.362864;-38.13080360867914
1739209682.362869;-28.58837851428586
1739209682.362874;-29.438486411369333
1739209682.362879;-45.120503652039325
1739209682.3628843;-38.13080360867914
1739209682.3628893;-35.57807855764607
1739209682.3628943;-38.13080360867914
1739209682.3628993;-45.120503652039325
1739209682.3629043;-45.120503652039325
1739209682.3629093;-45.120503652039325
1739209682.3629143;-38.13080360867914
1739209682.3629193;-38.13080360867914
1739209682.3629243;-45.120503652039325
1739209682.3629296;-38.13080360867914
1739209682.3629346;-33.981070128970906
1739209682.3629396;-38.13080360867914
1739209682.3629446;-45.120503652039325
1739209682.3629496;-31.141103565318893
1739209682.3629546;-29.438486411369333
1739209682.3629596;-45.120503652039325
1739209682.3629646;-45.120503652039325
1739209682.3629699;-38.13080360867914
1739209682.362975;-38.13080360867914
1739209682.36298;-45.120503652039325
1739209682.362985;-45.120503652039325
1739209682.36299;-45.120503652039325
1739209682.362995;-38.13080360867914
1739209682.363;-38.13080360867914
1739209682.363005;-45.120503652039325
1739209682.36301;-35.57807855764607
1739209682.3630152;-35.57807855764607
1739209682.3630202;-38.13080360867914
1739209682.3630252;-38.13080360867914
1739209682.3630302;-38.13080360867914
1739209682.3630352;-45.120503652039325
1739209682.3630402;-45.120503652039325
1739209682.3630452;-45.120503652039325
1739209682.3630502;-38.13080360867914
1739209682.3630555;-45.120503652039325
1739209682.3630605;-38.13080360867914
1739209682.3630655;-45.120503652039325
1739209682.3630705;-35.57807855764607
1739209682.3630755;-31.141103565318893
1739209682.3630805;-45.120503652039325
1739209682.3630855;-45.120503652039325
1739209682.3630905;-38.13080360867914
1739209682.3630955;-38.13080360867914
1739209682.3631008;-45.120503652039325
1739209682.3631058;-45.120503652039325
1739209682.3631108;-45.120503652039325
1739209682.3631158;-45.120503652039325
1739209682.3631208;-35.57807855764607
1739209682.3631258;-35.57807855764607
1739209682.3631308;-38.13080360867914
1739209682.3631358;-33.981070128970906
1739209682.363141;-38.13080360867914
1739209682.363146;-45.120503652039325
1739209682.363151;-38.13080360867914
1739209682.363156;-35.57807855764607
1739209682.363161;-38.13080360867914
1739209682.363166;-38.13080360867914
1739209682.363171;-38.13080360867914
1739209682.363176;-38.13080360867914
1739209682.363181;-38.13080360867914
1739209682.3631864;-32.816014438256545
1739209682.3631914;-45.120503652039325
1739209682.3631964;-45.120503652039325
1739209682.3632014;-33.981070128970906
1739209682.3632064;-38.13080360867914
1739209682.3632114;-38.13080360867914
1739209682.3632164;-38.13080360867914
