CAN Message; 0x1d3:0000fb20bff56d9a
1739209768.025851;-45.120503652039325
1739209768.025854;-30.49652367304976
1739209768.0258574;-45.120503652039325
1739209768.0258608;-45.120503652039325
1739209768.025864;-38.13080360867914
1739209768.0258672;-38.13080360867914
1739209768.0258703;-38.13080360867914
1739209768.0258737;-38.13080360867914
1739209768.025877;-45.120503652039325
1739209768.02588;-31.141103565318915
1739209768.0258834;-38.13080360867914
1739209768.0258865;-45.120503652039325
1739209768.0258899;-45.120503652039325
1739209768.025893;-45.120503652039325
1739209768.0258963;-45.120503652039325
1739209768.0258996;-45.120503652039325
1739209768.0259027;-38.13080360867914
1739209768.025906;-38.13080360867914
1739209768.0259092;-45.120503652039325
1739209768.0259125;-45.120503652039325
1739209768.0259156;-38.13080360867914
1739209768.025919;-38.13080360867914
1739209768.0259223;-45.120503652039325
1739209768.0259254;-38.13080360867914
1739209768.0259287;-35.57807855764607
1739209768.0259318;-38.13080360867914
1739209768.0259352;-38.13080360867914
1739209768.0259385;-38.13080360867914
1739209768.0259416;-45.120503652039325
1739209768.025945;-45.120503652039325
1739209768.025948;-45.120503652039325
1739209768.0259514;-45.120503652039325
1739209768.0259545;-45.120503652039325
1739209768.0259578;-30.49652367304973
1739209768.0259612;-29.438486411369333
1739209768.0259643;-45.120503652039325
1739209768.0259676;-45.120503652039325
1739209768.0259707;-38.13080360867914
1739209768.025974;-38.13080360867914
1739209768.0259771;-45.120503652039325
1739209768.0259805;-45.120503652039325
1739209768.0259838;-45.120503652039325
1739209768.025987;-45.120503652039325
1739209768.0259902;-38.13080360867914
1739209768.0259933;-45.120503652039325
1739209768.0259967;-45.120503652039325
1739209768.026;-45.120503652039325
1739209768.0260031;-38.13080360867914
1739209768.0260065;-45.120503652039325
1739209768.0260096;-30.49652367304973
1739209768.026013;-31.141103565318893
1739209768.026016;-45.120503652039325
1739209768.0260193;-45.120503652039325
1739209768.0260227;-38.13080360867914
1739209768.0260258;-38.13080360867914
1739209768.026029;-45.120503652039325
1739209768.0260322;-45.120503652039325
1739209768.0260355;-45.120503652039325
1739209768.0260386;-45.120503652039325
1739209768.026042;-35.57807855764607
1739209768.0260453;-38.13080360867914
1739209768.0260484;-38.13080360867914
1739209768.0260518;-32.816014438256545
1739209768.0260549;-45.120503652039325
1739209768.0260582;-45.120503652039325
1739209768.0260613;-38.13080360867914
1739209768.0260646;-30.49652367304973
1739209768.026068;-38.13080360867914
1739209768.026071;-45.120503652039325
1739209768.0260744;-45.120503652039325
1739209768.0260775;-38.13080360867914
1739209768.0260808;-38.13080360867914
1739209768.0260842;-45.120503652039325
1739209768.0260873;-32.816014438256545
1739209768.0260906;-32.816014438256545
1739209768.0260937;-45.120503652039325
1739209768.026097;-45.120503652039325
1739209768.0261002;-38.13080360867914
1739209768.0261035;-35.57807855764607
1739209768.0261068;-45.120503652039325
1739209768.02611;-45.120503652039325
1739209768.0261133;-33.981070128970906
1739209768.0261164;-45.120503652039325
1739209768.0261197;-45.120503652039325
1739209768.0261228;-45.120503652039325
1739209768.0261261;-45.120503652039325
1739209768.0261295;-38.13080360867914
1739209768.0261326;-33.981070128970906
1739209768.026136;-45.120503652039325
1739209768.026139;-35.57807855764607
1739209768.0261424;-31.141103565318893
1739209768.0261457;-45.120503652039325
1739209768.0261488;-45.120503652039325
1739209768.0261521;-38.13080360867914
1739209768.0261552;-38.13080360867914
1739209768.0261586;-45.120503652039325
1739209768.0261617;-45.120503652039325
1739209768.026165;-45.120503652039325
1739209768.0261683;-45.120503652039325
1739209768.0261714;-38.13080360867914
1739209768.0261748;-35.57807855764607
1739209768.026178;-38.13080360867914
1739209768.0261812;-45.120503652039325
1739209768.0261843;-45.120503652039325
1739209768.0261877;-45.120503652039325
1739209768.026191;-38.13080360867914
1739209768.026194;-35.57807855764607
1739209768.0261974;-45.120503652039325
1739209768.0262005;-45.120503652039325
1739209768.0262039;-45.120503652039325
1739209768.026207;-45.120503652039325
1739209768.0262103;-38.13080360867914
1739209768.0262136;-35.57807855764607
1739209768.0262167;-45.120503652039325
1739209768.02622;-38.13080360867914
1739209768.0262232;-38.13080360867914
1739209768.0262265;-38.13080360867914
1739209768.0262299;-38.13080360867914
1739209768.026233;-38.13080360867914
1739209768.0262363;-35.57807855764607
1739209768.0262394;-38.13080360867914
1739209768.0262427;-45.120503652039325
1739209768.0262458;-38.13080360867914
1739209768.0262492;-38.13080360867914
1739209768.0262525;-35.57807855764607
1739209768.0262556;-38.13080360867914
1739209768.026259;-38.13080360867914
1739209768.026262;-38.13080360867914
1739209768.0262654;-45.120503652039325
1739209768.0262685;-38.13080360867914
1739209768.0262718;-38.13080360867914
1739209768.0262752;-38.13080360867914
1739209768.0262783;-38.13080360867914
1739209768.0262816;-38.13080360867914
1739209768.0262847;-33.981070128970906
1739209768.026288;-45.120503652039325
1739209768.0262914;-45.120503652039325
1739209768.0262945;-45.120503652039325
1739209768.0262978;-45.120503652039325
1739209768.026301;-38.13080360867914
1739209768.0263042;-38.13080360867914
1739209768.0263073;-35.57807855764607
1739209768.0263107;-38.13080360867914
1739209768.026314;-45.120503652039325
1739209768.0263171;-33.981070128970906
1739209768.0263205;-45.120503652039325
1739209768.0263236;-38.13080360867914
1739209768.026327;-38.13080360867914
1739209768.02633;-30.49652367304973
1739209768.0263333;-45.120503652039325
1739209768.0263367;-38.13080360867914
1739209768.0263398;-38.13080360867914
1739209768.026343;-35.57807855764607
1739209768.0263462;-45.120503652039325
1739209768.0263495;-45.120503652039325
1739209768.026353;-35.57807855764607
1739209768.026356;-35.57807855764607
1739209768.0263593;-45.120503652039325
1739209768.0263624;-38.13080360867914
1739209768.0263658;-38.13080360867914
1739209768.0263689;-45.120503652039325
1739209768.0263722;-45.120503652039325
1739209768.0263755;-38.13080360867914
1739209768.0263786;-38.13080360867914
1739209768.026382;-45.120503652039325
1739209768.026385;-45.120503652039325
1739209768.0263884;-45.120503652039325
1739209768.0263915;-45.120503652039325
1739209768.0263948;-38.13080360867914
1739209768.0263982;-38.13080360867914
1739209768.0264013;-38.13080360867914
1739209768.0264046;-31.141103565318915
1739209768.0264077;-45.120503652039325
1739209768.026411;-45.120503652039325
1739209768.0264144;-45.120503652039325
1739209768.0264175;-38.13080360867914
1739209768.0264208;-45.120503652039325
1739209768.026424;-45.120503652039325
1739209768.0264273;-38.13080360867914
1739209768.0264304;-35.57807855764607
1739209768.0264337;-45.120503652039325
1739209768.026437;-45.120503652039325
1739209768.0264401;-38.13080360867914
1739209768.0264435;-38.13080360867914
1739209768.0264466;-38.13080360867914
1739209768.02645;-45.120503652039325
1739209768.026453;-38.13080360867914
1739209768.0264564;-26.991370085610722
1739209768.0264597;-35.57807855764607
1739209768.0264628;-45.120503652039325
1739209768.0264661;-38.13080360867914
1739209768.0264692;-38.13080360867914
1739209768.0264726;-45.120503652039325
1739209768.0264757;-33.981070128970906
1739209768.026479;-35.57807855764607
1739209768.0264823;-38.13080360867914
1739209768.0264854;-38.13080360867914
1739209768.0264888;-38.13080360867914
1739209768.0264919;-38.13080360867914
1739209768.0264952;-38.13080360867914
1739209768.0264986;-45.120503652039325
1739209768.0265017;-38.13080360867914
1739209768.026505;-38.13080360867914
1739209768.026508;-45.120503652039325
1739209768.0265114;-45.120503652039325
1739209768.0265145;-33.981070128970906
1739209768.0265179;-45.120503652039325
1739209768.0265212;-45.120503652039325
1739209768.0265243;-38.13080360867914
1739209768.0265276;-38.13080360867914
1739209768.0265307;-38.13080360867914
1739209768.026534;-30.49652367304973
1739209768.0265372;-35.57807855764607
1739209768.0265405;-45.120503652039325
1739209768.0265439;-38.13080360867914
1739209768.026547;-35.57807855764607
1739209768.0265503;-38.13080360867914
1739209768.0265534;-45.120503652039325
1739209768.0265567;-35.57807855764607
1739209768.02656;-33.981070128970956
1739209768.0265632;-45.120503652039325
1739209768.0265665;-38.13080360867914
1739209768.0265696;-45.120503652039325
1739209768.026573;-45.120503652039325
1739209768.026576;-45.120503652039325
1739209768.0265794;-45.120503652039325
1739209768.0265827;-38.13080360867914
1739209768.0265858;-29.438486411369333
1739209768.0265892;-32.816014438256545
1739209768.0265923;-38.13080360867914
1739209768.0265956;-35.57807855764607
1739209768.0265987;-45.120503652039325
1739209768.026602;-45.120503652039325
1739209768.0266054;-45.120503652039325
1739209768.0266085;-45.120503652039325
1739209768.0266118;-45.120503652039325
1739209768.026615;-45.120503652039325
1739209768.0266182;-45.120503652039325
1739209768.0266213;-45.120503652039325
1739209768.0266247;-35.57807855764607
1739209768.026628;-38.13080360867914
1739209768.026631;-38.13080360867914
1739209768.0266345;-35.57807855764607
1739209768.0266376;-45.120503652039325
1739209768.026641;-45.120503652039325
1739209768.0266442;-35.57807855764607
1739209768.0266473;-35.57807855764607
1739209768.0266507;-45.120503652039325
1739209768.0266538;-38.13080360867914
1739209768.026657;-45.120503652039325
1739209768.0266602;-45.120503652039325
1739209768.0266635;-35.57807855764607
1739209768.0266669;-29.438486411369333
1739209768.02667;-45.120503652039325
1739209768.0266733;-38.13080360867914
1739209768.0266764;-33.981070128970906
1739209768.0266798;-45.120503652039325
1739209768.0266829;-38.13080360867914
1739209768.0266862;-45.120503652039325
1739209768.0266895;-45.120503652039325
1739209768.0266926;-38.13080360867914
1739209768.026696;-38.13080360867914
1739209768.026699;-45.120503652039325
1739209768.0267024;-45.120503652039325
1739209768.0267057;-38.13080360867914
1739209768.0267088;-38.13080360867914
1739209768.0267122;-45.120503652039325
1739209768.0267153;-35.57807855764607
1739209768.0267186;-35.57807855764607
1739209768.0267217;-45.120503652039325
1739209768.026725;-45.120503652039325
1739209768.0267284;-45.120503652039325
1739209768.0267315;-45.120503652039325
1739209768.0267348;-45.120503652039325
1739209768.026738;-45.120503652039325
1739209768.0267413;-45.120503652039325
1739209768.0267444;-45.120503652039325
1739209768.0267477;-38.13080360867914
1739209768.026751;-45.120503652039325
1739209768.0267541;-35.57807855764607
1739209768.0267575;-32.816014438256545
1739209768.0267606;-45.120503652039325
1739209768.026764;-45.120503652039325
1739209768.0267673;-38.13080360867914
1739209768.0267704;-45.120503652039325
1739209768.0267737;-35.57807855764607
1739209768.0267768;-35.57807855764607
1739209768.0267801;-45.120503652039325
1739209768.0267832;-45.120503652039325
1739209768.0267866;-45.120503652039325
1739209768.02679;-45.120503652039325
1739209768.026793;-38.13080360867914
1739209768.0267963;-38.13080360867914
1739209768.0267994;-33.981070128970906
1739209768.0268028;-38.13080360867914
1739209768.0268059;-45.120503652039325
1739209768.0268092;-38.13080360867914
1739209768.0268126;-45.120503652039325
1739209768.0268157;-45.120503652039325
1739209768.026819;-38.13080360867914
1739209768.026822;-38.13080360867914
1739209768.0268254;-38.13080360867914
1739209768.0268288;-45.120503652039325
1739209768.0268319;-45.120503652039325
1739209768.0268352;-38.13080360867914
1739209768.0268383;-35.57807855764607
1739209768.0268416;-45.120503652039325
1739209768.0268447;-45.120503652039325
1739209768.026848;-45.120503652039325
1739209768.0268514;-38.13080360867914
1739209768.0268545;-38.13080360867914
1739209768.0268579;-38.13080360867914
1739209768.026861;-45.120503652039325
1739209768.0268643;-38.13080360867914
1739209768.0268674;-38.13080360867914
1739209768.0268707;-45.120503652039325
1739209768.026874;-38.13080360867914
1739209768.0268772;-31.141103565318915
1739209768.0268805;-35.57807855764607
1739209768.0268836;-45.120503652039325
1739209768.026887;-38.13080360867914
1739209768.02689;-35.57807855764607
1739209768.0268934;-38.13080360867914
1739209768.0268967;-45.120503652039325
1739209768.0268998;-38.13080360867914
1739209768.0269032;-33.981070128970906
1739209768.0269063;-35.57807855764607
1739209768.0269096;-38.13080360867914
1739209768.026913;-45.120503652039325
1739209768.026916;-38.13080360867914
1739209768.0269194;-38.13080360867914
1739209768.0269225;-45.120503652039325
1739209768.0269258;-45.120503652039325
1739209768.026929;-31.141103565318915
1739209768.0269322;-38.13080360867914
1739209768.0269356;-32.816014438256545
1739209768.0269387;-25.077289914212862
1739209768.026942;-38.13080360867914
1739209768.026945;-28.992665084841942
1739209768.0269485;-45.120503652039325
1739209768.0269516;-33.981070128970906
1739209768.026955;-45.120503652039325
1739209768.0269582;-38.13080360867914
1739209768.0269613;-33.981070128970906
1739209768.0269647;-26.991370085610736
1739209768.0269678;-38.13080360867914
1739209768.026971;-30.49652367304973
1739209768.0269744;-26.991370085610736
1739209768.0269775;-30.49652367304973
1739209768.0269809;-45.120503652039325
1739209768.026984;-31.141103565318915
1739209768.0269873;-38.13080360867914
1739209768.0269904;-38.13080360867914
1739209768.0269938;-45.120503652039325
1739209768.026997;-33.981070128970906
1739209768.0270002;-38.13080360867914
1739209768.0270035;-33.981070128970906
1739209768.0270066;-27.267205301931607
1739209768.02701;-45.120503652039325
1739209768.027013;-27.8777449560314
1739209768.0270164;-45.120503652039325
1739209768.0270197;-31.141103565318915
1739209768.0270228;-35.57807855764607
1739209768.0270262;-45.120503652039325
1739209768.0270293;-45.120503652039325
1739209768.0270326;-38.13080360867914
1739209768.0270357;-30.49652367304973
1739209768.027039;-38.13080360867914
1739209768.0270424;-33.981070128970906
1739209768.0270455;-28.588378514285886
1739209768.0270488;-25.826314394896357
1739209768.027052;-24.589719217205094
1739209768.0270553;-26.991370085610736
1739209768.0270586;-38.13080360867914
1739209768.0270617;-38.13080360867914
1739209768.027065;-35.57807855764607
1739209768.0270681;-27.8777449560314
1739209768.0270715;-28.992665084841967
1739209768.0270746;-27.267205301931607
1739209768.027078;-38.13080360867914
1739209768.0270813;-31.141103565318915
1739209768.0270844;-45.120503652039325
1739209768.0270877;-33.981070128970906
1739209768.0270908;-33.981070128970906
1739209768.0270941;-30.49652367304973
1739209768.0270972;-38.13080360867914
1739209768.0271006;-33.981070128970906
1739209768.027104;-33.981070128970906
1739209768.027107;-38.13080360867914
1739209768.0271103;-33.981070128970956
1739209768.0271134;-31.141103565318943
1739209768.0271168;-32.816014438256545
1739209768.02712;-31.141103565318943
1739209768.0271232;-21.021172418726344
1739209768.0271266;-31.141103565318915
1739209768.0271297;-38.13080360867914
1739209768.027133;-38.13080360867914
1739209768.027136;-35.57807855764607
1739209768.0271394;-28.992665084841942
1739209768.0271428;-23.50682362968953
1739209768.0271459;-23.506823629689542
1739209768.0271492;-38.13080360867914
1739209768.0271523;-27.8777449560314
1739209768.0271556;-31.14110356531892
1739209768.0271587;-25.826314394896357
1739209768.027162;-31.141103565318915
1739209768.0271654;-45.120503652039325
1739209768.0271685;-32.816014438256545
1739209768.0271719;-27.267205301931607
1739209768.027175;-31.141103565318915
1739209768.0271783;-35.57807855764607
1739209768.0271816;-32.816014438256545
1739209768.0271847;-31.141103565318915
1739209768.027188;-31.141103565318915
1739209768.0271912;-45.120503652039325
1739209768.0271945;-30.49652367304973
1739209768.0271976;-33.981070128970906
1739209768.027201;-35.57807855764607
1739209768.0272043;-31.141103565318915
1739209768.0272074;-38.13080360867914
1739209768.0272107;-27.267205301931607
1739209768.0272138;-22.448786368009156
1739209768.0272171;-24.438645034577675
1739209768.0272202;-28.992665084841967
1739209768.0272236;-27.877744956031414
1739209768.027227;-29.438486411369333
1739209768.02723;-45.120503652039325
1739209768.0272334;-38.13080360867914
1739209768.0272365;-33.981070128970906
1739209768.0272398;-35.57807855764607
1739209768.0272431;-33.981070128970956
1739209768.0272462;-28.992665084841942
1739209768.0272496;-31.141103565318915
1739209768.0272527;-45.120503652039325
1739209768.027256;-25.62660358559016
1739209768.027259;-45.120503652039325
1739209768.0272624;-32.816014438256545
1739209768.0272658;-30.49652367304973
1739209768.027269;-38.13080360867914
1739209768.0272722;-38.13080360867914
1739209768.0272753;-45.120503652039325
1739209768.0272787;-30.49652367304973
1739209768.0272818;-33.981070128970906
1739209768.027285;-38.13080360867914
1739209768.0272884;-45.120503652039325
1739209768.0272915;-31.141103565318915
1739209768.0272949;-31.141103565318893
1739209768.027298;-45.120503652039325
1739209768.0273013;-45.120503652039325
1739209768.0273044;-38.13080360867914
1739209768.0273077;-45.120503652039325
1739209768.027311;-45.120503652039325
1739209768.0273142;-45.120503652039325
1739209768.0273175;-45.120503652039325
1739209768.0273206;-45.120503652039325
1739209768.027324;-38.13080360867914
1739209768.0273273;-45.120503652039325
1739209768.0273304;-28.58837851428586
1739209768.0273337;-32.816014438256545
1739209768.0273368;-45.120503652039325
1739209768.0273402;-45.120503652039325
1739209768.0273433;-45.120503652039325
1739209768.0273466;-45.120503652039325
1739209768.02735;-45.120503652039325
1739209768.027353;-45.120503652039325
1739209768.0273564;-38.13080360867914
1739209768.0273595;-45.120503652039325
1739209768.0273628;-38.13080360867914
1739209768.027366;-38.13080360867914
1739209768.0273693;-45.120503652039325
1739209768.0273726;-38.13080360867914
1739209768.0273757;-35.57807855764607
1739209768.027379;-45.120503652039325
1739209768.0273821;-28.58837851428586
1739209768.0273855;-31.141103565318893
1739209768.0273888;-45.120503652039325
1739209768.027392;-45.120503652039325
1739209768.0273952;-32.816014438256545
1739209768.0273983;-35.57807855764607
1739209768.0274017;-38.13080360867914
1739209768.0274048;-38.13080360867914
1739209768.0274081;-38.13080360867914
1739209768.0274115;-45.120503652039325
1739209768.0274146;-38.13080360867914
1739209768.027418;-45.120503652039325
1739209768.027421;-45.120503652039325
1739209768.0274243;-45.120503652039325
1739209768.0274274;-38.13080360867914
1739209768.0274308;-45.120503652039325
1739209768.027434;-31.141103565318893
1739209768.0274372;-28.21854285175415
1739209768.0274405;-45.120503652039325
1739209768.0274436;-38.13080360867914
1739209768.027447;-35.57807855764607
1739209768.02745;-45.120503652039325
1739209768.0274534;-38.13080360867914
1739209768.0274568;-35.57807855764607
1739209768.0274599;-45.120503652039325
1739209768.0274632;-45.120503652039325
1739209768.0274663;-45.120503652039325
1739209768.0274696;-38.13080360867914
1739209768.027473;-45.120503652039325
1739209768.027476;-38.13080360867914
1739209768.0274794;-38.13080360867914
1739209768.0274825;-33.981070128970906
1739209768.0274858;-45.120503652039325
1739209768.027489;-45.120503652039325
1739209768.0274923;-38.13080360867914
1739209768.0274956;-35.57807855764607
1739209768.0274987;-45.120503652039325
1739209768.027502;-45.120503652039325
1739209768.0275052;-33.981070128970906
1739209768.0275085;-38.13080360867914
1739209768.0275116;-38.13080360867914
1739209768.027515;-32.816014438256545
1739209768.0275183;-38.13080360867914
1739209768.0275214;-38.13080360867914
1739209768.0275247;-38.13080360867914
1739209768.0275278;-38.13080360867914
1739209768.0275311;-38.13080360867914
1739209768.0275345;-32.816014438256545
1739209768.0275376;-45.120503652039325
1739209768.027541;-38.13080360867914
1739209768.027544;-38.13080360867914
1739209768.0275474;-35.57807855764607
1739209768.0275505;-38.13080360867914
1739209768.0275538;-45.120503652039325
1739209768.0275571;-38.13080360867914
1739209768.0275602;-38.13080360867914
1739209768.0275636;-38.13080360867914
1739209768.0275667;-29.438486411369333
1739209768.02757;-33.981070128970906
1739209768.027573;-35.57807855764607
1739209768.0275764;-45.120503652039325
1739209768.0275798;-45.120503652039325
1739209768.027583;-32.816014438256545
1739209768.0275862;-31.141103565318893
1739209768.0275893;-45.120503652039325
1739209768.0275927;-31.141103565318943
1739209768.027596;-33.981070128970906
1739209768.027599;-31.141103565318915
1739209768.0276024;-38.13080360867914
1739209768.0276055;-45.120503652039325
1739209768.0276089;-45.120503652039325
1739209768.027612;-45.120503652039325
1739209768.0276153;-45.120503652039325
1739209768.0276186;-31.141103565318915
1739209768.0276217;-35.57807855764607
1739209768.027625;-35.57807855764607
1739209768.0276282;-45.120503652039325
1739209768.0276315;-45.120503652039325
1739209768.0276346;-38.13080360867914
1739209768.027638;-38.13080360867914
1739209768.0276413;-45.120503652039325
1739209768.0276444;-45.120503652039325
1739209768.0276477;-38.13080360867914
1739209768.0276508;-33.981070128970906
1739209768.0276542;-38.13080360867914
1739209768.0276575;-45.120503652039325
1739209768.0276606;-45.120503652039325
1739209768.027664;-45.120503652039325
1739209768.027667;-38.13080360867914
1739209768.0276704;-45.120503652039325
1739209768.0276735;-45.120503652039325
1739209768.0276768;-38.13080360867914
1739209768.0276802;-38.13080360867914
1739209768.0276833;-38.13080360867914
1739209768.0276866;-45.120503652039325
1739209768.0276897;-45.120503652039325
1739209768.027693;-45.120503652039325
1739209768.0276961;-35.57807855764607
1739209768.0276995;-45.120503652039325
1739209768.0277028;-38.13080360867914
1739209768.027706;-35.57807855764607
1739209768.0277092;-38.13080360867914
1739209768.0277123;-38.13080360867914
1739209768.0277157;-38.13080360867914
1739209768.0277188;-38.13080360867914
1739209768.0277221;-45.120503652039325
1739209768.0277255;-45.120503652039325
1739209768.0277286;-45.120503652039325
1739209768.027732;-45.120503652039325
1739209768.027735;-45.120503652039325
1739209768.0277383;-45.120503652039325
1739209768.0277417;-38.13080360867914
1739209768.0277448;-38.13080360867914
1739209768.027748;-38.13080360867914
1739209768.0277512;-38.13080360867914
1739209768.0277545;-45.120503652039325
1739209768.0277576;-45.120503652039325
1739209768.027761;-38.13080360867914
1739209768.027764;-35.57807855764607
1739209768.0277674;-38.13080360867914
1739209768.0277705;-35.57807855764607
1739209768.0277739;-35.57807855764607
1739209768.027777;-45.120503652039325
1739209768.0277803;-45.120503652039325
1739209768.0277834;-45.120503652039325
1739209768.0277867;-38.13080360867914
1739209768.0277898;-45.120503652039325
1739209768.027793;-45.120503652039325
1739209768.0277963;-38.13080360867914
1739209768.0277994;-38.13080360867914
1739209768.0278027;-35.57807855764607
1739209768.0278058;-38.13080360867914
1739209768.0278091;-38.13080360867914
1739209768.0278122;-33.981070128970906
1739209768.0278156;-35.57807855764607
1739209768.0278187;-38.13080360867914
1739209768.0278218;-33.981070128970906
1739209768.027825;-38.13080360867914
1739209768.0278282;-45.120503652039325
1739209768.0278316;-45.120503652039325
1739209768.0278347;-38.13080360867914
1739209768.027838;-33.981070128970906
1739209768.027841;-45.120503652039325
1739209768.0278444;-45.120503652039325
1739209768.0278475;-38.13080360867914
1739209768.0278506;-45.120503652039325
1739209768.027854;-35.57807855764607
1739209768.027857;-35.57807855764607
1739209768.0278604;-38.13080360867914
1739209768.0278635;-45.120503652039325
1739209768.0278668;-32.816014438256545
1739209768.02787;-35.57807855764607
1739209768.0278733;-38.13080360867914
1739209768.0278764;-38.13080360867914
1739209768.0278795;-38.13080360867914
1739209768.0278828;-45.120503652039325
1739209768.027886;-45.120503652039325
1739209768.0278893;-45.120503652039325
1739209768.0278924;-45.120503652039325
1739209768.0278957;-45.120503652039325
1739209768.0278988;-45.120503652039325
1739209768.0279021;-38.13080360867914
1739209768.0279052;-45.120503652039325
1739209768.0279083;-38.13080360867914
1739209768.0279117;-38.13080360867914
1739209768.0279148;-45.120503652039325
1739209768.027918;-31.141103565318915
1739209768.0279212;-35.57807855764607
1739209768.0279245;-38.13080360867914
1739209768.0279276;-45.120503652039325
1739209768.027931;-35.57807855764607
1739209768.027934;-32.816014438256545
1739209768.0279372;-45.120503652039325
1739209768.0279405;-45.120503652039325
1739209768.0279436;-38.13080360867914
1739209768.027947;-35.57807855764607
1739209768.02795;-45.120503652039325
1739209768.0279534;-45.120503652039325
1739209768.0279565;-45.120503652039325
1739209768.0279598;-45.120503652039325
1739209768.027963;-38.13080360867914
1739209768.027966;-45.120503652039325
1739209768.0279694;-38.13080360867914
1739209768.0279725;-45.120503652039325
1739209768.0279758;-38.13080360867914
1739209768.027979;-45.120503652039325
1739209768.0279822;-38.13080360867914
1739209768.0279853;-31.141103565318893
1739209768.0279887;-45.120503652039325
1739209768.0279918;-45.120503652039325
1739209768.027995;-45.120503652039325
1739209768.0279982;-35.57807855764607
1739209768.0280013;-38.13080360867914
1739209768.0280046;-45.120503652039325
1739209768.0280077;-45.120503652039325
1739209768.028011;-45.120503652039325
1739209768.0280142;-45.120503652039325
1739209768.0280175;-45.120503652039325
1739209768.0280206;-33.981070128970906
1739209768.028024;-45.120503652039325
1739209768.028027;-35.57807855764607
1739209768.0280302;-35.57807855764607
1739209768.0280335;-35.57807855764607
1739209768.0280366;-31.141103565318893
1739209768.02804;-45.120503652039325
1739209768.028043;-45.120503652039325
1739209768.0280464;-45.120503652039325
1739209768.0280495;-32.816014438256545
1739209768.0280528;-38.13080360867914
1739209768.028056;-45.120503652039325
1739209768.028059;-38.13080360867914
1739209768.0280623;-45.120503652039325
1739209768.0280654;-45.120503652039325
1739209768.0280688;-45.120503652039325
1739209768.0280719;-38.13080360867914
1739209768.0280752;-38.13080360867914
1739209768.0280783;-45.120503652039325
1739209768.0280817;-45.120503652039325
1739209768.0280848;-38.13080360867914
1739209768.0280879;-30.49652367304973
1739209768.0280912;-45.120503652039325
1739209768.0280943;-45.120503652039325
1739209768.0280976;-45.120503652039325
1739209768.0281007;-38.13080360867914
1739209768.028104;-38.13080360867914
1739209768.0281072;-45.120503652039325
1739209768.0281105;-45.120503652039325
1739209768.0281136;-45.120503652039325
1739209768.0281167;-38.13080360867914
1739209768.02812;-35.57807855764607
1739209768.0281231;-45.120503652039325
1739209768.0281265;-45.120503652039325
1739209768.0281296;-45.120503652039325
1739209768.028133;-45.120503652039325
1739209768.028136;-45.120503652039325
1739209768.0281394;-38.13080360867914
1739209768.0281425;-31.141103565318915
1739209768.0281456;-38.13080360867914
1739209768.028149;-38.13080360867914
1739209768.028152;-33.981070128970906
1739209768.0281553;-33.981070128970906
1739209768.0281584;-45.120503652039325
1739209768.0281618;-45.120503652039325
1739209768.0281649;-45.120503652039325
1739209768.0281682;-38.13080360867914
1739209768.0281713;-45.120503652039325
1739209768.0281744;-45.120503652039325
1739209768.0281777;-45.120503652039325
1739209768.0281808;-32.816014438256545
1739209768.0281842;-35.57807855764607
1739209768.0281873;-38.13080360867914
1739209768.0281906;-45.120503652039325
1739209768.0281937;-38.13080360867914
1739209768.028197;-38.13080360867914
1739209768.0282001;-38.13080360867914
1739209768.0282032;-35.57807855764607
1739209768.0282066;-38.13080360867914
1739209768.0282097;-35.57807855764607
1739209768.028213;-45.120503652039325
1739209768.0282161;-28.992665084841942
1739209768.0282195;-38.13080360867914
1739209768.0282226;-45.120503652039325
1739209768.028226;-38.13080360867914
1739209768.028229;-38.13080360867914
1739209768.028232;-45.120503652039325
1739209768.0282354;-45.120503652039325
1739209768.0282385;-38.13080360867914
1739209768.0282419;-32.81601443825658
1739209768.028245;-45.120503652039325
1739209768.0282483;-45.120503652039325
1739209768.0282514;-38.13080360867914
1739209768.0282547;-45.120503652039325
1739209768.0282578;-38.13080360867914
1739209768.028261;-35.57807855764607
1739209768.0282643;-38.13080360867914
1739209768.0282674;-38.13080360867914
1739209768.0282707;-35.57807855764607
1739209768.0282738;-35.57807855764607
1739209768.0282772;-38.13080360867914
1739209768.0282803;-33.981070128970906
1739209768.0282836;-38.13080360867914
1739209768.0282867;-45.120503652039325
1739209768.0282898;-45.120503652039325
1739209768.0282931;-31.141103565318915
1739209768.0282962;-33.981070128970906
1739209768.0282996;-45.120503652039325
1739209768.0283027;-45.120503652039325
1739209768.028306;-31.141103565318915
1739209768.028309;-33.981070128970906
1739209768.0283124;-38.13080360867914
1739209768.0283155;-33.981070128970906
1739209768.0283186;-38.13080360867914
1739209768.028322;-45.120503652039325
1739209768.028325;-45.120503652039325
1739209768.0283284;-38.13080360867914
1739209768.0283315;-38.13080360867914
1739209768.0283349;-45.120503652039325
1739209768.028338;-45.120503652039325
1739209768.0283413;-45.120503652039325
1739209768.0283444;-33.981070128970906
1739209768.0283475;-33.981070128970906
1739209768.0283508;-38.13080360867914
1739209768.028354;-38.13080360867914
1739209768.0283573;-35.57807855764607
1739209768.0283604;-45.120503652039325
1739209768.0283637;-45.120503652039325
1739209768.0283668;-38.13080360867914
1739209768.0283701;-45.120503652039325
1739209768.0283732;-31.141103565318915
1739209768.0283766;-32.816014438256545
1739209768.0283797;-45.120503652039325
1739209768.0283828;-45.120503652039325
1739209768.028386;-35.57807855764607
