CAN Message; 0x1bb:000038d2376c971c
Timestamp;Amplitude
1739209763.0097897;-33.981070128970906
1739209763.009798;-33.981070128970906
1739209763.0098064;-38.13080360867914
1739209763.009815;-45.120503652039325
1739209763.0098233;-45.120503652039325
1739209763.0098317;-45.120503652039325
1739209763.00984;-45.120503652039325
1739209763.0098484;-33.981070128970906
1739209763.0098567;-38.13080360867914
1739209763.009865;-45.120503652039325
1739209763.0098734;-38.13080360867914
1739209763.0098817;-45.120503652039325
1739209763.00989;-45.120503652039325
1739209763.0098984;-38.13080360867914
1739209763.0099068;-32.816014438256545
1739209763.009915;-45.120503652039325
1739209763.0099235;-31.141103565318915
1739209763.0099318;-31.141103565318915
1739209763.0099401;-38.13080360867914
1739209763.0099485;-38.13080360867914
1739209763.0099568;-38.13080360867914
1739209763.0099652;-35.57807855764607
1739209763.0099735;-30.49652367304973
1739209763.009982;-31.141103565318915
1739209763.0099905;-45.120503652039325
1739209763.0099988;-38.13080360867914
1739209763.0100071;-38.13080360867914
1739209763.0100155;-38.13080360867914
1739209763.0100238;-45.120503652039325
1739209763.0100322;-38.13080360867914
1739209763.0100405;-35.57807855764607
1739209763.0100489;-45.120503652039325
1739209763.0100572;-38.13080360867914
1739209763.0100656;-38.13080360867914
1739209763.010074;-38.13080360867914
1739209763.0100822;-45.120503652039325
1739209763.0100906;-45.120503652039325
1739209763.010099;-38.13080360867914
1739209763.0101073;-38.13080360867914
1739209763.0101156;-45.120503652039325
1739209763.010124;-45.120503652039325
1739209763.0101323;-35.57807855764607
1739209763.0101407;-45.120503652039325
1739209763.0101492;-38.13080360867914
1739209763.0101576;-38.13080360867914
1739209763.010166;-45.120503652039325
1739209763.0101743;-45.120503652039325
1739209763.0101826;-45.120503652039325
1739209763.010191;-38.13080360867914
1739209763.0101993;-33.981070128970906
1739209763.0102077;-45.120503652039325
1739209763.010216;-45.120503652039325
1739209763.0102243;-45.120503652039325
1739209763.0102327;-45.120503652039325
1739209763.010241;-45.120503652039325
1739209763.0102494;-45.120503652039325
1739209763.0102577;-38.13080360867914
1739209763.010266;-31.141103565318915
1739209763.0102744;-45.120503652039325
1739209763.0102828;-45.120503652039325
1739209763.010291;-38.13080360867914
1739209763.0102994;-33.981070128970906
1739209763.0103078;-45.120503652039325
1739209763.0103164;-38.13080360867914
1739209763.0103247;-45.120503652039325
1739209763.010333;-28.992665084841942
1739209763.0103414;-45.120503652039325
1739209763.0103498;-38.13080360867914
1739209763.010358;-45.120503652039325
1739209763.0103664;-45.120503652039325
1739209763.0103748;-45.120503652039325
1739209763.0103831;-38.13080360867914
1739209763.0103915;-38.13080360867914
1739209763.0103998;-33.981070128970906
1739209763.0104082;-45.120503652039325
1739209763.0104165;-38.13080360867914
1739209763.0104249;-31.141103565318893
1739209763.0104332;-45.120503652039325
1739209763.0104415;-45.120503652039325
1739209763.01045;-38.13080360867914
1739209763.0104582;-38.13080360867914
1739209763.0104666;-38.13080360867914
1739209763.010475;-45.120503652039325
1739209763.0104835;-33.981070128970906
1739209763.0104918;-38.13080360867914
1739209763.0105002;-38.13080360867914
1739209763.0105085;-45.120503652039325
1739209763.010517;-38.13080360867914
1739209763.0105252;-38.13080360867914
1739209763.0105336;-38.13080360867914
1739209763.010542;-45.120503652039325
1739209763.0105503;-38.13080360867914
1739209763.0105586;-35.57807855764607
1739209763.010567;-45.120503652039325
1739209763.0105753;-45.120503652039325
1739209763.0105836;-45.120503652039325
1739209763.010592;-45.120503652039325
1739209763.0106003;-38.13080360867914
1739209763.0106087;-38.13080360867914
1739209763.010617;-38.13080360867914
1739209763.0106254;-38.13080360867914
1739209763.0106337;-38.13080360867914
1739209763.010642;-33.981070128970906
1739209763.0106506;-45.120503652039325
1739209763.010659;-45.120503652039325
1739209763.0106673;-38.13080360867914
1739209763.0106757;-45.120503652039325
1739209763.010684;-45.120503652039325
1739209763.0106924;-38.13080360867914
1739209763.0107007;-45.120503652039325
1739209763.010709;-45.120503652039325
1739209763.0107174;-45.120503652039325
1739209763.0107257;-45.120503652039325
1739209763.010734;-45.120503652039325
1739209763.0107424;-45.120503652039325
1739209763.0107508;-45.120503652039325
1739209763.010759;-45.120503652039325
1739209763.0107675;-38.13080360867914
1739209763.0107758;-38.13080360867914
1739209763.0107841;-45.120503652039325
1739209763.0107925;-45.120503652039325
1739209763.0108008;-35.57807855764607
1739209763.0108092;-32.816014438256545
1739209763.0108178;-32.816014438256545
1739209763.010826;-38.13080360867914
1739209763.0108345;-45.120503652039325
1739209763.0108428;-35.57807855764607
1739209763.0108511;-38.13080360867914
1739209763.0108595;-45.120503652039325
1739209763.0108678;-45.120503652039325
1739209763.0108762;-45.120503652039325
1739209763.0108845;-45.120503652039325
1739209763.0108929;-45.120503652039325
1739209763.0109012;-45.120503652039325
1739209763.0109096;-38.13080360867914
1739209763.010918;-35.57807855764607
1739209763.0109262;-45.120503652039325
1739209763.0109346;-38.13080360867914
1739209763.010943;-35.57807855764607
1739209763.0109513;-38.13080360867914
1739209763.0109596;-45.120503652039325
1739209763.010968;-35.57807855764607
1739209763.0109763;-35.57807855764607
1739209763.010985;-45.120503652039325
1739209763.0109932;-45.120503652039325
1739209763.0110016;-33.981070128970906
1739209763.01101;-31.141103565318893
1739209763.0110183;-38.13080360867914
1739209763.0110266;-45.120503652039325
1739209763.011035;-38.13080360867914
1739209763.0110433;-45.120503652039325
1739209763.0110517;-45.120503652039325
1739209763.01106;-38.13080360867914
1739209763.0110683;-38.13080360867914
1739209763.0110767;-45.120503652039325
1739209763.011085;-45.120503652039325
1739209763.0110934;-45.120503652039325
1739209763.0111017;-38.13080360867914
1739209763.01111;-45.120503652039325
1739209763.0111184;-38.13080360867914
1739209763.0111268;-45.120503652039325
1739209763.011135;-38.13080360867914
1739209763.0111434;-25.826314394896354
1739209763.0111518;-33.981070128970906
1739209763.0111604;-45.120503652039325
1739209763.0111687;-35.57807855764607
1739209763.011177;-32.816014438256545
1739209763.0111854;-45.120503652039325
1739209763.0111938;-45.120503652039325
1739209763.011202;-38.13080360867914
1739209763.0112104;-29.438486411369333
1739209763.0112188;-45.120503652039325
1739209763.0112271;-45.120503652039325
1739209763.0112355;-45.120503652039325
1739209763.0112438;-45.120503652039325
1739209763.0112522;-45.120503652039325
1739209763.0112605;-45.120503652039325
1739209763.0112689;-33.981070128970906
1739209763.0112772;-38.13080360867914
1739209763.0112855;-45.120503652039325
1739209763.011294;-45.120503652039325
1739209763.0113022;-45.120503652039325
1739209763.0113106;-45.120503652039325
1739209763.011319;-38.13080360867914
1739209763.0113275;-38.13080360867914
1739209763.0113358;-45.120503652039325
1739209763.0113442;-30.49652367304973
1739209763.0113525;-35.57807855764607
1739209763.011361;-38.13080360867914
1739209763.0113692;-38.13080360867914
1739209763.0113776;-35.57807855764607
1739209763.011386;-45.120503652039325
1739209763.0113943;-38.13080360867914
1739209763.0114026;-38.13080360867914
1739209763.011411;-45.120503652039325
1739209763.0114193;-45.120503652039325
1739209763.0114276;-45.120503652039325
1739209763.011436;-45.120503652039325
1739209763.0114443;-38.13080360867914
1739209763.0114527;-33.981070128970906
1739209763.011461;-38.13080360867914
1739209763.0114694;-38.13080360867914
1739209763.0114777;-45.120503652039325
1739209763.011486;-45.120503652039325
1739209763.0114946;-35.57807855764607
1739209763.011503;-45.120503652039325
1739209763.0115113;-45.120503652039325
1739209763.0115197;-45.120503652039325
1739209763.011528;-38.13080360867914
1739209763.0115364;-45.120503652039325
1739209763.0115447;-35.57807855764607
1739209763.011553;-38.13080360867914
1739209763.0115614;-45.120503652039325
1739209763.0115697;-45.120503652039325
1739209763.011578;-38.13080360867914
1739209763.0115864;-33.981070128970906
1739209763.0115948;-45.120503652039325
1739209763.011603;-38.13080360867914
1739209763.0116115;-38.13080360867914
1739209763.0116198;-45.120503652039325
1739209763.0116282;-35.57807855764607
1739209763.0116365;-38.13080360867914
1739209763.0116448;-45.120503652039325
1739209763.0116532;-38.13080360867914
1739209763.0116618;-45.120503652039325
1739209763.01167;-45.120503652039325
1739209763.0116785;-35.57807855764607
1739209763.0116868;-45.120503652039325
1739209763.0116951;-38.13080360867914
1739209763.0117035;-33.981070128970906
1739209763.0117118;-45.120503652039325
1739209763.0117202;-28.992665084841942
1739209763.0117285;-45.120503652039325
1739209763.0117369;-45.120503652039325
1739209763.0117452;-45.120503652039325
1739209763.0117536;-38.13080360867914
1739209763.011762;-45.120503652039325
1739209763.0117702;-45.120503652039325
1739209763.0117786;-35.57807855764607
1739209763.011787;-38.13080360867914
1739209763.0117953;-45.120503652039325
1739209763.0118036;-45.120503652039325
1739209763.011812;-33.981070128970906
1739209763.0118203;-38.13080360867914
1739209763.011829;-45.120503652039325
1739209763.0118372;-38.13080360867914
1739209763.0118456;-45.120503652039325
1739209763.011854;-45.120503652039325
1739209763.0118623;-38.13080360867914
1739209763.0118706;-38.13080360867914
1739209763.011879;-35.57807855764607
1739209763.0118873;-32.816014438256545
1739209763.0118957;-38.13080360867914
1739209763.011904;-38.13080360867914
1739209763.0119123;-38.13080360867914
1739209763.0119207;-35.57807855764607
1739209763.011929;-38.13080360867914
1739209763.0119374;-38.13080360867914
1739209763.0119457;-38.13080360867914
1739209763.011954;-45.120503652039325
1739209763.0119624;-38.13080360867914
1739209763.0119708;-38.13080360867914
1739209763.011979;-45.120503652039325
1739209763.0119874;-45.120503652039325
1739209763.011996;-38.13080360867914
1739209763.0120044;-45.120503652039325
1739209763.0120127;-45.120503652039325
1739209763.012021;-32.816014438256545
1739209763.0120294;-35.57807855764607
1739209763.0120378;-38.13080360867914
1739209763.012046;-45.120503652039325
1739209763.0120544;-33.981070128970906
1739209763.0120628;-45.120503652039325
1739209763.0120711;-45.120503652039325
1739209763.0120795;-45.120503652039325
1739209763.0120878;-33.981070128970906
1739209763.0120962;-38.13080360867914
1739209763.0121045;-45.120503652039325
1739209763.0121129;-45.120503652039325
1739209763.0121212;-45.120503652039325
1739209763.0121295;-45.120503652039325
1739209763.012138;-45.120503652039325
1739209763.0121462;-38.13080360867914
1739209763.0121546;-38.13080360867914
1739209763.0121632;-45.120503652039325
1739209763.0121715;-38.13080360867914
1739209763.0121799;-45.120503652039325
1739209763.0121882;-45.120503652039325
1739209763.0121965;-45.120503652039325
1739209763.012205;-45.120503652039325
1739209763.0122132;-38.13080360867914
1739209763.0122216;-30.49652367304973
1739209763.01223;-33.981070128970906
1739209763.0122383;-45.120503652039325
1739209763.0122466;-38.13080360867914
1739209763.012255;-38.13080360867914
1739209763.0122633;-38.13080360867914
1739209763.0122716;-45.120503652039325
1739209763.01228;-33.981070128970906
1739209763.0122883;-33.981070128970906
1739209763.0122967;-45.120503652039325
1739209763.012305;-45.120503652039325
1739209763.0123134;-38.13080360867914
1739209763.0123217;-38.13080360867914
1739209763.0123303;-45.120503652039325
1739209763.0123386;-45.120503652039325
1739209763.012347;-38.13080360867914
1739209763.0123553;-45.120503652039325
1739209763.0123637;-38.13080360867914
1739209763.012372;-38.13080360867914
1739209763.0123804;-35.57807855764607
1739209763.0123887;-45.120503652039325
1739209763.012397;-45.120503652039325
1739209763.0124054;-33.981070128970906
1739209763.0124137;-35.57807855764607
1739209763.012422;-35.57807855764607
1739209763.0124304;-32.816014438256545
1739209763.0124388;-38.13080360867914
1739209763.012447;-35.57807855764607
1739209763.0124555;-38.13080360867914
1739209763.0124638;-38.13080360867914
1739209763.0124722;-38.13080360867914
1739209763.0124805;-38.13080360867914
1739209763.0124888;-38.13080360867914
1739209763.0124974;-45.120503652039325
1739209763.0125058;-35.57807855764607
1739209763.012514;-38.13080360867914
1739209763.0125225;-45.120503652039325
1739209763.0125308;-45.120503652039325
1739209763.0125391;-38.13080360867914
1739209763.0125475;-35.57807855764607
1739209763.0125558;-45.120503652039325
1739209763.0125642;-45.120503652039325
1739209763.0125725;-38.13080360867914
1739209763.0125809;-38.13080360867914
1739209763.0125892;-38.13080360867914
1739209763.0125976;-38.13080360867914
1739209763.012606;-38.13080360867914
1739209763.0126143;-38.13080360867914
1739209763.0126226;-35.57807855764607
1739209763.012631;-38.13080360867914
1739209763.0126393;-45.120503652039325
1739209763.0126476;-45.120503652039325
1739209763.012656;-45.120503652039325
1739209763.0126646;-45.120503652039325
1739209763.012673;-38.13080360867914
1739209763.0126812;-45.120503652039325
1739209763.0126896;-38.13080360867914
1739209763.012698;-45.120503652039325
1739209763.0127063;-45.120503652039325
1739209763.0127146;-45.120503652039325
1739209763.012723;-38.13080360867914
1739209763.0127313;-38.13080360867914
1739209763.0127397;-45.120503652039325
1739209763.012748;-38.13080360867914
1739209763.0127563;-45.120503652039325
1739209763.0127647;-38.13080360867914
1739209763.012773;-38.13080360867914
1739209763.0127814;-38.13080360867914
1739209763.0127897;-38.13080360867914
1739209763.012798;-38.13080360867914
1739209763.0128064;-38.13080360867914
1739209763.0128148;-45.120503652039325
1739209763.012823;-45.120503652039325
1739209763.0128317;-45.120503652039325
1739209763.01284;-45.120503652039325
1739209763.0128484;-45.120503652039325
1739209763.0128567;-38.13080360867914
1739209763.012865;-45.120503652039325
1739209763.0128734;-45.120503652039325
1739209763.0128818;-45.120503652039325
1739209763.01289;-38.13080360867914
1739209763.0128984;-45.120503652039325
1739209763.0129068;-38.13080360867914
1739209763.0129151;-38.13080360867914
1739209763.0129235;-38.13080360867914
1739209763.0129318;-31.141103565318893
1739209763.0129402;-45.120503652039325
1739209763.0129485;-45.120503652039325
1739209763.0129569;-45.120503652039325
1739209763.0129652;-28.992665084841942
1739209763.0129735;-31.141103565318915
1739209763.012982;-38.13080360867914
1739209763.0129902;-38.13080360867914
1739209763.0129988;-38.13080360867914
1739209763.0130072;-38.13080360867914
1739209763.0130155;-38.13080360867914
1739209763.0130239;-38.13080360867914
1739209763.0130322;-38.13080360867914
1739209763.0130405;-45.120503652039325
1739209763.013049;-33.981070128970906
1739209763.0130572;-35.57807855764607
1739209763.0130656;-38.13080360867914
1739209763.013074;-38.13080360867914
1739209763.0130823;-35.57807855764607
1739209763.0130906;-45.120503652039325
1739209763.013099;-38.13080360867914
1739209763.0131073;-38.13080360867914
1739209763.0131156;-45.120503652039325
1739209763.013124;-45.120503652039325
1739209763.0131323;-45.120503652039325
1739209763.0131407;-38.13080360867914
1739209763.013149;-35.57807855764607
1739209763.0131574;-45.120503652039325
1739209763.013166;-38.13080360867914
1739209763.0131743;-33.981070128970906
1739209763.0131826;-38.13080360867914
1739209763.013191;-38.13080360867914
1739209763.0131993;-38.13080360867914
1739209763.0132077;-35.57807855764607
1739209763.013216;-35.57807855764607
1739209763.0132244;-33.981070128970906
1739209763.0132327;-38.13080360867914
1739209763.013241;-29.438486411369347
1739209763.0132494;-33.981070128970906
1739209763.0132577;-38.13080360867914
1739209763.013266;-45.120503652039325
1739209763.0132744;-45.120503652039325
1739209763.0132828;-38.13080360867914
1739209763.0132911;-38.13080360867914
1739209763.0132995;-45.120503652039325
1739209763.0133078;-38.13080360867914
1739209763.0133162;-35.57807855764607
1739209763.0133245;-38.13080360867914
1739209763.0133328;-45.120503652039325
1739209763.0133414;-35.57807855764607
1739209763.0133498;-35.57807855764607
1739209763.013358;-38.13080360867914
1739209763.0133665;-38.13080360867914
1739209763.0133748;-33.981070128970906
1739209763.0133832;-38.13080360867914
1739209763.0133915;-45.120503652039325
1739209763.0133998;-45.120503652039325
1739209763.0134082;-45.120503652039325
1739209763.0134165;-35.57807855764607
1739209763.0134249;-38.13080360867914
1739209763.0134332;-45.120503652039325
1739209763.0134416;-45.120503652039325
1739209763.01345;-45.120503652039325
1739209763.0134583;-38.13080360867914
1739209763.0134666;-45.120503652039325
1739209763.013475;-38.13080360867914
1739209763.0134833;-38.13080360867914
1739209763.0134916;-35.57807855764607
1739209763.0135;-45.120503652039325
1739209763.0135086;-38.13080360867914
1739209763.013517;-38.13080360867914
1739209763.0135252;-45.120503652039325
1739209763.0135336;-38.13080360867914
1739209763.013542;-33.981070128970906
1739209763.0135503;-38.13080360867914
1739209763.0135586;-38.13080360867914
1739209763.013567;-38.13080360867914
1739209763.0135753;-38.13080360867914
1739209763.0135837;-45.120503652039325
1739209763.013592;-45.120503652039325
1739209763.0136003;-45.120503652039325
1739209763.0136087;-45.120503652039325
1739209763.013617;-38.13080360867914
1739209763.0136254;-35.57807855764607
1739209763.0136337;-45.120503652039325
1739209763.013642;-38.13080360867914
1739209763.0136504;-35.57807855764607
1739209763.0136588;-45.120503652039325
1739209763.013667;-45.120503652039325
1739209763.0136757;-38.13080360867914
1739209763.013684;-38.13080360867914
1739209763.0136924;-38.13080360867914
1739209763.0137007;-45.120503652039325
1739209763.013709;-45.120503652039325
1739209763.0137174;-38.13080360867914
1739209763.0137258;-45.120503652039325
1739209763.013734;-45.120503652039325
1739209763.0137424;-45.120503652039325
1739209763.0137508;-35.57807855764607
1739209763.0137591;-38.13080360867914
1739209763.0137675;-35.57807855764607
1739209763.0137758;-45.120503652039325
1739209763.0137842;-45.120503652039325
1739209763.0137925;-38.13080360867914
1739209763.0138009;-45.120503652039325
1739209763.0138092;-38.13080360867914
1739209763.0138175;-45.120503652039325
1739209763.013826;-38.13080360867914
1739209763.0138342;-38.13080360867914
1739209763.0138428;-38.13080360867914
1739209763.0138512;-31.141103565318893
1739209763.0138595;-35.57807855764607
1739209763.0138679;-38.13080360867914
1739209763.0138762;-38.13080360867914
1739209763.0138845;-35.57807855764607
1739209763.013893;-45.120503652039325
1739209763.0139012;-45.120503652039325
1739209763.0139096;-45.120503652039325
1739209763.013918;-45.120503652039325
1739209763.0139263;-45.120503652039325
1739209763.0139346;-35.57807855764607
1739209763.013943;-45.120503652039325
1739209763.0139513;-45.120503652039325
1739209763.0139596;-38.13080360867914
1739209763.013968;-45.120503652039325
1739209763.0139763;-38.13080360867914
1739209763.0139847;-45.120503652039325
1739209763.013993;-38.13080360867914
1739209763.0140014;-38.13080360867914
1739209763.01401;-38.13080360867914
1739209763.0140183;-38.13080360867914
1739209763.0140266;-38.13080360867914
1739209763.014035;-35.57807855764607
1739209763.0140433;-38.13080360867914
1739209763.0140517;-35.57807855764607
1739209763.01406;-45.120503652039325
1739209763.0140684;-35.57807855764607
1739209763.0140767;-45.120503652039325
1739209763.014085;-45.120503652039325
1739209763.0140934;-45.120503652039325
1739209763.0141017;-45.120503652039325
1739209763.01411;-45.120503652039325
1739209763.0141184;-32.81601443825658
1739209763.0141268;-45.120503652039325
1739209763.0141351;-38.13080360867914
1739209763.0141435;-38.13080360867914
1739209763.0141518;-45.120503652039325
1739209763.0141602;-38.13080360867914
1739209763.0141685;-35.57807855764607
1739209763.014177;-38.13080360867914
1739209763.0141854;-31.141103565318893
1739209763.0141938;-45.120503652039325
1739209763.014202;-45.120503652039325
1739209763.0142105;-45.120503652039325
1739209763.0142188;-38.13080360867914
1739209763.0142272;-33.981070128970906
1739209763.0142355;-31.141103565318893
1739209763.0142438;-38.13080360867914
1739209763.0142522;-38.13080360867914
1739209763.0142605;-38.13080360867914
1739209763.0142689;-35.57807855764607
1739209763.0142772;-38.13080360867914
1739209763.0142856;-38.13080360867914
1739209763.014294;-38.13080360867914
1739209763.0143023;-45.120503652039325
1739209763.0143106;-45.120503652039325
1739209763.014319;-38.13080360867914
1739209763.0143273;-38.13080360867914
1739209763.0143356;-45.120503652039325
1739209763.0143442;-38.13080360867914
1739209763.0143526;-45.120503652039325
1739209763.014361;-45.120503652039325
1739209763.0143692;-31.141103565318893
1739209763.0143776;-38.13080360867914
1739209763.014386;-28.992665084841942
1739209763.0143943;-35.57807855764607
1739209763.0144026;-45.120503652039325
1739209763.014411;-33.981070128970906
1739209763.0144193;-38.13080360867914
1739209763.0144277;-38.13080360867914
1739209763.014436;-45.120503652039325
1739209763.0144444;-45.120503652039325
1739209763.0144527;-45.120503652039325
1739209763.014461;-45.120503652039325
1739209763.0144694;-33.981070128970906
1739209763.0144777;-38.13080360867914
1739209763.014486;-35.57807855764607
1739209763.0144944;-45.120503652039325
1739209763.0145028;-45.120503652039325
1739209763.0145113;-45.120503652039325
1739209763.0145197;-45.120503652039325
1739209763.014528;-45.120503652039325
1739209763.0145364;-38.13080360867914
1739209763.0145447;-38.13080360867914
1739209763.014553;-45.120503652039325
1739209763.0145614;-38.13080360867914
1739209763.0145698;-38.13080360867914
1739209763.014578;-38.13080360867914
1739209763.0145864;-35.57807855764607
1739209763.0145948;-38.13080360867914
1739209763.0146031;-45.120503652039325
1739209763.0146115;-38.13080360867914
1739209763.0146198;-35.57807855764607
1739209763.0146282;-38.13080360867914
1739209763.0146365;-45.120503652039325
1739209763.0146449;-45.120503652039325
1739209763.0146532;-38.13080360867914
1739209763.0146616;-45.120503652039325
1739209763.01467;-45.120503652039325
1739209763.0146785;-45.120503652039325
1739209763.0146868;-32.816014438256545
1739209763.0146952;-35.57807855764607
1739209763.0147035;-45.120503652039325
1739209763.0147119;-38.13080360867914
1739209763.0147202;-38.13080360867914
1739209763.0147285;-33.981070128970906
1739209763.014737;-45.120503652039325
1739209763.0147452;-38.13080360867914
1739209763.0147536;-38.13080360867914
1739209763.014762;-38.13080360867914
1739209763.0147703;-45.120503652039325
1739209763.0147786;-38.13080360867914
1739209763.014787;-45.120503652039325
1739209763.0147953;-38.13080360867914
1739209763.0148036;-45.120503652039325
1739209763.014812;-38.13080360867914
1739209763.0148203;-35.57807855764607
1739209763.0148287;-38.13080360867914
1739209763.014837;-45.120503652039325
1739209763.0148456;-45.120503652039325
1739209763.014854;-35.57807855764607
1739209763.0148623;-38.13080360867914
1739209763.0148706;-45.120503652039325
1739209763.014879;-38.13080360867914
1739209763.0148873;-45.120503652039325
1739209763.0148957;-38.13080360867914
1739209763.014904;-38.13080360867914
1739209763.0149124;-38.13080360867914
1739209763.0149207;-45.120503652039325
1739209763.014929;-32.816014438256545
1739209763.0149374;-45.120503652039325
1739209763.0149457;-45.120503652039325
1739209763.014954;-45.120503652039325
1739209763.0149624;-45.120503652039325
1739209763.0149708;-45.120503652039325
1739209763.0149791;-45.120503652039325
1739209763.0149875;-38.13080360867914
1739209763.0149958;-28.992665084841942
1739209763.0150042;-38.13080360867914
1739209763.0150127;-45.120503652039325
1739209763.015021;-38.13080360867914
1739209763.0150294;-33.981070128970906
1739209763.0150378;-45.120503652039325
1739209763.0150461;-45.120503652039325
1739209763.0150545;-45.120503652039325
1739209763.0150628;-38.13080360867914
1739209763.0150712;-45.120503652039325
1739209763.0150795;-38.13080360867914
1739209763.0150878;-35.57807855764607
1739209763.0150962;-38.13080360867914
1739209763.0151045;-45.120503652039325
1739209763.0151129;-38.13080360867914
1739209763.0151212;-45.120503652039325
1739209763.0151296;-38.13080360867914
1739209763.015138;-38.13080360867914
1739209763.0151463;-38.13080360867914
1739209763.0151546;-45.120503652039325
1739209763.015163;-45.120503652039325
1739209763.0151713;-38.13080360867914
1739209763.0151799;-38.13080360867914
1739209763.0151882;-45.120503652039325
1739209763.0151966;-28.992665084841942
1739209763.015205;-30.49652367304973
1739209763.0152133;-38.13080360867914
1739209763.0152216;-45.120503652039325
1739209763.01523;-38.13080360867914
1739209763.0152383;-45.120503652039325
1739209763.0152466;-45.120503652039325
1739209763.015255;-38.13080360867914
1739209763.0152633;-45.120503652039325
1739209763.0152717;-45.120503652039325
1739209763.01528;-33.981070128970906
1739209763.0152884;-45.120503652039325
1739209763.0152967;-38.13080360867914
1739209763.015305;-35.57807855764607
1739209763.0153134;-45.120503652039325
1739209763.0153217;-38.13080360867914
1739209763.01533;-38.13080360867914
1739209763.0153384;-38.13080360867914
1739209763.0153468;-45.120503652039325
1739209763.0153553;-45.120503652039325
1739209763.0153637;-38.13080360867914
1739209763.015372;-38.13080360867914
1739209763.0153804;-45.120503652039325
1739209763.0153887;-45.120503652039325
1739209763.015397;-35.57807855764607
1739209763.0154054;-38.13080360867914
1739209763.0154138;-45.120503652039325
1739209763.015422;-38.13080360867914
1739209763.0154305;-38.13080360867914
1739209763.0154388;-45.120503652039325
