CAN Message; 0x62:00cd50bc9018b200
1739209640.0129182;-38.13080360867914
1739209640.0129275;-45.120503652039325
1739209640.0129368;-38.13080360867914
1739209640.012946;-38.13080360867914
1739209640.0129552;-38.13080360867914
1739209640.0129645;-28.58837851428586
1739209640.0129738;-45.120503652039325
1739209640.0129828;-45.120503652039325
1739209640.0129921;-38.13080360867914
1739209640.0130014;-38.13080360867914
1739209640.0130107;-45.120503652039325
1739209640.01302;-32.816014438256545
1739209640.013029;-38.13080360867914
1739209640.0130384;-45.120503652039325
1739209640.0130477;-45.120503652039325
1739209640.013057;-32.816014438256545
1739209640.013066;-45.120503652039325
1739209640.0130754;-45.120503652039325
1739209640.0130847;-38.13080360867914
1739209640.013094;-38.13080360867914
1739209640.013103;-45.120503652039325
1739209640.0131123;-45.120503652039325
1739209640.0131216;-38.13080360867914
1739209640.013131;-38.13080360867914
1739209640.0131402;-38.13080360867914
1739209640.0131493;-45.120503652039325
1739209640.0131586;-45.120503652039325
1739209640.0131679;-45.120503652039325
1739209640.0131772;-38.13080360867914
1739209640.0131862;-35.57807855764607
1739209640.0131955;-38.13080360867914
1739209640.0132048;-45.120503652039325
1739209640.013214;-38.13080360867914
1739209640.0132232;-45.120503652039325
1739209640.0132325;-38.13080360867914
1739209640.0132418;-38.13080360867914
1739209640.013251;-38.13080360867914
1739209640.0132604;-38.13080360867914
1739209640.0132694;-45.120503652039325
1739209640.0132787;-38.13080360867914
1739209640.013288;-45.120503652039325
1739209640.0132973;-45.120503652039325
1739209640.0133064;-45.120503652039325
1739209640.0133157;-45.120503652039325
1739209640.013325;-45.120503652039325
1739209640.0133343;-32.816014438256545
1739209640.0133433;-33.981070128970906
1739209640.0133526;-45.120503652039325
1739209640.013362;-45.120503652039325
1739209640.0133712;-38.13080360867914
1739209640.0133805;-38.13080360867914
1739209640.0133896;-38.13080360867914
1739209640.013399;-35.57807855764607
1739209640.0134082;-33.981070128970956
1739209640.0134175;-45.120503652039325
1739209640.0134265;-32.816014438256545
1739209640.0134358;-38.13080360867914
1739209640.0134451;-45.120503652039325
1739209640.0134544;-38.13080360867914
1739209640.0134635;-38.13080360867914
1739209640.0134728;-38.13080360867914
1739209640.013482;-30.49652367304973
1739209640.0134914;-32.816014438256545
1739209640.0135007;-38.13080360867914
1739209640.0135098;-31.141103565318915
1739209640.013519;-45.120503652039325
1739209640.0135283;-45.120503652039325
1739209640.0135376;-32.816014438256545
1739209640.0135467;-35.57807855764607
1739209640.013556;-38.13080360867914
1739209640.0135653;-38.13080360867914
1739209640.0135746;-31.141103565318893
1739209640.013584;-38.13080360867914
1739209640.013593;-45.120503652039325
1739209640.0136023;-38.13080360867914
1739209640.0136116;-32.816014438256545
1739209640.0136209;-45.120503652039325
1739209640.01363;-38.13080360867914
1739209640.0136392;-38.13080360867914
1739209640.0136485;-45.120503652039325
1739209640.0136578;-38.13080360867914
1739209640.0136669;-45.120503652039325
1739209640.0136762;-38.13080360867914
1739209640.0136855;-38.13080360867914
1739209640.0136948;-38.13080360867914
1739209640.013704;-45.120503652039325
1739209640.0137131;-38.13080360867914
1739209640.0137224;-32.816014438256545
1739209640.0137317;-38.13080360867914
1739209640.013741;-38.13080360867914
1739209640.01375;-45.120503652039325
1739209640.0137594;-33.981070128970906
1739209640.0137687;-33.981070128970906
1739209640.013778;-38.13080360867914
1739209640.013787;-45.120503652039325
1739209640.0137963;-32.816014438256545
1739209640.0138056;-33.981070128970906
1739209640.013815;-45.120503652039325
1739209640.0138242;-38.13080360867914
1739209640.0138333;-33.981070128970906
1739209640.0138426;-45.120503652039325
1739209640.013852;-45.120503652039325
1739209640.0138612;-45.120503652039325
1739209640.0138702;-33.981070128970906
1739209640.0138795;-45.120503652039325
1739209640.0138888;-38.13080360867914
1739209640.0138981;-33.981070128970906
1739209640.0139072;-33.981070128970906
1739209640.0139165;-35.57807855764607
1739209640.0139258;-33.981070128970906
1739209640.013935;-45.120503652039325
1739209640.0139444;-38.13080360867914
1739209640.0139534;-33.981070128970906
1739209640.0139627;-45.120503652039325
1739209640.013972;-45.120503652039325
1739209640.0139813;-38.13080360867914
1739209640.0139904;-35.57807855764607
1739209640.0139997;-45.120503652039325
1739209640.014009;-38.13080360867914
1739209640.0140183;-38.13080360867914
1739209640.0140274;-38.13080360867914
1739209640.0140367;-45.120503652039325
1739209640.014046;-35.57807855764607
1739209640.0140553;-38.13080360867914
1739209640.0140646;-38.13080360867914
1739209640.0140736;-45.120503652039325
1739209640.014083;-45.120503652039325
1739209640.0140922;-38.13080360867914
1739209640.0141015;-38.13080360867914
1739209640.0141106;-45.120503652039325
1739209640.0141199;-45.120503652039325
1739209640.0141292;-38.13080360867914
1739209640.0141385;-38.13080360867914
1739209640.0141478;-38.13080360867914
1739209640.0141568;-38.13080360867914
1739209640.014166;-38.13080360867914
1739209640.0141754;-38.13080360867914
1739209640.0141847;-45.120503652039325
1739209640.0141938;-38.13080360867914
1739209640.014203;-32.816014438256545
1739209640.0142124;-38.13080360867914
1739209640.0142217;-45.120503652039325
1739209640.0142307;-33.981070128970906
1739209640.01424;-32.816014438256545
1739209640.0142493;-38.13080360867914
1739209640.0142586;-45.120503652039325
1739209640.014268;-45.120503652039325
1739209640.014277;-45.120503652039325
1739209640.0142863;-45.120503652039325
1739209640.0142956;-45.120503652039325
1739209640.0143049;-45.120503652039325
1739209640.014314;-45.120503652039325
1739209640.0143232;-45.120503652039325
1739209640.0143325;-45.120503652039325
1739209640.0143418;-38.13080360867914
1739209640.014351;-35.57807855764607
1739209640.0143602;-33.981070128970906
1739209640.0143695;-45.120503652039325
1739209640.0143788;-33.981070128970906
1739209640.014388;-30.49652367304973
1739209640.0143971;-38.13080360867914
1739209640.0144064;-45.120503652039325
1739209640.0144157;-45.120503652039325
1739209640.014425;-38.13080360867914
1739209640.014434;-45.120503652039325
1739209640.0144434;-45.120503652039325
1739209640.0144527;-45.120503652039325
1739209640.014462;-45.120503652039325
1739209640.014471;-45.120503652039325
1739209640.0144804;-45.120503652039325
1739209640.0144897;-38.13080360867914
1739209640.014499;-45.120503652039325
1739209640.0145082;-33.981070128970906
1739209640.0145173;-45.120503652039325
1739209640.0145266;-38.13080360867914
1739209640.014536;-30.49652367304973
1739209640.0145452;-45.120503652039325
1739209640.0145543;-45.120503652039325
1739209640.0145636;-45.120503652039325
1739209640.0145729;-32.816014438256545
1739209640.0145822;-38.13080360867914
1739209640.0145912;-45.120503652039325
1739209640.0146005;-45.120503652039325
1739209640.0146098;-45.120503652039325
1739209640.014619;-38.13080360867914
1739209640.0146284;-45.120503652039325
1739209640.0146375;-38.13080360867914
1739209640.0146468;-45.120503652039325
1739209640.014656;-38.13080360867914
1739209640.0146654;-45.120503652039325
1739209640.0146744;-38.13080360867914
1739209640.0146837;-38.13080360867914
1739209640.014693;-45.120503652039325
1739209640.0147023;-45.120503652039325
1739209640.0147116;-33.981070128970906
1739209640.0147207;-30.49652367304973
1739209640.01473;-45.120503652039325
1739209640.0147393;-45.120503652039325
1739209640.0147486;-45.120503652039325
1739209640.0147576;-38.13080360867914
1739209640.014767;-38.13080360867914
1739209640.0147762;-45.120503652039325
1739209640.0147855;-45.120503652039325
1739209640.0147946;-45.120503652039325
1739209640.014804;-45.120503652039325
1739209640.0148132;-38.13080360867914
1739209640.0148225;-35.57807855764607
1739209640.0148318;-35.57807855764607
1739209640.0148408;-38.13080360867914
1739209640.0148501;-45.120503652039325
1739209640.0148594;-38.13080360867914
1739209640.0148687;-27.8777449560314
1739209640.0148778;-38.13080360867914
1739209640.014887;-45.120503652039325
1739209640.0148964;-38.13080360867914
1739209640.0149057;-29.438486411369333
1739209640.0149148;-35.57807855764607
1739209640.014924;-45.120503652039325
1739209640.0149333;-45.120503652039325
1739209640.0149426;-38.13080360867914
1739209640.014952;-38.13080360867914
1739209640.014961;-45.120503652039325
1739209640.0149703;-33.981070128970906
1739209640.0149796;-45.120503652039325
1739209640.014989;-45.120503652039325
1739209640.014998;-45.120503652039325
1739209640.0150073;-45.120503652039325
1739209640.0150166;-33.981070128970906
1739209640.0150259;-45.120503652039325
1739209640.015035;-38.13080360867914
1739209640.0150442;-45.120503652039325
1739209640.0150535;-26.035653463252796
1739209640.0150628;-32.816014438256545
1739209640.015072;-45.120503652039325
1739209640.0150812;-38.13080360867914
1739209640.0150905;-35.57807855764607
1739209640.0150998;-33.981070128970906
1739209640.015109;-45.120503652039325
1739209640.0151181;-38.13080360867914
1739209640.0151274;-45.120503652039325
1739209640.0151367;-45.120503652039325
1739209640.015146;-33.981070128970906
1739209640.0151553;-38.13080360867914
1739209640.0151644;-38.13080360867914
1739209640.0151737;-45.120503652039325
1739209640.015183;-38.13080360867914
1739209640.0151923;-38.13080360867914
1739209640.0152013;-31.141103565318893
1739209640.0152106;-31.141103565318915
1739209640.01522;-45.120503652039325
1739209640.0152292;-38.13080360867914
1739209640.0152383;-31.141103565318893
1739209640.0152476;-32.816014438256545
1739209640.015257;-45.120503652039325
1739209640.0152662;-38.13080360867914
1739209640.0152755;-38.13080360867914
1739209640.0152845;-45.120503652039325
1739209640.0152938;-45.120503652039325
1739209640.0153031;-45.120503652039325
1739209640.0153124;-45.120503652039325
1739209640.0153215;-45.120503652039325
1739209640.0153308;-45.120503652039325
1739209640.01534;-38.13080360867914
1739209640.0153494;-35.57807855764607
1739209640.0153584;-38.13080360867914
1739209640.0153677;-45.120503652039325
1739209640.015377;-38.13080360867914
1739209640.0153863;-38.13080360867914
1739209640.0153956;-38.13080360867914
1739209640.0154047;-45.120503652039325
1739209640.015414;-38.13080360867914
1739209640.0154233;-32.816014438256545
1739209640.0154326;-33.981070128970906
1739209640.0154417;-38.13080360867914
1739209640.015451;-32.816014438256545
1739209640.0154603;-45.120503652039325
1739209640.0154696;-38.13080360867914
1739209640.0154786;-38.13080360867914
1739209640.015488;-38.13080360867914
1739209640.0154972;-33.981070128970906
1739209640.0155065;-45.120503652039325
1739209640.0155158;-38.13080360867914
1739209640.0155249;-45.120503652039325
1739209640.0155342;-35.57807855764607
1739209640.0155435;-45.120503652039325
1739209640.0155528;-38.13080360867914
1739209640.0155618;-38.13080360867914
1739209640.015571;-38.13080360867914
1739209640.0155804;-28.992665084841942
1739209640.0155897;-45.120503652039325
1739209640.0155988;-45.120503652039325
1739209640.015608;-35.57807855764607
1739209640.0156174;-33.981070128970906
1739209640.0156267;-45.120503652039325
1739209640.015636;-45.120503652039325
1739209640.015645;-38.13080360867914
1739209640.0156543;-38.13080360867914
1739209640.0156636;-45.120503652039325
1739209640.015673;-38.13080360867914
1739209640.015682;-38.13080360867914
1739209640.0156913;-35.57807855764607
1739209640.0157006;-45.120503652039325
1739209640.0157099;-38.13080360867914
1739209640.0157192;-35.57807855764607
1739209640.0157282;-27.267205301931607
1739209640.0157375;-45.120503652039325
1739209640.0157468;-38.13080360867914
1739209640.0157561;-35.57807855764607
1739209640.0157652;-33.981070128970906
1739209640.0157745;-38.13080360867914
1739209640.0157838;-38.13080360867914
1739209640.015793;-38.13080360867914
1739209640.0158021;-32.816014438256545
1739209640.0158114;-45.120503652039325
1739209640.0158207;-38.13080360867914
1739209640.01583;-38.13080360867914
1739209640.0158393;-45.120503652039325
1739209640.0158484;-45.120503652039325
1739209640.0158577;-38.13080360867914
1739209640.015867;-35.57807855764607
1739209640.0158763;-28.58837851428586
1739209640.0158854;-38.13080360867914
1739209640.0158947;-38.13080360867914
1739209640.015904;-35.57807855764607
1739209640.0159132;-33.981070128970906
1739209640.0159223;-45.120503652039325
1739209640.0159316;-38.13080360867914
1739209640.015941;-38.13080360867914
1739209640.0159502;-33.981070128970906
1739209640.0159595;-38.13080360867914
1739209640.0159686;-45.120503652039325
1739209640.0159779;-32.816014438256545
1739209640.0159872;-38.13080360867914
1739209640.0159965;-45.120503652039325
1739209640.0160055;-45.120503652039325
1739209640.0160148;-38.13080360867914
1739209640.016024;-33.981070128970906
1739209640.0160334;-45.120503652039325
1739209640.0160425;-33.981070128970906
1739209640.0160518;-38.13080360867914
1739209640.016061;-38.13080360867914
1739209640.0160704;-45.120503652039325
1739209640.0160797;-45.120503652039325
1739209640.0160887;-32.816014438256545
1739209640.016098;-45.120503652039325
1739209640.0161073;-38.13080360867914
1739209640.0161166;-38.13080360867914
1739209640.0161257;-45.120503652039325
1739209640.016135;-38.13080360867914
1739209640.0161443;-32.816014438256545
1739209640.0161536;-38.13080360867914
1739209640.0161626;-33.981070128970906
1739209640.016172;-32.816014438256545
1739209640.0161812;-45.120503652039325
1739209640.0161905;-45.120503652039325
1739209640.0161998;-38.13080360867914
1739209640.016209;-35.57807855764607
1739209640.0162182;-45.120503652039325
1739209640.0162275;-45.120503652039325
1739209640.0162368;-38.13080360867914
1739209640.0162458;-45.120503652039325
1739209640.0162551;-45.120503652039325
1739209640.0162644;-38.13080360867914
1739209640.0162737;-38.13080360867914
1739209640.016283;-38.13080360867914
1739209640.016292;-35.57807855764607
1739209640.0163014;-38.13080360867914
1739209640.0163107;-45.120503652039325
1739209640.01632;-38.13080360867914
1739209640.016329;-35.57807855764607
1739209640.0163383;-38.13080360867914
1739209640.0163476;-38.13080360867914
1739209640.016357;-45.120503652039325
1739209640.016366;-45.120503652039325
1739209640.0163753;-45.120503652039325
1739209640.0163846;-45.120503652039325
1739209640.016394;-38.13080360867914
1739209640.0164032;-45.120503652039325
1739209640.0164123;-38.13080360867914
1739209640.0164216;-45.120503652039325
1739209640.0164309;-45.120503652039325
1739209640.0164402;-32.816014438256545
1739209640.0164492;-38.13080360867914
1739209640.0164585;-45.120503652039325
1739209640.0164678;-45.120503652039325
1739209640.016477;-38.13080360867914
1739209640.0164862;-38.13080360867914
1739209640.0164955;-45.120503652039325
1739209640.0165048;-38.13080360867914
1739209640.016514;-45.120503652039325
1739209640.0165234;-45.120503652039325
1739209640.0165324;-45.120503652039325
1739209640.0165417;-45.120503652039325
1739209640.016551;-45.120503652039325
1739209640.0165603;-45.120503652039325
1739209640.0165694;-45.120503652039325
1739209640.0165787;-38.13080360867914
1739209640.016588;-38.13080360867914
1739209640.0165973;-45.120503652039325
1739209640.0166063;-38.13080360867914
1739209640.0166156;-45.120503652039325
1739209640.016625;-35.57807855764607
1739209640.0166342;-35.57807855764607
1739209640.0166435;-38.13080360867914
1739209640.0166526;-38.13080360867914
1739209640.016662;-45.120503652039325
1739209640.0166712;-38.13080360867914
1739209640.0166805;-45.120503652039325
1739209640.0166895;-35.57807855764607
1739209640.0166988;-45.120503652039325
1739209640.0167081;-45.120503652039325
1739209640.0167174;-45.120503652039325
1739209640.0167265;-38.13080360867914
1739209640.0167358;-38.13080360867914
1739209640.016745;-38.13080360867914
1739209640.0167544;-38.13080360867914
1739209640.0167637;-45.120503652039325
1739209640.0167727;-32.816014438256545
1739209640.016782;-35.57807855764607
1739209640.0167913;-45.120503652039325
1739209640.0168006;-38.13080360867914
1739209640.0168097;-35.57807855764607
1739209640.016819;-35.57807855764607
1739209640.0168283;-45.120503652039325
1739209640.0168376;-45.120503652039325
1739209640.016847;-45.120503652039325
1739209640.016856;-45.120503652039325
1739209640.0168653;-45.120503652039325
1739209640.0168746;-38.13080360867914
1739209640.0168839;-45.120503652039325
1739209640.016893;-45.120503652039325
1739209640.0169022;-45.120503652039325
1739209640.0169115;-45.120503652039325
1739209640.0169208;-38.13080360867914
1739209640.0169299;-45.120503652039325
1739209640.0169392;-45.120503652039325
1739209640.0169485;-45.120503652039325
1739209640.0169578;-35.57807855764607
1739209640.016967;-35.57807855764607
1739209640.016976;-45.120503652039325
1739209640.0169854;-45.120503652039325
1739209640.0169947;-38.13080360867914
1739209640.017004;-35.57807855764607
1739209640.017013;-45.120503652039325
1739209640.0170224;-38.13080360867914
1739209640.0170317;-45.120503652039325
1739209640.017041;-45.120503652039325
1739209640.01705;-35.57807855764607
1739209640.0170593;-33.981070128970906
1739209640.0170686;-45.120503652039325
1739209640.017078;-45.120503652039325
1739209640.0170872;-38.13080360867914
1739209640.0170963;-45.120503652039325
1739209640.0171056;-38.13080360867914
1739209640.0171149;-38.13080360867914
1739209640.0171242;-45.120503652039325
1739209640.0171332;-45.120503652039325
1739209640.0171425;-33.981070128970906
1739209640.0171518;-27.267205301931607
1739209640.0171611;-38.13080360867914
1739209640.0171702;-38.13080360867914
1739209640.0171795;-45.120503652039325
1739209640.0171888;-45.120503652039325
1739209640.017198;-38.13080360867914
1739209640.0172074;-38.13080360867914
1739209640.0172164;-38.13080360867914
1739209640.0172257;-32.81601443825658
1739209640.017235;-35.57807855764607
1739209640.0172443;-38.13080360867914
1739209640.0172534;-38.13080360867914
1739209640.0172627;-38.13080360867914
1739209640.017272;-45.120503652039325
1739209640.0172813;-45.120503652039325
1739209640.0172904;-38.13080360867914
1739209640.0172997;-27.267205301931607
1739209640.017309;-38.13080360867914
1739209640.0173182;-45.120503652039325
1739209640.0173275;-45.120503652039325
1739209640.0173366;-38.13080360867914
1739209640.017346;-35.57807855764607
1739209640.0173552;-45.120503652039325
1739209640.0173645;-45.120503652039325
1739209640.0173736;-38.13080360867914
1739209640.0173829;-45.120503652039325
1739209640.0173922;-33.981070128970906
1739209640.0174015;-38.13080360867914
1739209640.0174108;-45.120503652039325
1739209640.0174198;-38.13080360867914
1739209640.017429;-35.57807855764607
1739209640.0174384;-38.13080360867914
1739209640.0174477;-38.13080360867914
1739209640.0174568;-45.120503652039325
1739209640.017466;-45.120503652039325
1739209640.0174754;-45.120503652039325
1739209640.0174847;-45.120503652039325
1739209640.0174937;-45.120503652039325
1739209640.017503;-45.120503652039325
1739209640.0175123;-38.13080360867914
1739209640.0175216;-31.141103565318915
1739209640.017531;-45.120503652039325
1739209640.01754;-38.13080360867914
1739209640.0175493;-38.13080360867914
1739209640.0175586;-33.981070128970906
1739209640.0175679;-45.120503652039325
1739209640.017577;-45.120503652039325
1739209640.0175862;-38.13080360867914
1739209640.0175955;-31.141103565318915
1739209640.0176048;-45.120503652039325
1739209640.017614;-45.120503652039325
1739209640.0176232;-35.57807855764607
1739209640.0176325;-38.13080360867914
1739209640.0176418;-45.120503652039325
1739209640.017651;-38.13080360867914
1739209640.0176601;-38.13080360867914
1739209640.0176694;-30.49652367304973
1739209640.0176787;-38.13080360867914
