CAN Message; 0x1b8:03003dcd2a69c8bb
1739209710.296778;-45.120503652039325
1739209710.2967782;-38.13080360867914
1739209710.2967784;-38.13080360867914
1739209710.2967787;-45.120503652039325
1739209710.296779;-35.57807855764607
1739209710.2967792;-38.13080360867914
1739209710.2967794;-38.13080360867914
1739209710.2967796;-45.120503652039325
1739209710.2967799;-33.981070128970906
1739209710.29678;-45.120503652039325
1739209710.2967803;-38.13080360867914
1739209710.2967806;-35.57807855764607
1739209710.2967808;-45.120503652039325
1739209710.2967813;-45.120503652039325
1739209710.2967815;-45.120503652039325
1739209710.2967818;-38.13080360867914
1739209710.296782;-38.13080360867914
1739209710.2967823;-45.120503652039325
1739209710.2967825;-45.120503652039325
1739209710.2967827;-45.120503652039325
1739209710.296783;-45.120503652039325
1739209710.2967832;-45.120503652039325
1739209710.2967834;-33.981070128970906
1739209710.2967837;-31.141103565318893
1739209710.296784;-45.120503652039325
1739209710.2967844;-45.120503652039325
1739209710.2967846;-33.981070128970906
1739209710.2967849;-31.141103565318915
1739209710.296785;-31.141103565318915
1739209710.2967854;-38.13080360867914
1739209710.2967856;-38.13080360867914
1739209710.2967858;-38.13080360867914
1739209710.296786;-38.13080360867914
1739209710.2967863;-45.120503652039325
1739209710.2967865;-33.981070128970906
1739209710.2967868;-33.981070128970906
1739209710.296787;-45.120503652039325
1739209710.2967873;-45.120503652039325
1739209710.2967877;-38.13080360867914
1739209710.296788;-32.816014438256545
1739209710.2967882;-45.120503652039325
1739209710.2967885;-38.13080360867914
1739209710.2967887;-35.57807855764607
1739209710.296789;-38.13080360867914
1739209710.2967892;-38.13080360867914
1739209710.2967894;-45.120503652039325
1739209710.2967896;-45.120503652039325
1739209710.29679;-38.13080360867914
1739209710.2967901;-38.13080360867914
1739209710.2967904;-38.13080360867914
1739209710.2967908;-38.13080360867914
1739209710.296791;-45.120503652039325
1739209710.2967913;-33.981070128970906
1739209710.2967916;-45.120503652039325
1739209710.2967918;-38.13080360867914
1739209710.296792;-45.120503652039325
1739209710.2967923;-35.57807855764607
1739209710.2967925;-35.57807855764607
1739209710.2967927;-38.13080360867914
1739209710.296793;-38.13080360867914
1739209710.2967932;-33.981070128970906
1739209710.2967935;-38.13080360867914
1739209710.2967937;-38.13080360867914
1739209710.2967942;-35.57807855764607
1739209710.2967944;-38.13080360867914
1739209710.2967947;-45.120503652039325
1739209710.296795;-33.981070128970906
1739209710.2967951;-38.13080360867914
1739209710.2967954;-30.49652367304973
1739209710.2967956;-45.120503652039325
1739209710.2967958;-38.13080360867914
1739209710.296796;-35.57807855764607
1739209710.2967963;-38.13080360867914
1739209710.2967966;-38.13080360867914
1739209710.2967968;-38.13080360867914
1739209710.2967973;-35.57807855764607
1739209710.2967975;-38.13080360867914
1739209710.2967978;-45.120503652039325
1739209710.296798;-38.13080360867914
1739209710.2967982;-38.13080360867914
1739209710.2967985;-45.120503652039325
1739209710.2967987;-38.13080360867914
1739209710.296799;-38.13080360867914
1739209710.2967992;-38.13080360867914
1739209710.2967994;-33.981070128970906
1739209710.2967997;-45.120503652039325
1739209710.2968;-45.120503652039325
1739209710.2968001;-35.57807855764607
1739209710.2968006;-45.120503652039325
1739209710.2968009;-45.120503652039325
1739209710.296801;-45.120503652039325
1739209710.2968013;-45.120503652039325
1739209710.2968016;-32.816014438256545
1739209710.2968018;-45.120503652039325
1739209710.296802;-45.120503652039325
1739209710.2968023;-45.120503652039325
1739209710.2968025;-38.13080360867914
1739209710.2968028;-35.57807855764607
1739209710.296803;-38.13080360867914
1739209710.2968032;-45.120503652039325
1739209710.2968037;-31.141103565318915
1739209710.296804;-35.57807855764607
1739209710.2968042;-38.13080360867914
1739209710.2968044;-35.57807855764607
1739209710.2968047;-45.120503652039325
1739209710.296805;-45.120503652039325
1739209710.2968051;-38.13080360867914
1739209710.2968054;-35.57807855764607
1739209710.2968056;-38.13080360867914
1739209710.2968059;-45.120503652039325
1739209710.296806;-45.120503652039325
1739209710.2968063;-35.57807855764607
1739209710.2968066;-38.13080360867914
1739209710.296807;-45.120503652039325
1739209710.2968073;-45.120503652039325
1739209710.2968075;-45.120503652039325
1739209710.2968078;-45.120503652039325
1739209710.296808;-35.57807855764607
1739209710.2968082;-38.13080360867914
1739209710.2968085;-45.120503652039325
1739209710.2968087;-38.13080360867914
1739209710.296809;-35.57807855764607
1739209710.2968092;-45.120503652039325
1739209710.2968094;-45.120503652039325
1739209710.2968097;-38.13080360867914
1739209710.2968102;-38.13080360867914
1739209710.2968104;-45.120503652039325
1739209710.2968106;-45.120503652039325
1739209710.2968109;-45.120503652039325
1739209710.296811;-45.120503652039325
1739209710.2968113;-38.13080360867914
1739209710.2968116;-45.120503652039325
1739209710.2968118;-45.120503652039325
1739209710.296812;-45.120503652039325
1739209710.2968123;-38.13080360867914
1739209710.2968125;-35.57807855764607
1739209710.2968128;-38.13080360867914
1739209710.296813;-45.120503652039325
1739209710.2968135;-38.13080360867914
1739209710.2968137;-38.13080360867914
1739209710.296814;-38.13080360867914
1739209710.2968142;-35.57807855764607
1739209710.2968144;-33.981070128970906
1739209710.2968147;-30.49652367304973
1739209710.296815;-32.816014438256545
1739209710.2968152;-35.57807855764607
1739209710.2968154;-38.13080360867914
1739209710.2968156;-45.120503652039325
1739209710.2968159;-38.13080360867914
1739209710.296816;-45.120503652039325
1739209710.2968166;-38.13080360867914
1739209710.2968168;-35.57807855764607
1739209710.296817;-45.120503652039325
1739209710.2968173;-45.120503652039325
1739209710.2968175;-38.13080360867914
1739209710.2968178;-45.120503652039325
1739209710.296818;-45.120503652039325
1739209710.2968183;-45.120503652039325
1739209710.2968185;-38.13080360867914
1739209710.2968187;-38.13080360867914
1739209710.296819;-33.981070128970906
1739209710.2968192;-45.120503652039325
1739209710.2968194;-45.120503652039325
1739209710.29682;-45.120503652039325
1739209710.2968202;-38.13080360867914
1739209710.2968204;-28.21854285175415
1739209710.2968206;-45.120503652039325
1739209710.2968209;-38.13080360867914
1739209710.296821;-38.13080360867914
1739209710.2968214;-32.816014438256545
1739209710.2968216;-38.13080360867914
1739209710.2968218;-38.13080360867914
1739209710.296822;-45.120503652039325
1739209710.2968223;-45.120503652039325
1739209710.2968225;-45.120503652039325
1739209710.296823;-45.120503652039325
1739209710.2968233;-45.120503652039325
1739209710.2968235;-45.120503652039325
1739209710.2968237;-45.120503652039325
1739209710.296824;-45.120503652039325
1739209710.2968242;-45.120503652039325
1739209710.2968245;-45.120503652039325
1739209710.2968247;-45.120503652039325
1739209710.296825;-38.13080360867914
1739209710.2968252;-45.120503652039325
1739209710.2968254;-45.120503652039325
1739209710.2968256;-45.120503652039325
1739209710.296826;-45.120503652039325
1739209710.2968264;-33.981070128970906
1739209710.2968266;-26.487275050834715
1739209710.2968268;-35.57807855764607
1739209710.296827;-45.120503652039325
1739209710.2968273;-38.13080360867914
1739209710.2968276;-38.13080360867914
1739209710.2968278;-38.13080360867914
1739209710.296828;-35.57807855764607
1739209710.2968283;-38.13080360867914
1739209710.2968285;-45.120503652039325
1739209710.2968287;-45.120503652039325
1739209710.296829;-45.120503652039325
1739209710.2968295;-45.120503652039325
1739209710.2968297;-38.13080360867914
1739209710.29683;-38.13080360867914
1739209710.2968302;-38.13080360867914
1739209710.2968304;-38.13080360867914
1739209710.2968307;-45.120503652039325
1739209710.296831;-45.120503652039325
1739209710.2968311;-38.13080360867914
1739209710.2968314;-38.13080360867914
1739209710.2968316;-45.120503652039325
1739209710.2968318;-45.120503652039325
1739209710.296832;-45.120503652039325
1739209710.2968326;-45.120503652039325
1739209710.2968328;-38.13080360867914
1739209710.296833;-35.57807855764607
1739209710.2968333;-35.57807855764607
1739209710.2968335;-35.57807855764607
1739209710.2968338;-32.816014438256545
1739209710.296834;-33.981070128970906
1739209710.2968342;-45.120503652039325
1739209710.2968345;-45.120503652039325
1739209710.2968347;-45.120503652039325
1739209710.296835;-45.120503652039325
1739209710.2968352;-38.13080360867914
1739209710.2968354;-45.120503652039325
1739209710.296836;-45.120503652039325
1739209710.2968361;-33.981070128970906
1739209710.2968364;-45.120503652039325
1739209710.2968366;-38.13080360867914
1739209710.2968369;-38.13080360867914
1739209710.296837;-38.13080360867914
1739209710.2968373;-38.13080360867914
1739209710.2968376;-38.13080360867914
1739209710.2968378;-45.120503652039325
1739209710.296838;-45.120503652039325
1739209710.2968383;-38.13080360867914
1739209710.2968385;-38.13080360867914
1739209710.296839;-45.120503652039325
1739209710.2968392;-33.981070128970906
1739209710.2968395;-45.120503652039325
1739209710.2968397;-45.120503652039325
1739209710.29684;-38.13080360867914
1739209710.2968402;-38.13080360867914
1739209710.2968404;-38.13080360867914
1739209710.2968407;-38.13080360867914
1739209710.296841;-45.120503652039325
1739209710.2968411;-38.13080360867914
1739209710.2968414;-45.120503652039325
1739209710.2968416;-45.120503652039325
1739209710.2968419;-45.120503652039325
1739209710.2968423;-45.120503652039325
1739209710.2968426;-28.58837851428586
1739209710.2968428;-38.13080360867914
1739209710.296843;-45.120503652039325
1739209710.2968433;-33.981070128970906
1739209710.2968435;-38.13080360867914
1739209710.2968438;-45.120503652039325
1739209710.296844;-45.120503652039325
1739209710.2968442;-38.13080360867914
1739209710.2968445;-45.120503652039325
1739209710.2968447;-38.13080360867914
1739209710.296845;-38.13080360867914
1739209710.2968454;-45.120503652039325
1739209710.2968457;-45.120503652039325
1739209710.296846;-38.13080360867914
1739209710.2968462;-45.120503652039325
1739209710.2968464;-38.13080360867914
1739209710.2968466;-45.120503652039325
1739209710.2968469;-38.13080360867914
1739209710.296847;-38.13080360867914
1739209710.2968473;-32.816014438256545
1739209710.2968476;-45.120503652039325
1739209710.2968478;-45.120503652039325
1739209710.296848;-45.120503652039325
1739209710.2968483;-45.120503652039325
1739209710.2968488;-38.13080360867914
1739209710.296849;-38.13080360867914
1739209710.2968493;-45.120503652039325
1739209710.2968495;-27.267205301931607
1739209710.2968497;-33.981070128970906
1739209710.29685;-38.13080360867914
1739209710.2968502;-45.120503652039325
1739209710.2968504;-38.13080360867914
1739209710.2968507;-38.13080360867914
1739209710.296851;-45.120503652039325
1739209710.2968512;-45.120503652039325
1739209710.2968514;-38.13080360867914
1739209710.2968519;-45.120503652039325
1739209710.296852;-35.57807855764607
1739209710.2968524;-38.13080360867914
1739209710.2968526;-45.120503652039325
1739209710.2968528;-45.120503652039325
1739209710.296853;-45.120503652039325
1739209710.2968533;-45.120503652039325
1739209710.2968535;-38.13080360867914
1739209710.2968538;-38.13080360867914
1739209710.296854;-45.120503652039325
1739209710.2968543;-45.120503652039325
1739209710.2968545;-45.120503652039325
1739209710.2968547;-38.13080360867914
1739209710.2968552;-38.13080360867914
1739209710.2968554;-45.120503652039325
1739209710.2968557;-26.991370085610722
1739209710.296856;-30.49652367304973
1739209710.2968562;-45.120503652039325
1739209710.2968564;-45.120503652039325
1739209710.2968566;-33.981070128970906
1739209710.2968569;-35.57807855764607
1739209710.296857;-38.13080360867914
1739209710.2968574;-38.13080360867914
1739209710.2968576;-38.13080360867914
1739209710.2968578;-38.13080360867914
1739209710.2968583;-38.13080360867914
1739209710.2968585;-45.120503652039325
1739209710.2968588;-38.13080360867914
1739209710.296859;-32.816014438256545
1739209710.2968593;-38.13080360867914
1739209710.2968595;-45.120503652039325
1739209710.2968597;-28.992665084841942
1739209710.29686;-27.8777449560314
1739209710.2968602;-45.120503652039325
1739209710.2968605;-45.120503652039325
1739209710.2968607;-38.13080360867914
1739209710.296861;-38.13080360867914
1739209710.2968612;-38.13080360867914
1739209710.2968616;-38.13080360867914
1739209710.296862;-45.120503652039325
1739209710.2968621;-45.120503652039325
1739209710.2968624;-38.13080360867914
1739209710.2968626;-45.120503652039325
1739209710.2968628;-38.13080360867914
1739209710.296863;-38.13080360867914
1739209710.2968633;-45.120503652039325
1739209710.2968636;-35.57807855764607
1739209710.2968638;-45.120503652039325
1739209710.296864;-45.120503652039325
1739209710.2968643;-45.120503652039325
1739209710.2968647;-38.13080360867914
1739209710.296865;-38.13080360867914
1739209710.2968652;-45.120503652039325
1739209710.2968655;-33.981070128970906
1739209710.2968657;-45.120503652039325
1739209710.296866;-38.13080360867914
1739209710.2968662;-35.57807855764607
1739209710.2968664;-45.120503652039325
1739209710.2968667;-38.13080360867914
1739209710.296867;-35.57807855764607
1739209710.2968671;-38.13080360867914
1739209710.2968674;-45.120503652039325
1739209710.2968676;-45.120503652039325
1739209710.296868;-45.120503652039325
1739209710.2968683;-45.120503652039325
1739209710.2968686;-28.992665084841942
1739209710.2968688;-35.57807855764607
1739209710.296869;-45.120503652039325
1739209710.2968693;-38.13080360867914
1739209710.2968695;-35.57807855764607
1739209710.2968698;-35.57807855764607
1739209710.29687;-38.13080360867914
1739209710.2968702;-35.57807855764607
1739209710.2968705;-38.13080360867914
1739209710.2968707;-32.816014438256545
1739209710.2968712;-45.120503652039325
1739209710.2968714;-45.120503652039325
1739209710.2968717;-45.120503652039325
1739209710.296872;-45.120503652039325
1739209710.2968721;-33.981070128970906
1739209710.2968724;-45.120503652039325
1739209710.2968726;-45.120503652039325
1739209710.2968729;-38.13080360867914
1739209710.296873;-38.13080360867914
1739209710.2968733;-32.816014438256545
1739209710.2968736;-38.13080360867914
1739209710.2968738;-38.13080360867914
1739209710.296874;-45.120503652039325
1739209710.2968745;-31.141103565318915
1739209710.2968748;-33.981070128970906
1739209710.296875;-45.120503652039325
1739209710.2968752;-38.13080360867914
1739209710.2968755;-45.120503652039325
1739209710.2968757;-33.981070128970906
1739209710.296876;-38.13080360867914
1739209710.2968762;-45.120503652039325
1739209710.2968764;-38.13080360867914
1739209710.2968767;-45.120503652039325
1739209710.296877;-45.120503652039325
1739209710.2968771;-38.13080360867914
1739209710.2968776;-45.120503652039325
1739209710.2968779;-45.120503652039325
1739209710.296878;-45.120503652039325
1739209710.2968783;-38.13080360867914
1739209710.2968786;-35.57807855764607
1739209710.2968788;-45.120503652039325
1739209710.296879;-45.120503652039325
1739209710.2968793;-45.120503652039325
1739209710.2968795;-38.13080360867914
1739209710.2968798;-45.120503652039325
1739209710.29688;-35.57807855764607
1739209710.2968802;-38.13080360867914
1739209710.2968805;-33.981070128970906
1739209710.296881;-31.141103565318915
1739209710.2968812;-38.13080360867914
1739209710.2968814;-45.120503652039325
1739209710.2968817;-45.120503652039325
1739209710.296882;-45.120503652039325
1739209710.2968822;-45.120503652039325
1739209710.2968824;-38.13080360867914
1739209710.2968826;-38.13080360867914
1739209710.2968829;-30.49652367304973
1739209710.296883;-38.13080360867914
1739209710.2968833;-38.13080360867914
1739209710.2968836;-38.13080360867914
1739209710.296884;-38.13080360867914
1739209710.2968843;-38.13080360867914
1739209710.2968845;-45.120503652039325
1739209710.2968848;-33.981070128970906
1739209710.296885;-28.992665084841942
1739209710.2968853;-45.120503652039325
1739209710.2968855;-38.13080360867914
1739209710.2968857;-38.13080360867914
1739209710.296886;-38.13080360867914
1739209710.2968862;-45.120503652039325
1739209710.2968864;-45.120503652039325
1739209710.2968867;-38.13080360867914
1739209710.296887;-38.13080360867914
1739209710.2968874;-45.120503652039325
1739209710.2968876;-35.57807855764607
1739209710.2968879;-38.13080360867914
1739209710.296888;-45.120503652039325
1739209710.2968884;-45.120503652039325
1739209710.2968886;-38.13080360867914
1739209710.2968888;-33.981070128970906
1739209710.296889;-33.981070128970906
1739209710.2968893;-45.120503652039325
1739209710.2968895;-38.13080360867914
1739209710.2968898;-38.13080360867914
1739209710.29689;-38.13080360867914
1739209710.2968905;-45.120503652039325
1739209710.2968907;-38.13080360867914
1739209710.296891;-33.981070128970906
1739209710.2968912;-30.49652367304973
1739209710.2968915;-45.120503652039325
1739209710.2968917;-45.120503652039325
1739209710.296892;-45.120503652039325
1739209710.2968922;-38.13080360867914
1739209710.2968924;-38.13080360867914
1739209710.2968926;-38.13080360867914
1739209710.296893;-38.13080360867914
1739209710.2968931;-28.992665084841942
1739209710.2968934;-38.13080360867914
1739209710.2968938;-45.120503652039325
1739209710.296894;-45.120503652039325
1739209710.2968943;-45.120503652039325
1739209710.2968946;-45.120503652039325
1739209710.2968948;-38.13080360867914
1739209710.296895;-35.57807855764607
1739209710.2968953;-38.13080360867914
1739209710.2968955;-45.120503652039325
1739209710.2968957;-45.120503652039325
1739209710.296896;-38.13080360867914
1739209710.2968962;-33.981070128970906
1739209710.2968965;-45.120503652039325
1739209710.296897;-45.120503652039325
1739209710.2968972;-38.13080360867914
1739209710.2968974;-45.120503652039325
1739209710.2968976;-45.120503652039325
1739209710.296898;-38.13080360867914
1739209710.2968981;-35.57807855764607
1739209710.2968984;-38.13080360867914
1739209710.2969007;-38.13080360867914
1739209710.2969031;-38.13080360867914
1739209710.2969058;-35.57807855764607
1739209710.2969081;-45.120503652039325
1739209710.2969105;-45.120503652039325
1739209710.296913;-38.13080360867914
1739209710.2969153;-35.57807855764607
1739209710.296918;-38.13080360867914
1739209710.2969203;-45.120503652039325
1739209710.2969227;-38.13080360867914
1739209710.296925;-38.13080360867914
1739209710.2969275;-38.13080360867914
1739209710.29693;-45.120503652039325
1739209710.2969325;-45.120503652039325
1739209710.2969348;-45.120503652039325
1739209710.2969372;-35.57807855764607
1739209710.2969396;-45.120503652039325
1739209710.2969422;-45.120503652039325
1739209710.2969446;-38.13080360867914
1739209710.296947;-35.57807855764607
1739209710.2969494;-35.57807855764607
1739209710.2969518;-45.120503652039325
1739209710.2969544;-45.120503652039325
1739209710.2969568;-38.13080360867914
1739209710.2969592;-32.816014438256545
1739209710.2969615;-45.120503652039325
1739209710.296964;-45.120503652039325
1739209710.2969666;-45.120503652039325
1739209710.296969;-45.120503652039325
1739209710.2969713;-38.13080360867914
1739209710.2969737;-45.120503652039325
1739209710.296976;-38.13080360867914
1739209710.2969787;-45.120503652039325
1739209710.296981;-45.120503652039325
1739209710.2969835;-45.120503652039325
1739209710.2969859;-38.13080360867914
1739209710.2969882;-31.141103565318893
1739209710.2969909;-38.13080360867914
1739209710.2969933;-45.120503652039325
1739209710.2969956;-45.120503652039325
1739209710.296998;-32.816014438256545
1739209710.2970004;-45.120503652039325
1739209710.297003;-45.120503652039325
1739209710.2970054;-45.120503652039325
1739209710.2970078;-45.120503652039325
1739209710.2970102;-45.120503652039325
1739209710.2970126;-45.120503652039325
1739209710.2970152;-45.120503652039325
1739209710.2970176;-45.120503652039325
1739209710.29702;-38.13080360867914
1739209710.2970223;-45.120503652039325
1739209710.2970247;-38.13080360867914
1739209710.2970273;-45.120503652039325
1739209710.2970297;-38.13080360867914
1739209710.297032;-38.13080360867914
1739209710.2970345;-38.13080360867914
1739209710.297037;-38.13080360867914
1739209710.2970395;-45.120503652039325
1739209710.297042;-38.13080360867914
1739209710.2970443;-38.13080360867914
1739209710.2970467;-38.13080360867914
1739209710.297049;-33.981070128970906
1739209710.2970517;-35.57807855764607
1739209710.297054;-45.120503652039325
1739209710.2970564;-45.120503652039325
1739209710.2970588;-45.120503652039325
1739209710.2970612;-45.120503652039325
1739209710.2970638;-38.13080360867914
1739209710.2970662;-38.13080360867914
1739209710.2970686;-45.120503652039325
1739209710.297071;-38.13080360867914
1739209710.2970734;-38.13080360867914
1739209710.297076;-45.120503652039325
1739209710.2970784;-38.13080360867914
1739209710.2970808;-35.57807855764607
1739209710.2970831;-38.13080360867914
1739209710.2970855;-26.487275050834715
1739209710.2970881;-38.13080360867914
1739209710.2970905;-38.13080360867914
1739209710.297093;-38.13080360867914
1739209710.2970953;-35.57807855764607
1739209710.2970977;-38.13080360867914
1739209710.2971003;-38.13080360867914
1739209710.2971027;-45.120503652039325
1739209710.297105;-45.120503652039325
1739209710.2971075;-45.120503652039325
1739209710.2971098;-38.13080360867914
1739209710.2971125;-38.13080360867914
1739209710.2971148;-45.120503652039325
1739209710.2971172;-38.13080360867914
1739209710.2971196;-45.120503652039325
1739209710.297122;-35.57807855764607
1739209710.2971246;-38.13080360867914
1739209710.297127;-45.120503652039325
1739209710.2971294;-45.120503652039325
1739209710.2971318;-45.120503652039325
1739209710.2971342;-45.120503652039325
1739209710.2971368;-38.13080360867914
1739209710.2971392;-38.13080360867914
1739209710.2971416;-45.120503652039325
1739209710.297144;-28.58837851428586
1739209710.2971463;-33.981070128970906
1739209710.297149;-35.57807855764607
1739209710.2971513;-45.120503652039325
1739209710.2971537;-38.13080360867914
1739209710.297156;-38.13080360867914
1739209710.2971585;-38.13080360867914
1739209710.297161;-38.13080360867914
1739209710.2971635;-33.981070128970956
1739209710.2971659;-45.120503652039325
1739209710.2971683;-32.816014438256545
1739209710.2971706;-45.120503652039325
1739209710.2971733;-45.120503652039325
1739209710.2971756;-38.13080360867914
1739209710.297178;-38.13080360867914
1739209710.2971804;-38.13080360867914
1739209710.2971828;-38.13080360867914
1739209710.2971854;-35.57807855764607
1739209710.2971878;-38.13080360867914
1739209710.2971902;-38.13080360867914
1739209710.2971926;-45.120503652039325
1739209710.297195;-45.120503652039325
1739209710.2971976;-45.120503652039325
1739209710.2972;-45.120503652039325
1739209710.2972023;-38.13080360867914
1739209710.2972047;-38.13080360867914
1739209710.297207;-45.120503652039325
1739209710.2972097;-38.13080360867914
1739209710.2972121;-35.57807855764607
1739209710.2972145;-38.13080360867914
1739209710.297217;-45.120503652039325
1739209710.2972193;-38.13080360867914
1739209710.297222;-38.13080360867914
1739209710.2972243;-45.120503652039325
1739209710.2972267;-45.120503652039325
1739209710.297229;-38.13080360867914
1739209710.2972314;-38.13080360867914
1739209710.297234;-38.13080360867914
1739209710.2972364;-45.120503652039325
1739209710.2972388;-45.120503652039325
1739209710.2972412;-38.13080360867914
1739209710.2972436;-38.13080360867914
1739209710.2972462;-45.120503652039325
1739209710.2972486;-45.120503652039325
1739209710.297251;-45.120503652039325
1739209710.2972534;-38.13080360867914
1739209710.2972558;-38.13080360867914
1739209710.2972584;-38.13080360867914
1739209710.2972608;-45.120503652039325
1739209710.2972631;-31.141103565318915
1739209710.2972655;-32.816014438256545
1739209710.297268;-45.120503652039325
1739209710.2972705;-45.120503652039325
1739209710.297273;-33.981070128970906
1739209710.2972753;-38.13080360867914
1739209710.2972777;-38.13080360867914
1739209710.29728;-35.57807855764607
1739209710.2972827;-38.13080360867914
1739209710.297285;-38.13080360867914
1739209710.2972875;-45.120503652039325
1739209710.2972898;-32.816014438256545
1739209710.2972922;-38.13080360867914
1739209710.2972949;-45.120503652039325
1739209710.2972972;-38.13080360867914
1739209710.2972996;-45.120503652039325
1739209710.297302;-38.13080360867914
1739209710.2973044;-45.120503652039325
1739209710.297307;-35.57807855764607
1739209710.2973094;-38.13080360867914
1739209710.2973118;-33.981070128970906
1739209710.2973142;-35.57807855764607
1739209710.2973166;-38.13080360867914
1739209710.2973192;-45.120503652039325
1739209710.2973216;-33.981070128970906
1739209710.297324;-38.13080360867914
1739209710.2973263;-45.120503652039325
1739209710.2973287;-45.120503652039325
1739209710.2973313;-38.13080360867914
1739209710.2973337;-35.57807855764607
1739209710.297336;-38.13080360867914
1739209710.2973385;-45.120503652039325
1739209710.2973409;-38.13080360867914
1739209710.2973435;-45.120503652039325
1739209710.2973459;-45.120503652039325
1739209710.2973483;-45.120503652039325
1739209710.2973506;-38.13080360867914
1739209710.297353;-38.13080360867914
1739209710.2973557;-38.13080360867914
1739209710.297358;-45.120503652039325
1739209710.2973604;-28.992665084841942
1739209710.2973628;-32.816014438256545
1739209710.2973652;-38.13080360867914
1739209710.2973678;-38.13080360867914
1739209710.2973702;-38.13080360867914
1739209710.2973726;-38.13080360867914
1739209710.297375;-45.120503652039325
1739209710.2973773;-45.120503652039325
1739209710.29738;-38.13080360867914
1739209710.2973824;-45.120503652039325
1739209710.2973847;-35.57807855764607
1739209710.2973871;-32.816014438256545
1739209710.2973895;-45.120503652039325
1739209710.2973921;-45.120503652039325
1739209710.2973945;-45.120503652039325
1739209710.297397;-38.13080360867914
1739209710.2973993;-45.120503652039325
1739209710.2974017;-45.120503652039325
1739209710.2974043;-45.120503652039325
1739209710.2974067;-45.120503652039325
1739209710.297409;-45.120503652039325
1739209710.2974114;-45.120503652039325
1739209710.2974138;-38.13080360867914
1739209710.2974164;-38.13080360867914
1739209710.2974188;-32.816014438256545
1739209710.2974212;-28.58837851428586
1739209710.2974236;-45.120503652039325
1739209710.297426;-45.120503652039325
1739209710.2974286;-38.13080360867914
1739209710.297431;-38.13080360867914
1739209710.2974334;-45.120503652039325
1739209710.2974358;-38.13080360867914
1739209710.2974381;-45.120503652039325
1739209710.2974408;-38.13080360867914
1739209710.2974432;-33.981070128970906
1739209710.2974455;-45.120503652039325
1739209710.297448;-45.120503652039325
1739209710.2974503;-38.13080360867914
1739209710.297453;-38.13080360867914
1739209710.2974553;-35.57807855764607
1739209710.2974577;-32.816014438256545
1739209710.29746;-30.49652367304973
1739209710.2974625;-45.120503652039325
1739209710.297465;-45.120503652039325
1739209710.2974675;-38.13080360867914
1739209710.2974699;-45.120503652039325
1739209710.2974722;-45.120503652039325
1739209710.2974746;-45.120503652039325
1739209710.2974772;-45.120503652039325
1739209710.2974796;-45.120503652039325
1739209710.297482;-45.120503652039325
1739209710.2974844;-45.120503652039325
1739209710.2974868;-35.57807855764607
1739209710.2974894;-32.816014438256545
1739209710.2974918;-45.120503652039325
1739209710.2974942;-33.981070128970906
1739209710.2974966;-45.120503652039325
1739209710.297499;-45.120503652039325
1739209710.2975016;-38.13080360867914
1739209710.297504;-45.120503652039325
1739209710.2975063;-45.120503652039325
1739209710.2975087;-38.13080360867914
1739209710.297511;-38.13080360867914
1739209710.2975137;-45.120503652039325
1739209710.297516;-35.57807855764607
1739209710.2975185;-35.57807855764607
1739209710.2975209;-45.120503652039325
1739209710.2975233;-45.120503652039325
1739209710.297526;-35.57807855764607
1739209710.2975283;-38.13080360867914
1739209710.2975307;-38.13080360867914
1739209710.297533;-32.816014438256545
1739209710.2975354;-45.120503652039325
1739209710.297538;-45.120503652039325
1739209710.2975404;-45.120503652039325
1739209710.2975428;-45.120503652039325
1739209710.2975452;-38.13080360867914
1739209710.2975476;-38.13080360867914
1739209710.2975502;-45.120503652039325
1739209710.2975526;-45.120503652039325
1739209710.297555;-45.120503652039325
1739209710.2975574;-33.981070128970906
1739209710.2975597;-33.981070128970906
1739209710.2975624;-38.13080360867914
1739209710.2975647;-38.13080360867914
1739209710.2975671;-45.120503652039325
1739209710.2975695;-38.13080360867914
1739209710.297572;-45.120503652039325
1739209710.2975745;-45.120503652039325
1739209710.297577;-33.981070128970906
1739209710.2975793;-45.120503652039325
1739209710.2975817;-45.120503652039325
1739209710.297584;-38.13080360867914
1739209710.2975867;-38.13080360867914
1739209710.297589;-45.120503652039325
1739209710.2975914;-45.120503652039325
1739209710.2975938;-38.13080360867914
1739209710.2975962;-33.981070128970906
1739209710.2975988;-33.981070128970906
1739209710.2976012;-38.13080360867914
1739209710.2976036;-45.120503652039325
1739209710.297606;-38.13080360867914
1739209710.2976084;-33.981070128970906
1739209710.297611;-38.13080360867914
1739209710.2976134;-38.13080360867914
1739209710.2976158;-45.120503652039325
1739209710.2976182;-45.120503652039325
1739209710.2976205;-38.13080360867914
1739209710.2976232;-45.120503652039325
1739209710.2976255;-45.120503652039325
1739209710.297628;-38.13080360867914
1739209710.2976303;-38.13080360867914
1739209710.2976327;-45.120503652039325
1739209710.2976353;-38.13080360867914
1739209710.2976377;-33.981070128970906
1739209710.29764;-35.57807855764607
1739209710.2976425;-45.120503652039325
1739209710.2976449;-38.13080360867914
1739209710.2976475;-38.13080360867914
1739209710.2976499;-35.57807855764607
1739209710.2976522;-45.120503652039325
1739209710.2976546;-33.981070128970906
1739209710.297657;-28.992665084841942
1739209710.2976596;-38.13080360867914
1739209710.297662;-38.13080360867914
1739209710.2976644;-45.120503652039325
1739209710.2976668;-33.981070128970906
1739209710.2976692;-38.13080360867914
