CAN Message; 0x24:0d99f2aee4abb5a8
1739209610.4714305;-38.13080360867914
1739209610.4714353;-38.13080360867914
1739209610.4714398;-38.13080360867914
1739209610.4714446;-38.13080360867914
1739209610.4714494;-45.120503652039325
1739209610.4714541;-38.13080360867914
1739209610.4714587;-38.13080360867914
1739209610.4714634;-45.120503652039325
1739209610.4714682;-45.120503652039325
1739209610.471473;-38.13080360867914
1739209610.4714777;-35.57807855764607
1739209610.4714823;-45.120503652039325
1739209610.471487;-45.120503652039325
1739209610.4714918;-45.120503652039325
1739209610.4714966;-45.120503652039325
1739209610.471501;-45.120503652039325
1739209610.4715059;-45.120503652039325
1739209610.4715106;-45.120503652039325
1739209610.4715154;-38.13080360867914
1739209610.47152;-38.13080360867914
1739209610.4715247;-45.120503652039325
1739209610.4715295;-29.438486411369333
1739209610.4715343;-31.141103565318893
1739209610.471539;-45.120503652039325
1739209610.4715436;-32.816014438256545
1739209610.4715483;-38.13080360867914
1739209610.471553;-45.120503652039325
1739209610.4715579;-45.120503652039325
1739209610.4715624;-45.120503652039325
1739209610.4715672;-45.120503652039325
1739209610.471572;-38.13080360867914
1739209610.4715767;-45.120503652039325
1739209610.4715812;-38.13080360867914
1739209610.471586;-35.57807855764607
1739209610.4715908;-35.57807855764607
1739209610.4715955;-45.120503652039325
1739209610.4716;-38.13080360867914
1739209610.4716048;-45.120503652039325
1739209610.4716096;-45.120503652039325
1739209610.4716144;-38.13080360867914
1739209610.4716191;-45.120503652039325
1739209610.4716237;-45.120503652039325
1739209610.4716284;-38.13080360867914
1739209610.4716332;-35.57807855764607
1739209610.474256;-38.13080360867914
1739209610.4742575;-33.981070128970906
1739209610.4742587;-33.981070128970906
1739209610.4742599;-45.120503652039325
1739209610.4742613;-45.120503652039325
1739209610.4742625;-32.816014438256545
1739209610.4742637;-35.57807855764607
1739209610.474265;-38.13080360867914
1739209610.4742663;-45.120503652039325
1739209610.4742675;-38.13080360867914
1739209610.474269;-35.57807855764607
1739209610.47427;-38.13080360867914
1739209610.4742713;-38.13080360867914
1739209610.4742725;-45.120503652039325
1739209610.474274;-45.120503652039325
1739209610.474275;-45.120503652039325
1739209610.4742763;-45.120503652039325
1739209610.4742777;-45.120503652039325
1739209610.474279;-45.120503652039325
1739209610.47428;-38.13080360867914
1739209610.4742815;-45.120503652039325
1739209610.4742827;-31.141103565318893
1739209610.474284;-32.816014438256545
1739209610.4742854;-45.120503652039325
1739209610.4742866;-38.13080360867914
1739209610.4742877;-33.981070128970906
1739209610.4742892;-33.981070128970906
1739209610.4742904;-45.120503652039325
1739209610.4742916;-45.120503652039325
1739209610.474293;-32.816014438256545
1739209610.4742942;-33.981070128970906
1739209610.4742954;-45.120503652039325
1739209610.4742968;-45.120503652039325
1739209610.474298;-38.13080360867914
1739209610.4742992;-35.57807855764607
1739209610.4743006;-38.13080360867914
1739209610.4743018;-38.13080360867914
1739209610.474303;-45.120503652039325
1739209610.4743042;-45.120503652039325
1739209610.4743056;-45.120503652039325
1739209610.4743068;-38.13080360867914
1739209610.474308;-38.13080360867914
1739209610.4743094;-45.120503652039325
1739209610.4743106;-35.57807855764607
1739209610.4743118;-45.120503652039325
1739209610.4743133;-26.991370085610736
1739209610.4743145;-30.49652367304973
1739209610.4743156;-38.13080360867914
1739209610.474317;-38.13080360867914
1739209610.4743183;-38.13080360867914
1739209610.4743195;-33.981070128970906
1739209610.474321;-45.120503652039325
1739209610.474322;-38.13080360867914
1739209610.4743233;-38.13080360867914
1739209610.4743247;-45.120503652039325
1739209610.474326;-38.13080360867914
1739209610.474327;-45.120503652039325
1739209610.4743285;-33.981070128970906
1739209610.4743297;-45.120503652039325
1739209610.474331;-38.13080360867914
1739209610.4743323;-45.120503652039325
1739209610.4743335;-30.49652367304973
1739209610.4743347;-29.438486411369333
1739209610.4743361;-38.13080360867914
1739209610.4743373;-45.120503652039325
1739209610.4743385;-45.120503652039325
1739209610.4743397;-38.13080360867914
1739209610.4743412;-38.13080360867914
1739209610.4743423;-35.57807855764607
1739209610.4743435;-45.120503652039325
1739209610.474345;-33.981070128970956
1739209610.4743462;-38.13080360867914
1739209610.4743474;-38.13080360867914
1739209610.4743488;-45.120503652039325
1739209610.47435;-45.120503652039325
1739209610.4743512;-45.120503652039325
1739209610.4743526;-45.120503652039325
1739209610.4743538;-32.816014438256545
1739209610.474355;-30.49652367304973
1739209610.4743564;-45.120503652039325
1739209610.4743576;-38.13080360867914
1739209610.4743588;-31.141103565318893
1739209610.4743602;-32.816014438256545
1739209610.4743614;-38.13080360867914
1739209610.4743626;-38.13080360867914
1739209610.474364;-45.120503652039325
1739209610.4743652;-45.120503652039325
1739209610.4743664;-45.120503652039325
1739209610.4743679;-45.120503652039325
1739209610.474369;-45.120503652039325
1739209610.4743702;-45.120503652039325
1739209610.4743714;-38.13080360867914
1739209610.4743729;-38.13080360867914
1739209610.474374;-35.57807855764607
1739209610.4743752;-32.816014438256545
1739209610.4743767;-45.120503652039325
1739209610.4743779;-45.120503652039325
1739209610.474379;-38.13080360867914
1739209610.4743805;-33.981070128970906
1739209610.4743817;-45.120503652039325
1739209610.4743829;-45.120503652039325
1739209610.4743843;-38.13080360867914
1739209610.4743855;-38.13080360867914
1739209610.4743867;-45.120503652039325
1739209610.4743881;-45.120503652039325
1739209610.4743893;-38.13080360867914
1739209610.4743905;-45.120503652039325
1739209610.474392;-45.120503652039325
1739209610.4743931;-38.13080360867914
1739209610.4743943;-38.13080360867914
1739209610.4743958;-45.120503652039325
1739209610.474397;-35.57807855764607
1739209610.4743981;-35.57807855764607
1739209610.4743996;-45.120503652039325
1739209610.4744008;-45.120503652039325
1739209610.474402;-38.13080360867914
1739209610.4744031;-38.13080360867914
1739209610.4744046;-45.120503652039325
1739209610.4744058;-33.981070128970906
1739209610.474407;-35.57807855764607
1739209610.4744084;-38.13080360867914
1739209610.4744096;-45.120503652039325
1739209610.4744108;-38.13080360867914
1739209610.4744122;-35.57807855764607
1739209610.4744134;-35.57807855764607
1739209610.4744146;-45.120503652039325
1739209610.474416;-31.14110356531892
1739209610.4744172;-45.120503652039325
1739209610.4744184;-38.13080360867914
1739209610.4744198;-45.120503652039325
1739209610.474421;-45.120503652039325
1739209610.4744222;-45.120503652039325
1739209610.4744236;-45.120503652039325
1739209610.4744248;-38.13080360867914
1739209610.474426;-27.267205301931607
1739209610.4744275;-38.13080360867914
1739209610.4744287;-35.57807855764607
1739209610.4744298;-45.120503652039325
1739209610.4744313;-38.13080360867914
1739209610.4744325;-32.816014438256545
1739209610.4744337;-38.13080360867914
1739209610.4744349;-45.120503652039325
1739209610.4744363;-31.141103565318915
1739209610.4744375;-33.981070128970906
1739209610.4744387;-38.13080360867914
1739209610.47444;-45.120503652039325
1739209610.4744413;-45.120503652039325
1739209610.4744425;-45.120503652039325
1739209610.474444;-45.120503652039325
1739209610.474445;-38.13080360867914
1739209610.4744463;-33.981070128970906
1739209610.4744477;-38.13080360867914
1739209610.474449;-45.120503652039325
1739209610.47445;-38.13080360867914
1739209610.4744515;-45.120503652039325
1739209610.4744527;-35.57807855764607
1739209610.474454;-38.13080360867914
1739209610.4744554;-35.57807855764607
1739209610.4744565;-45.120503652039325
1739209610.4744577;-38.13080360867914
1739209610.4744592;-45.120503652039325
1739209610.4744604;-45.120503652039325
1739209610.4744616;-38.13080360867914
1739209610.474463;-38.13080360867914
1739209610.4744642;-45.120503652039325
1739209610.4744654;-45.120503652039325
1739209610.4744666;-45.120503652039325
1739209610.474468;-45.120503652039325
1739209610.4744692;-38.13080360867914
1739209610.4744704;-38.13080360867914
1739209610.4744718;-38.13080360867914
1739209610.474473;-45.120503652039325
1739209610.4744742;-33.981070128970906
1739209610.4744756;-38.13080360867914
1739209610.4744768;-38.13080360867914
1739209610.474478;-38.13080360867914
1739209610.4744794;-38.13080360867914
1739209610.4744806;-38.13080360867914
1739209610.4744818;-45.120503652039325
1739209610.4744833;-38.13080360867914
1739209610.4744844;-38.13080360867914
1739209610.4744856;-32.816014438256545
1739209610.474487;-35.57807855764607
1739209610.4744883;-38.13080360867914
1739209610.4744895;-45.120503652039325
1739209610.474491;-35.57807855764607
1739209610.474492;-35.57807855764607
1739209610.4744933;-45.120503652039325
1739209610.4744947;-45.120503652039325
1739209610.474496;-38.13080360867914
1739209610.474497;-38.13080360867914
1739209610.4744983;-38.13080360867914
1739209610.4744997;-45.120503652039325
1739209610.474501;-45.120503652039325
1739209610.474502;-45.120503652039325
1739209610.4745035;-35.57807855764607
1739209610.4745047;-38.13080360867914
1739209610.474506;-45.120503652039325
1739209610.4745073;-35.57807855764607
1739209610.4745085;-45.120503652039325
1739209610.4745097;-45.120503652039325
1739209610.4745111;-38.13080360867914
1739209610.4745123;-45.120503652039325
1739209610.4745135;-45.120503652039325
1739209610.474515;-45.120503652039325
1739209610.4745162;-35.57807855764607
1739209610.4745173;-38.13080360867914
1739209610.4745188;-45.120503652039325
1739209610.47452;-38.13080360867914
1739209610.4745212;-38.13080360867914
1739209610.4745226;-38.13080360867914
1739209610.4745238;-45.120503652039325
1739209610.474525;-45.120503652039325
1739209610.4745264;-45.120503652039325
1739209610.4745276;-38.13080360867914
1739209610.4745288;-35.57807855764607
1739209610.4745302;-45.120503652039325
1739209610.4745314;-45.120503652039325
1739209610.4745326;-38.13080360867914
1739209610.4745338;-38.13080360867914
1739209610.4745352;-33.981070128970906
1739209610.4745364;-45.120503652039325
1739209610.4745376;-45.120503652039325
1739209610.474539;-45.120503652039325
1739209610.4745402;-45.120503652039325
1739209610.4745414;-45.120503652039325
1739209610.4745429;-45.120503652039325
1739209610.474544;-45.120503652039325
1739209610.4745452;-38.13080360867914
1739209610.4745467;-38.13080360867914
1739209610.4745479;-45.120503652039325
1739209610.474549;-32.816014438256545
1739209610.4745505;-35.57807855764607
1739209610.4745517;-38.13080360867914
1739209610.4745529;-38.13080360867914
1739209610.4745543;-38.13080360867914
1739209610.4745555;-35.57807855764607
1739209610.4745567;-38.13080360867914
1739209610.474558;-33.981070128970906
1739209610.4745593;-45.120503652039325
1739209610.4745605;-45.120503652039325
1739209610.474562;-45.120503652039325
1739209610.4745631;-38.13080360867914
1739209610.4745643;-38.13080360867914
1739209610.4745655;-45.120503652039325
1739209610.474567;-38.13080360867914
1739209610.4745681;-45.120503652039325
1739209610.4745693;-35.57807855764607
1739209610.4745708;-38.13080360867914
1739209610.474572;-45.120503652039325
1739209610.4745731;-38.13080360867914
1739209610.4745746;-35.57807855764607
1739209610.4745758;-38.13080360867914
1739209610.474577;-38.13080360867914
1739209610.4745784;-45.120503652039325
1739209610.4745796;-38.13080360867914
1739209610.4745808;-32.816014438256545
1739209610.4745822;-45.120503652039325
1739209610.4745834;-38.13080360867914
1739209610.4745846;-45.120503652039325
1739209610.474586;-45.120503652039325
1739209610.4745872;-32.816014438256545
1739209610.4745884;-38.13080360867914
1739209610.4745898;-45.120503652039325
1739209610.474591;-33.981070128970956
1739209610.4745922;-45.120503652039325
1739209610.4745936;-45.120503652039325
1739209610.4745948;-45.120503652039325
1739209610.474596;-45.120503652039325
1739209610.4745972;-38.13080360867914
1739209610.4745986;-38.13080360867914
1739209610.4745998;-33.981070128970906
1739209610.474601;-30.49652367304973
1739209610.4746025;-35.57807855764607
1739209610.4746037;-38.13080360867914
1739209610.4746048;-38.13080360867914
1739209610.4746063;-32.816014438256545
1739209610.4746075;-45.120503652039325
1739209610.4746087;-38.13080360867914
1739209610.47461;-38.13080360867914
1739209610.4746113;-45.120503652039325
1739209610.4746125;-38.13080360867914
1739209610.474614;-45.120503652039325
1739209610.474615;-45.120503652039325
1739209610.4746163;-45.120503652039325
1739209610.4746177;-38.13080360867914
1739209610.474619;-45.120503652039325
1739209610.47462;-45.120503652039325
1739209610.4746215;-45.120503652039325
1739209610.4746227;-45.120503652039325
1739209610.474624;-38.13080360867914
1739209610.4746253;-45.120503652039325
1739209610.4746265;-38.13080360867914
1739209610.4746277;-45.120503652039325
1739209610.474629;-38.13080360867914
1739209610.4746304;-38.13080360867914
1739209610.4746315;-28.992665084841942
1739209610.4746327;-45.120503652039325
1739209610.4746342;-45.120503652039325
1739209610.4746354;-38.13080360867914
1739209610.4746366;-33.981070128970906
1739209610.474638;-45.120503652039325
1739209610.4746392;-38.13080360867914
1739209610.4746404;-38.13080360867914
1739209610.4746418;-32.816014438256545
1739209610.474643;-45.120503652039325
1739209610.4746442;-45.120503652039325
1739209610.4746456;-35.57807855764607
1739209610.4746468;-38.13080360867914
1739209610.474648;-38.13080360867914
1739209610.4746494;-38.13080360867914
1739209610.4746506;-45.120503652039325
1739209610.4746518;-28.992665084841942
1739209610.4746532;-38.13080360867914
1739209610.4746544;-45.120503652039325
1739209610.4746556;-38.13080360867914
1739209610.474657;-45.120503652039325
1739209610.4746583;-35.57807855764607
1739209610.4746594;-38.13080360867914
1739209610.4746609;-45.120503652039325
1739209610.474662;-33.981070128970906
1739209610.4746633;-38.13080360867914
1739209610.4746644;-38.13080360867914
1739209610.4746659;-38.13080360867914
1739209610.474667;-33.981070128970906
1739209610.4746683;-45.120503652039325
1739209610.4746697;-45.120503652039325
1739209610.474671;-45.120503652039325
1739209610.474672;-45.120503652039325
1739209610.4746735;-35.57807855764607
1739209610.4746747;-35.57807855764607
1739209610.474676;-45.120503652039325
1739209610.4746773;-38.13080360867914
1739209610.4746785;-38.13080360867914
1739209610.4746797;-38.13080360867914
1739209610.4746811;-45.120503652039325
1739209610.4746823;-45.120503652039325
1739209610.4746835;-38.13080360867914
1739209610.474685;-32.816014438256545
1739209610.4746861;-45.120503652039325
1739209610.4746873;-45.120503652039325
1739209610.4746888;-35.57807855764607
1739209610.47469;-38.13080360867914
1739209610.4746912;-38.13080360867914
1739209610.4746926;-33.981070128970906
1739209610.4746938;-38.13080360867914
1739209610.474695;-38.13080360867914
1739209610.4746962;-38.13080360867914
1739209610.4746976;-38.13080360867914
1739209610.4746988;-45.120503652039325
1739209610.4747;-45.120503652039325
1739209610.4747014;-45.120503652039325
1739209610.4747026;-38.13080360867914
1739209610.4747038;-38.13080360867914
1739209610.4747052;-38.13080360867914
1739209610.4747064;-38.13080360867914
1739209610.4747076;-38.13080360867914
1739209610.474709;-38.13080360867914
1739209610.4747102;-45.120503652039325
1739209610.4747114;-45.120503652039325
1739209610.4747128;-38.13080360867914
1739209610.474714;-45.120503652039325
1739209610.4747152;-38.13080360867914
1739209610.4747167;-38.13080360867914
1739209610.4747179;-45.120503652039325
1739209610.474719;-45.120503652039325
1739209610.4747205;-38.13080360867914
1739209610.4747217;-38.13080360867914
1739209610.4747229;-38.13080360867914
1739209610.4747243;-35.57807855764607
1739209610.4747255;-35.57807855764607
1739209610.4747267;-45.120503652039325
1739209610.4747279;-38.13080360867914
1739209610.4747293;-35.57807855764607
1739209610.4747305;-38.13080360867914
1739209610.4747317;-45.120503652039325
1739209610.474733;-38.13080360867914
1739209610.4747343;-38.13080360867914
1739209610.4747355;-38.13080360867914
1739209610.474737;-38.13080360867914
1739209610.4747381;-38.13080360867914
1739209610.4747393;-38.13080360867914
1739209610.4747407;-38.13080360867914
1739209610.474742;-45.120503652039325
1739209610.4772885;-45.120503652039325
1739209610.47729;-33.981070128970906
1739209610.4772913;-38.13080360867914
1739209610.4772928;-38.13080360867914
1739209610.4772942;-31.141103565318915
1739209610.4772956;-38.13080360867914
1739209610.4772973;-38.13080360867914
1739209610.4772987;-45.120503652039325
1739209610.4773002;-38.13080360867914
1739209610.4773016;-45.120503652039325
1739209610.477303;-45.120503652039325
1739209610.4773045;-45.120503652039325
1739209610.477306;-33.981070128970906
1739209610.4773073;-38.13080360867914
1739209610.4773088;-38.13080360867914
1739209610.4773102;-38.13080360867914
1739209610.4773116;-38.13080360867914
1739209610.477313;-45.120503652039325
1739209610.4773147;-38.13080360867914
1739209610.4773161;-45.120503652039325
1739209610.4773176;-38.13080360867914
1739209610.477319;-38.13080360867914
1739209610.4773204;-45.120503652039325
1739209610.4773219;-45.120503652039325
1739209610.4773233;-38.13080360867914
1739209610.4773247;-45.120503652039325
1739209610.4773262;-38.13080360867914
1739209610.4773276;-38.13080360867914
1739209610.477329;-31.141103565318915
1739209610.4773304;-25.826314394896357
1739209610.477332;-11.063625785311517
1739209610.4773335;-31.141103565318893
1739209610.477335;-38.13080360867914
1739209610.4773364;-45.120503652039325
1739209610.4773378;-45.120503652039325
1739209610.4773393;-45.120503652039325
1739209610.4773407;-31.141103565318915
1739209610.4773421;-38.13080360867914
1739209610.4773436;-38.13080360867914
1739209610.477345;-45.120503652039325
1739209610.4773464;-45.120503652039325
1739209610.4773479;-38.13080360867914
1739209610.4773495;-38.13080360867914
1739209610.477351;-33.981070128970906
1739209610.4773524;-28.992665084841942
1739209610.4773538;-28.992665084841942
1739209610.4773552;-45.120503652039325
1739209610.4773567;-45.120503652039325
1739209610.477358;-33.981070128970906
1739209610.4773595;-33.981070128970906
1739209610.477361;-38.13080360867914
1739209610.4773624;-35.57807855764607
1739209610.4773638;-45.120503652039325
1739209610.4773653;-21.4469444417791
1739209610.477367;-18.83661435153617
1739209610.4773684;-45.120503652039325
1739209610.4773698;-33.981070128970906
1739209610.4773712;-23.506823629689542
1739209610.4773726;-14.686880871827995
1739209610.477374;-10.579680944728395
1739209610.4773755;-28.58837851428586
1739209610.477377;-26.991370085610754
1739209610.4773784;-38.13080360867914
1739209610.4773798;-38.13080360867914
1739209610.4773812;-45.120503652039325
1739209610.4773827;-38.13080360867914
1739209610.4773843;-33.981070128970906
1739209610.4773858;-38.13080360867914
1739209610.4773872;-31.141103565318915
1739209610.4773886;-24.589719217205094
1739209610.47739;-38.13080360867914
1739209610.4773915;-45.120503652039325
1739209610.477393;-45.120503652039325
1739209610.4773943;-45.120503652039325
1739209610.4773958;-45.120503652039325
1739209610.4773972;-45.120503652039325
1739209610.4773986;-35.57807855764607
1739209610.4774;-45.120503652039325
1739209610.4774017;-45.120503652039325
1739209610.4774032;-45.120503652039325
1739209610.4774046;-38.13080360867914
1739209610.477406;-31.141103565318915
1739209610.4774075;-22.175841390423358
1739209610.477409;-26.991370085610747
1739209610.4774103;-45.120503652039325
1739209610.4774117;-35.57807855764607
1739209610.4774132;-22.740042620751332
1739209610.4774146;-13.197617526358087
1739209610.477416;-14.686880871827995
1739209610.4774175;-21.522148828640407
1739209610.4774191;-38.13080360867914
1739209610.4774206;-35.57807855764607
1739209610.477422;-45.120503652039325
1739209610.4774234;-38.13080360867914
1739209610.4774249;-38.13080360867914
1739209610.4774263;-33.981070128970906
1739209610.4774277;-45.120503652039325
1739209610.4774292;-27.877744956031417
1739209610.4774306;-32.816014438256545
1739209610.477432;-45.120503652039325
1739209610.4774334;-38.13080360867914
1739209610.4774349;-45.120503652039325
1739209610.4774365;-45.120503652039325
1739209610.477438;-45.120503652039325
1739209610.4774394;-45.120503652039325
1739209610.4774408;-38.13080360867914
1739209610.4774423;-33.981070128970956
1739209610.4774437;-23.506823629689542
1739209610.4774451;-38.13080360867914
1739209610.4774466;-45.120503652039325
1739209610.477448;-45.120503652039325
1739209610.4774494;-45.120503652039325
1739209610.4774508;-45.120503652039325
1739209610.4774523;-38.13080360867914
1739209610.477454;-38.13080360867914
1739209610.4774554;-45.120503652039325
1739209610.4774568;-45.120503652039325
1739209610.4774582;-25.077289914212862
1739209610.4774597;-29.438486411369333
1739209610.477461;-38.13080360867914
1739209610.4774625;-35.57807855764607
1739209610.477464;-45.120503652039325
1739209610.4774654;-45.120503652039325
1739209610.4774668;-45.120503652039325
1739209610.4774683;-45.120503652039325
1739209610.4774697;-22.84163660590255
1739209610.4774714;-26.991370085610736
1739209610.4774728;-45.120503652039325
1739209610.4774742;-38.13080360867914
1739209610.4774756;-33.981070128970906
1739209610.477477;-20.888044912671212
1739209610.4774785;-22.175841390423358
1739209610.47748;-31.141103565318915
1739209610.4774814;-45.120503652039325
1739209610.4774828;-23.50682362968953
1739209610.4774842;-13.120210986501588
1739209610.4774857;-13.41495306682721
1739209610.477487;-21.021172418726344
1739209610.4774888;-45.120503652039325
1739209610.4774902;-45.120503652039325
1739209610.4774916;-38.13080360867914
1739209610.477493;-38.13080360867914
1739209610.4774945;-38.13080360867914
1739209610.477496;-35.57807855764607
1739209610.4774973;-38.13080360867914
1739209610.4774988;-30.49652367304973
1739209610.4775002;-31.141103565318893
1739209610.4775016;-45.120503652039325
1739209610.477503;-38.13080360867914
1739209610.4775045;-45.120503652039325
1739209610.4775062;-28.992665084841942
1739209610.4775076;-33.981070128970906
1739209610.477509;-45.120503652039325
1739209610.4775105;-30.49652367304973
1739209610.477512;-27.8777449560314
1739209610.4775133;-38.13080360867914
1739209610.4775147;-38.13080360867914
1739209610.4775162;-32.816014438256545
1739209610.4775176;-21.598678470925666
1739209610.477519;-22.002965041481744
1739209610.4775205;-35.57807855764607
1739209610.477522;-32.816014438256545
1739209610.4775236;-33.981070128970906
1739209610.477525;-28.58837851428586
1739209610.4775264;-10.307510918710731
1739209610.4775279;-17.16170347859854
1739209610.4775293;-21.4469444417791
1739209610.4775307;-33.981070128970906
1739209610.4775321;-45.120503652039325
1739209610.4775336;-35.57807855764607
1739209610.477535;-32.816014438256545
1739209610.4775364;-45.120503652039325
1739209610.4775379;-38.13080360867914
1739209610.4775393;-38.13080360867914
1739209610.477541;-25.826314394896357
1739209610.4775424;-35.57807855764607
1739209610.4775438;-38.13080360867914
1739209610.4775453;-29.438486411369354
1739209610.4775467;-18.877682693682605
1739209610.4775481;-12.653056554800875
1739209610.4775496;-30.49652367304973
1739209610.477551;-33.981070128970906
1739209610.4775524;-38.13080360867914
1739209610.4775538;-45.120503652039325
1739209610.4775553;-45.120503652039325
1739209610.4775567;-33.981070128970906
1739209610.4775584;-28.992665084841942
1739209610.4775598;-38.13080360867914
1739209610.4775612;-38.13080360867914
1739209610.4775627;-45.120503652039325
1739209610.477564;-38.13080360867914
1739209610.4775655;-45.120503652039325
1739209610.477567;-33.981070128970906
1739209610.4775684;-18.83661435153617
1739209610.4775698;-31.141103565318915
1739209610.4775712;-45.120503652039325
1739209610.4775727;-45.120503652039325
1739209610.477574;-45.120503652039325
1739209610.4775758;-33.981070128970906
1739209610.4775772;-31.141103565318915
1739209610.4775786;-45.120503652039325
1739209610.47758;-45.120503652039325
1739209610.4775815;-31.141103565318915
1739209610.477583;-33.981070128970906
1739209610.4775844;-45.120503652039325
1739209610.4775858;-38.13080360867914
1739209610.4775872;-38.13080360867914
1739209610.4775887;-31.141103565318915
1739209610.47759;-38.13080360867914
1739209610.4775915;-35.57807855764607
1739209610.4775932;-38.13080360867914
1739209610.4775946;-38.13080360867914
1739209610.477596;-38.13080360867914
1739209610.471638;-45.120503652039325
1739209610.4716425;-32.816014438256545
1739209610.4716473;-30.49652367304973
1739209610.471652;-45.120503652039325
1739209610.4716568;-45.120503652039325
1739209610.4716613;-32.816014438256545
1739209610.471666;-33.981070128970906
1739209610.4716709;-45.120503652039325
1739209610.4716756;-45.120503652039325
1739209610.4716804;-45.120503652039325
1739209610.471685;-38.13080360867914
1739209610.4716897;-38.13080360867914
1739209610.4716945;-38.13080360867914
1739209610.4716992;-45.120503652039325
1739209610.4717038;-38.13080360867914
1739209610.4717085;-38.13080360867914
1739209610.4717133;-38.13080360867914
1739209610.471718;-45.120503652039325
1739209610.4717226;-38.13080360867914
1739209610.4717274;-38.13080360867914
1739209610.4717321;-45.120503652039325
1739209610.471737;-45.120503652039325
1739209610.4717417;-45.120503652039325
1739209610.4717462;-38.13080360867914
1739209610.471751;-38.13080360867914
1739209610.4717557;-38.13080360867914
1739209610.4717605;-33.981070128970906
1739209610.471765;-38.13080360867914
1739209610.4717698;-38.13080360867914
1739209610.4717746;-35.57807855764607
1739209610.4717793;-32.816014438256545
1739209610.4717839;-38.13080360867914
1739209610.4717886;-38.13080360867914
1739209610.4717934;-45.120503652039325
1739209610.4717982;-38.13080360867914
1739209610.471803;-38.13080360867914
1739209610.4718075;-45.120503652039325
1739209610.4718122;-45.120503652039325
1739209610.471817;-45.120503652039325
1739209610.4718218;-38.13080360867914
1739209610.4718263;-45.120503652039325
1739209610.471831;-35.57807855764607
1739209610.4718359;-38.13080360867914
1739209610.4718406;-38.13080360867914
1739209610.4718451;-45.120503652039325
1739209610.47185;-45.120503652039325
1739209610.4718547;-38.13080360867914
1739209610.4718595;-45.120503652039325
1739209610.4718642;-45.120503652039325
1739209610.4718688;-33.981070128970906
1739209610.4718735;-38.13080360867914
1739209610.4718783;-45.120503652039325
1739209610.471883;-38.13080360867914
1739209610.4718876;-33.981070128970906
1739209610.4718924;-33.981070128970906
1739209610.4718971;-45.120503652039325
1739209610.471902;-38.13080360867914
1739209610.4719064;-38.13080360867914
1739209610.4719112;-38.13080360867914
1739209610.471916;-45.120503652039325
1739209610.4719207;-45.120503652039325
1739209610.4719255;-45.120503652039325
1739209610.47193;-33.981070128970906
1739209610.4719348;-45.120503652039325
1739209610.4719396;-45.120503652039325
1739209610.4719443;-45.120503652039325
1739209610.4719489;-33.981070128970906
1739209610.4719536;-31.141103565318915
1739209610.4719584;-45.120503652039325
1739209610.4719632;-45.120503652039325
1739209610.4719677;-45.120503652039325
1739209610.4719725;-45.120503652039325
1739209610.4719772;-45.120503652039325
1739209610.471982;-32.816014438256545
1739209610.4719868;-31.141103565318915
1739209610.4719913;-32.81601443825658
1739209610.471996;-38.13080360867914
1739209610.4720008;-32.816014438256545
1739209610.4720056;-38.13080360867914
1739209610.4720101;-45.120503652039325
1739209610.472015;-38.13080360867914
1739209610.4720197;-38.13080360867914
1739209610.4720244;-32.816014438256545
1739209610.472029;-31.141103565318915
1739209610.4720337;-35.57807855764607
1739209610.4720385;-45.120503652039325
1739209610.4720433;-38.13080360867914
1739209610.472048;-33.981070128970906
1739209610.4720526;-38.13080360867914
1739209610.4720573;-38.13080360867914
1739209610.472062;-38.13080360867914
1739209610.4720669;-38.13080360867914
1739209610.4720714;-38.13080360867914
1739209610.4720762;-38.13080360867914
1739209610.472081;-38.13080360867914
1739209610.4720857;-38.13080360867914
1739209610.4720902;-45.120503652039325
1739209610.472095;-38.13080360867914
1739209610.4720998;-38.13080360867914
1739209610.4721045;-45.120503652039325
1739209610.472109;-38.13080360867914
1739209610.4721138;-35.57807855764607
1739209610.4721186;-38.13080360867914
1739209610.4721234;-45.120503652039325
1739209610.4721282;-38.13080360867914
1739209610.4721327;-35.57807855764607
1739209610.4721375;-35.57807855764607
1739209610.4721422;-31.141103565318915
1739209610.472147;-45.120503652039325
1739209610.4721515;-45.120503652039325
1739209610.4721563;-38.13080360867914
1739209610.472161;-32.816014438256545
1739209610.4721658;-38.13080360867914
1739209610.4721704;-45.120503652039325
1739209610.4721751;-45.120503652039325
1739209610.47218;-35.57807855764607
1739209610.4721847;-35.57807855764607
1739209610.4721894;-38.13080360867914
1739209610.472194;-45.120503652039325
1739209610.4721987;-38.13080360867914
1739209610.4722035;-32.816014438256545
1739209610.4722083;-45.120503652039325
1739209610.4722128;-32.816014438256545
1739209610.4722176;-28.58837851428586
1739209610.4722223;-38.13080360867914
1739209610.472227;-35.57807855764607
1739209610.4722316;-32.816014438256545
1739209610.4722364;-45.120503652039325
1739209610.4722412;-45.120503652039325
1739209610.472246;-38.13080360867914
1739209610.4722507;-45.120503652039325
1739209610.4722552;-45.120503652039325
1739209610.47226;-45.120503652039325
1739209610.4722648;-35.57807855764607
1739209610.4722695;-38.13080360867914
1739209610.472274;-38.13080360867914
1739209610.4722788;-38.13080360867914
1739209610.4722836;-45.120503652039325
1739209610.4722884;-45.120503652039325
1739209610.472293;-45.120503652039325
1739209610.4722977;-38.13080360867914
1739209610.4723024;-45.120503652039325
1739209610.4723072;-45.120503652039325
1739209610.472312;-38.13080360867914
1739209610.4723165;-35.57807855764607
