CAN Message; 0x39:023d488a61e37374
Timestamp;Amplitude
1739209832.0231316;-38.13080360867914
1739209832.0231366;-38.13080360867914
1739209832.0231416;-45.120503652039325
1739209832.0231466;-38.13080360867914
1739209832.0231516;-35.57807855764607
1739209832.0231566;-35.57807855764607
1739209832.0231616;-38.13080360867914
1739209832.023167;-45.120503652039325
1739209832.023172;-45.120503652039325
1739209832.023177;-45.120503652039325
1739209832.023182;-38.13080360867914
1739209832.023187;-33.981070128970906
1739209832.023192;-45.120503652039325
1739209832.023197;-45.120503652039325
1739209832.023202;-45.120503652039325
1739209832.023207;-38.13080360867914
1739209832.023212;-38.13080360867914
1739209832.023217;-38.13080360867914
1739209832.023222;-45.120503652039325
1739209832.023227;-38.13080360867914
1739209832.023232;-38.13080360867914
1739209832.023237;-45.120503652039325
1739209832.023242;-45.120503652039325
1739209832.023247;-33.981070128970906
1739209832.023252;-33.981070128970906
1739209832.023257;-38.13080360867914
1739209832.023262;-38.13080360867914
1739209832.023267;-45.120503652039325
1739209832.023272;-38.13080360867914
1739209832.023277;-45.120503652039325
1739209832.023282;-45.120503652039325
1739209832.0232873;-38.13080360867914
1739209832.0232923;-45.120503652039325
1739209832.0232973;-45.120503652039325
1739209832.0233023;-45.120503652039325
1739209832.0233073;-38.13080360867914
1739209832.0233123;-38.13080360867914
1739209832.0233173;-45.120503652039325
1739209832.0233223;-38.13080360867914
1739209832.0233274;-32.816014438256545
1739209832.0233324;-45.120503652039325
1739209832.0233374;-45.120503652039325
1739209832.0233424;-33.981070128970906
1739209832.0233474;-33.981070128970906
1739209832.0233524;-31.141103565318915
1739209832.0233574;-45.120503652039325
1739209832.0233624;-35.57807855764607
1739209832.0233674;-33.981070128970906
1739209832.0233724;-33.981070128970906
1739209832.0233774;-45.120503652039325
1739209832.0233824;-45.120503652039325
1739209832.0233874;-38.13080360867914
1739209832.0233924;-33.981070128970906
1739209832.0233974;-45.120503652039325
1739209832.0234025;-45.120503652039325
1739209832.0234077;-38.13080360867914
1739209832.0234127;-38.13080360867914
1739209832.0234177;-45.120503652039325
1739209832.0234227;-35.57807855764607
1739209832.0234277;-35.57807855764607
1739209832.0234327;-38.13080360867914
1739209832.0234377;-45.120503652039325
1739209832.0234427;-38.13080360867914
1739209832.0234478;-35.57807855764607
1739209832.0234528;-45.120503652039325
1739209832.0234578;-38.13080360867914
1739209832.0234628;-38.13080360867914
1739209832.0234678;-33.981070128970906
1739209832.0234728;-29.438486411369347
1739209832.0234778;-45.120503652039325
1739209832.0234828;-38.13080360867914
1739209832.0234878;-45.120503652039325
1739209832.0234928;-45.120503652039325
1739209832.0234978;-45.120503652039325
1739209832.0235028;-45.120503652039325
1739209832.0235078;-38.13080360867914
1739209832.0235128;-33.981070128970906
1739209832.0235178;-45.120503652039325
1739209832.0235229;-45.120503652039325
1739209832.023528;-38.13080360867914
1739209832.023533;-38.13080360867914
1739209832.023538;-45.120503652039325
1739209832.0235431;-45.120503652039325
1739209832.0235481;-38.13080360867914
1739209832.0235531;-38.13080360867914
1739209832.0235581;-38.13080360867914
1739209832.0235631;-45.120503652039325
1739209832.0235682;-45.120503652039325
1739209832.0235732;-33.981070128970906
1739209832.0235782;-45.120503652039325
1739209832.0235832;-38.13080360867914
1739209832.0235882;-45.120503652039325
1739209832.0235932;-38.13080360867914
1739209832.0235982;-35.57807855764607
1739209832.0236032;-38.13080360867914
1739209832.0236082;-45.120503652039325
1739209832.0236132;-38.13080360867914
1739209832.0236182;-31.141103565318893
1739209832.0236232;-45.120503652039325
1739209832.0236282;-45.120503652039325
1739209832.0236332;-38.13080360867914
1739209832.0236382;-45.120503652039325
1739209832.0236435;-38.13080360867914
1739209832.0236485;-38.13080360867914
1739209832.0236535;-45.120503652039325
1739209832.0236585;-45.120503652039325
1739209832.0236635;-45.120503652039325
1739209832.0236685;-45.120503652039325
1739209832.0236735;-38.13080360867914
1739209832.0236785;-35.57807855764607
1739209832.0236835;-45.120503652039325
1739209832.0236886;-33.981070128970906
1739209832.0236936;-35.57807855764607
1739209832.0236986;-32.816014438256545
1739209832.0237036;-35.57807855764607
1739209832.0237086;-35.57807855764607
1739209832.0237136;-38.13080360867914
1739209832.0237186;-35.57807855764607
1739209832.0237236;-45.120503652039325
1739209832.0237286;-45.120503652039325
1739209832.0237336;-45.120503652039325
1739209832.0237386;-45.120503652039325
1739209832.0237436;-38.13080360867914
1739209832.0237486;-35.57807855764607
1739209832.0237536;-45.120503652039325
1739209832.0237586;-45.120503652039325
1739209832.023764;-38.13080360867914
1739209832.023769;-38.13080360867914
1739209832.023774;-45.120503652039325
1739209832.023779;-45.120503652039325
1739209832.023784;-38.13080360867914
1739209832.023789;-45.120503652039325
1739209832.023794;-38.13080360867914
1739209832.023799;-35.57807855764607
1739209832.023804;-45.120503652039325
1739209832.023809;-45.120503652039325
1739209832.023814;-38.13080360867914
1739209832.023819;-35.57807855764607
1739209832.023824;-45.120503652039325
1739209832.023829;-38.13080360867914
1739209832.023834;-38.13080360867914
1739209832.023839;-45.120503652039325
1739209832.023844;-38.13080360867914
1739209832.023849;-45.120503652039325
1739209832.023854;-45.120503652039325
1739209832.023859;-45.120503652039325
1739209832.023864;-35.57807855764607
1739209832.023869;-35.57807855764607
1739209832.023874;-38.13080360867914
1739209832.023879;-45.120503652039325
1739209832.0238843;-45.120503652039325
1739209832.0238893;-38.13080360867914
1739209832.0238943;-38.13080360867914
1739209832.0238993;-45.120503652039325
1739209832.0239043;-45.120503652039325
1739209832.0239093;-38.13080360867914
1739209832.0239143;-45.120503652039325
1739209832.0239193;-29.438486411369333
1739209832.0239244;-45.120503652039325
1739209832.0239294;-45.120503652039325
1739209832.0239344;-45.120503652039325
1739209832.0239394;-45.120503652039325
1739209832.0239444;-45.120503652039325
1739209832.0239494;-45.120503652039325
1739209832.0239544;-38.13080360867914
1739209832.0239594;-38.13080360867914
1739209832.0239644;-38.13080360867914
1739209832.0239694;-38.13080360867914
1739209832.0239744;-45.120503652039325
1739209832.0239794;-45.120503652039325
1739209832.0239844;-38.13080360867914
1739209832.0239894;-38.13080360867914
1739209832.0239944;-38.13080360867914
1739209832.0239995;-28.58837851428586
1739209832.0240047;-38.13080360867914
1739209832.0240097;-45.120503652039325
1739209832.0240147;-38.13080360867914
1739209832.0240197;-31.141103565318893
1739209832.0240247;-45.120503652039325
1739209832.0240297;-45.120503652039325
1739209832.0240347;-45.120503652039325
1739209832.0240397;-45.120503652039325
1739209832.0240448;-38.13080360867914
1739209832.0240498;-45.120503652039325
1739209832.0240548;-38.13080360867914
1739209832.0240598;-38.13080360867914
1739209832.0240648;-38.13080360867914
1739209832.0240698;-45.120503652039325
1739209832.0240748;-38.13080360867914
1739209832.0240798;-38.13080360867914
1739209832.0240848;-45.120503652039325
1739209832.0240898;-35.57807855764607
1739209832.0240948;-45.120503652039325
1739209832.0240998;-45.120503652039325
1739209832.0241048;-45.120503652039325
1739209832.0241098;-45.120503652039325
1739209832.0241148;-45.120503652039325
1739209832.0241199;-28.992665084841942
1739209832.024125;-35.57807855764607
1739209832.02413;-38.13080360867914
1739209832.024135;-45.120503652039325
1739209832.0241401;-45.120503652039325
1739209832.0241451;-38.13080360867914
1739209832.0241501;-45.120503652039325
1739209832.0241551;-38.13080360867914
1739209832.0241601;-38.13080360867914
1739209832.0241652;-33.981070128970906
1739209832.0241702;-32.816014438256545
1739209832.0241752;-45.120503652039325
1739209832.0241802;-45.120503652039325
1739209832.0241852;-38.13080360867914
1739209832.0241902;-35.57807855764607
1739209832.0241952;-45.120503652039325
1739209832.0242002;-38.13080360867914
1739209832.0242052;-38.13080360867914
1739209832.0242102;-35.57807855764607
1739209832.0242152;-45.120503652039325
1739209832.0242202;-45.120503652039325
1739209832.0242252;-38.13080360867914
1739209832.0242302;-33.981070128970906
1739209832.0242352;-38.13080360867914
1739209832.0242405;-38.13080360867914
1739209832.0242455;-38.13080360867914
1739209832.0242505;-38.13080360867914
1739209832.0242555;-38.13080360867914
1739209832.0242605;-38.13080360867914
1739209832.0242655;-32.816014438256545
1739209832.0242705;-38.13080360867914
1739209832.0242755;-38.13080360867914
1739209832.0242805;-38.13080360867914
1739209832.0242856;-38.13080360867914
1739209832.0242906;-45.120503652039325
1739209832.0242956;-38.13080360867914
1739209832.0243006;-45.120503652039325
1739209832.0243056;-45.120503652039325
1739209832.0243106;-45.120503652039325
1739209832.0243156;-38.13080360867914
1739209832.0243206;-38.13080360867914
1739209832.0243256;-35.57807855764607
1739209832.0243306;-38.13080360867914
1739209832.0243356;-38.13080360867914
1739209832.0243406;-38.13080360867914
1739209832.0243456;-38.13080360867914
1739209832.0243506;-45.120503652039325
1739209832.0243556;-38.13080360867914
1739209832.024361;-38.13080360867914
1739209832.024366;-45.120503652039325
1739209832.024371;-32.816014438256545
1739209832.024376;-45.120503652039325
1739209832.024381;-38.13080360867914
1739209832.024386;-38.13080360867914
1739209832.024391;-45.120503652039325
1739209832.024396;-38.13080360867914
1739209832.024401;-38.13080360867914
1739209832.024406;-45.120503652039325
1739209832.024411;-45.120503652039325
1739209832.024416;-45.120503652039325
1739209832.024421;-38.13080360867914
1739209832.024426;-45.120503652039325
1739209832.024431;-45.120503652039325
1739209832.024436;-38.13080360867914
1739209832.024441;-35.57807855764607
1739209832.024446;-32.816014438256545
1739209832.024451;-38.13080360867914
1739209832.024456;-31.141103565318915
1739209832.024461;-45.120503652039325
1739209832.024466;-38.13080360867914
1739209832.024471;-35.57807855764607
1739209832.024476;-38.13080360867914
1739209832.0244813;-45.120503652039325
1739209832.0244863;-45.120503652039325
1739209832.0244913;-38.13080360867914
1739209832.0244963;-38.13080360867914
1739209832.0245013;-45.120503652039325
1739209832.0245063;-45.120503652039325
1739209832.0245113;-38.13080360867914
1739209832.0245163;-38.13080360867914
1739209832.0245214;-45.120503652039325
1739209832.0245264;-33.981070128970906
1739209832.0245314;-35.57807855764607
1739209832.0245364;-38.13080360867914
1739209832.0245414;-45.120503652039325
1739209832.0245464;-28.992665084841942
1739209832.0245514;-33.981070128970906
1739209832.0245564;-45.120503652039325
1739209832.0245614;-28.992665084841942
1739209832.0245664;-23.506823629689542
1739209832.0245714;-31.141103565318943
1739209832.0245764;-35.57807855764607
1739209832.0245814;-33.981070128970956
1739209832.0245864;-45.120503652039325
1739209832.0245914;-26.487275050834715
1739209832.0245965;-31.141103565318915
1739209832.0246017;-45.120503652039325
1739209832.0246067;-45.120503652039325
1739209832.0246117;-45.120503652039325
1739209832.0246167;-38.13080360867914
1739209832.0246217;-35.57807855764607
1739209832.0246267;-38.13080360867914
1739209832.0246317;-45.120503652039325
1739209832.0246367;-45.120503652039325
1739209832.0246418;-38.13080360867914
1739209832.0246468;-35.57807855764607
1739209832.0246518;-35.57807855764607
1739209832.0246568;-38.13080360867914
1739209832.0246618;-45.120503652039325
1739209832.0246668;-45.120503652039325
1739209832.0246718;-38.13080360867914
1739209832.0246768;-38.13080360867914
1739209832.0246818;-45.120503652039325
1739209832.0246868;-38.13080360867914
1739209832.0246918;-38.13080360867914
1739209832.0246968;-45.120503652039325
1739209832.0247018;-35.57807855764607
1739209832.0247068;-38.13080360867914
1739209832.0247118;-45.120503652039325
1739209832.0247169;-38.13080360867914
1739209832.024722;-38.13080360867914
1739209832.024727;-33.981070128970906
1739209832.024732;-45.120503652039325
1739209832.0247371;-38.13080360867914
1739209832.0247421;-45.120503652039325
1739209832.0247471;-38.13080360867914
1739209832.0247521;-45.120503652039325
1739209832.0247571;-45.120503652039325
1739209832.0247622;-38.13080360867914
1739209832.0247672;-31.141103565318915
1739209832.0247722;-33.981070128970906
1739209832.0247772;-38.13080360867914
1739209832.0247822;-38.13080360867914
1739209832.0247872;-33.981070128970906
1739209832.0247922;-45.120503652039325
1739209832.0247972;-38.13080360867914
1739209832.0248022;-45.120503652039325
1739209832.0248072;-38.13080360867914
1739209832.0248122;-32.816014438256545
1739209832.0248172;-45.120503652039325
1739209832.0248222;-45.120503652039325
1739209832.0248272;-38.13080360867914
1739209832.0248322;-38.13080360867914
1739209832.0248373;-38.13080360867914
1739209832.0248425;-45.120503652039325
1739209832.0248475;-38.13080360867914
1739209832.0248525;-45.120503652039325
1739209832.0248575;-45.120503652039325
1739209832.0248625;-45.120503652039325
1739209832.0248675;-38.13080360867914
1739209832.0248725;-45.120503652039325
1739209832.0248775;-45.120503652039325
1739209832.0248826;-45.120503652039325
1739209832.0248876;-33.981070128970906
1739209832.0248926;-38.13080360867914
1739209832.0248976;-45.120503652039325
1739209832.0249026;-45.120503652039325
1739209832.0249076;-38.13080360867914
1739209832.0249126;-38.13080360867914
1739209832.0249176;-45.120503652039325
1739209832.0249226;-38.13080360867914
1739209832.0249276;-30.49652367304973
1739209832.0249326;-45.120503652039325
1739209832.0249376;-38.13080360867914
1739209832.0249426;-38.13080360867914
1739209832.0249476;-45.120503652039325
1739209832.0249527;-45.120503652039325
1739209832.024958;-45.120503652039325
1739209832.024963;-38.13080360867914
1739209832.024968;-27.267205301931607
1739209832.024973;-38.13080360867914
1739209832.024978;-45.120503652039325
1739209832.024983;-45.120503652039325
1739209832.024988;-38.13080360867914
1739209832.024993;-45.120503652039325
1739209832.024998;-35.57807855764607
1739209832.025003;-35.57807855764607
1739209832.025008;-30.49652367304976
1739209832.025013;-45.120503652039325
1739209832.025018;-45.120503652039325
1739209832.025023;-45.120503652039325
1739209832.025028;-45.120503652039325
1739209832.025033;-45.120503652039325
1739209832.025038;-38.13080360867914
1739209832.025043;-45.120503652039325
1739209832.025048;-27.267205301931607
1739209832.025053;-38.13080360867914
1739209832.025058;-45.120503652039325
1739209832.025063;-45.120503652039325
1739209832.025068;-33.981070128970906
1739209832.025073;-35.57807855764607
1739209832.0250783;-38.13080360867914
1739209832.0250833;-38.13080360867914
1739209832.0250883;-45.120503652039325
1739209832.0250933;-45.120503652039325
1739209832.0250983;-45.120503652039325
1739209832.0251033;-45.120503652039325
1739209832.0251083;-38.13080360867914
1739209832.0251133;-38.13080360867914
1739209832.0251184;-38.13080360867914
1739209832.0251234;-45.120503652039325
1739209832.0251284;-33.981070128970906
1739209832.0251334;-38.13080360867914
1739209832.0251384;-45.120503652039325
1739209832.0251434;-45.120503652039325
1739209832.0251484;-38.13080360867914
1739209832.0251534;-45.120503652039325
1739209832.0251584;-45.120503652039325
1739209832.0251634;-38.13080360867914
1739209832.0251684;-32.816014438256545
1739209832.0251734;-38.13080360867914
1739209832.0251784;-38.13080360867914
1739209832.0251834;-38.13080360867914
1739209832.0251884;-35.57807855764607
1739209832.0251935;-45.120503652039325
1739209832.0251987;-38.13080360867914
1739209832.0252037;-32.816014438256545
1739209832.0252087;-33.981070128970956
1739209832.0252137;-45.120503652039325
1739209832.0252187;-35.57807855764607
1739209832.0252237;-38.13080360867914
1739209832.0252287;-45.120503652039325
1739209832.0252337;-38.13080360867914
1739209832.0252388;-38.13080360867914
1739209832.0252438;-45.120503652039325
1739209832.0252488;-30.49652367304973
1739209832.0252538;-31.141103565318893
1739209832.0252588;-45.120503652039325
1739209832.0252638;-45.120503652039325
1739209832.0252688;-38.13080360867914
1739209832.0252738;-38.13080360867914
1739209832.0252788;-38.13080360867914
1739209832.0252838;-45.120503652039325
1739209832.0252888;-45.120503652039325
1739209832.0252938;-45.120503652039325
1739209832.0252988;-45.120503652039325
1739209832.0253038;-45.120503652039325
1739209832.0253088;-35.57807855764607
1739209832.0253139;-31.141103565318893
1739209832.025319;-45.120503652039325
1739209832.025324;-45.120503652039325
1739209832.025329;-45.120503652039325
1739209832.0253341;-45.120503652039325
1739209832.0253391;-38.13080360867914
1739209832.0253441;-35.57807855764607
1739209832.0253491;-45.120503652039325
1739209832.0253541;-38.13080360867914
1739209832.0253592;-35.57807855764607
1739209832.0253642;-38.13080360867914
1739209832.0253692;-33.981070128970906
1739209832.0253742;-33.981070128970906
1739209832.0253792;-45.120503652039325
1739209832.0253842;-45.120503652039325
1739209832.0253892;-38.13080360867914
1739209832.0253942;-45.120503652039325
1739209832.0253992;-45.120503652039325
1739209832.0254042;-38.13080360867914
1739209832.0254092;-45.120503652039325
1739209832.0254142;-45.120503652039325
1739209832.0254192;-45.120503652039325
1739209832.0254242;-45.120503652039325
1739209832.0254292;-45.120503652039325
1739209832.0254343;-38.13080360867914
1739209832.0254395;-45.120503652039325
1739209832.0254445;-45.120503652039325
1739209832.0254495;-38.13080360867914
1739209832.0254545;-32.816014438256545
1739209832.0254595;-38.13080360867914
1739209832.0254645;-45.120503652039325
1739209832.0254695;-45.120503652039325
1739209832.0254745;-45.120503652039325
1739209832.0254796;-45.120503652039325
1739209832.0254846;-45.120503652039325
1739209832.0254896;-45.120503652039325
1739209832.0254946;-45.120503652039325
1739209832.0254993;-45.120503652039325
1739209832.0255044;-45.120503652039325
1739209832.025509;-45.120503652039325
1739209832.025514;-38.13080360867914
1739209832.025519;-38.13080360867914
1739209832.0255237;-38.13080360867914
1739209832.0255284;-38.13080360867914
1739209832.0255332;-45.120503652039325
1739209832.0255382;-38.13080360867914
1739209832.025543;-35.57807855764607
1739209832.0255477;-45.120503652039325
1739209832.0255527;-45.120503652039325
1739209832.0255575;-45.120503652039325
1739209832.0255623;-45.120503652039325
1739209832.0255673;-38.13080360867914
1739209832.025572;-45.120503652039325
1739209832.0255768;-33.981070128970906
1739209832.0255818;-33.981070128970906
1739209832.0255866;-45.120503652039325
1739209832.0255914;-35.57807855764607
1739209832.0255964;-45.120503652039325
1739209832.0256011;-45.120503652039325
1739209832.025606;-38.13080360867914
1739209832.0256107;-38.13080360867914
1739209832.0256157;-38.13080360867914
1739209832.0256205;-45.120503652039325
1739209832.0256252;-38.13080360867914
1739209832.0256302;-38.13080360867914
1739209832.025635;-33.981070128970906
1739209832.0256398;-45.120503652039325
1739209832.0256448;-38.13080360867914
1739209832.0256495;-38.13080360867914
1739209832.0256543;-38.13080360867914
1739209832.0256593;-45.120503652039325
1739209832.025664;-35.57807855764607
1739209832.0256689;-35.57807855764607
1739209832.0256736;-45.120503652039325
1739209832.0256786;-45.120503652039325
1739209832.0256834;-45.120503652039325
1739209832.0256882;-33.981070128970906
1739209832.0256932;-38.13080360867914
1739209832.025698;-38.13080360867914
1739209832.0257027;-38.13080360867914
1739209832.0257077;-38.13080360867914
1739209832.0257125;-33.981070128970906
1739209832.0257173;-45.120503652039325
1739209832.0257223;-45.120503652039325
1739209832.025727;-35.57807855764607
1739209832.0257318;-45.120503652039325
1739209832.0257368;-45.120503652039325
1739209832.0257416;-33.981070128970906
1739209832.0257463;-38.13080360867914
1739209832.025751;-45.120503652039325
1739209832.0257561;-45.120503652039325
1739209832.025761;-45.120503652039325
1739209832.0257657;-38.13080360867914
1739209832.0257707;-33.981070128970906
1739209832.0257754;-45.120503652039325
1739209832.0257802;-38.13080360867914
1739209832.0257852;-38.13080360867914
1739209832.02579;-33.981070128970906
1739209832.0257947;-45.120503652039325
1739209832.0257998;-33.981070128970906
1739209832.0258045;-33.981070128970906
1739209832.0258093;-29.438486411369347
1739209832.025814;-45.120503652039325
1739209832.025819;-35.57807855764607
1739209832.0258238;-45.120503652039325
1739209832.0258286;-38.13080360867914
1739209832.0258336;-38.13080360867914
1739209832.0258384;-38.13080360867914
1739209832.0258431;-38.13080360867914
1739209832.0258482;-31.141103565318915
1739209832.025853;-45.120503652039325
1739209832.0258577;-45.120503652039325
1739209832.0258627;-32.816014438256545
1739209832.0258675;-35.57807855764607
1739209832.0258722;-38.13080360867914
1739209832.0258772;-38.13080360867914
1739209832.025882;-45.120503652039325
1739209832.0258868;-29.438486411369354
1739209832.0258915;-38.13080360867914
1739209832.0258965;-45.120503652039325
1739209832.0259013;-38.13080360867914
1739209832.025906;-33.981070128970906
1739209832.025911;-38.13080360867914
1739209832.0259159;-35.57807855764607
1739209832.0259206;-35.57807855764607
1739209832.0259256;-27.267205301931607
1739209832.0259304;-35.57807855764607
1739209832.0259352;-45.120503652039325
1739209832.0259402;-45.120503652039325
1739209832.025945;-33.981070128970906
1739209832.0259497;-32.816014438256545
1739209832.0259547;-45.120503652039325
1739209832.0259595;-45.120503652039325
1739209832.0259643;-33.981070128970906
1739209832.025969;-45.120503652039325
1739209832.025974;-45.120503652039325
1739209832.0259788;-45.120503652039325
1739209832.0259836;-45.120503652039325
1739209832.0259886;-45.120503652039325
1739209832.0259933;-45.120503652039325
1739209832.025998;-38.13080360867914
1739209832.0260031;-33.981070128970906
1739209832.026008;-38.13080360867914
1739209832.0260127;-45.120503652039325
1739209832.0260177;-38.13080360867914
1739209832.0260224;-38.13080360867914
1739209832.0260272;-45.120503652039325
1739209832.026032;-38.13080360867914
1739209832.026037;-32.816014438256545
1739209832.0260417;-32.816014438256545
1739209832.0260465;-38.13080360867914
1739209832.0260515;-38.13080360867914
1739209832.0260563;-38.13080360867914
1739209832.026061;-38.13080360867914
1739209832.026066;-38.13080360867914
1739209832.0260708;-45.120503652039325
1739209832.0260756;-32.816014438256545
1739209832.0260806;-33.981070128970956
1739209832.0260854;-45.120503652039325
1739209832.0260901;-33.981070128970906
1739209832.0260952;-45.120503652039325
1739209832.0261;-38.13080360867914
1739209832.0261047;-38.13080360867914
1739209832.0261095;-45.120503652039325
1739209832.0261145;-45.120503652039325
1739209832.0261192;-30.49652367304973
1739209832.026124;-32.816014438256545
1739209832.026129;-45.120503652039325
1739209832.0261338;-38.13080360867914
1739209832.0261385;-38.13080360867914
1739209832.0261436;-35.57807855764607
1739209832.0261483;-38.13080360867914
1739209832.026153;-38.13080360867914
1739209832.026158;-45.120503652039325
1739209832.0261629;-45.120503652039325
1739209832.0261676;-45.120503652039325
1739209832.0261724;-45.120503652039325
1739209832.0261774;-45.120503652039325
1739209832.0261822;-38.13080360867914
1739209832.026187;-45.120503652039325
1739209832.026192;-45.120503652039325
1739209832.0261967;-38.13080360867914
1739209832.0262015;-38.13080360867914
1739209832.0262065;-45.120503652039325
1739209832.0262113;-32.816014438256545
1739209832.026216;-45.120503652039325
1739209832.026221;-45.120503652039325
1739209832.0262258;-38.13080360867914
1739209832.0262306;-45.120503652039325
1739209832.0262356;-38.13080360867914
1739209832.0262403;-38.13080360867914
1739209832.026245;-45.120503652039325
1739209832.02625;-45.120503652039325
1739209832.026255;-45.120503652039325
1739209832.0262597;-38.13080360867914
1739209832.0262644;-38.13080360867914
1739209832.0262694;-35.57807855764607
1739209832.0262742;-45.120503652039325
1739209832.026279;-45.120503652039325
1739209832.026284;-45.120503652039325
1739209832.0262887;-38.13080360867914
1739209832.0262935;-45.120503652039325
1739209832.0262985;-38.13080360867914
1739209832.0263033;-35.57807855764607
1739209832.026308;-45.120503652039325
1739209832.0263128;-38.13080360867914
1739209832.0263178;-38.13080360867914
1739209832.0263226;-38.13080360867914
1739209832.0263274;-35.57807855764607
1739209832.0263324;-38.13080360867914
1739209832.0263371;-45.120503652039325
1739209832.026342;-38.13080360867914
1739209832.026347;-32.816014438256545
1739209832.0263517;-45.120503652039325
1739209832.0263565;-45.120503652039325
1739209832.0263615;-38.13080360867914
1739209832.0263662;-35.57807855764607
1739209832.026371;-38.13080360867914
1739209832.026376;-45.120503652039325
1739209832.0263808;-38.13080360867914
1739209832.0263855;-45.120503652039325
1739209832.0263903;-38.13080360867914
1739209832.0263953;-45.120503652039325
1739209832.0264;-38.13080360867914
1739209832.0264049;-35.57807855764607
1739209832.0264099;-45.120503652039325
1739209832.0264146;-45.120503652039325
1739209832.0264194;-35.57807855764607
1739209832.0264244;-35.57807855764607
1739209832.0264292;-38.13080360867914
1739209832.026434;-38.13080360867914
1739209832.026439;-38.13080360867914
1739209832.0264437;-45.120503652039325
1739209832.0264485;-45.120503652039325
1739209832.0264533;-35.57807855764607
1739209832.0264583;-38.13080360867914
1739209832.026463;-33.981070128970906
1739209832.0264678;-38.13080360867914
1739209832.0264728;-38.13080360867914
1739209832.0264776;-33.981070128970906
1739209832.0264823;-38.13080360867914
1739209832.0264874;-45.120503652039325
1739209832.026492;-45.120503652039325
1739209832.026497;-38.13080360867914
1739209832.026502;-45.120503652039325
1739209832.0265067;-38.13080360867914
1739209832.0265114;-38.13080360867914
1739209832.0265164;-45.120503652039325
1739209832.0265212;-45.120503652039325
1739209832.026526;-45.120503652039325
1739209832.0265307;-35.57807855764607
1739209832.0304575;-45.120503652039325
1739209832.0304618;-45.120503652039325
1739209832.0304663;-33.981070128970906
1739209832.0304706;-45.120503652039325
1739209832.030475;-38.13080360867914
1739209832.0304792;-38.13080360867914
1739209832.0304835;-38.13080360867914
1739209832.0304878;-32.816014438256545
1739209832.0304923;-45.120503652039325
1739209832.0304966;-35.57807855764607
1739209832.030501;-45.120503652039325
1739209832.0305052;-45.120503652039325
1739209832.0305095;-33.981070128970906
1739209832.0305138;-38.13080360867914
1739209832.0305183;-45.120503652039325
1739209832.0305226;-45.120503652039325
1739209832.0305269;-45.120503652039325
1739209832.0305312;-45.120503652039325
1739209832.0305355;-32.816014438256545
1739209832.0305398;-35.57807855764607
1739209832.0305443;-45.120503652039325
1739209832.0305486;-45.120503652039325
1739209832.0305529;-35.57807855764607
1739209832.0305572;-35.57807855764607
1739209832.0305614;-45.120503652039325
1739209832.0305657;-45.120503652039325
1739209832.0305703;-38.13080360867914
1739209832.0305746;-38.13080360867914
1739209832.0305789;-38.13080360867914
1739209832.0305831;-38.13080360867914
1739209832.0305874;-38.13080360867914
1739209832.030592;-38.13080360867914
1739209832.0305963;-38.13080360867914
1739209832.0306005;-45.120503652039325
1739209832.0306048;-45.120503652039325
1739209832.0306091;-38.13080360867914
1739209832.0306134;-38.13080360867914
1739209832.030618;-45.120503652039325
1739209832.0306222;-32.816014438256545
1739209832.0306265;-35.57807855764607
1739209832.0306308;-38.13080360867914
1739209832.030635;-45.120503652039325
1739209832.0306394;-38.13080360867914
1739209832.030644;-31.141103565318893
1739209832.0306482;-38.13080360867914
1739209832.0306525;-38.13080360867914
1739209832.0306568;-45.120503652039325
1739209832.030661;-45.120503652039325
1739209832.0306654;-38.13080360867914
1739209832.03067;-32.816014438256545
1739209832.0306742;-45.120503652039325
1739209832.0306785;-38.13080360867914
1739209832.0306828;-45.120503652039325
1739209832.030687;-45.120503652039325
1739209832.0306916;-38.13080360867914
1739209832.030696;-38.13080360867914
1739209832.0307002;-45.120503652039325
1739209832.0307045;-45.120503652039325
1739209832.0307088;-35.57807855764607
1739209832.030713;-28.21854285175415
1739209832.0307176;-38.13080360867914
1739209832.030722;-45.120503652039325
1739209832.0307262;-38.13080360867914
1739209832.0307305;-35.57807855764607
1739209832.0307348;-45.120503652039325
1739209832.030739;-38.13080360867914
1739209832.0307436;-38.13080360867914
1739209832.030748;-45.120503652039325
1739209832.0307522;-45.120503652039325
1739209832.0307565;-35.57807855764607
1739209832.0307608;-45.120503652039325
1739209832.030765;-45.120503652039325
1739209832.0307696;-35.57807855764607
1739209832.0307739;-35.57807855764607
1739209832.0307782;-38.13080360867914
1739209832.0307825;-45.120503652039325
1739209832.0307868;-45.120503652039325
1739209832.030791;-45.120503652039325
1739209832.0307956;-38.13080360867914
1739209832.0307999;-38.13080360867914
1739209832.0308042;-45.120503652039325
1739209832.0308084;-45.120503652039325
1739209832.0308127;-38.13080360867914
1739209832.0308173;-30.49652367304973
1739209832.0308216;-38.13080360867914
1739209832.0308259;-45.120503652039325
1739209832.0308301;-45.120503652039325
1739209832.0308344;-45.120503652039325
1739209832.0308387;-38.13080360867914
1739209832.0308433;-38.13080360867914
1739209832.0308475;-45.120503652039325
1739209832.0308518;-38.13080360867914
1739209832.0308561;-45.120503652039325
1739209832.0308604;-45.120503652039325
1739209832.0308647;-38.13080360867914
1739209832.0308692;-45.120503652039325
1739209832.0308735;-38.13080360867914
1739209832.0308778;-45.120503652039325
1739209832.0308821;-38.13080360867914
