CAN Message; 0x62:087acf845612f662
1739209877.754456;-38.13080360867914
1739209877.7544644;-45.120503652039325
1739209877.7544725;-38.13080360867914
1739209877.7544808;-38.13080360867914
1739209877.7544892;-45.120503652039325
1739209877.7544973;-45.120503652039325
1739209877.7545056;-28.992665084841942
1739209877.7545137;-31.141103565318915
1739209877.754522;-32.816014438256545
1739209877.7545304;-38.13080360867914
1739209877.7545385;-38.13080360867914
1739209877.7545469;-35.57807855764607
1739209877.754555;-45.120503652039325
1739209877.7545633;-33.981070128970906
1739209877.7545717;-45.120503652039325
1739209877.7545798;-45.120503652039325
1739209877.7545881;-38.13080360867914
1739209877.7545965;-38.13080360867914
1739209877.7546046;-45.120503652039325
1739209877.754613;-38.13080360867914
1739209877.754621;-35.57807855764607
1739209877.7546294;-35.57807855764607
1739209877.7546377;-45.120503652039325
1739209877.7546458;-38.13080360867914
1739209877.7546542;-38.13080360867914
1739209877.7546625;-38.13080360867914
1739209877.7546706;-38.13080360867914
1739209877.754679;-45.120503652039325
1739209877.754687;-45.120503652039325
1739209877.7546954;-45.120503652039325
1739209877.7547038;-31.141103565318915
1739209877.7547119;-28.992665084841942
1739209877.7547202;-45.120503652039325
1739209877.7547283;-38.13080360867914
1739209877.7547367;-35.57807855764607
1739209877.754745;-38.13080360867914
1739209877.754753;-38.13080360867914
1739209877.7547615;-38.13080360867914
1739209877.7547698;-45.120503652039325
1739209877.754778;-32.816014438256545
1739209877.7547863;-35.57807855764607
1739209877.7547944;-33.981070128970906
1739209877.7548027;-45.120503652039325
1739209877.754811;-45.120503652039325
1739209877.7548192;-33.981070128970906
1739209877.7548275;-38.13080360867914
1739209877.7548358;-38.13080360867914
1739209877.754844;-33.981070128970906
1739209877.7548523;-35.57807855764607
1739209877.7548604;-38.13080360867914
1739209877.7548687;-45.120503652039325
1739209877.754877;-35.57807855764607
1739209877.7548852;-35.57807855764607
1739209877.7548935;-38.13080360867914
1739209877.7549016;-45.120503652039325
1739209877.75491;-45.120503652039325
1739209877.7549183;-38.13080360867914
1739209877.7549264;-38.13080360867914
1739209877.7549348;-45.120503652039325
1739209877.7549431;-38.13080360867914
1739209877.7549512;-45.120503652039325
1739209877.7549596;-35.57807855764607
1739209877.7549677;-35.57807855764607
1739209877.754976;-45.120503652039325
1739209877.7549844;-38.13080360867914
1739209877.7549925;-38.13080360867914
1739209877.7550008;-38.13080360867914
1739209877.7550092;-45.120503652039325
1739209877.7550173;-45.120503652039325
1739209877.7550256;-35.57807855764607
1739209877.7550337;-38.13080360867914
1739209877.755042;-38.13080360867914
1739209877.7550504;-38.13080360867914
1739209877.7550585;-45.120503652039325
1739209877.7550669;-45.120503652039325
1739209877.755075;-38.13080360867914
1739209877.7550833;-38.13080360867914
1739209877.7550917;-38.13080360867914
1739209877.7550998;-38.13080360867914
1739209877.755108;-33.981070128970906
1739209877.7551165;-35.57807855764607
1739209877.7551246;-38.13080360867914
1739209877.755133;-45.120503652039325
1739209877.755141;-38.13080360867914
1739209877.7551494;-33.981070128970906
1739209877.7551577;-38.13080360867914
1739209877.7551658;-45.120503652039325
1739209877.7551742;-38.13080360867914
1739209877.7551825;-32.816014438256545
1739209877.7551906;-38.13080360867914
1739209877.755199;-45.120503652039325
1739209877.755207;-33.981070128970906
1739209877.7552154;-38.13080360867914
1739209877.7552238;-38.13080360867914
1739209877.7552319;-35.57807855764607
1739209877.7552402;-38.13080360867914
1739209877.7552485;-45.120503652039325
1739209877.7552567;-45.120503652039325
1739209877.755265;-45.120503652039325
1739209877.755273;-45.120503652039325
1739209877.7552814;-45.120503652039325
1739209877.7552898;-45.120503652039325
1739209877.755298;-45.120503652039325
1739209877.7553062;-38.13080360867914
1739209877.7553144;-38.13080360867914
1739209877.7553227;-45.120503652039325
1739209877.755331;-45.120503652039325
1739209877.7553391;-45.120503652039325
1739209877.7553475;-33.981070128970906
1739209877.7553558;-45.120503652039325
1739209877.755364;-38.13080360867914
1739209877.7553723;-33.981070128970906
1739209877.7553804;-32.816014438256545
1739209877.7553887;-45.120503652039325
1739209877.755397;-38.13080360867914
1739209877.7554052;-38.13080360867914
1739209877.7554135;-45.120503652039325
1739209877.7554219;-38.13080360867914
1739209877.75543;-45.120503652039325
1739209877.7554383;-45.120503652039325
1739209877.7554464;-45.120503652039325
1739209877.7554548;-45.120503652039325
1739209877.7554631;-38.13080360867914
1739209877.7554712;-38.13080360867914
1739209877.7554796;-45.120503652039325
1739209877.7554877;-45.120503652039325
1739209877.755496;-38.13080360867914
1739209877.7555044;-38.13080360867914
1739209877.7555125;-35.57807855764607
1739209877.7555208;-38.13080360867914
1739209877.7555292;-38.13080360867914
1739209877.7555373;-45.120503652039325
1739209877.7555456;-45.120503652039325
1739209877.7555537;-45.120503652039325
1739209877.755562;-45.120503652039325
1739209877.7555704;-45.120503652039325
1739209877.7555785;-45.120503652039325
1739209877.7555869;-38.13080360867914
1739209877.7555952;-35.57807855764607
1739209877.7556033;-35.57807855764607
1739209877.7556117;-38.13080360867914
1739209877.7556198;-45.120503652039325
1739209877.755628;-45.120503652039325
1739209877.7556365;-33.981070128970906
1739209877.7556446;-29.438486411369333
1739209877.755653;-38.13080360867914
1739209877.755661;-45.120503652039325
1739209877.7556694;-45.120503652039325
1739209877.7556777;-32.816014438256545
1739209877.7556858;-38.13080360867914
1739209877.7556942;-45.120503652039325
1739209877.7557025;-38.13080360867914
1739209877.7557106;-35.57807855764607
1739209877.755719;-38.13080360867914
1739209877.755727;-45.120503652039325
1739209877.7557354;-38.13080360867914
1739209877.7557437;-45.120503652039325
1739209877.7557518;-45.120503652039325
1739209877.7557602;-38.13080360867914
1739209877.7557685;-38.13080360867914
1739209877.7557766;-45.120503652039325
1739209877.755785;-45.120503652039325
1739209877.755793;-45.120503652039325
1739209877.7558014;-35.57807855764607
1739209877.7558098;-35.57807855764607
1739209877.755818;-33.981070128970906
1739209877.7558262;-33.981070128970906
1739209877.7558343;-45.120503652039325
1739209877.7558427;-32.816014438256545
1739209877.755851;-35.57807855764607
1739209877.7558591;-45.120503652039325
1739209877.7558675;-38.13080360867914
1739209877.7558758;-45.120503652039325
1739209877.755884;-38.13080360867914
1739209877.7558923;-38.13080360867914
1739209877.7559004;-35.57807855764607
1739209877.7559087;-38.13080360867914
1739209877.755917;-45.120503652039325
1739209877.7559252;-35.57807855764607
1739209877.7559335;-45.120503652039325
1739209877.7559419;-45.120503652039325
1739209877.75595;-45.120503652039325
1739209877.7559583;-45.120503652039325
1739209877.7559664;-45.120503652039325
1739209877.7559748;-26.487275050834715
1739209877.755983;-31.141103565318915
1739209877.7559912;-45.120503652039325
1739209877.7559996;-38.13080360867914
1739209877.7560077;-32.816014438256545
1739209877.756016;-38.13080360867914
1739209877.7560244;-45.120503652039325
1739209877.7560325;-38.13080360867914
1739209877.7560408;-45.120503652039325
1739209877.7560492;-45.120503652039325
1739209877.7560573;-35.57807855764607
1739209877.7560656;-45.120503652039325
1739209877.7560737;-45.120503652039325
1739209877.756082;-33.981070128970906
1739209877.7560904;-32.816014438256545
1739209877.7560985;-33.981070128970906
1739209877.7561069;-45.120503652039325
1739209877.7561152;-45.120503652039325
1739209877.7561233;-31.141103565318893
1739209877.7561316;-45.120503652039325
1739209877.7561398;-45.120503652039325
1739209877.756148;-45.120503652039325
1739209877.7561564;-45.120503652039325
1739209877.7561646;-38.13080360867914
1739209877.756173;-30.49652367304973
1739209877.756181;-27.267205301931607
1739209877.7561893;-45.120503652039325
1739209877.7561977;-38.13080360867914
1739209877.7562058;-32.816014438256545
1739209877.7562141;-35.57807855764607
1739209877.7562225;-45.120503652039325
1739209877.7562306;-38.13080360867914
1739209877.756239;-38.13080360867914
1739209877.756247;-45.120503652039325
1739209877.7562554;-38.13080360867914
1739209877.7562637;-38.13080360867914
1739209877.7562718;-45.120503652039325
1739209877.7562802;-45.120503652039325
1739209877.7562885;-45.120503652039325
1739209877.7562966;-38.13080360867914
1739209877.756305;-35.57807855764607
1739209877.756313;-38.13080360867914
1739209877.7563214;-38.13080360867914
1739209877.7563298;-38.13080360867914
1739209877.756338;-45.120503652039325
1739209877.7563462;-38.13080360867914
1739209877.7563543;-45.120503652039325
1739209877.7563627;-45.120503652039325
1739209877.756371;-32.816014438256545
1739209877.7563791;-33.981070128970906
1739209877.7563875;-45.120503652039325
1739209877.7563958;-38.13080360867914
1739209877.756404;-32.816014438256545
1739209877.7564123;-33.981070128970906
1739209877.7564204;-45.120503652039325
1739209877.7564287;-45.120503652039325
1739209877.756437;-45.120503652039325
1739209877.7564452;-45.120503652039325
1739209877.7564535;-45.120503652039325
1739209877.7564619;-45.120503652039325
1739209877.75647;-32.816014438256545
1739209877.7564783;-45.120503652039325
1739209877.7564864;-38.13080360867914
1739209877.7564948;-45.120503652039325
1739209877.756503;-45.120503652039325
1739209877.7565112;-31.141103565318915
1739209877.7565196;-45.120503652039325
1739209877.7565277;-45.120503652039325
1739209877.756536;-38.13080360867914
1739209877.7565444;-32.816014438256545
1739209877.7565525;-32.816014438256545
1739209877.7565608;-38.13080360867914
1739209877.7565691;-38.13080360867914
1739209877.7565773;-38.13080360867914
1739209877.7565856;-45.120503652039325
1739209877.7565937;-38.13080360867914
1739209877.756602;-45.120503652039325
1739209877.7566104;-45.120503652039325
1739209877.7566185;-38.13080360867914
1739209877.7566268;-38.13080360867914
1739209877.7566352;-45.120503652039325
1739209877.7566433;-45.120503652039325
1739209877.7566516;-45.120503652039325
1739209877.7566597;-45.120503652039325
1739209877.756668;-32.816014438256545
1739209877.7566764;-38.13080360867914
1739209877.7566845;-45.120503652039325
1739209877.756693;-38.13080360867914
1739209877.756701;-35.57807855764607
1739209877.7567093;-35.57807855764607
1739209877.7567177;-38.13080360867914
1739209877.7567258;-33.981070128970906
1739209877.7567341;-38.13080360867914
1739209877.7567425;-33.981070128970906
1739209877.7567506;-38.13080360867914
1739209877.756759;-38.13080360867914
1739209877.756767;-38.13080360867914
1739209877.7567754;-45.120503652039325
1739209877.7567837;-45.120503652039325
1739209877.7567918;-38.13080360867914
1739209877.7568002;-45.120503652039325
1739209877.7568085;-45.120503652039325
1739209877.7568166;-38.13080360867914
1739209877.756825;-38.13080360867914
1739209877.756833;-45.120503652039325
1739209877.7568414;-45.120503652039325
1739209877.7568498;-38.13080360867914
1739209877.7568579;-38.13080360867914
1739209877.7568662;-38.13080360867914
1739209877.7568743;-38.13080360867914
1739209877.7568827;-38.13080360867914
1739209877.756891;-38.13080360867914
1739209877.756899;-45.120503652039325
1739209877.7569075;-32.816014438256545
1739209877.7569158;-33.981070128970906
1739209877.756924;-45.120503652039325
1739209877.7569323;-33.981070128970906
1739209877.7569404;-45.120503652039325
1739209877.7569487;-45.120503652039325
1739209877.756957;-45.120503652039325
1739209877.7569652;-38.13080360867914
1739209877.7569735;-45.120503652039325
1739209877.7569818;-31.141103565318943
1739209877.75699;-38.13080360867914
1739209877.7569983;-38.13080360867914
1739209877.7570064;-45.120503652039325
1739209877.7570148;-45.120503652039325
1739209877.757023;-38.13080360867914
1739209877.7570312;-45.120503652039325
1739209877.7570395;-38.13080360867914
1739209877.7570477;-38.13080360867914
1739209877.757056;-45.120503652039325
1739209877.7570643;-45.120503652039325
1739209877.7570724;-45.120503652039325
1739209877.7570808;-45.120503652039325
1739209877.7570891;-38.13080360867914
1739209877.7570972;-38.13080360867914
1739209877.7571056;-33.981070128970906
1739209877.7571137;-29.438486411369333
1739209877.757122;-45.120503652039325
1739209877.7571304;-45.120503652039325
1739209877.7571385;-33.981070128970906
1739209877.7571468;-38.13080360867914
1739209877.7571552;-38.13080360867914
1739209877.7571633;-35.57807855764607
1739209877.7571716;-38.13080360867914
1739209877.7571797;-32.81601443825658
1739209877.757188;-38.13080360867914
1739209877.7571964;-35.57807855764607
1739209877.7572045;-38.13080360867914
1739209877.7572129;-45.120503652039325
1739209877.757221;-45.120503652039325
1739209877.7572293;-45.120503652039325
1739209877.7572377;-38.13080360867914
1739209877.7572458;-26.991370085610736
1739209877.7572541;-38.13080360867914
1739209877.7572625;-38.13080360867914
1739209877.7572706;-35.57807855764607
1739209877.757279;-38.13080360867914
1739209877.757287;-38.13080360867914
1739209877.7572954;-38.13080360867914
1739209877.7573037;-45.120503652039325
1739209877.7573118;-45.120503652039325
1739209877.7573202;-45.120503652039325
1739209877.7573285;-45.120503652039325
1739209877.7573366;-38.13080360867914
1739209877.757345;-32.816014438256545
1739209877.757353;-45.120503652039325
1739209877.7573614;-38.13080360867914
1739209877.7573698;-38.13080360867914
1739209877.7573779;-45.120503652039325
1739209877.7573862;-38.13080360867914
1739209877.7573943;-35.57807855764607
1739209877.7574027;-38.13080360867914
1739209877.757411;-45.120503652039325
1739209877.757419;-33.981070128970906
1739209877.7574275;-38.13080360867914
1739209877.7574358;-45.120503652039325
1739209877.757444;-35.57807855764607
1739209877.7574522;-38.13080360867914
1739209877.7574604;-45.120503652039325
1739209877.7574687;-38.13080360867914
1739209877.757477;-38.13080360867914
1739209877.7574852;-38.13080360867914
1739209877.7574935;-38.13080360867914
1739209877.7575018;-45.120503652039325
1739209877.75751;-45.120503652039325
1739209877.7575183;-45.120503652039325
1739209877.7575264;-32.816014438256545
1739209877.7575347;-38.13080360867914
1739209877.757543;-45.120503652039325
1739209877.7575512;-38.13080360867914
1739209877.7575595;-35.57807855764607
1739209877.7575676;-38.13080360867914
1739209877.757576;-38.13080360867914
1739209877.7575843;-35.57807855764607
1739209877.7575924;-35.57807855764607
1739209877.7576008;-38.13080360867914
1739209877.7576091;-45.120503652039325
1739209877.7576172;-38.13080360867914
1739209877.7576256;-45.120503652039325
1739209877.7576337;-45.120503652039325
1739209877.757642;-35.57807855764607
1739209877.7576504;-38.13080360867914
1739209877.7576585;-45.120503652039325
1739209877.7576668;-45.120503652039325
1739209877.7576752;-32.816014438256545
1739209877.7576833;-38.13080360867914
1739209877.7576916;-45.120503652039325
1739209877.7576997;-45.120503652039325
1739209877.757708;-33.981070128970906
1739209877.7577164;-31.141103565318915
1739209877.7577245;-38.13080360867914
1739209877.7577329;-38.13080360867914
1739209877.757741;-45.120503652039325
1739209877.7577493;-38.13080360867914
1739209877.7577577;-38.13080360867914
1739209877.7577658;-45.120503652039325
1739209877.757774;-45.120503652039325
1739209877.7577825;-38.13080360867914
1739209877.7577906;-45.120503652039325
1739209877.757799;-33.981070128970906
1739209877.757807;-45.120503652039325
1739209877.7578154;-38.13080360867914
1739209877.7578237;-35.57807855764607
1739209877.7578318;-45.120503652039325
1739209877.7578402;-45.120503652039325
1739209877.7578485;-32.816014438256545
1739209877.7578566;-35.57807855764607
1739209877.757865;-45.120503652039325
1739209877.757873;-35.57807855764607
1739209877.7578814;-35.57807855764607
1739209877.7578897;-45.120503652039325
1739209877.7578979;-38.13080360867914
1739209877.7579062;-32.816014438256545
1739209877.7579143;-31.141103565318915
1739209877.7579226;-45.120503652039325
1739209877.757931;-45.120503652039325
1739209877.757939;-38.13080360867914
1739209877.7579474;-38.13080360867914
1739209877.7579558;-38.13080360867914
1739209877.757964;-38.13080360867914
1739209877.7579722;-38.13080360867914
1739209877.7579803;-38.13080360867914
1739209877.7579887;-35.57807855764607
1739209877.757997;-38.13080360867914
1739209877.7580051;-45.120503652039325
1739209877.7580135;-45.120503652039325
1739209877.7580218;-38.13080360867914
1739209877.75803;-38.13080360867914
1739209877.7580383;-45.120503652039325
1739209877.7580464;-33.981070128970906
1739209877.7580547;-38.13080360867914
1739209877.758063;-38.13080360867914
1739209877.7580712;-45.120503652039325
1739209877.7580795;-33.981070128970906
1739209877.7580876;-45.120503652039325
1739209877.758096;-38.13080360867914
1739209877.7581043;-45.120503652039325
1739209877.7581124;-30.49652367304973
1739209877.7581208;-38.13080360867914
1739209877.7581291;-38.13080360867914
1739209877.7581372;-45.120503652039325
1739209877.7581456;-33.981070128970906
1739209877.7581537;-45.120503652039325
1739209877.758162;-38.13080360867914
1739209877.7581704;-38.13080360867914
1739209877.7581785;-33.981070128970906
1739209877.7581868;-38.13080360867914
1739209877.7581952;-45.120503652039325
1739209877.7582033;-45.120503652039325
1739209877.7582116;-45.120503652039325
1739209877.7582197;-45.120503652039325
1739209877.758228;-38.13080360867914
1739209877.7582364;-45.120503652039325
1739209877.7582445;-45.120503652039325
1739209877.7582529;-38.13080360867914
1739209877.758261;-45.120503652039325
1739209877.7582693;-45.120503652039325
1739209877.7582777;-33.981070128970906
1739209877.7582858;-38.13080360867914
1739209877.758294;-33.981070128970906
1739209877.7583025;-45.120503652039325
1739209877.7583106;-45.120503652039325
1739209877.758319;-33.981070128970906
1739209877.758327;-45.120503652039325
1739209877.7583354;-45.120503652039325
1739209877.7583437;-38.13080360867914
1739209877.7583518;-32.816014438256545
1739209877.7583601;-38.13080360867914
1739209877.7583685;-45.120503652039325
1739209877.7583766;-31.141103565318915
1739209877.758385;-33.981070128970906
1739209877.758393;-45.120503652039325
1739209877.7584014;-38.13080360867914
1739209877.7584097;-38.13080360867914
1739209877.7584178;-45.120503652039325
1739209877.7584262;-38.13080360867914
1739209877.7584343;-45.120503652039325
1739209877.7584426;-45.120503652039325
1739209877.758451;-38.13080360867914
1739209877.758459;-38.13080360867914
1739209877.7584674;-38.13080360867914
1739209877.7584758;-38.13080360867914
1739209877.758484;-45.120503652039325
1739209877.7584922;-45.120503652039325
1739209877.7585003;-45.120503652039325
1739209877.7585087;-45.120503652039325
1739209877.758517;-38.13080360867914
1739209877.7585251;-38.13080360867914
1739209877.7585335;-45.120503652039325
1739209877.7585418;-38.13080360867914
1739209877.75855;-38.13080360867914
1739209877.7585583;-38.13080360867914
1739209877.7585664;-35.57807855764607
1739209877.7585747;-38.13080360867914
1739209877.758583;-45.120503652039325
1739209877.7585912;-45.120503652039325
1739209877.7585995;-45.120503652039325
1739209877.7586076;-33.981070128970906
1739209877.758616;-38.13080360867914
1739209877.7586243;-45.120503652039325
1739209877.7586324;-35.57807855764607
1739209877.7586408;-45.120503652039325
1739209877.758649;-32.816014438256545
1739209877.7586572;-38.13080360867914
1739209877.7586656;-45.120503652039325
1739209877.7586737;-45.120503652039325
1739209877.758682;-38.13080360867914
1739209877.7586904;-38.13080360867914
1739209877.7586985;-38.13080360867914
1739209877.7587068;-38.13080360867914
1739209877.7587152;-45.120503652039325
1739209877.7587233;-45.120503652039325
1739209877.7587316;-38.13080360867914
1739209877.7587397;-45.120503652039325
1739209877.758748;-45.120503652039325
1739209877.7587564;-45.120503652039325
1739209877.7587645;-35.57807855764607
1739209877.7587729;-35.57807855764607
1739209877.758781;-45.120503652039325
1739209877.7587893;-45.120503652039325
1739209877.7587976;-45.120503652039325
1739209877.7588058;-38.13080360867914
1739209877.758814;-31.141103565318893
1739209877.7588224;-38.13080360867914
1739209877.7588305;-45.120503652039325
1739209877.758839;-38.13080360867914
1739209877.758847;-25.826314394896354
1739209877.7588553;-30.49652367304973
1739209877.7588637;-45.120503652039325
1739209877.7588718;-33.981070128970906
1739209877.7588801;-31.141103565318893
1739209877.7588885;-38.13080360867914
1739209877.7588966;-45.120503652039325
1739209877.758905;-32.816014438256545
1739209877.758913;-38.13080360867914
1739209877.7589214;-45.120503652039325
1739209877.7589297;-31.141103565318893
1739209877.7589378;-45.120503652039325
1739209877.7589462;-45.120503652039325
1739209877.7589543;-45.120503652039325
1739209877.7589626;-38.13080360867914
1739209877.758971;-35.57807855764607
1739209877.758979;-35.57807855764607
1739209877.7589874;-38.13080360867914
1739209877.7589958;-45.120503652039325
1739209877.7590039;-45.120503652039325
1739209877.7590122;-45.120503652039325
1739209877.7590203;-45.120503652039325
1739209877.7590287;-45.120503652039325
1739209877.759037;-38.13080360867914
1739209877.7590451;-30.49652367304973
1739209877.7590535;-33.981070128970906
1739209877.7590618;-45.120503652039325
1739209877.75907;-45.120503652039325
1739209877.7590783;-38.13080360867914
1739209877.7590864;-35.57807855764607
1739209877.7590947;-45.120503652039325
1739209877.759103;-45.120503652039325
1739209877.7591112;-45.120503652039325
1739209877.7591195;-45.120503652039325
1739209877.7591276;-45.120503652039325
1739209877.759136;-45.120503652039325
1739209877.7591443;-45.120503652039325
1739209877.7591524;-38.13080360867914
1739209877.7591608;-45.120503652039325
1739209877.759169;-45.120503652039325
1739209877.7591772;-33.981070128970906
1739209877.7591856;-33.981070128970906
1739209877.7591937;-38.13080360867914
1739209877.759202;-35.57807855764607
1739209877.7592103;-38.13080360867914
1739209877.7592185;-38.13080360867914
1739209877.7592268;-35.57807855764607
1739209877.7592351;-45.120503652039325
1739209877.7592432;-45.120503652039325
1739209877.7592516;-38.13080360867914
1739209877.7592597;-35.57807855764607
1739209877.759268;-38.13080360867914
1739209877.7592764;-35.57807855764607
1739209877.7592845;-33.981070128970906
1739209877.7592928;-45.120503652039325
1739209877.7593012;-45.120503652039325
1739209877.7593093;-35.57807855764607
1739209877.7593176;-45.120503652039325
1739209877.7593257;-45.120503652039325
1739209877.759334;-38.13080360867914
1739209877.7593424;-35.57807855764607
1739209877.7593505;-38.13080360867914
1739209877.759359;-45.120503652039325
1739209877.759367;-45.120503652039325
1739209877.7593753;-45.120503652039325
1739209877.7593837;-38.13080360867914
1739209877.7593918;-35.57807855764607
1739209877.7594001;-38.13080360867914
1739209877.7594085;-35.57807855764607
1739209877.7594166;-38.13080360867914
1739209877.759425;-45.120503652039325
1739209877.759433;-38.13080360867914
1739209877.7594414;-35.57807855764607
