CAN Message; 0x1d3:0000444b51c29054
1739209800.8615942;-45.120503652039325
1739209800.8615983;-45.120503652039325
1739209800.8616023;-45.120503652039325
1739209800.8616064;-45.120503652039325
1739209800.8616107;-38.13080360867914
1739209800.8616147;-38.13080360867914
1739209800.8616188;-45.120503652039325
1739209800.8616228;-38.13080360867914
1739209800.8616269;-38.13080360867914
1739209800.861631;-35.57807855764607
1739209800.861635;-38.13080360867914
1739209800.861639;-38.13080360867914
1739209800.861643;-38.13080360867914
1739209800.8616471;-38.13080360867914
1739209800.8616514;-45.120503652039325
1739209800.8616555;-33.981070128970906
1739209800.8616595;-45.120503652039325
1739209800.8616636;-45.120503652039325
1739209800.8616676;-38.13080360867914
1739209800.8616717;-45.120503652039325
1739209800.8616757;-38.13080360867914
1739209800.8616798;-45.120503652039325
1739209800.8616838;-45.120503652039325
1739209800.861688;-45.120503652039325
1739209800.8616922;-38.13080360867914
1739209800.8616962;-45.120503652039325
1739209800.8617003;-45.120503652039325
1739209800.8617043;-38.13080360867914
1739209800.8617084;-38.13080360867914
1739209800.8617125;-30.49652367304973
1739209800.8617165;-35.57807855764607
1739209800.8617206;-38.13080360867914
1739209800.8617246;-38.13080360867914
1739209800.861729;-33.981070128970906
1739209800.861733;-45.120503652039325
1739209800.861737;-38.13080360867914
1739209800.861741;-35.57807855764607
1739209800.861745;-35.57807855764607
1739209800.8617492;-38.13080360867914
1739209800.8617532;-45.120503652039325
1739209800.8617573;-45.120503652039325
1739209800.8617613;-45.120503652039325
1739209800.8617654;-45.120503652039325
1739209800.8617697;-45.120503652039325
1739209800.8617737;-33.981070128970906
1739209800.8617778;-28.992665084841942
1739209800.8617818;-38.13080360867914
1739209800.861786;-38.13080360867914
1739209800.86179;-45.120503652039325
1739209800.861794;-33.981070128970906
1739209800.861798;-45.120503652039325
1739209800.861802;-45.120503652039325
1739209800.8618062;-35.57807855764607
1739209800.8618104;-38.13080360867914
1739209800.8618145;-38.13080360867914
1739209800.8618186;-45.120503652039325
1739209800.8618226;-38.13080360867914
1739209800.8618267;-45.120503652039325
1739209800.8618307;-38.13080360867914
1739209800.8618348;-35.57807855764607
1739209800.8618388;-45.120503652039325
1739209800.8618429;-45.120503652039325
1739209800.8618472;-45.120503652039325
1739209800.8618512;-38.13080360867914
1739209800.8618553;-38.13080360867914
1739209800.8618593;-45.120503652039325
1739209800.8618634;-33.981070128970906
1739209800.8618674;-33.981070128970906
1739209800.8618715;-38.13080360867914
1739209800.8618755;-38.13080360867914
1739209800.8618796;-33.981070128970906
1739209800.8618836;-32.816014438256545
1739209800.861888;-45.120503652039325
1739209800.861892;-45.120503652039325
1739209800.861896;-45.120503652039325
1739209800.8619;-38.13080360867914
1739209800.8619041;-38.13080360867914
1739209800.8619082;-38.13080360867914
1739209800.8619123;-38.13080360867914
1739209800.8619163;-38.13080360867914
1739209800.8619204;-38.13080360867914
1739209800.8619244;-38.13080360867914
1739209800.8619287;-38.13080360867914
1739209800.8619328;-45.120503652039325
1739209800.8619368;-45.120503652039325
1739209800.8619409;-33.981070128970906
1739209800.861945;-33.981070128970906
1739209800.861949;-38.13080360867914
1739209800.861953;-45.120503652039325
1739209800.861957;-45.120503652039325
1739209800.8619611;-45.120503652039325
1739209800.8619654;-45.120503652039325
1739209800.8619695;-38.13080360867914
1739209800.8619735;-45.120503652039325
1739209800.8619776;-38.13080360867914
1739209800.8619816;-45.120503652039325
1739209800.8619857;-45.120503652039325
1739209800.8619897;-38.13080360867914
1739209800.8619938;-45.120503652039325
1739209800.8619978;-38.13080360867914
1739209800.862002;-38.13080360867914
1739209800.8620062;-38.13080360867914
1739209800.8620102;-38.13080360867914
1739209800.8620143;-45.120503652039325
1739209800.8620183;-45.120503652039325
1739209800.8620224;-38.13080360867914
1739209800.8620265;-30.49652367304973
1739209800.8620305;-38.13080360867914
1739209800.8620346;-45.120503652039325
1739209800.8620386;-38.13080360867914
1739209800.8620427;-33.981070128970906
1739209800.862047;-38.13080360867914
1739209800.862051;-45.120503652039325
1739209800.862055;-45.120503652039325
1739209800.862059;-45.120503652039325
1739209800.8620632;-45.120503652039325
1739209800.8620672;-45.120503652039325
1739209800.8620713;-45.120503652039325
1739209800.8620753;-35.57807855764607
1739209800.8620794;-33.981070128970906
1739209800.8620837;-33.981070128970906
1739209800.8620877;-38.13080360867914
1739209800.8620918;-33.981070128970906
1739209800.8620958;-35.57807855764607
1739209800.8621;-45.120503652039325
1739209800.862104;-45.120503652039325
1739209800.862108;-38.13080360867914
1739209800.862112;-38.13080360867914
1739209800.862116;-38.13080360867914
1739209800.8621202;-38.13080360867914
1739209800.8621244;-45.120503652039325
1739209800.8621285;-38.13080360867914
1739209800.8621325;-38.13080360867914
1739209800.8621366;-45.120503652039325
1739209800.8621407;-38.13080360867914
1739209800.8621447;-38.13080360867914
1739209800.8621488;-38.13080360867914
1739209800.8621528;-45.120503652039325
1739209800.8621569;-38.13080360867914
1739209800.862161;-35.57807855764607
1739209800.8621652;-38.13080360867914
1739209800.8621693;-45.120503652039325
1739209800.8621733;-35.57807855764607
1739209800.8621774;-35.57807855764607
1739209800.8621814;-45.120503652039325
1739209800.8621855;-38.13080360867914
1739209800.8621895;-45.120503652039325
1739209800.8621936;-35.57807855764607
1739209800.8621976;-38.13080360867914
1739209800.862202;-35.57807855764607
1739209800.862206;-45.120503652039325
1739209800.86221;-45.120503652039325
1739209800.862214;-45.120503652039325
1739209800.8622181;-45.120503652039325
1739209800.8622222;-38.13080360867914
1739209800.8622262;-45.120503652039325
1739209800.8622303;-32.816014438256545
1739209800.8622344;-38.13080360867914
1739209800.8622384;-38.13080360867914
1739209800.8622427;-32.816014438256545
1739209800.8622468;-38.13080360867914
1739209800.8622508;-38.13080360867914
1739209800.8622549;-45.120503652039325
1739209800.862259;-32.816014438256545
1739209800.862263;-45.120503652039325
1739209800.862267;-35.57807855764607
1739209800.862271;-45.120503652039325
1739209800.8622751;-45.120503652039325
1739209800.8622794;-35.57807855764607
1739209800.8622835;-32.816014438256545
1739209800.8622875;-45.120503652039325
1739209800.8622916;-45.120503652039325
1739209800.8622956;-38.13080360867914
1739209800.8622997;-38.13080360867914
1739209800.8623037;-38.13080360867914
1739209800.8623078;-45.120503652039325
1739209800.8623118;-32.816014438256545
1739209800.862316;-38.13080360867914
1739209800.8623202;-33.981070128970906
1739209800.8623242;-35.57807855764607
1739209800.8623283;-38.13080360867914
1739209800.8623323;-38.13080360867914
1739209800.8623364;-32.816014438256545
1739209800.8623405;-28.58837851428586
1739209800.8623445;-38.13080360867914
1739209800.8623486;-45.120503652039325
1739209800.8623526;-45.120503652039325
1739209800.8623567;-38.13080360867914
1739209800.862361;-45.120503652039325
1739209800.862365;-45.120503652039325
1739209800.862369;-38.13080360867914
1739209800.862373;-38.13080360867914
1739209800.8623772;-45.120503652039325
1739209800.8623812;-45.120503652039325
1739209800.8623853;-33.981070128970906
1739209800.8623893;-35.57807855764607
1739209800.8623934;-45.120503652039325
1739209800.8623977;-38.13080360867914
1739209800.8624017;-38.13080360867914
1739209800.8624058;-26.991370085610722
1739209800.8624098;-38.13080360867914
1739209800.862414;-38.13080360867914
1739209800.862418;-38.13080360867914
1739209800.862422;-33.981070128970906
1739209800.862426;-38.13080360867914
1739209800.86243;-45.120503652039325
1739209800.8624341;-45.120503652039325
1739209800.8624384;-45.120503652039325
1739209800.8624425;-45.120503652039325
1739209800.8624465;-38.13080360867914
1739209800.8624506;-45.120503652039325
1739209800.8624547;-45.120503652039325
1739209800.8624587;-45.120503652039325
1739209800.8624628;-38.13080360867914
1739209800.8624668;-45.120503652039325
1739209800.8624709;-33.981070128970906
1739209800.862475;-33.981070128970906
1739209800.8624792;-45.120503652039325
1739209800.8624833;-45.120503652039325
1739209800.8624873;-45.120503652039325
1739209800.8624914;-45.120503652039325
1739209800.8624954;-33.981070128970906
1739209800.8624995;-45.120503652039325
1739209800.8625035;-45.120503652039325
1739209800.8625076;-32.816014438256545
1739209800.8625116;-45.120503652039325
1739209800.862516;-45.120503652039325
1739209800.86252;-38.13080360867914
1739209800.862524;-38.13080360867914
1739209800.862528;-38.13080360867914
1739209800.8625321;-45.120503652039325
1739209800.8625362;-38.13080360867914
1739209800.8625402;-45.120503652039325
1739209800.8625443;-45.120503652039325
1739209800.8625484;-45.120503652039325
1739209800.8625524;-45.120503652039325
1739209800.8625567;-45.120503652039325
1739209800.8625607;-45.120503652039325
1739209800.8625648;-45.120503652039325
1739209800.8625689;-28.992665084841942
1739209800.862573;-33.981070128970906
1739209800.862577;-45.120503652039325
1739209800.862581;-45.120503652039325
1739209800.862585;-38.13080360867914
1739209800.8625891;-38.13080360867914
1739209800.8625932;-38.13080360867914
1739209800.8625975;-38.13080360867914
1739209800.8626015;-33.981070128970906
1739209800.8626056;-45.120503652039325
1739209800.8626096;-45.120503652039325
1739209800.8626137;-38.13080360867914
1739209800.8626177;-45.120503652039325
1739209800.8626218;-45.120503652039325
1739209800.8626258;-45.120503652039325
1739209800.86263;-33.981070128970906
1739209800.8626342;-31.141103565318915
1739209800.8626382;-33.981070128970906
1739209800.8626423;-45.120503652039325
1739209800.8626463;-38.13080360867914
1739209800.8626504;-35.57807855764607
1739209800.8626544;-45.120503652039325
1739209800.8626585;-45.120503652039325
1739209800.8626626;-45.120503652039325
1739209800.8626666;-38.13080360867914
1739209800.8626707;-45.120503652039325
1739209800.862675;-45.120503652039325
1739209800.862679;-45.120503652039325
1739209800.862683;-38.13080360867914
1739209800.862687;-38.13080360867914
1739209800.8626912;-45.120503652039325
1739209800.8626952;-45.120503652039325
1739209800.8626993;-35.57807855764607
1739209800.8627033;-45.120503652039325
1739209800.8627074;-45.120503652039325
1739209800.8627114;-38.13080360867914
1739209800.8627157;-38.13080360867914
1739209800.8627198;-38.13080360867914
1739209800.8627238;-45.120503652039325
1739209800.8627279;-33.981070128970906
1739209800.862732;-38.13080360867914
1739209800.862736;-33.981070128970906
1739209800.86274;-45.120503652039325
1739209800.862744;-45.120503652039325
1739209800.8627481;-45.120503652039325
1739209800.8627524;-38.13080360867914
1739209800.8627565;-35.57807855764607
1739209800.8627605;-38.13080360867914
1739209800.8627646;-38.13080360867914
1739209800.8627687;-33.981070128970906
1739209800.8627727;-38.13080360867914
1739209800.8627768;-38.13080360867914
1739209800.8627808;-38.13080360867914
1739209800.8627849;-45.120503652039325
1739209800.862789;-45.120503652039325
1739209800.8627932;-38.13080360867914
1739209800.8627973;-45.120503652039325
1739209800.8628013;-38.13080360867914
1739209800.8628054;-38.13080360867914
1739209800.8628094;-38.13080360867914
1739209800.8628135;-45.120503652039325
1739209800.8628175;-35.57807855764607
1739209800.8628216;-38.13080360867914
1739209800.8628256;-38.13080360867914
1739209800.8628297;-38.13080360867914
1739209800.862834;-38.13080360867914
1739209800.862838;-38.13080360867914
1739209800.862842;-45.120503652039325
1739209800.8628461;-45.120503652039325
1739209800.8628502;-45.120503652039325
1739209800.8628542;-45.120503652039325
1739209800.8628583;-45.120503652039325
1739209800.8628623;-45.120503652039325
1739209800.8628664;-38.13080360867914
1739209800.8628707;-38.13080360867914
1739209800.8628747;-45.120503652039325
1739209800.8628788;-45.120503652039325
1739209800.8628829;-35.57807855764607
1739209800.862887;-38.13080360867914
1739209800.862891;-45.120503652039325
1739209800.862895;-38.13080360867914
1739209800.862899;-38.13080360867914
1739209800.862903;-45.120503652039325
1739209800.8629072;-45.120503652039325
1739209800.8629115;-38.13080360867914
1739209800.8629155;-33.981070128970906
1739209800.8629196;-45.120503652039325
1739209800.8629236;-38.13080360867914
1739209800.8629277;-35.57807855764607
1739209800.8629317;-38.13080360867914
1739209800.8629358;-45.120503652039325
1739209800.8629398;-33.981070128970906
1739209800.862944;-35.57807855764607
1739209800.862948;-38.13080360867914
1739209800.8629522;-45.120503652039325
1739209800.8629563;-33.981070128970906
1739209800.8629603;-35.57807855764607
1739209800.8629644;-38.13080360867914
1739209800.8629684;-35.57807855764607
1739209800.8629725;-38.13080360867914
1739209800.8629766;-45.120503652039325
1739209800.8629806;-45.120503652039325
1739209800.8629847;-38.13080360867914
1739209800.862989;-38.13080360867914
1739209800.862993;-38.13080360867914
1739209800.862997;-45.120503652039325
1739209800.863001;-45.120503652039325
1739209800.8630052;-38.13080360867914
1739209800.8630092;-38.13080360867914
1739209800.8630133;-45.120503652039325
1739209800.8630173;-45.120503652039325
1739209800.8630214;-45.120503652039325
1739209800.8630254;-45.120503652039325
1739209800.8630297;-45.120503652039325
1739209800.8630338;-45.120503652039325
1739209800.8630378;-38.13080360867914
1739209800.8630419;-45.120503652039325
1739209800.863046;-45.120503652039325
1739209800.86305;-32.816014438256545
1739209800.863054;-45.120503652039325
1739209800.863058;-45.120503652039325
1739209800.8630621;-38.13080360867914
1739209800.8630662;-38.13080360867914
1739209800.8630705;-38.13080360867914
1739209800.8630745;-35.57807855764607
1739209800.8630786;-45.120503652039325
1739209800.8630826;-45.120503652039325
1739209800.8630867;-45.120503652039325
1739209800.8630908;-45.120503652039325
1739209800.8630948;-45.120503652039325
1739209800.8630989;-45.120503652039325
1739209800.863103;-45.120503652039325
1739209800.8631072;-45.120503652039325
1739209800.8631113;-35.57807855764607
1739209800.8631153;-35.57807855764607
1739209800.8631194;-45.120503652039325
1739209800.8631234;-45.120503652039325
1739209800.8631275;-38.13080360867914
1739209800.8631315;-28.58837851428586
1739209800.8631356;-38.13080360867914
1739209800.8631396;-38.13080360867914
1739209800.8631437;-38.13080360867914
1739209800.863148;-38.13080360867914
1739209800.863152;-45.120503652039325
1739209800.863156;-45.120503652039325
1739209800.8631601;-45.120503652039325
1739209800.8631642;-33.981070128970956
1739209800.8631682;-45.120503652039325
1739209800.8631723;-38.13080360867914
1739209800.8631763;-45.120503652039325
1739209800.8631804;-45.120503652039325
1739209800.8631845;-45.120503652039325
1739209800.8631887;-45.120503652039325
1739209800.8631928;-35.57807855764607
1739209800.8631968;-26.991370085610722
1739209800.863201;-38.13080360867914
1739209800.863205;-45.120503652039325
1739209800.863209;-45.120503652039325
1739209800.863213;-45.120503652039325
1739209800.863217;-38.13080360867914
1739209800.8632212;-38.13080360867914
1739209800.8632255;-45.120503652039325
1739209800.8632295;-31.141103565318943
1739209800.8632336;-33.981070128970906
1739209800.8632376;-33.981070128970906
1739209800.8632417;-38.13080360867914
1739209800.8632457;-33.981070128970906
1739209800.8632498;-45.120503652039325
1739209800.8632538;-38.13080360867914
1739209800.863258;-45.120503652039325
1739209800.863262;-31.141103565318915
1739209800.8632662;-35.57807855764607
1739209800.8632703;-33.981070128970906
1739209800.8632743;-38.13080360867914
1739209800.8632784;-38.13080360867914
1739209800.8632824;-38.13080360867914
1739209800.8632865;-38.13080360867914
1739209800.8632905;-38.13080360867914
1739209800.8632946;-32.81601443825658
1739209800.8632987;-38.13080360867914
1739209800.8633027;-33.981070128970906
1739209800.863307;-38.13080360867914
1739209800.863311;-45.120503652039325
1739209800.863315;-45.120503652039325
1739209800.8633192;-38.13080360867914
1739209800.8633232;-38.13080360867914
1739209800.8633273;-33.981070128970906
1739209800.8633313;-35.57807855764607
1739209800.8633354;-35.57807855764607
1739209800.8633394;-38.13080360867914
1739209800.8633437;-45.120503652039325
1739209800.8633478;-38.13080360867914
1739209800.8633518;-45.120503652039325
1739209800.8633559;-35.57807855764607
1739209800.86336;-32.816014438256545
1739209800.863364;-38.13080360867914
1739209800.863368;-45.120503652039325
1739209800.863372;-38.13080360867914
1739209800.8633761;-38.13080360867914
1739209800.8633802;-45.120503652039325
1739209800.8633845;-45.120503652039325
1739209800.8633885;-35.57807855764607
1739209800.8633926;-35.57807855764607
1739209800.8633966;-38.13080360867914
1739209800.8634007;-38.13080360867914
1739209800.8634048;-45.120503652039325
1739209800.8634088;-45.120503652039325
1739209800.8634129;-45.120503652039325
1739209800.863417;-45.120503652039325
1739209800.863421;-38.13080360867914
1739209800.8634253;-31.141103565318915
1739209800.8634293;-30.49652367304973
1739209800.8634334;-45.120503652039325
1739209800.8634374;-38.13080360867914
1739209800.8634415;-38.13080360867914
1739209800.8634455;-38.13080360867914
1739209800.8634496;-45.120503652039325
1739209800.8634536;-38.13080360867914
1739209800.8634577;-38.13080360867914
1739209800.863462;-31.141103565318915
1739209800.863466;-45.120503652039325
1739209800.86347;-38.13080360867914
1739209800.8634741;-38.13080360867914
1739209800.8634782;-38.13080360867914
1739209800.8634822;-45.120503652039325
1739209800.8634863;-45.120503652039325
1739209800.8634903;-33.981070128970906
1739209800.8634944;-31.14110356531892
1739209800.8634984;-45.120503652039325
1739209800.8635027;-45.120503652039325
1739209800.8635068;-45.120503652039325
1739209800.8635108;-38.13080360867914
1739209800.863515;-45.120503652039325
1739209800.863519;-45.120503652039325
1739209800.863523;-38.13080360867914
1739209800.863527;-27.267205301931607
1739209800.863531;-35.57807855764607
1739209800.8635352;-38.13080360867914
1739209800.8635392;-38.13080360867914
1739209800.8635435;-33.981070128970906
1739209800.8635476;-38.13080360867914
1739209800.8635516;-45.120503652039325
1739209800.8635557;-45.120503652039325
1739209800.8635597;-38.13080360867914
1739209800.8635638;-38.13080360867914
1739209800.8635678;-38.13080360867914
1739209800.863572;-45.120503652039325
1739209800.863576;-35.57807855764607
1739209800.8635802;-32.816014438256545
1739209800.8635843;-38.13080360867914
1739209800.8635883;-38.13080360867914
1739209800.8635924;-27.267205301931607
1739209800.8635964;-38.13080360867914
1739209800.8636005;-45.120503652039325
1739209800.8636045;-38.13080360867914
1739209800.8636086;-38.13080360867914
1739209800.8636127;-24.151403521958727
1739209800.8636167;-24.589719217205094
1739209800.863621;-31.141103565318893
1739209800.863625;-31.141103565318915
1739209800.863629;-32.816014438256545
1739209800.8636332;-38.13080360867914
1739209800.8636372;-38.13080360867914
1739209800.8636413;-38.13080360867914
1739209800.8636453;-45.120503652039325
1739209800.8636494;-45.120503652039325
1739209800.8636534;-33.981070128970906
1739209800.8636575;-31.14110356531892
1739209800.8636618;-25.62660358559016
1739209800.8636658;-22.264930561961556
1739209800.8636699;-27.8777449560314
1739209800.863674;-38.13080360867914
1739209800.863678;-45.120503652039325
1739209800.863682;-38.13080360867914
1739209800.863686;-31.141103565318915
1739209800.8636901;-38.13080360867914
1739209800.8636942;-45.120503652039325
1739209800.8636985;-31.141103565318893
1739209800.8637025;-38.13080360867914
1739209800.8637066;-30.49652367304973
1739209800.8637106;-26.03565346325281
1739209800.8637147;-24.589719217205094
1739209800.8637187;-38.13080360867914
1739209800.8637228;-31.141103565318915
1739209800.8637269;-38.13080360867914
1739209800.863731;-45.120503652039325
1739209800.863735;-27.8777449560314
1739209800.8637393;-38.13080360867914
1739209800.8637433;-33.981070128970906
1739209800.8637474;-38.13080360867914
1739209800.8637514;-38.13080360867914
1739209800.8637555;-45.120503652039325
1739209800.8637595;-24.746238672633048
1739209800.8637636;-22.84163660590256
1739209800.8637676;-30.49652367304976
1739209800.8637717;-45.120503652039325
1739209800.8637757;-31.141103565318943
1739209800.86378;-45.120503652039325
1739209800.863784;-26.991370085610736
1739209800.8637881;-29.438486411369347
1739209800.8637922;-45.120503652039325
1739209800.8637962;-35.57807855764607
1739209800.8638003;-45.120503652039325
1739209800.8638043;-45.120503652039325
1739209800.8638084;-30.49652367304976
1739209800.8638124;-22.264930561961556
1739209800.8638167;-23.506823629689542
1739209800.8638208;-33.981070128970956
1739209800.8638248;-45.120503652039325
1739209800.863829;-38.13080360867914
1739209800.863833;-32.816014438256545
1739209800.863837;-45.120503652039325
1739209800.863841;-45.120503652039325
1739209800.863845;-45.120503652039325
1739209800.8638492;-38.13080360867914
1739209800.8638532;-33.981070128970906
1739209800.8638575;-38.13080360867914
1739209800.8638616;-25.62660358559016
1739209800.8638656;-24.438645034577675
1739209800.8638697;-35.57807855764607
1739209800.8638737;-28.992665084841942
1739209800.8638778;-29.438486411369347
1739209800.8638818;-38.13080360867914
1739209800.8638859;-45.120503652039325
1739209800.86389;-33.981070128970906
1739209800.863894;-38.13080360867914
1739209800.8638983;-38.13080360867914
1739209800.8639023;-31.141103565318915
1739209800.8639064;-29.438486411369333
1739209800.8639104;-25.826314394896364
1739209800.8639145;-25.826314394896364
1739209800.8639185;-27.877744956031417
1739209800.8639226;-35.57807855764607
1739209800.8639266;-31.141103565318915
1739209800.8639307;-32.816014438256545
1739209800.863935;-38.13080360867914
1739209800.863939;-26.991370085610722
1739209800.863943;-31.141103565318893
1739209800.8639472;-45.120503652039325
1739209800.8639512;-30.49652367304973
1739209800.8639553;-25.252786309376837
1739209800.8639593;-28.992665084841967
1739209800.8639634;-25.252786309376837
1739209800.8639674;-25.62660358559016
1739209800.8639715;-31.141103565318915
1739209800.8639758;-33.981070128970956
1739209800.8639798;-38.13080360867914
1739209800.8639839;-33.981070128970906
1739209800.863988;-38.13080360867914
1739209800.863992;-38.13080360867914
1739209800.863996;-38.13080360867914
1739209800.864;-28.992665084841942
1739209800.8640041;-45.120503652039325
1739209800.8640082;-28.21854285175415
1739209800.8640122;-24.151403521958727
1739209800.8640165;-24.589719217205094
1739209800.8640206;-45.120503652039325
1739209800.8640246;-45.120503652039325
1739209800.8640287;-35.57807855764607
1739209800.8640327;-33.981070128970906
1739209800.8640368;-45.120503652039325
1739209800.8640409;-45.120503652039325
1739209800.864045;-45.120503652039325
1739209800.864049;-45.120503652039325
1739209800.8640532;-38.13080360867914
1739209800.8640573;-38.13080360867914
1739209800.8640614;-45.120503652039325
1739209800.8640654;-38.13080360867914
1739209800.8640695;-35.57807855764607
1739209800.8640735;-45.120503652039325
1739209800.8640776;-45.120503652039325
1739209800.8640816;-45.120503652039325
1739209800.8640857;-38.13080360867914
1739209800.8640897;-45.120503652039325
1739209800.864094;-38.13080360867914
1739209800.864098;-45.120503652039325
1739209800.8641021;-45.120503652039325
1739209800.8641062;-38.13080360867914
1739209800.8641102;-35.57807855764607
1739209800.8641143;-35.57807855764607
1739209800.8641183;-38.13080360867914
1739209800.8641224;-31.141103565318915
1739209800.8641264;-38.13080360867914
1739209800.8641305;-45.120503652039325
1739209800.8641348;-38.13080360867914
1739209800.8641388;-38.13080360867914
1739209800.864143;-35.57807855764607
1739209800.864147;-38.13080360867914
1739209800.864151;-45.120503652039325
1739209800.864155;-38.13080360867914
1739209800.864159;-38.13080360867914
1739209800.8641632;-38.13080360867914
1739209800.8641672;-45.120503652039325
1739209800.8641715;-45.120503652039325
1739209800.8641756;-45.120503652039325
1739209800.8641796;-38.13080360867914
1739209800.8641837;-38.13080360867914
1739209800.8641877;-38.13080360867914
1739209800.8641918;-33.981070128970906
1739209800.8641958;-38.13080360867914
1739209800.8641999;-31.141103565318915
1739209800.864204;-32.816014438256545
1739209800.864208;-38.13080360867914
1739209800.8642123;-38.13080360867914
1739209800.8642163;-45.120503652039325
1739209800.8642204;-33.981070128970906
1739209800.8642244;-38.13080360867914
1739209800.8642285;-38.13080360867914
1739209800.8642325;-38.13080360867914
1739209800.8642366;-45.120503652039325
1739209800.8642406;-45.120503652039325
1739209800.8642447;-35.57807855764607
1739209800.8642488;-32.816014438256545
1739209800.864253;-45.120503652039325
1739209800.864257;-38.13080360867914
1739209800.8642612;-45.120503652039325
1739209800.8642652;-32.816014438256545
1739209800.8642693;-38.13080360867914
1739209800.8642733;-45.120503652039325
1739209800.8642774;-38.13080360867914
1739209800.8642814;-38.13080360867914
1739209800.8642855;-38.13080360867914
1739209800.8642898;-38.13080360867914
1739209800.8642938;-38.13080360867914
1739209800.8642979;-38.13080360867914
1739209800.864302;-45.120503652039325
1739209800.864306;-38.13080360867914
1739209800.86431;-38.13080360867914
1739209800.864314;-45.120503652039325
1739209800.8643181;-45.120503652039325
1739209800.8643222;-45.120503652039325
1739209800.8643262;-38.13080360867914
1739209800.8643305;-38.13080360867914
1739209800.8643346;-38.13080360867914
1739209800.8643386;-38.13080360867914
1739209800.8643427;-38.13080360867914
1739209800.8643467;-35.57807855764607
1739209800.8643508;-31.141103565318915
1739209800.8643548;-38.13080360867914
1739209800.864359;-38.13080360867914
1739209800.864363;-35.57807855764607
1739209800.864367;-38.13080360867914
1739209800.8643713;-45.120503652039325
1739209800.8643754;-38.13080360867914
1739209800.8643794;-38.13080360867914
1739209800.8643835;-28.992665084841967
1739209800.8643875;-28.992665084841942
1739209800.8643916;-28.58837851428586
1739209800.8643956;-45.120503652039325
1739209800.8643997;-30.49652367304973
1739209800.8644037;-38.13080360867914
1739209800.864408;-28.58837851428586
1739209800.864412;-24.438645034577675
1739209800.8644161;-26.487275050834715
1739209800.8644202;-29.438486411369333
1739209800.8644242;-38.13080360867914
1739209800.8644283;-33.981070128970906
1739209800.8644323;-29.438486411369333
1739209800.8644364;-45.120503652039325
