CAN Message; 0x1a7:0000c9c51899e06f
1739209844.48369;-27.267205301931607
1739209844.4836967;-38.13080360867914
1739209844.4837036;-45.120503652039325
1739209844.4837103;-38.13080360867914
1739209844.483717;-33.981070128970906
1739209844.4837236;-35.57807855764607
1739209844.4837306;-38.13080360867914
1739209844.4837372;-38.13080360867914
1739209844.483744;-38.13080360867914
1739209844.4837506;-38.13080360867914
1739209844.4837575;-35.57807855764607
1739209844.4837642;-38.13080360867914
1739209844.4837708;-38.13080360867914
1739209844.4837775;-45.120503652039325
1739209844.4837844;-35.57807855764607
1739209844.483791;-32.816014438256545
1739209844.4837978;-38.13080360867914
1739209844.4838045;-45.120503652039325
1739209844.4838114;-35.57807855764607
1739209844.483818;-35.57807855764607
1739209844.4838247;-38.13080360867914
1739209844.4838314;-45.120503652039325
1739209844.4838383;-38.13080360867914
1739209844.483845;-45.120503652039325
1739209844.4838517;-38.13080360867914
1739209844.4838586;-38.13080360867914
1739209844.4838653;-45.120503652039325
1739209844.483872;-38.13080360867914
1739209844.4838786;-38.13080360867914
1739209844.4838855;-35.57807855764607
1739209844.4838922;-45.120503652039325
1739209844.4838989;-45.120503652039325
1739209844.4839056;-45.120503652039325
1739209844.4839125;-45.120503652039325
1739209844.4839191;-45.120503652039325
1739209844.4839258;-45.120503652039325
1739209844.4839325;-45.120503652039325
1739209844.4839394;-45.120503652039325
1739209844.483946;-38.13080360867914
1739209844.4839528;-45.120503652039325
1739209844.4839594;-30.49652367304973
1739209844.4839664;-27.8777449560314
1739209844.483973;-45.120503652039325
1739209844.4839797;-45.120503652039325
1739209844.4839864;-33.981070128970906
1739209844.4839933;-38.13080360867914
1739209844.484;-38.13080360867914
1739209844.4840066;-35.57807855764607
1739209844.4840133;-45.120503652039325
1739209844.4840202;-45.120503652039325
1739209844.484027;-38.13080360867914
1739209844.4840336;-45.120503652039325
1739209844.4840403;-45.120503652039325
1739209844.4840472;-38.13080360867914
1739209844.4840539;-38.13080360867914
1739209844.4840605;-45.120503652039325
1739209844.4840672;-38.13080360867914
1739209844.484074;-32.816014438256545
1739209844.4840808;-45.120503652039325
1739209844.4840875;-38.13080360867914
1739209844.4840941;-38.13080360867914
1739209844.484101;-45.120503652039325
1739209844.4841077;-33.981070128970906
1739209844.4841144;-45.120503652039325
1739209844.484121;-38.13080360867914
1739209844.484128;-38.13080360867914
1739209844.4841347;-45.120503652039325
1739209844.4841413;-45.120503652039325
1739209844.484148;-45.120503652039325
1739209844.484155;-35.57807855764607
1739209844.4841616;-45.120503652039325
1739209844.4841683;-45.120503652039325
1739209844.484175;-45.120503652039325
1739209844.484182;-45.120503652039325
1739209844.4841886;-38.13080360867914
1739209844.4841952;-45.120503652039325
1739209844.4842021;-38.13080360867914
1739209844.4842088;-38.13080360867914
1739209844.4842155;-33.981070128970906
1739209844.4842222;-45.120503652039325
1739209844.484229;-33.981070128970906
1739209844.4842358;-31.141103565318893
1739209844.4842424;-38.13080360867914
1739209844.484249;-45.120503652039325
1739209844.484256;-33.981070128970906
1739209844.4842627;-38.13080360867914
1739209844.4842694;-45.120503652039325
1739209844.484276;-45.120503652039325
1739209844.484283;-38.13080360867914
1739209844.4842896;-45.120503652039325
1739209844.4842963;-38.13080360867914
1739209844.484303;-45.120503652039325
1739209844.48431;-38.13080360867914
1739209844.4843166;-38.13080360867914
1739209844.4843233;-33.981070128970906
1739209844.48433;-45.120503652039325
1739209844.4843369;-38.13080360867914
1739209844.4843435;-38.13080360867914
1739209844.4843502;-45.120503652039325
1739209844.4843569;-38.13080360867914
1739209844.4843638;-45.120503652039325
1739209844.4843705;-45.120503652039325
1739209844.4843771;-45.120503652039325
1739209844.4843838;-45.120503652039325
1739209844.4843907;-38.13080360867914
1739209844.4843974;-45.120503652039325
1739209844.484404;-38.13080360867914
1739209844.4844108;-38.13080360867914
1739209844.4844177;-38.13080360867914
1739209844.4844244;-45.120503652039325
1739209844.484431;-38.13080360867914
1739209844.4844377;-45.120503652039325
1739209844.4844446;-45.120503652039325
1739209844.4844513;-45.120503652039325
1739209844.484458;-38.13080360867914
1739209844.4844646;-38.13080360867914
1739209844.4844716;-38.13080360867914
1739209844.4844782;-38.13080360867914
1739209844.484485;-38.13080360867914
1739209844.4844916;-33.981070128970906
1739209844.4844985;-38.13080360867914
1739209844.4845052;-45.120503652039325
1739209844.4845119;-38.13080360867914
1739209844.4845185;-32.816014438256545
1739209844.4845254;-38.13080360867914
1739209844.484532;-45.120503652039325
1739209844.4845388;-33.981070128970906
1739209844.4845457;-38.13080360867914
1739209844.4845524;-45.120503652039325
1739209844.484559;-45.120503652039325
1739209844.4845657;-33.981070128970906
1739209844.4845726;-38.13080360867914
1739209844.4845793;-45.120503652039325
1739209844.484586;-45.120503652039325
1739209844.4845927;-38.13080360867914
1739209844.4845996;-45.120503652039325
1739209844.4846063;-45.120503652039325
1739209844.484613;-38.13080360867914
1739209844.4846196;-28.992665084841942
1739209844.4846265;-45.120503652039325
1739209844.4846332;-45.120503652039325
1739209844.48464;-45.120503652039325
1739209844.4846466;-35.57807855764607
1739209844.4846535;-31.141103565318893
1739209844.4846601;-38.13080360867914
1739209844.4846668;-45.120503652039325
1739209844.4846735;-38.13080360867914
1739209844.4846804;-45.120503652039325
1739209844.484687;-45.120503652039325
1739209844.4846938;-38.13080360867914
1739209844.4847004;-38.13080360867914
1739209844.4847074;-45.120503652039325
1739209844.484714;-38.13080360867914
1739209844.4847207;-38.13080360867914
1739209844.4847274;-45.120503652039325
1739209844.4847343;-38.13080360867914
1739209844.484741;-35.57807855764607
1739209844.4847476;-35.57807855764607
1739209844.4847543;-38.13080360867914
1739209844.4847612;-45.120503652039325
1739209844.484768;-38.13080360867914
1739209844.4847746;-35.57807855764607
1739209844.4847813;-38.13080360867914
1739209844.4847882;-45.120503652039325
1739209844.4847949;-45.120503652039325
1739209844.4848015;-38.13080360867914
1739209844.4848082;-33.981070128970906
1739209844.4848151;-45.120503652039325
1739209844.4848218;-35.57807855764607
1739209844.4848285;-35.57807855764607
1739209844.4848351;-45.120503652039325
1739209844.484842;-45.120503652039325
1739209844.4848487;-45.120503652039325
1739209844.4848554;-38.13080360867914
1739209844.484862;-33.981070128970906
1739209844.484869;-45.120503652039325
1739209844.4848757;-45.120503652039325
1739209844.4848824;-38.13080360867914
1739209844.4848893;-38.13080360867914
1739209844.484896;-45.120503652039325
1739209844.4849026;-45.120503652039325
1739209844.4849093;-35.57807855764607
1739209844.4849162;-38.13080360867914
1739209844.484923;-45.120503652039325
1739209844.4849296;-45.120503652039325
1739209844.4849362;-38.13080360867914
1739209844.4849432;-38.13080360867914
1739209844.4849498;-38.13080360867914
1739209844.4849565;-45.120503652039325
1739209844.4849632;-45.120503652039325
1739209844.48497;-38.13080360867914
1739209844.4849768;-35.57807855764607
1739209844.4849834;-38.13080360867914
1739209844.4849901;-45.120503652039325
1739209844.484997;-28.992665084841942
1739209844.4850037;-32.816014438256545
1739209844.4850104;-38.13080360867914
1739209844.485017;-45.120503652039325
1739209844.485024;-33.981070128970906
1739209844.4850307;-35.57807855764607
1739209844.4850373;-45.120503652039325
1739209844.485044;-35.57807855764607
1739209844.485051;-38.13080360867914
1739209844.4850576;-45.120503652039325
1739209844.4850643;-32.816014438256545
1739209844.485071;-38.13080360867914
1739209844.4850779;-45.120503652039325
1739209844.4850845;-45.120503652039325
1739209844.4850912;-38.13080360867914
1739209844.485098;-38.13080360867914
1739209844.4851048;-28.58837851428586
1739209844.4851115;-32.816014438256545
1739209844.4851182;-45.120503652039325
1739209844.4851248;-38.13080360867914
1739209844.4851317;-38.13080360867914
1739209844.4851384;-45.120503652039325
1739209844.485145;-45.120503652039325
1739209844.4851518;-33.981070128970906
1739209844.4851587;-38.13080360867914
1739209844.4851654;-45.120503652039325
1739209844.485172;-38.13080360867914
1739209844.4851787;-38.13080360867914
1739209844.4851856;-38.13080360867914
1739209844.4851923;-45.120503652039325
1739209844.485199;-38.13080360867914
1739209844.4852057;-45.120503652039325
1739209844.4852126;-32.816014438256545
1739209844.4852192;-32.816014438256545
1739209844.485226;-45.120503652039325
1739209844.4852328;-35.57807855764607
1739209844.4852395;-35.57807855764607
1739209844.4852462;-38.13080360867914
1739209844.4852529;-38.13080360867914
1739209844.4852598;-38.13080360867914
1739209844.4852664;-45.120503652039325
1739209844.4852731;-45.120503652039325
1739209844.4852798;-35.57807855764607
1739209844.4852867;-38.13080360867914
1739209844.4852934;-45.120503652039325
1739209844.4853;-45.120503652039325
1739209844.4853067;-35.57807855764607
1739209844.4853137;-45.120503652039325
1739209844.4853203;-35.57807855764607
1739209844.485327;-32.816014438256545
1739209844.4853337;-38.13080360867914
1739209844.4853406;-38.13080360867914
1739209844.4853473;-38.13080360867914
1739209844.485354;-38.13080360867914
1739209844.4853606;-33.981070128970906
1739209844.4853675;-38.13080360867914
1739209844.4853742;-45.120503652039325
1739209844.485381;-33.981070128970906
1739209844.4853876;-45.120503652039325
1739209844.4853945;-45.120503652039325
1739209844.4854012;-38.13080360867914
1739209844.4854078;-38.13080360867914
1739209844.4854145;-45.120503652039325
1739209844.4854214;-38.13080360867914
1739209844.485428;-45.120503652039325
1739209844.4854348;-38.13080360867914
1739209844.4854414;-38.13080360867914
1739209844.4854484;-38.13080360867914
1739209844.485455;-45.120503652039325
1739209844.4854617;-45.120503652039325
1739209844.4854684;-45.120503652039325
1739209844.4854753;-38.13080360867914
1739209844.485482;-38.13080360867914
1739209844.4854887;-27.8777449560314
1739209844.4854953;-33.981070128970906
1739209844.4855022;-38.13080360867914
1739209844.485509;-38.13080360867914
1739209844.4855156;-38.13080360867914
1739209844.4855223;-38.13080360867914
1739209844.4855292;-35.57807855764607
1739209844.4855359;-38.13080360867914
1739209844.4855425;-38.13080360867914
1739209844.4855492;-38.13080360867914
1739209844.4855561;-32.816014438256545
1739209844.4855628;-45.120503652039325
1739209844.4855695;-45.120503652039325
1739209844.4855764;-35.57807855764607
1739209844.485583;-35.57807855764607
1739209844.4855897;-38.13080360867914
1739209844.4855964;-30.49652367304973
1739209844.4856033;-33.981070128970906
1739209844.48561;-35.57807855764607
1739209844.4856167;-38.13080360867914
1739209844.4856234;-45.120503652039325
1739209844.4856303;-45.120503652039325
1739209844.485637;-45.120503652039325
1739209844.4856436;-45.120503652039325
1739209844.4856503;-45.120503652039325
1739209844.4856572;-45.120503652039325
1739209844.485664;-38.13080360867914
1739209844.4856706;-38.13080360867914
1739209844.4856772;-38.13080360867914
1739209844.4856842;-38.13080360867914
1739209844.4856908;-38.13080360867914
1739209844.4856975;-35.57807855764607
1739209844.4857042;-38.13080360867914
1739209844.485711;-45.120503652039325
1739209844.4857178;-38.13080360867914
1739209844.4857244;-45.120503652039325
1739209844.4857311;-45.120503652039325
1739209844.485738;-38.13080360867914
1739209844.4857447;-38.13080360867914
1739209844.4857514;-45.120503652039325
1739209844.485758;-33.981070128970906
1739209844.485765;-38.13080360867914
1739209844.4857717;-38.13080360867914
1739209844.4857783;-38.13080360867914
1739209844.485785;-38.13080360867914
1739209844.485792;-33.981070128970906
1739209844.4857986;-38.13080360867914
1739209844.4858053;-35.57807855764607
1739209844.485812;-38.13080360867914
1739209844.4858189;-45.120503652039325
1739209844.4858255;-45.120503652039325
1739209844.4858322;-38.13080360867914
1739209844.485839;-38.13080360867914
1739209844.4858458;-45.120503652039325
1739209844.4858525;-38.13080360867914
1739209844.4858592;-38.13080360867914
1739209844.4858658;-38.13080360867914
1739209844.4858727;-45.120503652039325
1739209844.4858794;-38.13080360867914
1739209844.485886;-38.13080360867914
1739209844.4858928;-38.13080360867914
1739209844.4858997;-38.13080360867914
1739209844.4859064;-45.120503652039325
1739209844.485913;-45.120503652039325
1739209844.48592;-45.120503652039325
1739209844.4859266;-38.13080360867914
1739209844.4859333;-38.13080360867914
1739209844.48594;-45.120503652039325
1739209844.485947;-45.120503652039325
1739209844.4859536;-38.13080360867914
1739209844.4859602;-45.120503652039325
1739209844.485967;-45.120503652039325
1739209844.4859738;-35.57807855764607
1739209844.4859805;-38.13080360867914
1739209844.4859872;-45.120503652039325
1739209844.4859939;-45.120503652039325
1739209844.4860008;-38.13080360867914
1739209844.4860075;-38.13080360867914
1739209844.4860141;-45.120503652039325
1739209844.4860208;-33.981070128970906
1739209844.4860277;-35.57807855764607
1739209844.4860344;-32.816014438256545
1739209844.486041;-38.13080360867914
1739209844.4860477;-38.13080360867914
1739209844.4860547;-38.13080360867914
1739209844.4860613;-33.981070128970906
1739209844.486068;-38.13080360867914
1739209844.4860747;-38.13080360867914
1739209844.4860816;-38.13080360867914
1739209844.4860883;-38.13080360867914
1739209844.486095;-45.120503652039325
1739209844.4861016;-45.120503652039325
1739209844.4861085;-35.57807855764607
1739209844.4861152;-45.120503652039325
1739209844.486122;-45.120503652039325
1739209844.4861286;-38.13080360867914
1739209844.4861355;-45.120503652039325
1739209844.4861422;-33.981070128970906
1739209844.4861488;-38.13080360867914
1739209844.4861555;-45.120503652039325
1739209844.4861624;-45.120503652039325
1739209844.486169;-35.57807855764607
1739209844.4861758;-38.13080360867914
1739209844.4861825;-38.13080360867914
1739209844.4861894;-45.120503652039325
1739209844.486196;-45.120503652039325
1739209844.4862027;-45.120503652039325
1739209844.4862094;-45.120503652039325
1739209844.4862163;-45.120503652039325
1739209844.486223;-45.120503652039325
1739209844.4862297;-38.13080360867914
1739209844.4862363;-38.13080360867914
1739209844.4862432;-45.120503652039325
1739209844.48625;-31.141103565318915
1739209844.4862566;-31.141103565318893
1739209844.4862635;-38.13080360867914
1739209844.4862702;-45.120503652039325
1739209844.4862769;-33.981070128970906
1739209844.4862835;-38.13080360867914
1739209844.4862905;-38.13080360867914
1739209844.4862971;-45.120503652039325
1739209844.4863038;-38.13080360867914
1739209844.4863105;-35.57807855764607
1739209844.4863174;-38.13080360867914
1739209844.486324;-38.13080360867914
1739209844.4863307;-45.120503652039325
1739209844.4863374;-33.981070128970906
1739209844.4863443;-45.120503652039325
1739209844.486351;-38.13080360867914
1739209844.4863577;-45.120503652039325
1739209844.4863644;-45.120503652039325
1739209844.4863713;-33.981070128970906
1739209844.486378;-45.120503652039325
1739209844.4863846;-38.13080360867914
1739209844.4863913;-38.13080360867914
1739209844.4863982;-45.120503652039325
1739209844.486405;-38.13080360867914
1739209844.4864116;-35.57807855764607
1739209844.4864182;-38.13080360867914
1739209844.4864252;-45.120503652039325
1739209844.4864318;-45.120503652039325
1739209844.4864385;-45.120503652039325
1739209844.4864452;-45.120503652039325
1739209844.486452;-45.120503652039325
1739209844.4864588;-35.57807855764607
1739209844.4864655;-38.13080360867914
1739209844.4864721;-45.120503652039325
1739209844.486479;-38.13080360867914
1739209844.4864857;-45.120503652039325
1739209844.4864924;-38.13080360867914
1739209844.486499;-45.120503652039325
1739209844.486506;-33.981070128970906
1739209844.4865127;-38.13080360867914
1739209844.4865193;-32.816014438256545
1739209844.486526;-28.21854285175415
1739209844.486533;-35.57807855764607
1739209844.4865396;-35.57807855764607
1739209844.4865463;-38.13080360867914
1739209844.486553;-32.816014438256545
1739209844.4865599;-45.120503652039325
1739209844.4865665;-45.120503652039325
1739209844.4865732;-45.120503652039325
1739209844.48658;-38.13080360867914
1739209844.4865868;-45.120503652039325
1739209844.4865935;-45.120503652039325
1739209844.4866118;-45.120503652039325
1739209844.4866302;-45.120503652039325
1739209844.4866486;-38.13080360867914
1739209844.486667;-45.120503652039325
1739209844.4866853;-33.981070128970906
1739209844.4867036;-29.438486411369333
1739209844.486722;-38.13080360867914
1739209844.48674;-38.13080360867914
1739209844.4867585;-38.13080360867914
1739209844.4867768;-31.141103565318893
1739209844.4867952;-45.120503652039325
1739209844.4868135;-45.120503652039325
1739209844.486832;-45.120503652039325
1739209844.4868503;-33.981070128970956
1739209844.4868686;-45.120503652039325
1739209844.486887;-45.120503652039325
1739209844.4869053;-45.120503652039325
1739209844.4869237;-45.120503652039325
1739209844.486942;-33.981070128970906
1739209844.4869604;-45.120503652039325
1739209844.4869788;-45.120503652039325
1739209844.486997;-27.8777449560314
1739209844.4870152;-33.981070128970906
1739209844.4870336;-45.120503652039325
1739209844.487052;-38.13080360867914
1739209844.4870703;-38.13080360867914
1739209844.4870887;-45.120503652039325
1739209844.487107;-45.120503652039325
1739209844.4871254;-38.13080360867914
1739209844.4871438;-27.8777449560314
1739209844.487162;-38.13080360867914
1739209844.4871805;-45.120503652039325
1739209844.4871988;-35.57807855764607
1739209844.4872172;-32.816014438256545
1739209844.4872355;-38.13080360867914
1739209844.4872537;-45.120503652039325
1739209844.487272;-38.13080360867914
1739209844.4872904;-38.13080360867914
1739209844.4873087;-45.120503652039325
1739209844.487327;-45.120503652039325
1739209844.4873455;-38.13080360867914
1739209844.4873638;-45.120503652039325
1739209844.4873822;-45.120503652039325
1739209844.4874005;-38.13080360867914
1739209844.487419;-45.120503652039325
1739209844.4874372;-26.991370085610722
1739209844.4874556;-33.981070128970906
1739209844.487474;-38.13080360867914
1739209844.4874923;-38.13080360867914
1739209844.4875104;-33.981070128970906
1739209844.4875288;-45.120503652039325
1739209844.4875472;-45.120503652039325
1739209844.4875655;-38.13080360867914
1739209844.4875839;-35.57807855764607
1739209844.4876022;-38.13080360867914
1739209844.4876206;-33.981070128970906
1739209844.487639;-38.13080360867914
1739209844.4876573;-45.120503652039325
1739209844.4876757;-38.13080360867914
1739209844.487694;-38.13080360867914
1739209844.4877124;-38.13080360867914
1739209844.4877307;-31.141103565318915
1739209844.487749;-38.13080360867914
1739209844.4877672;-45.120503652039325
1739209844.4877856;-38.13080360867914
1739209844.487804;-45.120503652039325
1739209844.4878223;-33.981070128970906
1739209844.4878407;-38.13080360867914
1739209844.487859;-38.13080360867914
1739209844.4878774;-38.13080360867914
1739209844.4878957;-38.13080360867914
1739209844.487914;-45.120503652039325
1739209844.4879324;-45.120503652039325
1739209844.4879508;-45.120503652039325
1739209844.4879692;-38.13080360867914
1739209844.4879875;-35.57807855764607
1739209844.4880059;-38.13080360867914
1739209844.4880242;-33.981070128970906
1739209844.4880424;-45.120503652039325
1739209844.4880607;-45.120503652039325
1739209844.488079;-38.13080360867914
1739209844.4880974;-38.13080360867914
1739209844.4881158;-45.120503652039325
1739209844.4881341;-45.120503652039325
1739209844.4881525;-33.981070128970906
1739209844.4881709;-31.141103565318915
1739209844.4881892;-33.981070128970906
1739209844.4882076;-45.120503652039325
1739209844.488226;-38.13080360867914
1739209844.4882443;-33.981070128970906
1739209844.4882627;-38.13080360867914
1739209844.488281;-45.120503652039325
1739209844.4882991;-38.13080360867914
1739209844.4883175;-38.13080360867914
1739209844.4883358;-45.120503652039325
1739209844.4883542;-45.120503652039325
1739209844.4883726;-45.120503652039325
1739209844.488391;-45.120503652039325
1739209844.4884093;-45.120503652039325
1739209844.4884276;-45.120503652039325
1739209844.488446;-45.120503652039325
1739209844.4884644;-45.120503652039325
1739209844.4884827;-38.13080360867914
1739209844.488501;-38.13080360867914
1739209844.4885194;-45.120503652039325
1739209844.4885378;-45.120503652039325
1739209844.488556;-38.13080360867914
1739209844.4885743;-32.816014438256545
1739209844.4885926;-38.13080360867914
1739209844.488611;-45.120503652039325
1739209844.4886293;-38.13080360867914
1739209844.4886477;-35.57807855764607
1739209844.488666;-38.13080360867914
1739209844.4886844;-45.120503652039325
1739209844.4887028;-45.120503652039325
1739209844.4887211;-38.13080360867914
1739209844.4887395;-45.120503652039325
1739209844.4887578;-45.120503652039325
1739209844.4887762;-45.120503652039325
1739209844.4887946;-38.13080360867914
1739209844.4888127;-38.13080360867914
1739209844.488831;-45.120503652039325
1739209844.4888494;-33.981070128970906
1739209844.4888678;-38.13080360867914
1739209844.488886;-38.13080360867914
1739209844.4889045;-45.120503652039325
1739209844.4889228;-33.981070128970906
1739209844.4889412;-38.13080360867914
1739209844.4889596;-45.120503652039325
1739209844.488978;-38.13080360867914
1739209844.4889963;-35.57807855764607
1739209844.4890146;-45.120503652039325
1739209844.489033;-45.120503652039325
1739209844.4890513;-35.57807855764607
1739209844.4890697;-45.120503652039325
1739209844.4890878;-45.120503652039325
1739209844.4891062;-33.981070128970906
1739209844.4891245;-35.57807855764607
1739209844.489143;-45.120503652039325
1739209844.4891613;-45.120503652039325
1739209844.4891796;-33.981070128970906
1739209844.489198;-38.13080360867914
1739209844.4892163;-35.57807855764607
1739209844.4892347;-38.13080360867914
1739209844.489253;-45.120503652039325
1739209844.4892714;-45.120503652039325
1739209844.4892898;-38.13080360867914
1739209844.489308;-35.57807855764607
1739209844.4893265;-45.120503652039325
1739209844.4893446;-38.13080360867914
1739209844.489363;-45.120503652039325
1739209844.4893813;-45.120503652039325
1739209844.4893997;-38.13080360867914
1739209844.489418;-38.13080360867914
1739209844.4894364;-45.120503652039325
1739209844.4894547;-45.120503652039325
1739209844.489473;-38.13080360867914
1739209844.4894915;-38.13080360867914
1739209844.4895098;-33.981070128970906
1739209844.4895282;-32.816014438256545
1739209844.4895465;-38.13080360867914
1739209844.489565;-38.13080360867914
1739209844.4895833;-45.120503652039325
1739209844.4896014;-45.120503652039325
1739209844.4896197;-45.120503652039325
1739209844.489638;-35.57807855764607
1739209844.4896564;-45.120503652039325
1739209844.4896748;-45.120503652039325
1739209844.4896932;-45.120503652039325
1739209844.4897115;-45.120503652039325
1739209844.48973;-45.120503652039325
1739209844.4897482;-45.120503652039325
1739209844.4897666;-45.120503652039325
1739209844.489785;-45.120503652039325
1739209844.4898033;-38.13080360867914
1739209844.4898217;-38.13080360867914
1739209844.48984;-45.120503652039325
1739209844.4898582;-45.120503652039325
1739209844.4898765;-32.816014438256545
1739209844.4898949;-28.218542851754165
1739209844.4899132;-23.506823629689542
1739209844.4899316;-30.49652367304973
1739209844.48995;-32.816014438256545
1739209844.4899683;-33.981070128970906
1739209844.4899867;-45.120503652039325
1739209844.490005;-30.49652367304973
1739209844.4900234;-28.992665084841942
1739209844.4900417;-45.120503652039325
1739209844.49006;-33.981070128970906
1739209844.4900784;-45.120503652039325
1739209844.4900968;-32.816014438256545
1739209844.4901152;-26.03565346325281
1739209844.4901333;-26.991370085610722
1739209844.4901516;-38.13080360867914
1739209844.49017;-31.141103565318915
1739209844.4901884;-32.81601443825658
1739209844.4902067;-45.120503652039325
1739209844.490225;-38.13080360867914
1739209844.4902434;-33.981070128970906
1739209844.4902618;-31.141103565318915
1739209844.4902802;-38.13080360867914
1739209844.4902985;-31.141103565318893
1739209844.4903169;-45.120503652039325
1739209844.4903352;-26.991370085610722
1739209844.4903536;-23.16150712794696
1739209844.490372;-24.74623867263306
1739209844.49039;-31.141103565318915
1739209844.4904084;-33.981070128970956
1739209844.4904268;-38.13080360867914
1739209844.4904451;-29.438486411369333
1739209844.4904635;-38.13080360867914
1739209844.4904819;-38.13080360867914
1739209844.4905002;-35.57807855764607
1739209844.4905186;-38.13080360867914
1739209844.490537;-33.981070128970906
1739209844.4905553;-28.58837851428586
1739209844.4905736;-21.676580915188183
1739209844.490592;-21.676580915188183
1739209844.4906104;-32.81601443825658
1739209844.4906287;-38.13080360867914
1739209844.4906468;-45.120503652039325
1739209844.4906652;-33.981070128970906
1739209844.4906836;-38.13080360867914
1739209844.490702;-31.141103565318943
1739209844.4907203;-45.120503652039325
1739209844.4907386;-45.120503652039325
1739209844.490757;-38.13080360867914
1739209844.4907753;-35.57807855764607
1739209844.4907937;-27.87774495603143
1739209844.490812;-21.598678470925666
1739209844.4908304;-32.816014438256545
1739209844.4908488;-45.120503652039325
1739209844.4908671;-29.438486411369347
1739209844.4908855;-33.981070128970906
1739209844.4909036;-45.120503652039325
1739209844.490922;-31.141103565318915
1739209844.4909403;-35.57807855764607
1739209844.4909587;-38.13080360867914
1739209844.490977;-38.13080360867914
1739209844.4909954;-38.13080360867914
1739209844.4910138;-25.826314394896357
1739209844.4910321;-25.25278630937684
1739209844.4910505;-26.991370085610754
1739209844.4910688;-33.981070128970906
1739209844.4910872;-26.991370085610747
1739209844.4911056;-45.120503652039325
1739209844.491124;-28.992665084841942
1739209844.4911423;-45.120503652039325
1739209844.4911604;-33.981070128970906
1739209844.4911788;-30.49652367304973
1739209844.491197;-32.816014438256545
1739209844.4912155;-35.57807855764607
1739209844.4912338;-27.267205301931607
1739209844.4912522;-23.506823629689542
1739209844.4912705;-27.267205301931607
1739209844.491289;-30.49652367304973
1739209844.4913073;-31.141103565318915
1739209844.4913256;-31.141103565318893
1739209844.491344;-31.141103565318915
1739209844.4913623;-38.13080360867914
1739209844.4913807;-32.816014438256545
1739209844.491399;-38.13080360867914
1739209844.4914174;-45.120503652039325
1739209844.4914355;-38.13080360867914
1739209844.491454;-28.992665084841942
1739209844.4914722;-28.218542851754165
1739209844.4914906;-25.826314394896357
1739209844.491509;-45.120503652039325
1739209844.4915273;-38.13080360867914
1739209844.4915457;-38.13080360867914
1739209844.491564;-35.57807855764607
1739209844.4915824;-30.49652367304973
1739209844.4916008;-33.981070128970906
1739209844.491619;-32.816014438256545
1739209844.4916375;-38.13080360867914
1739209844.4916558;-33.981070128970906
1739209844.4916742;-45.120503652039325
1739209844.4916923;-23.273589343863303
1739209844.4917107;-23.75329798047523
1739209844.491729;-27.87774495603143
1739209844.4917474;-31.141103565318915
1739209844.4917657;-38.13080360867914
1739209844.491784;-33.981070128970906
1739209844.4918025;-45.120503652039325
1739209844.4918208;-45.120503652039325
1739209844.4918392;-33.981070128970906
1739209844.4918575;-45.120503652039325
1739209844.491876;-45.120503652039325
1739209844.4918942;-45.120503652039325
1739209844.4919126;-45.120503652039325
1739209844.491931;-45.120503652039325
1739209844.491949;-45.120503652039325
1739209844.4919674;-33.981070128970906
1739209844.4919858;-38.13080360867914
1739209844.4920042;-38.13080360867914
1739209844.4920225;-45.120503652039325
1739209844.4920409;-45.120503652039325
1739209844.4920592;-45.120503652039325
1739209844.4920776;-38.13080360867914
1739209844.492096;-45.120503652039325
1739209844.4921143;-33.981070128970906
1739209844.4921327;-35.57807855764607
1739209844.492151;-38.13080360867914
1739209844.4921694;-45.120503652039325
1739209844.4921877;-38.13080360867914
1739209844.4922059;-45.120503652039325
1739209844.4922242;-45.120503652039325
1739209844.4922426;-45.120503652039325
1739209844.492261;-38.13080360867914
1739209844.4922793;-38.13080360867914
1739209844.4922976;-38.13080360867914
1739209844.492316;-45.120503652039325
1739209844.4923344;-38.13080360867914
1739209844.4923527;-31.141103565318893
1739209844.492371;-38.13080360867914
1739209844.4923894;-45.120503652039325
1739209844.4924078;-38.13080360867914
1739209844.4924262;-45.120503652039325
1739209844.4924445;-45.120503652039325
1739209844.4924626;-45.120503652039325
1739209844.492481;-33.981070128970906
1739209844.4924994;-45.120503652039325
1739209844.4925177;-45.120503652039325
1739209844.492536;-45.120503652039325
1739209844.4925544;-45.120503652039325
1739209844.4925728;-38.13080360867914
1739209844.4925911;-35.57807855764607
1739209844.4926095;-38.13080360867914
1739209844.4926279;-38.13080360867914
1739209844.4926462;-45.120503652039325
1739209844.4926646;-38.13080360867914
1739209844.492683;-45.120503652039325
1739209844.4927013;-38.13080360867914
1739209844.4927197;-45.120503652039325
1739209844.4927378;-38.13080360867914
1739209844.4927561;-38.13080360867914
1739209844.4927745;-45.120503652039325
1739209844.4927928;-45.120503652039325
1739209844.4928112;-45.120503652039325
1739209844.4928296;-32.816014438256545
1739209844.492848;-45.120503652039325
1739209844.4928663;-45.120503652039325
1739209844.4928846;-38.13080360867914
1739209844.492903;-45.120503652039325
1739209844.4929214;-38.13080360867914
1739209844.4929397;-45.120503652039325
1739209844.492958;-45.120503652039325
1739209844.4929764;-45.120503652039325
1739209844.4929945;-35.57807855764607
1739209844.493013;-38.13080360867914
1739209844.4930313;-35.57807855764607
1739209844.4930496;-32.816014438256545
1739209844.493068;-35.57807855764607
1739209844.4930863;-32.816014438256545
1739209844.4931047;-45.120503652039325
