CAN Message; 0x1a7:000037e59ac38719
Timestamp;Amplitude
1739209900.1806464;-38.13080360867914
1739209900.1806529;-35.57807855764607
1739209900.1806593;-33.981070128970906
1739209900.1806657;-45.120503652039325
1739209900.1806722;-38.13080360867914
1739209900.1806786;-38.13080360867914
1739209900.180685;-45.120503652039325
1739209900.1806915;-45.120503652039325
1739209900.180698;-45.120503652039325
1739209900.180704;-45.120503652039325
1739209900.1807106;-38.13080360867914
1739209900.180717;-38.13080360867914
1739209900.1807234;-38.13080360867914
1739209900.1807299;-38.13080360867914
1739209900.1807363;-38.13080360867914
1739209900.1807427;-38.13080360867914
1739209900.1807492;-38.13080360867914
1739209900.1807556;-35.57807855764607
1739209900.180762;-32.816014438256545
1739209900.1807685;-35.57807855764607
1739209900.1807747;-35.57807855764607
1739209900.1807811;-45.120503652039325
1739209900.1807876;-35.57807855764607
1739209900.180794;-45.120503652039325
1739209900.1808004;-38.13080360867914
1739209900.1808069;-38.13080360867914
1739209900.1808133;-45.120503652039325
1739209900.1808197;-38.13080360867914
1739209900.1808262;-35.57807855764607
1739209900.1808326;-45.120503652039325
1739209900.180839;-38.13080360867914
1739209900.1808455;-38.13080360867914
1739209900.1808517;-45.120503652039325
1739209900.1808581;-35.57807855764607
1739209900.1808646;-32.816014438256545
1739209900.180871;-45.120503652039325
1739209900.1808774;-38.13080360867914
1739209900.180884;-38.13080360867914
1739209900.1808903;-31.141103565318915
1739209900.1808968;-38.13080360867914
1739209900.1809032;-45.120503652039325
1739209900.1809096;-45.120503652039325
1739209900.180916;-45.120503652039325
1739209900.1809223;-45.120503652039325
1739209900.1809287;-38.13080360867914
1739209900.1809351;-38.13080360867914
1739209900.1809416;-32.816014438256545
1739209900.180948;-45.120503652039325
1739209900.1809545;-38.13080360867914
1739209900.180961;-38.13080360867914
1739209900.1809673;-38.13080360867914
1739209900.1809738;-45.120503652039325
1739209900.1809802;-45.120503652039325
1739209900.1809866;-45.120503652039325
1739209900.1809928;-28.992665084841942
1739209900.1809993;-38.13080360867914
1739209900.1810057;-38.13080360867914
1739209900.1810122;-33.981070128970906
1739209900.1810186;-38.13080360867914
1739209900.181025;-45.120503652039325
1739209900.1810315;-45.120503652039325
1739209900.181038;-35.57807855764607
1739209900.1810443;-33.981070128970906
1739209900.1810508;-38.13080360867914
1739209900.1810572;-45.120503652039325
1739209900.1810637;-35.57807855764607
1739209900.1810699;-35.57807855764607
1739209900.1810763;-45.120503652039325
1739209900.1810827;-45.120503652039325
1739209900.1810892;-38.13080360867914
1739209900.1810956;-38.13080360867914
1739209900.181102;-38.13080360867914
1739209900.1811085;-45.120503652039325
1739209900.181115;-35.57807855764607
1739209900.1811213;-38.13080360867914
1739209900.1811278;-45.120503652039325
1739209900.1811342;-45.120503652039325
1739209900.1811404;-38.13080360867914
1739209900.1811469;-38.13080360867914
1739209900.1811533;-38.13080360867914
1739209900.1811597;-38.13080360867914
1739209900.1811662;-45.120503652039325
1739209900.1811726;-45.120503652039325
1739209900.181179;-45.120503652039325
1739209900.1811855;-45.120503652039325
1739209900.181192;-38.13080360867914
1739209900.1811984;-33.981070128970906
1739209900.1812048;-31.141103565318915
1739209900.1812112;-45.120503652039325
1739209900.1812174;-45.120503652039325
1739209900.1812239;-38.13080360867914
1739209900.1812303;-35.57807855764607
1739209900.1812367;-38.13080360867914
1739209900.1812432;-38.13080360867914
1739209900.1812496;-38.13080360867914
1739209900.181256;-32.816014438256545
1739209900.1812625;-38.13080360867914
1739209900.181269;-45.120503652039325
1739209900.1812754;-45.120503652039325
1739209900.1812818;-35.57807855764607
1739209900.181288;-38.13080360867914
1739209900.1812944;-45.120503652039325
1739209900.1813009;-33.981070128970906
1739209900.1813073;-31.141103565318915
1739209900.1813138;-38.13080360867914
1739209900.1813202;-45.120503652039325
1739209900.1813266;-38.13080360867914
1739209900.181333;-45.120503652039325
1739209900.1813395;-45.120503652039325
1739209900.181346;-38.13080360867914
1739209900.1813524;-38.13080360867914
1739209900.1813586;-38.13080360867914
1739209900.181365;-35.57807855764607
1739209900.1813715;-45.120503652039325
1739209900.181378;-38.13080360867914
1739209900.1813843;-35.57807855764607
1739209900.1813908;-38.13080360867914
1739209900.1813972;-45.120503652039325
1739209900.1814036;-45.120503652039325
1739209900.18141;-45.120503652039325
1739209900.1814165;-45.120503652039325
1739209900.181423;-45.120503652039325
1739209900.1814294;-45.120503652039325
1739209900.1814356;-45.120503652039325
1739209900.181442;-38.13080360867914
1739209900.1814485;-45.120503652039325
1739209900.181455;-45.120503652039325
1739209900.1814613;-38.13080360867914
1739209900.1814678;-45.120503652039325
1739209900.1814742;-38.13080360867914
1739209900.1814806;-38.13080360867914
1739209900.181487;-33.981070128970906
1739209900.1814935;-45.120503652039325
1739209900.1815;-38.13080360867914
1739209900.1815062;-45.120503652039325
1739209900.1815126;-38.13080360867914
1739209900.181519;-38.13080360867914
1739209900.1815255;-45.120503652039325
1739209900.181532;-45.120503652039325
1739209900.1815383;-33.981070128970906
1739209900.1815448;-35.57807855764607
1739209900.1815512;-45.120503652039325
1739209900.1815577;-35.57807855764607
1739209900.181564;-38.13080360867914
1739209900.1815705;-45.120503652039325
1739209900.1815767;-45.120503652039325
1739209900.1815832;-38.13080360867914
1739209900.1815896;-45.120503652039325
1739209900.181596;-38.13080360867914
1739209900.1816025;-38.13080360867914
1739209900.181609;-38.13080360867914
1739209900.1816154;-45.120503652039325
1739209900.1816218;-45.120503652039325
1739209900.1816282;-35.57807855764607
1739209900.1816347;-38.13080360867914
1739209900.181641;-38.13080360867914
1739209900.1816475;-35.57807855764607
1739209900.1816537;-38.13080360867914
1739209900.1816602;-45.120503652039325
1739209900.1816666;-38.13080360867914
1739209900.181673;-38.13080360867914
1739209900.1816795;-45.120503652039325
1739209900.181686;-38.13080360867914
1739209900.1816924;-45.120503652039325
1739209900.1816988;-45.120503652039325
1739209900.1817052;-38.13080360867914
1739209900.1817117;-45.120503652039325
1739209900.181718;-45.120503652039325
1739209900.1817243;-45.120503652039325
1739209900.1817307;-45.120503652039325
1739209900.1817372;-35.57807855764607
1739209900.1817436;-38.13080360867914
1739209900.18175;-45.120503652039325
1739209900.1817565;-35.57807855764607
1739209900.181763;-45.120503652039325
1739209900.1817694;-38.13080360867914
1739209900.1817758;-32.816014438256545
1739209900.1817822;-38.13080360867914
1739209900.1817887;-38.13080360867914
1739209900.1817951;-35.57807855764607
1739209900.1818013;-35.57807855764607
1739209900.1818078;-45.120503652039325
1739209900.1818142;-45.120503652039325
1739209900.1818206;-45.120503652039325
1739209900.181827;-45.120503652039325
1739209900.1818335;-35.57807855764607
1739209900.18184;-32.816014438256545
1739209900.1818464;-45.120503652039325
1739209900.1818528;-45.120503652039325
1739209900.1818593;-45.120503652039325
1739209900.1818657;-38.13080360867914
1739209900.181872;-45.120503652039325
1739209900.1818783;-38.13080360867914
1739209900.1818848;-32.816014438256545
1739209900.1818912;-38.13080360867914
1739209900.1818976;-35.57807855764607
1739209900.181904;-35.57807855764607
1739209900.1819105;-35.57807855764607
1739209900.181917;-45.120503652039325
1739209900.1819234;-32.816014438256545
1739209900.1819298;-30.49652367304973
1739209900.1819363;-45.120503652039325
1739209900.1819425;-45.120503652039325
1739209900.181949;-45.120503652039325
1739209900.1819553;-45.120503652039325
1739209900.1819618;-32.816014438256545
1739209900.1819682;-38.13080360867914
1739209900.1819746;-45.120503652039325
1739209900.181981;-33.981070128970956
1739209900.1819875;-45.120503652039325
1739209900.181994;-38.13080360867914
1739209900.1820004;-45.120503652039325
1739209900.1820068;-38.13080360867914
1739209900.1820133;-38.13080360867914
1739209900.1820195;-38.13080360867914
1739209900.182026;-45.120503652039325
1739209900.1820323;-28.992665084841942
1739209900.1820388;-38.13080360867914
1739209900.1820452;-35.57807855764607
1739209900.1820517;-45.120503652039325
1739209900.182058;-38.13080360867914
1739209900.1820645;-31.141103565318915
1739209900.182071;-33.981070128970906
1739209900.1820774;-45.120503652039325
1739209900.1820838;-38.13080360867914
1739209900.18209;-38.13080360867914
1739209900.1820965;-38.13080360867914
1739209900.182103;-45.120503652039325
1739209900.1821094;-45.120503652039325
1739209900.1821158;-35.57807855764607
1739209900.1821222;-38.13080360867914
1739209900.1821287;-45.120503652039325
1739209900.182135;-38.13080360867914
1739209900.1821415;-38.13080360867914
1739209900.182148;-45.120503652039325
1739209900.1821544;-45.120503652039325
1739209900.1821606;-45.120503652039325
1739209900.182167;-35.57807855764607
1739209900.1821735;-38.13080360867914
1739209900.18218;-38.13080360867914
1739209900.1821864;-38.13080360867914
1739209900.1821928;-35.57807855764607
1739209900.1821992;-38.13080360867914
1739209900.1822057;-38.13080360867914
1739209900.182212;-45.120503652039325
1739209900.1822186;-35.57807855764607
1739209900.182225;-33.981070128970906
1739209900.1822314;-45.120503652039325
1739209900.1822376;-30.49652367304973
1739209900.182244;-38.13080360867914
1739209900.1822505;-33.981070128970906
1739209900.182257;-45.120503652039325
1739209900.1822634;-45.120503652039325
1739209900.1822698;-35.57807855764607
1739209900.1822762;-45.120503652039325
1739209900.1822827;-45.120503652039325
1739209900.1822891;-33.981070128970906
1739209900.1822956;-38.13080360867914
1739209900.182302;-38.13080360867914
1739209900.1823082;-38.13080360867914
1739209900.1823146;-38.13080360867914
1739209900.182321;-32.816014438256545
1739209900.1823275;-38.13080360867914
1739209900.182334;-33.981070128970906
1739209900.1823404;-33.981070128970906
1739209900.1823468;-33.981070128970906
1739209900.1823533;-38.13080360867914
1739209900.1823597;-45.120503652039325
1739209900.1823661;-45.120503652039325
1739209900.1823726;-38.13080360867914
1739209900.182379;-38.13080360867914
1739209900.1823852;-45.120503652039325
1739209900.1823916;-38.13080360867914
1739209900.182398;-38.13080360867914
1739209900.1824045;-38.13080360867914
1739209900.182411;-45.120503652039325
1739209900.1824174;-38.13080360867914
1739209900.1824238;-38.13080360867914
1739209900.1824303;-35.57807855764607
1739209900.1824367;-38.13080360867914
1739209900.1824431;-38.13080360867914
1739209900.1824496;-32.816014438256545
1739209900.1824558;-38.13080360867914
1739209900.1824622;-45.120503652039325
1739209900.1824687;-45.120503652039325
1739209900.182475;-32.816014438256545
1739209900.1824815;-38.13080360867914
1739209900.182488;-45.120503652039325
1739209900.1824944;-38.13080360867914
1739209900.1825008;-38.13080360867914
1739209900.1825073;-38.13080360867914
1739209900.1825137;-45.120503652039325
1739209900.1825202;-45.120503652039325
1739209900.1825264;-38.13080360867914
1739209900.1825328;-45.120503652039325
1739209900.1825392;-45.120503652039325
1739209900.1825457;-38.13080360867914
1739209900.182552;-45.120503652039325
1739209900.1825585;-38.13080360867914
1739209900.182565;-45.120503652039325
1739209900.1825714;-38.13080360867914
1739209900.1825778;-38.13080360867914
1739209900.1825843;-33.981070128970906
1739209900.1825907;-45.120503652039325
1739209900.1825972;-45.120503652039325
1739209900.1826034;-29.438486411369333
1739209900.1826098;-38.13080360867914
1739209900.1826162;-45.120503652039325
1739209900.1826227;-45.120503652039325
1739209900.182629;-35.57807855764607
1739209900.1826355;-38.13080360867914
1739209900.182642;-45.120503652039325
1739209900.1826484;-45.120503652039325
1739209900.1826549;-45.120503652039325
1739209900.1826613;-45.120503652039325
1739209900.1826677;-38.13080360867914
1739209900.182674;-45.120503652039325
1739209900.1826804;-45.120503652039325
1739209900.1826868;-45.120503652039325
1739209900.1826932;-38.13080360867914
1739209900.1826997;-45.120503652039325
1739209900.182706;-32.816014438256545
1739209900.1827126;-31.141103565318915
1739209900.182719;-35.57807855764607
1739209900.1827254;-38.13080360867914
1739209900.1827319;-33.981070128970906
1739209900.1827383;-45.120503652039325
1739209900.1827445;-38.13080360867914
1739209900.182751;-45.120503652039325
1739209900.1827574;-35.57807855764607
1739209900.1827638;-38.13080360867914
1739209900.1827703;-45.120503652039325
1739209900.1827767;-45.120503652039325
1739209900.1827831;-45.120503652039325
1739209900.1827896;-38.13080360867914
1739209900.182796;-38.13080360867914
1739209900.1828024;-45.120503652039325
1739209900.1828089;-45.120503652039325
1739209900.1828153;-45.120503652039325
1739209900.1828215;-38.13080360867914
1739209900.182828;-38.13080360867914
1739209900.1828344;-38.13080360867914
1739209900.1828408;-38.13080360867914
1739209900.1828473;-38.13080360867914
1739209900.1828537;-38.13080360867914
1739209900.1828601;-29.438486411369333
1739209900.1828666;-30.49652367304973
1739209900.182873;-45.120503652039325
1739209900.1828794;-45.120503652039325
1739209900.182886;-45.120503652039325
1739209900.182892;-45.120503652039325
1739209900.1828985;-45.120503652039325
1739209900.182905;-38.13080360867914
1739209900.1829114;-45.120503652039325
1739209900.1829178;-45.120503652039325
1739209900.1829243;-35.57807855764607
1739209900.1829307;-45.120503652039325
1739209900.1829371;-35.57807855764607
1739209900.1829436;-45.120503652039325
1739209900.18295;-38.13080360867914
1739209900.1829565;-38.13080360867914
1739209900.182963;-29.438486411369333
1739209900.182969;-29.438486411369333
1739209900.1829755;-45.120503652039325
1739209900.182982;-38.13080360867914
1739209900.1829884;-45.120503652039325
1739209900.1829948;-38.13080360867914
1739209900.1830013;-45.120503652039325
1739209900.1830077;-45.120503652039325
1739209900.1830142;-45.120503652039325
1739209900.1830206;-38.13080360867914
1739209900.183027;-38.13080360867914
1739209900.1830335;-45.120503652039325
1739209900.1830397;-45.120503652039325
1739209900.183046;-45.120503652039325
1739209900.1830525;-38.13080360867914
1739209900.183059;-45.120503652039325
1739209900.1830654;-38.13080360867914
1739209900.1830719;-29.438486411369333
1739209900.1830783;-38.13080360867914
1739209900.1830847;-45.120503652039325
1739209900.1830912;-32.816014438256545
1739209900.1830976;-32.816014438256545
1739209900.183104;-45.120503652039325
1739209900.1831102;-45.120503652039325
1739209900.1831167;-45.120503652039325
1739209900.183123;-38.13080360867914
1739209900.1831295;-38.13080360867914
1739209900.183136;-38.13080360867914
1739209900.1831424;-45.120503652039325
1739209900.1831489;-45.120503652039325
1739209900.1831553;-45.120503652039325
1739209900.1831617;-45.120503652039325
1739209900.1831682;-35.57807855764607
1739209900.1831746;-38.13080360867914
1739209900.183181;-45.120503652039325
1739209900.1831872;-45.120503652039325
1739209900.1831937;-45.120503652039325
1739209900.1832001;-45.120503652039325
1739209900.1832066;-45.120503652039325
1739209900.183213;-38.13080360867914
1739209900.1832194;-45.120503652039325
1739209900.1832259;-31.141103565318915
1739209900.1832323;-45.120503652039325
1739209900.1832387;-45.120503652039325
1739209900.1832452;-35.57807855764607
1739209900.1832516;-35.57807855764607
1739209900.1832578;-35.57807855764607
1739209900.1832643;-38.13080360867914
1739209900.1832707;-45.120503652039325
1739209900.1832771;-38.13080360867914
1739209900.1832836;-38.13080360867914
1739209900.18329;-38.13080360867914
1739209900.1832964;-38.13080360867914
1739209900.1833029;-45.120503652039325
1739209900.1833093;-45.120503652039325
1739209900.1833158;-45.120503652039325
1739209900.1833222;-32.816014438256545
1739209900.1833284;-27.267205301931607
1739209900.1833348;-45.120503652039325
1739209900.1833413;-45.120503652039325
1739209900.1833477;-45.120503652039325
1739209900.1833541;-31.141103565318915
1739209900.1833606;-45.120503652039325
1739209900.183367;-38.13080360867914
1739209900.1833735;-35.57807855764607
1739209900.18338;-33.981070128970906
1739209900.1833863;-45.120503652039325
1739209900.1833928;-45.120503652039325
1739209900.1833992;-45.120503652039325
1739209900.1834054;-45.120503652039325
1739209900.1834118;-38.13080360867914
1739209900.1834183;-38.13080360867914
1739209900.1834247;-33.981070128970906
1739209900.1834311;-33.981070128970906
1739209900.1834376;-45.120503652039325
1739209900.183444;-38.13080360867914
1739209900.1834505;-45.120503652039325
1739209900.183457;-45.120503652039325
1739209900.1834633;-38.13080360867914
1739209900.1834698;-38.13080360867914
1739209900.183476;-38.13080360867914
1739209900.1834824;-38.13080360867914
1739209900.1834888;-45.120503652039325
1739209900.1834953;-45.120503652039325
1739209900.1835017;-32.816014438256545
1739209900.1835082;-38.13080360867914
1739209900.1835146;-38.13080360867914
1739209900.183521;-45.120503652039325
1739209900.1835275;-31.141103565318893
1739209900.183534;-38.13080360867914
1739209900.1835403;-45.120503652039325
1739209900.1835468;-38.13080360867914
1739209900.183553;-45.120503652039325
1739209900.1835594;-35.57807855764607
1739209900.1835659;-45.120503652039325
1739209900.1835723;-45.120503652039325
1739209900.1835787;-45.120503652039325
1739209900.1835852;-31.141103565318915
1739209900.1835916;-33.981070128970906
1739209900.183598;-38.13080360867914
1739209900.1836045;-38.13080360867914
1739209900.183611;-33.981070128970906
1739209900.1836174;-35.57807855764607
1739209900.1836236;-45.120503652039325
1739209900.18363;-35.57807855764607
1739209900.1836364;-38.13080360867914
1739209900.1836429;-45.120503652039325
1739209900.1836493;-45.120503652039325
1739209900.1836557;-35.57807855764607
1739209900.1836622;-38.13080360867914
1739209900.1836686;-45.120503652039325
1739209900.183675;-45.120503652039325
1739209900.1836815;-38.13080360867914
1739209900.183688;-45.120503652039325
1739209900.1836941;-45.120503652039325
1739209900.1837006;-38.13080360867914
1739209900.183707;-38.13080360867914
1739209900.1837134;-45.120503652039325
1739209900.1837199;-38.13080360867914
1739209900.1837263;-45.120503652039325
1739209900.1837327;-35.57807855764607
1739209900.1837392;-38.13080360867914
1739209900.1837456;-38.13080360867914
1739209900.183752;-45.120503652039325
1739209900.1837585;-45.120503652039325
1739209900.183765;-45.120503652039325
1739209900.1837711;-33.981070128970906
1739209900.1837776;-38.13080360867914
1739209900.183784;-33.981070128970906
1739209900.1837904;-32.816014438256545
1739209900.183797;-45.120503652039325
1739209900.1838033;-45.120503652039325
1739209900.1838098;-38.13080360867914
1739209900.1838162;-38.13080360867914
1739209900.1838226;-45.120503652039325
1739209900.183829;-45.120503652039325
1739209900.1838355;-38.13080360867914
1739209900.1838417;-45.120503652039325
1739209900.1838481;-32.816014438256545
1739209900.1838546;-38.13080360867914
1739209900.183861;-38.13080360867914
1739209900.1838675;-33.981070128970906
1739209900.183874;-33.981070128970906
1739209900.1838803;-38.13080360867914
1739209900.1838868;-45.120503652039325
1739209900.1838932;-45.120503652039325
1739209900.1838996;-45.120503652039325
1739209900.183906;-45.120503652039325
1739209900.1839123;-38.13080360867914
1739209900.1839187;-38.13080360867914
1739209900.1839252;-45.120503652039325
1739209900.1839316;-45.120503652039325
1739209900.183938;-38.13080360867914
1739209900.1839445;-45.120503652039325
1739209900.183951;-45.120503652039325
1739209900.1839573;-45.120503652039325
1739209900.1839638;-35.57807855764607
1739209900.1839702;-45.120503652039325
1739209900.1839767;-45.120503652039325
1739209900.183983;-38.13080360867914
1739209900.1839893;-38.13080360867914
1739209900.1839957;-45.120503652039325
1739209900.1840022;-32.816014438256545
1739209900.1840086;-38.13080360867914
1739209900.184015;-30.49652367304973
