CAN Message; 0x150:01008be27cf7fbe3
1739209889.3178673;-38.13080360867914
1739209889.3178756;-38.13080360867914
1739209889.317884;-38.13080360867914
1739209889.3178923;-38.13080360867914
1739209889.3179007;-45.120503652039325
1739209889.317909;-45.120503652039325
1739209889.3179173;-45.120503652039325
1739209889.3179257;-45.120503652039325
1739209889.317934;-33.981070128970906
1739209889.3179421;-35.57807855764607
1739209889.3179505;-45.120503652039325
1739209889.3179588;-45.120503652039325
1739209889.3179672;-30.49652367304973
1739209889.3179755;-28.21854285175415
1739209889.3179839;-45.120503652039325
1739209889.3179922;-45.120503652039325
1739209889.3180006;-38.13080360867914
1739209889.318009;-38.13080360867914
1739209889.3180172;-45.120503652039325
1739209889.3180256;-38.13080360867914
1739209889.318034;-45.120503652039325
1739209889.3180423;-38.13080360867914
1739209889.3180506;-35.57807855764607
1739209889.318059;-45.120503652039325
1739209889.3180673;-38.13080360867914
1739209889.3180757;-38.13080360867914
1739209889.318084;-38.13080360867914
1739209889.318092;-45.120503652039325
1739209889.3181005;-31.141103565318893
1739209889.3181088;-29.438486411369333
1739209889.3181171;-45.120503652039325
1739209889.3181255;-45.120503652039325
1739209889.3181338;-35.57807855764607
1739209889.3181422;-35.57807855764607
1739209889.3181505;-38.13080360867914
1739209889.3181589;-38.13080360867914
1739209889.3181672;-38.13080360867914
1739209889.3181756;-38.13080360867914
1739209889.318184;-38.13080360867914
1739209889.3181922;-38.13080360867914
1739209889.3182006;-45.120503652039325
1739209889.318209;-38.13080360867914
1739209889.3182173;-38.13080360867914
1739209889.3182256;-45.120503652039325
1739209889.318234;-45.120503652039325
1739209889.3182423;-45.120503652039325
1739209889.3182504;-38.13080360867914
1739209889.3182588;-35.57807855764607
1739209889.318267;-45.120503652039325
1739209889.3182755;-45.120503652039325
1739209889.3182838;-33.981070128970906
1739209889.3182921;-38.13080360867914
1739209889.3183005;-38.13080360867914
1739209889.3183088;-28.58837851428586
1739209889.3183172;-38.13080360867914
1739209889.3183255;-38.13080360867914
1739209889.3183339;-38.13080360867914
1739209889.3183422;-38.13080360867914
1739209889.3183506;-38.13080360867914
1739209889.318359;-38.13080360867914
1739209889.3183672;-38.13080360867914
1739209889.3183756;-33.981070128970956
1739209889.318384;-45.120503652039325
1739209889.3183923;-45.120503652039325
1739209889.3184004;-45.120503652039325
1739209889.3184087;-45.120503652039325
1739209889.318417;-38.13080360867914
1739209889.3184254;-38.13080360867914
1739209889.3184338;-38.13080360867914
1739209889.318442;-28.58837851428586
1739209889.3184505;-38.13080360867914
1739209889.3184588;-45.120503652039325
1739209889.3184671;-38.13080360867914
1739209889.3184755;-38.13080360867914
1739209889.3184838;-35.57807855764607
1739209889.3184922;-35.57807855764607
1739209889.3185005;-38.13080360867914
1739209889.3185089;-38.13080360867914
1739209889.3185172;-45.120503652039325
1739209889.3185256;-45.120503652039325
1739209889.318534;-38.13080360867914
1739209889.3185422;-33.981070128970906
1739209889.3185503;-38.13080360867914
1739209889.3185587;-45.120503652039325
1739209889.318567;-38.13080360867914
1739209889.3185754;-45.120503652039325
1739209889.3185837;-45.120503652039325
1739209889.318592;-45.120503652039325
1739209889.3186004;-38.13080360867914
1739209889.3186088;-45.120503652039325
1739209889.318617;-38.13080360867914
1739209889.3186255;-45.120503652039325
1739209889.3186338;-45.120503652039325
1739209889.3186421;-33.981070128970906
1739209889.3186505;-38.13080360867914
1739209889.3186588;-45.120503652039325
1739209889.3186672;-38.13080360867914
1739209889.3186755;-35.57807855764607
1739209889.3186839;-38.13080360867914
1739209889.3186922;-45.120503652039325
1739209889.3187003;-33.981070128970906
1739209889.3187087;-38.13080360867914
1739209889.318717;-45.120503652039325
1739209889.3187253;-45.120503652039325
1739209889.3187337;-38.13080360867914
1739209889.318742;-38.13080360867914
1739209889.3187504;-38.13080360867914
1739209889.3187587;-45.120503652039325
1739209889.318767;-38.13080360867914
1739209889.3187754;-38.13080360867914
1739209889.3187838;-45.120503652039325
1739209889.318792;-45.120503652039325
1739209889.3188004;-45.120503652039325
1739209889.3188088;-45.120503652039325
1739209889.3188171;-45.120503652039325
1739209889.3188255;-45.120503652039325
1739209889.3188338;-45.120503652039325
1739209889.3188422;-45.120503652039325
1739209889.3188505;-33.981070128970906
1739209889.3188586;-45.120503652039325
1739209889.318867;-45.120503652039325
1739209889.3188753;-45.120503652039325
1739209889.3188837;-35.57807855764607
1739209889.318892;-38.13080360867914
1739209889.3189003;-38.13080360867914
1739209889.3189087;-38.13080360867914
1739209889.318917;-38.13080360867914
1739209889.3189254;-38.13080360867914
1739209889.3189337;-38.13080360867914
1739209889.318942;-45.120503652039325
1739209889.3189504;-45.120503652039325
1739209889.3189588;-35.57807855764607
1739209889.318967;-45.120503652039325
1739209889.3189754;-45.120503652039325
1739209889.3189838;-33.981070128970906
1739209889.3189921;-45.120503652039325
1739209889.3190005;-45.120503652039325
1739209889.3190086;-45.120503652039325
1739209889.319017;-38.13080360867914
1739209889.3190253;-38.13080360867914
1739209889.3190336;-45.120503652039325
1739209889.319042;-45.120503652039325
1739209889.3190503;-35.57807855764607
1739209889.3190587;-38.13080360867914
1739209889.319067;-45.120503652039325
1739209889.3190753;-45.120503652039325
1739209889.3190837;-45.120503652039325
1739209889.319092;-38.13080360867914
1739209889.3191004;-38.13080360867914
1739209889.3191087;-45.120503652039325
1739209889.319117;-38.13080360867914
1739209889.3191254;-38.13080360867914
1739209889.3191338;-45.120503652039325
1739209889.319142;-45.120503652039325
1739209889.3191504;-38.13080360867914
1739209889.3191586;-45.120503652039325
1739209889.319167;-45.120503652039325
1739209889.3191752;-45.120503652039325
1739209889.3191836;-27.267205301931607
1739209889.319192;-35.57807855764607
1739209889.3192003;-45.120503652039325
1739209889.3192086;-45.120503652039325
1739209889.319217;-38.13080360867914
1739209889.3192253;-45.120503652039325
1739209889.3192337;-45.120503652039325
1739209889.319242;-45.120503652039325
1739209889.3192503;-33.981070128970956
1739209889.3192587;-45.120503652039325
1739209889.319267;-45.120503652039325
1739209889.3192754;-45.120503652039325
1739209889.3192837;-45.120503652039325
1739209889.319292;-33.981070128970906
1739209889.3193004;-38.13080360867914
1739209889.3193088;-45.120503652039325
1739209889.3193169;-28.58837851428586
1739209889.3193252;-35.57807855764607
1739209889.3193336;-38.13080360867914
1739209889.319342;-35.57807855764607
1739209889.3193502;-38.13080360867914
1739209889.3193586;-33.981070128970906
1739209889.319367;-45.120503652039325
1739209889.3193753;-45.120503652039325
1739209889.3193836;-45.120503652039325
1739209889.319392;-45.120503652039325
1739209889.3194003;-45.120503652039325
1739209889.3194087;-45.120503652039325
1739209889.319417;-38.13080360867914
1739209889.3194253;-45.120503652039325
1739209889.3194337;-45.120503652039325
1739209889.319442;-38.13080360867914
1739209889.3194504;-45.120503652039325
1739209889.3194587;-45.120503652039325
1739209889.3194668;-38.13080360867914
1739209889.3194752;-38.13080360867914
1739209889.3194835;-38.13080360867914
1739209889.3194919;-38.13080360867914
1739209889.3195002;-35.57807855764607
1739209889.3195086;-38.13080360867914
1739209889.319517;-29.438486411369333
1739209889.3195252;-29.438486411369333
1739209889.3195336;-38.13080360867914
1739209889.319542;-38.13080360867914
1739209889.3195503;-33.981070128970906
1739209889.3195586;-45.120503652039325
1739209889.319567;-45.120503652039325
1739209889.3195753;-32.816014438256545
1739209889.3195837;-45.120503652039325
1739209889.319592;-45.120503652039325
1739209889.3196003;-33.981070128970906
1739209889.3196087;-45.120503652039325
1739209889.3196168;-45.120503652039325
1739209889.3196251;-38.13080360867914
1739209889.3196335;-38.13080360867914
1739209889.3196418;-35.57807855764607
1739209889.3196502;-38.13080360867914
1739209889.3196585;-45.120503652039325
1739209889.3196669;-35.57807855764607
1739209889.3196752;-32.816014438256545
1739209889.3196836;-45.120503652039325
1739209889.319692;-38.13080360867914
1739209889.3197002;-32.816014438256545
1739209889.3197086;-45.120503652039325
1739209889.319717;-35.57807855764607
1739209889.3197253;-32.816014438256545
1739209889.3197336;-38.13080360867914
1739209889.319742;-35.57807855764607
1739209889.3197503;-30.49652367304973
1739209889.3197587;-31.141103565318915
1739209889.319767;-45.120503652039325
1739209889.319775;-45.120503652039325
1739209889.3197834;-38.13080360867914
1739209889.3197918;-45.120503652039325
1739209889.3198001;-45.120503652039325
1739209889.3198085;-45.120503652039325
1739209889.3198168;-45.120503652039325
1739209889.3198252;-38.13080360867914
1739209889.3198335;-38.13080360867914
1739209889.3198419;-45.120503652039325
1739209889.3198502;-33.981070128970906
1739209889.3198586;-35.57807855764607
1739209889.319867;-45.120503652039325
1739209889.3198752;-38.13080360867914
1739209889.3198836;-35.57807855764607
1739209889.319892;-35.57807855764607
1739209889.3199003;-45.120503652039325
1739209889.3199086;-38.13080360867914
1739209889.319917;-38.13080360867914
1739209889.319925;-38.13080360867914
1739209889.3199334;-45.120503652039325
1739209889.3199418;-38.13080360867914
1739209889.31995;-38.13080360867914
1739209889.3199584;-38.13080360867914
1739209889.3199668;-45.120503652039325
1739209889.3199751;-45.120503652039325
1739209889.3199835;-45.120503652039325
1739209889.3199918;-38.13080360867914
1739209889.3200002;-38.13080360867914
1739209889.3200085;-45.120503652039325
1739209889.3200169;-45.120503652039325
1739209889.3200252;-45.120503652039325
1739209889.3200336;-38.13080360867914
1739209889.320042;-35.57807855764607
1739209889.3200502;-38.13080360867914
1739209889.3200586;-38.13080360867914
1739209889.320067;-38.13080360867914
1739209889.320075;-38.13080360867914
1739209889.3200834;-38.13080360867914
1739209889.3200917;-35.57807855764607
1739209889.3201;-33.981070128970906
1739209889.3201084;-38.13080360867914
1739209889.3201168;-45.120503652039325
1739209889.320125;-33.981070128970906
1739209889.3201334;-33.981070128970906
1739209889.3201418;-45.120503652039325
1739209889.3201501;-45.120503652039325
1739209889.3201585;-45.120503652039325
1739209889.3201668;-35.57807855764607
1739209889.3201752;-32.816014438256545
1739209889.3201835;-38.13080360867914
1739209889.3201919;-38.13080360867914
1739209889.3202002;-45.120503652039325
1739209889.3202085;-38.13080360867914
1739209889.320217;-33.981070128970906
1739209889.320225;-45.120503652039325
1739209889.3202333;-38.13080360867914
1739209889.3202417;-38.13080360867914
1739209889.32025;-38.13080360867914
1739209889.3202584;-38.13080360867914
1739209889.3202667;-38.13080360867914
1739209889.320275;-45.120503652039325
1739209889.3202834;-45.120503652039325
1739209889.3202918;-38.13080360867914
1739209889.3203;-32.816014438256545
1739209889.3203084;-38.13080360867914
1739209889.3203168;-38.13080360867914
1739209889.3203251;-38.13080360867914
1739209889.3203335;-38.13080360867914
1739209889.3203418;-45.120503652039325
1739209889.3203502;-38.13080360867914
1739209889.3203585;-45.120503652039325
1739209889.3203669;-38.13080360867914
1739209889.3203752;-35.57807855764607
1739209889.3203833;-38.13080360867914
1739209889.3203917;-38.13080360867914
1739209889.3204;-28.992665084841942
1739209889.3204083;-35.57807855764607
1739209889.3204167;-45.120503652039325
1739209889.320425;-45.120503652039325
1739209889.3204334;-33.981070128970906
1739209889.3204417;-38.13080360867914
1739209889.32045;-45.120503652039325
1739209889.3204584;-38.13080360867914
1739209889.3204668;-33.981070128970906
1739209889.320475;-35.57807855764607
1739209889.3204834;-38.13080360867914
1739209889.3204918;-45.120503652039325
1739209889.3205001;-38.13080360867914
1739209889.3205085;-38.13080360867914
1739209889.3205168;-38.13080360867914
1739209889.3205252;-38.13080360867914
1739209889.3205333;-28.992665084841942
1739209889.3205416;-45.120503652039325
1739209889.32055;-45.120503652039325
1739209889.3205583;-45.120503652039325
1739209889.3205667;-38.13080360867914
1739209889.320575;-38.13080360867914
1739209889.3205833;-38.13080360867914
1739209889.3205917;-33.981070128970906
1739209889.3206;-45.120503652039325
1739209889.3206084;-38.13080360867914
1739209889.3206167;-33.981070128970906
1739209889.320625;-38.13080360867914
1739209889.3206334;-38.13080360867914
1739209889.3206418;-45.120503652039325
1739209889.32065;-45.120503652039325
1739209889.3206584;-45.120503652039325
1739209889.3206668;-45.120503652039325
1739209889.3206751;-45.120503652039325
1739209889.3206832;-33.981070128970906
1739209889.3206916;-38.13080360867914
1739209889.3207;-38.13080360867914
1739209889.3207083;-38.13080360867914
1739209889.3207166;-38.13080360867914
1739209889.320725;-38.13080360867914
1739209889.3207333;-31.141103565318915
1739209889.3207417;-45.120503652039325
1739209889.32075;-35.57807855764607
1739209889.3207583;-35.57807855764607
1739209889.3207667;-38.13080360867914
1739209889.320775;-45.120503652039325
1739209889.3207834;-38.13080360867914
1739209889.3207917;-38.13080360867914
1739209889.3208;-33.981070128970956
1739209889.3208084;-38.13080360867914
1739209889.3208168;-45.120503652039325
1739209889.320825;-45.120503652039325
1739209889.3208332;-38.13080360867914
1739209889.3208416;-38.13080360867914
1739209889.32085;-45.120503652039325
1739209889.3208582;-38.13080360867914
1739209889.3208666;-30.49652367304973
1739209889.320875;-38.13080360867914
1739209889.3208833;-38.13080360867914
1739209889.3208916;-38.13080360867914
1739209889.3209;-33.981070128970906
1739209889.3209083;-38.13080360867914
1739209889.3209167;-38.13080360867914
1739209889.320925;-45.120503652039325
1739209889.3209333;-38.13080360867914
1739209889.3209417;-45.120503652039325
1739209889.32095;-38.13080360867914
1739209889.3209584;-45.120503652039325
1739209889.3209667;-45.120503652039325
1739209889.320975;-33.981070128970906
1739209889.3209834;-38.13080360867914
1739209889.3209915;-45.120503652039325
1739209889.3209999;-31.141103565318915
1739209889.3210082;-38.13080360867914
1739209889.3210166;-38.13080360867914
1739209889.321025;-38.13080360867914
1739209889.3210332;-38.13080360867914
1739209889.3210416;-33.981070128970906
1739209889.32105;-38.13080360867914
1739209889.3210583;-45.120503652039325
1739209889.3210666;-35.57807855764607
1739209889.321075;-35.57807855764607
1739209889.3210833;-45.120503652039325
1739209889.3210917;-45.120503652039325
1739209889.3211;-33.981070128970906
1739209889.3211083;-35.57807855764607
1739209889.3211167;-38.13080360867914
1739209889.321125;-35.57807855764607
1739209889.3211334;-45.120503652039325
1739209889.3211415;-45.120503652039325
1739209889.3211498;-38.13080360867914
1739209889.3211582;-45.120503652039325
1739209889.3211665;-45.120503652039325
1739209889.3211749;-33.981070128970906
1739209889.3211832;-35.57807855764607
1739209889.3211915;-45.120503652039325
1739209889.3212;-33.981070128970906
1739209889.3212082;-38.13080360867914
1739209889.3212166;-38.13080360867914
1739209889.321225;-45.120503652039325
1739209889.3212333;-45.120503652039325
1739209889.3212416;-45.120503652039325
1739209889.32125;-45.120503652039325
1739209889.3212583;-38.13080360867914
1739209889.3212667;-45.120503652039325
1739209889.321275;-45.120503652039325
1739209889.3212833;-38.13080360867914
1739209889.3212914;-35.57807855764607
1739209889.3212998;-38.13080360867914
1739209889.3213081;-45.120503652039325
1739209889.3213165;-35.57807855764607
1739209889.3213248;-38.13080360867914
1739209889.3213332;-45.120503652039325
1739209889.3213415;-38.13080360867914
1739209889.3213499;-38.13080360867914
1739209889.3213582;-45.120503652039325
1739209889.3213665;-45.120503652039325
1739209889.321375;-38.13080360867914
1739209889.3213832;-35.57807855764607
1739209889.3213916;-45.120503652039325
1739209889.3214;-38.13080360867914
1739209889.3214083;-38.13080360867914
1739209889.3214166;-38.13080360867914
1739209889.321425;-38.13080360867914
1739209889.3214333;-45.120503652039325
1739209889.3214417;-35.57807855764607
1739209889.3214498;-38.13080360867914
1739209889.321458;-38.13080360867914
1739209889.3214664;-33.981070128970906
1739209889.3214748;-38.13080360867914
1739209889.3214831;-45.120503652039325
1739209889.3214915;-45.120503652039325
1739209889.3214998;-38.13080360867914
1739209889.3215082;-38.13080360867914
1739209889.3215165;-38.13080360867914
1739209889.3215249;-45.120503652039325
1739209889.3215332;-38.13080360867914
1739209889.3215415;-45.120503652039325
1739209889.32155;-45.120503652039325
1739209889.3215582;-45.120503652039325
1739209889.3215666;-38.13080360867914
1739209889.321575;-35.57807855764607
1739209889.3215833;-38.13080360867914
1739209889.3215916;-45.120503652039325
1739209889.3215997;-38.13080360867914
1739209889.321608;-31.141103565318915
1739209889.3216164;-33.981070128970906
1739209889.3216248;-38.13080360867914
1739209889.321633;-38.13080360867914
1739209889.3216414;-38.13080360867914
1739209889.3216498;-38.13080360867914
1739209889.3216581;-45.120503652039325
1739209889.3216665;-45.120503652039325
1739209889.3216748;-38.13080360867914
1739209889.3216832;-38.13080360867914
1739209889.3216915;-45.120503652039325
1739209889.3216999;-33.981070128970906
1739209889.3217082;-35.57807855764607
1739209889.3217165;-45.120503652039325
1739209889.321725;-38.13080360867914
1739209889.3217332;-33.981070128970906
1739209889.3217416;-33.981070128970906
1739209889.3217497;-33.981070128970906
1739209889.321758;-38.13080360867914
1739209889.3217664;-38.13080360867914
1739209889.3217747;-33.981070128970906
1739209889.321783;-38.13080360867914
1739209889.3217914;-45.120503652039325
1739209889.3217998;-38.13080360867914
1739209889.321808;-38.13080360867914
1739209889.3218164;-45.120503652039325
1739209889.3218248;-45.120503652039325
1739209889.3218331;-38.13080360867914
1739209889.3218415;-45.120503652039325
1739209889.3218498;-45.120503652039325
1739209889.3218582;-35.57807855764607
1739209889.3218665;-38.13080360867914
1739209889.3218749;-38.13080360867914
1739209889.3218832;-45.120503652039325
1739209889.3218915;-45.120503652039325
1739209889.3219;-45.120503652039325
1739209889.321908;-33.981070128970906
1739209889.3219163;-45.120503652039325
1739209889.3219247;-45.120503652039325
1739209889.321933;-45.120503652039325
1739209889.3219414;-45.120503652039325
1739209889.3219497;-38.13080360867914
1739209889.321958;-45.120503652039325
1739209889.3219664;-45.120503652039325
1739209889.3219748;-38.13080360867914
1739209889.321983;-45.120503652039325
1739209889.3219914;-35.57807855764607
1739209889.3219998;-45.120503652039325
1739209889.3220081;-38.13080360867914
1739209889.3220165;-28.992665084841942
1739209889.3220248;-38.13080360867914
1739209889.3220332;-45.120503652039325
1739209889.3220415;-45.120503652039325
1739209889.3220499;-35.57807855764607
1739209889.322058;-45.120503652039325
1739209889.3220663;-45.120503652039325
1739209889.3220747;-45.120503652039325
1739209889.322083;-32.816014438256545
1739209889.3220913;-45.120503652039325
1739209889.3220997;-35.57807855764607
1739209889.322108;-38.13080360867914
1739209889.3221164;-45.120503652039325
1739209889.3221247;-35.57807855764607
1739209889.322133;-45.120503652039325
1739209889.3221414;-38.13080360867914
1739209889.3221498;-28.992665084841942
1739209889.322158;-45.120503652039325
1739209889.3221664;-38.13080360867914
1739209889.3221748;-38.13080360867914
1739209889.3221831;-38.13080360867914
1739209889.3221915;-38.13080360867914
1739209889.3221998;-45.120503652039325
1739209889.322208;-45.120503652039325
1739209889.3222163;-45.120503652039325
1739209889.3222246;-45.120503652039325
1739209889.322233;-45.120503652039325
1739209889.3222413;-45.120503652039325
1739209889.3222497;-45.120503652039325
1739209889.322258;-45.120503652039325
1739209889.3222663;-45.120503652039325
1739209889.3222747;-38.13080360867914
1739209889.322283;-38.13080360867914
1739209889.3222914;-45.120503652039325
1739209889.3222997;-33.981070128970906
1739209889.322308;-38.13080360867914
1739209889.3223164;-38.13080360867914
1739209889.3223248;-38.13080360867914
1739209889.322333;-38.13080360867914
1739209889.3223414;-45.120503652039325
1739209889.3223498;-28.992665084841942
1739209889.322358;-38.13080360867914
1739209889.3223662;-45.120503652039325
1739209889.3223746;-45.120503652039325
1739209889.322383;-38.13080360867914
1739209889.3223913;-45.120503652039325
1739209889.3223996;-38.13080360867914
1739209889.322408;-35.57807855764607
1739209889.3224163;-31.141103565318943
1739209889.3224247;-45.120503652039325
1739209889.322433;-38.13080360867914
1739209889.3224413;-45.120503652039325
1739209889.3224497;-45.120503652039325
1739209889.322458;-45.120503652039325
1739209889.3224664;-38.13080360867914
1739209889.3224747;-45.120503652039325
1739209889.322483;-33.981070128970906
1739209889.3224914;-45.120503652039325
1739209889.3224998;-38.13080360867914
1739209889.322508;-35.57807855764607
1739209889.3225162;-38.13080360867914
1739209889.3225245;-45.120503652039325
1739209889.322533;-45.120503652039325
1739209889.3225412;-38.13080360867914
1739209889.3225496;-35.57807855764607
1739209889.322558;-38.13080360867914
1739209889.3225663;-45.120503652039325
1739209889.3225746;-33.981070128970906
1739209889.322583;-35.57807855764607
1739209889.3225913;-45.120503652039325
1739209889.3225996;-38.13080360867914
1739209889.322608;-38.13080360867914
1739209889.3226163;-45.120503652039325
1739209889.3226247;-45.120503652039325
1739209889.322633;-38.13080360867914
1739209889.3226414;-45.120503652039325
1739209889.3226497;-38.13080360867914
1739209889.322658;-30.49652367304973
1739209889.3226662;-45.120503652039325
1739209889.3226745;-45.120503652039325
1739209889.3226829;-38.13080360867914
1739209889.3226912;-38.13080360867914
1739209889.3226995;-45.120503652039325
1739209889.322708;-45.120503652039325
1739209889.3227162;-38.13080360867914
1739209889.3227246;-45.120503652039325
1739209889.322733;-45.120503652039325
1739209889.3227413;-38.13080360867914
1739209889.3227496;-45.120503652039325
1739209889.322758;-45.120503652039325
1739209889.3227663;-45.120503652039325
1739209889.3227746;-45.120503652039325
1739209889.322783;-38.13080360867914
1739209889.3227913;-38.13080360867914
1739209889.3227997;-45.120503652039325
1739209889.322808;-45.120503652039325
1739209889.3228161;-38.13080360867914
1739209889.3228245;-30.49652367304973
1739209889.3228328;-38.13080360867914
1739209889.3228412;-45.120503652039325
1739209889.3228495;-45.120503652039325
1739209889.3228579;-38.13080360867914
1739209889.3228662;-35.57807855764607
1739209889.3228745;-38.13080360867914
1739209889.322883;-31.141103565318915
1739209889.3228912;-38.13080360867914
1739209889.3228996;-45.120503652039325
1739209889.322908;-45.120503652039325
1739209889.3229163;-38.13080360867914
1739209889.3229246;-45.120503652039325
1739209889.322933;-45.120503652039325
1739209889.3229413;-45.120503652039325
1739209889.3229496;-45.120503652039325
1739209889.322958;-33.981070128970906
1739209889.322966;-38.13080360867914
1739209889.3229744;-45.120503652039325
1739209889.3229828;-38.13080360867914
1739209889.3229911;-38.13080360867914
1739209889.3229995;-38.13080360867914
1739209889.3230078;-38.13080360867914
1739209889.3230162;-38.13080360867914
1739209889.3230245;-38.13080360867914
1739209889.3230329;-45.120503652039325
1739209889.3230412;-45.120503652039325
1739209889.3230495;-45.120503652039325
1739209889.323058;-45.120503652039325
1739209889.3230662;-38.13080360867914
1739209889.3230746;-38.13080360867914
1739209889.323083;-45.120503652039325
1739209889.3230913;-33.981070128970956
1739209889.3230996;-38.13080360867914
1739209889.323108;-38.13080360867914
1739209889.3231163;-45.120503652039325
1739209889.3231244;-45.120503652039325
1739209889.3231328;-38.13080360867914
1739209889.323141;-38.13080360867914
1739209889.3231494;-38.13080360867914
1739209889.3231578;-31.141103565318915
1739209889.3231661;-38.13080360867914
1739209889.3231745;-45.120503652039325
1739209889.3231828;-35.57807855764607
1739209889.3231912;-32.816014438256545
1739209889.3231995;-45.120503652039325
1739209889.3232079;-45.120503652039325
1739209889.3232162;-38.13080360867914
1739209889.3232245;-38.13080360867914
1739209889.323233;-38.13080360867914
1739209889.3232412;-35.57807855764607
1739209889.3232496;-45.120503652039325
1739209889.323258;-45.120503652039325
1739209889.3232663;-38.13080360867914
1739209889.3232744;-38.13080360867914
1739209889.3232827;-45.120503652039325
1739209889.323291;-45.120503652039325
1739209889.3232994;-38.13080360867914
1739209889.3233078;-45.120503652039325
1739209889.323316;-38.13080360867914
1739209889.3233244;-45.120503652039325
1739209889.3233328;-45.120503652039325
1739209889.3233411;-32.816014438256545
1739209889.3233495;-45.120503652039325
1739209889.3233578;-33.981070128970906
1739209889.3233662;-33.981070128970906
1739209889.3233745;-45.120503652039325
1739209889.3233829;-38.13080360867914
1739209889.3233912;-45.120503652039325
1739209889.3233995;-35.57807855764607
1739209889.323408;-35.57807855764607
1739209889.3234162;-33.981070128970906
1739209889.3234243;-35.57807855764607
1739209889.3234327;-31.141103565318915
1739209889.323441;-35.57807855764607
1739209889.3234494;-45.120503652039325
1739209889.3234577;-38.13080360867914
1739209889.323466;-38.13080360867914
1739209889.3234744;-38.13080360867914
1739209889.3234828;-35.57807855764607
1739209889.323491;-33.981070128970906
1739209889.3234994;-33.981070128970906
1739209889.3235078;-35.57807855764607
1739209889.3235161;-38.13080360867914
1739209889.3235245;-45.120503652039325
1739209889.3235328;-35.57807855764607
1739209889.3235412;-38.13080360867914
1739209889.3235495;-38.13080360867914
1739209889.3235579;-38.13080360867914
1739209889.3235662;-33.981070128970906
1739209889.3235745;-33.981070128970906
1739209889.3235826;-38.13080360867914
1739209889.323591;-45.120503652039325
1739209889.3235993;-45.120503652039325
1739209889.3236077;-38.13080360867914
1739209889.323616;-45.120503652039325
1739209889.3236244;-38.13080360867914
1739209889.3236327;-38.13080360867914
1739209889.323641;-45.120503652039325
