CAN Message; 0x98:00006d08dd8d4947
1739209910.4389546;-31.141103565318893
1739209910.438962;-35.57807855764607
1739209910.4389694;-45.120503652039325
1739209910.4389768;-45.120503652039325
1739209910.4389842;-45.120503652039325
1739209910.4389918;-33.981070128970906
1739209910.4389992;-32.816014438256545
1739209910.4390066;-32.816014438256545
1739209910.439014;-45.120503652039325
1739209910.4390213;-45.120503652039325
1739209910.4390287;-38.13080360867914
1739209910.4390361;-38.13080360867914
1739209910.4390438;-45.120503652039325
1739209910.4390512;-45.120503652039325
1739209910.4390585;-35.57807855764607
1739209910.439066;-45.120503652039325
1739209910.4390733;-33.981070128970906
1739209910.4390807;-35.57807855764607
1739209910.439088;-38.13080360867914
1739209910.4390957;-38.13080360867914
1739209910.4391031;-38.13080360867914
1739209910.4391105;-38.13080360867914
1739209910.439118;-45.120503652039325
1739209910.4391253;-38.13080360867914
1739209910.4391327;-45.120503652039325
1739209910.43914;-45.120503652039325
1739209910.4391477;-38.13080360867914
1739209910.439155;-38.13080360867914
1739209910.4391625;-45.120503652039325
1739209910.43917;-45.120503652039325
1739209910.4391773;-35.57807855764607
1739209910.4391847;-45.120503652039325
1739209910.439192;-38.13080360867914
1739209910.4391997;-35.57807855764607
1739209910.439207;-38.13080360867914
1739209910.4392145;-38.13080360867914
1739209910.4392219;-38.13080360867914
1739209910.4392292;-38.13080360867914
1739209910.4392366;-38.13080360867914
1739209910.439244;-45.120503652039325
1739209910.4392517;-45.120503652039325
1739209910.439259;-45.120503652039325
1739209910.4392664;-38.13080360867914
1739209910.4392738;-35.57807855764607
1739209910.4392812;-38.13080360867914
1739209910.4392886;-45.120503652039325
1739209910.439296;-33.981070128970906
1739209910.4393036;-35.57807855764607
1739209910.439311;-38.13080360867914
1739209910.4393184;-35.57807855764607
1739209910.4393258;-38.13080360867914
1739209910.4393332;-45.120503652039325
1739209910.4393406;-38.13080360867914
1739209910.439348;-38.13080360867914
1739209910.4393556;-38.13080360867914
1739209910.439363;-33.981070128970906
1739209910.4393704;-38.13080360867914
1739209910.4393778;-33.981070128970906
1739209910.4393852;-35.57807855764607
1739209910.4393926;-38.13080360867914
1739209910.4394;-45.120503652039325
1739209910.4394076;-33.981070128970906
1739209910.439415;-45.120503652039325
1739209910.4394224;-38.13080360867914
1739209910.4394298;-45.120503652039325
1739209910.4394372;-35.57807855764607
1739209910.4394445;-38.13080360867914
1739209910.439452;-45.120503652039325
1739209910.4394596;-38.13080360867914
1739209910.439467;-38.13080360867914
1739209910.4394743;-45.120503652039325
1739209910.4394817;-38.13080360867914
1739209910.4394891;-38.13080360867914
1739209910.4394965;-31.141103565318915
1739209910.439504;-38.13080360867914
1739209910.4395115;-38.13080360867914
1739209910.439519;-45.120503652039325
1739209910.4395263;-45.120503652039325
1739209910.4395337;-38.13080360867914
1739209910.439541;-38.13080360867914
1739209910.4395485;-45.120503652039325
1739209910.439556;-31.14110356531892
1739209910.4395635;-33.981070128970906
1739209910.439571;-38.13080360867914
1739209910.4395783;-45.120503652039325
1739209910.4395857;-38.13080360867914
1739209910.439593;-45.120503652039325
1739209910.4396005;-38.13080360867914
1739209910.439608;-45.120503652039325
1739209910.4396155;-28.992665084841942
1739209910.4396229;-38.13080360867914
1739209910.4396303;-38.13080360867914
1739209910.4396377;-45.120503652039325
1739209910.439645;-38.13080360867914
1739209910.4396524;-35.57807855764607
1739209910.43966;-38.13080360867914
1739209910.4396675;-38.13080360867914
1739209910.4396749;-30.49652367304973
1739209910.4396822;-33.981070128970906
1739209910.4396896;-45.120503652039325
1739209910.439697;-38.13080360867914
1739209910.4397044;-38.13080360867914
1739209910.439712;-35.57807855764607
1739209910.4397194;-38.13080360867914
1739209910.4397268;-38.13080360867914
1739209910.4397342;-31.141103565318915
1739209910.4397416;-38.13080360867914
1739209910.439749;-38.13080360867914
1739209910.4397564;-45.120503652039325
1739209910.439764;-45.120503652039325
1739209910.4397714;-45.120503652039325
1739209910.4397788;-38.13080360867914
1739209910.4397862;-45.120503652039325
1739209910.4397936;-45.120503652039325
1739209910.439801;-45.120503652039325
1739209910.4398084;-45.120503652039325
1739209910.439816;-45.120503652039325
1739209910.4398234;-45.120503652039325
1739209910.4398308;-45.120503652039325
1739209910.4398382;-33.981070128970906
1739209910.4398456;-38.13080360867914
1739209910.439853;-33.981070128970906
1739209910.4398603;-33.981070128970906
1739209910.439868;-38.13080360867914
1739209910.4398754;-45.120503652039325
1739209910.4398828;-38.13080360867914
1739209910.4398901;-38.13080360867914
1739209910.4398975;-45.120503652039325
1739209910.439905;-38.13080360867914
1739209910.4399123;-33.981070128970906
1739209910.43992;-35.57807855764607
1739209910.4399273;-45.120503652039325
1739209910.4399347;-38.13080360867914
1739209910.4399421;-38.13080360867914
1739209910.4399495;-45.120503652039325
1739209910.439957;-38.13080360867914
1739209910.4399643;-45.120503652039325
1739209910.439972;-33.981070128970906
1739209910.4399793;-28.992665084841942
1739209910.4399867;-45.120503652039325
1739209910.439994;-45.120503652039325
1739209910.4400015;-38.13080360867914
1739209910.4400089;-45.120503652039325
1739209910.4400163;-45.120503652039325
1739209910.440024;-38.13080360867914
1739209910.4400313;-38.13080360867914
1739209910.4400387;-35.57807855764607
1739209910.440046;-38.13080360867914
1739209910.4400535;-35.57807855764607
1739209910.4400609;-38.13080360867914
1739209910.4400682;-35.57807855764607
1739209910.4400759;-38.13080360867914
1739209910.4400833;-35.57807855764607
1739209910.4400907;-38.13080360867914
1739209910.440098;-31.141103565318915
1739209910.4401054;-45.120503652039325
1739209910.4401128;-45.120503652039325
1739209910.4401202;-38.13080360867914
1739209910.4401278;-45.120503652039325
1739209910.4401352;-45.120503652039325
1739209910.4401426;-45.120503652039325
1739209910.44015;-45.120503652039325
1739209910.4401574;-38.13080360867914
1739209910.4401648;-38.13080360867914
1739209910.4401722;-45.120503652039325
1739209910.4401798;-45.120503652039325
1739209910.4401872;-38.13080360867914
1739209910.4401946;-45.120503652039325
1739209910.440202;-45.120503652039325
1739209910.4402094;-38.13080360867914
1739209910.4402168;-33.981070128970906
1739209910.4402242;-38.13080360867914
1739209910.4402318;-38.13080360867914
1739209910.4402392;-45.120503652039325
1739209910.4402466;-45.120503652039325
1739209910.440254;-45.120503652039325
1739209910.4402614;-45.120503652039325
1739209910.4402688;-45.120503652039325
1739209910.4402761;-45.120503652039325
1739209910.4402838;-45.120503652039325
1739209910.4402912;-45.120503652039325
1739209910.4402986;-45.120503652039325
1739209910.440306;-33.981070128970906
1739209910.4403133;-45.120503652039325
1739209910.4403207;-38.13080360867914
1739209910.4403281;-38.13080360867914
1739209910.4403358;-32.816014438256545
1739209910.4403431;-38.13080360867914
1739209910.4403505;-45.120503652039325
1739209910.440358;-38.13080360867914
1739209910.4403653;-38.13080360867914
1739209910.4403727;-45.120503652039325
1739209910.44038;-35.57807855764607
1739209910.4403877;-45.120503652039325
1739209910.440395;-35.57807855764607
1739209910.4404025;-38.13080360867914
1739209910.44041;-45.120503652039325
1739209910.4404173;-45.120503652039325
1739209910.4404247;-32.816014438256545
1739209910.440432;-45.120503652039325
1739209910.4404397;-38.13080360867914
1739209910.440447;-38.13080360867914
1739209910.4404545;-45.120503652039325
1739209910.4404619;-38.13080360867914
1739209910.4404693;-38.13080360867914
1739209910.4404767;-45.120503652039325
1739209910.440484;-45.120503652039325
1739209910.4404917;-33.981070128970906
1739209910.440499;-45.120503652039325
1739209910.4405065;-38.13080360867914
1739209910.4405138;-35.57807855764607
1739209910.4405212;-38.13080360867914
1739209910.4405286;-45.120503652039325
1739209910.440536;-38.13080360867914
1739209910.4405437;-35.57807855764607
1739209910.440551;-45.120503652039325
1739209910.4405584;-45.120503652039325
1739209910.4405658;-38.13080360867914
1739209910.4405732;-45.120503652039325
1739209910.4405806;-45.120503652039325
1739209910.440588;-45.120503652039325
1739209910.4405956;-45.120503652039325
1739209910.440603;-45.120503652039325
1739209910.4406104;-33.981070128970906
1739209910.4406178;-38.13080360867914
1739209910.4406252;-45.120503652039325
1739209910.4406326;-32.816014438256545
1739209910.44064;-35.57807855764607
1739209910.4406476;-45.120503652039325
1739209910.440655;-45.120503652039325
1739209910.4406624;-30.49652367304973
1739209910.4406698;-38.13080360867914
1739209910.4406772;-45.120503652039325
1739209910.4406846;-38.13080360867914
1739209910.440692;-38.13080360867914
1739209910.4406996;-45.120503652039325
1739209910.440707;-45.120503652039325
1739209910.4407144;-45.120503652039325
1739209910.4407218;-45.120503652039325
1739209910.4407291;-38.13080360867914
1739209910.4407365;-38.13080360867914
1739209910.440744;-38.13080360867914
1739209910.4407516;-32.816014438256545
1739209910.440759;-35.57807855764607
1739209910.4407663;-45.120503652039325
1739209910.4407737;-45.120503652039325
1739209910.440781;-38.13080360867914
1739209910.4407885;-45.120503652039325
1739209910.440796;-45.120503652039325
1739209910.4408035;-45.120503652039325
1739209910.440811;-35.57807855764607
1739209910.4408183;-38.13080360867914
1739209910.4408257;-45.120503652039325
1739209910.440833;-38.13080360867914
1739209910.4408405;-32.816014438256545
1739209910.4408479;-33.981070128970906
1739209910.4408555;-45.120503652039325
1739209910.440863;-45.120503652039325
1739209910.4408703;-35.57807855764607
1739209910.4408777;-38.13080360867914
1739209910.440885;-38.13080360867914
1739209910.4408925;-38.13080360867914
1739209910.4408998;-38.13080360867914
1739209910.4409075;-38.13080360867914
1739209910.4409149;-32.816014438256545
1739209910.4409223;-38.13080360867914
1739209910.4409297;-45.120503652039325
1739209910.440937;-38.13080360867914
1739209910.4409444;-33.981070128970906
1739209910.4409518;-45.120503652039325
1739209910.4409595;-35.57807855764607
1739209910.4409668;-32.816014438256545
1739209910.4409742;-38.13080360867914
1739209910.4409816;-45.120503652039325
1739209910.440989;-45.120503652039325
1739209910.4409964;-33.981070128970906
1739209910.4410038;-45.120503652039325
1739209910.4410114;-38.13080360867914
1739209910.4410188;-38.13080360867914
1739209910.4410262;-38.13080360867914
1739209910.4410336;-38.13080360867914
1739209910.441041;-33.981070128970906
1739209910.4410484;-45.120503652039325
1739209910.4410558;-35.57807855764607
1739209910.4410634;-45.120503652039325
1739209910.4410708;-38.13080360867914
1739209910.4410782;-35.57807855764607
1739209910.4410856;-35.57807855764607
1739209910.441093;-45.120503652039325
1739209910.4411004;-45.120503652039325
1739209910.4411077;-33.981070128970906
1739209910.4411154;-38.13080360867914
1739209910.4411228;-38.13080360867914
1739209910.4411302;-38.13080360867914
1739209910.4411376;-38.13080360867914
1739209910.441145;-33.981070128970906
1739209910.4411523;-35.57807855764607
1739209910.44116;-38.13080360867914
1739209910.4411674;-45.120503652039325
1739209910.4411747;-38.13080360867914
1739209910.4411821;-33.981070128970906
1739209910.4411895;-45.120503652039325
1739209910.441197;-45.120503652039325
1739209910.4412043;-35.57807855764607
1739209910.441212;-38.13080360867914
1739209910.4412193;-45.120503652039325
1739209910.4412267;-45.120503652039325
1739209910.441234;-45.120503652039325
1739209910.4412415;-45.120503652039325
1739209910.441249;-45.120503652039325
1739209910.4412563;-45.120503652039325
1739209910.441264;-38.13080360867914
1739209910.4412713;-38.13080360867914
1739209910.4412787;-45.120503652039325
1739209910.441286;-38.13080360867914
1739209910.4412935;-45.120503652039325
1739209910.4413009;-38.13080360867914
1739209910.4413083;-45.120503652039325
1739209910.441316;-45.120503652039325
1739209910.4413233;-38.13080360867914
1739209910.4413307;-38.13080360867914
1739209910.441338;-38.13080360867914
1739209910.4413455;-45.120503652039325
1739209910.4413528;-33.981070128970906
1739209910.4413602;-28.992665084841942
1739209910.4413679;-45.120503652039325
1739209910.4413753;-45.120503652039325
1739209910.4413826;-38.13080360867914
1739209910.44139;-35.57807855764607
1739209910.4413974;-38.13080360867914
1739209910.4414048;-45.120503652039325
1739209910.4414122;-38.13080360867914
1739209910.4414198;-35.57807855764607
1739209910.4414272;-35.57807855764607
1739209910.4414346;-45.120503652039325
1739209910.441442;-45.120503652039325
1739209910.4414494;-38.13080360867914
1739209910.4414568;-38.13080360867914
1739209910.4414642;-45.120503652039325
1739209910.4414718;-33.981070128970906
1739209910.4414792;-27.267205301931607
1739209910.4414866;-33.981070128970906
1739209910.441494;-45.120503652039325
1739209910.4415014;-38.13080360867914
1739209910.4415088;-38.13080360867914
1739209910.4415162;-38.13080360867914
1739209910.4415238;-45.120503652039325
1739209910.4415312;-45.120503652039325
1739209910.4415386;-33.981070128970956
1739209910.441546;-45.120503652039325
1739209910.4415534;-45.120503652039325
1739209910.4415607;-45.120503652039325
1739209910.4415681;-38.13080360867914
1739209910.4415758;-38.13080360867914
1739209910.4415832;-45.120503652039325
1739209910.4415905;-38.13080360867914
1739209910.441598;-30.49652367304973
1739209910.4416053;-38.13080360867914
1739209910.4416127;-45.120503652039325
1739209910.44162;-38.13080360867914
1739209910.4416277;-33.981070128970906
1739209910.4416351;-45.120503652039325
1739209910.4416425;-38.13080360867914
1739209910.44165;-45.120503652039325
1739209910.4416573;-45.120503652039325
1739209910.4416647;-45.120503652039325
1739209910.441672;-45.120503652039325
1739209910.4416797;-45.120503652039325
1739209910.441687;-38.13080360867914
1739209910.4416945;-45.120503652039325
1739209910.441702;-38.13080360867914
1739209910.4417093;-38.13080360867914
1739209910.4417167;-35.57807855764607
1739209910.441724;-38.13080360867914
1739209910.4417317;-45.120503652039325
1739209910.441739;-35.57807855764607
1739209910.4417465;-45.120503652039325
1739209910.4417539;-45.120503652039325
1739209910.4417613;-45.120503652039325
1739209910.4417686;-38.13080360867914
1739209910.441776;-29.438486411369333
1739209910.4417837;-35.57807855764607
1739209910.441791;-45.120503652039325
1739209910.4417984;-45.120503652039325
1739209910.4418058;-38.13080360867914
1739209910.4418132;-38.13080360867914
1739209910.4418206;-38.13080360867914
1739209910.441828;-38.13080360867914
1739209910.4418356;-45.120503652039325
1739209910.441843;-38.13080360867914
1739209910.4418504;-45.120503652039325
1739209910.4418578;-45.120503652039325
1739209910.4418652;-45.120503652039325
1739209910.4418726;-38.13080360867914
1739209910.44188;-45.120503652039325
1739209910.4418876;-45.120503652039325
1739209910.441895;-28.21854285175415
1739209910.4419024;-31.141103565318893
1739209910.4419098;-45.120503652039325
1739209910.4419172;-38.13080360867914
1739209910.4419246;-35.57807855764607
1739209910.441932;-38.13080360867914
1739209910.4419396;-45.120503652039325
1739209910.441947;-35.57807855764607
1739209910.4419544;-45.120503652039325
1739209910.4419618;-45.120503652039325
1739209910.4419692;-38.13080360867914
1739209910.4419765;-38.13080360867914
1739209910.441984;-38.13080360867914
1739209910.4419916;-38.13080360867914
1739209910.441999;-45.120503652039325
1739209910.4420063;-45.120503652039325
1739209910.4420137;-32.816014438256545
1739209910.4420211;-31.141103565318915
1739209910.4420285;-45.120503652039325
1739209910.442036;-45.120503652039325
1739209910.4420435;-35.57807855764607
1739209910.442051;-45.120503652039325
1739209910.4420583;-45.120503652039325
1739209910.4420657;-45.120503652039325
1739209910.442073;-45.120503652039325
1739209910.4420805;-45.120503652039325
1739209910.442088;-45.120503652039325
1739209910.4420955;-45.120503652039325
1739209910.442103;-38.13080360867914
1739209910.4421103;-38.13080360867914
1739209910.4421177;-45.120503652039325
1739209910.442125;-45.120503652039325
1739209910.4421325;-35.57807855764607
1739209910.4421399;-35.57807855764607
1739209910.4421475;-45.120503652039325
1739209910.442155;-38.13080360867914
1739209910.4421623;-45.120503652039325
1739209910.4421697;-45.120503652039325
1739209910.442177;-45.120503652039325
1739209910.4421844;-38.13080360867914
1739209910.4421918;-38.13080360867914
1739209910.4421995;-45.120503652039325
1739209910.4422069;-45.120503652039325
1739209910.4422143;-38.13080360867914
1739209910.4422216;-35.57807855764607
1739209910.442229;-38.13080360867914
1739209910.4422364;-45.120503652039325
1739209910.4422438;-45.120503652039325
1739209910.4422514;-38.13080360867914
1739209910.4422588;-38.13080360867914
1739209910.4422662;-45.120503652039325
1739209910.4422736;-45.120503652039325
1739209910.442281;-45.120503652039325
1739209910.4422884;-45.120503652039325
1739209910.4422958;-45.120503652039325
1739209910.4423034;-38.13080360867914
1739209910.4423108;-38.13080360867914
1739209910.4423182;-45.120503652039325
1739209910.4423256;-45.120503652039325
1739209910.442333;-38.13080360867914
1739209910.4423404;-38.13080360867914
1739209910.4423478;-32.816014438256545
1739209910.4423554;-38.13080360867914
1739209910.4423628;-45.120503652039325
1739209910.4423702;-33.981070128970906
1739209910.4423776;-45.120503652039325
1739209910.442385;-45.120503652039325
1739209910.4423923;-45.120503652039325
1739209910.4423997;-45.120503652039325
1739209910.4424074;-45.120503652039325
1739209910.4424148;-38.13080360867914
1739209910.4424222;-38.13080360867914
1739209910.4424295;-45.120503652039325
1739209910.442437;-31.141103565318915
1739209910.4424443;-45.120503652039325
1739209910.4424517;-38.13080360867914
1739209910.4424593;-38.13080360867914
1739209910.4424667;-33.981070128970906
1739209910.4424741;-38.13080360867914
1739209910.4424815;-38.13080360867914
1739209910.442489;-35.57807855764607
1739209910.4424963;-38.13080360867914
1739209910.4425037;-45.120503652039325
1739209910.4425113;-45.120503652039325
1739209910.4425187;-38.13080360867914
1739209910.442526;-38.13080360867914
1739209910.4425335;-38.13080360867914
1739209910.442541;-45.120503652039325
1739209910.4425483;-35.57807855764607
1739209910.4425557;-31.141103565318915
1739209910.4425633;-45.120503652039325
1739209910.4425707;-38.13080360867914
1739209910.442578;-38.13080360867914
1739209910.4425855;-35.57807855764607
1739209910.4425929;-33.981070128970906
1739209910.4426003;-45.120503652039325
1739209910.4426076;-38.13080360867914
1739209910.4426153;-38.13080360867914
1739209910.4426227;-45.120503652039325
1739209910.44263;-38.13080360867914
1739209910.4426374;-38.13080360867914
1739209910.4426448;-45.120503652039325
1739209910.4426522;-35.57807855764607
1739209910.4426599;-35.57807855764607
1739209910.4426672;-45.120503652039325
1739209910.4426746;-33.981070128970906
1739209910.442682;-45.120503652039325
1739209910.4426894;-38.13080360867914
1739209910.4426968;-45.120503652039325
1739209910.4427042;-38.13080360867914
1739209910.4427118;-38.13080360867914
1739209910.4427192;-45.120503652039325
1739209910.4427266;-38.13080360867914
1739209910.442734;-38.13080360867914
1739209910.4427414;-38.13080360867914
1739209910.4427488;-38.13080360867914
1739209910.4427562;-38.13080360867914
1739209910.4427638;-38.13080360867914
1739209910.4427712;-45.120503652039325
1739209910.4427786;-38.13080360867914
1739209910.442786;-38.13080360867914
1739209910.4427934;-45.120503652039325
1739209910.4428008;-38.13080360867914
1739209910.4428082;-45.120503652039325
1739209910.4428158;-38.13080360867914
1739209910.4428232;-38.13080360867914
1739209910.4428306;-33.981070128970906
1739209910.442838;-45.120503652039325
1739209910.4428453;-38.13080360867914
1739209910.4428527;-38.13080360867914
1739209910.4428601;-38.13080360867914
1739209910.4428678;-38.13080360867914
1739209910.4428751;-45.120503652039325
1739209910.4428825;-38.13080360867914
1739209910.44289;-45.120503652039325
1739209910.4428973;-38.13080360867914
1739209910.4429047;-38.13080360867914
1739209910.442912;-45.120503652039325
1739209910.4429197;-38.13080360867914
1739209910.4429271;-38.13080360867914
1739209910.4429345;-45.120503652039325
1739209910.442942;-38.13080360867914
1739209910.4429493;-32.816014438256545
1739209910.4429567;-38.13080360867914
1739209910.442964;-45.120503652039325
1739209910.4429717;-38.13080360867914
1739209910.442979;-38.13080360867914
1739209910.4429865;-38.13080360867914
1739209910.4429939;-38.13080360867914
1739209910.4430013;-45.120503652039325
1739209910.4430087;-38.13080360867914
1739209910.443016;-45.120503652039325
1739209910.4430237;-45.120503652039325
1739209910.443031;-45.120503652039325
1739209910.4430385;-45.120503652039325
1739209910.4430459;-38.13080360867914
1739209910.4430532;-38.13080360867914
1739209910.4430606;-38.13080360867914
1739209910.443068;-32.816014438256545
1739209910.4430757;-33.981070128970906
1739209910.443083;-38.13080360867914
1739209910.4430904;-45.120503652039325
1739209910.4430978;-32.816014438256545
1739209910.4431052;-32.816014438256545
1739209910.4431126;-45.120503652039325
1739209910.44312;-45.120503652039325
1739209910.4431276;-33.981070128970906
1739209910.443135;-33.981070128970906
