CAN Message; 0x1bb:000094707e8d98d3
Timestamp;Amplitude
1739209613.306657;-45.120503652039325
1739209613.3066597;-45.120503652039325
1739209613.3066626;-45.120503652039325
1739209613.3066652;-38.13080360867914
1739209613.3066678;-35.57807855764607
1739209613.3066707;-35.57807855764607
1739209613.3066733;-33.981070128970906
1739209613.3066761;-38.13080360867914
1739209613.3066788;-38.13080360867914
1739209613.3066816;-33.981070128970906
1739209613.3066843;-38.13080360867914
1739209613.306687;-35.57807855764607
1739209613.3066897;-35.57807855764607
1739209613.3066926;-38.13080360867914
1739209613.3066952;-35.57807855764607
1739209613.3066978;-38.13080360867914
1739209613.3067007;-45.120503652039325
1739209613.3067033;-45.120503652039325
1739209613.3067062;-45.120503652039325
1739209613.3067088;-45.120503652039325
1739209613.3067117;-35.57807855764607
1739209613.3067143;-35.57807855764607
1739209613.3067172;-38.13080360867914
1739209613.3067198;-45.120503652039325
1739209613.3067224;-38.13080360867914
1739209613.3067253;-33.981070128970906
1739209613.306728;-38.13080360867914
1739209613.3067307;-38.13080360867914
1739209613.3067334;-38.13080360867914
1739209613.3067362;-38.13080360867914
1739209613.3067389;-45.120503652039325
1739209613.3067417;-45.120503652039325
1739209613.3067443;-35.57807855764607
1739209613.3067472;-38.13080360867914
1739209613.3067498;-38.13080360867914
1739209613.3067524;-38.13080360867914
1739209613.3067553;-35.57807855764607
1739209613.306758;-35.57807855764607
1739209613.3067608;-45.120503652039325
1739209613.3067634;-45.120503652039325
1739209613.3067663;-38.13080360867914
1739209613.306769;-38.13080360867914
1739209613.3067718;-38.13080360867914
1739209613.3067744;-38.13080360867914
1739209613.306777;-38.13080360867914
1739209613.3067799;-45.120503652039325
1739209613.3067825;-30.49652367304973
1739209613.3067853;-45.120503652039325
1739209613.306788;-38.13080360867914
1739209613.3067908;-38.13080360867914
1739209613.3067935;-45.120503652039325
1739209613.3067963;-45.120503652039325
1739209613.306799;-38.13080360867914
1739209613.3068018;-33.981070128970906
1739209613.3068044;-38.13080360867914
1739209613.306807;-45.120503652039325
1739209613.30681;-38.13080360867914
1739209613.3068125;-45.120503652039325
1739209613.3068154;-45.120503652039325
1739209613.306818;-45.120503652039325
1739209613.3068209;-38.13080360867914
1739209613.3068235;-35.57807855764607
1739209613.3068264;-27.8777449560314
1739209613.306829;-35.57807855764607
1739209613.3068316;-45.120503652039325
1739209613.3068345;-35.57807855764607
1739209613.306837;-32.816014438256545
1739209613.30684;-45.120503652039325
1739209613.3068426;-45.120503652039325
1739209613.3068454;-38.13080360867914
1739209613.306848;-45.120503652039325
1739209613.306851;-45.120503652039325
1739209613.3068535;-38.13080360867914
1739209613.3068564;-45.120503652039325
1739209613.306859;-45.120503652039325
1739209613.3068616;-38.13080360867914
1739209613.3068645;-45.120503652039325
1739209613.3068671;-45.120503652039325
1739209613.30687;-31.141103565318893
1739209613.3068726;-33.981070128970906
1739209613.3068755;-45.120503652039325
1739209613.306878;-38.13080360867914
1739209613.306881;-38.13080360867914
1739209613.3068836;-45.120503652039325
1739209613.3068862;-45.120503652039325
1739209613.306889;-38.13080360867914
1739209613.3068917;-38.13080360867914
1739209613.3068945;-38.13080360867914
1739209613.3068972;-45.120503652039325
1739209613.3069;-38.13080360867914
1739209613.3069026;-38.13080360867914
1739209613.3069055;-38.13080360867914
1739209613.3069081;-45.120503652039325
1739209613.306911;-45.120503652039325
1739209613.3069136;-45.120503652039325
1739209613.3069162;-45.120503652039325
1739209613.306919;-35.57807855764607
1739209613.3069217;-38.13080360867914
1739209613.3069246;-45.120503652039325
1739209613.3069272;-45.120503652039325
1739209613.30693;-45.120503652039325
1739209613.3069327;-45.120503652039325
1739209613.3069355;-31.141103565318893
1739209613.3069382;-32.816014438256545
1739209613.3069408;-45.120503652039325
1739209613.3069437;-38.13080360867914
1739209613.3069463;-38.13080360867914
1739209613.3069491;-38.13080360867914
1739209613.3069518;-45.120503652039325
1739209613.3069546;-33.981070128970906
1739209613.3069572;-45.120503652039325
1739209613.30696;-38.13080360867914
1739209613.3069627;-35.57807855764607
1739209613.3069656;-45.120503652039325
1739209613.3069682;-45.120503652039325
1739209613.3069708;-45.120503652039325
1739209613.3069737;-45.120503652039325
1739209613.3069763;-38.13080360867914
1739209613.3069792;-33.981070128970906
1739209613.3069818;-30.49652367304973
1739209613.3069847;-38.13080360867914
1739209613.3069873;-38.13080360867914
1739209613.3069901;-38.13080360867914
1739209613.3069928;-38.13080360867914
1739209613.3069954;-45.120503652039325
1739209613.3069983;-33.981070128970906
1739209613.3070009;-45.120503652039325
1739209613.3070037;-33.981070128970956
1739209613.3070064;-33.981070128970906
1739209613.3070092;-45.120503652039325
1739209613.3070118;-45.120503652039325
1739209613.3070147;-33.981070128970906
1739209613.3070173;-38.13080360867914
1739209613.3070202;-45.120503652039325
1739209613.3070228;-38.13080360867914
1739209613.3070254;-33.981070128970906
1739209613.3070283;-38.13080360867914
1739209613.307031;-38.13080360867914
1739209613.3070338;-38.13080360867914
1739209613.3070364;-45.120503652039325
1739209613.3070393;-45.120503652039325
1739209613.307042;-38.13080360867914
1739209613.3070447;-35.57807855764607
1739209613.3070474;-33.981070128970906
1739209613.30705;-45.120503652039325
1739209613.3070529;-35.57807855764607
1739209613.3070555;-35.57807855764607
1739209613.3070583;-35.57807855764607
1739209613.307061;-38.13080360867914
1739209613.3070638;-38.13080360867914
1739209613.3070664;-45.120503652039325
1739209613.3070693;-45.120503652039325
1739209613.307072;-35.57807855764607
1739209613.3070748;-35.57807855764607
1739209613.3070774;-45.120503652039325
1739209613.30708;-45.120503652039325
1739209613.307083;-38.13080360867914
1739209613.3070855;-38.13080360867914
1739209613.3070884;-38.13080360867914
1739209613.307091;-33.981070128970906
1739209613.3070939;-45.120503652039325
1739209613.3070965;-45.120503652039325
1739209613.3070993;-35.57807855764607
1739209613.307102;-38.13080360867914
1739209613.3071046;-45.120503652039325
1739209613.3071074;-45.120503652039325
1739209613.30711;-45.120503652039325
1739209613.307113;-38.13080360867914
1739209613.3071156;-38.13080360867914
1739209613.3071184;-45.120503652039325
1739209613.307121;-45.120503652039325
1739209613.307124;-33.981070128970906
1739209613.3071265;-38.13080360867914
1739209613.3071294;-45.120503652039325
1739209613.307132;-35.57807855764607
1739209613.3071342;-38.13080360867914
1739209613.3071365;-38.13080360867914
1739209613.3071387;-38.13080360867914
1739209613.3071408;-38.13080360867914
1739209613.3071432;-45.120503652039325
1739209613.3071454;-38.13080360867914
1739209613.3071475;-38.13080360867914
1739209613.3071496;-38.13080360867914
1739209613.307152;-33.981070128970906
1739209613.3071542;-31.141103565318915
1739209613.3071563;-33.981070128970906
1739209613.3071587;-45.120503652039325
1739209613.3071609;-38.13080360867914
1739209613.307163;-33.981070128970906
1739209613.3071654;-38.13080360867914
1739209613.3071675;-38.13080360867914
1739209613.3071697;-45.120503652039325
1739209613.3071718;-35.57807855764607
1739209613.3071742;-35.57807855764607
1739209613.3071764;-45.120503652039325
1739209613.3071785;-45.120503652039325
1739209613.307181;-38.13080360867914
1739209613.307183;-38.13080360867914
1739209613.3071852;-45.120503652039325
1739209613.3071876;-45.120503652039325
1739209613.3071897;-38.13080360867914
1739209613.3071918;-38.13080360867914
1739209613.3071942;-38.13080360867914
1739209613.3071964;-38.13080360867914
1739209613.3071985;-38.13080360867914
1739209613.3072007;-38.13080360867914
1739209613.307203;-45.120503652039325
1739209613.3072052;-38.13080360867914
1739209613.3072073;-33.981070128970906
1739209613.3072097;-38.13080360867914
1739209613.3072119;-45.120503652039325
1739209613.307214;-45.120503652039325
1739209613.3072164;-35.57807855764607
1739209613.3072186;-45.120503652039325
1739209613.3072207;-45.120503652039325
1739209613.3072228;-38.13080360867914
1739209613.3072252;-33.981070128970956
1739209613.3072274;-45.120503652039325
1739209613.3072295;-45.120503652039325
1739209613.307232;-45.120503652039325
1739209613.307234;-45.120503652039325
1739209613.3072362;-38.13080360867914
1739209613.3072386;-38.13080360867914
1739209613.3072407;-35.57807855764607
1739209613.3072429;-26.991370085610722
1739209613.307245;-35.57807855764607
1739209613.3072474;-45.120503652039325
1739209613.3072495;-35.57807855764607
1739209613.3072517;-38.13080360867914
1739209613.307254;-38.13080360867914
1739209613.3072562;-35.57807855764607
1739209613.3072584;-28.992665084841942
1739209613.3072608;-38.13080360867914
1739209613.307263;-45.120503652039325
1739209613.307265;-35.57807855764607
1739209613.3072674;-38.13080360867914
1739209613.3072696;-38.13080360867914
1739209613.3072717;-35.57807855764607
1739209613.3072739;-45.120503652039325
1739209613.3072762;-35.57807855764607
1739209613.3072784;-38.13080360867914
1739209613.3072805;-45.120503652039325
1739209613.307283;-45.120503652039325
1739209613.307285;-38.13080360867914
1739209613.3072872;-45.120503652039325
1739209613.3072896;-45.120503652039325
1739209613.3072917;-45.120503652039325
1739209613.307294;-45.120503652039325
1739209613.307296;-28.58837851428586
1739209613.3072984;-38.13080360867914
1739209613.3073006;-45.120503652039325
1739209613.3073027;-45.120503652039325
1739209613.307305;-33.981070128970906
1739209613.3073072;-45.120503652039325
1739209613.3073094;-45.120503652039325
1739209613.3073118;-45.120503652039325
1739209613.307314;-38.13080360867914
1739209613.307316;-45.120503652039325
1739209613.3073184;-45.120503652039325
1739209613.3073206;-38.13080360867914
1739209613.3073227;-45.120503652039325
1739209613.307325;-33.981070128970906
1739209613.3073273;-45.120503652039325
1739209613.3073294;-45.120503652039325
1739209613.3073316;-26.991370085610736
1739209613.307334;-32.816014438256545
1739209613.307336;-45.120503652039325
1739209613.3073382;-38.13080360867914
1739209613.3073406;-38.13080360867914
1739209613.3073428;-45.120503652039325
1739209613.307345;-45.120503652039325
1739209613.307347;-45.120503652039325
1739209613.3073494;-45.120503652039325
1739209613.3073516;-45.120503652039325
1739209613.3073537;-45.120503652039325
1739209613.307356;-45.120503652039325
1739209613.3073583;-38.13080360867914
1739209613.3073604;-45.120503652039325
1739209613.3073628;-45.120503652039325
1739209613.307365;-33.981070128970906
1739209613.307367;-45.120503652039325
1739209613.3073692;-45.120503652039325
1739209613.3073716;-38.13080360867914
1739209613.3073738;-38.13080360867914
1739209613.307376;-45.120503652039325
1739209613.3073783;-33.981070128970906
1739209613.3073804;-32.816014438256545
1739209613.3073826;-45.120503652039325
1739209613.307385;-35.57807855764607
1739209613.307387;-35.57807855764607
1739209613.3073893;-45.120503652039325
1739209613.3073916;-38.13080360867914
1739209613.3073938;-35.57807855764607
1739209613.307396;-38.13080360867914
1739209613.307398;-45.120503652039325
1739209613.3074005;-38.13080360867914
1739209613.3074026;-45.120503652039325
1739209613.3074048;-38.13080360867914
1739209613.3074071;-45.120503652039325
1739209613.3074093;-45.120503652039325
1739209613.3074114;-35.57807855764607
1739209613.3074138;-35.57807855764607
1739209613.307416;-45.120503652039325
1739209613.307418;-45.120503652039325
1739209613.3074203;-45.120503652039325
1739209613.3074226;-33.981070128970906
1739209613.3074248;-45.120503652039325
1739209613.307427;-38.13080360867914
1739209613.3074293;-38.13080360867914
1739209613.3074315;-45.120503652039325
1739209613.3074336;-45.120503652039325
1739209613.307436;-45.120503652039325
1739209613.3074381;-38.13080360867914
1739209613.3074403;-38.13080360867914
1739209613.3074427;-45.120503652039325
1739209613.3074448;-38.13080360867914
1739209613.307447;-35.57807855764607
1739209613.307449;-35.57807855764607
1739209613.3074515;-45.120503652039325
1739209613.3074536;-45.120503652039325
1739209613.3074558;-45.120503652039325
1739209613.3074582;-33.981070128970906
1739209613.3074603;-45.120503652039325
1739209613.3074625;-38.13080360867914
1739209613.3074648;-38.13080360867914
1739209613.307467;-38.13080360867914
1739209613.3074691;-38.13080360867914
1739209613.3074713;-45.120503652039325
1739209613.3074737;-38.13080360867914
1739209613.3074758;-38.13080360867914
1739209613.307478;-45.120503652039325
1739209613.3074803;-38.13080360867914
1739209613.3074825;-45.120503652039325
1739209613.3074846;-45.120503652039325
1739209613.307487;-38.13080360867914
1739209613.3074892;-35.57807855764607
1739209613.3074913;-38.13080360867914
1739209613.3074937;-45.120503652039325
1739209613.3074958;-35.57807855764607
1739209613.307498;-35.57807855764607
1739209613.3075001;-45.120503652039325
1739209613.3075025;-33.981070128970906
1739209613.3075047;-45.120503652039325
1739209613.3075068;-38.13080360867914
1739209613.3075092;-38.13080360867914
1739209613.3075113;-45.120503652039325
1739209613.3075135;-35.57807855764607
1739209613.3075159;-38.13080360867914
1739209613.307518;-45.120503652039325
1739209613.3075202;-45.120503652039325
1739209613.3075223;-45.120503652039325
1739209613.3075247;-45.120503652039325
1739209613.3075268;-45.120503652039325
1739209613.307529;-31.141103565318915
1739209613.3075314;-33.981070128970906
1739209613.3075335;-45.120503652039325
1739209613.3075356;-45.120503652039325
1739209613.307538;-35.57807855764607
1739209613.3075402;-38.13080360867914
1739209613.3075423;-38.13080360867914
1739209613.3075445;-45.120503652039325
1739209613.3075469;-38.13080360867914
1739209613.307549;-33.981070128970906
1739209613.3075511;-38.13080360867914
1739209613.3075535;-45.120503652039325
1739209613.3075557;-38.13080360867914
1739209613.3075578;-35.57807855764607
1739209613.3075602;-45.120503652039325
1739209613.3075624;-45.120503652039325
1739209613.3075645;-31.141103565318915
1739209613.307567;-31.141103565318915
1739209613.307569;-38.13080360867914
1739209613.3075712;-45.120503652039325
1739209613.3075733;-38.13080360867914
1739209613.3075757;-38.13080360867914
1739209613.3075778;-45.120503652039325
1739209613.30758;-33.981070128970906
1739209613.3075824;-38.13080360867914
1739209613.3075845;-33.981070128970906
1739209613.3075867;-45.120503652039325
1739209613.307589;-38.13080360867914
1739209613.3075912;-38.13080360867914
1739209613.3075933;-38.13080360867914
1739209613.3075955;-38.13080360867914
1739209613.3075979;-38.13080360867914
1739209613.3076;-38.13080360867914
1739209613.3076022;-33.981070128970906
1739209613.3076046;-38.13080360867914
1739209613.3076067;-45.120503652039325
1739209613.3076088;-45.120503652039325
1739209613.3076112;-45.120503652039325
1739209613.3076134;-45.120503652039325
1739209613.3076155;-35.57807855764607
1739209613.307618;-38.13080360867914
1739209613.30762;-35.57807855764607
1739209613.3076222;-38.13080360867914
1739209613.3076243;-38.13080360867914
1739209613.3076267;-38.13080360867914
1739209613.3076289;-45.120503652039325
1739209613.307631;-38.13080360867914
1739209613.3076334;-35.57807855764607
1739209613.3076355;-45.120503652039325
1739209613.3076377;-32.81601443825658
1739209613.30764;-38.13080360867914
1739209613.3076422;-35.57807855764607
1739209613.3076444;-33.981070128970906
1739209613.3076465;-38.13080360867914
1739209613.307649;-35.57807855764607
1739209613.307651;-45.120503652039325
1739209613.3076532;-38.13080360867914
1739209613.3076556;-26.991370085610722
1739209613.3076577;-38.13080360867914
1739209613.3076599;-38.13080360867914
1739209613.3076622;-38.13080360867914
1739209613.3076644;-38.13080360867914
1739209613.3076665;-45.120503652039325
1739209613.3076687;-45.120503652039325
1739209613.307671;-45.120503652039325
1739209613.3076732;-45.120503652039325
1739209613.3076754;-38.13080360867914
1739209613.3076777;-45.120503652039325
1739209613.30768;-45.120503652039325
1739209613.307682;-32.816014438256545
1739209613.3076844;-38.13080360867914
1739209613.3076866;-45.120503652039325
1739209613.3076887;-38.13080360867914
1739209613.307691;-35.57807855764607
1739209613.3076932;-38.13080360867914
1739209613.3076954;-45.120503652039325
1739209613.3076975;-45.120503652039325
1739209613.3077;-45.120503652039325
1739209613.307702;-33.981070128970906
1739209613.3077042;-45.120503652039325
1739209613.3077066;-45.120503652039325
1739209613.3077087;-35.57807855764607
1739209613.307711;-38.13080360867914
1739209613.3077133;-35.57807855764607
1739209613.3077154;-32.816014438256545
1739209613.3077176;-38.13080360867914
1739209613.3077197;-45.120503652039325
1739209613.307722;-45.120503652039325
1739209613.3077242;-45.120503652039325
1739209613.3077264;-45.120503652039325
1739209613.3077288;-45.120503652039325
1739209613.307731;-38.13080360867914
1739209613.307733;-45.120503652039325
1739209613.3077354;-38.13080360867914
1739209613.3077376;-33.981070128970906
1739209613.3077397;-45.120503652039325
1739209613.307742;-38.13080360867914
1739209613.3077443;-38.13080360867914
1739209613.3077464;-45.120503652039325
1739209613.3077486;-38.13080360867914
1739209613.307751;-45.120503652039325
1739209613.307753;-45.120503652039325
1739209613.3077552;-45.120503652039325
1739209613.3077576;-35.57807855764607
1739209613.3077598;-33.981070128970906
1739209613.307762;-45.120503652039325
1739209613.3077643;-45.120503652039325
1739209613.3077664;-38.13080360867914
1739209613.3077686;-38.13080360867914
1739209613.3077707;-35.57807855764607
1739209613.307773;-38.13080360867914
1739209613.3077753;-35.57807855764607
1739209613.3077774;-38.13080360867914
1739209613.3077798;-38.13080360867914
1739209613.307782;-32.816014438256545
1739209613.307784;-38.13080360867914
1739209613.3077865;-38.13080360867914
1739209613.3077886;-45.120503652039325
1739209613.3077908;-38.13080360867914
1739209613.3077931;-35.57807855764607
1739209613.3077953;-38.13080360867914
1739209613.3077974;-45.120503652039325
1739209613.3077996;-45.120503652039325
1739209613.307802;-45.120503652039325
1739209613.307804;-38.13080360867914
1739209613.3078063;-38.13080360867914
1739209613.3078086;-45.120503652039325
1739209613.3078108;-45.120503652039325
1739209613.307813;-45.120503652039325
1739209613.3078153;-35.57807855764607
1739209613.3078175;-33.981070128970906
1739209613.3078196;-45.120503652039325
1739209613.3078218;-45.120503652039325
1739209613.3078241;-35.57807855764607
1739209613.3078263;-35.57807855764607
1739209613.3078284;-45.120503652039325
1739209613.3078308;-45.120503652039325
1739209613.307833;-38.13080360867914
1739209613.307835;-38.13080360867914
1739209613.3078375;-33.981070128970906
1739209613.3078396;-38.13080360867914
1739209613.3078418;-45.120503652039325
1739209613.307844;-45.120503652039325
1739209613.3078463;-38.13080360867914
1739209613.3078485;-38.13080360867914
1739209613.3078506;-45.120503652039325
1739209613.307853;-35.57807855764607
1739209613.3078551;-38.13080360867914
1739209613.3078573;-45.120503652039325
1739209613.3078597;-38.13080360867914
1739209613.3078618;-38.13080360867914
1739209613.307864;-45.120503652039325
1739209613.3078663;-45.120503652039325
1739209613.3078685;-45.120503652039325
1739209613.3078706;-28.992665084841942
1739209613.3078728;-35.57807855764607
1739209613.3078752;-38.13080360867914
1739209613.3078773;-45.120503652039325
1739209613.3078794;-45.120503652039325
1739209613.3078818;-35.57807855764607
1739209613.307884;-38.13080360867914
1739209613.3078861;-45.120503652039325
1739209613.3078885;-31.14110356531892
1739209613.3078907;-33.981070128970906
1739209613.3078928;-33.981070128970906
1739209613.307895;-45.120503652039325
1739209613.3078973;-38.13080360867914
1739209613.3078995;-45.120503652039325
1739209613.3079016;-38.13080360867914
1739209613.307904;-45.120503652039325
1739209613.3079062;-38.13080360867914
1739209613.3079083;-38.13080360867914
1739209613.3079107;-45.120503652039325
1739209613.3079128;-45.120503652039325
1739209613.307915;-45.120503652039325
1739209613.3079174;-45.120503652039325
1739209613.3079195;-35.57807855764607
1739209613.3079216;-35.57807855764607
1739209613.3079238;-31.141103565318915
1739209613.3079262;-45.120503652039325
1739209613.3079283;-45.120503652039325
1739209613.3079305;-35.57807855764607
1739209613.3079329;-38.13080360867914
1739209613.307935;-45.120503652039325
1739209613.3079371;-38.13080360867914
1739209613.3079395;-38.13080360867914
1739209613.3079417;-32.816014438256545
1739209613.3079438;-45.120503652039325
1739209613.307946;-45.120503652039325
1739209613.3079484;-33.981070128970906
1739209613.3079505;-45.120503652039325
1739209613.3079526;-38.13080360867914
1739209613.307955;-35.57807855764607
1739209613.3079572;-45.120503652039325
1739209613.3079593;-30.49652367304973
1739209613.3079617;-38.13080360867914
1739209613.3079638;-45.120503652039325
1739209613.307966;-35.57807855764607
1739209613.3079681;-38.13080360867914
1739209613.3079705;-38.13080360867914
1739209613.3079727;-45.120503652039325
1739209613.3079748;-38.13080360867914
1739209613.3079772;-30.49652367304973
1739209613.3079793;-33.981070128970906
1739209613.3079815;-33.981070128970906
1739209613.3079839;-45.120503652039325
1739209613.307986;-45.120503652039325
1739209613.3079882;-45.120503652039325
1739209613.3079906;-33.981070128970906
1739209613.3079927;-38.13080360867914
1739209613.3079948;-45.120503652039325
1739209613.307997;-38.13080360867914
1739209613.3079994;-38.13080360867914
1739209613.3080015;-45.120503652039325
1739209613.3080037;-45.120503652039325
1739209613.308006;-35.57807855764607
1739209613.3080082;-38.13080360867914
1739209613.3080103;-45.120503652039325
1739209613.3080127;-45.120503652039325
1739209613.3080149;-38.13080360867914
1739209613.308017;-45.120503652039325
1739209613.3080192;-45.120503652039325
1739209613.3080215;-45.120503652039325
1739209613.3080237;-33.981070128970906
1739209613.3080258;-45.120503652039325
1739209613.3080282;-33.981070128970906
1739209613.3080304;-33.981070128970906
1739209613.3080325;-45.120503652039325
1739209613.308035;-45.120503652039325
1739209613.308037;-45.120503652039325
1739209613.3080392;-38.13080360867914
1739209613.3080416;-45.120503652039325
1739209613.3080437;-45.120503652039325
1739209613.3080459;-35.57807855764607
1739209613.308048;-38.13080360867914
1739209613.3080504;-38.13080360867914
1739209613.3080525;-38.13080360867914
1739209613.3080547;-38.13080360867914
1739209613.308057;-45.120503652039325
1739209613.3080592;-38.13080360867914
1739209613.3080614;-45.120503652039325
1739209613.3080637;-38.13080360867914
1739209613.308066;-38.13080360867914
1739209613.308068;-38.13080360867914
1739209613.3080702;-45.120503652039325
1739209613.3080726;-38.13080360867914
1739209613.3080747;-38.13080360867914
1739209613.3080769;-45.120503652039325
1739209613.3080792;-38.13080360867914
1739209613.3080814;-45.120503652039325
1739209613.3080835;-38.13080360867914
1739209613.308086;-45.120503652039325
1739209613.308088;-45.120503652039325
1739209613.3080902;-45.120503652039325
1739209613.3080926;-38.13080360867914
1739209613.3080947;-38.13080360867914
1739209613.308097;-38.13080360867914
1739209613.308099;-38.13080360867914
1739209613.3081014;-45.120503652039325
1739209613.3081036;-31.141103565318893
1739209613.3081057;-33.981070128970906
1739209613.308108;-45.120503652039325
1739209613.3081102;-45.120503652039325
1739209613.3081124;-45.120503652039325
1739209613.3081148;-38.13080360867914
1739209613.308117;-45.120503652039325
1739209613.308119;-35.57807855764607
1739209613.3081212;-38.13080360867914
1739209613.3081236;-45.120503652039325
1739209613.3081257;-35.57807855764607
1739209613.3081279;-38.13080360867914
1739209613.3081303;-38.13080360867914
1739209613.3081324;-45.120503652039325
1739209613.3081346;-38.13080360867914
1739209613.308137;-45.120503652039325
1739209613.308139;-32.816014438256545
1739209613.3081412;-30.49652367304973
1739209613.3081434;-45.120503652039325
1739209613.3081458;-45.120503652039325
1739209613.308148;-38.13080360867914
1739209613.30815;-38.13080360867914
1739209613.3081524;-45.120503652039325
1739209613.3081546;-38.13080360867914
1739209613.3081567;-38.13080360867914
1739209613.308159;-45.120503652039325
1739209613.3081613;-45.120503652039325
1739209613.3081634;-45.120503652039325
1739209613.3081658;-45.120503652039325
1739209613.308168;-45.120503652039325
1739209613.30817;-33.981070128970906
1739209613.3081722;-38.13080360867914
1739209613.3081746;-35.57807855764607
1739209613.3081768;-31.141103565318915
1739209613.308179;-45.120503652039325
1739209613.3081813;-38.13080360867914
1739209613.3081834;-35.57807855764607
1739209613.3081856;-33.981070128970906
1739209613.308188;-45.120503652039325
1739209613.30819;-38.13080360867914
1739209613.3081923;-38.13080360867914
1739209613.3081944;-45.120503652039325
1739209613.3081968;-45.120503652039325
1739209613.308199;-45.120503652039325
1739209613.308201;-38.13080360867914
1739209613.3082035;-45.120503652039325
1739209613.3082056;-45.120503652039325
1739209613.3082078;-45.120503652039325
1739209613.3082101;-35.57807855764607
1739209613.3082123;-38.13080360867914
1739209613.3082144;-38.13080360867914
1739209613.3082168;-45.120503652039325
1739209613.308219;-35.57807855764607
1739209613.308221;-32.816014438256545
1739209613.3082232;-38.13080360867914
1739209613.3082256;-38.13080360867914
1739209613.3082278;-45.120503652039325
1739209613.30823;-38.13080360867914
1739209613.3082323;-45.120503652039325
1739209613.3082345;-45.120503652039325
1739209613.3082366;-45.120503652039325
1739209613.308239;-38.13080360867914
1739209613.3082411;-35.57807855764607
1739209613.3082433;-38.13080360867914
1739209613.3082454;-45.120503652039325
1739209613.3082478;-45.120503652039325
1739209613.30825;-35.57807855764607
1739209613.308252;-45.120503652039325
1739209613.3082545;-38.13080360867914
1739209613.3082566;-35.57807855764607
1739209613.3082588;-35.57807855764607
1739209613.3082612;-32.816014438256545
1739209613.3082633;-38.13080360867914
1739209613.3082654;-28.992665084841942
1739209613.3082676;-38.13080360867914
1739209613.30827;-38.13080360867914
1739209613.3082721;-45.120503652039325
1739209613.3082743;-45.120503652039325
1739209613.3082767;-38.13080360867914
1739209613.3082788;-45.120503652039325
1739209613.308281;-45.120503652039325
1739209613.3082833;-32.81601443825658
1739209613.3082855;-38.13080360867914
1739209613.3082876;-38.13080360867914
1739209613.30829;-45.120503652039325
1739209613.3082922;-45.120503652039325
1739209613.3082943;-45.120503652039325
1739209613.3082964;-45.120503652039325
1739209613.3082988;-35.57807855764607
1739209613.308301;-27.267205301931607
1739209613.308303;-38.13080360867914
1739209613.3083055;-38.13080360867914
1739209613.3083076;-35.57807855764607
1739209613.3083098;-30.49652367304973
1739209613.3083122;-45.120503652039325
1739209613.3083143;-45.120503652039325
1739209613.3083165;-38.13080360867914
1739209613.3083186;-38.13080360867914
1739209613.308321;-38.13080360867914
1739209613.3083231;-45.120503652039325
1739209613.3083253;-33.981070128970906
1739209613.3083277;-38.13080360867914
1739209613.3083298;-45.120503652039325
1739209613.308332;-38.13080360867914
1739209613.3083344;-38.13080360867914
1739209613.3083365;-35.57807855764607
1739209613.3083386;-38.13080360867914
1739209613.308341;-38.13080360867914
1739209613.3083432;-38.13080360867914
1739209613.3083453;-38.13080360867914
1739209613.3083475;-45.120503652039325
1739209613.3083498;-38.13080360867914
1739209613.308352;-38.13080360867914
1739209613.3083541;-31.141103565318915
1739209613.3083565;-38.13080360867914
1739209613.3083587;-38.13080360867914
1739209613.3083608;-33.981070128970906
1739209613.3083632;-31.141103565318915
1739209613.3083653;-45.120503652039325
1739209613.3083675;-38.13080360867914
1739209613.3083696;-38.13080360867914
1739209613.308372;-31.141103565318915
1739209613.3083742;-38.13080360867914
1739209613.3083763;-45.120503652039325
1739209613.3083787;-35.57807855764607
1739209613.3083808;-38.13080360867914
1739209613.308383;-45.120503652039325
1739209613.3083854;-33.981070128970906
1739209613.3083875;-33.981070128970906
1739209613.3083897;-30.49652367304973
1739209613.308392;-33.981070128970906
1739209613.3083942;-45.120503652039325
1739209613.3083963;-38.13080360867914
1739209613.3083985;-45.120503652039325
1739209613.3084009;-35.57807855764607
1739209613.308403;-38.13080360867914
1739209613.3084052;-45.120503652039325
1739209613.3084075;-33.981070128970906
1739209613.3084097;-33.981070128970906
1739209613.3084118;-45.120503652039325
1739209613.3084142;-45.120503652039325
1739209613.3084164;-38.13080360867914
1739209613.3084185;-45.120503652039325
1739209613.3084207;-38.13080360867914
1739209613.308423;-45.120503652039325
1739209613.3084252;-38.13080360867914
1739209613.3084273;-38.13080360867914
1739209613.3084297;-45.120503652039325
1739209613.3084319;-45.120503652039325
1739209613.308434;-38.13080360867914
1739209613.3084364;-38.13080360867914
1739209613.3084385;-45.120503652039325
1739209613.3084407;-33.981070128970906
1739209613.3084428;-38.13080360867914
1739209613.3084452;-45.120503652039325
1739209613.3084474;-45.120503652039325
1739209613.3084495;-38.13080360867914
1739209613.308452;-45.120503652039325
1739209613.308454;-38.13080360867914
1739209613.3084562;-38.13080360867914
1739209613.3084586;-45.120503652039325
1739209613.3084607;-35.57807855764607
1739209613.3084629;-33.981070128970906
1739209613.3084652;-45.120503652039325
1739209613.3084674;-45.120503652039325
1739209613.3084695;-45.120503652039325
1739209613.3084717;-45.120503652039325
1739209613.308474;-45.120503652039325
1739209613.3084762;-31.141103565318915
1739209613.3084784;-33.981070128970906
1739209613.3084807;-38.13080360867914
1739209613.308483;-38.13080360867914
1739209613.308485;-38.13080360867914
1739209613.3084874;-38.13080360867914
