CAN Message; 0x39:0f09b57d725a8fa9
1739209642.6150904;-45.120503652039325
1739209642.6150978;-45.120503652039325
1739209642.6151052;-45.120503652039325
1739209642.6151128;-38.13080360867914
1739209642.6151202;-45.120503652039325
1739209642.6151276;-45.120503652039325
1739209642.615135;-32.816014438256545
1739209642.6151426;-38.13080360867914
1739209642.61515;-45.120503652039325
1739209642.6151574;-32.816014438256545
1739209642.6151648;-32.816014438256545
1739209642.6151724;-45.120503652039325
1739209642.6151798;-45.120503652039325
1739209642.6151872;-33.981070128970906
1739209642.6151946;-45.120503652039325
1739209642.6152022;-38.13080360867914
1739209642.6152096;-45.120503652039325
1739209642.615217;-45.120503652039325
1739209642.6152244;-38.13080360867914
1739209642.6152318;-38.13080360867914
1739209642.6152394;-45.120503652039325
1739209642.6152468;-38.13080360867914
1739209642.6152542;-35.57807855764607
1739209642.6152616;-38.13080360867914
1739209642.6152692;-45.120503652039325
1739209642.6152766;-38.13080360867914
1739209642.615284;-45.120503652039325
1739209642.6152914;-38.13080360867914
1739209642.615299;-35.57807855764607
1739209642.6153064;-45.120503652039325
1739209642.6153138;-38.13080360867914
1739209642.6153212;-38.13080360867914
1739209642.6153288;-38.13080360867914
1739209642.6153362;-45.120503652039325
1739209642.6153436;-38.13080360867914
1739209642.615351;-35.57807855764607
1739209642.6153586;-38.13080360867914
1739209642.615366;-45.120503652039325
1739209642.6234207;-45.120503652039325
1739209642.6234374;-33.981070128970906
1739209642.6234543;-35.57807855764607
1739209642.623471;-38.13080360867914
1739209642.623488;-45.120503652039325
1739209642.6235049;-38.13080360867914
1739209642.6235216;-38.13080360867914
1739209642.6235385;-28.992665084841942
1739209642.6235552;-38.13080360867914
1739209642.623572;-38.13080360867914
1739209642.6235888;-29.438486411369333
1739209642.6236057;-38.13080360867914
1739209642.6236224;-45.120503652039325
1739209642.6236393;-45.120503652039325
1739209642.623656;-31.141103565318893
1739209642.623673;-35.57807855764607
1739209642.6236897;-45.120503652039325
1739209642.6237066;-33.981070128970906
1739209642.6237233;-35.57807855764607
1739209642.6237402;-38.13080360867914
1739209642.623757;-45.120503652039325
1739209642.6237738;-45.120503652039325
1739209642.6237905;-38.13080360867914
1739209642.6238074;-30.49652367304973
1739209642.6238241;-30.49652367304973
1739209642.623841;-38.13080360867914
1739209642.6238577;-35.57807855764607
1739209642.6238747;-33.981070128970906
1739209642.6238914;-45.120503652039325
1739209642.6239083;-45.120503652039325
1739209642.6239252;-35.57807855764607
1739209642.623942;-35.57807855764607
1739209642.6239588;-38.13080360867914
1739209642.6239755;-35.57807855764607
1739209642.6239924;-38.13080360867914
1739209642.6240091;-38.13080360867914
1739209642.624026;-45.120503652039325
1739209642.6240427;-38.13080360867914
1739209642.6240597;-35.57807855764607
1739209642.6240764;-32.816014438256545
1739209642.6240933;-29.438486411369333
1739209642.62411;-45.120503652039325
1739209642.624127;-38.13080360867914
1739209642.6241436;-38.13080360867914
1739209642.6241605;-45.120503652039325
1739209642.6241772;-45.120503652039325
1739209642.6241941;-38.13080360867914
1739209642.6242108;-38.13080360867914
1739209642.6242278;-38.13080360867914
1739209642.6242445;-45.120503652039325
1739209642.6242614;-45.120503652039325
1739209642.624278;-38.13080360867914
1739209642.624295;-45.120503652039325
1739209642.6243117;-38.13080360867914
1739209642.6243286;-35.57807855764607
1739209642.6243455;-45.120503652039325
1739209642.6243622;-38.13080360867914
1739209642.6243792;-33.981070128970906
1739209642.6243958;-38.13080360867914
1739209642.6244128;-45.120503652039325
1739209642.6244295;-45.120503652039325
1739209642.6244464;-38.13080360867914
1739209642.624463;-45.120503652039325
1739209642.62448;-32.816014438256545
1739209642.6244967;-29.438486411369333
1739209642.6245136;-38.13080360867914
1739209642.6245303;-38.13080360867914
1739209642.6245472;-45.120503652039325
1739209642.624564;-38.13080360867914
1739209642.6245809;-38.13080360867914
1739209642.6245975;-35.57807855764607
1739209642.6246145;-38.13080360867914
1739209642.6246312;-45.120503652039325
1739209642.624648;-33.981070128970906
1739209642.6246648;-38.13080360867914
1739209642.6246817;-45.120503652039325
1739209642.6246984;-45.120503652039325
1739209642.6247153;-33.981070128970906
1739209642.6247323;-35.57807855764607
1739209642.624749;-45.120503652039325
1739209642.6247659;-38.13080360867914
1739209642.6247826;-35.57807855764607
1739209642.6247995;-35.57807855764607
1739209642.6248162;-38.13080360867914
1739209642.624833;-45.120503652039325
1739209642.6248498;-38.13080360867914
1739209642.6248667;-35.57807855764607
1739209642.6248834;-38.13080360867914
1739209642.6249003;-38.13080360867914
1739209642.624917;-38.13080360867914
1739209642.624934;-32.816014438256545
1739209642.6249506;-33.981070128970906
1739209642.6249676;-38.13080360867914
1739209642.6249843;-45.120503652039325
1739209642.6250012;-45.120503652039325
1739209642.625018;-45.120503652039325
1739209642.6250348;-45.120503652039325
1739209642.6250515;-35.57807855764607
1739209642.6250684;-35.57807855764607
1739209642.625085;-45.120503652039325
1739209642.625102;-45.120503652039325
1739209642.6251187;-38.13080360867914
1739209642.6251357;-38.13080360867914
1739209642.6251526;-38.13080360867914
1739209642.6251693;-45.120503652039325
1739209642.6251862;-38.13080360867914
1739209642.625203;-38.13080360867914
1739209642.6252198;-45.120503652039325
1739209642.6252365;-35.57807855764607
1739209642.6252534;-38.13080360867914
1739209642.6252701;-32.816014438256545
1739209642.625287;-38.13080360867914
1739209642.6253037;-45.120503652039325
1739209642.6253207;-45.120503652039325
1739209642.6253374;-38.13080360867914
1739209642.6253543;-38.13080360867914
1739209642.625371;-45.120503652039325
1739209642.625388;-38.13080360867914
1739209642.6254046;-38.13080360867914
1739209642.6254215;-38.13080360867914
1739209642.6254382;-38.13080360867914
1739209642.6254551;-45.120503652039325
1739209642.6254718;-32.816014438256545
1739209642.6254888;-38.13080360867914
1739209642.6255054;-45.120503652039325
1739209642.6255224;-38.13080360867914
1739209642.625539;-35.57807855764607
1739209642.625556;-38.13080360867914
1739209642.625573;-45.120503652039325
1739209642.6255896;-45.120503652039325
1739209642.6256065;-45.120503652039325
1739209642.6256232;-38.13080360867914
1739209642.6256402;-38.13080360867914
1739209642.6256568;-35.57807855764607
1739209642.6256738;-32.816014438256545
1739209642.6256905;-38.13080360867914
1739209642.6257074;-45.120503652039325
1739209642.625724;-45.120503652039325
1739209642.625741;-38.13080360867914
1739209642.6257577;-38.13080360867914
1739209642.6257746;-45.120503652039325
1739209642.6257913;-45.120503652039325
1739209642.6258082;-38.13080360867914
1739209642.625825;-45.120503652039325
1739209642.6258419;-45.120503652039325
1739209642.6258585;-33.981070128970906
1739209642.6258755;-35.57807855764607
1739209642.6258922;-45.120503652039325
1739209642.625909;-38.13080360867914
1739209642.6259258;-35.57807855764607
1739209642.6259427;-45.120503652039325
1739209642.6259596;-45.120503652039325
1739209642.6259763;-45.120503652039325
1739209642.6259933;-38.13080360867914
1739209642.62601;-38.13080360867914
1739209642.6260269;-38.13080360867914
1739209642.6260436;-45.120503652039325
1739209642.6260605;-45.120503652039325
1739209642.6260772;-45.120503652039325
1739209642.626094;-45.120503652039325
1739209642.6261108;-45.120503652039325
1739209642.6261277;-33.981070128970906
1739209642.6261444;-35.57807855764607
1739209642.6261613;-38.13080360867914
1739209642.626178;-45.120503652039325
1739209642.626195;-35.57807855764607
1739209642.6262116;-35.57807855764607
1739209642.6262286;-45.120503652039325
1739209642.6262453;-45.120503652039325
1739209642.6262622;-45.120503652039325
1739209642.6262789;-38.13080360867914
1739209642.6262958;-38.13080360867914
1739209642.6263125;-45.120503652039325
1739209642.6263294;-45.120503652039325
1739209642.626346;-45.120503652039325
1739209642.626363;-45.120503652039325
1739209642.62638;-45.120503652039325
1739209642.6263967;-33.981070128970906
1739209642.6264136;-38.13080360867914
1739209642.6264303;-38.13080360867914
1739209642.6264472;-45.120503652039325
1739209642.626464;-38.13080360867914
1739209642.6264808;-45.120503652039325
1739209642.6264975;-45.120503652039325
1739209642.6265144;-45.120503652039325
1739209642.6265311;-38.13080360867914
1739209642.626548;-35.57807855764607
1739209642.6265647;-38.13080360867914
1739209642.6265817;-45.120503652039325
1739209642.6265984;-45.120503652039325
1739209642.6266153;-38.13080360867914
1739209642.626632;-38.13080360867914
1739209642.626649;-38.13080360867914
1739209642.6266656;-35.57807855764607
1739209642.6266825;-38.13080360867914
1739209642.6266992;-35.57807855764607
1739209642.6267161;-35.57807855764607
1739209642.6267328;-38.13080360867914
1739209642.6267498;-45.120503652039325
1739209642.6267664;-38.13080360867914
1739209642.6267834;-38.13080360867914
1739209642.6268003;-45.120503652039325
1739209642.626817;-38.13080360867914
1739209642.626834;-38.13080360867914
1739209642.6268506;-45.120503652039325
1739209642.6268675;-38.13080360867914
1739209642.6268842;-38.13080360867914
1739209642.6269011;-45.120503652039325
1739209642.6269178;-45.120503652039325
1739209642.6269348;-38.13080360867914
1739209642.6269515;-38.13080360867914
1739209642.6269684;-38.13080360867914
1739209642.626985;-38.13080360867914
1739209642.627002;-35.57807855764607
1739209642.6370282;-35.57807855764607
1739209642.637034;-45.120503652039325
1739209642.6370394;-38.13080360867914
1739209642.637045;-45.120503652039325
1739209642.6370506;-45.120503652039325
1739209642.637056;-45.120503652039325
1739209642.6370616;-35.57807855764607
1739209642.6370673;-33.981070128970906
1739209642.6370728;-35.57807855764607
1739209642.6370783;-38.13080360867914
1739209642.637084;-45.120503652039325
1739209642.6370895;-38.13080360867914
1739209642.637095;-45.120503652039325
1739209642.6371007;-32.816014438256545
1739209642.6371062;-25.826314394896354
1739209642.6371117;-45.120503652039325
1739209642.6371174;-45.120503652039325
1739209642.6371229;-33.981070128970906
1739209642.6371284;-30.49652367304973
1739209642.637134;-35.57807855764607
1739209642.6371396;-38.13080360867914
1739209642.637145;-45.120503652039325
1739209642.6371508;-38.13080360867914
1739209642.6371562;-45.120503652039325
1739209642.6371617;-45.120503652039325
1739209642.6371675;-45.120503652039325
1739209642.637173;-45.120503652039325
1739209642.6371784;-45.120503652039325
1739209642.6371841;-45.120503652039325
1739209642.6371896;-38.13080360867914
1739209642.637195;-31.141103565318893
1739209642.6372008;-45.120503652039325
1739209642.6372063;-38.13080360867914
1739209642.6372118;-38.13080360867914
1739209642.6372175;-38.13080360867914
1739209642.637223;-45.120503652039325
1739209642.6372285;-45.120503652039325
1739209642.6372342;-38.13080360867914
1739209642.6372397;-45.120503652039325
1739209642.6372452;-38.13080360867914
1739209642.637251;-38.13080360867914
1739209642.6372564;-45.120503652039325
1739209642.6372619;-38.13080360867914
1739209642.6372676;-45.120503652039325
1739209642.637273;-45.120503652039325
1739209642.6372786;-38.13080360867914
1739209642.6372843;-38.13080360867914
1739209642.6372898;-38.13080360867914
1739209642.6372955;-35.57807855764607
1739209642.637301;-45.120503652039325
1739209642.6373065;-45.120503652039325
1739209642.6373122;-38.13080360867914
1739209642.6373177;-45.120503652039325
1739209642.6373231;-38.13080360867914
1739209642.6373289;-28.992665084841942
1739209642.6373343;-31.141103565318915
1739209642.6373398;-45.120503652039325
1739209642.6373456;-38.13080360867914
1739209642.637351;-33.981070128970906
1739209642.6373565;-38.13080360867914
1739209642.6373622;-38.13080360867914
1739209642.6373677;-45.120503652039325
1739209642.6373732;-35.57807855764607
1739209642.637379;-38.13080360867914
1739209642.6373844;-45.120503652039325
1739209642.63739;-45.120503652039325
1739209642.6373956;-45.120503652039325
1739209642.637401;-45.120503652039325
1739209642.6374066;-45.120503652039325
1739209642.6374123;-45.120503652039325
1739209642.6374178;-31.141103565318915
1739209642.6374233;-32.816014438256545
1739209642.637429;-35.57807855764607
1739209642.6374345;-38.13080360867914
1739209642.63744;-35.57807855764607
1739209642.6374457;-38.13080360867914
1739209642.6374512;-35.57807855764607
1739209642.6374567;-38.13080360867914
1739209642.6374624;-45.120503652039325
1739209642.6374679;-35.57807855764607
1739209642.6374733;-38.13080360867914
1739209642.637479;-45.120503652039325
1739209642.6374846;-45.120503652039325
1739209642.63749;-45.120503652039325
1739209642.6374958;-38.13080360867914
1739209642.6375012;-38.13080360867914
1739209642.6375067;-33.981070128970906
1739209642.6375124;-33.981070128970906
1739209642.637518;-45.120503652039325
1739209642.6375234;-45.120503652039325
1739209642.6375291;-38.13080360867914
1739209642.6375346;-38.13080360867914
1739209642.63754;-45.120503652039325
1739209642.6375458;-38.13080360867914
1739209642.6375513;-45.120503652039325
1739209642.6375568;-45.120503652039325
1739209642.6375625;-45.120503652039325
1739209642.637568;-45.120503652039325
1739209642.6375735;-38.13080360867914
1739209642.6375792;-38.13080360867914
1739209642.6375847;-38.13080360867914
1739209642.6375902;-38.13080360867914
1739209642.637596;-33.981070128970906
1739209642.6376014;-33.981070128970906
1739209642.6376069;-45.120503652039325
1739209642.6376126;-45.120503652039325
1739209642.637618;-45.120503652039325
1739209642.6376235;-45.120503652039325
1739209642.6376293;-45.120503652039325
1739209642.6376348;-38.13080360867914
1739209642.6376402;-38.13080360867914
1739209642.637646;-45.120503652039325
1739209642.6376514;-45.120503652039325
1739209642.637657;-45.120503652039325
1739209642.6376626;-45.120503652039325
1739209642.6376681;-45.120503652039325
1739209642.6376736;-45.120503652039325
1739209642.6376793;-45.120503652039325
1739209642.6376848;-38.13080360867914
1739209642.6376903;-38.13080360867914
1739209642.637696;-45.120503652039325
1739209642.6377015;-35.57807855764607
1739209642.637707;-35.57807855764607
1739209642.6377127;-45.120503652039325
1739209642.6377182;-45.120503652039325
1739209642.6377237;-38.13080360867914
1739209642.6377294;-45.120503652039325
1739209642.637735;-38.13080360867914
1739209642.6377404;-38.13080360867914
1739209642.637746;-45.120503652039325
1739209642.6377516;-38.13080360867914
1739209642.637757;-38.13080360867914
1739209642.6377628;-35.57807855764607
1739209642.6377683;-45.120503652039325
1739209642.6377738;-38.13080360867914
1739209642.6377795;-33.981070128970906
1739209642.637785;-38.13080360867914
1739209642.6377904;-38.13080360867914
1739209642.6377962;-45.120503652039325
1739209642.6378016;-45.120503652039325
1739209642.6378074;-38.13080360867914
1739209642.6378129;-38.13080360867914
1739209642.6378183;-45.120503652039325
1739209642.637824;-38.13080360867914
1739209642.6378295;-38.13080360867914
1739209642.637835;-38.13080360867914
1739209642.6378407;-45.120503652039325
1739209642.6378462;-35.57807855764607
1739209642.6378517;-38.13080360867914
1739209642.6378574;-38.13080360867914
1739209642.637863;-45.120503652039325
1739209642.6378684;-33.981070128970906
1739209642.6378741;-32.816014438256545
1739209642.6378796;-45.120503652039325
1739209642.637885;-45.120503652039325
1739209642.6378908;-45.120503652039325
1739209642.6378963;-32.816014438256545
1739209642.6379018;-45.120503652039325
1739209642.6379075;-45.120503652039325
1739209642.637913;-38.13080360867914
1739209642.6379185;-45.120503652039325
1739209642.6379242;-45.120503652039325
1739209642.6379297;-45.120503652039325
1739209642.6379352;-33.981070128970906
1739209642.637941;-45.120503652039325
1739209642.6379464;-38.13080360867914
1739209642.6379519;-45.120503652039325
1739209642.6379576;-45.120503652039325
1739209642.637963;-35.57807855764607
1739209642.6379685;-38.13080360867914
1739209642.6379743;-38.13080360867914
1739209642.6379797;-45.120503652039325
1739209642.6379852;-32.816014438256545
1739209642.637991;-38.13080360867914
1739209642.6379964;-38.13080360867914
1739209642.638002;-38.13080360867914
1739209642.6380076;-45.120503652039325
1739209642.6380131;-38.13080360867914
1739209642.6380186;-38.13080360867914
1739209642.6380243;-38.13080360867914
1739209642.6380298;-38.13080360867914
1739209642.6380353;-45.120503652039325
1739209642.638041;-45.120503652039325
1739209642.6380465;-38.13080360867914
1739209642.638052;-31.141103565318893
1739209642.6380577;-45.120503652039325
1739209642.6380632;-35.57807855764607
1739209642.6380687;-45.120503652039325
1739209642.6380744;-38.13080360867914
1739209642.63808;-45.120503652039325
1739209642.6380854;-45.120503652039325
1739209642.638091;-35.57807855764607
1739209642.6380966;-38.13080360867914
1739209642.638102;-45.120503652039325
1739209642.6381078;-38.13080360867914
1739209642.6381133;-35.57807855764607
1739209642.6381187;-38.13080360867914
1739209642.6381245;-45.120503652039325
1739209642.63813;-38.13080360867914
1739209642.6381354;-35.57807855764607
1739209642.6381412;-35.57807855764607
1739209642.6381466;-38.13080360867914
1739209642.6381521;-38.13080360867914
1739209642.6381578;-45.120503652039325
1739209642.6381633;-45.120503652039325
1739209642.6381688;-45.120503652039325
1739209642.6381745;-45.120503652039325
1739209642.63818;-45.120503652039325
1739209642.6381855;-45.120503652039325
1739209642.6381912;-38.13080360867914
1739209642.6381967;-38.13080360867914
1739209642.6382022;-45.120503652039325
1739209642.638208;-35.57807855764607
1739209642.6382134;-38.13080360867914
1739209642.6382189;-45.120503652039325
1739209642.6382246;-45.120503652039325
1739209642.63823;-38.13080360867914
1739209642.6382356;-35.57807855764607
1739209642.6382413;-38.13080360867914
1739209642.6382468;-45.120503652039325
1739209642.6382523;-45.120503652039325
1739209642.638258;-38.13080360867914
1739209642.6382635;-38.13080360867914
1739209642.638269;-45.120503652039325
1739209642.6382747;-38.13080360867914
1739209642.6382802;-31.141103565318915
1739209642.6382856;-32.816014438256545
1739209642.6382914;-38.13080360867914
1739209642.6382968;-38.13080360867914
1739209642.6383023;-45.120503652039325
1739209642.638308;-32.816014438256545
1739209642.6383135;-45.120503652039325
1739209642.6383193;-38.13080360867914
1739209642.6383247;-33.981070128970906
1739209642.6383302;-38.13080360867914
1739209642.638336;-45.120503652039325
1739209642.6383414;-45.120503652039325
1739209642.638347;-38.13080360867914
1739209642.6383526;-45.120503652039325
1739209642.638358;-38.13080360867914
1739209642.6383636;-38.13080360867914
1739209642.6383693;-38.13080360867914
1739209642.6383748;-45.120503652039325
1739209642.6383803;-45.120503652039325
1739209642.638386;-32.816014438256545
1739209642.6383915;-45.120503652039325
1739209642.638397;-45.120503652039325
1739209642.6384027;-33.981070128970906
1739209642.6384082;-33.981070128970906
1739209642.6384137;-33.981070128970906
1739209642.6384194;-45.120503652039325
1739209642.6384249;-38.13080360867914
1739209642.6384304;-45.120503652039325
1739209642.638436;-38.13080360867914
1739209642.6384416;-38.13080360867914
1739209642.638447;-45.120503652039325
1739209642.6384528;-45.120503652039325
1739209642.6384583;-38.13080360867914
1739209642.6384637;-33.981070128970906
1739209642.6384695;-38.13080360867914
1739209642.638475;-35.57807855764607
1739209642.6384804;-38.13080360867914
1739209642.6384861;-45.120503652039325
1739209642.6384916;-38.13080360867914
1739209642.638497;-45.120503652039325
1739209642.6385028;-33.981070128970906
1739209642.6385083;-45.120503652039325
1739209642.6385138;-35.57807855764607
1739209642.6385195;-38.13080360867914
1739209642.638525;-38.13080360867914
1739209642.6385305;-38.13080360867914
1739209642.6385362;-45.120503652039325
1739209642.6385417;-38.13080360867914
1739209642.6385472;-33.981070128970906
1739209642.638553;-45.120503652039325
1739209642.6385584;-45.120503652039325
1739209642.6385639;-32.816014438256545
1739209642.6385696;-38.13080360867914
1739209642.638575;-45.120503652039325
1739209642.6385806;-38.13080360867914
1739209642.6385863;-38.13080360867914
1739209642.6385918;-32.816014438256545
1739209642.6385972;-45.120503652039325
1739209642.638603;-38.13080360867914
1739209642.6386085;-38.13080360867914
1739209642.638614;-38.13080360867914
1739209642.6386197;-45.120503652039325
1739209642.6386251;-38.13080360867914
1739209642.6386306;-45.120503652039325
1739209642.6386364;-38.13080360867914
1739209642.6386418;-38.13080360867914
1739209642.6386473;-38.13080360867914
1739209642.638653;-38.13080360867914
1739209642.6386585;-38.13080360867914
1739209642.638664;-45.120503652039325
1739209642.6386697;-45.120503652039325
1739209642.6386752;-38.13080360867914
1739209642.6386807;-38.13080360867914
1739209642.6386864;-45.120503652039325
1739209642.638692;-38.13080360867914
1739209642.6386974;-38.13080360867914
1739209642.638703;-31.141103565318915
1739209642.6387086;-38.13080360867914
1739209642.638714;-38.13080360867914
1739209642.6387198;-45.120503652039325
1739209642.6387253;-45.120503652039325
1739209642.6387308;-38.13080360867914
1739209642.6387365;-38.13080360867914
1739209642.638742;-38.13080360867914
1739209642.6387475;-38.13080360867914
1739209642.6387532;-45.120503652039325
1739209642.6387587;-45.120503652039325
1739209642.6387641;-38.13080360867914
1739209642.6387699;-35.57807855764607
1739209642.6387753;-38.13080360867914
1739209642.6387808;-45.120503652039325
1739209642.6387866;-38.13080360867914
1739209642.638792;-33.981070128970906
1739209642.6387975;-45.120503652039325
1739209642.6388032;-45.120503652039325
1739209642.6388087;-38.13080360867914
1739209642.6388142;-38.13080360867914
1739209642.63882;-38.13080360867914
1739209642.6388254;-38.13080360867914
1739209642.638831;-38.13080360867914
1739209642.6388366;-38.13080360867914
1739209642.638842;-33.981070128970906
1739209642.6388478;-38.13080360867914
1739209642.6388533;-38.13080360867914
1739209642.6388588;-28.992665084841942
1739209642.6388645;-38.13080360867914
1739209642.63887;-45.120503652039325
1739209642.6388755;-45.120503652039325
1739209642.6388812;-35.57807855764607
1739209642.6388867;-38.13080360867914
1739209642.6388922;-45.120503652039325
1739209642.638898;-35.57807855764607
1739209642.6389034;-35.57807855764607
1739209642.6389089;-45.120503652039325
1739209642.6389146;-38.13080360867914
1739209642.63892;-45.120503652039325
1739209642.6389256;-38.13080360867914
1739209642.6389313;-45.120503652039325
1739209642.6389368;-38.13080360867914
1739209642.6389422;-35.57807855764607
1739209642.638948;-32.816014438256545
1739209642.6389534;-33.981070128970906
1739209642.638959;-38.13080360867914
1739209642.6389647;-35.57807855764607
1739209642.6389701;-38.13080360867914
1739209642.6389756;-45.120503652039325
1739209642.6389813;-45.120503652039325
1739209642.6389868;-35.57807855764607
1739209642.6389923;-38.13080360867914
1739209642.638998;-45.120503652039325
1739209642.6390035;-38.13080360867914
1739209642.639009;-35.57807855764607
1739209642.6390147;-38.13080360867914
1739209642.6390202;-45.120503652039325
1739209642.6390257;-45.120503652039325
1739209642.6390314;-38.13080360867914
1739209642.639037;-38.13080360867914
1739209642.6390424;-45.120503652039325
1739209642.639048;-38.13080360867914
1739209642.6390536;-38.13080360867914
1739209642.639059;-35.57807855764607
1739209642.6390648;-38.13080360867914
1739209642.6390703;-33.981070128970906
1739209642.6390758;-32.816014438256545
1739209642.6390815;-38.13080360867914
1739209642.639087;-45.120503652039325
1739209642.6390924;-45.120503652039325
1739209642.6390982;-38.13080360867914
1739209642.6391037;-45.120503652039325
1739209642.6391091;-45.120503652039325
1739209642.6391149;-38.13080360867914
1739209642.6391203;-38.13080360867914
1739209642.6391258;-38.13080360867914
1739209642.6391315;-45.120503652039325
1739209642.639137;-38.13080360867914
1739209642.6391425;-32.816014438256545
1739209642.6391482;-38.13080360867914
1739209642.6391537;-45.120503652039325
1739209642.6391592;-38.13080360867914
1739209642.639165;-38.13080360867914
1739209642.6391704;-38.13080360867914
1739209642.639176;-32.816014438256545
1739209642.6391816;-38.13080360867914
1739209642.639187;-38.13080360867914
1739209642.6391926;-33.981070128970906
1739209642.6391983;-38.13080360867914
1739209642.6392038;-38.13080360867914
1739209642.6392093;-38.13080360867914
1739209642.639215;-45.120503652039325
1739209642.6392205;-32.81601443825658
1739209642.639226;-45.120503652039325
1739209642.6392317;-45.120503652039325
1739209642.6392372;-45.120503652039325
1739209642.6392426;-45.120503652039325
1739209642.6392484;-38.13080360867914
1739209642.6392539;-38.13080360867914
1739209642.6392593;-35.57807855764607
1739209642.639265;-29.438486411369333
1739209642.6392705;-33.981070128970906
1739209642.639276;-35.57807855764607
1739209642.6392817;-38.13080360867914
1739209642.6392872;-35.57807855764607
1739209642.6392927;-33.981070128970906
1739209642.6392984;-35.57807855764607
1739209642.639304;-45.120503652039325
1739209642.6393094;-31.141103565318943
1739209642.6393151;-38.13080360867914
1739209642.6393206;-38.13080360867914
1739209642.639326;-38.13080360867914
1739209642.6393318;-45.120503652039325
1739209642.6393373;-38.13080360867914
1739209642.6393428;-38.13080360867914
1739209642.6393485;-38.13080360867914
1739209642.639354;-28.58837851428586
1739209642.6393597;-35.57807855764607
1739209642.6393652;-38.13080360867914
1739209642.6393707;-38.13080360867914
1739209642.6393764;-38.13080360867914
1739209642.639382;-33.981070128970906
1739209642.6393874;-32.816014438256545
1739209642.639393;-33.981070128970906
1739209642.6393986;-31.141103565318943
1739209642.639404;-45.120503652039325
1739209642.6394098;-38.13080360867914
1739209642.6394153;-45.120503652039325
1739209642.6394207;-45.120503652039325
1739209642.6394265;-45.120503652039325
1739209642.639432;-38.13080360867914
1739209642.6394374;-45.120503652039325
1739209642.6394432;-28.992665084841942
1739209642.6394486;-32.816014438256545
1739209642.6394541;-38.13080360867914
1739209642.6394598;-45.120503652039325
1739209642.6394653;-38.13080360867914
1739209642.6394708;-38.13080360867914
1739209642.6394765;-38.13080360867914
1739209642.639482;-38.13080360867914
1739209642.6394875;-38.13080360867914
1739209642.6394932;-38.13080360867914
1739209642.6394987;-38.13080360867914
1739209642.6395042;-38.13080360867914
1739209642.63951;-45.120503652039325
1739209642.6395154;-38.13080360867914
1739209642.639521;-35.57807855764607
1739209642.6395266;-45.120503652039325
1739209642.639532;-33.981070128970906
1739209642.6395376;-33.981070128970906
1739209642.6395433;-35.57807855764607
1739209642.6395488;-38.13080360867914
1739209642.6395543;-45.120503652039325
1739209642.63956;-33.981070128970906
1739209642.6395655;-38.13080360867914
1739209642.639571;-38.13080360867914
1739209642.6395767;-38.13080360867914
1739209642.6395822;-33.981070128970906
1739209642.6395876;-38.13080360867914
1739209642.6395934;-45.120503652039325
1739209642.6395988;-45.120503652039325
1739209642.6396043;-45.120503652039325
1739209642.63961;-35.57807855764607
1739209642.6396155;-45.120503652039325
1739209642.639621;-38.13080360867914
1739209642.6396267;-35.57807855764607
1739209642.6396322;-35.57807855764607
1739209642.6396377;-38.13080360867914
1739209642.6396434;-45.120503652039325
1739209642.639649;-38.13080360867914
1739209642.6396544;-38.13080360867914
1739209642.6396601;-38.13080360867914
1739209642.6396656;-38.13080360867914
1739209642.639671;-38.13080360867914
1739209642.6396768;-38.13080360867914
1739209642.6396823;-45.120503652039325
1739209642.6396878;-38.13080360867914
1739209642.6396935;-35.57807855764607
1739209642.639699;-35.57807855764607
1739209642.6397045;-38.13080360867914
1739209642.6397102;-38.13080360867914
1739209642.6397157;-38.13080360867914
1739209642.6397212;-38.13080360867914
1739209642.6397269;-38.13080360867914
1739209642.6397324;-38.13080360867914
1739209642.6397378;-45.120503652039325
1739209642.6397436;-38.13080360867914
1739209642.639749;-38.13080360867914
1739209642.6397545;-45.120503652039325
1739209642.6397603;-33.981070128970906
1739209642.6397657;-38.13080360867914
1739209642.6397712;-38.13080360867914
1739209642.639777;-38.13080360867914
1739209642.6397824;-32.816014438256545
1739209642.639788;-35.57807855764607
1739209642.6397936;-38.13080360867914
1739209642.639799;-38.13080360867914
1739209642.6398046;-38.13080360867914
1739209642.6398103;-45.120503652039325
1739209642.6398158;-45.120503652039325
1739209642.6398213;-38.13080360867914
1739209642.639827;-45.120503652039325
1739209642.6398325;-45.120503652039325
1739209642.639838;-38.13080360867914
1739209642.6398437;-33.981070128970906
1739209642.6398492;-33.981070128970906
1739209642.6398547;-45.120503652039325
1739209642.6398604;-38.13080360867914
1739209642.6398659;-45.120503652039325
1739209642.6398716;-38.13080360867914
1739209642.639877;-38.13080360867914
1739209642.6398826;-45.120503652039325
1739209642.6398883;-38.13080360867914
1739209642.6398938;-33.981070128970906
1739209642.6398993;-45.120503652039325
1739209642.639905;-45.120503652039325
1739209642.6399105;-38.13080360867914
1739209642.639916;-45.120503652039325
1739209642.6399217;-45.120503652039325
1739209642.6399271;-45.120503652039325
1739209642.6399326;-45.120503652039325
1739209642.6399384;-38.13080360867914
1739209642.6399438;-45.120503652039325
1739209642.6399493;-38.13080360867914
1739209642.639955;-45.120503652039325
1739209642.6399605;-45.120503652039325
1739209642.639966;-45.120503652039325
1739209642.6399717;-38.13080360867914
1739209642.6399772;-45.120503652039325
1739209642.6399827;-38.13080360867914
1739209642.6399884;-45.120503652039325
1739209642.639994;-38.13080360867914
