CAN Message; 0x1d3:0000c8df3a262044
1739209599.065689;-35.57807855764607
1739209599.0656912;-38.13080360867914
1739209599.0656934;-45.120503652039325
1739209599.0656958;-38.13080360867914
1739209599.065698;-45.120503652039325
1739209599.0657003;-32.816014438256545
1739209599.0657024;-29.438486411369333
1739209599.0657048;-45.120503652039325
1739209599.065707;-31.141103565318915
1739209599.0657094;-30.49652367304973
1739209599.0657115;-38.13080360867914
1739209599.065714;-38.13080360867914
1739209599.065716;-28.21854285175415
1739209599.0657182;-45.120503652039325
1739209599.0657206;-35.57807855764607
1739209599.0657227;-38.13080360867914
1739209599.065725;-35.57807855764607
1739209599.0657272;-45.120503652039325
1739209599.0657296;-38.13080360867914
1739209599.0657318;-38.13080360867914
1739209599.0657341;-45.120503652039325
1739209599.0657363;-35.57807855764607
1739209599.0657387;-26.991370085610736
1739209599.0657408;-45.120503652039325
1739209599.065743;-45.120503652039325
1739209599.0657454;-38.13080360867914
1739209599.0657475;-38.13080360867914
1739209599.06575;-45.120503652039325
1739209599.065752;-45.120503652039325
1739209599.0657544;-45.120503652039325
1739209599.0657566;-45.120503652039325
1739209599.065759;-45.120503652039325
1739209599.065761;-45.120503652039325
1739209599.0657635;-45.120503652039325
1739209599.0657656;-45.120503652039325
1739209599.0657678;-45.120503652039325
1739209599.0657701;-38.13080360867914
1739209599.0657723;-38.13080360867914
1739209599.0657747;-38.13080360867914
1739209599.0657768;-38.13080360867914
1739209599.0657792;-38.13080360867914
1739209599.0657814;-45.120503652039325
1739209599.0657837;-45.120503652039325
1739209599.065786;-38.13080360867914
1739209599.0657883;-35.57807855764607
1739209599.0657904;-38.13080360867914
1739209599.0657926;-45.120503652039325
1739209599.065795;-38.13080360867914
1739209599.065797;-38.13080360867914
1739209599.0657995;-38.13080360867914
1739209599.0658016;-38.13080360867914
1739209599.065804;-38.13080360867914
1739209599.0658062;-38.13080360867914
1739209599.0658085;-38.13080360867914
1739209599.0658107;-32.816014438256545
1739209599.065813;-38.13080360867914
1739209599.0658152;-45.120503652039325
1739209599.0658174;-38.13080360867914
1739209599.0658197;-38.13080360867914
1739209599.065822;-45.120503652039325
1739209599.0658243;-38.13080360867914
1739209599.0658264;-45.120503652039325
1739209599.0658288;-45.120503652039325
1739209599.065831;-38.13080360867914
1739209599.0658333;-45.120503652039325
1739209599.0658355;-45.120503652039325
1739209599.0658379;-45.120503652039325
1739209599.06584;-33.981070128970906
1739209599.0658422;-35.57807855764607
1739209599.0658445;-38.13080360867914
1739209599.0658467;-38.13080360867914
1739209599.065849;-38.13080360867914
1739209599.0658512;-45.120503652039325
1739209599.0658536;-45.120503652039325
1739209599.0658557;-45.120503652039325
1739209599.0658581;-45.120503652039325
1739209599.0658603;-45.120503652039325
1739209599.0658627;-45.120503652039325
1739209599.0658648;-31.141103565318915
1739209599.065867;-35.57807855764607
1739209599.0658693;-45.120503652039325
1739209599.0658715;-38.13080360867914
1739209599.0658739;-38.13080360867914
1739209599.065876;-33.981070128970906
1739209599.0658784;-38.13080360867914
1739209599.0658805;-38.13080360867914
1739209599.065883;-45.120503652039325
1739209599.065885;-45.120503652039325
1739209599.0658875;-38.13080360867914
1739209599.0658896;-45.120503652039325
1739209599.0658917;-45.120503652039325
1739209599.0658941;-45.120503652039325
1739209599.0658963;-32.816014438256545
1739209599.0658987;-45.120503652039325
1739209599.0659008;-45.120503652039325
1739209599.0659032;-38.13080360867914
1739209599.0659053;-38.13080360867914
1739209599.0659077;-35.57807855764607
1739209599.0659099;-32.816014438256545
1739209599.0659122;-32.816014438256545
1739209599.0659144;-45.120503652039325
1739209599.0659165;-38.13080360867914
1739209599.065919;-45.120503652039325
1739209599.065921;-45.120503652039325
1739209599.0659235;-45.120503652039325
1739209599.0659256;-45.120503652039325
1739209599.065928;-38.13080360867914
1739209599.0659301;-38.13080360867914
1739209599.0659325;-38.13080360867914
1739209599.0659347;-38.13080360867914
1739209599.065937;-38.13080360867914
1739209599.0659392;-38.13080360867914
1739209599.0659413;-38.13080360867914
1739209599.0659437;-45.120503652039325
1739209599.0659459;-45.120503652039325
1739209599.0659482;-45.120503652039325
1739209599.0659504;-38.13080360867914
1739209599.0659528;-38.13080360867914
1739209599.065955;-45.120503652039325
1739209599.0659573;-38.13080360867914
1739209599.0659595;-38.13080360867914
1739209599.0659618;-38.13080360867914
1739209599.065964;-38.13080360867914
1739209599.0659664;-45.120503652039325
1739209599.0659685;-45.120503652039325
1739209599.0659707;-45.120503652039325
1739209599.065973;-45.120503652039325
1739209599.0659752;-45.120503652039325
1739209599.0659776;-38.13080360867914
1739209599.0659797;-45.120503652039325
1739209599.065982;-45.120503652039325
1739209599.0659842;-38.13080360867914
1739209599.0659866;-45.120503652039325
1739209599.0659888;-33.981070128970906
1739209599.0659912;-45.120503652039325
1739209599.0659933;-38.13080360867914
1739209599.0659955;-32.816014438256545
1739209599.0659978;-38.13080360867914
1739209599.066;-45.120503652039325
1739209599.0660024;-38.13080360867914
1739209599.0660045;-32.816014438256545
1739209599.066007;-45.120503652039325
1739209599.066009;-45.120503652039325
1739209599.0660114;-45.120503652039325
1739209599.0660136;-38.13080360867914
1739209599.066016;-38.13080360867914
1739209599.066018;-45.120503652039325
1739209599.0660203;-33.981070128970906
1739209599.0660226;-45.120503652039325
1739209599.0660248;-38.13080360867914
1739209599.0660272;-38.13080360867914
1739209599.0660293;-32.816014438256545
1739209599.0660317;-32.816014438256545
1739209599.0660338;-38.13080360867914
1739209599.0660362;-35.57807855764607
1739209599.0660384;-38.13080360867914
1739209599.0660408;-35.57807855764607
1739209599.066043;-38.13080360867914
1739209599.066045;-32.816014438256545
1739209599.0660474;-45.120503652039325
1739209599.0660496;-45.120503652039325
1739209599.066052;-45.120503652039325
1739209599.066054;-38.13080360867914
1739209599.0660565;-38.13080360867914
1739209599.0660586;-45.120503652039325
1739209599.066061;-45.120503652039325
1739209599.0660632;-45.120503652039325
1739209599.0660655;-35.57807855764607
1739209599.0660677;-35.57807855764607
1739209599.0660698;-38.13080360867914
1739209599.0660722;-38.13080360867914
1739209599.0660744;-38.13080360867914
1739209599.0660768;-31.141103565318893
1739209599.066079;-45.120503652039325
1739209599.0660813;-45.120503652039325
1739209599.0660834;-45.120503652039325
1739209599.0660858;-45.120503652039325
1739209599.066088;-38.13080360867914
1739209599.0660903;-38.13080360867914
1739209599.0660925;-45.120503652039325
1739209599.0660946;-45.120503652039325
1739209599.066097;-33.981070128970906
1739209599.0660992;-38.13080360867914
1739209599.0661016;-38.13080360867914
1739209599.0661037;-45.120503652039325
1739209599.066106;-45.120503652039325
1739209599.0661082;-38.13080360867914
1739209599.0661106;-35.57807855764607
1739209599.0661128;-32.816014438256545
1739209599.0661151;-38.13080360867914
1739209599.0661173;-45.120503652039325
1739209599.0661194;-33.981070128970906
1739209599.0661218;-31.141103565318893
1739209599.066124;-38.13080360867914
1739209599.0661263;-45.120503652039325
1739209599.0661285;-45.120503652039325
1739209599.0661309;-38.13080360867914
1739209599.066133;-38.13080360867914
1739209599.0661354;-45.120503652039325
1739209599.0661376;-38.13080360867914
1739209599.06614;-45.120503652039325
1739209599.066142;-38.13080360867914
1739209599.0661442;-38.13080360867914
1739209599.0661466;-45.120503652039325
1739209599.0661488;-35.57807855764607
1739209599.0661511;-38.13080360867914
1739209599.0661533;-45.120503652039325
1739209599.0661557;-38.13080360867914
1739209599.0661578;-26.487275050834715
1739209599.0661602;-32.816014438256545
1739209599.0661623;-38.13080360867914
1739209599.0661647;-45.120503652039325
1739209599.0661669;-35.57807855764607
1739209599.066169;-45.120503652039325
1739209599.0661714;-45.120503652039325
1739209599.0661736;-45.120503652039325
1739209599.066176;-33.981070128970956
1739209599.066178;-45.120503652039325
1739209599.0661805;-45.120503652039325
1739209599.0661826;-38.13080360867914
1739209599.066185;-38.13080360867914
1739209599.0661871;-38.13080360867914
1739209599.0661895;-38.13080360867914
1739209599.0661917;-38.13080360867914
1739209599.0661938;-28.58837851428586
1739209599.0661962;-33.981070128970906
1739209599.0661983;-45.120503652039325
1739209599.0662007;-45.120503652039325
1739209599.0662029;-32.816014438256545
1739209599.0662053;-35.57807855764607
1739209599.0662074;-35.57807855764607
1739209599.0662098;-45.120503652039325
1739209599.066212;-45.120503652039325
1739209599.0662143;-45.120503652039325
1739209599.0662165;-45.120503652039325
1739209599.0662186;-45.120503652039325
1739209599.066221;-45.120503652039325
1739209599.0662231;-38.13080360867914
1739209599.0662255;-45.120503652039325
1739209599.0662277;-38.13080360867914
1739209599.06623;-32.816014438256545
1739209599.0662322;-38.13080360867914
1739209599.0662346;-45.120503652039325
1739209599.0662367;-38.13080360867914
1739209599.066239;-38.13080360867914
1739209599.0662413;-38.13080360867914
1739209599.0662434;-45.120503652039325
1739209599.0662458;-45.120503652039325
1739209599.066248;-45.120503652039325
1739209599.0662503;-38.13080360867914
1739209599.0662525;-32.816014438256545
1739209599.0662549;-45.120503652039325
1739209599.066257;-45.120503652039325
1739209599.0662594;-45.120503652039325
1739209599.0662615;-45.120503652039325
1739209599.066264;-45.120503652039325
1739209599.066266;-35.57807855764607
1739209599.0662682;-45.120503652039325
1739209599.0662706;-45.120503652039325
1739209599.0662727;-33.981070128970906
1739209599.0662751;-38.13080360867914
1739209599.0662773;-38.13080360867914
1739209599.0662796;-38.13080360867914
1739209599.0662818;-38.13080360867914
1739209599.0662842;-33.981070128970906
1739209599.0662863;-28.992665084841942
1739209599.0662887;-45.120503652039325
1739209599.0662909;-38.13080360867914
1739209599.066293;-33.981070128970906
1739209599.0662954;-32.816014438256545
1739209599.0662975;-35.57807855764607
1739209599.0663;-35.57807855764607
1739209599.066302;-38.13080360867914
1739209599.0663044;-32.816014438256545
1739209599.0663066;-45.120503652039325
1739209599.066309;-45.120503652039325
1739209599.0663111;-45.120503652039325
1739209599.0663135;-38.13080360867914
1739209599.0663157;-45.120503652039325
1739209599.0663178;-33.981070128970906
1739209599.0663202;-31.141103565318915
1739209599.0663223;-33.981070128970906
1739209599.0663247;-38.13080360867914
1739209599.0663269;-45.120503652039325
1739209599.0663292;-45.120503652039325
1739209599.0663314;-38.13080360867914
1739209599.0663338;-45.120503652039325
1739209599.066336;-45.120503652039325
1739209599.0663383;-38.13080360867914
1739209599.0663404;-35.57807855764607
1739209599.0663428;-35.57807855764607
1739209599.066345;-35.57807855764607
1739209599.0663471;-38.13080360867914
1739209599.0663495;-45.120503652039325
1739209599.0663517;-45.120503652039325
1739209599.066354;-38.13080360867914
1739209599.0663562;-35.57807855764607
1739209599.0663586;-45.120503652039325
1739209599.0663607;-45.120503652039325
1739209599.066363;-33.981070128970906
1739209599.0663652;-35.57807855764607
1739209599.0663676;-45.120503652039325
1739209599.0663698;-45.120503652039325
1739209599.066372;-33.981070128970906
1739209599.0663743;-38.13080360867914
1739209599.0663764;-38.13080360867914
1739209599.0663788;-45.120503652039325
1739209599.066381;-38.13080360867914
1739209599.0663834;-45.120503652039325
1739209599.0663855;-35.57807855764607
1739209599.066388;-33.981070128970906
1739209599.06639;-45.120503652039325
1739209599.0663924;-45.120503652039325
1739209599.0663946;-33.981070128970906
1739209599.0663967;-45.120503652039325
1739209599.066399;-45.120503652039325
1739209599.0664012;-45.120503652039325
1739209599.0664036;-45.120503652039325
1739209599.0664058;-45.120503652039325
1739209599.0664082;-38.13080360867914
1739209599.0664103;-38.13080360867914
1739209599.0664127;-38.13080360867914
1739209599.0664148;-45.120503652039325
1739209599.0664172;-45.120503652039325
1739209599.0664194;-45.120503652039325
1739209599.0664215;-38.13080360867914
1739209599.066424;-38.13080360867914
1739209599.066426;-45.120503652039325
1739209599.0664284;-32.816014438256545
1739209599.0664306;-35.57807855764607
1739209599.066433;-45.120503652039325
1739209599.066435;-38.13080360867914
1739209599.0664375;-38.13080360867914
1739209599.0664396;-38.13080360867914
1739209599.066442;-45.120503652039325
1739209599.0664442;-45.120503652039325
1739209599.0664463;-45.120503652039325
1739209599.0664487;-38.13080360867914
1739209599.0664508;-38.13080360867914
1739209599.0664532;-38.13080360867914
1739209599.0664554;-38.13080360867914
1739209599.0664577;-38.13080360867914
1739209599.06646;-35.57807855764607
1739209599.0664623;-45.120503652039325
1739209599.0664644;-45.120503652039325
1739209599.0664668;-33.981070128970906
1739209599.066469;-45.120503652039325
1739209599.066471;-45.120503652039325
1739209599.0664735;-35.57807855764607
1739209599.0664756;-38.13080360867914
1739209599.066478;-45.120503652039325
1739209599.0664802;-45.120503652039325
1739209599.0664825;-38.13080360867914
1739209599.0664847;-38.13080360867914
1739209599.066487;-45.120503652039325
1739209599.0664892;-45.120503652039325
1739209599.0664916;-38.13080360867914
1739209599.0664937;-38.13080360867914
1739209599.066496;-35.57807855764607
1739209599.0664983;-33.981070128970906
1739209599.0665004;-45.120503652039325
1739209599.0665028;-38.13080360867914
1739209599.066505;-38.13080360867914
1739209599.0665073;-45.120503652039325
1739209599.0665095;-45.120503652039325
1739209599.0665119;-38.13080360867914
1739209599.066514;-45.120503652039325
1739209599.0665164;-38.13080360867914
1739209599.0665185;-45.120503652039325
1739209599.0665207;-45.120503652039325
1739209599.066523;-38.13080360867914
1739209599.0665252;-38.13080360867914
1739209599.0665276;-45.120503652039325
1739209599.0665298;-45.120503652039325
1739209599.0665321;-32.816014438256545
1739209599.0665343;-45.120503652039325
1739209599.0665367;-45.120503652039325
1739209599.0665388;-35.57807855764607
1739209599.0665412;-38.13080360867914
1739209599.0665433;-45.120503652039325
1739209599.0665455;-38.13080360867914
1739209599.0665479;-35.57807855764607
1739209599.06655;-45.120503652039325
1739209599.0665524;-38.13080360867914
1739209599.0665545;-35.57807855764607
1739209599.066557;-45.120503652039325
1739209599.066559;-45.120503652039325
1739209599.0665615;-38.13080360867914
1739209599.0665636;-45.120503652039325
1739209599.066566;-45.120503652039325
1739209599.0665681;-32.816014438256545
1739209599.0665703;-38.13080360867914
1739209599.0665727;-45.120503652039325
1739209599.0665748;-38.13080360867914
1739209599.0665772;-38.13080360867914
1739209599.0665793;-45.120503652039325
1739209599.0665817;-45.120503652039325
1739209599.0665839;-38.13080360867914
1739209599.0665863;-38.13080360867914
1739209599.0665884;-45.120503652039325
1739209599.0665908;-45.120503652039325
1739209599.066593;-38.13080360867914
1739209599.066595;-35.57807855764607
1739209599.0665975;-38.13080360867914
1739209599.0665996;-45.120503652039325
1739209599.066602;-45.120503652039325
1739209599.0666041;-38.13080360867914
1739209599.0666065;-38.13080360867914
1739209599.0666087;-38.13080360867914
1739209599.066611;-38.13080360867914
1739209599.0666132;-38.13080360867914
1739209599.0666156;-35.57807855764607
1739209599.0666177;-38.13080360867914
1739209599.0666199;-45.120503652039325
1739209599.0666223;-45.120503652039325
1739209599.0666244;-45.120503652039325
1739209599.0666268;-38.13080360867914
1739209599.066629;-38.13080360867914
1739209599.0666313;-45.120503652039325
1739209599.0666335;-38.13080360867914
1739209599.0666358;-35.57807855764607
1739209599.066638;-38.13080360867914
1739209599.0666404;-35.57807855764607
1739209599.0666425;-45.120503652039325
1739209599.0666447;-38.13080360867914
1739209599.066647;-33.981070128970906
1739209599.0666492;-35.57807855764607
1739209599.0666516;-38.13080360867914
1739209599.0666537;-38.13080360867914
1739209599.066656;-33.981070128970906
1739209599.0666583;-45.120503652039325
1739209599.0666606;-33.981070128970906
1739209599.0666628;-38.13080360867914
1739209599.0666652;-38.13080360867914
1739209599.0666673;-38.13080360867914
1739209599.0666695;-38.13080360867914
1739209599.0666718;-38.13080360867914
1739209599.066674;-45.120503652039325
1739209599.0666764;-38.13080360867914
1739209599.0666785;-31.141103565318915
1739209599.066681;-35.57807855764607
1739209599.066683;-38.13080360867914
1739209599.0666854;-45.120503652039325
1739209599.0666876;-45.120503652039325
1739209599.06669;-38.13080360867914
1739209599.066692;-38.13080360867914
1739209599.0666943;-45.120503652039325
1739209599.0666966;-38.13080360867914
1739209599.0666988;-35.57807855764607
1739209599.0667012;-35.57807855764607
1739209599.0667033;-35.57807855764607
1739209599.0667057;-33.981070128970906
1739209599.0667078;-45.120503652039325
1739209599.0667102;-45.120503652039325
1739209599.0667124;-33.981070128970906
1739209599.0667148;-45.120503652039325
1739209599.066717;-38.13080360867914
1739209599.0667193;-38.13080360867914
1739209599.0667214;-45.120503652039325
1739209599.0667236;-33.981070128970906
1739209599.066726;-35.57807855764607
1739209599.066728;-35.57807855764607
1739209599.0667305;-45.120503652039325
1739209599.0667326;-45.120503652039325
1739209599.066735;-38.13080360867914
1739209599.0667372;-45.120503652039325
1739209599.0667396;-45.120503652039325
1739209599.0667417;-33.981070128970906
1739209599.066744;-38.13080360867914
1739209599.0667462;-38.13080360867914
1739209599.0667484;-35.57807855764607
1739209599.0667508;-38.13080360867914
1739209599.066753;-38.13080360867914
1739209599.0667553;-45.120503652039325
1739209599.0667574;-38.13080360867914
1739209599.0667598;-38.13080360867914
1739209599.066762;-38.13080360867914
1739209599.0667644;-38.13080360867914
1739209599.0667665;-38.13080360867914
1739209599.066769;-45.120503652039325
1739209599.066771;-45.120503652039325
1739209599.0667732;-38.13080360867914
1739209599.0667756;-45.120503652039325
1739209599.0667777;-38.13080360867914
1739209599.06678;-45.120503652039325
1739209599.0667822;-45.120503652039325
1739209599.0667846;-38.13080360867914
1739209599.0667868;-35.57807855764607
1739209599.0667892;-38.13080360867914
1739209599.0667913;-38.13080360867914
1739209599.0667937;-45.120503652039325
1739209599.0667958;-45.120503652039325
1739209599.066798;-38.13080360867914
1739209599.0668004;-38.13080360867914
1739209599.0668025;-35.57807855764607
1739209599.066805;-38.13080360867914
1739209599.066807;-45.120503652039325
1739209599.0668094;-38.13080360867914
1739209599.0668116;-45.120503652039325
1739209599.066814;-38.13080360867914
1739209599.066816;-45.120503652039325
1739209599.0668185;-38.13080360867914
1739209599.0668206;-38.13080360867914
1739209599.0668228;-35.57807855764607
1739209599.0668252;-45.120503652039325
1739209599.0668273;-38.13080360867914
1739209599.0668297;-45.120503652039325
1739209599.0668318;-45.120503652039325
1739209599.0668342;-45.120503652039325
1739209599.0668364;-33.981070128970906
1739209599.0668387;-38.13080360867914
1739209599.066841;-45.120503652039325
1739209599.0668433;-45.120503652039325
1739209599.0668454;-45.120503652039325
1739209599.0668476;-45.120503652039325
1739209599.06685;-38.13080360867914
1739209599.066852;-35.57807855764607
1739209599.0668545;-38.13080360867914
1739209599.0668566;-45.120503652039325
1739209599.066859;-31.141103565318915
1739209599.0668612;-35.57807855764607
1739209599.0668635;-38.13080360867914
1739209599.0668657;-38.13080360867914
1739209599.066868;-38.13080360867914
1739209599.0668702;-45.120503652039325
1739209599.0668724;-38.13080360867914
1739209599.0668747;-45.120503652039325
1739209599.066877;-38.13080360867914
1739209599.0668793;-35.57807855764607
1739209599.0668814;-38.13080360867914
1739209599.0668838;-38.13080360867914
1739209599.066886;-45.120503652039325
1739209599.0668883;-38.13080360867914
1739209599.0668905;-38.13080360867914
1739209599.0668929;-45.120503652039325
1739209599.066895;-45.120503652039325
1739209599.0668972;-45.120503652039325
1739209599.0668995;-38.13080360867914
1739209599.0669017;-45.120503652039325
1739209599.066904;-32.816014438256545
1739209599.0669062;-29.438486411369333
1739209599.0669086;-38.13080360867914
1739209599.0669107;-45.120503652039325
1739209599.0669131;-45.120503652039325
1739209599.0669153;-35.57807855764607
1739209599.0669177;-38.13080360867914
1739209599.0669198;-38.13080360867914
1739209599.066922;-38.13080360867914
1739209599.0669243;-33.981070128970956
1739209599.0669265;-35.57807855764607
1739209599.0669289;-35.57807855764607
1739209599.066931;-45.120503652039325
1739209599.0669334;-45.120503652039325
1739209599.0669355;-38.13080360867914
1739209599.066938;-45.120503652039325
1739209599.06694;-32.816014438256545
1739209599.0669425;-28.21854285175415
1739209599.0669446;-38.13080360867914
1739209599.0669467;-45.120503652039325
1739209599.0669491;-35.57807855764607
1739209599.0669513;-30.49652367304973
1739209599.0669537;-45.120503652039325
1739209599.0669558;-38.13080360867914
1739209599.0669582;-45.120503652039325
1739209599.0669603;-45.120503652039325
1739209599.0669627;-38.13080360867914
1739209599.0669649;-38.13080360867914
1739209599.0669672;-38.13080360867914
1739209599.0669694;-45.120503652039325
1739209599.0669715;-38.13080360867914
1739209599.066974;-35.57807855764607
1739209599.066976;-38.13080360867914
1739209599.0669785;-45.120503652039325
1739209599.0669806;-45.120503652039325
1739209599.066983;-45.120503652039325
1739209599.0669851;-38.13080360867914
1739209599.0669875;-45.120503652039325
1739209599.0669897;-38.13080360867914
1739209599.066992;-45.120503652039325
1739209599.0669942;-32.816014438256545
1739209599.0669963;-26.991370085610736
1739209599.0669987;-38.13080360867914
1739209599.0670009;-38.13080360867914
1739209599.0670033;-45.120503652039325
1739209599.0670054;-38.13080360867914
1739209599.0670078;-38.13080360867914
1739209599.06701;-38.13080360867914
1739209599.0670123;-45.120503652039325
1739209599.0670145;-45.120503652039325
1739209599.0670168;-45.120503652039325
1739209599.067019;-38.13080360867914
1739209599.0670211;-45.120503652039325
1739209599.0670235;-38.13080360867914
1739209599.0670257;-38.13080360867914
1739209599.067028;-45.120503652039325
1739209599.0670302;-33.981070128970906
1739209599.0670326;-29.438486411369333
1739209599.0670347;-38.13080360867914
1739209599.067037;-45.120503652039325
1739209599.0670393;-38.13080360867914
1739209599.0670416;-35.57807855764607
1739209599.0670438;-45.120503652039325
1739209599.067046;-45.120503652039325
1739209599.0670483;-45.120503652039325
1739209599.0670505;-45.120503652039325
1739209599.0670528;-45.120503652039325
1739209599.067055;-38.13080360867914
1739209599.0670574;-38.13080360867914
1739209599.0670595;-45.120503652039325
1739209599.067062;-38.13080360867914
1739209599.067064;-38.13080360867914
1739209599.0670664;-38.13080360867914
1739209599.0670686;-38.13080360867914
1739209599.0670707;-45.120503652039325
1739209599.067073;-45.120503652039325
1739209599.0670753;-38.13080360867914
1739209599.0670776;-45.120503652039325
1739209599.0670798;-45.120503652039325
1739209599.0670822;-38.13080360867914
1739209599.0670843;-38.13080360867914
1739209599.0670867;-45.120503652039325
1739209599.0670888;-45.120503652039325
1739209599.0670912;-45.120503652039325
1739209599.0670934;-38.13080360867914
1739209599.0670958;-35.57807855764607
1739209599.067098;-38.13080360867914
1739209599.0671;-45.120503652039325
1739209599.0671024;-31.141103565318915
1739209599.0671046;-38.13080360867914
1739209599.067107;-45.120503652039325
1739209599.067109;-38.13080360867914
1739209599.0671115;-35.57807855764607
1739209599.0671136;-38.13080360867914
1739209599.067116;-45.120503652039325
1739209599.0671182;-38.13080360867914
1739209599.0671206;-45.120503652039325
1739209599.0671227;-33.981070128970906
1739209599.0671248;-32.816014438256545
1739209599.0671272;-35.57807855764607
1739209599.0671294;-38.13080360867914
1739209599.0671318;-35.57807855764607
1739209599.067134;-33.981070128970906
1739209599.0671363;-38.13080360867914
1739209599.0671384;-38.13080360867914
1739209599.0671408;-45.120503652039325
1739209599.067143;-38.13080360867914
1739209599.0671453;-35.57807855764607
1739209599.0671475;-45.120503652039325
1739209599.0671496;-45.120503652039325
1739209599.067152;-38.13080360867914
1739209599.0671542;-35.57807855764607
1739209599.0671566;-38.13080360867914
1739209599.0671587;-35.57807855764607
1739209599.067161;-35.57807855764607
1739209599.0671632;-45.120503652039325
1739209599.0671656;-38.13080360867914
1739209599.0671678;-35.57807855764607
1739209599.0671701;-35.57807855764607
1739209599.0671723;-45.120503652039325
1739209599.0671744;-45.120503652039325
1739209599.0671768;-35.57807855764607
1739209599.067179;-45.120503652039325
1739209599.0671813;-45.120503652039325
1739209599.0671835;-45.120503652039325
1739209599.0671859;-38.13080360867914
1739209599.067188;-38.13080360867914
1739209599.0671904;-45.120503652039325
1739209599.0671926;-38.13080360867914
1739209599.067195;-35.57807855764607
1739209599.067197;-38.13080360867914
1739209599.0671992;-38.13080360867914
1739209599.0672016;-45.120503652039325
1739209599.0672038;-45.120503652039325
1739209599.0672061;-45.120503652039325
1739209599.0672083;-45.120503652039325
1739209599.0672107;-45.120503652039325
1739209599.0672128;-38.13080360867914
1739209599.0672152;-38.13080360867914
1739209599.0672174;-38.13080360867914
1739209599.0672197;-38.13080360867914
1739209599.0672219;-45.120503652039325
1739209599.067224;-45.120503652039325
1739209599.0672264;-45.120503652039325
1739209599.0672286;-38.13080360867914
1739209599.067231;-38.13080360867914
1739209599.067233;-38.13080360867914
1739209599.0672355;-45.120503652039325
1739209599.0672376;-45.120503652039325
1739209599.06724;-35.57807855764607
1739209599.0672421;-38.13080360867914
1739209599.0672445;-45.120503652039325
1739209599.0672467;-33.981070128970906
1739209599.0672488;-45.120503652039325
1739209599.0672512;-33.981070128970906
1739209599.0672534;-38.13080360867914
1739209599.0672557;-45.120503652039325
1739209599.067258;-45.120503652039325
1739209599.0672603;-35.57807855764607
1739209599.0672624;-35.57807855764607
1739209599.0672648;-45.120503652039325
1739209599.067267;-45.120503652039325
1739209599.0672693;-45.120503652039325
1739209599.0672715;-45.120503652039325
1739209599.0672736;-45.120503652039325
1739209599.067276;-45.120503652039325
1739209599.0672781;-45.120503652039325
1739209599.0672805;-45.120503652039325
1739209599.0672827;-33.981070128970906
1739209599.067285;-32.816014438256545
1739209599.0672872;-38.13080360867914
1739209599.0672896;-45.120503652039325
1739209599.0672917;-45.120503652039325
1739209599.0672941;-45.120503652039325
1739209599.0672963;-38.13080360867914
1739209599.0672984;-45.120503652039325
1739209599.0673008;-45.120503652039325
1739209599.067303;-45.120503652039325
1739209599.0673053;-45.120503652039325
1739209599.0673075;-45.120503652039325
1739209599.0673099;-38.13080360867914
1739209599.067312;-38.13080360867914
1739209599.0673144;-45.120503652039325
1739209599.0673165;-45.120503652039325
1739209599.067319;-45.120503652039325
1739209599.067321;-45.120503652039325
1739209599.0673232;-45.120503652039325
1739209599.0673256;-45.120503652039325
1739209599.0673277;-38.13080360867914
1739209599.0673301;-35.57807855764607
1739209599.0673323;-35.57807855764607
1739209599.0673347;-38.13080360867914
1739209599.0673368;-45.120503652039325
1739209599.0673392;-45.120503652039325
1739209599.0673413;-38.13080360867914
1739209599.0673437;-35.57807855764607
1739209599.0673459;-45.120503652039325
1739209599.067348;-45.120503652039325
1739209599.0673504;-38.13080360867914
1739209599.0673525;-38.13080360867914
1739209599.067355;-45.120503652039325
1739209599.067357;-35.57807855764607
1739209599.0673594;-45.120503652039325
1739209599.0673616;-38.13080360867914
1739209599.067364;-45.120503652039325
1739209599.0673661;-38.13080360867914
1739209599.0673685;-45.120503652039325
1739209599.0673707;-45.120503652039325
1739209599.0673728;-38.13080360867914
1739209599.0673752;-38.13080360867914
1739209599.0673773;-31.141103565318893
1739209599.0673797;-26.035653463252796
1739209599.0673819;-38.13080360867914
1739209599.0673842;-45.120503652039325
1739209599.0673864;-38.13080360867914
1739209599.0673888;-35.57807855764607
1739209599.067391;-45.120503652039325
1739209599.0673933;-38.13080360867914
1739209599.0673954;-45.120503652039325
1739209599.0673976;-45.120503652039325
1739209599.0674;-38.13080360867914
1739209599.0674021;-45.120503652039325
1739209599.0674045;-45.120503652039325
1739209599.0674067;-45.120503652039325
1739209599.067409;-38.13080360867914
1739209599.0674112;-38.13080360867914
1739209599.0674136;-45.120503652039325
1739209599.0674157;-33.981070128970906
1739209599.067418;-35.57807855764607
1739209599.0674202;-35.57807855764607
1739209599.0674224;-38.13080360867914
1739209599.0674248;-45.120503652039325
1739209599.067427;-38.13080360867914
1739209599.0674293;-38.13080360867914
1739209599.0674314;-45.120503652039325
1739209599.0674338;-35.57807855764607
1739209599.067436;-38.13080360867914
1739209599.0674384;-38.13080360867914
1739209599.0674405;-38.13080360867914
1739209599.067443;-31.141103565318893
1739209599.067445;-45.120503652039325
1739209599.0674472;-45.120503652039325
1739209599.0674496;-45.120503652039325
1739209599.0674517;-33.981070128970956
1739209599.067454;-45.120503652039325
1739209599.0674562;-45.120503652039325
1739209599.0674586;-45.120503652039325
