CAN Message; 0x1bb:00009e923f7313ad
1739209614.774093;-38.13080360867914
1739209614.7741008;-45.120503652039325
1739209614.7741086;-33.981070128970906
1739209614.7741165;-30.49652367304973
1739209614.7741244;-38.13080360867914
1739209614.7741323;-38.13080360867914
1739209614.7741404;-38.13080360867914
1739209614.7741482;-38.13080360867914
1739209614.774156;-33.981070128970906
1739209614.774164;-45.120503652039325
1739209614.7741718;-45.120503652039325
1739209614.7741797;-38.13080360867914
1739209614.7741876;-38.13080360867914
1739209614.7741954;-45.120503652039325
1739209614.7742033;-38.13080360867914
1739209614.7742112;-38.13080360867914
1739209614.7742193;-45.120503652039325
1739209614.7742271;-45.120503652039325
1739209614.774235;-38.13080360867914
1739209614.7742429;-45.120503652039325
1739209614.7742507;-38.13080360867914
1739209614.7742586;-38.13080360867914
1739209614.7742665;-45.120503652039325
1739209614.7742743;-38.13080360867914
1739209614.7742822;-38.13080360867914
1739209614.7742903;-45.120503652039325
1739209614.7742982;-33.981070128970906
1739209614.774306;-33.981070128970906
1739209614.774314;-38.13080360867914
1739209614.7743218;-45.120503652039325
1739209614.7743297;-45.120503652039325
1739209614.7743375;-45.120503652039325
1739209614.7743454;-45.120503652039325
1739209614.7743533;-38.13080360867914
1739209614.7743614;-45.120503652039325
1739209614.7743692;-45.120503652039325
1739209614.774377;-38.13080360867914
1739209614.774385;-38.13080360867914
1739209614.7743928;-38.13080360867914
1739209614.7744007;-35.57807855764607
1739209614.7744086;-38.13080360867914
1739209614.7744164;-45.120503652039325
1739209614.7744243;-45.120503652039325
1739209614.7744322;-32.816014438256545
1739209614.7744403;-33.981070128970906
1739209614.7744482;-38.13080360867914
1739209614.774456;-45.120503652039325
1739209614.774464;-45.120503652039325
1739209614.7744718;-33.981070128970906
1739209614.7744796;-45.120503652039325
1739209614.7744875;-45.120503652039325
1739209614.7744954;-35.57807855764607
1739209614.7745032;-38.13080360867914
1739209614.7745113;-45.120503652039325
1739209614.7745192;-45.120503652039325
1739209614.774527;-35.57807855764607
1739209614.774535;-45.120503652039325
1739209614.7745428;-45.120503652039325
1739209614.7745507;-38.13080360867914
1739209614.7745585;-38.13080360867914
1739209614.7745664;-32.816014438256545
1739209614.7745743;-35.57807855764607
1739209614.7745824;-38.13080360867914
1739209614.7745903;-45.120503652039325
1739209614.7745981;-45.120503652039325
1739209614.774606;-45.120503652039325
1739209614.7746139;-45.120503652039325
1739209614.7746217;-45.120503652039325
1739209614.7746296;-38.13080360867914
1739209614.7746375;-35.57807855764607
1739209614.7746453;-38.13080360867914
1739209614.7746534;-45.120503652039325
1739209614.7746613;-45.120503652039325
1739209614.7746692;-38.13080360867914
1739209614.774677;-38.13080360867914
1739209614.774685;-45.120503652039325
1739209614.7746928;-38.13080360867914
1739209614.7747006;-45.120503652039325
1739209614.7747085;-38.13080360867914
1739209614.7747164;-32.816014438256545
1739209614.7747242;-38.13080360867914
1739209614.7747324;-45.120503652039325
1739209614.7747402;-38.13080360867914
1739209614.774748;-32.816014438256545
1739209614.774756;-28.992665084841942
1739209614.7747638;-45.120503652039325
1739209614.7747717;-38.13080360867914
1739209614.7747796;-32.816014438256545
1739209614.7747874;-33.981070128970906
1739209614.7747953;-45.120503652039325
1739209614.7748034;-45.120503652039325
1739209614.7748113;-45.120503652039325
1739209614.7748191;-38.13080360867914
1739209614.774827;-38.13080360867914
1739209614.7748349;-38.13080360867914
1739209614.7748427;-35.57807855764607
1739209614.7748506;-38.13080360867914
1739209614.7748585;-38.13080360867914
1739209614.7748663;-38.13080360867914
1739209614.7748744;-45.120503652039325
1739209614.7748823;-33.981070128970906
1739209614.7748902;-35.57807855764607
1739209614.774898;-38.13080360867914
1739209614.774906;-45.120503652039325
1739209614.7749138;-38.13080360867914
1739209614.7749217;-45.120503652039325
1739209614.7749295;-38.13080360867914
1739209614.7749374;-45.120503652039325
1739209614.7749453;-31.141103565318915
1739209614.7749534;-45.120503652039325
1739209614.7749612;-38.13080360867914
1739209614.774969;-38.13080360867914
1739209614.774977;-35.57807855764607
1739209614.7749848;-45.120503652039325
1739209614.7749927;-45.120503652039325
1739209614.7750006;-35.57807855764607
1739209614.7750084;-33.981070128970906
1739209614.7750163;-45.120503652039325
1739209614.7750244;-45.120503652039325
1739209614.7750323;-32.816014438256545
1739209614.7750401;-45.120503652039325
1739209614.775048;-45.120503652039325
1739209614.775056;-45.120503652039325
1739209614.7750638;-35.57807855764607
1739209614.7750716;-38.13080360867914
1739209614.7750795;-45.120503652039325
1739209614.7750874;-45.120503652039325
1739209614.7750955;-45.120503652039325
1739209614.7751033;-45.120503652039325
1739209614.7751112;-38.13080360867914
1739209614.775119;-38.13080360867914
1739209614.775127;-45.120503652039325
1739209614.7751348;-38.13080360867914
1739209614.7751427;-38.13080360867914
1739209614.7751505;-33.981070128970906
1739209614.7751584;-45.120503652039325
1739209614.7751663;-35.57807855764607
1739209614.7751744;-33.981070128970906
1739209614.7751822;-38.13080360867914
1739209614.77519;-35.57807855764607
1739209614.775198;-38.13080360867914
1739209614.7752059;-38.13080360867914
1739209614.7752137;-38.13080360867914
1739209614.7752216;-45.120503652039325
1739209614.7752295;-45.120503652039325
1739209614.7752373;-38.13080360867914
1739209614.7752454;-38.13080360867914
1739209614.7752533;-45.120503652039325
1739209614.7752612;-45.120503652039325
1739209614.775269;-33.981070128970906
1739209614.775277;-38.13080360867914
1739209614.7752848;-45.120503652039325
1739209614.7752926;-38.13080360867914
1739209614.7753005;-45.120503652039325
1739209614.7753084;-45.120503652039325
1739209614.7753165;-45.120503652039325
1739209614.7753243;-38.13080360867914
1739209614.7753322;-38.13080360867914
1739209614.77534;-38.13080360867914
1739209614.775348;-32.816014438256545
1739209614.7753558;-33.981070128970906
1739209614.7753637;-38.13080360867914
1739209614.7753716;-38.13080360867914
1739209614.7753794;-35.57807855764607
1739209614.7753873;-45.120503652039325
1739209614.7753954;-45.120503652039325
1739209614.7754033;-45.120503652039325
1739209614.7754111;-38.13080360867914
1739209614.775419;-45.120503652039325
1739209614.7754269;-45.120503652039325
1739209614.7754347;-45.120503652039325
1739209614.7754426;-45.120503652039325
1739209614.7754505;-45.120503652039325
1739209614.7754583;-35.57807855764607
1739209614.7754664;-38.13080360867914
1739209614.7754743;-45.120503652039325
1739209614.7754822;-33.981070128970906
1739209614.77549;-35.57807855764607
1739209614.775498;-38.13080360867914
1739209614.7755058;-45.120503652039325
1739209614.7755136;-38.13080360867914
1739209614.7755215;-29.438486411369333
1739209614.7755294;-38.13080360867914
1739209614.7755375;-38.13080360867914
1739209614.7755454;-38.13080360867914
1739209614.7755532;-35.57807855764607
1739209614.775561;-45.120503652039325
1739209614.775569;-45.120503652039325
1739209614.7755768;-45.120503652039325
1739209614.7755847;-38.13080360867914
1739209614.7755926;-38.13080360867914
1739209614.7756004;-38.13080360867914
1739209614.7756085;-38.13080360867914
1739209614.7756164;-45.120503652039325
1739209614.7756243;-38.13080360867914
1739209614.7756321;-38.13080360867914
1739209614.77564;-45.120503652039325
1739209614.7756479;-32.816014438256545
1739209614.7756557;-45.120503652039325
1739209614.7756636;-38.13080360867914
1739209614.7756715;-38.13080360867914
1739209614.7756793;-45.120503652039325
1739209614.7756875;-45.120503652039325
1739209614.7756953;-38.13080360867914
1739209614.7757032;-38.13080360867914
1739209614.775711;-45.120503652039325
1739209614.775719;-45.120503652039325
1739209614.7757268;-45.120503652039325
1739209614.7757347;-45.120503652039325
1739209614.7757425;-45.120503652039325
1739209614.7757504;-45.120503652039325
1739209614.7757585;-45.120503652039325
1739209614.7757664;-45.120503652039325
1739209614.7757742;-45.120503652039325
1739209614.775782;-45.120503652039325
1739209614.77579;-45.120503652039325
1739209614.7757978;-45.120503652039325
1739209614.7758057;-45.120503652039325
1739209614.7758136;-38.13080360867914
1739209614.7758214;-45.120503652039325
1739209614.7758296;-38.13080360867914
1739209614.7758374;-25.826314394896354
1739209614.7758453;-32.816014438256545
1739209614.7758532;-38.13080360867914
1739209614.775861;-38.13080360867914
1739209614.775869;-29.438486411369333
1739209614.7758768;-38.13080360867914
1739209614.7758846;-38.13080360867914
1739209614.7758925;-32.816014438256545
1739209614.7759004;-45.120503652039325
1739209614.7759085;-45.120503652039325
1739209614.7759163;-45.120503652039325
1739209614.7759242;-45.120503652039325
1739209614.775932;-45.120503652039325
1739209614.77594;-45.120503652039325
1739209614.7759478;-35.57807855764607
1739209614.7759557;-38.13080360867914
1739209614.7759635;-32.816014438256545
1739209614.7759714;-38.13080360867914
1739209614.7759795;-45.120503652039325
1739209614.7759874;-38.13080360867914
1739209614.7759953;-45.120503652039325
1739209614.7760031;-38.13080360867914
1739209614.776011;-35.57807855764607
1739209614.7760189;-45.120503652039325
1739209614.7760267;-45.120503652039325
1739209614.7760346;-38.13080360867914
1739209614.7760425;-35.57807855764607
1739209614.7760506;-38.13080360867914
1739209614.7760584;-35.57807855764607
1739209614.7760663;-35.57807855764607
1739209614.7760742;-45.120503652039325
1739209614.776082;-45.120503652039325
1739209614.77609;-45.120503652039325
1739209614.7760978;-45.120503652039325
1739209614.7761056;-45.120503652039325
1739209614.7761135;-38.13080360867914
1739209614.7761214;-38.13080360867914
1739209614.7761295;-38.13080360867914
1739209614.7761374;-38.13080360867914
1739209614.7761452;-45.120503652039325
1739209614.776153;-33.981070128970906
1739209614.776161;-35.57807855764607
1739209614.7761688;-38.13080360867914
1739209614.7761767;-45.120503652039325
1739209614.7761846;-45.120503652039325
1739209614.7761924;-38.13080360867914
1739209614.7762005;-38.13080360867914
1739209614.7762084;-45.120503652039325
1739209614.7762163;-38.13080360867914
1739209614.7762241;-38.13080360867914
1739209614.776232;-35.57807855764607
1739209614.7762399;-38.13080360867914
1739209614.7762477;-38.13080360867914
1739209614.7762556;-35.57807855764607
1739209614.7762635;-38.13080360867914
1739209614.7762716;-38.13080360867914
1739209614.7762794;-45.120503652039325
1739209614.7762873;-38.13080360867914
1739209614.7762952;-45.120503652039325
1739209614.776303;-38.13080360867914
1739209614.776311;-45.120503652039325
1739209614.7763188;-38.13080360867914
1739209614.7763267;-38.13080360867914
1739209614.7763345;-38.13080360867914
1739209614.7763424;-45.120503652039325
1739209614.7763505;-31.141103565318915
1739209614.7763584;-45.120503652039325
1739209614.7763662;-45.120503652039325
1739209614.776374;-38.13080360867914
1739209614.776382;-35.57807855764607
1739209614.7763898;-45.120503652039325
1739209614.7763977;-38.13080360867914
1739209614.7764056;-35.57807855764607
1739209614.7764134;-38.13080360867914
1739209614.7764215;-45.120503652039325
1739209614.7764294;-38.13080360867914
1739209614.7764373;-35.57807855764607
1739209614.7764452;-38.13080360867914
1739209614.776453;-45.120503652039325
1739209614.776461;-35.57807855764607
1739209614.7764688;-32.816014438256545
1739209614.7764766;-38.13080360867914
1739209614.7764845;-45.120503652039325
1739209614.7764926;-45.120503652039325
1739209614.7765005;-38.13080360867914
1739209614.7765083;-38.13080360867914
1739209614.7765162;-45.120503652039325
1739209614.776524;-38.13080360867914
1739209614.776532;-45.120503652039325
1739209614.7765398;-31.141103565318915
1739209614.7765477;-38.13080360867914
1739209614.7765555;-45.120503652039325
1739209614.7765636;-45.120503652039325
1739209614.7765715;-38.13080360867914
1739209614.7765794;-38.13080360867914
1739209614.7765872;-33.981070128970906
1739209614.776595;-45.120503652039325
1739209614.776603;-35.57807855764607
1739209614.7766109;-38.13080360867914
1739209614.7766187;-38.13080360867914
1739209614.7766266;-45.120503652039325
1739209614.7766345;-45.120503652039325
1739209614.7766426;-38.13080360867914
1739209614.7766504;-38.13080360867914
1739209614.7766583;-45.120503652039325
1739209614.7766662;-28.992665084841942
1739209614.776674;-31.141103565318915
1739209614.776682;-45.120503652039325
1739209614.7766898;-45.120503652039325
1739209614.7766976;-33.981070128970906
1739209614.7767055;-35.57807855764607
1739209614.7767136;-33.981070128970906
1739209614.7767215;-45.120503652039325
1739209614.7767293;-38.13080360867914
1739209614.7767372;-35.57807855764607
1739209614.776745;-45.120503652039325
1739209614.776753;-45.120503652039325
1739209614.7767608;-38.13080360867914
1739209614.7767687;-45.120503652039325
1739209614.7767766;-45.120503652039325
1739209614.7767847;-38.13080360867914
1739209614.7767925;-35.57807855764607
1739209614.7768004;-45.120503652039325
1739209614.7768083;-38.13080360867914
1739209614.7768161;-32.816014438256545
1739209614.776824;-38.13080360867914
1739209614.7768319;-38.13080360867914
1739209614.7768397;-35.57807855764607
1739209614.7768476;-45.120503652039325
1739209614.7768555;-32.816014438256545
1739209614.7768636;-28.58837851428586
1739209614.7768714;-45.120503652039325
1739209614.7768793;-45.120503652039325
1739209614.7768872;-33.981070128970906
1739209614.776895;-45.120503652039325
1739209614.776903;-45.120503652039325
1739209614.7769108;-35.57807855764607
1739209614.7769186;-38.13080360867914
1739209614.7769265;-45.120503652039325
1739209614.7769346;-38.13080360867914
1739209614.7769425;-45.120503652039325
1739209614.7769504;-38.13080360867914
1739209614.7769582;-32.816014438256545
1739209614.776966;-38.13080360867914
1739209614.776974;-45.120503652039325
1739209614.7769818;-35.57807855764607
1739209614.7769897;-32.816014438256545
1739209614.7769976;-38.13080360867914
1739209614.7770057;-45.120503652039325
1739209614.7770135;-45.120503652039325
1739209614.7770214;-45.120503652039325
1739209614.7770293;-45.120503652039325
1739209614.7770371;-45.120503652039325
1739209614.777045;-38.13080360867914
1739209614.7770529;-38.13080360867914
1739209614.7770607;-45.120503652039325
1739209614.7770686;-38.13080360867914
1739209614.7770765;-38.13080360867914
1739209614.7770846;-38.13080360867914
1739209614.7770925;-38.13080360867914
1739209614.7771003;-35.57807855764607
1739209614.7771082;-45.120503652039325
1739209614.777116;-45.120503652039325
1739209614.777124;-38.13080360867914
1739209614.7771318;-38.13080360867914
1739209614.7771397;-45.120503652039325
1739209614.7771475;-38.13080360867914
1739209614.7771556;-35.57807855764607
1739209614.7771635;-35.57807855764607
1739209614.7771714;-38.13080360867914
1739209614.7771792;-38.13080360867914
1739209614.777187;-38.13080360867914
1739209614.777195;-35.57807855764607
1739209614.7772028;-38.13080360867914
1739209614.7772107;-45.120503652039325
1739209614.7772186;-45.120503652039325
1739209614.7772267;-45.120503652039325
1739209614.7772346;-38.13080360867914
1739209614.7772424;-38.13080360867914
1739209614.7772503;-45.120503652039325
1739209614.7772582;-45.120503652039325
1739209614.777266;-38.13080360867914
1739209614.777274;-32.816014438256545
1739209614.7772818;-38.13080360867914
1739209614.7772896;-45.120503652039325
1739209614.7772975;-38.13080360867914
1739209614.7773056;-30.49652367304973
1739209614.7773135;-28.992665084841942
1739209614.7773213;-38.13080360867914
1739209614.7773292;-38.13080360867914
1739209614.777337;-45.120503652039325
1739209614.777345;-38.13080360867914
1739209614.7773528;-45.120503652039325
1739209614.7773607;-45.120503652039325
1739209614.7773685;-38.13080360867914
1739209614.7773767;-45.120503652039325
1739209614.7773845;-45.120503652039325
1739209614.7773924;-45.120503652039325
1739209614.7774003;-38.13080360867914
1739209614.7774081;-38.13080360867914
1739209614.777416;-38.13080360867914
1739209614.7774239;-45.120503652039325
1739209614.7774317;-38.13080360867914
1739209614.7774396;-33.981070128970906
1739209614.7774477;-45.120503652039325
1739209614.7774556;-45.120503652039325
1739209614.7774634;-38.13080360867914
1739209614.7774713;-38.13080360867914
1739209614.7774792;-38.13080360867914
1739209614.777487;-45.120503652039325
1739209614.777495;-45.120503652039325
1739209614.7775028;-45.120503652039325
1739209614.7775106;-45.120503652039325
1739209614.7775187;-38.13080360867914
1739209614.7775266;-38.13080360867914
1739209614.7775345;-45.120503652039325
1739209614.7775424;-45.120503652039325
1739209614.7775502;-45.120503652039325
1739209614.777558;-38.13080360867914
1739209614.777566;-45.120503652039325
1739209614.7775738;-45.120503652039325
1739209614.7775817;-38.13080360867914
1739209614.7775896;-32.816014438256545
1739209614.7775977;-33.981070128970906
1739209614.7776055;-45.120503652039325
1739209614.7776134;-45.120503652039325
1739209614.7776213;-33.981070128970906
1739209614.7776291;-31.141103565318915
1739209614.777637;-45.120503652039325
1739209614.7776449;-38.13080360867914
1739209614.7776527;-45.120503652039325
1739209614.7776606;-38.13080360867914
1739209614.7776687;-35.57807855764607
1739209614.7776766;-45.120503652039325
1739209614.7776845;-45.120503652039325
1739209614.7776923;-32.816014438256545
1739209614.7777002;-32.816014438256545
1739209614.777708;-38.13080360867914
1739209614.777716;-38.13080360867914
1739209614.7777238;-38.13080360867914
1739209614.7777317;-38.13080360867914
1739209614.7777398;-45.120503652039325
1739209614.7777476;-38.13080360867914
1739209614.7777555;-31.141103565318915
1739209614.7777634;-38.13080360867914
1739209614.7777712;-33.981070128970906
1739209614.777779;-45.120503652039325
1739209614.777787;-38.13080360867914
1739209614.7777948;-38.13080360867914
1739209614.7778027;-45.120503652039325
1739209614.7778106;-38.13080360867914
1739209614.7778187;-38.13080360867914
1739209614.7778265;-38.13080360867914
1739209614.7778344;-45.120503652039325
1739209614.7778423;-38.13080360867914
1739209614.7778502;-38.13080360867914
1739209614.777858;-45.120503652039325
1739209614.777866;-45.120503652039325
1739209614.7778738;-38.13080360867914
1739209614.7778816;-31.141103565318915
1739209614.7778897;-45.120503652039325
1739209614.7778976;-38.13080360867914
1739209614.7779055;-45.120503652039325
1739209614.7779133;-45.120503652039325
1739209614.7779212;-45.120503652039325
1739209614.777929;-33.981070128970906
1739209614.777937;-38.13080360867914
1739209614.7779448;-29.438486411369347
1739209614.7779527;-45.120503652039325
1739209614.7779608;-38.13080360867914
1739209614.7779686;-32.816014438256545
1739209614.7779765;-38.13080360867914
1739209614.7779844;-45.120503652039325
1739209614.7779922;-45.120503652039325
1739209614.778;-45.120503652039325
1739209614.778008;-33.981070128970906
1739209614.7780159;-38.13080360867914
1739209614.7780237;-45.120503652039325
1739209614.7780316;-38.13080360867914
1739209614.7780397;-45.120503652039325
1739209614.7780476;-35.57807855764607
1739209614.7780554;-45.120503652039325
1739209614.7780633;-45.120503652039325
1739209614.7780712;-38.13080360867914
1739209614.778079;-38.13080360867914
1739209614.778087;-38.13080360867914
1739209614.7780948;-45.120503652039325
1739209614.7781026;-38.13080360867914
1739209614.7781107;-38.13080360867914
1739209614.7781186;-45.120503652039325
1739209614.7781265;-38.13080360867914
1739209614.7781343;-38.13080360867914
1739209614.7781422;-35.57807855764607
1739209614.77815;-38.13080360867914
1739209614.778158;-45.120503652039325
1739209614.7781658;-45.120503652039325
1739209614.7781737;-38.13080360867914
1739209614.7781818;-45.120503652039325
1739209614.7781897;-45.120503652039325
1739209614.7781975;-38.13080360867914
1739209614.7782054;-38.13080360867914
1739209614.7782133;-45.120503652039325
1739209614.7782211;-45.120503652039325
1739209614.778229;-38.13080360867914
1739209614.7782369;-45.120503652039325
1739209614.7782447;-38.13080360867914
1739209614.7782526;-35.57807855764607
1739209614.7782607;-45.120503652039325
1739209614.7782686;-33.981070128970906
1739209614.7782764;-32.816014438256545
1739209614.7782843;-33.981070128970906
1739209614.7782922;-38.13080360867914
1739209614.7783;-45.120503652039325
1739209614.778308;-38.13080360867914
1739209614.7783158;-32.816014438256545
1739209614.7783237;-35.57807855764607
1739209614.7783318;-45.120503652039325
1739209614.7783396;-45.120503652039325
1739209614.7783475;-45.120503652039325
1739209614.7783554;-45.120503652039325
1739209614.7783632;-45.120503652039325
1739209614.778371;-38.13080360867914
1739209614.778379;-38.13080360867914
1739209614.7783868;-45.120503652039325
1739209614.7783947;-45.120503652039325
1739209614.7784028;-45.120503652039325
1739209614.7784107;-38.13080360867914
1739209614.7784185;-35.57807855764607
1739209614.7784264;-35.57807855764607
1739209614.7784343;-38.13080360867914
1739209614.7784421;-45.120503652039325
1739209614.77845;-38.13080360867914
1739209614.7784579;-35.57807855764607
1739209614.7784657;-38.13080360867914
1739209614.7784739;-45.120503652039325
1739209614.7784817;-45.120503652039325
1739209614.7784896;-38.13080360867914
1739209614.7784975;-38.13080360867914
1739209614.7785053;-45.120503652039325
1739209614.7785132;-38.13080360867914
1739209614.778521;-45.120503652039325
1739209614.778529;-45.120503652039325
1739209614.7785368;-45.120503652039325
1739209614.7785447;-33.981070128970906
1739209614.7785528;-38.13080360867914
1739209614.7785606;-45.120503652039325
1739209614.7785685;-45.120503652039325
1739209614.7785764;-45.120503652039325
1739209614.7785842;-32.816014438256545
1739209614.778592;-35.57807855764607
